,UKF248,UKF251,UKF259,UKF260,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH881T1,ZH916T1,ZH916bulk
COL14A1,-0.0048888509410514175,0.051510428005768695,0.07360138841366226,0.09199560131319735,0.014341546667017905,-0.026759680298452895,-0.050944329838527834,0.0013664286565326328,-0.0021785208575718887,0.03516177440276988,0.03662298601438365
HLA-A,0.03625653519561128,0.002355222758204126,0.016585027408812486,-0.0036822342923894754,0.01947158644072279,-0.09736558523100915,-0.0322706006102194,0.05494437583644604,0.017452311608112697,0.04300871072749117,0.0675060578624052
CD5L,-0.014223507226382923,0.02648847010962478,,,,,,,,,
FGF18,-0.012869703225951034,,0.034780779269263734,-0.01568785238819795,,-0.00021396847390554025,,,-0.02296173841248256,-0.022889433925783353,-0.02935358249017857
ADM,0.013461277589017544,0.004923387378006534,0.06751193564499323,-0.010461208417967124,-0.0048833961352592326,-0.023723713029703837,0.0349096014600476,0.006273440762465652,-0.035959369232620546,0.03760894900454435,-0.02122465646063634
CCL15,-0.023730661905049112,,,,-0.029761377482972886,,-0.0236913925526637,,,-0.019852004266850812,
GNAI2,-0.013355137477027167,0.023324798206699034,-0.0283418309962304,0.07182898251916356,0.053516720342393256,0.10889765419882692,-0.04154629345051619,-0.04325234260700191,-0.014614797299248002,0.06327605954906565,-0.05181940376627892
HDC,,,,,-0.016514764585552864,,,-0.04156678584944846,,-0.04832504921059962,0.0015944656068403605
COL11A1,-0.0654716185322728,0.026028548591689352,0.051979271209675514,-0.026148466691022224,0.019964395075177017,0.07689451037819581,0.04368330734048876,,-0.0019494438618300664,0.008422673331827838,-0.01970482193372286
NUCB2,0.019856105144955158,0.0026477137854568522,-0.009735159479189237,0.028569606684500804,-0.031897747854207556,0.018544124788103387,0.005165015120753938,-0.04008379337109475,0.004791074472724885,0.05416450914283594,0.012320024657162507
FGF16,,,,,,,,,,,0.07791170352680307
CXCL1,-0.024898735754595412,-0.018766040844904755,0.006531016832690735,0.047629296444738796,0.056680897910691,-0.06302992460144956,0.3205489002953354,-0.0182309703146516,-0.02108519253208706,0.009616713784005332,-0.003974961623576241
VCAN,0.027906207460418893,-0.01444174272409678,-0.04051318168116654,0.011978623109880524,-0.02551283693377519,-0.03795146331457533,-0.03538131239826115,-0.12073029924269181,0.003324102553849844,0.049694852129436695,-0.014171491183616065
MMP7,0.0488116518652885,,-0.011606199061210248,,0.0009753755194657924,-0.041888881676942324,-0.060514792408840494,,-0.012063732602976988,0.11674711281746464,0.015687567906303084
PTPN6,0.03067243803350455,0.04363472161173444,0.03116194377313755,0.03181880098420134,0.021383999238524746,0.019730376657670894,0.07908257938239549,-0.035650042746289544,-0.0400276568300415,0.06686933208247653,-0.03598120055707663
PTGS2,-0.04023579834930608,-0.01674770705930678,0.10133451136736092,0.029755504598859686,0.008736294653751095,0.05834294415043696,0.013673772038238708,0.047988872552763386,-0.011819541159090962,0.057377727549388795,0.04363289057663221
XCL1,-0.015586419901627893,,-0.013205446582248988,-0.012031229440152514,,-0.018943737908247115,,,,,-0.01104827497029749
CD58,0.031496246361649126,-0.011653333699238976,-0.043401611143803406,0.04905560388070137,-0.003585310528773428,-0.07966259875080937,0.042036603267561964,-0.05422700115631348,-0.03269336951686241,0.003816645205116428,-0.0034635085110143343
TNFSF14,-0.015704924863457353,-0.019572361925567928,0.0016796964270415827,0.009259546740353515,-0.012057884532318862,,-0.030195504836090712,,0.02529972046548863,0.06457390205380269,0.0185804959881985
CNTN4,-0.027611145509937932,-0.015321182479101312,-0.02373256330269077,-0.0019396145445938389,-0.0016547942265652447,,-0.028173943657475095,,0.014403501731136014,-0.03377941981183195,0.059512925302465707
NTF4,,,0.017655323044654527,,,,,,,,
INSL3,-0.013962555617389662,,-0.012136957381430464,,,,,,-0.015212436545264968,0.03342129550302085,
BTLA,,,0.01073086182979141,0.04580838911797853,0.03903902716619776,,,,,0.036302387853071334,
MFNG,0.021134596298551987,0.0016991144701574217,-0.01664618552454419,0.04603556020292911,0.019785242755307332,0.013654725394354998,0.1236872910758411,0.06572019355741261,0.014050636740531926,0.05342015186055567,0.023877765691261862
ICAM1,-0.01709586433952215,0.041285588926107376,0.03558406502542019,0.023091465415834986,0.03288038503397077,-0.06124172555264761,0.07647351656175438,-0.04204903460500763,0.023676324403732574,0.018744634864157422,-0.042498204415999614
PROS1,0.03055256392343022,-0.03479814447583264,-0.01076319820388379,0.004683439859725447,0.017009744934683695,0.036722004343073815,0.037162601415455014,-0.08307278673321927,0.0010355041205103806,0.08423677917086987,0.040077456357841046
CLCF1,0.1094302797132372,-0.033257912501764283,0.03579400533122821,0.05068572877354255,0.004223971336512358,-0.10536647487639124,-0.014100337347973396,0.024124381575843425,-0.025405298909232564,0.04195146283622317,-0.02291306589999186
PSAP,0.0720020936709566,0.043770812808653706,0.002444792184691753,-0.0014965595395034113,-0.03566934268258838,0.06229999251157169,-0.03424683328119575,-0.04961965004799985,-0.02009555620743141,0.14546028476424494,0.0027684357755273976
EFEMP1,0.07294794594996289,-0.03127088191601984,-0.029694902694551346,0.08286817797541862,-0.026522035307194086,0.022664789551986263,-0.028037965939067,-0.1103806219904898,0.012305757284112186,0.14404914450543205,-0.00329302408488257
C1QTNF1,0.003872862300755274,-0.0034386719865158667,0.05281069230257808,0.0842382125046325,0.015895181749451308,-0.02051553300902708,-0.08772357405728749,0.022832801145311634,0.04344253904052722,-0.027016170007408365,-0.0028416348675894287
ALB,-0.005535950294077509,0.04053507086395144,0.004665024003555997,-0.017486728686815518,-0.013695210115244558,-0.025576894460329323,-0.009096394998940004,0.03429104256019187,-0.015374033263865,0.024591333487743342,-0.030273014686690015
CCL13,,,,,,-0.017513022001119847,,,-0.03219688201195347,,
EFNA3,-0.006297415967101232,0.026754163386487118,0.051714638795464396,-0.045194511119771415,-0.029207787307610825,0.015782276236221863,0.04004520886926807,-0.024888392263640074,0.06060920678062277,0.01834802817252064,0.035975418467099445
DRAXIN,-0.03848589187962376,-0.03533100047569628,0.06673287555845143,-0.05156022845991965,-0.010996581673423295,0.0027540182690358084,-0.02606003970086563,0.018567462008269888,0.009976531319822879,0.04339434154885505,0.05000035865221205
RAET1L,-0.010876966428708681,,,,-0.013170881349195945,,,,-0.034872013675074344,,
NPTX2,-0.005075643042573204,-0.021645428618795138,-0.04706337080749142,-0.027530068013918173,-0.014417725158633002,-0.016433385547419306,0.07143304338520827,,-0.012793694426698407,0.09049744022184897,0.06661343834609441
FGF11,0.039992013095898546,-0.010701444180804315,-0.03426486380721442,-0.05363784483896484,-0.024924816632199427,-0.023041086433016156,0.048111457978951014,-0.09036119816642421,0.029151764298502025,0.017785307775759967,0.020878737388436323
CD59,0.03227381583188602,0.0534256656982262,0.009293646613768981,0.03931525285102105,0.033712087793535135,-0.03136245724450353,0.007569253404216571,0.10146167070524804,0.039982285056861126,0.06603764820668376,0.06862027263099181
COL9A2,0.0368973981077337,-0.031011868815093453,-0.07983172388427089,0.012167748693338473,-0.02047002425690574,-0.03948831239232708,0.0512503353551674,-0.001304161272357626,-0.04081867981780193,-0.013352445994254013,0.006983778900774689
DLL3,-0.0402505689531671,-0.01513999878812713,-0.01624617970163378,-0.0616457206515476,-0.026550295199923264,-0.03277473479027729,0.03638812994947711,0.049404021540118775,-0.08321274425500876,-0.076391452061382,0.014162026859640789
FGF5,,,,,,0.0018741770586141152,,,,0.17607805377902283,-0.03614191265442603
LIN7C,0.016252583360519397,0.027823757608721734,0.01855104525366766,-0.041513696997411295,0.0429885648489844,0.0020172930641004978,-0.01596240599733749,-0.02042589746531249,-0.02796610939201607,-0.0045102549876805025,0.00046226546608487404
GDF7,0.05997102310051963,-0.016440719037445005,-0.02165587536269356,,-0.012057884063749448,,,,-0.02333422826468738,0.014779669075556893,-0.032685174003312854
PSPN,-0.011159619610748166,-0.029621825129097466,0.011442600185214216,0.09642266232025705,-0.02586984472531139,0.003388548672346044,-0.045056899942157454,0.07195097386523604,-0.0016727385947157892,0.009614427216456299,0.06625504506551999
ANGPT1,0.05916261132719227,0.047931592812112976,0.03126626406086555,-0.02900450042761647,-0.0008984526903833827,-0.0558048683409844,0.050774076150204385,0.010791628461107098,-0.016855658371515383,0.06265723769969123,0.051128003409812675
PNOC,-0.048447419294616864,0.017749026001564274,-0.05636476304282975,-0.05853241528668754,0.03421401651526314,-0.025576894460329323,,,-0.027663680652592722,-0.012651457142524202,0.04173858551584082
L1CAM,-0.005505698799264153,-0.04541074825503981,0.011357273632542624,0.014791821765243164,0.019363954309610184,-0.046877334955632455,-0.03688540064391291,-0.04896187901244511,0.010369929143519495,-0.034143350647998394,0.011815294705662773
APOA1,-0.004521405552273311,-0.022768188743542073,-0.018901305822394403,0.023612087216265107,-0.019514527676690215,-0.02886149908424811,0.0876746466155354,0.016425794820872176,0.03315724313644467,-0.0050586808474355465,-0.034876095307246543
PSEN1,-0.018529907548418073,0.02792415193638489,0.03373990105282858,-0.03282750536280607,-0.01647778471196862,-0.043386982392307566,0.03346182594283198,0.03679661084503524,0.03691453137754313,0.032356072024377076,0.021286967845663002
CALM2,-0.040288306655228916,0.03842971552800101,-0.01640985252331999,-0.004367854374419411,-0.009613542000677622,-0.046734453318268004,0.07108393719233984,-0.03384840835039894,0.03386033053733249,-0.0473380361734244,-0.004988395055619343
CLEC2B,-0.03268923724944036,0.08243043386238313,-0.00692674391679336,0.049877904988413053,0.08108028245410455,-0.054392613446993116,0.03074668671773726,-0.07287999357820867,0.036814802847114324,0.09040089641993412,-0.011909423305109575
NTNG1,0.008867592823871505,-0.010452884499853567,-0.011175862632693916,0.01729061630897817,-0.06024672140857259,-0.041913145182976466,-0.044179145030243956,-0.03224359936454891,-0.004817869772570455,0.08176939414310856,-0.01241525208023015
LRIG1,0.017282945231146332,0.006933860093195223,-0.031115015825577998,-0.015529573132170713,-0.012793268053771848,0.11502832745734987,0.05589874231239363,-0.04198144149040351,0.06383731477012301,-0.04895966109135999,-0.05990936651601206
CPAMD8,0.03900518548717354,,-0.014355854912785133,-0.015275607337081313,0.05572019314575392,,-0.02537280865456653,0.0023434217516705613,,0.029593766978425418,-0.02317623811030766
GHRL,-0.01652368721478882,-0.005427209432072314,-0.0025844884104844344,-0.025870364919274746,-0.010996581673423295,,0.050173819884902576,-0.005432949300437569,-0.010731101250824264,0.061083539418897416,-0.02043009504401445
NPY,0.01654622167987629,0.059609593714955285,-0.018284953524315025,0.05324349168099288,-0.027190539245746364,,-0.029629945995426715,,0.04551815674770753,0.004536042796814876,0.012025728470080516
MMP2,0.036723816448578805,-0.022497100405609975,-0.06307723076304915,0.04058351028581415,-0.03107701004681946,0.06947699086440662,0.05370693828689244,0.01624171143872991,-0.04893345330768535,0.01879216030063452,0.04422073692564606
LHB,,,-0.012502865471107771,,,,,,,,
PPY,-0.01834071486517826,,-0.02176384228465992,,,0.04230480590366618,,,0.023113164286214873,0.03006722444909282,0.01252036142525443
ALKAL2,-0.02039804197462796,-0.013196370679086408,-0.012321218336934952,,-0.029238631239447376,-0.038954774144826586,-0.020468119532634502,,-0.02085691038808995,-0.03479731074261312,-0.0636193042643442
CSF1,0.07890298727632013,0.04430462215274802,0.007035863288444224,-0.003987195160279139,-0.0004975039365384845,-0.09295538998147614,0.03991132854661332,0.0594221101090486,0.01612251532361873,0.039460995535113626,0.051800705547114606
SEMA4C,-0.0006891871606259039,-0.017232335240860517,-0.03533187860600702,0.00883242876307797,0.015920952445674878,-0.039181967842062244,0.009979241928091907,-0.0011621151950616437,0.052960194797634266,0.013037463744837908,0.05210779647590164
BMP8A,,,,,,,,,,0.04331422419237269,
ICAM2,-0.0017389246832339056,0.04950152837407293,-0.0020088747183992363,0.07947559938057155,0.028419947200948356,0.01427672423442083,0.07397909706352745,0.02935482528825059,-0.047982365621559615,0.06214682113299101,-0.04758518074876833
SYTL3,0.03490237167765496,0.025666542415022888,0.07128353567439057,-0.013847123614948763,-0.013007345011555184,-0.062018507217749284,0.024876925920006003,0.01605332660071483,-0.00022711451463727314,0.08264628300840828,-0.014416843834051193
IL1A,-0.02768442834625364,-0.002025036032441754,-0.006489079059217145,-0.027116910768432645,-0.02134083527383326,,0.0018776014689219679,-0.02461599253286741,0.0030395099915058337,-0.0031210309763407607,0.006598340644338255
HLA-G,0.004185907705260668,,-0.01320544538968625,,,,,-0.03642144046678389,-0.042319980138680935,,
PGF,-0.06298733006786027,0.01703467827974894,0.019569783895376967,0.020652771189263622,-0.005248219790528979,0.00043516806438484337,0.07826078448897704,-0.004123188735284021,-0.0009287715049186051,0.06513919084883038,-0.031203338441824133
LGALS8,-0.034820051791220524,-0.012757015608789612,-0.013023921805788867,0.06095969145480478,0.025058821205425005,-0.004069603804206679,-0.013311972813296427,0.07107503552799324,-0.05972339012319879,0.009338012909690349,0.06465537923726199
DKK3,-0.019942689183033636,0.029461788454442323,-0.09655077014197401,0.03253547571011366,-0.02361114692934075,0.011079118292647357,0.04603983070149897,-0.02232500209742353,0.02346346932174732,0.0390224888212378,0.03594352961360519
COL16A1,0.03127728105846983,0.03050644993153678,-0.08983759742926425,-0.015510183673074532,0.0012611007406882254,-0.06315009823758738,0.04161040615909036,-0.013236852497088326,-0.04085030886265164,0.015908701838326243,0.03817785319676543
TPH1,-0.012289248368609304,,-0.024030500330515108,-0.014994988829730242,,,,-0.0349064507656135,-0.02773357216967939,0.20131045686537624,-0.036754166997293905
TNC,0.10275712814308088,0.021131087258058956,0.04779974223273737,0.0278105891576364,0.0023690325479252794,0.13162234102021506,-0.06496686980502973,-0.1348381681652952,-0.022409304299693893,0.13156089630972662,-0.011544466347806098
TNFSF9,-0.021852947970434723,0.03921033925600897,0.03204703972786347,-0.014847776464272107,0.012714780895001117,-0.0006329858802615131,,-0.03541770644205329,-0.025598492367741518,-0.01625620672728099,0.02289291657067155
C4A,,-0.013004431796999005,-0.01482287252871215,,,0.0016758807796657422,,,0.023446977091626835,-0.006260140848334463,
CNTN2,0.049913754300456185,0.029902851704462836,-0.07633440346982011,-0.033787480553943205,-0.026042085444402074,-0.029705534032612866,-0.052941906683821253,0.012759970496778579,0.01435418189575949,0.02627663280459306,0.04087813707352244
F7,-0.011989087982418663,,,,,0.003816160393199029,,,-0.023334230521050235,,0.04269432007601964
LUM,0.039636171931477567,0.014712630439659733,-0.011011342331247344,0.09631592734182987,-0.01617566779456564,-0.011143613909047678,0.037109732909889316,-0.0038774470186139906,0.023160329091259063,0.10633360465130383,0.006306804629374452
BTC,-0.010876961898102586,-0.020349626053803187,0.0043927888465300925,0.005204335765733651,-0.010204527425502022,,,0.09405364257966281,-0.005846373233991066,0.030162796433924454,-0.010061893852258705
APOC1,0.006659833343458665,0.019028833923021245,-0.02847597837976201,-0.027531642176428627,0.029949883282708308,-0.09882530108929892,0.06317401810726547,0.02688781844391595,0.035023895661900194,0.012575569433437756,0.05043348068809318
PKM,0.020808478089499205,-0.027064856586469593,0.035390632763996906,0.023079232196568624,-0.007403071377202946,-0.04319838651584799,-0.009028239562114904,-0.04882302337431064,0.004673216022786986,0.06321471031759446,0.020742401923245023
TNF,0.02371757812566824,0.020552904663413772,0.003911736528031053,0.011551148494830457,0.020046138237883884,-0.015496226457245143,0.03888539882862767,0.028858824042079876,,-0.0063083774059317175,0.06719294788244849
GNAS,-0.03354718211474782,-0.015181651201382956,-0.05005601879992756,-0.02477692001090375,0.014845303882551543,0.12036857125143498,0.064271331481688,0.07757747682778683,0.10723516541555307,-0.04443735833753532,-0.012322005922868971
BMP8B,-0.017349047618310246,-0.03602429093009448,-0.004214205336860195,0.019996105749781445,-0.010674802977516655,-0.0003814590908365262,0.023385363156303327,-0.039337904593637875,0.04557801197569152,0.05065872522749741,-0.04284429123687137
LIPH,-0.012289245343092439,,-0.01877863423964483,,,,,,-0.03705579014024798,-0.019371514805727658,-0.005951445433828082
CCL28,-0.017286352269519276,,,,-0.012626037857708978,,,,,0.06837097727145224,0.09272112589905857
PTPN11,-0.015600384354291341,0.009376142887065397,-0.016001499553279723,0.036349409143613606,0.010784446528268916,0.03869682130942045,-0.01624977226898459,-0.08070218861247949,0.010175103188438733,0.026667936040499194,-0.034921820567677585
ADAM12,0.03826107907200216,0.005522965485036787,0.012386990820817269,0.13377377309976216,0.17375508463808964,0.09603108492004715,0.08968882852526822,0.056240286408027786,-0.0997922284463786,0.06942676264564401,0.004558279510753331
EPO,0.026205419957162784,,-0.019144494797602118,0.006509008878482231,,0.02692532278775898,,-0.009920151640172854,-0.022324606715351455,0.06297586079947831,
EDN3,-0.021407282894332927,0.03820330594320135,-0.02383223501735802,0.050512889087948785,0.0008438734617118034,,,,-0.03749503727871305,0.023305762619959723,-0.03555229144148953
CCL22,,-0.01644071863932644,,,,,,,-0.019588870542599193,-0.031130681373100537,
CCL2,0.09268058862853197,0.05229903368055117,0.021002816955927223,0.06832349685988738,0.022225023116167232,-0.14563028299005865,0.0701341841503283,0.041701392272359396,0.04401995360624991,0.09956600764075471,-0.07952629463784376
DSCAM,-0.028350510944184934,-0.03700623946680721,-0.032256892960933155,0.06220152441208764,-0.019132680868437054,0.00035981357492767985,0.005653879716820842,0.008893095917511449,-0.022754829143767752,-0.07216049777747618,0.08533122095138004
GPHA2,0.0362840616338649,,,,,,,,,,
ANG,0.008563190549652967,0.05432480420880972,0.06121403350030413,0.06853469647125879,-0.013744793897767487,0.06817513546626815,0.003107238119430109,0.023734307907271452,-0.00730130660526737,0.046277169086719895,0.05687595626108267
FBLN2,0.046393799183405075,-0.018958558571158024,0.0500854487050448,0.022748881126609936,0.028622897836874602,0.007881877066283625,0.06732292022405913,,0.024025377130309236,0.04038943753853219,0.018662999969389072
VTN,-0.00798553186791,,0.03514995091684921,-0.016222530582872343,-0.016836409970716514,,0.1174094256555649,-0.05278120218549655,0.024721190117355296,-0.020174935615503736,-0.03614192520083373
VEGFA,-0.0009680280086331615,-0.015746189036997857,0.061147682162750905,-0.010200631651271903,-0.009054089853275351,0.03775918584824387,0.018912425936458796,-0.020104218493727552,-0.012800161830899756,-0.023607389806405928,0.008739544273059707
F10,,0.049366774566193816,,-0.01513589555722804,-0.0323170203952897,-0.024571320547564834,0.07172979657746115,-0.032791560498461644,-0.0005950190205031506,0.013041556521852085,-0.029353593056368827
SERPINA1,0.04726413823647576,-0.0007302755354173412,-0.010131929835372292,0.05664020972230916,-0.023482151701369858,-0.06596902206472861,-0.04479350682401108,0.03951687400320196,-0.011447944953662522,0.0666333119482935,0.06571481594684107
VWF,-0.026194520343578248,-0.014734465627898933,0.029272359074468488,0.06143270825174512,-0.07300937388752127,0.03357510929566071,0.09333385026769879,0.17912120210934512,-0.002185914734587553,-0.03756690095501156,0.001977701627582524
GDNF,0.1105905540804824,,0.07663003367232743,,,0.0031741668735393892,,-0.047832675302068174,0.01850513950253078,,
VASP,0.0019179277042678888,0.006280743306678537,-0.019304645601231067,0.06601964497326003,-0.0175793637428433,-0.0637536853647964,0.07629820292823872,-0.04366306672899422,0.07810430088757467,0.08707322957609243,-0.025435660164338326
ADAM15,0.04358171932834668,-0.006537814816365826,-0.03662944253494331,0.03084376366421626,0.056006613034651494,-0.04405852114075089,-0.054851182575797096,-0.10968398267132884,0.023790314349833103,0.00816374321925748,0.08248756374317105
WNT2,0.04623376718297459,,,-0.013035650679046485,-0.014325186878606556,,,,0.0002766341022630701,0.02652154673566644,0.044352591404689605
CALCB,,-0.023785446910550963,,-0.019595143889693755,,,,,-0.023947812268162946,,-0.034348112388142095
OLFM2,-0.011341241810079188,-0.01768909488950214,-0.005607483556919529,0.03492915082662746,0.023064975020192287,-0.035126385201914405,0.04665160522514243,0.051714643816591785,-0.013231643043622503,-0.034919866451604026,0.04664384246398722
MFAP2,0.033967682541970745,0.02329425585393308,-0.004172270407188333,0.12751326891896433,-0.030355125647226776,0.0037935663735975535,0.05496860782331739,0.02989174554206169,0.058340230434314314,0.12524718232898105,-0.0014011390885500926
HLA-C,-0.015755915163279833,0.02503869543989904,0.002745927550328072,0.05498960829464884,0.01748123338016689,-0.09114380587228788,-0.032573727227067556,0.02647199624695637,0.011813056436030206,0.03041914877503928,0.0046101574336551866
THBS1,0.016067088228601954,-0.026936118833507466,0.011614373796034787,0.07357730034313782,0.04487104670259555,-0.08594956428409345,0.10678772032252878,0.03516647911144689,-0.0010519045041365595,0.1091497376396923,0.023077487756022873
HSPA4,0.03787165215299999,-0.028332055190677014,-0.011383668846576246,0.00760229012168069,0.015125589978960522,-0.004304201569570612,0.09158354972077634,-0.041714261423238676,0.013047966672141907,0.030721065557343347,0.0411097490086719
LMAN1,-0.005436374714628614,-0.015761232360902634,0.02838484109328904,-0.01079330156859494,-0.0006906548303775367,-0.035612597112203305,-0.022076151418308994,-0.02004499827896245,0.017520360081233366,0.06998267139866196,-0.019631415797873388
LYPD3,-0.018747723810160547,0.06921620949824189,-0.014036335809665292,-0.01622253197868499,-0.01672982154448345,-0.013593773381895134,-0.013684985193926934,-0.03239189339582103,0.062237506855264836,0.03909960134544158,-0.03247226241224935
APOE,-0.01686005768383764,0.049570841574279406,-0.019972925919367654,-0.007345525145445347,0.00015543755260912702,-0.03429553781018925,-0.09242728149196858,0.06917524294105218,0.03578064445729012,0.06082707941667636,-0.007288378226974908
SOSTDC1,-0.02768442918233148,,,-0.02025264040804279,0.06775943447072186,,,,0.020134474183852797,0.06495487377288975,-0.008733021476183466
ANXA1,0.0723093991838754,0.08278166481669234,0.014318111422821496,0.10377763087200387,-0.026232000025556736,-0.06642234302042571,-0.033070457542767225,-0.009945236756730712,0.002303985570731308,0.08117958339212186,-0.03696093031722116
WNT2B,-0.031319125000111504,0.010247026261091101,0.011943301030453008,-0.023299287314935375,0.051675787674688334,-0.03998918517879524,-0.04042321707259912,0.007601194596953909,0.0018156730323303544,0.07402940125102479,0.005407349199482918
AMH,0.03988129682765621,0.011628601050572002,0.0818592560022066,-0.020144354213069957,-0.014201291036487883,-0.0293023570582114,,-0.017168790760456878,-0.02824332369265684,0.0030628761329694995,0.07508327217770701
GDF10,-0.014223507878929191,-0.017049534144141437,,0.04415218647092839,-0.00942922870509728,,0.03536704838054482,0.08494298608184546,0.041243471115798284,0.028739842755957316,-0.02167572900581976
EFNB3,0.02120001524474581,0.01189533669131074,-0.02937700224872479,-0.06244679993142084,-0.005014801069765099,-0.016276825801474677,0.04545213531990441,-0.024306348857686854,0.001700249636198562,-0.03527025641345914,0.015185699582906406
LTB,0.09459637755159638,-0.02487331198719466,-0.016167941866445875,-0.023106761720387538,0.02422990464585011,-0.045986010374693104,-0.03523959197623618,0.049203335121905376,-0.030039485052747398,0.024005033420108637,-0.015143127969844634
ANGPT2,0.025876142555896285,-0.021110543731892296,0.021623572031968307,0.06257600577986885,-0.004002671135626724,0.030208755813036718,0.03542497859676695,0.011146661778117586,-0.027303423805876293,-0.009767536397582256,0.03385450961985167
NRTN,,,,,,,,,0.016804437717561328,,
ADAM17,-0.013844087779728165,-0.008228382677094184,-0.04548615444072642,-0.0069922698423051065,-0.052571914348823835,-0.043848111950461136,0.06891381327667626,0.023969999026607094,-0.02776327569053716,0.05960708101485695,0.010239837295410533
LRPAP1,0.0076444217172947715,0.019734462389729878,-0.0064673553852478945,0.006299405593083244,-0.03814527712380182,-0.010979201088617585,-0.003949121603719439,-0.029963449035495127,-0.015335684733170905,0.018671651489236888,0.02146416842013683
NID1,0.022578430913635324,-0.007626816485796572,-0.0006587607038755283,0.06060448919524381,-0.03849006915440825,-0.07937398171315098,0.08113519302370745,0.037809986336095516,0.05813536787827722,0.03208159827648402,0.030330193628585963
MST1,-0.03543749781945187,0.019825120956414408,-0.024694415555863068,0.006436335190977448,-0.018230755531126415,0.027610389102508844,-0.029678189732266578,-0.008950780626574902,-0.03745469081835776,0.03397332132349632,0.043364157829613066
CCL14,,,,,,-0.035871717876246295,,,,,
DCN,0.012860628736543827,0.030168344434528552,-0.07212204012003687,0.09538494901787668,0.06115471952500576,-0.06848666221961587,0.042864076766883794,0.07793820104263437,0.017757438992813963,0.0608688452293348,0.043993129011803266
IGFL2,,,,,,,,,,0.029861265492936086,
COL7A1,-0.046255741210839564,0.0059184980137176576,0.008905540983859974,0.07193835974805143,0.05567994332933569,0.06143064750619531,0.08555456886757268,-0.016677417750445355,0.005447774923091546,0.044074984538784445,0.002203032896613997
CALR,0.05435956497420076,-0.016460756492670082,-0.009448209392277857,-0.03924989141201636,-0.0005661403349465265,0.049467509630880986,0.03513089614266259,0.03924540494737308,-0.0010100635410496997,0.058132332144686404,-0.01837106577638998
PIGA,0.017166445281189747,-0.04425680463242296,-0.00943184845866687,-0.03246949266226499,-0.007616643801661555,0.03041235678574146,-0.009446568406059041,0.003064071087616493,0.016371641392832762,0.04668234238559353,-0.03325094816768863
CD200,-0.008088618874892095,0.023686864589580296,0.003926710367285264,0.011981487582878854,-0.0013232863996269254,-0.04014979563032699,0.06307533765762813,0.05189229916241129,0.04174659860924714,0.037135901135559764,0.040183246173496195
GRP,0.041096951125525825,-0.014471884308190037,,,-0.017566000351464155,,0.002117616776384897,,-0.02180342193375013,0.010532001840030995,-0.017987064069419835
CDH1,-0.0018725612854505842,0.006578232002721184,-0.05054383464218135,,,,-0.03289988039214331,0.0055562743379894385,0.00940873168510744,-0.01862499523352539,-0.037174929590159195
LPL,0.01069273064471791,-0.036002023119021204,0.004953168828041156,0.01339418636002566,-0.001420029000317291,0.015091312900090307,0.09044639920192239,0.020143922415026997,0.027790272450708767,-0.09329051739551077,0.008352621021782919
SEMA5A,-0.04469563142494402,0.009777535233286986,-0.00015342881677158954,0.014594223991708224,-0.011156879212623682,-0.012345787466097892,-0.03282999548238283,-0.040652514150930144,-0.025735526039362973,-0.049577328459072,-0.022950697176812977
SEMA7A,-0.04577492661530187,-0.033570507852490813,0.016259063875109066,-0.016381763952010343,0.002366120943898956,-0.0222104475972032,0.014872007070595833,0.02249543022406031,-0.04564622142747771,0.05323930140086933,0.0033385149366815772
SEMA4G,0.07989317511154968,0.00348060262191165,-0.035285768476046676,-0.026908702285908217,0.04770911586724217,-0.01631337853691694,-0.00537851761399248,-0.07794778858213808,0.045156787536005334,0.03890615525752445,-0.048096630221687524
SEMA3B,0.05502248417656142,-0.023999227805665744,-0.06984041004263529,-0.0179532735013495,-0.014111237962860682,0.0165101241601443,-0.08380792598680488,-0.04440377842952456,-0.007204987289654264,0.024635483058713017,0.014298093807883086
RPH3A,0.002265570688837101,0.012289660489032891,-0.04265133622961571,-0.03355097140208117,-0.019529709899851245,,0.058722285618696614,,-0.016282101176793597,-0.03922882039550695,0.05163894309906635
JAG2,0.06592202093552828,-0.014763314694413974,0.027979488530311,0.11352104343737555,0.021025626923587306,0.006407163681251232,0.04075987943396698,-0.060600077100131614,0.010468586588971167,0.026790202503106007,-0.018816891144841547
CGN,0.004542711701254014,0.04769155935206056,-0.00035060968205924,0.041046355052935295,0.029417074323493317,,-0.01771117457960322,-0.03270682812301323,-0.011928373696280681,-0.011510199978984425,0.007787218797572757
GDF15,-0.04422023222900793,-0.022652706123148424,0.08148206667530655,-0.029684438384854298,,-0.041656227973829556,0.06428482922792338,0.06993135953456364,0.016198014236768275,0.037934436563330245,0.0062918463208873655
SEMA4F,-0.007203647230086287,-0.027619063230838507,0.0411836237598644,0.07218516958268872,-0.022760968002701432,-0.018596298008912982,-0.035756942893113215,-0.04517269808372801,0.04315611532453788,0.08725268732184963,0.0507076389447725
NXPH1,0.02325568152050543,0.025491922813863244,-0.0020497269002975314,-0.008310968365724236,-0.009278237294767237,,-0.01116496484495289,0.008878546523439805,0.025054714643139665,-0.04054638607399576,-0.025674982347933188
ARF1,-0.04635823535630245,-0.08215672331066323,0.10062062775355328,-0.016571170725292995,0.012438950278472366,-0.11162864463658544,0.07499774799404225,0.06451080039649333,0.013903050129218709,0.04162929310062022,-0.05439937652107707
