,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
MMP7,0.02979419768547916,,,,-0.01652954455031391,-0.018993674362528638,0.024575183163087752,-0.0353464089451447,-0.025291883251512357,-0.0013471881687168383,0.002826027418543312,-0.019299057528129753,-0.013739865838546642,,0.01301714411362004,0.006184821394570671,
PTPN6,0.011313169901987703,-0.021878493745506645,0.039793979075136966,-0.014562553202574128,0.02442619054235304,-0.02732898833478675,-0.021309337325297932,-0.043658877059368204,0.0035108934532526396,-0.07670938327078192,0.002999090370766114,0.05160517560723225,0.1115489907949157,0.016312601796986122,0.024664320646366193,-0.05767636783142346,-0.020251541352664392
PTGS2,-0.017716531132065585,-0.03188696490022329,-0.058390359000511066,-0.07981456998225626,0.08073561747171654,0.1579499759823337,-0.0069575830390626444,0.03491778725699316,-0.010310003268076708,0.022789517553126602,-0.04937740924323436,-0.07501916154126756,-0.10053554757965681,-0.02406094229579085,0.01678189059646649,0.009493445943090033,-0.017739088626789714
XCL1,-0.03800581917530241,,,-0.018433638149552227,,,0.046953451330813405,,-0.03317575448876921,,,,,,,0.06862910224242601,
CD58,-0.012102696491389571,-0.00615220758691591,0.041292622007301744,-0.003952606069195768,0.04070032226597688,-0.06708233007523744,-0.05444117095501711,0.0031669181481687684,-0.01313698094561707,-0.07197462809387051,-0.0392119584106015,0.08591768153991125,0.13952975901385128,-0.03660598380197165,0.03685281787990498,0.01126771096665347,-0.04019805400703777
TNFSF14,-0.019913482619963563,-0.05491540150361628,0.037158277955873044,-0.0227226794786579,,0.00042395746517962646,-0.009204203992155113,-0.02122613080992555,-0.07204040437137985,,-0.06502665230963131,0.08049918183475625,-0.04996048980811308,-0.04049681790137445,-0.05793144022015167,0.1274461514211233,-0.0036552938147934046
CNTN4,-0.0035879034160500372,-0.012937321358517141,-0.021678640209480397,0.22089434944195285,0.05196708544358189,0.02102278345318637,0.041129719576388626,0.0321575652436631,0.08178444144545384,0.03088467162732673,,0.122129677076736,0.04989369447919975,-0.003510337457907644,0.06226394169190673,-0.002874554832613087,-0.05065251307121179
INSL3,-0.014066225613428565,,,,,,0.06949441263577608,,,,,0.05401722751393493,0.03781371211931595,,-0.006178047475813491,,
BTLA,,,,-0.01921768142488422,,,,0.03930386089227615,,,,,,,,,
MFNG,0.01871497369589228,0.042250837592906015,0.023362372891016888,-0.007176482960367054,0.09904826447057907,-0.021901045841988043,-0.02769345256380259,-0.015672720879439328,0.051571678229815045,-0.003727052236628961,-0.028467849000797175,0.02419652941900963,0.13081590538663665,-0.015014489715660332,0.03305929855937742,-0.029101537818163214,-0.024536710887207044
ICAM1,-0.06835157797667579,-0.0731434148231028,-0.004365099328517888,-0.10305802644119455,0.07453988064959444,-0.025456472969310376,0.03746924848766716,0.026528151134525134,-0.0524289542082376,-0.01436178300373699,-0.04125689036344339,0.0688429196122749,-0.04974136266966721,0.019314956581154345,0.013334331389088112,-0.03829438094811007,0.1294958789388298
PROS1,-0.0029916422137219634,0.01787986284277818,-0.028212149640220605,-0.07721145785680368,0.07934648801388379,-0.0962780594440667,-0.029920739473361078,-0.005446810990942883,-0.012049681122696169,0.003875333144143273,0.0037667278094368124,0.009278611172958933,-0.03650875087232907,0.01744012548599823,-0.06288449554384389,-0.054488075029657794,0.03642241657225974
CLCF1,-0.011108729854198722,-0.012508314761513553,-0.07135373948961389,-0.03789347637964727,0.08328009413135096,0.05074569693581643,-0.035142314900508925,-0.0374467281545526,-0.019527404267525368,-0.05282479954763456,0.07118836238752616,0.021360356781660553,0.11170685268268397,0.004428926320691067,0.008424481890284604,-0.0293928257419345,
PSAP,-0.04008827004792811,-0.1511151452102943,-0.05297134117462918,0.039787722083879,-0.07063871417843287,0.08167849590116677,0.09907224835485959,0.005649776542717491,-0.047304823739966716,0.18846481111381186,0.011561682329345232,-0.014059047378160015,-0.08013785232579543,0.017113299589399243,-0.09052000510069391,0.04674363768738155,0.014227714740016382
EFEMP1,0.009051258975526352,0.039291113714138994,0.003828285225258196,-0.18551754633990886,0.05306936074076077,-0.1045095410242555,0.08526570634510892,-0.010979511575884029,-0.11194229667017953,-0.11676856752293363,-0.07255065256756557,0.014643070921579834,0.121250123520606,-0.0372317574336636,0.03265746367952586,-0.08461672983903819,-0.03306291448751115
C1QTNF1,-0.027213828176912917,0.0603606706830821,-0.03442565437365416,0.027344583627850756,0.06611026004498229,-0.03552758089202108,-0.039210428988278555,-0.02055214348978115,-0.054275302085832616,-0.08054879278774837,-0.04046847942457023,-0.060002136588976566,-0.09635586488015498,-0.036579727797949255,-0.05006953938566204,-0.09747876835634782,0.01888074717133331
ALB,0.023238754951472162,-0.03055583629614601,,-0.03729347275577312,0.023835226736871502,0.06646356200325135,0.016461353026476805,-0.02410840148588589,-0.019066411378700413,-0.02875417739171643,-0.04362500995134065,0.0693257977862632,0.10980495337972594,-0.02931377676741234,-0.0026319555297595327,0.019814293821910026,0.08553950883485802
CCL13,,,,,,,,,,,,-0.004779799926026867,,,-0.06660219324021113,,
EFNA3,-0.04883892368603192,0.014667747441856633,0.03758865028471302,0.0765883799801118,0.045731354157396015,0.12844695856139143,0.06944869918038364,0.033045236782191297,0.02648505243634549,0.0037898730579568945,-0.10326984932956061,0.1178968430394363,0.09320765933823849,0.016689328426104075,0.08047828233472183,0.052675523479039525,0.13995191465197276
DRAXIN,0.019029451484430394,0.10816550412542501,0.004269026181828729,0.03343253485953018,0.13474409961916137,-0.05620526237138675,-0.10773001845389606,-0.019357863349618972,-0.002838422838702919,-0.09425056991448923,-0.0867494815435863,-0.060567873011938465,-0.1276018404176504,0.05365715134388574,0.010670421089607912,0.03673392632921761,0.001982557397967346
RAET1L,-0.013720885252520527,,,,,,,0.013506884813383682,,,,,0.1052676101532478,,0.04545373638796281,,
NPTX2,0.023579492034185433,-0.060148987656577495,0.004157918807350362,0.21368749188484915,-0.018250678286421806,0.11956730206862157,0.11951723004909254,-0.012604087587907051,-0.030712115998395077,-0.08011675399286894,-0.023976846531801797,0.07255139526060812,0.1262488788636291,-0.03143826849744169,-0.006861970188184444,0.04994079311648359,-0.020197911752243912
FGF11,-0.03245216964037398,0.06466206443961112,0.014491561556981045,-0.06195153203479515,0.04758988917062904,-0.07979530077994548,-0.017018294410714115,-0.02340320045064162,-0.051281226578514055,-0.09693597205034107,-0.00012720235766580697,0.042168695269645416,-0.01629111856023152,-0.023573601476214404,-0.015083769629042783,0.00577894558436438,-0.03952689491653068
CD59,0.0005974100908880462,-0.0726227808357895,-0.03360203158236817,0.16354298006335943,-0.025776310645313133,0.08227880157335782,0.12141082833647172,0.005132908646698496,-0.051326250299166765,0.13072593662048682,-0.014128502448030609,0.02004975116708972,-0.011879014813117855,0.06212848707197966,-0.055833095245030245,0.05931057752856295,-0.026354796002453315
COL9A2,0.0589465470841063,0.009689763405158763,0.08910978114106059,-0.03365540205008056,0.05193740944439802,-0.05687547361017761,0.043556936304980635,0.014216146442964985,-0.03773882535640822,-0.06626254477334363,0.06205969311272061,0.16009466420474167,0.23081982343297558,0.02501589275012536,-0.006439687579725187,-0.018620455707140212,-0.013006191457558972
DLL3,0.0942639504244597,0.06571229834369226,0.08609251321385632,0.11816895154152796,0.038561627821030224,-0.04036659924325287,0.06708671082417811,0.05278142508037786,0.0776995912582328,0.006238309327155343,0.1397345144613684,0.17619684803753025,0.22830224761751325,0.016233668676819763,0.06047339043662801,-0.004357748637918324,0.027176279491932243
FGF5,,,,,,0.05293544580612524,,,0.06614852173490422,,,,,,,-0.03179372734050603,
LIN7C,-0.022143676276760404,0.0332990908514413,0.010086208933812285,0.03379396745060333,0.037729121918096194,-0.028887980607332348,-0.047248279897424056,-0.005258352243518115,0.08649232342932242,0.0478323321677828,-0.052629406811222156,0.06065426236811131,0.06344800851998057,-0.03637336364879474,0.04732466508263727,0.06403868625046447,0.018005200538242245
GDF7,0.025237185241607712,0.05110901577996675,,,0.0024671016358030337,0.04366722967037711,0.05188592955285353,-0.02122612998507807,0.058341420645619875,,,,0.008908070695880467,-0.03180169693943489,-0.04790748146240914,0.015583561325662586,
PSPN,-0.02209548210830473,0.11816709450635361,-0.015657688279808783,0.07699603757365177,0.03998602800877452,-0.02585872513757807,0.018652265911530595,0.0016416828547522622,-0.016860509965241466,0.009671475031236146,-0.07131576781294596,0.047357832554350554,0.11963744106382372,0.05526483993975135,0.0031675404561020857,-0.00726723416926002,0.032857857639462265
ANGPT1,-0.015651178375146416,-0.010111522306950132,-0.022156088123664913,0.024804338832607426,0.04346848358901529,-0.0779332979377939,0.08957870030625174,-0.0229284457175317,-0.10389500952622348,-0.028111529796644368,0.04147635536814275,0.041804416398610655,0.02448908438952308,0.04743780323626657,0.06816473327967267,0.05143338561920619,0.10907136088372618
PNOC,0.01120661816965531,-0.028075059232422078,-0.00042689488704174023,0.2877938940577738,0.060251350813355566,0.11734451355344742,0.0555191312150458,-0.023171413846597468,0.19032072487960777,0.16301267083105297,,,-0.004891388217036912,,-0.03310827353881391,0.03935934956709405,-0.057161905713763526
L1CAM,0.01116267007726619,0.07982990431054576,0.034524778184941006,0.11429237725938383,-0.0061470111125415325,0.07777539874603534,0.08487665211535032,0.05977570307731703,0.13882341529432124,0.24037792257623275,-0.05770452858337287,-0.010694742162818701,-0.17736222617257522,-0.031070136264631086,0.002090498130901525,0.08267566301377996,0.1146119223830323
APOA1,-0.00725262975521224,0.004657982796197151,-0.04450995638187988,0.02205945353995405,0.1085168056833152,0.019908120690212906,-0.02791446423374872,0.017010392043834668,0.11872261575095787,0.04997048679091813,-0.005138396599240779,0.005742561381525757,0.07335636592697403,-0.026848163321436334,-0.02206404345699986,0.024230624747919136,-0.030310608903357007
PSEN1,0.024400334312021883,0.01704731160799463,-0.006913260864404395,0.05041417468048297,-0.06601548921689293,0.02913426441116787,0.014805949559291215,0.014280187011209944,-0.05589013215558622,-0.0870416959653599,0.03293948103591265,0.06821685830423252,0.08550440321016964,-0.06697836546457335,0.02175870068728101,0.037893668176492465,-0.042807790456639315
CALM2,0.06388047489328169,-0.04928072332170579,0.046108250076386935,0.18951640456840435,0.03566433970657087,0.09344572077512013,0.13397352967769013,0.05012506361378877,0.14998338522296856,0.1876587350547007,0.011673797093957135,0.1623973181350966,0.17914366175003021,-0.012085606705843813,0.09557225760482474,0.10469066454953915,-0.019890561475776284
CLEC2B,-0.019513074902249662,0.05542187734449858,-0.08721300613644697,-0.03892722276479987,-0.023819882270001123,-0.06387364091354958,-0.03936450687161531,-0.017404104083168795,-0.02592925623829537,-0.0030901715417039582,-0.04624480756507794,0.014508283415714387,-0.017775364568018724,0.00920946804723714,-0.014522120595601757,0.02907395629517331,-0.056770476368609324
NTNG1,0.05585472208164502,-0.028922144811614477,,0.0005045723376608034,-0.015143870289339471,0.06547611295381463,0.015833505127968654,-0.05489825436925808,0.08621174195149993,0.12803579627485026,-0.08505528160964096,0.07291995038488519,0.21768862306705797,0.062415752462994196,0.0014101551193222948,0.003118900216395965,0.032167009567801795
LRIG1,0.019233387445903985,0.05302815106473195,0.03802325809955365,-0.17957199313577862,0.013553314116182737,-0.14448965615177517,-0.07092329871621299,-0.004720938131421268,-0.04041064025656479,-0.10648249803966316,0.0686608010698321,0.18867585318055993,0.18433872474509744,-0.028659937193617886,-0.0057907403317986675,0.012833733671605682,-0.015789827291382064
CPAMD8,0.03341567522627165,,,0.038355696695963934,0.014689898618842536,0.028622750981574616,-0.018305528697732314,-0.01585905932405368,-0.04516854997276677,0.07207022877987779,,,0.01182877944784978,-0.024261005048957122,,0.008847692937985489,0.05451740071576271
GHRL,0.03936492291038365,0.029951904055639175,,0.019249684000299704,-0.029514795299836156,0.03834035159124322,0.0620954926086666,0.04246029423686108,-0.027128806527462294,-0.022638514930984607,-0.07615891689989654,,,0.014779311554010455,0.07369406278224148,0.056415023364910624,
NPY,0.040818413606337575,-0.017628344727294885,-0.01743660476074047,0.09706216157114066,0.07414835649090616,0.09273806612880556,0.11876082911216174,-0.01515935504310538,-0.022798899704731538,0.06682696938684399,-0.07365662817996833,-0.0960570869864404,0.045870645889263956,0.005357979353719563,-0.02772532199236135,0.06219519979884942,0.04547467026323598
MMP2,0.08744751618000078,0.005372602172668501,0.11971855827892793,0.0684361052431534,0.040287781180083894,-0.09653995351617367,-0.03971599750342357,-0.0017206303022791586,-0.07953081670999751,-0.16101903925981365,0.03339424462516657,0.10838444490752014,0.05358971680321347,-0.013096882470749416,0.03295120776228705,0.044473897072102246,-0.0009106347779641891
PPY,-0.044721873086387434,,,,,,0.03713386213380434,,,,,0.05870743027804026,0.0011702166455162843,,-0.000199887124464993,-0.027342393759993856,
ALKAL2,-0.009199848020602547,0.059230206553659126,,,0.04311712386997237,0.036954019461324254,0.0008427310303189458,0.013106551398095204,-0.03657730229830646,-0.05825762790015863,-0.0017164581114880303,0.009621881456251776,0.05009802525017983,0.02876406487450514,0.02361342102674603,0.05132328290887395,0.10712017025400666
CSF1,0.012813187365052336,0.01225054305921891,0.016835175505068477,-0.14549827700760126,0.06364979748728584,-0.03297460245062913,-0.025442906618312888,-0.045470056094734895,-0.02060089395987787,-0.06686522988633802,-0.03733794097963618,0.03977940002030773,-0.053681869743790855,0.009000574299759787,-0.012627262927968116,-0.04520186661612026,0.07805604689970638
SEMA4C,0.052400572095662006,0.022962179761253896,0.04512489761369106,0.06284461005699102,0.02760156559572327,0.016403441236309307,0.02469063645090872,0.005465413589825026,0.0057919433808292665,-0.03402005074997896,0.028162097113868297,0.04084683316005708,0.09879793231070967,0.03299788429027801,-0.06884810407845865,0.08049918272914729,-0.0026990158127336607
ICAM2,0.024198740469650804,0.028636984035294064,0.0439215861117608,0.0626537967448383,0.045640827839526846,0.010317013849474548,0.004926118733570465,-0.05091919245851499,-0.03365155429606669,0.08792711757474839,-0.017600618632595016,0.10684607197253407,0.14557014896845621,-0.08337912711438521,-0.04549269076131519,0.07272437689029512,-0.07269737622514114
SYTL3,0.01428291672355082,-0.00822581113439696,-0.021939723562443662,-0.0636017345548323,0.0306296321320938,0.00485593560937232,-0.03602910205837588,-0.0028668111973097193,-0.03368790414712116,-0.005308157160567571,-0.030405273072895016,-0.010153698568814155,0.10958466711190903,0.02983731864106267,0.014166452759843575,0.0012369184007986888,
IL1A,-0.020983469655717835,-0.010913670169523952,-0.050567584165643956,-0.07031766418710154,0.02359484930924329,0.04523460079546448,-0.03220570559630998,0.008542805184008054,-0.06000049227853391,-0.03409243086451194,0.007039448113128171,-0.007272903165239713,0.03314559732088131,0.006983183663372861,0.023065485611627256,-0.04452595645043907,0.0027208824822971384
HLA-G,-0.04081151772231863,,,,0.030725006799918568,,,,,,-0.023141828509671305,0.093119098300446,0.09206813734293384,,0.008696767681913284,,
PGF,0.003013262055224642,0.05134130549472232,-0.0606882764865215,-0.02225224193566127,0.07068721205645853,-0.07815649184257195,-0.023904956552211882,-0.008460001840250645,-0.035902509021202546,-0.08740199060761593,0.04941494220135211,0.09565164937659891,0.20682809756117798,-0.0026729917769281954,0.04249311847636923,-0.005107394762954707,0.06217892499061374
LGALS8,-0.02861753615424348,-0.04836286439370705,0.018879312975026777,-0.016450669950086275,0.006410814137863002,-0.03580951732433799,0.03880957139931017,0.05704897244326377,0.03030254684995364,0.01226441354201885,0.04044036426969778,0.007400283116860972,0.022840616915902435,0.002762906792858974,0.04953977550803383,0.005191088988242262,-0.04113129955094795
DKK3,0.08201441987785872,-0.09988012679979316,0.012346666685887978,0.2145702243115386,-0.07052112465786924,0.1061336674033169,0.08600025051010275,0.02518654148736669,0.11856363854810233,0.18422560742974278,0.0014995037650754651,0.1882274091077786,0.16198052733090051,-0.03675792119046177,-0.03109729784535094,0.11038684361088372,0.08970820157018908
COL16A1,0.05216353360321553,-0.011786018136833306,0.11604414238657806,-0.1023356622925446,-0.023906596004988227,0.03349053835780806,0.007022539191329077,-0.011710369639263045,0.06268073461866794,-0.13431688382043722,0.027386560011773767,0.0689318789167996,0.0731031693260368,-0.06532418130221013,-0.03320036321693382,0.04144806546201618,0.07300137328501392
TPH1,-0.006056706855127489,,-0.006003222859044435,-0.022974559625746856,0.007889963371434765,-0.013540895231712414,-0.036903792534597406,,,-0.021346929907783897,0.08900702545253553,0.07052207975592739,0.03838978784232807,-0.037761462271233705,-7.16817682392208e-05,0.009956086187977083,-0.028986918167261747
TNC,0.01310329706110551,0.05407873799398467,-0.05971628263121512,-0.08920897292002256,0.0001581125688339346,-0.11509069034640483,-0.1412238681707134,-0.009757627004964752,-0.12692885022505865,-0.1930401852168589,-0.051624432274017217,-0.08086108684151497,-0.0939884049294491,-0.05535525396359277,-0.025407311227185432,-0.05322729505147334,0.08547958054739845
TNFSF9,0.020758188801494673,-0.006730564588052312,-0.028836058691560824,0.27072762887827906,0.02491790812997744,0.14029477036812976,-0.0021893144402200006,0.057104992004223615,0.022160537806014832,0.09037782796144085,,0.005053731636441347,0.051858053088305975,-0.010107824466897845,-0.006066447566897622,-0.008536293031457177,0.0783042422470107
C4A,,-0.02289518734195174,,,,,-0.02320250042953726,,0.0806420910553939,-0.01876476231416195,-0.07043524513118841,0.03202360887462524,,-0.026513505977256734,0.01116533417128822,,
CNTN2,-0.023635517607899476,0.05969629513200337,0.0467735697961651,0.029347515365963854,-0.0009855076239969757,-0.07377621734309425,0.05319876641191473,-0.006003173562412126,-0.10176759920189003,0.004803704732758961,0.06142478702013993,0.15510418053366284,0.20814415805787154,0.03777615832181867,-0.024288017606094243,0.134867753133259,-0.06901212761298303
F7,-0.029234109745048305,,,,-0.016858632960816723,0.012016376116034563,,,,,,0.0962090465159278,,,0.04377100603911742,-0.019165801677945193,
LUM,0.046577612246118644,-0.023483753464434834,0.09145294459922486,0.00626754806191236,-0.025249450135829212,-0.06424521899836041,-0.020278372798375237,-0.031536156079052746,-0.07126537879456822,-0.02157191782354124,0.03578680617748508,0.12975280511813422,0.14103409104472053,-0.08013888734493411,0.009465032474425318,-0.04569522932917834,
BTC,-0.02652230914379289,-0.018384814265429802,,-0.020270090130224527,,,,-0.05679955737833485,0.025683186624061372,,,0.012447210966979805,0.10825262139241242,0.02301605537405316,-0.05422991604259766,-0.05438812613028389,
APOC1,0.046427130093678166,-0.04153455959180665,0.021275128711124972,0.1995457892003783,0.00031363807235252835,-0.09619043258421466,0.001524629782850735,-0.08317566952361347,-0.14542030556997151,-0.16301583861811234,0.01204717778167733,0.060457276951831986,0.14836483686833002,-0.045573960345658755,0.09774058956744003,0.012315276544495091,-0.04795947071573601
PKM,-0.1149682236643684,-0.05983947897027657,-0.05464949284786992,-0.04583261376415918,0.05933253825150216,0.025516963417075503,-0.05051263635999367,0.009149837473225956,0.10445943829584843,-0.09773744405006962,-0.07782299338365631,-0.12121449844306072,-0.16356244985912752,-0.05423736518871433,-0.015174278694433387,-0.058449833922858616,0.11133120038288986
TNF,0.0069374897509138075,0.07285061211159186,,-0.0269740831647465,-0.012822517689663804,0.011793103993434266,-0.02302006958181161,-0.028300768398043165,-0.04922407767024156,-0.04457478864074976,-0.03774950593865707,-0.06289276432276775,-0.05704705578271607,,,-0.027032739091701955,-0.06740077519385605
GNAS,0.031663799602239494,-0.007375559280699848,-0.03416788367976367,0.22354956844086704,0.02968930843650293,0.14526038667749996,0.040530795301087504,0.012555310614398891,0.13329116473660665,-0.15334584858679806,-0.06385976236247114,-0.13727781164005703,0.005359216073423938,-0.017543205737035612,0.0489761406497466,0.09779108970597448,0.06819046919317472
BMP8B,0.04857840675243967,0.01677130606079108,-0.014470278557593983,-0.043715726169981116,0.06948856317412676,-0.05556888579293122,0.003518831727882698,-0.018791419320995647,-0.050903282552211604,-0.04395706912680218,0.0001837249609377894,0.08096318966581048,0.02145579728172739,-0.016275047201103027,-0.020671538690292188,0.0515119304695685,-0.05743536080772034
LIPH,-0.029966011390577068,,-0.018581397120681704,,,,0.023775408613447114,,,,-0.05997874534758815,0.02906926787016986,-0.0021367843504173797,,0.0211691450644468,-0.0431056400794202,
CCL28,0.008738241029427876,,,,0.040135892851684195,,0.0042628071672515845,0.003429699742380215,0.02588117964561665,-0.016929042730650056,-0.03339416118899459,,,-0.018327154761384388,,-0.003589754421893313,
PTPN11,0.027440822126161637,-0.0032269276285850656,0.0419146019421666,0.02937057962225572,-0.0174620576241408,-0.06776535371118778,0.009132261893721136,0.004372270199086833,-0.06473362529487632,-0.030967554108179425,-0.024978309655892064,-0.07374625303631831,-0.09526638006017533,0.03175109291410447,0.03463711015788463,0.026507111280287276,0.050807847933586184
ADAM12,0.02518643006844893,0.03933806229838389,0.07019251909129753,0.07277611882249291,0.05529009880801573,-0.05704740632565792,-0.0653469190854617,-0.007490136426030801,0.06178104427741702,-0.11297715812111131,0.03958828716627567,-0.059184397203249174,0.07171905362645695,-0.011709224422036688,-0.0659186183010313,-0.03708260426602603,
EPO,-0.023073646548716943,,,-0.02465286854784336,,,0.005833141692080222,,,-0.02134693304265285,,-0.02313704073416782,-0.010900986286935754,,0.03326514629639792,,
EDN3,-0.045150048025438407,-0.036683125893866804,-0.021918542945741425,0.017630623113025604,-0.04858476904329683,0.02895161019086276,-0.015650183221097767,0.0010038067861091258,-0.04356249019169603,0.07489003537907625,,0.048660455163580044,0.07264600702389096,0.11943842859932008,-0.05799978380479405,-0.019176584967492197,0.052096309153524256
CCL22,,0.04356487185580773,,,,,-0.021355558051647013,,,,,0.0487388621547568,-0.006796511003515403,-0.02274958974845602,-0.03030968610418372,,
CCL2,0.024137483309590802,0.05273358839655711,0.00992968491771404,-0.18528068331966946,0.029229362188109422,-0.017605705256002444,-0.051330217065259566,-0.0070546844622529584,-0.16746112830532495,-0.1021394814497637,-0.10780092443255478,-0.0071597050297523696,-0.022819034397470694,-0.03370283623522307,0.029331953108781117,-0.10770619692924883,-0.03743269340921505
DSCAM,-0.04672606437523549,-0.005427988205887968,0.03651081410487748,-0.027468454418086305,0.05846086586098269,0.03261401028272315,-0.018185728495588454,0.016857779711519368,0.09326310256283066,-0.012147727053530462,-0.06817835748085324,0.06324212361758713,0.15063792905279294,-0.016655732656781573,0.03829852624480231,0.07223880656273947,0.021457337443695837
GPHA2,-0.033398642346587376,,,,,,,,,,,,,,,,
ANG,-0.03830750783456183,0.004258170715162069,-0.019989132591920342,-0.03685556025887239,-0.0147629530075903,-0.03727835809273699,-0.0400413583739026,-0.018580386189564677,-0.07124930762594248,-0.10123352912842841,-0.0006494554820609495,0.03705417478995884,0.0024793434165381162,0.020722819902670865,0.007491812760852797,0.006221110773755439,
FBLN2,-0.049227652937318504,-0.031100861038783505,-0.004342799205232951,0.084665694966061,0.02886175722712359,-0.03960476354110721,-0.02364935175436252,-0.010646346105275407,-0.029479828460796997,0.10235471735526963,-0.1009794982710239,0.13047858143718974,0.1345070264551105,-0.02021729564901054,-0.03702025796008449,-0.031371481273756746,-0.02965544383694621
VTN,-0.023283577712890458,,-0.021678643841289605,-0.024855336698734135,0.00045453649711957143,0.021976636813111582,0.01748237572036576,-0.0296380214497905,,0.05758458550984952,0.03079373562024502,-0.042461889758073426,0.06051969116930932,,0.005708137984980676,0.028854394480256618,
VEGFA,-0.11380602047984627,0.05252131190229919,-0.07127033668041216,-0.1465535940195256,0.04624186599420048,-0.002797483628491306,-0.10446088436830973,8.610589323354971e-05,0.08233474885661589,-0.18277482388226576,-0.08090359551160044,-0.18565295306691884,-0.26319615402251717,0.04927156561867707,-0.057693225310037406,-0.14056296647426608,0.009019580092604456
F10,,0.0014027067309312132,,0.13571910109419116,-0.03381888036150698,0.0078115129990144316,0.056487787574929726,0.05337404148677881,0.012224869779369128,,,,0.02843276280013596,-0.019682679447063946,-0.07967397411194439,-0.03558997212111638,
SERPINA1,-0.017229064018359212,-0.0114088930912746,0.016031893307426135,-0.06088276720171622,0.020622717373631565,-0.060988603007907295,0.03634248143831393,-0.03463122684325074,-0.08626877330383814,-0.028652759230205656,-0.037095180555359694,-0.09924602961298555,-0.04816745349030232,-0.04827716988615978,0.026046010806746213,-0.061592808233265565,0.05746098585807288
VWF,0.04564764813359301,-0.016074223561757375,0.03937235270724008,0.12778836737418367,0.0026636422669881893,-0.056837627428476464,-0.10498464471207238,-0.01573727123650562,0.004983541308911064,0.02868740440667535,0.05376394239479714,0.15309196268473269,0.056894815281655194,-0.10227632987411689,-0.05871907873710826,0.10191118120106202,-0.025001552857848768
GDNF,-0.007990720812284902,,0.017419271316203435,,0.0031165443251474677,,,,,-0.021346931380222173,,0.020273562653345473,0.01082435767085938,,-0.009663390153503083,,-0.04101717777044184
VASP,0.01261492403800701,-0.004761253572194898,-0.052650996091545665,-0.1012509490762668,0.03555591196894576,-0.0173120280530812,-0.07637261618239152,-0.0695716321282341,-0.035548524403346576,-0.07923192225021966,0.09029406311289549,0.07915557556907998,0.0558548477551107,-0.018566895068916997,-0.012657733982574903,-0.03214801334281937,-0.06292777423249567
ADAM15,0.03268844810986858,0.01663656347770301,-0.003908706530397465,-0.10224650579115059,0.09004138785705955,-0.049366801239972474,0.0005908923818507705,-0.014867492037615532,-0.05470248534890343,-0.02012883017787757,0.01994794933073886,0.017763065174754306,0.014158832272094938,-0.038896265826926,0.02222182621641433,-0.04491751017170479,0.06600118503183497
WNT2,-0.03135573913335561,,0.027336997397324002,0.20163867109867767,-0.05764010315804361,0.11811014029320535,,0.051995275170686,-0.041181939610777846,0.03177956521148181,0.18642390272409057,0.03130111749450422,0.034789383290290556,,0.07583368438907293,0.02983148782860252,
CALCB,,-0.002012780831031101,-0.017824608514966988,-0.030022683363143073,0.021834978412417425,0.02157764042239238,,,0.0321931850858473,,,0.046312970522944176,0.05310956092760287,,-0.016770544350304895,0.012728588167959081,
OLFM2,0.022539608342464056,0.055254624853279824,0.0666253475036459,0.054328319993293434,-0.018125333573648914,0.11750984381135186,-0.08581033464722577,0.006817627423397559,0.10674440498844291,0.04299867637375329,-0.00439471016449107,0.08072946455473441,0.08461177578635887,0.00971712909457226,0.02552927958641829,0.02381900662301387,-0.021908941926292592
MFAP2,0.06664093161791775,0.04116171928693359,,-0.0028406269034905356,0.08388045690493552,-0.038669958139494705,-0.005928577043064097,-0.04298453430802494,-0.03205068144631795,-0.049966236310974105,0.008012926227086235,0.05182756146009565,0.1413528368876187,-0.05480111145167617,0.008485310781051822,-0.05169442280033396,
HLA-C,0.04480542828709932,-0.07681855673303277,-0.0412272397142411,-0.061475813087384236,0.008398806604497431,-0.05301370536779433,0.09379527075113778,-0.08148147559996388,-0.10611012091608853,-0.19034652320487833,-0.04688536731902905,0.0009770478721521688,-0.010056567413221367,-0.06664748221527007,0.02608013417868484,0.06875391747952447,0.08084409621029447
THBS1,0.010486717168813157,0.06369041330849076,-0.05011112232101077,-0.06454248070132453,0.010179492749056938,-0.01889789859418969,-0.07894162057347809,0.022773401348852706,-0.1190319335831994,-0.016877219716186404,0.02719914530546124,-0.016858671970347194,-0.019679600871970234,-0.012110110517696412,-0.03299075989124755,-0.09932569739843494,-0.08508307045348668
HSPA4,-0.0074402642975739865,0.02689168756730895,0.03569434457646803,-0.025047492274163703,-0.023741998038532407,0.042988689218487204,-0.011295527221131056,-0.013731566322639582,0.04436173623688544,-0.04097955848780286,0.015269943858603875,0.01483940377336657,0.03973097034618666,0.06318594536178343,0.019377383276959852,-0.0003289783053420598,0.08333627492261395
LMAN1,-0.053160548811113956,-0.004280188395498943,-0.11853670460662527,-0.12265387009095334,0.02182284911540018,-0.0884168670846455,-0.08521821546507638,0.009485553266294695,0.021558628447216295,-0.10169943728822045,-0.05564453142599464,-0.07717230287005629,-0.123676471442182,-0.05828607608541009,0.009475000590073434,-0.06519145093824356,0.05141210803201144
