,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
TNFSF14,0.021887449052980488,0.0009513304354153437,-0.017541934949812238,-0.006825725043837289,-0.11830291132682466,,-0.06726873560858328,-0.03236538966559841,-0.0008999774866163371,-0.15443964782252206,,-0.02620756729910047,-0.01951878339197424,-0.029234924582273888,0.01227121448348871,0.022578894181228246
CNTN4,0.25164231519824043,0.03772132493232421,0.019261335769131697,0.0312803943268682,0.35644538961776967,0.11837361616095321,0.2241415988675531,0.06685765940381252,0.06673830616055514,0.28958623753232177,0.22375635992390838,0.0920746535764823,-0.007619771652523203,-0.0006166394953607965,0.12797850889891668,0.12139407359169527
NTF4,,,,-0.020728615508683365,,,,,,,,,,,,
INSL3,,0.007766048806202819,,-0.015060921311236448,,,,-0.019426364851393898,,,,0.09164473799949434,-0.01951878150614548,,,
BTLA,,,,0.02367170787062453,-0.028238760942806224,,,,0.03218097855635977,,,,,,,
MFNG,0.09533078147896079,0.029776309333122676,-0.01572827825735254,0.031665442840243634,0.026521336165831327,-0.05206441625173418,-0.14297230080806128,-0.003936554726967843,-0.035966542061790154,-0.07032782916529096,-0.016537359640443627,0.06529588823816673,0.09085331265055246,0.020647751690123308,0.07074216981151119,-0.02563526451228239
ICAM1,-0.19555751922544595,-0.06780184878908785,0.04722176796726532,-0.020566154161102558,-0.20073684895843982,-0.07763144060576202,-0.19983460423982852,-0.05823884818428173,-0.0220367862733004,-0.18184654533307762,-0.06822084653930097,-0.04092964244538039,-0.0037641335284920702,0.0042796392074759175,-0.1470837307599918,-0.061522909872695535
PROS1,-0.15409495178858312,0.041218533502952924,3.813976334072161e-05,-0.058697042832730084,-0.17979318217421375,-0.07839891378623892,-0.2150334497844795,-0.07647592355530355,-0.05237708871752034,-0.12322047288497652,0.041325093775525734,-0.0010083458988294888,-0.01992820037937,0.0023908757782345556,-0.05084827033213907,0.10353718365901815
CLCF1,-0.11489147261832129,0.007536539896214525,-0.03286715191804704,-0.01232131276276635,-0.13994030375730587,-0.02104019025053452,0.024003591578077573,-0.06609287186540388,-0.018658542321082307,-0.1805045935839644,-0.09551054142709234,-0.034920550618351004,-0.021548943855058594,0.002476707628736754,-0.10299762061692484,
PSAP,0.24034980074288056,-0.005099150023410873,-0.01755255619825738,-0.011726546105351222,-0.035607083364791126,0.15277074274328245,0.2026888753352216,0.11521999634909387,0.010922090380342513,-0.10928571098639937,0.46856840451453713,-0.040195301996014544,0.050174416015103945,-0.05012681291692877,0.14773817044420182,-0.05651923549448537
EFEMP1,-0.25225573695218995,-0.033111356011143386,-0.0009640780493980016,-0.032435449374058366,-0.30180396469690907,-0.05446999216063925,-0.2411646645133653,0.013771684020348682,-0.07533836871676954,-0.3131311440423939,-0.28168662416478724,0.043691653508309045,0.061055878045546574,-0.05797566989863801,-0.1094570281382822,-0.06944587909173125
C1QTNF1,-0.3086529671069511,-0.04911408019319957,0.06989740512996837,0.009192022896141499,-0.025038413556955876,-0.041424167102349384,-0.17221636092191475,-0.039094088710399884,-0.017050546393724084,0.019398923973446006,-0.1762478280049857,-0.06622331746967454,-0.059274272359929416,-0.09243626707598937,-0.1356265353203226,-0.004809190528836398
ALB,0.009717422628422609,0.020419977496913076,0.02637219554428087,0.018509395220418022,0.022309346038370825,-0.06357496800709429,0.051989824033074804,-0.03155317048273116,0.086565618684194,-0.1641456890317526,-0.10377629759117106,0.05882774659902342,0.06558665838635494,0.03301912603739999,-0.0008388073108744298,-0.07984443598357409
CCL13,,,,,,,,,,,,,-0.02189436938574224,,,
EFNA3,0.11923528750323897,0.03853410779290752,0.02599581697815759,0.10144196524256435,0.05727353500068112,0.0622469632736999,0.32602303930948856,0.06937636538967527,0.09607287121044479,0.18857315205384365,0.00466826066779514,-0.005188334666639284,-0.039592004413972995,0.03262566465576625,0.015514970589242448,0.12994435858767986
DRAXIN,0.16861913697438943,0.03544828499946035,-0.012753457516659607,0.007361811767581159,0.022842675580494978,-0.09442089686676768,-0.17774770155995293,-0.09680240097387403,-0.020660364681756957,-0.037408592386840085,-0.19854735860627235,-0.05899142748224117,-0.01045063938471974,0.011372526068295844,0.08359309373500644,0.19786499134882266
RAET1L,,-0.009117565280009832,,,,,,,0.03266555081718803,,,-0.015399737902055068,-0.023713499597360826,,,
NPTX2,0.3154293341533085,0.1723905578424375,0.20516349800657663,0.17746201661887812,0.24822101913048888,0.20471044269919433,0.4083614305906339,0.19068753060122948,0.03612463749463672,-0.19729066403244197,-0.1656877279272354,0.013400494945050072,0.0015308463382582435,0.11532650296187913,0.08774340907478159,0.023099205738167348
FGF11,-0.2553477101450532,-0.014344493071380264,-0.060454102968473186,-0.030868299206001162,-0.06112926848080664,-0.055069244570737,-0.19171178181688583,0.006322258331654674,-0.05975543911987121,-0.0005790126439163816,-0.25196764377039543,-0.01571760246750515,-0.010307964941145026,0.05657768552041479,-0.1814985319612719,0.01153521884321922
CD59,0.14493840506356398,0.027183316182942768,0.02565360733060857,0.019442446600036477,0.03589593118158368,0.08408939239883235,0.2733127297291359,0.05263408150255942,0.09584181985136588,-0.1456574486827873,0.36150997606132407,0.016994994268844366,0.06709580317897847,-0.039127066616720524,0.21208574896143428,0.06350180342500494
COL9A2,-0.12077821550327908,0.06809339614405918,0.04936066522645244,0.011362352056276954,0.03743200229081666,-0.029489413740682088,-0.16111291238292513,0.02446830207934494,-0.032021613557709806,-0.1539708417779777,-0.1193140661133107,0.09221851738337436,0.04549492059004196,-0.04538292600345599,0.004733767979583783,-0.04801664247873247
DLL3,0.3452651834342895,0.05435418908327853,-0.024807295641127197,-0.00406282650935645,0.08929142361915428,-0.10383890920088787,-0.04086033258480392,0.13554962211311214,0.056298888810053724,0.21811134049639688,0.06040953479591122,0.05946401296755676,0.04191793114806529,-0.004461856258114387,0.16970204646505757,-0.007643394359035612
FGF5,,,,,,,0.06180593792781402,,,0.09142490464711446,,,,,0.005079897794056379,
LIN7C,0.006936028980932492,-0.010151209589373487,-0.06253780527801839,-0.051433521554582556,0.09224397649893357,-0.008013237960675372,-0.008831630195103376,-0.055599720177252517,-0.02469827541043288,0.07040076096207956,-0.028094099912992897,-0.02566455925273163,0.00730393176930549,-0.013787617848455376,0.06586229521752711,-0.05855560632278106
GDF7,0.007458396885933381,0.01289514812435843,0.16928080991655944,-0.026873080667028825,,-0.035693960512437325,-0.029020472658194876,0.014086767150251589,0.0037397907131567123,0.11278795639714656,,-0.013201405327027361,-0.015867630063327857,,-0.036706820278403975,
PSPN,0.005731870683325743,0.01774805575503795,0.024954597511285807,-0.02846133278861101,0.08520088990683887,0.060305891050876706,-0.008796082439167779,-0.015796842554647774,-0.03272588486712399,0.08026328916599194,0.033741088435929836,-0.02071455064918846,0.04790756536542445,0.04609596092681378,0.020504174795795256,0.1063977405907808
ANGPT1,0.0970085354795843,0.0876253239054054,-0.00709487515360666,-0.013580599331423419,0.04607312021657059,0.04325420810464346,-0.18571926248625192,0.0653488728794689,-0.042803783006773954,-0.036699499466819614,0.02939184494778651,0.00965266463957679,-0.0323747031485742,0.07715332055030126,0.046873335816245615,0.005637733448311394
PNOC,0.33547797173153954,0.03150409633182983,0.1115331257098926,0.06582659074320331,0.23770692949445907,0.043883138075465206,0.30799842756522555,0.13740954547532183,0.09352527675003838,0.07856565533731512,0.27200817559726287,-0.014038432493687423,0.12326779353196403,0.021154967900810034,0.1010015492481817,0.1043614675269939
L1CAM,0.516657647824226,0.14068138484200568,0.016915038292436152,0.09100547320613535,0.1266332702386191,0.14802332381142785,0.24268997213631738,0.1694559568319326,0.159928686446094,0.2089924110536692,0.6555561870933005,-0.03541092551032006,-0.06746273627433404,0.012696365868224084,0.27388002031008996,0.1639383372994854
APOA1,-0.03125969260371018,0.10589314694176928,-0.023820042642523152,-0.02345489653825793,0.014790351418579937,-0.06617155340500017,-0.06205280416346112,-0.02973814041821367,0.01871476796416993,0.0328290079899257,-0.04191287216272259,-0.012538096080974222,0.06323447884737687,,-0.031051738715210827,0.1006314912656817
PSEN1,0.010181660993457024,0.08811941180356138,-0.00370622893912654,0.011878106249164027,0.090609445524645,0.0573304948078232,-0.16281998421886323,-0.02671677172076618,-0.027474200175720002,-0.1069041489039331,-0.18733850503912247,0.004797131550235945,-0.022880945231322735,0.05575898289667925,-0.05482337695973023,-0.03653196792838495
CALM2,0.39161367872554337,0.1720782335037317,0.04402219510567154,0.016459826722634033,0.29080200001696765,0.18249998240617504,0.27567659149230794,0.13327445847555022,0.212451090630396,0.5266759727999353,0.5310789882362442,0.018292386861926302,0.026477441208780376,0.020438600475099707,0.23701914019052348,0.012685118346065196
CLEC2B,-0.11517792730853192,0.04809162717690492,-0.01422129761996918,-0.03467594010299914,-0.10099801438237459,-0.008729827554894726,-0.16656341460521937,-0.03643395583803663,-0.014371090645462511,-0.11900550865104616,0.04428549562311557,-0.04849095090595354,-0.018422454875562055,0.02040318337711989,-0.043586321185082176,-0.05167747705661747
NTNG1,0.19336960971656816,0.04565720169962622,0.06296951238961437,0.013426115924290534,0.022943668177667534,-0.02934648018748436,-0.006784436192732258,-0.029990745960467594,0.0320127055003627,0.008337842042772887,0.24153316633500238,0.0553775503535278,-0.009632810763447375,-0.012428106130898085,-0.0016641770582643558,0.07760418173329513
LRIG1,-0.14009821195618472,0.10652573957742319,0.02940809197194967,0.03352199019336578,-0.04527700681780604,-0.088919095497298,-0.19410342939067876,-0.09034761978796266,-0.04183861774331792,-0.1516256366525906,-0.24045977882289038,0.08458685525380086,0.1224482190921042,0.01226377035799626,0.006840008697190103,0.036725103348806895
CPAMD8,,0.020266083374896056,,-0.001960112433757997,0.06334459905414977,-0.03439298816840178,-0.03900909824991344,-0.022872864418198587,0.0639646490483198,-0.011209864512396936,0.03257772759318897,-0.014830712732578457,,-0.016964928684280803,-0.031520253208998,-0.018091349535894995
GHRL,,0.006985258745224425,0.011276552565239734,0.013067424502456865,0.06364194498544226,0.04775543625144631,0.10332437171796871,-0.028320720897943196,0.02951045110507917,-0.014811374285906764,-0.007061094005836557,,-0.017163922634330458,,-0.01707243385636268,
NPY,0.28615959680090175,0.10852867258270978,0.09723567606101881,0.041485778045066736,0.10373690217615139,0.15106160850186223,0.34855685828669264,0.013568117966918196,0.02367070531725499,0.18819788426177614,0.16236482246370337,-0.023465302459716144,0.03068625202026931,0.060185959320327755,0.21062072574065135,0.13769911095016757
MMP2,0.14192781115474348,0.08002443635358816,-0.07141339814936107,0.016601479214406207,0.08111466274923693,-0.06274767259331467,-0.21369604327151195,0.0023702396533826224,-0.027251467569659113,-0.06797117252864836,-0.3454379417891499,-0.007574921177754849,-0.016348402108704255,-0.03008065876811864,-0.038363748962972226,0.029818038120077363
LHB,,,,0.021900399496462757,,,,,,,,,,,,
PPY,,0.012700482083646028,,-0.02700705834074462,,,,-0.023429733834714018,,,,0.00334230590237696,-0.03480011323912279,,-0.07438513100106298,
ALKAL2,0.0347534083086256,0.044024180405692837,-0.019775629905492708,-0.015289573325441614,,0.05214623859987162,0.011461184021030971,0.028326208682110325,-0.04166188329097679,-0.19868319415019706,-0.09993060454194316,-0.02096573158119204,0.03026061441606906,,-0.06453615181976234,0.017984608592297623
CSF1,-0.2674465163986708,0.016959885104858817,-0.007129052448327139,-0.03057632764348478,-0.155588228864006,-0.10199281204887298,-0.1462144693034051,-0.019844874322949266,-0.05679748040681467,-0.12592635830016846,-0.24158552946033832,-0.031014054167069087,-0.014021372565325508,-0.05889133754203103,-0.17922186844267327,-0.05930157709368183
SEMA4C,0.0366484861035211,0.06469692660175351,-0.005919761676176075,-0.04382218360905882,0.0316767703593633,-0.04208896972251729,-0.002158273701801248,-0.012586239100760139,0.0180968390055789,0.0504900678163894,-0.12288412135962566,0.0066139537965363236,-0.013226792447714724,0.0570009726182816,-0.027082263644224704,0.010253373057542743
ICAM2,0.24921985904267555,0.10125456937812498,-0.08583787855527344,0.021066467639477778,0.1019367189878335,-0.0010303288805535245,-0.057189111954598686,-0.02875295758698905,-0.05147703322742087,0.04584856640229578,0.11738790576249235,0.07275019835614874,-0.027896715804032884,-0.05171611386679373,0.07409294943209553,-0.050199079216724715
SYTL3,-0.04178397399201558,-0.061447942409065225,0.01920773961635665,0.010213429445617303,-0.09094051323112916,0.008056221131402629,-0.1570647494195875,-0.05012196970988782,0.057874674540945095,-0.045774394020837834,-0.10385861836271967,-0.04002596989333345,-0.00014810068128422063,0.06233529402232493,-0.08738035690950405,
IL1A,-0.05071277526800142,0.04295812240790719,0.03002789691656282,-0.046011451937450994,-0.027462871575687078,0.014870153218734524,-0.07068224264116911,-0.0704526949291411,0.003055297459169213,-0.1112233799963157,-0.08451370722989679,-0.03478267385561985,-0.02530968288416591,-0.08010730217450177,-0.11994296634629562,-0.08785464708730688
HLA-G,0.01404020083377546,-0.037215351357869256,,-0.016386823125719336,,0.03427761729248302,,,,,,0.013927284799940423,-0.028778230053753528,,,
PGF,-0.11048263594275078,0.007714765446454325,-0.01301814716997343,-0.001729846496357007,-0.04423789071375523,0.017241781906605913,-0.16259009620050563,0.0027978517500020054,-0.044328579544375725,-0.07782402826049409,-0.20105584995014425,-0.005292197035330613,-0.029373355367136887,0.06426611207988943,0.14432170602507866,-0.016677340604127996
LGALS8,-0.021151748392689292,0.014333479450316416,-0.06126361469378096,0.015326696203861137,0.056649417284531045,0.018790068561603788,-0.05025834506266402,-0.005169341056600391,0.05668842564722175,0.1060576661061765,0.14025174420890302,0.04351620932149548,-0.044877991102382456,0.01673490800809485,0.04587719973828927,-0.034566593283585224
DKK3,0.3755766175205553,0.16478931565518312,0.12392498272382972,0.023528062428315295,0.28256277625166765,0.18468499344947312,0.3799578969780413,0.1207296464986985,0.15682967937781161,0.5613757359407738,0.5536152414860918,0.04559202813986537,0.10080124976270669,0.1412696284627312,0.369205576644669,0.22619633363644384
COL16A1,-0.08921129252316383,0.06873566428672807,0.01557156103100193,0.0009702558125054129,-0.009308395397633661,-0.04128897560339473,-0.12156013758443804,-0.02607097023928891,-0.04395607107982684,-0.0039178186768748634,-0.40125877008478517,0.0028288924873112395,-0.05468670740959394,0.010448107519803851,-0.03316789965334894,0.1847785991787151
TPH1,-0.051693158304186984,0.024446394983811022,,-0.029819786225934113,0.05319393574784597,0.033149576051199225,-0.046371976104336486,-0.038814695660338176,,,-0.011865302508715068,-0.040208204631829426,-0.007470438501923727,,-0.010231557836506543,0.06438058592149491
TNC,-0.2761833138333793,-0.06638516181470541,-0.006811077080300165,0.026789391458145413,-0.26308265827354843,-0.1488403377134457,-0.33080196782335036,-0.10991913238963948,-0.06589724796168704,-0.24038644547511076,-0.4628742346495256,-0.021074722156677765,-0.038304327753301656,-0.0752727029303628,-0.16218438721964296,-0.010803724528606755
TNFSF9,0.3511333565903221,-0.03707861062078509,0.0063985589333432355,0.062159441004529165,0.15246088853775333,0.033540527537480734,0.14047181222607713,-0.028873308352715763,0.01260631604713766,0.08621307087863128,0.1348213204049533,-0.03316474113047365,-0.02452256915882373,-0.0018687668340655215,0.0007287158150998208,-0.009437219326921034
C4A,,,-0.019487996859336318,-0.01839391123701139,,,,0.012247306590912225,,0.03407388560145856,-0.05074339984170782,,-0.016034980343456625,0.14767870175272063,,
CNTN2,0.14431908488157166,0.06683727616794835,-0.01673801950147138,-0.07481071750576522,0.1282256341223183,-0.026549965021066317,-0.17937986806385087,0.005613828684918916,0.03416748463103608,-0.28156503295605323,-0.018908478886079244,0.034390983140818045,0.09047000034555086,-0.021649126644031753,0.2327997329248616,-0.09882097277482572
F7,,-0.01082250200956672,,,,0.038601255868386586,-0.028204497844163835,,,,,,-0.01586763159768891,,-0.031531227151521284,
LUM,-0.006290846609043858,0.0713756855462215,-0.028732089870558752,-0.02095611854593905,0.004807686326567134,0.02755969517720088,-0.20193771126932347,-0.05528443100007674,-0.011974250591034146,-0.11075465156033935,-0.020030647449577343,0.040514334501751535,-0.06635900266669416,-0.062189998632656854,0.030945799164207508,
BTC,,0.03899412065035214,0.10362783864470268,0.008132880129732876,-0.012272614530140705,,,,0.02801255617648958,-0.0618257417181104,,0.013041451815044475,0.008898012482168342,,-0.037031318743882775,
APOC1,0.15060839047804167,0.058883437285989486,-0.0948448390938587,0.040112582031206594,0.23255380617701396,-0.13643768845608495,-0.3234560978902875,0.00038476953318746594,-0.09606634620080522,-0.407529037731193,-0.35627109619066183,0.066719778131952,0.10893912296710756,-0.12202151699087807,0.001018768310132562,-0.14064870723422515
PKM,-0.20593096604403024,-0.0846854798931308,0.05043380758645381,0.02212455541633619,-0.12627962355363048,0.04427179618975639,0.0001717105965181635,-0.05374143747021886,0.10015850269843098,0.28179437688673853,-0.27703343412418135,-0.0514718988151258,0.0014931621529185152,-0.07422603602412015,-0.1469658644067138,0.04446080337774337
TNF,0.1227350260659471,0.06042731215717177,0.011755143999722946,-0.025297486540813315,0.03370225244668009,-0.0016600425048783267,-0.03004800006537647,-0.020752614276733368,-0.061008801699839896,-0.15460599971016895,-0.10006710976207157,-0.015399742102337048,,,-0.05278501605000535,-0.10680284398408227
GNAS,0.2903632115102907,0.03649688194240985,0.08473040177164885,0.09741295912577452,0.2969371517574743,0.1628167600961411,0.3703281784909454,0.06865394997325558,0.09792626304520004,0.47260650999710124,-0.42006878969836176,0.011938622794848515,-0.08437424959796774,0.02660447588296623,0.2807433321070653,0.0037649723152897207
BMP8B,0.06587772461646556,0.0032750449446460293,0.011734050589750225,-0.023756672496647604,-0.024065355170569264,-0.08533747169199546,-0.06648743054232496,-0.006866459840861279,-0.015585666470395245,-0.18175522196510324,-0.07124029411345176,0.0007785267722241673,-0.04710330623914307,-0.07767600629661599,0.07912474076942962,-0.050741763466630244
LIPH,-0.05310451350108079,-0.02389578618267445,,0.05270062030916389,,,,0.05566102147784298,,,,-0.01716938758471236,-0.025198500802342445,,-0.007336629341917898,
CCL28,0.05781199232570476,-0.02211214836732186,,,,-0.02694682721098161,,-0.010254188277369082,-0.014204849481413753,0.01946408897180756,-0.006372713630635965,,,,-0.04426625755517305,
PTPN11,-0.049970931132933015,0.0413760870034572,0.014164869246433757,0.020849544669742655,0.05754798755539625,-0.010584017351593974,-0.08150918206442119,0.014864969357124074,0.006410803885024228,-0.09722676545020145,-0.06624790084596653,0.006090452053388574,0.02368448455781073,0.03238154223364916,0.11167405087032116,-0.029631448215244886
ADAM12,-0.07604204650499934,0.023902899829513977,-0.023206437938524883,0.017967982589659703,0.044689406313299096,-0.05426022064874633,-0.12379905149549394,-0.1011351642668378,-0.00066943355992626,-0.04518281635850814,-0.1602157520620834,0.02239275181277962,-0.06003165948019941,-0.06574943356242725,0.053736166955376634,
EPO,-0.06795081660164352,-0.025047280524096265,,0.026682361121957602,-0.0384315704170191,,,-0.02342973485742653,,,-0.03320932731387766,-0.017831717890826264,-0.015181072056476156,,,
EDN3,-0.05356774356159904,0.05270058966671772,0.0778543687587645,-0.02957375600712696,0.08080652240395324,-0.06474402097360893,0.02643712596280159,-0.020084670825942917,-0.03775880907773153,0.13987296005315858,0.08514788612594427,0.006346616723020187,-0.028758208108720887,,-0.06549982178089166,0.022433047751876673
CCL22,,,0.01739666262079713,,,,,-0.023348654858215925,,,,-0.016306832979741923,-0.013320729856696153,0.007640377513968959,,
CCL2,-0.19201187024866398,0.012550033206873208,-0.008940905358825742,0.030320153523691027,-0.2847900616024292,-0.06918848441266046,-0.025433611556449975,-0.026382454506791546,-0.04074849048100572,-0.3074805399519905,-0.1956169260531389,-0.06640250867177404,-0.0436791166423172,0.08300060886588452,-0.1543168084944751,-0.06627600175734662
DSCAM,-0.010692679719915898,-0.04250605054048839,0.030855228966996235,0.01585824791002895,0.0434563910083482,0.033354325874509795,0.005980285357021143,0.05338912026076634,0.05913592796670531,0.16984238675283622,-0.09336336495280369,0.009983591271865702,-0.04315470169607888,-0.051317624080436976,0.02688057569120925,0.018145020824135025
GPHA2,,0.053501408693436565,,,,,,,,,,,,,,
ANG,-0.20197401212856259,-0.049018746828026344,0.013228141869557722,-0.010194104389195375,-0.06432968144595946,0.07138766862256253,-0.10248303083660106,-0.012412259726888161,-0.012511151712558823,-0.08458149128624942,-0.23855283424784032,-0.022715312763544986,0.04152091199129011,0.026413847850210313,-0.027611325973045005,
FBLN2,0.0753246647437988,-0.01182080434908822,0.016960521833684492,-0.0026748757792172412,0.10320437362808846,0.04833999646929806,-0.009925573282221116,0.06304358078376154,-0.06279703422156122,0.038082929735548735,0.10838180572804318,0.1128930492977223,-0.07344740969572632,-0.028559364311343125,-0.08618449467588128,0.046876112283074076
VTN,0.010540666462226643,-0.034574605682990006,,-0.03054761309868789,-0.03423784441790822,0.015213254479842266,-0.026306249476362467,0.00683988605907319,0.0012174462679721615,,-0.007735865872032645,-0.012538904545071268,-0.01965743932406996,,-0.07305469794907067,
VEGFA,-0.372205877248108,-0.11357506556048276,-0.025895914721508716,-0.05128812300753941,-0.2533379144353011,-0.0489828146035445,-0.06730407338459257,-0.07675045179199698,-0.010229205827603689,0.04935643563867994,-0.5067836089614486,-0.04763574779027245,-0.07617901762213819,0.054278760635220115,-0.25985329330907647,-0.003016796599112891
F10,,,0.00836264332271776,,0.0742608990655455,0.03513113732441743,-0.0571823089147193,-0.02569019787353762,-0.02372902519880573,0.06844144515717632,,0.054127155382350446,-0.02629263804166829,-0.08578627301629436,-0.025996999231259543,
SERPINA1,-0.03940405220087712,0.03769481472220795,0.03729299225053164,-0.019849348566227647,-0.10446651589600667,-0.060345270348771254,-0.23965041316183072,-0.024328353596161936,-0.056982408744539643,-0.32777532812328314,-0.1603809270176087,-0.06802250042532708,-0.060517986159482805,-0.0045969644875855815,-0.037392663746942695,0.05370963580260299
VWF,0.18168891780390511,0.07016244948243198,-0.0415018702063254,-0.02782903275886609,0.0784590404694074,-0.012473909699580066,-0.22013938845048836,-0.022666007293022653,-0.040382933751001354,-0.08138252320739066,0.1707918742839419,0.04045187592808662,0.04364875349248199,0.08690813148890517,0.23855396984812824,0.06889676664842984
GDNF,,0.020073862451893933,,-0.004632173218752437,,-0.04885813964269863,,,,,-0.03445182849637785,-0.028256206894586567,-0.021258108283162516,,,-0.05244719719438755
VASP,-0.09599046453894074,0.03691394672643894,0.0021353562430942805,-0.010917284379563361,-0.14307688803026622,-0.046561006994109054,-0.11991136413834946,-0.002048979063235338,-0.04571443658694248,-0.13962090496227783,-0.13865235052278777,0.05645610846637821,-0.04854722311916021,-0.024773176536370733,-0.0552333219126793,-0.04193733140198449
ADAM15,-0.030625475840058307,0.0675752518941488,0.06148354711141056,-0.08233786351412668,-0.05545185675344754,-0.0060060386914682655,-0.12847765175162046,-0.08262164337903306,-0.024532239786947907,-0.07732018962858146,-0.08209874113723335,-0.07549473666355444,-0.06652357878124635,-0.014385328149660022,-0.04162251999804525,-0.029136530783367524
WNT2,0.3681257476326044,0.009653757832755572,,,0.10410205987035938,0.05767801577357731,0.29103290098357393,,0.07664513606860204,-0.14528237773918723,0.20841354167168308,-0.01831406748637434,-0.01822827090436038,,0.0647212621611687,
CALCB,-0.04723773686568375,,0.011153214708443191,,-0.059545021409139594,-0.05268164646684433,0.026257288889874175,,,0.014021210353273555,,0.0735484737484617,-0.023713494918874218,,-0.050673834620735506,
OLFM2,0.031121735820315126,0.034381687948643824,-0.04014875520284176,0.008079085105311013,0.12260116356737169,0.018449259776948296,0.17673868921772376,-0.0010327898567528066,-0.05191384375100922,0.06299469680247682,0.07261253028396386,0.030709303371956813,0.0075830475224345755,0.009181869973410415,0.04251834003194227,0.0851508103028223
MFAP2,0.09070156214618531,0.06373465325382073,0.007824523730129073,-0.018812676800886476,0.021152151092803415,-0.049175938794184165,-0.1137053142923851,-0.0459446269801207,-0.02796642146839948,-0.0956591344711488,0.016278361073274197,0.08033795208400446,-0.041177724085544945,,-0.028217676296729093,
HLA-C,-0.2024300250529198,-0.014511876975399095,0.0912707048881921,-0.009515293769370879,-0.13105302204395491,-0.09130692772027343,-0.3277872371696958,0.006644795806211669,-0.10295851030807619,-0.4108408325803272,-0.4180888684007378,-8.124125012140543e-05,-0.054828654124943574,-0.0010848217969959763,0.01987015605334448,0.042545326032419985
THBS1,-0.07243320126447873,-0.024957252169606016,-0.007595775165218365,-0.02820046482064113,-0.18447595883205306,-0.057221436783123296,-0.0683466133340684,-0.12438686792913577,2.493481721926331e-05,-0.1659479339723846,0.005260849874661739,0.034321053227087304,-0.049078203755715984,0.08526712674515158,-0.05414267266392345,0.021945462776992806
HSPA4,-0.10215256856597146,-0.01351044951249071,0.017932590501700874,0.02917548634831326,-0.03812909478002112,0.019566210562809987,-0.017142595153100935,-0.02751460576335102,-0.019159082502721175,0.16125377749490102,-0.03136107105874706,-0.003001059390756031,-0.013285131218360247,-0.0607663001393895,0.029117922704679573,0.04131800128668308
LMAN1,-0.2880884517004077,-0.03926074020485453,-0.01236619921370863,-0.010363822354795828,-0.14159748896773092,-0.0853420854299119,-0.2707054887313399,-0.04579918079743786,-0.07055115051276933,-0.07806706458314859,-0.2053821017002876,-0.006413668324480306,0.018906053095117375,0.010857915534279047,-0.13941577586317877,0.02820840409965129
LYPD3,,0.008000915214122408,0.02142752177008061,0.16733081293833038,0.012670083760759883,-0.04572044453610573,-0.061093255132102266,0.018383075382155063,0.010833084606622138,-0.07720980097961586,,-0.03412314026200363,-0.024178635616573105,,-0.041670961960638776,
APOE,0.2741423675300578,-0.021834475298060298,-0.06963302130656587,0.01564614648837079,0.010741712439388476,-0.07761153864576595,-0.20201663364415917,0.015654191032301475,-0.03908578556637487,-0.3972987411206113,0.24890993823440247,0.005512722591913045,0.14077097091679386,-0.12028684000772236,0.1604625158153529,-0.06439429982986358
SOSTDC1,0.14781247246350962,0.04976030952469715,,,0.2821976764128763,0.04636529795799955,-0.030489504942384105,0.08435904783436583,0.08318897468164067,0.37444487915593044,0.2530025048189226,-0.02053699770088151,-0.041013293338895425,,0.01653945930105967,0.12661237031939535
ANXA1,-0.3691238128889955,-0.047498320208707624,0.02392107817650213,-0.05091217289260684,-0.18362668829446419,-0.11940934407058641,-0.3219344958126949,0.0038389567906174362,-0.19066841830952633,-0.3116287521708751,-0.31465774247242245,0.013490145889600196,0.0071519872398703105,0.02738466127814302,-0.15876950602927925,0.019093792762350868
WNT2B,0.09150663086799077,-0.025183061541122743,0.011333659027848112,-0.012668830654265929,0.05446229518886215,0.11001296619787945,-0.10062762342323166,-0.029728080984947426,0.0032468103994212033,0.19397612795907754,-0.018631961906924996,0.06984651396559907,0.014216197992976139,0.05011884545554068,-0.06834770174983071,0.0756541898585855
AMH,-0.0446557890558491,0.04151119545445047,-0.008731048180572411,-0.024202900080265686,-0.00017951480851585477,-0.0312417939554773,0.008870080256388881,-0.03377277670100503,-0.03124354494918826,,-0.07256634591841826,0.04572409917031537,0.042240783039905055,,-0.054800021264609054,
GDF10,0.1094764906397289,-0.05591383701664241,-0.025549848931565824,,0.11029460429255554,-0.0255867367384276,0.10361424336665882,-0.014393563419352466,0.035196926021731606,0.04457562879266782,0.20362748994863442,-0.027462552550013578,0.04005882867014516,-0.06025709737841443,-0.08360017307728813,-0.000692462665359122
EFNB3,0.12260338145077522,0.015086784783384793,0.023145220933956517,-0.022593373115247544,0.16094987288990875,0.08851269243158537,0.27819763280130405,0.09956607919238435,0.032991829934061946,0.35141191344787,0.3975848308582406,0.004258148274373741,-0.001489604143434915,-0.0037413176026170163,0.10428301603766243,0.2913575107256008
LTB,0.16549844130733207,-0.011079886245614784,0.08462703057975317,0.010025664254897593,0.07277377496165746,0.03691646214957612,0.07336102072894354,-0.002972511999846187,-0.056163238039289805,-0.03243755617239711,-0.002514752334369503,-0.03810059082924351,0.01738345780124463,,-0.08235860897106957,0.030239990872231358
