,UKF243,UKF248,UKF251,UKF255,UKF266,UKF269,UKF275,UKF334,ZH8811Bbulk,ZH881T1
PTGS2,0.0035668350871943416,0.022184604104088852,0.06692333338004867,-0.016605971296793032,-0.039356613869648525,-0.0587033050973064,0.04517833877625927,-0.03317590889151632,-0.039657311267433125,-0.05775325857995843
XCL1,,-0.017001848559541146,,,,,-0.02913935455612013,,,
CD58,0.05208212435044997,0.03470616907076806,0.03176863812025075,0.06619660914801379,0.0783115595904323,0.029213776346891665,0.0220893583708311,0.03313398628025542,0.05246568275459609,0.013339923363225412
TNFSF14,0.02318257097269245,-0.017131115153620795,-0.028332481999089037,-0.05952642275729418,,-0.010185458227818068,0.02881227242068012,,-0.031095672925158566,-0.018477347097953862
CNTN4,0.020005865911038877,-0.030118559456132024,-0.007517871973637118,-0.029487793986924856,-0.05963461685269854,-0.043157448964277444,0.022839822684859606,-0.02285953774694074,0.015781833577185992,-0.041704743329727845
INSL3,,-0.015230518464746087,,,,,0.08863203297146745,,0.14562534137623206,-0.018477345312744618
MFNG,-0.020445683224415086,-0.029171632343129493,0.08321043955483244,-0.044098216355223964,0.056287391548477866,0.017281771009090792,0.053674666386431716,-0.05373292787543888,0.05801307873429019,-0.010725286520434014
ICAM1,-0.045301909418986167,-0.008569939600903529,-0.011390182077061734,0.039351571982918845,0.045418771174073114,0.02623624695615184,0.013551801263363488,-0.026764072155217162,-0.03998799703793889,0.001458199902621502
PROS1,0.016176807851626902,-0.0019510631789453462,0.010059483684783748,0.009749907731611513,0.053339376398554204,0.0599630825313065,-0.03390044563355858,-0.028248503434373417,-0.06918333623840829,-0.02421315347200651
CLCF1,-0.053218529238529044,-0.003630493299900022,0.022526142317693936,0.010854646232840642,-0.01491921618325135,0.03491286170441726,-0.02739454794794098,-0.04280296474989074,-0.006469845273487354,-0.0704742482053961
PSAP,0.03662548768777012,0.04433741981048514,-0.05088331207240794,-0.02031946517049192,-0.06841780374259297,-0.03599022745377378,0.08520530033777007,0.022893580464131424,-0.07638804040077721,-0.06549217684723435
EFEMP1,-0.05836491169284463,-0.0420173052065134,-0.026212453001586408,-0.06215151883370879,0.016239172044767443,0.025360233834633674,0.08098180528643814,0.02961381278039911,-0.009945768864719396,-0.0693627197494755
C1QTNF1,0.09367231557487092,0.008369959316449443,0.015487342719573556,-0.02104290721932104,0.035705084835784155,0.007609468417034343,0.016649003656926238,-0.024743002077354165,-0.07908226508320997,-0.004183866475225922
ALB,-0.034192235199723406,-0.023546778985729988,-0.03737461111865273,,-0.015351890990982015,-0.020387327945485485,-0.022334265697827326,0.11426811582850559,-0.030483546717624634,0.05230347137533664
CCL13,,,,,,,,,,-0.020726182288467714
EFNA3,-0.03316196119929003,-0.004566643353413901,-0.0159732646127268,-0.031268024144395355,0.013272707331870874,-0.03718982470473076,0.021159276767351177,0.04210683195484043,0.0019491490174101986,0.013669592496026523
DRAXIN,0.006825490480265949,-0.006475830577378512,0.03718254613109325,-0.016409619755272414,0.12781305518454575,0.06202901980688978,-0.01910639535873386,0.04624532687565021,-0.07627982469569058,-0.0070108392690254725
RAET1L,,-0.011864721801111205,,,,,,,-0.01827202072860491,0.027498703161207522
NPTX2,0.04933763222696927,-0.04882588034033814,-0.035029688297043914,0.01726342542681921,-0.03680736960701891,-0.08765403765476223,-0.00018801691878317004,0.054581604042442944,0.021016053746836884,-0.056267583606870744
FGF11,0.062287801112590274,0.007332099987163488,-0.019597154756331864,0.030346479915535098,0.022404264234649012,0.140310228602284,-0.01287581965323362,0.10418660744238724,-0.04232145318090122,-0.052255526203847144
CD59,0.06984223193348726,-0.0024656427293079626,-0.020298186647802217,0.025595717801026596,-0.04032291444865501,-0.08114882409578944,0.015812082821473034,-0.027466533080499886,-0.011407477933096209,-0.030301029484237067
COL9A2,0.003553067802085179,-0.030130113641464083,0.016427237978357906,0.04216674839823711,0.04735707984776784,0.08312992096132711,0.0039589076343819725,-0.021694159348698606,0.12612635459819047,0.056032635555206455
DLL3,0.06153762088025501,-0.028742682440485574,0.009978088815037513,-0.013803217403952158,0.025349657785988893,0.002863602066119021,0.024586679564192995,0.07555300269666565,0.12060078569295832,0.029942263900436993
FGF5,,,,,,-0.016234314473466807,,,,
LIN7C,0.03901725795400689,-0.026168609020593352,0.03231490172503842,0.030216868193313335,0.03826746951913184,0.026091057333235308,0.047020325427472004,0.010387424849855047,0.027430947838940505,0.004123274031387055
GDF7,0.04684489891462197,0.02363071808479059,-0.009868340649409406,,0.07825663748898894,0.0673791316323221,0.020407574984909405,,-0.01566366605174295,-0.015021003226184241
PSPN,-0.01014873399674472,-0.014258159809769574,0.046455358972170534,-0.005669152247339073,0.017666646081983827,0.0012110993927310044,0.024416501573309622,0.06767145603976775,0.0595378046067147,0.051905342184566834
ANGPT1,-0.025425967972361713,-0.022966382544965015,-0.029870553076030537,-0.03013722981855063,0.07416853036199537,0.12341550259797678,0.033222634766061104,0.0063672842598539985,0.04024411699787749,0.019117369646402958
PNOC,0.06266552263076959,-0.06766553452508628,-0.0020111043681056854,-0.005979114260146005,-0.057799378129948176,-0.052326318721413516,-0.0014417748931233817,-0.028438940206664293,-0.016656811379078495,-0.01780801283064387
L1CAM,0.0027364392200974817,-0.022127456189419466,0.046657491658630625,0.07651377765383212,-0.04375018040254012,-0.05395995647285349,-0.005780844412196874,-0.053744041748233294,-0.06572886316768892,-0.008586833294716947
APOA1,-0.03953858517478172,-0.01973087129590077,-0.03295868430092651,0.029241649039264895,0.027025994510732204,0.057412343090705496,0.01628163796399978,-0.0048893218426024135,0.10398183971520376,0.0017966411021074155
PSEN1,0.05668711433683026,0.0494176473812921,0.07139127851512406,0.05044357029948637,-0.0005053826811024925,0.0052620546267865735,-0.025755691290042734,0.009182728098204153,0.004690352019444799,0.008165785813918537
CALM2,0.029693187982401503,0.011635943946879206,0.039002965459601455,0.0006690337274117702,-0.058464659281093165,-0.0585422633516819,-0.03578741010249089,-0.04877391813971518,0.06331612401994424,0.008716677177910399
CLEC2B,-0.08728994214196141,0.0166282679298279,-0.054190157581820025,-0.032186691196976154,0.013764350472767273,0.07290634140108902,-0.002671858523010276,-0.01979477760084791,-0.031030273498868412,-0.04951119613035433
NTNG1,-0.04880571707035323,-0.0046325472204606,-0.006411131193207979,,0.02478623922696221,0.08193359515498992,0.017727004273850332,-0.011874629980205262,0.0869839048227399,0.03578299404169633
LRIG1,0.019845173397906337,0.014450393668968883,0.018396478268800042,0.0171761447306109,0.03966954887410061,0.022291028407506,-0.07325187932260224,0.004821891280490428,0.08691740187357098,0.04069055226169034
CPAMD8,,0.006067835906441495,,,0.006873926039506026,0.010929624108106372,0.0013251228233646848,-0.026546352289925888,-0.017596863803344052,
GHRL,,-0.03161151632663843,-0.019630125254734336,,-0.01632028347179953,-0.031232110109125775,0.018202984192376315,-0.018343572808203867,,-0.0162481313362673
NPY,0.05119697777504841,-0.015781988696473907,-0.013507613278432045,-0.023717678048427362,-0.0458234694486236,-0.02965133864966687,-0.03539185348690562,0.060110709532136326,-0.038802264888985576,-0.03587696419569796
MMP2,0.1083665662522562,-0.0014376221587559064,0.017581522671841675,0.09098803205541922,0.026366376002418236,0.039397239138116845,-0.011394713252257795,0.058334895229932376,0.02746567369994432,0.05548056831800431
PPY,,-0.020006265619657647,,,,,-0.01658425738802598,,-0.027679846761780886,0.045844606169151245
ALKAL2,-0.013237789112624394,0.05639982371966839,-0.019102749894998838,,0.019873557298215005,-0.01665161992173147,-0.011469373289535803,-0.009979450912393318,0.03249050230739194,0.08238329322498482
CSF1,-0.04029129419845726,-0.0004872071331706676,0.012792536091290056,0.03991683883499863,0.06887850751530081,0.05348031375717225,-0.010570160353988785,-0.010945153160865369,-0.009981847221971572,-0.08786179661390332
SEMA4C,-0.010037826849329917,-0.05861647232146772,0.023729753885236175,0.04890529674759719,0.05449465723410484,0.031054260529595125,-0.006359759230819875,0.04185810621638855,0.05612121437430021,0.004899300314574837
ICAM2,0.03660854696095847,-0.038000764657761144,-0.034740698121305244,0.05005219647043807,0.017248282500677743,-0.02240600708057443,0.024781065656376614,-0.002318201996197686,0.06424941620514218,-0.005845624217629642
SYTL3,-0.02727864030910428,0.006692486981767645,0.013498198237348132,-0.027361183095529897,0.013241408816717095,0.03845146876461773,0.08494383609293853,0.07461435230145508,0.06122924989108741,-0.019440029484734642
IL1A,0.04795508802115213,0.02986027148534329,-0.038116945223149276,0.05542845066065245,0.09358818838419945,-0.008914010493799515,-0.006968157810032367,-0.01540220825778861,0.0004204876418643461,0.037945582823258654
HLA-G,0.02308436830103184,-0.018256973770237637,,,-0.011844248177616859,,,,0.048730921861128415,0.026428403652004176
PGF,0.06232337396090866,-0.05406249809626872,0.016516774558671385,0.010643155485146364,0.08268148356845542,0.06774460673914072,-0.022530208010606317,-0.00825571371708289,0.04715683720415169,0.0025013063101857833
LGALS8,0.07722025566509758,-0.02355054572941806,-0.010554983134341929,0.028855923505659627,0.10711343433230128,0.010632013072326215,0.033821986202022314,0.014696295113756312,-0.005342413142083638,-0.016217199560237008
DKK3,0.04969681449675829,0.017811535753728083,-0.053920594271730043,-0.0035195947303217523,-0.06590148999658745,-0.05526180924682722,-0.003402843622140392,-0.042073077928090036,0.04501807178692475,-0.009528267076968938
COL16A1,0.08754811465196617,0.026524747762968908,-0.033979921413579424,0.05514324662808094,0.014573290421417874,0.05007958916798032,-0.0005204942820567408,0.06451340103483065,0.04115585481453321,0.02069947867639764
TPH1,0.037563027138835546,0.08930195386372708,,-0.005964333635362399,-0.012550632631522493,0.026226060103726183,0.02346543502611909,-0.017297025188658336,-0.03832071446914241,0.001319124129953911
TNC,-0.07754054491491798,0.01880430282729522,-0.0402251026872022,0.02275011048747691,0.0707042648456046,0.045918093503576854,-0.043612944883838316,0.01919152165225499,-0.06279816359813704,-0.0746527335766889
TNFSF9,0.007185173479254223,0.03505461517794124,-0.02180432970888028,0.043080587558298536,0.0804330004060973,-0.039409984763437135,0.033174063764555936,-0.006839151202250344,-0.02926854939132787,-0.006435094707342169
C4A,,,-0.0018785944232266785,,,,0.03515234272678549,-0.015204742218640717,,0.009961106059560932
CNTN2,-0.003599438666225515,-0.03606265325446905,-0.025455043363125332,0.06538597916722128,0.006735033798654715,0.024963504993864835,0.0022202572342450815,0.054470587275477114,0.10965593705075877,0.050316109703649484
F7,,-0.013077836958749419,,,-0.01090026025458766,-0.014686113663681985,,,,-0.015021004678678548
LUM,0.04121758196050017,-0.06285189893536293,-0.027754459877177732,0.1048991387639514,0.019513082466251438,0.06982593405435107,-0.024534951990385658,-0.021117131836983494,0.040263807554340766,0.028418669132570507
BTC,,0.01646187639368296,-0.0294576309211001,,,,,,-0.026692454647941444,-0.01453611614658756
APOC1,-0.03856397009982685,0.006819739481950284,-0.0070073898967621335,-0.03514006433354795,-0.01625565645941154,0.06835818736517434,0.03974234227340996,-0.03943182619866345,0.06054133557810955,0.02987188337761836
PKM,-0.028039011614461727,0.0021105846758467674,-0.01224497810271752,0.03656836932296148,0.005842488222979135,-0.01784683300855801,-0.073266734437706,0.11330758628002087,-0.09156916960491561,-0.07730518845879199
TNF,0.061379967774455174,-0.030516682546209005,-0.01723315690674613,,0.1006065258149837,0.05201364213093668,-0.0025756033112723183,-0.00673319840754053,-0.018272025712302676,
GNAS,0.08580953778153924,0.03316729949700884,-0.005425419733430488,-0.06553631838885181,-0.035953254862413145,-0.07849747408070173,-0.09074946745030972,0.03992181990113487,-0.03630323007074969,0.008120727021969747
BMP8B,0.0892472364439049,0.015317895880653774,0.021767638231135224,-0.04466834554818367,0.07165001186860662,-0.014614544053595531,0.009854823503967823,0.06620231482967755,0.014791589077396182,-0.07263001515299274
LIPH,-0.03305171983942511,-0.013405252107476045,,0.016333679641627494,,,0.0020463292504886606,,-0.02037173670361303,-0.023854019808652465
CCL28,-0.024157431560773532,0.12634897185385205,,,-0.023440683940642814,,-0.02440820550644216,0.08308784074831124,,
PTPN11,0.04388668188071489,-0.038157547815375586,0.027024074670061595,0.026141648080336095,-0.03625938217071887,-0.00183782190322603,0.02027342330078198,0.03501302922398641,-0.03177663060181936,0.05911430477908293
ADAM12,0.010807323301706966,0.06253991542655594,0.005754131460266179,0.04941814089743429,0.0010672523377673385,0.04328913400738814,-0.012689958209138853,0.009853350500280784,-0.004642042491806577,0.013035943738430436
EPO,0.012170042999696587,-0.018012300303998433,,,,,-0.016584258111932093,-0.017297027728785067,-0.02115760157738348,-0.014371076930025106
EDN3,0.04009468725722753,-0.023351313780702813,-0.036544277454774184,0.09514249742015733,0.0308778767313913,-0.026021721057874207,0.01709387065245175,-0.01747550731306126,0.0394787616307933,-0.027837529017913563
CCL22,,,-0.023799190239390984,,,,0.028456226099710668,,0.001322733632061176,-0.012609994394499852
CCL2,-0.018634373192557778,-0.021863607889129655,-0.007243259477140138,0.024704464652695733,0.00401113648803031,0.017083773725856222,0.018712326176881854,-0.0013545554558726444,-0.02906379866115767,0.009200998163344276
DSCAM,0.06131267751621083,-0.004969363074754912,0.023201457126047865,0.0378290558080184,0.05092958874900488,0.02862006805074952,-0.042656610683053965,0.05211749683586158,0.09719639384810087,0.07488706712488266
GPHA2,,-0.014940834629870548,,,,,,,,
ANG,-0.02033408207972714,-0.01571567933104847,0.026568290996888115,0.028980006751741203,0.0029102222652847647,0.013089935026663023,0.005673837665970236,0.050107904189197035,-0.028216936108406216,0.0005414522522883763
FBLN2,0.01639280321158664,-0.03668456118345378,0.003232065012311172,-0.034657695115304504,0.036744191048497334,0.052982538353616056,-0.04276872220274978,-0.0441502673371975,0.021802442889359504,0.0025033481047701408
VTN,0.004886896587550985,-0.02534059817607289,,-0.02948779892699677,-0.012550628527454305,-0.024755996251504566,0.03407192849027074,0.008717400394372299,0.012329579492337562,-0.01860860496034586
VEGFA,0.005245149261903398,-0.019250837901299663,-0.011932172378896346,0.011702297381667347,0.05907637405238573,0.02568906076516158,-0.03390115257404109,0.09244143756886607,-0.1129447001356683,-0.07429011732680627
F10,,,-0.003364595133315706,,-0.005262680346883765,0.09172989392001721,0.10571939067384012,,-0.025409579817221896,-0.024889778704984773
SERPINA1,0.05772298450052335,-0.05048369064271657,-0.045352560705918386,0.04223017573563012,-0.04336455314483748,0.025320451318836253,0.048814004634782006,-0.024320702834738726,-0.03511355494155771,-0.009942167642353469
VWF,0.033692488341977224,-0.10200315678944333,-0.044631207774155475,0.06431487764544042,0.0015352873834437576,0.044127357219305385,0.02068598986401148,0.018529665131559885,0.054541320006244676,0.016743828442739236
GDNF,,-0.02099359583274152,,0.0543283040250088,0.1698080574477551,,,-0.017297026381748022,-0.04638556969295576,-0.020123869275345877
VASP,0.020024915760405087,-0.0004984517938520996,0.014702229038082574,-0.017260501664566122,0.021394648439024184,0.003906722755155631,0.022198861418940827,-0.03012796619165666,-0.025571248314583524,-0.08014636690829416
ADAM15,0.0042625342171289686,-0.04908702872930256,-0.009727334698740875,-0.02096969057071704,0.017587552023808004,0.06369265711213674,-0.02209735782787437,-0.008169882277566314,-0.006207239651163339,0.01587633474775196
WNT2,0.056753900262964355,0.03550911358495647,,0.04961979277863286,-0.020653230042949687,-0.03769701018023589,,-0.016187452196046656,-0.021729916630038534,0.06796380568230181
CALCB,-0.029400296543556276,,0.023002029181006665,0.04150705120302983,-0.012721404652444304,-0.01623431429704323,,,0.135002811541728,-0.022448247297101945
OLFM2,0.06688041723696282,0.010647964010873775,-0.01960475897232489,0.008622955519476491,-0.01666330870667184,-0.04470157276283826,0.03360550944563215,0.034127208781917794,0.05363074781710607,0.011909115864024745
MFAP2,0.04088266665693499,-0.015761807271050438,-0.03910044354466794,,0.052770295167241195,0.025290564517589247,0.05392286975952725,-0.040486723467351125,0.0541947229277956,0.049762048937583535
HLA-C,0.0802307769761737,-0.04016643894155365,-0.05824863264642693,-0.022747247568547718,0.004326292818412648,0.02984589585684759,0.09237725216939482,-0.010961681497931449,-0.07860458895191279,-0.047463521992026206
THBS1,0.04221720712526306,-0.02565798728154748,0.0033938547013387704,-0.042140357392783635,0.03174637420925756,-0.014854676815633341,0.012063800691551847,0.013467110720163511,-0.013470950703114326,-0.06992737699959257
HSPA4,0.045678587525875655,-0.012441649577819236,0.06363821020026691,0.0147616963332656,0.012166736243539275,-0.004593029027415653,0.023784163444492513,0.017480122423632814,-0.013100656697075129,0.028671254417442178
LMAN1,0.007556735049345266,0.020278572455575856,-0.013305109503025358,-0.05348044620024693,0.04350140010442366,0.062171927778932635,-0.019891387931837378,0.04675726233737631,-0.03953149468588669,0.03786256298291938
LYPD3,,-0.020450235722390776,0.03614748686266138,0.10750905247803334,-0.01577360136195733,0.02182300192542797,-0.011089323819400511,,0.11930846876213676,0.009677395446879521
APOE,-0.0322497778348754,0.06499136601114308,-0.03755554496039228,-0.04534163115938134,-0.010603989185331954,0.06908356786676909,0.04966103984308183,-0.04036202133584409,-0.022324337894880083,-0.02609932814302509
SOSTDC1,0.07859112219971498,0.016386423200153214,,,-0.027753333426908246,-0.017770462309514522,-0.032812053911032625,-0.026301648342784704,0.06965970985118328,0.05016393133674701
ANXA1,0.008925131763742423,-0.009376610707439633,-0.05314813169368082,-0.0536806416576493,0.0036604238953853226,0.04810137502744418,0.06351267395455301,-0.004991575301278452,0.0228387676067867,-0.06099754381700221
WNT2B,-0.030546254353215258,0.00839405160883048,-0.030900351194261346,0.010806684628436805,0.07152910768865213,-0.023473634395672658,-0.015617587984684364,0.02059153632109398,-0.02100175429570453,0.013018893337792764
AMH,0.04249763898672815,-0.02497182138673942,0.03783277842455486,0.03564149341153538,-0.022846126871142843,-0.021385236292066054,-0.011920426737908763,0.0562791366364203,0.014088048003443189,0.0649624376029729
GDF10,-0.00534479342464094,-0.015515168234222753,-0.024680496971635907,,-0.011031771870181341,0.06323168702106217,-0.022334265074155566,-0.0332772018406119,-0.018791493035551842,0.074395085413783
EFNB3,0.01200431832072341,-0.04869011249507529,0.013784399751230183,-0.011192961636734862,-0.07979954249735197,-0.06294510847051818,-0.026510060245388625,0.005900343423903898,0.0017351362521236605,-0.017962556628750573
LTB,-0.03334002230718344,-0.02642164572710143,-0.017010753803274232,,-0.013056607410487527,-0.02656753345857032,-0.028855327747180963,0.05128976569638803,0.07759070044655028,0.018532517775047903
ANGPT2,0.018183517283876908,-0.07682112921946535,0.028713867202146467,0.05453998025478757,0.0055275690998061655,0.06673722530683149,-0.05973832517620237,-0.025259392743852922,0.020006472516577372,0.03244241091002026
NRTN,,,,,,,,,,-0.012796412833528368
ADAM17,0.018908298312722283,-0.005625567217474887,-0.0075544589749894425,-0.0007400529709433584,0.05056369285151901,0.002703272925366737,0.028763363261569547,-0.02918480575408988,-0.005024542506166178,0.03703385723836573
LRPAP1,0.035723327369685386,0.019414482020863152,0.029999942236662264,0.007105685981748243,-0.03657686385119689,0.04368432682634891,0.019347598076010608,0.0164626156265442,0.055580255397024735,-0.05281948833920938
NID1,0.10787992710419977,-0.056547534731641175,-0.0014386237047595849,-0.009695001990618853,0.0069342237776223135,0.029951440272724374,-0.05009074913074011,0.02031568228395735,-0.0015788302168058012,-0.014619308424038623
MST1,0.03411855387647101,-0.030129640847889962,0.010517211472692916,-0.009899848081034161,0.10049084094860193,0.08445765698210696,0.0009554850308163064,0.10289984476593422,0.05496244174190888,0.005311671586036631
IL13,,,,,,-0.016444219503965445,,0.030124238761048347,,
DCN,-0.0024271119283894443,-0.03052630107167644,0.010115641278332544,0.014640057853191711,-0.01453253026969492,0.0401315423257125,0.02969293852743857,-0.015121778310967345,0.024982807160884378,-0.0004519681837289297
IGFL2,,,,,,,-0.0048868474256031445,,-0.02096366057286701,
COL7A1,0.022905311598569202,0.026603742882574905,0.03961511172873014,0.03333036835545108,0.041214304680916684,0.02719749079989289,0.052971471573238005,0.0026650262505608347,0.0013106084778443275,0.014716836638284011
CALR,0.020939043850701396,-0.1037450570596127,-0.039903488002700514,0.014613313434292953,0.06762536787754866,0.10310971548826624,-0.07369648748268141,0.0915969496090496,-0.07363099303696775,-0.07557155218719026
PIGA,-0.03828992352380068,0.012030955470441236,0.061181710115160874,0.02468329117609948,0.04570728260091383,0.0385350318502701,0.07444202940565263,0.08698078346604544,0.00627749802509396,0.015143542699564284
CD200,0.0721029967166341,-0.01152541554103779,-0.006213839725051545,0.04826632985434894,-0.049564901946456935,-0.04753655800525402,0.01625346362192374,0.0019827407619729537,0.10222838394488756,-0.04314472930937195
GRP,,-0.024878927327218418,-0.02094915285206671,,-0.016981007130013673,,0.08134979563352333,-0.017475509943255464,0.064727037509963,0.03819203619056544
CDH1,,-0.026808426126776422,-0.030352454226771852,,0.01808985807174857,0.05584894048271086,0.08364809426942378,0.030168317205962532,-0.009104374158292659,0.10575821177250279
LPL,0.026025906445198466,-0.01734574328213987,0.0014815554736389554,0.01532229508199883,0.011978875091453924,0.028258539947325304,-0.03952626658742103,0.08156576349418805,0.12922932825817376,-0.06652818179688909
SEMA5A,0.08151191738317343,-0.05354282594030367,0.002356496983646595,-0.010226821243945628,0.05708583282454482,0.04443773576250467,0.026791768925863588,-0.0018508514878795052,0.053514498666265974,0.05171357610174812
SEMA7A,0.03769396438924533,-0.02949655035097758,0.046331573639208444,-0.01563670066675082,0.06450705131907249,0.05191626272384347,-0.044387824240146014,0.031723567911837926,-0.03042942292836085,0.02803664975671563
SEMA4G,-0.05188866921626254,-0.00559302268757545,0.004407707636286253,0.021331325701193723,-0.0322634025664867,-0.026229305818701903,-0.012285076002092164,0.03243613367309793,0.0332632227647195,0.0041900474377762715
SEMA3B,0.06423239734358593,-0.02772831673932026,0.07050852272652139,0.06700297271794689,0.019674679326921986,0.017149505698552697,0.015259141335145946,0.00029189865866720483,0.026436722581875294,-0.10314939396005435
RPH3A,0.0882477051004977,-0.012889532021974832,0.04910647943420079,-0.049383305235358284,-0.011959313070234883,-0.05256216185761223,0.01709344182971172,0.007427400732839848,0.09961740134676128,0.011515020770188402
JAG2,0.11598933237576219,-0.0394938717152574,0.05454933353471797,-0.038512493128614385,-0.03416039226077215,-0.018584798481805154,-0.018141365662008618,-0.02677842740660485,0.060130999837279306,-0.04841918618627228
CGN,0.11720690070966631,-0.02148046475635394,0.01885673024938779,0.03343638715085414,-0.02065323653199836,0.026536710671083742,-0.036058384329493945,0.05308585931507384,0.06294534250433383,-0.008562332522183714
GDF15,0.010768475948372703,-0.029689349807445566,-0.013022898920643363,-0.024280766015066728,0.061567620098421004,0.034374020034221846,-0.0387957951010411,-0.05106120740905067,-0.03823358535121741,-0.05832307108890449
SEMA4F,0.046215374445985315,0.012154455574675517,-0.016614754825315877,-0.014704326148083098,0.03016689805089439,-0.04890251029597809,0.010305099900701978,0.017516795083265535,-0.001456739475889589,-0.019384639132850674
NXPH1,0.07145831627656453,0.05902541881375557,0.04615617682131569,0.04462648963549269,0.06421527755136104,-0.008025835512538305,0.08360658995836513,-0.017385300906539468,0.07958305745533832,0.050838378006500075
ARF1,0.019563395997067887,-0.09866622003765556,0.03757879386165464,0.02898978712257498,-0.01638349048834971,-0.06670832325807426,0.007512814429583422,-0.010980747370995532,0.049285735036272246,0.029865772397548056
DSC3,,-0.011306928100010341,,,,,,,,
EBI3,-0.004127640420250323,-0.06256504815258492,0.052610021827450296,0.0329797679208827,0.01681697821241821,-0.014028011139580061,0.021605658309307166,-0.012763003093091583,0.05890171008986059,-0.03300900204734865
TIMP1,0.015393644970798454,-0.022649460216320163,-0.0601205019946626,-0.05779536373942927,0.047148818345959555,0.026899454970531235,-0.020504609711631396,-0.014289059075226386,-0.13317230789544646,-0.08052442800796582
SEMA3C,-0.010042996641068771,-0.047534410311118686,0.027309246995842928,-0.062100477750454915,0.0779152378948538,-0.03193542148270257,0.06015730805406475,-0.008184752489432671,-0.008595736223190742,-0.023944693561527498
GAS6,-0.003722647535363119,0.052528093143588965,0.002503105004693775,0.0394172436637915,0.008764386456974242,0.01216994920698482,0.010997063689625716,-0.01028980785779478,0.004664693587019333,0.021418186499585434
MEPE,0.03270770848550167,-0.030278281478310177,,0.08302681324172181,-0.025005505542369674,-0.025883718661624176,-0.044070230667630876,-0.02130952917503034,-0.0019439116057208097,-0.02165934478699654
SERPINE1,-0.017482165780362872,-0.012791146375659423,0.018135647177728816,-0.0534343605459909,-0.011468693632813835,-0.06199425348056079,-0.043307518617781274,-0.02342271340298237,-0.1095387537540648,-0.043023061603922864
RSPO2,0.006159040942530164,-0.03051668164126709,-0.0027059017152155423,0.05882542157949141,-0.04688218381935978,-0.043876873423219886,0.01522159353387897,-0.037891021099616576,-0.02837404837765421,-0.029176324829569764
SHBG,-0.0392186192371991,0.008539788423509574,-0.011023222627712045,,-0.014016870288566654,-0.02407217234362951,-0.033392762989589056,0.033474149833185585,0.0006084040220773795,0.016471834903983643
LGALS3BP,-0.0009828671222611722,-0.017686266065566503,-0.008761867995454224,0.004413172275331857,0.044830205137958164,0.08207344281105754,0.12469934939976092,0.0527892825691757,-0.049012939667485926,-0.07463066708846267
LAMB1,0.008046766320704179,-0.020727147234934674,-0.04339200132591065,-0.037483972865499836,0.04691184150394333,0.052575592032738844,0.024354753538916616,-0.04722597133648826,-0.04571042963917998,-0.06724505444487788
SPTBN2,0.02252452171390987,-0.05263803324335741,-0.005466946811902161,0.022214622034025133,0.03863448783474048,-0.09125001243001633,-0.031160841900338146,-0.020037666964268567,0.006614649722335936,0.06867828461505067
COL1A2,0.02532381793892705,-0.023416260562128432,0.020056159184559153,-0.03779940619989271,-0.023354291031416466,0.04336100306440406,0.0040033998571412256,0.011018676114148408,0.015410888338602676,-0.0020787585007412345
DEFB1,,,-0.018543070218811117,,,,-0.01751573052624857,,,
CEACAM16,,,,,,,,0.0014476010974510246,,
SCT,,,,,,,0.17127166400649138,,,
WNT11,,-0.01620650002463291,,,,-0.016021835357413784,,,0.07047384767716348,0.0433611105429229
LGALS1,-0.023136122667197542,0.03393152244177778,0.005677602707510856,-0.06550771895419646,-0.05944375125888767,0.05804240474145127,-0.027987206119790546,-0.005493814080725923,-0.13090138408313412,-0.07055074643652877
BCAN,0.06722199480624907,-0.01653283226709257,0.007973634087872751,0.03629218677097285,0.05714297023180686,0.0983316644272877,0.06385194775871605,0.09616246997124499,0.15055927535373287,0.10104475587565673
ANOS1,0.0017791942543577085,-0.015012030515609825,-0.030236804951841244,-0.017320627646793336,0.0687108238176811,0.05602915135165118,0.006991703419123373,0.09093561786633939,0.10227404478698125,0.015738097147944777
EDA,0.014205618242108595,-0.011864720924297571,-0.020260010823522946,0.0485279483721032,0.03628872855792444,0.061543494078289684,0.0207170221584962,-0.019363505333489125,0.05460354508718091,-0.028815814892766432
FGF22,-0.0290909320852619,0.06459907998675786,-0.025533520392123844,,-0.020543843395660958,0.03766750538413445,,0.01015599400309189,6.0933637454450425e-05,0.0121260362862419
SHANK1,,-0.016206498984195645,-0.02069498547538045,,-0.011095211607749901,-0.013972910676245773,-0.011874472210458226,-0.01949841681731947,0.07188332698705213,0.04832960759222957
NPVF,,,,,,,,,-0.0180495980802747,
TGFB1,0.028935506525454027,-0.015933292205920123,-0.020510537245751668,-0.003964904135605586,,-0.03181907330844194,-0.015508412172040026,0.10340883751623413,0.03283059945759284,-0.07496531280910057
MSTN,0.049828647784112036,-0.04477162570478503,0.07665143915621736,,0.08946377630086354,0.09160822294914021,0.012055450948873064,0.1070660910381113,0.12018173906786202,-0.02177354983113556
WNT4,-0.03127324303438259,-0.010919903522239033,0.04377836498968163,0.02376722246382205,-0.0226450528273683,-0.016651623883724712,0.04485194950393092,-0.019337348699849505,0.001914960160203168,-0.04691734113392962
TNFSF4,0.010894430846871332,-0.02497182040974179,0.0028473690365065914,-0.007228095155000995,0.040117009253818975,0.045509929960019124,-0.04232734465545699,-0.005828065082195581,-0.04366495733195876,-5.635723432072456e-05
