,MGH258,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
APOC1,0.023872706042733893,0.06809803354716899,0.01479764882452183,0.04355525654092942,0.03786227337574651,0.13561379658602982,-0.054793397006723144,-0.03760228277995925,0.05340286267799991,-0.030695818168386513,0.0509402437588628,-0.040617437772719096,0.014790048449058492,0.12080844992228956,-0.11578622696849811
PKM,-0.0025715905128479524,0.0227189957744002,-0.09141396556113508,-0.018437870233158068,0.0014885586362908868,-0.0003031414377697438,-0.01775938395070329,0.012272520892214252,0.0059149232512935085,0.12752111776957578,-0.11358059652411652,0.02114164630795764,-0.05735081525828758,-0.07972083128245824,0.01758822487643852
TNF,,0.03491577283547804,,0.035193166639104226,-0.026778880084980913,-0.003662361069559265,0.029542549866307985,-0.025894248321129108,0.033360956299435994,-0.008854882528984396,0.01730740261049155,,,0.08806551345378552,0.09272367320257376
GNAS,0.026167311293013834,-0.03708028801654627,-0.026788502519475725,0.0005048714294782912,-0.046513698721310864,-0.1159983429494878,0.04512674489507241,0.03206547798852936,-0.08027849623669203,0.10733522466900919,-0.0005724808509974145,0.06078177448535531,-0.00023205993973281767,0.09617991839038971,0.04867682323597643
BMP8B,-0.0408544712951844,-0.03784752524380603,0.0023264796883589877,-0.02791943821048247,0.052779262170644915,0.05753442210385551,0.06457002759119419,-0.01719351472583937,0.01955397779132051,0.005542492041046378,0.022314420612092427,0.003880307850422945,-0.0020165271730562253,-0.07000580722322028,-0.043231270705412286
LIPH,,,-0.020880462479234838,-0.01642472391493608,,,-0.01413748104682399,,,,-0.024089570116743265,,0.030065348766956424,-0.007573447811017166,
CCL28,,,,,-0.006901220109649019,,-0.02176939505128424,0.02155278182016372,-0.02751898935757411,0.004906512647971163,,-0.018327152150486185,,-0.014339757259836794,
PTPN11,0.019218826614322768,0.02808895977632747,0.03220057387203345,0.05023376377944583,0.03816731195065164,-0.006118185966571018,0.04224210179775143,0.012770818580462648,0.04504697627896033,0.09386168837470671,-0.04856565089308117,-0.025526366965191425,0.02080820397499084,0.0624293360713668,-0.046723808043272586
ADAM12,0.0705241353232463,-0.01626951887509619,0.0029401502609682803,0.018428354510876117,0.03131358462762242,0.06109999778380264,-0.028271557069491297,-0.019653767203982566,0.15983336178046087,0.004819312923865743,-0.012350746182467887,0.04189365559037931,0.0272155106257247,-0.09756976184961716,
EPO,,,,0.004707771505008256,,,0.003563841320326996,,,0.04753025524112363,-0.025018855000717898,,-0.018247550095497948,-0.015249140098411941,
EDN3,-0.0064098482233804,0.0007234230962013091,-0.024630511398340993,0.076647402494165,-0.015634188184890038,0.031169614146619715,0.014037140806214852,0.026242866797309236,-0.03296893509102433,-0.020192916887659756,0.012832769472286789,0.05966762462094436,0.019713100575518665,0.04998933758969582,-0.007014381190847173
CCL22,,-0.017272803923765886,,,,,0.008352381185143129,,,,-0.022879359820456614,0.13372165392415516,-0.016011430843908398,-0.023563917502116807,
CCL2,-0.012274644443948135,0.035113927446947725,0.04088112694879634,0.0007449470728392318,-0.024524208341008765,0.033003249795307325,-0.05055134910612765,-0.02577553034356552,-0.012227474515593684,0.014129472597020316,-0.05261965237846313,0.02006980596858827,-0.02415926791033008,-0.11389600615730713,-0.1480447507062376
DSCAM,-0.003929643728075291,-0.018037000545330605,0.08213056035191581,-0.009875521754781806,0.04637616186101752,0.016519588731301188,0.01997545582990406,-0.006215421746818385,-0.03498290772671073,0.0470647884147026,0.06616042899205805,0.012491913525216019,0.08141337263197167,0.004305334005421283,-0.04278948400394951
ANG,-0.009242530519038884,-0.025047434790797612,-0.020769965781661983,0.0021625846791262426,-0.025522478244982275,0.05706753666253174,0.009140320732012975,0.004154757454256524,0.003355314040851982,0.05660108902950151,-0.02707807048288485,0.01478992780952807,-0.003054028342630045,0.049613284781452306,
FBLN2,-0.02322572714212729,0.034611080043523,-0.028631966631347348,-0.02130331477703411,0.00911105022249263,-0.016608757429586132,-0.04573405418626197,0.0184655610938732,0.02035667443934982,-0.0018380009172373993,0.015359355015699171,0.004778648301140816,0.03320539218081919,0.004348073931600842,0.036778774639293466
VTN,,,-0.0027018852513352306,-0.0038426786354537994,0.19187347891603712,-0.03373391746059359,-0.02430045667707578,-0.02711778974951405,,-0.016607731120149065,-0.01759275447276855,,0.03967687699415501,-0.024868802158012553,
VEGFA,-0.024698941077309237,0.027842908222800757,-0.1646537742436183,-0.000933614177518467,0.13029085604394047,0.06711847583264526,-0.025178445505467516,-0.03553412571279317,0.010490049860983236,0.10459000381457587,-0.11983233112159627,-0.04851163315818172,-0.05933036079759071,-0.06096189870384069,0.004497504770296106
F10,,-0.019715813188972243,,,-0.0218252548263834,0.07543463514732626,-0.01621834868153614,-0.0011742715645786642,0.038506344753065226,,-0.030046817487847818,-0.01968267664305683,-0.03160358030205564,-0.011480218030344628,
SERPINA1,-0.017985205551566602,0.01675610879264318,-0.04941994651682086,0.07848322307597097,0.08824830706217265,0.09312346840050666,-0.020604476488186807,0.040766675956168064,0.06286508891001313,0.03019451558636767,-0.08967005201127752,0.013865600124317626,-0.06407023458786197,-0.08112145126608442,0.011306658012224956
VWF,-0.011169990984591774,0.03505749436610265,-0.010756157843460002,0.03566894827859704,-0.034661334914714605,0.11785025745156086,-0.05605889475245576,0.02560002265233247,0.1116148571183378,-0.05257275295464095,0.04575941375930825,0.07723904420818342,-0.01823930200039467,-0.01610433854048837,0.008695188146164755
GDNF,,,0.07565920135411569,-0.022709149972794305,-0.019535537208808,,,,,0.030365435978081067,-0.02341233676809362,,0.004931704941789606,,-0.046043300521684524
VASP,0.014008713950812643,-0.006865833458174904,0.027578418464863308,0.020553539563314325,0.011097647886807236,0.06899042486317279,-0.01754566949442343,0.022400929362868985,-0.008115982802969877,0.02832784316661412,-0.004432870486366462,0.057018037040327964,-0.038178140145491986,-0.09347233929888764,0.015409386133546862
ADAM15,0.020528468894321184,-0.005839753113330631,-0.0010507536099126017,-0.029892760274505808,0.04675176635125636,0.05575079070495009,0.028182060176414767,-0.02078183258907258,0.022007361345225004,0.043630964773655564,-0.030036593501411708,0.005525166033523981,-0.029080705953632158,-0.007791515199981238,-0.01142098720026981
WNT2,,,0.11894091946178958,,0.04938497977188967,-0.051368073294725425,,0.02740016198956909,-0.01377473984346231,-0.018704571544737373,-0.010057005411916651,,0.012605965989717497,-0.037083836250345815,
CALCB,,-0.024989258057269544,0.006116456307173643,,-0.012721402878085424,-0.022121792755260546,,,-0.02086555231163538,,0.05005347693432637,,-0.002296258454083823,,
OLFM2,-0.028221431700020706,-0.04446273659501901,0.039983376280332016,-0.041858251320126126,0.01467217832044127,-0.015354216689268656,-0.011807099573408131,0.014750875619152504,0.03281796703066732,0.03039420152719365,0.04757303141297633,0.04801162481955286,-0.02956474448689893,0.10470358273864172,-0.11491561488535072
MFAP2,0.059052859603284144,0.015714349944223157,,-0.007690577369007174,-0.006195581714390402,0.030887795839179562,-0.008004298170699186,0.03581678666063448,0.02114424224497174,-0.03953158297281097,0.08379109963807072,-0.007426485387040335,-0.0005374814113903674,-0.09648682218886342,
HLA-C,0.04999676410975662,0.01615878448350956,-0.06986595186498958,0.02734288272061919,-0.0009258258634535445,0.11112120815038384,-0.001846465175499552,-0.017033200971266135,0.0434985481109758,0.04526862997581205,-0.06857151670419497,0.035911248305815394,-0.022766137775251785,-0.029230338048310045,-0.02183401151527209
THBS1,0.09392705521620583,0.006532352744233856,-0.047368017271608144,-0.04119322065269431,0.06262821742339478,0.025592045886899215,-0.07084890086733375,0.013642705760654612,0.05109374726784047,-0.020011869826608925,-0.03845257190237948,0.005537148647852032,-0.00980216153211155,-0.14290837014579277,0.06927178096211171
HSPA4,-0.009255355158637166,-0.01961221790384115,-0.015173155887989218,-0.01000231862453039,0.004706715448863664,0.05878280144938192,-0.0397386396689514,-0.0050660336588175545,0.06685594997357379,0.03354384892829407,0.006701919983554733,0.06150410673770184,0.019837734922006748,0.01659502898885152,-0.05192472902040303
LMAN1,0.03144878935150369,0.029936075200400016,-0.08278212371239654,0.01176053007865484,0.04520085349900037,0.10170809026202939,-0.006325285956897007,-0.02903899769285368,-0.012450146078668536,0.025806772110324335,-0.057533836621209644,-0.019583687070339383,0.024644042461603514,-0.03314274193930226,0.0019475561035542793
LYPD3,,-0.015921930581750943,0.06284790191842099,0.03782455303469211,0.007699782116747032,-0.03431717287953986,0.020555063845083987,0.04571455012620567,0.0187595916723866,,0.06650779105125726,,-0.029062563105745554,-0.0055462102553354075,
APOE,0.016312251956120526,0.008757827015248312,-0.011626717965701097,-0.06087557900750785,-0.02028126680892358,0.0656079914095998,-0.003816633431927833,-0.009152892033755867,0.05316940978498005,-0.04950438293722998,0.05206525408739561,0.0996140951952025,0.005158421492067435,0.0777348735705524,-0.009123155841903777
SOSTDC1,0.0630900360238311,,,,-0.037922736902806994,0.005038100429202153,-0.02752435427911276,-0.0036651248084352216,0.0199134439828228,-0.030391506780312702,0.06933014868041505,,0.02443658936973924,-0.025430144917820096,-0.03474621655392733
ANXA1,0.02040891816635677,-0.04563854067266275,-0.10907173053676804,-0.010346856181293195,-0.008984814835990656,0.12385258968479579,-0.0017146569606594868,0.0030596597284551497,0.06198178860271527,0.022757741870677424,-0.03674631916463617,-0.001120892924226434,-0.029625373924769233,-0.09762393264306127,0.0125311126656653
WNT2B,0.007581814820303209,-0.02242663309067441,0.006850264827153496,0.04903621715273096,0.024942496987060768,0.06808698370503416,-0.02605764323508763,-0.005840050909269245,0.05899576968987818,-0.03272809873666437,-0.02920199109942162,-0.00884917704704444,0.024439355467631464,0.018396739418420488,0.05237069228717097
AMH,,-0.021379548268913383,0.0797549630267928,-0.028443856074575006,0.1581585351895521,0.04888070934237821,-0.021320920577445678,0.0030577254964086237,,0.1287499284666734,-0.010855019488569947,-0.018327149813384718,-0.025780356733717712,-0.05295941715588445,
GDF10,,-0.017912432340936393,,,-0.026335601119800964,-0.03564584454657976,0.06424512710803094,0.058958238130728285,-0.03486157099198589,-0.029786454846860315,0.005294881355195312,-0.023130921298475535,0.04295468055009165,-0.04029079129112132,0.007896590107015667
EFNB3,-0.0318894234740585,0.0026435714313683095,0.021828031181790275,-0.028315159384977563,-0.02030645028924541,-0.06385315622888532,0.05133900093005616,0.0022189776949475878,0.042528914030198435,-0.022486345744937217,0.04612574080639192,0.06607031094120949,-0.018176296775515778,0.12344654057849402,0.09474643321132224
LTB,0.04287615994680389,-0.026132181342838828,,-0.011634029909205926,-0.013056605589375162,0.005754668537127969,0.040991591584080285,-0.03962508647331739,-0.010425695340072988,-0.019228390377801195,0.0623167678741684,-0.018298303987635385,-0.02950418548762236,-0.08165124597599593,-0.01159527532198904
ANGPT2,-0.03922919051846288,-0.005252700469513768,-0.023667182927676802,0.03886499631080555,-0.0257471386931411,0.12798147173319296,-0.04541010667905244,0.03692353844772591,0.039763491721718225,0.0012703205539995478,0.0305225254303996,0.06332259437824143,0.015315319086890612,0.01049614818432943,0.1626942046099414
NRTN,,,,,,,,,,,,0.06183269701387045,-0.0162481340375146,,0.10513897043773714
ADAM17,-0.01016476239638164,0.09772064277631289,-0.12098649509083977,0.0317796885204441,0.005791313274038503,0.06841936371040191,-0.03207626057413661,0.08468930221742003,0.008260675190806779,-0.018748149036386427,-0.014720801155004305,-0.022045923809214014,-0.03808970665452961,0.006926290698653701,0.04274478043999536
LRPAP1,-0.039155464013386085,0.04795028277414654,1.8525506079535808e-05,0.014481862817242248,-0.03907619414398393,0.04514060649744949,-0.04609582737050374,0.03427230910471985,0.009194306812811139,0.0809306099610576,0.06674554180077767,0.07305896707125903,0.021192289013071613,0.03699432901075585,-0.14073445200514126
NID1,0.02984367807980968,0.015202592373853826,-0.05087186058556764,-0.008379058642756837,0.01919414571536875,0.11735151970594898,-0.08649632613317457,-0.028701177627131973,0.004008125034799506,-0.011442935627075613,-0.020306250075724522,0.09607654910460854,-0.012925782223089216,-0.13285596000551492,-0.026687741529010277
MST1,0.01655057004146888,0.029842728312889963,0.07015905214867925,-0.00016775462577165698,0.025923808470554047,0.11725031877565685,0.041419232948056814,-0.019803285421776246,-0.007629970189800789,0.031426565434324184,0.05202913510158077,0.009308206158123554,0.008998230243329469,0.02888553879544472,-0.031477942115934354
IL13,,,,,,0.011677067889383146,,,,-0.023440584213391125,,,,,
DCN,0.0327463355599924,-0.012299048824838591,-0.025957251226438965,0.030063998956583706,-0.04617813122240034,0.06463810457808682,-0.05088855665417648,-0.017144009019287434,0.012940780877322491,-0.0413156702317349,0.032376054052858656,0.07967703524874996,0.031826971471618136,-0.11098875733546458,0.10610226489510684
IGFL2,,,,,,,0.046056939488864176,,,,-0.0247895198441339,,,-0.04029077928860337,-0.04010415732722436
COL7A1,0.03810583834665978,0.011727490034298958,-0.00046908764403227085,0.004606819725128046,0.0036605972058468376,0.04828270602031216,-0.015800152966225514,-0.04146632870705588,0.06503369902566573,-0.005839059526278612,0.006758435091954204,0.02178375260834715,0.013574842419072605,9.4919851935472e-05,-0.04448528689819564
CALR,-0.06405600681196302,-0.002587050690860266,0.020189420597216175,-0.05807713288019783,0.028764646188365,0.07959905264964681,-0.01757318345833921,-0.005090296728140053,0.02580929678830429,0.08329759626345101,-0.14044876224232167,0.05458870512969755,-0.05970922863964207,-0.07287033004491188,-0.00961595742997885
PIGA,0.03792361787691296,0.02962008897370739,-0.08770217353884469,0.006982882422439474,-0.031980974627994346,0.05522083313799923,-0.02630112854324758,0.04909304275154985,0.020438746877127878,-0.01107332751846281,-0.01844606933986747,-0.0018118769136101723,-0.01768601959855648,0.0011255223450923454,-0.013791657801884391
CD200,-0.0706146258179982,0.010630880458279703,0.07453880074760565,0.048660902699052024,-0.04339857584817396,-0.03073589903651364,0.04012043377743168,-0.011137356524426847,-0.08923935895073327,-0.06157877411065119,0.08441778490154456,0.04934249843512415,0.03988924868398815,0.04791888183854908,0.022387853275656205
GRP,,-0.015204324430494106,,,-0.01698100476153302,,0.06724846051061006,-0.007429433149098877,0.02233860586582537,-0.02019291992684437,-0.023370399731347708,-0.02531275471889983,0.02436850618550798,-0.018094088486298593,
CDH1,-0.048646861371414565,-0.03640541981036556,,-0.033711275777120325,-0.019649800654257924,0.05061144919774464,0.025580655141903327,,-0.024148772888932787,0.07100132887600481,0.04389543620288255,-0.020590826171819333,-0.03432416676593113,0.010187483142538947,-0.05827829425288841
LPL,0.0021582674251824194,-0.007853560336720002,0.048870972674828504,0.00564781611923926,0.037716074505648484,0.11879088801580702,-0.07487929931906988,-0.020623573932549676,0.020679606999622055,0.02217530370431288,0.11979633382186855,0.07362118730166817,-0.04961622830944002,0.10560164630166799,-0.02111863036273297
SEMA5A,-0.03159122307062646,0.05941205539898274,0.1121732242412556,-0.012326902328686242,0.06390830870377844,0.08934153007539915,-0.0007307749372483245,-0.0028079010976898534,0.01604261446862506,0.021913101639605834,0.05209922214430395,-0.017291281178393587,-0.016146639036907766,0.10705996151645097,-0.07824156693841866
SEMA7A,0.05984552821798902,0.027741781609997688,0.10022487039259154,-0.0009397641477949664,0.07348006771124563,-0.008833637403096914,0.015189983099051715,0.021969266843846973,-0.05741145522353593,-0.05249504541102936,-0.014357906180699218,-0.032893985887248886,-0.015411437729076247,-0.0441924813322112,-0.014997771740173613
SEMA4G,-0.002103410844170043,-0.024755231380656086,0.02009763804100074,-0.041442188683568935,0.08260240602356032,0.03989418453083938,-0.030449766635237675,0.05034636619555435,-0.04642599026163013,-0.03237911951482466,0.042007170509796174,-0.0033517141716066447,0.04665296581652653,-0.015759710291097188,-0.041349038605412204
SEMA3B,-0.032481595184850984,-0.07986044928300465,-0.02346415866076766,0.012844367609246881,0.002843997577710649,0.06801330728805438,0.04772548592508115,-0.007201990216950629,0.024732225413076465,0.022742480016543127,-0.00871019549896784,-0.022879898761589777,0.01722899669879499,-0.025018508472456933,-0.05066334793821702
RPH3A,0.01909324009068069,-0.0458942022351668,-0.028370996638681516,0.020422799101207628,0.013735032077163327,-0.02439182460929497,-0.006763790225120415,0.010713637010650418,-0.029175275115554063,-0.060798356747719134,0.0359075784845742,-0.03963217023320512,-0.0006541209974348414,0.0630734567556002,-0.06023557355409259
JAG2,0.002665664555366567,0.040017620307517154,0.06183070113374305,0.03324348562510008,-0.02620223771884408,0.05018227545953119,0.021766592355274124,0.01588900149898749,0.06313909130592298,0.01787434688878115,-0.02301915002099345,-0.027856918391823266,0.0023294275681604317,-0.03730861382848524,0.05014322499839053
CGN,-0.017221308097859118,0.011231564218472916,0.004054015084649254,-0.0037635061569010076,0.054594074901869856,-0.02471093989312245,-0.02167760291355678,-0.0075580875109091195,-0.028927979394281655,0.06284275741060497,0.06632309795440668,-0.04817625002169777,-0.02447687072222821,0.11392596307890629,-0.03683537852470192
GDF15,-0.02932753545960799,-0.02379918784522571,-0.08388946887660233,-0.04240133021477999,-0.028749133503263552,0.0281287853215831,-0.04419765618826686,,-0.025764805387781673,0.11484856051925116,-0.05712966820565689,0.02618927819917171,0.02368335590774657,-0.015304962213184494,
SEMA4F,-0.002282626972635465,-0.004306785421241018,0.0031134100092376055,0.03388390508262775,-0.006641958156109593,0.013553951691794814,-0.012955265317064858,-0.004452648618905245,0.011448541553067123,-0.067038857649021,0.05538647577094089,0.06145916702635262,0.0725359200519674,0.015298710215761104,0.03569209562420078
NXPH1,-0.04595243990423598,0.07292933268456374,0.11425997320768691,-0.005904326337309604,0.015535801317370916,0.0249251118252906,-0.05807954440674432,-0.037410086917673745,-0.02243959064465223,-0.0002979069617248333,0.08423423001741533,0.08485257692666517,0.009632624848171565,0.14554955204682665,-0.06252919560318641
ARF1,-0.04161359549684033,-0.03828312491334177,-0.005013550385699222,0.026804468836800332,0.008438112812897813,-0.03307648297893294,0.019395932607144194,-0.07017759710750432,0.01916054987528688,0.05600111900466899,0.05725287656205874,0.06570469571487754,0.028943743191171708,-0.06275302990741825,-0.044392224644621975
DSC3,,,,,,,,,,,,,,-0.015249144727128633,
EBI3,-0.022408276999197434,-0.005614830716279855,0.05909409873798385,0.06272480039450165,-0.0313332883074196,-0.0019289381087537621,0.012741000176890303,-0.006514365377857596,-0.007139047776408752,-0.03821736915357742,0.011896091901826313,-0.008129666708443431,-0.032476327615667946,0.003263227219375173,-0.0749979391954156
TIMP1,0.018330038387406284,0.013555382626809684,-0.13595757465023206,0.01467921752546486,-0.019339470864530486,0.11802800499341906,-0.07184302455196205,-0.010789437400696178,0.0503246205216274,0.024247168895914366,-0.14204863319221073,0.11488266673931587,-0.006901097870053257,-0.1375948973004647,0.02449589412669519
SEMA3C,-0.019446586007639512,0.01898475129465311,-0.018554342784010986,-0.014901542884442214,0.015384434661466878,0.02455774332284583,0.002869965582684051,0.016227324497784686,0.12655589055780023,-0.02618425948377012,-0.013365215228662566,-0.05268431642018845,0.014936395397849677,0.004077096256649442,-0.00383253209975987
GNRH2,,,,,,,,,,,,,,-0.01652452659129269,
GAS6,-0.04605505769227891,0.02071275403874507,0.014780392972293083,-0.03576502132533576,0.018235256068772642,0.05445603054853506,0.00596395090441768,-0.024873374527362966,-0.03980883003709421,0.10329996818812985,0.0022156738368810385,0.09423383200662491,-0.03038005555240157,0.02266009266661213,-0.02597775243536548
MEPE,,,-0.03847162195292473,0.015596674748095982,-0.03998880806136338,-0.03527061565342535,0.010458441221035905,-0.007604497891278693,-0.015272852658368094,-0.03702795337852358,-0.035613212168733296,,-0.027501764896313254,-0.02107190653317171,-0.036835110777421166
SERPINE1,-0.0226003782347428,0.0005997681490643448,-0.10459603678072418,0.026483851427871196,-0.02960867591149044,-0.04421503020766431,-0.0724981402670188,-0.026838322850441836,0.015463969944173303,0.01796439143636123,-0.130918948403429,0.05397259440688756,-0.03424511386181805,-0.14772171501885234,-0.061065506228840875
RSPO2,-0.01863584259563137,0.029252036026386517,0.002784967768392605,-0.023132405809677792,0.02302483636292096,-0.028425970433457903,-0.00228800262665814,0.014077063713961389,0.09077441549848674,0.015494144507664589,0.0670756981580669,-0.000252860880701962,0.0022896074472226807,-0.008274116382193015,0.056357032148776236
SHBG,0.0022120918819839913,-0.022934141643626244,,-0.02922344056209956,-0.014016868333518532,-0.013347086637560486,-0.029782617537467197,-0.03472850627163181,0.02966189489787745,0.00448407989701159,0.028797775624930178,-0.030624562993592837,-0.011396899495321805,-0.03197069995281443,
LGALS3BP,0.024123563987121056,0.0421127167634984,0.0714626703946978,0.024709896341657354,0.01907457116083551,0.10110081736443831,-0.018417617997435617,-0.03410078349905365,0.04578458386598658,0.06343718496097578,-0.02364740568610189,0.08904124933794975,0.001360810478304618,-0.05561448109515601,0.0049302416286562305
LAMB1,0.002115041969318837,-0.04936020490508406,-0.001546709178633956,-0.017652464998811897,0.07257340725735635,0.11637959898791206,-0.0636326632601098,-0.04322074819905239,-0.03589357243355102,0.011367062059721341,-0.10917573531621062,0.057552046729564724,-0.0017062754451086842,-0.12832921152391127,0.03996353832249983
SPTBN2,0.07766182211806781,-0.005919320204994742,0.17295033874582605,0.048824693950968626,0.008486916178507877,0.014461997044923887,0.03712897863744175,0.05480388620281316,-0.017952971981593235,-0.0525371909792086,0.03714693023222043,0.01812296549738273,0.052585776040085706,0.1109067064186256,0.06787471721403746
COL1A2,0.03134661011657475,-0.017676397484003466,0.018677715928588228,-0.00488254071565334,0.013063232037812353,0.09718119482353686,-0.012538058717291056,0.03510818199212599,0.022348151824968743,-0.009313574985098013,-0.009642951813069796,0.09571850298318675,0.011801692174589826,-0.16425822939357607,0.16176216207399163
DEFB1,,-0.013458055203240527,,,,,-0.015622076655209417,,,,,,,0.01954509263914951,
CEACAM16,,,,,,,,,,0.017935780521131952,,,,,
SCT,,,,,,,-0.014358613581897413,,,,,,,,
WNT11,,,,0.007237201577279,,-0.02183225696204283,,0.029155242623771775,,,0.025501167152619478,,-0.00011688116154539896,0.021729067718091893,
LGALS1,0.042621831130693684,-0.00611637707991207,-0.1621027214130506,0.006505153511634541,-0.04532032627360394,0.06165576768803015,-0.05308066579570394,-0.03658061473258259,0.04086854417029379,0.050588522762701295,-0.11432602509958438,-0.006550828909005253,-0.051227426396363275,-0.10261613450325144,0.03210874559683577
BCAN,-0.038581354156558424,0.02347174482183312,0.17921946268227829,-0.0172492240447033,0.11088561236982493,0.09230649816579051,0.058397006600274165,-0.00500278648264952,0.005734192756080546,0.04911558234945216,0.1462314692835658,0.09285414476930189,-0.015092818347282056,0.1354849687571842,0.016542361932476678
ANOS1,-0.011745137997107937,-0.04371772752148376,0.0299973261879113,-0.034910145640795184,0.031177595400560334,0.06845054729898221,0.04070617461617208,0.006548778536619536,-0.016529810386258968,0.020066917824962054,0.08493219344687496,0.007212161168835256,-0.025573433277336622,0.09099256994410418,-0.047046603177297995
EDA,-0.026235372658000584,0.01866954068316976,0.02942691665510557,0.016052332268611216,0.11942595627362715,0.021134307293770874,-0.022498533891761194,-0.04081100638222945,-0.02593407556207246,-0.006292462248186067,0.016395012728187927,-0.03364504930958493,-0.036588630647420295,0.009508544663906882,0.030482122088669267
FGF22,,-0.01853153350094482,,,-0.020543840530242243,-0.020012136196216185,,-0.024986710146512114,-0.016976119245663227,5.643647175413488e-05,-0.023612362915762405,0.1195390451212803,0.1132241847765391,0.03103425499811882,0.054969741730111855
SHANK1,-0.022211602069163314,-0.015019856672677145,,-0.03769640697968342,-0.011095210060209533,-0.019040276571704304,0.0318316267725924,0.11265995032374702,0.029422259965868294,-0.02253038513730609,-0.002414296681593398,,0.06387627431941563,0.0981835404637618,
NPVF,,,,,,,,,,,-0.021343642167567227,,,,
RAET1G,,,,,,,,,,,,,,0.06948779265461316,
TGFB1,0.042149765968909875,-0.027983315105832265,0.0014474627069793616,-0.0151500239315758,,0.07653261582658487,-0.0342091863992421,-0.023618029263828524,0.04377429884772711,0.030423951803491403,-0.011948982330921105,0.08127292425254415,0.005496389063283162,-0.08507607936040942,0.007507097290051954
MSTN,-0.02828035764930056,0.04086482924949906,,0.004090979529473248,0.025092435392636316,0.046778527946568005,0.008913814049949701,-0.009141840094990854,,0.02882912131593969,0.002423784189281407,-0.08084221756598696,-0.0012344488952754622,-0.013025723077856865,0.014658929635816298
WNT4,,-0.017595328303865933,-0.03449532014445562,,0.04270074006434883,-0.02269044234664073,0.003960593799838608,0.007940335354734391,-0.03274835558315134,0.039495748752478896,0.07372415753798456,-0.017854322717984643,-0.04022843808477139,-0.04658874453544489,-0.037508737206728524
TNFSF4,0.03015277509552547,0.008410012301643318,0.004394319694491585,-0.0014797554577444638,-0.013544730311964593,-0.0360177162633012,-0.005814375563971662,-0.023271010031049724,-0.0029166197206296333,-0.033388920266804734,-0.018339764460973646,0.23765024305755278,-0.02448948631603882,-0.02162346093271479,0.012146263266612152
NTN1,-0.021373479524473396,0.0005100468700238282,0.05185367078936205,0.022610851717984406,0.11489890981423449,0.06468278284974016,0.021167635387414813,0.016899673072277903,0.05718526746135042,0.052080232082784395,0.06736217500346066,0.017019986791459496,-0.01843367084238928,-0.03218936974164771,0.12277332883026187
CXCL12,-0.039940802630585845,-0.0331091268916177,0.10693329506947195,0.005598672252051831,0.0033010154271852013,0.0438031700715256,0.06905424450131585,-0.04706522832690128,0.03466248003805027,-0.015482434012348034,-0.040549238879992386,0.09486372351044949,-0.023942688682927864,-0.06530252551739957,0.13810455648854872
GNRH1,-0.02864132675091349,-0.010560336876702409,0.0010060482543769156,-0.03980017108128801,-0.01128692251714779,-0.005714891981674039,0.01828786239562293,-0.017947563881692746,-0.024256575436497344,0.024066036818949428,-0.011195147370811205,-0.018092161525024044,-0.025706665864931737,-0.00558331874216209,
FGF8,,,,,-0.01577359620670433,,,,,,0.04093294912708125,,0.061484801322335456,,
RIMS1,0.01762055236968164,-0.009795567030437451,0.10066019048516824,0.03580037540408541,-0.011618576157395238,-0.0686260577598595,-0.0009833730547526979,-0.008322810444761573,-0.008271549989935824,-0.03163026590004777,0.02486950958048643,0.006835148609171724,0.08564890996348377,-0.03288294761180272,-0.010746171584600712
FGF14,0.04895142212699257,0.050081252523224,0.06630640973356337,0.09252110531131043,0.023508234303905133,0.09996552210056533,-0.004279628423702943,0.045724822306340535,-0.04563035957357828,-0.02530537686992734,0.10879209306602258,0.0817535401555907,-0.0414420024953753,0.01015800329733173,-0.028643865082679076
IGF1,-0.01864647190982469,-0.041490623065168056,-0.005625561727211052,0.019294727274568397,0.03168707754397963,-0.011977465909232191,0.018263904728047252,-0.008544103864233354,0.004738128890841583,0.0027020475021893348,0.06667794579046553,-0.0488275779782949,0.004780869119188998,-0.014807685436230598,-0.05419672338877286
TNFSF10,-0.026216154882725246,-0.01528480581378114,-0.004766659858799406,0.007096907825356751,-0.037853653601129786,0.04999269663074652,4.043282139121603e-06,0.011638128610720028,0.020595222091818237,-0.021098848513759743,0.02901538751457473,-0.0027089867277139616,-0.03705458959231405,-0.0183229471606188,-0.057578736766461934
GDF5,-0.018635835239891034,,,,-0.01305661066029568,-0.03527063696973745,,-0.024986710515152326,-0.03162589626848237,-0.016358988625080787,0.07393715842549022,-0.004534851408610055,0.00259470625305807,0.00651462977066641,
CHAD,,,0.051384082441713025,,0.010778036007926787,,,-0.020997729676231303,,,0.09917149882031673,0.07928738905839827,-0.02539672318644641,,0.05279251337197467
RGMA,-0.0036292159060723403,0.03506011683201332,0.053406671852271714,-0.051250893612825435,0.0379503985289458,0.07431984980549278,0.05645601081141936,-0.04217697306428734,0.08262391919151363,-0.009346484856033756,0.07059332643892727,0.007458579125380369,-0.06105557783793159,0.12148755643805223,0.045771610560425134
CLEC3A,,,,,,,,0.06891226561444437,,,,,,,
