,MGH258,UKF248,UKF260,UKF266,UKF269,UKF296,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
COL14A1,-0.03841681110730317,-0.015734957651130373,0.008754048143440508,-0.0074064969802413935,0.03501818863769692,-0.009149768249524258,0.0020887588819813864,0.1427738776241441,0.005986642810256664,-0.02458419166764229,0.027532109504425566
HLA-A,0.014940040525165631,-0.006267059279608595,0.06343569008519848,-0.01421407910294106,0.014295699668252684,0.0014612307417094916,0.08458063460908802,0.07301157500408835,-0.06289205186137531,-0.09218412389044946,0.07098231897422626
CD5L,0.01832199827824234,0.021345157656859865,,,,,,,,,
FGF18,,0.006039197214997021,-0.019471718455399117,-0.0207911386737041,,,,,-0.02149467053853274,-0.02384995042445545,-0.024091718609083136
ADM,0.015767960594043107,-0.0255189470576666,0.01150148142974212,0.0772710811517,0.04485038209400118,-0.03976683622826737,0.1190369151285506,-0.08569086660309765,-0.06389787806617848,-0.0477095942994234,-0.019644659036105277
CCL15,,0.02163455159283978,,,,0.009563694757588429,,,,,
GNAI2,-0.006495462859441206,0.05766010776070911,-0.006583669428362553,0.02654440778360748,0.04729540363106201,0.006777539760800055,0.03363551278086207,0.134147821786625,-0.013612405575045375,-0.019244165513703428,0.0524950211187348
HDC,,,,,0.005892277460588096,-0.020599299670458055,,0.013838358042875878,,,-0.017549071856283283
COL11A1,-0.024958006300331587,0.01779592838982168,0.02765260206673119,0.03783891752627234,0.01261686083223175,-0.018490004989462298,0.04433028985151741,,-0.015450585081640968,-0.07476690177111835,0.02429755090989045
NUCB2,-0.009218319744107653,0.007068539451477744,0.07998309064395359,0.024896602276059734,0.0019511841799502564,0.0434286867006491,0.031161399261095367,0.02582030977195283,-0.03694933887763356,-0.07610205902263202,0.011640346701659154
FGF16,,,,,,,,,,,-0.017292328949284886
CXCL1,,-0.007584171009294739,0.0243662320068732,,-0.0016839623530740197,-0.015398329566391455,-0.01967812506690532,0.07494198451792207,-0.009661631429267478,-0.0181293303164517,0.026011417050208853
VCAN,0.020106147505909874,-0.019861364897023902,0.017704584832131835,0.02587457579620306,0.03702364627231675,-0.03792342809089662,0.030460882853760946,0.06374309208706268,-0.0003461631181627453,0.06015143681889233,0.05690707649375522
MMP7,,0.054849115056463844,,-0.01841981800998648,-0.013999120955092323,-0.020011691658416,-0.022419348217912256,,0.019594521856664437,-0.036098097301450194,-0.046966788639466794
PTPN6,0.05649183848898418,0.012708389483147115,0.02950546593268404,0.02164324085658609,0.0451055431278165,0.016229294158933316,-0.003994028971841637,0.007541441131071165,0.06800730715589277,0.057557770498148746,0.022919622348179913
PTGS2,0.04954511467969343,0.008048597826912475,0.06431420105915606,0.01246836758696405,-0.02110003474398784,-0.03283994180034964,-0.012650903830482556,-0.015526219395987688,-0.006386419553577485,-0.028522398932029507,0.014624805305570981
XCL1,0.029112806219600138,-0.018936666607928088,-0.014933128291492615,,,,,,,,-0.03123175322085969
CD58,-0.024072678815451217,0.014447305820595682,-0.0067492813459922515,0.015233834462119882,0.05334147316693419,-0.006950490897164325,0.07887974843969628,-0.060986095067605266,0.023644487215621544,0.03816818985278407,0.003926032107446753
TNFSF14,0.05919757512713318,-0.019080643798823307,0.002184710812173915,,-0.029169225840187385,-0.015040116108606463,,,-0.027348789103963895,-0.038404536653163616,-0.01686127495504309
CNTN4,,0.022732352476496156,-0.03516965123651898,0.011276202644472872,-0.0062811656696693165,0.046520843255890815,-0.04561767106092321,,0.029359756529954227,0.04381709769395599,-0.03763670907720828
INSL3,,-0.016963758347967154,,,,,,,-0.002670600404367626,-0.022292062780523633,
BTLA,,,-0.015568283366232926,,,-0.019206742680869228,,,,,
MFNG,0.010273396104175029,0.03947776469052636,-0.03367508880104354,0.040683845774340005,0.032634392507196366,-0.034245392017278505,-0.02905052663858056,0.028110182033949948,0.12805418820933342,0.0068040520209583935,0.008222492233359106
ICAM1,-0.08805444918404322,0.032185048377992055,0.04614393822685565,0.09084769090882953,0.028283949540462597,-0.0259710157333251,0.11318740481466794,-0.07643283529021701,0.008022326301247301,0.03131024678044207,0.07874094677009924
PROS1,0.026255488517702666,-0.009919414090651151,0.018148498038090526,0.07878053896719232,0.03072252697881418,0.037159310003619314,-0.06721605088563286,0.004471243108717958,-0.009743589377159969,-0.027686610380116078,-0.015321039531624848
CLCF1,0.014574336477317783,0.057816451111846294,0.017260158475836528,-0.01712306025094145,-0.026569481936067264,0.00476644978495704,0.08990562204618183,0.006320693644702671,0.0092469778354748,0.061719642728377724,-0.06602301749307257
PSAP,-0.1036696700972371,-0.024126039401229503,-0.014110327330592419,-0.021144266556483382,-0.024078978240803316,-0.004076640373655689,-0.03854640612558127,0.09457212942721956,-0.006972600771868988,-0.07778044309630501,0.044428658854396036
EFEMP1,-0.007069420275093658,0.0008609055622645212,0.036706116680685755,0.03465746069362202,-0.021404195698536854,-0.029148292361751708,0.03810273791134457,0.0014035458997424853,0.008374296819196861,0.031135830313598744,-0.04675495203354681
C1QTNF1,0.007269782269205111,-0.022569132345661217,-0.04104132222268202,0.11476590468321207,0.010454926642489442,0.011341518208329626,0.03798382591187934,0.029647207842103764,-0.013838127211652075,-0.07384909054634663,0.10255851313582572
ALB,-0.02913477533162877,-0.0008717677514199032,-0.004458307699454269,-0.017619649127383494,-0.023481764098399315,-0.01708239531677022,-0.02029907027575417,0.0009986627527890514,0.03256799084765933,0.004953094055742905,0.016890633256302152
CCL13,,,,,,,,,-0.02030185378340885,,
EFNA3,0.04509263954437021,0.010196298810030459,0.015980041884145618,0.021346402420734732,-0.022776214444473468,0.033884194699726165,0.05502020125621954,-0.09809519620992288,0.05415706084596748,0.06249384652810106,0.01607126900699595
DRAXIN,0.04700284168140258,-0.0022130697732076106,0.04029612997215606,0.056956815148453646,-0.011190965026300662,-0.013716325174848396,0.03945175759214143,-0.011145783898973952,-0.030318807781785157,-0.005576255643225757,0.02277991290615642
RAET1L,,-0.013214932503170275,,,,-0.01642838627403004,,,,-0.022566756843886322,
NPTX2,-0.041245871172412726,0.029666465574465947,-0.05575227853454727,0.019816324938640738,-0.050425931389291495,-0.055853897539254425,0.04848085568574629,,0.03350617480639331,-0.00038798465228894775,0.024091704349595434
FGF11,-0.028493275645337705,-0.045858439961397594,0.010584637509474689,0.09023570076785663,0.023584214621145974,-0.021074104813139035,0.12047147139361519,0.01315636291673937,-0.000448481598911352,0.019448774248179226,0.012056913520301546
CD59,-0.08244286325052054,0.07767640702949258,-0.03451553711483342,-0.022503282742060822,-0.07688646092772579,0.012249236322348082,-0.06399517189593029,0.022679910621049248,0.014663174355839803,-0.0015122017690743681,0.016993134233605257
COL9A2,-0.056987628244851325,0.006344587270471835,-0.0011927152098426541,-0.004920990638300049,-0.010241280936043777,0.03846663550164644,-0.008526614986887034,-0.012023702491389891,-0.0006259445017163794,0.04126141935544705,-0.028804726764451432
DLL3,-0.09271064716938021,0.014516592371825869,-0.01464003948253678,0.02538230192329381,0.021300571997477067,-0.005609097952021897,-0.05504787677474797,0.041679688601202955,0.0671158776685824,0.0850061639348687,0.04226687601846535
FGF5,,,,,-0.01869839656204635,,,,,,-0.029663186425569282
LIN7C,0.05196483826708232,-0.001988544097957742,0.034293932165811,0.0267363686695647,0.009174464605183568,-0.00020166488258129315,0.04231663823124046,0.017188500756589765,-0.021346212780584333,0.05029887702904769,-0.05649407157771431
GDF7,-0.02004543593538482,0.01665466046862181,,0.004178224263087696,0.014079402901105934,-0.015040115524147524,,,,0.0017959907703260407,-0.026826095759868607
PSPN,-0.0021571308417551345,-0.027751680696937082,0.02634409751456523,0.01544866465833381,-0.027965129887280116,0.0036431179828631975,0.07527898771929664,0.014000132773230835,-0.03167629090549074,0.0291147119492756,0.043209382262821554
ANGPT1,-0.021337963161599242,-0.06192918972801338,0.06224134157255957,0.11833893725364705,0.039771991884870544,-0.002504736167267085,-0.022988185783868662,0.17185719664887864,0.034719034776338024,0.00837999334283692,0.005830505035243267
PNOC,0.0038788890413792203,-0.021982673662529924,-0.05606272032106306,-0.0007556692552211571,-0.012979283260545219,0.0178717344284101,-0.028701039913093376,,,-0.02057190158490165,-0.06408631558871991
L1CAM,0.000278944946143201,0.0058567063112020465,0.02969547715439205,0.0087222285140562,0.0010718661941258342,-0.0206601181649307,-0.06914980123224991,0.02165795960218463,-0.08339091469889147,-0.08844727330854167,0.018997389415829312
APOA1,0.020553311089771435,0.004318846898844328,0.02877419215514776,0.08431556782813449,0.008471937551736615,-0.024340982970550287,0.012787521461489804,-0.04443176883570808,0.011039380396235227,0.01606260883835997,0.0012436581667854252
PSEN1,0.016647935010631932,0.06679667249613404,-0.03217830386908151,-0.03447067710486167,-0.013855411941179197,-0.012635448816944492,0.01144006613898367,-0.03885301698308476,0.01176043928099765,0.0025000047423312014,0.038999588412856084
CALM2,0.02171548477115301,0.03013967270728213,-0.03794769418637258,-0.01839010184532978,-0.03237797167175283,0.01689260525204093,-0.07501110656793913,0.07869142478565432,0.09691463896719393,-0.0013448529928167172,-0.018273018174023964
CLEC2B,-0.014923669442734377,-0.03746552844570295,0.013368216038414784,0.03110108859893244,0.027664967551648694,-0.03134805581665033,-0.022133074890276504,-0.022992009373264892,0.014069785774602077,-0.034750139008656575,0.06041390421602334
NTNG1,0.11602193494773892,0.03228961328578291,-0.00721941929477553,0.02478536354377149,-0.022182971881235632,0.007302376277505469,-0.005083248535874825,-0.042583273593629026,0.03603745960142348,0.03442988522549466,0.012085751416294963
LRIG1,0.06086976153069329,-0.01343778658040174,0.035522701445685416,0.0420883390529637,0.06780063510352952,0.012250741363051203,0.012947296468757565,0.013518010589849661,0.03282281819741552,0.0644212622001838,0.032785969605971826
CPAMD8,-0.017638263312380737,-0.026550165829602138,-0.018960041052314053,-0.014104216824288708,0.029141743117499494,-0.00615683258942088,-0.02679100947797124,0.10592442745878486,,-0.021732908065465465,0.1156741631937392
GHRL,-0.028140581087070137,0.03308143945929788,-0.03211022449608961,-0.018731091081969027,0.011498463037484438,-0.013716325174848396,-0.018512631324904997,0.006437608971111406,,,-0.016767837490429125
NPY,-0.025876020668113186,0.012343956518905653,-0.00988114112690634,0.05176391100923423,-0.06811715289375421,0.033890031800413924,0.024909294932948217,,-0.031165576208061534,0.0076885666260563075,0.025888082337169598
MMP2,0.02828778681110415,0.032753646755040756,-0.047442877230944605,0.017174164995944027,0.09465053017793801,0.003996430099317152,0.005968685458499427,0.019212793838008065,-0.0071181847550693305,-0.012674165129866738,0.06041171805337201
PPY,,-0.02228298768703627,,,,,,,0.004913733628223334,-0.015965821173542047,-0.034051196824717626
ALKAL2,-0.008085870148122344,0.003556615891083453,,0.03746427782654897,-0.01917904160387477,-0.0364701127730444,-0.01780842567708733,,-0.009959261239691746,-0.0036302336908891,0.06203763111165522
CSF1,0.006134402923267464,0.01796853239315556,-0.0055306659482555484,0.04830451843289681,0.012481469327503047,-0.03209250826902099,0.07807002743446104,-0.052771700321618494,-0.01846964917063639,-0.019556333169543482,-0.02950050701420661
SEMA4C,-0.0006998628077888493,0.010608877925730167,0.09899731459139023,0.022062645794913113,0.024021462406209806,0.0297336013112537,0.05703373970279144,0.09664262611074308,0.07199532067569876,0.049712110811346966,0.023377552313053218
ICAM2,0.04667433081891581,0.040869403704297105,-0.05270713317287384,0.014382865941356121,-0.01683887453624182,-0.008931323063660884,-0.040182256709380026,0.008557292359878671,0.03355904418373004,0.06607341976112444,0.05386488124324447
SYTL3,-0.017718813536734282,-0.0321921499906043,0.013817574602356048,0.10132576242478758,-0.0006155968116015682,0.03331141713669592,-0.01619174434419094,0.01628292521447214,0.04473135843299638,0.027318097311829475,-0.0437044246994332
IL1A,0.13889165462190078,-0.00046671594514592494,0.05690124043842007,-0.02516848458114992,0.012759831764487395,-0.016735050649732124,0.11823480091265078,-0.08430717400720256,0.06754491496507943,-0.05097048717791666,-0.0301407148083176
HLA-G,,-0.020334625634732078,,0.12322979965563916,,,,-0.04810083844970352,0.037366203725295276,-0.039215255117838556,
PGF,0.021648038996693684,0.020621452308836323,-0.07827820587585987,0.14341305972445134,0.07467769457892741,-0.024801525052899998,0.08193683699532342,0.012732781787409046,0.05652790384231822,0.08542275643953401,-0.04867965441874775
LGALS8,-0.018713351225054204,0.043390423526464626,0.055214045671191266,0.06423119265428182,-0.004241411845315773,-0.04304639079983882,0.025041986909983282,-0.0166808801300643,0.08142997868607217,0.014826481108961596,-0.0035802303550588107
DKK3,-0.02058054512155668,0.01464368002141128,-0.05477195337616451,0.01564198341416243,-0.005161104712942755,0.022234871605562024,-0.10516047316517246,0.020961564198713083,0.0020351506830911313,0.07485793755039699,-0.007968148312248664
COL16A1,0.13170557657708512,-0.006286154978652637,0.051130183176506507,-0.022002146974233548,-0.02656504234469975,0.0010810452195331895,0.019079873096849498,-0.04074543500093822,0.06405790127971529,0.057248514508461155,-0.015286515258097147
TPH1,-0.03285916181886149,-0.014930779530331582,0.1395080043948915,-0.014404593116510305,-0.02010792430399973,,0.040297801142727296,-0.04610003139937773,-0.0401239542302973,0.04513476402305312,0.06557904569911858
TNC,0.05249699284374373,-0.019785326029749074,0.040908665134988045,0.005125557693482031,0.04540494048207743,-0.05736185230537556,0.07100869685227902,0.06816409009638416,-0.05080010684792511,-0.030991908767303223,-0.062192686992757325
TNFSF9,-0.017638254940973992,-0.026550163073259705,-0.024518420276534815,0.048269180223733874,-0.04539172410484837,-0.022910405355248326,-0.029616954316260363,0.016148119876149645,-0.007065155003248645,0.039874297154436925,-0.0022246932719691436
C4A,,,,,,,-0.015344872562559148,,-0.0035936049551677845,,
CNTN2,-0.09979181305901877,0.01731939352689515,-0.027494408613357477,-0.03294104874279968,-0.0029701058863794865,0.02080766616144663,-0.00884742567942132,0.12483353055662562,0.025637351435305825,0.0818997203866442,-0.03497295008130032
F7,,0.009088984134340635,,-0.012510430226205833,-0.016915206224914985,,,,0.030943981681219552,,-0.023511911581373206
LUM,0.008396829982586583,0.030687238447744496,-0.053151876552971794,-0.021811364842868344,0.055159831356521666,0.03012169987452138,-0.021381012876555625,0.03656623551154865,0.09502066463228201,0.026400003380165266,0.09384206405874296
IZUMO1,-0.016853911353116407,,,,,,,,,,
BTC,,-0.01321492699872617,-0.01688563326787149,,,0.04317331521765611,,-0.005957208922376219,-0.02060260615009526,0.028362609932580704,0.0331990425182885
APOC1,-0.1253322988999142,0.10753680365794033,-0.0834983571520369,-0.01596384563872097,0.05931942392249077,-0.04866018665700131,0.017704831550456913,-0.15717034145949516,-0.04004747050595877,-0.008387754263511384,0.1082920179423718
PKM,0.0024011911977852825,-0.05545464615981714,0.01625128162364193,-0.012576602429672845,-0.011570106806322046,0.007841508434266498,0.0887853603247918,-0.0343050426204956,-0.06375591310366657,-0.06020340353526948,-0.03320029175281898
TNF,,0.007454662202900813,-0.040209264434945845,0.08210994108225088,-0.024825164038328667,-0.020052964267529765,-0.036451005333496656,-0.056854262041084506,0.17260441191747022,0.08700570659103622,-0.01829912582243054
GNAS,0.011697931365523152,-0.038480537487523045,-0.03734980229614586,0.017693979977646386,-0.031995914345284315,0.017542942365870277,0.10739497252344032,-0.04008050888608459,-0.0823352222489634,0.011755651813089279,-0.054852981404322716
BMP8B,-0.040854454882542836,0.08001408494429238,-0.017479847204208348,0.0005120318348263618,0.013973052313795243,-0.013314962155096444,0.022169342536140304,-0.0012675231139024762,0.04005779529115982,-0.005657834180321724,0.08740995121132228
LIPH,,-0.014930775854490397,,,,,,,0.021878461568178798,0.0714600830494901,-0.029179267731394853
CCL28,,-0.021001993521353717,,-0.026903306347252794,,-0.015748788675378413,-0.013843714029454533,,,,-0.009201447070745786
PTPN11,-0.030749896823904437,0.04928013499486618,0.001800373593729294,-0.011657364958360488,0.03573396214936972,0.011147630788659785,0.03541260969117651,0.0604893167557418,0.026134059368729985,0.004340878225843056,-0.08913660952671588
ADAM12,0.04602623400036876,0.04717721791032258,0.132000774418162,0.01566618790139717,0.044876563947288645,-0.015220225224387804,-0.002892525179453325,-0.008072800781384008,-0.0051743792571584115,-0.02637557566017844,0.037170544664510155
EPO,,-0.020062108217478773,0.053077220694257854,,,,0.05828439478630259,-0.06574354403254452,-0.022048339801156985,-0.010039122124633565,
EDN3,-0.024770848302097755,-0.026008703840273487,-0.020459786494099817,0.022581778065816988,-0.017472233678559938,0.005787630878310596,-0.017636565541784537,,0.053358987755939405,0.06923301446927818,0.08133205669625666
CCL22,,,,,,,,,0.010125438140844613,-0.023896012846984508,
CCL2,-0.0729724324600781,0.008026789561702982,0.02982250872562481,0.012248748958576607,-0.026411669756906262,-0.019892382464957722,0.06001339458921063,0.01249472597709498,0.046321475501194476,-0.0030041359479433855,-0.09921041507902618
DSCAM,0.012968211603157564,0.011589982522116281,0.039943056657260334,0.009596477658450496,0.023525913374861582,-0.004301320373630926,0.06502480164848094,-0.08949076162408887,0.07664645817098804,0.09837033465661464,0.006121061995342169
GPHA2,,0.024904864057698844,,,,,,,,,
ANG,-0.04497094597236981,-2.8077360456549905e-05,0.00018563591361287719,0.021517160208626998,-0.03052428043871185,-0.032715326290113866,0.13463057970609207,-0.005889217205697527,0.00406566225157426,0.0005056814680312368,-0.009766562558904048
FBLN2,-0.023225717811556544,-0.04659330351683867,0.04358577992520355,0.026105029421862117,0.018157015649547532,0.01737692482509461,-0.02396870757342071,,0.03433136868883439,0.03335814066228668,0.10394823976850633
VTN,,0.06997469805549045,-0.020135359533433036,0.035815164896390674,-0.02851351906209036,0.03397669186806585,-0.014505251521133238,-0.02565896771511331,0.010623422390575453,-0.018374495186672196,0.09300771657810947
VEGFA,0.02353848663953647,-0.04700004007840652,0.027017553402924735,0.027362245091084942,0.006173233123890019,-0.027216799371702457,0.113423915434618,-0.04512492793177418,-0.09682012561056272,-0.05542583779950474,0.011023808138738283
F10,,,-0.0187866311823785,0.020359656407106796,0.031007119509348386,0.032787169955123145,,0.09773887284575145,,-0.031381959212802873,0.06069763338208878
SERPINA1,-0.10508574375228792,0.031559644772948876,0.03722251057782614,0.001898008480178999,0.04379729440893924,0.05601717543355691,0.03599775272529662,-0.042815543612941376,-0.04453777747350163,-0.07043685445869587,0.07881777619207771
VWF,-0.030892007612924228,0.06825338787525245,-0.05250967350586606,0.011698171903092525,0.033399971153034655,0.03132622096620877,0.01943990710394702,0.018079550849889627,0.087577215875405,0.07413917729622779,-0.010677756878551301
GDNF,,-0.023382676524495747,,0.010354321865378813,,,0.058985462392173504,-0.033076204222715275,0.0912369721519148,-0.028536921537277927,
VASP,-0.030394547833198022,0.00781353699566877,-0.004572921786182484,0.04287902661261052,0.07721757681464728,0.04440288440037289,-0.0177030481570656,-0.04530524742439357,-0.01645763364144706,0.025643530716110047,0.036464770430975985
ADAM15,0.06278157200500659,0.03525475717257251,0.03322229111998234,-0.0468986191744057,-0.01381647896526218,0.04698666353093085,0.0037011087148319725,0.012294698742480285,-0.006875458398142116,-0.03491680481869428,0.06271106169093985
WNT2,,-0.026117745664105754,-0.016179813120646157,-0.02370409397237593,-0.007915006340667654,-0.017868181881676597,-0.016336639417426458,,0.0043025680680211275,-0.011439590340059274,0.08968981854120171
CALCB,,,-0.024321437725930786,-0.014600591322280787,-0.01869839635884479,,,,0.04847661908391078,0.06000992412504317,-0.028190939170207156
OLFM2,-0.019852143486027776,0.025134477340405182,-0.003192917867386165,0.021410101958728726,0.012780840490088175,0.04228421955139649,-0.013661344382541163,0.013340570508581985,-0.005497423299530326,0.026253196581403963,0.04741894436490343
MFAP2,0.022993407481608025,0.0002854159558737593,0.038342809223750135,0.0710927447843862,0.026441801561616653,-0.03786274557547369,-0.03207142398236812,0.03472694100295707,0.045453358096887275,0.007297089624216087,0.06767970992837989
HLA-C,0.028161404796178586,0.03479141266524266,-0.013054396725952277,-0.031137474512227384,0.03127034757988888,0.017926553519327898,0.09822761679984912,-0.022665945919222635,0.018667062678542536,-0.05989332619791083,0.07000476243963293
THBS1,-0.038285392503608184,-0.01720215052279564,0.061030405827485375,0.026537497722227358,0.04294642869457713,0.011275071061599121,-0.021309828822843713,0.01331088305257978,-0.033691684291526414,-0.022958283070715024,0.07510392359594122
HSPA4,0.03066051400330236,0.01676358827198718,-0.028078722485353605,0.04522692050209713,0.01676569033363702,0.025740957619084362,0.0018998341031868213,0.08258528969189416,-0.056454382486406246,-0.01158516884474285,0.007821567050051173
LMAN1,-0.04195442178954253,-0.013845775488137934,0.017792921295644457,-0.010991643603077632,0.03826187282285633,-0.03981367711137248,0.11503032410481176,-0.006739471403524941,-0.06624597324099415,-0.05113121847057591,0.022105975376218376
LYPD3,,-0.022777481788069,-0.020135361265911787,0.023692489815999203,-0.0157921039849294,0.0066132239438505755,,0.01952663719587299,0.060409309549954666,0.0007194757977047138,-0.026651350270379195
APOE,-0.04410830871802155,-0.003310980353472054,0.029232378716968044,-0.029834980082986785,0.0054994979405674485,-0.014748011768026434,-0.08690322403727431,0.07811564174261908,-0.0835255502160166,0.017358106262983883,0.08259011739560655
SOSTDC1,0.03460777946920957,0.03996963559972594,-0.025137520563396097,-0.043524632357496124,-0.022411363349929023,-0.03220393825330098,-0.026544050283896045,,0.014605780069235411,-0.007353939325648342,0.035709892817033996
ANXA1,-0.0408247746283387,0.024519225279997586,0.011420066473166395,-0.02681566647209877,0.039535937216267726,0.021554466111874136,0.03626477406788091,0.01906631623556731,-0.04965190912383247,0.015262725590287093,-0.010689765927078494
WNT2B,-0.03932756342098763,0.06824488870632149,0.06492729581992572,0.04651977036764643,0.10074732016351688,-0.029648381029996,-0.016592899875203796,-0.03242754995991379,-0.03657586989207703,0.08317091795695732,-0.03473343236874701
AMH,,-0.027813625944105882,-0.0250031160414168,-0.026220922205979998,-0.01788838197127154,-0.017713643343358048,0.0150635340699729,-0.005980180404521045,0.0380886136580811,-0.005563261994187126,-0.03419452510745938
GDF10,,-0.017280801389829695,-0.02770715174987896,-0.01814113461820504,-0.030129571199387372,-0.0019302295610832295,-0.02347729232684984,0.046390207012677535,-0.021595890731501588,0.04380026796048627,-0.029502619208832858
EFNB3,-0.041097366048426315,0.05776716625553373,-0.07637505533726115,-0.009350872101803498,0.017721372426484753,0.00876811599201139,-0.007163450620625558,0.059336776995576324,-0.012330220772625269,-0.003827680660270921,-0.02345982707767763
LTB,0.04248676333801377,-0.017638692741718337,0.025552489495620122,-0.014985309725161721,-0.005705235216373044,-0.009993731505126327,-0.010621222047780914,0.03116853279954279,0.08032514345374639,0.05492506744029448,-0.0328082449417633
ANGPT2,-0.016294749760674018,0.037165222550175646,-0.017923852526355654,0.09838274857941215,0.048834008703475214,0.026291495138732714,0.00037175820595218177,-0.012270407379620039,0.0392908070619437,0.07517619438882306,0.027205491322817035
ADAM17,0.019338231207469712,-0.011259560916460165,0.10468253960421604,-0.009375630242656717,0.05190695307025817,-0.007615288851988672,0.1100743294389072,0.051292548742879626,-0.022632927610710975,-0.002653447180840643,0.037768967205664805
LRPAP1,0.03571772291610534,0.006662664313682891,-0.00977253027996135,0.03069905885304168,0.01723641543496643,0.016726562961586294,-0.05146902551519317,-0.0599840918131613,0.024098938138535527,0.07033647103110446,0.026434729098447397
NID1,0.09860816518410946,-0.022252946484617318,0.07967164604734847,0.003981230805731503,0.05242585871395825,0.0028615461648595695,-0.02240520941987271,0.10684124829809775,-0.010287780049470811,-0.036330191087682116,-0.015056295689613666
MST1,-0.0455662668647853,-0.05396895917702274,-0.0007482996296548156,0.01477995955762415,0.022718616824899826,0.017340834201154693,0.03671634217496464,0.004790298460435541,0.03443796544155691,0.0958089164533021,-0.00039356184643608285
IL13,,,,,-0.01894016146730593,,0.01211510986180316,,,,
DCN,-0.04276533756978479,-0.06293052439969035,0.02152857023258419,0.004056524793238062,0.03985479806685575,0.05180173569032255,-0.0266755497202021,-0.013937018904301553,0.10000665269098087,0.0404454907028665,0.07813231970018465
IGFL2,,,,,,,,,,-0.025891051555400505,
COL7A1,-0.028475225607926202,0.03016374443182488,0.0003836687636184984,0.017126042860271376,0.03573556216537325,0.01464707971681778,0.05751136644411206,0.06563885745919022,-0.01789187380736604,-0.009048665892960122,0.029615656080001326
CALR,0.04504346299950115,-0.031315473369358325,-0.010161492995309973,0.00997689538590843,0.0341025076683166,-0.03318733708376143,0.05041707271749304,-0.05869875641753298,-0.02361435783096943,-0.03738740487940746,0.011258787312854924
PIGA,-0.01825822665757511,0.026518104695111767,0.03621386095713669,0.0046438723231944775,0.026332906604431685,-0.023296216648128497,0.045325168138806916,0.0465191065926708,-0.010655073862996814,-0.008733411190003416,-0.02335069734320491
CD200,0.047204472937640074,0.054937050876046944,-0.044245350333933564,0.0630309206860634,-0.0015832088119751202,0.021861406648548406,-0.06393376314196961,0.08454855467034819,0.10016103272260647,0.05815820112448708,-0.02716277770893457
GRP,,-0.014538170650789094,,-0.019489415840445556,,0.004160198748711231,-0.017636568196219206,,,0.0414447618869295,0.010891015743583938
CDH1,-0.006786237318597342,-0.01563903784236859,,-0.022552442656409603,0.02846508902831582,,-0.028701047883572847,0.00349247551158847,0.07226720058630656,0.007519551607858087,0.013189480228903427
LPL,0.04396214422652666,0.0495697675403573,-0.022988028078145723,-0.020042359728252503,0.023586283805644075,-0.016697621362809927,0.0307536699624175,0.07347178518484593,0.06389066906476747,0.12376143967971047,0.08393696679706432
SEMA5A,0.04284097262632121,0.061425681828169564,0.036989652746753976,0.014462233529735797,0.055493770936986465,0.0179667223945443,0.013304230939972577,-0.047737545763038125,0.10151189969535607,0.038030248278006495,0.021437482906445482
SEMA7A,0.03958310492395283,0.011794718115044787,-0.015706843314953676,0.05368096564005514,0.030240945646290998,-0.029007782270032815,-0.045676568223388066,0.048205078575074084,-0.02855348332917945,0.006521001292267255,0.0050787594174190945
SEMA4G,-0.02376025857289969,-0.02192947724551723,-0.04629270230313119,0.0040846132188595225,0.01808909661186747,0.02902869767830837,0.035771959691851686,-0.01182311869900006,0.09928132408492421,0.03798558000409588,-0.012208305899793114
SEMA3B,-0.05258883301489691,0.005803044484285025,0.06498841561707816,-0.011200645220766291,0.015545089003151904,0.035053264672621084,-0.030609745518438074,0.04371416273429823,-0.044392365902844184,-0.002785744159613279,-0.038371415807011235
RPH3A,0.07601479635309846,0.015684546458718775,-0.053176514143579656,-0.015849063916338703,0.02225567057713096,0.019119719878032276,-0.03513532946523475,,0.05022122843510648,0.0035168261546986088,-0.02208140493553185
JAG2,-0.004425792215205441,0.040961357921827916,-0.04675405152865293,0.044321000797313166,-0.03915258150708707,-0.018961173268351617,-0.05364967391882843,0.10252023615962995,-0.004611618637066193,0.09251797795231052,0.04593794820239872
CGN,-0.0324127965215493,-0.012680115318821907,-0.003433343546568884,-0.023704101419977055,0.04680332061296683,-0.016594170049039087,0.08659428869102652,0.046184250626565684,0.04108614888551186,0.007832386173700762,0.016182023233876488
GDF15,-0.017314792243040472,0.0018867108232802198,0.0634738670747314,0.10243021399549491,0.1282616047514843,,0.08091761911375073,0.008169187332819877,-0.023349941559654492,-0.003983839304472046,0.08217773180829037
SEMA4F,0.13517279816993696,0.03668304505133279,0.0014261986892056724,0.05842618789666511,-0.03451571772621109,0.04796677241631359,-0.03440453791393392,-0.03647153147593163,-0.007517062324645558,0.06704896747854995,0.03156723569733189
NXPH1,-0.02981869694198508,0.0012455921908182865,-0.032989415672088775,0.019248678748728962,0.008713678287089934,0.00538829832597588,-0.02645397533634225,-0.04968302087662986,0.042414968253128266,0.09089500414386022,0.046361713963780984
ARF1,-3.78399381018079e-05,-0.048279054825434334,-0.03876765647597997,0.03978314920668609,-0.009987639612641255,-0.033983459755799965,0.008794199211920636,-0.036254982095315594,0.026113779223298876,-0.007451497586894779,-0.02911584242954414
DSC3,,0.01413891828194807,,,,,,,,,
