,MGH258,UKF248,UKF269,UKF313,ZH1019T1,ZH1019inf,ZH916T1
GAL,,-0.0069623129447012036,-0.023986783032185724,-0.000622718407602387,0.06084010833858304,0.0490645368395887,-0.018788254121104304
CXCL6,,-0.014102524411114816,,,,,0.030573816144999988
PDGFC,0.0020944049007376652,0.0008486769311974803,0.05886130058484181,-0.015044248523657114,-0.026693301219326157,0.028472829789818608,-0.056498084782822665
COL8A2,-0.03752156425180178,0.012275161699450086,-0.019289500844708155,-0.1701980351355812,0.06847216118241502,0.02659431339735761,0.030202881711088488
SPON2,-0.007630425183519621,0.0919471155728904,0.01164997415421039,0.3120150003418809,0.055944625667382245,0.12836148418284185,0.10697894813601179
SEMA3D,-0.02152810359454196,-0.013405257482767347,-0.022185527152853705,-0.02776012501897604,-0.024208457125209207,0.045912972971065176,
BMP6,,-0.01617310159921243,0.027115298414673413,,,,0.03598782924730827
TIMP2,-0.03310813485990734,-0.016270575331536502,0.02844749738390343,-0.177112193335178,-0.09657569090667079,-0.03348157593257103,0.009394851578338791
EFNA1,0.06074784150748853,0.07167971663683613,0.01900655558420774,0.2834739118994387,0.16186036440850565,-0.025972604364115602,0.021287050867730414
S100A12,,0.24727314066234451,,-0.01334010745638465,,,-0.020753570170108034
TFPI,0.01296714489340267,0.08346066438448362,0.05476464930752919,0.18317249605925823,-0.02054331215056401,0.05385858679257067,0.08536324570215979
GPC3,0.06372689518255711,0.027737861750303936,-0.022752370813263454,0.09985263693824242,-0.0394498470308858,0.07788502892389428,0.0801661954601541
NMU,0.0013205262960116666,0.03637418720485988,-0.017373955932677786,0.0007569459442501918,-0.05685402648544887,0.05486622153004582,0.012384788284093468
SCGB3A2,,0.008978048477390605,,,,,0.041612631437879195
LAMB3,-0.00027317127794207545,0.0063667191612294255,-0.03855166403699631,0.027404862927599184,0.07325748188366986,0.019138519659107876,0.033999117989708005
LGALS9,0.009671463150478656,0.04757527811586235,0.021066853698254572,0.08352381940984889,-0.06836831303067549,0.08170184306716043,0.08300228213377388
VIM,0.06824771775982887,0.01445835181949492,0.05696697023421025,-0.24733800649093474,0.1808752212126362,0.008141035703938442,0.01978450403132207
PLAU,0.043296575310245396,0.07553116846674501,0.12892012794311888,0.21429553169991178,0.013389701649831477,0.10571748382294173,0.006171525102298128
TGFB3,-0.0031628695811084756,0.09387429979727624,0.02020412947921383,0.2427322766430703,0.0038220992055006354,0.05405631382237533,0.05862425277038725
APLN,0.04839879748300148,0.13608517098382553,0.06827924350930004,-0.09580372708610013,0.0417970383773523,0.028075771864593594,0.0383223683119804
SHANK2,-0.0184758947535988,-0.01702086139858965,-0.018029461683908746,,,,-0.029618714668038757
LTF,,0.03139594808136562,0.07063327223864982,,0.07020251190552326,-0.037401217315630175,-0.07958932328630382
PYY,,,,-0.05035820165818722,,,-0.03144682480561022
PENK,-0.016075854444538046,0.09727540765523644,-0.012843582289483778,,,,0.051727302204131076
CTF1,0.014707539167085767,-0.06825507613144391,0.05410659957307088,0.049302678473110845,0.027029643968046576,-0.047647398254910864,-0.015266907911481633
COL3A1,0.029150553178615143,0.12314678467235393,0.02669139310523018,-0.23803085376402475,0.03771556181694769,0.155622055893219,0.10807083996805132
S100A10,0.013786753991631429,-0.08954416942769457,0.07235121042544786,-0.1660578224327608,0.13052345990893627,-0.018887101244392593,-0.07576026308834846
FGF13,0.014670295010287044,-0.015832376358467338,-0.01763942687033007,0.05043940993298955,,,0.0779859386585516
SEMA4A,-0.026254896125433816,-0.0017592291545811523,0.03949583173139428,-0.024188809736708342,0.10144482117990754,0.011770330271569384,-0.02001615017971637
EFNA4,0.04298066930536638,0.017385299113476357,0.017838350015484936,0.11912550093460372,0.019412449183425922,0.010960803115463416,-0.012881964453287292
HSPA8,0.04349611433771177,0.07401344059783453,0.0023030891067116104,0.32839833678115427,-0.03923299949818763,0.006807921105234728,-0.06672879553104558
NPB,0.02084360557359184,-0.012289247642870779,,,0.016105102815963435,-0.012055796050401054,-0.013752973364109522
ULBP1,,-0.025779055449394902,0.07630240850003332,0.04320416573664369,-0.016981645567423913,,0.0047132857014925
SEMA3E,0.023969684061942772,-0.029505776949760767,-0.014087039582352228,0.036001314511864786,-0.04727860707424091,0.0229056519764319,-0.06511896222911477
ADAM9,0.047227563713837795,0.01927832722368678,0.07751532363899478,0.10304562336835578,0.11872437744712526,0.04266091865222313,-0.04511912361828358
ASIP,-0.024246551371873586,,,0.12519420685736407,-0.08041222325194988,0.11979448662767789,0.027509265044040464
IBSP,,0.08930432870295804,0.042428647846471025,0.13688108221602283,0.10444095782411378,0.07410597448857179,0.03306209394841183
MMP12,,-0.012481857590910887,,0.007690480260238041,,,
FAT4,0.047394217412094236,0.026424848096167713,0.024404743593990003,0.007393341082041622,0.03793266588296965,0.09382852398474292,0.06804914440805467
MDK,-0.022846455845333735,0.028338528879785066,0.07103994978219136,0.16905449082080265,0.02383891704817861,0.14365623041894968,0.050798689092012114
BMP5,,,,,,,0.13844056129081045
CAMP,,,,,,,0.043135818210187596
HSPA1A,0.011431530873825542,0.00037134188367488367,0.06811385219130071,-0.28164876647374215,0.04551864576278447,0.09002773532619124,-0.054655337204244425
SOST,,0.01674958262276002,,,0.024290766482997467,,
SEMA3F,0.0436465027211256,0.11374982568011141,0.022579394424406454,0.1877580917672515,0.07553996477738949,0.16108671768119523,0.03978199254181259
ARF6,0.019415389382072074,0.01692788151365078,-0.01760036370682192,0.013184854969358246,0.024740476557510802,-0.04855222422308685,-0.0031255330098626994
IL6,0.02417226894858295,-0.03333671710929223,0.06376451302800899,0.05040189535670816,-0.07906300356173203,,0.04513651662650409
CALM1,0.036146593495711574,0.03581099437054817,-0.08072697930793177,0.16206838351626954,0.0013105722899744736,0.09681426024055306,-0.05721879904975945
VIP,,0.05041418290716361,-0.0085559856127819,,,,-0.026015478270097238
NMB,-0.08028380413343039,-0.022120293676342124,0.05574071027998696,-0.15622469109792103,0.09993997539402642,-0.11757698791063818,-0.09485465224632038
CCL26,0.09335446877575311,0.02957271250219637,0.003684019355624618,-0.1677922318289228,0.045948750770336645,0.04298421318536183,0.036674654315934876
FBLN1,0.039167062549877715,0.13383612435666542,0.1100793424695678,0.06218241793014519,-0.10332946004222711,-0.006779552411173964,0.11544867914618416
SAA1,-0.017638268561193136,-0.02891883365860999,0.005856486585980773,0.0515426467389371,-0.06305563268416878,0.016073586110432025,0.021450184589067306
MICB,0.008915721424856214,0.059567268910516655,0.01317034409740924,0.042255775908707396,-0.013935948617574153,0.03128223400353139,0.025073144467578152
MMP13,,-0.014768625469878933,,0.08564234775094348,0.14400467205539286,0.012037619768871298,-0.02255934006718291
F13A1,0.014446993643391316,-0.025845034136925647,-0.034004799066774546,0.14776821912810395,,-0.03309641268627488,0.05059856540965909
CXCL11,-0.02769417166971805,-0.034893698219117704,0.024840848894330442,,-0.07799089140403076,,-0.036752330547141665
COL5A2,0.0029831095032481873,0.10429196161369392,0.05699915783998411,-0.1708218949969792,-0.0319508074570071,0.12349273400722989,0.08333678159471127
EFNA5,-0.020462050123712352,-0.004271054573863896,-0.04889152188030644,0.03963741609550853,0.025647444858967108,0.05697187934435914,-0.03407704572548668
AREG,,0.09020102972342187,-0.041999774979775854,0.15970842571180444,,,0.07081864470437023
EDIL3,-0.011025406662023679,0.03239940941419408,-0.07049882716754896,-0.15946471787228556,0.04391095803374136,-0.0704493844348364,0.12398684954975467
CD86,-0.06421871741464541,0.00936145062017941,0.03385101945851038,0.05476735240688362,-0.008770755218612347,-0.012802743746072398,0.07642882236726885
HRAS,0.034552284771675,0.02273485723574056,-0.00484243187945603,-0.000466279677100902,0.06990402706947091,0.0038638598816688116,0.029152814908191993
C1QTNF5,0.050095286870619204,,,,-0.06659649353502102,0.01066321257710927,-0.009155793423218808
RLN1,0.098567961438213,-0.012858811678036165,0.16323359973149565,,,,-0.017729325472864016
COL4A1,0.0770761420482506,0.16582039450632396,0.04690161359098862,0.38677779994163913,0.0824838054685225,0.13687849411191566,0.060168517209130766
CCL3,0.013269325315532512,0.0913493639204235,0.08033656678857938,0.126842898292951,-0.08281797690257557,0.053785080336993876,0.05486227986619917
BGN,0.020943747434113036,0.1521877117852273,0.03569542754851774,-0.13990452523530195,-0.035132383453503835,0.18174406995465334,0.08713248341730663
RETN,,0.05942962589464145,,0.054304437107949216,-0.046149520734233854,,0.024315933656682494
S100A9,-0.015529077150966141,0.006112700279396911,0.05088931284497683,0.08971560760131413,-0.011154530116414563,0.05666537319932183,-0.02504198497760034
HCRT,-0.008508340292773591,,0.011610978498726362,,0.14646583242839298,-0.019897376479829282,0.06806255123869993
FADD,-0.014127272148304818,-0.0034659524183621388,0.01089424944925169,0.09390180873957615,0.08477156365466776,0.07912823171681567,0.010990153548144177
ACTR2,-0.08127985463982706,0.07144124252380533,-0.000892953598778904,0.18926631856456097,-0.0534337557757677,0.03045388896760301,0.06966757406140063
BMP2,0.019737822302938763,-0.01421974770749052,0.03484883847863913,0.08912290412254358,-0.060901448840982725,0.11493908929675549,0.030238478263281375
PDYN,,0.07847753558003519,-0.02659237751214389,,,,
CD55,-0.00895435013449501,0.043766453875262144,0.035832527970076904,0.16159425290736423,0.012920137337432407,0.13903287816322213,0.0645696814609846
OSTN,,,-0.017445696249296577,,,,
CD6,-0.026254896740028597,0.02866483723240402,0.0468122241865249,0.029450364668926025,0.11679082245465006,0.06035482960054463,0.09659877826106493
IL16,0.03194846332795494,-0.014888916004948977,0.04574700934438851,0.2109437936159061,-0.010606863019928308,0.10520812926738438,0.029768273412103325
LAMA5,-0.010684126732064701,0.0325028811561963,0.08964537233336754,0.07265159996290606,0.05517155294685116,0.0484214953999782,-0.03230105079220502
RGMB,-0.06407880554830249,0.022891436618964103,0.03097236842963044,0.09860475888958961,0.05415614294114715,0.05074316337281243,-0.006365106500871923
INSL5,-0.015602698613605002,,0.026286965920767843,,0.06221516852149429,0.0030050090513876852,0.06679202332514035
IL12A,-0.00038755595891162966,0.002453122611752016,0.03177489684956423,,0.02964486794802548,,0.004447133221319086
S100A8,0.03980832798326698,0.0484763214308264,0.061096764852494954,0.014034714163557527,0.05699577599537993,0.005160402785629341,-0.020099866997328308
TAC3,,0.002447575917594474,-0.03485436143028293,,,,0.04319201364353416
TAC4,,0.06444169687101585,0.011223367997507866,,0.12210724590129834,0.06866850001966282,
MFAP5,0.012973079715694714,-0.01358275330636817,,-0.023517823780373353,0.09671145545710204,0.0974831508385244,0.0020781585964593516
CXCL16,0.011325313643231765,0.010339406898080836,0.03255705372955499,0.10721293336699542,0.09310260357303253,0.0466549838082891,0.0394844119064964
AGRN,0.02958007638923373,0.16775917418271538,0.07314264867394105,0.16100305491779324,0.02959777048579932,0.17305527432415574,0.06648750350495486
COL4A6,-0.02152810863098481,0.0022180532831722454,0.04261926462000349,,-0.06465897030186063,0.049846109863760084,0.0513161674968861
FST,,0.02753188665238242,0.012549680085498532,0.023244428202257656,0.07077344554617879,0.020230864312174544,0.03739174410383792
MEGF10,-0.0505704224574008,-0.02908049429313308,0.025190655318092527,0.021434159404046374,-0.043815246401722886,0.004394074358654747,-0.023726513281942085
C1QB,-0.026863764345821606,0.040307084941216056,0.05258710137529206,0.3096297874851656,0.02131833067978655,0.07252208596322976,0.03218855853839806
HLA-B,0.02538679766703257,0.05188033557751478,0.06219909197983084,0.11300015840726746,0.14463326929596462,0.0965908161030432,0.1147761430284561
PDGFA,-0.014586565528768245,0.040866449614991085,0.04723224063206479,0.027216616364122783,-0.04584339117587335,0.05560650016319597,0.05187444373231074
LAMA3,,-0.022974345221973752,-0.04724736030583334,-0.02846618318963959,0.05568163958376728,-0.031984951245731995,-0.03395658711991871
DKK1,-0.016075859785445745,-0.024150238888826805,0.017943936374287543,,0.13827066301222396,0.10605649278907196,0.0949522141100572
INHBA,0.02856810618186928,-0.03044662410471462,-0.029234938115996433,-0.041740904780996534,-0.00020494739678458498,-0.05933827769007756,0.08824450562239287
LEP,,,,,,,-0.017999578163076648
IL7,-0.023911418467912084,0.07308779430145078,-0.020082498523259325,-0.01002333494783477,0.008058699639620507,-0.03887634019735833,-0.05843161574000714
FABP5,0.011734062649496122,-0.009063582993178424,0.07848416047797707,0.3111746343379523,0.03537591813530769,6.753901652072652e-05,-0.014045860860066463
CCL4,-0.010084053848297235,0.07004133991935504,0.06266150272147973,0.19458614488236534,-0.01820843171406103,0.05444588794647018,0.027274106430613766
FBN1,0.04864422781240655,0.05152052763227303,0.06159540355768995,-0.07825261400965954,0.05868508586356333,0.12119000780507531,0.06545358126972792
TCTN1,0.053722732811435824,0.02948049512743073,0.06396904609392164,0.11530367564780139,0.044462491925841,-0.01816620945722038,-0.0229929980780074
NCR3LG1,-0.019081879844721962,,,,,,
BMP7,-0.03350484065747892,-0.0242733944895335,0.032164057639233926,-0.07141531711760075,-0.03660688565233681,-0.03598490467544354,-0.05109501014936666
NLGN2,-0.045815287068874076,-0.027781613642640337,0.04883771785101632,0.09222938990333568,-0.006080421887618402,-0.026782614623791706,-0.020177784421144717
CCL25,-0.01560269655377581,0.017948443493575515,0.07188196592674759,,,,0.035607141737558266
NPNT,0.0030801119275014354,0.030081360749212843,0.051938058178104186,0.09859564451920698,-0.007663363558340313,0.13113810790241487,-0.026003853472833023
KITLG,-0.02074165050262385,0.11402889173517904,0.08009009543626751,0.18482075572193704,-0.08073599463430131,0.1324220133955255,0.03980808010253265
MADCAM1,-0.016075859785445745,0.015432277973748462,0.00143173514508284,,-0.06715245476849402,0.08649282057498615,-0.011611340623245214
F12,-0.017239213827430606,0.009222914300222573,-0.03412684921281456,0.03482632849620006,0.046827581462120786,0.019967704101631543,0.00993372447864826
S100B,0.014342785026471131,0.011860714023866972,0.021736801818520793,0.2230143699978667,-0.173291497250513,-0.042891369223274425,-0.06026458678911537
IL27,,-0.019206609680920753,,,,,0.04636269278639353
CD99,0.03186628348166601,0.0256751567897507,0.08999945277234597,0.12251302602948679,0.028672265354360616,-0.03986138755129575,0.008885748386572887
PDGFB,-0.027710160988713112,0.15250174692888013,0.023305479983763797,0.223949895751811,-0.0015969492122251366,0.13496746771167548,0.07896117499646663
CLEC2D,-0.004623646125884347,0.07879896581043787,0.02243064411503032,0.09993090928014872,0.001031288891202747,0.06105587577022284,0.05504153070468283
F8,-0.04354735092312,-0.03901504454823844,0.044169920667784066,0.1370243859772782,0.009214557835002416,-0.05883483873971106,-0.009743676167661381
C3,-0.03635583849935936,0.06663818142635197,0.04891943073734679,0.010372023205656684,-0.036847956367862034,0.0652194805104782,0.01361171384050306
DLK2,,-0.04017474220907598,-0.04305432089918879,-0.07429582035178377,0.09245290355183418,-0.000814744988945623,-0.020037717670782104
TSLP,-0.015840934000225116,0.042558066328543497,0.027770073578719044,0.047327325384782355,,,-0.06977986074018634
OSM,-0.015115628267783877,0.009851470156684253,0.07676543150081949,0.2535994159204946,-0.0342058183243924,0.010200505370038287,0.10048492080063937
PRND,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999
SLPI,0.07722009912066218,-0.05448845926409871,0.08186086527234107,-0.059938851951399176,-0.031069923409272705,-0.0446101103103792,0.012566294513368595
AFDN,0.06080151102444305,0.04068082668233,0.07538929923466554,0.05775733526586117,0.08518415178484127,-0.02048523318225127,0.0325500229148619
ULBP2,0.04790360977670298,0.03886182835579172,0.024540095263261365,0.025865816756327303,-0.04708994782876146,0.006133510291361825,0.06409656882634271
ICAM4,,-0.012671676783856558,,,0.18687398672704603,,-0.021447196050618896
ANGPTL1,0.011090911495932988,0.03726726389704394,0.026917277101741823,0.14559283771344073,0.05047803390140769,-0.013365352027612335,0.02277710244060207
LTBP1,0.017275991283248263,-0.019831943148126092,0.025072829356425273,-0.2046420827585514,0.02533300151591021,-0.037351947114613815,0.06109569296907442
NTN4,0.0003024074471623515,0.006031035872204639,-0.04377932349252176,0.21933566723299447,-0.03208637941636744,0.02359439025150061,0.124340290759699
APP,0.03692441927406682,0.06990527537043607,-0.05167955926572056,0.041504597510832526,-0.04256140220418255,-0.07458929466538311,0.003277948105214156
RIMS2,-0.01607585644737781,0.01781910830344314,-0.028652516638259573,0.05094600312058826,,-0.031569803628604724,-0.022120670993641837
WNT7A,-0.016536291022132856,-0.026804634493848414,0.017878106154266226,,0.09676962133305579,-0.01470619519142826,-0.053941381631685194
GAST,,,,,,,0.041800466002929505
GPI,-0.013235895039791326,-0.059608651154563104,0.0021155389694365112,-0.03228595000474428,0.0520790981801979,-0.04374905273302511,-0.10070286683128536
IL1B,0.02716394148930372,0.037036008839606546,0.014930180892828866,0.11962778856719926,-0.06896001650223475,0.010035256796635599,-0.01711350141653497
HAS2,0.022023881322632558,-0.010698971718136826,0.08012475443489796,0.0007764906299940427,-0.05681855816201141,-0.020483545684328766,-0.045565295322715374
IL11,,-0.01920661461924532,0.056463797794728175,-0.048058277929039266,-0.04073961518325797,,0.04659294092433813
SEMA4B,-0.025726139675399603,0.019705266408269934,0.05159503421442932,0.03967770466310778,0.039040461811646825,-0.01639336651356885,-0.043965901245865066
FGF12,0.020008668644162463,0.07296609114573646,-0.0070295986285505135,0.03926071866096242,-0.09756650356964106,0.015258598614686083,-0.0210333290685115
CP,-0.020265835784027127,-0.04736788603770115,0.021553069642593365,0.011257005706043481,0.05234654515400515,0.01831530178851341,0.06648446661695949
NLGN3,0.035177074504581275,-0.0032162362444322387,0.07599603140125046,0.16413326762109634,-0.06904572962631425,-0.05216651147321622,-0.036506487450308406
GZMB,0.0034600748837418085,0.06542630892414085,,0.02944256605041503,,,0.12097802005745496
PROC,0.030196693248486464,0.050372764382762766,0.0031132250481522845,,-0.0014216884050748245,0.08494493904617867,0.09822436116852974
TNFSF11,,-0.013043374502255222,,0.04055656182722498,,,0.0429598064977785
AGT,-0.0337529690657966,-0.036103613449391864,0.09258600951713475,0.16327162906642356,-0.05266043016786617,-0.1109345776329285,-0.08332607821145273
PTHLH,0.02558588264444418,0.01050076927038721,0.013000099680528248,-0.07249554511401077,-0.0557665645867222,0.0586262146760978,0.06817660579041213
COL1A1,-0.017275891509430045,0.11081804454734481,0.03901207567017483,-0.06760290698250974,0.0027192618533576404,0.14404411356633845,0.10076748340759896
LAMB2,-0.011194872870669037,0.06052680973462828,0.07906670242105007,-0.09428761160905029,0.08128168353683632,0.05452372989121757,0.012302953574287045
DSC2,-0.03343225742761668,0.0301910314498282,0.030282546015101424,0.04518988461818905,0.10237527383653568,-0.008377520251953837,0.07361685069240743
WNT5B,-0.02981336523684268,0.036356397600054643,-0.003432698547315237,0.021999270898363663,0.044859251044210395,0.0415670403304428,0.11082090700530806
LEFTY1,-0.017851063010491112,0.14187792635374008,-0.030354166829170557,,-0.025870571541619775,-0.04835503929077231,-0.03703671890849572
FGL1,,0.018544381095346636,-0.023066469349989092,,,,
CXCL5,0.04670862590189074,-0.020928688377590186,-0.01804079265265413,0.07296530946264755,,,0.006602023850528725
S100A1,-0.004555530655873461,-0.06815411164168089,-0.051497941333434494,0.020575284522401854,-0.01168927020593896,-0.07262928746659537,0.003774974424858384
C4BPA,,,,,,,-0.017999573751964572
NPTX1,0.03433269082914954,-0.03799151499054365,-0.028064388061362095,-0.028222743551423877,-0.1061803750941656,-0.06497957638604328,
TGS1,0.025973672152387255,-0.01571475711397271,0.0850952713013861,0.11572994789870414,-0.0116452817780235,0.05915831956205007,0.045424510104581935
SST,-0.020618265530237424,0.03343034858489898,-0.05248485234033599,,,,
IL34,0.015270783621616643,0.01911800870898197,0.025917930267839326,0.07039723440140074,0.02994862900298153,0.10385339434734137,0.10073354773314881
DHH,,,,,,,0.11647527718908639
XCL2,-0.014096557187240007,-0.014604784864301798,,0.06745377611113827,,,0.02602102164257157
TF,-0.052242009650692825,-0.058491147231903566,-0.037075355971634714,0.04777803873643251,0.04839267403962895,-0.0711095587289348,-0.05563835823798789
IL33,-0.06364772192618562,-0.014258627952689817,0.0092269640674228,-0.010553283578420317,0.00441440101616005,0.0326609776691949,-0.014210510122889097
RBP4,,-0.014700987122920438,0.006540007666058253,0.1054508637961856,,-0.007053705270380298,-0.0331892624903993
CCL19,,,,0.04758296401893833,,-0.00152424807746452,0.016175502950465926
CCL20,,0.03825271151479116,-0.01662135505382356,0.011616370540192265,0.07485237042366323,,0.011384012723860356
NAMPT,0.0738378920740624,0.02092700978719816,0.04043715671038336,-0.0524484997140147,0.018009054174713934,0.057445558449641436,-0.07161801584518415
