,MGH258,UKF251,UKF304,ZH8811Bbulk,ZH8812bulk
MSTN,-0.005283978676681465,0.03387671665683167,,0.035237958778754054,-0.025110921942620986
WNT4,,0.00029408307926211596,0.012952248921544616,0.018949826403066118,-0.017585487816254047
TNFSF4,-0.027723384216615427,0.03591033088363962,-0.028863971746287673,0.017858085625337118,-0.02709299612862762
NTN1,0.0007769677325817518,-0.016580013666524365,0.10064617143529886,0.01919578978079028,0.0388605224478613
CXCL12,0.0004477064775902714,0.06342846544777447,-0.000382230894364105,-0.02527502206718594,0.03452229887314119
GNRH1,0.010704476431485005,0.015363092825403853,-0.019823610448125337,0.011833944475685509,-0.017819745452877293
FGF8,,,,0.016160961976722624,
RIMS1,-0.021705983342543235,0.018325329594383984,0.0057571609764635,-0.009333989105979788,0.032584223031245876
FGF14,0.038665525247521475,0.051023903194282266,0.004714670077271838,0.03731247996948503,-0.022986147852098234
IGF1,-0.002885214956735863,0.000888162570392736,0.042855284402063425,0.029128033647214256,0.013516263576745114
TNFSF10,0.006745674552554496,0.047893097568430916,0.06930856653237255,-0.010610237385420725,-0.04249191044909966
GDF5,-0.01698505961958693,,0.036802436975907946,-0.010253359255162643,-0.03014824534389531
CHAD,,,,-0.03836865060182128,-0.01981300996635944
RGMA,-0.0033106973416775973,0.03795085370145374,-0.019559169078261145,0.032645061071161253,-0.021100697737748628
WNT16,-0.03166310958799398,-0.013790706772310202,-0.026763493538894054,,-0.01636765611002141
CX3CL1,0.011462017294438884,0.09634535163548875,-0.008991984720906196,-0.01471383468905829,-0.020508286184323803
FGF1,0.023534001662544327,0.09651518433204512,-0.006839999835909863,-0.014041319310523452,0.0595348162702619
ALOX5AP,-0.02441579486175436,-0.051063489953899074,0.03160278070428104,0.060476466414639315,0.01278709946563772
IL1RN,0.17245297144366184,0.014508320601460638,0.08870836720745238,0.04296713018916197,
PCSK9,,,,-0.01681628360690648,
NPW,,,,0.0438475793656514,-0.018279922496137854
CXCL9,-0.035301812929573066,-0.006738973047062723,-0.017847622820635862,,-0.021442669227259507
ANGPTL4,0.04810827299089996,0.04134167453697082,-0.05276196547271084,-0.006288394194717523,-0.055266690487652745
UCN2,,,,-0.01496742953309868,
COL4A3,,-0.013626907373168944,,-0.013307068329616232,-0.030747482818459845
NRG3,-0.02743492734629731,0.005534404966647918,0.03230262385185258,0.005622198161689176,-0.009009786263989596
IL23A,,-0.01839530367455217,,0.0352951858772807,
COLQ,0.024425033324456166,-0.023608339574729995,0.015532428879132101,0.06346672984184226,-0.02913857544598114
SCGB1A1,,-0.013994253533109314,,0.018984866759278192,
TNFSF12,0.0428367474301417,0.01115348119895592,0.05601369590422288,0.05237179949510089,-0.02698856512475865
DKK2,,-0.016422066031249197,0.03509634544388446,,
FYN,-0.0008779199281950683,-0.03984379724144553,-0.05443898240552667,-0.03883195417947948,-0.029690461802514237
ACE,0.00667914400786686,0.00850359052698791,0.0011410166904260363,0.06749879758973984,-0.013859103308771497
IL18,0.04603165825259228,0.03884097436435358,0.006000770303321606,-0.013654366694102997,0.09669018934312905
PPBP,,,,0.020081065351261737,-0.021045900500848945
CCL27,-0.017205359970232433,,0.002018524015233429,0.08136094772658037,-0.022595538031139933
SERPING1,-0.04699261156157435,-0.009731470437290078,0.028280055857289196,0.024501001526075712,-0.034778539614762675
AZGP1,-0.021897309010002138,0.037538436627709705,-0.060384416924329457,-0.00872028923351066,-0.030659137635351427
INHA,-0.023583905902209604,-0.021444623074794382,-0.030196579749538936,0.07238729335474302,-0.018279922387788423
SEMA3G,-0.026104260250526517,-0.015538298171896428,-0.024707104594385822,,-0.016864631654683115
COL6A1,0.02939298750410642,-0.01903820869030659,0.007251390304317584,0.0055577006365397,-0.05919613094248188
FGF17,,-0.015346888257035346,-0.031483161034276626,0.00819225528263241,
TNFSF8,-0.018679890621046972,-0.01358424647990919,,-0.018420885883882694,0.10633661427788771
FGF20,-0.024871476050865322,-0.03238064984139352,-0.031954932344914096,0.07644506892250663,0.03121444164610946
ICAM3,0.06420913755231157,-0.006402230823493627,0.020544004670690813,0.06546633834440779,-0.0011613756967541412
LAMA4,0.0017426968682735925,0.038153264659214765,0.023550906579775814,-0.032703990457496446,0.0010254021345660837
DLL4,0.009362530243892995,0.08788846346451977,-0.02490006628476157,-0.04810641777334646,0.050440481054452264
SEMA3A,0.041032440841915714,-0.00013567931085072498,0.02704115478175156,0.017648520602144387,0.01877345076520633
RLN2,,-0.014588579648497472,-0.023113085175750978,,0.02932213487299637
C5,-0.014630898340255721,-0.03179306022676756,0.027594569695177724,0.05450638672235054,-0.055074421784267094
COMP,,,,,-0.019600714703224602
C1QA,-0.017532849110925914,-0.03503444197353382,0.028967785455377603,-0.018890806978034833,-0.04264903994919463
UTS2B,0.04222760920766569,-0.016594874965121673,,,
COL9A3,0.003141973568094646,-0.0315730974978068,-0.0568337232398442,0.0755477156549062,0.016980230757715868
HGF,0.0688035375369928,0.0024640628904245726,0.16193145484276067,0.05555736269634352,0.0158814246424727
P4HB,0.08708435412068817,-0.03604379505111854,-0.010393684495454938,-0.03197865021387175,-0.08608563060201181
ADCYAP1,0.03643541250014434,0.11972028758978474,-0.053755495600953294,-0.015232563390124118,-0.03300153075895927
GREM1,0.05355485288065562,0.06475889841393082,-0.017274616663854523,-0.0062417347115427575,0.010536144981118125
EGF,0.030173836586401052,0.03461842748680958,0.12470882300836521,-0.016055736582134852,-0.021986635786491834
VEGFB,0.013695883712040639,0.03854966184186825,0.006144652229884526,0.06785229694100087,-0.03911570938317927
FARP2,0.05541151949776253,0.01438880189632832,0.08901246006528953,-0.04250510867271358,0.035197602766497374
BMP3,,,0.03395170760674059,,
IHH,,,,-0.019585336953445574,
LAMA2,0.047479141278040544,-0.019130417237050768,0.09135833126689265,-0.016020263436613762,0.015919684652823292
SERPINC1,,,,-0.0160557378594041,
NRG1,,0.017588018565970403,0.08515480252243643,0.02298477558559053,
SPINK1,,,,0.004514684385247095,
EFEMP2,-0.01721456881688416,-0.016340346561203267,-0.004217161391975556,0.027447621366589667,-0.04526970979448888
SELPLG,0.02315191246574147,0.09221321923901586,-0.0042721219231559755,0.0012053848375196885,0.01699270547863931
GDF6,,,,-0.01864673842813916,
HLA-E,0.004181079181712763,0.012819410208473849,0.010859428496229544,0.0036464384905035567,0.001846372435034408
PTN,0.046969341052270595,0.03552466449660083,0.041514802250340765,0.020495548252513388,-0.06519725623112042
CD274,0.054427619173816826,0.012557775519862827,-0.01633723366815604,-0.014638602092101367,0.029962542542185774
CD14,-0.00040456994770175395,-0.01944418693177088,0.031074895657678892,0.0143164344443024,-0.01304292246900251
SFTPD,,0.046780558604442794,,-0.005278611623657713,0.05525216803145045
SLIT1,0.012691050477842093,-0.07474017898591713,-0.05338138314564959,0.03399864867679295,0.07579556957632556
CNTF,0.002510646714079042,,-0.0313246684328677,,0.09967543217961476
BST1,-0.05596890541640308,0.026377900050754983,0.008220361791845496,0.04425598255525032,0.017697635966397975
AGTRAP,0.015102047776550364,0.0018949315226299166,0.033017178686488645,0.03774470443922448,0.0019910836382933603
LAMC1,-0.010802354156981936,0.0314345333382883,0.04840531018878212,-0.007124690996402366,-0.0642485737664604
COL6A3,0.011743497927319997,-0.005837554418280127,0.016501983486778043,-0.013969680267276746,0.05173346334158054
FN1,0.041570652279624254,0.01753511054288805,0.016662822009198077,-0.06025286095318033,-0.012629624195518347
MIF,-0.05505755711166848,-0.016776052999615806,0.04029437549868896,0.07095004838231675,0.0642530280395867
JAG1,0.030617763690719484,-0.00276036979022477,0.048870366670794724,-0.05764369891570938,-0.06357379970438679
NID2,0.07782812916937062,0.0002302735051484113,0.11479775402582354,-0.007000010222116331,0.03805956584741005
EFNB1,-0.045823815453361026,-0.006987221805529187,0.08832277128427306,0.03207213751419054,-0.011728377504300667
COL4A2,0.046171295106533,-0.03102832953806831,0.03420480876572072,-0.029368467015600527,-0.03755932764955627
SPP1,-0.03619178318937526,0.014909293409581574,0.048770035867966986,0.03134378384899133,-0.048642480120433505
PODXL2,-0.013471915583068048,0.04177843021661866,-0.012407576960551819,0.009567004960689147,-0.015927935678352892
FGF9,-0.01867989360828954,0.028327806773242935,-0.06200680877290603,0.030028450124110647,
ITIH2,0.09210084056841625,,-0.03569530975469697,-0.0012164232758626182,0.06338933585276953
ADAM10,0.005254345527374843,0.09386241809765414,-0.021572430560309046,-0.0006633064898489687,-0.02367469158868664
CFH,-0.01843948061790735,-0.03860342147394628,0.02346489391707356,0.018554508590212543,-0.008313468014453849
COL4A5,-0.017104527835116876,0.015939050688804135,0.0695465437977487,0.11077113859625226,0.0027569980377559105
LTBP3,0.059869596935069824,6.918566704208068e-05,0.060917511668393716,-0.00415343584373043,0.01018687041039754
GNB3,0.0054587384648991455,-0.03304476073083695,-0.04578004446299187,0.010458583280746635,-0.02881488287896544
COL6A2,0.026675208324426627,-0.03443413541047598,0.025819819213672397,0.012195432503579903,0.07139135662008599
GDF9,-0.02005463506545624,0.0778157420995195,,0.0676656620139101,-0.024758725779207305
NCAM1,-0.034131351599639585,-0.005118931461923506,-0.05089171717271476,-0.0568783097677814,0.022677541862101327
APOC2,-0.06174614883332236,0.0021240731562480555,0.045985591942123275,0.03858422862278569,0.0568375035870762
BST2,0.0025686844955746476,0.005690192614367653,-0.010998372501926517,0.044583965601725034,0.030079833617040662
COL5A1,0.061068972057636076,-0.022815447112004672,0.08735006063276521,0.019130984410096568,-0.04038065277982311
CALM3,-0.04616902497775687,-0.02792843637239767,-0.03340722043163244,0.022494634193920532,0.0263918956856493
THBS2,0.0002044924133852131,0.01425381906466939,-0.054015565196272444,0.00019789284250017842,-0.003480182372184385
SERPINE2,-0.01813116598340378,-0.034163866529494796,0.005364489122490802,-0.02611218577972629,-0.02180477285582637
EFNB2,-0.01057334929310578,0.02555252390938727,-0.01846701588061136,-0.0033300994461104424,0.0037886514148483498
PROK1,,-0.01776031257071932,,-0.017724270648651258,-0.01686462184749054
MMP9,0.04648267465294543,0.0800434239524527,0.08986076331501812,0.010065022828320764,-0.012558924350880322
NPPA,0.020657102420335402,0.06408482858082924,-0.01810546656138092,0.04959883895267454,0.07934307652914843
APOB,,-0.013994254932325834,,,-0.01850606531565528
C4B,,-0.016071224712482086,,,-0.018729663161096293
NTNG2,-0.02028582016743162,0.021025757813876386,0.009805163395983507,0.08094751679379361,0.07859471221632802
LAMA1,-0.025243392907374533,0.05269561728836948,-0.03654942117533385,0.0055160944756718466,-0.040244748987585593
UCN,-0.024235084135213424,0.04215663346468876,0.028779401551124042,-0.015377032240390684,0.01945159720669861
ARTN,,,-0.023520439249627177,-0.02792488575459684,-0.023336031957180172
PDGFD,0.07461951908061176,0.07980826931697128,-0.022065622082794577,0.030354472264660287,-0.019832194512518914
EDN1,-0.0417489649957748,0.026528498511397703,-0.029499100676470245,0.10056412566348834,-0.032471917912123116
ARPC5,0.047521858131368534,0.016752770047297284,0.03644998546455308,-0.026071328054522846,0.015032042554001881
GSTO1,-0.0625027595597085,0.014897975708435665,0.12063082828119501,0.04547863188091821,0.02980046419257795
PROK2,,,,0.0040689717563105405,
SYK,0.015163219570798518,0.00012208279022615185,0.04449668133231803,0.049764613620785936,0.029891116659016403
ST6GAL1,-0.062398028153001904,0.02414156136458866,-0.0409929392325127,-0.014957440873618518,0.0860570213885268
WNT3,0.04462746452309134,0.023440703402707232,-0.030154047787439815,0.009040591214799606,0.02323003443825662
HSP90B1,-0.020481166362029776,-0.020964911013355934,0.037528185132417055,-0.05788042398206636,-0.03276607256455414
ZP3,-0.0033855509140095037,0.03449166753271492,-0.020971700130981444,-0.02557990622401765,0.10219398996348879
ANGPT4,,-0.019608110703123155,,,-0.023336030913311934
NRG2,0.0522962588522673,0.017136379978748645,-0.026582184120536433,-0.024440949721965154,0.023919009681118788
MELTF,-0.02745270174761898,-0.029579242784763052,-0.033050386847691654,0.010193793917660598,-0.03695914232219452
NLGN1,0.0079714866404108,0.052251335127277046,0.04168016163363854,-0.004886544714950422,-0.05909341446325422
SLIT3,-0.02374816225360976,-0.028352376969266936,-0.06642430909121194,0.07683305478187831,-0.0026379044147308204
CCL8,,0.1382672011454104,-0.0031787766271748107,-0.016640841906584176,
S100A4,0.008786946156552114,-0.014649252041426879,0.014284664326289113,0.016593531225470484,0.03253946661657209
TNFSF13B,0.03458781350949479,0.027883505287752526,-0.029902074898881966,0.022423985988707686,-0.07689552761562012
HSPG2,0.008110381394646652,0.014437911079465954,0.10524652596383745,0.009495787445367969,-0.005304917293945904
FAM3C,-0.04541392993169929,-0.0073750545553620045,-0.04646007970743686,-0.02011422188252034,-0.047581082112277226
FLT3LG,0.008278970896507434,-0.020383776296089368,0.12430734268997432,0.08111617922621113,-0.031748028851135875
A2M,-2.0107384023987253e-06,0.06998838054694854,0.03709182837735264,0.04585466886534662,0.009724846844005323
VCL,0.010049988094675619,0.024062615848284303,0.06337820183626816,-0.005608869900582253,-0.027938864599643343
FGF2,0.07406496739910914,0.029513072702978486,-0.02065209179526575,-0.010512468097198111,0.03162840885511761
AGRP,-0.015602700557496588,,-0.017586238188199464,0.1640331841251778,
CNTN3,,-0.014393075315548533,-0.013241749419195314,-0.031211708872996093,-0.0264438956235539
RNASE2,0.0160675667741109,-0.009470898804446274,0.04526684763995143,0.035586234713743094,0.08997508388428486
ADM2,,-0.023899326624578398,,,
GAL,,-0.020087639857772555,-0.020143438065609195,-0.029753986191858064,
CXCL6,,,-0.02163401658449624,-0.041191232470560175,
PDGFC,-0.0042214977767098755,0.01041367318823398,-0.0361388790293022,-0.008165392134520347,0.021730948549207624
COL8A2,0.030843611101144024,0.014590946835544641,-0.013537864523602445,0.031080183995419806,0.13927565265073277
SPON2,-0.012308786139515396,0.048031418134419926,-0.006372705820206405,0.004699833892497665,0.04663379533280721
LCN2,,,,-0.028980886230942637,
SEMA3D,-0.021528106276661282,0.011129717305334453,0.08054886008364051,,0.05040113336902074
BMP6,,0.1496992660673427,,0.015155759406051387,-0.02221714424444796
TIMP2,0.004922969838897356,0.025613218015792496,0.0066361826150619675,-0.038556826358354696,0.023502475368042893
EFNA1,-0.0019031242302860944,0.000954441450516161,0.018641569439624417,0.04217931563586601,0.01781089405932803
S100A12,,,,,0.09190598395601432
TFPI,0.07245576558042388,-0.022929706087240872,0.020505887717290134,0.02274301146413363,0.004923527659357348
GPC3,-0.022057891767794883,-0.02171463487369716,-0.018859467032218885,-0.024499834631441952,-0.025521165415912154
NMU,-0.024126710746238275,,-0.023921710068789057,0.017099495498611183,
SCGB3A2,,,,-0.024932432848098027,
LAMB3,0.01664212554633093,0.023029337941359362,-0.050945880427676934,0.005764868766406409,-0.04500613430333679
LGALS9,-0.013135421344788753,0.018042152419149797,-0.0024426634195021655,-0.021110547431056052,0.02946910504320853
VIM,0.016789665660029356,-0.03246507439021688,0.05040926355137524,0.04140329416607021,-0.04329157696207549
PLAU,0.025510044106128768,-0.0059471629383641336,0.021089560109371287,0.014981139150379973,-0.026896526665711882
TGFB3,0.008485711050141538,0.008027540502488687,0.06965220050802745,0.04900000269323776,-0.08014722101231041
APLN,0.06285575480214758,0.03182311436981444,0.026137518301121276,0.04476867655387343,-0.015460964239381888
SHANK2,-0.018475897055452935,0.0813041418484731,-0.01241153843960407,0.033776043463566,-0.01758547737266118
LTF,,,0.03821674683503568,0.06279238116817576,-0.07022777940999175
PYY,,,,-0.01974658680677445,
PENK,-0.01607585644737864,-0.025805932738128798,0.059026318371612575,,-0.020642339719339223
CTF1,0.0028139586205683867,0.05169975338579304,0.03543033726027468,0.0825531506452049,-0.05706985156870445
COL3A1,0.06335665022421359,-0.028685497838717905,0.03154761510700483,-0.02593636282795771,0.0066964977911545985
S100A10,-0.01564881766815214,-0.006028062989087621,0.01094890038514777,0.07489581507909665,0.004947356473962331
FGF13,0.016498586556921276,0.052548207842206776,-0.0016702207487929981,0.026084435440116373,-0.01636766295351758
SEMA4A,-0.026254899396449486,-0.037497242448440604,-0.035103743371160644,0.08563217974284294,0.028805239335156767
EFNA4,-0.0321762061715532,0.017859570501355806,-0.015232396081599502,0.09053013705181813,0.029514001172151482
HSPA8,0.049020044022904156,-0.0018608981358690534,0.015196773447048657,-0.0022205106484276377,-0.016179138584101006
NPB,0.02204791131861357,-0.016247537813019932,-0.04851984570116102,0.06870652665228642,-0.04997892261701855
ULBP1,,-0.027707182931698576,,-0.016816284888552586,
SEMA3E,0.049175443013277136,-0.015324979365039272,-0.018865033380199285,0.00047849643669734085,-0.07196171118021777
FGF3,,,,0.03461513006389206,
ADAM9,-0.016096949907750333,0.037784973621836394,0.015699196790632072,0.02048989426603379,-0.07142719902520044
ASIP,0.03129858870092245,,-0.012896587959623632,-0.007209735566543989,-0.009280148510632358
IBSP,,,0.04379395480722117,-0.02075230143028101,-0.02124511175270523
FAT4,0.032731793588862815,-0.0031348283741424988,0.04752665058406365,0.02135716246786336,0.045068326483835595
MDK,-0.01936269127250314,0.056537969169134804,0.025071219285164436,0.09110911575862267,-0.07640500515615652
BMP5,,,,0.023911820135302683,
CAMP,,-0.013790710258925606,,-0.015252714464576744,
HSPA1A,0.031285167497461124,0.04692140290388462,-0.022792944671346523,0.01262333138073559,0.01254114904699131
SEMA3F,0.0275840749506109,0.044381081540163916,0.00915627886341288,0.05524696771094519,0.029299583783005505
ARF6,0.07044397782685173,-0.02388175048257674,-0.004479790084151569,0.006223154101711266,0.024476742475674038
IL6,-0.02116837828034789,-0.01823847890820001,0.029855633128705535,0.035157905800952884,
CALM1,-0.06255956532318804,-0.028753834324952106,-0.02079047474313369,0.021054500097338426,0.07112282261987929
VIP,,-0.03141283504751808,-0.003096193765105674,,
NMB,0.03416496003508915,0.023993063864435917,0.020636817171498525,0.01957763382976983,0.037784239778871465
CCL26,-0.004811580706185811,-0.014393076249603254,,-0.020018468822611477,-0.01981300664470818
FBLN1,-0.013908284457797907,0.02856509234175972,-0.043010064144330604,0.009512627983995894,0.014159297056724897
SAA1,-0.017638270758690032,,0.0567925040464966,-0.007996883832931291,-0.004438276791167767
MICB,-0.018807472001500392,0.09109376453361553,-0.03272926384006257,0.04758686798885946,-0.0323103083579528
F13A1,-0.0242350834772754,-0.02018936443003045,0.031379909106562784,0.01807521328226494,-0.0486233278220937
CXCL11,0.08230760479742516,0.03220360150309747,0.10131884164735358,,
COL5A2,0.01774920213671054,0.004614167776116263,0.006139096197132973,-0.004039825195527238,-0.0813334451801227
EFNA5,0.05494576562015272,-0.0026722150858012944,0.010632031140390725,0.03730185473449321,0.036837016847552036
AREG,,0.13225837030255033,0.018830199708459366,0.05875922320324494,-0.0225955212972422
EDIL3,-0.030340370479370632,-0.012005319791321625,0.04076743842260057,0.07016331186411086,0.015899736113867555
CD86,-0.001883754634069988,0.014632769247382998,0.07816675708463595,0.03207601748468085,0.047572414061295344
AHSG,,,,0.07985802691789867,
HRAS,0.04874721336554963,-0.005608873612967068,-0.007656537917537705,-0.021580226648146388,0.04445112607624862
C1QTNF5,0.04738145519343352,,,-0.034678333137323124,0.051101668225757686
RLN1,-0.01607585778260523,,,0.07108522228786585,-0.015856135745287617
COL4A1,0.035131919397133546,-0.055613761752302406,0.05970890267738676,0.015338826704160686,-0.00866355469102279
CCL3,0.03704961609973069,0.036795850913936626,0.02197173883766193,-0.013327239222703867,0.013257504947077297
BGN,0.005119144342222357,0.028519978026555537,0.05379408396700776,-0.05075920948745677,-0.02745228904723875
RETN,,-0.013584248742183518,-0.030845260835436875,-0.018259799715857717,
S100A9,-0.044836501090907276,0.005484276850197883,0.04181758198690878,0.03988573792391944,0.039950990658161066
HCRT,-0.011474088748560093,0.06166765786596794,0.08459660789207993,0.020385908727680438,-0.0281031881597328
FADD,-0.004963680518798756,0.04622096885792602,-0.03096685185836026,0.03852281620311074,-0.02477888002655642
ACTR2,-0.002806346332861796,0.013864528243756178,0.013975833300783497,-0.024686956162262304,-0.016152703298367842
BMP2,-0.05456577405586183,0.04193236283601826,0.003967103119667652,0.004914763150063158,-0.013382381119652212
PDYN,,-0.01710802925195015,-0.040096287894461353,-0.019259172731306583,
CD55,-0.0031246826671375103,0.0036488576766944888,0.03678757772662997,0.039640926420267855,0.0007613658806991085
OSTN,,,,,-0.016367660792412596
PDX1,,,,-0.028162321463196353,
CD6,-0.026254900011044344,-0.025340970708505748,-0.0218507844081213,,-0.02104591737259818
IL16,0.043150792095479736,0.03447884044551693,-0.038685390525401334,-0.053985907040119734,-0.04281939584146865
LAMA5,-0.027248691180568038,0.047600188894792096,0.03803649077956795,0.008753356306203294,-0.07275945797031248
RGMB,-0.06687074478591618,0.04941991347869247,0.0009675520503061485,-0.045783796757215466,-0.03230450597839116
INSL5,-0.015602700557496588,,,,
IL12A,0.03568020312057846,0.04001558264284873,-0.017847622820635862,-0.008329235266148222,-0.006558036077463201
S100A8,-0.03599601290813632,0.02771720668676464,0.02670925689168842,-0.005135440038180794,-0.010927965554662923
TAC3,,-0.03216602168934275,0.03923448650349784,0.03412963625557816,
MFAP5,-0.006225847574838986,-0.015160690646272177,0.030875337201512053,0.051248630680505496,-9.701689100685035e-07
CXCL16,0.0741612297005667,0.004819350652947616,-0.04278944317268429,0.0022131063014841127,-0.022195088225557567
AGRN,0.01964369092083955,-0.009523133996998513,0.06755252232445262,0.001881044277455119,-0.0034711096175030656
COL4A6,-0.02152811131310476,0.00554444670435276,,0.0397911671508364,-0.05089950078664048
FST,,-0.015984133900610736,-0.02603182540985856,-0.039000554699935866,0.006458925125054855
MEGF10,-0.01694881621459043,-0.03263096168637096,0.014948053906978872,0.06891940387046813,-0.054232002667728894
C1QB,-0.011446846476512744,0.05206038636040025,0.03798271865976043,-0.019048691930881993,0.025231353878216563
HLA-B,0.029787725001906913,0.05282131681811203,0.010576550851304047,-0.04580626305624245,-0.043175799850016704
PDGFA,0.04661455212352865,-0.0031746952092807012,0.04615153235410195,-0.04975933349526422,-0.03992073531343465
LAMA3,,0.013697886221309078,-0.025659348364295516,-0.014636431648083082,0.11712809167885226
DKK1,-0.016075861788287005,,-0.04406269876486528,0.03805207188847431,-0.01661788538759206
INHBA,-0.020054623164319947,-0.013584246767834951,0.07216882159505993,0.043023074900186246,0.013879970873341798
IL7,-0.023911421446961175,0.07342945850428914,-0.019104682820445616,-0.027924882284689753,-0.017348279369324666
FABP5,-0.0057334410575988785,0.024716819421036082,0.0012545110999396096,0.06179534419615151,-0.03422756564430248
CCL4,0.04321586523019763,0.033161799307607646,0.016430074227551637,0.034728028277414974,0.08716793367265291
FBN1,-0.013928342445937368,-0.0032978286141416954,0.030529872044748028,0.021932469924100948,0.0476888871335262
TCTN1,-0.002164823364830578,0.019849389209004958,0.11397993933613017,0.023601213045557963,-0.04064726702371135
NCR3LG1,-0.01908188222207389,,,-0.022037865693007565,-0.017348288580656818
BMP7,0.023680806605059394,0.07210324462597581,0.0032777719997232092,-0.001035410702945882,-0.009104769045228917
NLGN2,0.08149304582472625,0.05047100532253633,-0.026221570409932653,-0.009326162118481071,-0.045717589577386135
CCL25,-0.015602698497667137,,,0.024580394815127065,
NPNT,-0.026770280232329694,-0.04422614668865628,0.007167139351017593,0.014724418573185962,-0.010425248920483346
KITLG,0.017858216862000165,0.01409904790436738,-0.031099950285663827,0.019869542088319595,-0.018931618343932213
MADCAM1,-0.016075861788287005,0.025691741267357397,-0.02528216537101351,-0.01718480427232577,-0.022968405928375825
F12,-0.03255692816114,-0.021044959550357387,-0.01734297847739539,0.026514099797812916,-0.03514337772287924
S100B,-0.05653664978110296,-0.016180965524397968,-0.017951215868972543,0.03888135808889605,0.04873317230996725
IL27,,,,-0.020843824782502247,
CD99,-0.033319982073785094,0.06671570342784752,0.020549493954384584,0.1102690070557188,0.03906152141666429
PDGFB,0.02356182048121615,0.027314488116408884,0.012850685201262372,0.0182164750097405,0.02441918317326562
CLEC2D,-0.0023302991221908665,0.034147804884834806,-0.04393846558010628,0.060837564790340845,-0.04534685835895188
F8,-0.03155909593636871,0.022848438967042202,0.006795329186489248,0.07786381551431935,0.05557679149522603
C3,-0.007685939825040427,0.0002584216603842566,0.02154144739704684,-0.06634381795733633,-0.08838092061018607
DLK2,,-0.015346885657328722,0.0870726340257022,0.03190238765128298,-0.018506057709361826
TSLP,-0.015840935973797703,-0.013994254932325834,-0.019104691518921788,-0.008461766135235459,-0.030892113480337238
OSM,0.11061311828804214,0.04365606241191816,0.038445320706718654,0.08167777024915131,-0.014079994197403588
PRND,-0.016075859785445748,,,,
SLPI,0.0167986702731453,-0.02289431680501631,0.04377438852480104,-0.01097072230114558,0.008885383107406736
AFDN,0.026414929026137908,0.039614209796720645,0.05960756948638857,-0.06000149184333062,-0.06587514085720701
KISS1,,0.08239094970112368,,-0.016440103511487662,
ULBP2,-0.030217276924455604,-0.004466408736510918,-0.03780396364460692,0.0656050968997895,0.09222829530725271
ICAM4,,0.011089591010999928,,-0.01442295660058847,
TDGF1,,,-0.024120158652645836,,
ANGPTL1,0.013225108694602089,-0.021588511306727672,0.03643380572386303,-0.02792487825512185,-0.038310908129341986
LTBP1,0.006408383063378019,0.019551436780200503,-0.046851307821699696,0.041986378895263694,-0.037298856289971594
CD160,,0.02533348325221093,,,
NTN4,-0.03757771742617878,-0.03131474592517098,0.0403362324937287,-0.010739899218474696,-0.0012585315723953503
APP,0.003036681845301023,-0.010884242656974618,-0.0417199633511789,-0.0033324568038587206,-0.014690922372026446
RIMS2,-0.016075858450218656,0.03829507440609429,8.699066219166419e-05,-0.012015762784277573,0.016156438763691206
WNT7A,-0.01653629308233781,-0.01163784164274739,-0.007647769085333887,0.0665069626808339,-0.049865780871800394
GAST,,,,-0.016440103808961857,-0.020023261824260598
GPI,0.02632389422805821,-0.006101819318944427,-0.04900869820483396,-0.043347689931178116,-0.06641160387382852
IL1B,-0.020054631176193688,0.05728741781863179,0.07973883957331324,0.011342409104179866,-0.0088943505427268
SFTPA2,,,,-0.014206451576851969,
HAS2,0.01850524885680625,0.03188226709731591,0.08320503707500079,-0.01307181237549703,-0.06690438642178571
IL11,,,-0.019104687234596216,0.015257420760958268,-0.021045920708824592
SEMA4B,-0.003897097428994434,0.023569160089763737,0.09174242853591094,-0.011999639995122153,-0.004390605267923913
FGF12,0.010616340159701167,-0.04430222151146696,-0.045483376738662436,-0.00024938884602485083,-0.0099496412737984
CP,-0.057191020367594755,0.02585095229323135,0.046580918798511825,0.022274100585729886,-0.04620445260730986
NLGN3,0.01393340435754417,-0.03870195338151773,-0.06195146021445173,-0.005488660600516878,-0.006268213615965741
GZMB,-0.019863545932171964,-0.013994254932325834,-0.032575547208869855,-0.020380068316158784,
PROC,0.012181147986294672,-0.02856473580420168,-0.01622068220631238,-0.017366346883509402,-0.053069317874368825
TNFSF11,,,,0.07802843475820449,
AGT,-0.0009323363189857684,-0.02357948484249974,-0.045978921273764795,0.03540140717317126,-0.06835354725533203
PTHLH,0.07889067141965969,-0.027159735907826894,-0.043188096260167834,0.01879747959510204,-0.03964733824397578
COL1A1,0.020617957767437484,-0.026826737475118146,0.050405371416077704,-0.006276463310306287,0.011960673575242168
LAMB2,-0.011339328862504971,-0.03576158454462057,0.07808241603817258,0.02918681921874097,-0.0571905357664356
DSC2,0.025761045450779885,0.023952923280265524,-0.05974933145887689,0.041967943109675554,-0.05231047579008069
WNT5B,0.10172722294425864,-0.029194109920304422,0.08614138742340151,0.01009212618735975,0.011641098618897193
LEFTY1,-0.01785106523449941,-0.016594874250867562,-0.022699243245667737,0.010842575616913677,0.11378199466146799
FGL1,,,-0.03378996758789434,0.08228879313019762,-0.007949365419552538
CXCL5,-0.02640480936484842,-0.019891465331543064,-0.02817835608351271,-0.015047467648176886,-0.010407617388739621
S100A1,0.012550303503524658,-0.05025228262573998,-0.004978742174182501,0.03690007437529435,0.014836871560404858
