,MGH258,UKF243,UKF259,UKF260,UKF266,UKF269,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
DSCAM,-0.0372980497620396,0.02463553916463161,-0.021042968715576576,-0.021014983850357404,0.04115464493412503,-0.009244483155450543,-0.05094110892629112,0.029113337135688096,0.08041496348054328,-0.013615224042727473,0.04668373324901286,0.030916901383987533,0.07109024234252383,-0.0627859527574673
ANG,-0.0066829405849463406,0.016969315556903328,-0.009724822600232046,0.013350253820735816,0.0017470314289910645,0.037956279164131364,0.048457308821225925,0.007386815062297865,-0.03719254789421146,-0.029456011923927095,0.028699510477791967,-0.0600577671805921,-0.04370920531737785,0.03818276699402756
FBLN2,0.06101728579704585,0.007633929183994341,-0.001716738001025031,-0.02114140334919401,0.04531834542087245,0.019007164284487118,-0.02972219079854269,-0.012932536834915782,0.005537085464471796,,0.08968115354995844,0.011491877334469568,-0.007530031372446483,0.013412085475875362
VTN,,-0.025284956954674913,-0.007156328454791539,-0.01839216500189358,-0.015898976822520623,0.028547647615604466,,-0.01109288089484435,-0.035877685884398644,0.10894998331375177,0.07930621259186856,-0.015633784565488723,,0.07195092607241292
VEGFA,0.046252955220852134,-0.05575475546172085,-0.03628832684291271,-0.12565692197423547,0.09309644437066554,-0.050073440170482826,-0.04173589149278157,-0.01026125422857901,0.08806498135994209,-0.03699780980842148,-0.09801830313372947,-0.10954708454821255,0.02478559236155784,-0.022913331674081747
F10,,,,-0.017160201185496923,0.055691928858031,-0.027276652050912897,-0.02793859588039904,,,0.07078430084117497,,-0.011639464809238997,-0.02720440709930619,0.046732054535512144
SERPINA1,0.09672718889863258,0.039664507085513306,0.08612550479965705,0.004571547461879174,0.014630403846122943,0.013863531143502543,0.0027588417964504396,0.020415617588760968,0.08427145632670059,0.054714003997329876,-0.026022855204984263,-0.0064837506344887046,0.05905512603637328,0.06849798663449787
VWF,-0.0041514602101915205,0.03498947155397981,-0.07067357087173974,0.04563910214683821,-0.023140771314566506,0.0035087606512274557,0.056861044365815655,0.015048918280974856,-0.061386874048015974,-0.1024932663510775,0.05258666410863508,0.06761610956953781,0.017277031973167423,-0.00894831585396366
GDNF,,,0.029598394692960217,,0.004825441622264695,,,-0.013349799970391252,,0.018526313263532716,0.005838840561337262,0.06203297926301899,,
VASP,0.017233516523002756,0.00012381208504831366,-0.010540904166772903,-0.06377478094290176,0.041789501338285254,-0.03927635527053313,-0.02541983816212645,-0.0013982101350333968,-0.10053046047680081,0.00033905005820299757,0.04001799405190361,0.021606450827468014,0.016963110677303266,0.03705051668748278
ADAM15,0.0640139568185689,0.07675509811706271,0.0384520927112906,-0.018032737557381922,-0.008007544495565193,0.039093905508969996,-0.05210859961021652,0.03246297165964278,-0.09310906229153436,-0.060676149036142414,0.018609136287605754,-0.002798175232976002,0.034491666776328714,-0.021645887006117342
WNT2,,-0.022711102431524594,,0.08541472165008789,-0.01140067799843907,-0.043059090101697735,0.06507006839941545,-0.012493433499964093,0.0017276543521750473,,-0.019497054074722495,-0.022834385936237354,,0.0973001476603593
CALCB,,0.047944909084010695,,-0.022215838510152023,-0.01611531384875931,0.0023694617908132025,-0.019282618995862453,,,,-0.017063488423386123,-0.027043585600382825,,
OLFM2,0.02452265349113192,0.08803414006470073,-0.025551326638233684,0.05618404111455632,0.037520397370879754,-0.016323883534563415,0.00894683796725701,-0.022136611873113592,-0.0679927548470249,0.0002551817705414163,-0.014025998407808857,0.05382288584076059,0.03844397874505878,-0.04031333013818093
MFAP2,0.06342283088838091,0.00813269244195023,-0.0016238972144402368,0.02245157791918705,0.007766325870841461,0.015771660367457724,0.024263700770669933,0.08641709016247323,-0.0687733195860209,-0.05202108275998265,0.07407278021390723,0.06294357902474274,0.039409465454637894,0.05562462290800351
HLA-C,-0.02439650758355018,0.07125616792611385,-0.01007681911942208,0.004330641715819644,-0.04648903224668258,0.025193104630212366,0.016064113040145885,0.037737656129125274,-0.11692398910125043,-0.06182935937214552,-0.028122164701001737,-0.038598251845269875,-0.02068806629525404,0.012931538996843194
THBS1,-0.009659622112674331,-0.014294708461469132,0.0224620367362191,-0.039552959969295844,0.01941731397337801,-0.028795430597311423,-0.018190514586290982,-0.029945814423857648,0.0714144107812543,0.003984991000286457,0.02172565715988813,-0.013389905363469188,0.012109533118549844,0.09629247039053115
HSPA4,0.07064881587678395,-0.012224892353923914,0.07583756230535976,-0.06253222670386391,0.03900956250586671,0.0080199518185632,0.027989743516653363,-0.0037536021758550818,-0.0016746003228041133,-0.042917386294699995,0.036420380258720256,0.08848292609510386,0.008290935680892012,-0.022968879471578885
LMAN1,-0.011718601166769909,0.052943134280667985,0.044729433037785205,-0.021798155543525863,0.0395127616071945,-0.009314453128884938,-0.04701862770896806,-0.022697880753359014,0.04479384945919048,-0.024750287946565634,-0.06260839596163088,-0.04340237489549068,-0.07123500732262936,0.057393454255678884
LYPD3,,,-0.011944879587630203,-0.018392166584385066,-0.019981797876724095,-0.028766238332076477,-0.023203258865582728,,0.1323832288818009,0.06561392327474427,-0.03278480832443447,0.04922490007674849,,0.04438874696220154
APOE,-0.03714961461741625,0.05481944143152009,0.03132508506877546,0.02226999931713234,-0.04871559909343574,0.012369447394667102,0.012164467817092213,-0.041546399338354065,-0.0551691526950637,0.05185210360423653,0.01509953201352542,0.059508202315626285,0.045108579029997486,0.013689681343207718
SOSTDC1,-0.017205354875818795,-0.02876156360273619,,0.041318509183256184,-0.016892693759444535,0.008766199663145985,-0.01924566029972141,-0.02029954377812912,,,-0.003028988447668197,0.006692371438065203,,-0.0034997070031175938
ANXA1,0.05494956321612465,-0.044110135131638396,0.02181219886860921,-0.06857742089390123,-0.01524075268251299,0.012407594404399439,0.05407379325714302,0.02420823391128875,-0.06573138155098024,0.07499664977578767,-0.07401373051608888,-0.027202925597396697,0.021354612723492435,-0.016918524672944968
WNT2B,0.028632864287615047,-0.043406538119385524,0.010004393951537904,0.030036099045770925,-0.004471521183994899,0.005573674645833179,0.0021274248537979765,-0.021860234765004143,-0.08714967797920847,0.05761254002722208,0.021127302168953508,0.024874305468425624,-0.03924069662698335,0.03682854920958523
AMH,,0.04720114820080998,0.0005310416593021691,-0.022838501345440073,-0.0021593922931185364,0.02518756396096604,,0.04176106892633628,,-0.12445697027995167,-0.0006647556140457402,-0.009346909084902936,-0.02533086599627535,0.042085259412941126
GDF10,,-0.02216422747963345,,0.09216974864540842,0.08691736025466802,0.060595918003087786,-0.006423455226268506,-0.02568325782374216,0.0050707869424621195,-0.03445814268031723,-0.006543603607749957,-0.03424092022090474,-0.01552784577572452,0.009947613888285434
EFNB3,-0.010469152456660228,-0.01695933744175448,-0.0022671756203111446,0.07489677162852669,-0.005120288159292296,-0.019405987785072715,-0.001859927851542496,-0.05404091892963762,-0.03135193279825442,0.09411059493488012,-0.022020493013636636,0.04068579886702295,-0.016485746789674408,-0.012344810941518186
LTB,-0.016703269542148475,-0.026955980270703138,-0.02830241635391669,0.043384009442793484,0.028490830040753635,-0.030346539725641716,0.08963888748064477,-0.0248126195611404,-0.06431460022394778,-0.0926898010265065,-0.045261023186284464,0.03182988204953174,-0.0510420769022353,0.05342967101442774
ANGPT2,0.044924991047348664,0.013527638215036735,-0.008129647021976024,0.02201237196300694,0.024853669038636724,0.007849197909914295,-0.03707607150360994,0.001426582245276647,-0.06973528299973314,-0.11094185292277062,-0.006023931637599705,0.05073137917515597,0.023738348299766964,0.03699134173288525
NRTN,,,,,,,,,,,,,-0.031970409144167586,
ADAM17,-0.034000847072171644,0.0883340852070431,0.03302121557953925,-0.00582845293252706,-0.012755134978876361,0.03342375580373376,0.01979016711881478,0.03856347269246867,0.028038829983040994,0.08922980360317992,-0.03716289404754266,-0.04096111770477873,0.00815923376570185,0.10593337968582468
LRPAP1,0.0022950030199195234,-0.012163189675017264,-0.04579700276485766,0.04712957158427858,0.04313433555803744,-0.018475819343180957,-0.0042134642448260805,0.000446149944120418,-0.06311041203118697,0.0038758106740594276,0.04780695206981759,0.03172955896560966,-0.013147628591315878,-0.006177613985969031
NID1,-0.017210064890765993,0.061021982959286084,0.023523484362412576,0.021113191007531246,-0.013676827268195461,0.052161391945907784,-0.052521426832393796,0.04249949005947406,-0.11371881024892644,0.031603698789522704,0.0073322263809321025,-0.022513583792786472,-0.021688880431326288,0.062146434015980086
MST1,0.11522081096818326,0.006715833951148497,-0.015143671138366482,-0.050461296881000116,0.06434927242898802,0.013139894599212004,0.055184483814780305,-0.0026519791371660342,0.03412942164363211,-0.025268886280940667,0.08898341247574251,-0.003061789450444935,-0.012801091394719192,0.02142003085754681
IL13,,,,,,0.02290913825172506,,0.027212591606985415,0.11650476781936243,,,,,
DCN,0.0576999911207376,0.049298961651235,-0.020806448303378116,0.03236455509808878,-0.014618281229461851,-0.014010284359912714,-0.02063123801614147,-0.038518716527839794,-0.0968261274003731,-0.029857549286756574,0.03986790124959601,0.02699923040351831,0.0048989065552229915,0.011488001261313508
IGFL2,,,,,,,,,,,,-0.022029183282525976,,0.05951454488028997
COL7A1,0.0887936446316695,0.021968648337265254,0.010368740260111368,0.004186205063222976,0.09454009584955814,0.026779000112609686,-0.032126389944978836,-0.025886060974752784,-0.09083085372777663,-0.07013438329827643,0.014078043941733632,-0.040705395362489995,-0.0019882702963594065,0.007332176183290476
CALR,-0.030703361151662625,0.08701522352660983,-0.05995048901687639,-0.09101412116715864,0.012117681238808884,0.05269294724713996,0.07876075222256397,0.0007916286871419829,0.03300873203538916,-0.06428857715642158,-0.058615971996682385,-0.01984357576763285,0.02523904789057189,0.03458416780602343
PIGA,0.02143327592412182,0.05494303262832012,0.04737210779312226,0.021977393962901916,0.04166839769437779,0.0895932660525606,0.058402243591057716,0.01835909891371194,-0.11475302123276677,-0.028811827360704974,0.004871879570919975,-0.011853411809751038,0.029632808243208315,0.0303371854475274
CD200,-0.018903007029540363,0.09572262141591777,0.05570161327664707,0.02577149181005834,0.017712176218416347,0.027816991840787997,0.014998387871175661,-0.027392665752317847,-0.0582477753236664,-0.03226833049404458,0.01826782692857785,0.10743882347353166,-0.03832387769512925,0.017512450867626535
GRP,,,,,-0.0042775586299732835,,0.07789017567781333,-0.013487553118911717,,,,-0.02076808354114136,-0.0051785937672309025,0.03515961371277091
CDH1,0.023985084959143588,,-0.026278905056649267,,-0.024892121383438198,-0.06578481783268308,0.02933644824406487,0.056870635663388666,-0.05118112613643496,0.09282605269475153,0.0792064576019773,0.017904737975894116,0.05536250696088122,-0.027398716336179678
LPL,0.055265434824657116,-0.05682655354182604,-0.013378843480642414,0.028376505855756486,0.022351181652642518,0.04192519549162569,0.02281716886340585,0.04941441996886073,0.06258708608671995,-0.013637932794334864,0.09464194339221427,0.07296085522622842,0.02113286940949767,-0.08838214144498067
SEMA5A,-0.003162680845806118,0.05689176845838469,-0.02030039407714048,0.04811639814838412,0.03358238562311393,0.033659192162971356,-0.002242762287144981,0.008755040883886584,-0.1301268644668798,-0.0004996446068878107,0.04438986919494442,0.06293061027316224,0.028996696709990603,-0.060693324408770975
SEMA7A,0.021387783942173062,-0.05035732309103774,0.012816767361599361,0.10197914017477741,-0.0014231401140788723,0.02512475512912726,-0.03521846962097432,0.027803072951164624,0.12001723256103809,-0.04264828409476772,-0.026590501927891277,-0.011626661219979656,-0.0053398343796338555,0.07657248682565047
SEMA4G,0.003046155280212851,-0.032570570533438044,-0.03607842419210304,0.01847224917431079,-0.005518300016898221,0.012867777400458877,0.013938502129806496,0.0047165808766864775,-0.05814533754930558,-0.023417752647801632,0.05931138689041957,0.06143253880889839,-0.013022304424073452,0.014747765639228593
SEMA3B,0.005734765901936396,0.013080009637985137,-0.03279429483165508,-0.020254607890335622,0.011011004895299839,0.0542525370901051,-0.016200604937437284,0.018570849399633695,0.04071892404989754,0.028410841897200625,-0.023378845350685837,-0.03751100590742671,0.07905634060883371,9.787210927354219e-05
RPH3A,0.013409174581498288,0.07286204874420325,0.08535863157416748,0.0810786275326144,-0.004776620271632168,-0.09750398027663937,-0.006888764949835589,0.08930689815242861,-0.058689752517630166,,0.028424868795041087,0.040675237637287615,0.02233874546670651,-0.03274517856516044
JAG2,0.05689676374397625,-0.05889645966243532,0.015972766057967068,0.058343898063338694,0.029314322958312003,-0.03801436916253765,0.06038248551424931,-0.04102855038133845,-0.09118363572518803,-0.007242472768583351,0.04896648845944278,0.028049502662313135,-0.03843779331824885,0.0653542053950112
CGN,0.028459717167331148,0.04546710829538295,0.005515689198149034,-0.012869622635348644,-0.0261632577375694,0.01839930267159187,-0.03921494625037605,0.0008070324362911236,-0.021115161965807098,0.004844144601042179,0.026588362983672384,-0.06232125337166563,-0.05784986310489719,0.056054908329218354
GDF15,-0.02532653214352203,0.02245501118520003,0.0033001581080311882,-0.017609778204288606,0.07651265214651161,0.03171943835364391,0.04160925551950955,-0.05832591143667024,0.012255439618444715,0.026419271895782807,-0.016384934404724435,-0.05989753685674528,0.01259391779725856,0.03285962470801057
SEMA4F,0.0008536500006450774,0.07498853732858689,-0.028317141883841677,0.03278166150977471,0.018471359983258932,-0.005134917963807466,0.03443815948861418,-0.035594252594489874,-0.05107756495893058,-0.014744162056598904,-0.03518754798356142,0.051169419267999894,-0.0364729653898497,0.04250533604086068
NXPH1,0.010200152730201972,0.022958569467218307,0.043742884562637994,0.07120975179047336,-0.012147306527942747,0.028994299158668038,0.04495765068249345,0.003911006704856827,-0.013261846413432143,0.038735443048341006,0.05895873831785372,0.07843431176910987,0.08327038969027897,-0.05806205139015489
ARF1,0.023091468687898645,0.010136570805480704,0.0314386257481107,0.012406392961944781,0.00744258882536495,0.02616279982185335,0.015533404006553949,-0.0032680917122911227,0.041231573478032996,-0.006159688261990727,0.0065880791299999086,0.028142884418822987,0.005379024317211958,0.040559604079382326
DSC3,,,,,,,,,,,,,,0.016064050861427648
EBI3,0.023206889052293674,0.08166066120177522,0.021093165262982518,0.044849132522489864,-0.0009512132332225642,0.04173612676655886,0.04021008277432505,0.05505888757955465,0.025208011771835948,0.04481944347586061,0.039009483324397104,0.023265796028781576,0.011518612821713231,0.015266607082201851
TIMP1,0.02048022680814614,0.002620213646175857,0.0013014300712918486,-0.10450310029219641,-0.005991055114351087,-0.02844620796055184,0.07052662577364305,0.01985707340332273,-0.017073568608659728,0.00522115995040734,-0.06245815560030464,-0.09325022667487426,-0.042454688346746046,0.07208122876432109
SEMA3C,0.04704540125004053,-0.003892504884813117,-0.012841448791053077,0.007261636362546997,0.046763316663173196,0.06722417554941258,-0.02134294490676518,0.016951288475468864,0.0015145942176801872,0.0045668494886123385,-0.030916270985032343,-0.03696559325765763,0.027395113569637072,0.028658096149567172
GNRH2,,,,,,,,,,,,,,-0.014756163115281572
GAS6,0.01809346452432684,-0.06399668172770727,-0.03781338198523066,0.032145826707303725,-0.010162708339295362,-0.017320274720491875,0.026450597254641307,-0.05053655798124944,0.019289084026980312,-0.04645313198514441,0.0011000203879485207,0.03535796838062319,-0.023259541384365864,0.04338099986251243
MEPE,,0.0030103556041372287,0.00915575618979497,0.08274141957686387,0.065495675735274,-0.02956545807450283,0.0497066617427808,-0.02473225714194516,,,0.08949638727762423,-0.0316476471943509,,-0.018816907597055996
SERPINE1,0.12428771575632941,0.000549148973752663,-0.03502549729074667,-0.05695910701103219,-0.0335356419206178,-0.05296117474734455,0.06085118544667417,-0.015722781611955745,0.00674814929712459,-0.053242534363959614,-0.07605945455991313,-0.11399742066567378,-0.06416125588415206,0.03728303759028545
RSPO2,0.03372254357845595,-0.01965671893491271,-0.013498516807174673,0.01910812574753806,0.007785396525804777,0.026756130638828007,0.053446379954922345,0.01655755836845911,,,0.11647996019432304,0.05239884671571834,0.01688096786091264,-0.02412337812170458
SHBG,-0.02042258442050424,0.09477660712302431,-0.02159910104856537,0.012773675629392007,-0.017756393263868003,0.058571752328240315,-0.019586664881716346,-0.010758138684801894,0.027307787931723292,0.10602112191875455,0.050722984755631646,-0.03707944368455717,-0.042327732859947946,-0.013679810151500387
LGALS3BP,-0.008897538748231692,0.06073806052031813,0.0026083434431628956,-0.031101513823933183,-0.035122549036053295,0.02383862627624659,0.05151106529104839,-0.007381534820658688,0.017106381845615613,0.01248175817305297,-0.0018163909805557175,-0.03310633708275902,-0.03258908345212275,0.053457278593346605
LAMB1,-0.003812169990514593,-0.008363277021448992,-0.03412308880849573,-0.02156283716102258,0.06938167179358797,0.0065236871036941065,-0.021058291029239166,0.03610750268873803,-0.04234087116542585,-0.0020177642543791757,0.00044478113280076517,-0.021414323546694577,-0.03530558815943225,0.05948722103942722
SPTBN2,-0.007875923541308333,0.05513804130823623,0.02885346018038073,0.018184262404498483,0.002488160756910744,-0.020439913872507286,-0.004982417487150484,-0.03260203653798211,-0.08699111434230089,-0.05088416898783256,0.03592768726217909,0.0686692904393361,-0.05750362988996905,-0.046138689052930754
COL1A2,0.052840197057079485,0.06194931909704009,-0.03746838911063167,-0.010811188424944856,-0.01581920391175946,-0.016987977200420744,-0.046254179597238286,0.03017252805010381,-0.06936854628193674,-0.108148112755911,0.008744706513317489,0.02047410479021636,0.03726106287912864,0.06440789878879465
DEFB1,,,,-0.014960885363248176,,,,,,,,,,0.07552250277597233
CEACAM16,,,,,,,,0.08359365392446115,0.059145583663858727,,,,,
WNT11,,,-0.018244102450161986,,,-0.018300805526777448,,,,,-0.03097948778392231,-0.01096487525750473,,-0.018071816126520385
LGALS1,0.05038751559247806,-0.010526525848500461,-0.007230152837622384,-0.02260398071817746,-0.030079490745580015,0.02030745350034061,0.043244526911139766,-0.0493485899045033,0.07553181029401676,-0.008943790154264284,-0.08412492091492453,-0.12020783497707975,-0.06522954787471304,0.02026716060085834
BCAN,-0.036821144320812745,0.047936536873115325,0.012469836807271992,0.049733516608559056,0.019614054274175875,0.049822068203540355,-0.040932220890976624,0.1085017036399273,-0.012916713522341444,0.0671331621930567,0.10897632929076431,0.12665776980023594,0.02320945291355473,-0.045147449142636714
ANOS1,-0.040600259901072334,0.05531418517432862,0.0054009284685224476,0.08901353033156241,-0.018455831991014963,0.03562467060806869,0.04985619534549151,0.05895197851175516,0.04317539532829858,0.08694196712678652,0.012170258837603908,0.10241855388285079,0.015439538508890353,-0.02206863088580687
EDA,0.12253781908699614,-0.017180625845978584,-0.002441789681697257,0.06555326190885233,0.017985834804416727,0.04792818343955697,0.06662900552540402,0.032735701338899165,-0.000771949552207764,-0.022746214948752577,-0.005559696848516785,-0.009907004233219158,0.029048226967743493,0.005484629438708171
FGF22,,-0.03482205353131546,,0.04449594556427848,0.03030176495369563,-0.01677509628707061,0.05485685589536205,-0.024408746438611077,,,-0.02396556702640731,-0.020983103895331735,0.100554648822121,0.03969424587219828
SHANK1,-0.02166644002345072,,-0.021997088732226465,,-0.014055273152790692,-0.01596043869035759,0.08880904029531196,-0.015048827382560886,,,-0.028172801727997954,0.003762109642739478,,0.009408337643550474
NPVF,,,,,,,,,,,-0.017789789134921238,0.0030080557698164566,,
RAET1G,,,,,,,,,,,,,,-0.016979259818633494
TGFB1,-0.05406022358510881,-0.03643574753794303,-0.028108279938348087,-0.02811104080443659,,0.041757759785161476,-0.007199323151856154,0.028609953334878455,0.013671344557244424,-0.06464507590845517,0.024521312900047866,0.04342463183758604,-0.022338599428272952,0.08155970572474255
MSTN,0.02613744061787883,-0.03290429381106626,0.0045619602621098,-0.0305396542365956,0.08763315803124132,0.00796279423537384,,-0.026613815810037838,-0.05899150579601773,0.05814713301330073,-0.02014320865215004,0.06692952003983378,-0.016999823655338333,0.017709777898309142
WNT4,,0.02083589497609159,,-0.0239237509951579,-0.02868646532398889,-0.019020176128577995,-0.011762399753077198,-0.01492451542844949,,,0.02728838206205247,0.052923550783850436,-0.024677348132617124,0.06584150027682764
TNFSF4,-0.02967124059238369,-0.031989250672593346,-0.025342569025491837,0.016122818722186457,0.04656166953734039,-0.004877065929601343,0.032311841099419716,0.00755894587198315,0.017440073710866432,-0.05719718437955247,0.028006999218993984,0.012744945578497232,0.05757334154463344,0.13467752955889514
NTN1,0.03229317801721487,0.06618900346236506,0.06383992156761883,-0.010252696241163019,0.036800090985834956,0.04133228966139295,0.027786297844375002,-0.000164054599907417,0.03518916767759409,-0.04668671692236096,0.007990659224835389,0.07766949785861868,-0.06084919555409291,0.004029595148124199
CXCL12,0.003583719820755424,0.04726369105234384,0.022569755689148367,0.09096480139800103,-0.016779700586856478,0.031078476450154335,-0.029743168624709552,0.04355253181304482,0.045571646371425356,0.021897292585060096,-0.03289497204373266,-0.012046359440141607,0.02170595443804238,0.061622470535544475
GNRH1,0.004857656999307115,-0.029414054979702498,0.050710697275103,5.6062736310305885e-05,-0.014298132092318413,0.056582531281284015,0.0011062975060552565,0.022672683785266042,-0.06759176157593509,0.0170127379479852,-0.015008280867869577,-0.02360155495708061,-0.025006076986321873,0.05776995753424745
FGF8,,,,,-0.0017200717721232036,,,,,,-0.026831154993780634,-0.01049693612269805,,
RIMS1,-0.023231054658358737,0.020850148894205285,-0.03037629677145393,0.04846547882197718,-0.04281543984189529,-0.01459402145240838,-0.018614227151813316,-0.039297118722764486,,-0.001399350846544956,-0.00569818280827099,0.030967217462102018,-0.03229219660548491,0.04152513741354809
FGF14,-0.06071047311145275,-0.025712190155071916,0.016435544113908483,0.05288050364400858,0.017460761374152034,-0.024707696419962042,0.028444623286613308,-0.03774899409355779,0.17797632084215811,0.09475321073187948,0.015710868100099497,0.02396706419466,-0.005348556424922563,0.18133934901650256
IGF1,0.18610236548055747,0.01908901804337202,-0.01897117145820991,0.00020790785832623698,-0.039338776794703934,-0.009633018415255445,0.026107387102582872,0.07910018360631073,-0.028624373707421512,0.011599083117925492,0.010540541549161625,0.02236522383840081,0.026812270751027874,0.12680570795480703
TNFSF10,-0.02003940967132971,0.03343158435780997,0.022658307075091092,0.015796284512900154,-0.02192929476969206,0.015413625668209158,0.02149616236018277,-0.005629307158042107,-0.00013403449732518586,-0.09171207064927714,0.004605237767439381,0.05907884314715258,0.10378602433114117,0.019834827956169747
GDF5,-0.01817843689323839,0.05217851851227224,,0.03591974855093055,0.15987455281014853,-0.029565475942819566,0.026661329091119148,-0.010926737136174562,,,-0.023325228594898467,-0.03050425753376935,-0.050807615981926506,0.026189194434775253
CHAD,,,,-0.02118643050928485,-0.014729650006979546,,,,,,0.1539593284619691,0.024865317757807866,0.09827229900172904,
RGMA,0.035574477828360256,0.03415184702491952,-0.052142216907436915,-0.042883833951432034,-0.014654305585539087,0.006952513883645111,0.02850128581840063,0.006850838863116877,0.04529863103964077,0.028956245631360438,0.0209689310362155,0.016015113451555072,0.030677256814453633,-0.016995054451179062
WNT16,0.07806864109327721,0.08430330844071332,0.03522742300488939,0.014409245929547338,-0.019266480499836522,0.0042415973830520655,-0.012713339604235683,,,,,,-0.02296839030923139,0.06713621397537545
CX3CL1,0.01579733089381647,0.046104337539666744,0.023264377777713056,-0.04250492902680846,0.03941592482712608,0.00705872445593827,0.026355430443649346,-0.025356495258131155,0.0035434450710232,0.04839523005099419,0.07515715162823704,0.06838179695145846,0.04168236377924193,0.011948025108379348
FGF1,-0.0083184543950478,0.007644261537032795,0.026196893216558062,0.08645895640882521,-0.06606614412888721,0.019137684293537186,-0.024737024929629207,0.031871281399564425,-0.058596472168468,0.014617350955084528,0.04204386663385601,0.06913323673545316,0.03250881097299808,0.013447208853157106
ALOX5AP,0.06094425526670479,0.01446404801115803,0.004875758713438012,-0.021223099302042765,0.016239563143444064,0.0026738272981829997,-0.006090501830228876,0.05011849494521577,-0.03671710406204787,-0.016812634869710828,-0.023826879949065342,-0.07101605790463061,-0.05143858450589386,0.009388615430772036
IL1RN,0.1274303614940839,0.04722570267285024,-0.026854136109432675,-0.005581372736966196,0.036325405645861536,-0.017038386349158264,-0.025708499230167416,-0.011734977912343786,-0.06614759444538601,-0.005777014213816542,-0.0294265988270522,-0.012613760464134744,,0.035917875026444814
PCSK9,,,,,,,,,,,-0.015517357301977747,-0.000222564173761633,,
NPW,,-0.03271166069907738,0.023709903770215684,0.006762564310269594,-0.020330764991690082,,,-0.013070210408861012,-0.03348930491092352,0.1453270441075256,-0.01606474784795585,-0.05595022591799602,-0.025651833829568673,0.039782757240431066
CXCL9,0.014714510548086384,0.07574787609793804,-0.0024967613296549723,-0.020788824590635517,,0.05360226321674886,-0.020181955600634863,,,-0.014306103124458699,,,0.037316498044027514,-0.02678085495269561
ANGPTL4,0.09199223715468538,-0.044274704776658895,0.00010518201493407521,-0.05243148663104169,0.01652917487043225,-0.01580547165517089,-0.019985414976658518,-0.020774176988997275,0.06060725401480865,-0.03815999582551417,-0.061889960122279854,-0.09036024620346413,-0.001267515271991432,0.07576707090547977
UCN2,,,-0.01048532056196849,,,-0.018055011222425813,,,0.28018166530272864,,0.021659388826738506,-0.034933322531548835,,
OBP2A,,,,,,,,,-0.051214151234428636,,,,,0.03808966443264709
COL4A3,,-0.017538806393962308,0.03150761517888191,0.005380479795382346,,,,-0.014799236905818532,,,,-0.015913665471626842,-0.04314730109513817,0.04078186435269875
NRG3,-0.012565881451528671,0.015481323953274588,-0.02195280306594983,0.09897331922274098,-0.029727982314486597,-0.04275728990105595,0.014273758391679634,-0.031160100159576053,,-0.005760447604392878,0.040152998813840296,0.0021215977320908287,-0.01750233937817805,-0.022086679497850634
IL23A,,0.060969829284366506,0.018297013368905945,-0.036047645736597904,,-0.005018444816330454,,0.05973336413083349,0.08189037367707114,-0.02328144395184752,-0.015517351888873217,0.03700446682745212,,-0.022080633817990913
COLQ,-0.029517210524180347,0.04570247817566725,-0.03952436512667771,-0.017229275417484716,0.16185058825020734,-0.007937402339008758,0.04438073906822588,0.016319472030965322,0.05486478981807612,0.027146884991279676,-0.04531194264022704,0.09819925464105946,0.05950335040310318,0.09922314170781589
SCGB1A1,,,,,,,,,,,,-0.009567108686032472,,
TNFSF12,0.05018180080871675,-0.03291446652745208,-0.05497906154957174,0.030968617342055478,0.022793518483827553,0.03524834168830326,-0.02338003588771659,-0.05290575130801464,0.07256955391253836,-0.011189683679493414,0.005735037380755015,0.002195562017814904,-0.002392353953462272,0.08217724935330431
DKK2,,-0.03519552868005203,-0.0106399018134109,-0.014408947746733661,-0.028041201523213037,-0.03215486346768128,-0.00642748619116531,,,,0.005537078267502326,,,-0.03420864599906936
FYN,-0.01832401915138494,-0.01644976505337115,0.0724804177963259,0.026689952681922504,0.019228376081513242,-0.0018192485282645882,0.023077409408676954,0.03979980115560296,-0.062393344365674126,0.10060099679049189,0.05504107814218955,0.08457374124910337,0.0027940032596797996,0.06758506539822733
ACE,0.06337452912065297,0.08108769500692829,-0.006749245791703827,0.017988756802845007,0.024576382453880493,0.03529943733599099,0.03167121776645629,-0.030327423173294482,-0.11167837712271435,-0.050289220347677556,-0.008747665943371164,0.052901776706430516,-0.027440792268195232,0.047987562957973316
IL18,0.0935398203513129,0.007495710825802233,-0.008894473495811822,0.05317676326132874,0.028525015155884303,0.01832277883709477,-0.0039290432112350036,0.07018189441370502,-0.03582579045752101,0.0008702643034240952,0.03224212556980086,0.06002829910787908,-0.06080468406657767,0.0479793970467505
PPBP,,,,-0.013640310672155634,,,,,,,-0.018999505107341417,-0.023805983386016378,0.023296333126453954,
CCL27,0.08295439211587316,-0.05035734168511016,0.0002923416618270566,-0.027485195009368316,,-0.012589061521083064,0.08195186918933031,0.025745357791155495,-0.039953438795085144,-0.09218103363494919,0.038444559420291714,0.06297944313535447,-0.015531074462228896,-0.03927624941238648
SERPING1,0.02785051845273158,-0.02461839607013551,-0.02753628947474977,-0.06542826775908941,0.038761562009406086,0.02317598032347362,0.020671593892104323,-0.00038327867233456164,-0.013886224446030259,-0.05405829827334181,-0.024039040915945203,-0.015651669584105677,0.031257894819177644,0.09122145913308766
