,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
ICAM1,0.04551719215224431,-0.09110878536192289,-0.02537143418746609,0.0038418396178196016,-0.03001984695586398,-0.06823002664077824,-0.21200264207268718,-0.046021146520002075,-0.2379320938926379,-0.09912736840358033,0.0582026262030357,-0.094857204168068,0.017006684728483497,0.016084540886971914,-0.023920171531262902,-0.05475026215617424,-0.044758889251293676,-0.01272965958437422,-5.789091445068251e-05,-0.07081065277397314,-0.01625410139971638,-0.10184910962598777,0.05066281366150434
PROS1,0.00069907674483779,-0.11228960253042485,0.06966584851640616,0.020333446928428478,-0.02555927200065607,-0.06486671096496453,-0.1927641997615479,-0.07041254982766611,-0.3096821568790372,-0.10487657409075647,0.009633723495512428,-0.046215635758574576,0.05926085810134826,0.023345399045005117,0.07905637114671678,0.09731052190441143,-0.00500582840254882,0.058181884991558325,-0.06806464916203067,-0.1285473509234326,0.12165452404178624,-0.01660721274355923,0.07856227619048922
CLCF1,0.07435354634575746,-0.08718210794101766,0.014762423449833665,0.016824302211714614,-0.003832211574323522,0.02833327160779977,-0.11132837824901477,-0.034099036138997514,-0.044543134474480967,-0.053061794046498835,0.012764328917638422,-0.026074665278299797,-0.01562257203956266,0.0010073231646708786,0.048223013678583754,-0.05477829471242418,-0.08237484040350865,0.03599278746362386,0.005098305333468491,-0.061419611951161066,-0.043791355702572435,-0.13157868344633192,
PSAP,0.0724457420634598,0.14118986864361405,0.04945264858585753,0.009243810321587683,0.13933097581522746,-0.08524650926323926,-0.07488629548921134,0.09640050390576871,0.17777055670676484,0.13351746215393978,-0.009385895205220979,0.0008807898802852784,-0.047478376858426014,0.12482722439409312,0.09030777594861042,0.1538979513182016,-0.08346747138841816,0.025718297433054024,-0.006211325836829503,-0.035373595237523266,0.017945673313756287,0.06833374576925778,0.03721338735598464
EFEMP1,0.02017373276238707,-0.12165664739991697,0.05209332537998713,0.027124076159306558,0.008751621150745697,-0.024433272906588893,-0.3254869921941161,-0.04548553932052577,-0.29390443858822246,0.03718221396689858,-0.019911100255831655,-0.09001982318264652,0.007641567514032423,-0.003637970610417652,0.11160251499419846,0.1079966318480899,-0.12749709294243197,0.06324327671125551,-0.004966349231315748,-0.1347791616622677,-0.11764351867311186,-0.05234834081247772,0.18344729339825563
C1QTNF1,-0.030129779791664216,-0.11672919956910548,0.04476881433146895,-0.01840343740151424,-0.04748280174039552,-0.030085320093761123,0.015311953545304152,-0.015780817919619067,-0.18761098949797594,-0.04987784819561448,-0.025177966153554467,0.02218021109608119,-0.04551497695485192,-0.05365262668896286,0.035882798679315195,0.08492330972411183,-0.12547669467920947,-0.009615944681932387,-0.0707214008456491,-0.08380053431823223,-0.005091291386056905,-0.13299043263224775,0.14247419655536556
ALB,0.07794108672198276,-0.003991354179670751,-0.009196536034977205,-9.99249712311891e-05,,-0.05054795357092887,-0.001430399661788496,0.04937603851996218,-0.035286783291401135,-0.03476150071678306,0.03817212255871733,0.06229376184979637,-0.016136871110111903,-0.017325295991022453,0.025241371022677227,-0.034881393356616296,-0.06982205922828201,-0.03214178836926361,0.05439372642732549,0.013879309179937748,0.04097631774864308,0.02327102592318721,0.009182048901362518
CCL13,,,,,,,,,,,,,0.019191160136264793,,,,,-0.014473271645146646,,-0.0323961568707706,,,
EFNA3,-0.05760372058146802,0.08086517185236158,0.06785136710687063,0.05340842329269549,0.07598369624084572,-0.013394983687581704,0.03560551685578165,0.13181196225239317,0.3373683756907012,0.07387624101915313,0.016588485218658505,0.06925945968846584,-0.027774003956448606,0.06916128115625955,-0.03395571243737426,-0.06338800175689427,-0.0029828470793127368,0.06146591911354873,0.0398541216861211,-0.052390724590781396,-0.012584448276125782,0.012700287779406095,0.0634704343793803
DRAXIN,0.04660123975617796,0.051517232024151614,0.0368672798621503,0.08215237391913406,-0.07819973500226296,0.018133888072501166,0.013595051696421133,-0.0010206794876488551,-0.202837657543881,-0.10268413649300302,-0.03955012815084321,-0.02198118121191813,-0.03096303903685347,-0.010475050193499003,0.02149785971862822,0.039549959079376036,0.045053363368613916,-0.001303430389277713,-0.027960618381580205,-0.07308888932597986,0.0025485820886798267,0.06329430834062737,0.07352738441903518
RAET1L,,,0.020701344079450422,,,,,,,,0.0077215844744950276,,,,,,,,,-0.012149361506442274,,,
NPTX2,0.07320839963293409,0.19083742626679082,0.06708620504531958,-0.058807040889983044,0.11503846594320327,0.08358829506659313,0.33507785543693736,0.1541324817041626,0.370401090376774,0.20698328560917292,0.045940954657675157,-0.019155428599209216,0.1477532577708077,0.03001451437696516,-0.04653838581191004,-0.011954937638441564,-0.03108230293663278,0.02768186515777149,0.017248185844035577,-0.10502844832765203,-0.045495772579005445,0.04362395237893809,0.0442284775031609
FGF11,-0.024814953490082142,-0.14048709485977584,0.0021977399942506737,0.030143733196700943,-0.09207213163836489,-0.08055083516311445,-0.10202368211517528,-0.042417553016535554,-0.22035102636534004,-0.03756322091087996,-0.04135965296773788,0.040479357629110625,0.004017586970118358,0.004760565255186948,-0.0633801969490008,0.033102504306706616,0.07559076950961262,0.03809149967937696,0.027193832961765342,-0.05456283402884541,0.01622012175729184,-0.03811600262001451,0.08754467546399697
CD59,0.09197219453441612,0.05066475712666947,0.02476456345525777,-0.10398656754247843,-0.0021769792082166916,0.03959683584051415,0.23518685994589925,0.0719527887527282,0.1875054580164291,0.07771582276904099,0.011508369488412041,0.01975931992851349,0.04411046768678532,0.0729493709073334,0.03772423457665396,0.11724855616839405,0.02336708251741152,0.045372838706845275,-0.05168831850064391,-0.04311456637656787,0.03519186016703891,0.007634061913586423,0.03893865118374107
COL9A2,0.07208656315041248,-0.02956243375708075,-0.020990733971008563,0.0028508051137281494,0.06869068811127255,0.06390857298283371,0.04171719786246721,-0.042663054211329585,-0.11771160321588103,-0.00998160041712516,-0.02687148479432018,0.08743318688309158,0.07845341694642423,0.02430364310912831,-0.02175060191390495,0.06439574751811333,-0.05796737551401526,0.0657000046418009,0.06885331970064076,0.06942638864295504,-0.04978127202966893,-0.006597952366418808,-0.0076453038431977234
DLL3,0.06258249761465412,0.14003267121018778,-0.10724393038118167,-0.03632363493013886,0.10603323864337828,0.05872846149330646,0.07315702106629145,-0.08305378604869848,-0.1160858690692105,0.09123290137806313,0.010678366337389623,0.06329087242550735,-0.0206781035046737,0.08269924294937525,-0.06522973331005298,-0.10854802451886762,0.05141704701850336,0.03592733157780912,0.057425581908058305,0.10300843773192352,-0.02172998451023227,0.036747240749248976,-0.030431140733229594
FGF5,,,,,,,,,0.04268411537078438,,,0.025683514567085165,-0.029036706658127572,,,,,,,,,-0.03133701393008466,
LIN7C,0.0064470897900283175,0.021894552166731043,-0.00992997727186211,0.04346070355851041,0.058568018758397365,-0.015073548386813435,-0.01414102479568197,0.05262749202438315,-0.0875161661241128,-0.014003346673394233,0.03861595016121483,0.03000330807872651,0.009695657514311853,0.01848038549504744,0.0457976334708736,-0.017803777460836917,0.09511330147588831,0.0029351400118932287,0.03134705162982838,-0.024138255175006753,-0.0609947650729881,-0.0029298724637240605,-0.004619897357699287
GDF7,-0.010969950723555087,-0.018425096851488007,-0.029240347478709048,-0.01193823389106853,,-0.029931272959622657,,0.029291788073950165,-0.018288130182139414,0.02082436889271691,-0.03540538631180454,-0.016342322336008977,,,,,-0.029599404256070255,,-0.03500446216039782,-0.023478649859341356,,0.025320642327999385,
PSPN,0.09209070138678523,0.004319729999700474,0.03215251167266581,0.04042088749706391,0.08795695625927699,0.10702331983851017,-0.06865359733528635,0.04327228734837777,-0.027757360226625786,-0.02893414219656114,-0.027537736199827967,0.03824436845132189,-0.012769436957990689,-0.023825002056574843,0.03000827642824224,-0.03913425450672775,-0.0016846817147342147,0.0035938987160169054,0.009351703298613307,-0.030017389459619688,0.029463717265695886,-0.02182819068044334,-0.07419093029296232
ANGPT1,-0.0822846535954267,-0.0004540971167566193,0.08745732402189133,0.02873610481475653,0.016169036925103637,0.039471439031730164,-0.006242380007004151,0.006795742918131543,-0.20070568982560408,0.12323834201990429,-0.014714824260161272,0.050195584094943776,0.0560548234879814,0.03866543227804877,0.03623424872364404,-0.005507768545924208,-0.013241732512918561,0.03831650984900501,-0.036067693297519715,0.02040820178950002,0.005328354657753325,0.013265848840899548,-0.002929571367290122
PNOC,0.06886829623506355,0.1837677337071772,0.16943510003146897,0.06609089034199243,0.33329208035586294,0.2924315211132205,0.42434747551491586,0.2169762438776294,0.34382093482382386,0.29318695566882524,0.07798705837627844,0.0603768571009094,0.030891875339088208,0.0329603395991732,,,,,,-0.027834898351696655,-0.08474654111619292,0.08507904066038909,0.03941221773907901
L1CAM,0.08242470511448856,0.2881249664155439,0.07547128310869401,0.020001394316794523,-0.06766659158762067,0.11419191043313745,0.02662560743394322,0.08614528134410639,0.23999123294862074,0.1494879818627963,0.027116930757475094,0.07375681248953553,0.0049962067603909035,0.09418982346600449,0.023229487055864494,-0.04269195616893492,-0.09027647074067509,-0.01974429350248342,-0.04249736563871076,-0.09568161921398635,0.02275046977027081,0.09501507747363015,0.10659510594916519
APOA1,-0.034504463560613326,-0.039580757896820924,0.02521392052813648,-0.04689073328467437,0.03136126876324735,-0.010844763514233602,0.04557224041614195,0.0010968550638048294,-0.04472906907897962,-0.012006598641480902,0.020371151162876737,0.10254528855884062,0.06537514785640719,0.015379806895992007,-0.03758243881480944,0.035186376041385,-0.05596079981303796,-0.0009555421751611753,0.02226600997260865,-0.06518193954590422,,-0.0672457749053092,0.022228278875411445
PSEN1,0.0360089998556148,0.03277470430180413,-0.014354376127169952,-0.007023138006718247,0.015789830706348255,0.02655321702132026,0.11934660614910274,0.01598247410319839,-0.004536675176309495,-0.0066940439254086,-0.04541671235210721,0.0988038240681725,0.036994614782539195,0.02628484431961904,0.031818925879783896,-0.018641802683850236,-0.011503774074470147,-0.02959339037898812,0.027728960318511967,-0.0071748567352895405,-0.05065593153206864,0.026003535224248343,-0.12550552638786358
CALM2,0.06611402358737756,0.17397506266192625,0.029197547855248463,-0.05114711031106505,0.1019236262411063,0.09722585944733293,0.2797902265758529,0.18820956890078772,0.43104800504897484,0.19800425874825955,0.0740376972325924,0.11630768970109166,0.07222577205356656,0.09618928338155121,-0.021096507539498915,0.04516656857196847,0.12521000114184758,0.06858551031867352,0.08988277168053166,-0.004223427966586348,0.10581690835560499,0.10604460955430012,0.010197809743432998
CLEC2B,0.026146124709760264,-0.0044347815880389305,0.05936105865874622,0.03232372918815953,-0.07314153096153,-0.04576467779769469,-0.03474544197933451,-0.01946040953069061,-0.2877905740064269,-0.053370468053314836,0.0144032746336767,-0.01239588847851073,-0.03174748141503774,0.0484854499345858,0.025879831217206755,0.1006383569578265,-0.06912012033684665,0.022602056017637172,-0.02613578139902729,-0.07052170353999886,0.048440840532187356,-0.010264568320379757,0.052406514980776545
NTNG1,-0.015916364738134667,0.04563382424882174,0.014156602315254677,-0.06107297010642911,,0.00501145950907385,0.03617944174586232,0.06513975546815763,-0.01341043964887275,-0.014081569979329538,-0.003410707935665509,0.02434940473267704,0.12020048152235274,0.04853979834049904,0.05541474819875503,0.1538736791062782,-0.038944315382409986,-0.04785854748709218,-0.059360734947925285,-0.021427660013570098,-0.01744441216939067,-0.008180100442837398,-0.03254304968953053
LRIG1,-0.012908311659883744,-0.09922515402865946,0.09853541573764471,0.0022949991876474525,0.08046885289160298,0.05232101427653182,-0.19478668872039379,-0.047879019121614956,-0.2394489804608383,-0.051857921247642144,-0.04282024536071081,0.08512399754088915,-0.028592484856913576,-0.05170300090431696,0.01601860567329176,0.002446566474560322,0.0007404406484302705,0.05049119193200512,-0.021806976909128088,0.154943516444246,-0.013188913863315195,0.013840865881769367,-0.046045194613759756
CPAMD8,-0.024235075457575667,,-0.0318331897039429,,,-0.010729178254119084,0.03657985323874315,0.06249336034954671,0.034466123792146516,0.004541338383874167,0.041760697364596276,-0.0080873109436843,,0.010659914048369612,-0.06336080774463626,,-0.016387396759229622,,0.08265180453504999,,0.018012050684445707,0.060262954314441286,0.09006006777068787
GHRL,-0.02649669996958447,,-0.01698762384157107,-0.0037113101607616386,,0.05463168738475785,0.0735974514699063,0.03102263624604319,0.04483007027244668,0.030811801828403006,-0.03955012815084321,-0.04266357139961104,,0.01937391315766078,-0.03927080278559737,0.12445043421813641,0.07568401963643526,,0.010740146953663222,-0.011061411316377908,,0.04061700916159053,
NPY,-0.03555380154651213,0.22104124996203295,0.1142155807263624,0.054074937382073536,0.03289069315606025,0.093131304558611,0.17818531051246117,0.18779621591394516,0.24683765542536582,0.123188326300158,0.14794955586650196,0.225716520843997,,0.00889395573160106,0.07041410496523996,-0.01246108264688859,0.04534336163867276,0.020860591152058256,0.02492565236070672,0.17158279327815454,0.0704215918945809,0.06916944310945712,0.0872139917848574
MMP2,0.025626207131636287,0.013188414248460791,-0.013690086344880652,0.002986262465690563,0.14232850293256724,0.043674519752865876,0.052064171630349806,-0.04826159389481091,-0.26010486315958575,-0.010732677006706975,-0.029111606752349986,0.006197715425473047,-0.0703552198011082,-0.01617207710767977,0.03259294761888125,0.16486445467111555,-0.04164553287224724,0.05161635870383005,-0.016741781320776992,0.033210134894042426,0.008238203156720232,-0.10185146586927246,-0.030688912026642885
LHB,,,,,,-0.004883888187566654,,,,,,,,,,,,,,,,,
PPY,,,0.015033047381152168,,,-0.0195149237053637,,,,-0.02543512812579022,,,-0.014925886196337142,,,,,0.02340557503567677,,-0.05149223107331725,,-0.03368756889779407,
ALKAL2,-0.02319357055237889,-0.024083118865568413,0.02386123831060545,0.058642925111795405,,-0.003823948116675482,,0.026222812405808277,-0.014896820118855026,0.016158953613940177,-0.001985351264902781,-0.00371538161566698,-0.01730432999389434,0.007531200630642286,0.055053324789977945,-0.004587575503094114,-0.023079646074371286,0.03809891856561668,-0.06557644452185675,-0.07620208009323698,,-0.012939954680159694,0.10799401540360024
CSF1,-0.02846071945853964,-0.164666070671626,0.03422187309816702,-0.04326123170101499,-0.01509214217749402,-0.05217423842799803,-0.21713939660800133,-0.09882557264441662,-0.23985002169122438,-0.03345711998303229,-0.00753896420418421,0.030640886203736072,0.07985057695754517,-0.02461700659183914,0.05008297688285542,-0.0034505116978217807,0.05075192304236307,0.02381698730904334,0.010569563946581142,-0.06556962609034553,-0.003946990700939103,-0.10036818347418676,0.09890268408487589
SEMA4C,0.07429545999949028,0.01610707698747263,0.010079742348361826,0.03207492350905616,0.039497666359515585,0.021638508747547677,0.046761932080136445,-0.005494231767915448,-0.014886037885961287,-0.008681329325675469,0.03883217265504375,0.057667311261777654,0.08850527973138192,0.10405260965149796,-0.004633810990664692,0.10950600034707896,0.027298279494218522,0.033480733421330205,-0.013207805466300593,-0.0022338547846435085,0.05195403345602451,0.07003136953725383,-0.045065713369168384
ICAM2,0.07588392580782241,0.09709031102150997,0.037482984235072896,-0.01828042900557626,0.14927340794830127,0.012340077439120828,0.18237365295030517,-0.023051688254165793,-0.13658562454312362,-0.029131131423222316,-0.046702952264964744,0.07438498457575,0.11896634043251333,0.06171671944469672,0.04420938976866098,0.13371486543679226,-0.049808842985914745,0.0746938238740806,-0.08023896059825161,-0.005470345851816449,0.03088018022152876,0.006878980945013876,0.026862220903786482
SYTL3,0.04527777323767845,-0.032035834906269184,-0.03430312913901568,0.05667632030918787,-0.0008920697968018614,-0.006438465431509598,-0.05063528278915513,0.0013964924590942954,-0.15200032446268605,-0.029041020781770684,0.00883693345647106,0.028683584819149642,0.026138333396916767,-0.024853473711755187,-0.04570725144897627,-0.01760646878417117,0.018836281963952903,0.053117209733694486,0.05868892776907117,-0.0599937723544114,-0.003929985280787462,-0.05298686570463453,
IL1A,-0.028160768182439185,-0.055808670111844295,-0.01861458769118056,0.039278446729939076,-0.04733254579024926,0.026070577783551516,-0.06542141069562453,0.02754167957517511,-0.12048322046916293,-0.06700271331900041,-0.03586418719277842,-0.0037312156341634583,,-0.05675653874715989,0.02258416604479245,-0.04337236606109078,-2.0307864578911225e-05,0.009502384466920323,-0.017495727944855502,-0.02709135400043107,0.10935549922814657,-0.018678476399167265,-0.0572081779773161
HLA-G,,-0.029140719201481584,0.009489943189953281,,,0.0012466816242102804,,0.007924861511631465,,,,,,,,-0.044374480710938226,,0.06882450345142728,,-0.007877908980870013,,,
PGF,-0.009412662225012762,-0.07850534210767424,-0.021072819511564044,-0.01402451847931331,0.0544897205151296,0.005890033686894107,-0.035674984447036845,-0.07127586689896971,-0.28805054516880385,-0.023525634710002657,-0.05723049339715161,0.03982435569933972,0.07249597473607852,-0.011190268412504811,0.12106137015894769,0.14312797397716856,-0.10433331249099627,0.0634516565844786,-0.08233325124274116,-0.07611712244432027,0.012642972783580706,0.09669150952071685,0.04588807593701847
LGALS8,-0.06419298525219581,-0.015821410974886294,0.07096944526901737,-0.048598530742575856,-0.015096579476668977,0.028810702201468023,0.00188072894564061,0.05045241838026255,-0.007646840819056621,0.06456980713218946,0.01044627914861941,-0.05967627985109594,0.02143052742208848,0.026891075954066816,0.07542638676379851,0.07096968036901746,0.03418058527147248,0.039033688440171084,-0.017415430302706716,-0.0711451379571238,0.08981283732376993,0.044663407268670845,0.07357959389266591
DKK3,0.02868046110050959,0.15833607029502678,0.055983859367102005,-0.0961680959742214,0.06118947923247296,0.06823744079442597,0.35143007850280794,0.12360555194348113,0.3116082044003544,0.042490302627921354,0.0092935988702497,0.10696928051197507,0.054462066202124806,0.109375908563583,0.07528339020737153,0.07915248702406252,0.011248378469703354,0.0822005105792958,-0.03999899904333144,0.10560595946619507,0.08733185352078779,0.15652203151753777,0.03550870174448138
COL16A1,-0.03001480761504357,-0.09509709619763188,0.00808279131697082,0.02701647295209675,0.05703371795399627,0.03260485905101318,-0.09318186181020076,-0.056446910825141965,-0.11208664054017473,-0.05393013813415212,-0.03265422382558928,0.060857083478458265,0.09301032151447727,-0.06259496999642654,-0.010420406270596155,0.03850688232394709,-0.07168592817875721,-0.006374172250010174,-0.027852418678496183,0.019845214428029365,0.03396821820053939,0.02061425956595247,0.09438073083882212
TPH1,0.0711361885922765,-0.024538857338099226,0.09630051298173559,,0.0013545651923795648,0.028930009011381354,-0.04455075994112115,0.06059257079477932,-0.045510419695227775,-0.014460458544324352,,,,-0.04036484736846711,,-0.05770465656822794,,0.014050155770809354,0.015530772794220674,-0.02116464896833444,,-0.07211162323248357,-0.02636705309125786
TNC,-0.032800826992944294,-0.17478546861482258,0.053425851168086756,-0.03654821554254555,-0.13785896346229373,-0.015840085323808543,-0.26776603680396954,-0.14596635403377942,-0.3896546887319073,-0.1703364979305797,0.01986774169279204,-0.005598130813360765,-0.10000677409668159,-0.06398784531888063,0.05324092997612014,-0.009597430324494928,-0.0647629202186484,-0.00937151280037988,-0.017155833986832562,-0.1665946178654623,-0.0691761025296626,-0.023482065378172372,0.06396401857484145
TNFSF9,0.09468839218813911,0.2829141690009132,-0.03617795007209849,-0.017852212578728183,0.019939432905894377,-0.04110622272952915,0.1313016823201131,-0.015565168911394488,0.18761411396113406,0.07715746687304752,-0.009594617498599738,0.04083381370463206,-0.013083790958052465,0.06486404319926538,,,-0.05878634959700102,-0.023218244507289022,-0.021835632150939335,0.01696565629475941,-0.005532627590283715,0.040730386323236424,0.15295416292236372
C4A,,,,-0.007000990708317352,,-0.0019773648269522963,,,,0.003772333666398195,,0.0025350295485077868,-0.01770020735332969,-0.047193292903838856,,0.033623684181244236,,0.09162331717699708,-0.04977780493020581,-0.023726270872392752,0.12882906382505666,,
CNTN2,0.08322508991665858,-0.0028717792444059643,0.06650055191017475,0.024005272348614312,0.05851583635681552,-0.006025820021840995,0.15981280839316359,0.03269748545933311,0.015516802257131207,0.0022447143022440246,0.09155641028454876,0.05332083259894079,-0.018741695739676774,0.08156370748055072,0.02294490833108255,0.06159169617245506,0.11803406702065539,0.019935471890247164,0.03851643052722745,0.03943934110923202,-0.06326785588314833,0.17240806476852455,0.013270516586727434
F7,,,0.04992345621998415,,,,,-0.006864922617595807,0.03287186091037031,,,,-0.01613687337451752,,,,,0.06470588227453596,,-0.023478652129669427,,-0.02336619918019952,
LUM,0.01490009812864651,-0.01775470070578955,0.05072000546277125,0.04324329453496925,-0.004355764738717707,0.025428789092386613,-0.04559587542625941,0.03752779986444142,-0.31191879328634636,-0.0016623905483545164,-0.037817610989506846,-0.024719159194604427,-0.019079860606328474,0.02684129402433899,0.016959728298294202,0.057419014344271414,-0.05968066033819266,0.030554345256212367,-0.08387653647042995,-0.11055834192551013,0.018604628017164813,-0.029870131682663663,
IZUMO1,-0.0231573713445678,,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.024845556822003973,-0.014783678398145036,,-0.012464412936814651,-0.023950487815907813,,,,-0.032635366387534726,0.040570571118155555,,,,,,-0.014687679193709063,-0.04787398707578052,-0.022720744825187322,,0.00556697747926515,
APOC1,0.10687246649211735,0.09527685097124608,-0.013829383341457677,0.04822394465049447,0.21229123054403976,0.1343689417948149,0.33503168080697043,-0.15350623873028274,-0.4494676540497526,0.03741777784741443,0.03547106099742898,-0.053397575917694354,0.0584838746625774,-0.08591953261262429,0.1109842599801596,0.1293804369368271,-0.025082027144994565,0.013090632242717651,-0.026046418206078267,0.11905948577253012,-0.014792298473749993,-0.07523915627469094,0.006327661144160337
PKM,0.03802601797162027,-0.09483065084234435,0.09854089494175128,-0.06991414488215948,-0.1045303827519905,-0.12492010149613937,-0.20872334947284432,0.07170661758224593,-0.0860150481361908,-0.036681542322145044,-0.010649177029185981,-0.004324269627081283,-0.0017263461853742142,-0.08354083708146207,0.012257779902953216,0.01968248083060054,0.0040914468823841895,-0.04367738357108316,-0.014523080872090607,-0.033169454976563394,-0.011253044474824577,-0.06843258216448292,0.16947966031070907
TNF,,0.05005906515481431,0.020919805766071907,0.045838245624437106,,-0.02524178659563255,-0.06536163163363969,-0.030402537391260014,-0.062336690409491774,0.001801595378181427,-0.017206784767786122,0.009399962545834977,0.09410889626517158,-0.02588280211554059,0.0013575386287715957,0.06931978796138652,0.021355921908712903,-0.014255842300230748,,,,0.05224733512828507,-0.029952741647576147
GNAS,-0.044407518890626,0.12903951083384882,0.030270185928675974,-0.007979127601232433,-0.07438764843352293,0.1119256542319112,0.3480783410830482,0.18796425563349844,0.31873577790997515,0.12834378231060634,0.039783372242296285,0.029648421436250606,-0.019554090327854618,-0.11449005650108623,-0.05408673721941055,-0.06309327249864234,0.06153728661544635,-0.06768729747402492,-0.13407038042290392,-0.0915908774655793,-0.035539506753678424,0.0770690583149572,-0.025445026344440017
BMP8B,0.037748226411003456,-0.009133666676398498,0.00993727815396601,0.07551437640591965,-0.039493120826046155,-0.031690684393028565,-0.029508624455446608,-0.0694753258797767,-0.02506221062270089,-0.02543516919176833,-0.03839282408697433,-0.05505470424080992,-0.037609338224171694,0.03457081961063272,0.016368642962662584,0.00877458086717122,-0.01383515292368563,-0.0010423638549090994,0.05622656952389241,-0.06433605168214375,0.030491184519679186,-0.02688717874546418,0.101506487661351
LIPH,,-0.02520883079234562,0.015464830326362736,,0.07684218445848603,0.02030519001785992,,,,-0.02202335380761113,,,,,,-0.0443745063049482,,-0.014473276968063881,,0.0016112590277668286,,-0.04286613086093367,
CCL28,,-0.018425080678155775,0.047167531855143954,,,,,0.05597195071257274,,0.04682325575680247,-0.017504124274982876,0.04337256081251091,,0.0948680605432074,,-0.040357485728632125,,,-0.012000219011253187,,,-0.005201966529574268,
PTPN11,-0.03854334780180802,0.011931475458980507,0.010642376794201104,-0.04201874795179119,0.06216316902737284,-0.012068559691779127,0.007117196030020995,-0.012766926650262063,-0.0334098092433996,0.0012444585625037547,0.026572317280853876,0.015364076539171326,0.005623174033221324,-0.004098255018127164,0.038698059712604135,-0.08303868029335668,0.05717748319584334,-0.009163382732886059,0.08140967528675076,0.1240180104275205,0.06616970066711554,0.017857764309721007,0.11888388912086734
ADAM12,0.06152226378576014,-0.10687005922494569,0.012788177013362299,-0.027521809081533528,0.057827492739979426,-0.0015360683061417027,0.03505106192113721,-0.054846609110520354,-0.17847592226284661,-0.12329079228184146,0.057812703886293226,-0.031038131841101747,-0.002896115805078265,0.022133466635435046,0.005769031983543212,0.1596779198542358,-0.012822584636474121,-0.015332327097180602,0.017171537656021193,-0.08219087590690226,-0.05843340892677657,-0.0395749549511593,
EPO,,-0.003530031980355415,0.02368546883836157,,,0.002652013105875673,-0.0293011154364226,,,-0.018155669796643726,,,-0.014672267953628304,-0.025358035233388657,,,0.008404501304799342,-0.01571834841641058,,-0.022462779500209876,,,
EDN3,0.021537614318795206,-0.025428727133422077,-0.021313433434902808,0.03954619835362062,-0.039419602535643194,0.011762314269173551,0.17860395706058538,-0.028991833589887706,-0.031857367589267264,0.10516236265526697,-0.010467851886389953,0.0028483268156371468,,-0.00827912722916802,,,-0.0038405297969948482,0.026525628371421115,0.001178650820654708,-0.05613788387551274,,-0.003122509754732507,-0.008156239418253242
CCL22,,,,-0.0056544180281790975,,,,,,0.015622373493272175,,,,,,,,-0.017789784951560094,-0.01376333417255778,-0.01971011114627983,-0.01594754452042658,,
CCL2,0.08251885741473831,-0.12244003447458687,-0.01078825726716961,0.025614468170575323,0.008683258241297023,0.056894342852167594,-0.3426968817088163,-0.051194177343961186,-0.07090573900189127,-0.06911644290611826,0.011120286099338553,-0.023189605889858828,0.04641389908653137,-0.03908775763928342,0.05992573095831302,0.043571448461382306,-0.07623497020140493,-0.017296859262693205,-0.025397977030221255,-0.0775223032280086,-0.042017573496165465,-0.06042658818747438,-0.028854597341431025
DSCAM,-0.04620684990449811,-0.060526750810400425,0.04660483648312052,-0.02495260539126662,0.05218736011629298,0.02025963993744784,-0.05702948962852496,-0.07474155940393039,-0.12460497123190489,0.050151424525130314,0.02123622531038179,0.05623569964223827,0.031768370310830844,0.01418281174403172,-0.01979084964771327,-0.020618485044833604,-0.06405730370339761,0.04686242453513899,0.04125801166570185,0.010954131606110116,-0.10398512353182972,0.024478290227285503,0.06234641502708813
GPHA2,,,0.026006190828903004,,,,,,,,,,,,,,,,,,,,
ANG,0.037369902689323296,-0.0656398767776265,0.03485521761109514,0.053985151052089564,-0.08553825132981345,-0.032797608814993655,-0.10181344201872783,0.005733838134641595,-0.17699274471447082,-0.08877185882256515,-0.03327389059049142,-0.03803656599712342,0.043808036804954924,-0.023637477293239288,0.09351668287408967,-0.09451170803931373,0.04635799172093635,0.02883783965506178,-0.04307592254883877,0.0335746197555357,0.046889342543090295,-0.011292404135788608,
FBLN2,0.07385937918704567,-0.050313574054989686,0.024649440636560473,0.041863112297791376,0.02700816425042864,0.0657836685815687,0.12302948042797737,0.00048587121152250955,-0.04947897590049225,0.09010088452769291,-0.04405738787796672,0.05913268890121556,0.013656293336607587,-0.02003564041665378,-0.03097529668269675,-0.07048466773882212,0.03393711057481914,0.06939866368689525,-0.1114660530897675,-0.0689832891095614,-0.01738700045406644,-0.05902842610801779,0.17969176467787443
VTN,,-0.023852374265765763,0.0616881314522557,,-0.013151364208135424,0.022995037913664005,-0.023879318973657696,-0.037454011090220805,-0.023549002023209344,-0.035166378650420584,0.061517726319195415,,,0.036444979551746165,-0.05373651806419033,0.1631027639607717,,-0.017967147899063493,,-0.029086267651761193,,0.03157721795015209,
