,MGH258,UKF248,UKF269,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1
PSPN,0.1322763692247626,0.012377710735233454,-0.03271895340573028,-0.06965352529748492,0.1263839849301077,0.04924907316958263,-0.006025129174233427,-0.008354506220829526,0.06087989986527151
ANGPT1,-0.03980400064124237,-0.01737682976307973,0.046873997003865284,0.002098254531192559,0.11819319455423472,0.034794602152948294,0.05808417529169365,-0.021062792992939866,0.047104157423930496
PNOC,-0.015910794921953766,-0.00937337626210102,-0.059897411366031515,-0.02383940635360707,,,,,-0.017078977309984176
L1CAM,0.04939556159928567,-0.005664745923116699,-0.04728993824229687,-0.037439684444014146,-0.0054615803987538005,-0.046005479962910635,-0.06237645437467232,0.06516282489229969,0.05372021045590659
APOA1,-0.024697601978630496,-0.0035936301302110195,0.1953018198909215,-0.013441662528789346,0.028030541624134007,0.029617867740063007,0.004126665857600854,0.08750009081001371,0.07513722004558791
PSEN1,-0.007382198867185841,-0.0486010756921201,-0.010557817682210324,-0.05321404276917232,-0.029811839151128353,-0.06453465343035204,0.02441920868744871,-0.09430120325494386,-0.031210175300794507
CALM2,0.08560038254338173,-0.05043634438342866,-0.14168952884314395,-0.01918666259734657,-0.02503147225060114,-0.02741077154115313,0.021744094612285426,-0.10331664911715936,-0.01229228300560073
CLEC2B,0.01621779312318124,0.0193993396399801,0.10180373806099115,0.004042482375993302,0.10666933118412983,-0.012772654474037788,0.033764472651436915,0.11158397560217635,0.045729787588933285
NTNG1,-0.02126515107012016,-0.03566183098168715,0.05653719213759224,-0.03906590384241041,-0.01889192300196062,0.253063807790593,-0.035834174282793035,-0.028456477184457877,0.0860924859501045
LRIG1,0.03231802723960901,-0.09196797357715114,0.020291849273889228,-0.00994708328196411,0.025650408284349332,-0.1512396776979909,0.06251165926976203,0.09601491183609702,-0.0012077913993511296
CPAMD8,0.027282977601664794,0.19204645688508298,-0.01436486138192196,,-0.03531643492162089,,-0.000786520091775901,0.01476161079508804,0.008121525809627888
GHRL,-0.03138331191862703,0.04335046849445242,-0.018013345454012245,,-0.04758252993575366,0.032651373729553686,0.046877358583568625,-0.019864629345977984,0.09576248333349079
NPY,-0.028857798825389684,-0.05817641540437355,-0.05488581404227955,,-0.04124194817077519,-0.058723441904098575,,-0.03301603834810252,0.006822697457036981
MMP2,0.0003116543613561055,0.09420327554697995,0.09340312709224952,-0.016151584078931646,0.04514422733276294,-0.10669435641410342,-0.0295347706271469,0.012449605259122011,0.03944210056838825
PPY,,0.054346852104200115,,0.049172790439671876,,,,,0.08754227663835489
ALKAL2,0.03583905652522958,0.012995665639812632,-0.016287363587662074,0.03182197771292853,-0.056455098788278535,-0.054569764214334404,,0.018083755093761252,-0.01212916187227551
CSF1,-0.0164642782676029,-0.04308774728569605,0.08346239252532515,-0.0021582285759354615,0.017778733782120235,0.08301462906461919,0.09281518178480833,0.028999978353286594,-0.00785250448418709
SEMA4C,0.1267418444384812,0.053165975834917216,0.03710599676219501,0.015944252485841658,0.023387985463257852,-0.025755729710922062,0.058577566889606435,0.09316923038445893,0.05167372298044916
BMP8A,,,,,,,,,-0.027000781671885892
ICAM2,0.02188706345359113,0.15034952246759276,0.08560787398214731,0.0784657137009744,0.136460375178306,-0.04781329952182872,0.012544536043552292,0.07235474793083241,0.08451907744349982
SYTL3,0.06671692251460289,-0.010386272256127692,0.10758861304080315,-0.031939785994170446,-0.04802971042237412,0.01547254200148447,0.041063572197368295,-0.0070626296590324,0.05680352302711652
IL1A,-0.022857127722731168,0.009993902085314286,0.08232381320827536,,0.02747515144369746,0.03167429009606837,0.10004264098774379,0.018899365326504738,0.015168329765722636
HLA-G,,-0.017257890275354574,,,,-0.04781859315917507,-0.040477250401270884,,
PGF,-0.01136961380971001,0.14103893100256495,0.20621564146457444,0.05800428746131006,0.15508805994061226,0.02638516196426795,-0.08733316456994836,0.12635688042827864,0.09615387110508603
LGALS8,-0.011048403285349463,-0.004955316797214398,0.02771092708742096,-0.0432827877923475,0.03473247530791008,-0.019069183161846234,-0.0659418413547376,0.05725318748847798,0.01669511923993815
DKK3,-0.0462247993414491,-0.021167264934910338,-0.055611631923669934,-0.07301107489231413,0.07715586219349212,-0.019752547196143954,0.017456259421034157,0.015793163819755433,0.07017065539446239
COL16A1,0.015163776134019032,0.08417597065912794,0.015002438073803085,-0.0034057530980231934,0.0639315997795239,-0.05133452518165239,-0.04106432520521625,0.06816339325264319,0.03732870313207938
TPH1,0.04187411953573891,-0.01267167438872634,-0.017076196031936452,,,-0.026420303077703742,-0.03879355484437641,,0.046560755083677026
TNC,0.03482561151094674,-0.03660807687620848,0.08999618398368617,-0.004505668002360331,-0.03829539674463015,0.08420795295992398,0.011447133111280396,0.14498732452035676,0.08208390897082038
TNFSF9,0.0034327685911691858,-0.006940826438495042,-0.01859761497344018,-0.044056286950345476,,,-0.039361742806442265,-0.019343336308348634,-0.042730723568042896
C4A,,,,0.06412542833458633,,0.004393288165461495,,,-0.02430704728197019
CNTN2,0.037117553819762665,0.022349721120720013,-0.06552574246186062,-0.013058669150965489,-0.09780686595563995,-0.012859789540040993,0.004217295439825135,-0.15772046542669507,-0.005450924996439856
F7,,-0.012362173387190914,-0.014364853032584,-0.023839409698870554,,,,,
LUM,0.04054864291320484,0.16255368303248857,0.1968337761020435,-0.09575859371959579,0.07623084829869857,-0.015947909314447686,0.040121858884748854,0.11188642002048524,0.0395077213853884
IZUMO1,-0.01879604246291743,,,,,,,,
BTC,,-0.011215439331782016,,,,,0.006600458895644941,,0.014547081194187229
APOC1,0.06365393867158553,-0.13154859961208643,0.14971796157926703,0.002603928280636798,0.046807259775537804,-0.11927980757698617,0.037581513905547786,0.11787484304857954,-0.0009033920114696008
PKM,0.021868057843080383,-0.039427870451741356,0.023049200356053925,0.018865817025524034,-0.026907253815830576,0.04480708939379721,-0.14151675861921062,0.060704065773860116,0.0582623861751281
TNF,,0.06017419116814759,0.03385286622025538,0.036077257969757436,-0.0005795071457729821,-0.0698002240613718,-0.006586043354985338,-0.040826430680484395,0.02853076094253437
GNAS,-0.10537052487333588,-0.09603740954849911,-0.06644453870148205,-0.05908634348371359,0.039395867852239835,0.040962950023441864,-0.1003176945626197,0.03980339576765875,0.0019252403848444622
BMP8B,0.02711966405386056,-0.010317277034758755,0.050806159711086665,-0.01940101665088766,0.07098014756043063,-0.06730483464049268,0.015014554854021417,-0.033902053802901476,0.038577350546852934
LIPH,,0.17728693166917614,,,,-0.047818620739656696,,,0.021445330899627548
CCL28,,-0.01782428190544879,,,,-0.043489820276566574,,,-0.020966165352529285
PTPN11,-0.055941603981245744,-0.07594425397293834,0.015191985955628767,0.0002249684271605707,-0.05696926404155249,-0.050853359482024754,-0.03815541773459838,-0.13528621324667228,-0.032535603252281456
ADAM12,0.05184466645506873,0.12099441070223997,0.14314631091895272,-0.003962049987253383,0.00453714589475275,-0.01834377952352936,0.12898118813857365,0.0949659877097535,0.09453304129895089
EPO,,-0.017026606170618092,,-0.02167571120131023,,,0.09593394387476956,-0.03332094070982948,-0.022295774397985052
EDN3,-0.027625273847344877,0.026243343584560094,0.03750786188028635,,,,,-0.02553358673772104,0.044506493935326776
CCL22,,,,,,,,,-0.010216389113925622
CCL2,0.0738549732980315,0.0830008725134784,0.005025370021200986,-0.06377204673264251,0.0005332097789313522,-0.0058847616588201595,0.04449624780442241,0.05559663074178838,0.014636019557845832
DSCAM,-0.047250036222377764,0.05037765337149622,-0.013494802599112886,-0.019239632161132652,-0.062366828502162616,-0.054713788288826476,-0.06048709171857249,0.011252510607886696,0.005230661148728421
GPHA2,,0.08224465757230391,,,,,,,
ANG,-0.03725702289485076,0.03051563020579375,0.09362971172412955,-0.03678851944236167,0.11602658846250413,-0.030273328130529648,0.0010690538149867451,-0.003422538961871676,0.04348663315766905
FBLN2,0.029454987226760324,0.14088556393349158,0.005058707723834062,-0.007903780815835468,-0.022179378572105845,-0.02529864214495762,,-0.04597694707627616,-0.0014872207490183981
VTN,,0.10994826092620653,0.038483329080133376,,-0.02995198941871346,0.264223383210495,0.0054203204601446595,,0.03790678108946591
VEGFA,0.04380501864487837,-0.11168513068312788,0.046773838802506955,0.00945656770799306,0.02062803250781385,0.08521043585514976,-0.09928243004728003,0.015439640941067253,-0.07806949586767938
F10,,,0.04413308469158777,0.0003588881456336144,-0.009137650728298913,,0.06617791549726162,,-0.03936307228363093
SERPINA1,0.07065784589424678,-0.022632493250690264,0.11028064485917029,-0.01860841731241537,0.06006169811631643,-0.01382115975148495,0.008016653952132935,0.05565216184095347,0.03438388743616831
VWF,0.10822963230838195,0.1569447645306875,0.14164373056955734,0.020748563429637153,0.14991892999449274,-0.043828093770669846,0.017910842075951484,0.08420395593160954,0.05086303972253975
GDNF,,0.04741079903451855,,-0.033514303359399325,,,-0.01765476598772288,-0.028456469238630336,
VASP,-0.0030386052636869974,0.12836994570879517,0.11029907443548928,-0.02765063634082808,0.11266038531277851,-0.01781504494596803,0.052237191953685966,0.09230937509968094,0.13373073869135257
ADAM15,0.030722162081713196,0.04334198534322291,-0.012763607262404192,0.006679979585238371,0.028980082977927025,-0.0023417339242587385,0.02063670589250834,0.02969220545022977,0.07176921456500372
WNT2,,-0.022165993955693176,-0.036872383219125095,,,-0.008238940303137186,,,-0.02053246856507625
CALCB,,,-0.015879186577351892,,,,,,
OLFM2,0.05744564115872994,-0.050145781080883835,-0.04640021104022706,0.03392255735320501,-0.0842989097619767,-0.06390804000478462,-0.018323388578784034,0.06716202692982513,0.0069331123367779085
MFAP2,0.0573167616895981,0.1347204690790969,0.1180409298450958,0.062084241295251266,0.19382444771874668,-0.03153871476512532,0.09874666341340682,0.1608591299064152,0.08309156437208509
HLA-C,-0.08169151073541804,0.0888599336502871,0.11651278198684645,0.03634819665753415,0.12173430498135705,-0.03961116662078181,0.023018013616467378,0.059208668913006114,0.08735608866950613
THBS1,0.12920093523907722,0.11641777326170562,0.09119310083685885,0.004213393112311278,0.06744316907872448,-0.06489773576289079,-0.03010958666302239,0.026729582750848104,0.0028559255370894624
HSPA4,0.006204445027073734,0.017629508128846175,0.04127807826850734,0.01840766571567005,-0.07831333093850244,-0.05156437521452626,0.06330994334351148,0.00792169361577223,0.00037405701286787215
LMAN1,0.02644805548076714,-0.020050331642617165,0.0950926534527167,-0.018830551964614164,-0.021103780665214674,-0.02038904759590377,-0.04476381139842895,0.0021233179003027495,-0.02922676776816168
LYPD3,,0.10372346816567476,0.007156242153432164,-0.0754979366462953,0.04678189869419632,-0.05294722708328326,-0.013942519719979982,0.0013346621328644498,0.05442184492094731
APOE,-0.10908093095268588,-0.05058539092307832,0.07566610362864472,0.04984055445598012,-0.04861872749377465,-0.14323737270127088,0.05347733378746886,0.038163047097733056,0.009656872239377908
SOSTDC1,-0.019670776219798874,0.024313379393348107,0.03201934483639435,,,,,,-0.037181425991018945
ANXA1,0.09448820034758325,0.06937719075735158,0.15895194888272024,-0.10292767752952746,0.07105743872647077,-0.05764044669997322,-0.05502637635286304,0.08033915628276946,0.009465865496283721
WNT2B,-0.02250028211334001,0.01531391984655606,0.037444005556675326,0.0077966250309618864,0.1436211837714749,-0.056675641161343486,-0.0610185415670846,0.09542829267314673,-0.015701603150778218
AMH,,-0.02360527866730304,-0.03257792324720381,-0.01426688116111606,,,-0.03315420314415671,0.08281509058827721,-0.02365546853906738
GDF10,,0.12514533677667458,-0.025586851053372273,,0.029361764817255737,-0.11953805341539024,-0.035215851650013355,,5.673521718474826e-05
EFNB3,-0.03831099911640038,-0.007560222187024825,-0.006752419623740896,0.03286759204366186,0.07013581738508999,-0.08983599875567551,-0.01766985706701048,0.057495408549816635,0.010626242878695234
LTB,0.03988490038660925,0.031073937948705218,-0.0259863652365972,0.07227306969485585,0.06582454368613878,-0.04172675673055987,0.06420760220866698,-0.048283322942099825,0.006392014599292083
ANGPT2,0.06993516732638125,0.14527920278586137,0.15568906273310493,0.06808880347999696,0.1522291721268655,0.016464350455308363,0.11757970161133605,0.149570337117995,0.0349732107380184
NRTN,,,,,,,,-0.02914597367325681,
ADAM17,-0.05465103785146517,-0.06641107908719321,0.0365024322117659,-0.04186548670332946,-0.04136069061021727,-0.08602954857129524,-0.022199549851254923,0.008002537995502575,0.05513952556359183
LRPAP1,-0.08698956208288862,-0.02194049571336642,0.04047048023223388,0.09082004682165959,0.029491489722257937,-0.0528763736825936,-0.039351287582375466,0.03220261050354481,-0.026022113332424754
NID1,0.011312887519794266,0.146283321077676,0.17747390552996214,0.028089648966601617,0.12483872885692428,0.00961528280547274,0.1655642647549575,0.11366884548167365,0.08389718302470454
MST1,-0.041630834532782476,-0.020959158815679377,0.09002925330733003,0.0006903754150704257,0.027427053535901084,-0.01283802167786887,0.034241783825828924,0.024577375891593357,0.05743039538340617
CCL14,,,,0.001537285998268967,,,,,
IL13,,,-0.016084500080792107,,,-0.042841251472588,,,
DCN,0.05750879783005426,0.16672971611614787,0.15855463950322626,-0.10710342924683419,0.039865438429681856,0.02418420451873226,0.002151086690633805,0.08284128996695005,0.017163954000521668
IGFL2,,,,,,,,,-0.017943324283822983
COL7A1,0.0715641461397848,0.12341970158446584,0.12636135959293468,0.06659146543502938,0.027376689378945794,0.11004611405211004,0.031573595346753004,0.12370454651840875,0.05107564011537174
CALR,-0.058225286147730336,0.020584996312737577,0.10232094621372345,0.008481224474684588,0.08753030615766491,-0.00812817523812766,0.08072406850597728,0.08613644451038792,0.10679480406126717
PIGA,0.005847945892281294,0.018861498779227798,0.053475890332934775,-0.01692615845616789,0.02620054107229075,0.0054619035705804194,0.04298664232134796,-0.004777346438745498,0.06191092096730878
CD200,-0.015019148860184203,0.02567207638225404,-0.0004779625839657512,0.057691354587673965,0.10504817666245625,-0.15358855287897977,-0.02021422042171388,0.02992955974102132,0.08234640019308664
GRP,,0.005035917196979652,,,-0.036927110267776564,,,,0.004964735019325557
CDH1,0.06089919150678875,0.049580557834350635,0.0323243257633608,,-0.009157352954819483,0.020602613103577926,-0.10819147474087339,0.024288849592441576,-0.006352052059600823
LPL,0.08743376215253841,-0.021817211269608224,0.08566480277952407,0.011659876126306165,0.05518216244347867,0.0021527505912591833,-0.0802231883948805,0.05300450674603627,0.02066851600090972
SEMA5A,-0.08334973065853539,0.015954928301150036,0.06305172375495831,-0.009748359696214631,-0.02913120228266195,-0.056082227854453964,0.08257666317506507,0.030416460147677002,-0.010368222504631893
SEMA7A,0.016617226559652625,0.0764580910411781,0.09200574391084608,0.0144090445135807,0.10227764453099754,-0.0027052858188511926,-0.027664321467597095,0.013355354710162106,0.06540045483371142
SEMA4G,-0.007326253373599949,-0.03975841981423894,0.062311567297259264,0.07908684904805816,-0.014372118592909442,-0.04415089070355341,-0.03523209393745754,-0.0478285114059124,0.03623729554798537
SEMA3B,-0.029024911033609282,-0.003565380369184711,0.00675016865508823,0.0029460360546163023,-0.019889231949996013,0.01622162778762304,-0.010899327765724031,-0.04668407050326968,0.047977753377129104
RPH3A,-0.11609616657714929,-0.05785257396320096,-0.02539217837308381,,-0.02260865067505999,-0.0890693406546383,,-0.004507491009882273,-0.0011031573333224328
JAG2,0.02332067240708877,0.10572787378173727,0.07171859581753233,0.045026450673357456,0.08698589071475595,-0.03492707049331986,0.04730850032313315,0.018084392879488414,0.05794897351486437
CGN,0.016566133862933284,-0.02029745047436011,0.05820206665747382,,-0.02290525299596466,-0.07030806675008053,-0.0034925655892976033,0.03492243655343658,-0.017417172284198573
GDF15,-0.012106939780438634,-0.0125370615915883,0.13728555216154692,0.05365022185610273,0.051172908732006486,0.0778121063574532,-0.009523589597659959,0.041816933281904174,0.03715111216984261
SEMA4F,-0.013851773473873912,-0.03426987296160698,-0.028869458517859162,0.017987959972562285,-0.012906770444403443,0.02159189302248977,0.03795063123492785,0.028350336055634955,0.050984336325903996
NXPH1,0.04655174942239694,-0.004690593010878047,0.01630134800385459,,0.07598707165327727,-0.09327016891644266,-0.07178120528018943,-0.02298742361405927,-0.011585464267602912
ARF1,-0.016832516155473796,-0.003174196488980547,-0.05604904336505629,0.012796600091347367,0.13359091695290035,0.06766502674741073,0.018839730959400055,0.06683228491737192,-0.0008303302555484191
DSC3,,-0.010688174664489422,,0.059653135175436814,,,,,0.0153154603251916
EBI3,-0.015424964107688512,0.020173292597145204,0.09829804268181974,0.10549457909294613,-0.00496911260334504,-0.1193436736420462,-0.09624897834793059,0.034815980061138264,0.02689519985705027
TIMP1,0.1542235139241935,0.1670945215472421,0.16507202030268348,0.10761017905508989,0.18689299646614344,-0.010528296673668936,0.040069030580335785,0.10734854479801462,0.031171984431217187
SEMA3C,0.06991388153382704,0.07275002335398524,0.05104779659295013,-0.06323431362507102,0.10889302047728745,0.04891299238202091,-0.05056974037847606,-0.04663168006545993,-0.010475999248183208
GNRH2,,,,,,,,,-0.024160517546253975
GAS6,0.010252010836363066,0.06997846173183438,0.06029350752207539,0.03434569474946756,0.0562728306320525,0.02217202745859957,-0.04746709461911319,0.00924477226192175,-0.009059889750306077
MEPE,,0.01029757278278432,-0.025317508976555506,,0.2984381688846161,,,,0.05048296842033938
SERPINE1,0.06042898432570207,0.13285028237679852,0.02242689726930561,0.025260183764206173,0.10347169157802828,-0.00566193698233109,-0.05873872246934978,0.07506013682628523,0.024648926825547732
RSPO2,-0.020783303098093283,-0.028846705371919905,-0.03500294171674452,,,,,,0.11817117008618729
SHBG,-0.023349014935477856,0.08631449510753719,-0.03409016139933328,,0.011992380232443426,0.14377734241368545,0.01243133764020145,0.12895147125178094,-0.008432515251863658
LGALS3BP,-0.041671274640189014,0.10904279976086857,0.03726586963621071,0.034540538421961094,-0.078486080303947,-0.026211136346649556,0.01837664185422904,-0.013718658191701002,0.057614567627855745
LAMB1,0.1081996831548961,0.16331696339415105,0.17696759560895778,0.02633696288832894,0.156875829521035,0.017459665340372292,0.0843776494504809,0.10155196406263153,0.08780716651385179
SPTBN2,0.026399291860712642,0.05806073958618039,-0.05454913773792983,-0.00023809378423642408,-0.03769884750591998,-0.0014280611337237573,0.07233662651952026,-0.05422678969054263,0.0034077322264927205
COL1A2,0.03413785861294007,0.15691755601799348,0.19566542283450608,0.043908055720632465,0.10462501139438096,0.05242119492916751,0.05009521118004185,0.0917406054369986,0.021232435707933706
DEFB1,,,,,,,,,0.0035400752244866373
CEACAM16,,,,,,-0.05071988973699956,,,
WNT11,,0.029101202956122486,-0.01567135564193946,-0.0056825343743984544,,,,,-0.029589292772543317
LGALS1,0.11138457954938583,0.14069438456328087,0.15302293640838832,0.019786154278387005,0.10508148575674926,0.08986542663661354,-0.0243094087287455,0.16325302347892248,0.0021570925187827
BCAN,-0.08632596126984421,-0.03270158588938135,0.03782351855230758,-0.03082085625827386,-0.1154732648449889,-0.13476709754293745,0.031643741848286104,0.042795857170846684,0.02347181666790603
ANOS1,-0.041538654950917284,-0.04271099396975526,0.05590791144353294,0.014568371721072618,0.004776112295068669,0.071883789853684,0.0010104172601715557,0.0977798479047566,0.02194023425578499
EDA,0.03291301529555489,-0.011215443174543477,-0.018737665729331686,-0.01940890097260645,0.0065363524527047015,-0.017318584196174103,0.016198536147503915,0.12823012162016695,0.06190853772035814
FGF22,,-0.015948404025453645,-0.014364859484343871,,,,,0.050052848779804315,0.006715254129945581
SHANK1,-0.024771107382387574,0.029457201581782833,-0.01366725145251067,,,,,-0.036811983914666446,-0.017124518522799573
RAET1G,,,,,,,,,0.03165813360765001
TGFB1,-0.02148500622857692,0.07494704722427858,0.005482006931859545,0.03154370658218343,0.0726951638681139,0.1098157467531317,-0.04649346798507382,0.15314145200704157,0.07616875621144129
MSTN,-0.04418016248108894,-0.013030257757503898,0.08882222050244644,,-0.03199697223119275,-0.06826535898372658,-0.02004765078799959,0.044169760583863855,0.10558080357824481
WNT4,,0.12109164007321446,-0.016287367462986202,,0.0894876439405986,,,-0.02914596745004343,0.0629380140643865
TNFSF4,-0.033922946551767426,-0.02360527774377003,0.06192963204338363,0.016892955961492203,0.13739612391175834,-0.08016136016917062,0.017924308633446604,0.045523256472087166,0.06108604728053912
NTN1,0.027833168127314345,-0.025416007421150702,0.09274876603822871,0.040009072971557647,0.048619606152179515,-0.04548482486903668,-0.04407124696964014,0.015110253077301116,0.07793207022505726
CXCL12,-0.04710390317064004,0.16266849914226492,0.06847769068678264,0.05451281669052962,0.17553235498479272,-0.06900761952600937,0.05065458697078107,0.03477217281721414,0.07882348227099689
GNRH1,0.04048272806157216,-0.029881631432758356,0.020552945524913116,0.0270152809456444,-0.019831532328823315,0.018932694060669168,0.00418492131202344,0.0778712739295536,0.03499662361552267
RIMS1,0.04494324944634292,-0.03862445508652967,-0.053308607508420446,,0.029863468339059826,,-0.06167678138962397,-0.004620426213542193,-0.03969375660688886
FGF14,-0.047885302507650176,-0.009685932919686386,0.0393971433002538,,0.04176173529492329,0.004238542594083588,-0.0005700677048365641,-0.0018981968179432325,0.04225019479801432
IGF1,-0.014726933274146174,-0.008345638400562773,0.050008345430531106,0.01843088627331578,0.010176823439907985,0.16563158460154317,0.11196193338790641,0.021839955177870362,0.04475193785692026
TNFSF10,0.08729135269248323,0.012581296852942916,0.03969778394193934,0.03734690679994862,0.01652744837459732,-0.031793719617604584,0.03461011661802493,0.04134509523901382,0.03207040206004418
GDF5,-0.020783294894730322,0.09334559608893754,-0.010239657566134786,-0.0045395910762773516,,,,0.0216381037652516,0.01973720367340871
RGMA,0.017999458714571533,-0.05430852199497218,0.10496800624078136,0.0028039683771314107,-0.033094979940699674,-0.06114515585747678,-0.030676518727876127,0.08316377680102074,0.037647395011214654
WNT16,0.0595346109164839,-0.03297941524050822,-0.020503917582141068,0.000832831779117105,,,,,0.05424601151635106
CX3CL1,0.025595368463665013,0.07069162342414312,-0.03230034084283332,0.08488105421255454,-0.017513401914660453,0.024621557689253473,0.06910584313277716,0.0949646067629975,0.08782813526603707
FGF1,-0.03561402550632845,-0.03588718090659959,-0.04372621176566947,0.0087084030169722,-0.04436511406381308,-0.05842416798767418,-0.1205490588384729,-0.11778723059464295,0.055020515108015165
ALOX5AP,0.019115210076276732,-0.027823535286085048,0.13327508047337747,-0.029360775862800552,0.07905146401475058,-0.04998224715275219,0.0018649889672514093,0.07131259331503842,0.038809025438419326
IL1RN,0.032102763913661625,-0.03485034784584622,0.14062335206323284,0.03789550870460263,,0.009848972821709325,0.02857507595121812,0.06962829025879139,0.06537293801973079
PCSK9,,,,0.011438092843157725,,,,,
NPW,,,,0.06482364616786217,0.034748660466881263,-0.03875404417993347,0.08575748283718805,-0.025657877991367973,0.06844821750507579
CXCL9,-0.021894806612421193,0.023471946218730468,0.025687807293997666,-0.04079041359023131,-0.05067387431574966,,0.048357421360980236,0.05955838841146311,0.0553224749657622
ANGPTL4,0.0656951124020431,0.05966601424862674,0.03879958380663144,-0.004057352683650261,0.01926302176661179,0.03415101756885732,-0.008604607572111043,0.011626248255842726,0.0747897886777967
CCL11,,,,-0.019070080408921705,,,,,
UCN2,,,-0.015460876930900133,-0.022317494079230685,,-0.022133535762104858,,,
OBP2A,,,,0.005422942027798436,0.0016751415805617176,0.04015987929244683,,,-0.025043990188804505
COL4A3,,-0.02074130269777418,,,,,,,0.011500914645147233
NRG3,-0.03356998434059456,-0.03921107475145964,-0.03375663753074398,,0.14454259121540516,,-0.03521587395028474,0.02186928271559858,0.01869298867173116
IL23A,,0.0645378564220185,-0.018913916690979762,,-0.03531644048466385,-0.05128398067574138,0.10944258558528722,,0.043277181430631834
COLQ,-0.03374684492383724,0.0461114994905403,0.03493228892362617,0.006443098209531246,0.1476459620690768,-0.08560204381416006,-0.035893107567202986,-0.011653622178783856,-0.0063655146061219955
TNFSF12,0.0158559663855596,-0.010954765092837614,0.076942187263361,-0.005011266626670918,-0.001498095480793242,0.09425117425143831,-0.010962313532913655,0.0683395409215361,0.021365551946050824
DKK2,,0.1385275877694571,-0.027534869996991482,-0.05060952858189436,,,,0.002984293808374256,0.02879140014087152
FYN,0.04785408004301179,-0.00795277178449914,0.10969182484994709,0.0891663703825838,-0.01454800551565299,-0.021103533878755493,0.0756921685752163,0.02804605773156833,0.031154821312051623
ACE,0.05239651493283775,0.18266818016346154,0.13398275934630458,0.057829142115917054,0.19169534103860877,-0.0708662356871049,0.04647134358933213,0.1838428998810447,0.07508786697204489
IL18,0.07636610192213378,-0.008097676628524966,0.07461422403874074,0.005455516761489232,0.053682476975348184,-0.08369922842091865,-0.05438758693267744,0.02706615332960121,0.037824409134044376
PPBP,,,,-0.023839401383503926,,,,,
CCL27,0.0004938656617174276,-0.01121544324989178,0.043388009527729095,,-0.035316439557489844,0.024239848213631725,0.0878763379716092,-0.02833021856858453,0.02928439664186904
SERPING1,0.01574360099598339,0.1126141116162582,0.1422310496538827,0.004473312290049409,0.09739408542562944,-0.07011192313822842,0.016607837734872382,0.053387385362169956,0.030369653362629142
AZGP1,0.046063040461350215,-0.010959364438540136,-0.0023635100770214336,,0.05074462939544755,0.003023063980208267,,-0.021915551132934648,0.051454324230518614
INHA,-0.028857789263804393,-0.021511129513914474,0.02593089717725061,0.04139602772039023,,-0.02797035065766368,-0.059587820606358186,0.06393629040838428,-0.04873451689288447
SEMA3G,0.10010132903738321,0.039753374683190144,0.047564380967966294,0.06594974624272112,0.12843477335495762,-0.00024834536849584134,0.0345024058246271,0.03349624093927698,0.05276812735084081
COL6A1,0.01762276271962068,0.13812451663508743,0.09881608086495479,0.034593614998084304,0.10374382789299906,0.07715586040823955,-0.027417464089076384,0.08037591980309565,0.04081532868469606
FGF17,,-0.03236275035192315,-0.006003421257619879,-0.012297020573457242,,,,,0.04716262938719415
TNFSF8,-0.0228571276211963,,0.039178518448482545,,-0.04318717638211053,-0.0534923830309919,,,0.013795768732275733
FGF20,0.09814623028204515,-0.022258218084092778,0.024851631618668997,,-0.030474983251326925,,0.054554581306431406,-0.024356292452969868,0.04981100183999042
ICAM3,0.05484011286715979,0.06343846919667008,0.046455120562904684,-0.008120004995889621,0.09314049829836478,-0.020379607105748078,0.0732829308030047,0.04066499474769955,0.09984524669325931
LAMA4,0.07947800802911928,0.15802136200835445,0.15995580361770081,-0.0408167163995881,0.15978347976158686,-0.0010097992170681376,0.11647876373004888,0.1460110081554296,0.07785973608420892
INHBE,,,,-0.03135950679106076,,,,,
DLL4,-0.05274429815009576,0.1510670945325703,0.14217495609189057,0.06042160426000053,0.2058006387768468,0.05572640159452244,0.06237268832925262,0.13515378404632314,0.07481177215869401
SEMA3A,0.06884824350334455,0.05108571361196543,0.035967905792153296,0.013351260899156713,0.0755608403103685,0.028561395297300833,,,0.002742727722878458
RLN2,,,-0.018737663313709203,,,-0.057193022506967055,,,-0.027536241500448415
C5,0.024716205475388314,-0.029163894549630864,0.04010674349380692,-0.0010876665843697942,-0.0410400749328847,-0.10280828092035083,0.0038825931719609803,0.08321013849068634,0.041341648639962494
COMP,,,,-0.03704314282374909,,,,,-0.034016252405207434
EDN2,,-0.012671673214657784,0.15428220685881927,0.020905758162102543,,,,,
C1QA,0.06536329154034176,0.07104196479924649,0.11722764436333517,0.02661102859600898,0.04676033774682655,-0.010255697012715875,0.04325441029577188,0.025629809101963278,-0.016834385966665897
UTS2B,-0.019383318813003696,-0.013560118777495137,,,,,0.009981528049241876,,0.0854747020336217
COL9A3,-0.01947202312780198,0.029146978684428643,0.04925888151040754,-0.027276311101180534,-0.015560024600428275,-0.10652532520799374,0.040962887655264735,-0.06968203565413451,0.0772572821794934
DLK1,,,,-0.03950312032029399,0.05857182651436752,0.08887042919183358,,,
HGF,0.04395276875109492,-0.011130000187870939,0.010733399505933354,0.03164089826034861,0.06355035697180238,0.040541996072020525,-0.05532375141159858,0.04168532248396975,0.018483718088567837
GIP,,,,0.08724110157072086,,,,,
