,UKF251,UKF269,UKF275,ZH8811Abulk,ZH8812bulk,ZH881T1
APOE,-0.04255385602360398,0.06880741174917535,-0.03644712895108533,0.018920472039867266,0.07163734820234247,0.019153343582917207
SOSTDC1,,-0.03632080686774802,0.04275122035993107,0.03977503409580565,,0.008788116429632056
ANXA1,-0.016326761733342302,0.10770698791615431,0.030658278703818126,0.05422430456997099,-0.02284892970899361,0.060784307274953465
WNT2B,-0.024258049387026047,0.06696958338595323,0.01652370901157994,0.01669636766142422,0.02163724912484113,0.028395724597348553
AMH,-0.023125456936969584,-0.0386772704478479,-0.0033859169800668507,0.02151384840100315,0.03549621258768554,-0.007063777416318831
GDF10,-0.019375207442479756,-0.0303773064535359,-0.017062689916665943,-0.02350419364408548,-0.02347436272134528,-0.012481145142796257
EFNB3,0.023650406306793662,-0.051142201186638966,-0.01065863153334943,0.05844607696048352,0.008546103089316463,-0.044670567995178406
LTB,-0.02826620219995948,-0.03085161901161671,0.02759794497200309,0.06898366904915562,0.016470288493847754,-0.02187320225456597
ANGPT2,-0.013817119101324195,0.09040105728047253,-0.013813604413320024,-0.0017670277581919487,-0.013933187752292688,-0.01940414942282354
NRTN,,,,,-0.02347437114266234,-0.014035571752314738
ADAM17,0.03119820417509316,0.011258298777627854,0.006281908244492333,-0.06973170878947685,0.07410012607698412,0.0009460414293523253
LRPAP1,0.006059415079079299,0.06548842524538089,0.02820592180756762,-0.009024796696398728,0.020581702084039536,0.01364156377832504
NID1,-0.003292765163377669,0.07988404035248754,0.045431768175995195,-0.02167545431393408,-0.017959780015963028,0.0168689256761446
MST1,-0.011968019779217938,0.04061151480833725,-0.05638095678631203,-0.03132881335174588,-0.0327048192977243,0.009818349040040416
IL13,,0.06029891491852145,,,,
DCN,-0.018591516861747297,0.06932970236093713,0.02674401270783219,-0.008027137962943768,0.011598179886846662,0.007477914113804804
IGFL2,,,0.05945501873069068,,,
COL7A1,-0.039564208852456074,0.047394852327409455,0.012081800990488022,-0.01819802387990024,-0.004148494477817842,0.016614431017455605
CALR,-0.045694005556745486,0.08339346280357787,-0.03209105730609465,-0.04072734479108915,0.021055964200045112,-0.020216136743055557
PIGA,0.0045215260717268455,0.048757124206876515,0.006116117798647873,-0.013425653130767023,-0.024050619244958066,0.007822582681030152
CD200,0.010751387234624907,-0.04897256015035372,0.010892480725960902,0.021073660115580168,-0.011724621305344437,0.0512778177970712
GRP,-0.016445948504176532,,0.026009586046255456,,-0.025688591391604464,-0.015394728092963925
CDH1,-0.030351796601129504,0.03943340257243204,-0.00909533313195356,0.01540297073501855,0.07085793832046416,-0.013908492604317963
LPL,0.00755758458071,0.13883951080899629,0.032804133545258074,0.022951817304066403,0.049572164489871035,-0.031413597491765456
SEMA5A,0.013514060792682464,0.11480673831211621,0.006278357464252355,-0.020581929082818976,0.054268463855309215,-0.04028288417855391
SEMA7A,-0.04487944310280909,0.006568452871999517,-0.05557235729907499,-0.004441744294655597,-0.03065581162550596,-0.009045005075680717
SEMA4G,-0.02677680697727747,-0.018602514016897834,0.05606445624730069,-0.009769124520854615,-0.03115962449649128,0.026899763557773987
SEMA3B,-0.016468188670635153,0.034432994377682075,0.0012882249647739902,-0.03913315510709391,-0.014613274281377134,0.02347176263057188
RPH3A,-0.007522010218794623,-0.020568973133775068,-0.024480261417666772,0.06572155150590728,0.07646413634771561,-0.024472886080770483
JAG2,0.02968890850196007,-0.008232070907270921,0.013053292140635414,0.045850964392273125,-0.017037407921691207,0.030966094474612366
CGN,-0.022391565314995327,0.007886623466477775,0.006935516220509171,-0.0641103442130572,-0.048891557451197824,-0.039078079723278446
GDF15,0.05185381304710729,0.06324976249556255,-0.0062859049018380644,-0.027978132012906012,0.04213918720024718,0.012824272177481806
SEMA4F,-0.03448209874412866,-0.018756223657013286,0.049711155245067945,0.020459735573823835,-0.07727726701509716,0.08543181153005153
NXPH1,-0.006092280976029547,0.04748842648459606,0.09601726645450255,-0.01362331936838584,0.028264760367708856,-0.02044910749890657
ARF1,-0.05237000905017118,-0.06310630570431668,-0.033779267208088506,0.019163453539015954,0.01676236186982888,-0.010787768362767687
EBI3,-0.0047051264195773716,0.007897106458370958,0.02028492887244994,0.03001297379244202,0.025211965034620372,-0.01714085770648941
TIMP1,-0.027805326073559858,0.06915674284050698,0.02375078878541998,-0.020395118138185897,0.016050114776418878,-0.0070107740069433
SEMA3C,-0.020714044866243626,0.007715655514168011,-0.001513273164202671,-0.02888932319569273,-0.003722359863767858,0.055641223559878744
GAS6,-0.020223146060233368,0.062344386710218413,0.03889412266809799,0.010142809441639401,-0.021942159943860468,-0.01817288232345237
MEPE,,-0.030057537256801686,0.02290150032576634,0.08888743547958625,,0.03915964891928113
SERPINE1,-0.03886978217537109,-0.06959230389349311,0.02574779158502256,0.0048234991582724405,0.0018761340924834376,-0.029327400686436925
RSPO2,-0.013434444287978716,-0.011655874212600083,-0.029979525758812513,-0.021314447568415128,0.017946172471240723,-0.01995607212310861
SHBG,0.04042875529562581,-0.04047263485912865,-0.025511041373436336,-0.02283934663877799,0.0018717012606568515,-0.022338910539401995
LGALS3BP,0.03217617644195618,0.09858759788195624,0.058626605770737784,0.02239448146457696,-0.043551174108708894,0.008006165206604719
LAMB1,0.033565536943401045,0.05570086466100292,0.012425166636649743,0.0007222016241126824,0.06746684684214765,-0.014928903412871335
SPTBN2,-0.023249552328249434,-0.04149230382001124,0.022674796953007413,-0.019515956403002483,-0.00824942856804934,0.0013598858383701683
COL1A2,0.022285347584990765,0.08421121365095094,0.014056153693800163,-0.05238218480679213,0.03251666547960606,0.004147255940562349
DEFB1,-0.014557074459352748,,-0.013381478084949213,,,
SCT,,,-0.012299227382957599,,,
WNT11,,-0.018605398995153073,,-0.029859359190238834,,-0.033070380970969704
LGALS1,-0.025656361978835633,0.05896249154044936,-0.017793549291489724,-0.04374254862080871,-0.08676697617751984,-0.04312533787041762
BCAN,-0.0074182551086247285,0.07525832131091639,0.029887470736070405,0.050541893240927956,0.08002347460728616,-0.008873639545968428
ANOS1,0.005630336954098179,0.06681126933172496,-0.020213145175031123,0.05196715291190491,0.025501664711545954,0.024398756968165337
EDA,-0.006920374062537493,-0.004756132262016998,0.009363941257231471,0.028140299368377458,-0.034144601552156796,0.07799549688252169
FGF22,0.0780058856946596,-0.017054296279275197,,-0.023240210085362128,0.05424691188585825,-0.023630931688190738
SHANK1,0.14598307491731632,-0.016226079750275933,-0.0025943031336408007,-0.011882129310343357,,0.05210100474483725
NPVF,,,,-0.017251352175990674,,
TGFB1,-0.030268504287086353,-0.015840360800358604,-0.029302728965470204,-0.0023478537856748004,-0.014505615511427178,0.014129376072745803
MSTN,0.04233002215633247,0.055137467084568875,0.0012414311509301788,-0.01953354161632908,-0.02936825808452683,-0.02388202263659221
WNT4,-0.019032207877588348,-0.019336742599252856,0.009952231737193916,0.02378896981080157,-0.018119418687121174,-0.03591472695642074
TNFSF4,0.05751559660464844,0.00825886415684955,0.019898244714866346,0.07659028896894475,0.02924308569707986,0.01296916056754311
NTN1,0.03250523665400294,0.05834380260805162,0.018281113279585995,0.054975097005025585,0.04517847550022587,-0.030684866713551983
CXCL12,0.11020499419512503,-0.045712689750381466,-0.023968200687434257,-0.05149135748252391,-0.047779462062940835,0.009449142827587714
GNRH1,0.023319458581466928,-0.005677843794370071,-0.018690782458953455,-0.023924914647421032,-0.018360788857967894,0.04809202504065866
FGF8,,,,-0.026019066363056696,,0.02647831470468807
RIMS1,-0.03919190510587515,-0.05716857117788996,-0.023400877949425677,0.017972829964209326,-0.04285130578998957,0.05485141298014575
FGF14,0.032998175208749925,0.0818677997304069,0.016243396180912806,0.007106735201509742,0.060506200467744346,-0.008196982137554045
IGF1,0.015501609486180264,-0.00585320390589231,-0.032019839665172835,-0.0492789601781108,-0.03812628173184782,0.0527139256040064
TNFSF10,0.008499573924939547,0.04147160146790337,0.020636171324646787,0.03269590818369932,-0.008509652972893607,0.02400066323196546
GDF5,,-0.0030221631058983548,,-0.009447769238805304,-0.005197650140643612,-0.022621637606091198
CHAD,,,,0.013646141079894876,0.07751011221145673,-0.021938367183212237
RGMA,-0.005771863983539114,0.08096019835903694,-0.013905109419619689,0.027445295042226786,0.025641504104550607,-0.05126072339739997
WNT16,0.1401956824898283,-0.0067826153201320325,0.005524177346115347,,-0.016864611154555342,0.037928736343757354
CX3CL1,0.02952997800836408,-0.03668395988236392,-0.04547040707900895,0.05449736379640214,0.04392388690653132,-0.01037352332567734
FGF1,0.03173202761467208,0.04007309278605416,-0.07012419170956793,0.04489799530035557,0.027298536585812112,0.09827209158550948
ALOX5AP,0.028346412245750283,0.10428728709648136,0.028611461325554206,0.010458786813708694,-0.00807391464472901,-0.02900802310186463
IL1RN,0.008953582648208823,-0.017321968467225165,-0.016291900753948742,-0.016794091464394836,,0.030561315473458635
PCSK9,,,,-0.015047699195692788,,-0.013623713148060233
NPW,,,-0.017062691524738837,0.015831457583227758,-0.018834937804199155,0.0006780910927402734
CXCL9,-0.009648246235928892,-0.02094992287704602,0.01024012277412041,,-0.02209371190368981,
ANGPTL4,0.054046718850126,0.022080909833220783,-0.005618989019264889,-0.03393383191742781,-0.03633930302664807,-0.029113101260703145
UCN2,,-0.018355513759418126,0.08378859018901409,-0.026019070743921735,,-0.015394728092963925
COL4A3,-0.017792727694715304,,0.020971157018677144,,0.015865983684640886,-0.021531273430222295
NRG3,-0.0005391443022418797,-0.04748229158349274,0.034991283858551644,-0.025369807449344577,-0.006584713248144924,-0.013166038336007197
IL23A,-0.019712674770515047,0.012436005346660195,,-0.015047693946424688,,
COLQ,0.04428581035261393,0.02156527555925636,0.004122356947430263,-0.03873886438239517,0.05628191944369327,0.04236605964097689
SCGB1A1,-0.014996445475153644,,,,,0.03027103415698999
TNFSF12,-0.03449336742251047,0.04582092379572251,0.03388761353498315,0.03597818084313907,0.008028334484742558,0.005794883068933294
DKK2,0.05712184591787179,-0.03269003998624683,-0.019758276943029018,-0.01776275797032282,,-0.018143584112516226
FYN,-0.017976638516093484,0.05046124479809081,-0.009305494473810157,0.032657452975825355,0.01678255482034485,0.02598621947852676
ACE,0.001301578876633582,0.015316594177460318,0.04511319816512148,-0.019539206239513905,-0.005185787212252482,-0.024704066451660702
IL18,-0.005205236256304134,0.06828173132746425,-0.03674399854169051,0.05695275043439564,-0.037449442810022264,0.0011939630245328982
PPBP,,,,-0.018424454123116933,0.02505258143537881,
CCL27,,-0.027557875460980215,-0.02764141476531722,0.12400303339090576,-0.0021806198370581255,0.049717322940020445
SERPING1,-0.012443657969020288,0.0787875181540453,0.06139309305368201,0.03934558666537713,0.027744512136755616,0.009627642795817735
AZGP1,0.046812922298857085,-0.03087741427473655,0.10769360417444314,-0.022730308676942482,0.015724658548932412,-0.029056462869413237
INHA,-0.02298036975788036,0.017742038588520755,-0.03508891521334771,0.056513581276968476,0.008401231037484918,0.038022550021527275
SEMA3G,0.054107537509328986,-0.02375611520363921,0.0051723683414884305,,-0.01737667587889369,0.04375942536624482
OXT,,,,,,-0.013199636788018897
COL6A1,0.06652064277125065,0.08967192929770423,-0.029329801028832387,-0.029740656669436358,0.01007227930558739,-0.06058635325032013
FGF17,-0.016445948504176532,-0.013089800320850083,0.052681126043461646,-0.026569430179806345,,0.009625666523258015
TNFSF8,-0.014557075958001701,-0.017321968615205206,-0.015777809121169724,-0.01999191958757742,-0.016864617711006998,-0.014035571752314738
FGF20,-0.03469957498251845,-0.013661232480671089,0.003550107572849862,-0.0217395222913246,0.07294581557167393,-0.028398410407990272
ICAM3,-0.013032840343005603,-0.029008347485491626,0.016282046488914292,-0.00923354030389513,0.013734204994851864,0.07207521911720828
LAMA4,-0.0008707964354400955,0.08238385432586487,0.035569617342399884,0.0024087251095752963,-0.012164141838407787,0.017509921865807992
DLL4,0.021864795929019572,0.05973317857384838,0.09193762743313035,0.009401632507578387,0.02054637842160774,0.04063475555230889
SEMA3A,-0.015534250404247925,0.01963244052075451,-0.002921569052066928,-0.002147733035230246,0.09569340560180079,0.03594999730567244
RLN2,0.02668416577513786,0.048452869748469206,-0.016071668774720303,-0.013824363837403217,-0.028080717078198605,-0.015394726395370378
C5,-0.018707093631639103,0.013155108222934113,0.007044384807937167,-0.015609778276070022,-0.04718449440703227,-0.046063608169743975
COMP,,,,,0.07711476321277354,
EDN2,,-0.023674843758983953,-0.019516361702723268,,,
C1QA,0.06650204751354422,0.0652735955143473,0.0345555079653817,0.0285242551889078,0.0011289269726645686,-0.03038118138751077
UTS2B,-0.017783309198496813,,-0.013892229373413412,,,
COL9A3,-0.01384730787471649,0.1097313171704237,-0.03205325101246002,0.016073106522971444,-0.07662431237371876,0.014054178508362982
DLK1,,,0.0161750927767601,,,
HGF,0.08693661049330119,-0.027527521285893128,0.009888867929954376,0.026161618885168207,0.00635840122983077,-0.029090451037040777
P4HB,-0.0004960216138268986,0.06766919347017554,-0.013632045663400491,-0.03350404298983059,0.027536009607441164,-0.04367098530619788
ADCYAP1,-0.022091849289236926,-0.04679718895113399,0.01549300826952796,0.05828274783951436,-0.0029448332089154865,-0.00937935855775482
GREM1,-0.027334773281385456,-0.053196975125757134,0.09707254771413747,-0.025170650872920627,-0.056725495253773926,-0.033822579684140916
EGF,-0.02988886710164702,0.01798394879845459,-0.03309103730537231,0.06156946274904652,0.018392908900919987,-0.01938263905827584
VEGFB,0.04492426241604535,0.09441024310457682,0.006811108500378877,-0.04198462666676619,0.02750586381715637,-0.040372876005208606
FARP2,0.02729816522639635,0.028440805138323092,0.03397499188190318,-0.006771365489654003,0.06643106475830687,0.03968642088649019
IHH,,,,0.07519338166988553,,0.08431060456187113
LAMA2,-0.04049064624585133,0.0024674888455174853,-0.037493919071741245,-0.0033814269781649547,-0.01873125241376697,0.02093353684622895
SERPINC1,,,-0.01486343044987032,,,-0.015018261302699192
NRG1,-0.023950551364478587,-0.03815234748827669,0.07475065807106014,0.03381115274073884,,0.04033940631014869
SPINK1,,,,-0.038156549249782186,,0.02306634137694725
EFEMP2,0.03298595103263762,0.042286600707866634,-0.00491862376173795,0.07102280738927139,0.05043434789621842,-0.06962343493120346
SELPLG,0.040088657096352134,0.06633722033231995,-0.015929940085147528,0.0032994309039346575,-0.05180730761145472,-0.01780690757459522
GDF6,,-0.022245793392711363,,-0.021899528311073196,,0.013866850586863553
HLA-E,0.01169865702917267,0.13385093581116794,0.045919141556003705,-0.022133392951181805,0.05180574481770397,-0.02484745571508273
PTN,0.06477664354651008,0.11014278608270141,0.0036683520743108966,0.047579782062283915,0.025142092411634474,-0.04906877454719671
CD274,0.058808100186632656,-0.0075815411261861134,0.03883199494229782,0.05982972631864371,-0.006817936537804061,0.022035901953583622
CD14,0.026329248039451816,0.06377168124037785,0.04505862090563124,0.023678826521339274,0.030940037719327424,-0.050303525451389344
SFTPD,-0.024807004108797166,,-0.0030604989079199767,-0.04546185575725359,0.039222562074371456,-0.04062103159317181
SLIT1,-0.019094021256988808,0.021065595769933988,0.0179833481358519,0.00020590472963827685,0.07245904366486386,-0.02879555841193679
CNTF,,-0.023274749564741834,0.13651960021149093,,-0.017376682735840004,-0.015394728092963925
BST1,-0.014681208884034984,0.10261729691361816,0.03826205801986429,0.0031444526680129738,0.05356454727911804,-0.025350187407380532
AGTRAP,0.030411349716246785,0.06162766428622486,-0.0026120809997596524,0.005352968044787321,-0.0364259553226079,-0.013100592867876053
LAMC1,0.006569612511782537,0.10356095814030271,-0.04546840542071821,-0.00881979590143235,0.025879192449453615,-0.0023568096481291338
COL6A3,-0.02283445094143374,-0.016099364230363494,-0.026268622395250504,-0.038492901614088325,-0.028202749862289867,0.020387039482799043
FN1,0.05364027765021661,0.048098707659678705,0.02654258317263897,-0.07503158915630831,-0.006370500492797808,0.0082784014983409
MIF,0.03772486930424374,-0.01893208371554126,0.009453943724149927,0.01064655423668544,-0.016779084059401976,0.05056669102064185
JAG1,-0.03165683952563287,0.1061472113835941,0.0005419091285693273,-0.02031825879206944,0.03155729502313732,0.0243261537687836
NID2,0.02310113525478475,0.018006750344123496,-0.024497947910727833,0.010407429181223893,-0.014711490160769766,0.013399461896819
EFNB1,-0.02035570587075875,0.06933979307722235,-0.048398576777600406,0.058914161936059445,0.029793743513657187,0.005815620282443963
COL4A2,0.042752327902911155,0.07580907839333398,-0.0219470622598494,-0.01789413432263582,0.008849149639446685,-0.016352513096201917
SPP1,0.06157358441698511,0.10420860286661092,0.027009562435467135,0.06531856456436645,0.026680392824813878,-0.05743411504767526
PODXL2,-0.03246080241802652,-0.019089698723555034,0.07145599975362493,0.02978571999056756,0.08999109576493539,0.07138170566036335
FGF9,-0.02210652334920795,-0.054027052006215874,-0.0049323336267695144,0.08396814694906013,,-0.030755076265445384
ITIH2,,-0.006026844609028511,,0.0428307574484606,0.10080051850191517,0.034954185939959526
ADAM10,-0.0451170569515948,0.039233182279750166,0.005254913695405086,-0.008520858322943544,0.016412180875104383,-0.016026599225022118
CFH,-0.028379332050827308,0.0714909759136502,-0.012940895060828624,0.04944695602020976,0.02165018743592265,0.016833187381529415
COL4A5,0.060703139395962565,0.07809215863773936,0.01381814484949708,0.004566393122016707,-0.014014337173533389,0.08548220978282854
LTBP3,0.030051945204621535,-0.024372424096704447,-0.029292799299662976,-0.03878550151102898,-0.07661891179999855,0.006391770859351332
GNB3,0.028913066092518,-0.02976052745013963,-0.037649095268111894,0.04877217203581492,0.021914604990098886,0.014279650541322814
COL6A2,-0.03690011996320651,0.02567837878530272,-0.047320887061233406,-0.03326689548963908,-0.026981240276942736,-0.014725990861288398
GDF9,0.02950478476581055,0.005745502506488992,-0.018261439179174534,-0.02834863721705321,-0.025510450619312907,0.01058152001536597
NCAM1,0.0032446647757657485,-0.020366555856886858,-0.017292985617201023,0.02077907356340866,-0.01280011358201422,0.04738242544724164
APOC2,-0.013431755448796115,0.009886262438741585,0.06958203393347241,0.026663681647700797,-0.0012920221150758428,-0.012445709789755026
BST2,0.008120407367429448,0.11889318089434639,0.06406040776112742,0.053582438550844866,-0.0508184623093715,-0.010064564450389639
COL5A1,0.0032416115033687505,0.03209476520309373,-0.048231923788778594,-0.042864952902308,-0.042087516918243244,-0.005119673517318255
CALM3,8.308646747150794e-05,-0.12084447774504614,0.008328949270046918,0.041334550141233314,-0.0722031341863772,0.05421848749593244
THBS2,0.03531601355167081,0.048424618027308394,-0.06830313465418494,-0.04437706545157223,-0.033559944351699275,0.007671014889081213
SERPINE2,0.00022002380781743777,-0.0455007093256835,-0.03392855400964208,0.024091323909221897,-0.02695419834390587,-0.02240384550420553
EFNB2,-0.019942576959930392,-0.020443820146318598,0.04199137590056231,0.02514064973971945,0.03309427870495661,0.04856925305787764
PROK1,-0.019032209074841665,,-0.02046836878474947,-0.013824366904276892,0.09982337452845172,-0.014436244851511203
MMP9,-0.014778324631935513,0.04954155872637126,0.030772539944372745,-0.012645965455474804,0.00614972034922105,0.010889310294132848
NPPA,0.020724348422045045,-0.006069842261888689,0.046561568716820025,0.043161666453385754,0.03303582038912171,0.031320676664332345
APOB,-0.014996446974574402,0.003281359834814559,0.016935693492790407,,-0.01906794677572936,
C4B,-0.01722215797716295,,-3.171112700720823e-05,,0.03283720888401542,-0.0178215453105136
NTNG2,0.024373398323540813,-0.051608362430167136,-0.029132332576161716,0.05138653166014247,0.039405112981336934,0.01526173771425886
LAMA1,0.013945722899333332,0.10954621665816246,0.008067367255737617,-0.034951433050008016,0.15414184143824905,-0.028019454481028407
UCN,-0.011554128179024991,-0.0028351854885104405,-0.030284400522351845,-0.02203724859796773,-0.008942527910436659,0.005361914124425197
ARTN,,0.10688189937361642,-0.021156812232090892,0.007708626833537708,0.1265134384216582,0.02626112197522033
PDGFD,0.032496434986620644,-0.017546226293127624,-0.0072705128637370236,-0.007909032938430677,0.05949818594543106,0.00816349366327824
EDN1,-0.03533136459156952,-0.02512115136254269,0.0077306175644466955,0.03600556023728938,-0.058444437044882495,0.01342437981672233
ARPC5,-0.011504728818478555,-0.007626627246730426,0.0029231288894678116,0.019779488257180827,-0.02750644449989706,-0.04208820720693718
GSTO1,-0.022324655018841174,-0.07134630487255046,0.0030588465622809298,-0.014923421459550586,0.019025824191169414,-0.050535829100029975
PROK2,,,,-0.012012294012949246,,
SYK,-0.039592138411606706,0.04211950170747305,0.047716998074928754,-0.0422983023565807,-0.029739655149823716,0.05351559418241759
ST6GAL1,0.02216518247161443,0.0465842808981557,-0.0012799400630021294,-0.007939598135661273,0.028230803413392066,0.039574012442027066
WNT3,0.06075557286655227,-0.029821584682484754,-0.00848347675347646,0.05650424197367088,-0.04573515178151557,-0.0024803808443246297
HSP90B1,0.032804738266980354,0.08281461526484782,0.005093395482902618,-0.058576089062559226,0.02586115812623197,-0.04152915408328769
ZP3,0.08087274231718415,0.09231562808706238,0.02167583557972511,-0.022295299515812876,0.09481928963359311,-0.010111776019248245
ANGPT4,0.04069148166214329,,,,-0.024044559868454732,
NRG2,0.012207099406940567,-0.024610591445044124,-0.02824634632336212,-0.027450945758790403,0.07519238410550322,0.028991449289684584
MELTF,0.06754910343803124,0.0690060196660353,0.03167222163504067,-0.01579840108606395,-0.04155973115116827,-0.02063386622997608
NLGN1,0.05314690598272552,0.026962818502808444,0.03559098084867357,0.02147604408208383,0.08158779672741795,0.039685389354735964
SLIT3,0.014616957444080609,-0.06470939100780211,0.05097529667058296,0.019691248385779556,-0.024418187515663735,-0.007321431232594046
CCL8,0.15009594764877,0.026805434674115575,0.12218181875092546,0.015136530475063753,,0.02962647125932671
S100A4,0.0009973422411218953,0.12695300737064874,0.029731461294541073,0.030253814338496342,0.08048446776072174,-0.041972082380951375
TNFSF13B,-0.01609973572648352,0.03097150898098821,0.013556122593150751,0.020084556168407236,0.0506884265085083,-0.05909614626277541
HSPG2,-0.015975967070581742,0.08835956651618661,-0.009275437671039473,-0.01604880478400828,0.017989170068430513,-0.020988849844203742
FAM3C,0.046511298458431855,0.03878184724537021,0.030868412800721966,0.08451481636575518,-0.002582386702944677,0.03958120658178246
FLT3LG,0.011037851743636976,0.047092270426839555,-0.0055939754198006,0.0009068687274561911,-0.055821387817640934,0.05027213050367796
A2M,-0.02155355368791041,0.05895156881222534,0.02548156443308661,0.012087634953730973,0.018778877548686963,-0.01625495030239566
VCL,0.017176938214184874,0.03507387966960203,0.036359105592294313,-0.021142918598479853,0.006406842884189119,-0.07357356390374865
FGF2,-0.02711112514524593,0.0018781168335008558,0.05509217339637821,-0.008900532100466315,0.018515219153489113,-0.05895792155031945
AGRP,,,-0.015019486687496947,-0.01424313249669875,,-0.014826659356958415
CNTN3,-0.015423828693594195,-0.05566450782208847,-0.0380392340609359,0.0778572022998274,0.16658219383306913,0.030157553224862885
RNASE2,0.02949667822684239,0.08537274561045766,0.05011041819703523,0.074032836122078,-0.027686225815989594,-0.011565546560727969
ADM2,0.024373383087058467,,,,,-0.01892667297472568
GAL,0.024123194836051486,-0.027557865617499098,-0.01507126703601961,-0.03321357772958347,,0.12054535972224367
CXCL6,,,,-0.05141159607189979,,-0.011046206718432164
PDGFC,0.019875971808331942,0.08588121415898693,0.016669128869829408,-0.054869116562752694,-0.031188900146895276,-0.043320795947886695
COL8A2,0.017239335628659216,0.09548725216968265,0.03389707151993841,-0.010942868405935512,0.0601666032908829,0.0017890864936575862
SPON2,0.009283285004333567,-0.011265301207735386,0.01504949813378823,-0.010686726049289079,-0.02965198154332723,0.03791681198778986
LCN2,,,,0.015156772891640236,,
SEMA3D,0.037766604533854865,-0.02451884630520647,-0.008607786538773171,,0.022194784244638104,
BMP6,-0.014778325544289992,-0.01981019168799296,-0.013723999182822964,-0.02516273051440847,0.06382506335682799,0.0015335819687144737
TIMP2,-0.0008252963270988922,0.04748732344659747,0.02781629890928017,-0.007367568871525391,-0.025446504509713228,0.037800145986711026
EFNA1,0.0013033112402892277,0.016836615867279504,-0.021915833017178858,0.0012780112109265504,0.04186691390484261,-0.03832706064030671
S100A12,,,,0.012529857788119032,-0.018599259183977094,
TFPI,-0.01584666891085961,4.7454339868591905e-05,0.04428220900478291,-0.07128263262984369,-0.03690979067379259,0.016295375396390623
GPC3,-0.02326971832587032,0.0027472713050148327,-0.01800267043952292,0.028934947881468207,-0.0399785941946306,0.03731933736429803
NMU,,0.06940009695981199,,0.023533080381835342,,-0.028934837382642083
SCGB3A2,,,,-0.01725135497556053,,-0.024864531806977987
LAMB3,-0.013740957416737533,-0.052167286899479914,-0.02523408000720522,-0.014411472932457463,-0.038375783958565196,-0.02705765902244859
LGALS9,0.02240948643604354,0.02162341897912979,0.06141354562597365,-0.01158728809992547,0.05171870968678668,0.04761646422764775
VIM,-0.018156201499353434,0.1040280744022159,-0.0034019480974619956,-0.013342003297649027,-0.029608908293676107,-0.048528091211766274
PLAU,0.04852200772785503,0.11582416725998201,0.059362836454750004,0.04264293563931689,0.10855695019059257,-0.007804775681776913
TGFB3,0.03374845294771777,0.019709184066386914,-0.028086721704600862,0.004521486655190905,-0.04983882177591349,0.06292652025131582
APLN,0.01786053793935241,0.06928762064242555,-0.018826850109695266,0.009612272315136417,0.020134032105484794,0.021322279743862804
SHANK2,0.0009714016276544203,-0.07509638689472978,-0.017610252892027525,0.007265902723821876,0.039191357074691964,0.05616488237002255
LTF,,0.07911116077758462,0.0797913021822076,0.018085270801284185,0.06631565445259552,-0.02157744251800899
PYY,,,-0.01706269082989247,-0.02014265666012773,,
PENK,-0.027654012579322325,-0.06693728585245372,-0.01796706109795495,,-0.021269082778061475,0.0537926369345472
CTF1,0.013427630375894239,0.03918684926796918,-0.04256887018615491,0.024967214171789282,0.02897115643306444,-0.03559132235252763
COL3A1,0.0026894761293083094,0.04809048988961493,0.018923175025905684,-0.039214872538005964,-0.056802586400648426,4.1907746547432973e-05
S100A10,-0.021614081827769374,0.11796522125243913,0.03650682748852611,0.022194612490298405,-0.029379698240489294,-0.06186857523298751
FGF13,-0.02750566945657274,-0.08586124196962372,-0.014723674232675187,0.043121299056205695,-0.01686461820583385,0.022070559852492677
SEMA4A,0.06382555734362615,-0.04756614681999638,-0.00868577555877453,0.09053702000778364,0.04950784809609462,-0.038834295521007464
EFNA4,-0.03043820032932298,0.05504385904500789,0.0041053020796449876,0.0972759513683022,-0.057053445318135436,0.055046193748738495
HSPA8,-0.03917686651623927,0.012010709000514786,0.07321625770561203,0.02058767815429601,-0.03713727503213074,0.0001956328006578129
NPB,0.05883768989170824,,-0.020351583299563457,0.07349551599497789,0.021564597314588693,0.08744598635249162
ULBP1,-0.02969141991905912,-0.023475566751482848,-0.02092960252837675,0.07454428417138037,,0.0034644186417882618
SEMA3E,0.015236677549912463,0.018880655356177653,-0.015681377849945118,0.05837911736810014,-0.0012347272973570733,0.028375385679793457
FGF3,,,,0.07156268242252463,,-0.046364942374172054
ADAM9,0.05621325750435583,0.11563736282234943,0.023657422082971186,0.03358189382128546,0.0006041100338733801,-0.055712498329624195
ASIP,,,-0.0039405838764815185,0.014564897703814958,-0.010930593049467445,0.08941492439371379
IBSP,,-0.045186404031281456,,-0.002711110505025538,-0.021890156185837575,-0.055606262910362636
MMP12,,,,,,-0.014035571752314738
FAT4,-0.007114504967675537,0.02741202018663774,0.013916419652423769,0.0032009856911284604,0.09320688505386643,-0.011804890903927143
MDK,-0.045854869865596545,0.10957170333947411,0.05982165357170269,0.0231386511722169,-0.024103001087327353,0.01000267368981394
BMP5,,,,0.044464707061704405,,0.01963174202829052
CAMP,0.09462668876462367,,,0.10322981119159241,,-0.020553662975429585
HSPA1A,0.051673520365361686,0.13336390511352128,0.08304859141342225,-0.06628705192406131,-0.028190437300056617,-0.024478514830474134
SEMA3F,-0.029340612061460887,-0.01721156077629947,0.01459073241344855,-0.015674587900894942,-0.05289415701152602,0.006928071643430515
