,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
GNRH1,-0.010244020085575416,0.03867576872090747,-0.03042834675162417,0.12055373176352747,0.0022244761835065996,-0.01618279671838394,0.06792590355225757,0.0026888688953433594,-0.0169111035971057,-0.012451472021781212,-0.03634629257969033,0.05627706015159032,-0.0011971539568208605,-0.0014858045746907237,-0.024515375476987483,0.06538577207375662
FGF8,,,,,,0.0422077466773448,,,,,,,0.008809369433011057,,,
RIMS1,0.008543403628232369,0.036871110649198124,0.048661103034601895,-0.0009678377566676042,-0.017002464178384684,-0.016133064542152863,-0.07917191520087062,0.01758311858852538,-0.016150529133068057,0.07838536184934514,-0.027973840629529918,0.015289022952375905,0.028216591398260948,0.026962154253709174,0.007804359433531046,-0.07636432124386741
FGF14,-0.06340083535425928,0.02877356595902809,0.012740447268198419,-0.006096246760469021,0.08981380222560496,0.06936463884741308,0.057473686118047325,0.017014356175506333,-0.03138287137200809,0.058225674963704864,0.003158690032863158,-0.002001184290102361,0.05349216996512962,-0.00875285864231767,-0.0482869468350421,-0.027578860647201685
IGF1,0.012261626687714019,-0.006292895591535227,0.028390538185840496,0.039149593248118404,0.0663692049966675,0.06472778161567959,0.0029641989568280737,-0.01598119872465485,-0.0035258201667553854,0.05277295840555577,0.01812104742721243,-0.009142268843826495,0.06696727769724214,0.05581595196464928,0.031010490097016122,-0.045443221704429076
TNFSF10,-0.03946361234579421,-0.022601145545892536,0.0019556820833418797,0.06146784280418901,-0.03852502085233313,-0.0018981368001338877,0.12279865305656286,-0.0046856011170921304,0.057432346677791984,0.027687391897795836,-0.08991945620691974,-0.04142733065629378,0.021198159116982838,-0.0005912660505523311,-0.01531691519390511,5.969239487115828e-06
GDF5,0.0007645828834211006,-0.02038327264387909,,,-0.030150470277249104,-0.01872011399259994,0.060027784827785924,,-0.019333918721330893,-0.025642331256765846,,-0.028819760964982347,-0.03430002180223766,0.015064290821753803,0.017750805415864712,0.049289039101274634
CHAD,,,,,-0.007891797065648312,-0.03203117020509752,,,0.029891453107830052,,,,0.00477593027879179,-0.02571715248361893,,
RGMA,0.057962525659109886,-0.0245735007504694,0.02376062179677191,-0.05121845958348282,0.013123643807970476,0.008497016024309759,0.16226965949215158,0.010525228146678554,0.04709188782755662,-0.013058412648644165,0.017690063048709587,0.018800737564857523,0.0013544116216005768,0.006338600517289033,0.10265424571018032,-0.03546430196608423
CLEC3A,,,,,,,,,0.045653239643298815,,,,,,,
WNT16,-0.03679534768865727,-0.0168326925592782,-0.017121408466352617,0.036060690439422734,-0.019816416569261232,-0.021806032801659984,-0.004669246445171458,0.02213018481592156,0.02719542195187419,0.09322856515063914,,,,0.001799867300146029,-0.04648786282545283,0.07833200630253573
CX3CL1,-0.016184246427448208,-0.008556226544061915,-0.010453861862397804,-0.014654445017443217,-0.005412929287263778,-0.059475656107809895,-0.019909420343856194,0.032689954045056,0.011320610952248848,0.09342472803981845,0.0021568146864147097,0.08701867062441612,0.07818238906092774,0.048402886669228234,0.0704123472748008,-0.002337139601098007
FGF1,-0.011529775632661284,-0.03435951381005966,0.025826205268237746,-0.0725607559589541,-0.0022018310395237263,0.0012393125193937325,-0.06014358333222926,-0.0297776401818739,0.06164902331641672,-0.1309452841632592,0.09744210619876403,0.025269540548292894,-0.004070303766947891,0.0546379845754052,0.05478888399170474,-0.00331593231913321
ALOX5AP,-0.006791659479326656,-0.05651942601700222,0.002301848934358226,0.009044486336667629,0.054511230073496404,0.015043431774587364,0.16556919881087936,0.04534863901852215,-0.020554613623738914,-0.07552460381520593,0.038500820448979636,0.0030850246545447396,0.019519384370372525,0.030635227267653747,-0.009656723776232175,0.0009434765480748703
IL1RN,-0.07398130081312694,-0.0373363408664171,0.06289742612422153,-0.0265125947304096,0.04018129754769738,-0.022214224245612247,0.014409920753800369,-0.040591572565041215,,-0.01312840909678718,-0.023873615084764124,-0.0219070206673014,0.04715263987942164,,-0.06214562659865654,-0.039759225853954645
PCSK9,,,,,,,,,,,,,-0.015047701713596527,,,
NPW,0.03085045669394153,,,-0.014929409778656873,-0.036007213436967576,-0.023010602704287172,,0.030683570531816334,,,-0.07499575234940958,-0.00876999849181361,-0.035294378146783954,-0.023727215350929004,0.019093338529628776,-0.044241475902675964
CXCL9,0.0348720191695658,-0.008297831380661891,-0.02712533662216614,-0.019860192572722805,-0.03160257308925093,,0.022072515353347387,-0.05110952197696531,0.024238335551720874,-0.027390124911701445,0.08998681772180432,0.04150470027048046,,-0.0278324391452654,-0.014325660941383087,-0.016398973844814906
ANGPTL4,0.020523379847279078,-0.08040555843999447,-0.01600582208688373,0.07472113573366561,0.01530666041831746,-0.007986207602020096,0.02846672857676597,0.030025908247760438,0.05708782706827818,0.007258094742860397,-0.12324316665382386,0.06645648908921123,0.015901221810520293,0.008046812546732606,-0.08312653160582482,0.06054553523880382
UCN2,,,,-0.010351964164665663,,,0.023410017135141067,-0.011987912990842653,,,,,-0.02601907509764483,,,
OBP2A,,,,,,,,,,,,,,,-0.02228971186744986,
COL4A3,-0.035489110872992016,-0.026716554196836977,-0.033566592650250415,-0.019629000737380678,-0.05121951481353804,,,0.07643444570024725,0.03186108808217389,,,,,-0.039910024043412914,0.013349729779935336,-0.015535373109036198
NRG3,0.04619351058867834,0.02346138916508886,0.003264651622875552,0.081197723208379,-0.04154388904135768,0.024719281235607217,-0.076166908390076,0.05864196886147119,0.02915790487857699,0.043991020200821386,0.13614818716831784,-0.045120430826994476,0.021958690118304383,0.011143288659304305,0.03943656039287098,0.006767733202739878
IL23A,0.10911511373967121,-0.02178136946134797,-0.022838097660591788,0.17891193908434433,-0.013208509675202807,,0.05946836930131287,,,,0.10878512135997773,,-0.015047696464327548,,0.034493577622395945,-0.006752090823595066
COLQ,-0.03152340714311726,0.006782897881749434,-0.034027862382744495,-0.03902167883226978,0.04050574826968705,-0.0023723252587574558,0.06451089407009673,-0.04267678563970835,-0.008205924434780701,0.042834468778726396,-0.026204110287137917,-0.06869345544453713,-0.003963833303944174,-0.011038635465030065,0.06236830403568351,0.04818990055861471
SCGB1A1,,,-0.017374115400897987,,,,,,,,,,,,,
TNFSF12,0.014202757132210024,-0.02305563605977071,0.019046570295458188,-0.013953393629846609,0.06506034009693282,-0.03460169256649285,0.13202338939388478,0.03491740677228504,0.05344189543558901,0.06496142603106043,0.0503463592921771,0.005433286526549568,-0.009026350434818737,0.04420943676862109,0.06308439694365517,0.002135558615103435
DKK2,0.09818968870128163,-0.022814942186543678,0.012862455039462376,0.016492896199074847,0.0770386777762944,-0.019960104004149083,-0.04819120469715887,0.01427381215485482,-0.02602397472271935,-0.026150470076038466,,0.00409374574614807,-0.017762760942532332,,-0.04985050936817072,-0.04510225751050492
FYN,0.06011953949980245,0.02348604165019404,0.03769841071035087,-0.05414042451568826,-0.036006034824856356,-0.0630955388927375,0.13100642823458603,-0.01976960607604839,0.0536477525007926,-0.042103343494068565,0.014057692488056016,-0.06412421446687196,0.009600121979330831,0.03306579708840427,0.07612956738242631,-0.04420399253370279
ACE,0.03159428446995984,-0.042232879830890746,-0.008315351018324226,-0.03557974165436951,0.010358092964721292,-0.0320118114427489,0.18235103049889337,0.0028090545463148498,-0.023836631344045497,0.06776552186382158,-0.0510644519769177,0.038658177100903524,0.037982999403863925,-0.025203324898107428,0.012030795456696993,-0.06126994212517798
IL18,-0.001832162216767083,-0.0405452952087775,-0.0010978677222365917,-0.019185218555614114,-0.02958952919335975,-0.001719647539620239,0.10541855447385315,-0.025549597307002323,-0.023731113043261438,-0.031487690181225214,0.01793426368765055,-0.026810468665049512,0.01463560243076329,0.04186084001756977,0.04016027301852047,-0.043956114768352685
PPBP,,,,,0.10631167030220455,,,,,,,,-0.018424457206046845,-0.027317436030889704,,-0.02981958564250574
CCL27,0.11235589471325237,0.00948323342140507,,0.023303346897954227,-0.04178220275845445,,-0.007769698851153386,0.005824597462691661,0.02637517019121615,-0.03353361970990665,-0.031898076710919716,-0.014232489803917498,0.1005502490411513,0.041731942354220126,0.06596054368454045,0.03448604255734517
SERPING1,0.0591107202268396,-0.01473244536422694,-0.03647313403053868,-0.024981947900004593,0.10407055717215917,-0.06837322824906729,0.18528279226005123,0.08596993301645485,0.08316164883510371,-0.036461768714845647,-0.060388905288751585,-0.018277766606558686,0.03255747886854688,0.05858697604121767,-0.09950636085794246,-0.005888926560429631
AZGP1,0.01861496433022027,-0.03133127270835806,0.006195761950701625,0.0928679158177371,-0.034591298388414723,-0.051989929490120004,0.024440995333580316,0.09418997730751204,0.005315704175050591,-0.04230043577652858,,0.038712854999077756,0.0228393813933786,-0.022706242991890824,-0.005448930837005399,0.018263240168906705
INHA,-0.0510476705642138,0.023919555902570225,-0.013956582763448376,0.003711002410800818,-0.03166496333639562,0.08585546334345108,0.06528499870824485,0.010268979389870855,-0.0451080404553305,0.08446219458512552,0.05452855115057214,-0.036712491617686575,0.039076304907627424,-0.023727215210292182,-0.014473271995582892,-0.004510009716670929
SEMA3G,0.003226402896591061,-0.0005201249577183616,-0.036521544794682476,-0.019516109157859313,0.01680024568484647,0.009623670335147362,-0.01858402890976704,0.05192454441311415,0.0037382218438881485,0.09598268581653979,-0.043107476400015554,-0.013545005765971724,,-0.02189017744300084,-0.002665529691446396,-0.03568548857214208
COL6A1,0.05729857603352015,-0.07150503733367591,-0.028729679515858825,-0.024546715289347695,0.006074505707126704,0.007581007868967213,0.15031768251793318,-0.04826351066144042,0.0430572589191853,0.01003203055683838,-0.09327114728560244,-0.004133703715377834,0.029174221483394165,0.09555701585720387,-0.11652024073306916,-0.02990038715106243
FGF17,-0.023565012873780367,0.017397494348324046,-0.01905343553992159,-0.01943047487244632,-0.01586614608230829,-0.018353002956094697,-0.0050118808501340905,0.014880956028964101,-0.04605696053659231,0.05423810204537633,,,0.007443459461722355,,0.05749077042966697,-0.0021389947815147895
TNFSF8,-0.01781702218819479,,-0.01686508433034982,0.07269442621624682,-0.020735602504211893,,0.060732540518091245,0.001314838883810211,,,,,-0.019991922932788436,-0.0212451148180029,-0.049455587727171575,-0.0012288816525419463
FGF20,,0.03370476670068433,0.06638210064003558,-0.023951620036323625,0.15191052476549494,0.019100068170367617,0.007633433927849691,-0.027870526068144916,-0.014878613767888182,-0.015147120271365149,-0.07906141947540325,-0.02466725272922722,-0.02173952592895875,-0.005511581714956589,-0.012825707478384598,0.017195184039213454
ICAM3,0.03274981335621485,0.002966611544241186,0.033145395915423065,0.04979040350655647,0.01953674088557731,-0.022926715061835114,0.11760052293619176,-0.009606753554044237,0.05007724966117444,-0.049475343810238125,0.035215021342647326,0.05988868816716216,0.03788784587759546,-0.008485817029487695,-0.02957527204242013,0.029092718781085467
LAMA4,-0.06951301018965352,-0.03007435116609458,0.025248328998122217,-0.029128271671325694,0.02165759230541133,-0.052523782935680365,0.18114375306615363,0.0017096347802174618,0.024362157935067755,0.06881966339541061,0.0011137588592355155,0.03643069373732733,0.026089936549398014,0.04578367977401194,-0.09038483230902113,0.01311995511241744
INHBE,0.05990060165778304,,,,,,,,,,,,,,,
DLL4,-0.03913074742973385,0.016477511884394534,-0.00767117909765008,0.0016319746462975127,0.07521601330198616,-0.014903952427855095,0.14583837549595843,0.040177284869180575,-0.03436355889980079,-0.010008275686594108,-0.016738341559382957,0.01222542531537425,0.0352989507053235,0.02089170790263731,0.0419421210304821,0.035716087928417066
SEMA3A,0.02541799529146815,0.03334174938169991,0.07943899938170919,-0.03484167876086887,0.12542739971910685,0.04242717320683871,-0.05457332064943982,-0.01359975836811453,0.013004422602028203,0.06380017453854622,,,-0.014043238416298079,-0.03920666392634751,0.020526505200874578,0.03737507922590286
RLN2,,,0.05442212000058012,0.13503853283352849,0.015194020153950587,-0.02281390529780275,0.033348231736145574,0.0601378030952535,-0.025185966968307067,-0.03547084653350266,,,-0.01382436615060851,-0.03537453790659108,0.04516302227954076,-0.02920280190247565
C5,-0.05453047166874077,-0.03872360268255612,0.02357470791041358,0.03810959627930497,-0.01927561100657648,-0.019104022681653288,0.09334560249352024,0.025017715281548756,0.0387069667793261,-0.018010104755568586,0.06647626689299632,0.041349750769995273,0.0774130430854353,-0.028839337174869483,0.006359603783699388,0.04751009674903776
COMP,,,,,,,,,,,,,,0.015922935249438545,-0.03027522608044576,
EDN2,0.00044485653274306953,-0.01632218810635951,,,-0.027270783795616704,,0.08109850125353772,-0.011850587687025464,,,,,,,,
C1QA,-0.04475046288676964,-0.07495494294047178,0.03928005850099981,-0.03145170530997123,0.06454492498164786,0.009446992885289765,0.21301955059859462,0.07054778858341246,0.014706123991361975,-0.09388172737677425,0.22674417664183474,0.06832565823915965,0.013869739769422037,0.07910162580233983,-0.09702259769827873,-0.10543684330968787
UTS2B,0.012007937902803419,-0.01746658122266221,0.042962882921852207,-0.013326840333137609,-0.006265444475377706,-0.01698186571603909,,-0.028802315007366887,-0.004642004038911326,,0.0033831747870629162,,,,-0.026113088493572478,
COL9A3,-0.015563606307270833,-0.01990055971646493,-0.021992363443969896,-0.052453896908357216,-0.04691607205656292,0.04780321364508236,0.12968689418805623,-0.0778119602890092,0.018073522398004953,-0.07348337752044691,0.11846436750963521,0.026994911950719482,0.05810217629240307,-0.006619737546485542,0.12786959754988603,-0.061915888307493394
DLK1,,,,-0.00852536258650398,-0.018523351032156108,0.013019558803676756,,-0.046995111264982965,,,,,,,,0.008112326159368504
HGF,-0.0077768208864289695,0.03530998930090593,-0.061548534456820715,-0.037474453790869916,0.08519010943953349,-0.0017622298336021974,-0.01467860290585423,-0.0035129939235945765,0.026828271342468245,-0.0431389255717533,-0.0368702847263069,-0.042378940060034766,0.05111104112112653,-0.0512610631267402,-0.02512259913347406,0.028136468746661994
P4HB,-0.04207565793985477,-0.07168560053344682,-0.04160959729478167,0.049901383965909464,-0.003293706672693397,-0.07657232710688051,0.12383767979776103,-0.060046347160748165,0.08763581401323502,-0.04140938163977561,-0.07878790440199611,0.022279056130968533,-0.010311242231279693,0.0570804640116076,-0.1167577598049459,0.008915528152612685
ADCYAP1,,-0.030719659582612628,-0.025594487680856,-0.02690831895771057,-0.00784310328270432,0.06336636481482273,-0.04315324167939191,-0.02077448270837113,0.022874064678269374,0.05062186621385024,-0.05930949292060185,-0.027743058906237177,0.001819693431918401,-0.005976830447905779,0.00837523134720645,-0.06017998854522672
GREM1,0.04040629590129234,-0.02295918286436852,-0.008946544394327115,-0.011518568095275562,0.028044442432123253,-0.04086657559870212,-0.005167287458002716,0.0885068156267106,-0.02692374973993183,-0.09850117220056671,0.05447854064674846,-0.018969931243362406,0.00883844162969457,-0.015017429142242262,-0.019493905039883897,-0.028018187122713357
EGF,0.054602432735554596,-0.008032920214677053,-0.04426534665775854,0.01624039784732524,0.07456260408266857,-0.027177278964775307,0.05935561963395123,-0.019193314310194824,0.013130099073328641,0.04513603897374503,0.008027045398948733,-0.03525558830274939,-0.016902567643149468,0.001448793616484813,0.032020528073828304,0.11134952356357367
VEGFB,0.0351250029664291,-0.010481635444290593,0.03172813447280058,0.025855822546056905,-0.041863527894380595,0.004538718022989942,0.0880705542905146,0.0007067847410729121,-0.026969037765847664,-0.046217305260883586,-0.010798172390821294,-0.05265014767756809,-0.015581501877890857,0.08448519862809344,0.06531675546042595,-0.05951390022854212
FARP2,0.03873027999044183,0.030551623546409678,0.006073249001621011,-0.011263630852920843,0.01474124072391627,-0.018591301172131237,0.05430386673514534,-0.02484955009474308,0.0635766183666442,0.02215395668120592,0.0763837795923079,-0.011187736258549475,0.02787104196090134,0.03255793680213646,-0.016122806346347086,-0.018467557149966077
BMP3,,,,,,-0.02649503400987961,,,0.008248429563771633,0.005783924273998637,,,,,,
IHH,,,,,,,,,-0.0017202307933950082,,,,-0.01809636649354613,,,
LAMA2,-0.04929230014356042,-0.07314647628434524,-0.041249463610257525,-0.049453308790329685,0.04096863312441853,-0.052666253933898635,0.1278068683130342,-0.029880613053968056,0.016330537145745994,-0.05026110731028653,0.010887706144835117,0.05920183106774138,0.07288724566495622,-0.03162003661811428,-0.08257862649319625,0.06024751437404328
SERPINC1,,,,,,,,0.004771873322272493,,,,,,,,
NRG1,-0.033155940478438235,-0.030292489151683175,0.014512148227123578,-0.02330655383481123,-0.041941976338579316,0.004919181679422182,0.016577754879996933,0.012398446502775209,0.06016033413015007,-0.01952416475461394,-0.07309610036060679,0.08244032221512136,0.059644487446346095,,0.005947833853825853,0.052551488731267915
SPINK1,0.006110017021212591,-0.04883944911390719,,0.0997847980939926,-0.027085828923602305,,,,,,,-0.026627424566989095,0.03630236929565322,,-0.034162973879546046,0.015007903295992622
EFEMP2,-0.00019723283890332922,-0.044517806909330666,0.017702130907305075,0.023009388195631433,0.05261010620913915,-0.0036331059742010594,0.1132524023064736,-0.0721375176548799,0.027868298001511575,0.005811251465720545,0.07076681179392144,0.02166064243830562,0.003989997047568322,-0.005865616849050486,-0.05579516723616981,0.02863773770328213
SELPLG,-0.018766392202753706,0.01915555486566967,0.015498782407017998,-0.055883031146631575,0.026543112025533153,0.04888407887458817,0.038250540259902974,0.03684988161454309,0.0021746477892041587,-0.023354640025024506,0.09114955593759962,0.0027014988821187674,0.04942508547846528,-0.003850887746048391,0.02900281144710195,0.033660391140213346
GDF6,-0.022468070376958547,-0.027708153618387937,,0.02394794836196582,,-0.03388862166539507,0.03499908321078745,,,,,,0.0033719454621761536,,,
HLA-E,-0.0193641778295374,-0.08664146399052165,-0.021169664307483568,-0.052576681046608106,0.08047048737987832,0.017890800062553752,0.17905982199039291,0.04874806391635337,0.04759409607362384,-0.11814969863939262,0.0023528297899427916,-0.026513894171724124,-0.007882717481428455,0.012045782494911025,-0.056240950406899345,-0.11982548250771209
PTN,0.05004936181653518,0.11004948304851052,0.04047490886475891,-0.10531501094297417,-0.02347356195474076,-0.04021157584525822,0.19817889481469889,-0.06522881695383685,0.045297074890649505,0.010866735401741793,0.039118947741678387,0.0747398635690769,0.03049878974071697,0.047125323038808814,0.14970334049608727,0.007657069298929085
CD274,-0.04994408923226769,0.007404737525746409,0.05096344404826057,-0.016826814081810634,0.05710761532212103,-0.03788685667554159,0.05880445732944752,-0.0021269876216100663,-0.008211561305965018,0.026469308361844843,0.037676309094186324,0.13310035045882876,0.037730567767365344,-0.04898002242050047,-0.062157510457073115,0.0158587613626
FGF10,,,,,,,,,0.05307905925971566,,,,,,,
CD14,-0.022378213973517625,-0.04820230080562845,-0.021822823280297457,-0.0194135238645079,0.10260984593035932,0.013938151681752374,0.16063256555386435,0.00592135719714952,-0.005672263048245256,-0.08132123122894326,-0.022751311711160946,-0.04647580707116421,0.02415742996466325,-0.01316795579720771,-0.047715995493872204,-0.08575382842752383
SFTPD,0.024410302484355474,0.0006611219547470476,0.005905649721488018,,-0.02328661469654056,-0.018667739020368133,,-0.01787680440236204,0.021183880076697335,,-0.018672151954030748,0.061385124844520675,0.08259517250074919,0.09054673625934684,0.03378760381935917,0.07203543638798189
SLIT1,-0.002084608221706897,0.039838107625987586,0.053932744936721476,-0.05013394751407724,0.05272939784839634,0.06175230829568417,0.08498600546852797,0.04144648249354205,-0.01911823973816792,0.13787007416256694,-0.041548439378560766,-0.0014492254507345538,0.01151799899629231,-0.05854588081899105,0.0503520340843251,-0.1012230971926486
LPA,,,,,,0.13519657480038139,,,,,,,,,,
CNTF,,,,-0.010504578311575804,-0.003573772617481992,,0.02900692245580271,0.047197335053645165,0.03770582908740152,-0.04807287725746044,,,,-0.021890186081003446,,
BST1,-0.038245424547614225,-0.032925260943979295,-0.000926679694247828,-0.026394327143747256,0.07286804575248074,-0.027345486279987334,0.1865516109105252,0.08855253565819143,0.03155996047466784,-0.011967161417479449,0.096777285041276,0.03668049801827658,0.022862708737309393,0.015660048402861303,0.07537314893575128,0.015606502262794275
AGTRAP,0.05790556181679375,-0.015028887466144059,-0.029116342512108876,0.01852874020310032,0.0402716016636555,-0.021587685700994997,0.14021271884307912,0.015968545303096236,0.08213898529106232,-0.03682207072872839,0.008813668728550167,0.07880458696693146,0.050557720546678626,-0.038773594478007475,0.04837273785849162,0.0616092447809562
LAMC1,0.02026729340123582,-0.05623775534449759,0.0050346733415881795,0.019988438490545508,0.029473222169105792,0.008381549554773408,0.1938647147031948,-0.040966413769871084,0.051946831041626514,0.03052994753280734,0.03210863339193222,-0.02641037343643004,0.038492094903377544,0.04466453532322161,-0.07642738830417968,-0.010799171484991885
COL6A3,0.0244846561009663,-0.06599020192595154,-0.0009387257335905089,0.0204393473090729,0.08143900704007156,0.0015031323385009652,0.08174794824326004,-0.027226012849913456,-0.008072801442967388,-0.024278927750479348,-0.0931139923849849,-0.05818138097787347,0.0661572774318088,-0.05319323376694187,-0.11274309657056444,0.016753104665308934
FN1,-0.006076182497887695,-0.07741925731860176,-0.05982473019341883,0.08837989488314409,-0.00260679348759749,-0.05433193916508268,0.19332951101518145,0.00024934415645016194,-0.004661648419675094,-0.03433478805531281,-0.036253370163477405,0.014590274695098925,-0.008715967890052027,0.08502730129573839,-0.11439477670235859,0.03937343855871719
MIF,0.013220172828538143,-0.0033303316939378926,0.0032369053410475765,0.06445852341114222,-0.0211893011236759,0.049188973952448714,-0.03551162206996819,-0.06888992642811836,-0.05481205597497742,0.0020028376098495475,-0.0929295453431517,-0.052024912213016805,-0.03295923334973506,0.05169542695130057,0.09700804969433587,0.10666623151048855
JAG1,-0.013944081488420535,0.0830112513304037,0.00451732896804788,-0.013394871335793873,0.05704728698284768,0.007438895526928551,0.14912352184922353,-0.023081680450208593,0.0031313553865992693,0.03464487004567714,0.07915436293405242,0.029750032648096187,0.03741205046888884,-0.03475267242183509,-0.09572444292658767,0.04793356673663164
NID2,-0.02913462809783316,-0.041147203013251164,0.0007124015602256864,0.011896801365894877,0.003533075981997265,-0.009218096569563102,0.17949240553533904,0.02050359251376657,0.023720238579164114,0.010857711683984125,-0.04195904150419661,0.06646054515961466,0.018012465050327994,0.005016896285684507,-0.03905077891351807,-0.04120564406422707
EFNB1,-0.015650801252888303,-0.032616124975033786,0.019500234943537087,0.03914988056943173,0.04265352759429764,0.0011707902096125987,0.12517458431350037,-0.012403461228593779,0.025932356255861638,-0.005669760128165157,-0.012353712818438967,0.05778758249534595,0.0009321998890922782,-0.007709271305851906,0.0027522811094401224,0.04781690369461802
COL4A2,-0.07208273285213748,-0.06917742866741979,-0.01893373937807661,-0.029897069681503304,0.0693776357991604,-0.0041553255930873246,0.20711664109998815,-0.07775627622859253,-0.047994849594812636,0.061361901319869336,0.04265067894482942,0.008461541688860355,0.029413620481524426,0.03794648559871202,-0.09828081963147933,-0.01958821445500484
SPP1,-0.03972465488526207,-0.03624204607605584,-0.032270665108038714,0.09086052002734413,0.09968573338306823,-0.021505583295014778,0.22482891819627082,-0.00897603925466978,-0.018044806094194992,-0.13566423057660731,-0.10099415127308513,-0.11918225579696637,-0.06021710021327475,0.040717170684441445,-0.1082521183983402,0.025948800279894293
PODXL2,0.07042074052856989,-0.004411545791827144,0.06073148583182858,0.01484255005911012,-0.042247343998969275,-0.036135849219826224,0.010893104326889124,0.015474819065434919,0.002193913820068444,0.07165891128233985,0.06909946260660112,0.022858543541267463,0.006311657880182382,-0.018030179141709235,0.05723925862397575,-0.035143021663549295
IFNE,,,,,,,,,-0.016212717637780334,,,,,,,
FGF9,0.009324688452420078,-0.004997817423297372,-0.027388065118842408,0.03372299506630764,-0.04141719224058976,-0.026377728824586395,-0.05715637643391132,-0.011907009796219795,-0.006142286603658099,0.0872763741980412,,,0.014230200953214759,,-0.03468780486042397,-0.07808985066326496
ITIH2,-0.017817041156786836,-0.015018131333618711,,0.11042179682899213,0.12326903552442588,-0.027008145776259165,0.06425787437087761,,-0.015607768843995605,0.026664371625312853,0.026667785605284804,-0.04438552496824592,0.09523632035117971,-0.04846895347956752,-0.03779022854343471,-0.006258926762101186
ADAM10,-0.0071893197146745925,0.006664272481417076,0.017813788102167383,-0.025575844025282728,-0.04216626697800115,0.010772394267191777,0.05001926652808868,0.02534829054512456,-0.014699989571476923,-0.018928308392801383,0.020828513651966855,0.0065883401773845105,0.03421353533378842,-0.05658137802130031,-0.06351614055204628,-0.07650504407137987
CFH,0.0064269312725397185,-0.08670352612619689,-0.023190518793095673,-0.012490488682831865,0.11446481976259025,-0.010641433466515719,0.1385076574908635,-0.002067878136335209,0.030388033278480785,-0.013636250160220577,-0.025023840512231946,0.008128996399095386,0.06195287264045882,0.011595626318230768,-0.061564795857868275,-0.014684581731856937
COL4A5,0.028243659354279874,-0.005866545238208352,0.007663670150329694,0.027467740169041865,0.07335820902185039,-0.02571067127784751,0.044392906713377214,-0.01730422505715215,0.03646264260115465,-0.033270601846239284,0.15006898138293437,0.04681115810861072,-0.002365138871761812,0.02134637597807115,0.05007914942354859,0.07195814054053408
LTBP3,0.033780232646566814,0.006856865331816643,0.02406326678813275,0.03652719317494336,0.02467316285472968,0.04590652988194835,0.1018245509262185,-0.03072594614976001,0.015235434270718275,0.05020412586058504,-0.048830293287000226,-0.034067164177189246,0.009092791685924875,0.02898742076830393,-0.01240554874503224,0.0386216667622009
GNB3,0.07478715700061227,-0.03389801179625095,-0.04102565992350302,0.04228171175923452,0.030191780640298756,-0.00021452310223709053,0.08449790372845893,0.0006382652743101588,-0.06824426599254795,-0.031479264799492396,-0.014846732200629393,-0.06452193750297305,0.01736809244959817,0.01521697328555969,0.008940240850467298,0.01682464519512264
COL6A2,0.0705498196137143,-0.0886334310610914,-0.027195301097238254,0.004914440421671307,0.026368523482680328,-0.04193228790798937,0.15826793449926935,-0.043743355887360266,0.03849943603771371,-0.06296562176991487,-0.15005452037998912,0.028550865158135878,0.035777312137886284,0.015329438322463328,-0.09845933131061546,-0.010288461225030564
GDF9,0.014662980712386567,-0.03151245916269186,0.03583126858499171,0.020014466685480622,0.037463810893205295,0.05354109566079587,0.08401569059237264,-0.015149839161507608,0.011920389890287824,,0.012215869405270295,-0.034958188689907466,0.061946632621039985,0.12654023509412615,0.055505771288100574,0.11450437293666266
NCAM1,0.03838869864170481,0.06551504649635546,0.019381458993811856,-0.02660680738883141,-0.057631787517385236,0.03443502373274136,-0.08397640232095882,0.0550751299144543,0.026322255250642284,-0.026789153466623975,0.005179979557175996,-0.031550136401797914,0.0009611621512808044,0.02305713470255388,0.05249732331797649,-0.037627566848608726
APOC2,-0.019486082949615614,0.014473224928733366,-0.023351417610386466,0.01267723173802858,0.09084061093955555,-0.0007494224720458604,0.05939613976948664,-0.029707217801133078,-0.013128731357359076,-0.05927310449840364,0.016070537850493997,0.01689643548611582,0.03376075046238003,-0.027888376574555496,0.13383697943517942,-0.008440716797228867
BST2,0.02801281148379463,0.0004244810229118072,0.008340577032800939,-0.07056842355782887,0.11916841216362932,-0.019283922072033024,0.16777857560484735,0.04905380573961429,-0.009721625236203204,-0.0600958168304049,0.029007357074070254,0.02392225431131901,0.04662605652255069,0.035532862495236454,-0.03309998142752537,0.06347399321302669
COL5A1,0.03237153206911203,-0.025621884122613493,0.031259872219531,-0.010174354484588618,0.04945935909829801,-0.047152368284307376,0.12426588620284668,-0.02959094746454319,0.008346600712393541,-0.061852461852803846,0.0012073275612394158,-0.017295478674887312,0.009641981816513604,0.07390646747319016,-0.12081710585093376,0.06224942838324021
CALM3,-0.017254153443184567,0.04878754282802883,-0.017920509503246522,-0.029803343502755306,-0.07852711621688269,0.07951693202264973,-0.11392073424127162,0.027437110680528207,0.00036481063224109555,0.1110308201299912,0.13585161588335434,0.08673441068393443,0.031210281568489623,-0.04904672557946294,0.009298247175651355,-0.02216947613794165
