,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
SEMA4C,0.04423352820113005,-0.015960693485618842,0.04622291896927678,0.04612515894465147,0.00839326880492935
PROC,-0.04558617778500464,0.07248244018353041,0.048301104958014,0.028029314097891573,
CDH1,0.01896421694383002,-0.050859511880437226,-0.021737055769590802,0.019358751793977048,0.04953562322438704
QDPR,-0.014423638895713494,-0.06561846393316235,-0.02270480465835426,0.0007873971823749552,-0.032467165072294316
IL11,-0.026014146633406055,-0.039238678430942586,-0.04347516206283278,-0.02008471489661357,
HP,0.002147423955014777,-0.025724829623815226,0.03889598700400396,-0.06781199024287851,
NID2,-0.02799167337436157,0.06709105460898919,0.06903326077205801,0.11650623894215448,0.0876655026931007
SEMA3D,-0.002098459262112689,,,0.06874214885212265,0.07440089510856801
LAMA1,0.06751268698624287,-0.031487422508052525,0.0378141631134782,0.03269733008489503,0.06972866859016999
RNASE2,-0.05552014550248283,0.0003300627773452055,0.0471982970608459,0.01902485569942013,0.1196459250359639
FGL1,-0.001826684486714008,-0.020071929190090338,,-0.01344917008645634,-0.02430128638277397
PTGS2,-0.02929309522230648,-0.028230536925677445,0.05392632730236558,-0.08696862761626643,0.10562129557078762
NLGN2,0.018321779373773488,-0.028590813216575278,0.00548509828522635,0.017249699447150643,0.037078360806772744
NRG1,,-0.05010360400760438,-0.008721150476920373,-0.03679789031658667,
CALR,0.0022260664342620717,-0.02457327978881117,0.09451466305945813,0.00956124226848283,0.040245107548924165
CXCL9,-0.02650455398017635,,0.053460314345231456,0.013183389708794771,
C1QTNF5,0.05444561507791741,0.10152280662554314,-0.0010674932617524638,0.06390345500867753,
FAT4,-0.039205761191200075,0.06030599100660055,0.004447032821727638,-0.07581218297444998,0.005598065707940911
IL16,-0.04950738595754075,-0.03546562392897136,0.02472622496862472,0.0670010331950743,0.006437608012271684
TIMP2,-0.021873706839546453,-0.013464272491460575,0.023636249793932113,0.009495226652208909,-0.08993174497374722
HPX,-0.03248322805793961,-0.006100447345241841,-0.016942355444334117,-0.052705266986174594,
PGF,-0.03253379824341391,0.018037310597562695,0.05640771539812166,0.1213857366332572,0.1929320771003363
NMU,,0.12799719808940127,-0.054401515454469675,-0.012278189362514581,
PPY,,-0.03434483447955178,-0.026376905448588183,-0.044596891815340586,
UCN,-0.04471919894838872,0.057315345636131595,-0.00872667043098814,0.012536234128641665,0.3524891385515329
MDK,-0.036122951547313625,-0.021381498649809694,-0.016727780628359237,-0.0179420611637659,0.15110378101132066
CTF1,-0.06818758761756315,-0.0058354086720307785,0.040988733250989354,0.009344848678430467,0.05373480436119225
LRIG2,0.013949066168647271,0.010847733146144109,-0.022039356782879823,-0.014377871914897701,0.05265093403253943
ANGPT2,-0.018092427948204242,0.018390549021397674,0.06842950634987346,0.07659119004103387,-0.00727462255250597
PROK1,0.07759536426530454,-0.013721647911215187,,0.03494838257854069,
NTNG1,-0.018673149841195447,-0.013060682972509303,0.00371275324546972,-0.021300704017218865,0.03258451041608424
INSL3,,-0.019263423525802324,-0.022813722184308258,,
SYTL3,0.059206291615517076,-0.04001528266239539,0.09836850738483087,-0.02806724034246503,
CNTN3,-0.03268639979343702,0.07586938638228445,,0.05130399038487747,0.1496311970093577
ARF6,0.031047285426489997,0.03319393135156688,0.024092679948993872,0.06902545176078628,-0.004871424615946702
SEMA3E,-0.005818366131599366,-0.032331383213880294,-0.049439016523152794,-0.0260044917664061,0.04092696306283639
PROK2,,,-0.01563837531087774,,
SEMA5A,0.018521664587681386,-0.09188641965732676,-0.03108149728904105,0.07250014233000011,0.010662816644174717
HLA-B,0.00101339656858316,-0.030623715894852507,0.08890504538382708,0.03722537854182291,-0.09284521972391288
APOD,-0.0027821902825201183,0.07144948960980717,0.01029464998517455,-0.007821683877307011,-0.08663357578091706
GDF7,-0.010432515111187396,-0.015660038930421942,-0.007042827624199965,0.04061891477807756,
INHBB,0.014541622600972106,-0.0199186793942601,-0.024353683509788285,-0.009465740309924834,0.061755962428909836
MATN1,0.019693513310759546,0.00021805430588647318,-0.02336475835127607,-0.0229840500911237,
HDC,,,-0.056395126991762,-0.0008755092303420333,
PIGA,-0.032647096985840764,0.0034560395569305097,0.06490366907287735,0.013940080199246696,0.007399298762569033
KITLG,0.0014274767034213988,0.11355314277375528,0.0988869232848968,0.09109935762115096,0.059030076554237025
SEMA6A,-0.06089638981258886,-0.013964232222995702,-0.07696163789616575,-0.013261219792771499,-0.09178634915865468
BGN,0.014231805495383318,0.07404727282321844,0.08738039927640832,0.10629601981897119,-0.07579367761869603
ANOS1,0.07477720816010502,0.026127829464629913,-0.0672988269659255,0.07969085852588027,-0.07420239985767386
AGRP,,0.012047035565431671,,-0.022984049933407552,
MIF,0.008040430498899707,-0.015368923889752077,-0.05975892779958983,-0.07820260249109166,-0.02291045607411469
PTN,0.060082713041303665,-0.0772741285322018,-0.04903580160044932,0.0011461954959902847,0.048759153576640825
BMP6,-0.027461856202293064,-0.0261601916617189,-0.036335718840926935,0.05431801076066002,
ULBP1,,0.004753135779528126,0.010636429651996484,-0.056760544531118375,
TG,,0.028588242168547797,0.0516583984362899,0.058774127641850665,
VEGFD,-0.027696590354906216,,,,
FGF17,,-0.03460064895549299,0.0953951261400296,-0.015280158646226836,0.10548295810059995
PODXL2,0.03812101646098645,0.007804960607954704,-0.020979360174646022,0.010705948756027029,0.1463684694281054
RSPO2,0.041878818246116556,0.031144379666600924,0.04911606899981222,-0.030872044922462944,0.13386133988381382
GAS6,0.03061286335858058,0.0431472884140234,0.006089335179099578,0.044760696175270114,0.10527694689806297
ANG,-0.02344832751379177,0.06403930121539464,0.02588887139249838,-0.0313442744906545,
F13A1,-0.051226282639338046,-0.006832085331847509,0.05451364956465662,0.004692959668116507,0.12045269693762675
TGS1,-0.018373566101388964,-0.03577163451922277,-0.01682813013939725,-0.04674308414592368,-0.0395267909802527
PTPN11,-0.003452118601355093,-0.01253955108593923,0.0176872396556239,-0.023694526408836174,-0.042146640714535104
IL23A,,,-0.011868394559633393,-0.03302574699278102,
CXCL11,,,-0.03402070705674032,0.026981289731494586,
CXCL16,0.01553227659939244,-0.03822719594522513,0.029913525060167062,0.028326481111565948,-0.11440297442661854
NPTX1,-0.02054079768786957,-0.026764113737471607,,0.036102889313162544,0.2239810620519937
HLA-A,0.031376121159723075,-0.010361451575016452,0.05414885328007979,0.021642986809205556,0.06468649042176859
RAET1E,,,-0.018548415815790965,,
ASIP,0.01909706331915808,0.014006800441391392,-0.01722428399328538,0.018436720472977296,
GNRH2,,,0.004294867582977719,,
CD14,-0.012120058187700183,0.03484599088388996,0.013122322455257117,-0.006537352520292442,-0.0054207912301546925
RGMB,-0.0023415595750229485,0.018809682888764206,-0.0035202166607656857,-0.006053012352442938,0.12145446503791268
SPINT1,-0.010357123193406084,0.08051788020134723,0.026287999489570214,-0.021177910895509626,
APOB,-0.022874717784477177,,-0.017151717148974666,-0.030793537507086785,
ADAMTS3,-0.00400561027960251,0.03473259614241158,0.03287690470792065,0.0137607098636417,
LEP,,,0.18380289941828803,,
EFNA4,0.03743830621559903,-0.027808173177187742,0.00810062311901828,0.07189515421475377,-0.035866112732021616
CUBN,0.1063419896944042,0.0380885378345927,-0.035880443956179175,-0.04053125375717497,
ADAM15,0.0038715395786044614,0.07910914112979,0.0440838815751967,0.022033031286686097,0.04314529402940359
TNF,,,-0.0008444947564531354,0.018711564369236752,-0.07769417934837443
CXCL6,,-0.031433381032807226,0.061406163959340496,0.03065921732167662,
MFAP2,-0.05783530555030016,0.13971516804147013,0.10859517159621636,0.07019324028298494,
S100A1,-0.022004736298527797,-0.04301138399908681,-0.07496031300158858,0.009685511945141534,-0.03338924993535801
CALCB,,-0.007326914230768682,,-0.023171457190141027,
BMP5,,-0.021991167767969434,0.024878924944097422,-0.027996935824685234,
MMP7,,-0.040331569857519595,0.07434273353257322,-0.034142729518829955,
F8,0.0058341336629806,0.00891629868460188,0.08285680751668786,0.007285849460046204,0.12187968182909706
MTMR4,-0.019551331393437593,0.06465799459057567,0.08001224620560819,-0.006952074099343051,-0.011047153703359635
LIPH,,0.005982331707942523,-0.031737092537478404,-0.03821612065404006,
TNFSF11,,,0.018198557886151136,0.06035550723861947,
ADAM17,0.013294083085278467,-0.03394166300594014,0.00529049966763014,-0.01112224519560176,-0.07966889745820131
MFNG,-0.0034884834010179885,0.010262057078150325,0.0063544669288641996,0.04604761483153509,-0.0783664009478681
FYN,-0.04117534558951839,0.030326853758600694,-0.05164139538300412,0.0890429100759815,-0.06958304582458172
COL1A1,-0.03544378980589125,0.08779560916149495,0.09014818050697147,0.06871794543662411,0.06953922934273153
ZP3,-0.03408007308636752,0.007823308599455944,0.0511230033581531,0.028721336144569794,0.04858151380231008
VIM,0.005401756316056891,-0.054067708455119004,0.03134887929351598,-0.022446401457226806,0.006504176191499895
NAMPT,-0.00016040298072027498,-0.04505192936995006,0.008059751570955861,0.0008752009684348815,-0.0471319005290893
S100A8,-0.001691431179196249,-0.07738991035578636,-0.020688979580951054,0.004980574329957057,-0.1281698620652079
FBLN2,-0.04435481044152131,0.06934672867402543,0.04897239957384029,0.031640304826788965,0.026312790367085455
CD86,0.05378830842752592,0.0034844892048988916,0.07608825519914955,-0.006473515433967307,0.0676159559471426
GSTP1,0.020001075014295763,0.024098520176712105,0.036343147447907384,0.006824407666610744,0.008814264816007946
NTN4,0.015530912106473838,0.009793068035618557,0.04656035412267292,-0.003301096990243088,0.026108843947390444
ANXA1,0.008852371144691742,0.03814881479443033,-0.027218342512578396,-0.027941150730746496,-0.0543155073850589
TNFSF18,0.07955466323112362,,-0.03240564179405546,-0.0011091497408440662,
CCL4,-0.001866919995904074,-0.007965619511380464,-0.011804155875856209,-0.011622118317819929,-0.015788014620937655
WNT6,,-0.02328729336065873,-0.02546202752945458,-0.02196084855973355,
SPTAN1,0.0106452368594357,0.02295266028157138,-0.03146070110040924,0.054357370368895444,0.1756662013110765
TNFSF9,-0.0166526880449955,0.04077273765520407,0.04792396676757651,-0.00092599094085345,0.02927117373163446
CD55,0.059334673026439716,0.04259709767593414,0.09274989041392175,0.03719575549824577,-0.0032157770141760396
CNTN4,-0.029735433186728985,0.0062429436394720195,-0.013127185588086107,-0.022892578241023465,0.18361812423354354
NMB,0.00975941764846504,0.013258049297802114,-0.031376305991320595,-0.06827872872840163,-0.09963659359406953
WNT4,-0.02173682325431312,-0.0038199524289333434,0.04833092595618587,-0.021926491514043835,-0.04277648646756602
LAMA2,0.045247099050926706,0.024804897308584498,0.035050238531305886,-0.005044741406838004,-0.02294340766391488
S100A12,-0.022312460268420667,,0.06984409965105737,-0.021609705278071448,-0.05804493676752572
CCL2,0.010860739168826449,-0.034188696155785694,0.031182470420412996,-0.020378493133838306,-0.1587547394634217
IL17B,,-0.01842319489928302,0.12106964300356292,-0.02522088975566557,
RIMS2,-0.03017212807692024,0.012448451381446976,-0.020476548196254475,-0.0017843946508455848,0.2015125035101619
RSPO3,,0.02152511410740289,0.0811680461718346,-0.001817744990498141,0.08973845254834205
S100A4,-0.054483388958390756,0.01999469227948851,0.07832680081152815,-0.028341059044658463,-0.009761295995595389
IGFL3,0.05614928307543258,,-0.019211070765237623,,
LAMC2,0.019250217281833397,0.015479309026908037,0.08502755806216472,-0.031802566853720536,
ARF1,-0.04427642323760386,0.024443426568435067,0.09230723695789747,0.0045279468165758735,0.020875934730715345
GSTO1,-0.0318935606126193,0.0284427887714635,0.032355602345897384,0.05777560342232284,0.0930524129063758
SPX,0.10104388701238877,-0.0431813968897838,-0.06136603733922376,0.0434228974761893,-0.0817418244961126
A2M,0.0023684950656170625,0.02788674582137102,0.03583537242291771,0.023889299422361975,-0.06527938437944031
EBI3,0.04633512911197068,-0.058813328101682674,0.05226355555383431,-0.029910372307673388,0.027965056843022754
EREG,,-0.005025566690593946,0.0010644754212137306,0.18690511331955673,
NID1,0.00070851509960913,0.037101730453797464,0.09325957665296557,0.109366883521485,0.039468804489530954
LIF,-0.03226861563475619,-0.009872820180521468,0.037100298329425886,0.011396289148631533,
COL3A1,0.021938541656359684,0.04868522997648225,0.09101914547971793,0.0675411245446635,0.10996477887444256
CCL20,-0.022874711693116605,-0.025521282443167276,0.019877089228600413,-0.03704512423089124,
LTF,0.020647408602310912,-0.0471462498495451,-0.009862441343553623,0.007906589421542773,-0.08689858444197879
TPH1,0.031250740863380574,0.029094968676167236,0.07177873586694142,-0.010960462752893717,0.06689848273663834
PKM,0.001222150486538267,-0.10025949712016897,0.041618989902103255,-0.03643560525533699,0.17082592601160004
C1QTNF1,0.07599651993211455,-0.049565578461968324,-0.007612022796941249,0.006819077821104325,0.05988560115117719
NPY,-0.057182429687653365,-0.007208088170644277,-0.014627638621909333,-0.002623504031869136,-0.12729315686841278
HSPG2,-0.017481939639599976,0.08079817206372515,0.08640661038428883,0.1267663606825543,-0.0028380144558017694
SERPINA1,0.029010500278630943,-0.05360780592875161,0.05128809433268679,0.005114752623796955,-0.10619079047048065
NRG2,0.009043289511745543,-0.02961971618127136,-0.010149529001713446,0.01954709229816052,0.14769519891536834
MMP2,-0.026502329196928562,0.04183235691858184,0.04883694351403704,0.0002592159327254685,0.06236798709888998
HRAS,0.06404583018762841,7.756201120266405e-05,0.036968044324395946,0.005959334767435573,0.03047119066170245
AREG,-0.027929555205358215,-0.029085773751126053,0.08969151627394621,0.05846228259744472,
SEMA6D,-0.02257805713190531,-0.004473671057902814,-0.04258331023539991,0.0018458632896978732,0.11321513042515628
ANGPTL2,0.007972340738704608,0.013219239781139704,0.10813131207967822,0.06759774770554712,-0.11281778602736167
HSP90B1,-0.004327806947459574,-0.02027454262286539,0.032541178876107024,0.04123312226277489,-0.016594918946615245
PI3,-0.022312471514180768,-0.04825948073939774,-0.03454560529291648,-0.07405782063656978,
ADAM12,-0.06739936627374409,0.020729824887763516,0.07452739500408982,0.06265524459250024,
MIA,0.06359835934571535,-0.08283909881908183,-0.043562701041450234,0.03270826619470207,
SEMA3B,-0.021376160925679337,-0.010470373822577789,-0.002047378840875104,0.009790487975144353,-0.10350285042387916
INSL5,,,0.02794827766089243,,
MMP13,,,-0.020882613113053415,,
ADAM10,0.028282770991998118,-0.006272569903898819,0.07886132407302233,-0.00513092924765338,-0.08781844326083246
CCL15,,,0.10461226465949817,,
IGFBP4,-0.0037606493426873434,0.030860198879215314,0.13714131757933662,0.075985965580182,0.05658678194922351
LPL,-0.02761567786137291,-0.08861491690257489,-0.06599843216355632,-0.04418555463455809,-0.013602382331027549
OMG,-0.03380982293492915,-0.007197013571237644,-0.03803248280568533,0.017092298986112336,-0.026064334616046844
IL6,,0.009257508419080082,0.04966711867174139,-0.06533628116500573,
CCK,-0.03478186920454089,0.0304925248148068,0.05288400592927827,0.0264161601708962,0.20265827412977774
MMP12,,-0.013340808208701156,,,
CALM2,0.019675570778379142,-0.010332073601763449,-0.07263378097205585,0.04367689940852379,0.01671480379898259
COL9A2,0.025087711807012022,0.0026530175479202336,0.0047870767955190685,0.03700197983090136,-0.0038929517552959794
CAMP,,-0.0005549012668096529,-0.022813712427074754,-0.03155295358468,
PRG4,,0.04381433306633649,0.009956857636949657,0.023175781157309065,
ADCYAP1,0.013224499267085637,0.03336514452183874,-0.031991647732943655,0.05287330946707526,-0.0016544247419234077
ITIH2,-0.0124447680826609,0.05869183430037848,0.02044857226074381,-0.007105172845473296,
DLL3,-0.05927440371593414,-0.04931009086724356,-0.038076254999147026,0.006649009534420821,-0.025850136968833076
LTA,,,-0.02372574236915414,,
CLEC2D,0.02888276584348609,-0.04433815569811717,0.08450280896362405,0.033352275952714484,0.031175295287655752
CCL8,,0.06274324256551954,0.0468999711378869,-0.03622001113574443,-0.0580447764845004
COL8A1,0.05517538013256834,-0.017282378871698558,0.0028389908924894487,-0.027505599575473227,
LGALS3BP,0.06860591774285422,-0.04949568949367969,-0.036614077501227964,-0.01058985681445148,-0.07040230680109533
SPTBN2,0.03173185051060244,-0.04088459922172964,0.006850350062305685,0.10296385828963375,0.08626629312974032
LYZ,0.00877446015116779,0.006930386095907745,0.053364856589062884,0.028918125085482235,0.019478224359852893
XCL2,,,-0.017391809493404298,0.045183282722850326,
LGALS9,0.018384169329219165,0.008255905214242623,0.046975752751478146,0.015783924279512418,-0.042313909956266806
B2M,0.013915980067299981,-0.016781577685686916,0.07285034356867824,0.04366055430791049,-0.18636519551445663
SHH,0.07119854744195592,-0.05432935042987187,-0.003725106231130395,-0.05135118514050287,
AGT,0.08841455786913559,-0.03458548003052747,-0.059759787953798285,0.03008591686363155,-0.05361102635014321
AMH,-0.022312468668866367,0.014274506169384553,0.027226986204353258,-0.0330430959968889,
THBS2,0.01831556556337739,0.018281593475234323,0.08227982462482272,0.0191735018022854,-0.09237534780515247
INHA,0.023226141707205064,-0.01730030903105153,0.05750836869853236,-0.03297061043159118,-0.03348929499428877
SEMA4F,0.048400685920429676,0.0033889463135652596,0.042975017179199375,0.09641037670666874,0.040087157397127475
PPBP,0.03391009856933632,,,-0.027572168468828324,
ICAM2,-0.021359117599875688,0.0411312287047747,0.07833737850180536,0.08343419109463057,0.11714684368011317
FGF23,,,,,0.0475501029890043
EFEMP1,0.03942256272449665,-0.03308791628905784,0.023798504382241032,0.011767516717080904,-0.10078566095148776
LTBP3,0.06593248604097823,0.08524445733891173,0.0011558459426831284,-0.03328688667149282,0.04961876462416964
COL6A1,-0.019580992408091403,0.0011846494780653643,0.10093814789785603,0.06169322246379569,0.10929064816582733
FGF18,,0.15763353002793037,-0.019211065020431572,-0.03155295169170072,
RGMA,-0.011526218453782931,-0.02582358241707731,-0.04831637501400608,0.04056557101452618,0.07934989133551464
COL4A5,0.062947079446907,0.07484523367027346,-0.010435576976855123,-0.045176552521908254,-0.06388092653994375
FGF1,0.004577930592153557,-0.03588301242148014,0.003284590134055633,0.024481869886925307,-0.11522215326628184
LIN7C,-0.03888432216306971,0.0289205736974497,0.01995816557453764,0.013781466601383702,0.07260579115158447
AFDN,-0.036455197755954155,0.01978530505343026,-0.007374378237511324,0.019320748669612087,0.033387303983530396
SEMA3F,0.007705059338763889,0.07105975187855948,0.06173406654746331,0.0992993560970897,
CD24,-0.07192872565330749,0.011456596417002168,-0.010903353423329022,-0.04051393894164613,0.03596526783562999
LAMB2,0.02125084563045384,-0.016256640333369297,0.03853591335028242,0.056106531706326145,-0.08572383452600676
ICAM4,,,-0.019853129397894208,0.048828595111213846,
COL7A1,-0.01286875830509015,0.07512941872634768,0.04713848406602914,0.08898849009860432,-0.0736770127459885
FGF3,,-0.016666064997718385,,,
PCSK1N,0.04363797112711121,-0.012837421903316557,-0.040161473054871485,0.016920187515761374,0.10112018870717009
SERPINE2,0.08003845586877989,-0.10325145604070173,-0.06426319584962341,0.037614887125380636,0.005610424695746907
FLT3LG,0.030706564923442477,-0.006908825763303924,0.03665240562983435,-0.02922480460556219,
SEMA3G,-0.020845797475581688,0.11836721109665377,0.08666000612828081,0.012096265338949289,
CXCL2,0.017808538233976576,-0.0015656221213676215,0.006780352298580257,-0.02342344504964504,0.0753670773548211
PSEN1,0.007931559475856683,0.03566167588850207,0.027592502663824535,0.08869939912960358,-0.10565203723696705
FADD,-0.013930332953458639,-0.0018678735526945361,0.002891358731804027,0.005938438000837198,-0.0340441988687738
GAST,-0.02475007277571789,,-0.022813707219231323,0.01630416783827978,
WNT7B,0.02989772289271378,-0.02123312944719053,0.02444724920147276,0.006167514459629613,0.4235898799357778
NODAL,-0.035237995449475125,-0.014808536061205357,-0.010464056132947437,0.06294875762381048,
SHANK2,-0.02173681034534326,0.006718391126095624,0.019526198669637045,0.008417401056199494,0.12237060465598196
ST6GAL1,0.009769340011715949,0.030924765141414616,-0.04094649103889852,-0.017782013364899568,-0.007941306634444298
SCGB1A1,,-0.01498246285237178,,,
PDX1,,0.07712196779064953,,,
ADA,0.0536478556206995,0.04294818577595508,0.07986065972363485,0.03014021119551433,0.07553808996883435
WNT3,-0.03620076728962921,0.0019141833744269572,-0.01426701088914098,-0.07439289803207168,0.05035317145865732
ICAM3,-0.017854369997099107,-0.024363600078443313,0.05184483901856887,0.014569752387113414,0.04854627265143654
CD6,0.011999186047243116,-0.018707053104041662,0.09794098594786145,-0.04403001611951351,
MMP1,,-0.013340807152190777,0.049050495941423494,-0.00026711103450640435,
RLN1,-0.01959922998969335,,-0.0164115902106464,,
LUM,0.010099352263051089,0.06458414654329027,0.09870705205602405,0.11877365612391888,
XCL1,,,,0.09563211719833224,
SLIT3,0.04137894809918004,0.11242151678369128,0.1476331976545947,0.05492941148675255,0.018372853997820612
SOSTDC1,,0.008794498221192997,-0.02819722419780532,0.04417692453119586,-0.03962599577869996
PDCD1LG2,0.06039541588161939,0.036858989665791236,0.0032982024875094955,0.04107012049090611,
NPB,0.05915350803831191,0.07666865978177716,0.032686315492821194,-0.03513650427259271,-0.0743690999428688
ADM2,,0.0029907228965474946,0.02895281532346163,-0.02460101881135067,
BST1,-0.03790373289643852,-0.07256317460706023,-0.013666546526025218,0.04034906047960233,0.005182407172092753
ADM,0.019478506838425443,-0.0004202918992221526,0.06197586800214394,-0.06057126136547606,0.10335891675784412
LAMB1,-0.04482206689417032,0.03660962714591747,0.07845426153144827,0.0537119576349211,0.12616238783348338
CD99,-0.07871284674904866,-0.005640436354692375,-0.021565634360853656,0.009548865925310563,-0.16374349187375967
EFNB1,-0.013984222094939809,0.056609682492398714,-0.02283962892398893,0.0004893758389870337,0.06685427356863007
C4BPA,,,-0.016661752238441484,,
INHBA,-0.007185866819673109,0.0038313763918428126,0.0695177772446874,-0.019010233218543473,0.003791968834313956
NRG4,-0.003403255601090898,-0.02317083167351498,0.008325544148710477,-0.03302574790240904,
DLK2,0.06570264388141764,0.062254711838308545,0.0032138873164337224,-0.010798641735164895,0.019796265421371646
CCL17,0.1121105379302483,,-0.015102009574964256,,
EDN1,0.018220144747753964,0.06694016447689335,0.05853380376628493,0.11686175884055328,0.0056023398649139135
NXPH3,-0.09093541000659541,-0.006467289394244546,-0.02694401507596944,-0.028377107870142863,0.054634511360573144
SCGB3A1,,0.058253735145343426,-0.034935233419581706,-0.009716423411945545,
SELPLG,-0.033408757206807575,0.02198556785114222,-0.010636754978072368,0.021933372538769296,0.04640899046400543
COL4A2,-0.007671132507633882,0.036913581889217305,0.07265230371138756,0.1597980407753168,0.0632884518311979
HGF,0.02259988170124234,0.04261841624549731,-0.011364941575777244,0.019387187722846283,0.1236890185150968
RTN4,0.009842448724549552,0.059706745057249135,-0.006323051927373724,0.0669643732065571,0.08456664234874729
IL33,-0.0206809700683429,-0.007642069898480274,0.010335164130747155,-0.03211400024873121,-0.08607199029584467
COL9A3,0.007175194400418007,-0.06695032272154641,0.004205544654566532,0.022826424320822426,-0.1200865336641512
HSP90AA1,0.08033376035720577,0.019369686474682565,0.00012774357521744194,0.06995236095497416,0.05915679024474905
HSPA4,0.048160127262853486,0.0220106016769737,-0.10417263501524056,0.07849845644279571,-0.018045354748878258
ARTN,-0.028844875240900746,-0.026474876359167718,-0.02398736337095175,0.0009331250273008947,
IL1A,-0.03374910349447561,-0.02497856439183628,-0.029394670503275835,-0.012390117721378543,0.06731325027517489
ADAM9,0.029538784854663637,-0.004689499978179932,-0.02883315920202926,-0.0389019326181082,-0.04292265834017589
AGRN,-0.05991660259569822,0.06603479325300102,0.046680600126362694,0.07290000649705279,0.17481955116352338
AZGP1,-0.005864401736438587,-0.06344387067871732,0.000888399339928084,0.012381012156248636,0.010842317684673903
SLIT1,0.09798671128496271,-0.009845149374062143,-0.039415957331434735,0.0013270295543998862,0.045944377342881836
GAL,,0.023471098760304194,-0.017391813799176748,0.024432368371299175,
CCL3,-0.028308901739498144,0.002681236555920278,-0.030096605382776503,-0.005248627838386414,-0.0420674244009705
APOC2,0.08505035611998153,-0.023720342799309638,-0.011538725069182193,0.03888931423885708,0.038369615890241085
ZG16B,,,0.018087800796274853,-0.02125311922928577,
IL34,-0.029616587612131918,-0.003808468315995643,-0.002165407438117358,-0.045979221675925885,0.06464645321735273
L1CAM,0.004295831004518627,-0.005738548747365449,0.06253569997712129,-0.003136752717856963,0.11890731087780435
OBP2A,,,0.024453667033620185,,
GDF5,0.0996818546616414,-0.004957513944965874,-0.0019088480200346151,0.0826546357336433,
CCL26,-0.02449018350088012,0.13239316295975054,0.15277131538881422,0.06077019770860816,
LTB,-0.053754874083993404,0.0262012825059989,0.09047673512036294,-0.055225273872149955,-0.04645066355021755
BTLA,,,-0.02205972865108001,,
BTC,-0.027696582331855134,0.03314802679839069,-0.045228919501382386,-0.035557180546065784,
SEMA4B,-0.08534042892743794,-0.03225612580496635,0.0025272899290746374,0.03631927717997567,-0.04707642413650129
CD40LG,,,0.13378775715713362,,
CCL22,-0.0276965835575986,-0.013146459005217449,0.06751685353948894,,
IBSP,0.011891139299075142,-0.05113089831048823,0.06380043440796435,-0.011062943827971634,
LEFTY1,-0.01942430903391909,0.1441093056033393,-0.02157931863698604,-0.03670228587756794,
SEMA3A,-0.0036181043485905774,-0.006201930087444616,-0.004804538408880017,0.057346697822950536,-0.07037959348447902
GRP,-0.03081712390301264,-0.014632686044974587,-0.020062924192994516,0.14070358328830807,
NDP,0.00898875538134786,0.04102891249291107,-0.026905410797169797,0.02612367968394163,-0.11243730054268262
IHH,,-0.014454812031261956,,,
GAD1,0.025368453587875827,-0.04286162745954291,-0.00733808987345259,0.05908404061498482,0.24912199718246272
SEMA3C,0.02331857095075885,-0.02731769477289104,0.07034879156641953,-0.01190029982093945,-0.06952054813919092
TGFB2,0.03805368354336213,-0.04334035047997313,-0.03758419554802261,0.0032164947217397035,0.03067087297965985
IL1RN,,-0.03717136867399908,0.06896196007391432,0.013148568587804558,
TLN1,0.05048138265986321,-0.00208192742355034,0.03390656974374297,-0.019641361781913138,-0.031918194976948464
CXCL10,0.0023758750679801497,0.0073435242886580624,0.05431323521678443,0.012723296919841186,
ALOX5AP,-0.011463163947024447,-0.039856605976491606,0.02824639590332829,0.015916769031574015,-0.07893077520184322
SORBS1,-0.02552328482579541,-0.0510735939433178,-0.06994591624236358,-0.0036120092798691164,-0.004615061640875259
ARF4,-0.0795460044356106,0.0033966128786967567,0.0631821218116293,0.004088387503900295,0.01383261050065641
TAC1,,0.007611861897772481,0.13014238346204854,-0.0005471674824108292,0.21245221016857643
FST,-0.0017790706500590136,-0.040534579005514056,0.07162771018082505,0.00944129105236735,
SEMA4G,-0.04258075082706018,0.03041121499935049,0.04112251214399531,0.0998580572193076,0.03606176139051483
WNT2B,0.016767754583176184,0.0168865710433875,0.10149023473893715,-0.046269208042685916,0.06570888870406973
CPAMD8,-0.012167577434249384,,0.07812056850513384,-0.024912758833936868,-0.0994228065218493
PNOC,,-0.0185656157582877,0.20686822940880437,0.039867422140143806,0.21702203607700002
APP,0.03375757018310223,0.07173420108064532,0.0026141875750592698,0.07954175516952507,-0.024403062976873963
IL18,0.03388446487153702,-0.057156579047823584,0.08526070654953555,-0.07317707629011708,-0.09868206176092473
IL24,,,,-0.009498968905435263,
SFTPA2,,-0.014274857831968898,,-0.0229840500911237,
WNT2,,-0.017989796261779857,0.12002674596302026,0.04880622936904972,
ADAM28,-0.01708706450885062,0.0191913123451612,0.05737934990276475,0.015247664307746534,-0.040631246676679784
PDGFB,-0.0518487008738099,0.028232290189173025,0.07729518046414466,0.10264538140996518,0.0829230271703849
COL4A1,0.025064429765887124,0.03657945862182258,0.06478746074688203,0.15281754711308426,0.019615590547722744
TCTN1,-0.07483280026775169,-0.0563956198894153,-0.08006412272607497,-0.033126852789833794,0.054600919015226644
SPINK1,,-0.01754666868732904,0.1159303670180965,-0.027297712602641317,
CXCL14,0.06102306195032565,-0.03517728584018718,-0.0024536540677101383,0.05531020527024516,0.11767330327703451
