,MGH258,UKF243,UKF248,UKF269,UKF275,UKF296,ZH916T1,ZH916bulk
SLIT1,0.008649099437205723,0.014940676470482648,0.04555014422686701,0.05093681719959388,-0.02783624674554466,-0.02856555886271512,0.012296647239957043,0.010281467237123917
CNTF,-0.02955313025722213,,,0.18651513704950712,-0.009484823446895581,-0.021635105993344582,,
BST1,0.09909493579488891,0.03939606191153885,0.010934328188776406,0.08349481896615968,-0.00970318088320467,-0.04063812345622783,0.13146838463073088,0.08219791731850008
AGTRAP,-0.020270346390724482,0.05050727706762013,0.02660931418187547,0.07009160071805232,-0.003679452673205487,-0.023956604154387367,0.05185374470035001,0.07838655015062763
LAMC1,0.08855698334695042,-0.0051235688230379375,-0.006047085852930686,0.11640247363098834,0.06205599557469745,0.04743997539400696,-0.003228398571879113,0.08571893640544398
COL6A3,-0.038340521425909185,-0.00011620854047275754,-0.04489950215903338,0.06787881308681944,-0.005633034492334152,0.003509746118737131,0.01779799840417131,-0.01305030131892027
FN1,0.11647614465855806,-0.019272126732037036,-0.033732035618290045,0.09951217307817002,0.010966031997054204,0.049587436365299636,-0.09085833288852595,-0.048012952527640006
MIF,-0.023027503419372115,0.02620169126823256,-0.020149443515832432,-0.049833926009506244,-0.00032231929849637063,-0.04145370643862488,0.03998998709888163,0.06132797171740245
JAG1,0.054976379384505655,0.006999979802164757,-0.031598561420846674,0.12783090401593564,0.014580684419031572,-0.0029949635971567227,-0.07203177611470303,-0.008913903373208437
NID2,0.015412716050722272,-0.03859873049671905,0.02860976925874275,0.08219691724671616,-0.024966708093787916,0.00242174139693513,0.03796266442923798,-0.01722197060519751
EFNB1,-0.008080275598867068,0.01219094043782543,-0.0007330325501175761,0.044342073007903327,0.0034754556513300694,0.02402037626082581,0.056133154298085526,0.019668495470022616
COL4A2,0.0899464457978349,-0.05937057202088692,-0.012912633965272799,0.10974666690201357,0.020908801583554553,0.01694598353100999,-0.02759157245609616,-0.025119122179643093
SPP1,-0.10445377653400054,0.028266050849201207,0.01986828121440766,0.1163322360054523,-0.0034867675461157472,0.03027231383911562,-0.04429346325039317,0.06449010780463627
PODXL2,-0.0181343980578564,0.09637894995181169,-0.034561563330083214,-0.00949502304383462,0.0245012534500248,-0.01148316351560978,0.08942131678449607,-0.011198821831173359
IFNE,,,,,,-0.011786301301429686,,
FGF9,-0.0270189223954258,0.019118692101850795,0.04259019703063759,-0.05702454133694341,-0.023738271769791278,-0.025556729399009683,0.00538914703212698,0.03296964076754261
ITIH2,0.04164645789440226,-0.021537646505032763,0.05074729526809374,-0.023919870159130743,,-0.019497014269808648,0.06443816592973434,0.034789674176578064
ADAM10,-0.03519177914043631,0.02910939069712405,-0.01021997311895373,0.0181615876864701,-0.03351305997257618,0.039141995333172724,0.0052294266796492316,0.06581331258572853
CFH,-0.03285126578980376,-0.0015957335376538982,-0.0008073166899559064,0.06154849774585114,-0.0516943137789643,0.06820895198435634,0.08128149935029455,0.012104769809466865
COL4A5,-0.12200435509284287,0.027159068970181353,0.001083446491187562,0.06375356128111466,0.025564735454289864,-0.0009441541382222052,0.12913659176218575,-0.0024330157949924423
LTBP3,0.03295985670854939,0.04859041673467836,0.06551788272080628,-0.002378712014239291,-0.0012380956418657442,0.03973715145530791,0.0658553360152389,0.0022620837264245566
GNB3,0.013950565422695712,0.07105062385954473,0.024896472981341074,0.05320149914917487,-0.03667309042360809,0.006086389415556215,0.09503697153837701,0.11874790641561157
COL6A2,-0.005647639732577276,0.04535123485605739,0.00853455445506749,0.11943207119545635,0.04624596063627003,-0.012609097345112206,-0.021283004688759072,-0.004863457713588787
GDF9,0.06699392528719432,-0.03077914542911429,0.00939722673666028,0.04630157117350189,-0.027707808290204906,-0.03316231567614832,0.045539795033132886,-0.018170852539441246
NCAM1,0.09586902947698875,0.017449206758455252,0.018036856071354714,-0.0592306052304168,-0.017948062691024783,0.056191185997540465,-0.061079251861388725,-0.049621314782420566
APOC2,-0.07461726829154705,0.04707071268137229,-0.003416527191945305,0.027208242162866544,-0.037803344303703884,-0.012523854692386316,0.16281606110464042,0.11057824761465464
BST2,0.10168778386089011,-0.05625163999432163,0.028158636889411306,0.15778700598829068,-0.05212310395725806,0.04972666130902979,0.1028930339711585,0.0957447143061386
COL5A1,-0.0414098123609135,0.025145171379569675,0.0018838601274558933,0.044035503241492274,0.0028224908931463503,0.0242656964724176,0.012098541621707301,0.03219786229616148
CALM3,0.06467169028716374,0.026186635102357296,0.06355273018548536,-0.12452293621463559,-0.016568121742438508,-0.014127743878750916,-0.027513348957750917,-0.10977153217202076
THBS2,0.0821885661029947,0.02047878427599337,-0.005935922305988188,0.08039278344621462,-0.027224760330803188,-0.026841759404959725,0.00799098369826304,0.0931814753086278
SERPINE2,0.13044562815029148,0.04847296643571487,-0.0019272595860823454,0.0007691205490511487,0.03439683938173707,0.025661086020543896,0.09642143455659014,-0.0305657156938294
EFNB2,0.06520512323692244,0.004905486595420315,0.021096719896462415,0.09520797367298256,-0.01051312693480937,0.03314621380964285,-0.008979777244133574,0.08656510721731744
PROK1,,,0.05562409784915452,,0.039297731529477645,,,-0.040036636107139784
LACRT,,,,,,-0.01227956473832182,,
MMP9,0.15022618983509162,-0.008319880610954447,-0.019981461893552283,0.048350090526969855,0.0017390619839176844,,-0.037558330208976656,-0.04112545827741359
DMP1,,,-0.027410786754097305,,,,,0.11061906482093864
NPPA,0.026357853932496702,-0.035512471428657724,0.031239203370554715,0.03939112322266914,-0.02919925083649146,0.01639906281363717,-0.007980784180178536,0.04042178664821291
APOB,,,,-0.018835956006721513,0.008756625999467938,0.040421854646619286,-0.030529773583797368,0.0024869050728595046
C4B,,-0.031283769396282995,,,0.14454783747999503,,0.0517870771494342,
NTNG2,0.040331341013242025,0.010054418854133116,0.035875647507651355,0.034998818710352465,-0.014335780976538372,-0.010530901406009627,0.1761066423870576,-0.012423304603023193
LAMA1,0.055213869131568234,0.027066999648978744,0.017821112891845913,0.11961926853509768,0.026482970201444894,0.02519396524324447,0.09656297746143015,0.08194073446256941
UCN,-0.035054046410915564,-0.024156677650191916,0.05338390652924178,0.08383576824449518,0.01585497603408344,0.043226448935754246,0.10893942866536611,0.04086627606937982
ARTN,,0.08373148333240124,-0.02658624526030111,0.16464397597638203,0.0016780134561210887,,0.07431937817145902,-0.04183361724290318
PDGFD,-0.02830805319831341,0.006280387483530324,0.008513400076234273,0.018234914045578778,-0.03773502521634194,-0.016088561336092676,0.111811898072386,0.025987122514867456
EDN1,0.09800824227298019,0.0173265875886172,0.0148713867952491,0.03556401672338612,-0.044507769289012074,-0.005611558051347297,0.035868195103403125,0.0452697428505932
ARPC5,0.05047479943965559,0.020744567614827174,0.003692787550088191,0.016791321922702225,0.008204372296946098,0.04176110577192823,0.07683464451623762,0.04016242716321571
GSTO1,0.0023681244663844784,0.012157433386123642,0.032498699318768955,-0.07253593198955259,0.021766784420493592,-0.012773895991358742,0.013632761425353827,-0.0420057519553793
PROK2,,,,,,-0.005171406716182475,0.039330637335744344,
SYK,0.01734884152822185,0.05619257202137888,0.02517736131568069,0.07146177742621967,0.020750425306433413,-0.01982345070831594,0.13904649080437412,0.005306100342483068
CD40LG,,,,,,,0.06619514283820888,
ST6GAL1,-0.036737879075728695,0.06616153335837567,0.024302221747187,0.0713058869251474,-0.0014387739778161002,-0.01312685381906248,0.10320614352772596,-0.022507187789059278
WNT3,0.030681249415341644,-0.002333107808047468,0.02149506295298674,-0.0002591149533867816,-0.04867590359820107,-0.011099852045875191,0.042535940609303075,-0.017753412695221654
HSP90B1,-0.010173382263695819,0.0411654425586482,0.06283873169551282,0.10564229024261039,-0.01098164109103775,0.02843404137016531,-0.08428823501258582,-0.03766952190124919
ZP3,-0.028637944949431116,-0.04389640221143268,0.0052546005042185,0.03879571744822847,-0.00886804594971729,-0.02258877707844583,0.14257578078045363,0.13734462247497006
ANGPT4,,,0.010465704192504182,,,,,
NRG2,0.03238312464110452,-0.01587200028928861,0.022812960726965384,0.10464286872786717,-0.035322122808939545,-0.01093452911977534,0.03452968724101188,0.01820579696282771
MELTF,0.007778977884920618,-0.030890669272668238,0.03486648353296748,0.030106900794367755,0.001157446159190517,-0.01244487069277155,0.1578875186340317,0.043477205956524594
NLGN1,0.02255278733795299,0.011202379981957116,0.0027796901561214548,0.006259816182897715,0.0027749355087086517,0.008765245618218991,0.032830451332122666,0.04903123657686071
SLIT3,0.02113760237868282,0.014795386840647727,0.06962264127132599,-0.07419575047942306,0.015136551673340336,-0.05099213638658284,0.06116357467639459,0.014390188891333682
CCL8,,-0.02932695257336961,-0.036131438217477475,-0.02456606270738184,-0.02725370474774637,-0.020383592299835482,0.02599256227352517,0.004264419313701336
S100A4,-0.05078732041234797,0.001976403399585936,-0.06067207964621592,0.11907969152870174,0.03185066739249451,0.035270074755305976,-0.00576915170599368,-0.0022947355767201556
TNFSF13B,-0.056592243708412635,-0.000597967260185072,0.03851509510898924,0.0989010294610177,-0.03511416428890292,-0.02512609504071567,0.10780005116039806,0.05479693219586533
HSPG2,0.012789896358571912,-0.055859639449726835,0.0008333112890236813,0.054867261149561725,0.011307989746903946,-0.04348946788087391,0.028980179926935336,-0.01807169655026452
FAM3C,0.1160521673964682,0.06792901070220715,0.06092664657560666,0.0686855949429971,0.001910622942418012,0.006583019396630943,0.21393955784217336,0.05907435849751635
FLT3LG,0.10709627960234326,0.07559259038892495,-0.013182587215519941,0.1303358470483173,-0.0067730350596625095,0.0400082783893523,0.02239600774423874,0.09000237243791416
A2M,-0.13158394042970656,0.04612157550070245,-0.026935614647583702,0.10632311775764537,-0.02302240841371733,0.04424860884797805,0.16340657630501504,0.11657275192033334
VCL,-0.0005388653560169123,0.005002651990895588,-0.05592727768706305,-0.024784717208282788,-0.03852408539337444,0.009772083738202849,0.02336754503406922,0.002664593397483912
FGF2,-0.021186388061175013,0.017382315076001336,-0.0420810312778114,0.08604171849020732,0.0066933124030992275,0.07951486322344638,0.0985332154787132,0.044974300989304494
AGRP,0.020196338782039053,,,,0.08607559362956038,,,-0.010315578013195282
CNTN3,,-0.04403242811791588,0.15691504380241247,-0.026333470807424524,-0.007464688281961786,-0.017363768468925837,,-0.05216907844178878
RNASE2,-0.027636927291785476,0.067889710999142,0.07108557015703017,0.08612604290149962,-0.00875532930601727,-0.035597900072082335,0.10866355382630194,0.030947268113671066
ADM2,,0.06187655848318122,0.025832222889404843,,,,0.08029234236643752,-0.014901950826055173
GAL,,-0.032168131067418185,0.06264663548315755,-0.0033063387464709677,-0.032618911544248,-0.021451611208332912,-0.020162268021589127,0.02160489942230451
IL36B,,,,,,,,0.036568192424974055
CXCL6,,-0.02815972066931027,0.007841808231824858,,,0.037581469678452134,0.04186480802087997,0.0004615874794586964
PDGFC,0.0434491852689742,0.03805899543483673,-0.014266876968909756,0.07148476343569587,-0.010741751139552254,0.05915012065802781,0.05959637874854775,0.06120251719369488
COL8A2,-0.017106281194714572,0.010389715599096384,-0.014428984132341154,0.054253249219053334,0.015269453351538046,-0.012833558132107918,0.18811614637713703,0.03405148450471531
SPON2,0.012032388310140288,-0.04696161003297045,0.00334584871791738,0.007188124058529557,-0.010390631358661757,-0.016530363209023364,-0.003020169058554966,-0.04235748855290106
LCN2,,0.0729534258418746,,,,,,
SEMA3D,-0.03113862664354071,,0.04063994211137897,0.05005423387137978,0.010334457806422526,0.030800315509329948,,-0.0044966906001803275
BMP6,,,-0.01337721870526177,0.07319962987198728,-0.010273965329865103,-0.004364278479649408,0.014134482795099925,-0.0418588994464173
TIMP2,-0.010361591002269615,-0.007710906264154991,-0.016029625996615306,0.10721505976376607,-0.01773015411717929,0.020026405646868497,0.10238613558800794,0.02693128674184672
EFNA1,0.07568415202243621,-0.04710509638977177,0.018731181984975417,0.06239522017593529,0.02449859800119435,-0.04552811690124915,0.057749332213597473,0.06773573092041613
S100A12,,,-0.031347091476065965,,,,-0.055786632185909776,0.022763128011428987
TFPI,0.0695728608476473,-0.031734606631756875,-0.04578151584623015,0.08559542044947814,0.0006008150610785197,-0.009308155869247355,0.03399732824477573,0.029482635727368894
GPC3,-0.002071735006289241,-0.0010696266190857828,-0.04137540511244771,0.02874291282227824,0.1321215492777217,6.122780346928361e-05,0.06604672460062705,0.08339900943821253
NMU,0.0887085494743038,-0.010974113842535509,-0.014178468345963464,0.12546836654537832,,-0.02688001021836733,0.0208448485519836,0.031253494327366016
SCGB3A2,,,-0.03580805151366126,,,,-0.037089255484151394,-0.04185893691499306
LAMB3,-0.0628437286136331,0.02821774814295167,0.06879947316495148,-0.12268860130878843,0.010504798860369091,-0.05539891653630604,0.0745949922924191,0.05284085717926119
LGALS9,-0.039284586858862,0.036978740902936645,0.01821491131211767,0.09674901995419716,-0.053677357685509824,0.029638591297414932,0.07361347257523752,0.002491107008013076
VIM,0.0723933319930517,0.02525512263855647,-0.0016721580732899628,0.13249704282470035,-0.003661351006463975,0.1017790735962115,0.18017011665214988,0.04356269686967228
PLAU,0.07076505246490704,-0.015199208384472682,0.0487904144889669,0.12196159748588191,-0.005834476752714815,-0.030300260413420536,0.07020367011187019,0.07407172091553903
TGFB3,0.05786248530834505,0.015667935332460737,-0.009951370852716317,0.05570206993341586,-0.020062210731766984,0.002828337888465872,0.025678264864166498,-0.010279634242716723
APLN,0.03662479870278157,-0.015724192836371748,-0.03370469450239065,0.1268108618415878,0.03882584461513668,0.005191880191268547,-0.04647356506567614,-0.07612910739495597
SHANK2,-0.026723858240050705,0.09010937047994569,0.05093216653245907,-0.07409624254669045,0.009037420263691788,0.0016407548838304141,0.026120247889677414,0.006752207643090629
LTF,,-0.1153186900082899,-0.0085955872314638,0.11881353139787347,0.013710142653071076,0.037408980620914696,-0.002452276567229596,0.04417472002706698
PYY,,,,,-0.01277335357465853,,-0.0073304821035525105,-0.03814647103993571
PENK,-0.02325239784015565,-0.03446349976581185,0.027419432727833603,-0.06148952954216534,-0.05229250227606216,-0.025836563462868,0.011152864874069895,-0.023614125843367962
CTF1,-0.023587077196117304,0.020048734253409452,0.06900072355923859,0.040648886164906216,0.0374877509845056,0.024663453577615495,0.1428660347447937,0.044313918026221255
COL3A1,0.019942615027938305,-0.037332963903738726,-0.029028230542702607,0.09321265889547158,-0.023393577339807882,0.04761640697930922,-0.03823950100838124,0.00785667414310268
S100A10,-0.1250911886542149,0.0070496885211914955,0.03492864159318697,0.14688413781894205,0.008929699990523128,0.016614564840322688,-0.04347676952083071,0.07849421142255654
FGF13,0.06550567390205245,0.0019544210271396673,0.07251291403620017,-0.08320280297321965,-0.02750064868175691,-0.020532324264991516,0.04177603125956831,-0.048525315641067775
SEMA4A,0.037650095056644906,0.04037027340450111,0.019101636537821497,-0.06336980304731174,-0.023684370380004285,-0.03655286392920134,0.006187457682567384,0.035787428851020375
EFNA4,0.025524696089552216,-0.00762757090010006,0.060488367558643855,0.027290691231300804,-0.014022470093869432,-0.020065492341926994,0.17224232563438732,0.01746738201637095
HSPA8,0.07405428934545845,-0.011974719391153122,0.01699425787728137,0.009897974493203286,0.012579080977675112,-0.019685934738387978,-0.05973411898757404,0.018434151544328668
NPB,0.02689974307824819,0.020319271050284422,0.04843463308836685,,-0.015235461503763177,-0.011542763842318626,0.08362036511520013,0.09875280425682113
ULBP1,,-0.01450112426518585,-0.009220104117643029,-0.024778020952801398,-0.015668174260279215,,0.004282958248529621,0.07013099761805378
SEMA3E,-7.429570033738052e-05,-0.022275035136909364,-0.0083117851069694,-0.050763866982749005,-0.01767026512961346,-0.007962278833197129,0.018991466965437843,-0.02011732440235123
ADAM9,-0.003949540273213828,-0.005890720889145998,0.04150121925061594,0.12000437070720267,0.013259661040831525,-0.007508737510071267,0.15197824193118592,0.1400250149109986
ASIP,-0.06632416185374473,-0.02073016919730241,,,0.005525893885500511,-0.020124384803836052,0.20867856302803892,0.06464656650431377
IBSP,,-0.04260604059713393,-0.010296674457211184,-0.0038829822064181383,,,-0.023564392687793766,0.02018630355122901
MMP12,,,-0.0202372418210883,,,,,
FAT4,0.0479380217008893,-0.04881425228170085,0.016854104444933092,0.016992666556603565,0.033105705412883574,-0.008283226572484637,-0.041968903951044766,0.028664603859110897
MDK,-0.04144285122792487,0.011132035788356585,-0.0019684190670617246,0.1473640176686658,0.012134301921904326,-0.01598870116460485,0.13732975266703654,0.1264765947966663
BMP5,,,,,,,0.053811941040011885,-0.01551039522543544
CAMP,,,,,,,0.004777896067220078,0.04859320190020897
HSPA1A,-0.0185756807029895,0.04127580451074826,0.0163206207254257,0.10298392740510369,0.032608410657152226,-0.08140534348080107,0.0055956230726228184,-0.003995699103807959
SOST,,-0.030681732831196674,0.03593084690699778,,,,,
SEMA3F,0.19496628403106045,0.01950794730145019,-0.011697392646783824,0.11380848501939539,0.024032098522689324,0.026232638898894413,0.08757450092333607,-0.005840034207732087
ARF6,-0.025794279746109903,0.009732149585913617,0.05252904094928093,0.04621771572890256,-0.013640594463170962,0.014281227187924963,0.09730090058264337,0.009118650557715656
IL6,-0.030618309824844238,-0.03388873644853249,0.025794853305334445,0.014216665170390079,-0.023708804536194242,,0.056662576419618575,0.10907191771155748
CALM1,0.053151206337331586,-0.022565068327803115,-0.014845583470926791,-0.1260065019138539,0.03663232407835405,-0.04803095820811309,-0.0041583072189238035,-0.061029987284281294
VIP,,0.029606933587112923,0.012199692205213284,-0.04602427911463066,-0.001583738568590683,0.03718602648649208,0.04334589867485849,-0.010022949993074211
NMB,0.038181157056273306,0.03462175411806123,-0.03826140604799142,0.09774049530707864,-0.015047351582891083,0.04521273858970643,-0.01602944604186619,0.09207666163684737
CCL26,-0.007338976816632363,-0.007117393317471053,-0.039617469865573164,-0.00551438311624882,-0.009484823644045274,,0.027300170385297647,0.019602767669187907
FBLN1,0.06475420138729983,-0.028810709089603596,-0.017728804642275994,0.06884843262056904,0.030280852915872146,0.0075060571483589345,0.0004010755539833473,0.03652926493377319
SAA1,-0.025512301023335,-0.03638573981341063,0.06813123046923404,0.0296241893599431,0.027838527671791298,0.001589104120367348,0.07699250204189857,0.05916033551971452
MICB,-0.0441633673950841,-0.036824046610890206,0.02847085115097345,0.10076146050975286,0.018631723291378938,0.01143613257045963,0.17882764123282488,0.038958260511377386
MMP13,,,-0.02394485298539708,,,,0.06791234514863856,
F13A1,-0.03505404545926258,-0.005043790894003874,-0.03254050815036251,-0.013092604347638865,0.05120313586327138,0.11580855532090839,0.07806798245259315,0.08910283484071772
CXCL11,-0.0026123307724974978,-0.019470405938919414,0.03337170157812289,0.056359215991220804,0.032140493901115,0.05835917441849561,-0.010886575280698006,-0.0008825976908954493
COL5A2,0.04092464240978261,0.0466252834082043,0.045186875299061166,0.09428260557923802,0.005770645163448248,-0.03520010559296246,0.044480040891739875,0.022135539774459402
EFNA5,0.006833808413061055,0.07800259284925555,0.03955539453226902,-0.05928675184717903,0.05024756246794745,0.019274495355423818,0.06411101371185615,0.053061711186629563
AREG,,-0.023934032803938132,0.010605549161049065,0.010756024354681972,-0.010357532604507143,,0.0605453674995615,-0.017280996269820225
EDIL3,-0.07252486521386695,-0.012748854060649625,0.041589641221950316,-0.10815293346555147,-0.0300071111621722,-0.027143540465342154,0.09619888211261693,-0.0728041680633692
CD86,-0.02146024125785486,0.08605669926575214,-0.006468728010796015,0.044125276801316955,0.015780030759679303,0.03679561578861417,0.09344108520789053,-0.0023291123304379035
WNT9B,,-0.032746076193060074,,,-0.011243784223832437,-0.030080465739650973,,
HRAS,0.04605992109263555,0.035210043554842224,0.01877069299183221,-0.021501794976491313,-0.011128862936469867,0.017486402743783273,0.04742212013184586,0.031655849319635436
C1QTNF5,-0.037757650190427476,,,,,,-0.006085302328466659,0.13131296755792607
RLN1,0.016082359216763934,,-0.02084840974709931,-0.02739773207502892,,-0.032666799590271356,0.024698689463748244,
COL4A1,0.1098027340599807,-0.0024514118119501067,-0.011870174184833675,0.10385305165421284,0.017193244914122493,0.07560260181692584,-0.0431915099701578,-0.019745417346800548
CCL3,-0.06369001765103412,0.0078016256134779485,-0.10224183365285822,-0.04492649111357725,-0.030085540678203074,-0.021028953121096306,0.06373212701031644,-0.03228654338742567
BGN,0.0025352642713947827,-0.05357091709667005,-0.024814420276210804,-0.01589479887552008,0.02155123096400069,0.03559036696193977,0.021128319690771766,-0.057992959827139534
RETN,,,-0.02810174966179344,,,0.05449436656679225,-0.04419930879977367,0.07196578475620169
S100A9,-0.04469662069150795,0.08715718002002881,0.04108938823089473,0.10418850176751973,-0.02532333926402877,-0.030254570067154665,-0.06947293598842925,0.02792392807550838
HCRT,0.016472884273889234,-0.0081903363378889,,0.06555296645717773,-0.013477029757715937,-0.013421022649423102,0.10038123381821318,0.06669085195704054
FADD,0.03227380230670283,0.00270511835964676,-0.0032164706310836857,0.10678555905829554,0.006378675691625084,0.01655621392664814,0.07451154987965687,0.05203151752637247
ACTR2,-0.03038710837702224,0.006001628635707099,0.01899321906856604,-0.009508671481628822,-0.024734704549698155,0.009903942438360508,-0.026798440927648784,-0.044242893622162306
BMP2,0.05272788297548821,-0.006526526882529785,-0.014343342255118085,0.04759131576108479,0.06558922138701292,0.06291848648484528,0.10301327783411351,0.05524399884003236
PDYN,,0.0024888682844992557,0.10599369577628778,-0.1025908979362721,-0.023125684180298353,-0.010984379670502302,,0.03612243850663696
CD55,-0.05917134266488616,0.0571452439528877,-0.050219069900907645,-0.0055245769013103725,-0.020051653341839382,-0.009496479150301013,0.050859864792658256,-0.0033350364793275715
OSTN,,,,-0.02115496970753787,-0.02082652460430218,0.03187621444967137,,0.023765988662234876
PDX1,,,,,-0.01442703098694345,,,
CD6,-0.0379755431574445,,0.0678597396206421,0.001740616601277662,-0.019025991095251084,0.01460722306305323,0.039075790874443996,-0.0012890056595165668
IL16,-0.0623029704768567,-0.020441472607420873,0.023742918980399066,0.05135628658454087,-0.047577964264985895,0.041405008381887515,0.11633927855119809,0.08045214708973138
LAMA5,-0.01210071902392022,0.08145343340762584,0.02193654118401531,0.11366993285237402,0.028503425601486932,0.030900374469468753,0.04851395839240322,0.08351595016003781
RGMB,0.028705029723244124,-0.020217156226934048,-0.009282220608665369,0.1083356620199387,0.010457343019221686,-0.025328634066533334,0.04995965012310727,0.05177204952604451
INSL5,0.01996497816846087,,,-0.014721837828815695,-0.017223107755604823,0.056248127266559304,0.11101615652723563,
IL12A,-0.010092432340364886,0.01761661190408193,0.0035809932494959853,0.04598099341614475,0.050406342439660856,-0.026680796801201178,0.0679214944651144,0.10326429156562754
S100A8,-0.09967466176214378,0.0009332916731246543,0.08298782931211526,0.11615170873363792,0.023831691221431042,-0.019585518370782967,0.08814132751122324,0.10898877930376781
TAC3,,0.028971477389471912,0.00015359643308241765,-0.06804295569795603,-0.009864892512271232,0.017647567921745853,0.010395045159239578,-0.010739948082847648
TAC4,,,0.04218282146205541,-0.027397734760227534,,,,
MFAP5,0.19995750490130038,,0.041571637938990214,,,0.003830382144695683,-0.04997266307906851,0.07917771038558928
CXCL16,-0.04366134006959418,0.012009979068741464,0.014051104743777028,0.09514729479648577,0.024694124559525972,0.0217003054790894,0.08120343214925924,0.024563761339795657
AGRN,0.12266534582235983,-0.057523639461511636,-0.045104398030298795,0.11591198518490316,0.03796455418255025,0.03207017898417741,0.058187254327382705,0.05313561955629081
COL4A6,-0.0005046137559330488,-0.049008422505957584,-0.028101750161219168,0.07783999567682671,0.09901501832334929,0.04849778825998338,0.15863623963860493,0.04746036464693927
FST,,-0.03630696673268096,0.14417977876337154,-0.04082312230302849,0.010653161140175933,-0.018346287445605937,0.08794831102976178,0.043093362723010356
MEGF10,-0.044989764885890404,-0.03932178600779368,-0.018005365360092094,0.028197042520106855,-0.00016180356844586394,0.02343022738678158,-0.005257621438373634,0.07025022456545445
C1QB,-0.15519103290838387,0.003365369446025802,0.005769645883992116,0.12097948283762852,-0.00921455157217015,-0.04554335422324026,0.14338804952857245,0.015271872722801302
HLA-B,0.10654200671234293,-0.012305298091815402,0.022724672703607292,0.16377921164038967,0.002116235802405117,-0.0004158432304701224,0.06705852918459279,-0.009541572167201614
PDGFA,0.041405799553638045,0.016823108431565502,-0.026017791797461828,0.045145392992260475,-0.06725227619183348,0.04019365357521178,-0.016800405565485163,-0.0038560920252097906
LAMA3,,0.003148932439533517,0.0007246161432333203,-0.01904168835631836,-0.008787293311971624,-0.02356645736441521,-0.06575250009832712,0.07233652303156941
DKK1,-0.023252405565338228,,-0.03034076624126422,0.07029495266808407,0.06797521532953922,-0.027856314297372595,0.17719683367129355,0.11062773485575858
INHBA,0.019523338617769465,-0.013539732293000076,0.02737823030604365,-0.07519960713137358,-0.031993858782082094,0.04535574426099988,-0.026487171074918027,0.0036568096361693325
LEP,,,,,,,-0.04838376425138535,
IL7,-0.020352197225122784,-0.026474348512910965,-0.0028834715195695964,0.07385672538860663,-0.021289310324744057,-0.030052804939739546,0.10338245229826318,0.05377978056596442
FABP5,-0.010475215344634465,-0.0017303281814143043,0.09522799485423272,0.11818642673555517,0.05141458489856276,-0.051862488882071026,0.14780478679120337,0.1239030381685754
CCL4,-0.07879694978026525,-0.027341435890910818,-0.029413828053997615,-0.051749914357431044,-0.044457796451831524,-0.027807718511321744,0.04065268407736798,-0.03671733995547107
FBN1,0.00026640598702844546,-0.03752268388130625,0.009676633995146133,0.0756968788300029,-0.0008616824166124022,0.08170090380630084,0.05862033112685408,0.030451244705606246
TCTN1,-0.034175648910425564,0.016120717509077807,0.02277700401187483,0.10232063089304587,-0.05621702343761603,0.036929100935622815,0.09609874139836042,0.06015570583108517
NCR3LG1,0.1286893661299009,,,,,,,-0.04714882443805338
BMP7,0.007475189529616423,-0.06745009227280847,-0.020541615741369496,0.04280454834087392,0.015875161777843535,-0.005256580826134728,-0.02126479426385017,-0.006628844947236993
NLGN2,0.022131931048114107,-0.029667024906604448,0.05038440944976341,0.061293687082391274,-0.030775350272414983,-0.024861275462905553,0.08620856948273725,0.0017118612346857841
CCL25,-0.022568013967735695,,-0.03289770328152536,0.03616511432871897,,,-0.013981401106427488,0.005889384566536797
NPNT,-0.032630665236488145,-0.013178650941829,0.12034942222723623,0.14466968084661436,0.00636240006520965,0.027542256432236765,-0.023120658770949185,0.05692854310996287
KITLG,-0.005382296434959295,0.008742780255265302,-0.040608810637659226,0.05073511738083058,-0.01822336745346886,0.04181430888595319,0.07798770833247234,0.05934916826824977
MADCAM1,-0.002069683678007803,-0.03656855416102057,-0.014486631054237389,0.036719758770600915,-0.0037722989000497885,0.013776697463898632,0.08293573672961124,0.013101346795059374
F12,-0.0027059613173015095,-0.03951355703291452,0.0031796260047357193,-0.03270642313385878,-0.012692082002496306,-0.01279483056950997,0.12865379320003195,0.07884069938372709
S100B,0.007005067200399852,-0.025471893018520403,0.029573258575535194,0.0834475887550341,0.009192547385461273,-0.01959504924001688,0.08576756334407419,0.007273480587564087
IL27,,,0.002046101517226261,,-0.01203146286684836,,0.05930541559537513,0.069039107231255
CD99,0.004766883383207343,-0.012198245474320768,0.03939896725601681,0.16088354370743482,0.03965065929491177,0.04759736497889348,0.14034528300271226,0.15557196758142494
PDGFB,0.00950140634885437,0.10347829002118952,-0.05420132346700407,0.008476407021473181,0.011188526393717957,0.006018295851237284,0.049137162200719064,0.014589678724017363
CLEC2D,0.08190017961030138,0.03625276485402154,-0.0014030275925292037,0.12146705631056774,0.032816226736742345,0.03660989556238716,0.02299807877472112,-0.017706363187977543
F8,0.01556278649006063,0.022409210403503514,0.004538272350372338,0.03187795495452429,-0.03608242692390168,-0.008670083422943828,0.1741838722994402,0.07199937699718288
C3,-0.14493356825426892,-0.0953372084457037,0.012124204291327595,0.09753095995432136,-0.022315870536914688,0.066366666801358,0.17242072592087274,0.003887998282018925
