,UKF248,UKF259,UKF269,UKF275,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
MMP7,-0.05341071174322338,0.011272219494183576,-0.014566352043041193,0.0063918750024371945,0.08959078963521264,,0.06536049903055283,0.0395939262963097,,-0.07096240308817393
PTPN6,0.016086304781223415,0.014294058106938668,0.09868016134742938,0.00730012928832605,0.03581472103267654,0.041183196785498526,0.02082491383363491,0.0470934761859184,-0.027196226644274294,0.009364079273112084
PTGS2,0.01375216087395014,0.009738137439485376,-0.035557223444451135,0.07507477350554936,0.02434662784666792,-0.04560539037355748,0.006263497799427743,-0.01748837649349083,-0.023698646126734002,0.01054849588554843
XCL1,-0.019341816245526083,-0.010351963276549586,,0.002776019120018632,,,,,,
CD58,-0.05281754124473707,0.006362951708877046,0.09406304238430288,0.014779761856846846,0.00826570378353431,0.0007964142404926339,0.029565709355633733,0.008690149572397061,-0.03494100607868556,0.021458824954022633
TNFSF14,-0.019488873825801407,-0.033291040504870556,0.04731179679536048,0.10020758161511362,,-0.035255626391350714,0.05284574235331387,-0.0317365578795059,0.032050882052165476,-0.028881114825859477
CNTN4,-0.03426378258460266,-0.01860434043162835,-0.03438272516600905,0.03936310305931502,-0.010650570778279782,-0.014656690714632669,0.06753575711647543,0.025568245789681338,0.018589163686761976,-0.06682776162127319
NTF4,,-0.013094780208146172,,,,,,,,
INSL3,-0.01732669764923264,-0.009514357300911358,,-0.015756590821143394,,,0.06195192504167846,0.003938131951026066,,-0.028881112035478752
BTLA,,-0.015102176492146813,,,,-0.011640036883504144,,,,
MFNG,0.0812042688728513,-0.06382062335417803,0.08554669434420546,0.04745996497513687,0.058765707913488285,-0.016792390675547372,0.009457083741082797,0.061198595937231676,0.04049639723039773,0.035738404811485616
ICAM1,-0.023426336997584653,-0.045455977598880676,0.10703831822631267,-0.012101488129081527,-0.01239893256648812,-0.013698698782639959,0.012997894158548864,0.0004650551154982627,0.016965444123909518,0.041658518307324366
PROS1,-0.018494998999561835,-0.015112434792438869,0.10626264538659208,0.009435716436561844,0.031382354278322866,-0.050053086947189844,-0.029003063670373697,0.021410007463814613,0.02778644305799341,-0.03872887981126951
CLCF1,0.010110475186836922,0.015802639162752274,0.007133661734169844,-0.025416963933856996,0.05366856916465999,-0.06258058649193408,0.025211756883466184,-0.02675648134754724,0.07927128150190196,0.028675906252538973
PSAP,-0.009449708462707896,-0.012821054910870124,-0.07437817824521958,-0.010456730751521483,0.010156019032468964,-0.0029215949247500977,0.014927705181302257,0.0502533161445065,0.013298843630428311,-0.06550717685703328
EFEMP1,-0.006028249060277295,-0.11241141339255799,0.05987978682755552,-0.004315696053547526,0.01715065123561177,-0.02827893814686089,0.01538043818209328,0.09932771196022683,0.04268025957657648,-0.02909357710956639
C1QTNF1,-0.016986624990480585,0.02131387345118965,0.11487246730324892,0.0007305283146605365,0.01452767933409145,0.0474570242932467,0.01158380462456752,0.06955555612879441,0.041019218561262075,-0.027418384229889247
ALB,-0.02678752670458418,-0.016891383044272467,-0.02443322288207735,-0.017202064470433855,0.07266827073475933,0.014111335760387634,0.009348051131472707,-0.0034881147270679072,-0.03957200282683669,0.10382855440341526
CCL13,,,,,,,0.05091482975817742,,,-0.007282696185005065
EFNA3,0.0703884073863825,0.022233146854259284,-0.09092794731017373,0.0011014973081852153,0.0638039097142428,-0.07546390826188726,-0.02910969899289409,0.024380186864285152,0.029898517930467067,0.06303480172440652
DRAXIN,0.019804355922479366,-0.04093549829222047,0.04860677241549015,0.020403846130122298,0.04631583449507986,-0.008675041351962218,-0.06723008310207222,0.03610425718949554,0.025673714115341906,-0.03230916868274923
RAET1L,-0.013497665743681561,,,,,,,-0.01864860891817938,,-0.0350878582461219
NPTX2,-0.03777153410372978,0.03855961449267954,-0.1016341615160187,0.008940253490463719,9.212429351748995e-05,-0.05120591055172138,0.006324269477280424,0.10933721784851087,0.028877913324885637,-0.01234798847912734
FGF11,-0.006712262947999621,-0.022951419273393767,0.09746868148475875,0.00843017383225432,-0.016808781978522796,0.028390298509749046,-0.03614407563850557,-0.004134838089721433,-0.002433871327478277,-0.026660303258061478
CD59,-7.68438340931531e-05,0.004230575710960754,-0.07850902091318533,-0.01050192613835326,0.033234093190515686,0.055117169808733865,-0.022147733548747717,0.006646107646285703,0.012372502111769858,-0.03535834202835218
COL9A2,-0.01072059580481667,-0.017064202967812424,0.07083790357369814,-0.009922203359694974,-0.010332647203104596,-0.013371594267646156,0.006942217477230431,0.061783751585931794,0.0317548936091863,0.0626999673296144
DLL3,0.07304407692238699,0.018906635096063246,0.06350613863671915,0.038126745666580954,0.04550873364727549,0.07094284396297225,0.04150711314304263,-0.025986069397050907,-0.03496187006990782,0.052802259778222144
FGF5,,,-0.019456037835295786,,,,,,,
LIN7C,-0.05237722105387522,0.019478032201458162,0.017258781156326713,-0.04561257727810119,0.05245408654574864,-0.018809982817979465,0.00586741033274834,0.013278956953544273,0.07699357918030705,0.007921844562157698
GDF7,-0.020172166722996293,0.12463757446073363,0.04328315276798867,-0.015874864342120702,,-0.01777615450333072,,-0.015986495788428316,-0.01565785227848012,0.008289614672175346
PSPN,-0.0391064587800625,0.006807440607178994,0.0449184267999334,-0.023766485257459363,0.07898941907232598,0.0440610913950869,-0.051049408335223756,-0.0058866062987513665,-0.045378597563681,0.013004265198772548
ANGPT1,-0.02427703824699805,0.02457807800221535,0.12222458667824587,0.006638167626065392,-0.010296600505170188,-0.0394922488547575,0.0026187587116596775,0.03835926167201264,0.03113276577167356,-0.02420976661087221
PNOC,-0.025069512960234738,0.03528933281287167,-0.04951552001493617,0.03766147205332533,0.025515115366002056,,,-0.01700010994109855,,-0.02783490836945736
L1CAM,-0.010265970429655224,0.03949583269929193,-0.07365097147320894,-0.02220942453845632,0.012880714643305315,-0.030220676049995922,-0.06626550150888194,0.036069608995416565,-0.03060229958548659,0.018986033947752036
APOA1,-0.019768229114134332,-0.014817039509688159,-0.002083249972633652,-0.006555800839709423,-0.025581253993437636,0.04337728211282442,0.021673699779082657,0.006419430004054998,0.16350226033325005,-0.034936987176361435
PSEN1,-0.00658149598365308,0.019000513921054195,0.018423159188947408,0.013448837192535175,-0.008109702430722402,-0.02720304103228209,-0.01725686945001187,0.030891657902801635,-0.02136047734579122,-0.03814365826529699
CALM2,-0.007451822524738388,0.0017298894155877568,-0.12672829106292235,-0.016943744201642307,0.020364574880856467,-0.08185048288257966,0.02261309153611612,0.09488288874706581,-0.013974639795830879,0.03955829762321092
CLEC2B,-0.0068933823945909085,0.03836135590008299,0.08575850948630657,0.023301309233309152,-0.0191394538940452,-0.050307073467573876,0.04030148525969745,0.00855835018266637,0.03713109016110159,0.008745650105215245
NTNG1,-0.011184752567767811,-0.04285324205162973,0.012850601792970994,0.0349391142442468,0.07415699904036524,-0.028819790379052385,-0.024246882600185923,0.06248131518257076,0.10765237586630277,0.03871631329426284
LRIG1,0.011069372154512376,-0.06263663515878237,0.04788353913971617,-0.01960116387821499,-0.033001403762865894,0.05920672344642203,0.04577323594207695,0.012122381507289054,0.04600566266263,-0.018118298411893375
CPAMD8,0.10164957432627057,-0.011253786983652014,-0.01760060454902882,0.04604450207367026,-0.028448961310268753,0.030287970366466504,,0.07261690755488627,-0.010921476201110402,
GHRL,-0.015796858997688883,-0.020630672507881635,0.044492222102542646,-0.030644603501933397,0.04917185149554806,-0.0502636434132977,,,0.06761849124182072,-0.025396727373289792
NPY,0.009689179027323424,0.031710659442696194,-0.022919982585132354,0.03120481138091789,0.040710427039204355,-0.03343756495827812,0.0454586892137466,0.0536401590501417,-0.04626162430259715,-0.01409735004257419
MMP2,0.025427996225947026,-0.030007862519292085,0.11238316434610622,0.003943891197301368,-0.023447995623406145,0.02736248182356674,0.020728391006767644,0.06420706173180203,-0.011111357218340405,0.01794839679907443
LHB,,-0.009801198573816403,,,,,,,,
PPY,-0.022759731803248556,-0.01706102816623158,,-0.012773353225167565,,,0.007601635629835947,-0.007873699237675166,,-0.05149224960533567
ALKAL2,-0.02531275187835633,-0.009658802445784263,-0.019956158157812768,0.023951834957033746,0.01236835578573205,-0.04632572015623311,0.02282062093844846,-0.0026311333488239445,0.12294276854615677,-0.017473765828013018
CSF1,-0.006987307699508464,-0.08218625550195029,0.06547296560307533,-0.015392003427311987,0.01988448320415452,-0.009989014558118934,0.01987805689071692,0.04907389349102784,0.08202482871598446,0.012894272565903859
SEMA4C,-0.015514100700761257,0.05178950816007762,0.021453837294769598,-0.023321973105631177,-0.027009717284709286,0.08554301084390643,0.04796329712409778,-0.00983575471059627,0.029259355439613242,0.023999615141820266
ICAM2,-0.012765706487757942,-0.01389306663455849,0.06833452123207805,0.051269295209549454,-0.014189734772352301,-0.024343032372156244,-0.03579971536062981,0.07516662983105425,0.10600977724959516,0.036036526871127524
SYTL3,0.013053989205384052,-0.002151927419934286,0.07185258588224452,-0.022779339929070254,0.13328153903400214,0.05603551535153239,-0.022812967728890493,0.060169684555339546,-0.017231555014907755,-0.011692865649798441
IL1A,0.008003838089649672,0.016792428262965117,0.029801831960823557,0.0224274819517147,-0.02960434954522959,0.03952884969059905,0.0014044328985767973,-0.0009640861499792859,-0.037067167219671814,-0.016174508650642436
HLA-G,-0.020769684580278145,-0.010351962341680355,,,,,0.03616897288668943,-0.04521566340466324,,-0.0425819248042482
PGF,0.021134483185413944,0.014866782101724652,0.07446392511338207,-0.01538843157217264,0.008844349713554469,-0.004391334108783606,-0.06131961763478128,0.06201490264042126,0.0576523185941397,0.0006643694641211305
LGALS8,0.01449447963852853,-0.035910568136448086,-0.003907773413694115,-0.0055503334040317735,0.06072934582072658,0.07891809018381539,0.04790131556989528,-0.022493213553704074,0.019214107258860382,0.012423277308617383
DKK3,-0.05044013832041115,0.005273618353207779,-0.09299584816583395,-0.017649506052061906,0.04737845772057492,-0.007232912286581495,0.01617970782554278,0.009899239786347096,0.03627041729071044,-0.04070590151205873
COL16A1,0.03926203208193086,0.020909800730168668,0.015935087830688414,-0.00775235291594638,-0.021530896493414168,0.008115230195510267,0.01736397564564564,0.03662700696112201,0.038468972177650815,-0.003836114845784435
TPH1,-0.015250223286775855,0.26513482992007237,0.052249366966195296,0.0756961053939375,-0.00037229571615956625,,0.025173954114450024,0.005624210794061904,0.016253715749873446,0.07061516827320735
TNC,0.020118821082606684,-0.09133119776144565,0.12778223815054196,-0.005154512978932783,0.010359363675464939,0.04700334844528128,0.01709891008358439,0.027195707707572746,0.03035184141292176,-0.02985208930503279
TNFSF9,-0.02711820332923566,-0.016976392290829305,-0.014761900271584569,-0.04015349696092231,-0.031449788712295,-0.033457111087971225,0.008499577801526798,0.0008694189060562901,0.04733334971744512,0.005845698265753752
C4A,,-0.011619889650416566,,0.020698033539352276,-0.01629448439418444,,-0.026528588069197414,,0.049908510497343246,-0.007661531461256539
CNTN2,0.003098034940842113,-0.007546838114879737,-0.006695649122390573,0.0025286736303321857,0.021928806618413354,-0.03336319067122138,0.04214114646117745,-0.0026610086050384476,-0.04995100770021937,0.026007876951555525
F7,-0.01487774217369618,,-0.017600594318968692,,,,0.019180930732728366,,,-0.02347866057962012
LUM,0.0008903733560770795,0.03378768407579001,0.11759642251755151,-0.030139803123589482,0.010490627495155301,0.026755425589824296,-0.005483820566871032,0.02773667327198292,0.08610779318212097,-0.0018692560337683379
BTC,-0.013497660121469976,-0.026602503271021753,,,,,-0.024181442931460333,0.003459896836165701,-0.022407038198638905,-0.022720753002367703
APOC1,0.03727434062579172,0.01255291692235267,0.1448411587106559,-0.023407628092407852,0.0038977490770196604,-0.029633469429800035,-0.010000144895686137,0.07043264020515097,0.029609856116804348,-0.030697538736774627
PKM,0.008317531389106122,-0.02988055476858014,0.0487123752224406,0.022635859529341443,0.019833093385209905,0.07973260214564752,-0.0018104719768527533,-0.021382829258073447,0.053710486082917654,-0.012423437852166102
TNF,-0.015073252123158461,-0.025652704869826622,0.003915429330114406,-0.034545777382339944,-0.03870676247961871,-0.02350786675132053,-0.02347047702203214,0.025401181362285037,,
GNAS,-0.012856889731747246,-0.002586901032898071,-0.04228521021370941,5.21691052152024e-05,-0.060118175066492564,0.040925069215758156,-0.05490046289023659,-0.02498471851036468,0.005488312799071457,0.012038365919350235
BMP8B,-0.013890492156635114,0.004397607494843716,0.06407008012711726,0.05357971582257239,-0.027741166353934133,-0.006666593648437588,-0.03520561827626715,-0.010070606376049653,0.09086499168495338,-0.0671662742033837
LIPH,-0.015250219532290119,-0.014720875270804578,,-0.0122087280220414,,,-0.023828456246808506,-0.020791600251145643,,0.052675021336809236
CCL28,-0.005504311111300502,,,-0.018799432692800003,-0.014700427213771431,,,,-0.018051194747926266,
PTPN11,0.04880499586904435,-0.022579207350021675,-0.020320027173403248,-0.0025928238840226304,0.04559942752617143,0.0022806042555504375,-0.04132493879416305,-0.04611490798517369,0.05110084249088164,0.03503704744152624
ADAM12,0.003022623612990544,-0.02722664251218129,0.05458607785492338,0.01409419115180196,0.024285287307822066,0.04920803365201032,0.016774610864082027,0.06636529858122779,0.01031292170161562,0.027540723385967532
EPO,-0.020491336657840094,-0.015007679282825105,,-0.012773353782726956,-3.602862298378578e-05,0.050975592797510995,0.04058610292595487,-0.0031914796096988995,,0.0772581845954676
EDN3,-0.013234312458359133,-0.01868247470172059,0.007832558713422815,-0.019798068383496705,0.017441938462127306,0.030085118518661285,0.011587556795285392,-0.019063774659952744,0.09499321586716217,0.006462765040640206
CCL22,,,,0.018110941572718017,,,0.13922037877190652,0.040818887384916666,0.0703423641631953,-0.019710118239935227
CCL2,-0.0180631710079986,-0.04315150630250567,-0.009315590196392911,-0.0037385699250801095,0.002698213960275638,-0.003230104548152222,0.013517463054552285,0.024679110034110607,0.03382122735227135,0.04910267820836354
DSCAM,0.060260575463705175,0.017000707028793346,0.0012324585095451204,0.02021279487939512,0.00910969428496303,0.14328497979610522,0.034462864994767785,0.02264692724965918,-0.01515621373393839,-0.017570530489823398
GPHA2,-0.016997144572469244,,,,,,,,,
ANG,-0.019313489797380012,0.01979204153793109,0.027949867581379136,0.06603904533948525,-0.01573379812148113,-0.0516110838951236,-0.01996615855073827,0.04970932741651034,0.15681427888171814,0.005452339655292916
FBLN2,-0.00639233491464547,0.05598878020088081,0.017605112757111192,-0.023002983274673185,0.024897890830551283,-0.046563949866948645,0.007782863574046125,0.03740448493642333,-0.010323157572394154,-0.0014304130119444137
VTN,0.046369845391884136,-0.019297684365038086,-0.02966885977889137,0.006375938240815607,-0.015402903711401517,,-0.029580681592528354,-0.01518422771936991,,0.023260570069696944
VEGFA,-0.030066687949572398,-0.024379680567060906,0.050401218494948816,0.010252944931269267,-0.005818345831777868,0.06955772944743256,-0.02543541824484643,-0.06748086426012531,0.026308125193187912,0.04220711456762341
F10,,,0.13712082408008933,-0.014005706346392643,,,,-0.025933273819288966,-0.01938630870344213,0.022265804150461668
SERPINA1,0.010064961637991995,-0.034151357262915676,0.10438962319185306,0.00017149671257585882,-0.009829697316672808,0.11296322296293308,0.037561162991290926,0.05272770221669073,0.03126446438851996,-0.04738226068331281
VWF,0.02417850234675015,0.012024244670056191,0.044007251213799344,-0.037366453093744506,0.04428343225695411,0.06682475579270136,0.022042044477945884,0.0459596029604249,0.03602904699838212,0.006957281252911761
GDNF,-0.02388294846338094,0.10444856949315058,,,-0.018536725081576975,-0.0034782873904109016,-0.009350709395457525,0.017055076341532204,,-0.03145471999853326
VASP,0.0452583290128708,-0.02710243380723177,0.08952184999044017,0.0465212480132639,0.02769212723316031,-0.008557945342866007,0.004745789288900333,0.04438658754830435,0.05733608319842407,0.02661311185110623
ADAM15,-0.008968477187781817,0.031032172590196774,0.024723922901627157,0.031265296504037456,0.0007277227903522885,0.03002481085159015,-0.004560793939677565,0.028950093930130524,-0.01087954779092639,0.03527528308706862
WNT2,0.0007463516724250593,,-0.045178036777772004,,-0.017347626378480568,,-0.0037935727758454363,-0.0032568072441551644,,0.014351195982426714
CALCB,,,-0.019456037623860695,,,,0.03190453051138007,0.06602694620224886,,-0.03508785132356396
OLFM2,0.015014466420001706,-0.04585493825770852,-0.01712088657035478,-0.012067189080476546,-0.014792996869442403,0.043204878303332,0.038080061065496586,0.0389111861556204,0.005501903537021179,0.050951905213518174
MFAP2,0.04097502271604466,-0.006043819790139642,0.04296896372861895,0.0013182007842742153,-0.0005534806234079566,0.02429865909505145,0.10020497266801033,-0.024319445356160273,0.1127387293533449,0.014979452927059118
HLA-C,-0.01336504505215443,-0.04048571996044285,0.1263372302712478,-0.022999596823807374,0.005682198681771905,-0.013026601582877183,0.05203307145262745,0.10619500820700996,-0.00616521191483013,-0.0371844351487414
THBS1,-0.005169978195439118,-0.030340338995852565,0.010345704013241086,0.020423241824723444,0.06921156080776397,-0.010335451045904968,0.018333422454521322,0.05404433378463644,0.013882325693487445,-0.03588709932774993
HSPA4,-0.051257228748958335,0.02761215724646195,0.05390545393922042,-0.03758148563377021,0.021552305914746647,0.014808007278920975,-0.03567776266630951,-0.010166449245191288,-0.017702531782991957,0.06221242076687687
LMAN1,-0.05427580603268399,-0.005342996830227468,0.06527402764740045,0.018306642846251234,-0.007824509814015815,-0.050176498948902824,0.06742596196880352,-0.05316831631366569,0.01092427806458671,-0.02358196238632592
LYPD3,-0.023264805596577492,0.09308728774125999,-0.003082434614031865,-0.0022881312048470912,,-0.03671247453979747,-0.021701135334872612,0.09885764546270635,,-0.035776100259506644
APOE,-0.044293712864357425,0.07188191755945418,0.10380752535941634,0.0410717638387392,0.008250912743620524,0.17149426206019402,0.04349022487055547,-0.02497566176700193,0.0370551135964459,-0.10092698467646175
SOSTDC1,-0.03435472324539451,,-0.03888069590646258,0.0077480231094186275,0.01999570501153177,,0.04641324111128142,0.00174197410182344,,-0.014027547321734649
ANXA1,0.028679259019871343,-0.03939900870605281,0.12015588779012397,0.024172289212819692,0.008370466765068594,0.029589082165470296,-0.044241554386800816,0.013317504093752057,-0.028282943629527456,-0.026477398506508914
WNT2B,0.019472083003075142,0.06143279437652147,0.044235761898394795,-0.003600487475557357,-0.018775391342828886,0.030549280672761095,-0.04825960535940065,0.009937835332468913,0.007211422397178282,-0.024921456066651623
AMH,-0.02840869796521983,-0.015289571887617752,-0.020492777985800906,0.011488046685853204,0.06784804510568396,0.04807037846469009,0.02601386407303093,-0.0012166341471916485,-0.018051192446015232,-0.010232658225175382
GDF10,-0.017650523821208467,,0.01895741804804149,0.04644328936872763,-0.035662218949638426,,0.08254915777222435,0.007575362705137126,0.06919353194926911,0.08790420496728675
EFNB3,-0.001885415964176724,-0.008608381577443862,-0.023326375407816555,0.04465906678912729,0.059010062962036515,0.060069502310999015,0.006290967650580944,0.0426427037630433,0.03415476236276725,-0.012258072645477116
LTB,0.038441984216712966,-0.026071446004055972,-0.03183989918423996,0.06653148028469519,-0.013578003549554017,0.0066696725560862055,-0.0475641822726332,-0.014621239332544575,0.03863295217508196,-0.023173576937672486
ANGPT2,0.04738052406011812,-0.08170429581861158,0.08725758764382223,-0.013558094202706024,0.002943098605927913,0.012434503747029474,-0.026997359562573344,0.0033751429626157647,0.024729140378738586,-0.015123579391625815
NRTN,,,,,,-0.02951808989608223,,,-0.022782640282573506,-0.02000150056417788
ADAM17,0.007599085735245477,0.042416471226033516,0.06370949772704733,-0.025514268883655062,0.036766021571791506,0.04734798708922796,-0.0008023028193184057,-0.03066702298495553,-0.050573837909291694,-0.022101465735580125
LRPAP1,-0.013585541306276146,-0.021422233450204758,0.08235306179275115,0.050154909870305096,0.03549285635570198,0.03307511646513574,0.019104969137919234,0.011204014241008378,-0.01060130701461344,0.02747688260559544
NID1,0.003660672355452187,0.02517531818786984,0.10333904758042524,-0.0034156821103711876,-0.02258581972305668,0.05405781970354858,0.016454033583397042,0.002953616707482578,0.04341545567853223,0.0029053643141942575
MST1,0.003655961900344813,-0.021399366306739626,0.08031635420575015,0.04966344934120625,0.014604268708251801,0.02442779340375958,0.03403526376467842,-0.011714335267274273,0.02922691509882311,0.02085818937160037
IL13,,,0.17407949454329183,,-0.02174005943170769,,,,,
DCN,-0.021361943982291083,0.03498468132431612,0.04095561347472295,0.030089591668177876,-0.01201994087814865,-0.04245484457092226,0.0011914709304533925,-0.0029745918547399554,0.04933619165839394,-0.0024143249167218423
IGFL2,,,,-0.015142171155795154,,,,0.056130620811972544,,
COL7A1,-0.0409835641123775,-0.019914803152886247,0.11301476855051247,-0.018050196278851984,-0.02348045462570157,-0.04592119269307762,0.00833598176826142,-0.03611570541423901,0.02775760654126454,0.043787932931606495
CALR,-0.02684670808854841,-0.012933358197917971,0.08722163579567804,0.004050625556870378,-0.008261358063031205,-0.006532710998040683,0.004446669371567508,0.0420754733762865,0.01299983976944827,-0.01370800943785832
PIGA,-0.034499639203994,0.09997507476843337,0.020465718296990072,0.04251601449060354,0.06617944449784696,0.03206086458028982,0.020898775724001926,-0.042558129381694905,-0.02368471648626299,-0.01023261571825055
CD200,0.09219302276107202,0.015352138841251094,-0.03676966935913624,-0.0037543080377220256,0.004129859297481788,0.029991570735688748,0.0211652960782198,0.0323261038519418,0.047081423395628076,0.03163973282757185
GRP,0.019876530411535552,,,-0.02351005298370324,0.036687941154333166,,,-0.020170887507284182,-0.005239204236832562,-0.02193837686633616
CDH1,0.02484823134926627,-0.04588889322994716,0.05551624894259557,0.034437922652440535,0.015315376320990814,-0.03021739741886762,0.04181287748536194,0.016619431888145634,-0.00456164358772325,-0.03390255605517176
LPL,-0.0021934754594930624,-0.014338963809813842,0.11710916056124202,0.00393580098970953,-0.011663283967529869,0.053846083050018756,-1.8500941433224857e-05,-0.03828119295281226,0.04102270645187212,-0.000715965150728907
SEMA5A,0.026420035279552355,-0.01734216067764992,0.11589225963769245,-0.0040842881320302905,0.043079396659519355,0.05076794930276343,-0.004230277513751978,0.04120518335567788,0.03297292977755883,0.01416498097748606
SEMA7A,-0.02071261679010455,0.021245479984091202,-0.0006446130756149201,0.014582128134254744,-0.01517341809759489,-0.04127686121956884,0.0276489338969261,0.034370012621161176,-0.029461806666334252,0.03586007692622284
SEMA4G,0.02246286337786704,0.0013934353312382642,0.0671758757393528,0.07594563021832985,0.046815517858758024,0.017155018114767814,-0.03726179376877533,0.018390444708547612,0.049974374272657766,0.01541526555907752
SEMA3B,0.05764326068054023,-0.005829088303390493,0.05620171002484198,0.028183056612698595,0.011680826474857164,0.0670198076318035,0.048860617654602034,-0.020126991979951082,0.014319086308887941,0.012028568532529801
RPH3A,-0.018845451327277062,-0.024016016692162547,-0.01686572144836584,-0.04443045218535285,-0.02694107522001242,-0.029007256891167107,0.12221148267247282,-0.025701498047102714,-0.07165990338164856,-0.03533163804407031
JAG2,-0.018441378917893814,0.06941320790378724,0.05588199745203068,0.050629947413853044,-0.023694432305595904,0.029775316097816824,0.03250267628459648,0.07488527578247417,0.08594478662318565,0.006041457158456062
CGN,0.0019619160084349725,0.014181465012934774,0.007597521170968951,-0.0029696692430475654,0.022560928401957055,0.15640904817640316,-0.01605756536423161,-0.06958523287514025,-0.012744511944287046,0.01973143899959879
GDF15,0.006668421222246324,-0.004478476185886091,0.12535316866750307,-0.011292509061466515,0.03792155138690002,-0.013470851620363654,0.00235086696142759,-0.023882898071266916,0.01854196890056193,-0.012798361351581015
SEMA4F,-0.056837573251024065,0.024602590877026695,-0.059258967580547835,-0.03330011592583095,-0.02024193410627374,0.09381007477079885,-0.019603830568099917,0.017663785905737067,0.010764543513357183,0.0014445414479816372
NXPH1,0.05250125783748305,0.08968004486289124,0.02028114897452363,0.02598325533717805,0.061209850858863005,0.013960259458883417,0.06123796500563785,0.01959925798334208,-0.019366483585459233,0.04678227691582141
ARF1,-0.023264480410320466,0.09575461582552404,-0.024648604044767927,-0.024253407143672377,-0.019295461177592784,-0.003911170467390184,0.0011329340417327608,0.053439080857968606,0.0812539285320362,0.010850924755738962
DSC3,-0.01286310278825808,,,,,,,,,
EBI3,0.01391071329718338,-0.05328389734338454,0.042288400515869726,-0.06453489896531667,-0.005113473975538444,0.042682795971098766,-0.008770153893049385,0.056944038757629115,-0.010564232457386583,-0.0325019871299161
TIMP1,-0.01393707677177439,-0.053118259536903877,0.10596362021653505,-0.009195323107975877,0.020934163126845266,-0.03562362176708086,-0.0036988784437754175,-0.03860574027895835,0.07460424904460357,-0.017705105809420904
SEMA3C,0.0015189648214395171,0.12199739524547028,-0.006586721123497131,0.03312087099110939,0.038625955566175964,0.028113169867535634,0.019847785112026967,0.029148183817589476,0.02475968446102315,0.043155493701691486
GAS6,-0.05556270994275843,-0.001268107556545839,0.08943777366867915,-0.010215976826695977,0.004340419539192732,0.029416406273609325,0.06909195365590158,0.06601505400956825,0.031878890908561774,0.003398976750201033
MEPE,-0.023485562567745175,0.07335496981908761,-0.031020380344472274,0.03985099479997981,-0.03434171690241961,,-0.023408621881207844,0.010392728044616025,,0.021713986851020668
SERPINE1,0.013343161552629523,0.012004568669316635,-0.12724336175335405,-0.008278888029982369,-0.005308958893876498,-0.027944901052475216,0.007667901372308368,-0.06978225552315151,0.018664891310046047,0.01749932840513795
RSPO2,-0.024121287524553763,-0.012434480776210989,-0.041942642067744715,0.018264306753220258,0.029999178889449894,,-0.036186843413930685,0.031129159789489772,-0.0169904539936343,-0.045604208392702204
SHBG,-0.016661520385141324,-0.019896527196904597,0.1250927871942744,0.017781035659253625,-0.01493810091776276,0.03299663023965953,0.04316242205885176,-0.03601320679937795,-0.030163439803865825,-0.007758176643294358
LGALS3BP,-0.0072150672949241575,-0.02074952391203099,0.11288808036743606,-0.026541463474975935,-0.028462769955671006,0.027576272529775885,0.058887313897977425,0.014880910126432865,0.0695223487221947,-0.06634895627742801
LAMB1,-0.0211252027702619,0.010073836213651705,0.09542973565458644,-0.029801236999213058,0.010420326747253792,0.058981006980625875,0.027654747041715708,-0.044558412651897784,0.07090800626319922,-0.03621352032685742
SPTBN2,0.025017793315550735,0.05756461092075178,-0.06302577090944418,0.016404041210758405,-0.010707167798100364,0.022692998377743422,0.009951918063755475,0.07519088695993086,-0.0025639760884094576,-0.01851630580958653
COL1A2,0.004753274382315138,-0.030007793718444305,0.06387801169262322,0.018152171455903275,0.020225980069712896,-0.009222290741433534,0.02192233958120343,0.02858472240967716,0.05297795889919452,0.03517685502868046
DEFB1,,,,0.10698669719867665,,,,,,
CEACAM16,,,,,-0.0009652958042112359,,,,,
SCT,,,,-0.012399691813157672,,,,,,
WNT11,-0.018437003738846592,0.05278650054240897,-0.01920139192906461,,,,0.0068823702407260524,0.03044077448103233,,-0.013015620202760385
LGALS1,-0.03596331660236666,-0.0027160533663751004,0.07674241529690813,-0.050293134453465435,0.0606080954102571,-0.06832770458340538,-0.054787704091963055,-0.010086608995805088,0.0444895911752904,-0.02087990748554387
BCAN,0.040385640931901265,0.008733553156561765,0.12610549191653314,-0.019550937543530978,-0.02517556751473971,0.1695332046704761,0.01959810663490451,0.02968080400401964,-0.03224191242111202,0.05948010955993978
ANOS1,0.018113192579334088,-0.018501610467483484,0.07402098911771825,-0.01893405244719849,0.02009119574123354,0.08442156533448252,0.03303094210440637,0.03633465007118432,0.021483058464987666,0.03001307788415141
EDA,-0.013497664746191898,-0.0230846459376109,-0.022958400774329757,-0.0194290963340248,0.009466614248042349,0.029931630450101793,0.015518699649820483,-0.03325630450507241,0.015657876896609555,-0.009108040023143344
FGF22,-0.0014656654400636896,,-0.017600602224013585,,0.026472670886492893,0.04564296975299582,-0.03945632841603997,0.19839903673152462,0.03910511660845735,0.04385091288192837
SHANK1,-0.018437002555213747,-0.020263143046063834,-0.016745855159487462,-0.01814971407490256,-0.020895891819303656,0.023524751401096024,0.09937585957394458,0.06807457011036781,,-0.013166838857588322
NPVF,,,,,,,0.03320609834160601,0.0038758406165920953,,
