,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NRG3,0.26024367741611204,0.04016092852245964,0.008992634736847123,0.04833590320663053,0.007624555359923798,0.143069487227504,0.12464988844218569,0.24245232842176362,0.025286279738130333,0.06183069775045935,-0.018125855088056756,,0.04524602758095156,0.05567985294164991,-0.029157028173724942,0.07666088919495566,0.003158739566068678,0.013857607128219138,0.027655886682774748,-0.0543365557210733,0.008958857364545445,0.06111814282518906,0.1180821254957654
IL23A,0.06426184827722631,-0.020299513515243697,0.03084134936397559,0.003612248671880897,0.012756392888636938,-0.0584306124507539,,0.004510419195331243,,,,,-0.04008818862965692,-0.025372794574707744,,0.04045326865297111,0.013138847778981864,,,,-0.027701240271261453,-0.03349187934508006,
COLQ,0.0014040334540212152,0.02068435525297068,0.0018132502217654955,0.07274743340780364,-0.030310244733699275,-0.03235290086945513,-0.035241424169345996,0.00030041360471088767,-0.047164543132163755,-0.037594898489415426,0.0005885218351869535,0.021595965825590327,-0.0036755637231609033,-0.031571833507817545,-0.011679360912078952,0.11237030302746859,-0.016909767971556203,0.009499907408813874,0.004686680296641019,,0.04785827501361738,-0.02289263675495756,-0.09025135311541267
SCGB1A1,,,-0.01511738650241469,,,,,,,,,,,,,,0.03565089342217564,,-0.0020363320458437117,,,,
TNFSF12,-0.009275461470212744,-0.010461269568873947,0.017837042805315804,0.016424171227990614,0.012197612533052673,-0.032585476309922985,0.050053989586932725,-0.20217464355674683,-0.011036410093255018,-0.04343158710801583,0.03216109206970361,-0.01385200206376937,0.06152059016826211,-0.09755051468660882,-0.010201095265610081,0.003195874384877144,-0.01769261156441996,0.03817083138451769,0.001824719913054953,0.04679115264501389,0.038433078437690886,0.06933663506626248,0.051324291189546324
DKK2,0.03926146500392991,0.013147245715647826,0.03866408199098797,,0.0025883111591506695,0.10106629522444852,-0.037357461611433385,0.1640936618433289,0.027767530947434366,0.006848023531808024,0.019801103454745637,-0.030356548088362603,,,0.06855229456028404,-0.004651147738879576,,,-0.029489781436934624,0.017255943149070065,-0.0028975082792955186,0.029707787572360287,
FYN,-0.09002412388439705,-0.013148056987209169,-0.05434784297850195,0.08044619657737369,0.03469228902783893,-0.04275522919740998,-0.18446455258102123,-0.25970308696016764,-0.0002211604439865549,0.024050414027117214,0.004251592287319222,-0.0233955441613484,0.019299985217810137,-0.062405422245734254,-0.022727910935287594,0.07307984435435928,-0.0008547328615009978,-0.01799190226937959,0.0026046218972126914,0.012764662553542614,0.05282018538798566,0.1261084749571519,-0.08906362782271499
ACE,0.04087060738246651,0.060024914270555764,0.05081903721939288,0.11720690626267866,0.0012681851463803174,0.04909624864004209,-0.04994334992909379,-0.11499207006728951,-0.03436429321850117,0.08187482604419685,0.021035777336305874,0.00044878858228872975,-0.0109440721326656,0.052511727567409724,-0.01992678514246403,0.09065718382792996,-0.014154491501659525,0.032992938883165665,0.04067761109565863,,-0.043390456038002255,0.07895375759941453,-0.037579362260642415
IL18,0.10318089361545799,0.023833721748255723,0.016412964120675996,0.17206916655277094,-0.011499113350274943,-0.020347266628240865,-0.1117317035715372,-0.29784649721107703,0.10378543437694007,-0.008608333258979747,0.0139631578254179,-0.021325655176325238,0.0005885731875826214,0.04988851131157953,0.005027189512094624,0.02381146488257283,0.01505452768413107,0.04373019235832397,0.039183094289188355,0.19080401586654475,0.06922280190659717,-0.00533831232873707,-0.04846260181199641
PPBP,,,,,,-0.03838312118034868,,,,,,-0.014299321783349181,,,,-0.033385524246651845,0.03366518896462512,0.012651481271668659,,,,-0.03067972130085013,
CCL27,-0.02738674446106746,0.05121576509303278,,-0.028402791559920558,-0.01998963365005862,-0.01216450084403746,,-0.028251523213784335,-0.05384568999549697,0.0231372015668282,-0.013771544623799294,,-0.05982586255032894,-0.02537279390858751,-0.017470787826843734,0.008853684435312701,-0.03366354964025073,0.012494128264081411,-0.022482852544361203,,-0.019827935507996015,0.02468263769821449,
SERPING1,-0.10023933614232017,-0.030704066796786392,-0.05149490439776989,0.12918193361409408,0.028283118306829187,-0.019276243311127577,-0.005779752672850989,-0.30177021888973604,-0.03335703249050416,-0.12299963690123669,-0.04430041385338484,0.023445460931949182,0.039747175757392075,0.05751038054797684,-0.0028729304917153383,-0.04594369308714621,-0.0331946660515886,-0.0018333082809777162,-0.052435728391275124,0.07565236424709278,-0.034753154953983546,0.048405099217536184,0.06188453187210338
AZGP1,-0.07894356534744713,0.02466682183450735,-0.04975352918117783,0.04415026474996725,-0.038938393506248704,-0.13920802200180865,-0.20073983930044728,-0.025876997065994653,-0.09400941466050973,-0.010399984300740312,-0.029171070571638657,,-0.025626785695158114,0.002809919696762069,0.007925014487052823,0.023725094902417854,-0.028565355712478997,0.05513366862334256,-0.019386410075649747,0.05761701514188559,0.027643882737531496,0.023597147250723285,-0.034403610054404385
INHA,-0.04291564137177785,0.09463743410047465,-0.023165698309900336,0.004627620291992874,-0.058180061337821144,0.038612179688003116,-0.018783458164089984,-0.06059768841960764,-0.031056389740801136,-0.029505438417620215,0.04288442760275944,-0.026312105135587426,-0.05321715691484089,,-0.05332794063227522,0.05546132222149629,-0.009713336008867987,-0.009573883855196426,0.044799764156114134,,0.030944168256685573,0.008752664416050335,-0.05686922311667475
SEMA3G,0.009208439209313435,-0.011026058531805381,-0.028916802785382625,,-0.019313746518525448,-0.015690942990709215,-0.086821774392202,-0.0007806438108722537,0.037205271956255434,0.005097789008813805,-0.015275549866273507,-0.02108951714213781,-0.017381516725138414,0.02752519354205805,-0.0655411451935175,,,-0.014049405902518733,-0.0028968543297325728,,0.019382685045777292,-0.025561902281460408,
OXT,,,,,,,,,,,,,,,,,,,0.06000912558447756,,,,
COL6A1,-0.2703067635300477,-0.0002979449989940507,-0.039835654538438535,-0.0905395766286037,-0.03049221220033937,-0.1375775332405298,-0.1276220234193142,-0.3417367571259805,-0.04751126872997284,-0.0865955982846571,-0.043266094298191594,0.005386960310784633,-0.09856178499158266,0.04612476087808012,-0.04470593051347316,-0.049763128808341675,-0.04348541640976818,0.02254792635571664,-0.04289032834041034,0.03070981800563114,-0.12685119067944273,0.14150906431370336,-0.007047738474055806
FGF17,0.20239086146845417,0.011954992862892193,0.02252425238910683,-0.03763072865124788,-0.018720639529529973,0.13884440553828864,-0.03186554238505938,0.09653943846123206,-0.0047271677090078,0.04186907765280481,-0.029297998040236042,-0.016244258541900047,0.007416748608677235,,,0.06675192360751996,0.016431923051412528,,0.00040926354938475827,,-0.018281487329169788,-0.020930389173959375,0.09505698886251351
TNFSF8,-0.036274587385069224,,-0.014674473625548634,,-0.019740514144124265,0.001100136246084313,,-0.04527554886953594,0.041435778547798986,,,,,-0.031027457455141957,,0.02628532513080288,0.07738941163762882,-0.02429316056852534,-0.035809616479457185,,-0.04257643855660623,0.018594232658470523,
FGF20,,0.0011406504688547896,-0.004855281897435439,,0.00521340150964631,0.027261064010006133,-0.018839886889386207,-0.02875264701709726,0.10658280340557377,0.052135175056246076,-0.02429646457951586,,-0.010747095095843614,0.0792122355174504,-0.03583123158199992,-0.03939250214512526,0.09526802738559466,-0.03728695632820592,-0.02311788536623915,,0.009262964518213807,-0.0010366460375939917,
ICAM3,-0.12401040103172967,-0.013049949647142244,-0.023850747586543295,0.11718498000287372,0.006642468281435748,-0.015499116288274425,-0.06613608626248009,-0.11210173162554224,0.05171852538846133,-0.0032126831216984803,0.036402105617369854,-0.025123272817163998,-0.013789116979392588,-0.024806717931967828,-0.05137948774307842,0.06843213220572408,-0.0084107672326098,-0.024217395019835435,-0.012820772831355614,-0.051302294669666494,0.01848861613472197,-0.09958310975171474,0.054427989785733766
LAMA4,-0.1062270051776736,0.04710228256126398,-0.016856384885203288,0.08984038959497903,-0.021983023313828717,-0.08973465105998922,-0.0662884055002678,-0.28639541708507876,-0.05402141705181531,-0.022708028365207685,0.006963147991913374,0.09844605594027105,-0.06172912842351801,0.09849536183744421,-0.0562739901176704,0.03887420335163287,-0.003310081334217867,0.02195335921176439,-0.022003186631775282,-0.004306896886684419,-0.06420088960292547,0.11592682502387261,0.14243001867511285
INHBE,-0.026796134244088304,,,,,,,,,,,-0.018810022590701175,,,,,,,,,,,
DLL4,-0.07966829148495164,0.05997398918923007,0.012493500030985833,0.11897964799950107,-0.00032890521030625597,-0.0027771674771512253,-0.04931879694614243,-0.21819881619513856,0.08801929198937253,-0.044772842015714305,-0.042673340154084104,-0.02228829463205085,-0.021528541622577058,0.08528582372481239,-0.025351752209369825,0.10361496431193337,-0.01183646944294947,0.014180392484745848,0.022298636691133945,0.06685508095635502,-0.05663947632710027,0.04649255780309985,0.0031888986496650426
SEMA3A,0.11033819470317209,-0.013827839723778405,-0.003967326129293684,0.029685413029609604,-0.01613051913776786,-0.007322111367163846,-0.006874472979014083,-0.0181913398799864,-0.047277009373267745,0.0033834589012640124,0.006576628416174941,0.028950198801318636,0.10305471241917985,0.12080664316653594,,0.0012128604431578497,-0.042216872371949245,0.000743626816187113,0.021533795425134273,0.023250580951090023,-0.0137232840594311,0.023903694495423435,-0.014413932033393962
RLN2,,,-0.015759411285912035,-0.02880287652808134,-0.019921983568705955,-0.01866432148544593,-0.041876746491074555,-0.0070609627631089125,-0.03429626395173097,0.0036952758206144987,-0.037186985710729745,,-0.02506191391071061,,,-0.008229784037690374,,0.03282475141772662,-0.01983912357797063,,-0.0010030901029668114,-0.015173528694563574,
C5,0.00043904733635404924,-0.03572376070016338,-0.010431080250409267,0.017310120932651794,-0.03266267718955768,0.022017875749780928,-0.08936269818524037,-0.19909525230485606,0.04699965693113038,0.026257219759290743,0.04403492448391235,-0.036850985126253365,-0.005668601178762615,-0.03914545500157576,0.08075359447177939,-0.02794921760093511,-0.018505611089818148,0.03478558659057012,0.01899888680689211,0.06122973860230813,-0.019637017564397882,-0.03208565203460975,-0.05436872889975625
COMP,,,,,,,,,,,,-0.005298090095980736,,,,,,-0.0035060516273406426,,,0.0755057008092086,,
EDN2,0.20466232111943347,0.04294330359781641,,,,-0.050480208017916285,,-0.061880469212234966,-0.0142817142277238,,,-0.014907908696222204,-0.05508411121062368,,,,,,,,,,
C1QA,0.24124573340229408,0.00860480856232892,-0.011846047726835675,0.06387105984218382,-0.06747396353678582,-0.05056798064467486,-0.09952590700978882,-0.3307453240575105,0.06375279038365085,0.05072718847199176,-0.07640003557253712,0.00943811020454057,-0.06141238130015363,-0.004976724994087785,0.0043969403943608385,-0.08120817691781819,0.022700092750373477,-0.009900250233156908,-0.022346004659222624,0.0586482311715343,0.015334733905150102,0.0695293155089682,0.053576398954322445
UTS2B,-0.039008847400745374,-0.03960014701863597,-0.01792672529574002,,-0.0052865327465505966,-0.04209914624607601,-0.05425868884002469,,-0.029645432104599124,-0.07018752012150277,,,,,,,,,,,-0.022480822872901988,,
COL9A3,-0.05385618922240744,-0.0019953329679834324,-0.017286459675588665,0.10024121340935221,0.02540794643091502,0.028628531996518804,-0.1745723410364353,-0.33174021612407567,0.0007078562454399625,-0.01268755235679912,-0.0635830291933478,0.04092620397749863,-0.09937534123907808,-0.10264470152392612,0.07688921568338136,0.01875378249095599,-0.0014028593991852012,-0.006848750884191935,-0.017146377478266615,0.06093000712543138,0.07645494140250618,0.11878613995348786,0.042084231178589726
DLK1,,,,,-0.024412901388584093,0.15266653520618953,0.10991118513463746,,0.022096713923954396,,,0.009306643110373991,,0.012044448733199316,,,,,,,,0.024772021697134612,
HGF,0.14032129930728696,-0.03363193976037423,-0.031494722176808196,0.011631796253006919,0.005106746914775199,0.04211240567045169,0.0471397983547625,0.15303971608424755,0.043332654672293164,-0.048436376642885665,-0.03425156490400747,0.0008043011345046593,-0.03817208021793289,0.007606958123193518,-0.022939691014936564,0.040846927318306275,0.07255790595375226,-0.05747670107480616,-0.002381431741884336,0.07487395716085751,-0.015780198802382833,0.06802925044061638,0.004770763324801675
GIP,,,,,,,,,,,,0.01873187938205727,,,,,,,,,,,
P4HB,-0.08876332585531471,-0.04150290828984128,-0.028239277095009865,-0.081659367258098,-0.024322083296817093,-0.20723858316405733,-0.23157673253918992,-0.33877918657223155,-0.12147009828289462,-0.04966341437420148,-0.0326279536012592,-0.057517718877056194,-0.09592491020982437,0.014511300527373892,-0.05638843227675558,-0.10794303080981194,-0.06361743159351067,-0.005488274904577588,-0.03770588188665384,0.01592004482513019,-0.048424417080500944,0.04102038777510547,-0.02145404254698125
ADCYAP1,,0.03598899803678035,-0.022270012238021247,0.042454419477054195,-0.03262865039596755,0.10905865904631053,0.07972188074687978,0.23990201540783754,0.044001073722516854,0.07018407771373565,0.06632422661954594,,0.1959844674919197,-0.01401251239986907,0.08875340337372004,0.053728442577251435,0.0005163710534138922,-0.004875076729915942,0.00371514563663372,,0.1410402588038022,0.06165579009850487,0.0905975788672338
GREM1,0.0836765341334072,-0.03835729820124372,0.030830164910066866,,-0.017218839370361633,0.13816009818304192,-0.08958631142484336,-0.06072983119657519,-0.09030935273652728,-0.019486997067113418,-0.06524191509800631,0.02169228598522478,-0.023347418363113357,-0.011570433302570753,0.06839286911790762,0.04505212893563999,-0.03998110207803004,-0.014967063255420202,0.001573978003215758,-6.19543943098953e-05,-0.011711375428901069,0.033323232506522714,0.0006880874328260219
EGF,-0.12411563567081027,0.004544970277116933,0.023320779634763603,,0.010100861015191986,0.0342261992472491,-0.052543700552485695,-0.09733625187995543,-0.019141866433160064,0.05259449676440811,0.06295080843611259,-0.019441479442562415,-0.015246531094534988,-0.022987937173134236,0.09301510739444895,0.05257915596462323,0.027564530692991505,-0.03546451134040671,-0.00785140704648719,,0.013232211395326314,-0.0691883527469071,-0.05080059903935553
VEGFB,-0.16832998813415176,-0.09759622268470974,0.04898438148879574,-0.07888430753297346,-0.05868940782821979,-0.047952290460702006,-0.14536762098865286,-0.2641301882334938,-0.031037408295792154,-0.006809286177740119,-0.01616193593187742,-0.10037294847869072,-0.02573111327489322,-0.04983025773520611,0.048747419016147236,-0.018141684771403713,0.021721306077296547,0.04011048742037926,-0.027034981336328635,0.018308059639948353,0.018449883117574683,-0.046024486092645554,0.055664740605145056
FARP2,-0.04083107312156152,0.01895701175972993,-0.02236562905686815,0.022519811842860595,0.076532761809611,-0.0079715266936584,-0.13544103238139013,-0.15954688590072305,-0.036088290325243876,-0.0031878827626519455,-0.008076758497603176,-0.05158891237647203,0.012340650435890107,-0.05819451157321981,-0.0631502537191151,-0.025187590158595567,0.022955428696586695,-0.034662842399865154,0.003550967558603021,-0.019018096145733496,0.00583358815788469,0.04595199332454283,0.06278356104416151
BMP3,,,,,,,0.009965214146384354,,,-0.02797946610263015,-0.001867960364464416,,,,,,,,,,,,
IHH,,,,,,,,,,-0.030301102038110556,,,,,,-0.019041897845716364,-0.014845933319811216,,0.0033577952089726263,,,,
LAMA2,-0.04698100122252663,-0.005833901679830257,0.012265862497378115,0.05322811551548931,-0.01851776536003197,0.030774216643482167,-0.1196487177460252,-0.2008248197609756,-0.025578025682831296,-0.04980563182135026,0.03481639943158868,-0.03403406762355829,-0.05205170346745863,-0.004649899941123817,-0.0032257312175004785,0.04038847043092387,0.08166248233575028,-0.030378915943649634,-0.009397982964231765,0.010306459245774705,-0.021272475699794322,-0.014332734960542232,0.056569940320630493
SERPINC1,,,,,,,,,-0.03171793427816081,,,,,,,,-0.030125610429370033,,-0.016699166289445733,,,,
NRG1,0.03989887477661007,0.01763592458876465,-0.014658588169907668,-0.025788435641603123,-0.034840424906885936,0.0031841654443968397,-0.023861094851318536,0.029236644425351153,-0.009464550871474702,0.018122144736463727,0.04085953506524648,-0.03865939426039757,0.0443168659229044,0.010536030182510724,-0.03694659392341937,0.07680786186197515,-0.02480210831384758,,0.07568438631557559,,0.041778081319522625,0.06688050375031628,
SPINK1,0.02950190403739137,-0.011609849694804768,,-0.05703044034286108,0.021128390293986832,-0.0686398431550597,,,,,,-0.025342127318918793,0.0036108175690074073,,-0.03867854383968563,-0.035348066979667574,-0.08226268735021092,,-0.029510014131034816,,-0.02941098923578847,-0.08528358142686135,
EFEMP2,-0.20970018583824016,-0.030400029891025086,-0.023984321805628015,-0.014149760989663408,0.02236762509664832,-0.12110779861094176,-0.1172928997524285,-0.3168298495431587,-0.054800822009660057,-0.011597377050391556,-0.02543172222118505,-0.006981871276090444,-0.06591000366421566,0.0031489100084821304,0.030562767940282974,-0.007983268629413492,-0.0763308292233715,0.07510611601735574,-0.019337507233995483,0.04634181137590304,-0.034383211767700976,-0.038709427019728834,-0.07157690629222797
SELPLG,0.03375145953219229,-0.01912596750786018,0.009566457847507384,0.0905334147345194,0.05251320410820758,0.08883043078701187,0.051373097493830525,-0.11070665845350679,0.05537933120442178,-0.03691953258330716,-0.04388925600677249,-0.011745519985364165,-0.019671555595951743,-0.07774159257628128,-0.011326047671864787,0.06257603618184396,0.09310164343632121,-0.02806175006684284,-0.006746015723050731,0.037659023628078256,0.059116620749501164,-0.014766573886958904,0.014614990670483465
GDF6,-0.04574389444285949,0.032445262377983015,,0.012698749179593093,0.05723266010306222,,-0.008879946550134328,0.00025376110443323525,,,,,,,,0.09088404639664471,-0.058821213241953434,,-0.06487651248969226,,,,
HLA-E,0.1069442331747148,-0.009057330708581888,-0.029903036574909468,-0.019241957814004257,-0.009718621914674905,0.0512396754432152,-0.10742681898893003,-0.34927173169284503,-0.008871343466817696,-0.08436624544458268,-0.0496960630289508,0.03386014833128359,-0.11302422197746274,0.11356776106481517,-0.02905006805580527,-0.08307808423986349,-0.01035233424085087,0.00474213075562797,-0.05525597896242942,0.021464391062271247,-0.026092844529831807,0.07160679884596591,-0.050142312685338634
PTN,-0.12658319806556942,0.014134167675205533,-0.020552435694641963,0.14296718100208175,-0.029524451204873573,-0.028261884594438708,-0.2423054031555341,-0.39994855975511556,-0.07122066970246413,-0.0057262857812336735,0.04509289530651172,0.05449463417382643,-0.10341512570382988,-0.08587186289570181,-0.048967106306198833,0.020619428300212437,0.03671036105572293,0.05774541386022974,-0.05443292301098714,0.1019988909362848,0.009264849994479876,0.1259763395327613,0.08392630723194709
CD274,-0.08125373249777215,0.018202905158000396,-0.0275709481480536,-0.0063104755107304495,0.00867996632891023,0.060964755826911785,-0.02741162376174876,-0.08422709051006365,-0.05360666307599379,0.0103951044312922,-0.029766234911632414,0.04734785311789287,0.009138278466024018,-0.06324393301911939,-0.023959143387321413,0.05561142500256072,0.042051182619799884,-0.05966164218187048,0.02025297205628106,-0.007577857891186674,-0.05573146888143912,0.023299589025293506,
FGF10,,,,,,,,,,0.08448655701522223,,,,,,,,,,,,,
CD14,-0.005585187587917511,-0.03325577048692036,-0.02636093265566444,0.126914822263435,-0.040220077802111204,-0.17826413657399207,-0.10556125077823209,-0.25809769406125993,-0.03699031665561252,-0.010085096700433543,-0.0498515174700662,-0.010179926246082617,-0.09897229720806934,-0.05410752382231674,-0.08181084687546768,-0.06333595753942343,0.04917457294296892,0.005352243383416507,-0.02175339218254456,0.016681425746272703,0.02848679196787332,0.05847960751925378,0.028577283863874876
SFTPD,0.012922884100647482,0.032554419926936126,0.02974365180398588,,,0.02959129023705874,0.054561933162712226,,0.018056717724399665,-0.015145353543672104,,,0.008777455607650541,-0.02905505306045105,-0.03047618668057617,0.09644950420740271,0.08158811155234144,0.10288191520053253,-0.008562615111588063,0.07404195431032534,-0.00018121891723515878,-0.00020658616403197337,0.10830538497719562
SLIT1,0.15624747334827666,0.045508630672869366,0.010211900292782877,0.10235866734173385,0.030862054538796257,0.020834895689903134,-0.12988401910618247,-0.21185679112828937,-0.06414495478369316,0.09595772097418735,0.07384393365023184,-0.017655579452260057,0.016593538687850785,0.026734959187524117,-0.04987200098329131,0.04152242697460695,0.028252812353563493,0.025312826735474005,0.06368270601989987,-0.019183357007425458,-0.0101573633803743,0.13770110769463376,-0.011777593088776713
LPA,,,,,,,0.012593726641262947,,,,,,,,,,,,,,,,
CNTF,,,,,0.0033362062952111515,-0.01949084231883614,,-0.05468249757130197,-0.0167878344274472,0.0749625479916926,-0.055910832217406475,,-0.004283315981354946,,,,,0.008908158274616716,-0.03927729618308188,,,,0.022983875237817572
BST1,0.013596505548106264,0.04592357327137638,0.01374233246276842,-0.01837249274417509,-0.035072304727964784,0.004208641845170597,0.07259163196536048,-0.25628774643803115,0.01821416802245416,-0.011566276785365015,-0.015556547675270439,0.01332435832832189,-0.018953383739046085,-0.05612051045183157,0.017676873205464513,0.04206059548500783,0.08792276610675562,0.07291687683217425,-0.02873100172343938,-0.06103124741223205,0.019055973858847938,0.01939956018136977,0.018952026218477344
AGTRAP,-0.07089065325013423,-0.021839079901300344,0.05388336402835612,-0.01710312011575795,0.06317677698792051,-0.023283264826369457,-0.16950212957029923,-0.2962778315813842,0.02148319866448879,-0.03507317512100234,-0.022056140974860233,-0.0003152150514861148,-0.07325502333695497,0.08302234206825851,-0.06970417251588512,-0.04965183327468583,0.002955080939095451,-0.0018588370557271663,0.005124040822046243,-0.009798492004602144,0.07320862627985564,-0.04578974432825358,-0.04722182629226818
LAMC1,-0.08555570151844408,0.030065649333776104,0.012208306698780716,0.019191995343486215,0.04115986801637061,-0.11961031784970041,-0.08846334254997677,-0.3009549188353478,-0.07875394225858698,-0.03348424927792038,0.006805952547594238,0.009162304131343344,-0.0845913193175033,0.1080400243120876,-0.01410621848234114,0.03423970529968944,0.008700623001630497,0.04991963949704727,0.007011271952471043,-0.029325715876397478,-0.07159518171876919,0.08233558115067775,-0.0018947379116052967
COL6A3,-0.028785649974676624,0.04340853534887469,-0.02301860270982276,0.03439696448120954,0.029805374583422778,0.008694322477629407,-0.05625222230966394,0.024387708201738693,0.00946029415854285,-0.014931441654274477,-0.016137595223989463,0.003807218549385113,-0.039717302742478464,0.028635565238913398,0.029727586750535134,-0.0005941641005039235,-0.026129975968103108,0.029270101025332985,-0.0821567766406012,0.004893506486565235,-0.09603802346192984,0.07699129041736641,-0.04571116898242027
FN1,-0.2746874732148075,-0.015762038282775673,-0.04758042553547692,-0.011905237302807615,-0.040288471568367505,-0.20998751034110427,-0.1298439540823507,-0.26243572898524387,-0.05499822951221336,-0.030921579338656087,-0.04047348531032939,0.02080493238230324,-0.15642179376928123,0.06295685286595479,-0.01080962379452609,-0.0540275178828709,-0.09330788861856273,0.016231438497748548,-0.0430486541377519,-0.05907609078236943,-0.11311777356859729,0.10179370591723041,0.06238513063169031
MIF,-0.24191178752361336,-0.052552572613863056,-0.025912424791026543,-0.10589796273787634,-0.028100208615636654,-0.004095359294631598,-0.054979124365603114,0.17008427285479452,-0.06751327108230439,0.10515033318375937,-0.05915554144213593,-0.07765844312353443,0.04311298993850082,-0.06683256888090315,-0.10141115636876502,0.02416474707388306,-0.01377010396224429,0.041531879931022905,0.010582935152495171,0.039005175095706265,0.07409644541182098,-0.14113458134992118,0.05534756395670223
JAG1,-0.16800281191085864,0.07714346053808012,-0.07074495363357705,0.015737405413209334,0.013138721739203281,-0.0602060762996948,-0.0754357840824898,-0.33494333634795437,-0.06501453447318377,0.0500978527184664,-0.013981099453685437,0.009744482586358844,-0.0949841234016516,-0.009412643145780289,-0.0038973576236837966,-0.03144370196787738,-0.04830633389241874,0.04468892388859243,0.06973702993855843,0.011617818284777141,-0.0890202736000752,0.09691855451879942,0.030084912779685336
NID2,0.08291525556371561,0.05016375136444757,-0.027501059280447014,0.10381983852087583,0.015214476434246536,-0.045963621791635864,-0.16447758960212566,-0.20922290806714477,-0.037317380326154,-0.0215076480369076,-0.02715947265497169,-0.00648013718445947,-0.05252973792297714,0.11164606720042565,-0.010935076983395743,0.028816483839892545,0.08673025679468736,0.01586823446578589,0.016401046384772088,0.016319155657545343,-0.05613231675452807,0.07292284755108192,0.10373356714093611
EFNB1,-0.021500860601022277,0.02984890220555349,0.0013986500577164173,-0.018154116651784586,-0.013224015026455522,0.027459177338802803,-0.09871222586082384,-0.09857227778039375,-0.08379930609865843,-0.06322187110400165,-0.04298072407951793,0.06024924512754892,-0.019728657698906145,0.12419295334986079,-0.014581791470560773,0.025537236821215004,0.04863493429532193,0.01900867591950112,0.020200422035341694,0.010027549902642438,0.014175610911804585,0.008853919276689727,-0.03751098923643913
COL4A2,0.03157840853459805,0.005977690025664026,0.023599183363939086,0.011753532770061534,-0.022446251031417477,-0.03637396156527635,-0.14345133550366687,-0.3400253670371936,-0.061052105898330454,-0.08550659019029726,0.03191623388993102,0.0614607367226627,-0.1269143880401016,0.05471194403948247,0.039895403850405436,0.006045216341349703,-0.042804478162861315,0.04996521358346491,-0.007732089795726575,0.02965449142960428,-0.12712590241603144,0.18995681437117765,0.07721211489613078
SPP1,-0.095433081752369,-0.04871285949788132,0.040337396402754896,0.07210005886744025,-0.010647547115650871,-0.2203789431602637,-0.37018385850408225,-0.4296447940539849,-0.11131215137689837,-0.14697546071267237,-0.0616249642464551,-0.05049075749528218,-0.16517647705245955,0.05519895190984998,0.009054441094583908,-0.11161267453862317,0.01044547752792767,-0.04972339486663529,-0.07614375074444443,0.05639738240272117,-0.02923142676216205,0.03235889856162807,0.003880910971272805
PODXL2,0.12467409079369772,0.007534728717865132,-0.03956251783169559,-0.007792995902809674,-0.04635005056812768,0.029763513862697766,-0.15349649564666593,-0.03177854000576521,0.015611483752333285,0.06192993725458769,-0.046717014675187435,-0.013447383679097676,0.02780166806515088,-0.10326637039130053,-0.016759568939938144,0.010127017661256366,-0.01943304162634776,0.010266928836720429,0.12809145563344412,0.08472162542924572,0.0644065271795283,0.12065168092129601,0.06603536491202827
IFNE,,,,,,,,,,0.013673683342396893,,,,,,,,,,,,,
FGF9,0.32568612885729237,0.058766462986189455,-0.008409082861962678,0.18728886858717364,0.05909030614908585,0.29654540314208394,0.11927314371156247,0.2370051873642427,0.0855394341135689,0.05765196731366583,0.08191837988368143,,0.12461388572786716,,,0.042981338289011996,0.06187326018987715,,-0.00329840400270443,,-0.02986281753339609,0.12163464192735811,0.22893589551246973
ITIH2,-0.020054711615145642,0.05278529643039899,,,-0.02097988052251513,0.1326253300522995,0.011675968846970551,-0.03326883542804701,,-0.02404978606511614,0.028215430704919293,,-0.040786013628343054,,0.05625982589593369,0.032528061682189656,0.027729524209799353,-0.03878045679064354,0.08515777670556178,-0.04301426695136965,0.01640532744316933,-0.058887876650015165,
ADAM10,-0.0748961153345469,0.022694795982371892,-0.003665729704158532,0.06308454327557195,0.005772123425571757,0.04620987608771614,0.008789516717229794,-0.2107273544600591,-0.0301071684375753,0.012894837708607585,-0.034738807553905106,-0.004602260650884308,-0.02177640811733021,0.039806984040497276,0.00930342204000962,-0.0350271621516944,-0.025693122893700442,0.07007321772955921,-0.029608439248993736,0.0027957327225213006,-0.04895900417850693,0.15423222371468512,0.04359948597302495
CFH,0.019197015804439548,-0.005438067705943975,-0.011262846266802441,0.08797608399452017,0.06204424333942051,0.09820167977249923,-0.04592389239327142,-0.17719299206806635,-0.05129958145232844,-0.04282990996559417,0.024034473540940914,-0.047245429538560375,0.005229284219974238,0.036888142234936076,-0.009442272523662582,0.041261365067406866,-0.0653305501293545,0.02339097250029296,0.022121993538694786,-0.036566908118992075,-0.06830552534130649,0.0599823837793728,-0.04942513085165974
COL4A5,-0.13368855764326842,0.005752603252187995,-0.004775669187071838,0.07318287206974,-0.04498867056920055,-0.026788990284430676,-0.1507733588313458,-0.2452895344881474,-0.10175943409783052,-0.0350958751822406,-0.045257624140425945,-0.021558091628269483,-0.02303277248035004,-0.07282673492320402,-0.0026141819602961856,0.08638460180369847,0.021695735548559865,0.012645076019146483,0.07598731579887104,-0.008648184702525168,0.035535286523134764,0.026088206670381735,0.01384124267069826
