,UKF248,UKF259,UKF275,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1
TPH1,-0.01774925877589121,0.06199717696365637,-0.00859993959284534,,-0.03759725060580646,-0.013977240579870678,0.10763603462218899
TNC,-0.03734811373990792,0.031530763023594546,0.019706903724697224,0.07487254027769956,-0.04539926792025647,-0.010769039287398278,-0.017918647216006358
TNFSF9,0.09037355055719538,-0.01888953240747825,0.010928354069829147,-0.043068495478339505,-0.025967624003828935,0.009821041413885736,-0.026912073291217392
C4A,,-0.012929383249551573,-0.010914866468074014,,-0.01727570575101404,-0.014734003187504844,-0.02290017989524721
CNTN2,-0.018970711384964534,-0.041909797102299175,0.029891938143143816,-0.024726178940684237,-0.018842595586670573,0.008398135239575328,0.005299165522838931
F7,0.08119423246632534,,,,-0.021766391811616444,-0.014580232063328032,
LUM,0.06429488312698224,-0.005159471406482398,-0.021725547670312005,0.17515358395011374,0.010332571587929941,0.0004609556282741049,0.0671198209358968
BTC,-0.015709505222309926,0.03448931557254635,,,-0.015747219250009846,-0.014109571979401141,0.05880979746206966
APOC1,-0.04581275738833364,0.03218063143018634,0.04964167707707803,0.07254422562793607,0.111888708477119,-0.022621662925078428,-0.006381853422336487
PKM,-0.036582616136349146,0.040302307816972,-0.001465442232205805,0.062062286066025055,-0.08178405010021138,0.018509780021917464,-0.0815273180179137
TNF,0.08093522278117939,0.012464961834007422,0.023397730832894034,-0.03641695758086489,-0.015284230499223488,,0.02034003566642156
GNAS,0.025569878535509315,0.008421626515163996,-0.045023681067608165,-0.042849901969012304,-0.08226712672496475,0.0034371578161641095,0.039519658506723475
BMP8B,0.036480481244575445,-0.01669895649084065,0.0023852527417560403,-0.007022715745065577,0.04526569631767338,0.006695364650025649,0.12561124579689165
LIPH,-0.01774925440616247,-0.016379831811763834,0.11367721266965805,,-0.015517350472894207,-0.023154053400106765,-0.050737895970984374
CCL28,0.07653537998251687,,0.026214972239352687,,,,-0.013204620270578156
PTPN11,-0.01343327828902081,-0.013716315670890525,-0.02435441522578687,-0.05997515331731664,-0.05228265024688477,-0.014423706701127869,-0.01862431368270852
ADAM12,0.026726590568597778,0.05929165019598889,-0.017780854271645503,0.09720793175979936,-0.0020682316806819568,0.03713003113486085,0.07779933411437095
EPO,0.005822950942279273,0.05495512372783688,-0.009207362947211745,-0.029722100711694566,-0.016852238906966247,-0.013949375632451985,-0.014042016249211474
EDN3,-0.008715234911584439,-0.006992442477833132,0.04297698453865075,-0.022775822662337353,-0.024240383902659257,0.05133606595261124,0.007276382888485668
CCL22,,,-0.018539224692089025,,-0.019073104766798712,-0.012239969863670135,-0.02169859482727564
CCL2,0.01299534641987637,-0.014054882660076243,0.04862593575409595,0.018455242024834933,-0.0105623103577557,-0.045310390806893655,-0.06742359842045904
DSCAM,0.016745471621368937,0.054864407342274976,-0.015360929086338628,-0.06132503465836501,0.01119887914630243,0.054770106686075425,-0.009960980517628679
GPHA2,-0.019782445921929372,,,,,,
ANG,-0.024033920943733675,-0.014655128087367466,0.014153324166149913,0.06983372999957847,-0.06771537846711144,0.050972904895316244,-0.018758252908028083
FBLN2,0.00047089807829084714,-0.014016408270255971,-0.03221832671317201,-0.04101119062986756,-0.014704058444420832,0.03257616995104561,-0.026141371838646073
VTN,0.018416774322908763,0.005253392305016552,-0.015126663316258194,,-0.01926326232568387,0.06350369072250872,0.08382220613442601
VEGFA,-0.053479401683846614,0.00893352363295258,-0.02733481329248169,0.000505619846689101,-0.10513626781306878,0.048001258872642644,-0.10189901907125037
F10,,,-0.010095674468649498,,,-0.024159419245682823,-0.024791105738654406
SERPINA1,0.020859681629933617,-0.005633700999551922,0.07063124752597695,0.07133957128712723,-0.04501288629551112,0.01566027036337622,0.003368524063109168
VWF,0.0973219875918873,-0.009687820635401266,-0.02480064573710604,0.13702670683744503,0.04756200522278552,0.004643730986044641,0.11321644747233557
GDNF,0.0834524595501716,-0.01358261955275618,,0.08892503502929308,0.0004478005033617767,0.0589631193263666,
VASP,0.05741051710263439,-0.050614948196519294,0.05125566048304257,0.08445727129233203,0.049093593702491896,0.040161035242770676,0.09439486357847375
ADAM15,-0.018987588450965053,0.015752205880798714,-0.00913154522223215,0.0839542538942994,-0.01870137341413371,-0.018151918051155028,0.021321350896803475
WNT2,-0.031047985504935566,,,,-0.020903529385136867,-0.016749343987636688,0.06530558469668722
CALCB,,,,,-0.0182944115713169,0.10000036367107283,
OLFM2,-0.009138929910865866,0.03701113516529664,0.007376384665777199,0.04022460166967056,0.10466337062552442,-0.06712230256853051,2.8608384298718696e-05
MFAP2,0.07764352019624272,-0.03175872042474697,0.024031624692343136,0.14288361287829682,-0.05166072931182736,0.01881642728012113,0.10814009244593753
HLA-C,0.11877193842261215,0.025227458438083678,0.07152605737615104,0.04979144969514055,-0.06874293600365436,0.045672960692519186,0.08123669650819641
THBS1,-0.017040211742580455,-0.024418300886446247,0.03277145068882491,0.03661536393142117,-0.024606601019332222,-0.07011636697209218,-0.003969460243232324
HSPA4,0.014086375908308654,-0.018335046404750567,0.03847512662777964,-0.007781472516870728,0.008563436540224803,-0.009392482793204942,0.012481519949799694
LMAN1,0.014953148231624778,-0.013435635667984386,-0.03886647784023919,0.019122260649490498,-0.06273783834195565,0.03769439818050305,0.029981364935983832
LYPD3,0.04956640564662472,0.08148367656073224,-0.012891048718992739,0.05383778093739969,0.08678105649123828,0.09900526397921437,0.09935680223478151
APOE,-0.08048195901570528,0.01068916088153823,0.022386118040261884,0.02823161813475791,0.07298793909195153,-0.05177621774592284,-0.007208613639450886
SOSTDC1,0.0042475246047740806,,-0.009805050269747763,,0.14773197314703007,-0.017599237920051303,0.02919404445001717
ANXA1,0.03091906470605797,0.023215187435634766,-0.01799806727359616,-0.014830133868135165,0.043732145958313595,-0.06106561719398752,-0.044858350376858556
WNT2B,-0.045233950652457146,0.034235673648971184,0.03149687278248556,-0.008029194055240729,0.05356191907591558,-0.040066498324663906,-0.05033162730317008
AMH,-0.033063996650335194,-0.01701261721099844,0.06864390566461992,-0.04614945866824085,0.0030425976701521423,-0.05308914523029664,-0.048767143029208815
GDF10,-0.020542893631224628,,-0.012399691521264439,,0.07716162153678685,-0.03018930647144163,0.006303442045711592
EFNB3,0.05698255420204248,0.03016657798717077,0.013722438312951253,0.032873001308603836,0.0862618311213796,-0.005461800901401532,0.06244253391293553
LTB,-0.03498363985100135,-0.029009545477425864,0.018763043222947157,0.06862547103761817,-0.006570760307552618,-0.002677522191984922,0.06398638712280164
ANGPT2,0.09356406391833831,-0.02410807051074997,-0.03260720931405322,0.15512373959284234,0.016569390843172178,0.0011614068373555213,0.13145158320216946
NRTN,,,,-0.0259980524679902,,-0.012420918086512857,
ADAM17,-0.04861931836739939,0.05424983194097966,-0.021696803996920408,-0.019045162142195926,-0.13152288432257553,-0.007658582707636794,0.019035681076981625
LRPAP1,0.017326491984781592,0.0116977099533297,0.023167322899292027,-0.03061519482038599,0.047916518557918814,0.033477260315883495,-0.03360052000880828
NID1,0.039948464382872306,-0.008167934432688382,0.010770010374450687,0.14225974321290263,0.02055301976608526,-0.020063368293270472,0.08715277663857429
MST1,-0.02028674117098091,-0.0050623980909380245,-0.00370876604442772,0.007291958173943115,-0.02138111698816807,-0.049697363163393724,0.05700079777141966
DCN,0.062034185701565776,0.035261654783876634,-0.04612146306232289,0.07093621235987069,0.004479579553841554,0.008959415307130028,0.022312342145630014
IGFL2,,,-0.010914867622999666,,,,-0.014833755180217588
COL7A1,-0.003421062435075358,-0.013708205805727134,-0.008386483652973323,0.12483679987904592,-0.014595792472057837,0.04454586487022556,0.07556687859509428
CALR,0.07102131215035523,0.02457418630771287,0.04053509792562649,0.08478804217399856,0.0016082588340713083,0.024112170854516744,0.03146562403804684
PIGA,-0.02194666092536929,0.012904881790081172,0.01824451302436039,0.025671169595036816,-0.05104302193730642,-0.0512190706578091,0.009935335981548093
CD200,0.07703409887475583,-0.0035419146093266457,-0.004308652610335978,0.029947478938097242,0.03626834410702827,-0.02581373008367375,0.06551426954054872
GRP,0.15718885375410035,,-0.001050263909327414,,,-0.013623716937310223,0.007842288786368442
CDH1,0.01915125322187522,-0.0168265596073063,0.014450849724907506,0.06087935491827996,-0.009162997804448715,-0.029559524410393574,-0.0132913366304984
LPL,-0.04625984309658588,0.03244727029889089,0.0047821926287018954,0.050928894177524386,0.04683154315119506,-0.05992837938858622,0.0014519696106343187
SEMA5A,0.0480608438915109,-0.02744591388938398,-0.03635661168720465,-0.006221083086627316,-0.012140076238281386,-0.021399540705117487,0.08075641915126892
SEMA7A,0.024775987095582642,0.00698584373428084,-0.03034185172505343,0.08611095475827779,0.005618498185983133,0.024026127948427997,0.12054938827101741
SEMA4G,-0.005066505107447233,-0.020264446509582822,-0.03371146367154442,0.07581292426117758,0.0199108329757989,0.0037546122242791136,-0.012021765922509366
SEMA3B,-0.002210645783249408,0.01752582075729635,-0.03511867700989723,-0.03516655199050427,-0.0002134957597365116,-0.01507520988149314,-0.08825917241853752
RPH3A,-0.02524248854005418,-0.004635027984075815,-0.017980821973535385,-0.022220980358373613,0.03868041570943862,0.020918020267058367,-0.020667655119089624
JAG2,0.04431683135704159,0.00426658765160366,-0.01774301994603397,0.17032640573306793,0.028894523866295048,0.008307237782250369,0.08345341559716213
CGN,-0.013266354456277399,-0.0025012569465090654,-0.03175739661612507,-0.003906387107414586,-0.05000089800901385,-0.05385181450436663,-0.03956138769451604
GDF15,-0.022826534682056726,-0.01859252237095045,0.036427772928446116,0.0667220985426672,-0.06657798310346336,0.04582718053629395,-0.0025297238411272206
SEMA4F,-0.009972723452591519,-0.020725104551389498,-0.04693752474698903,0.026599291113648615,0.10324569666469695,0.050040210616868336,-0.03267225314594556
NXPH1,0.03961616263085411,0.009386388629559941,-0.01418531065853737,0.01009348141678206,0.006226803904959856,-0.0075247399067012765,0.0536061535063714
ARF1,0.009095978039966071,-0.008362987703682241,-0.017098218356696913,0.07671565315175907,0.05378298405789537,0.02505211176585761,0.08005349629291207
DSC3,-0.014970963752882137,,,,,,-0.014042020511518368
EBI3,0.022390201295071323,0.06357018399798406,0.06687473951132515,0.08894560942863164,0.034302522725790346,-0.0021153998846874956,0.03002802692254342
TIMP1,0.0718815763563326,0.03387110522192796,0.027219591633337193,0.10988271637101034,-0.06595235924943949,-0.0024451267768719693,0.09139971037913312
SEMA3C,0.07956545257020356,-0.003438807293659497,0.02665608925342031,-0.03817072173972617,-0.03207458605368042,0.02937520286080558,-0.0067209714352459045
GNRH2,,,,,,,-0.015216442986816263
GAS6,-0.007645845027654188,0.003256649789246816,-0.006530402939594745,0.032834059278216185,-0.0063756192162914335,0.0022429262642430564,-0.05047779001223216
MEPE,0.0030301380736665134,0.024327663729996635,-0.032492915602842794,,-0.02916470892373372,-0.021023778374977892,0.02334742198200452
SERPINE1,0.009980943877621686,-0.012259623561758413,-0.015633796016072822,0.04581587996512835,-0.03035946777410007,0.02394110523017961,0.00593560292560162
RSPO2,-0.04040568142546476,-0.01383577403069829,-0.02178653384540401,,0.05120325229998903,0.023402391275095445,-0.03736998421425534
SHBG,-0.01939182340838905,-0.008523259412219927,-0.018539224762436267,-0.01415253674120146,-0.025251196312134298,-0.01976903989722334,0.0003194306786836985
LGALS3BP,0.05440296453163109,0.03521657905255593,0.04456082660582981,0.030439971468226468,-0.08858415684028409,0.020891688237862506,-0.007313632238213737
LAMB1,0.07107718444943334,-0.035063649313349765,0.030262618007909785,0.13132817279341916,0.01639238363222558,0.034674943246290425,0.09956135912930124
SPTBN2,0.03885035043710992,0.0036667329079820028,0.007298388277962512,0.07928283479301113,0.048214788967147225,-0.005749773505069752,-0.009508714319225864
COL1A2,0.06816147222203066,0.013915284779527276,-0.027098080011845948,0.15856593285572054,-0.06916917226603238,0.00679823578637111,0.06557925291973542
DEFB1,,,-0.00972450423481368,,,,0.08141688833994967
SCT,,,-0.008938017759415664,,,,
WNT11,0.04172558340505408,0.04501250586291654,,,0.06996889741896219,-0.0159687497872362,0.0036390478497767527
LGALS1,0.014714430492171674,-0.028514824293771904,0.011130598505922209,0.11966818653738147,-0.1266273597742646,0.06375991852487108,0.07800310453000867
BCAN,0.02013126399274741,-0.029086181619401043,0.02596977791120872,0.020482805754522247,0.03801337093980627,-0.04863224512549357,0.016353363028114874
ANOS1,-0.037441285369705785,-0.014419474429383442,0.04549145637679352,0.009244754094277868,0.04310181414138763,-0.01655700948818619,0.0001017094305686614
EDA,-0.01570951060487939,-0.025686150513217234,-0.014004993890141551,0.09621289005915683,0.12713961797024076,-0.027970250806645777,-0.01875472053340041
FGF22,-0.022338985474728103,,,-0.03131153941189663,0.0445376745020354,-0.020912426795765653,-0.026912070349053557
SHANK1,-0.021458251676093377,-0.02254668074869824,-0.01308278215089641,-0.032836092559242636,-0.030205126709185782,0.08452794665134974,0.09604722882748355
NPVF,,,,,-0.019073106045253023,,
RAET1G,,,,,,,-0.01750888337097694
TGFB1,-0.021096511622700723,-0.028810558609808735,0.08532808532303617,0.08904050043110208,-0.03755409313213627,-0.01296986785174458,0.09398773070549733
MSTN,-0.013895625786379538,-0.019207947000140828,-0.011951411760276913,-0.01391837720337361,-0.021596296156200446,0.013505604476264574,-0.0092854176294849
WNT4,-0.014458522984351607,,-0.013734321783868738,0.00110500376849486,0.0595540613690989,-0.06851917676931368,-0.05479394162398324
TNFSF4,-0.0015833543759037204,0.04224034747213139,0.023953057142704653,-0.022554942080412022,0.04648546788230255,-0.0027926325175475,0.10352510568095327
NTN1,0.03175485445858279,0.024772726441749517,-0.018503571255619713,0.012544411318048825,-0.002856696891350234,-0.046785265363364005,-0.04088693424014418
CXCL12,0.05023278031233482,-0.03123399288494763,0.02051607714257592,0.08572216008913978,0.02932714988538219,0.016978633686309433,0.10880236862119154
GNRH1,0.04995785329317176,-0.030693401369779192,-0.00768134914640841,-0.033576829579642274,0.00555836716455765,0.05831834719573992,0.0184032828561481
FGF8,,,,,0.09682267016735417,-0.025131451062528298,
RIMS1,-0.003650866694337817,-0.011517069296075799,0.06387080014550056,-0.01076080265854742,0.03891509100580831,-0.01587285174759049,-0.016065924700630806
FGF14,0.03408194512461745,-0.011438764213239088,0.03294311203168231,-0.06261003956570899,-0.006675879393682626,-0.03583486346536291,0.07824464003831605
IGF1,-0.01824912011388143,-0.02947335561325506,0.061980815634513194,0.07638876498719938,0.0003647017346792115,-0.059074922880139824,0.014114218887046613
TNFSF10,0.07354584929526878,-0.02171204367508998,0.010794042608818501,-0.020668637625839426,0.020248647550205924,-0.07123157361692417,0.06276753640673036
GDF5,-0.022165407295732232,,,0.0031939933206726998,0.16001726035417113,-0.04250102087463026,-0.018956601113158444
CHAD,,,,,0.006663000925010497,-0.019414575091291266,
RGMA,-0.058087904086703106,0.0005606720980119102,-0.019265129118627804,-0.03771196711452749,-0.055467235271946864,0.01378685540039593,0.0010416959962432444
WNT16,-0.029581806896431823,-0.02138788161030926,-0.015374947603338312,,,-0.012420916447078467,0.018890856742670464
CX3CL1,0.0030107225310426924,-0.01838091730438291,0.0028735576814420695,0.07602436073126666,-0.03762375954610761,-0.043353011594223445,0.04639434273838978
FGF1,0.011164728916588934,-0.016206866202955104,-0.0028650607341788145,-0.07280339160265663,0.025373150547853447,-0.02417834257072701,-0.006152437109483425
ALOX5AP,0.023283076637503345,-0.022336646533293945,0.044282513099531996,0.06584717410658905,-0.05432752823465267,0.006171037825274532,-0.0468642462215126
IL1RN,0.1204977630730543,0.04977066118917698,0.011625407678513682,0.052321373502924234,-0.03160728485196246,-0.0015873808551584076,-0.04397608381553087
PCSK9,,,,,0.00873324931474762,-0.012056439739855762,
NPW,,-0.015499546804597971,-0.012399692689873135,-0.03821675483986039,-0.027322245693936723,0.01419914677044274,0.011483405292469825
CXCL9,0.031397431122623824,-0.03803262792151488,0.08391234473536675,0.1600474574374004,,,0.14167848833101723
ANGPTL4,-0.031091232328542873,-0.03794921418018827,-0.015749316485420217,0.021522506960073323,-0.04438657666347346,-0.009937153601618768,0.010070083355983705
UCN2,,-0.01074729379584297,-0.014004994753867824,,-0.02876670132492157,-0.013623716937310223,
OBP2A,,,,,,,0.03591363937260975
COL4A3,0.04041240919291648,-0.025645219342359343,-0.0028151457333263257,,,0.03992825192381034,0.006922170077194482
NRG3,-0.0230826353228378,0.012247177583725132,0.022895658654647592,-0.004303307338852514,-0.013345700353508797,-0.017022696483416973,0.03339248997798292
IL23A,0.05125613152803762,0.20725390874878674,,,-0.016636740091371324,,-0.022769381375045514
COLQ,0.03955457765795143,-0.031788204741495095,-0.015933759247018252,-0.03347132229166238,0.08120453878860129,0.01291831854790153,-0.03683761074623495
SCGB1A1,,,,,,0.039254192879212516,
TNFSF12,0.015672792920206492,0.03634731824041204,-0.028583207902814736,0.08474462428533301,0.025393101250163364,0.032518842283149094,0.09209513191758209
DKK2,-0.010899937132946938,-0.01090573722299068,-0.014358611700841599,-0.022080770907431317,0.025415810032793265,-0.016056344268280624,0.06041057851606256
FYN,-0.04339954157602298,0.01863533551180599,-0.039495963192978295,-0.039491236243085405,0.043843192452488244,-0.051624679391926845,0.026892372825120674
ACE,0.10774619287925746,0.025267896328682437,0.048284292736054175,0.16370369176195587,0.04930378539332105,0.006515728622963701,0.1257282070925816
IL18,0.05766128123066568,-0.013263830058023857,0.003125627539077346,0.030136139015518107,0.05224863904284809,0.020619874310571003,0.0634503355631023
PPBP,,,,,-0.020370088311406714,,
CCL27,-0.015709510710420017,-0.0015720658834305467,-0.020087396417283666,0.08950003103155005,-0.015544674908029747,0.08529946503011242,0.015482345652922646
SERPING1,-0.010695187367658385,0.023466092450594844,0.08480289511377449,-0.007036620856196033,-0.005664486135702338,-0.03970060491474445,-0.07590249600366203
AZGP1,-0.014336149995021344,0.028988140457524573,0.081145609421656,-0.03474815931251336,0.0795446612920958,-0.012371763430369352,0.02238567746554842
INHA,0.050892993662946674,0.09714648438219539,-0.025499597460089778,0.01266858155755577,-0.01860008739853992,-0.025592332018429694,0.023571387836530438
SEMA3G,0.14514025528032662,0.06663211631809628,0.040978607630237654,0.10206957800623334,,0.017356434158942672,0.16733801255003314
OXT,,,,,,-0.011681149169335806,
COL6A1,0.007707290063214124,0.0025038879886880258,-0.03371838375528245,0.07688471009880382,-0.10387193794112085,0.012028333594035143,0.08406096343112636
FGF17,-0.007151994712936643,0.03836647196256595,-0.006905732323277043,,-0.031809480608098954,-0.008913463991484197,-0.015026697470032577
TNFSF8,,-0.013709747003583092,-0.011465950969009058,,0.055542892835414664,-0.012420918086512857,0.1232269457289971
FGF20,0.024361634165827706,0.07206140169159063,-0.02608741722640045,-0.02172568246361378,-0.0240352298072406,0.03317764438310079,0.021262140786941056
ICAM3,0.07744714198871537,0.04231213971038929,-0.036842839979438845,0.10401789857438921,0.049860940377085446,-0.030462650399008667,0.07737523906372107
LAMA4,0.09483034839975452,-0.0011744027592581275,-0.024944720334153247,0.12153435184340615,0.03280360607122008,-0.023930329280329326,0.11505881121311591
DLL4,0.07714754582209629,-0.04052342598276979,0.03446142948328307,0.10091756174498387,0.0008557317370568612,0.06389078493794433,0.16250245905531174
SEMA3A,-0.03494682632387559,0.03237072556941661,-0.01174866947540783,,0.04029936284530702,0.015424705871312545,-0.05128022424899824
RLN2,,0.0717785660390525,-0.011679502822343377,,-0.015284225537167835,0.014177096148671816,0.0757983570097342
C5,0.02090803219856496,0.030940383266944912,-0.023916564593681043,0.037352650677051825,0.07246816020243241,0.0029937997591698144,0.05835402531484146
COMP,,,,,,,-0.021423645596914957
EDN2,-0.017749257131369264,,-0.014182808567294994,,,,
C1QA,0.002370547992503706,0.03007278358522856,0.02958645696807181,0.0892005334578651,-0.05370658310253226,-0.05295259838838583,-0.03383490514120018
UTS2B,0.12164312285179815,0.007070753946311623,-0.010095674223366219,,,,0.02596269543924423
COL9A3,0.04459951418313395,-0.0033045043647822654,-0.027673206256938407,0.01178123754456052,-0.035813915193962924,0.07565800880798901,0.040072895572507164
DLK1,,0.09504907936461697,0.033608810520050325,,,,
HGF,0.0496343102505707,-0.022793252209827912,0.030929557201873303,-0.037325250809058415,-0.022570310948314923,-0.03090559777006627,0.008860836570593717
P4HB,0.03584129081591297,-0.030274990588949495,-0.0029824460512762607,0.034805512224124785,-0.08892451136575498,0.07238596349320649,0.053735584673772874
ADCYAP1,0.07271849858532566,-0.027935916777790216,-0.019360036241608997,-0.024434698706925016,0.019866132958851694,-0.008532720515936534,0.005889707872702883
GREM1,0.12656050642875386,-0.01195844899172794,0.050683338244891483,0.02286911432609372,0.03630822524235702,-0.03847695354375558,0.04235736609872292
EGF,-0.05779460222549232,0.034149493580550715,0.07269670962259689,-0.031051358857887106,-0.01868748651479839,-0.017152858201418444,-0.0434170409738891
VEGFB,-0.0313289095426136,-0.03611081415411835,-0.05019427606151202,0.004628078283386263,-0.008672348097801751,0.026323610783538738,-0.04796522295753804
FARP2,0.027279716964555528,-0.02118748708684548,0.016573117268962163,0.014136552275486375,0.02008048130527328,-0.02941329130678084,0.03750448837207973
IHH,,,,,-0.02000735106964969,-0.013458107888781748,
LAMA2,0.08214326479010985,0.03005418369675848,-0.03753652352784505,0.08386696440195675,0.03745013696827983,-0.04643706565385032,0.07415043995046147
SERPINC1,,,-0.01080145940800015,,,-0.01329055892660079,
NRG1,-0.022380650391564564,-0.0005200712475521819,0.03781871379441334,-0.03709984040498034,0.07926867168148853,-0.008392592938887044,-0.024339672161104053
SPINK1,0.0021533937948107875,-0.027387074213635593,,-0.023452103779712515,-0.04218590535615349,0.05224464118231201,-0.024174730949565917
EFEMP2,0.05393398239332543,0.04204620741256884,-0.02600196204700187,0.062486024187744446,-0.09962267429811526,0.01187565187308313,-0.013793230229180178
SELPLG,0.10801398561634892,0.056619812020740894,-0.0050491122558811805,-0.004392732910655869,0.0911100887537121,0.03771993680277622,0.04617137416658784
GDF6,0.04001219216784058,0.0029422597760975417,,,-0.04750472700832334,0.01607559315842833,
HLA-E,0.09062174286951165,0.026778188412131684,0.04786631929447509,0.08070790179997446,0.04222312929080279,-0.026255736249552797,0.060135851530931844
PTN,0.0657271866552415,0.007739856077558709,-0.04120543273250634,0.03400032743328085,-0.13107360208577457,0.01809682319596534,-0.0010679523497023594
CD274,-0.0011777821691330694,-0.0038116600679877527,-0.0018851246164366885,0.02646506371980889,-0.050443560750333384,-0.03400170824063108,-0.006150263463724351
CD14,0.003609063696736068,-0.011871663505668194,0.0024800538554178857,0.0008244411553808028,-0.006435570349246097,-0.002077867941255224,-0.015426494884603506
SFTPD,-0.028639111822830455,,0.02594511810993691,-0.01653795677101215,0.018927084556999006,-0.0011453235535578178,0.030206190124400213
SLIT1,-0.00021304664461932807,0.017451122484478415,0.006876228101738368,0.031871466001772854,0.03675037414851609,-0.04108764907796475,0.050891258272893376
CNTF,,-0.010905736101878347,-0.009207362066852439,,,-0.013623716937310223,
BST1,0.013105874982725967,0.0062687106264937694,-0.00997980915828356,0.10905557467987968,0.049120407816373925,0.03880535674856371,-0.007934473920149213
AGTRAP,0.007201109647686825,-0.02368675094834161,-0.01287328556980164,0.001765521999092222,0.03167247396217174,0.008941523044683533,-0.011542406400475706
LAMC1,0.09551886462493586,-0.008581201386935026,0.01697086652115998,0.06698044979074272,-0.0034911737264606032,-0.014499675854962476,0.08931641789381625
COL6A3,0.03660841745886026,-0.025997965741660668,-0.019089769314247208,0.011635013579434682,-0.0766341860213178,-0.011469429041323153,0.09085921413253885
FN1,0.10761833633568026,-0.0042874560337954485,-0.033446706628691994,0.19807363031273753,-0.03678418099758258,-0.006573868950409514,0.10351818069469575
MIF,-0.050147093792857346,-0.0016402480925627571,0.011081833291902037,0.05396992621977851,-0.06633584644052883,0.06455334969471355,-0.010898160690024208
JAG1,0.07037562939097182,-0.025113302637612432,0.02612662188147309,0.10723680440012294,0.009983080934290643,-0.03345154914416246,0.06667687779439725
NID2,0.09356119290620438,0.005232647666358159,-0.024236352139180878,0.15294552825151572,-0.016768172510637433,-0.025800746440957485,0.12676990059801574
EFNB1,0.0037478023673391835,0.009212712338214725,0.013986244002078633,-0.005896013081742028,0.0031703537591507296,0.030189958022667506,0.09457380108180337
COL4A2,0.12036583372612197,-0.01755451190736661,-0.0026106872301259695,0.15133581288120967,-0.002289854015647983,-0.015105341884600493,0.12407163424623645
SPP1,-0.061540643995842796,0.0524593437966311,-0.0121236895610705,-0.07227913990835215,-0.06280601605456351,0.022252700925223898,-0.08479585321805123
PODXL2,-0.009664357077032854,0.04037405541023875,-0.015190613744911367,0.05546853153237579,0.028534161055082056,-0.01444944510933947,0.024437493922080045
FGF9,0.024819973583610225,-0.02986026397733984,-0.032218323905266175,,0.01509259361205854,0.0083074177452447,0.08086359319712255
ITIH2,0.17857043293810593,0.06668234768410433,,-0.03909255043624477,-0.0019147343761543277,-0.021282131919979744,0.01120879399685565
ADAM10,-0.012690162431057453,0.03140930037031987,0.03592703737928922,0.07932116089969732,-0.017875327470536488,-0.024327726317261936,-0.0031293796056348555
CFH,0.09659538992563334,-0.0168581928921687,-0.01180624963230193,0.07867849392302613,0.04688776893846168,0.028054258260026214,0.06587452063622734
COL4A5,0.029057668825661253,0.0024826316969097117,0.002718715751185504,-0.013327516349638515,0.05828587573572737,0.023834458242927133,-0.02041361698124076
LTBP3,0.0038097599323308577,0.021560513419954526,-0.00984580215279567,-0.024540867375985622,-0.035412653561882654,-0.037194518397345784,-0.07869106609756929
GNB3,0.04955865237264358,0.055306163695608784,-0.03560028539604465,-0.04409193974063512,0.07527325215775305,0.035623547985931925,-0.04496637789601598
COL6A2,0.05793616607045049,-0.035273492056783866,0.0007839535666209883,0.1162321680380386,-0.09160669330191781,0.020701084254376344,0.10022987196387001
GDF9,0.014786359732787108,0.0032667993439866173,-0.00016618317447216326,-0.030789424153429737,0.06592867028808337,-0.03035494132591258,-0.023108300047743655
NCAM1,-0.016309176709966077,0.024700429797620854,0.0062848429980006375,-0.13745410033069747,0.006020285076687821,0.0077420354153885495,-0.07396347406613052
APOC2,0.0213640970389286,0.02965067034152089,0.002695189807848575,0.06320384411241203,0.06774400022777738,-0.051704705120701584,0.01133366308337358
BST2,0.04304803905941223,0.017141488790161384,0.09112543530624129,0.035518796012816524,0.012595715615734901,-0.005915463167737877,-0.05385258105050747
COL5A1,0.017768367926374356,-0.03695497216664441,-0.02572709537921579,0.04318724850263815,-0.08725620653516881,0.04151462738189238,0.07894418281027021
CALM3,0.0019434627708705566,0.011904865294717126,-0.007885605846228955,0.02764247800539771,0.09728435366281499,-0.017593270400480993,0.02586348176727873
THBS2,-0.03845248396752312,0.029860488603089243,-0.02875437248198836,-0.019320769426809496,0.0159177896367186,-0.0689752397065121,-0.03495783420557411
SERPINE2,-0.008434407570269434,-0.06828884653936763,-0.011975641978160817,0.01039594724658151,-0.0655600900738979,-0.022233642564333793,0.06213163843580605
EFNB2,0.026482697568567016,0.047784797086653966,0.021469340434411614,0.05069437675430682,-0.05207645880560634,0.039581497108096386,-0.012011759130874558
PROK1,-0.029052419636797864,-0.026476454092873514,-0.014874645212093538,,-0.01528422892790534,-0.01277549770980236,
MMP9,0.11106511055959754,-0.026367824536206366,-0.015374945044843153,0.09740181867486233,-0.06898212108905907,0.08664826555142856,0.10530005326378356
DMP1,0.09481556507742937,,,,,,
NPPA,-0.029197971064029795,0.02954434155630691,0.04549931392756083,-0.012689239046535787,0.01601677156827583,0.0645341195570554,-0.01879143965090748
APOB,,,-0.018678160071519626,-0.025070461196762706,,,-0.01424407332133739
C4B,,-0.018604481112050722,0.03262576411660949,,,-0.01577135284428012,-0.01577286391715065
NTNG2,0.06458016899735061,-0.01751999371313385,0.020298261980153314,0.08760409819910944,-0.06009826075234484,-0.027177524292546315,0.057637596458667416
