,UKF243,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
MFAP2,0.005100050794800422,-0.005689318157379921,0.16241940307841796,-0.008206636493478999,0.0032179092895235025,0.036496185645331226,-0.03476224862554274,-0.06660275844148053,0.1004355394548984,0.02559898173403572,0.08265950122675882,-0.023875569726785954,0.07920131819850457
HLA-C,-0.0007338788550030247,0.05090180803922587,-0.02309982993086306,0.07431047011419939,-0.034392850168001046,0.051158705855565305,0.015541290357958537,-0.025850234431688837,0.0031076860080548915,0.06927436115550364,0.05708823531798485,-0.04153412594206364,0.021135512270737598
THBS1,0.0013310831185407975,0.008291748554952306,0.01125231086113614,-0.05440171979774281,0.03982438280067721,0.0273021323771397,-0.010270280176227884,0.016268926337900634,0.11672350556075313,-0.022115091208957063,0.05846580599530838,-0.08579558149865,0.03575907046138128
HSPA4,0.05339486494377784,0.010445470861853916,0.015863847171932212,-0.000959880527769589,0.020284704866853468,-0.006143369972142644,-0.16440514350198818,0.05061033650801504,0.03295827228714606,-0.034360710507201714,0.042413888807157615,0.01309913437650552,-0.014184011011854842
LMAN1,0.08737619606284512,0.018521162167748007,-0.0030077107862295327,0.09308140712993677,0.004520728391710644,0.027278500416894995,-0.0006127265557344639,0.08311693772546945,0.012889874507974818,-0.02337097289539868,0.06607862748279826,0.006857249239845619,0.041929282441660845
LYPD3,,0.010436439327865688,-0.01724036686195569,-0.021683684065980015,0.05095942179919626,0.003409407602277126,0.026202917014883583,-0.0510690675983774,0.024172535579331675,,-0.022888570136295954,-0.023488484571152643,-0.018023028917095316
APOE,-0.002535132586364943,-0.04622186030222305,0.03016610475069253,0.06923739243285892,0.04070902464636593,0.020322135008387924,-0.003461726134834721,0.10648843837257173,0.07906440353813811,0.013585003632800059,-0.024596892180271474,-0.009281826227751283,-0.10793636844028172
SOSTDC1,-0.030686393467838854,,-0.046339642197304076,0.006204644860541653,0.023352458230362104,-0.02600267268920975,,,,,-0.016593856220137922,-0.022848995366307433,-0.002563847638892377
ANXA1,0.08159792040199697,0.0895187830882962,0.06836650873029365,0.10893035865775211,0.014742242463312714,0.06869687804697236,-0.024808383159082625,-0.14188430150122638,0.10338116621671771,-0.0217484856604926,0.07686191266099188,-0.021102017250945446,0.13254344730107953
WNT2B,0.1075061622488347,0.006693662152766051,-0.01037495447361186,0.03150083268875467,-0.043679919511676664,-0.03422602804883371,-0.003434771355084155,0.05033705149154228,0.10225402491928891,0.03704795288502432,0.041136789737606,0.04375398287372044,0.047510328496032074
AMH,0.025343392236664826,-0.006831978568130428,-0.021717031985692057,-0.028677218933160463,0.00992394392703299,-0.013618395104126447,,-0.15206602123779017,0.06457680076015966,-0.016345062222766885,0.03562712605611953,0.03812662095250396,0.08127744672160885
GDF10,-0.02364753929045826,,0.010157117628443017,-0.022523219908767614,0.04265893659427346,0.051598422623958626,-0.06172795274938842,0.13663248196225866,,-0.040951135721498125,-0.031101954467114085,-0.015688519292218782,0.04893171498619169
EFNB3,0.04981586410444234,-0.015934954571129395,0.018790019515517467,0.0037524157940077457,0.00344139941485964,3.906299268592946e-05,-0.03672690669444421,-0.011015133110653491,-0.012731600890289591,0.011910399861875863,0.03362454554941853,0.04734521994583828,0.04444824702217313
LTB,-0.028759973842986924,0.0429647423654907,-0.01393699903459118,-0.022874898424684906,-0.011708756897932495,0.04701586208316707,0.03702595398839319,0.05602726302508345,0.018639390806861663,-0.01103426099544209,-0.030672285516194272,-0.005606717350742597,0.08122093170969885
ANGPT2,-0.0462709787708003,-0.045208740302828475,0.0491751488558667,0.09350808132312131,-0.005058259342797393,-0.005603390347918779,-0.1127154379839491,-0.06382524788865351,0.10049395685987285,-0.01160833061941481,-0.02653171755906442,0.012632917448634574,-0.044654716096269975
NRTN,,,,,,,,,-0.03499498330690035,0.007728415804151293,-0.012796412833528368,,
ADAM17,0.1048735988230272,0.019327775574263323,0.026897029996469785,0.06724981776002122,0.023038786859556633,0.005536457125680313,-0.10176133268433037,0.031699178256465003,0.02115532656720136,0.03102763546406641,0.08706221791226586,0.002523229923711319,0.067147899502494
LRPAP1,0.03457139209730107,0.004730423523658373,0.004654938526286796,0.02258278981206238,-0.020381104020634616,0.014177216313798776,0.10086214332265793,0.07769609847445023,0.02615325478128447,-0.011844563042503512,0.007548015480064968,0.010540015206446818,0.07035026490643585
NID1,0.016094241495755685,-0.044837861097421446,0.05917071575320163,0.09370662095744288,0.043597711752651494,0.03848175454821665,-0.06946949512059078,-0.07733709297906016,0.08814997916002841,0.03518665914707963,-0.005946500247578717,-0.05688064257116464,-0.03700188938680714
MST1,-0.012774814556882964,0.002678362680120857,0.026824708969721993,0.03950495444648122,0.025167099019421088,-0.016562297734914903,-0.09180999854229087,0.009457032869576677,0.05996114005283295,0.04379627498028168,-0.059536903492517404,0.05316130272943466,0.1058682303141334
IL13,,,,-0.014158629042964015,,,0.21920183890216352,,,,,,
DCN,-0.028181704306606426,-0.005905934330870308,0.06433753286110142,0.05452905409776709,0.006677651979515131,0.060203333862782725,-0.12653295447237412,-0.0015016837554743194,0.006708436645517353,0.03186025599653296,0.01922407573207674,-0.08081917517283108,-0.03687387390119402
IGFL2,,,,,-0.02429065004581843,,,,,,,-0.05556237510856274,
COL7A1,-0.01858543886680857,0.011409262560008283,0.07299539323264512,0.035117248153164055,0.06839724301640565,0.03435449064263169,-0.059057624096087113,-0.02310853320491356,0.12826338052283406,0.012491898818604134,0.04172002451651989,0.012302005015161883,0.04734564004989066
CALR,0.08011415257463375,-0.07742693798776994,-0.010819601228021919,0.07787925312785006,0.02021754477819516,0.0380421786190245,-0.09446493379357461,-0.09245106508954484,-0.023426532357389368,-0.008424627031654468,0.1119038964995787,-0.07206292082557675,0.12131380186114803
PIGA,0.028849826541148985,0.007916401841253981,0.0030348232538205205,0.03167343323057857,0.013493918966147263,0.03510867625650203,0.06175538886298729,-0.01478041047262852,-0.01215889841678658,-0.03846549757250409,0.07490675193198114,0.07721139734955838,0.07598252806377741
CD200,0.04008987063101931,0.046872009378165186,-0.07872715513783604,-0.017898727465762463,0.004425534082612279,-0.002811166246968996,-0.04955711926701354,-0.011630504247873086,0.08223997759905792,0.032764572827666,-0.04850516006145169,0.03295076879611969,-0.05497760324621341
GRP,,,,,0.0030464282946805537,-0.038247379927959416,,,,-0.02077316341347862,-0.0140355733000328,-0.024952372465221126,0.11514871438913313
CDH1,,0.09442418280481578,,0.07726762344896951,-0.0007236118354358879,,0.016337274281509103,-0.09219028889821362,0.1269140939763241,0.04008695939966762,-0.002531716918786826,0.07204418685147111,0.02946027951727251
LPL,0.06832835030944344,-0.003363492584288869,0.017748169708961377,0.09550489211656644,-0.028009747966686475,-0.013515538975440246,-0.04397109970872528,0.02380979997463293,-0.012917667241130557,0.10941308702719786,-0.022349834653814984,0.05326570815098073,0.06189090284091533
SEMA5A,0.02553876343724802,-0.005062966148569168,0.013278477997792925,0.03687996301809021,0.03812527188577687,0.010199839559957888,-0.06727508040331298,-0.09467006077829271,-0.01042252484913405,0.03731056115999819,-0.10692593575445704,0.05556792963042543,-0.009258790451837133
SEMA7A,-0.018738419970005363,0.011280722249055332,-0.0388346202608453,0.022428867441463784,-0.06340534199793954,0.012360561378591565,0.07174332196455306,-0.06204086854716762,0.014344437139685194,0.01860429780718266,0.01683214493279368,-0.0031482451131320493,-0.019771808693032654
SEMA4G,-0.031749644744855796,0.033303948228238005,0.035296095827373114,-0.0023643388341608976,-0.033333895315164334,0.034216630409321096,0.013911749020753948,0.09108790819064776,0.0037538026852430603,0.006255074210013277,-0.0421666671373415,0.044306665951845514,0.047673264307718156
SEMA3B,0.026176214160218213,-0.0041591708553695185,0.028132396941937716,0.04289888698165102,0.029863060967200712,-0.029136591519694142,-0.07013587045901067,-0.006785111505136182,0.01319785208343864,-0.06982240492074313,-0.005983569571409717,-0.004183331493121156,0.04531021297718086
RPH3A,0.017788014468657843,0.017764707675655377,-0.08122911592862714,0.025018495496604638,0.02184409365742524,0.044267641898666985,-0.1394309729309879,,0.07756027154044347,-0.005788615145681151,0.020321288567844282,-0.004974179262584584,0.022298068957230414
JAG2,0.09360807275208051,-0.054375417959015834,0.042830370162256194,0.04662802819365346,0.03236789678392888,0.037059912204817864,-0.00788366619672502,-0.05842738403671904,0.033720317405387584,0.05479956218134688,0.002734065685023883,-0.011377987708837222,-0.038231687251888954
CGN,0.09525014315590077,0.05048358217500032,0.06158916862202743,0.02019478436671931,-0.003651031926465516,0.0001920789058495709,0.067299577196061,0.028841723253045282,-0.013345265709242628,0.006564738747071499,0.06726538418193344,0.026525117021153257,0.09110985849081564
GDF15,0.012905027485146563,0.040477621601247106,-0.03322826744559751,0.0024785790837303424,-0.02516234349282029,,-0.022611819096481234,0.03751771996947259,0.04477294370372301,0.01081158221335157,0.08502577367838383,0.006454701542017859,0.1083498636480938
SEMA4F,0.030487963917359428,0.057275329869201405,-0.0596850554461611,0.014496848003795852,-0.035897877361353595,-0.03497438584688127,0.06417827801343448,-0.04118946483547012,-0.01229934236894451,-0.008691257543917733,0.07065418285766006,0.00904184560762711,0.08481437807065105
NXPH1,0.012173824658203086,-0.052379114941384385,-0.030945199781533896,0.0025680349604126325,0.024553384142100818,0.003226838690410768,-0.028110820793374153,0.0983042757033328,0.1587775817088244,-0.0336916610106887,-0.042868160825086925,0.055606215490968905,0.02132632731113422
ARF1,-0.04959017604448352,-0.0005513385997589719,-0.02233746447064297,-0.047201467164547505,-0.019554003313200615,0.017753824636169115,-0.0958270842075822,0.062080923718557626,0.007865061621595799,0.03996953982053354,0.04583127908446417,-0.01313453698944064,0.07187322546115754
DSC3,,,,,,,,,,,,-0.021029096839860418,
EBI3,-0.022443800661223874,0.05145116797230915,0.07005557298904724,0.07435699878870868,0.004156080076616859,-0.01643234555289972,0.07471794081652365,0.015531393318571986,0.06723937850940719,-0.005207762541445709,-0.03667374138658851,0.04156230361715998,0.06113139202041211
TIMP1,-0.04052387499379747,-0.009678987546629197,-0.023936927766087565,0.06072418590768651,-0.042449077620335576,0.030378059740700958,0.06508342325177212,6.694383740041786e-05,0.08378994439717863,0.05068480259605955,0.08841395909779076,-0.08987070259874406,0.09195908125482327
SEMA3C,-0.004492568407322534,-0.04353645804048453,-0.0027695725333248705,0.012235828267318305,-0.0080351691605295,0.001091934931397793,0.060840014508550984,-0.058441840128484954,0.003937757257936569,0.028274076903483953,-0.06898101783905808,0.0300028307255597,0.038052929361632556
GNRH2,,,,,,,,,,,,-0.022787892445071897,
GAS6,0.061637300159040814,0.0038591453187908614,0.08273646429496989,0.05101548984049767,0.02533257661913076,0.07205447186998147,-0.06113572829853999,0.016103458713943232,0.02340987188939665,0.004511255164521729,-0.038505479581553016,-0.020260274904183393,-0.01630704824187921
MEPE,-0.024518048674220454,-0.01543112054818108,-0.06350740576381388,0.045679208056193826,0.027316023860253513,0.022395843429764178,,,,,-0.02165934478699654,0.030444320090904156,-0.08276788044252287
SERPINE1,0.0029086174738653333,0.021269558700592443,-0.025099903757463897,-0.05393152342335389,-0.01166126672871687,0.06989813593560817,0.07299599681007032,0.10544134811687852,0.04690299787253404,-0.029875132635139242,0.07860167294304057,-0.05101957745833539,0.11496765901098609
RSPO2,-0.0493004601183425,0.008157922198679024,-0.060986936029295086,-0.044365386707009,-0.02430776962757996,-0.02075926460561972,,,,-0.018762726937851543,0.06784759870583804,-0.0063723531527319546,0.005453263598395706
SHBG,0.04107823084546203,0.0032137937298222403,0.06215410747462087,-0.03000838986872393,-0.027033553875151363,0.030627806199541866,0.12704563503886004,0.02495973453048856,-0.04649878405330318,0.011743302960019507,0.0179508234896305,-0.015441914054176218,0.12324727123186113
LGALS3BP,0.09133263895379996,4.2598412795220845e-05,-0.0010516798113348656,0.08077067655275684,0.0005195464326185749,0.06463620701640282,-0.11566477682635655,-0.004506000963825918,0.0058471291084370575,0.026380770390103107,-0.002666969019646341,-0.06101861402787925,0.1015636365280254
LAMB1,-0.06257134457365945,0.01302858467250587,0.07076937721849763,0.07545154401424117,-0.02329187952708842,0.01001086578412075,-0.04630509933404742,-0.04741165281466175,0.08397848020853793,0.06687382749447184,0.022744569888339082,-0.0597281173821677,-0.04130347344113697
SPTBN2,-0.04722658310175028,0.07383553116609352,-0.03998810318200215,-0.016470020991228244,-0.05453832608153034,0.03750720228493693,-0.08595342043297902,0.036160817114127004,-0.0007463790749542242,-0.0024987277975587713,-0.014534829480838177,0.035952305921915687,0.00803682726768445
COL1A2,-0.028807556778860276,-0.0364237521899502,0.07233234451438138,0.03508732278608098,0.00041440916154445687,0.07262414651974668,-0.07393721404532057,0.002912205329013149,0.04604548340385868,0.05158734762173147,0.05030960722056955,-0.0749157053354738,-0.04903840928769547
DEFB1,,,0.06821541730335995,,-0.021641538623811636,,,,,,,-0.04503474370782877,0.03365993275398122
CEACAM16,,,,,,,-0.0595599335075456,,,,,,
SCT,,,,,-0.01989124091984259,,,,,,,,
WNT11,,0.016755721657760077,,0.04164345609089146,,0.0008661494175977177,,,,,-0.016553635633207976,0.0018392712793000232,-0.033430311430417886
LGALS1,0.02545764991042131,0.006965705982402867,0.005252364940281175,0.05348794868253221,-0.0625579349349311,0.0003377835354400856,0.18946168342960257,0.08019576666988512,0.06334346043254323,-0.06698024418645109,0.10037392120318663,-0.037161929387002746,0.06651549132974695
BCAN,0.004094959850305315,-0.023869744171723852,0.05758203863027358,0.052288033772860704,0.031508775322798936,-0.04539670590470837,-0.22560876424676674,0.02431524373246154,0.05996393553664149,0.0695129805426021,-0.1398918383485588,0.059829211227364315,-0.017321428344113612
ANOS1,0.028950255335784998,0.002801505640477681,0.007509451381087743,0.08226282613499025,0.02664215564513987,0.041399496424221256,-0.025424127995851344,-0.09302298717238065,0.0845432818580632,-0.0042988082338411135,-0.029363308063038107,0.035660825055788443,0.007960645120383488
EDA,0.025028648930320654,0.028435177410764543,0.028172772653185102,-0.01649411898784995,-0.0030927352082686026,0.0195035736297401,-0.011048478461417982,-0.004371935694492787,0.0073531989347333,-0.0011505058350012485,-0.014988099960309396,0.024525051029633486,0.17379008968257226
FGF22,-0.037152473724287975,,-0.02574525493489578,-0.012644888909914574,,0.04053652746164368,,,0.16353612237528095,0.04137299412756776,-0.021544626956370768,-0.018008714944555384,-0.0035912749566383638
SHANK1,,-0.013060542562837323,,-0.012030808690417191,-0.009343697835892041,0.052862770307252706,,,0.052414200598288774,,-0.04205300217818489,-0.03749063965414442,0.04977784517964648
RAET1G,,,,,,,,,,,,-0.026221013113039714,-0.014697522300704044
TGFB1,-0.0014392710398222481,-0.0036544596618693884,0.05872204535701784,-0.027396524070751292,-0.04739058993808562,0.027971197210696925,-0.11771835757168819,-0.0757046587692484,0.05195917936741529,0.03003586535213381,0.0867594885755256,-0.060924647789594145,0.0013938907636896892
MSTN,0.03480908293655868,-0.004372995981721387,0.002037034131820535,0.0812807823664333,-0.007138444783401701,0.09817336844145574,0.003713920920601561,0.11062515198108797,0.11017875636714844,-0.044377245032168756,-0.02177354983113556,0.11506433478236486,0.05647748896420378
WNT4,-0.026977116072907602,,0.02107159293364494,-0.014337206182133763,-0.021154071214892777,0.01634281187123463,,,-0.034994975834813445,0.0361087166118421,0.041735546076881576,-0.01877944187512333,0.12376863380518059
TNFSF4,-0.047655668524320516,-0.03644378387178087,-0.04421439584185591,0.011389694189572905,-0.0004343372716042858,0.035667272892488035,-0.08760991738623007,-0.08926432961945961,0.030347000326306245,-0.0181104822921113,-0.03853028128634369,0.05051209631525835,0.05229694219734408
NTN1,0.033558410276613555,-0.0017879991301871204,0.039941571130953105,0.09056723984650614,0.01027800216134375,0.03259925966948061,-0.08753887313928381,0.05427076983037538,0.027881344277508817,0.03920007950657945,-0.02945162037959298,-0.0241915682633427,0.11077764838226355
CXCL12,0.04467373762971468,-0.035089539572401685,0.020995320411523584,0.013315304336541671,0.018647428117770176,0.08948572564557397,-0.01289297970475918,-0.05724717042888154,-0.014174061482008202,-0.04607756599941942,-0.04237275553160921,-0.06657593886894803,-0.01655359664777843
GNRH1,-0.0313825519731454,0.04718988124587414,-0.010654272978779996,-0.03519719944736259,0.04785405092565885,-0.034919519825017245,-0.05147831989828114,0.08523903619231749,-0.013629207266875432,-0.0014041824089994093,0.056197679066221126,-0.03464768008492203,0.18995579543516086
FGF8,,,,,,,,,,,0.0035385234249016404,,
RIMS1,-0.04228253948140347,-0.02184525908318383,-0.015467728292456939,-0.011934656486150818,0.00719394842056975,-0.015022783486550681,,0.032560752772822124,0.1492469538514299,0.02298877853135995,-0.0234189647905577,0.01307762725731367,-0.07213824088056822
FGF14,0.05706177454991637,-0.03681017556378201,0.04546266071080753,0.033803418057576064,-0.017270643367494447,-0.023637746968483635,-0.08311041034723263,-0.07456357094252039,0.04031038174597304,0.01527943614182586,-0.03291699349734681,0.06456996476744922,0.04961725987260272
IGF1,0.00626481549758216,-0.03823508137030068,0.03271025652572003,0.009685090107615143,0.011907361665452754,0.02100192671866396,-0.0660837709340689,0.07201045217546617,0.0328763169061861,0.046156743837041644,0.041253342840478345,0.022830828723837564,0.053558082833256415
TNFSF10,0.046665651572453316,-0.003212401711249813,0.055084438334299636,0.0495909558770489,-0.02287584163389227,0.04030715125859475,-0.09839950860778036,-0.015126993821962212,0.011344088492822884,0.030839541432583505,0.03531862223930416,0.03537811136049257,0.030082440908715112
GDF5,-0.050750296432705976,,-0.020881904666847313,-0.022286140864291287,,-0.03436195284783219,,,-0.03416709014478469,0.012728715637746298,-0.04378586229859465,-0.030320941769236685,-0.02158479917828645
CHAD,,,-0.024517162701733163,,,-0.018517975034294424,,,,0.038620767419198065,-0.02000149394153583,,
RGMA,0.025264511713359087,-0.013078369683277195,0.07875835320840067,0.061400317232152876,0.02445566327935586,0.03417514181890207,-0.039462511638172965,0.017118854553963076,0.14429206194050131,0.04478247822415062,-0.0968826494187354,0.06628234804578359,0.11168869690204522
CLEC3A,,,,,,0.003139003467333897,,,,,,,
WNT16,0.09466735497874354,0.032005233809129424,-0.026308094007180007,-0.014156266937281921,-0.025655759280796837,0.08681090050131078,,,,0.09251471745101714,-0.012796411144532505,-0.011926241891059779,0.007442642773180739
CX3CL1,-0.019688727776532605,0.009614756375238861,-0.014351144460962677,-0.026329589556922158,0.04778302440549331,-0.016181258290475908,-0.10002147032614879,-0.040275042450622016,0.12709111441788107,0.06099909776512323,-0.06606505113243555,0.03369985315312855,0.009573170207950192
FGF1,-0.04624777833999549,0.025903004473917322,0.013356308808821432,0.029871095128576972,0.0179602297106907,0.03756821409221978,-0.1592929862424865,0.003782222527626518,-0.06333349056942691,-0.03827142311201514,-0.018286904957801036,-0.013958367890015156,-0.12112658635528512
ALOX5AP,0.008157472161109656,-0.0007784159620639255,0.027684832912355357,0.11575668315225936,-0.018126136903929647,0.02441951936708262,0.1276656537550961,-0.04071509982890207,-0.031183428828799684,-0.07575744194615892,-0.01896139267502189,0.020268689781321503,0.013287214054421348
IL1RN,0.027738339618080848,0.022118996403214648,-0.007005632653661486,-0.012843354154418054,0.0048017363405330115,,0.06160489177280908,0.03067488097636118,-0.0014010677773478835,,0.15964229170211974,0.04954090565893092,0.03226808730032621
PCSK9,,,,,,,,,,,-0.012420916001472897,,
NPW,-0.025791151428681946,-0.014712217327507174,-0.0054820442335837515,,-0.006890537302188797,,0.0024072830894281846,-0.03343246595277614,-0.023647888488713433,-0.0328576372224316,0.06830482737292819,-0.010679726741208062,0.03360692283953022
CXCL9,0.08740813891158981,0.022539144159228388,-0.02349920429920665,-0.015533296895600984,0.007253791838313872,0.00641770823764716,,0.041099530952575083,-0.04453376019086558,0.026195045679884277,,-0.01465233406804933,0.004101241322306046
ANGPTL4,0.04858294403339481,-0.010866591069146137,-0.03485857367158048,-0.036172916081390685,-0.023296341077755685,-0.035817588898186994,0.09197902898955616,0.08134925428308606,0.049099114839190515,-0.0557783106527182,0.11164830525225185,0.010875112887430321,0.09068479073620575
UCN2,,0.02726046868689917,,-0.013609675155832052,0.016155001826893434,,-0.055450853308764245,,,,-0.0140355733000328,,
OBP2A,,,,,,,0.00017118091129595674,,,,,-0.02362117258975682,
COL4A3,0.10424725581426786,0.04097706000510348,-0.010024930350714395,,0.01677045568235756,0.04975966604742741,,,,-0.006543291059212767,-0.019630341286187066,0.07586054759794685,0.11799257651949772
NRG3,-0.022823282704170385,-0.009440857531603657,0.03599321077334367,-0.052120640096272215,0.00849397140348654,0.03515459928602574,,-0.020986222121844207,-0.02502010255036312,-0.06275741244568657,0.009213741533215799,0.033685876968086524,0.039439227964462927
IL23A,0.05786335453429653,-0.027308371116720187,0.01780224288494247,0.0058769877989514495,,,-0.0014674174592893973,0.015671404759531413,,,,0.002883316134933068,0.0919836824223301
COLQ,-0.03317823643978747,0.0751237707537155,0.03267142614729386,-0.03044414172175607,0.014592506069375828,0.051236324486091896,0.043995100924873895,-0.004839543634030382,0.07181216254368511,-0.020512680966358176,-0.04936710165818099,0.002051724266801964,0.018080205791545612
SCGB1A1,,,,,,,,,,,0.011189192816229111,,
TNFSF12,0.10205677808934806,-0.021140279039401074,0.06388732781373169,0.06713645436693842,0.06221969694247963,-0.02375816483722283,0.07912426566363602,0.04720002084199513,0.06527921828651537,-0.03938684548560618,-0.02591316511055783,-0.02489839431879178,0.006322756148407615
DKK2,-0.037550943206785085,-0.02734953980157019,0.05788637111470016,-0.0242379936010074,0.05955851890541991,0.02864755702354366,,,0.1309385243863918,,-0.016541740990730514,-0.04406939776243184,0.020396906784033626
FYN,0.02779857648820051,-0.022826240067340083,0.032878068357946606,-0.017514016494651296,0.009088545539595438,0.032445176568013566,-0.051307606949656685,0.12156608868280683,0.0217456362750583,0.09977419996571933,-0.04748410353020402,-0.013055265140743299,0.03684424290076916
ACE,0.024352186303795608,-0.06309610232053982,0.09899100436607165,0.008962134425856867,0.03915002942904398,-0.00723865289924459,-0.14627254099932743,0.014485824136500371,0.08318510137052162,0.039749464560154435,-0.04114522957160053,-0.03878593371547869,-0.06674053759041905
IL18,0.045679117745735374,0.03201726439341699,0.04708818609987599,0.0661930529079506,-0.012618875835695709,0.04600139282661855,-0.036907918347860315,-0.07112914132308377,0.030305406083708374,-0.005005448485840294,-0.0010343831108018035,-0.03335404187588952,-0.02185288897488554
PPBP,,,-0.014439182266557406,,,,,,,0.05984752333491621,,,-0.020352264114223046
CCL27,-0.0537274406317981,-0.053196659965532335,-0.021436615977508056,-0.020432755951403318,0.016108468595839486,0.042701679835848494,-0.09312083128244777,0.06291165522260478,-0.05349226500091291,-0.027346983008551366,0.01593241991503655,0.0471253872585276,0.02751514157286609
SERPING1,0.038803871050888894,0.060578561071182,0.02453683750469327,0.09258517785864179,0.07254592989700392,0.06157465006019294,-0.056291248830271194,0.09089307013350222,-0.035917607798912905,-0.023024416144420277,-0.013707647544903076,-0.06397071917023021,0.10530667082647606
AZGP1,0.13438158311684162,0.06767738000239394,0.006881531699924754,0.037008329093736914,0.005421667544837397,0.008258383968467098,-0.06679108263162598,,0.04011724342045104,0.06078503689114447,-0.0020798320313839425,0.020708163811634105,0.03154774193735531
INHA,-0.028877298026847343,0.037846425873418924,-0.01617458780364997,0.015846844220626495,0.006655312619145841,-0.07342982311099848,0.0014047908425634818,-0.02552918456104159,-0.04352426836798775,-0.017685391656147034,0.08868925094743191,-0.010121997210392945,0.1845811003007656
SEMA3G,0.031744426237771226,-0.015232093679990887,-0.02225272465291386,-0.02617050861268586,0.0053224732052691475,0.07099882182052179,-0.0692558174327399,-0.046462085002119166,0.026512646596510796,-0.03031369246322517,-0.020606954162711074,-0.05833960860184944,-0.005121959939994257
OXT,,,,,,,,,,,-0.012034280082980017,,
COL6A1,0.056239941683031036,0.034591347587149636,0.021767498948053302,0.07134335448548684,0.010104500242160863,0.11431406612518699,0.03975777674879293,0.029093250396245544,0.025211803300689117,0.05122987953349554,0.0014853317003814632,-0.08317392336649287,0.03228334404811962
FGF17,-0.024802064233834787,0.04535148204770067,0.03709224256316787,0.055588753796705734,0.03312044323770881,-0.026518295727199884,,,,,0.018447251459217454,-0.022503732708650748,0.0775283040345663
TNFSF8,-0.018752331311431027,0.0006474621773703706,-0.027528396875876774,-0.012843354264137689,-0.025517066450153524,,0.00966902155772762,,,-0.029420404590862093,-0.012796412833528368,-0.043901454336668456,0.0514672441825163
FGF20,,-0.014660656861963875,0.02951288222273387,-0.020688238737793567,-0.04827171892552608,-0.038454920470996204,,-0.02621876672780605,0.1673991707760394,0.031063324284029453,-0.025891199148098898,-0.03874174040055975,-0.02876412065363065
ICAM3,0.07446454663221713,-0.0012912043900480538,-0.015621681817120826,0.03989612843038656,0.02105395351477457,-0.008446101599990544,0.0742685669931768,0.06139768302669569,0.06562755468396633,0.07523282708835953,0.05973887652274442,0.02097841881854122,0.048366665066200694
LAMA4,-0.04897621049493795,-0.04020753913667055,0.09217006582214508,0.051490070437919394,0.020007386502462348,0.04900131169716732,-0.17844392600988238,-0.018515393012138268,0.10315471297614684,0.009052732725520908,0.012424270315100086,-0.10190154789399095,0.05561493475165111
INHBE,-0.029495111479546476,,,,,,,,,,,,
DLL4,0.028237241752017517,-0.04293387355965307,0.038435976827663164,0.06276266036700866,-0.022839337770010664,0.021978169961950258,-0.1145712014372024,-0.005702447854022013,0.09429039227793072,0.03802802910587354,-0.04366180002164647,-0.0023514074735943454,-0.025953700814977134
SEMA3A,0.0032739006473095655,0.03918269136779967,0.03509651869666318,-0.0047503962656037825,-1.99719204202648e-05,0.012310160937987376,0.00897858055737105,,,0.05480314884187309,-0.03844485971847993,-0.0776717203433464,0.07519575819579738
RLN2,,0.011303250264749428,0.024160056053068955,-0.016494116861461034,-0.01496745187083439,-0.0020828264509788934,0.06996859661527224,,,0.09620364611198308,-0.01403557175231474,0.07250099845154845,-0.03379234102881606
C5,-0.024757048764061047,0.021495124748520528,-0.03652217535067332,-0.00603784760650297,0.016930155138883848,-0.035404666654064956,-0.0669358449555374,0.0612605966394821,0.0192019391163546,0.003338799572960863,-0.013559365575838265,0.042487328658542656,0.0679707729556963
COMP,,,,,,,,,,-0.03523172339242714,,-0.018295426065432906,
EDN2,-0.025361455278395218,,0.006410994627594386,-0.01755368643710812,-0.03156333649425596,,,,,,,,
C1QA,-0.008493376107942948,-0.015672516478131695,0.08477038852072792,0.09874677363920453,0.026500077760943173,0.0663664779811644,0.01894520009440695,-0.010740771954216018,-0.059956204462325,0.033764258756445946,0.022461466395442442,-0.09996777654014552,-0.04405190095598704
UTS2B,-0.020165820847818205,0.00215226027504403,0.023030053716537255,,-0.022467564244172056,-0.004057077954188574,,0.016437791962610672,,,,-0.012746184690622794,
COL9A3,0.02857371281170941,0.042401758422084296,-0.019292827035250485,0.03273218098890202,-0.022798768771064078,0.04362412730811819,-0.0972960539203211,-0.05489188619684674,-0.024669848839182672,0.02736515930646014,0.00015954893351302884,0.016056334259852367,0.056913782098743954
DLK1,,0.025649878785170933,-0.024591431986642227,,-0.005792724924733849,,0.06756359396814426,,,,,,-0.009951844221803485
HGF,0.01037445591112043,-0.0061075123468554565,0.0837693135442204,-0.05043885880919131,0.0005512430049587937,0.0344523443667898,0.052067245444216946,0.1061086543424542,-0.021972105872103333,0.08766714649499158,0.0005850836613344411,0.023745065541395043,-0.016837640257391814
P4HB,0.08277862589495442,-0.03469683875974109,0.008090114813605725,0.09033525414270255,-0.046735202905622504,0.02527470006055757,-0.03442456186469185,-0.007445006554059975,0.04784396008019692,0.05199392541615545,0.11323062763314429,-0.004499094046312417,0.10952978171310285
ADCYAP1,,-0.03557262022474384,-0.0496960162102706,-0.03998169118051822,-0.03619015704795856,0.006639224034344742,,-0.045379915886998724,0.14187094579714435,0.020111492547007326,-0.019695605394244947,-0.039788193502086434,-0.032060577386184855
