,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH8812bulk,ZH916bulk
SEMA3C,-0.03443972991725502,0.011986015583151901,0.02642116296665659,-0.01928124649210215,0.0312560267406581,0.004900595769882829,0.03234247027427805,-0.049870753901151935,0.01429361805807857,-0.023392976272346672,-0.034136684498985395
GAS6,0.0344631149408712,0.04563649563526597,0.0015809991003028717,-0.005061971781200821,0.015203139855250184,-0.004856074581143148,0.017460564298482913,0.04775675344690593,0.04335447405647997,0.020392358070271628,-0.023406535790478123
MEPE,-0.024518028108481506,0.005431233318728861,,0.04451745815329327,-0.020613622067319832,-0.013265916028525492,-0.032084523640059,0.029516467691962433,,,-0.06438978900796752
SERPINE1,-0.06755084514908058,-0.020333098401254537,0.06906446257441919,-0.05288281452899961,0.024955332966128105,-0.07968929060031195,-0.027402037480127633,0.006268805925821768,0.0238625044616207,0.02123206119982794,0.07165297061699273
RSPO2,-0.04930041876511711,-0.005219337444961496,0.04946056692506097,0.0749827249502673,-0.021895436747954515,0.031001445773390868,-0.013867476952449904,-0.039220489787678135,,-0.03802972082491074,-0.040526954594356936
SHBG,-0.017004268741410006,0.08386154731691944,-0.018408406576665048,-0.022623266377085803,0.08346244989976895,-0.018539224599041313,-0.03218027678186255,-0.023055380707555938,0.0715826984882464,-0.010216335318330433,0.08700800557189912
LGALS3BP,0.08539795789679751,0.018910256400260884,0.030267461712932785,0.09049963741059633,-0.024815323756328184,-0.024661871295626143,0.008405130906958568,-0.017700367106298676,0.0860386051739674,-0.012237416567460664,0.11145867500685933
LAMB1,0.04151296636364262,-0.004906815845999776,-0.017678606261600012,0.008542882324418816,0.03502039177170718,-0.06065295726079736,0.012274085826112346,0.05611532642107956,0.04460472715648269,0.013485488619659732,-0.004944788170828458
SPTBN2,-0.027030810986680223,-0.015988590900148817,0.02871003295233095,0.045281884277644555,-0.011761378855695668,-0.02425475159491931,-0.04834934752103764,-0.009896466412605874,-0.017967754065692038,-0.01578973723642033,-0.0005872506615059218
COL1A2,0.07797814844234259,0.052740260348865184,0.008571281189495503,-0.05483168519657896,0.03510745369483643,-0.01889435398184541,0.03784611345076715,0.0037273248443476957,0.06210346468880443,0.02168513603417153,-0.032146193058233366
DEFB1,,,-0.010802294490114715,,,-0.009724504149107027,,,,,0.013621023543108702
CEACAM16,,,,,,,,0.04320143056806023,,,
SCT,,,,,,-0.008938017680640687,,,,,
WNT11,,-0.015545870640998782,,0.012937829220122207,-0.012759683536980072,,0.0005057003502664983,,,,0.1197857395573566
LGALS1,-0.07389162538189435,-0.0508961896233796,0.05870573717644469,-0.009248467020814458,0.032201137267620535,-0.03297806455361804,-0.07213011873746523,-0.02748399249376755,0.027477226341136446,-0.05948754429227914,0.13776025883772727
BCAN,0.12556824345938758,0.056548707754315766,0.007582331820648785,0.025085013241488235,0.021414014027369286,-0.012522894916377661,-0.04916934819171001,0.04501234855307448,-0.00012549558182644842,0.021346470441486756,-0.09598507693728145
ANOS1,0.07340117107318855,0.056909202142722305,-0.03674382225381008,0.046656721069005,-0.006247100853493926,0.02388550739752788,0.026263459376872272,0.06743187448374488,-0.00816315148793609,-0.0507622260914979,-0.027206227435462697
EDA,0.03128751899036237,-0.011381076506360565,0.03898702774162971,-0.03962234984453393,-0.015256286079562177,0.0875462186303295,0.023399286104582005,-0.022433193114126088,-0.030365863318081977,-0.009494317670268315,-0.02943957392438442
FGF22,0.02634303066233692,0.0053187154721587105,0.006983936369735123,,0.08738054925453428,,0.059996915425510604,0.009032236911362282,,-0.036664379413270796,0.002224739948883122
SHANK1,,0.07004016921633252,-0.012055896080624308,-0.001575713493348596,-0.011127933494640873,-0.013082782035591664,0.0750916368670881,0.033083130976916446,,,0.11166026729366263
RAET1G,,,,,,,,,,,0.027849709771644277
TGFB1,-0.03712772002365407,-0.015283799657050186,-0.008170064314128807,0.0039743532312926716,-0.010214344700062777,-0.02129469611622169,-0.04350283339189479,0.0678394878357779,-0.059860356089603606,0.08102767558670525,0.028654246501772826
MSTN,-0.01732734916530293,0.00956835301934967,-0.04461674054192927,0.025826580760963922,-0.012941834750664192,-0.012046825646637395,0.02785251586330098,0.0456324874938041,0.0007007062653713112,0.016566670951847263,0.10987719570531167
WNT4,0.12091966049521492,-0.010474772918945536,0.14753545476733163,,-0.013261242947102837,0.08716371674243346,-0.04169286228667824,-0.009836489165232512,,0.06777183165881581,0.001444783119651531
TNFSF4,0.0026919369680817526,-0.02395388820350138,0.019190531103668113,0.0017846646838742698,-0.021050258891853097,-0.010697732051182771,-0.033312897379082704,0.027314367812583167,0.01210272584657859,-0.04069463125903572,0.0475796717112735
NTN1,0.02106046517968027,0.02248413819182586,0.016903122178000104,0.038169013242903,0.04880750783469888,-0.04987231281795687,0.0443289557695415,0.07689901313820385,-0.03951005548344884,-0.04591300826520121,0.05111549942087405
CXCL12,0.03258703148420965,0.07721365495286446,0.07571673891458364,0.007287127967515036,0.040643541685006904,-0.00029460261783321355,-0.03430070668997578,0.03962768097923553,-0.03251444576268191,-0.008344467566165572,-0.045410891552966674
GNRH1,0.040643726906534186,-0.03032293313589319,-0.01948973333658742,0.022483612305023097,-0.03255575786520793,-0.02073005134396609,-0.02227600137230928,0.05567241447267206,-0.004800269747022864,-0.02676588321542173,-0.022754909606590528
RIMS1,-0.01406514110404703,-0.0389216784284556,-0.02908293845473109,0.06862369511967589,-0.03417121121898577,0.0037593713774901963,-0.029363243665984338,-0.01491739566761318,0.08463793376019653,-0.020184818504930382,-0.0414121404565172
FGF14,0.013941572535233262,0.033527539774838425,0.01006606619982578,0.00325234869021186,0.03520852318677537,-0.011166665973998709,0.0042317526170782965,-0.010224574745951119,0.10440895975343979,-0.05190742761676254,0.006823682470984529
IGF1,0.02290018092691694,0.03425811019469639,-0.03330302351712542,-0.006771800635816528,-0.019579942252372782,0.01431114245704364,0.038870088122282334,-0.004223939774932173,-0.03280662003260815,0.03844910317502553,0.023185280440728998
TNFSF10,-0.0032832041978603506,0.008010517536855236,0.0029277159425673874,0.06016061116296419,0.057262269568036664,0.027490818760986167,-0.01977891399787161,0.04635798782097312,0.016774617278818182,-0.026494728132310588,0.025971298205987894
GDF5,0.02124830771491856,-0.01605818300596946,,,-0.02061363452546363,,0.00018005539567201084,0.03787529737371799,,0.012975479614252784,0.037882923819502645
CHAD,,,,,,,-0.02876319110360936,,,-0.012248979276718962,
RGMA,0.09936331628713321,0.0019836755520686988,0.015935056236987887,0.012288355139030295,0.03356381477768695,0.007033797232769742,-0.01521536303573978,0.06881821000794698,0.06261144323849285,-0.031058772022263748,0.017119399828017256
CLEC3A,,,,,,,0.02776725016113361,,,,
WNT16,0.08440769880206332,-0.010987772567039684,-0.010966474389154622,-0.007349743246476707,-0.03347127940225564,0.05843334722673559,0.02813267268265755,,,-0.024584794048238174,0.02101238332444599
CX3CL1,-0.04620487444545829,-0.0034253053243900006,0.06186785850388788,0.03770908704506074,-0.037033432751768396,-0.01272133379579958,-0.017574523701385028,0.009632610148925407,0.0015054563308091486,-0.005880353164503584,0.029052984392651308
FGF1,0.0405635733598706,-0.02141716821086544,0.01703678266848732,0.029278842083203648,-0.018557562272826088,0.040131035102404684,0.0009951051159257983,-0.03486010053971049,0.021771385567614616,-0.012468049625543329,0.025781063332312525
ALOX5AP,-0.04665062125787523,0.013021139104857568,0.029297753753334033,-0.00041308024659040074,0.024520444585096658,0.004839763054725432,0.01296123184490823,0.09614324169665797,0.04462839219180373,-0.07105685884069408,0.07457608693580728
IL1RN,-0.03768034260129506,-0.035365029177547316,0.03352194355428862,-0.004943875946276655,0.05382514910048939,-0.02418029336890672,,-0.025148809779340378,0.0034640570799181203,,0.06343123204162827
NPW,0.00448449575590102,,,0.004621204198977696,,0.07618146865409355,,-0.028010298596527147,-0.10146458718250333,-0.027457085288476117,-0.029422154955180534
CXCL9,0.013853639765824323,0.10490198264468772,-0.017374114398869486,0.018524406360789523,-0.014367570730672576,-0.012011439501615668,0.002630930847607578,,0.07695212355163672,-0.032207641903833954,0.02101194076308111
ANGPTL4,-0.05566465796725039,-0.038925420352920334,-0.018510769341535605,-0.013028596009690363,0.0594708886318376,-0.0358191333003648,-0.013358072001846117,0.04019770914169468,0.024675506034400507,0.030202414147291117,0.11445832242115352
UCN2,,,,0.03034535443748064,-0.012588310887064193,-0.014004994630435185,,,,,
COL4A3,-0.03735208946728606,-0.021047617037617365,-0.0006732073777365547,-0.006824829835347247,,-0.018116946035245305,-0.030348437504936532,0.04559147231683646,,-0.03419551326467126,-0.039111357438531606
NRG3,0.07021411113102378,0.057981602763507244,0.011242175648529003,0.02825577353881956,-0.015293254025984178,0.0387080363983485,0.05119311091320923,-0.04490832591134386,0.01632262811457437,-0.015738880601514727,-0.001067184233703291
IL23A,-0.02802475607949282,-0.017159620196514055,-0.014628084691985984,0.017336453608860766,-0.015399790352268452,,,0.1247138693023908,0.040697202883039484,,0.029446246233809696
COLQ,0.05306305367622374,0.016740355998510474,-0.00207265696256567,0.016097803198178818,-0.02420975951062037,-0.02313740299480707,0.03683034535707554,0.024972329279141083,0.053802574629997234,-0.029016571610198272,0.06270145564501392
SCGB1A1,,,-0.011128336313721156,,,,,,,,
TNFSF12,0.046575609854920735,-0.00349609817063105,-0.0020162866854495187,-0.00031354191803340014,0.015578763825807942,0.019783468760273388,0.01880662259504576,0.0806183592449482,-0.035984109852600775,0.028928131338312842,-0.006132951075949095
DKK2,0.044395569951493144,0.0015679769120894797,-0.013058951185177843,-0.03950343448252975,-0.022419006716512622,-0.014358611574292364,-0.035724283658363505,,,,-0.035080624309112296
FYN,0.01275512427022715,0.023111841637144696,0.0005514084961724505,0.0507827065293552,0.0001353412427137519,0.013680945918097348,0.006657717780010622,0.0482246378145842,-0.03592004832534258,0.03439654294647436,0.029232607632060387
ACE,0.015984562426730686,0.024483547461188235,-0.026127410147445025,0.006503594251387238,-0.016029832808801214,-0.01476990873152354,-0.013001635930527063,-0.005393083450150755,0.12702550629701234,-0.000286102844034008,-0.039851605597725916
IL18,-0.0431216935906168,0.015403814414358096,-0.0012769475701106953,-0.016437993581417423,0.06813974737888363,0.0158512132374849,-0.0012572648394762608,0.03724672099723013,-0.06293813911303914,-0.006250197532224619,-0.007345921029867647
PPBP,,,,,,,,,,-0.031611681348576864,0.01689939624447884
CCL27,-0.0277432099722767,-0.011381076582821635,,-0.01072840218388081,0.02252587069965024,0.008108234988811506,-0.05234741093041357,0.01779761507927947,-0.10153908785022918,-0.0339392913176242,-0.011859745157542812
SERPING1,0.030121256104623483,0.003103540375898862,0.02511175146970538,0.005708450311961887,0.030884502041956044,0.014545781603822961,0.05373919447708399,-0.0023513769420019665,0.04817397684869314,0.006642055815422238,0.10279959699391042
AZGP1,0.0775986632550641,0.012310557208395958,-0.060021931629267666,0.001881599356470181,0.013548750150713315,-0.02283387046068203,-0.01880484261404142,0.03923618722471957,,0.007877151070463436,0.032858166286049255
INHA,0.04741535229394394,-0.021828812907881964,-0.017052926555366905,-0.02002002585112176,0.010347491600163785,0.010133865503689323,0.045874101321286956,-0.006621672579922941,0.05333402923651341,-0.009281703318942328,-0.05031612911246342
SEMA3G,0.08375245352046644,0.04373039192996985,0.021480291129518228,-0.023659967439101356,0.040347721323977424,0.002980951713549273,-0.02390017132184878,-0.035789208400772356,0.025585387517989173,-0.025331268762173443,-0.051472730520694704
COL6A1,0.0005439876135682398,0.03163141450084294,-0.026218716344210746,-0.02082635814777272,0.0251901321040263,0.002483519080830052,0.02928106851753486,0.03173798246797953,-0.004991640306217731,-0.005334881713305628,0.021859165304844063
FGF17,-0.02480204342986359,-0.032840694030485985,-0.012203961682509352,0.047693706353951294,-0.018539911918075858,-0.005911229213082774,-0.071621965451692,-0.0332966406677195,,,0.018000867654496665
TNFSF8,-0.018752315581975737,,-0.01080229560220955,-0.030551220591269836,-0.011879500021746292,-0.011465950867954211,,,,-0.02458480360606386,-0.041178958656807714
FGF20,,-0.022586934726333684,0.07939904799597934,0.06922025313553347,0.06305295290427919,0.03908558614229197,-0.011898744778512884,0.01253875614686693,0.0008881934386363956,-0.03905318575512461,-0.030483255012305956
ICAM3,0.018399838919008916,0.02211332101900992,0.04344758511656793,0.06807682878067758,-0.02347307685307556,0.023147672940518883,0.029187529493876693,0.1065487785901418,0.037051858178845654,0.027169792912246384,0.027190154832504664
LAMA4,-0.0037327613842575566,0.03805694994721804,0.018311872157465242,-0.044400270843491234,0.06429813071399577,-0.07291193400871908,-0.009136986336754327,-0.0032026008550267993,0.004635511808761084,0.03142063074766315,0.02846100358815541
INHBE,0.012460263636148598,,,,,,,,,,
DLL4,0.16195989550428358,0.04357781539954888,0.024907760157945567,-0.021605904453996592,0.04484418666952635,-0.0035989385208023243,-0.009658008330663508,-0.007628538331654893,0.03554786202647718,0.05789052791238504,0.04778023050480131
SEMA3A,0.06008781594948135,0.0441596024217819,0.07569766936563213,-0.05261655020638188,0.06950847596799445,-0.02826319734262946,0.1177956195242991,-0.049821994361027196,,0.07333547589921895,-0.041517449456343045
RLN2,,,-0.011600948938354472,-0.008931120502006071,-0.015256284112752212,0.08337490672606584,-0.0035806227356125447,0.03143174517248485,,0.07623515969737774,-0.035811995139652865
C5,0.05628270830845818,0.017292853353015267,0.04873375691458037,-0.006371078666586438,0.03240299282451426,0.013322307765664041,0.00518510777167894,0.017605009129636646,-0.03784418029749667,0.016698715119097974,-0.009180487948716533
COMP,,,,,,,,,,0.023819168996724305,
EDN2,0.021480587443305006,-0.012858812627838086,,,-0.016236336250073393,-0.014182808442295197,,0.011405239680729986,,,
C1QA,0.0027354433614375415,0.04828834506898436,0.010644847086435243,-0.02621477113814225,-0.008198404059138067,0.011490493037670668,0.0553269540132827,0.08337511287016983,0.07487261903364395,-0.030439966957914514,-0.053335478449261745
UTS2B,0.06799898285679977,0.010705626970528627,0.03589322669550439,0.013844964706023992,,-0.010095674134388269,-0.02041985499019776,,-0.004323333770057108,,
COL9A3,0.12683730927287645,0.007855432670886314,-0.012344635412764857,0.12268173064926252,-0.009175798654532455,-0.04154819414478827,0.022665961095267806,0.05075471723097752,-0.012487653227914612,-0.02209414723619958,0.0229981498035723
DLK1,,,,0.02686472652400722,,-0.031151778523727955,,,,,-0.0032949757386888864
HGF,0.04862668722537618,0.04173508111599388,0.02424504666887375,0.03313712450945456,-0.0299274613569111,0.04425981524530005,0.010672673296840868,-0.00757787155017363,0.06499931171890641,-0.07866350268777317,0.013624376995047642
P4HB,-0.03766207623635009,-0.014351020161354052,-0.006923251458153339,-0.05002716970785696,0.027287412467484597,-0.03650696028884271,0.020838691358858446,-0.02077536518845088,-0.07039148332305299,-0.014641255356132718,0.09040717558180757
ADCYAP1,,-0.026152684609630553,-0.016393586672921335,-0.024248519104482336,0.023236200797591703,-0.019360036070979844,0.014363149188446748,0.015428540241371285,-0.007487846300570573,0.030274480127260178,-0.040380090512361265
GREM1,0.09672366233352094,0.0005503426160628497,-0.0317666475364757,-0.01180493339845774,0.07188595898915272,0.007114530569366443,-0.005842360093468809,-0.03617888253900104,-0.02311856170529204,0.04895060749032362,0.00048668892378554913
EGF,0.09162341071502186,0.021463730460803708,0.00857340323957884,0.0487627533226198,-0.02439487048846613,-0.016385683233520496,-0.0605610894556956,0.07557951906115916,0.00768158356165853,-0.05376233124060849,0.014677333348329637
VEGFB,-0.0030582564343409864,-0.0037812018438087465,0.03993502625652711,0.005412045785204235,-0.026431073997927854,-0.016503014551655273,-0.01821375952288953,0.03551004924578139,0.053837542749332834,-0.025439178146357728,-0.02812094272809302
FARP2,-0.024152517946206233,-0.02617420944104816,0.019524053119965145,0.03533642733644319,-0.013736179768636976,-0.030744801175141945,-0.03845646515831286,0.05901534787332505,0.013911135763216474,0.014557238501772601,-0.01963125662261001
BMP3,,,,,,,-0.010083445284508118,,,,
IHH,,,,,,,0.02751017794418285,,,,
LAMA2,0.028237078789946243,-0.00391475627379915,0.030015251913884395,-0.010932513341383744,-0.037066639145222895,0.018010437396835964,0.0030524186408145745,0.04382759160105992,-0.00755664876314074,-0.03277803876829807,0.06751542463203011
SERPINC1,,,,,,-0.010801459312801782,,,,,
NRG1,0.15020026034136283,-0.008975673413746627,0.009108212288652577,0.007492738986146199,-0.02616508682614801,0.00521734764812993,0.02289337194091919,0.008753902521938094,-0.052496582845249516,,0.04378187259599231
SPINK1,0.007522036023414865,-0.03847629502308426,,-0.025247942868251824,,,,-0.024123793606397957,,,0.0720312379951796
EFEMP2,0.0735770644872868,0.0018906536407033733,0.021289678176382498,0.013937943951476014,-0.0020137890047730493,-0.018557804305953305,0.014584903468579753,0.04912614035182382,-0.09826876308768595,0.04242924752278585,0.07314502564174857
SELPLG,-0.0580184124816644,-0.006641697864907055,-0.011467021784162444,-0.01814616030783063,0.01664158588380708,-0.0075377613050635435,0.020218615053515496,0.052698088104672317,0.08764358524009902,-0.11906878914581186,-0.045125300173413915
GDF6,-0.023647517625360045,-0.02182881077711535,,-0.004935151989391063,-0.015256285758450295,,,,,,
HLA-E,0.03199734672403933,0.057401846078507554,0.010350358982220352,0.046220494151478185,0.0010167601964252884,-0.05604655215260242,0.012286903369776211,0.06668177107581685,0.10637270410458254,0.013945647143937579,-0.012491309224361126
PTN,0.12829109045383483,0.06433689792711661,-0.005185267871449924,0.04742553265796516,0.039184531168698536,-0.035471194439653526,0.04565457515188738,0.09940415990406067,-0.06652971179756698,0.04079645903076749,0.0006694520686668287
CD274,0.0834046593501752,-0.02334660066066625,0.03430266964408698,0.019797546228223103,-0.0060018785516063695,-0.01769146852497846,0.014427690387383809,0.012773642083085648,-0.02713665317058505,-0.05000912016203043,0.04937429926265941
FGF10,,,,,,,0.0195399689783997,,,,
CD14,-0.007496030185929572,0.03206928975918428,-0.019359793265160324,0.007663240443473889,0.02024315929779076,-0.0356196139952008,0.06343570218333122,0.07329588056078504,-0.012088748015263428,-0.0005736881583531717,0.06047056035507005
SFTPD,-0.002107020787285054,-0.020748190757044354,-0.018408407853443623,,,-0.0032492027571690936,-0.008531559920523527,0.003782204448227748,0.039176364227870436,-0.02204237501397144,0.028657247276685515
SLIT1,0.0423856401570592,0.018012909787669475,0.0349567046295533,0.06968051090467332,-0.007409239866731634,0.015469180249395033,-0.05683096196909608,-0.027036614380979807,0.12427295896993644,0.038763825293676266,-0.03767777992631143
CNTF,,,,0.006201953092255993,-0.01596194948175725,-0.009207361985703603,-0.004483079375389677,0.05743378967932834,,-0.025331278758052467,
BST1,0.02067435531026837,0.026059899244698523,0.005049424201562739,-0.0077166130271469225,0.07875256227438487,0.001252526446847092,-0.00959526174525877,0.053630088108762894,-0.02683432772785033,0.042285797376564536,0.051740967024304384
AGTRAP,0.04260721779914636,0.002784849315436847,0.022099812970860434,-0.026213962527253887,0.027322331562067738,-0.024038194309204005,0.021807361855655596,0.07485132288980913,0.029230802695708845,-0.03302083691833283,0.03348857084681901
LAMC1,0.04531812656417709,0.03319022024725863,0.0019225800366601525,-0.0443875817185466,-0.01513849516984024,-0.010018976469113311,0.021004466610307273,-0.022752804815794735,0.030102805923204835,0.010974147453913504,0.06457794185471206
COL6A3,-0.019090740621469718,0.0810146391559388,-0.016944645318549254,-0.03262937000660367,-0.006341383489276757,0.009270262623018175,0.0057084840409732055,-0.05056826923800447,-0.04126987844293893,0.03186449756854135,-0.011910377249289126
FN1,-0.04657443161675017,0.015524369859348278,0.024947992302647895,-0.05461381955320763,0.05178111371611864,-0.03674817945771858,0.03445599277196289,-0.030939441395152863,0.05439202556777392,0.001389234699869359,0.08040398268006149
MIF,-0.0905639659729148,-0.006347483184509213,-0.01137486275330997,-0.02085516244992729,0.05148444593796748,-0.025125535501554656,0.009204309816770243,-0.072316331112542,0.010411929239024714,-0.03228158592459961,0.05487486893617189
JAG1,-0.01751280382654812,0.012598145121954193,0.017496258271934673,0.0018597664874559269,0.07017101883289237,-0.003406015766243237,-0.016162017241231823,-0.004652018869018426,0.03238310554528333,-0.002624706558956431,0.08406544796329266
NID2,-0.03764347120908035,-0.004879590094590458,0.04490494077599066,-0.0014157940934693839,0.018325724201441948,-0.024236351925574447,0.044140634121640356,0.0020570557064016246,0.1187295288536403,0.040399554507325595,0.002383249692608071
EFNB1,0.023404399081297975,0.0069382553076818825,-0.015279498773244537,0.0270164848269046,0.049290807336661795,-0.0036312243684229945,-0.03844351475090825,0.007037417538391898,-0.017569368741961654,0.004779578815168949,0.08431424909196732
COL4A2,0.0027944986361287416,0.034309656770987636,-0.015352261941542399,-0.031797219205620335,0.02942634891078481,-0.0005826944308641864,-0.009154045393540854,0.031336198373281984,0.08379795374563224,0.03741028224366678,-0.01595738767409196
SPP1,-0.09373750995668198,-0.04498441508020203,0.017410239788831706,-0.0067509531491104025,0.01978611363910349,-0.061894039976252424,0.028533851663938927,0.08183303080315255,-0.06148062489211781,0.010421861317403525,0.1099910144477694
PODXL2,0.03312650110434324,0.026562755168773558,-0.03454795362446998,-0.004075282203055497,0.014825226085047036,0.03498356264629417,0.03905479028420148,-0.018459116865609422,0.033096443968645695,0.015508429927647834,-0.061572856839044184
IFNE,,,,,,,0.050836849055484724,,,,
FGF9,-0.041919010050182955,-0.03206606402600085,-0.04326028861272804,0.014693041259560547,-0.003168228279704036,-0.013780673970460284,0.010147699026640195,-0.052309487542448074,,,-0.038942488856811716
ITIH2,0.04234570086189171,0.043220815304847046,,0.006477042175228159,0.03400422159268158,,-0.010060019655868968,0.060235308059207286,0.018624468143226533,0.038559098602686206,0.004818601038408663
ADAM10,0.05664087699523509,-0.009496582394626073,0.0098013601658954,0.03193243556527656,0.02245897343419992,-0.04504652090444269,-0.01957700755422881,0.03756317171626821,0.12999718892397358,0.009487380330672599,0.0776906798336491
CFH,0.1287611132888054,0.024822122372966306,0.03456156416745741,0.06863990007811607,-0.046123151864420835,-0.028469393026451045,-0.021104085287257428,-0.029597793733791847,-0.009919442707406445,-0.03237458993793627,0.04227349973792746
COL4A5,0.10775603971766176,0.07265023430863407,-0.021807208248492707,0.07447840927861064,-0.03379974152828504,0.046769709032474745,0.06277392464125113,0.07825577727713046,0.008111704173816816,-0.018935037624372972,0.04421120702962938
LTBP3,0.0817112061867055,-0.01544765812758458,-0.040870642705612296,-0.0325696126873066,0.022141902752345576,0.009317496759968591,0.0025835290300119146,0.03994614309028088,-0.061413496309842004,0.04232247360468446,0.04511399464740988
GNB3,0.021058141885375494,-0.0209920595807424,-0.013064661495728902,-0.00862866943539151,0.02570911517135654,-0.0356002850822825,-0.013076567299893998,0.028589795787018334,0.030515649728955253,-0.031875035275170514,-0.026747145915663132
COL6A2,0.023741059006916993,0.004559556525100464,-0.027382285065322184,-0.04916163578431094,-0.011746631714014263,-0.0373507249495418,0.007186082847996106,0.008956646288364659,0.05158488625374326,0.029479051806370914,-0.04799201908596822
PLG,,,,,,,,0.05003785137672704,,,
GDF9,0.03571072052907324,-0.03825497075835953,-0.02901356852516673,0.028515234736739316,0.03919377804028408,-0.0343330172897495,-0.0174048795839744,-0.04985745146593652,0.0008961605037524566,-0.010485487477126871,-0.021203084071918652
NCAM1,0.04832094392386436,0.04980020707788962,0.01801315470621201,-0.012041399858442702,-0.00852939574004911,0.026456243885465126,-0.04801830381112403,0.000849283628440054,0.033788860230041975,-0.03190695477073333,-0.04025107749857048
APOC2,-5.1721525318389417e-05,0.00970157436097759,0.0011053622186829022,0.025211820234096745,0.06185860227340917,-0.045760628130893086,-0.005796269453591347,0.028931127908231394,0.12597160180393654,0.05121486360358275,0.02267375884907831
BST2,0.047470635466597154,-0.012015232522279914,-0.0205807290135808,0.023036456833618563,0.042084222334168336,-0.017256671986246166,0.0012797670211660546,0.1014109443189103,0.13409874050999757,-0.008396389342935693,-0.0003288361372295993
COL5A1,-0.11908753169013912,0.061001137660310616,-0.0006323132400341824,-0.02057695446952677,0.06591139637350484,-0.04262042204923744,-0.006745560461401757,-0.028093469015184565,0.09582020489605478,0.019438822612556993,0.03014277202060274
CALM3,0.026721164220803863,-0.012054695779925137,-0.06653196309528642,0.08202188761482732,-0.015309447795610744,0.06729159735671364,-0.0363608221668892,-0.06458153342881666,0.06171622316109248,0.011766527865138997,-0.04514745143840931
THBS2,0.10367196276742188,0.06130416874687754,0.02770876920794285,0.05489706231344837,0.0053560456810233525,-0.045545636436038664,0.016282670751496333,0.03242667063968964,-0.060259841462928454,-0.002357721632103009,0.0665957367620291
SERPINE2,0.041651038662870246,-0.003964107760463102,-0.0031134873177492473,-0.011333169468182077,0.0049750878469836295,-0.015373548259777409,0.03443778464157155,0.03277546120823951,0.07211125711674608,0.019625695046496677,0.016089751568813645
EFNB2,0.008274817976872838,-0.026925194206438866,0.01674095386194965,0.013691228448147108,0.015039095487445434,-0.024949050030067584,0.06580713224516982,0.06361029322171231,0.02061879189870233,0.017363057117481803,0.007082207261826521
PROK1,,-0.021047620062625567,-0.014123134960801363,-0.0010186008848349021,,0.023432389094388127,,,,-0.025331254031425922,-0.040840802301263725
LACRT,,,,,,,0.08695774111689489,,,,
MMP9,0.0693551061906857,0.02250372355094374,-0.010966476484711314,-0.032185158078642355,0.053181526136261405,-0.015374944909336493,,-0.048366351399318844,0.10131158706716227,0.04658332044040701,-0.03260003140907944
DMP1,,-0.015415348346909542,,,,,,,,,0.00826371739727395
NPPA,0.043061282475362846,0.04082081568867815,-0.036902001167994136,0.03784889459236347,0.05169786780574061,-0.021736307033346367,-0.015557163098935897,-0.0614102497829113,0.14145133066612972,-0.011298115864153179,-0.020079951222957054
APOB,,,-0.01112833742638872,,-0.012238777875370139,-0.01867815990690017,-0.010002206640799078,,,-0.027796759741919683,-0.027774505734086352
C4B,-0.005812794947756125,,-0.012779959513435392,0.008843532130500074,,-0.012095960109300655,,-0.017085282683626916,,-0.028132611554961585,
NTNG2,0.10673913031598563,0.048877159777528614,0.015362050527331136,-0.01114325753239706,-0.012175811618934784,-0.012327933052466333,0.03416903557828744,-0.0020488088965665997,0.026760842835301273,0.045155120636876815,-0.04705050784102551
LAMA1,-0.02207300937908432,0.04685954687493939,0.052185027782155,0.010809749655235547,0.00347424894544202,-0.010036361671429427,-0.010542248311424321,-0.046656779215420455,-0.0068657144652984345,0.022517342884851323,0.06459564503490628
UCN,-0.02302437920178454,-0.01875637100341894,-0.004357799962980262,0.0042335540032163105,-0.020503232002060626,0.01877158724303187,0.02770631208239395,-0.0046537891766824345,-0.006275497369714013,-0.03238381986223584,-0.007543639959339321
ARTN,-0.03115195689862684,-0.02044498427414717,,-0.01815919611273448,-0.01853992204886138,-0.015374946401791835,,-0.028010300674404198,-0.03789935605930316,-0.0065189995499848,0.012714697532253917
PDGFD,0.018585647762925595,-0.016967471031917175,0.007290620698224015,-0.03848342147985858,-0.02616509124011713,-0.04915382144044726,0.02259722208442863,-0.01779068719781054,-0.060269459673935,0.030896676057876073,0.026868612115102223
EDN1,0.06639622706199784,0.01733910770854644,-0.03209085383597469,0.024021412628997083,0.02338459082520159,-0.003256988254090129,0.0082481584726512,0.030227357276854532,0.1051252115414867,0.008702454731392278,0.024519837296599813
ARPC5,-0.02705163660466769,-0.02447622106877901,0.0239760041828904,0.026331933544846284,0.01793605108543696,0.00294040568957439,-0.0016980102037890354,0.01946042844592762,0.027346077033439314,0.015865563569329225,0.03810341332195202
GSTO1,-0.020186620549190112,-0.022043920942443996,0.028172951863709002,0.03141535558367809,0.01339580841416889,0.000515005620481597,-0.08205556025686035,-0.04850347158084331,-0.0938896279184579,-0.030888084960344037,-0.01731618902802508
PROK2,,,,,,,0.02774960539920343,,,,
SYK,-0.0782679249862255,0.028965913788941908,0.07899897840984267,0.01715808333032033,-0.023170349379089735,0.007401580141914511,0.018912090428034087,0.05137318545393748,-0.09993577070022756,0.006573693423803847,-0.05074285239141722
