,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
VCAM1,-0.08760724674334626,0.07922852665104316,-0.06292739847302788,-0.11391545871361372,-0.1440703043231368,-0.011021632590477684,-0.04433558539452875,-0.09120049693901358,-0.06337249324944583,-0.01297090188066011,-0.006402273971751033,0.02455873681014984,-0.01858548299142812,-0.10608250559776698,-0.07875891161393002
NXPH3,0.013636169852567015,0.004044660461371692,0.0802826966014465,-0.04007946351529336,-0.028066054357888583,-0.06436236955443603,-0.03737126624454405,0.03274301224974785,0.004351068853812406,0.016670102695509295,0.012931626337726203,-0.036383855720088495,0.0876466071922635,0.06249715969940112,-0.021939481013223287
MTMR4,0.012072784488002333,0.047718067670122176,-0.011900695739858606,-0.013308874126042921,-0.04742572870705217,-0.004570577138688583,-0.03399716912466783,0.09294074870641185,0.09381192379575189,0.03417396698155313,0.04307273191819984,0.030411171478058743,0.07254940344813625,-0.0005202657861868875,0.040874197163305724
LAMC2,-0.023545079160753067,,,0.020749735631779946,,0.011577415675910759,,,,-0.02159527757830203,0.03936242839120706,0.05440300295002681,,0.08282432104323996,
IL10,-0.02798887258270867,-0.017479999556061554,-0.0009849611923819044,,-0.027960438218084627,-0.021242232260204552,,-0.12641026235854305,-0.02439837419896475,-0.01827031943788336,0.044948164836140586,-0.014817503467724162,,-0.056609947144873385,
SEMA4D,0.0076507640207356745,-0.01775552681490941,0.052785306971506164,0.008587148847956753,0.029428717087205222,0.00726454584962988,0.05742152309396429,-0.14868507282453772,-0.002672316475581258,-0.014667274335971705,0.08815009189918163,-0.004086046627926613,0.018910477165729737,0.07007133949144326,-0.1148758428529386
TRH,-0.01254381306955034,,0.07708665871414752,-0.06540848782724885,-0.0441434647768274,-0.021148263280253397,,0.08457282168606986,-0.09243670624416911,0.08237704995681128,0.07429019785344429,0.028341013946687907,-0.017518844349385852,0.04974763158146356,
SEMA6D,0.03381232092585276,0.03068555267974296,0.07268658333699621,-0.14447601361832613,-0.055951370532970356,0.006563690664124827,0.0366958110584558,0.005863991361143391,-0.11284358908668041,-0.007107745559042829,-0.011731830178464395,0.06295947524703364,0.059116102424604015,0.0004734637898919896,0.044564883735551473
CEL,,,0.030818187295264723,,,,,,,-0.009980051683672194,0.006953649342648131,0.04021943362865548,,0.024031035795685277,
PDCD1LG2,-0.005068002987906037,-0.03150562404478001,-0.03432512067982886,0.021706844150816033,-0.051037487256152564,-0.04025658651936188,-0.021918821488488255,-0.06199335048183235,-0.04173631709793623,0.03313914703139691,0.049202067581865544,0.04394118260494299,,-0.044296540011626834,
SPINT1,0.08060032557954207,-0.019340739398328404,0.09693798304175454,-0.07628466422345254,-0.053138634422074275,-0.002942337507608169,0.03801417843171086,-0.05258310150942748,0.0029645677370534846,0.07935376706376672,0.04944606572722936,0.062016434698873,,-0.019910899178406678,
CTHRC1,0.07286075773137346,-0.0007356603588283528,0.05392070118634172,-0.2053044192757708,-0.09649150711385042,0.02460972625885967,-0.008780460765314888,0.028061936787166772,-0.06488715313858522,0.017228134067562247,0.039502994427619065,-0.03814440880357022,,0.04888808125220319,-0.02119049791839613
PODXL,0.014833668862955557,0.015238220109385454,-0.13348699538055553,-0.07445741189201642,-0.09096617061895844,-0.0701213980642528,-0.012590320513912656,0.04639457251911008,0.05434569397391682,0.03697679871550888,0.028254253756792056,0.010806804322210609,0.0509199260007501,0.005419297378107693,0.005341540581552978
JAM3,-0.0686120607612006,0.006661451132960628,-0.003670702956185154,-0.12011383243323606,-0.14203518815489877,-0.08327885471793714,-0.025854289547789965,-0.16986841620904744,-0.19484765217299851,0.01155968623291978,-0.01206291104097336,-0.06226813198694217,-0.03712172578573082,0.07776217720072008,-0.0025624910572705703
TGFB2,-0.006499766172994443,0.004000870537886655,0.10069123141073157,0.03473700118456645,-0.13826205606565609,-0.008966070597839007,-0.042238157500190915,-0.06015874174047754,-0.09230935484702844,0.04281346021474993,0.04956083212975188,-0.022685687374011172,-0.009457603621360531,-0.05726937249382989,-0.06276818802182897
COL18A1,0.04105297600913431,-0.033729548512130184,-0.04030965845081366,-0.14353399775190978,-0.08031817146756691,-0.024067273693641072,0.002841165838584423,-0.11983413035335731,-0.04887142897709988,-0.010850815519334301,0.01593746819911567,-0.08994962368614026,0.030779752750100076,0.0602516339701866,0.0018345407815559735
NODAL,0.060108037721153376,-0.01175446160415486,0.0113716750432639,-0.006210486764172275,-0.05615305644490043,,,,0.03578575531476651,-0.02625878886765381,0.111327535295591,0.10037792171707338,,0.0532884022326736,
INHBB,-0.013688873788045846,0.026737326718000522,0.006736135473443635,0.050204335663158274,-0.08275145500576919,-0.008322102558900897,0.046803886149263035,0.06216289425189161,-0.11028812613254026,0.0009898025724754112,-0.04583797551963546,-0.04913898470659739,-0.02069136672050413,-0.0020999937262930145,-0.048628313535161866
LCN1,0.019431674369288235,,,,-0.018698728209442662,,,,,-0.011984433569610483,-0.022723274462054355,,,0.028843303965387816,
ARF4,-0.020902094286573622,-0.004339109094892451,-0.0322488776541835,-0.04232344944988634,-0.08791613444569826,-0.023551392180909545,-0.00474523946014557,-0.04305488392599566,-0.17220781623077977,0.0321859985107913,0.1456309960289642,-0.03845472562522128,0.025782581423505018,-0.016658060739534193,0.017863790401269432
CXCL14,-0.017672649894579586,0.0026576475921894897,0.21992137271362716,0.11804131851373632,0.04065949381143224,-0.05981816397197557,0.007531080427359368,0.057687722542845196,0.19052396231715735,-0.06257309270505676,-0.07919094558452262,-0.049582951013013556,-0.04004559892459759,-0.06728999095626002,0.01680816693915608
LIF,-0.04043704361912077,-0.014874596865501823,-0.04303798564178396,-0.07440569118868251,-0.05324051791127801,-0.039459136627422176,0.01758634043334729,-0.026411841479125554,-0.045139906420936064,-0.04251999918605713,-0.08233444543408831,-0.04562205953799872,-0.018629673903150564,-0.20307887409078804,
IL17B,,,,,-0.030881227427415888,,,,,-0.02430541474830413,0.06484228536212223,-0.029593216350069583,,-0.03955301830664233,
MMP1,-0.01197651585038145,,-0.015438026216459622,,,,,,,-0.03840066307531469,-0.026212804368928904,-0.021429366323139847,,-0.024378782182850747,
MATN1,-0.030914009016704713,,,0.03582241084839077,0.0199265272834901,0.07773965006335999,,,-0.022192615575530466,-0.03514459452851244,-0.02970068541032505,-0.018332659189805936,,-0.036045062756391626,
ADAM28,-0.01427934094758426,0.0014904740854679514,0.030240390986215025,-0.0162308054582368,-0.08396092923188633,-0.027100213885344098,-0.022627006240872917,-0.10194595785833144,-0.05250328016713134,0.0210588376823173,0.020273468480883843,0.06849111816456196,-0.11719288845297336,-0.02434385266449935,-0.08401133242028308
TCN2,0.04571430359158885,0.0031180821923848965,0.020513001579395534,-0.04026393671189258,-0.04596424944227942,0.0332678629650568,-0.011009972844035093,-0.10739595437731082,0.033476011937460436,0.01595941810034263,0.0393721104088485,-0.008794772637226996,-0.018225910903233045,0.025747773263867083,-0.05051664968149027
THPO,0.0042441355823308454,,,0.02728942035353447,0.006770387005744274,-0.02859343859091,0.055430082258776325,0.028421576742615876,0.02509215449262805,,,-0.026456458081440752,,0.05580025680021186,
CUBN,0.04369133462270971,-0.028312980392508468,-0.0001812420803349397,0.007686574906766611,-0.04772635832608684,0.001907872715186606,0.01899303062600157,-0.04769030352599666,-0.005932551380344338,0.05597303358020472,0.059374406538249574,-0.001611218715060867,-0.051836732359479464,0.00015150606144290172,
TIMP3,-0.02149260431355271,0.012404318924181873,0.1211649131434465,-0.05829450417832128,-0.11936669076232188,0.062440642257490395,-0.10770427155112308,0.05200637983623843,-0.007197747098715469,-0.016476537990234442,-0.02360113436016467,-0.05711947510077737,-0.07050963915424556,0.014778669774026499,0.028570036727321065
PIGF,0.055289628888912,-0.012668346501218961,-0.0865894913331358,-0.08544597420930373,-0.06656091814342448,0.042776178827600174,0.06154814396862766,0.0556763038655555,-0.07406374282027368,0.07393555392402842,0.03685077785513688,0.041471464683643135,-0.020423033991188423,-0.04053094922656453,0.12610295131630658
CRH,-0.02758586968573719,-0.014751818318634943,0.19089156900424278,0.05229911002897784,0.08026179618336436,0.027457127392823653,0.05677894912871741,0.0428143736939726,0.12037094616902184,0.01392669238303666,0.039150384075219286,0.023871211767473248,-0.04841781318060102,0.022889014187672356,0.03611012349484545
BDNF,-0.010393315554353277,0.011395883527049212,0.09393319861654147,0.07776447995895709,0.09612032895737352,-0.017968050191369947,-0.03918840735799213,0.07736831629681055,0.017057947327923095,0.015360199264696723,-0.029094907958827708,-0.005973795856887753,0.21018891192495126,-0.06845850504778535,0.1513617387239406
CCL5,-0.007659552680863965,0.05930660121794925,-0.0014339371851880024,-0.014895877235819827,-0.04244627165188199,-0.023879778741064773,-0.026148243096541245,-0.09115525321749256,-0.007426250616010656,-0.007987736046047285,-0.02493989394965825,-0.01853103570840801,0.12934996556983497,0.02073193079321297,
GAD1,0.01849405449454824,0.1011675355694147,0.20301758046486348,0.19618158131491084,0.12240935119298736,0.07418781343777806,0.08812828199459198,0.27607469569264037,0.35162178759867413,0.06455662681607445,0.08501402932481736,0.06155114248020348,0.030956482992313985,0.15685325442612874,0.051525237368969835
COL14A1,0.051402601709833955,0.06986356876329138,0.020313583815772838,0.004542244739809812,-0.033170462791307725,0.0438274532048526,0.01645342049641246,-0.07762823144500167,-0.05652125432718336,0.002163380301628626,-0.049598206048037614,-0.072561733084325,,-0.07762779684554688,
HLA-A,-0.018693144050824406,-0.05690338581290503,-0.16444202632631474,-0.1792710721183438,-0.1717297832921531,-0.06992779979748455,-0.10175125177311473,-0.2714731203987501,-0.28863509846293595,-0.0627660227381987,-0.11308767744502005,-0.1195191463434147,0.000997986447415487,0.036275601526289766,0.06212095363168008
CD5L,0.02577287353403174,-0.05004882643927464,,,,,,0.037801430419168475,,,,,,,
FGF18,-0.024960223196803175,,-0.021404660019989516,-0.009817789741745785,,0.010119094562194583,,,,-0.02873482216698569,-0.012929221047474777,0.026228546546512226,,-0.049483364305578786,
ADM,-0.036992834176121744,-0.005674046367028847,-0.03430137064040205,0.017086122337671355,-0.08211383697013215,-0.05199846479453086,-0.017005610804767684,0.00011315162781293008,-0.21826487056798308,-0.03125975818404458,-0.15586512046773637,-0.02659532049259577,0.0182508928797102,-0.2392608986390807,0.05594321459789147
CCL15,0.04637433389865433,,,,,,-0.018703381347774183,,,,,,,,
GNAI2,-0.033510988788327645,0.006931241302563265,-0.08363814686604154,-0.16109367421940127,-0.1861446690445721,0.008435158057617034,-0.08683035398591839,-0.13725235950718534,-0.15626951116825596,-0.02130078729438959,-0.03609121172829938,-0.06444770193316902,0.004757357939557373,0.0226997745615212,-0.14982648236979243
HDC,,,,,-0.06120102394113014,,-0.015331169873166952,,,,,,,-0.03604504643192385,
COL11A1,0.007301113683280632,0.023188533492995538,-0.08607601027449074,-0.21638473960007815,-0.00992563912501199,0.016948454782839288,-0.03071035191252747,0.1954524474184351,-0.04502785825692677,0.009696262701706511,-0.04971410040570932,-0.06765247828302724,,-0.05400806070522624,0.04216514882350821
NUCB2,-0.053152114769097286,-0.02601034708223683,0.04249667932556441,0.021969567121855244,-0.011562433720794123,0.035365844599240054,0.017928576932652537,0.11526768274888416,-0.0032772505562721856,-0.042188195742630434,-0.07326217036316113,-0.07755660119174879,0.10495597002283581,-0.014419082055084017,-0.0362823005140231
FGF16,,,,,,,,,,,,,,0.053925409965639465,
CXCL1,0.02053074386968151,-0.0158251731830133,0.05552217996737116,,-0.038622007943888814,-0.010363846796663528,0.0044076824175339705,-0.03207137160704336,0.03554906075786023,-0.02127010386260183,0.01653755922448145,-0.0611277424919246,0.0016323576634997756,-0.09170372965970203,-0.02882167563846744
VCAN,-0.046775866820355276,0.002353336756110039,-0.1966050838660888,-0.21760683516598844,-0.12566239179487154,-0.01262900439121644,-0.01906058986096024,-0.11648895787925242,-0.2477382753936638,-0.018463706855614846,0.09541365891066166,-0.052504497485574834,0.02155445976642555,-0.0145200466593095,0.016035939486085067
MMP7,-0.005385262198944539,,,-0.017283013226771893,-0.013648529519473242,0.0014526032091305627,-0.017197833544202838,-0.03808872925560002,-0.034300952259535965,-0.016601076743427066,-0.07933934591053303,-0.07076217246859845,,-0.10641334493543278,
PTPN6,0.0018618518713784786,-0.06617165504251804,-0.0021065599501707156,-0.09088062592740785,-0.0527929008447998,0.04053024091312303,-0.009636672728697645,-0.05626351797578236,-0.005209620563666837,0.05175057199648768,0.036234990282834695,0.02334600198947704,0.02057294792766933,-0.045560693939322806,0.001200214459669688
PTGS2,-0.029200547617268927,0.031986788778114325,-0.00027540507991930126,0.021216333495727813,0.11553858175657718,-0.015978129333205568,0.0039480548386313374,0.03311098369381994,-0.029978563180199987,-0.07275237050602486,-0.09566752528929683,-0.013867067966115195,0.054653585640148376,-0.10883735819538505,0.009518449616484539
XCL1,-0.03022917566577983,,-0.0164155277227551,,,-0.005844850319756421,,-0.0012456436485359925,,,,,,0.020679256824613416,
CD58,0.06080845671858539,0.047771333565150814,-0.015818810340629482,-0.08329939532937064,-0.13289752417515663,0.014037786506157068,0.050697214419130276,-0.005941622456297318,-0.08214089893696248,0.04293207167872588,0.05621441110352875,-0.006331771244922397,0.0036742943895864692,-0.07243855237017806,-0.02278919598628435
TNFSF14,0.04905949689688504,0.0036298884723017684,-0.011981479062067833,,-0.028438717060670877,0.02080221825340804,0.004749456565270969,-0.10849043664636382,,-0.00355966571076313,0.037721651575618464,-0.03094288033298164,-0.008719437482092763,0.021877613006878124,0.16079094455697934
CNTN4,0.08244621189474557,0.13541109688833258,0.2298569640323198,0.14216562430820096,0.11538330405821157,0.0771184631875023,0.08232035106246281,0.24073921818504648,0.142225396416298,0.0033824576546224137,0.07801474891578634,0.07092673322160765,0.14185031831202016,0.05415504898177337,0.010222158601829168
INSL3,-0.027079762329334536,,,,,0.07154808841903121,,,,0.0768121222900016,0.10803651377321795,-0.007502139580115391,,,
BTLA,,,-0.01711373412225333,,,,-0.018518904354331314,,,,,,,,
MFNG,0.019283776024987948,-0.025090299877155026,-0.056441433057047026,-0.0925374684062615,-0.10907549587104899,-0.012259770356062898,0.011585188252088974,-0.08873669588393023,-0.07309943553907733,0.051311144181464756,0.05171811576255305,0.01309619795196722,0.05970707214965699,0.03478071094930854,0.06405629575270667
ICAM1,-0.026392386052597635,0.010832758352782875,-0.07190635669580418,-0.027852400526184474,-0.06706526758830322,-0.03972088341116184,-0.016349598853279183,-0.08336645471191385,-0.09708081110807507,0.03635384228402674,-0.06595001421195074,-0.012515672452014499,0.07441096427514902,-0.09699482383967083,0.03417326150455595
PROS1,-0.030118426860643394,-0.04154467017827492,-0.03411149192078597,-0.1020993550595454,-0.13934101479406177,-0.05154882085371885,-0.0372572869223408,-0.05936738222971017,-0.07351730151116019,0.037802507876020006,-0.03768975794280236,-0.11761909223355242,0.0323840451125429,-0.10548534395992414,-0.021790934422005238
CLCF1,-0.03226204378733522,-0.040512663291999325,-0.01986014221037048,-0.06916750072805358,-0.02007221028477176,-0.03366531402097874,-0.035392219738623505,-0.08760948253233378,-0.04552825842793895,0.023348151237477605,-0.0028682026830020657,-0.006884608371923741,-0.08033086564595238,-0.13807774195831435,
PSAP,-0.02703061584880583,-0.03159566794399211,0.08577566193700115,0.20596539051786847,0.11081776245984411,0.07577870812216511,-0.014744923380628753,-0.10601783593989592,0.2694812062788452,0.03022520730668316,-0.08180704402883965,-0.05328557410215018,0.06455312385555782,0.0754377763503226,-0.002056285874477905
EFEMP1,-0.08468560227204218,0.007852692170222723,-0.139150964937375,-0.16389876825975339,-0.09285723422554165,0.010321599652689887,-0.059618198456346826,-0.22547256586364053,-0.1775768064337357,0.028005810105889522,-0.038095761586426885,-0.0772069563047118,-0.06240654009003014,-0.15376568587543296,-0.025429751746603533
C1QTNF1,-0.04593235575690908,-0.03712638575822971,0.030131420671653156,0.026414286616783363,-0.11405845113696111,-0.04214890476543697,0.013259606766976484,0.05217032815642707,-0.10331287050880499,-0.025209607300156537,-0.14385599020504491,-0.05955549690223236,-0.013309281678727254,-0.11876345870409757,-0.06444606402165232
ALB,-0.024865587756009187,-0.021772641073300257,-0.03076422700003653,-0.03047341126395933,-0.0228936910749191,-0.02831588477048964,0.030557510804274518,-0.07085607299045721,-0.007715889013841786,0.058325395168720054,-0.0017582974129356273,-0.018029973462343304,-0.01186104767312895,-0.04048404259302107,-0.0011217058937937274
CCL13,,,,,,,,,,-0.017063477330617444,,-0.034708866749742405,,,
EFNA3,-0.05468116870346863,-0.011363971632908592,0.07124407600911666,0.2015369547115326,0.15166801680345712,0.04927071981345624,-0.0020269922301295027,0.2449932539049843,-0.02844143167429394,0.005597526083272273,-0.01690634651537947,0.07526568741997082,0.08284131771078901,0.02354242497790319,0.022983137132885124
DRAXIN,-0.01982789250119235,-0.0017922134896233943,0.03530963035538815,-0.04139152811448884,-0.10733675538858901,-0.0961296725473191,0.021359190502819696,0.11600597667907855,-0.11209055937692596,0.009762944478036438,-0.06927493069077824,0.03579621482384589,-0.08596340391449933,0.10353673370497485,-0.04067947028548292
RAET1L,-0.0048906748922727976,,,,,,-0.020868695246111423,,,,-0.02272325957017178,0.042620795173236234,,,
NPTX2,0.08982984594212638,-0.03988771261598696,0.18879118879782256,0.23113061820690495,0.14862009765934484,0.07412508364911896,0.10263360114711043,-0.07733700483579552,-0.11482830476966975,0.0022526916105066823,0.09048827996288027,-0.053896318067561975,0.015244404207472405,-0.026972026377084447,0.04536770385038281
FGF11,0.01313070360974446,0.01504432085349941,-0.07991934814791181,-0.12853352848646535,-0.10867538936155306,0.011527618221049332,-0.04606470822434058,0.11064199320403603,-0.10972850829297784,0.023736415093805835,-0.10939312898742731,0.042977997475942435,-0.06817120921272371,-0.12433336827641099,-0.04246748756679332
CD59,0.018402444979245525,-0.02447022454645014,0.09878713846811624,0.054520382742332694,0.0437738251449157,0.017082177787193707,0.029902724212670206,-0.07464762599373954,0.1710539047806974,0.0308124133474436,6.130556286587683e-05,-0.0808800446775736,0.038867927714223094,0.17995320748818514,0.07604068616012413
COL9A2,0.04713524354901985,-0.023725965504130232,-0.03956918398652943,-0.09872964933466388,-0.06224481260252368,0.053331159443532276,0.006434675367481192,-0.07473394080174028,-0.0664268632730594,0.023995210408182716,0.12883399494949088,0.008480884183920376,0.0946553139567406,0.009006852833481889,-0.152112420585606
DLL3,0.03121347154831465,0.014922735331951391,0.03475687182717908,-0.166785826722428,-0.04765144829749686,0.058861702395975504,0.021782020395619522,0.18641965492514537,-0.05110371009675576,0.02657455896626479,0.13185654482738024,0.024167905378217922,0.03174617575319401,0.1273328569007971,-0.0056496383738898715
FGF5,,,,,0.04435635738073422,,,0.04555356108801559,,,,,,-0.060926921992494824,
LIN7C,0.01871217890954436,-0.00571743820673128,-0.0002725551878676599,-0.006539078544985635,-0.03925136946875048,-0.0015711431526122736,0.047910462856018056,-0.012967450925064636,0.021193816119985533,0.04240105341701089,-0.0011548868178691111,0.04436475982239935,0.10930753764471028,-0.029357906753845506,-0.02875773411879191
GDF7,0.04354084883205295,-0.013864257686057032,,0.03279077989547179,-0.019961188085385648,0.04401515170008257,-0.027835758090830807,0.054494310945829176,,,0.0016656855195855546,-0.025154753160458846,,-0.055099658555759615,
PSPN,-0.007145771440197784,0.001836348394223211,-0.00467091159185362,0.011283953753403787,-0.02266486550872238,0.007488564262056613,-0.04675091949588455,0.019298638156135424,-0.01228530025538027,-0.01389021211751559,0.053438743303134716,0.02149785544361234,-0.003657327089641266,-0.006567257025806047,0.09994672386444291
ANGPT1,-0.024561903598855628,0.0682402015436389,-0.05245108020594464,-0.004227378933379659,-0.09167009220307887,0.06374796041179942,0.0007166159063702793,-0.1016630181044875,-0.03517125723020912,0.06096708222897906,0.055109829856971305,0.02628006971367939,0.03938626360029383,0.05214027854082216,0.03960390328697517
PNOC,0.05428473341839431,0.06631566528138444,0.19144551477408728,0.17472491252812072,0.16136864435354054,0.06887648332250246,0.044701340398483544,0.14592928718570428,0.09210143676172572,,-0.020714569789517225,0.02366301403205522,-0.044782258548936575,0.0536604482720002,0.07004810989990036
L1CAM,0.07871609847540818,0.041019023041000566,0.07000876133692192,0.06370343755046683,0.1527118256343864,0.0669341805977269,0.07344477143083243,0.19438269837042982,0.37633644507501673,0.04235415457725009,-0.08521018526912388,0.04010373633666638,0.08032537906356488,0.13149337711295406,0.057832568722954954
APOA1,0.030678298618533575,-0.01920013565503438,0.05160515971953718,0.03303477118874511,-0.0054549053650504815,0.04250061587281974,-0.018589910556011523,-0.045338493666779535,-0.04097047848882651,0.009351034285605594,0.06782303861003237,0.01711140849100835,,-0.0019520696939287062,-0.026144570900254856
PSEN1,0.024327217243645984,-0.022516323310488747,0.03451536483945191,-0.055608288383264856,-0.037532526415236106,-0.023325495227872996,-0.008713241942111897,-0.1574275900845616,-0.1473422266298551,0.01302294943193784,0.011412831559001538,0.00775905158532685,-0.00461969242121418,-0.04330009052366528,-0.03412953605116057
CALM2,0.07829783234591031,0.00717850405846375,0.14562800836061365,0.23775251138554485,0.1826776605547852,0.11118159001665734,0.1106505985122404,0.27151489945592683,0.27928513188137516,0.07954401491226902,0.06765260574187257,0.10559809176657238,-0.02210533781798391,0.19460327421845644,-0.07319905499951603
CLEC2B,-0.01732617268934635,-0.009702745349753414,0.02847635536423739,-0.0416759686973459,-0.0727166376385857,-0.019973699247794536,-0.023371833301116127,-0.07913328906548062,-0.02820029306740989,-0.021269549424447545,-0.014127077106843074,-0.05187617528527606,0.07616657625753663,-0.022622759633689756,0.023423772548113314
NTNG1,-0.006350830838336591,0.022137794529797642,0.12769692306006877,0.016950200671998542,-0.014817849026996217,-0.01344858183367597,0.007299921804124945,0.08167443968866364,0.19500431552717143,0.025434586704204013,0.08196922745570337,0.004339914939009374,0.11995723313972417,-0.050740616048237604,0.07820482593728731
LRIG1,-0.028268887124684686,0.014544183769295095,-0.19736488709927316,-0.12874951925445513,-0.10998054732396027,-0.052530855691055964,-0.06967473036834405,-0.11703962207178063,-0.1332328076597588,0.07459434403268424,0.1280881923933542,0.04840843312871481,-0.02387997389598816,-0.04585914107293313,-0.007812461717060729
CPAMD8,-0.010432099167011067,,-0.020842188819615828,0.06915049036279106,-0.016491594466354856,0.0015733616534509228,0.06891192437767003,0.02579748688201156,-0.01519904672611215,,-0.021883627966685037,,0.013562753724105696,-0.03906978761549512,-0.07447406672521424
GHRL,0.02138462307736119,-0.01758531357958674,-0.01436699562122838,0.033950897505318434,0.03535919504256328,-0.020835079261975444,0.05471023211312616,-0.04085507419817298,0.020324759548213344,,,0.0012135698195756572,,-0.0041862744702965485,
NPY,0.06927979601435288,0.016134615356557375,0.056081893598113886,0.13525674387241576,0.0987078438014469,0.004985330118132979,0.007281680064482124,0.012907437526740107,0.06827018199378689,-0.04127644534241149,-0.0341862221482053,0.047625341639310426,0.05534058186427257,0.10345514990214962,0.026947605493515346
MMP2,0.04775359155716295,-0.06647546529722621,0.015641023640986854,-0.10738880105163295,-0.11584707973550157,0.0018428283294305817,0.032765086451842576,0.030405229213359263,-0.2259636461609594,0.043397462730694183,0.022925625781030214,-0.043768896816364714,-0.05985016517168819,0.019070601021779057,0.14220780990224557
PPY,0.0026876031469583216,,,,,-0.02102589480921093,,,,0.03921817245905684,-0.05812373691838044,-0.028291118600845374,,-0.044932971512330944,
ALKAL2,0.060823577678260764,-0.011128338316522574,,0.0596636423407482,-0.018698725178917058,0.007211791036499515,-0.014100489427997418,-0.06960206991380453,-0.07288802962060328,0.053491389756431564,-0.014429489866766324,0.09214754961537314,,-0.004529365315546713,0.06586838926049776
CSF1,-0.06126003073253781,-0.025205015891798452,-0.13195522672610058,-0.0702742896252977,-0.09217214907802052,-0.0521589694985637,-0.02076633658136157,-0.1507008040152964,-0.14054491110581555,0.049304464659898864,-0.0417703532178161,-0.037056073719006245,0.0045712074110340895,-0.10273135356073643,-0.10616119140732577
SEMA4C,0.07144997807137396,0.03420363142362745,0.03320215744441593,-0.014613555596080314,-0.06531863010307544,-0.07944528054855549,-0.07681241468382398,0.031136942061874916,-0.05975315891665685,6.984249260007634e-05,0.016352393043600717,0.026920983521058,0.05371230148779966,-0.0161526664208546,-0.0099441104729013
ICAM2,0.054291927691129824,0.015526679494014442,0.026938982135240243,0.02354701455743472,-0.038133022110008505,-0.006749361276507468,-0.01966593613822551,0.05831946063806569,0.0355233964376387,0.03642574409424432,0.046603062807839414,-0.006740749807980717,0.016857918266693604,0.11697217441159566,0.07377468199068533
SYTL3,-0.06809866850462566,0.012793035504348302,-0.044120199712879504,-0.03756759913231575,-0.07329674317797522,-0.06045679484363951,-0.001581788084646861,-0.0477596187020907,-0.06332863178201269,-0.02993921189863657,0.08635991006528902,-0.017028102937258396,-0.062116269445178215,-0.03354413175620151,
IL1A,-0.04083837387406092,0.035663162622164866,-0.07780455688399998,-0.017995227525141495,-0.04535930180707471,-0.06637513804911696,-0.028347583756920623,-0.044707075192760536,-0.04265415878156875,-0.04310870777866718,-0.05132397262815774,-0.00398142512402182,0.05832437938401331,-0.061907744959640056,-0.05030958500607
HLA-G,-0.03246078009066462,,,-0.0271040740366681,,,,,,0.022259424569871455,-0.05509511517398409,0.029543289313818073,,,
PGF,0.027176699262001107,0.02535053182508816,-0.016921920181228258,-0.026699142433966625,-0.07534624108206467,-0.020189583611786,0.005694189570602866,-0.008100455487557518,-0.11249170459425141,0.022283634314844657,0.14346356919531267,-0.03163072072962937,0.1128436745350878,0.07307019490148958,-0.04514019609347553
LGALS8,-0.07730901061575376,-0.006110158383453512,0.05018866290489263,0.07121181226089238,-0.05677159844213276,0.05538253803982497,0.011906561811280936,0.09242748524508632,0.053994510536317326,0.022905686524465188,-0.037301729570303,0.006559918720668492,-0.059298808276483685,0.07441913023382885,-0.02827044472499764
DKK3,0.06548199437899933,0.014367098038879757,0.1619431980044286,0.2301082575070489,0.1579517792798233,0.1061353393135371,0.1193410819303839,0.2877750316952969,0.2917379120832846,0.032636147429734114,0.08889656378104258,0.025048082666009094,0.08119330730344425,0.2883390591763429,0.0987639638774125
COL16A1,0.034980347048638505,-0.002526905953430965,-0.15063639043811103,0.013967109389325693,0.0007122807183932269,-0.014721888222000705,-0.011010887097520718,0.018615527564076004,-0.234752465392207,0.04856244387195952,0.051798160231125524,-0.04039121326098443,0.14523895651610158,0.007776925538365964,-0.055025054644255375
TPH1,0.0919212919400503,,-0.02045931016952824,-6.683302932444508e-05,-0.01960434510987221,-0.022902151937516203,,,-0.026707844371796987,0.005979834344504692,0.017676286045975768,-0.04346764388149114,,-0.053960148595130555,-0.02500281467852418
TNC,-0.05643086580519192,0.018218851463910505,-0.06681488059722433,-0.219984271539642,-0.17856632668039935,-0.10946970095302053,-0.020583576692352043,-0.212678953486285,-0.2731846584421208,-0.00879890288576273,-0.1297710385517382,-0.0890536097201748,-0.0037449872704887885,-0.1687837462202234,-0.04082761383395567
TNFSF9,0.01570062162280929,-0.018609118647615615,0.06857294688612832,0.025498270012639036,0.15130898477800647,0.06736379397202007,0.011597093263384558,0.036093069555362,0.09806615513710296,0.03142618201351135,-0.04083081354973543,0.028581745092987897,-0.012773413706408613,-0.013063530892095483,0.024310050070818805
C4A,,-0.010966478600096995,,,,-0.02492514366464725,,-0.016790793774135584,-0.02347720977795755,-0.01899703962877022,,-0.025420051442002597,-0.02838332632284062,,
CNTN2,0.025388685502133686,0.005836766209246746,0.04962433633151554,-0.08455726455656833,-0.11539697625382711,-0.017410062317431606,-0.03823696652673848,-0.1676723897748572,-0.04265558904928781,0.07981535226865896,0.08222381858316893,0.04579839581326333,-0.031446724839238265,0.14364808137694893,-0.0916933282797718
F7,-0.023252308675141706,,,0.10989093798022642,0.07661202677875434,,,,,0.06638431579552287,,0.032520324131190236,,0.008280281664879933,
