,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TIMP3,0.10583835458219237,0.01658375209014457,0.03546012427655629,0.030537394466955123,-0.04158469760058727,0.021469332002163978,-0.027378946037347404,0.023698307440764205,0.11235330228540949,-0.014673754835157706,-0.00824515003769434,0.0016006572813744204,-0.018722956787450326,-0.02829579740892602,-0.08808929896569806,0.014396626601397507,-0.052739189575578806,-0.07373061203119032,-0.04348598379656847,-0.06997981300391512
PIGF,-0.036021071986417616,0.04573971232042731,-0.0014142737550287899,0.02043242511615194,0.004568616987615499,-0.003779669966030107,0.00357263351968308,-0.0006990379062376479,0.10352630944664683,0.04918967121146554,-0.03234038125197156,-0.017931299637795873,0.029535816717753457,0.008997177932883498,0.0628194219542782,0.0288801576781319,0.023388521686623084,0.05129943170515426,0.04789559231898417,0.03943795686986891
CRH,,,-0.014446441378236866,-0.014751819203611977,,-0.020191180364715077,-0.011678256742111455,-0.013662341823134439,-0.04536830278952154,0.00616065893162606,0.021229033845421425,0.05073294467177644,,-0.020723274893511553,,-0.028425747641841026,0.008807512572194852,-0.016367731055167863,0.002098920681568779,-0.013584870920762555
BDNF,,-0.016666908292051856,0.028663365220575353,0.0825367918492076,-0.035089213015697396,-0.007149206599478098,-0.025460445955939926,-0.00925315725593482,-0.09288002349985267,-0.018826173718393877,-0.01592316797471342,-0.03313201903520578,-0.0015215584903551197,-0.017064419033374387,-0.0012078650368241373,-0.004035121253172171,-0.004099685415970303,-0.017591250755391304,-0.021732704726446075,0.007152388746280924
CCL5,0.012286645991059518,-0.0014621145446865515,-0.012575292272470815,-0.02164232634247817,,0.02998385995897454,-0.037479683376603935,-0.019957318856246655,0.13094111086297328,0.004506309102756491,0.003993269614577614,0.17094211508266896,-0.027994182772346467,0.047279888186594274,0.05118400123413389,-0.0022950493557145992,-0.03245053201476334,0.0014769426125989047,0.052681211693088564,-0.07077542441971886
GAD1,0.009235568678376552,-0.041375267907040894,-0.0031931158677778824,0.038952891335229146,-0.0008788834811944397,-0.003608760844849942,-0.03362441779332666,0.013261333490063577,-0.11593280415036401,-0.020747321290578727,-0.014537792066074681,0.11137902358719512,0.1490283890100314,-0.014105712294770232,0.18348286687618928,0.029187403158354042,-0.03120148096985085,-0.041886841633334934,0.06323714403742038,-0.0033002240696222464
COL14A1,-0.020738713867217953,0.09355480853397914,0.04313147175269916,-0.01840840880147124,0.01525214161991958,-0.003907799869047942,0.04913034840400077,0.049694367722902345,0.05720451525305776,0.026928234655376936,0.016658407397866195,-0.04854145547915449,0.008592304938619118,-0.05075709325749567,0.05494088562870468,0.1179603753377282,-0.015610003580169562,-0.019635096348214982,-0.004816253800571957,-0.025018880980368335
HLA-A,-0.06135697137837367,0.035129090282107346,0.02132780755934679,-0.035605643522544,0.034466480490553605,0.00915972284480175,-0.07491459942615085,-0.027454299479660643,0.17172424434554381,0.07639147629057273,0.033499148548586995,-0.09847868270887018,0.023430717084357042,0.06574573120395177,0.10839842296554314,0.06224973214812758,-0.04261767482549079,-0.09194412839541186,0.03254662999356573,-0.08630232823688438
CD5L,0.02455666550050849,,-0.01444643970689364,0.08499592222840198,,,,,,,,0.032199852713490705,,,,,,,,
FGF18,,,-0.013071416827099717,,-0.017846222984601652,-0.016041741805475296,-0.015933932153417627,0.15403765784797097,,0.03831621674849237,,,-0.012555228165276428,,,-0.024372932352036216,0.058249452557707235,-0.012840046651028093,-0.022889428318859952,-0.033117091595369685
ADM,-0.05986974643477291,0.07799266142463883,0.01934837903372834,-0.0288047291383367,0.03848132641576588,0.08161989852991818,-0.024854027320868034,0.05882975410500126,0.04127260620892156,-0.01835401925969822,0.028590210667004356,-0.006322576048520201,-0.0012427869409664632,0.06747651275639137,0.0757292087951881,0.08135846819074856,-0.03751180286446291,-0.022091159603762605,0.0043819340013678525,0.012333886849413661
CCL15,,,0.03353588486833314,,,,,,,,-0.012298916474501466,,,,,,,,-0.019851999403966578,
GNAI2,0.049333751658524314,0.04869564783432208,-0.02669057621003131,0.02125241789113052,0.012759966497090703,-0.10655497932717443,0.09940540617767239,0.02749917519255994,0.10891994755475226,0.03770756130288521,0.003055749848593338,-0.08229602044888472,-0.046442439371627196,-0.056071367255186313,0.07856783069442018,-0.06298402698989501,-0.00993781124317756,-0.026969654944127595,-0.02492169872036431,-0.09206498216357932
HDC,,,,,,,,,-0.006458509764132964,,-0.0009149019112839296,,,,,,,,-0.018705856205386142,0.01695175859323746
COL11A1,-0.022414803179222318,,-0.011529117970541326,0.018276609258169332,0.041593576223923304,0.06861472303794205,0.008764508810813402,0.03844561085287561,-0.024310968813444498,-0.008506561366072172,0.006807510760959079,-0.01669256108446004,-0.029370967226629942,0.005867168872877892,0.09898039295157755,0.03306931450890152,0.04566801885043927,-0.035261176858106466,0.03503844879731954,0.006065844368727475
NUCB2,0.007598287476348624,0.02855952980637893,-0.04800607629614994,0.032494133990034736,0.012601712123076586,0.04187427521240169,-0.039209209647037946,0.008286797154235866,0.028454452785188072,0.005892348864473179,0.017728429128006446,-0.030981213174003933,0.05375826950936909,0.025676542272113512,-0.07654899970088935,0.01888288713629373,-0.033164667997817726,-0.06650517505786745,0.09151006563663114,-0.06215780901759935
FGF16,,,,,,,,,,,,,,,,,,,,-0.023770476942845405
CXCL1,,-0.04151642546764218,-0.0362731589677194,0.06399970976598315,-0.01758500944986605,0.0468201800339322,0.014828733672419204,,-0.016735473276990324,0.007206826650471114,0.013315569786065871,0.020260804193446214,0.08795069355395918,0.09358444915540222,-0.055661332683965684,0.11604470495874189,-0.025151995545537265,-0.04506502882320492,0.0020274619846164894,-0.007571427804610539
VCAN,-0.03702251577653701,-0.10513228027484886,-0.0032001105440951617,0.03693833751085672,-0.06768128622795273,-0.06685910408419378,-0.015561235551506975,0.05301575944741033,0.07068394627191057,0.0780111183606025,0.07277461281542576,-0.04084843844468117,0.046931193921751935,-0.04589346367672825,-0.100913604652963,-0.048264953425803746,0.0245294011295796,0.017591713262823057,-0.09621527725095466,-0.06889018956398041
MMP7,,0.004741905277999501,0.031024097111612917,,,0.006429612858545403,,0.0728686654691259,-0.02539050010902951,-0.012220927251038642,0.021645931760932883,-0.020500321963915692,0.014743222321041877,-0.02341810255390298,-0.01892062475611113,0.06893447919347101,-0.07042380993865073,-0.028244275484912807,-0.0386193406343875,-0.014213995197551762
PTPN6,0.016482961454402947,0.02530097323565734,0.002243973522596346,0.026552081497583698,-0.05970341778570423,-0.02430525166114561,0.049705657475914496,0.06546893644330258,0.04817581890915442,0.02752751985439868,-0.020973621760964255,0.00735677193215388,0.10123974989926013,-0.03162718884115902,0.024268925686294397,-0.03606790736421882,0.05897405860785758,-0.02542857081908143,0.045077755928240315,-0.04334393344768459
PTGS2,-0.025904355338028002,0.06807558968603046,0.033572246344518365,-0.0141231377850067,0.059013598443071955,0.0358928984853263,-0.04020926450980293,0.015455230593763894,-0.12975852234754845,0.022454820835110714,0.026631798436707058,0.002634130088859729,-0.02576667772102955,-0.006098492555685057,-0.039019449254463295,0.10284655964081,-0.020946072385018638,-0.0678733088708213,0.05768825032253959,-0.029668883078478512
XCL1,-0.017380517450363887,,-0.015830714026533053,,,-0.017453989191037956,-0.012219951391550018,,,0.02215039413045805,,0.0335478401899271,0.02205836437636258,,,,,,,-0.017315793406932654
CD58,0.014392056523409816,0.026002397712417646,-0.004766824261984979,0.019233067839871117,0.03675499426490373,-0.059645335721479564,-0.0513628635590792,0.02200939474017584,0.11793497442829834,0.03654297941474003,0.01389063028257454,0.024527921323790978,0.04485773881437516,-0.006379480771961921,0.009105782629379219,0.0031945319726348746,0.006805383129811491,0.048308855051707705,0.012845414060554438,-0.03453413637143642
TNFSF14,-0.028431727727661355,0.032052082400339785,-0.01595107637871449,0.0034816804304580043,0.08825567588683422,0.007593333394406682,-0.034395082650548685,,0.046485756609269034,0.04346258775324363,-0.01803604177305759,-0.05839230987022907,,,-0.07185979574328613,0.06864928763383987,-0.031095661686394924,-0.0228119301847768,-0.02064716458817155,-0.01792218530488271
CNTN4,,-0.009593310060340657,-0.028043909459103376,-0.012920166946754257,-0.02051616734675468,-0.031367958726787916,-0.02877973189401106,0.10244326202261675,-0.0530943834878479,0.012763611952812637,0.03148146977617698,0.01357005678762653,,0.041058095146783054,,0.01662550754708464,0.010334056686651705,0.02550156683763704,0.04996795902430512,0.041382767911248765
NTF4,,,,,,-0.022078531975644824,,,,,,,,,,,,,,
INSL3,,,0.08261719222076022,,,-0.016041738658981272,,,,0.0103669839597845,,,,,,-0.021683166740123747,-0.018049597858068075,-0.02281192798077703,-0.02718189012783728,
BTLA,,,,,,-0.025463114407698738,0.12914990272270163,,,,-0.023032642222641883,,,,,,,,0.1641629963440773,
MFNG,0.026091140422537767,-0.014676275098193527,-0.006651401490148846,0.013504489768313312,-0.018256196259521275,-0.03334847315911311,-0.006064282485719637,0.00039186612403699963,0.05625109328030505,0.04621733157574281,0.03510665085188039,0.01308460294739257,0.01788711167741941,-0.0383978734497705,0.024406465464758696,0.03285660558487028,0.07883672805032486,0.0687973521579449,0.032417517340238663,0.0042898195269342135
ICAM1,0.04093318074662283,-0.007155460078195291,-0.015425201118538656,0.03748211974188929,0.034946796725290226,-0.006294876672617515,0.003295156534566757,0.08929787604355126,0.08358658479932181,0.015285483675462657,0.005809292148866482,-0.10282473722488666,0.031019767612376355,-0.015523574055910618,0.060134247312054724,0.09332153799399949,-0.001582494833267715,0.030204727523105563,0.06255027853884493,0.03939063629782584
PROS1,-0.007536419384215033,-0.025295521224693487,0.01613775749679388,-0.011945201571540675,0.02956365095697765,-0.012168357953596899,0.05049884966737709,0.010467381073957019,0.13511772883751857,-0.03521355785048296,0.05427849634762528,-0.015616740920813629,0.011555578688142151,0.0054222976029898555,-0.004462231841302634,-0.008387759883143777,-0.012612542364951497,-0.04065998805287418,-0.03208143651525847,0.032666396867513534
CLCF1,-0.011879792387047113,0.016216940015023877,0.06720359112073458,0.06339533819582552,0.04217599047345014,0.014232407686113011,-0.027686637402717398,-0.015611357304510425,0.026743044133042113,0.04159282939236872,0.046508314899497465,-0.047153649756924584,0.08696653948676053,-0.01140052662187704,-0.038581739927185194,0.05128712010921573,0.02049081457289266,-0.004089333404862454,-0.05833346048203083,0.03649905001022875
PSAP,0.006049744950460135,-0.040355349881789314,0.0038932189868694433,0.004989328605518387,0.009918507025025135,-0.006552337256750693,0.019798604198341178,-0.029015613403082136,-0.13119114595383505,-0.006182030366605874,0.029434534536065992,-0.12547318946434646,-0.0023260629561939494,-0.015005039601005136,0.05982350537426675,0.08457279825693335,0.018560646084236007,-0.03323764860358693,-0.07671886598986229,-0.06689078161305263
EFEMP1,0.03820878607091544,-0.016350503450116047,-0.0020344388599607974,0.054308464804109675,0.13849015226443687,-0.0077501684658209434,0.03717318896198907,0.01910950961044298,0.07455388253438794,0.08630975950331972,-0.023186809598176313,-0.13628547822939946,0.05677681665828737,0.007620603235936085,0.05471661731961515,-0.02108161492388382,0.010605671456064971,-0.02137484462074969,-0.12297196257070826,0.019039168167644397
C1QTNF1,-0.02821049760923676,0.04791366254253688,-0.004613725826165031,0.024197366717261068,-0.023984809896049245,-0.04622734584108784,0.02580276147674552,-0.0016263608486871293,0.09161211097992505,0.000533701977920248,0.03394102831741124,0.0281393876935671,0.056040976369462515,0.048651772571494285,-0.019831248157948782,0.06983441137944486,-0.042110599844359685,-0.0192048758315119,0.05337839832756678,-0.07278410026152071
ALB,0.10224965890655309,-0.010551149315802078,0.0710376141683303,0.06952375338745863,,0.011724854714618392,0.04347726463615298,0.006692681675202592,-0.001917396639727917,-0.01157057600432749,0.008041480308186626,0.02103149054067969,0.009213733764292372,-0.03278012592460503,-0.08278805698853828,-0.018780616802572946,0.04180110622474596,-0.028589558042375826,0.009593390208910348,0.02527562108607571
CCL13,,,,,,,,,,,,,0.047231787778140896,,,-0.014473274838897994,,-0.02558831746002326,,
EFNA3,0.02320151259188838,0.0760199379595588,-0.03308250822243462,-0.019980716522642303,0.03162662155222156,0.07088919055261507,-0.05050730268512439,0.0009323262440653203,-0.0734682262799667,0.009747082629189408,0.011319513091320071,0.1683076296211621,0.05508609550474752,0.030221192660379915,0.1413811401393986,0.003467669401567534,0.019235436933673893,0.06176804955829073,0.11018445759175918,0.09080287882188315
DRAXIN,0.05027062660597016,-0.01827460560734998,-0.0257432704336421,0.07342685928797495,-0.029129777568426826,-0.010037014539707576,-0.052369002573808866,0.10034156936822489,0.09542463747066393,0.010195364071423773,-0.01644855744729545,-0.02806454912774176,0.07185091578951347,-0.0022088485557091803,0.10390840045952651,0.048701059403307496,-0.018370404514353712,0.016768973694928045,-0.01002511519650988,-0.05205680413325146
RAET1L,,,-0.011047446822031504,,,,,,,,-0.01970084931277739,,,,,,0.026262824314435013,-0.027714365510821574,,
NPTX2,-0.0238512615865832,-0.023809880243893508,0.02550989292393455,-0.047280777822940545,-0.04070580337946719,-0.04201745463533307,0.07117272748486776,-0.026538876153552486,-0.15261441804473877,-0.026274859089701393,0.01669180035125537,0.04363900226729181,0.0002953096346708787,0.07345787027042902,0.04690018469455405,0.00812855658274223,0.0508566955395629,-0.0664249759963349,0.04290073240681979,0.04021631622648056
FGF11,0.014125411957708715,0.1330209540772442,-0.01735443428540102,0.031298530917486835,0.1202309463733822,0.00045459322114293067,-0.04248256671423673,0.06396024797989076,0.136164279483941,-0.01278178592838102,0.025071876147193955,-0.01631498437646839,-0.0033972073274750056,0.10062009684117253,-0.0008077171455569004,0.017445761561834344,-0.021739815211295324,-0.03690967052089205,0.029055948769949155,-0.03543163565165991
CD59,0.019990315533985073,0.050527186205843226,-0.012446924437213912,-0.024931480215868603,0.006686425392539578,-0.11992294401613608,0.0060026285363585724,-0.011821739536110244,-0.11523524620685165,0.05634047686178482,0.035202272646885094,-0.0823918588009813,0.0653070415964746,-0.05787928310344283,0.02514770519789195,0.028201529647850856,0.02739281810512423,-0.07898910342673611,-0.06005167227646545,-0.04848266608623985
COL9A2,-0.026249233751508803,0.0007194525292419931,-0.021704082333271455,0.017719576355224177,0.0006799597044557815,-0.05736192639786184,0.008974504103353785,0.052668723832174594,0.023265313010234986,0.08162515740625612,-0.004097641584917685,-0.021880276839859967,0.0725420250699102,0.012440750355531835,-0.04759240801608143,0.013613244145964149,0.0158685898982873,0.09246253117859297,0.013055429322764352,-0.03934074089705605
DLL3,0.02956700232067421,-0.05500653213184358,-0.030647338653841633,0.015313850345600654,-0.03638586887314099,-0.03498188444285713,0.011759345562694198,0.01205421459610324,0.01982238521749274,-0.034302698274677274,0.007171376501599671,0.10246436316737667,0.14358396997920717,-0.013992789328687973,-0.059976956930788715,-0.03831155973001374,0.02761765127482849,0.031196981721752583,0.051634986678775134,-0.03945961297342314
FGF5,,,,,,,,,-0.03391367511362316,,,-0.019716234649121495,-0.007711202187006188,,,,,,-0.025935944026003487,-0.04077577352641553
LIN7C,0.006829099416676773,0.04627391021555926,0.025565636920565696,0.029550822106536048,-0.04828904546547846,-0.025978155201477532,0.015623583653175021,0.02133179645852711,0.07965200089132544,0.029763351853446016,-0.0014614970512390423,0.007870892687045135,0.019810371777608995,-0.00825276983026876,-0.06842832960278854,-0.049847455889078,-0.01867398670245734,0.025604447335785634,0.028574492868311516,0.07432942866848222
GDF7,-0.018002820246398904,-0.029069679182398157,0.027071232632820238,-0.013864258517788376,,-0.02862314516579911,,-0.02294649738223396,-0.01453089177591614,-0.024743018317156844,-0.018036041072176975,0.20177188647748093,,,,,-0.015663660390497384,0.021270648199879887,0.0045499217320557886,0.04623175989703364
PSPN,-0.05683007255686209,-0.024085237914112413,0.0427650401613744,-0.024979725060878505,-0.05119385562360762,0.04884564289945028,-0.009752170644963925,-0.006020489213333142,0.03972298673914683,0.037548603893961016,0.07474080505522637,-0.01571999989826433,-0.011435761210839277,-0.018901514761144603,0.051705878082995343,-0.04161485853715189,0.00391729056972682,0.07204371900541529,0.02948407886349316,0.09907995604250142
ANGPT1,0.004765408439429737,-0.06391736209268928,-0.002213602640528996,0.005950324809372291,-0.020968013090404445,-0.035520208818626164,-0.02909927202482183,-0.027650647514896744,0.07290273940181817,-0.024215140615087342,0.01912570442096929,-0.03864190997885631,0.035856894747372026,-0.02401228113245044,0.07771435978991854,0.02638552207461428,0.02749494393088765,-0.06953627887256751,0.039854770159267715,-0.001228862223879873
PNOC,-0.025423724921198404,0.001353421118338139,-0.03533287028207084,0.019235540305957907,-0.06582199640804696,0.002415860951461416,-0.05317830957883173,-0.03141020236774247,-0.10636202411935618,-0.02544968610400711,0.01718870296806106,0.03925736553123489,-0.024393420089117327,0.0050690160368989665,,,-0.016656805358885057,-0.02198557743536912,0.03325075178899544,-0.007879225980687743
L1CAM,-0.027034009700938944,0.03081466799501903,-0.016075917805940306,0.011057698734733716,0.00064929125980837,-0.0282328684406448,0.01042216182184592,0.01800879893007886,-0.05388835803699482,0.006949240815207687,0.020249108207776072,0.05804851023521669,0.008939834359611714,-3.4454049059394106e-05,0.15893333763267914,0.036186623195353186,-0.02297300629344106,0.0700936102869896,-0.008462215370064986,-0.006725672415097798
APOA1,-0.03791737202502293,0.00870263927377305,0.0403217970704411,-0.019200136806870636,0.1055764050247562,0.058435155032926546,-0.01266798923389635,-0.007428234745882141,0.04506741116158465,-0.028642898695240608,-0.029189600830468936,0.02463452578484306,-0.03614912200550127,-0.04687482283264517,0.08697317633641283,0.1402367531433393,-0.023412841382339615,0.010128315157762946,0.03320330352955422,0.0195347167389668
PSEN1,-0.04544521330267793,-0.04479388197127019,0.03194085094756446,0.007117549470811376,-0.015376221806859689,-0.004324307760642266,-0.044321620753703404,0.059023880613598936,0.016544802350971326,0.005428585510824866,0.022927604283415354,-0.04148818337824479,0.013804700499286818,0.03190040043029056,-0.059115096360816806,-0.027597097262726137,0.058568153346312476,0.012000247698912796,-0.06055320400941153,0.021516192565143265
CALM2,0.04402143699930124,-0.06301088748037495,-0.04682757383849468,0.008532117499145049,0.04439381265944058,-0.049597708818777314,-0.00019156149792179438,-0.008981385465104274,-0.16717663628252916,-0.02662988639962704,-0.001622777770201275,0.13550788780254186,0.04541091088241582,-0.009376782594990984,-0.013541986001976366,-0.030593326342710187,-0.0004971556224824924,0.02732470094050268,-0.004968527245477331,0.10697374127526978
CLEC2B,0.019546148230546682,-0.03294928674609359,-0.03673417485189644,0.028891289228044566,-0.02370098978135067,0.033713333524879124,0.03966996221491171,0.07998345539211052,0.09948333419362473,-0.010436638838301465,0.03690124916292523,-0.05694620143183378,0.018885106899062296,0.01585213434033384,-0.01985223528014742,0.00023519684372130448,-0.010648400261326817,-0.056797539894694715,0.05796203765191777,-0.04213153091125699
NTNG1,0.02951387344170321,0.018838569466751224,0.021423393420535047,-0.008759939459699218,,-0.0005678603948879798,0.06882173140170224,0.01644036751049918,0.04862707080130161,0.0029157297876932957,-0.026981070157905192,0.05787174790300661,-0.029851050069387194,-0.014820677488359198,0.014530540236623432,-0.00785142119916686,-0.002475500645859801,0.05479178821307506,0.03272431466967258,-0.025084845095065793
LRIG1,-0.021278485002491198,0.03747186441845529,-0.04154280446743535,0.04318329367770827,0.007688617320974042,0.019221312491895085,0.06809158126200696,-0.0250972107552016,0.06628943669833641,-0.006801848423991458,0.009568399414090894,0.02113982284797884,-0.06134117958656327,-0.02618720221023432,0.03334170257762846,-0.030992280506434253,0.028753764817364476,0.04660998875350505,-0.010763341813012353,0.040587893406265806
CPAMD8,-0.015840936804517897,,0.009283037352374499,,,0.010793899343078782,-0.015515220623468731,0.02639419209041611,-0.002695020908653929,0.04462842099270238,-0.0065373488881500415,0.05007193592471932,,0.0481144725983677,,,-0.017596857443391862,,0.0336391763609541,0.11004640847166107
GHRL,-0.02527307585491086,,0.05100461888501015,-0.017585314634548127,,-0.030739445255222368,-0.026276167649180063,0.17742088504108558,0.03805941836241152,0.05069375640226685,0.0013129776342318312,-0.021989239108024864,,0.015482682573198153,0.08493010826697238,,,-0.0010895823158213265,0.002754623162838906,-0.023049497590323563
NPY,-0.0034330276600761755,-0.029924119528591364,0.028914694718346946,-0.026301073598723492,-0.016501602396359207,-0.012540619684316068,-0.029818124605345206,-0.02478954615494993,-0.12764699269873425,0.019806768688894003,-0.013685736860233737,-0.025753734043616736,,-0.07006037472633322,0.0007870845843447169,0.10015621188505934,-0.0005941836515364657,-0.0408855141274521,0.08908174597825883,-0.0324191735527544
MMP2,0.00040738073918158204,0.004461184520040211,-0.003433494573520246,-0.024247547990729937,-0.07539441104479054,-0.03435443832107764,0.001642296751633253,0.0024237381798717333,0.21245153265921907,0.04217931861567399,-0.033058318790660776,0.020643378180154312,-0.07274724553182292,-0.06433701927810352,0.041091969797559545,0.008550550772739529,-0.019958753098723893,0.048689070131604284,0.04271830816883688,-0.02187636733261378
LHB,,,,,,0.0016479794114773723,,,,,,,,,,,,,,
PPY,,,-0.018628178498033155,,,-0.018479381205297112,,,,0.0015856016495665766,,,0.10141566446969703,,,0.0812847663803101,0.009971828009112983,-0.04067147719665845,0.009769068185747968,-0.0008756181923442922
ALKAL2,0.016835283731242462,-0.022878874496424017,-0.02071775117311106,-0.011128338984123248,,-0.016285281253748854,,0.04392578063624576,0.024001972287103716,0.012530321185005631,-0.016008107304562345,-0.02778794560523255,-0.02882662203592578,0.07297330231703918,0.1292001094867124,-0.016618219160309856,0.02261210925566603,0.06944607824497136,-0.027337710349753692,0.02985199202883557
CSF1,-0.05881648935506048,-0.026235520438277014,0.014119295836097483,0.058860480431669034,0.014102515649061603,0.012281453068584474,0.011411667563364413,0.013289535965993977,0.09795026119297155,0.056891951420726436,-0.0013895872383911105,-0.054394785842171355,0.08488026011022877,0.02242268694167959,0.07006892071563353,0.0574537302535449,-0.022999385497606214,-0.021476795467553055,-0.019438701435800995,-0.02365049998897089
SEMA4C,-0.031249514308773946,0.047488934598762536,0.00811122647767838,0.05359139790417407,0.033043308226075735,-0.04426953560141642,0.042235420828136076,0.08199593837685445,0.04405027236849662,0.003576281434808169,0.0545672548197977,0.029333882931821008,-0.0280276226652265,0.017618297578071,0.02462506919418943,0.04249720886646802,0.005968052504540467,-0.022964910984366066,0.09517794096702233,-0.00471467699530139
BMP8A,,,,,,,,,,,,,,,,,,,-0.024397209569298278,
ICAM2,-0.0613369432037566,0.002237954989803062,0.03489029463006307,-0.0030186146179502975,0.027478223260247712,-0.019999326876710414,0.007126639874589246,0.032540288421140595,0.12342827308761259,0.029028645360555463,0.0743282231251927,0.02041020510801487,0.04687242128671152,-0.005028899210547203,-0.06965802997848063,-0.07778133446959776,0.12063121434419842,0.060556229820877557,0.003674060310168216,-0.014968951906605129
SYTL3,0.01333615973848819,1.6370140289197482e-05,0.008635280101801257,0.0495008313276132,-0.008514793727381596,0.07236452172352521,0.03790691721165198,0.02832322448684497,0.07733853523601406,0.046861773590608585,0.0031007942077076584,-0.02621986297708709,0.03078768249988844,0.06231989876965886,-0.012228334313593256,0.06826935245888603,-0.01722381747079131,-0.039055091643123006,-0.04083681672284661,-0.020266301005359137
IL1A,-0.018406913975803317,0.029636456988632487,0.02100456820274367,-0.022205090356834635,-0.004407519124284418,-0.020953801278913074,0.012168971028284587,-0.02294649436789722,0.08601286247000785,0.10458504075356082,-0.01954402901010235,-0.0010921046517646082,,-0.02912104180488287,-0.01012737284949639,0.0897903890415302,0.01389196650312755,-0.016702592241733694,-0.001039524925889373,0.05186706039242517
HLA-G,,0.020041139851223033,-0.016999382727965393,,,0.04977836489185046,,-0.012393733560322796,,,,,,,0.060791907807120814,0.13527406246199586,-0.02406246652584451,0.07249651706260388,,
PGF,-0.008071257465285196,0.02890346513870853,0.038364969836594924,0.03950117899067465,0.05638776834574429,-0.010117126928894028,0.06402249396895457,0.06315622706322094,0.10870405299622778,-0.004057209429779711,0.02079197619413627,-0.007383314485079338,0.03220214148950797,-0.0021414896199929566,-0.002152563606926116,-0.05465497613273464,-0.036310302197753636,0.01853686688780712,0.0349970243232216,-0.05573792239064129
LGALS8,-0.07724625010388551,0.007752819261205677,0.03921065237450892,-0.011153798649200854,0.023692370886386257,0.002832378049461345,0.05645351821281661,-0.012630299783495842,0.07857290392555182,-0.02378099054400137,-2.0171192473247813e-05,0.047459689147236,0.0041405714278095395,0.01802075530201193,0.08076371437430575,0.01028381898281093,0.04795627019047518,0.004977207949319341,-0.03576200152926462,0.0184245658282117
DKK3,-0.012209251961479397,-0.030942186177547917,-0.026849146526421133,-0.008214085406805965,-0.023664749063684532,-0.04068233080864424,-0.02003489244770395,-0.035190019125347236,-0.11867383029554891,-0.060531337402781424,0.0020135469986697556,0.055538258458337667,0.016476630819666858,-0.049309292965514354,0.06755722069077624,0.013781781533187707,0.0218804867703007,0.019315123187592365,-0.012167043523800866,0.0013624138910948134
COL16A1,-0.069223969518486,0.02819896226082018,0.013727245046002064,0.027618004158769232,-0.01364921976072162,-0.07108403177945548,0.007029207508026151,3.2466394576576806e-05,0.09626962479999378,-0.009472352153076544,-0.0011518294271361008,0.04692760972010861,0.020805660711525325,-0.036442060317218486,-0.021864796290001452,0.001971944218806611,0.0412957958439822,0.021693749958396655,0.00904013454911566,0.00720383160744174
TPH1,0.004228960400074481,0.02417360576417884,-0.012481864196676276,,-0.02450531400622159,-0.012201121620922257,0.03300431438512863,0.09761632439308678,-0.026029999778422425,0.045400821416279685,,,,0.019750154089104785,-0.07269566274279761,0.01666228900924408,-0.011710750005095411,-0.029316940463201255,-0.06812438482415835,0.08651939876931532
TNC,-0.0759804598075791,0.0073602050731616095,0.04365486680368173,0.02933082336558581,0.041606004647564344,0.011129646566424718,0.022037880747934675,0.010332929075346406,0.16879580328611235,-0.0015722275674281369,0.060517146392091596,-0.10453887940766123,-0.09731515796363488,0.02886341923318473,0.047438913379436454,0.021356220855094102,0.012748629833792586,-0.05211436790962098,-0.07444926677134482,0.00032381117331583734
TNFSF9,-0.015840929286151554,-0.00808736746996877,0.0385759604318989,-0.018609119763996138,-0.027289783861913237,0.002305215933734504,-0.028946239146336445,-0.02532856575760298,-0.06668383373195161,-0.000382571905680348,0.03571340825736045,0.022783356391995004,0.05829229603754594,0.015639893016677956,,-0.022975581676317944,0.017125297995083867,0.023927661787921488,0.0076075015526819376,0.00048379757947698897
C4A,,,,-0.010966479257987535,,-0.004261485716330327,,,,-0.027121817341797878,,0.020652688424767196,-0.026756648837809337,-0.01602846772590276,0.14578103027705358,0.010237129382722813,,-0.018740351012840606,-0.019147922660362856,
CNTN2,0.0004577410243324521,0.05585875100230166,0.019682336551896128,0.033681007025278625,-0.04222492863663915,0.009741185530949822,0.03684016533297006,-0.01873767180731376,-0.012957416067097388,0.049237107731038926,-0.0519016199447819,-0.024210309502813984,0.026177144965743086,-0.026819714515430547,0.019022645811633054,0.024979186549449917,0.021021567394164865,0.045378615811343365,0.04436684067977604,-0.035105895288236585
F7,,,-0.012176999239497655,,,,,-0.01140595158997401,-0.030679465294692725,,,,-0.024393423512122755,,,0.13022767896230386,,-0.01854476772118254,,0.03157239277123478
LUM,-0.0646203235159067,-0.060758983129609014,-0.014342101261613897,-0.01616840714201793,0.022129243050462648,0.018160339778339887,0.018017166233866864,-0.03858913130308068,0.16729263991335608,-0.03798124912116089,-0.004228238365055351,-0.07260975645948195,-0.05013166203774693,0.06590923739314586,-0.05128835181082559,-0.014782614116801329,0.028500591493173678,0.025700788242569238,-0.007629371336978676,-0.04227932939051812
IZUMO1,-0.015136509752990392,,,,,,,,,,,,,,,,,,,
