,UKF248,UKF251,UKF259,UKF260,UKF269,UKF296,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
MFAP2,-0.0476923401507536,-0.006162559354217604,-0.010060030594246207,-0.021031834805013895,0.05555022636950305,0.09048869228010084,-0.051912056017774,-0.010742525894901668,0.05089273148157309,-0.039865895157612824,-0.0003846253434618535,-0.019613295982239192,
HLA-C,0.014288177214050585,-0.02254553871362222,-0.012411147746389612,-0.053535175527139045,0.10569296496779808,0.0037102701573770895,-0.0762498236076807,0.1490291825921534,-0.03636615442696246,-0.024419675471209056,0.01916396834647194,-0.004773403733645153,0.07390296309350537
THBS1,-0.060461634633561336,0.03336698687326686,-0.02446356257740926,-0.026632537701136525,0.05386650028876985,-0.016666381918441685,-0.07979736489827793,-0.019899211543256613,0.03673509687310345,0.02626118533719979,0.004828187549251085,0.01960459240228887,-0.014099207851205131
HSPA4,0.04120120694313581,0.004187487190443765,-0.018276852143553055,0.05313109174712281,-0.008020331531123649,0.046129384055609936,0.051429708811480165,-0.02037096979057467,-0.01729252675547083,0.02715452930547192,-0.03296301203824177,-0.04323827960612956,0.02319449214742714
LMAN1,0.02263956554239314,-0.034129376484466706,0.001922494823197571,-0.005478681411395731,0.07172918575041187,0.04393646160144803,-0.08199566687719663,0.04793721808796751,-0.004176835138370463,0.04724979638379795,-0.016006162900216826,0.02505929452975866,-0.006076866758499558
LYPD3,-0.02890774839348077,-0.015154920679564782,-0.0156360025308617,-0.0015002050554582598,0.005759908391990667,0.06366166191593726,-0.017385013307077597,-0.03327046910452936,0.06191378126988598,,-0.03227348488094084,-0.031192292846192196,
APOE,-0.01983215001201532,-0.058443018307557715,0.023985715421945948,-0.07992867461696912,0.05457594742278311,-0.02531339968737856,-0.15004420845899044,-0.1500251121161232,-0.003783466243033487,-0.03006024050046316,0.054994430677731306,-0.016804554701851944,0.028917758493562047
SOSTDC1,-0.03410222867856939,,,0.034780207052354926,-0.009308737630837303,-0.01959714835531457,,-0.006166288847417214,0.059743483221013166,,-0.009792915173948966,0.03259958795226527,-0.03474628711055
ANXA1,-0.014302000871188379,-0.02470724766380504,0.00988485666694033,-0.034514354125912215,0.12549666223687173,-0.027085689577098972,-0.0611962759554279,0.022026569406853182,-0.024362724217472334,0.051206337835078476,-0.020651976525475194,0.012664709156228322,0.05200892679296423
WNT2B,-0.048292016384224916,0.009081658814468986,0.005659218102582435,-0.028919009642535954,-0.011960657406640558,-0.033226633215518685,-0.012099254365431144,0.009431338335598892,-0.003467062243900733,-0.04192054787493499,0.03139541006800521,-0.04582077418749236,0.03902117791777051
AMH,-0.03529930605075746,-0.020349627610590792,-0.021726895598645716,-0.025003115582724236,0.002627963039545538,0.009763266169782915,,-0.023132830567822598,-0.006431831329669072,0.002097843649870361,-0.01082870924000488,0.03636739912964394,
GDF10,-0.021931707080831767,0.020714441233943066,,-0.027707151241579735,0.0023699481391756764,-0.0031410946711201617,-0.07945362537726121,-0.006293155884088809,-0.034883141557422205,0.12719845840585706,0.022194791307956496,0.027697479626096796,0.0048513128598548375
EFNB3,0.013377233295742457,0.029358450075079,0.030597536693379748,0.042722213922290204,-0.06591589944268939,0.002419856544443076,-0.16476085055867062,-0.020917561390182634,-0.029843310276280503,0.008292272300888158,0.0024835687273572524,-0.0018571718607185853,-0.07019860550492835
LTB,0.009877545106567395,-0.012017122942307352,-0.020180365934013553,-0.028680047418073625,-0.026853714771818277,-0.007455633811174993,-0.06590408243337817,0.019618818736473947,0.058563003795870504,0.010930747132840172,-0.02325929501584264,0.058351541006609796,0.1455073079099309
ANGPT2,-0.00489150723597169,0.021656641167502398,-0.017626653041990615,0.030700900584420494,0.10602437520991381,0.028788255202015806,-0.041267262628315815,-0.023716363646270215,0.007127450426851874,0.028154526064241188,0.025936656901298295,-4.270957246948113e-05,-0.023208693845949244
NRTN,,,,,,,,,,-0.02668290633449722,,,0.001571557096551046
ADAM17,0.013133430694263329,-0.012572681447343956,-0.014543382021790062,-0.019630512657171445,0.05540424601812871,0.07040568029563318,-0.07327563485114882,-0.019705569060754675,0.0482666849086531,0.03771545112469542,0.014940152344384436,0.00941542739075499,0.041583666716648565
LRPAP1,-0.008919050500448084,-0.002804695530344805,-0.014724653292672508,0.019353341559023202,0.09969025122180673,-0.012979874820133387,-0.08501693835603732,-0.0032805030229975164,0.024087558298480586,-0.041112417395233615,-0.039912191389642845,0.02530161395116452,0.008422837516712337
NID1,-0.06721312016800791,0.015688123451893684,-0.027507840877703825,0.0018102859694594134,0.13275050136904643,0.02141327014624409,-0.03205211999571076,-0.05147914639109707,-0.05595191994527596,-0.042881869685774114,-0.05331116294833517,0.005527689408737642,-0.000135161055254637
MST1,0.0404730039559165,-0.007961464561371367,-0.002757168623520041,0.012535702936965085,0.07642297115630418,0.02525210446073047,-0.05606013788108115,0.06840353458941695,0.020499715959775837,0.06037792537744094,0.025911551545507117,-0.009261675996925322,0.04532391488257307
IL13,,,,,-0.01662135406334489,,-0.021940262392876206,,,,,,
DCN,-0.04301904919807419,0.03275270012648945,0.014704397334927476,-0.06059814496121118,0.12402772957709741,0.019689322024421523,-0.01602046708261718,-0.10908140015317236,-0.050125077102336414,-0.050792060242169576,-0.042269809377182874,-0.004241135155741191,0.05056293327451842
IGFL2,,,,,,,,,-0.022442361767181725,,0.06873318654134097,,-0.04010423876382888
COL7A1,0.022868497708800874,-0.034815178746501564,-0.039783558961369085,-0.05259640017575772,0.11027732355417996,0.023345054246438093,0.08879975848945529,0.032662983255264344,-0.014543370020995287,-0.03440693301762746,0.023930441373563528,0.020410201994249567,-0.06460412131007792
CALR,0.0019703985822838075,-0.017743176637089016,0.011489065684476772,-0.04836371376178746,0.11276619726064745,-0.052485123956075214,0.03233409908306613,0.07370012777668272,-0.03047371318378079,-0.011099133220407467,0.016481228223619093,0.03368324451928978,0.03546107680751602
PIGA,0.015466490922831271,-0.027281022572732436,0.050743500915749744,-0.023454820908965248,0.10227476793923089,0.017906398362811115,0.10516929801926599,0.014301382913106554,0.03969707444670875,-0.005524884610406286,0.038031375881616133,0.055971970073778354,0.08361154977920761
CD200,0.009309474917969409,0.04999587539959544,0.007882826809664177,0.06794957913338447,-0.023678133270853687,-0.0038170879831055955,-0.12841608941925986,-0.04855895361130304,0.010752897928981302,-0.0003469119839892999,0.01174502389418598,0.034838981514837955,-0.02046570619060511
GRP,-0.00404550601826305,-0.014471883892937291,,,,-0.024554907890734452,,,-0.02115760888925263,-0.02919977169150329,-0.0244333779324396,0.06257304289691157,
CDH1,0.05827564302727997,-0.025141956540723362,0.0027989377648057045,,0.04424068609777039,,-0.06325428993569211,0.04751129302151469,0.10784228932896675,-0.040698227933085376,0.06275394323169899,-0.024482697035272276,-0.05827841259439507
LPL,-0.08613556403098496,-0.00034941194552185503,0.020532175534419446,0.05482617301273395,0.059498788765628315,-0.0024232790709281422,-0.08247360052542876,-0.058013662329077446,0.048028082302765625,-0.009231681285414798,-0.010863381466697604,-0.008221081840315777,0.007368297556272433
SEMA5A,0.04058398515867022,0.06927555744192011,-0.00656223474366771,0.014267700566965224,0.07064593695562993,0.0019447725941552838,-0.03705263881655744,-0.0888462684960592,0.051148843961581175,0.048695306118530915,0.04359781632354371,-0.009949910223902236,0.036733901187330574
SEMA7A,0.026768667522332704,0.01924548426075122,0.03255240995075704,-0.01600528206415278,0.02790445983761299,-0.010005394526158107,0.05913489057130015,0.021370293089818793,-0.01873241073697022,-0.0007007250376949995,0.008208886827762264,0.03127037568210445,0.11231602673604206
SEMA4G,-0.039462723687637896,-0.009989337395670077,-0.010042726267152413,0.051219325868713673,0.07280980981140993,-0.00627804897808173,0.09716393820961994,0.05087637446170026,-0.011403026372152378,-0.027971506944495367,0.014722936221616911,-0.023368241767169694,0.07082126068076847
SEMA3B,-0.0960838258033973,0.00391402899095336,0.04836323611755921,0.01745385973827308,-0.010636142236028358,-0.03707909883823533,-0.04382214351863875,0.006377323480347722,-0.009115163385396648,-0.03150583178977625,0.009978440383159533,0.06025271428256385,-0.031511372786494414
RPH3A,0.044718277662311005,-0.02704172392145275,0.04336743338527402,-0.006517435728523776,-0.017983504068244286,-0.022497749319287573,-0.010073506455891234,0.0376744344346686,0.10797195057697005,0.07526165898110365,-0.0034965466757525105,0.03306836335617983,-0.0023791382454014702
JAG2,-0.06059928261225436,-0.008633664128162251,-0.05542301359036709,-0.05533988032536566,-0.0034963277527396146,-0.05216435263501303,-0.07128582033298471,0.015358151245811979,0.038678464390659056,-0.021748031431047626,-0.0256243967575088,0.0409137982338939,-0.011360406365050719
CGN,-0.025229108987054535,-0.0036769100675773897,0.025662338979502,0.042008293575918204,0.030938809566052758,0.012798591460945521,0.05549881193331083,-0.013008813754578795,0.0974705606935895,0.09061410679233037,0.04915087191647951,0.016882193363510028,-0.03683545332363433
GDF15,0.01262173597128389,-0.022652705473157158,-0.007363333559746248,-0.0025496088614331298,0.07345749257018484,,0.057153305761322486,0.0997977870289861,-0.09627356494846874,-0.019435696287970046,-0.010483028950663144,-0.04663521226937788,
SEMA4F,-0.04398128341951435,0.015889173145566794,0.060539938460885546,0.03490230521089157,0.03595653396257544,-0.01577098224428783,-0.06926076200963005,-0.03917298604861347,0.035146247842039284,-0.007048963168212534,0.0309567100642217,0.01698066943453098,-0.06503210512329308
NXPH1,0.014785178795497548,0.000246967751046601,0.009236846508181486,0.048005974716974126,0.04860492303028636,-0.016798087348203226,-0.05140085064082793,-0.017217896419515516,0.06287360812407392,0.0009178525291325661,0.07314261447508,-0.006795497954220598,0.004338969016798035
ARF1,-0.0020971049858488165,-0.023048987796668256,0.004412243543246905,-0.013264796472783875,-0.055985006264271026,-0.026939170034312353,-0.027576239832894853,-0.04607789922349736,0.030265905923056623,0.000680742774267401,0.02173548960954269,0.026808352341040783,-0.003199808455900812
DSC3,-0.01598308386540517,,,,,,,,,,-0.020591704110794952,,
EBI3,-0.06194395875342949,0.02289853712572207,-0.007112320157712944,-0.024481098776377237,0.08138679114550346,-0.030523977511105978,0.04695223905191132,-0.06259516355393929,0.021336451599567593,-0.011604124759189786,0.019907571105745682,0.005931603237835875,-0.05868304487961779
TIMP1,0.006587287269052465,-0.04237713820351449,-0.05332871444784096,-0.05189756552710394,0.11203697419513256,0.030192230752924744,-0.07205623925030154,0.0650839317729757,-0.14378616662651192,-0.05433400467982798,-0.061005711423613405,0.017638435573720974,-0.036878080807538224
SEMA3C,-0.007806503170028697,-0.012163999612245456,-0.014483312960719044,-0.03455185177296423,0.028462899753413973,-0.0006597595986089291,0.016271832323967787,0.001939688023770842,-0.014384375330253761,-0.011472863239745452,-0.007520184515253944,0.018696928924308406,0.01343545393886387
GNRH2,,,,,,,,,,,0.09179830705269913,,
GAS6,0.03417087674829409,0.07432251954148535,-0.00047912463240462594,-0.00966916142826818,0.04642120240572337,0.026099775986754354,0.02142310246646098,-0.047563126692672264,0.062443367941903576,0.04932154562119169,-0.013490344770294826,0.03185707869184944,-0.017848973084154274
MEPE,-0.04280033514741576,,-0.009581009883174537,-0.03784703100746903,-0.02616253402887968,-0.008241042272691705,,-0.02760535259928081,0.05007554382207254,,-0.028454478736074155,-0.02191944065404041,-0.03683518557580988
SERPINE1,-0.02151797733879328,0.014073516291862646,-0.01704754123107276,-0.0465242909308504,-0.027154178054229636,-0.006035725393682633,-0.04775451215244148,0.07338206509490044,-0.16631628130621395,-0.044538946263529236,-0.04904516000115007,0.003970468708985281,-0.05215282660564913
RSPO2,0.016534491486166137,-0.02265270258791571,-0.01766973383125883,-0.03308312834792425,0.023065853524784876,-0.02376225972586902,,-0.02230529727350513,0.023094445304972913,-0.02413309122841747,0.031244324813350252,0.10287121926117714,0.058900225185940056
SHBG,-0.0207028181321821,-0.021829331291107614,-0.02827350382078721,0.030412520743447077,0.06490691382646901,-0.030140241613487412,0.035219932224471326,-0.023901084683305884,0.029310826016952854,-0.03532725922150591,-0.012410142034540125,-0.010203041447629197,
LGALS3BP,-0.07207872986584936,0.015910859661734028,-0.014292287100344955,-0.026391735953605375,0.057547493727088166,-0.017146774102987195,-0.1158078603318983,0.004332375198517066,-0.024092297247734762,0.050004307410641526,-0.03277526804833675,0.03979448203998499,0.06768467756291746
LAMB1,0.0026408162672610855,0.015251560785043916,0.012927553372485042,-0.05092455851908118,0.1524741766117767,-0.05954213947567929,0.0397547859348902,0.014581697718130185,-0.04377983381463862,-0.032377802859389265,-0.05743839679372441,-0.015040944485260247,-0.055414074641207706
SPTBN2,0.07936271963558235,-0.0038221518989867915,0.02847190745775689,0.06533694598513928,-0.016738862113498208,0.02658181210455709,-0.05131655516681239,-0.02608384217498844,0.05077123698734467,-0.047981272739824964,0.047000209443936854,0.060844318623514505,0.09066628112786747
COL1A2,-0.029299817134865878,-0.0653972666783806,-0.0203382119164193,-0.0522389240907206,0.14569390561380158,0.00837854881440304,0.04722460649724029,-0.04277483532809196,-0.07322363832081694,-0.07091627161571135,-0.040479939582742576,0.012669722159027117,0.03514041122213917
DEFB1,,-0.012809737993712895,,-0.016378865683840848,,,,,,,-0.024485741068374724,-0.02658931125589814,
CEACAM16,,,,,,,-0.054168592579996185,,,,,,
WNT11,-0.02290894987279187,,-0.023881767077790012,,-0.016194420060859336,-0.02050215697338304,,0.00040193554027019584,-0.02083513158262919,,-0.027327769190659656,-0.0016810671100993362,
LGALS1,0.061874033072311874,-0.0559484612869525,-0.027521381460380318,-0.027201264725165424,0.0905365600392618,-0.0018666213143365817,0.07721371747340812,0.13102356574714677,-0.1130892733880176,0.04846407480054264,-0.027287585376149504,0.010963922019789336,0.06578118355815664
BCAN,-0.041095996442630824,0.047628024130984714,0.0291763437555198,0.06276749202781365,0.08311846860146398,0.021552035645462476,-0.06873164845110905,-0.12358055832375052,0.10692531008359721,-0.07738914733544744,0.03913248339303957,-0.04133986743661499,0.09815718098150979
ANOS1,-0.08405331263195719,0.014334398777354464,0.0230956577344039,0.02080570374790747,0.06978127656177166,0.013144615140515369,0.1562398475523383,-0.034077238897298696,0.0857315166571576,0.10969685912599285,0.072709728400268,-0.0517938901992624,0.019268276492976282
EDA,-0.01677156057731562,0.04747885866814486,0.011955029163656516,0.04099863509623132,0.0582868531101722,0.021858349456338216,0.020111483755415674,-0.03250822468930921,0.12068692764253365,-0.025956823127080156,-0.01549310105613373,0.10952317501168393,0.030596010187910184
FGF22,-0.023849224686146902,0.0006897818559698492,,-0.007797601534732455,-0.014844316849151277,0.11067329837040119,,0.08273559993816713,0.05472061905901755,0.04488542726639874,0.07802442353549477,0.12676242933482348,-0.05780836027701361
SHANK1,-0.007769427296596895,-0.01429630253216579,0.012645101423146225,,-0.014123424683632273,0.025478592396077877,,-0.02859014212325903,0.033105327218199386,,-0.013793021217219262,0.006019415931812442,
NPVF,,,,,,,,0.07657237217223943,-0.019322751790497777,,,,
RAET1G,,,,,,,,,,,-0.02567563160798931,-0.0219841248555988,
TGFB1,-0.022522752716451332,-0.002715045672692515,-0.020098477703329072,-0.018769175920845423,-0.032161823387215446,-0.026562921108123225,-0.018468052083140406,0.04552258159722383,-0.04071121266873562,-0.054089584923236976,-0.03592975286795465,-0.03512065620783264,0.1366557669519671
MSTN,-0.05358343739493946,-0.02833436200288982,0.006704847501549965,0.052810564651402145,0.05457197813186052,-0.010684908357510072,0.0234149849042767,-0.020441601930244222,0.0030179947235266036,0.005604441193726324,-0.013498569955605052,0.11143933550968912,0.126690259242803
WNT4,0.027921575935117307,-0.016747705525209305,,0.029345558640459103,-0.01683099257062922,0.006877961950948373,,0.013580094366127648,0.014874288089379226,-0.02059602571356292,-0.00828162395845027,0.033883213000316215,-0.006774082089511909
TNFSF4,-0.03529930466970728,-0.020977492154571346,-0.01597902732256355,-0.02294864430449081,0.04611172007502569,0.008275265373993278,0.01813989630262832,-0.00523865886064985,-0.027961735496886818,-0.03173116667294922,-0.020583618043374396,0.030604156225366826,-0.04374848596623733
NTN1,-0.03829383257803455,0.011747519306323494,0.043682929641456446,-0.03193342731986295,0.10755607015436468,0.02190553105911879,-0.12564126669818837,-0.0827950089119195,0.0037417296355806333,0.015403431782996333,0.026005338376791445,-0.03683908538042148,-0.0009068663629277151
CXCL12,-0.05459694366781126,0.012796896582618376,-0.035053250869619815,0.06735927584215444,0.022856990110045272,0.016886034383568775,-0.013480294537522898,0.04140228782041335,0.014799204399798946,0.04082808025577523,-0.009529690885208218,-0.02085565769865469,0.05296235745438428
GNRH1,0.044108025674221854,-0.023111606320072225,-0.0391986911159911,-0.005516183053605363,0.055621390444831914,-0.01116426637738167,-0.030775195933151672,-0.038194084018126434,-0.006277466665353819,0.10174446765993242,-0.03320699963790663,0.034721065070561184,
FGF8,,,,,,,,-0.010960051702603677,-0.01176221790853621,,,,
RIMS1,-0.026502567194940554,-0.025290880206770405,-0.023516112546313014,-0.0038816226631490105,-0.020264555481540526,-0.027967353519937628,,-0.07337857587870637,0.0022810002639731763,-0.009462227937292548,0.016571718948884345,-0.01259158875867748,-0.0020709579348515625
FGF14,-0.04819465735002795,-0.040058662488138705,-0.017687807647565834,0.03125756402730038,0.1023900900664724,-0.03703945755847835,0.10955422942144255,-0.05573342847832811,0.05044618503763318,-0.061574411566660145,0.0046812076878292395,0.008101931704090517,0.027980998946345956
IGF1,-0.008209247620714597,0.0317080643996136,-0.0015358268002681201,0.001122036749772145,-0.03054316385075956,-0.04412792150399676,0.044032149270699115,-0.006747654894088356,0.0708318583624702,-0.047620281274855625,0.009080794209515457,0.0470591282954388,-0.070085611769089
TNFSF10,0.017364466904286932,-0.0035744827062264757,-0.020423847048631247,0.007491055103615723,0.09481407373575135,0.009259719865856842,-0.12297606852735492,0.036513948099412316,0.07073661460102994,-0.03142387347600646,0.09817530601514254,0.0019332030893690465,-0.04678041550205717
GDF5,-0.023663911660353146,,,-0.004663773926836409,0.03285741913498335,0.004538732317776974,,-0.02332703256796424,0.0393913302804671,-0.01061565166223693,0.02183392619844961,-0.004575429313484343,
CHAD,,,,0.10574270681970395,,-0.018223549289054085,,-0.036402953615073494,0.03505206495919634,0.13005435844638016,,,0.003434054118810247
RGMA,-0.04013586614094314,-0.02117220021805177,0.004992275966200252,-0.04711573676324807,0.09583520989245273,-0.0015148565273629528,0.019043026026060228,-0.06404975219009451,0.0017356087444346387,-0.0198981816885673,0.0485493650520116,0.0019136701548098877,0.0816768902827924
CLEC3A,,,,,,0.008418410279267461,,,,,,,
WNT16,-0.01988762645003549,-0.01300442825071894,-0.005567790027772801,-0.014271155550603794,0.014058099379283632,-0.010734724475607407,,,,-0.01916970797939258,0.03557567770310309,0.013251273705407006,
CX3CL1,-0.055659444288719565,0.01901052627397632,0.004874365477506318,-0.011559428178740639,0.0038409932718954922,-0.021280575388117923,0.03015902653117714,0.013956275250896039,0.039635615613952124,-0.0016323856729961162,0.020980252475246892,0.0035851210204221845,-0.06801701827134589
FGF1,-0.019224206147108867,0.04619396694852633,-0.002225865442838909,-0.0510665464354156,-0.010040071834536568,0.040900006097880415,-0.004126938221625587,-0.012088953932116342,0.02565263245842208,-0.033983499332380575,-0.03731700365148677,0.050143710169272875,0.115723649285338
ALOX5AP,-0.01706769503538835,-0.005030509961304988,-0.010133688287448886,-0.011185084271020178,0.1028599283986314,-0.023450476266495535,0.007828311741013467,0.10372571461744066,-0.04311252484622363,-0.014173084207965902,0.05220565576136566,0.0022962588410248824,0.057200941318162016
IL1RN,0.019232049792076204,-0.028016240796482503,0.023537364064020336,-0.009515278017985936,0.03685914513336781,,-0.008507357372867707,0.14001255380598807,-0.04821567809362906,,0.0037625648434828863,-0.022537802430025955,
PCSK9,,,,,,,,-0.01574722510470249,0.020170252239386177,,,,
FGF23,,,,,,,,,,,,,-0.015057627253456067
NPW,,,-0.019794546075609917,-0.025931254629550437,,,-0.041389128424674175,0.09050564281315435,-0.05455513875333662,-0.02140934375584418,-0.01147090654681054,0.012181060192416243,0.005652550706494308
CXCL9,0.024887767951342073,-0.02060283151195124,0.05658919600847487,-0.02275917216312531,0.0030708788667311235,-0.02168550996947205,,,,-0.025113535170964353,-0.011709825805266827,-0.016652829116542932,
ANGPTL4,0.07933050498276083,-0.0030168337580665436,0.0009518248310131374,0.005601684401602999,0.018943108954952066,0.00658687318186256,-0.07297303135134794,0.07186076052955055,-0.12455884611997135,0.01729539346551026,-0.0045940279153603904,0.034623154597643604,0.04121307391324031
UCN2,,,-0.013725420808227834,,-0.015976916180638717,,0.015703881682944093,0.03634784215836473,-0.012625344070487007,,,,
OBP2A,,,,,,,0.12479660348689807,,,,-0.02312986622403709,,
COL4A3,-0.0080995953311702,0.022010858640403256,-0.026935900097695812,0.03760561732242987,,-0.031197768403937454,,,0.0339604250811384,0.16517747869935712,-0.02592310969552784,-0.007460582464853898,
NRG3,0.03811355199410973,-0.018864819540953797,-0.035627711901296,-0.013304469681027673,-0.04263797091742989,-0.008812209785363338,,-0.05297878756048041,0.06539650181323316,-0.0034216245879839444,0.052081501213192175,0.08470855024091059,-0.0350810842535446
IL23A,0.0024326963568928237,-0.017346493601489744,-0.021594123651372202,-0.02941077733738358,-0.019545208397294577,,-0.05477103892594089,-0.01574721961141044,-0.026311791608014373,,-0.007768050111153491,-0.02951267133271435,
COLQ,0.008507458785703885,0.09890475082628358,0.08543934551955616,-0.017579591855452763,0.05028384076151732,0.06051856859356906,-0.06853018896483999,0.021078050150182416,0.050145652545767166,0.04072411392182107,0.0174846278543473,-0.040759824864864,-0.046602653590151324
SCGB1A1,,-0.01319636977265697,,,,,,,-0.010156757828597048,,,,
TNFSF12,-0.028901777198529054,0.017896829774717626,-0.02556683861829959,0.016680465014571426,0.08336159912075204,0.005278138023065393,0.0063147825875562325,0.021484100897645714,0.024445827733978208,-0.004182942467908081,0.0005049813446575123,-0.008461588091212946,0.09226687193942665
DKK2,0.027336533176751308,-0.01548576029915642,-0.013927769674203873,-0.015774615877278075,-0.02845390413188578,-0.014921938350358792,,0.004386492463057041,,,0.020197998787792007,-0.03726691742464574,
FYN,-0.005647948193534516,0.03430997990637586,-0.02254672822294416,-0.007175562595757077,0.07423994337375013,0.0025309105186158993,0.10722207026513286,-0.088087867902797,0.10106408525324823,-0.08917316808557002,0.07027525293143487,0.09226383272831863,0.08433153728164616
ACE,-0.042425078412374105,-0.030982795252371624,-0.03494445128099598,-0.05916746740361717,0.143397423541217,-0.009758198602734738,-0.04750000769687941,-0.09087789190063555,0.06488205531712618,-0.025330100248891547,-0.02296459661067258,0.05255863607884271,0.09487016120634162
IL18,-0.05242394570982535,0.02590279791371549,0.02462212282422442,-0.020651042684606886,0.11367824519567746,-0.012883932497481215,-0.039317526728964165,-0.052595512688112946,0.021418142989820706,0.05113917990436987,0.07406983028799628,-0.0320862659082976,-0.02580096387298496
PPBP,,,,-0.014933128017538164,,,,-0.019280956027552268,-0.024252487462678014,-0.024648841841050786,,-0.024639210920153604,
CCL27,0.0038142987513434144,,-0.023211165180904478,0.0227357618882865,0.07388600209013504,-0.01537174340778952,-0.018994595634825147,-0.011526675686197441,0.037297075703652885,0.011369276590944714,0.055161893676874206,0.02310729066455939,
SERPING1,-0.038296151308273976,-0.029336397859087458,0.01784406029477891,-0.07798980231316975,0.10362631838939516,0.007461212476840868,-0.09844351996739859,-0.01241379713119785,0.013975316243770105,-0.0027555967511332827,-0.036696908086152245,0.05058093536481913,-0.012931561023201591
AZGP1,-0.023020394939575563,0.058301709353283375,0.01484385538496126,0.03792532938762809,-0.007611395772853339,-0.00955860461696321,0.07002152660702521,-0.03600025534746306,-0.026524683877093645,-0.0013087801781381117,0.009481525890922788,0.003833833155259851,-0.07231689718245397
INHA,0.012718355229170676,-0.020221955752102366,0.006714349124837714,0.025319349160610148,0.006292091047589905,-0.023683177186208493,0.007579152735577533,-0.0026348132690153683,-0.023780157896178523,0.02670125700486285,-0.01517659144850844,0.0007549722299029912,0.13136154412216602
SEMA3G,-0.02630061325018496,0.016147617719100154,0.0329828927018944,-0.025800437175595898,0.13505113940168362,-0.028926434956439748,0.10995461210542075,,,-0.019751762978595027,-0.005619912992661721,0.0594128929668714,
COL6A1,-0.019291944573742115,-0.015469682775917292,-0.006414341510267367,-0.03930381978419483,0.09656067194568652,0.01359209733342585,-0.00037272582875122034,0.03544833236711405,-0.12437368715521575,-0.021308802132959187,-0.055605794189475456,0.011413802430643003,-0.011040596339424402
FGF17,0.103904011799998,-0.014471883892937291,-0.025762400244614465,-0.026831694982614313,-0.02353060878214488,-0.019992101346451952,,0.005194941310250485,0.09030908542445917,,0.05279609261989073,0.033404928218664996,-0.03177265634459843
TNFSF8,,0.012666746224774298,-0.01750878410631178,-0.014933124146780568,0.2670957887996416,,-0.018991291413438152,-0.02092128862536042,0.013740203541468559,-0.01916971543199629,0.04016684461859248,0.04523970122697749,
FGF20,0.05041477415739621,-0.03053446386225461,-0.03703486870012426,-0.018209063548002374,-0.024286711655797998,0.07117783413779308,,-0.022750132544394282,-0.022514120355814685,0.07267910235793576,-0.026571509476794885,0.029085585328947255,
ICAM3,-0.010088392708597635,0.032097073041799526,0.018119917010741317,-0.05700847053870077,0.05325927377639024,0.023309710997541245,0.08468612385711718,-0.017359266381465052,0.047643562965816545,0.044755134444014535,0.00031290323840289737,0.0905767527822431,-0.00207028587719649
LAMA4,-0.04566418747414053,0.037336460562782794,-0.03230125015925526,-0.03684032976154873,0.12731845574120915,-0.007746000572606476,-0.03252063975438777,-0.018686795141499245,0.008487258016319629,-0.027518056098678592,-0.0599876543902475,-0.014179745199222523,0.03420725467706971
DLL4,-0.02557402963772621,-0.009248994133158094,-0.013727357904769108,-0.009689094473357697,0.13081052887549338,-0.021524795645587274,-0.0265381449427273,-0.04535114551221155,0.02384091010046208,-0.027715121837350167,0.02043368642709127,-0.015961533076721626,0.009847282321445243
SEMA3A,-0.043542542363645825,0.05791398532967426,-0.020993385472321796,-0.008598469032705548,-0.035118142418950865,0.004992182071618996,-0.016292348522629504,0.008429288037654583,0.00782007368255674,0.001493272911740796,0.06467228702909854,0.01583247772567257,-0.017096082831139014
RLN2,,-0.013756810325320468,-0.01766973781570861,-0.00707340519378429,0.04017717062986272,0.060325478593722885,0.018177463726550633,-0.014467020269730652,,-0.03191885904203656,-0.02543163359418939,-0.0029035556139889772,
C5,0.05134171108981661,-0.029541833404548575,0.005591243589573406,0.041780816282109945,0.11935985440765576,0.029344265979814658,0.05063629742673108,-0.04983379536518538,0.05102696949361057,-0.00535359236322701,-0.00868021271972759,-0.009295935233493792,-0.04112202446099313
COMP,,,,,,,,,,0.02141408775438856,0.06307881506941515,,
EDN2,-0.0006566787030546139,,,-0.019639554718375623,-0.020606941286670635,,,,,,,,
C1QA,-0.04377091544258733,-0.01848736447162223,-0.023570170190287523,-0.02843726917360603,0.11145622620620015,-0.03121697466273691,-0.037391222561642595,-0.09956595310996713,0.06567035301546977,-0.03426449539373281,0.015614449178539085,-0.009246534214241068,0.02240596977770324
UTS2B,0.012570347090341208,-0.015648716514434675,0.04828841080981372,-0.016378864484933565,,0.020305864795041612,,,,,-0.027097355369352993,,
COL9A3,-0.040224795365230145,0.025849211889511007,0.011639368178659478,0.024547976795425763,0.08227690565537032,0.03350382401088908,-0.05264649855567556,0.04296488964747559,0.024291680692820863,0.036842372379386534,0.02460763672549679,0.02014050118815403,0.15023090961457983
DLK1,,,0.012050820621767544,0.040760617690950796,,,-0.02106325734080615,,,,,0.008547573039268381,
HGF,0.0014108546604203996,-0.03412833157977191,-0.049686478783786486,0.0016201335323987038,0.02445034244829434,0.033199985707987933,-0.015610588840659547,0.02399094814097029,-0.016955941647652937,-0.042992278568368916,0.019637929493567907,0.029804255979092368,-0.006230224120576236
