,UKF259,UKF275,UKF296,UKF313,ZH8811Bbulk
FGF11,0.026941681009948808,-0.016743170486380625,0.13437684932834745,0.01038729259145154,0.04256620646951486
CD59,-0.026487855392216268,0.04572119616489666,0.018158949430574542,-0.01619320997279526,0.017209647122663384
COL9A2,-0.05231307921592512,0.09048341435694483,0.002926770148138055,0.01607436856590901,0.07932930442123418
DLL3,-0.057435532611422965,0.011923824255260305,-0.030602061556158636,-0.015903184836974428,0.0714855195294149
FGF5,,,,0.05863915446471589,
LIN7C,0.0158737907971008,-0.020291256625337248,0.017611199596056667,-0.015356179153576186,0.017033757654132037
GDF7,-0.005305067845500837,0.01581589337436503,-0.017747499133016497,,-0.012813582531642482
PSPN,0.0007097837587521361,0.06326187461641726,0.10109383472501048,0.06922754205687386,0.02386031675826678
ANGPT1,-0.01002823416227414,0.016164688167802563,0.026533683137622412,-0.0018215508818732152,-0.0025841790520293303
PNOC,-0.022318436310920727,0.01944109539753101,-0.04806800569834926,-0.012410598674899704,-0.013626020027161803
L1CAM,0.04631336231731283,0.0146386943620373,-0.02103026142440872,0.00955398797003431,-0.06756111307090797
APOA1,-0.017263819938113115,0.02799139044081404,-0.028722623404922005,-0.039946064866379534,0.12292023504344182
PSEN1,-0.040677701645131605,0.021435801959339414,0.025954234812641214,-0.056441475386980265,0.03176644132263777
CALM2,-0.04602520208318289,-0.038318195374803896,-0.034268779110649676,0.024516284612704255,0.024496274660794067
CLEC2B,0.030572653032379583,0.020925480251746564,0.029809934165001016,0.05476262527123487,0.0022370430528100755
NTNG1,-0.005379840419759086,0.0659254052604499,-0.023812972220798055,0.016812886866083256,-0.02669697921356727
LRIG1,-0.027260020847456563,-0.03518363810375833,-0.006288748435567621,-0.016322207240545148,0.07628265843585111
CPAMD8,-0.01311215725520721,-0.018970333412806736,-0.014926921230546293,,0.041220206102707484
GHRL,-0.026846345993591657,0.07473558135802766,-0.016185412190348976,,
NPY,-0.026243939032548406,0.027820651453699354,0.048827507128516655,,-0.01752640573515799
MMP2,-0.004344863446402754,-0.023631948242003712,-0.0010071768180113536,-0.017783736735196717,0.026295295941760284
LHB,-0.011419698735730684,,,,
PPY,0.037406293485596806,0.025300332958660392,,-0.01147925035689778,-0.003610482181300212
ALKAL2,-0.011253788324772815,-0.03344275168765171,0.022758493338069275,-0.0010685006257445363,0.012634696265767777
CSF1,0.005242671582295668,0.045437078817248344,0.01661007378113329,-0.026904767406228092,0.007752647838103886
SEMA4C,-0.0037830000605745375,0.02300917141796034,0.03261070299699902,-0.009452421105886526,0.02038936332299086
ICAM2,0.061282699129913805,0.049531576405321256,0.02380852034089244,0.059423863544524676,0.03977942538978375
SYTL3,0.013648404783326231,0.0103435441608501,0.0028334252814991826,0.0037557106489097486,0.010325124559527237
IL1A,-0.021003217714741694,0.050295037800877504,0.0008547793772893405,,0.016056580959795643
HLA-G,0.011831640754932763,,,,-0.0019241439973247283
PGF,0.01620456754727063,-0.03644234990979826,0.011452379571871967,0.03183201245544348,0.02660184603677839
LGALS8,-0.013505303292928003,0.025211993937359352,-0.02556376851545541,0.002633886201448564,-0.005643454138911815
DKK3,-0.019675675947896813,0.03595112121327579,-0.04815880525068742,-0.020667127043442476,0.03903297236431696
COL16A1,-0.0804378982011946,-0.005901798139639786,0.0356789805063936,0.0042397907750629,0.0558689847066682
TPH1,-0.021948654480647232,0.001981840650512373,,,0.1290853143285792
TNC,0.05619621481350404,-0.005050093163364059,-0.026098328888626763,-0.014460900062443391,-0.03907877763767647
TNFSF9,0.05175688522793402,-0.04358269951530746,0.03859924932064363,0.030144215597645133,-0.005885028444404761
C4A,-0.013538715510232025,-0.016435346249052935,,-0.013612934528988757,
CNTN2,-0.06055636232961443,0.024185271432613273,-0.0011665930255821935,-0.01441392589214236,0.05330605333406073
F7,,,,-0.01241060041641633,
LUM,0.017127801855651235,-0.03271381280351013,0.06388593117456468,-0.04897575393689119,-0.07139849255399618
BTC,-0.030995451289287303,,-0.007568874354890695,,-0.021835627079489682
APOC1,-0.08005609040010472,0.06819476033973862,0.015256604990540814,-0.0008159843366089784,0.08085645069822099
PKM,0.036587008257274733,0.006947085883723198,-0.02943761780107719,-0.04651746307614865,-0.030733222484210752
TNF,-0.029888809941329825,-0.03749606756897129,-0.023662714916052298,0.004478077576109454,-0.014947337916389716
GNAS,-0.08258466169611899,-0.007027474798387167,0.015148272995211204,-0.028114932732340052,-0.05428726138447307
BMP8B,0.05035710491349534,0.006024884285072608,0.02014698621695189,-0.02892471532701753,-0.006669569288110376
LIPH,0.017094161842875193,-0.013251381949785784,,,0.0811816493347728
CCL28,,-0.020404948214247147,-0.003128908729760771,,
PTPN11,-0.026453065690973596,0.01622161079225766,-0.04388303054541766,0.02110486813060934,-0.06983879169629303
ADAM12,0.07919623077824138,-0.0068322257587078656,-0.017960030529050666,0.08225615707130819,-0.00036394055007098403
EPO,-0.001009166988855133,-0.013864228071021726,,-0.011284196792584413,0.006060560768791244
EDN3,-0.021767565581368,-0.008772788483823391,0.007060426374213394,,0.01833503631905885
CCL22,,-0.00649960329321888,,,-0.015827780833897243
CCL2,0.01999142917927297,0.02591460940151347,-0.02581755613073455,-0.0019438751401475796,-0.02627516919165855
DSCAM,-0.020416161711568268,-0.011302540963866665,-0.010114822037565228,0.029176973331251906,0.03221946724951513
ANG,0.04380737516921321,-0.016779345066181405,0.0338228258331991,0.05904095545429239,-0.009551655047896816
FBLN2,0.006784229239336828,-0.04210365020834286,-0.03322495444292524,0.010001310518282992,0.01709781724422097
VTN,-0.022484366589069712,-0.010676121559865227,0.1155398246588556,,-0.012170544291653556
VEGFA,0.08457102623700903,-0.06971598525900462,-0.0025500024424469983,-0.06421573328167061,-0.05993906757085417
F10,,-0.015201826425940373,-0.023133305894130343,-0.03640764331579516,-0.02078617783389863
SERPINA1,0.04068698875099094,0.04044689361600536,-0.008832569542927387,-0.011413339659573748,-0.023291238380969664
VWF,0.006862361553715401,0.059584802233681684,0.021128165690390895,0.03444949289665624,-0.04691839931959694
GDNF,-0.01422273734633543,,,-0.027558483944464387,0.05231214776113411
VASP,0.023177177738918153,-0.051521301690854684,-0.02851355110463332,-0.0015099902475119227,0.016017309646189328
ADAM15,-0.0020174237992620927,-0.0037373629201347095,-0.034106653452799354,0.02454519168886674,-0.04495199025254617
WNT2,,,-0.021084648049710417,,0.027693447072297227
CALCB,,,,,-0.021052813858081623
OLFM2,-0.044217220088702366,0.013643720405155477,0.01182510053415189,0.06743289893782907,0.007732311319474594
MFAP2,0.031103288085344703,0.016698862455849426,-0.011828005746060438,0.08251122807679087,-0.020145078502992107
HLA-C,0.04600466077080937,0.044452166083696225,-0.009274695593966063,-0.013997351735711955,-0.041681362529896036
THBS1,0.08494905462283132,0.04413125026051607,-0.03355185493282113,-0.052724802208553266,-0.0010769456090452567
HSPA4,-0.03726543814386238,0.08274409849767331,-9.362560344570727e-05,0.009864544870123499,-0.004498911931852402
LMAN1,0.02339643696398065,-0.052512518839832406,-0.03850601046786943,0.0032296866678802245,-0.038826151447827084
LYPD3,-0.012820319203652446,0.02463883296748851,0.04537433684607484,0.010964418610556132,0.08196179784459981
APOE,-0.10079426951358926,0.0008229309772343592,0.004519658694563494,-0.013042570379858327,0.07203143488008998
SOSTDC1,,0.027459715402998405,-0.0219294888426443,,0.017188457148656806
ANXA1,0.021181045086512928,0.004999560189010125,0.05216635946286413,-0.03335518513517397,0.046587903731012764
WNT2B,0.011676744152458432,0.006074642323346746,-0.010343306952421553,-0.019403830647228816,0.04738771401233284
AMH,-0.0019601124830177963,-0.005937954993386336,-0.020902290901560684,-0.01320022095326731,0.02703466382137513
GDF10,,0.011980272912053183,-0.029734320564483132,,-0.026655774511273617
EFNB3,-0.03571147483172642,-0.03811985711595393,-0.022534721004392366,-0.0011131121459842335,0.023482535885640855
LTB,-0.030376699005625705,-0.012010804632376014,0.006157530032197687,0.048252649085702363,0.0032317814879507956
ANGPT2,0.015977493652334473,0.016518112800947636,0.015666288856684345,0.06323957452188311,-0.014388012518378745
ADAM17,0.0276242999179338,-0.014586153227132878,0.04524002746750418,0.023070550884649016,-0.008912829549633431
LRPAP1,-0.030268291811257484,0.023765405010523377,0.022177341436700762,0.029054874683681536,0.013915040583177567
NID1,0.01731367166670271,-0.040905109080033586,0.012907190547845416,-0.006338185786158029,-0.0569278660942012
MST1,-0.015165549890087924,-0.04957324877889447,-0.027902342759763103,0.06498557685771988,0.05744048665032581
CCL14,,,,-0.01740592451643506,
DCN,0.03153588063463439,0.010089972888758467,0.02282154131950786,-0.05151342441895135,-0.05927701919314149
IGFL2,,0.05217373800925136,,,-0.017149216155938198
COL7A1,0.013120573236143837,0.05071693966666063,-0.03003716520932282,0.00036293586863676706,0.011505090913473988
CALR,0.034221116457411195,0.02189149432018046,0.06541765182126198,-0.04472457284807663,-0.06433942900307585
PIGA,0.025263727787401102,0.008446700018271795,-0.03657738659050943,0.12816597590880183,0.04023713543111218
CD200,-0.000828059098728944,0.012048042626877543,-0.040885303237798314,-0.024840491177725202,0.04338202901806625
GRP,,-0.0141341243469764,-0.0024430563529943927,,-0.016167478804088333
CDH1,-0.003933707482346007,-0.016109808997747135,,,0.03972011888432712
LPL,-0.017779967521680203,0.022855613815249764,0.01184802381977091,-0.02360662595170048,0.07950646019347493
SEMA5A,0.030342075902318612,0.04202848995010624,0.027785670943814997,0.06346601112162573,0.04850569304102189
SEMA7A,-0.049587298489674435,0.0272642533814155,-0.019917954811848312,0.03359430425448307,-0.013375391198954737
SEMA4G,-0.030191784292418714,-0.016162010072957568,-0.01344876638978452,0.05751436136013304,0.0034866447270897423
SEMA3B,-0.013704099832122937,-0.0233500192785837,-0.0063929335841327985,-0.007979550117614883,-0.019029901195423176
RPH3A,-0.038956302580724494,0.02635366810497241,0.019104694817777185,,0.0376830212027236
JAG2,-0.019272349795758554,0.017649262804791205,-0.023366014630256955,0.08504294389027055,0.005632097939045799
CGN,-0.03162973788562218,-0.02922419421382879,-0.019581300295573503,,0.02127923245003166
GDF15,0.04756614868459281,0.008360900018171153,,-0.023712832765890837,-0.04022989770029122
SEMA4F,-0.024971874377833474,0.016214911283811775,-0.05301907288209137,0.08872931625469788,0.031930990520417764
NXPH1,-0.025635241022661185,0.014979184388759805,0.025256962669038686,,0.06787743143604938
ARF1,0.06650148948404505,-0.023691730556804163,-0.0243163196744078,0.030085883877292996,-0.014557001939108206
DSC3,,,,0.009098158347121207,
EBI3,-0.02597778972484416,0.010448555064399869,-0.0021465818775638396,-0.016873557616974653,0.015367313523111362
TIMP1,0.0716980159231018,-0.00018224599489544526,0.003902863755665668,0.009056608623177679,-0.07666780919281653
SEMA3C,-0.02674402484304571,0.06889538642551234,0.000137299059194116,0.015505099240440258,-0.0035817911345306028
GAS6,-0.004673528623880465,-0.025971832658740358,-0.02202143860590777,-0.008781478136424988,0.043060226121908685
MEPE,-0.041028927182042964,0.022809786110450148,-0.02651041963333274,,-0.0085143824382773
SERPINE1,0.07020829905143978,-0.0040569220767975945,0.05437965455355169,-0.07390308231033418,-0.051975052860843717
RSPO2,0.06578032184439593,-0.016189676827337726,-0.048126647871487765,,0.02939426363114042
SHBG,-0.023182098063283127,-0.027915923575510482,0.024063167377559612,,0.08992282417103897
LGALS3BP,0.0005855088596409364,0.03971444662706506,0.02876185886098154,-0.03390303003269338,-0.011920657227276999
