,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PTPN11,-0.004643364198228824,0.04823136676245575,0.016117517679575685,0.0335496861898907,0.060036656498333306,0.01866231733819719,0.013359784310433689,0.029157059993310447,-0.05933656184610198,0.06580583895722686,-0.018816274421361273,0.0028150836281735877,0.0014112750302943183,0.07995227264285878
ADAM12,-0.03019305312638939,-0.01897340689424004,-0.04064441046151849,0.05295999875343578,0.06326398926091992,0.05418686414954815,-0.012077252762274407,-0.02225634821555726,-0.04367563688464744,0.0481514489694453,0.06240576040105878,0.09828056806139561,0.007563643839588694,-0.014478198787802456
EPO,0.05588450634990929,,0.044407529605910344,0.009066809368354073,,,0.051837865558730246,,,0.12522968837503615,-0.027201872731685277,-0.0230081711923346,-0.01826604674641521,
EDN3,0.010976843173775534,-0.01855295297749397,-0.008637136003434487,-0.023893107871743847,-0.01899889195075671,-0.026021724666699893,-0.025068315050014313,0.07570657743801294,0.04200055584302956,,0.010450385319554743,0.005656758188287997,0.019519120983148296,0.0391925356908879
CCL22,,-0.020143431380241016,,,,,-0.03256593637942024,,,,-0.0078747643672161,-0.020188668613753322,0.0033755693535743596,
CCL2,0.0012134639711324485,0.01737770764395306,-0.043233323604833666,-0.009111327867188993,0.022449353022192007,-0.04683742691408369,-0.004994463549960101,0.04946724178270947,-0.11815613776140423,0.04493092524318355,0.024679356856484397,0.09127559089223258,-0.062352882330040466,-0.09559325047407852
DSCAM,0.03336798916687529,-0.0195186879165214,0.09400710374835836,0.06111194405372398,0.035914709631273516,0.020609959994817774,-0.0027521821694272432,0.01979028601191972,-0.05094108252354582,0.07638810427705796,0.060057719793675204,0.016402876192930994,0.03387314147241108,0.06620752409471277
GPHA2,-0.012368892753269998,,,,,,,,,,,,,
ANG,-0.005156518432425273,0.0008567407429186064,0.0062983496070790025,0.02140038975181154,-0.019171719828351932,0.014231496714428022,-0.0448531198363942,0.012732010606941875,0.00266743888054472,0.02316253082563794,-0.06917411443744509,0.04791989307652396,0.005269929482361778,-0.024317390102542216
FBLN2,-0.014631945935224643,-0.009201884005400986,0.043048647679394,-0.017794382361846123,-0.018952386788566714,0.016398394034869274,0.038624008945843884,0.014231769868327703,-0.04321941599336929,,-0.04676485661702396,0.14278523628287995,0.011112009226648283,0.06462745871299383
VTN,-0.0030871610961438894,,0.03448753378487901,-0.023379479799702705,-0.01525170346096603,0.08183804687761093,-0.02657144316290531,-0.04399001728760984,,0.007593636446491663,-0.01912780853297663,-0.029792476281554243,0.026462196837506745,-0.011012622359206557
VEGFA,0.049530941330859675,-0.02164674874950133,0.029085068889295053,-0.04880735552877773,0.05742648181706785,0.008598739155129388,-0.006720324891931079,0.08294572269179296,0.07683234438054942,-0.029098088109143293,-0.1439191623455419,0.040872139446348765,-0.03774668833915644,-0.05172088972724162
F10,,-0.02299245286581857,,0.046870188226694046,-0.026522365813975657,0.043108984873045986,0.013702932820763816,0.07342107690298644,0.009668023031552434,-0.015119251494136227,0.005071065826735739,0.09466337091924328,-0.032248609336498424,0.01879186827211173
SERPINA1,0.024736224697857526,0.02753832283281619,-0.011858726714785156,0.006364350316998331,-0.010066370390110336,0.06764617768972246,-0.04035107665247691,0.0038272198870781915,-0.0945675222692821,0.0457540129351713,0.028864209173395907,-0.008278325297581669,-0.050386412422280584,0.025027088680638476
VWF,-0.060779111176604096,-0.06319999481880519,-0.05183726277239594,0.013222562871820602,0.0015637150696948422,0.11074295139951659,0.0009220853044882916,0.04001597711730953,-0.06654436253710956,0.1343828191217436,0.025703358881183292,0.06743836705029169,0.0611256014301047,0.033182341275041397
GDNF,0.0018165098932710188,,-0.028169571039147818,,-0.02373986779747471,,,,,0.05931895752451151,-0.044567187891260227,0.0032553146101060694,,
VASP,-0.015030434631467401,0.010653719392204991,-0.010333364325904325,0.10059657040513362,0.017982137501134438,0.08052948446243416,-0.038828025011641794,0.020137218383341062,-0.05334336623497604,0.02624548320735588,0.05465143049611435,0.056379916127024865,0.021941553040107864,-0.08210732797366092
ADAM15,-0.0493831996847632,-0.02142035926342586,0.012595223008604562,0.09864308158725962,-0.009835610175833549,0.01013158675483918,-0.01845408600972277,-0.002322163823833207,-0.030131448446285593,0.0034894563899343987,0.005204839262763411,-0.0157691471080494,0.008579508635115293,0.027150815175264926
WNT2,-0.022761712390654873,,,-0.027799541395825356,-0.025098100819184666,-0.03769701540825053,,-0.022498310272336234,0.1065739173323078,,-0.02793768587041988,-0.027626453253600244,-0.04442054319874508,-0.03336268086508689
CALCB,,-0.02914230990760864,,-0.024311538693723787,0.03166710425257337,-0.016234316548501167,,,-0.019282609001692937,,-0.033087607497878806,-0.03593976424275405,,-0.027789851720872647
OLFM2,0.0362543427531987,0.028666143054769687,-0.030211477678010357,0.03412745900897224,-0.006967865741885739,-0.039978756465194804,-0.03631508034479132,0.003211159836179931,0.09624194108220242,0.13381344419530478,0.033580755177683864,0.021128039208124783,0.03672073930098206,-0.009901283563278924
MFAP2,-0.10441380231150466,-0.03591089025224451,-0.007925122695795605,0.046799277103294214,-0.018518551865321486,0.11178447707870066,0.056770202418391084,-0.008165673162096999,-0.02241637584463043,0.0035497519005987265,0.05236725589777936,0.10043164461739261,0.06236034386095669,-0.03569494627563197
HLA-C,0.05328080532769415,-0.057157388480071646,0.03692817844089499,-0.008011335132520277,0.024553382647993324,0.08424378081774532,0.003967930117685742,0.06133752010188209,-0.13916144516877127,0.05934367944003315,-0.04649940040835618,0.018761317015608348,0.06356537140437375,-0.01678217637597504
THBS1,-0.044413092147912024,-0.0031583800971236174,-0.024946344220900217,-0.013596109773406242,0.02088484309227579,0.0011258883296159697,-0.016379227531818825,0.09088736187765507,-0.0442213695471399,0.023860943630011757,0.022755140550717638,0.07335023484588427,-0.03795613923152417,-0.08302907539365227
HSPA4,-0.025047266684343893,-0.05763935621961997,0.02465344014647342,0.0035988760602101255,0.01065530778030279,0.059681547644156833,0.028751257322986366,-0.01822308703343828,0.026605467845686234,0.062377379270296886,0.09039292399688727,-0.00405254975526563,-0.005028233771755242,-0.04775283311202487
LMAN1,0.05306538721448867,0.06823931906952416,-0.01861999035761151,-0.04437185581841706,0.00880837006910324,0.0720873265718887,-0.044335799120273904,0.025399626497684537,-0.05934435058819772,-0.04584014698295601,-0.044236047972466566,0.03130459326231325,-0.06798126849124712,-0.0006342844122051597
LYPD3,0.003943586161782532,-0.018568051691548175,-0.0253919399450127,-0.023550549831000907,-0.01916830618943191,0.02203647433455358,-0.022644370485776753,0.03241998320396771,0.024167613334270283,-0.03972631222005713,0.03693418361679469,0.11244161139647889,0.16710497378779612,-0.006336443968058973
APOE,-0.00487197290790064,0.00016252787749481315,-0.022432989910332782,0.08555498872442302,-0.06827956853898988,0.09277754907200673,0.032461282119176274,0.041187662911548226,-0.12276698162410256,0.020631445631583055,0.004950025312685112,-0.08284445961320695,-0.010107740531775343,0.06262030637114906
SOSTDC1,-0.01109367495150685,,,-0.007079659574435491,-0.012429839701105838,0.008509101940426356,0.037529924722664004,0.003429813650718807,0.029039546075294447,,0.06859054838067591,-0.04888005479770798,0.06711996769579387,-0.0061781524654387875
ANXA1,0.03127070819532461,-0.026290524812162586,0.0027352564855786026,0.02398232274353805,0.002450395308471676,0.10055933810207185,0.011134183309212491,0.061068195780282664,-0.07378130507217984,-0.025745337305294217,-0.015686080259739735,-0.011255077876660744,-0.04394533624822052,-0.034306918359035425
WNT2B,0.02607828870664568,0.04993883615077209,0.008893664983777342,0.028610315690339148,0.008327704780014227,0.03666852552544243,0.02094145384854178,-0.011716802421867322,0.018142944150967857,-0.08111833094107493,0.09100903979494591,-0.011774705448479946,-0.0240858581726386,0.005658462672463765
AMH,-0.01841121209035853,0.041695548687079795,0.03297362861344502,-0.00624656850029665,-0.0013255543028153698,0.027462477025178178,-0.02331345607339384,-0.028646544947603835,,0.04317762288544172,-0.02861017083980487,0.039616145649276145,0.003138479678395657,0.062146556858561595
GDF10,-0.0012559951389923387,0.027477254627208132,,0.00043453224150958003,0.0036125254022558967,0.0031913565471947862,-0.021781254173926984,0.01429078957815071,-0.029629294435370646,0.011735857937654888,-0.022073015592132844,-0.0267434263327095,0.12374867050940322,-0.012203535347148966
EFNB3,-0.005373043318302535,0.029811373176590848,0.023548477834011834,0.04750187102612926,-6.965962779525176e-05,-0.0030410248853162186,-0.0023857105429174706,-0.03773109044287711,0.08728915902874143,-0.026789908192704773,-0.012898802686431602,-0.013425535394795456,0.06599787035609599,0.07245749309925208
LTB,-0.029159709793002673,-0.030475179595550135,-0.01775406046559944,0.006684730066188596,-0.015866576243205786,-0.026567537143092068,0.03450847049139161,0.010308523011249966,-0.01713190655099517,-0.06866725684051544,0.023478292363382964,0.010132775635583655,0.11753544930933235,-0.016411701119509917
ANGPT2,-0.03944176252832295,0.017303198709818536,-0.020278277079491865,-0.04795971854278349,0.07290057322562644,0.1263567524251397,-0.02027538426518939,0.02676647578432798,0.004992102714427207,0.16697357222105275,0.016111498983204797,0.08340220006953931,0.01084008127828306,-0.011928140023336914
NRTN,,,,,,,,,,,,-0.020487125533819955,,
ADAM17,0.0056684273786530796,0.07890846959186856,0.015276229011484503,-0.04405328325048452,0.03424197528096941,0.06460651375336503,-0.008852470535852568,-0.0025324308961920485,-0.05075530281326231,0.019611311256227427,0.014027372885171849,0.008436841430656877,-0.0018760995730926766,-0.02057073012875915
LRPAP1,0.04585273466456595,0.08618550104435124,-0.03765577417162827,0.02602629908163792,0.0033068746390616036,0.028949800253250623,0.008669234231975007,0.021036449345409432,0.03260111615062627,0.019850994173327755,0.031905992600276906,-0.008341021980690219,-0.008360183165059713,0.049301042243380486
NID1,-0.03303084745286434,0.00026278774924831026,-0.0022551079017530612,0.08786408520099886,0.03952997586162063,0.13017163020231093,-0.01583084842196876,-0.06857762558936523,-0.025618114042913767,0.12327327179046159,-0.03763649164040605,0.10131129477619531,0.039243882087318833,-0.0028318565063617986
MST1,-0.026300290736336978,-0.03160008671419984,0.015198452729581678,0.023369414479781407,0.012916618391313934,0.058215656237965784,-0.006045209706574248,0.06404388826851083,-0.014859730778177463,0.0038772759779730293,0.09252950893115999,0.03364165441534731,-0.022889078141715185,0.026094175957858644
IL13,,,,,,-0.016444221784534113,,,,,,,,
DCN,-0.07332216132137895,-0.0036011548536038166,-0.011130586098155844,0.01892338078045273,-0.03947743479416778,0.0649072341805466,0.008565972999784602,-0.00040888415751127365,-0.0663854246608385,0.1289342976266016,0.0042330722374342,0.15093097050324508,0.006540104668189746,0.07250376566649294
IGFL2,,,,,,,0.010312624501935142,,,,-0.026952526958582548,,-0.011277597104949579,
COL7A1,-0.057536073624603196,-0.03438286648255444,0.005496941691581345,-0.00020591021278223566,0.09905770613127196,0.06890391885069416,-0.017198676214358846,-0.03183681144618863,-0.04474012906384394,0.04478331674288849,-0.019831726251412215,0.045016658979767754,0.09024931468696548,-0.056486261397151995
CALR,0.0322569066218765,0.0396117122915648,-0.00804177618286784,-0.017870715150803223,-0.002182163202395745,0.09881870040372101,-0.04432062157118994,0.01862474948055237,-0.11664673476919911,0.059852147083750445,-0.012958864828701526,0.08151475920721377,0.0057899441743742295,0.006837540762261098
PIGA,-0.01694640783896365,0.014150211207208475,0.026128234268884828,-0.016670686005609243,-0.03251141630093093,0.021132729944670456,0.023444982384307776,-0.042750582169552444,-0.00419119887323573,0.037258202764549976,-0.02824721836509164,0.0222495195342311,0.019251134314104183,-0.05293836413954424
CD200,0.0054858601042456195,-0.031553589063321764,0.02826628919513692,-0.035821770182597745,-0.004623114595016668,-0.023824472990579708,0.016149074311731484,0.035755764547771476,0.06215028060974046,0.040464777287803406,0.10554595522711321,-0.05322928273719306,0.04936519714291952,0.036126020884260555
GRP,-0.009923162573723568,0.11323767810041378,,,-0.02063556296395701,,-0.02976843011256992,-0.03859326419950937,-0.02132613664350246,,0.0062409597779194605,-0.022471028082454995,0.053243685263417335,-0.02695559431378419
CDH1,-0.009119907610344048,-0.03476401279467554,0.03173715822656323,,-0.02387872239154454,0.05962804542940612,-0.012681979797455945,,-0.03542166295799721,-0.0832758010290639,0.08235443787006654,-0.0006730442114326828,0.09196989216505119,-0.03904004937987696
LPL,-0.004140094309992685,0.03978156559582185,-0.03647865078689891,0.05172454641696688,-0.02542570541580921,0.1014215960618416,-0.041636587468852244,0.020668655200113,-0.0007056552186558186,0.023600866166605314,0.0024015654218669203,0.05923041431060336,0.058922773125260244,0.007494956802022819
SEMA5A,-0.002350242293531812,0.012046864546158751,0.002990827520062103,0.008656192280571184,0.06287793947415181,0.110000366879883,0.03777191292783048,0.016466986595159213,0.008890137380797233,0.02347721548747736,0.04262293663573353,0.08357910696239436,0.05463130232012795,0.0707395041813501
SEMA7A,0.065810578921854,-0.01531448404491606,-0.00024250489333430586,0.011719328223054654,-0.003958753339590297,0.059696228928808076,-0.019230549063352337,0.054926686394027265,0.04239615955996662,-0.002683808822206388,-0.037485992048271306,0.03295686397508911,0.058743687487014376,0.06992865401907018
SEMA4G,-0.02881382221175632,-0.028869389522342016,0.031564766952665246,0.023889422815433728,0.021926177314012828,-0.018362180274056436,-0.04859017027127898,-0.025102388986648686,-0.017634408394787134,0.03924600410484462,0.04313353246930307,-0.027449565121935946,-0.04636871815880451,0.0371211062488983
SEMA3B,0.08046271572119171,-0.009927386238027502,-0.0033481625506729053,0.031692719258131725,0.03320712108463352,0.03695576732042652,0.026469997581674617,0.01292205825982227,-0.08857076731250223,-0.03601959322228587,0.010746069354960724,-0.041174051630730735,-0.007876083070606743,-0.025225029830226297
RPH3A,0.02208799169098751,-0.008164099142510699,0.05522350260945476,-0.022150139075516648,0.03594897834147807,-0.04411794101482165,0.033735519627819566,-0.04379692814118026,0.14168350104486102,,0.03407573819322935,-0.020349738780650512,0.039789948487187525,0.036885366875226346
JAG2,-0.017619104745802125,-0.03126508763299059,0.03583410805645248,-0.005678265356831658,-0.03622056655011207,-0.029858349327278474,-0.0695118046927014,0.032136887939804924,-0.004933210161616121,0.07895141679101775,0.048119320543421176,-0.005654204788120909,0.0040309173575467485,-0.029816132916001832
CGN,0.013287776645850789,-0.024141445305338963,0.012554554135809363,0.0330863393696485,-0.025098108704769508,0.034810177212977335,-0.03893282317675266,0.05717476458553338,0.07496867129578448,-0.0534149467381837,-0.04837551402545057,-0.07286822550057116,0.020932394524884608,0.023388042336422207
GDF15,0.030464073816525206,0.018332601269418495,0.018209155706482398,-0.03248488621571588,-0.02342498657545874,0.03683663844320067,0.0228544658873403,,-0.045190989513130525,-0.09135380906601623,-0.0449505091974215,0.10956813244864025,0.06967783577865336,-0.028047358287698998
SEMA4F,-0.004654644645887895,-0.006258000814429274,0.06446558712104607,0.03971059805091842,0.03254886066897673,-0.03181031845117489,-0.0018127072095492258,-0.044406908533184485,0.12028769128998042,0.06741969053890615,0.06295424760909911,-0.0471567614161404,0.05914079004904593,0.011038847419985866
NXPH1,-0.005559530849872443,-0.02036867312483354,0.012519749261582475,-0.043853055722200676,0.05945767939436149,0.06526237723520675,-0.049300223551448745,-0.02434706275579652,0.1027993643724058,0.03813402295509461,0.11175454092312162,0.028826813845486392,0.10729894037577521,0.08386446282213357
ARF1,0.014550123610232784,-0.0045113584075686785,-0.012555524411204479,-0.04260196200829738,-0.04492336797858676,-0.028120604230452487,-0.012202920662632876,-0.03424185632577806,0.07629011207370269,-0.07421581016611185,0.030911896271920036,0.012321250274508672,0.024198359577573485,-0.036643654657284815
DSC3,-0.01965291437938493,,,,,,,,,,,,0.12169077146320083,
EBI3,0.016296931206645403,-0.0023209535001735265,-0.016483617984160474,0.06193710010276187,-0.02833325442259637,0.10276483413138314,-0.0009054206666931709,-0.05633591944461774,-0.033241335925617795,-0.07161496549912844,0.06519742847467397,0.016387568601469345,0.01814580313200712,-0.0037784882360620132
TIMP1,-0.06438537021928249,-0.018925940561993825,-0.07803895297998135,-0.011163861605804574,-0.00806359691429414,0.11225115354460204,-0.039268303139936706,0.04062733408652681,-0.06621971414739188,0.07022675514144668,-0.12877602664472376,0.06830450317252182,0.013213105405742148,-0.04191322753957172
SEMA3C,-0.06110343985472266,0.08944613646229632,-0.006055508882882869,0.05370253252657629,0.06763970074216676,-0.04272431490768825,0.014223507856169354,-0.021888871903819943,-0.05043170195555366,0.026580607920092526,-0.016679304019687795,0.02554510962771504,0.031203897269713315,-0.024388171221753095
GNRH2,,,,,,,,,,,,,0.02189544679014726,
GAS6,0.05732819738719006,0.00799414437615317,-0.03643003422717025,0.018650610411486083,0.00926870568842392,0.07128113304303928,-0.007401486215535296,0.04415607784040456,0.02685903667615556,-0.04843508966936419,0.09221992242034598,0.02294335233497509,0.03896053636899293,0.012757205790203074
MEPE,0.0017094140392863134,,0.031328795220887835,-0.035227327416800416,-0.008299825649122551,-0.02588372225131098,0.006680896068369595,-0.0224650850824856,0.09265208614145407,,0.039181210161429704,-0.03467672709564612,-0.025240795696479325,0.05896846206328522
SERPINE1,-0.062424805431082524,0.04147144946754134,0.030477639587047477,-0.04363698113819066,0.0439282387581952,-0.04521656153592996,-0.036025081750676216,0.031778554081756144,-0.08157543000589754,-0.02069348537331925,-0.1344654981333714,0.04565320844181845,-0.06495784819027807,-0.06478224290666494
RSPO2,-0.018536748272325976,0.056726115039956594,0.03403950293362488,-0.03685265275752558,0.01604089910066243,0.00983727561283158,-0.008460007798103665,-0.02346464170506953,0.1120715726010976,,0.0699490719282664,-0.037994809149501846,-0.028355616875417655,-0.028205504019165648
SHBG,-0.02545633343289966,0.009334876768461916,-0.011358011261389273,-0.04420418506020692,-0.01703350143974073,-6.951692351775824e-05,-0.023438427660750397,0.002950970921418317,-0.019586654729960035,-0.053703102158755935,0.01933243696007519,0.002673042783510109,0.007240614479332635,0.016086161849303678
LGALS3BP,0.03438270765915854,-0.014559844122656155,0.011369171673394352,0.08165827171552395,0.012633502787296918,0.09470704347467121,-0.02258587554576528,0.01962873383335742,-0.1470787975924674,-0.019741200739962505,-0.03232727954002403,-0.010214406103626703,-0.011119058387072653,-0.004909036473554658
LAMB1,-0.04330438722436671,0.03519929656673037,0.030272879032740282,0.030427853199263104,0.0837584992136158,0.05597137443368774,0.012130789346481955,-0.015280925858470826,-0.008879696802528246,0.12447316214881497,-0.06821716167616339,0.06608457848887936,0.04551875218324987,-0.010135374043188249
SPTBN2,-0.0040397915095049955,0.021652541942475352,0.057867098314330824,0.007477530091397258,-0.005651771876352295,-0.06669366182877665,0.011131338690440685,-0.006227159486101589,0.07096986233277938,0.0052409704122846875,0.07788593068444095,-0.03775151226139712,-0.017258042946597708,0.015544696743888411
COL1A2,-0.04243940464256645,-0.002922819149867269,-0.017476438267637614,0.03293166154846007,-0.0018648053938533596,0.09548208488406676,0.010897371039739841,0.012777395478273933,-0.09205894750596944,0.11369753876267856,-0.029645634580188932,0.11583103956926888,-0.012122842544078319,-0.0005704901393572725
DEFB1,,-0.015694696280606345,,0.02316902658284124,,,0.05038408469669114,,,,,,0.07782633481035027,-0.02239523843250368
SCT,,,,,,,-0.015700490314218208,,,,,,,
WNT11,0.021389946824326652,,0.0018056766342427035,,,0.032223211536356725,,-0.012291457163869065,,,0.026312643832921583,0.047887765051192195,0.0619476045702978,-0.020105758369607468
LGALS1,-0.07555515734281536,0.017823452076976762,-0.0763415392343693,-0.035969639749576,-0.019724243757135718,0.056083074847675385,-0.024217288149841563,0.05361583069971015,-0.13378976731077488,0.01202719761884936,-0.10850862772069793,0.10344930830271551,-0.016041264979975378,-0.1096765984743269
BCAN,-0.008838817104768424,0.038507056267746136,0.013715147375057832,0.09658464216790345,0.07290484329023432,0.1269027173712085,0.07764701778964264,-0.07041888374479965,0.11618156965459796,0.0457276192304925,0.109408234131691,0.01177350486056722,0.08166570343864873,0.12357913611676456
ANOS1,0.04205294633143501,-0.0269978556608981,0.04320420926106582,0.018857902548363354,0.04882968872565273,0.0721791915502625,0.014885084457692143,-0.002159043498545298,-2.833793348089049e-05,0.05893698766868378,0.06678395331146805,0.027377706634453422,0.07984534304078073,0.0020356909323889557
EDA,-0.0206224309908103,0.0076635927242011785,0.016451445053446985,-0.01980745872124094,-0.0035750333030424536,-0.01915672414000325,-0.0015928582977616367,0.04438019746192602,-0.023966614035179048,0.0008114873260639397,-0.04189348558543548,0.06125460384947671,0.030431182689340006,0.04789304248044723
FGF22,-0.017714729206053447,-0.0063816774548205975,,0.044579333356848466,0.09627033115435239,-0.01468612229647774,,-0.02643149215744552,0.1108746619484017,,0.007008965495895358,-0.02299061151463675,-0.010737322279328712,0.007028762731656265
SHANK1,-0.02816900701134684,-0.01751605897701661,-0.021118297361306774,,-0.013483059984438356,-0.013972912614080662,-0.022981168752634548,-0.005809274156403713,0.04976203872392588,,0.03087543687608094,-0.017886993331947723,0.09738730963305281,0.0035738351089899183
NPVF,,,,,,,,,,,-0.023205979564457902,,,
RAET1G,,,,,,,,,,,,,0.012667180793992433,0.00782360604395522
TGFB1,-0.02769413803068077,-0.011081776920658959,0.012910724837181538,0.050608344478645935,,-0.03181907772127416,0.04479638105719354,0.02556831264043059,-0.025630494282884227,0.07587770700951946,0.01044188717526754,0.006319306929749082,0.007919531419431322,0.08078670179972158
MSTN,-0.02088336809719267,-0.02286910774096366,0.019800962859896947,0.0966896847612153,-0.013237973317577952,0.09175432713271765,-0.026413404808646294,-0.009380766336211993,,0.0669513573118442,0.13170194304657254,-0.03485956998343894,0.01481685127218126,0.19327195736460145
WNT4,-0.018980215232244326,-0.02051955721063159,,-0.04500076928759762,0.08246737282353898,-0.016651626193057285,0.04409300256198915,0.0367015975900564,-0.01195110951618198,,0.023401385977058875,0.040187597517350813,0.006273828093572063,-0.007206614123281423
TNFSF4,-0.01813753925416705,0.060959236133161225,0.023494786873361036,-0.012236027355600088,-0.01645975247680982,-0.02643199010321998,-0.03455944672026575,0.024610132112076757,-0.016685235085591214,-0.05844352147033327,0.03446949257152129,0.014670151747428325,0.024827531788274716,-0.03357041742440115
NTN1,0.016379668896204243,0.02989235580397172,0.03499824550969755,0.07081118362959234,0.06434721668673474,0.11642842817905112,-0.020817061856962093,-0.0036825961905287696,0.011469209685761315,0.00415980525695969,0.036916164223407766,-0.03917157037201434,0.05566344905827929,-0.02167652406738967
CXCL12,-0.018107220075454362,0.026573447194992626,0.05223771359787813,-0.00803486578469429,0.0590216273489299,-0.03719187944903349,0.0292221377759317,-0.027414703928474515,-0.009804247710102612,0.049412860572951085,0.026612264426652838,0.09271233554726466,0.04126916798999743,0.018185208339305505
GNRH1,-0.02722077964980464,-0.01642833664144217,-0.03412784940604394,0.09077304870527077,0.01289828970340431,0.08773719423361417,-0.006847270438468253,0.030850833285023204,0.0021114583919158427,0.07316658757132155,-0.05190918356750657,0.10029652215090662,0.0034107349496457027,-0.025395930920293203
FGF8,,,,,-0.019168302598255395,,,,,,0.017617468815455645,0.03319385474754339,,
RIMS1,0.03325216192240332,0.014043921948878896,0.027703362878594477,-0.02063409480699815,0.03693158378076209,-0.05450082753519908,0.009268414028165674,0.016318305026017457,0.06429469739355831,0.019091745241349527,-0.015797138439186186,0.008424283597142913,-0.017638891313079722,0.01359135180051451
FGF14,0.039406717406276055,-0.01482173708901234,0.03275165835322129,0.03012613815221138,0.04398785756520407,0.07217123540075975,0.01864786983755143,-0.014277086542146088,0.02933171180430493,0.06060709127445659,0.05806398976479512,0.015325303855028163,0.0035987232930756604,0.027752115803937515
IGF1,0.0566128667571924,-0.007466833053200415,0.028400424186513635,-0.045569830247976145,-0.037025787188251655,-0.011617680142559183,-0.010958019598694736,0.04254708542401412,0.005173487026581042,-0.06254574503933985,-0.020583722971404116,0.01936871982246426,-0.01401945375537227,0.024333342080993452
TNFSF10,0.03127721463548397,-0.028047496848146496,0.0853591520450716,0.05496239087887902,0.016247751963162107,0.11473206342633296,-0.01858470519518552,0.07432127256972886,-0.07511834637512238,-0.031033949924119175,0.07935676624044802,-0.02926015052945273,0.015773989272018986,-0.06097966658949473
GDF5,-0.029097315240200032,,,-0.017167522893778438,0.030367981062044903,-0.02588373789451686,,-0.040533016800963675,0.04396589885339798,,-0.03290185502568193,0.009782147325164149,0.04608929082137888,0.07353038644884569
CHAD,,,,0.03870428056486125,-0.013120829028121585,,,-0.008967392366797517,,,0.008577745154113794,-0.03202249900616848,,
RGMA,-0.013664332854368789,0.0012796137980464106,-0.00026544402784384175,0.0761081920695953,-0.02577739497395319,0.0513008444746912,0.029756656193419547,-0.01076451170148577,0.01804214504740558,0.03838654645307026,0.011809392175303655,0.042616814750170366,0.03938790652577073,0.05915809675935311
CLEC3A,,,,,,,,0.07928304760355062,,,,,,
WNT16,-0.04210627399807479,-0.015933233903624302,-0.023883705551867546,0.005061925775454907,-0.01848211055341389,0.03717412880302075,0.06654133223311723,0.007258497645542601,0.02449778526187283,,,0.1097087972933786,0.08618890896965875,0.06002728834424135
CX3CL1,-0.034813907988840716,-0.005576801107406662,0.003791299614314078,-0.07818816847460748,-0.001805121695833425,-0.009162680163423897,0.005013902035042738,0.047154263915392444,0.10523456710146299,0.03260538888864169,0.03362248182607803,0.0064710873301287684,0.07463348359413384,0.02920877761879488
FGF1,0.0027983075097615124,-0.009344328403559315,-0.04579421268986321,-0.0204287418912454,-0.08488439192084346,0.043995376045046934,-0.005710273733698207,0.0314993030764139,-0.08245366759414495,-0.017146027050218022,0.04818030227233628,-0.03806348393831351,0.010473441703341418,0.021498765499028353
ALOX5AP,0.07863198083494444,0.010721546528413456,-0.04365063780668327,-0.010759673883448497,0.018679366710811263,0.0662844523849869,-0.01342420874984435,0.0562926364321193,-0.12389137632242572,0.02560136581209823,-0.026023095841601063,-0.001692225541147684,-0.05703058881490641,-0.03356431804748261
IL1RN,-0.030833663877430046,-0.03432594721616763,-0.03103873845297899,-0.06977691291582255,-0.018828080838917134,0.16510192334998613,-0.009909591369481174,,-0.03987454411093141,0.021926684548338776,0.03099107113680038,0.08734845675805959,-0.01663781366385593,-0.023299228437174035
PCSK9,,,,,,,,,,,-0.007528166797313209,-0.0010679570238249442,,
NPW,,,0.06450918972102328,0.0784590089240906,0.019000710951095602,,-0.021781256226700876,,,-0.06558319966902253,-0.05815960510263044,-0.05243432725166589,0.028465065518104845,-0.009981464692464252
CXCL9,0.06353787474613905,-0.012750329601853619,-0.0015299210719471607,-0.0016453821801859878,,-0.018040798895230085,-0.006164100524802093,0.04585224526581851,-0.02018194514033974,0.005814858911384911,,,0.03051897913922919,0.06030408748236589
ANGPTL4,-0.001827368740174893,0.03272107695077885,-0.037285315731159764,-0.01819580245969822,-0.028384679140688776,-0.013308792906457258,-0.017714855425055177,0.015094497824737742,-0.020548795043673,-0.0008616526459642993,-0.0656028378901047,0.09750079824125042,-0.029311201417650347,-0.04120815650116477
UCN2,,,-0.02228926864105222,,,-0.015806651618518214,-0.024601124142111113,,,,-0.02356333530225054,-0.022471028082454995,,
OBP2A,,,,,,,,,,,,,-0.02051755132339376,
COL4A3,0.019697131329960163,0.027868604707796753,0.006070604963276942,0.09050669734948943,,,-0.01400817736897499,-0.022928606031706128,,,-0.019470240550139246,0.08307221926856914,0.030785755037430706,0.021789465441506714
NRG3,0.002572009186134472,-0.02238462012735949,0.059171681061383645,-0.003173532346790406,-0.054016866938973104,-0.041927056182780385,-0.007628631318497166,0.023821067163659417,-0.006768345855382028,-0.037768265987198346,0.09060075447011376,-0.04665421688047742,0.019643080532517097,-0.015522173727813077
IL23A,-0.0197948485746532,0.05783567179645819,0.03816130318368716,-0.03450640843198529,,-0.01933691686520579,,,,-0.06247157524131497,0.008278796991302205,,-0.029618722639413855,0.1134174690109085
