,UKF248,ZH1007inf,ZH1007nec,ZH916bulk
VEGFB,-0.03102655787228591,0.09002421089208851,0.04132618428753026,-0.008890404585800394
FARP2,0.07159583605292913,-0.07051832646167637,0.06898739021218205,-0.006487020615426123
LAMA2,0.014356752055728035,0.0431883390222279,0.0017639817565562807,0.09497015710973965
NRG1,-0.02386478084274397,-0.024485954987930308,-0.06251746106248668,-0.004942411823464485
SPINK1,-0.03847629502308426,,,0.018795453850460327
EFEMP2,0.05463295213916915,0.04527324819230504,-0.05664861899026315,0.05532578613406995
SELPLG,-0.008784835248026755,0.08498624452977559,-0.03400883485782032,0.06877623921211383
GDF6,-0.02182881077711535,,,
HLA-E,-0.03415387286334252,0.0526971385566107,0.05222117901795974,-0.00999481335261708
PTN,0.09201626452394385,0.10121778012580536,-0.012044731587522433,0.17648243364066168
CD274,-0.034627411833375386,-0.05619874520738113,0.05527389703022286,0.0635546938525813
FGF10,,,0.022233684045947947,
CD14,-0.05360590841729815,0.08472785678156283,-0.008843017651479474,0.038550844241221766
SFTPD,-0.020748190757044354,0.14505995333975016,0.07790423043743377,0.06398288109819522
SLIT1,0.024308796781199706,0.042517257573242956,-0.06260817263954979,-0.006722772591028549
BST1,-0.007713125324370624,-0.023614726185749012,0.01986903672383658,0.052294405125103784
AGTRAP,-0.04321278433033991,0.0472969121480886,0.03088914902812477,0.03951990527232853
LAMC1,-0.04276885254809673,-0.08127089966500205,-0.011528159036482872,0.06486148845922848
COL6A3,-0.0906922351388769,0.01950382452615621,-0.054401866324238386,0.07134026909078879
FN1,-0.02193522418465757,-0.0701947991382064,0.07899993550403063,0.0063834082207392655
MIF,0.006928011278811237,0.0020330496015977884,-0.03131238944963033,0.057359631736175115
JAG1,-0.012491860665731202,0.008551104651314957,-0.0005175964093161864,0.030356301280668956
NID2,0.00514764617076861,-0.035321980748821806,0.10343490553117317,0.07324114425788396
EFNB1,-0.001226652497996554,0.058867801151615204,-0.012827697678692641,0.10540091339046015
COL4A2,0.00489538668608534,-0.04783652937338975,0.0462971856027859,0.07200116909121258
SPP1,-0.0642994698224133,0.08914023140569592,-0.07506588113682162,0.0293599199935617
PODXL2,-0.027800627773141438,0.0014370521839156155,0.09238572696575942,-0.010781309532255557
FGF9,0.033367343720523496,,,-0.0037229235937058917
ITIH2,0.0248489326962383,,,0.11189345894111181
ADAM10,-0.027484246965442913,-0.06824699880194278,-0.11441429602303463,0.009936902845917282
CFH,-0.03171532476103285,-0.0007081653359441451,-0.011679838574112705,0.06238669387880222
COL4A5,0.031500446772329715,0.10928238907993561,-0.09410067847242419,0.04087958675618721
LTBP3,-0.014253274253054518,0.013610650272632542,-0.0036105764857911936,0.05566602436284686
GNB3,0.07187986152226923,-0.06226874798303709,-0.010797114266113482,-0.006408894251933712
COL6A2,-0.012791804269985598,-0.012354616087350228,0.034483472580084155,0.08416973295297564
GDF9,-0.008074658179654115,-0.03206170168666105,-0.015562367707856264,-0.021309315363619994
NCAM1,0.044341580057655025,-0.0693748388847176,-0.004965211840206016,-0.04526365395233608
APOC2,0.015273140232500301,0.01672259114248703,-0.11851698960308238,0.06317647473868579
BST2,0.02120988859245904,0.10912166327929237,-0.09743496497567429,0.024500800903456913
COL5A1,-0.018962388236543695,-0.04632063123778748,-0.06577792039550262,0.03548984771248096
CALM3,0.05411227841462519,-0.00836843611631889,-0.03462196521330743,-0.06770605605572368
THBS2,-0.011289334018277074,0.025567112246976404,-0.06243157921429271,0.07531352679493047
SERPINE2,0.0019687404170185443,-0.018532097159129433,0.03951795574555106,0.008750438405343326
EFNB2,0.0366151650276932,-0.011011702286897171,-0.00956249998644871,0.06432542808081165
PROK1,-0.021047620062625567,,,-0.025433025421652038
MMP9,-0.008415004821009504,-0.06492280714660348,0.01564584292959645,0.04626498277646952
DMP1,-0.015415348346909542,-0.028496903434842253,,-0.021577397351419315
NPPA,-0.035151098533296475,-0.023226455830256443,0.062439737083510194,-0.011856389885279603
APOB,,,,-0.02543302502232715
C4B,,0.027366060464462907,-0.05913765266222862,
NTNG2,-0.05937321493442875,-0.0016873746950458418,0.01191929634302945,-0.0018558522139673443
LAMA1,0.06720153150264614,-0.041687463631324445,,0.0439372566710555
UCN,-0.01875637100341894,0.018598960304702962,-0.04675073510071427,-0.009308848432228062
ARTN,-0.02044498427414717,,,-0.03667794791346271
PDGFD,-0.0025130886055917245,-0.06209826062096544,0.06316704018416214,0.11056061061361676
EDN1,-0.013279615982360696,-0.010017680736966617,0.11782022578453195,0.004659211649503779
ARPC5,0.0017457229131400767,-0.08426597796704326,0.010095908006385674,-0.008362602694555512
GSTO1,-0.05133761326005275,-0.09584830319861723,0.09174381733761909,-0.028824528204899415
SYK,-0.04752579239337313,-0.016136677040299117,-0.029010422615919827,0.0315285241808286
ST6GAL1,-0.001229484520821678,-0.007273615617822107,-0.13034210169990793,-0.04952235899867765
WNT3,0.08622142921101827,0.152203230461115,-0.0004762057108710202,0.05401112318784583
HSP90B1,-0.03478708025001848,0.01611045689501257,-0.03190701122084162,-0.033953699972086325
ZP3,-0.022680195156281942,0.07882112242239095,-0.06724105117008647,0.0019217441989456438
ANGPT4,0.0993132151730283,,,
NRG2,0.031623023539708146,0.10031460014714483,0.06610158124128002,0.0499936701787145
MELTF,0.03260614051823254,0.016446685870429308,0.038110248435910654,0.04083435800532108
NLGN1,0.022911860880132678,0.11640800816420575,-0.016113466824693806,0.029559974873148945
SLIT3,-0.023005818292846515,0.01929111837301624,0.0074650749208065165,0.031564353792374523
CCL8,0.05261104104128482,0.09268794037149056,-0.0015829874437950106,0.0933071703994567
S100A4,-0.02786016270823104,0.03605291811962792,-0.05623140078698917,-0.012290008181778065
TNFSF13B,-0.04919789634003352,-0.049570633999202425,0.08404801666667709,-0.04993289289365567
HSPG2,-0.023246419519271828,-0.060225355984261236,0.07300283975852591,0.0771552613002716
FAM3C,0.024050106647212532,-0.01650242620581564,0.03351186783199361,0.030161745836566625
FLT3LG,0.05715266368925307,-0.004914367029848,0.07272034297779961,0.09664687071611357
A2M,-0.05067574599398425,0.020324674553407248,-0.023059475566821967,0.014000804947616708
VCL,-0.0457454374496868,-0.05491645736044028,-0.027455681768835772,-0.0007497460961440814
FGF2,0.010307447474744838,0.021438704202447582,0.01959862432866209,-0.028271053663842933
AGRP,,-0.03474366828649845,-0.012577235545087414,-0.018983006318655092
CNTN3,0.03317215939864786,,,-0.04724672349550349
RNASE2,-0.03722818555074462,0.06885890395650726,0.03617337257776426,0.08825813163414252
ADM2,-0.017159620847974184,,,-0.02031849464712619
GAL,-0.010490109283316852,0.01825464511574293,-0.024865292525820232,-0.00019212776900775298
IL36B,,,,-0.027276627578260416
CXCL6,-0.01285881061946605,,,0.04849636256129382
PDGFC,0.051193145652372936,-0.014821505182761879,0.020975918999865943,0.0655790760592913
COL8A2,0.007885334267652951,0.05761307393926059,0.03407418397403621,-0.05718354849169358
SPON2,0.02172184340381265,-0.034805710500702206,0.026769157149870562,0.0939888627486899
SEMA3D,-0.012223036262942308,-0.025635675437059285,,-0.03760380361975287
BMP6,-0.014746781819413014,,,-0.02083044452905015
TIMP2,-5.8981109338181314e-05,0.00541560221820923,-0.033965597407380255,0.0815048439828996
EFNA1,-0.05735210858947466,-0.013668160549389626,0.027930429895918738,0.0967646585717748
S100A12,-0.017629057461977595,,,-0.017847906397107573
TFPI,-0.029063531463945667,-0.0038595356492071397,-0.022374695495667576,0.050206433403649976
GPC3,-0.034016097087466717,0.06234267383066952,,0.0945102315578921
NMU,-0.02693107980581701,0.02352038234627493,0.06171909806608207,0.09592210344215564
SCGB3A2,-0.020137823575044195,0.14846109697167087,,-0.020830463174716884
LAMB3,0.030908226554923948,0.00767256697704073,-0.07984851528117415,0.035674291549669626
LGALS9,-0.03498462647541719,0.010538705269671817,-0.04712909090487716,0.025466872693638645
VIM,-0.07327548889095056,0.02333182482597915,-0.04260220521465323,-0.0028383054220065236
PLAU,-0.0002950253649769483,0.10346355066562486,-0.03767300648180396,0.08198567211274196
TGFB3,0.013074951953668432,0.05002493042496526,-0.0005700128198838654,0.03896506650109377
APLN,0.00490271733609282,-0.0553890053489355,0.09742402764455362,-0.017665751018501777
SHANK2,0.028512676951331382,,-0.07733143768145163,-0.007361477960688701
LTF,-0.03876908446329138,-0.03168145927304155,0.052442004665280255,-0.07533435676186133
PYY,,,,0.08767605259172136
PENK,-0.0016108967298825087,0.04150309873061609,,-0.049977358307695834
CTF1,0.025386955945045635,-0.05092960690317276,0.023054438009974944,0.03966024749176316
COL3A1,-0.029331361103570663,-0.023414890763721198,0.08878162753403636,0.09781323268249745
S100A10,-0.03641552006781686,-0.019733273370628232,-0.0036099717578134427,0.018921078686166007
FGF13,-0.03318113053657757,0.08823292311173568,,-0.0002889601680028522
SEMA4A,0.015591516503403246,0.06750744453897843,0.03235144176410544,-0.02624234916895141
EFNA4,0.011646332251874636,-0.03118921993247511,0.05765647093939284,0.010115574632691198
HSPA8,0.09052090529020373,0.08409843158187025,0.07054749844108187,-0.07335718558746954
NPB,-0.011205448293416775,0.08751248764447019,0.057073848216772756,-0.04843694456583538
ULBP1,0.03360968053101789,,-0.02640798185365081,0.07615894850287619
SEMA3E,-0.040367329600051634,0.06454853120968126,0.06619955323826575,0.07579260738218972
ADAM9,-0.06131561882264952,0.05827812984997292,-0.011891485076689487,0.09721897291713094
ASIP,,0.016599257132893442,-0.09399585212434212,0.11469097220110733
IBSP,-0.03763369432048047,-0.016924237291888876,0.05105460295723387,0.004071641460343477
MMP12,-0.011381071804007612,,,
FAT4,-0.01902434231939861,-0.04531137551175343,0.09441647979365046,0.10064952300580388
MDK,0.04778664661433635,0.11062896156631395,-0.05397928130058174,0.09701934448160117
BMP5,,0.025826518503908824,,0.12701615846549494
CAMP,,,,-0.026060242603267333
HSPA1A,-0.01792542590524672,0.03793547216067064,0.014469106767954619,0.04582250719391605
SOST,-0.017629057512842272,,,
SEMA3F,-0.030256649650790984,-0.05354081258485132,0.05644997714416043,0.06641088548614546
ARF6,-0.006784126309008527,-0.017559167606935593,-0.0325211611317221,0.06454565857231409
IL6,9.100168081583404e-05,0.013842227022249822,-0.06947389193129702,-0.012495596573771441
CALM1,0.054372105698461695,-0.02475467760743506,0.09523861626507858,-0.10114647128378708
VIP,0.022113346262287923,-0.02563573598279074,,-0.014770985806763457
NMB,0.020482240309666423,0.02889273194967802,0.08416646879719403,0.08671056496526318
CCL26,0.029794488735654844,-0.04651336401302129,0.01373704713109152,0.058400690623634344
FBLN1,-0.0122168658907266,0.015741188079291497,0.016555286729415086,0.095267807668043
SAA1,0.03747677014574971,0.028476222389539355,0.0044966014050694825,-0.06960765774723908
MICB,-0.00934273383132047,0.002246812701355112,0.06710783827619793,0.03183076065678169
MMP13,-0.013466167651326457,0.002452589939595588,,
F13A1,-0.012392017911127151,0.05518790613908204,0.004775473410855562,-0.006091339588490656
CXCL11,0.020583754318267748,,0.07223649048516786,0.007830658012438357
COL5A2,-0.009651471811940532,-0.06540596848184237,-0.015051075073445769,0.07123615017065345
EFNA5,0.00260919184227482,-0.05676956208731339,-0.07310779336582401,0.09102510555415605
AREG,0.05099531083443227,,,0.04885571057922618
EDIL3,0.06883911419331111,-0.10115431279225957,0.04443563580830481,-0.061628168743886276
CD86,-0.03737111112387474,0.025588277912249047,-0.04873135110028185,-0.025013717007051135
AHSG,,0.0004505845513357948,0.032097845363604535,
HRAS,-0.045527041889367965,-0.01938939027856611,-0.07773481169790966,0.04984263090252128
C1QTNF5,,,0.011659642792698023,0.14263583797938792
RLN1,-0.011724781985055577,,-0.03553808819902571,
COL4A1,0.001058736328122693,-0.08194500964398521,0.04748422131872447,0.06888328216284571
CCL3,-0.04288431735076454,-0.00046536619332893163,-0.06496533573685823,0.03903389552214912
BGN,-0.0006820711771387739,-0.024377833193049495,0.09891952580413732,0.037211267956554724
RETN,-0.015803933833801385,0.03374351152833634,-0.05326690967283312,0.07281506113833254
S100A9,-0.03764180337647777,0.012822676112107462,-0.01001082877252823,-0.05154610036363466
HCRT,,-0.0037897784171873703,0.047102615422050964,0.07984662224097265
FADD,-0.0001296510399238672,0.09386451658236274,0.031097202152255102,0.06694066182661
ACTR2,-0.017800158836147103,-0.043091361680880486,-0.007102811790426914,-0.02646547494269337
BMP2,-0.012962954607911137,0.0351183915220876,0.06474812783582223,-0.016080089200116162
PDYN,0.04531044958079122,,,-0.05971735020130436
CD55,-0.07332251472497259,-0.03192748946524929,-0.06910539290226099,-0.07373278732265487
OSTN,,,,0.06461201128787775
CD6,-0.023141769165864672,0.06245648827715873,0.024085408647865028,0.07782821222183224
IL16,0.006273808138236575,0.14101467548640512,0.024221100680836802,0.05735791626113226
LAMA5,0.006327949559057121,0.023297781084681543,-0.03510906303532325,0.1200341933810899
RGMB,0.025624883259847648,0.02690577676176053,0.04782970979764489,-0.01095212044815537
INSL5,,0.053759719118386784,,
IL12A,0.02670404037345221,0.06157089469629612,-0.048704999673783174,0.0733487071923217
S100A8,0.005779222391457301,-0.004164808369119966,-0.014741712853000659,0.019754878509224878
TAC3,0.02037763865899743,,,0.05990313733417216
TAC4,-0.03615852518941892,,,
MFAP5,0.1765109971550095,-0.02637696399519243,,-0.0034095329715549986
CXCL16,-0.05159718811461949,0.057923521719568535,-0.07983263034336267,0.01190012375578406
AGRN,-0.0012261087032388457,-0.027409701567302585,0.0931697221650313,0.0978745613704945
COL4A6,-0.015803934114669703,-0.014465686698907097,-0.016252532755193932,0.05062224446627391
FST,0.025025380070477322,-0.04008938783832376,-0.034043627891174155,-0.05723804840222149
MEGF10,-0.0034427754953465354,-0.03277899814743012,-0.06713993257588523,0.004915804534781058
C1QB,-0.01471405360210169,0.02788846598623029,-0.016113682690769487,0.01640358482223085
HLA-B,0.015752912548733806,0.01824821648704942,-0.0097347748518871,0.03965187338315175
PDGFA,0.017161806951168253,0.038308516649989556,0.009352960950327909,0.03156490635463998
LAMA3,0.07884466809425027,,,-0.030131024868433963
DKK1,0.039531876195650954,-0.042074136290340285,0.02409073466763907,0.04866923461489272
INHBA,-0.025536915250819105,-0.04577554209948027,0.06365785960218713,-0.04016538728000417
IL7,0.018744211560382886,-0.027100030205601554,,0.07950578984619952
FABP5,0.041945258148570065,0.03541297144752081,0.1901036565919638,0.048154574725418745
CCL4,0.006293672945860188,0.006096319124675201,-0.15040228135999018,0.05744597119426995
FBN1,0.01815257856125896,0.062222469715889836,0.025897675887891214,0.049101238410078726
TCTN1,0.015660028545445504,0.05949937126783984,0.06558193509648738,0.034493389336250506
NCR3LG1,,,,-0.023462895227907277
BMP7,0.05821328978782012,-0.07055265202481675,0.06279099544916465,0.08830015176875337
NLGN2,0.001676303064331282,0.07607694646685184,-0.02844257066872213,-0.007839994684468133
CCL25,0.024350666880926308,-0.027806242992294106,0.005961301583129265,-0.02413554139720699
NPNT,0.062348606530869904,0.005157500304932041,-0.026339545215009204,0.043669356858351126
KITLG,-0.010248021067206315,-0.056899293979254854,0.06310640670204588,-0.015625926235553367
MADCAM1,-0.0277215109830449,0.0152677296398346,0.031649850279293096,0.028107011513742956
F12,-0.00781689868750649,0.07529328877037733,0.029137543101855096,0.0771196939865661
S100B,0.11277175612944382,-0.025672013109905214,0.08407720534894862,0.05041972876190806
IL27,-0.01751276220690759,-0.02563572257072463,-0.05563702029003829,0.055482953500000994
CD99,-0.0016626388535179231,0.062092219831407613,0.015071764046712306,0.10546548042468429
PDGFB,-0.030521585935839767,-0.075088341213004,0.09938870453638782,0.035897698584928195
CLEC2D,0.034481192492955136,-0.06097110936690601,-0.003710470379633184,0.10550994496213817
F8,-0.0339346400393163,-0.04976805390197657,0.06941044523638334,0.03609726169376013
C3,-0.0282335260655196,-0.03626277959546968,0.030897508148407724,-0.10301851503878419
DLK2,-0.02867939776722291,-0.023691375394426634,0.0645046040099261,0.0027255637043365364
TSLP,0.01576279141140579,-0.03416291228304267,-0.05564754531032567,0.0423332485692675
OSM,-0.04795560200369813,-0.023312416397321897,-0.04988103286262103,0.04299251483855657
PRND,-0.012858813104401082,,,
SLPI,0.02279039693757247,0.10821269891931819,0.047565512846299896,-0.07045878791378889
AFDN,-0.03382863485708012,0.002500534007114918,0.014458577920785769,-0.020266541064656043
KISS1,,,-0.061650859304061875,
ULBP2,0.023258444511332545,0.0510893604404879,-0.09472787098491735,-0.03451387588376025
ICAM4,-0.011554150678602895,,,-0.022301405787791367
ANGPTL1,-0.004439660406370297,-0.02674066871367036,,-0.022538046616829226
LTBP1,-0.020803325988918635,0.027055162223627763,-0.01418154093043002,-0.006108178192097142
NTN4,0.05762154180124443,-0.011769739425613707,0.04863553138808015,0.01906253474320066
APP,-0.020209999161944055,-0.025711174357783542,0.019461113174759032,-0.009402716795413518
RIMS2,0.005433757115428173,-0.017825776970821557,0.008100878344393613,-0.011852238293592643
WNT7A,-0.00022705309431806097,-0.04218403403714024,0.018542311972899975,0.04858399006416054
GAST,,,,0.1634022321261333
GPI,-0.04949083301592029,0.006417040180325318,-0.1088899594645591,0.026474141184605005
IL1B,-0.012546995601023653,-0.06345688692098062,-0.06486774853281622,0.07803845005099419
SFTPA2,,,,-0.01898300644891615
HAS2,-0.009071326152395169,0.06661373365449962,0.028922009702865337,0.018511100410273672
IL11,-0.01751276670971705,-0.010475695439942055,0.03514552554457374,0.04037407542770404
SEMA4B,-0.0034152501371647864,-0.06992810272186964,-0.03354822419360242,0.03654065779013283
FGF12,-0.008257146557158581,0.04984139464966482,-0.009597585349100787,-0.06356805921979007
CP,-0.021798219052073086,0.04129371393582189,0.022387068453544788,-0.06648446233251046
NLGN3,0.023919766023504405,0.0013746039353154122,0.01795363962758918,0.11989547437653088
GZMB,0.004799990336364186,,,-0.005367763758618489
PROC,-0.009751441164356797,-0.0530620620807899,0.051737163969259,-0.02863893382605149
TNFSF11,-0.011893068054616018,-0.029173147867603517,,0.08111503110894557
AGT,0.01726267807523531,0.09939476007070364,-0.0009661507179625377,0.143355963953292
PTHLH,-0.020716294297726878,0.08870061386034964,-0.019630326326989717,0.045252564744945524
COL1A1,0.012306939586488817,0.005915762508082574,0.05924095910689245,0.09129505299159467
LAMB2,0.008123452019136662,-0.003969144033836465,-0.07299160850717468,0.0966916484629985
DSC2,-0.02374206853413269,-0.037118193041865755,-0.04541184589766739,0.0474084693900437
WNT5B,0.029206968254142488,0.04739058463589091,0.10598970301669376,-0.03485525149580462
LEFTY1,-0.015564075144386937,-0.027455149939440718,0.038293079147085206,-0.03031318356606372
FGL1,-0.022493350555985572,,,0.016566816821597115
CXCL5,0.10791314286525423,-0.03267368690431778,-0.01048264065851952,0.018156114262752838
S100A1,0.09210150587523065,-0.07029128474488681,0.024786555611053973,0.02977176989816922
C4BPA,,0.005319499135515596,,
NPTX1,-0.00795173055178121,0.09455713831610857,-0.08050236554923579,-0.09777406542973045
TGS1,-0.012567911746225159,0.01850090118076973,-0.011245514840625769,0.05798951794494294
SST,-0.0034302838066395764,,,0.007478186611870219
IL34,0.014658208609175386,-0.025993231521892306,0.004156983715560823,0.03366195026545495
DHH,,-0.026740681627190867,,
XCL2,-0.013316776290072399,,,-0.022538031378670675
TF,0.02249743794570094,-0.0626223974579897,-0.12166210555577354,-0.12443625202975367
IL33,-0.017357533236614334,-0.07744858744972184,-0.0034522473392017456,0.006694228246912769
RBP4,0.0495570241243122,-0.029173159824538383,-0.044174396831109276,-0.0029050991051940878
CCL19,,,,0.004867006639460593
CCL20,0.004804989078827061,,0.050998186441006774,0.016802039145833458
NAMPT,-0.03510987713540754,0.02801517468065513,0.04635279082434627,-0.03118439264194116
