,UKF243,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1
GAD1,-0.008583978200132122,0.013655508649650344,-0.05992714806676222,-0.0023574115584265483,-0.028167658089731124,-0.032517600280619854,0.041767117820870794,0.056304749774926145,0.03776811035481723,0.023441114599356123,0.04614391063239292
COL14A1,-0.04951200088021674,0.010948584169809367,0.07095543517201057,0.00917158917542049,-0.025983490813567697,0.010648180958989334,0.027410876272362845,0.08856116474010768,-0.02881683867642612,0.010884623762128261,0.08867617386142378
HLA-A,0.02161158927712319,-0.05267729849845901,0.0968653124819671,-0.003719648670804212,0.04515932657727767,0.04187089736721062,-0.06723548399614034,-0.012304733526707277,-0.014285437343419648,0.030739441288521286,-0.03155223779511054
CD5L,,,,,,,,-0.031319521748943584,,,
FGF18,,-0.01778597801856946,,-0.025312659436695247,-0.019522794157373506,,,,0.09688904015588343,-0.03305035329203117,0.057600607587204075
ADM,-0.03652280312266816,-0.04469487943273168,0.07959011773061975,0.07074503591606904,-0.008990268820919462,0.07977507759413745,-0.03616452826299313,0.07141275189032899,-0.01685238194095421,0.0338601763018102,0.003217361243768048
CCL15,,,,,,,,,,,-0.01832004844027647
GNAI2,-0.02472845218221248,-0.013933632468010625,0.08462982591489968,-0.010948465281480304,0.015734962130187193,-0.010210965175440049,0.0669613665688914,0.02851123295233307,-0.054041008753489786,-0.04077344371466324,0.0410888782849385
HDC,,,0.044588428753704216,,,,-0.04813208067493125,,,,-0.012075202825629773
COL11A1,,-0.0469058052193252,-0.037377447344537636,-0.01767195955704445,0.008611851958515283,-0.011715041612085742,,-0.03491466771430383,0.016185205817051483,-0.02080456919995798,0.01772690662526499
NUCB2,-0.005707589904857177,0.016042915301336183,0.037832032671170114,-0.03746473337807065,-0.011911164679316171,-0.0060278558388655885,0.07092356663430123,0.016926032164799612,-0.03605858230083826,-0.016722271022522512,0.0009392081912549657
CXCL1,0.03697862856674344,0.013171553397286461,0.0007515357676277063,-0.026268810637693908,-0.04203041078122107,-0.01967812506690532,0.05465173981527462,,0.0011916788087430062,-0.05455612462141337,-0.008541833888010013
VCAN,0.017907667191140363,-0.024045295992504427,0.07849690723068312,-0.025429767321363764,0.01778480498965645,0.035677776792779774,-0.006394149309647378,-0.01290852199166777,-0.043713837053407215,-0.008733083510599702,-0.026372561610693065
MMP7,0.035675680246557304,,-0.015006155625281093,-0.0233297024450758,0.03661420733744074,0.03682182033824903,,,-0.0031707084816642106,0.03885732885020315,0.02074441656565251
PTPN6,0.03835835589567883,-0.032297413544583875,0.13854598465636708,-0.007044858793364252,0.006618199323443791,-0.04433633453893745,-0.01634634973074486,-0.042955312343685145,0.02327575079274323,-0.025283129340426543,0.025650560559701836
PTGS2,-0.02005496180699195,0.026857020942298932,-0.061061333736413606,0.018379816009348057,-0.04954509960672588,-0.003223288480796575,-0.028435296563321066,-0.001894819997762475,-0.03441084343044113,0.03528260878273338,0.06747960341044344
XCL1,,-0.013640310799960222,,-0.02281350000467641,-0.035060875826284324,,,,,,
CD58,0.06607734515487533,0.021846019794645358,0.09763584558476565,0.010462034959427116,0.012179468708250027,-0.011331894437931096,-0.07340515168848898,0.011369615461934289,0.009206415008746126,0.08148265200169907,0.02542107719785095
TNFSF14,0.03646047801683045,0.0024006905985683277,-0.006778868703724851,-0.023586601260077552,,,,0.09848531186802133,-0.025825329043026646,-0.027616325530337386,0.01436183065638605
CNTN4,-0.03362378827767089,0.02708516040162336,-0.02793563181229861,0.01087935020851732,,-0.031023089808988363,,0.012918369495468937,-0.03599752640691576,0.038943250359230984,-0.031172701704006066
INSL3,,,,0.10195751845124289,,,,,-0.014990412761753927,-0.014072170289608546,-0.02508430177268456
BTLA,,-0.014220478093545019,,,,,,0.04740092130409304,,,0.08016132222364362
MFNG,0.0757003963581233,-0.023844723461330913,0.10263762931995025,-0.07246064209801362,-0.004034880476460177,0.011117958185891796,0.040585998311183404,0.016811677222066734,0.0627599208584158,-0.007329863221733937,0.03801298697244937
ICAM1,-0.02069132075436592,0.037980698621821025,0.1093466944004483,-0.02024580704150805,-0.011921912658095592,0.011800739525820442,0.03679642391143583,0.03976559437363769,0.0132048061935363,0.021294789571603485,0.04270776878691749
PROS1,0.01066955351477371,-0.011831861307715425,0.10431616652440727,-0.004435698248778463,0.0062486930954427766,0.0881654324170403,-0.002454745232527947,0.008410893959199814,0.06659004130679931,0.021607823595455544,0.032854007668588085
CLCF1,0.02243891986540493,-0.009821634466232763,0.00919601807243056,0.013813618606888031,0.011850056936831397,0.00849115849843914,0.15860736556060032,0.12302395483079148,0.04574591785065236,-0.012637146214461265,0.03961300431855274
PSAP,0.06461607915688082,-0.060326481044015313,-0.09480629249446373,0.019258461925211124,0.04022646971922151,-0.062099520807238594,-0.007903859981714709,-0.009147326895671888,0.009012571300905601,0.07402995350608296,0.008419685759062377
EFEMP1,0.0025126064675282363,-0.04100126593933191,0.06144766716042067,-0.05264630683380984,0.03228377366169954,0.0682707613492004,-0.03272755990750646,0.09022318141991766,0.11068477248003976,0.04311113087163303,0.03500734854357535
C1QTNF1,0.0012497583331865917,0.08745671737765519,0.11232582610916948,-0.006415330124937571,0.025271914447237614,0.005714595836575518,-0.009428744530561053,0.013333430787213246,-0.01828418160757279,-0.036865800869501156,0.008641162812743703
ALB,-0.028768110804333422,-0.009930911843066572,-0.025170938057259944,0.05537774030577033,-0.017798491153217792,0.012638095896564063,0.014939692235112292,0.008008703370265503,-0.02231179853092331,-0.01163622097938323,-0.028364338584198002
CCL13,,,,,-0.010617319156959825,,,,,-0.006378447905021552,
EFNA3,-0.027188634484684133,0.030310420358695307,-0.060076247938457734,0.035485816724515534,0.01147987524778455,-0.01882878416491919,-0.06925993492121864,0.07230996131801558,0.02074019014944213,-0.032400477770027955,0.0395393009771607
DRAXIN,0.06690317568821076,0.0006339898813903276,0.08037283678386387,0.06612382182428118,-0.04279336869466087,0.056050340315604824,0.03504230257734389,-0.0017469818131277295,-0.03775644602258641,0.043429760369699574,0.026980297906755817
RAET1L,,,,,,,,,0.03834132266827813,-0.033551257329568776,
NPTX2,-0.028725964206377463,-0.00011890113873210394,-0.10462567951323168,-0.02456461709773382,0.026104490944924293,0.010734277546514515,,0.02261804286181133,0.08001480755676947,-0.018974795538157972,0.03735969732711438
FGF11,0.004674539427698858,-0.031017957476101955,0.12905990242049872,0.0720197997524674,0.021260841875646586,0.06299180119738676,-0.0592953781955382,-0.009485442990772185,0.017255127610944943,0.04222356454316797,0.036296533945353635
CD59,0.024809274564400234,0.002169610896605245,-0.09020892130547052,-0.052624770198128376,0.028640396484625477,-0.011448505551133109,-0.07382011219899458,-0.02889606411265882,0.042780174084497975,-0.023378987152335315,-0.035213970126653914
COL9A2,0.010241766456943377,-0.010051899092611973,0.03197299137841881,-0.05145526465085645,0.029329020882545975,-0.015007226997869787,-0.0974408809592916,0.042396228261614814,0.04848420323167067,-0.014559884620560138,0.04777556702966731
DLL3,-0.038508493227777475,0.005280776003632216,0.009730643237214495,-0.00633742605726125,-0.022807336055539976,0.016110552758767986,0.11247070669914119,-0.016283602848379958,-0.010181144340069373,-0.005177783920079762,0.029051132384693076
FGF5,,,-0.0200434762763601,,0.0630688250679754,,,,,,-0.008606232360075435
LIN7C,0.021110793386535057,-0.04110582241434473,-0.004754382096661261,-0.006828862496138469,-0.038336777581018715,0.04525366090050553,0.020609839653054598,0.07461434634899179,-0.025462685323202474,-0.03100747654641159,0.02034212194735735
GDF7,-0.02032520757594358,,-0.01497158198781772,-0.0066478580782783495,,,,0.014534825948445617,0.017908667757713447,-0.022450458536468626,-0.024262464908246715
PSPN,0.059467285284262573,-0.009102218601667716,0.02022007574874408,0.007673622639481055,0.061115140189382494,0.01666613956624352,-0.032512129252640146,0.006478577562879794,0.02488131841130164,0.04608664314677002,0.03549463521898613
ANGPT1,0.031650732615984306,-0.007476581682690522,0.08483463263053066,-0.05611830760935043,0.0011004389826186724,-0.022988185783868662,0.1583389645979261,0.11468914642707508,0.04005329139020054,0.06007050136800119,0.043820276480972156
PNOC,0.10051690910146245,0.05341147549410589,-0.07272506649360815,0.0012512555456438415,-0.017798491153217792,-0.028701039913093376,,,0.0446359161772522,0.06902680807543367,0.0068399655943907275
L1CAM,-0.02207648757928998,0.010286141395294967,-0.06788797148752862,-0.004267472471735986,-0.057609764839616134,-0.05953804572322191,0.02561146533139517,-0.0051468323017224765,-0.04619155230336302,0.00691057584788112,-0.003924796789467497
APOA1,-0.017195710095007772,0.0242154798911331,0.08812080449871651,-0.018816803646139597,0.0382233779591522,0.042325669441565794,-0.0803366876190256,-0.03709455667117006,0.11434912275006415,0.03984225211338347,0.022807142701242972
PSEN1,0.05689516996310678,0.023682713395299163,-0.020568381443993106,-0.043938454431583174,0.03606765989630701,0.004648652714683803,-0.02401424656065609,-0.011552153741711901,-0.003966952828279046,0.011511726038058402,-0.022506603035817866
CALM2,0.01796760467127528,0.0075983596655942245,-0.1163058331173363,0.017330055572727557,-0.0322065419102068,-0.05776742118324708,0.06408432964067011,-0.03136174033944779,0.04145534117479417,0.05563200769032897,0.03947430722429899
CLEC2B,0.03444731162542459,0.06515667331207786,0.08336034184796032,-0.04545836413361699,-0.03427905992490974,0.011865947715862123,0.06400827083559424,-0.006267905170240365,0.027428715569028296,-0.0174585512705525,0.042367740167402385
NTNG1,-0.00906711980366255,-0.03465860920188186,0.06166575643923693,-0.013207942425711959,0.06322386042984522,-0.043873786986162226,0.14020783276215426,0.015956803459957924,0.031309192599609986,-0.07392219655429344,0.03961365473105871
LRIG1,-0.025138335021164294,-0.014274061783831605,0.06612119081497692,0.04666414332699832,0.048572488363617335,0.04575974962945299,0.0578142373901763,0.0349681067289928,0.07419297194817703,-0.044296968370333166,0.06478355970381713
CPAMD8,,-0.01731859846679979,-0.018132021674427,-0.002262293031273166,,-0.02679100947797124,0.06951628714791958,0.09262984369572223,0.09811636561500522,,-0.026283529088079897
GHRL,,-0.016872506023194126,-0.005035868996219147,0.03581350108507292,,0.05423111629295646,-0.06165575439982707,0.026706625510072086,,-0.024284529692670177,-0.013120191785333473
NPY,0.0844206989982142,0.025445154663012184,-0.04540251964664353,-0.006989524705544269,,-0.027020465174095096,,-0.03547822167474349,0.05351788235769802,0.050827366821654334,-0.03167533808791604
MMP2,0.03121437927598268,-0.06160963813301993,0.05721672664763759,-0.008366508915257939,0.055395403443779016,-0.009339029490529213,-0.02665354787437302,0.018348046646498927,-0.023617674326447277,-0.0356578113684885,-0.028017203464424247
PPY,,,,-0.021808248443635814,0.030950792642929093,,,,0.05552247199237299,0.07222393885239035,0.045455925540572296
ALKAL2,0.08092851896544981,,-0.020558696790657704,-0.02334203928960531,-0.04197228887037467,0.02178524342890839,,0.04552594460374618,0.08134933465253504,0.005967845082277515,-0.03747772842925856
CSF1,0.0025716770408168075,0.025800049219176596,0.062285077229715345,0.04089381422192062,-0.03294298269234058,0.09065171414588438,0.03536426816734593,0.07891528078074019,-0.002698605584143917,0.024327744934442688,0.045553520705205824
SEMA4C,0.005938026309900939,0.030182464620261966,0.013639640191585024,0.002501278205782066,0.004981399724559621,0.05408864352629538,0.08269101480069521,0.038417284889890754,-0.002309131897059327,-0.032795925581259926,-0.003217760760563576
BMP8A,,,,,,,,,,,-0.022514511109032947
ICAM2,-0.013683492781817248,-0.024274628904970747,0.0282206597613222,0.07106016301373463,-0.009027081781636,-0.0028267003144360325,-0.039100344891650395,0.010879460734914947,-0.04580337170124652,0.03603005445737515,0.02458950621902751
SYTL3,-0.04965489682600938,-0.016756978879353044,0.02855224371520004,-0.02875347909661786,-0.04745797569437717,0.13248725555514274,0.13036742504154017,0.020004407536372993,0.12740780561411447,-0.029046056392750562,0.08625829060649967
IL1A,0.0180750239544786,0.043319400476170465,0.0006009019468160179,-0.028661501594129692,,-0.01511735480720143,0.032152448402111365,0.029359408714540285,0.09625736063043634,-0.02542908775583811,-0.016201839209189443
HLA-G,-0.014640110986197627,,,,,,-0.042174050146523624,,0.008948012558465905,-0.030748641596121024,
PGF,-0.042034191835938976,-0.035144431125635485,0.08664277467708587,0.06186553747913691,0.004697676804399036,0.06852268549180995,-0.04962670552732578,0.06005929822782716,0.07379253913159828,-0.031176965068034992,-0.01603043153432277
LGALS8,0.011277711980561388,-0.022852578690889937,0.07716729800902805,0.02171200039912454,-0.004743696928260163,-0.00326358037902009,-0.12434466357934901,-0.0277850456743186,0.009432509566979943,0.01489658359827039,-0.016955079124838783
DKK3,0.015955366680511347,0.006679864695415941,-0.07312626984778253,0.02726447465682029,0.0024198225813187087,-0.03636595992655683,-0.0029386329769060873,0.01885229465464033,0.01861620546251538,-0.014620729235787349,0.029554483341406257
COL16A1,0.03705819551957268,-0.05775257791984382,-0.0025751543377025643,0.031186459816559042,0.024655550151025354,0.056262177519656995,-0.013650368466556786,0.01705021747912837,0.016870108402850543,-0.02764050729188999,-0.0006784971670818304
TPH1,-0.02706945711566523,-0.017000449463364195,-0.021554399192288572,0.0837504387307077,,-0.017456438485746722,-0.04041977434606765,,0.020853581744348218,-0.010118458799659112,0.08675054714188282
TNC,0.04197835292847681,-0.04912134032384628,0.11750369561923256,0.012756683686134924,0.0674139035124005,0.0736715124250587,-0.025353261635954142,0.05927503219817662,-0.010107095061820568,0.06658862907019242,0.038187939202292694
TNFSF9,-0.03814868982748784,0.015209454510781796,-0.03933301363811711,-0.01481697372614439,-0.028339674510534464,-0.006676676046688249,0.007988506713007342,0.06590878583272339,-0.03268103225859804,0.08738025601208556,0.011869412522114778
C4A,,,,-0.004824699138696281,-0.019522804751842277,-0.015344872562559148,,,,-0.006199453984199754,0.05340493355724139
CNTN2,0.010343890986022551,0.016662271752628344,-0.0627311779558454,0.0025098051796344162,-0.020671535612000275,-0.03190926653540873,-0.03728564109238532,-0.10142066298721043,-0.060491970505347256,-0.010534554775414835,0.04547351097248464
F7,,,-0.018132011135489456,,0.07070831904093108,,,,,0.027744221152087637,
LUM,-0.048401879843034616,-0.04051198922583473,0.13408414576959288,0.0070074762591087435,-0.03661833478217305,0.04467336352208668,-0.04082796098608001,0.01062360491184923,0.09606138366067182,-0.01639964641800366,-0.03356284027216531
BTC,,-0.03090619242272911,,,,,0.05423803351504722,,0.10584591614845386,-0.021725744140803065,0.08171151307064108
APOC1,0.08396682833160336,0.06823191306348447,0.1394119005769588,0.026863867216510687,-0.04632215711323941,0.015411826994565312,-0.07937137763596072,0.016924284290492,0.07229179239449234,0.048689391965298,0.028380502255208592
PKM,0.010401863011598744,-0.03113588774781191,0.07009609252729775,0.03303465454264809,0.008543398491422589,0.09642764398562437,0.016293259962426594,0.02813719728673264,0.007099582022180344,0.028620302644290444,0.023900790450496156
TNF,0.083247546598477,-0.036728196076833364,-0.02661097623038823,9.571356452388089e-05,-0.010270844345002339,-0.036451005333496656,0.03942222661212043,-0.009359937985824032,-0.015175136342557656,,0.023195038392307934
GNAS,0.052200994325949865,0.03852632582515168,-0.055236062144400126,0.03802542062477301,0.05316270902022801,0.046670031606370885,0.057032955458949694,0.0012251968596058318,-0.11672139280152875,0.028763518619463246,0.03340675306520436
BMP8B,0.09827156477551444,-0.029023519155230375,-0.02955847963830474,-0.030010141891453613,0.08986848133924562,0.08668382190327685,0.01968126209656074,-0.005939122173517215,0.008653214700076626,-0.03569969385373197,0.025327944954782175
LIPH,0.1546236276113658,,,0.006199525863415044,,,,,-0.016918971485677434,-0.0029550742085729187,-0.02626516274591981
CCL28,-0.02032518973471661,,,0.002873383463042068,,0.01050917060434534,,,,,-0.017482566559724792
PTPN11,0.00826912994857339,0.004911649485697027,0.041900659343471626,0.028534927318686423,0.010936097549673014,-0.010463533207942096,-0.03356460859057443,0.004783965076116825,-0.06566599808712356,-0.02779401373477398,-0.0182944695195937
ADAM12,0.05707610193259196,0.046800426390899943,0.07752639061187838,0.019960739481658323,-0.022278839421352493,0.041986436862782806,-0.009796379502258614,0.01619900435734756,0.07379214700795547,0.014747073796772233,0.009640608749721098
EPO,-0.04432053982416146,-0.018242345128778384,,-0.008418648191117156,-0.016183077226579107,-0.017456441049283834,-0.024426133487489333,0.004588246714242588,-0.017571641681859557,-0.02147907579032512,-0.01859125659649341
EDN3,0.05388832607354629,0.02028896608800512,-0.03212736512810585,-0.015714038660697795,,-0.017636565541784537,,-0.027437763455475883,0.009017283742571248,-0.013170675573793202,0.08160323233343927
CCL22,,,,-0.04391138244507089,,,,,-0.016068997268814354,-0.01884695396412189,-0.028728363296109918
CCL2,-0.0528347991720798,0.010613045689838708,0.03566724766180522,-0.019531104103023347,-0.03666168167348607,0.036147675711840216,0.01917827202669916,0.10237923812596969,0.03338070762437558,-0.044051632911689884,0.06212119922959075
DSCAM,0.06094388187640522,-0.028788571810355306,-0.0067748175155817845,0.019831626191921917,0.00784808773175867,-0.02959563973677486,-0.060639049334192,0.12301798149925898,0.008527418267101917,-0.03381348446252867,0.07159519600973534
ANG,-0.049816687832300574,0.017917724606620767,0.029451164035607744,0.0134184537079391,0.04778623589694719,-0.01624461895455382,0.07441929176528328,0.09894815776947247,0.013260014629167366,0.007591615276109763,0.05689588874569387
FBLN2,-0.055502223125230794,0.0028162106669681226,0.06896132479005691,0.005667974001983906,-0.029264488393547963,0.03357897270213308,,-0.005676920679846878,0.09609646520841753,-0.011441695487942194,-0.0143923395441556
VTN,-0.026312179634031676,-0.01839216517422126,-0.030564655155329728,-0.03582850464515252,,-0.014505251521133238,-0.02452871768154422,,-0.012356024197891974,-0.027812504117935333,0.024595116372599108
VEGFA,-0.0326504342526108,-0.058008894640664506,0.07738695577767354,0.03978923847602857,0.041614301022393836,0.06604109969832497,-0.033274701638468095,0.08269416283240369,-0.05858844805786318,0.07581010705477782,-0.024296903355784556
F10,,-0.017160201346281566,0.050828244353889426,-0.023912274110522824,-0.0437686426675867,,-0.03797084626859084,,-0.021102960569600152,-0.03720037446127945,0.006074183505782199
SERPINA1,0.047604669032683504,-0.031111772286014215,0.06487606218589545,-0.024839922134982213,-0.007407449164077244,0.009008608417976164,-0.07548920875259955,0.06887175293161256,-0.012859116359679613,0.027099403399461493,0.003329905159305327
VWF,-0.018043362290068553,0.025981732816422836,0.07568450912385888,-0.021015849338121076,0.06106806737117255,-0.023879114586900854,-0.09557017669259643,-0.0278278944028331,0.08963383720795473,-0.015411666338107425,-0.08178296226969962
GDNF,,,,,0.043022084093547026,-0.017456439689832196,-0.03847485719872493,0.06804071585021118,-0.01653389334810417,-0.030077224933413128,
VASP,0.015134984387103935,0.046665472549933085,0.046230099612577284,0.0019291677065346269,-0.037646781977108516,0.06347517077251644,-0.0004136480319648174,-0.0650330106593194,0.016002503417803165,0.017032473649222224,0.02179684172290043
ADAM15,-0.003717808769343533,-0.005128467495656422,0.00398158394328728,-0.03037038992323417,0.01377378152447184,0.02643104910166695,0.06874884550674755,0.024743627583005915,-0.020144567277111135,0.02491904440798498,0.04157034913984396
WNT2,-0.023633760102355367,-0.014779065400289844,-0.04654210256134768,,,-0.016336639417426458,,,0.025956634832043867,0.03251985531008037,-0.0069685004855969705
CALCB,-0.0247363468256714,-0.022215838718306086,-0.02004347605854112,,,,,,0.09209943582355862,0.023547093501569506,
OLFM2,0.021300145363374712,-0.014769565456079369,-0.021522020362537756,0.024909263541690093,-0.022236781843801255,-0.06163644335346824,0.08215823374512847,0.05974750191109231,-0.0203775403482133,-0.044674167010079785,0.05452221745857525
MFAP2,0.007934641150052213,-0.029727863915720257,0.06527398447540977,-0.031032976893743684,-0.0522420982073241,-0.04085985826977184,-0.029529211138479134,0.07113988304406292,-0.03048102978507159,0.015268456090012126,-0.014900318039667357
HLA-C,0.03964442460566543,-0.010806438687216556,0.07734492112772524,-0.03168817736115821,-0.023431726425213465,0.0355541569029444,-0.08433096785123992,0.04894465181222301,0.06608334352015575,0.070390210841952,0.02278456803396489
THBS1,0.01647986514562879,0.045382194968471234,0.09911129500190129,0.009075438302697907,0.025902256556903536,0.008813258256521957,0.012745751113719485,0.0278858575738512,-0.005871407446113412,-0.0049937975405625066,-0.06005770796581931
HSPA4,0.04186060941259212,-0.021699545372321234,0.02339545836776973,0.04070820950196041,0.011938910596878955,0.014707901478750889,-0.044937262828977746,-0.011480320592955054,-0.013651502370813454,0.04049612190594359,-0.011256976979333424
LMAN1,-0.02024563286921525,-0.049529734308141456,0.08850785769039352,-0.012540690962356198,-0.06553467094680354,0.04267546713038409,-0.04942679226887852,0.10709199277274171,-0.031084804490655614,0.07145249126032209,-0.02100904374165965
LYPD3,,-0.01839216675671276,0.07253329806775215,0.03250754383226554,-0.008106935038735486,,0.008672245497533494,0.05520051355725046,0.015017612014912907,-0.023566148574554736,0.046381172871332255
APOE,0.032076733548378346,-0.0314031974932784,0.039615790917991375,-0.036826766330776174,0.06929617356047074,-0.05459542585109725,0.0808016367550225,0.03566243988622468,-0.04220242449223825,-0.005260678817974143,0.03369579906794633
SOSTDC1,-0.02993002635627986,0.09058227036121207,0.024259696478368842,-0.006685835666773508,,-0.026544050283896045,,,0.08855253497754337,0.0889020270226767,-0.031003607180606962
ANXA1,-0.0356281354005246,0.0015316951119423684,0.07692126208829334,0.01576799243923328,-0.018419271493125146,0.06323720148617916,0.07590420217324577,0.0688621449280949,0.0760738442715767,0.014965401541659457,0.02517059569220995
WNT2B,-0.019318249901014634,0.16044882249599898,-0.014267648039220534,-0.03285835176121128,0.02900563333195779,-0.01692319701144459,0.07186650932982294,-0.03450793092882069,0.032312390138820056,-0.023113147145867246,0.05505826119223448
AMH,-0.03907357300434679,0.026099198214961546,-0.03146530967425033,-0.022027266379876505,0.0014590550885151766,0.03085052201383416,0.002453310598921996,0.030889052409138227,0.07148092458747196,-0.022027758844255743,-0.043409028213219486
GDF10,0.07864683399015866,-0.010709581997427381,-0.03229695891559016,-0.00930427793211532,,-0.03358389206077565,0.012914829031750275,,0.07682177170659919,0.049290778712682136,0.03010255090178499
EFNB3,-0.024032854324740484,0.010494936138303306,-0.010260259133663472,-0.006108751839799471,0.08995643372881679,-0.004487091508471513,0.04008171284248093,0.03231537254347967,0.013128440976169511,-0.00878800230084793,-0.0008363459554924009
LTB,0.014562826290515493,-0.02619710753705934,-0.020922845369346348,-0.0005886482815620204,-0.032000820118926125,0.0007526308291904465,-0.03759640009771826,-0.036967339223462146,-0.02717177183212171,-0.028668762551351673,-0.017131098426312552
ANGPT2,0.02298053423978264,0.002505435499615072,0.07517689973505025,-0.0016848251119517285,0.015578172603036487,0.05999142199627063,-0.09282232138345395,-0.03147552323186594,0.03044299479639454,-0.0020961452163363098,-0.0331628074429526
NRTN,,,,,,,,-0.008157945306220899,,-0.019125575796021064,
ADAM17,-0.0013885390877812088,0.005175767785390512,0.06517989385574774,0.048942169916910604,0.007581635368128663,-0.01877374503189352,-0.00992952112546667,0.024065270450476912,-0.03910470221689564,-0.015143036528600693,0.051031180741514526
LRPAP1,0.0557672336608051,0.04379928169624021,0.087845183384798,0.025059301992223743,0.026640998526185136,-0.009639667403962583,0.026245986524314296,0.006778905138970163,0.04966517344528307,0.0023013147353361674,0.004771320142973541
NID1,0.05427522991204558,0.0015849028148557005,0.09414950066355066,0.028363848260141773,0.03061981859534482,0.027909758914120803,-0.00027481612863441594,0.008477395236915547,0.02299430689854893,-0.023197324519579208,-0.026529272988775974
MST1,0.009347163940900233,-0.05242304798606879,0.13895524656315486,-0.008796440107063418,0.02652144842602623,-0.008666963684916195,0.07870791507402942,-0.04568892552121956,0.06618934823375029,-0.029583570641994465,0.09243500556574703
CCL14,,,,,0.03908689234882192,,,,,,
IL13,,,-0.0014811489686951023,,,0.11163892596339449,,,,,
DCN,0.008993979035928527,0.001531381547964754,0.09008678204485027,-0.03982979822156221,-0.040086513114526864,-0.017190873116561502,-0.10600880721869158,0.036994829298082746,0.056965069044887295,0.011518071693049756,-0.0610587294968876
IGFL2,,,,-0.025852587391930113,,,,,-0.01741057135324414,,-0.00446555730414688
COL7A1,0.006770600623029803,-0.05023134242985253,0.06418068549631002,-0.013284422356237748,0.07051024803912098,-0.03682894252814885,0.025113310992682904,-0.08836929087176633,0.014209699285760647,-0.032232217476042616,0.04873861091006606
CALR,0.04564490053199707,-0.028992229790183458,0.07987890336443587,0.0192726233420389,0.06045672371327806,0.027503148257810223,-0.02080208878933165,-0.026212557064572702,-0.07753001795776195,0.03688406496999222,-0.022331699115225197
PIGA,-0.0014441633984952316,-0.002806566831954742,0.02481462579559805,-0.028273334813782258,0.022688897688212247,0.1086789298465445,0.03522049353314582,-0.057499625363683075,0.06061253643792455,-0.0015593625900066886,-0.001592248862862741
CD200,-0.0569324154467067,0.08872050244548134,0.008964194372983876,0.0018904265910528741,-0.04674565937783052,-0.04895649877714778,0.0008001393958546284,0.051498519508849046,0.03200350387211746,-0.06203832179506162,0.028345710779836785
GRP,,,,-0.033270173527342864,,0.001018449712739419,,,-0.01641387225871389,-0.020977630565891175,-0.022059725319427438
CDH1,,,0.09875904139735935,-0.007871202474987096,,-0.01615197639107446,0.01601318699556939,0.061506656534721954,0.04555812915549161,-0.028359787381077813,0.0786886838748467
LPL,-0.02089606589754717,0.04628682837032341,0.07031110926243342,0.06308808260592896,-0.03977005972730521,0.019332624289412445,-0.02336820682381025,0.024717579562714066,0.0225956380766717,0.005340170448787917,0.04923932946840093
SEMA5A,0.009306554052137936,-0.008091651510589028,0.11347733100956162,0.03254672225778021,0.04637214584152163,-0.008558744973560368,0.0114405101551065,0.003771480960827143,-0.003367800531573859,-0.012436287521984736,0.013178686564156324
SEMA7A,-0.0035924354372819044,0.047763137620408326,0.024326325400636804,0.039554720019116515,0.05058751215477795,-0.01000740454841316,-0.03405699799108499,0.02905540768887593,0.012605884302420047,-0.04353353832779196,0.037280490638721915
SEMA4G,-0.006211909473418802,-0.004718453710251074,0.0595635360532114,0.08903898770309608,-0.013407426917522917,0.02447186605210166,-0.033153891298803445,0.07593613046612963,0.043326960979065805,-0.01937520441305354,0.028936490782334744
SEMA3B,0.05075451040956877,-0.003333025203665702,0.022444928687527517,0.00018346565112076931,0.03843109039964578,-0.03219594359876049,0.07080179206564491,0.054092102626754235,-0.06113222494362033,-0.0068852705451635295,0.05716290807642968
RPH3A,0.0004352267855203359,0.06492628426981072,0.020298187159260746,-0.010617770282847785,,0.01605274095225094,,0.11739223270020478,0.04208098586502075,0.02275797289769399,-0.00205309227981952
JAG2,-0.061289177957646365,0.014077830001507783,0.005517627634007834,0.034854329543602965,-0.02132396714380075,0.019685337954049347,-0.02623277399117724,0.013382395288723902,0.02517902905939723,-0.0041347184158370765,0.012937264919669773
CGN,0.04963584682332228,-0.03714738628323082,0.16954248512307,0.013631582257278582,,0.06727516351377089,0.05601748516804982,0.013516972089048132,0.02268196249335187,0.026991219420877354,0.07702189427727137
GDF15,0.022067832942767644,0.05016930791574906,0.12057414393695419,0.05906266182929791,0.011432691611388943,0.010183035401247167,0.03809656972786782,0.09286006622447406,0.0284318777090094,0.06991863951674666,0.09230589504425699
SEMA4F,0.12386467145425532,-0.019324129999134895,-0.07135201194127197,-0.03369602845323809,0.08159373122543306,0.0513348205684028,0.0056725326581156515,-0.05305362140821167,0.04340685781107999,0.021111543886370217,0.039582918652799046
NXPH1,-0.036321464842099145,0.03514088740529201,0.03406918429561432,-0.01732612894018991,,-0.008030672660264474,0.005857465210882087,0.0511875373649804,0.01673307582928822,-0.002606132666226106,0.0649043616906263
ARF1,-0.025350105878831554,0.003312406485659125,-0.08395233771460796,0.025834905967479747,0.001586505091806516,0.027217044122387242,0.07709348852448442,0.0583667029552907,0.03208868567686457,-0.04161736831423736,-0.033392821405987635
DSC3,,,,,-0.04987018818888284,,,,,,-0.01859126223967454
