,UKF248,UKF259,UKF269,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
NXPH1,-0.003185975193298048,-0.0006732456076898873,0.03099283966940738,,0.031154382244814132,0.08132893620453009,0.06658795583686317,-0.014063063214014238,-0.0213854646849693,0.03210627266293315,-0.04670431395118921
ARF1,0.02107107493054101,0.0286352668991765,-0.027784860191505778,0.057894229498081845,0.038396495414788546,0.0031772490124499218,0.013417862363593866,0.06557394289200169,-0.04181775871218099,0.06008489892318211,-0.014295555947263505
DSC3,0.06477839229057371,,,0.11638846297417406,,,,,,-0.00899196057344716,
EBI3,0.05938215129719199,-0.0417774548525669,0.013247533967123833,0.06855790070760132,0.0012657010327084461,0.0070642334121904645,0.06563867174484203,-0.03924156715099465,0.008878577194968275,0.003941839357006863,0.09183740657382482
TIMP1,0.12747962740717247,0.08481119529133564,0.12217774236322944,0.028378988886033605,0.06924027361833557,0.10037067087519629,-0.039194681309932,0.1750864303481481,0.03521042174912555,0.08758606003996637,0.04660749302868096
SEMA3C,0.07782981554325635,0.04671840449379297,-0.07031898915036534,-0.07901536964925425,0.023591595516868232,0.03110026752560227,-0.10129204166028606,-0.046470344868151825,-0.005740783569796413,0.022643049217315775,0.10243978365296995
GNRH2,,,,,,,,,,-0.028318409932616626,
GAS6,-0.009649221813691437,0.02039385758872597,0.07902333299696311,-0.1087572294364479,0.06254527262981514,0.09031689181304377,0.012132571815882646,0.07698674245690537,0.012447932241323505,-0.013382386485944992,0.01606463046132738
MEPE,-0.003866024090389349,0.011889249110983283,-0.022286125509085476,,0.10866230287403413,,0.13555037237913065,,0.04704441329514563,0.1048871177329296,-0.043548504026009356
SERPINE1,0.1111374135934653,0.04151390899624104,-0.019964609237396645,-0.05481021291596451,0.08606865763507639,0.03369964867273233,-0.058784320955164296,0.09744932478858993,-0.015603963874885876,-0.009223859794231914,0.027695271241427503
RSPO2,-0.0373246718879992,-0.013668138545988414,-0.01716168186235305,,,,-0.026193043650928935,-0.012664408749097801,0.024402452650001273,0.023359037773168653,-0.0065614145915329
SHBG,0.009686052738116437,-0.021870514354857214,-0.016212485969474992,,0.04195397990770024,0.03593700578624814,0.06529490747850379,0.0934428033510107,-0.020366674515151284,0.1560003721775486,-0.02959869085606694
LGALS3BP,0.044230756555628796,-0.052420558821902316,0.033004015955145904,0.04850909778847812,0.012782168228124332,-0.023054180388327662,0.0018874887469410926,0.0933556066759852,0.055820237386527735,0.03611291607071753,-0.030461688197965155
LAMB1,0.14149812204295253,0.08849373208526778,0.08507532693926889,0.002058501091021811,0.09377354072157446,0.07955131223003603,0.04984135465740474,0.17164513870507386,0.011520788248530669,0.13238150910103913,0.06605090628227038
SPTBN2,0.06361919499438051,-0.02332020767025261,-0.038258213844074386,0.09948191544019554,0.0706112942137702,-0.005655857530995745,0.04998768589482952,-0.011295616785323138,-0.012142517353333921,0.025491119798123667,-0.018609823494663714
COL1A2,0.158370226524942,0.08834434778718091,0.08166102171162008,-0.00867708468119986,0.039264417038569234,0.09504903919207225,0.12455150443138051,0.159288537508792,0.024867862613552137,0.08245642991514243,0.02803362432866769
DEFB1,,,,,,,,,,-0.055964470457399454,0.2028027813460255
WNT11,-0.023982204399762154,-0.018473356999006024,-0.01379495111692044,-0.020061489755323635,,,-0.04068053842938265,,-0.030150695314339296,0.10786135700748536,0.06376935345375111
LGALS1,0.012974198263952989,0.011540280811372589,0.032425060313298615,-0.07251544019841254,0.008033510611531505,0.04735815428164404,-0.0699761186677533,-0.014841091144793428,0.004043694645225594,0.11637231550649549,0.04066324507686544
BCAN,-0.00013388002950687235,-0.026055846483898658,0.06415621555485959,-0.02024049325285014,-0.14279157456273572,0.007692037569054651,0.10862422105688331,0.07333645716696881,0.06840084832545044,0.021478654476599742,-0.026222698157932087
ANOS1,0.020283240351041027,-0.023832487625226627,0.09075395568789905,0.026883381692633084,0.01250015672981092,-0.013912049380350903,0.06691791649336945,-0.04001692710987029,0.06672723600670519,-0.05055241618615794,-0.001943630688118097
EDA,-0.017557286392506234,-0.0011017799033500744,0.07542606404772886,0.014876723420831003,0.08424339737937832,0.029900996156401616,-0.0024287692163895845,-0.006602210253176692,-0.0015735432308306946,-0.02902955371270428,-0.03239504996293308
FGF22,0.00291542279766191,,-0.012644887839673222,,,0.21855695502749717,0.09139633097210542,-0.025872261199859223,-0.021544626956370768,-0.0009970583718729143,-0.0254082817851032
SHANK1,-0.009500553241470776,0.028430209656237826,-0.012030807672150517,,,-0.03585543663403726,0.03044782835002481,,0.058637180327128904,-0.011023702910727143,0.04792658783982444
NPVF,,,,,,,-0.021199959282682496,,,,
RAET1G,,,,,,,,,,-0.0325847333171943,-0.016830079913392207
TGFB1,0.06547358565030682,-0.02846148728596363,0.05893764364027603,-0.04461098573922375,0.03791892984890857,0.02900941534437193,0.03376690296577245,0.10049449997575904,0.06420967214443807,0.11489887258794514,0.011486956011215152
MSTN,-0.005520046306974016,-0.01773458698722626,-0.0005813179635834637,,0.04456241683649071,0.011794944294770864,-0.024004511802216445,0.052133060757401345,-0.02177354983113556,-0.026884357190243718,-0.022757755001710057
WNT4,0.025994832798597024,,-0.014337204968657627,,-0.03625436673731061,0.075583990952375,0.08436653779544483,0.1146970280084277,0.019941230607286094,-0.015372487872055172,0.0641681409659116
TNFSF4,0.09827205192009435,-0.002005909119581849,0.04635963593055044,0.028461632679169784,0.12498782136288783,0.12870837039135258,0.009156374640512714,0.12937039748406848,-0.03853028128634369,0.07875712561977956,0.0006969366878479522
NTN1,0.09052294977900961,0.003174614683003772,0.10458190158659747,0.01146507871882138,0.15456925185476372,0.0607380196647407,0.003664167806599651,0.09777483632716008,0.050170576241419615,0.0436776753102735,-0.02173492433411698
CXCL12,0.06017309312771114,-0.01594703799673441,-0.008885228257125257,0.08462362485579257,0.0638918483348321,0.045688322490968596,0.060847949252716575,-0.058291765237671336,0.09228490843159264,0.11244929578594179,0.020269545936849813
GNRH1,0.05745764193028757,-0.03032151735341686,-0.03519719646833299,-0.008149879777929052,0.036884306779903835,-0.03666428589798383,0.0044370076488582195,0.007036362957756191,-0.020245593015279964,0.05876690977517743,0.08859267269153348
FGF8,,,,,,,0.061245225399549776,,-0.02589119585700557,,
RIMS1,0.01458604705734438,0.01176177059335124,-0.04692571922251056,,-0.04131735175878111,0.043242754017598466,0.0031913594903974843,-0.008352928685712193,-0.049929258383943576,0.015112393561006068,0.006700904658968755
FGF14,-0.016785793721598857,0.04945226605111721,0.04088529400667677,,0.039964432681157756,0.0002965327690881562,0.011895980612651819,-0.024936137507157858,0.028886424038466627,0.02327176407254974,-0.02451668013433958
IGF1,-0.03489788462375134,-0.020546100475728267,-0.011787940915174645,0.038942195604587324,0.005581710671249189,-0.05905000298951188,0.028645145921875136,0.08938702840108785,-0.02660440327276318,0.05358877241259037,0.029984492675465442
TNFSF10,0.12440043943317304,0.03545710911909454,0.017084313929334585,0.1272570743822116,-0.005847825177566935,0.1709934689820458,0.05972966302788939,0.13000955865147934,-0.011924622323991777,0.06659368707047209,0.07638498984920693
GDF5,-0.02477253516585317,,-0.022286138978031174,-0.012400655925693444,,-0.027717021776870725,-0.042150837598713506,0.01769769195441001,-0.03425357487545844,-0.04006621291109291,0.044596332956229015
CHAD,,,,,,,0.054112766340942337,-0.021000062599194475,0.01732146862337772,,
RGMA,-0.006721841436151342,-0.045601001899648504,0.053703902553037336,0.054565682166326464,-0.01654611665161934,-0.011438216120745704,0.033975372977995716,0.06851042897301426,-0.05168041149423428,-0.015399424804428604,-0.06660138652574626
WNT16,-0.018660211575789468,-0.021128744109746835,-0.02466219045008555,0.026607683368171136,,,,0.011578568638335405,0.18567834112051315,0.020965225258113885,-0.025556922937361618
CX3CL1,0.06698156711062728,-0.04444400381100383,0.002363126627043361,0.07948997984012265,0.05895415773437637,0.09754736895023823,0.042315130446526156,0.055771655530756845,-0.0557040449826812,0.04828972825391808,0.014075324321620666
FGF1,0.06131236575286266,-0.009493075120185643,0.008945988413832292,0.021410320356901057,0.025330901486714984,-0.01357819591446833,0.07392518653204794,-0.045605811279627415,0.06144696300572073,0.01556898785491679,-0.005547293968737556
ALOX5AP,0.04121486368288355,-0.026103347397858828,0.04212277467651197,0.00406517515966557,0.07090892461193772,-0.06614353088345223,-0.0179933638367134,-0.02022851985024824,-0.009043611589351925,-0.04626730611813033,-0.05219841666309968
IL1RN,-0.02986171374967218,0.014686635855788175,-0.01284335306737895,0.004926891282640655,,0.017194577571831092,-0.03938048326161414,,0.017685650666129506,-2.3669935089777253e-05,0.08140699961670897
PCSK9,,,,-0.027745942776411712,,,-0.018491919183628965,,-0.012420916001472897,,
NPW,,-0.015311752899059528,,0.05164987330365335,-0.037759620949755344,-0.041730861522177316,-0.03246988084607708,0.05885212808839435,-0.05554144268470419,0.006238962122481532,-0.011214407985058978
CXCL9,0.05380042089665179,-0.004782819167206369,0.009215856244093755,0.002372619798953239,0.23987064745745645,-0.03612667030717487,,0.13587596102571467,,0.1961289847599339,-0.046789483528281425
ANGPTL4,0.0267845902153218,0.02519741777796028,0.058526459789904485,-0.06976958567525085,0.05174768699803881,0.02913995789382955,-0.09909737784522404,0.013615137598575248,0.0015326701255138693,0.06870652809278663,-0.007962307241794277
CCL11,,,,-0.02094250826848165,,,,,,,
UCN2,,-0.010617078615919663,-0.013609674003932874,0.030985936268620905,,,-0.005168761858627649,,-0.0140355733000328,,
OBP2A,,,,-0.016752271285041666,0.09367833575162274,,,,,0.1127109488635588,
COL4A3,-0.021742444039151987,-0.011176410696139208,,,,,,0.04582475295725702,-0.019630341286187066,0.026375277787305678,0.10411324458167662
NRG3,0.003493178248928654,0.002084263446163616,-0.04479417753519388,,0.037440534752895854,0.10363296859994307,-0.002857404281956081,-0.009685203193098343,0.05389483524063375,0.0936530913243912,-0.02995354173787764
IL23A,0.026465757644148866,-0.01670378720272626,-0.01664926520353544,,-0.03264985290316236,,-0.01849191273287259,,,-0.04237473082567866,-0.02259360425988323
COLQ,0.035718443182440725,0.026892988317890644,-0.0009566821078611213,-0.022514898256643972,0.0874722824480533,0.0357719497122998,0.09445648123014698,0.003070593591124909,-0.012460893860540539,0.09909555400155536,0.018670627031203885
SCGB1A1,,,,,,,,,-0.014371076843523421,,
TNFSF12,0.016728296132647695,0.0020295129760988504,0.06509166480303478,0.03434314082473839,0.04072665651873254,0.07255599948257495,0.08632548740279006,0.052756293862181336,0.07330415911898933,0.05368628283301844,-0.036278134258243194
DKK2,0.021045513495876165,-0.010773602328228864,-0.024237991549545878,-0.03323599491226882,,0.24104754134193185,-0.021828419122013713,,-0.016541740990730514,0.1007136882825765,0.08225428012722709
FYN,0.02989192008565466,-0.0336931274456874,0.07453457769131158,0.005552341002672345,0.01755264118766088,0.02214740440334084,0.04406870882076605,0.1310306358625524,0.016928647905940005,-0.0016746422664878097,-0.05198997492082807
ACE,0.1410055754886096,0.09791937633538786,0.08315098505109687,0.08310607708175112,0.045229548637381475,0.02895736966265461,0.15074136863844592,0.21188687119215752,0.08007771893273125,0.12827873601186465,0.08514199656001953
IL18,0.016146999948480806,-8.85797451511778e-05,0.038020790439021145,0.0064467846150096635,0.03953374274024626,0.09017251458784048,0.06231714231031132,-0.029251261765285967,0.014152874367252122,0.04705464451060592,0.015533889360217323
PPBP,,,,-0.015655672860330233,,,-0.022641568801739457,-0.02230681904085548,,,-0.018862697128628373
CCL27,-0.01755728651046071,-0.02501364718291638,-0.020432754222010473,,0.03498514937167273,-0.04339398724449926,0.053598583732154426,-0.023949299673400752,0.024702185221949856,-0.007472797746645842,-0.0042844051914184035
SERPING1,0.09096669239262618,-0.03322291295206007,0.09679809986019393,0.010370732116730697,0.039736579431469944,0.029092119849441326,0.04572757299376347,0.09871290348564285,0.07150157085683484,-0.0017185869774974934,-0.02638937573388696
AZGP1,-0.017241095142338573,-0.028245950914820545,-0.026064511925575035,,0.11478352141891471,-0.04402880897493129,-0.056847583761802344,0.1291912790144828,-0.025460396937937523,0.05048529394262766,-0.03268396259244926
INHA,-0.013019180244313469,-0.039916372561704494,-0.032633488478331064,0.024493331227647304,,0.1010531265411599,-0.04438968100593816,0.08387771101670194,-0.037412175767194536,0.05254576055742113,0.022101789500542916
SEMA3G,0.06091700440315059,-0.02001591793691783,-0.026170506397659634,-0.006075874287125339,0.026918291554080907,0.029964564151798826,,-0.01787503872768592,0.053627115942839344,0.013855337307003635,0.026825036166132424
OXT,,,,,,,,,0.01902282351293128,,
COL6A1,0.1636072706687734,0.03275396549809298,0.11243279570580919,-0.011832416588602648,0.08582887779626637,0.07975154248910162,0.0016180369412513611,0.1489518200324253,0.024155312841306942,0.11920005060617493,0.04017769919487443
FGF17,-3.7197663855465794e-05,0.10088488580514401,0.05679117166592267,-0.017785095086589948,,,0.026632781334486145,,0.039454812024588636,-0.027965285925132612,0.007748841627528359
TNFSF8,,-0.013543638473688328,-0.012843353177098574,,-0.003250175198170701,,-0.006421220819806662,-0.017348294737892102,-0.012796412833528368,0.024905135803739407,-0.021240931211778093
FGF20,-0.03484426815841679,-0.03369935041283807,-0.020688236986777107,,-0.028173952604715096,0.09565822718709158,0.005450601359437549,-0.045974274504404423,-0.025891199148098898,0.033332104078156954,-0.015723873161140194
ICAM3,0.07537714421567904,0.012826242353857107,0.060563349612724256,0.04670169404526543,0.08031478810547692,0.04573630287211882,0.03617334962440966,0.0545425611683251,-0.01478145819251625,0.09066613979841866,0.022112764421564457
LAMA4,0.1911654096964682,0.09157414292635234,0.14694866130931464,0.08116555402266071,0.06096549697790816,0.07083389799571847,0.1021855911361515,0.0966963969423461,0.015868710988900095,0.1276647164923718,0.08027998699598796
INHBE,,,,-0.02059423269419322,,,,,,,
DLL4,0.0991230419821168,0.03477451399319485,0.062430289614038244,0.08262116111396035,0.080962414140014,0.04596665507730805,0.1409507021516163,0.15654263178269212,0.07089735523289263,0.10971047656627053,0.07182551858206047
SEMA3A,0.03524766640569842,-0.0022222268260698387,-0.003984906061474383,-0.026984880011051853,0.07896287474580845,,-0.0410117234144102,0.1520757770554584,0.006025718453640121,-0.03020385666824623,0.01923650004808832
RLN2,,-0.013668141628095489,-0.016494115465427738,,,,0.008216651496881264,-0.0288860716958915,-0.01403557175231474,0.036867774832455784,-0.018472543991642245
C5,0.00882466597174212,-0.014672341778050617,-0.002267938998614724,0.02706730054229522,-0.07649891757172352,-0.02929414417414685,0.0032403430992426602,0.058629689192302076,0.02641098977972801,0.07232187021258503,-0.04171858784476422
COMP,,,,0.04083248692209548,,,,-0.020775048135318785,,0.0052769754314139754,
EDN2,0.014906218758810185,,-0.017553684951394703,-0.01632198681279426,,,,,,,
C1QA,0.03147173496990295,-0.017616498264991443,0.07977742862850344,0.058157309062728466,-0.025113886522509215,0.043659009375059246,0.08304726566200092,0.049933104144770354,0.014758411978037561,0.018604210187579504,0.01665497232137811
UTS2B,-0.021227773632099434,-0.01366814154957044,,,,,,,,0.014461782455458521,
COL9A3,0.06388544566270521,-0.0066960277850962,0.04774227326606426,-0.02961327094300595,-0.06389444609787324,-0.07949235595293222,-0.0028766782687161753,-0.07777163984873332,-0.011658951385416632,0.10963568382556238,0.05542793663558145
DLK1,,-0.022749123241302856,,-0.025942259151051163,0.09246790376598224,,,,,,0.025547648763840147
HGF,0.01924450187528024,-0.011242719402544434,-0.05043885454013423,0.024943940006732217,0.03507901020916661,0.0349954601083017,0.024611913288042485,0.044005267325149554,0.017317976027769168,0.009464600634065604,0.05496972095558458
GIP,,,,-0.021623734119802705,,,,,,,
P4HB,0.027834403354724164,0.018220577717731615,0.10281594190719123,0.01984640162813691,0.033461199929984024,0.06395234448252306,-0.03743261871958463,0.15022548405675415,-0.007856946252617054,0.07097068751864219,0.03989687106548582
ADCYAP1,0.0867717731376003,-0.02759744269318396,-0.039981687796537574,,0.0684329643904925,0.07745668560985679,0.0052320655384168685,0.2006657749501154,-0.0008300607693863519,0.038734839915111396,-0.02400825162797166
GREM1,0.04623532440313318,-0.011813559346330523,0.019608176587509726,-0.04802172315531068,-0.04087370434750235,-0.027290324876181816,0.002218568302915271,-0.12292156806131362,-0.003971301000478323,0.029542406890208026,0.030165993390040904
EGF,0.06332905036391076,-0.005759636247049427,-0.0174752527629492,-0.021285585895969905,-0.029581005160469832,-0.03390659311612692,-0.020771339092302967,0.002994429516354873,-0.017671403457580163,-0.02766531346482071,-0.04418293908401702
VEGFB,-0.07153024458016366,0.01452423491849713,0.07475068223416258,-0.07098616874123699,0.03971531346505841,-0.04716672791620673,-0.022704962401935723,0.02950976785883653,-0.00918382886539085,-0.06917715101665763,0.013742490991276475
FARP2,-0.011530006517474016,0.023019075287783557,0.0676698807921983,0.03714822101879353,0.026600718491917134,0.07456335500243824,0.062183356136016374,-0.0717519668888096,0.0077844849130091105,0.029159490359205183,-0.05049885665105032
IHH,,,,,,,-0.022238382517485798,,-0.013864957751393178,,
LAMA2,0.07300109270057309,0.036010317789861794,0.08804930159125714,-0.010135174317290012,0.0791511145913541,0.1135740726251062,0.12468129074118733,0.1366675799899371,0.02403935449041043,0.0708476354195065,0.01977881030930473
SERPINC1,,,,,,,,,-0.013692343643888123,,
NRG1,0.08716684655550644,0.049544156304932065,-0.0282880129973912,0.005997917764317512,0.1550579627974235,-0.023378369542221444,-0.03579581332314567,,-0.03041583954029833,-0.024055764635923505,-0.046358189724761766
SPINK1,-0.034535443829602906,-0.01607214085866609,,-0.02774593515000291,,-0.025608571406333706,-0.03701471262900787,,-0.016830645704790335,0.019861979966180353,0.02862479795217687
EFEMP2,0.05309806569769011,0.012827042345217848,0.08899252146845593,-0.03113267190931637,0.042236238144995275,0.06788025321201503,-0.03103685891663553,0.09158619003557193,-0.008576978499954918,0.034733125478803833,0.023480587800402238
SELPLG,0.05577675101655224,0.010590627478036185,0.0528956622339619,0.054659403991473385,0.01715857662847462,0.14609676058888038,0.02488362372763819,0.05351824464391176,0.05296639574955272,0.05970408564612834,0.02184694555127281
GDF6,0.007076031909364532,-0.015311754223815343,-0.01649411724465091,,,,0.06308027620138337,,-0.01040466390076765,,
HLA-E,0.07061833936987359,-0.0363869849152503,0.08500327374233473,0.001938019034961122,0.01366930940039598,0.06877411616512781,0.05147563817485635,0.1091354400115257,0.030274350021395415,0.08633418741037875,0.073168107466438
PTN,0.0674789190777856,-0.04333916869924381,0.08053716021775979,-0.016310709070240376,0.12328547747361103,0.05311438101845175,4.701860572597958e-05,0.15718026798152063,0.0048642613347401565,0.0029371847457214614,-0.01895256831598802
CD274,0.015347552709042395,-0.031117474592013344,0.008344688608051098,0.02524263006422269,0.06151714435768866,0.07807133342781554,-0.048558835641254045,0.23218413193551227,-0.03502960833183082,0.011093394603319862,-0.07219312789689805
CD14,0.053008631970927485,-0.002122933004688917,0.09368400287012442,0.018191220560537992,0.03308207407587156,0.02962273308255605,0.04845395914388673,0.08347710070522951,-0.00423538468766907,-0.004269303359932993,0.02625820499706868
SFTPD,0.010770864264755547,,,,-0.03738820356284033,0.06958211973838604,0.025101520848202892,-0.03766314389198692,-0.02589345119598479,0.00513347383149286,0.06916281809890414
SLIT1,-0.016876675602988143,0.00426286035090023,0.03696468954483316,-0.019330285747259493,0.11781779846640172,-0.04577028407693316,-0.03947408331681991,0.0518998952591242,0.014819838920121833,0.007439034762438521,-0.03754327742609557
CNTF,,0.15093314252262682,-0.017257035583478884,,,,,-0.01787504578128937,-0.0140355733000328,,
BST1,0.015336167739039761,0.013510719208036962,0.09622403954998913,-0.00583963028697165,0.0334058406234193,0.060587012566238274,0.02543264869744786,0.0428639879231488,0.0933205683720128,0.044324447826787954,0.01913130632436169
AGTRAP,0.07562087544076582,0.03407873873936566,0.06579484397505375,-0.026464391786229658,0.013004176976200002,0.008091367715265134,-0.002700507436782789,0.022848208543356483,-0.04758982031066282,-0.014849625635240237,-0.03064056551987628
LAMC1,0.15147796111361772,0.04950426871564789,0.08039650946574835,0.03158554922302158,0.09795785846871567,0.03255873594811788,0.06790266414424793,0.14271680130231773,0.04202131648833948,0.15850520616485975,0.026593655053185658
COL6A3,0.14027374775002868,0.10289909419842432,0.012540225318722772,0.05834393187981812,0.11408510089948541,0.04177416314810771,0.07473060392725883,0.14850601071295513,0.022905624305963896,0.09765194399056917,0.040416505641377484
FN1,0.1543235265402422,0.07070406403154625,0.10804024657488287,-0.000972671399610041,0.08314390645339254,0.12118473168109793,0.07355585524852187,0.15492313195182056,0.04768095857284882,0.13308950469610886,0.0398533584472226
MIF,-0.15662568097593346,-0.03208854357049458,0.03895116163490979,-0.10088324257295532,-0.019171439614857174,-0.014706946217618167,-0.06714939298388388,-0.03853506621005664,-0.019309567832674526,-0.006868954443536142,-0.07427468283831433
JAG1,0.11341752591776366,0.07000278672875436,0.07605375157185502,0.11185604422672264,0.06012244306828962,0.03575422363000213,0.027084606513349988,0.12263942579731292,0.07217992867125515,0.09767175342277247,0.030095508467819065
NID2,0.13985528135090886,0.007134059338742715,0.10736351684461932,0.11981618716662747,0.07877378082029333,0.15398920198450092,0.10927215875316688,0.09316254616162718,0.043360904118459734,0.13967755527931192,0.06770322742215448
EFNB1,0.05236146128303859,-0.0025097446627250146,0.02824708781720069,0.0691141978340471,0.035243211060000466,0.06469646363783958,0.031777637464818896,0.06738788487342631,0.01636415699354356,0.08400200185374372,-0.022173770013572902
COL4A2,0.18609234324921384,0.053501328302279126,0.11303130998761655,0.09510018148885027,0.0683614380948481,0.05511781002616085,0.15680396316822828,0.16741296729395067,0.05406318365779119,0.16139658376926175,0.08094684526158646
SPP1,-0.0982602413697982,-0.041176875303202756,0.07941806856653183,-0.01770306607728087,0.09316367067581303,-0.02137697222524777,-0.09946706419806131,-0.03293734333289337,-0.08309668068223958,-0.07946108817733433,-0.048254152077769154
PODXL2,0.0379307417777324,-0.012209836386346417,0.043802169695296045,-0.014722924827976528,0.017350644147707865,0.01898677245876017,-0.027616689057081232,-0.05203971821917624,-0.0003802839942941575,0.05121655453006514,-0.029775865501569576
FGF9,-0.015377265348597574,0.042478611551147266,-0.040058293918406485,,,,0.002940454593957155,,-0.0018637008078320532,-0.009537056240393905,-0.07528409064571846
ITIH2,-0.03352611399301774,-0.014393947135500284,0.006473563978618016,,,0.08527714557441111,0.16510897354260112,0.09773002380943675,0.07651113887274423,0.002848562921450709,0.10326714771577496
ADAM10,0.05602513104330328,-0.037901986649907696,0.03331940260360676,0.02833264557943007,-0.01143308363553028,0.014920593442035366,0.01845499107214081,0.02959020053005013,-0.02765571886716307,0.027163883502653276,-0.029783853729969226
CFH,0.1259290178780105,0.015372345963580334,0.04138217917779629,0.07253503673154098,0.07574976680935906,0.03375885528805032,0.1471702463522887,0.06057469674412836,0.05234123774457451,0.10631799455088069,0.05129964303702691
COL4A5,0.042985256748269626,0.02630156949915644,0.050378038339240976,-0.0011024056979334644,0.008929205684633085,-0.009899880871536851,0.0017010511132470076,0.0756979831558341,0.06756705112869173,0.06459142743302006,-0.010010098191726763
LTBP3,0.000813577808168223,0.003992906130429049,-0.009237343196473015,0.021162748488460628,0.017356861985253786,0.04456847592784574,-0.09582984509530287,0.07393459799805216,-0.0077629517608036455,-0.014188582125916206,0.010684779575720461
GNB3,-0.0018970103853889638,-0.03427953295576795,-0.028151209316333664,0.032559177291918165,-0.03028529882143699,0.022464174556505113,0.04168245713131349,0.08645275769000964,0.04663300854707525,-0.014507097588188717,-0.01921628323105754
COL6A2,0.08901025155499366,0.03207085332553334,0.08595766613340067,0.04767314464544127,0.10315649094459187,0.09140291237160868,0.039719382182574196,0.1396715320494777,0.02779364776718133,0.1440390667741575,0.04043444631321898
GDF9,-0.0055597325639865774,0.04632723982453692,0.10596749861767962,-0.02277145058848719,-0.0175344730939405,-0.03362057299418391,0.004581400613560853,0.07245193947254129,0.0067069344033135565,-0.009258240894541208,-0.029201520948028983
NCAM1,-0.03378223765989128,-0.09556187079784262,-0.06723409626709202,-0.02158886620671508,0.006766203549901057,-0.046292354679319685,-0.024331931322385633,-0.10480902040390185,-0.037867983783038406,-0.06699899807660488,-0.03996107186163153
APOC2,-0.01022470569331471,-0.04117630333067689,0.08463320240600095,0.1437686796783651,0.028095751566457907,0.0018508174591052194,0.06798111893092629,-0.033784760099470304,0.01911813082499216,0.013069198923636323,-0.021831570252085195
BST2,0.0957757198352229,-0.02600968888240266,0.0853162531496315,-0.003975217933795567,0.02186834245213915,0.062007255523533526,0.04953372673239836,0.07289797242522746,-0.0456148988404882,-0.018453038571421394,0.059120782067742954
COL5A1,0.11019500114164135,0.06612935787528544,0.03540073794052791,0.014121432507824116,0.06609359760650775,0.0646719473558394,0.031482155947317694,0.1326215701328797,-0.010339291058327938,0.1170945490261263,0.07255939477092056
CALM3,0.04606930043847375,0.026898902168410736,-0.04677274087159419,0.01661062965378407,-0.028664018028778313,-0.014459024592161487,0.04005367554212698,0.013891410203802938,0.031368768636885196,0.028130293104701807,-0.048439101488382055
THBS2,-0.017769033973565104,-0.025800050532285637,-0.003754299644420798,-0.054963374458725935,-0.016819293548537454,0.016936433548442237,0.02492107291856403,0.01096739528060676,0.04537628310957094,-0.026466620277550916,0.1127372020533415
SERPINE2,-0.024581607560009235,-0.016127971705575086,-0.03359259527059195,0.00846080747301119,0.0851883863245229,-0.034055966484549095,-0.08999568507938233,0.10049597918566909,-0.01325618904806715,0.0037899516161329846,-0.01731022831189668
EFNB2,0.08646435093128545,-0.06278902384756231,0.05175079024506941,0.06386825409165235,0.026079711053900334,0.0448140847694022,0.03950766721790531,0.11267437779407434,-0.024097034050589418,0.023202126852294412,0.03396452129863828
PROK1,-0.021498013250310016,-0.026155662989650094,,,,,0.032889953793609455,-0.017875028332917108,-0.013161711695526039,,-0.02106650339424152
MMP9,0.15414032781537118,0.08541594021487042,0.06192632564272616,0.13522697359588431,0.07939983183374248,0.03532379219971124,0.003065102325959583,0.25632992354823625,0.05092351151572596,0.1665472775310891,0.061977625442187996
DMP1,0.22021228009361513,,,,0.010760108925462865,,,,,,-0.01787283687278469
NPPA,0.07354391719775945,-0.01938858728260894,-0.022874897883652115,,0.0191173677515031,0.04323419247084293,0.012246584593839106,0.016933019790567747,-0.01170616704279639,0.013954334989906895,-0.03213041555704069
APOB,,,-0.013231781339424776,,,-0.02737574000940594,,-0.019614815252876564,,-0.02650879103436757,-0.021066503063475555
C4B,,0.11213024785331473,,-0.017172394714135376,-0.00895413721065781,,,-0.01985180946825721,0.029561656111110744,-0.00012195589095304766,
NTNG2,0.029364933830138884,-0.006994849478705863,0.06152329423268589,-0.027880551378025812,0.02180837128882782,-0.019621841184887526,-0.0033902856730237993,-0.009070151170221762,-0.017984237214709927,0.08105752338835565,0.09427615991729209
LAMA1,-0.010756661682243495,-0.017924190993595348,0.0919297336697239,0.08237483202960597,-0.004155389213004939,0.08447219359090569,0.01294273593268748,0.04102716563446253,0.013263228296260586,0.05858761266283549,0.07104818615587016
UCN,0.06530749445070466,-0.022713483082792352,-0.02216677885368991,0.05476507032490103,0.0022036475611181385,-0.015135324162998929,0.05780251365877723,-0.025292192051435795,0.041881929968918596,-0.021252234597292634,0.033706002401362234
ARTN,0.06622383210181298,0.029417411690740997,-0.0007330830328462669,0.007024654637176557,,0.014681845719020883,0.0755665718779078,0.15705957277116206,-0.02539452200411434,0.012041974873909372,-0.030380817909102128
PDGFD,0.07002970008443858,-0.008202257079535855,-0.028288017769491386,0.0759848495967089,-0.011995604593674072,0.07365033796285869,0.09946370209454884,0.17601325257305842,0.050358518956095846,0.05436034354085262,0.01673148839176547
EDN1,0.168383061768793,0.061098710929196484,0.052778618906211834,0.04546720590299414,0.07030775890321503,0.026990020331331275,0.03205530861018431,0.12404845374225133,0.020373510881308423,0.10643766712790023,0.10625636660270221
