,UKF248,UKF259,UKF266,UKF269,UKF275,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CXCL1,0.021188974400421712,0.052273588911200694,,-0.021750441473609963,-0.024869133293945217,0.06148314875415641,0.03426163191839815,-0.02968978998935631,-0.040036780814142865,0.04698734890304542
VCAN,0.012769222820058344,-0.004629999096942674,0.10474687482872572,0.07080085298240775,0.005622766236859438,-0.008737114831902173,0.12699943841615124,-0.028661640932661415,-0.0040298959733395525,0.0253225033940808
MMP7,0.03754959552582928,-0.018345253687279885,-0.015533827736737761,-0.011888437465455119,-0.010854406561155123,0.04887729076358234,-0.045340109850611425,,-0.028992099986383076,0.015682349700255845
PTPN6,0.04182317427825167,0.033011459890126285,-0.010565756378563915,0.0713427914069152,-0.03460722214802343,0.015187601023298424,0.004225433379006492,-0.03648057965795346,-0.008681701713713031,-0.03272636627180271
PTGS2,0.05953844272534673,0.013073965193712886,0.09596482690414485,-0.0880198797615809,0.08554919123127136,0.00663190583473786,-0.022197886250112216,-0.02441821445639601,-0.017527587031487032,0.000615777264232233
XCL1,-0.020512302493717677,-0.010040045072824109,,,0.027995472619635465,,,,,
CD58,0.03270245797711206,-0.08933629227009787,0.05533064113853286,0.08968402078756174,0.03331523616584763,0.042125539044352615,-0.0008724036277813797,0.08626325605794252,-0.0051487616282759555,-0.02653661232597723
TNFSF14,-0.02066825938692306,-0.039079718900462,,-0.024771306600552073,0.012098773294395746,,0.003456203717491529,-0.002407340844956421,-0.02026662963732873,0.02585927640332608
CNTN4,-0.026345111670182726,-0.018043767302270704,0.04378649045315884,-0.04221338602176698,-0.030069501504478346,-0.030855512399646033,0.020157705695192527,-0.024786939686539992,-0.03847943010977449,-0.0036373893585795298
NTF4,,-0.01270021734006128,,,,,,,,
INSL3,-0.018375237303810917,-0.009227677261616258,,,-0.012516272384599696,,0.0015921310580558367,,-0.02026662767924598,0.09878881807306733
BTLA,,-0.01464712814644348,,,,,,,,-0.017765889844044293
MFNG,0.026822838367212606,0.008637468133669429,0.017614247298404637,0.07731447002916149,-0.015294700086362072,0.07243821894949037,0.02579401086248832,0.02963903461898603,-0.04532324401082247,0.04449666195151949
ICAM1,0.017062846338182943,0.009369368132549552,0.052574734976191556,0.048305882479994566,0.005100294104741201,0.03376513187496535,-0.018221617032097834,0.09402751584938256,0.031261381590810655,-0.008179199921729132
PROS1,0.011496808798082845,0.02106986432217629,0.04802428651146071,0.12349190724766325,-0.019571943533240245,0.031210532165051874,-0.12005423596132163,0.08330047684872176,-0.039859487725493095,0.016221910047850494
CLCF1,0.013327129086436717,-0.05599985603090922,-0.014440244095772225,0.029731002569522012,-0.028526360087204536,0.0005597646386308074,0.011429871741958444,0.014291261261113093,-0.005747128737431335,-0.0012586141833816553
PSAP,0.06129924462374835,-0.019914554452528734,-0.09455917630033596,-0.07743267048830396,-0.03972355604087503,-0.03041768304272316,-0.09227041883042185,0.016903814222184777,-0.02654556183798068,0.046080607956532994
EFEMP1,0.06772754526966716,-0.07037100748131483,0.05279819843479475,0.10445341804841005,-0.03282974801001414,0.05524067784041756,-0.02783144022392964,0.001299485400457158,-0.019694198086520027,-0.016540556978425967
C1QTNF1,0.03415692944040464,0.03307463296767338,-0.02052370470892713,0.11903809448809792,-0.013498278101349933,0.01328344443439762,-0.06014838804180886,0.013567009876988233,0.03984101696109109,-0.07331713060799466
ALB,0.021891062816546496,-0.01638242356317155,-0.014859028149906124,-0.019941358100834288,-0.013664486622352421,-0.027115116090866084,0.013068952938629983,-0.024715286543765595,-0.0339258319446801,0.059950608666125775
CCL13,,,,,,,,,-0.0227332342683898,
EFNA3,-0.008081804582317519,0.02289026631598036,-0.02016391126635588,-0.06543166525197672,0.02168982623783965,0.05835323161975022,0.015171268037206247,-0.03295959852680307,-0.0346379941480613,-0.04611076989503181
DRAXIN,0.0022335432663151485,-0.026227206195373623,0.08604646950297827,0.09531658042118556,0.034869692154263804,0.025805190244234322,-0.08216940119797983,0.00555332182240244,-0.006038117438329469,0.008804555898289183
RAET1L,0.009677318014408501,,,,,,0.0664101583092925,,-0.02462206296844641,
NPTX2,-0.030484392521078825,-0.002387022187184767,-0.07529744412350989,-0.09370594891858645,-0.019799186780116607,0.04613346517510118,0.00025016763355436303,0.004745684112443673,-0.03003200651074729,-0.0007469738594141817
FGF11,0.00370072391358365,0.00806261954260585,0.031848622769988164,0.11293452682722152,0.00026067716999671615,0.05941172688155235,0.007717234280734017,0.06456079956191309,-0.013021102882078483,-0.06277591909036191
CD59,0.08997641765199997,0.007404428135376723,-0.07224233380940413,-0.04487781349026402,-0.06801668211939856,-0.03783236571449849,-0.048025161396514485,0.006340629451561235,-0.00942110593959887,0.05952529271534825
COL9A2,0.03362699173571648,-0.008427865620979781,0.020249842688912015,0.009098310976660863,-0.023013577103860972,0.006107508155890613,0.061332735297243056,0.017556632544407407,-0.031725679340263976,0.08518970257633057
DLL3,-0.01797434220014132,0.035825185820960344,0.046554628335117164,0.016812361182514703,-0.019175340249597522,-0.040555495185075154,0.07998618857386598,0.03807959874249507,-0.0012204150780609853,-0.05142501197583633
FGF5,,,,-0.015879191196737755,,,,,,0.09325759743958784
LIN7C,0.022724270518390932,-0.01867294257536082,-0.029108032464563997,0.030420984896074872,-0.00562713867642359,0.021163408260819777,0.022467677487297704,0.05993930500905203,-0.014131749310584018,-0.01078925737675019
GDF7,0.008059382629804714,-0.016464870262333467,-0.021225125841346434,-0.028405278130917807,-0.03565616016228175,,-0.016768525850512053,0.033800597068147566,-0.01647558535066472,0.022751661113291296
PSPN,0.007785454451825946,-0.024123367381228677,0.09526055912087751,0.0937373542210508,0.1085262631259254,0.06624938061450895,0.03183531194963286,-0.054250355877511966,-0.03429184767422111,0.014755807518969459
ANGPT1,0.03220613700658848,-0.05390333525196802,0.01846835498049951,0.004282107107956292,-0.023498423984481123,-0.0029131316081606904,-0.00571357613849301,-0.015083131511977755,-0.042296200967306775,0.023147832328346146
PNOC,0.008699042238648843,-0.037021740849601,7.858244878313106e-05,-0.08002617193770367,-0.026383432830542848,-0.024798602327965696,-0.017831724149028394,,-0.019532479349019943,-0.01896276705982219
L1CAM,-0.007494594193507437,0.035708514094438946,-0.0019873523904664825,-0.05679534724762937,-0.03398363439809134,-0.05396600829934679,0.018648193449859407,0.07979563799351497,0.005208285943291824,-0.023078592916954445
APOA1,0.06873016909427306,-0.014370582714496375,0.035081085367196715,0.0596445808650122,0.05137614136229643,-0.038773989635345445,0.053305473313274725,0.009317108117656967,0.08339853896127392,0.013756088417014749
PSEN1,0.027646960916493643,-0.035924960288489086,0.01538274100709374,-0.00829008930960499,-0.043669098364753564,0.025393608047377607,0.01167643427747399,-0.029918824920809,0.014314202552724026,0.025571183793961807
CALM2,0.03843560152125914,0.009569555600628695,-0.07170622696782596,-0.11969130422454859,-0.028016664319362238,-0.03783285332474561,0.036673489098748624,-0.04560544564243743,0.04704925961737224,-0.0064398874886119695
CLEC2B,0.03980901909278719,-0.0006658715529474318,0.01883483631133266,0.12277602941054246,0.012313726606953013,-0.03032196864268872,-0.05689080756735234,0.02283972017803148,0.0007355003386735795,0.09691942064730927
NTNG1,0.03481844120677568,-0.02139287529201721,0.019383426749404766,-0.03342535185875305,-0.02174900010820816,-0.03790833361391082,0.10444449003194199,0.07011538792487262,-0.013444956711858162,0.00713693335637606
LRIG1,0.07590996351352809,-0.00198231834880029,0.024950091351404486,0.060679518990312604,-0.03998150731572457,0.03370679120698938,0.033197649757317725,-0.008297979989850043,0.010435006249795384,-0.01777500358523647
CPAMD8,0.017823872526315697,0.09260509279138059,-0.0049484836982739136,-0.01436486540467051,0.08542670630954091,-0.023148275882013583,-0.018838084558211114,0.012131436586199926,,-0.01925150153075349
GHRL,0.008697886424960312,-0.02911330723670582,-0.015796330996902468,0.0822341567489186,-0.0243425883747372,-0.015995496457991566,,0.07071682232382881,0.10488914241469693,-0.0264279949147709
NPY,0.04763437844976008,-0.015182596897654398,-0.039979372696587724,-0.021187307404311184,-0.011370791274843745,0.003351766259777038,0.024029732421749727,-0.014852921892824675,0.03859431174114191,-0.023200758834292366
MMP2,0.031960162382325956,-0.010727100642359868,0.04074990006876091,0.11413517110540912,0.003444185495399574,-0.0019928455311197988,0.09791797189746686,0.06076232015765143,-0.011604867513838412,0.034380371280808814
LHB,,-0.00950587563150777,,,,,,,,
PPY,0.019493727589011967,-0.016546957055549035,,,0.07118705967776313,,-0.06878770202284742,,-0.03613345115784215,0.03374141776395838
ALKAL2,-0.0002244616204163482,-0.009367770085202664,0.014921033871086582,-0.016287368148789852,-0.024475073232692414,-0.04116257994699873,-0.0009963184910818273,-0.03484346694714487,0.028156165002815127,-0.005443653414782376
CSF1,-0.0031009440855255255,-0.031554948719659845,0.01997431237116032,0.09761908450893653,-0.039991317268491304,0.04650748736873489,-0.048144028082741694,0.051826436175030265,0.022690824297829155,-0.0011605316992976472
SEMA4C,-0.015098273930754651,-0.02986484755190214,-0.013414905739323264,0.051209316845195176,-0.04584575665469436,0.008285981903153416,0.023395165815451025,0.07307678322132946,0.04161546873520498,0.031895043997364945
BMP8A,,,,,,,,,,-0.01649086557696269
ICAM2,-0.017863108506938556,-0.0028907854976614176,0.026429927397259932,0.09303411572788393,-0.032146487799963465,-0.007063824962325086,0.055173477637611906,0.010915245329563896,-0.013101829033588221,0.06846049267498483
SYTL3,0.011876898764110919,0.013886559292664961,-0.02040892923631968,0.11099403217366884,0.013549746065635514,0.023005939956617222,0.018616292149625634,-0.0034606219879220025,-0.0019074735798310391,-0.024350934347571192
IL1A,-0.026207617678612648,0.02307772937114809,0.04999977548199197,0.008041538939104547,-0.030085418661621552,0.06346625298565296,-0.006252502088333204,-0.010864143942549817,-0.012168777645562899,0.020507256385988982
HLA-G,-0.02202657947948989,-0.010040044166123713,-0.011463996011244827,,,,-0.009427019689571157,,-0.029880844436087243,
PGF,-0.007876462528182058,-0.029588829287171613,0.10655628591766532,0.054780098640748426,-0.017036328016759892,0.08265003047578473,0.10129583299742244,-0.003481731472941707,-0.01107835830963366,0.027938335178483806
LGALS8,-0.021805198826282932,0.008855250403520436,0.008807087528726557,0.0005177968669877142,0.010266633406765542,0.003111035096234742,-0.0008171206812247269,0.011219519666506637,0.003730925772889384,0.00260176542504046
DKK3,0.03672452495120974,-0.0003281673346640732,-0.0852242064712318,-0.04423740333323403,-0.03065840265571422,-0.03986737073949075,0.028407029150551707,-0.02291042382663723,0.01747653263290185,0.03671267458970775
COL16A1,0.010199417823705486,-0.03936380636375265,0.0023330225612542854,0.0862677581296696,-0.01461507899145212,-0.003136529527065089,0.0074394916519222925,0.05544863761220034,-0.010515328146055927,0.04156780425958227
TPH1,0.11018912990222998,-0.0182702875618915,-0.012147702434864275,-0.01707620081396957,-0.02346680161663922,0.007035760971990883,-0.010084928669741186,0.017253719395208332,0.02277790545941115,0.045168237427138436
TNC,0.008743988331842015,-0.01684993177381792,0.08835726970912595,0.13684785100741914,0.03433135084659515,0.013150494820836366,-0.06097010201839293,0.12068232984409503,-0.0017045922594165722,-0.046405421405054395
TNFSF9,0.0229276198495656,-0.01646487136985677,0.0024322218190919683,-0.03854789705730653,0.013449796221117378,0.02727638021278689,-0.022275620694695564,0.02640550795759144,0.004978498102828619,0.07515168750906911
C4A,,-0.011269767165394164,,,-0.012028205896668333,-0.013258453129380109,,-0.02690719536187279,-0.01664934752010749,-0.022207470735560383
CNTN2,0.06853390650713398,0.02236099665798868,0.017888847330190923,0.003056100985963633,-0.015319485808680476,-0.00953123057632077,0.09543244714890495,-0.0232149893407628,-0.004958012171398565,0.010676770250474251
F7,-0.015778081231693362,,-0.010550314229000423,-0.014364857055330213,,,,,-0.016475586943813566,
LUM,0.05706110563206398,0.04497962069741413,0.017815514312315057,0.06987109515154186,-0.023941599410378035,0.04406433766154387,0.09084379379335991,0.06497639333056013,-0.027056551452337978,0.09240197572160477
BTC,0.009345952245645557,-0.02580093502611739,,,,,-0.014297309582377429,-0.023087389091387963,0.0765571308973673,0.010241344645987032
APOC1,0.08418509012093864,-0.05410940306373814,0.0007162037055255132,0.14220671306023955,-0.005569043559527345,0.019337848833727314,0.05306786560745108,0.05437064036616252,-0.016260313688683182,-0.0026222357019716927
PKM,0.04434134992747012,0.0021083701656915655,-0.02511896508385409,0.045971317667828235,0.00739968199903281,0.08403450928661649,-0.08194324181860771,0.02013516659790981,0.042124266236424214,-0.02307793823231722
TNF,0.0032843021680812414,-0.024879755293988955,0.0031315549560059458,-0.021082210174916603,-0.016700238393807902,0.04441637147565921,-0.01956087000870876,,,0.0023613998231919457
GNAS,-0.08458684551387162,0.009512292662581297,-0.07881867324751243,-0.0870087435700564,0.032765131878985415,0.027460136954764767,0.05874028215796634,0.09430861135389129,0.04242043961290641,-0.04400442542912301
BMP8B,-0.02155617530454986,-0.014555477854162053,0.06947821693281567,-0.045680871619234335,-0.021072229578818484,0.020899969227164007,-0.013262520092549595,-0.0013987210839842357,0.004205199360682996,-0.0014624826649419268
LIPH,-0.016173099370349657,-0.014277316030004544,,,-0.009698022061239042,,0.0154293004181643,,0.047218875398009105,0.03471918886276344
CCL28,-0.022749476082593464,,0.0436057638215772,,0.06073639998641487,0.2113109068872051,,0.09203990519438117,,-0.012805192779027565
PTPN11,0.015873235840966202,0.01675945413820368,-0.023697372831690627,0.04869243629249296,0.05347340470859953,0.0056609739462265786,-0.0220614252490813,0.05996327232133426,-0.011293147275823258,0.009048980238356225
ADAM12,0.05183187141079501,-0.0026348686231404883,0.11323833671429123,0.08689118440025465,0.03519020795166581,0.04176485232049092,-0.006158258015427774,0.051540250408537894,-0.0030447532021100217,0.06666276277965726
EPO,-0.021731387098843227,-0.01455547826173076,,,0.044035900525509965,-0.015082914798682253,-0.022649984225481597,,-0.015762722434468458,0.01662982387861375
EDN3,0.07357713675835739,-0.01811954728453121,-0.015132264479906857,-0.025452499680322045,0.002046473194041874,-0.015238548032620017,-0.050556700536010406,-0.020682117662303465,-0.033747129582131816,-0.007780543157643566
CCL22,,,,,-0.02043026475983932,,-0.020713063767610063,0.1322924133281728,0.03944058762336315,-0.0011628659439319672
CCL2,0.08135906901413148,0.02958539192733068,0.02319788919208633,0.041030404270180225,-0.013325984531805021,0.02617555021492599,-0.039803726473200206,-0.012520638356517441,-0.040925915305624394,-0.023437099854619437
DSCAM,-0.028942354195017304,-0.017101744587713567,0.1135989861912501,0.038542798300227325,-0.032643392173707944,0.057019587304523424,0.0914048096695152,0.014551293980841895,0.052254659343408415,0.016084875630590363
GPHA2,-0.018025741045936496,,,,,,,,,
ANG,0.058371034707174134,-0.024127120712809223,-0.02470309851834863,0.0934931412858899,-0.0016681209682223818,0.12116011547482881,-0.07506131707515123,0.05383114565575924,-0.01377934624756142,0.027432785652744332
FBLN2,0.011239408715267674,0.01869287308779861,0.00925404881178881,-0.012353533007705184,-8.140694323190061e-05,-0.027889010957120115,-0.06149996518566936,-0.045620057849782646,-0.05913362508825781,0.06516552960054141
VTN,-0.008453448334758544,0.04695676790791211,-0.012147698462554623,0.008480670242862977,-0.01666961491739063,-0.012532994108537632,0.3426779766002877,,0.016829763553928616,-0.022207475346097443
VEGFA,-0.04932141063618508,0.0026525627008858947,0.028524954803771825,0.07474538669165368,0.023300945579777743,0.08423174419470802,-0.09704747362741183,-0.013046549988013724,0.019530073509357863,-0.0667655850634249
F10,,,0.014349048060552679,-0.023357563911200967,-0.011125454583420232,,0.0916710418391323,-0.01997494037874747,-0.02730001899595518,-0.024041197829525063
SERPINA1,-0.0042253000159419105,0.025069028467830337,-0.004135443992927678,0.0958514912311991,0.01134212563398826,0.08080369137552412,-0.0249190402221877,0.04707488189696072,-0.006236933926708701,0.008006447400899716
VWF,0.05601733316837629,0.050204501118125265,0.013362821576054248,0.0847301847176401,-0.01616307113077865,-0.05084399086535063,0.018148145351098207,0.03374101929347795,-0.0170173727214051,0.059109433179837884
GDNF,-0.025328245140166506,-0.011839154033971528,0.08065884488818954,,,0.029360116758137544,-0.04965744429928692,,0.012465243150593053,
VASP,0.03756680438595408,-0.0074706204007486485,0.09516710748827355,0.07363768245510674,-0.024509551249882258,0.025828172934606944,0.01208291330093606,0.09937003167661929,0.0022779862819585356,0.03821770868012699
ADAM15,0.06129973499104021,-0.01397664977304829,0.046805333342846304,0.010136634947413303,-0.02903190992412752,0.034904545166596725,0.02247656323625888,0.05816974069205172,0.016867492601063905,0.041624975695682576
WNT2,0.08325407275328656,,-0.019990171033323997,-0.036872393544900066,,0.08011444882582433,0.01226453461102841,,0.05978381651399063,0.061220214731791844
CALCB,,,-0.012312991927056737,-0.015879191024173418,,,-0.012060495106131644,,-0.024622058110707407,
OLFM2,0.07276312450677204,-0.013358321158636026,0.034707678483920625,-0.005242223426259828,-0.06037048225484694,-0.02515545497072453,0.12978241090542533,0.02185924109017483,-0.010015914527326506,-0.046589750833498166
MFAP2,0.006505951892693303,0.01942281619249855,0.08331753250128524,0.06083080092887438,-0.02664673748884393,0.045123786214000136,0.003394317938049033,0.02198198310953137,0.009726532609248571,0.11034253908242293
HLA-C,-0.012691000030670118,-0.004762446431549905,0.04191804957446177,0.14073823720073847,0.0052726525776349694,0.07454101397040629,-0.0846063281833754,0.04044689470258697,0.009154259382368291,0.0742618003757617
THBS1,0.02866240690597569,-0.012227535458558281,0.06288248737297575,0.040750705883542966,-0.06276400274757167,-0.023946446769601375,-0.07372753876688332,0.024567152569317754,-0.04673068165886192,0.06801429808178504
HSPA4,0.03919761828951431,0.03403033032513986,0.03531248774384107,0.02647502747697294,0.05184720964235004,-0.0016021729821153123,0.006333758325043376,0.04325612382149753,0.017472716631822517,-0.03658249134394353
LMAN1,0.032439700656867014,0.007556011122157955,0.05969664376939663,0.11589332160635625,0.024614931688784595,0.06724797434628697,-0.05835206049228502,0.04837310306513102,-0.015732647751570572,0.049767816011929686
LYPD3,-0.00998041885560988,-0.010671766631184533,-0.015267199773656608,0.06899418625674904,-0.014205962910271656,,-0.03237780747203211,,0.08251792062807108,-0.013010512172580703
APOE,0.0771210008619681,0.026736161322415426,-0.036017417939881974,0.07050591669487949,-0.001663099927260156,-0.06269054551454893,0.08980581468381384,0.07295238020671956,-0.03233347040348685,-0.03049966825208791
SOSTDC1,-0.015535074475520152,,-0.036705256315758966,0.05946155958394596,-0.024541101181886214,-0.022934895361180548,0.015445117663626653,,0.01597494637312308,-0.022708746192193253
ANXA1,0.06611908346528435,-0.03682737375322094,0.00314722695086342,0.12383471466958494,0.016403203305722234,0.03213532295533538,-0.08801085739002475,0.03412172737452159,0.015943880894486614,-0.03368099304852559
WNT2B,-0.0412171216928235,-0.04459100242389479,-0.03181781560808651,0.039860009065472254,-0.021132449358239488,-0.024698200234745303,-0.0287955252606862,0.004628671595651019,-0.017218555280692775,0.040721226744256905
AMH,0.06391561850336702,0.08273032691133983,-0.022112666282873554,-0.0207990024099884,-0.014625714258513195,0.15132647202731148,0.07643184629426733,-0.01859928562936945,-0.034317260011676884,0.011762652940871298
GDF10,-0.018718660088446634,,0.07640755717434687,-0.025586858218736786,-0.01366448624077935,-0.02901754035262542,0.05243061301610583,-0.023474387260511927,-0.0009451233242477384,-0.011818191661238025
EFNB3,0.0020611643892176224,0.022199873646124548,-0.04816724951072715,-0.025520165209351756,-0.009933617112601628,0.027857791816971934,0.06189575153208557,0.0363811625036636,-0.04682776326733478,0.013533988518340279
LTB,0.16634101923877614,-0.012570979559322513,-0.012637433210584368,-0.025986372513842018,0.04749145066294045,-0.0040374642985982374,0.009338408882887174,0.003927500659168122,-0.021415208104767155,0.08139071104806085
ANGPT2,0.02450677261051651,-0.003778182356455014,0.1068991592665969,0.09467525237778071,-0.0006891410336712798,0.016860438821559708,-0.014375519629730802,-0.008808517917261054,0.027373275174964302,0.009118818937996013
NRTN,,,,,,,,-0.02347439568183779,-0.014035573300032798,
ADAM17,0.010239426811572791,-0.02644719318667987,0.08661840905241257,0.08530504872586693,-0.02333459268950377,0.03248168917375734,0.021180833517794546,0.03592035022591361,-0.025364601052008485,0.07461103315056643
LRPAP1,0.06661742585110488,0.016407922501574603,-0.028792225761468036,0.042430300036519784,0.03260668356696694,0.04615226872893382,0.0003660736613735042,0.05844705819849371,-0.021543264223095885,-0.019519370454237156
NID1,0.07825111631036677,-0.02090567341833774,0.0868664798320808,0.11018414156427433,-0.04750911930015659,-0.008467321303446415,-0.02093685714498454,0.013410912213785932,-0.005779822074365181,0.06940362107505865
MST1,0.003613279113960764,0.055384357784127425,0.011904767156085514,0.10226091169075233,-0.030548044285471147,0.064654495507329,0.07587852514891892,-0.04368142210427814,-0.04570539427409896,-0.01101129125750649
IL13,,,,-0.016084504585109807,,-0.017689394277986978,,,,
DCN,0.036180250154172935,0.032861024309483816,-0.016185812969405744,0.0857984898626298,-0.008822222266203784,-0.029975429172676323,0.006084203088265843,0.017085461511929603,-0.04472649238465118,0.0846056651819273
IGFL2,,,,,-0.01202820716939884,,-0.022442363306025972,,,-0.03597907458676809
COL7A1,-0.007417621084049124,-0.02206955921126739,0.08287792689375247,0.08570812584986642,0.0321322431512318,0.014443543997782495,0.03438871355643148,0.04140125077843314,0.03428354012125751,0.05163118762842896
CALR,0.0009406376103955526,0.004426978430715212,0.039394326091423,0.10690751101108294,0.04927463320847563,0.05970123151045844,-0.015622458568297411,0.02149170006538263,0.031135985108136904,0.05461092309576128
PIGA,0.0004136018180071264,0.07727059333931262,0.03585733622826842,0.10737084791409277,0.025532456091125862,0.025639262294397714,0.02398328856282137,0.057375962218709324,-0.010097727101937116,0.03809038132134182
CD200,0.016656742471953402,0.0010444744955539229,-0.01695221002977012,-0.049873986725571445,-0.016058038662911795,-0.06270274880746658,0.09758160739823565,0.017682224436358925,0.005198010982790702,-0.018851921836128455
GRP,-0.03001579982717457,,-0.016435842536065948,,-0.01867524709250826,-0.015238550326135164,0.058325804270356635,-0.025688618245437837,-0.01539472979055766,-0.016157755464716532
CDH1,-0.045218707414543535,-0.02129001730324375,0.07720315419988863,0.05051492341624547,0.00865371200129608,-0.011111823357355426,0.02879940487199581,-0.020532227482745247,-0.03785202970772169,-0.027398710046378172
LPL,0.05628693715437917,-0.05028586820280668,0.02123042666814963,0.1161746651783499,0.03515466821658719,0.008374764064150123,0.025604954853074034,0.04887703470729637,-0.002695886851292997,-0.06942281954363104
SEMA5A,-0.05098237158680302,-0.03894614965249963,0.09399001466115738,0.09548139278755104,0.020079498992806803,0.012960441605171902,0.09466254476362922,0.03750384547794334,0.05781910324995295,-0.0006406383017961122
SEMA7A,-0.004280582390766895,-0.04027216241943288,0.033185533678343884,-0.02885526994346023,0.0051923792526780985,0.014098554921819804,0.00047306131361204263,-0.011413424487314186,0.0007925388373678391,-0.02211486639067364
SEMA4G,-0.02976084301031853,-0.03223310210658991,-0.031227606242696063,0.10786778190968435,0.04060717073451504,0.04819702489885071,0.07702699506872278,-0.05998318634170721,-0.0275661940607022,0.04230179138164359
SEMA3B,0.05794434071887307,0.030276023453392618,0.08275981998358793,-0.01813827846368207,0.030389105987947654,-0.007500389090070476,0.020378980993627546,-0.05990640673757823,-0.019200253158477794,0.015148296328986295
RPH3A,0.015102788339612046,-0.012894755048594119,-0.015618892116701309,-0.03510517268211121,0.03080856343051403,-0.015131996220686846,0.03367969511733418,-0.03675620374240845,-0.004556168300130883,-0.03274517104799537
JAG2,0.0805886089923697,-0.026379995381909653,0.02454509535548248,0.02365790074147452,-0.027040743307942854,-0.009500664582251073,0.0887732740548081,0.0076933156235551815,0.027553495743769387,0.05920640963641956
CGN,-0.04109009416938845,-0.03324644901068106,-0.019990177314045825,-0.005615633300338063,-0.034996718132852586,0.07418026775169348,-0.013822855321684096,0.013544126343908565,-0.05260213487744126,-0.014981266238442712
GDF15,-0.0023846951306226833,-0.02190862195847575,0.09338314229205923,0.037382526753730626,0.018483336716557212,0.056505645796108374,-0.054128506423284345,0.034954394778255696,-0.01296818156008305,-0.004549768656093038
SEMA4F,0.03512712922923791,0.0423045674395258,-0.061279658698974615,0.017062502696642647,0.00021518082973420816,-0.007736253369073034,0.009556305122279117,0.03213567363240182,0.007963171477705847,0.005083203012967966
NXPH1,0.054746758127276196,-0.01875772942646048,0.04006962889032598,0.06955466217039354,-0.02094859181764623,-0.00118261920229118,0.042606928704772666,0.08787162208747741,0.06024369906225473,-0.0301375896216859
ARF1,-0.019805579128935727,0.030969820507437067,-0.007596379539753556,-0.0385661491641707,0.06566134660053496,-0.014726684478084201,0.02208334986401799,-0.004594727297500032,0.0056048901685192,0.03567518111218306
DSC3,-0.01364152425248917,,,,,,,,,-0.013617262440912213
EBI3,0.01005240138420785,-0.015468009124067667,0.018339772352943703,0.01588320897712545,0.04020579470344023,-0.01697077148172418,0.048244368532858545,0.007556788498730328,-0.009012410517173927,0.07523701314106127
TIMP1,0.03600034528766345,-0.07268306891975251,0.009534168516446336,0.11248576152959157,0.013110527781609062,0.0064115954213055356,-0.11912821905011997,0.06674692745610387,-0.016861295072780412,0.0657448303566592
SEMA3C,0.001400217419155685,-0.022262003571820163,0.03412990382874683,-0.018805147109195917,0.01644256028316002,-0.01955451694530258,0.05210479993765489,0.05590322315300164,-0.05148616437072124,0.09411085309442216
GNRH2,,,,,,,,,,-0.014756159727774805
GAS6,0.005900429596151728,-0.008880410837941277,-0.0035902796259603977,0.08947537179808193,-0.0011163869428359177,0.03537876879408317,0.04462608623124407,0.02001330242577865,0.0005913478503817437,-0.003764131472785354
MEPE,-0.03652998475418661,-0.004034942546581688,-0.008274798827514925,0.06385220304133149,0.006087771080594859,-0.027943077726084772,-0.03224123141596178,,0.17222323378282034,0.027013824914231443
SERPINE1,0.07275418707831986,0.034526846324599736,0.012566924788099247,-0.05228894205366308,0.03842197991614864,0.04292793443676914,-0.10840668078059389,0.03875379128736439,-0.06201072775524215,-0.011312220842166593
RSPO2,-0.02714670398797028,-0.01205981359430929,-0.04537706068328325,-0.05040002557759429,-0.02400880630411353,-0.03304076583802358,0.03513891358947915,0.0731854980816262,-0.03200165945709644,-0.011359503155317429
SHBG,0.021882066824587477,-0.019297018788901225,-0.013566867450644388,-0.01183912462995387,0.006761271054532183,0.07005972284801947,-0.02643400111330249,0.05541220463145722,-0.02233891300273843,-0.02854936584755659
LGALS3BP,0.0009109065841480332,-0.00893559682848777,0.054988277799412476,0.08665544014085429,0.034272133274115615,-0.030498909477138462,-0.03418209100625328,0.043402313684318045,0.01039806601591565,0.0436992502548167
LAMB1,0.025536249867164903,-0.032360804054666646,0.08855234560031076,0.08517192111098666,0.0626753844836711,-0.017362801369629442,-0.028059057566019754,0.031039889526233433,-0.021960785177782743,0.06939463174449162
SPTBN2,-0.013072052344526214,-0.023498692429563952,-0.027556785850726146,-0.05529367712527378,-0.053071513569228616,-0.0343632997608761,0.07391177726844503,0.05879883153158411,0.009555270599535185,0.05934004399679037
COL1A2,0.04431990219932281,-0.02024807955752926,0.0645874771696913,0.09794458929271718,-0.026911934625220756,0.041314455574918044,-0.006969940667638922,0.004820775854175124,-0.047709725604209066,0.07320350484560023
DEFB1,,,,,-0.010716424201935451,,,,,0.0014655545749190277
CEACAM16,,,,,,0.039772026249937184,,,,
SCT,,,,,-0.009849714445228589,,,,,
WNT11,-0.019552734498576495,-0.016299603718498215,,-0.015671360030559828,,,0.054792777256090996,,-0.021598902616917787,0.1901589031994653
LGALS1,-0.02063526590612878,-0.03832863546100204,0.0002538188811892511,-0.00895929735498927,0.04961495768912916,0.06662724612591137,-0.1304307471162594,-0.060320280257652216,0.0125528702842136,0.08410547639058527
BCAN,0.0037028145692289288,0.038336584177652865,0.08297128247688505,0.10152102953829543,-0.013835675530983837,-0.011625757295025078,0.10831203627001056,0.060694591384954144,0.04458824803504144,-0.05026898885280455
