,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
NUCB2,-0.013446126596031295,-0.06219203425020445,-0.030564108685639264,0.010337991307855303,-0.0315239080390178,-0.06522457429976335,0.029259306495392656,-0.038303789153572874,0.011674752807780384,0.020419367480640417,-0.027205603896244115,0.1221049692431936,0.0026818426288347037,0.10627568933418555,-0.004985249760163766,-0.03934592471310984,0.011625286027831402,0.02343068596990011,-0.03462251601621488
FGF16,,,,,,,,,,,,,,,,,,,-0.02439203161330406
CXCL1,,-0.06761625888640778,-0.021406154865684913,-0.018373258900594547,0.08463440071216013,-0.049200636040730245,0.05456351535419241,-0.04182721838812512,-0.019233503648152288,0.03957563772648567,-0.02038222461303704,0.05427302316803728,0.008841770374070822,,0.0539861361549533,-0.02187730506312026,-0.04099380993638447,0.04233114737391762,0.05238905828420311
VCAN,0.011209144788777482,-0.07625236516890468,0.040406992681853215,-0.003493690080405379,0.04598188560122425,-0.040112744317860785,0.04491835766035228,0.07029918440403646,0.02335639722093304,0.03121276317888822,0.05985361659434373,-0.12125779708805191,-0.10074010080159455,-0.05033055405561968,0.07168945559539824,0.07484151154965665,-0.020756300705722184,-0.11991059305928585,-0.03989148876613261
MMP7,,-0.03812910420618846,0.029107776521341583,,-0.02585218169201522,,-0.0177200113509103,0.08994588276661872,-0.029108205599686198,-0.019743800878865153,0.03624526288011284,0.006526577915288476,,,-0.055178820658223875,-0.058551212701180605,-0.0343120291003917,-0.09232261577098967,-0.037207566195325094
PTPN6,-0.08450364545807038,-0.022467880877513002,-0.0005779386033492804,-0.04548527835262205,0.04335568078255587,-0.004003259823940041,0.03503491918733926,-0.007879755469173407,0.004818120840496645,0.0012019550109497825,-0.03873210367649285,0.0689315844631699,0.01381357454205655,0.03304990103510478,-0.06254379161952152,0.046877756832703614,-0.06451100672697,0.05768077807597728,0.01490768565547713
PTGS2,0.0086449859614024,-0.03536631524517733,-0.00023884971821913417,-0.016397169777849333,-0.018055339355531393,-0.014772834927456334,-0.020477424221152198,-0.0032398491854514896,0.047194412663257086,0.005439620448769969,-0.03467966718404997,0.11267343805820068,-0.020573996780116625,-0.00258258936295265,0.001436407514302008,-0.03125393487310096,0.007381098538741916,-0.07287274082473558,0.09979055606290149
XCL1,0.005140593785834036,,-0.020701387741351843,,0.05862067956849399,-0.016415532312523604,,-0.01077556259728924,,0.0073123791901477065,,,,,,,,,-0.025802160554730516
CD58,0.01604708468530212,-0.011773832854107928,0.010853247958329806,-0.010762851161423883,0.033794016722102284,-0.05222340863386511,0.06081985723833995,-0.015532968875501612,0.0023834644001287522,0.028163312994057676,-0.01500808146623393,-0.07509163934650624,0.03201064826467894,0.08824748225438911,0.10426881897067021,0.018158821433691796,-0.014949572397922587,0.10405774012208169,0.04441862212013473
TNFSF14,0.067460525958957,0.03085477345868278,-0.020858782266816256,-0.019162703306821238,-0.012576840675215733,-0.038136438922201435,-0.03692224780709295,-0.017514999855939354,0.010953644559404525,,,-0.03853204541765406,,0.05380065339701221,-0.019497062808129833,0.024287940245737712,0.10224738671610213,0.035982974034962666,-0.03719240461708083
CNTN4,,-0.046172895377555284,-0.026266401243371464,0.05033304242101005,-0.024695444515623454,0.06887061567073494,-0.03043420464972281,0.029419238115168677,-0.053553876230274536,,-0.022987882691115513,,,-0.00405147284476021,0.006063419608163268,0.04054164483710014,0.02490553307511028,-0.03501671838184176,-0.007084573171097934
NTF4,,,,,0.013949897029695678,,,,,,,,,,,,,,
INSL3,,,0.10819019983436813,,-0.005116045849639629,,,-0.021051029492988826,,,,,,,0.0179247501359044,-0.02018704339187116,-0.02075107604158321,0.0133093784762279,
BTLA,,,,,0.06710166006688154,0.045764353187805806,,,-0.023990456486131125,,,,,0.1330014018821285,,,,0.0030786558284506675,
MFNG,-0.024456853319177376,-0.07244822333915402,-0.02240621954626773,0.03681219478959907,0.015623670379076464,0.01850439249615969,0.007130214227769323,0.03170843831839364,-0.02187684039220606,0.03592148073815067,0.024688360181746853,-0.0105681033720404,-0.05424050719381444,-0.02355505660479697,-0.0007521920057186944,0.04529213034908666,-0.07968159548885251,0.004975938250684832,0.050337395622424445
ICAM1,-0.06425878586082541,0.00836571177720377,0.04021857003263017,-0.022366789713678788,-0.03863869017926905,-0.06213233274214884,0.0386820251604276,0.027993242624425554,0.0017817358467931172,-0.008196790176592363,-0.002160671872704329,0.12120249543601258,-0.07635323718196896,0.04686224010901953,-0.02201557173290514,-0.013184602856473345,-0.029360452522031833,0.04496867956378757,-0.009681367200203085
PROS1,-0.034794656461551846,-0.06697297377501842,-0.00425641640951027,-0.04561407467929418,0.03738691749352525,0.014666676383549583,0.07238042838326815,0.060289776995962586,0.057530783939390276,0.030228377264690447,0.0016765829687270001,0.06308552256052789,0.051881035107943514,0.11447531985226785,0.03988399819609728,-0.03172638928819133,-0.08253457863050939,0.005176099333323014,-0.0072009754764819035
CLCF1,-0.04290461121408037,-0.04765632297767179,-0.007364807160995059,-0.018585112998486652,-0.0157597008202096,-0.012360467691477221,0.0767644566115958,0.006163036015784215,-0.02740860039807177,-0.0041570145470823825,-0.03672441922373853,0.07859028300820321,0.11127701659290022,0.08998991646712917,0.07471533294947438,0.03681126609513898,-0.005069911994812233,0.02863356315424502,0.014415460047201461
PSAP,-0.024540928168183943,-0.0009812318909819602,-0.019232847067366717,-0.01407266029211945,-0.03512107744223704,-0.004169563789233809,-0.07303414041466898,0.07835996283242305,-0.0056664641259902195,0.02949663102121586,-0.0644753577941136,0.03758205281666032,-0.017794932565168804,0.0656971754343205,0.00031195152874947984,-0.04349762840111142,-0.10120873516266723,-0.007832314518042643,-0.11621342034633032
EFEMP1,-0.007274989928165142,-0.017175116916771527,0.015694959116088838,-0.015058968408714391,0.013069795408861485,-0.012260637516604497,0.04691485034726436,0.012804371158949836,-0.008827020946437027,0.011119607596983693,0.03656639033841611,0.05114868383702456,0.056437252706136906,0.20458437327366125,0.032038377760046526,-0.025309262733138854,-0.06458080570441209,-0.0598934485271677,-0.05158092858917901
C1QTNF1,0.0022017107561970676,0.03981818023390474,0.027633807958347203,-0.06409379608589275,-0.01584285493083563,-0.009742810526623145,0.05927632288278849,-0.04358356118153886,-0.005262369346881958,0.01101152625457149,0.05151826074588048,0.1339044709570646,0.040797067111590736,0.07191409561672557,-0.05140363414081177,-0.045695258680966154,-0.07195842752988718,-0.04396390783536486,0.04180244750182673
ALB,-0.028779291030972633,-0.039504976637641874,-0.028670470751250333,-0.025278356626065878,-0.019495080640300512,0.040801415544866534,-0.02972308959239861,0.03722646302954378,0.0316692104075018,0.0413581750928391,0.01149625014912253,-0.06574326543542754,-0.013238567264549804,-0.058842158826756176,0.06914745408110733,-0.028034466913966646,-0.03473678648465811,0.002142349520221533,0.035061498994552374
CCL13,,,,,,,,,,0.02286981209109116,,,,,-0.014473274002439104,,-0.02327664377322952,,
EFNA3,-0.03764978939685687,0.07744905210962359,0.015013230484557013,0.09322785151857432,0.06865525046146702,0.05004841517395414,-0.022657503981972762,0.0028822607665576947,-0.0094161227026849,0.002763782010448365,0.021800986294485757,0.07795277969982978,0.11959669137041895,0.09200264456770085,-0.04058012482000808,0.026857515883466673,0.10654653043136494,0.04606485215817389,0.03910025310651064
DRAXIN,0.025716941979983324,-0.04964577854916682,-0.008404603397025884,-0.015309563535018743,0.03688653804636713,0.021178379745026853,0.09579781142257636,-0.07682476598321464,0.05048253172615351,0.032485942975064186,0.03685730024554136,-0.013533514012444037,-0.028286916062434917,0.006493306533240595,-0.07996700997182908,-0.08523461624866832,0.038260946013053077,0.07036592533508058,0.003889382520521209
RAET1L,,,-0.014446441255367959,,,,,,0.00771746175473097,,,,,,,0.06124641012550879,-0.025210622558685638,,
NPTX2,-0.0500212072863018,-0.007783276995905731,-0.03762675814859876,-0.001074293445205825,-0.008055983132738942,0.09456369146489893,-0.041924414898895895,0.015171855542749229,-0.012323424925545579,-0.002076240841354581,0.019979198565291543,-0.010162156123400013,,-0.02088993023391368,-0.01359653998910397,0.049312269284183016,-0.04669219413356209,0.02489118754635316,-0.07682727170293083
FGF11,-0.01747569191896737,0.0671658535888198,-0.010596529481025138,-0.0023308246998678156,0.015086971126102374,0.007224983594090822,0.10812303956870015,0.0167065553691988,0.015091164619744593,-0.043341672567298005,0.05602165451849235,-0.03333902498858625,0.06439288187190699,0.10142145076814359,0.06430204634024266,-0.006796518202811191,-0.031857052896074975,0.08954387896486006,0.05626177797325877
CD59,0.025467267618993022,-0.051960583527533404,-0.021119508212314505,-0.03179642612078897,0.011612936733273821,0.010777313620874238,-0.10270215486010494,0.04336452490205835,-0.02639665315840912,-0.013329559998407887,-0.06144239602062826,-0.025238233129784047,-0.034756296245636954,-0.09601471404225148,0.05431865168081388,-0.052092794085600254,-0.09517289147163711,-0.047738229016043965,-0.09052938304931915
COL9A2,-0.02427689654289878,0.030565610566095445,0.02967977402607881,-0.0074172311902598615,-0.007614877778016863,-0.008141623552457648,0.03604536678290392,0.05901512511101943,-0.01148487766073179,0.0528669346196436,0.0314266677879514,0.09284131847335399,-0.0010735790339519453,0.03844610332526734,0.012058561646798662,0.13001433207520005,0.04173079166857951,0.14765414961923928,0.040670394524158014
DLL3,-0.040501050598228026,-0.028004083527419843,0.02361170216753629,-0.009056984999509939,0.042491863492763134,0.07840581767808177,0.02084047682565062,0.04896083638348197,-0.028759756044552137,-0.030404628130909134,-0.014102328214109198,-0.11002614374978323,-0.05919892305536167,-0.040947332115765185,0.039880644457612635,0.09068608091686203,0.019803699491128906,0.1349330524384142,-0.009115722732315926
FGF5,,,,,,,-0.0236683289176637,,,-0.04983118956249043,,,,,,,,0.0038284126492747895,-0.006913331214749929
LIN7C,-0.048147716729746465,0.0031449482655379916,-0.016062265082955298,-0.029740315767610666,-0.022519533489956407,0.013270314731730692,0.04451555335508335,-0.0034173944235430017,-0.040982102121207065,0.017534354929816785,-0.025205580818908647,-0.004175975363041068,0.0458577336183479,0.05604361950796331,0.042764011985075144,-0.024311639179645662,0.019824843835751196,0.03895392490955541,-0.04483952892753997
GDF7,-0.01980085406736877,-0.027911003816139448,0.018862188890557182,-0.016096607157760016,0.014348150910692761,,0.02170215548895117,-0.025478637844284804,-0.0033567288530178415,,,,,0.01879031626599858,,-0.017518561602587898,-0.01686941359224486,0.16370837434974578,-0.006150915213299653
PSPN,-0.04487981420875515,0.13646699007875684,-0.02771396529318541,0.015492639230882998,0.046704525162975095,0.004532067592179571,-0.014088546926244092,0.00639675988701568,-0.02494837895950405,-0.011022882455226132,0.029801267652661462,-0.022007470140339207,0.056410412915548706,0.10414466299645887,-0.05438365058264123,-0.010445187299379148,0.0041029413172804,0.0503918321549847,0.042789605512475674
ANGPT1,0.035263275406895195,-0.04592783641099825,0.03577136849003496,-0.0045067842958739215,-9.915019339371714e-05,0.06163663633696676,0.03563255244164447,0.042184102079925546,-0.011344424260829144,-0.07134572672470584,0.03502244391908745,-0.03370018695086232,0.02415176189797224,0.023171275806294814,-0.005719079196323045,0.009335302625711632,0.021369166647886368,0.031474720534950255,0.005518305014031005
PNOC,-0.01156362673122598,-0.029324369623732097,0.0229018191343873,-0.0015573192781462048,0.015751921220375484,0.03366843584550693,-0.07979727583994158,0.09006010582332358,-0.010205643731687105,-0.023727300000624774,-0.02972798679485214,,,,,0.024722929046023766,-0.019999378814623117,-0.03688954372614831,-0.07913323093765023
L1CAM,-0.029734034646665915,0.022183176846810437,0.02118617693377653,0.057831838770366455,0.06017096811428075,0.0819094237663141,-0.008360736439351953,0.0564508002660722,-0.005412824483231812,-0.022785975428664694,-0.03425070641169001,0.036061239984778934,0.08868065684231691,0.01887387324175674,-0.009843179296680105,-0.05770733935972714,0.01953422395468529,-0.01575091807677598,-0.07353644456776202
APOA1,0.03165081748264918,-0.059958365136878064,0.003553445132678382,0.021092409262105056,-0.021802137919739704,0.05339961384371589,-0.03404587078223667,-0.006770591945844864,-0.02066836029360882,0.021480174959421047,-0.03004600250374105,0.004455135542690178,0.003618669724706363,0.05015705017036789,-0.011095129874686204,0.056916735612571934,-0.0304359684756986,0.06509816110775439,0.07913319370843008
PSEN1,0.05033718410472462,0.017411297477075188,-0.010191059859580878,0.00326971025908362,0.03702137920145697,0.03885376979325591,0.009075984957269282,0.04190491477243635,-0.010021235248748903,0.042150050882384424,0.03249088089451369,-0.06499470695637266,-0.08326438381882582,-0.0674963592908658,0.07005034172654434,0.014494731082346833,-0.002921622908497899,0.05317474372237536,-0.008989098114795585
CALM2,0.04319832581954242,0.014269204787863943,-0.02944710407425541,-0.008298395560365981,-0.03474538192254874,0.10965053217393664,-0.11037384526255449,0.048535617373212776,-0.029462697421379823,0.010361537398807475,-0.001723861577144124,-0.08204367391243075,-0.08777828230705981,-0.061257904969841084,0.01283501690653409,0.024723100551570773,0.12469860100207136,0.09638385431160527,0.01557202816490148
CLEC2B,0.059004003841623215,-0.08939116299698167,-0.03826065787762806,0.013429125767027898,0.04808894878235973,-0.03070233303529619,0.05795696557604875,0.026600586224915807,0.003912211930069256,0.01641013550814533,-0.042441622700966485,0.11677190781571145,0.07560033160978608,0.07963432617372046,-0.007458197175745064,-0.004111021137990941,-0.049491983943645665,0.017210687907704716,-0.006941077807723714
NTNG1,-0.05914458753582478,-0.0001653340115967133,0.02553833157809494,-0.02658184120014319,0.04612437073311421,0.06671291367801752,-0.044029081372667984,-0.04574991227158251,-0.030322233574719505,-0.02858161632654003,0.0276753777797894,-0.0047331100857658384,-0.04599431385882382,-0.014841888194273184,-0.034149265829220406,0.08187006479101676,-0.036247455531724974,0.11259322242815968,-0.02191686716655742
LRIG1,0.02465513813167043,0.031857874324829574,-0.012814207593290869,0.00754748930402713,0.07509145267271437,-0.02378319734095627,0.0685900517373631,-0.056899641956596435,0.039075707884766615,0.0329997041356495,0.054516175783868054,-0.051564856346988104,-0.07309282624092962,0.07814689301954911,0.06563750578546981,0.0330371164376946,0.014709846998019735,0.10599034612135845,-0.01905568994671815
CPAMD8,-0.017423052258682185,,-0.029024394251397783,,-0.011492516338078311,0.04793478884789829,0.054082666690676705,-0.023350452092281426,0.016715511484211836,,-0.027749613895298317,,0.023552339104312356,-0.026708606043219143,,0.06390346711563683,,0.05411134962666729,0.055305790786411804
GHRL,-0.02779722732257639,,0.054353243837589334,0.044684998444552114,0.01063995775894897,0.006071905333571908,-0.0019568216287031825,0.05900126192675537,0.01740296363321478,,-0.019175028543606042,-0.06683422596865184,0.10683213833496352,-0.06225480508575263,,,-0.018247546018418343,0.01902421670174975,-0.037783887824225454
NPY,-0.025560297653047338,-0.05146291190143941,-0.04076274392484255,0.04345694324329362,-0.00837154892695301,0.03233662427857517,-0.04632681513420827,-0.038922199213050165,0.06665129383028688,,-0.0031929553787492324,-0.0646383106831665,,-0.04141460800808318,-0.053538140152199334,-0.04952400076779059,0.03598763244900552,-0.035490811639964516,0.008343657455587225
MMP2,-0.03024214141966898,-0.009872877759475023,-0.012506981911106576,-0.049817545232882184,0.006553354103948616,0.05172102864914356,0.08680883498000294,-0.036483292586987376,0.0029769456975740206,-0.0335917978678365,-0.021550984435372924,-0.07219499142627357,0.03706681467356813,0.007736788552813548,0.0034039979495594694,0.06459127057379252,-0.0018755999566033856,0.015557054657419168,0.004061267410090367
LHB,,,,,0.033792793591642875,,,,,,,,,,,,,,
PPY,,,-0.024359554809502852,,-0.0029064683672970037,,,-0.017065381624719617,,0.014789177709061994,,,,,0.05182299861992549,-0.0352939144730832,-0.03699717607133305,-0.00614112934166873,-0.017332076147604823
ALKAL2,0.04914296388714813,-0.005245721737020071,-0.027092031316122863,-0.012920164516262397,0.007845923636137675,,-0.02427672680380813,-0.01969185045684971,0.005478452930478462,-0.03435113240092777,-0.002493989947338147,-0.04205307909163973,,-0.03263298488080045,-0.03126336433677653,0.00930885339934945,-0.015065966726636995,0.009311912674312863,0.04688525160332974
CSF1,0.006907893976074469,-0.06037449604732065,0.024158225243002204,-0.037139564382411824,0.0337586066282105,0.00565410735905051,0.07489127633029936,-0.05466706168238599,0.03744108946643035,0.0627116290161747,0.05814441528230453,-0.020887192865605416,-0.05115014910306012,0.033632068024883804,0.03022140626980207,-0.06836947321466438,-0.010890270811761363,0.0635751001757956,0.028369489145975188
SEMA4C,0.007742262810983374,0.06725249482628504,0.016242477545015593,0.005926073911414751,0.04529159320374575,0.0008631376022062675,0.051691948089870064,-0.018952884109673954,0.022462061514380138,0.01933551269546478,0.026618968184539432,-0.06635028806114693,0.09622497189432362,0.006244939826553599,-0.02583681552562441,-0.026488224430236094,-0.00010602752905300607,0.019004270486229994,0.0012767991039575116
BMP8A,,,,,,,,,,,,,,,,,,-0.004648071935401673,
ICAM2,-0.022353145165075722,-0.02420434401724256,-0.06144742538351037,-0.051995816040704045,0.011660996412420372,0.012337838416550072,0.00809412366177229,-0.004801306570942082,-0.038339260005452756,0.14735521068789248,-0.041237111897650815,-0.016590622276006935,0.0059710972929920315,-0.009474976720667425,0.04749534274747987,0.02381904681336083,-0.03179840827098602,0.01828423397536805,-0.07612808943816525
SYTL3,-0.03588220659094546,-0.06818715182230646,-0.011233488664648792,0.0010423344496335904,0.006870423771677518,0.06403665577449576,0.009141190660207537,0.027400813093978744,-0.007735124500881302,0.03405063456743809,0.05345630278787422,-0.007927355072479035,0.008852374095041197,0.08101332904380618,-0.014852964445432888,-0.005150490180125364,-0.033050215466448415,0.017417389697464085,-0.041437618626416296
IL1A,-0.020245306706231064,0.011160745999624876,0.013898048417708583,-0.025780435060262345,0.027796458669534972,0.0010878721588101841,0.03250163626687487,-0.04993352960927519,0.0035997528293793056,,0.08136410805053762,0.11151726996305764,-0.02380263872949794,0.024538731742847413,-0.03656488812231754,-0.007815675731347874,-0.026907578936334928,0.11543960846726757,0.10740303697265587
HLA-G,,-0.044143416525483,-0.022229623542275555,,-0.022104338997098644,,,,,,,0.032201864112900276,-0.017000358574900315,,0.008779772869198949,-0.004058040763022736,-0.006574142658236503,,
PGF,0.008896897350127404,0.019145222945880704,-0.03370126541470524,-0.04096187610887797,-0.016581976108617703,-0.029004437549491658,0.08087469385100708,0.008223009437097566,-0.003466469768467449,0.05725843228060611,0.05080491268584138,-0.0472454313202612,0.003979328891899023,0.13358476358874155,0.016646088629985477,0.06310398049139197,-0.04595280564159116,0.004288674210731018,-0.0391423813499264
LGALS8,0.003148716155546189,-0.03127636189591049,-0.003939448518072097,-0.044875600488515105,-0.051860018057420035,-0.008516293112985891,0.06347603203123744,-0.015530980624252224,-0.0500809841301474,-0.0006667308113314899,0.04692547798199737,0.09438167188202318,-0.009088324087581704,-0.008460574982328235,0.02078710523134784,-0.048500606769315446,-0.004812952573543048,0.03623736565353133,0.03275120388650674
DKK3,-0.06151980554189956,0.005990609170777338,0.017661003527306977,-0.023084468657603906,0.012377921486033752,0.07945375373753412,-0.07903527873825655,0.0035772665917483694,0.010650054470753699,-0.02255947333206697,-0.05534990664705196,-0.06739095328117038,-0.06922082276594514,-0.07977199429606975,0.009718376745602617,0.03358531841330363,0.029106155640317863,0.10601272287728133,-0.08858435058180557
COL16A1,-0.002485827150123081,0.013190971142446484,0.025562780503401293,0.0035471524110381176,-0.0026087102307393983,0.042139981587443205,-0.01043171823893002,0.0008298064914015752,-0.004245776361013136,0.08082880467685814,0.016675976361643755,-0.09914790141031653,0.06257086293820244,0.100563841729044,0.029156144076610192,0.03297768427941308,-0.054779224977143326,0.09749890536717011,0.07588821455300296
TPH1,-0.032458234884420914,0.13650795377845965,-0.01632218926052326,,-0.010880639835787295,-0.020459315889935104,0.004873895176562115,-0.0030420351205986697,,,0.018819046059740503,-0.034319395939267,-0.005709015377967756,,-0.035067552984243425,-0.003952086762393877,0.09345168172666372,-0.008268807050733391,0.05817827473135154
TNC,-0.009888772469695469,-0.0969280413505363,-0.006855867416993904,-0.012598229265064369,-0.029786994737790482,-0.05000516439554664,0.11870517061219038,-0.024197554943690528,-0.001870786312451161,-0.0483285494766584,0.06386849668364555,0.15161951053308687,0.06196462226910194,0.1871238844646801,-0.06042414173658523,-0.09057466058606058,-0.1078680217429819,-0.02108014548100078,-0.05266112115986345
TNFSF9,-0.017423043989418106,-0.01610148135742855,-0.029024391238189878,-0.006336060422920927,-0.028353512936734757,-0.008545157428981992,-0.006440217197482879,-0.01914406518161041,-0.01813678974057475,0.06608970356593642,-0.03067667337084417,,-0.018481761825392126,0.010934252790104433,0.02726036938882197,-0.025009400184629226,-0.01208909387843392,0.024678256997769096,-0.05360529485441435
C4A,,,,-0.012732243004057012,-0.0009858768425693003,,,-0.020230153938648514,,-0.026025995193240767,0.02773001282721116,-0.023608352176810933,,,-0.016113325229965683,,-0.017047329328810635,0.056754084205011705,
CNTN2,0.04703790630526493,0.026159877191427854,0.008922958780522117,0.02508973574305376,0.07133198592449139,0.05922864938990044,-0.016221859795201327,-0.02786737550513725,0.002811363748528353,0.027847546940679386,0.014680739340966243,0.05925556841565245,0.004248836468775728,-0.19198002869652409,0.003113011085933375,0.01842748347043004,0.03345003538524534,0.007020839084113366,-0.10760442359728284
F7,,,-0.015923525771515276,,,,-0.02141117626385316,,,0.02473555689595574,,,,,-0.020301859466600996,,-0.016869415223475934,,-0.0529806798420359
LUM,0.021544227744820156,0.00855773965699885,-0.04869223052437031,-0.01877175745084852,-0.01208825660942584,-0.01861529298329585,0.11279459969750133,-0.02597644519857068,-0.017371856443420895,-0.03628454979111995,-0.016076435666696136,-0.04532609478644713,0.0034565727517716464,0.007639328228271415,-0.028348258364620113,0.03668034669174952,-0.05284966978507715,-0.048102574206968424,-0.029327494219244424
IZUMO1,-0.01664827047130123,,,,,,,,,,,,,,,,,,
BTC,,,-0.014446435237960879,-0.019923698936119828,0.0021883611156367877,-0.008580549803659344,,,-0.04461070334607886,,,,-2.2172125614343048e-05,,-0.014687681585922534,-0.003217466948116877,-0.01632485870678998,0.006870467476249261,-0.0018882132800090207
APOC1,0.02796064262355488,-0.017165985109972987,0.03413867990529555,-0.057694211896784205,0.05792309671105438,0.022864413539881234,0.05125721829877003,-0.004925656945945735,0.06396403516870722,0.04034096204172241,-0.02073789648916008,0.0011648530051357137,0.04953188424067943,0.0602968979604807,-0.04473713098882528,0.04268808816802457,-0.028695172244432642,0.09703972214417657,0.1562205437554843
PKM,-0.03235268117392693,0.10850638151926223,-0.0553057819569702,-0.024302535405735785,-0.05062396010716073,0.016372276214267123,0.08412010103172557,-0.05293692435475439,0.019630946280727788,-0.025728434595028014,0.10601081013807802,0.11546479643700737,0.11191008204770114,0.1832819283035481,-0.03306876151331084,-0.08848875282003923,-0.05397377861831248,-0.01320054760121267,-0.03765550467944641
TNF,,-0.05293875942262131,0.043531066847319694,0.05359340798303419,0.01544922681937837,-0.04420081758560215,-0.006124920438233215,-0.009146924520074751,-0.0013788487007586308,0.013421012803043308,0.000984109842497511,-0.014708864065886958,-0.01735174581575317,-0.03765345618428624,-0.014255844622110027,-0.020435803916377917,,0.11396540103696955,0.04405895854224878
GNAS,0.010561041094325293,0.027019625217558605,0.005056722873528329,0.03152446420468248,0.028712470695937253,0.027605951198344386,-0.03676674234061763,-0.0583140526069637,0.04768509501678142,-0.07970465851835902,0.02635989897464236,0.05331478496504375,-0.026841242207458534,-0.011835914695035426,-0.08028942587546366,0.009523037242356721,0.05413985714584557,0.08595935908830779,-0.055827359823835694
BMP8B,-0.02678890377425145,0.008942099576066925,-0.02209618185301806,-0.015403704634632746,-0.02249971117216719,0.033885682323294426,0.011469627785798159,-0.04698800775042082,-0.01663124380348431,-0.02472618183188611,0.007681241617805347,0.0652133858571764,-0.027195197881070318,0.0016703647146838845,0.03550511068036066,0.03538218660491447,-0.012409286191588915,-0.02618130838681943,0.017105721691095793
LIPH,,-0.022261788856615745,-0.01632218524212788,,0.033589295171816594,,,-0.016311034320888883,,,,-0.05263511067451089,,,-0.014473279325357207,0.012661386678758515,-0.013042200180413136,0.06797765481217519,0.09867954246975594
CCL28,,-0.027910979316190205,-0.022959183906468537,,,,,-0.02511630952150811,-0.019671249607684214,,0.031976560571792906,0.07097482726889848,,,,,,-0.02491080112166527,-0.01642466546210025
PTPN11,-0.033592532286084914,0.06725169111597971,0.00019213822886403141,-0.03737306337503843,0.006283884511148804,0.005888858693786008,0.010787916277858082,0.000373900948853269,0.028285536361055862,0.025093640180757815,0.026318197765995022,-0.0330292418095692,-0.02881764842159845,-0.09865060495827849,-0.02569248430791569,-0.054036908959765394,0.01492621070098104,0.055716680634380476,-0.06066792821548385
ADAM12,0.07154606764917577,-0.046493154404711794,-0.03730138519566439,-0.015161640738376494,0.07301426725407839,-0.001437689509342734,0.03661882321805587,-0.05006698530815033,-0.01901103987395462,0.061804784393621845,-0.01672353056508551,0.005958864965021044,0.08657481587523123,-0.026319486107754256,-0.036995604244502066,-0.019278804540147652,-0.010001541673303723,-0.0727660187816253,-0.025922259342605152
EPO,,0.06291754003425369,-0.0066232415626740065,,-0.032045598648637694,0.044833210371493445,,0.014820316071226376,,0.05092506176165505,-0.018081046908738754,,0.09018340759836693,-0.04179707096922118,0.011395804457956217,-0.023663090452260997,-0.01613951058048914,0.11816616667768047,
EDN3,-0.004588939586223689,0.03925560270925739,-0.0284324730426459,0.0010240290439993184,-0.025046369223299062,-0.00636711727477244,0.025290039249443293,-0.016081663836281682,-0.03124191599107208,,-0.018267616404154412,,,-0.0320287817282561,-0.03544268021983958,-0.013544175064130708,0.020437124689465475,0.024081606387365097,-0.041723519018582546
CCL22,,,,-0.016096606767974257,,,,0.0672077007802975,,,,,,,0.005935043911269043,-0.021639533899763034,-0.014161717938113048,0.0006963533016529155,
CCL2,-0.01902196746553678,0.010303953037568658,0.02211976072594257,0.02637974325456751,0.024599703556557755,-0.02484127206065756,-0.03284597581791908,-0.01194676649289749,0.05700131985639793,0.013428112244314614,0.03347376351604991,0.127216826619691,-0.003881751536732081,0.0784001006725853,0.02815588944306693,-0.05540439325901796,-0.005475700393421682,-0.06634863410105274,-0.048851361348842846
DSCAM,-0.008580674658310757,-0.06625636555557392,0.048339485276156474,-0.010893480728305895,0.0036837725421172886,-0.018373269963528723,0.0023646944177553504,-0.023215490390577288,-0.045760735582083274,0.019634546359191207,-0.025972237959872732,-0.06588999310075662,-0.057816646064060846,0.10844259135527642,0.01925854882720519,0.02076215036558924,0.04759825251260798,0.028972451256512693,-0.0004197702028806728
GPHA2,,,-0.018191904825478267,,,,,,,,,,,,,,,,
ANG,0.06885497017557367,-0.034345060889680104,0.029904126930194216,0.003128986297158584,0.032006586567507274,-0.03787895291761315,0.09719098979259463,-0.014741918559579,-0.01718196871019662,-0.024650033503145326,-0.017149035760100236,0.13092110316319625,0.014222172699198952,0.04562362333558944,-0.00516092753382172,-0.006816236522148881,-0.05890273445281396,0.0518891599432859,0.00036131580822247925
FBLN2,-0.022942332133805504,0.031477340970148274,-0.03287513155631377,-0.029272155031567083,-0.011399572096055051,0.04283336116829412,0.01119954977666744,-0.006349886179835703,-0.05720617109555985,0.10509307090940659,0.02347729450126071,0.10754161880460543,,-0.05767249300162617,0.007624527956407682,0.032519402720393754,-0.06305364280069428,0.05947375782025266,0.043054574539256284
VTN,,-0.018784548522493696,-0.007899217137422023,,0.002298983821495176,-0.022134186393727984,-0.036092257724999875,-0.028036506755360114,-0.015174826437251486,,-0.015024261385021784,-0.04569974899670835,-0.012488017877340695,,-0.01796715082541099,0.032314812748931804,-0.0030452670188354882,0.03805470579140819,-0.04235207371914506
