,MGH258,UKF243,UKF248,UKF259,UKF269,UKF275,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1
SEMA5A,-0.0140827805849651,0.015184507004981359,-0.07879650041641048,0.03815456550263944,0.08615649717761976,0.017777585939946938,-0.01516340831858729,-0.09905744408587504,0.05557948485053467,-0.0050263833705430794,-0.011291629629439541
SEMA7A,-0.019256310231461578,0.013055838236313264,-0.004138870087104145,-0.015184832842631333,0.03663745024577572,0.04107742776527753,0.01599284559821004,0.08766575079083407,-0.012561806960185665,0.0634334372871376,0.01503174180608423
SEMA4G,0.04343198528619007,0.0016214851325161604,-0.013270847984854237,0.035085226530697546,-0.045768586718737514,0.05198238331637072,0.00852281962033851,0.07855310040493756,-0.0027019228251904206,0.03889507173896879,0.01370339827935429
SEMA3B,-0.0320375392542649,0.02304091222209453,-0.010773281002440429,0.05231044539611134,0.05606161874938955,0.0321672964313966,-0.014924467386024069,0.009937702221416782,0.026784508310881458,-0.0460170857984772,-0.002263009443875001
RPH3A,0.030275431877873266,-0.015906464212407136,-0.0008170148815868558,0.013507020210180349,-0.03291562332390543,-0.025098032766081524,,-0.09883532952311465,0.07145060413461375,0.055246301328169656,0.03176764831075131
JAG2,0.03866704870425549,-0.04205214762377196,0.03619231839794764,0.037421018668612714,0.007335696222454855,-0.024725533574256876,0.02898117572436929,-0.03684060320290686,0.07044729474261216,0.04877439382190645,-0.0017635483810561983
CGN,-0.029541659680795366,0.057350831056117525,-0.026454556177319875,-0.010850927733466933,0.01283487997030177,0.0018213782724341185,,0.12531983372882421,0.013083474139434524,0.1164843597404191,-0.04607523059314598
GDF15,0.005631556820759636,0.032905774106860894,0.03329909591918239,0.019156821980733114,0.047166885240744826,0.051060788819043024,-0.019019122198234338,-0.014320025369389778,-0.038438528699565794,-0.052049845780253956,-0.06327985498166928
SEMA4F,0.06186132128756197,0.07221604695400057,-0.025059126976638705,0.040209930283615344,-0.03846163600952379,0.06585280134673371,0.0417132318686288,0.028727440142421696,0.03309489861283309,0.04571768172055718,0.018368358088907428
NXPH1,0.053731073258545016,-0.0512420989459408,0.013920150361319944,-0.004726030037711407,0.003152152059459973,0.0023626701114969266,,-0.06384695906646481,0.0351484412254033,0.0467380477909373,-0.03355338314278808
ARF1,0.007122216665044472,-0.1211807209356646,-0.028051819520371505,-0.010746599868280039,-0.04924497393256907,-0.04071655630375359,0.06609328251641733,0.03384229853102274,0.050323538093326375,0.0526024889235551,-0.004713613480996969
DSC3,,,-0.021993450804606504,,,,0.0111266501917137,,,,
EBI3,-0.04899258514553062,-0.02330256352397873,0.037966991781877006,0.06293211254388316,-0.0502481625950899,0.004628847682243931,0.12042598770412762,0.0386423817660592,0.06300881531014278,0.08417714938347841,0.0012516409576651608
TIMP1,0.021082885366651143,0.07504482494141985,0.008138454829526045,0.02571878185881257,0.05825365441024808,0.06500190536604389,-0.039081109637779596,0.045880477859222314,-0.09653808271364148,-0.09430945633072461,-0.032063776436927205
SEMA3C,-0.0464516690732441,0.004867211374043395,-0.006681010052580518,-0.016855165254940296,-0.026207851197926114,-0.002095674001688379,-0.0007714357496463278,-0.003833533170270626,0.005426757743022857,-0.010266823302813043,-0.007946985116174327
GAS6,-0.02705060664473622,-0.046104151898513045,-0.03551922715102551,-0.0034650135420717584,0.024363189532775963,0.008959403986540899,-0.020011822588953065,0.13173384283453896,0.00421870880770952,-0.021036258443987974,0.017088469821126676
MEPE,,-0.02539994677012311,-0.03235678471285561,-0.02255121218386949,-0.028558185551795446,0.015603269598207816,,,0.05564796738939888,0.023577327270799083,0.011993194479461405
SERPINE1,0.012910474610784798,0.07514555258035029,-0.0043748404123683604,-0.0165379459510638,-0.06323565259415012,0.1075183471710159,-0.035067601628050865,0.07493680298136612,-0.09643424244023785,-0.09617825508638266,-0.0594507009775505
RSPO2,-0.016985066323750523,-0.05107376526522419,0.0021644586608728623,-0.0262730027412494,-0.041415508086056124,-0.0030665337716395684,,,0.08592389123926138,-0.0339287263286888,0.04091063811290749
SHBG,-0.019081883442758272,-0.01892013740502183,-0.028488019955423043,0.08529670664012758,0.06384366227436171,-0.00747720084015239,,-0.04224923670110601,-0.042639674580200085,0.01624374286078384,-0.03279788193927889
LGALS3BP,0.04040963940589605,0.06594847696766079,0.01416680790461424,0.00900735116644766,0.0644277968021569,0.0890544552442697,-0.0397471654651056,-0.013795093676825765,-4.4284684540273205e-05,-0.041237916318159144,-0.015108016190092475
LAMB1,0.05092551738582,0.11588013156940215,0.015642132729456325,-0.01130506604710159,0.055934888449831556,0.013378272860151232,-0.057879238083925685,0.013645610741351915,0.006868280874357331,-0.021289910967044003,-0.05855417551597179
SPTBN2,-0.04382780318707126,-0.036064418125575176,0.06657921509769793,0.01547350709346986,-0.05516369775289115,-0.007681488223348115,-0.00271699764853235,-0.07371125559803428,0.023219633443649832,0.0345821147804552,0.0026961297763091635
COL1A2,0.04216734060879952,0.10573616929037725,0.02399556765344696,-0.023855465819655322,0.03237884075900556,0.03196857539624577,-0.025906937910088797,-0.04276692339190517,-0.04514591393038595,-0.09579077105907767,0.002188534777717731
DEFB1,,,,,,-0.0196336451329126,,,,,
CEACAM16,,,,,,,,-0.05246716274949393,,,
SCT,,,,,,-0.01804573936548859,,,,,
WNT11,,,-0.019866308111727154,-0.010728566945893539,-0.017677311092695543,,-0.018095212515148538,,0.059908993218035535,0.025566033466068915,-0.014813474640045947
LGALS1,-0.033546585008933934,-0.05540379029037272,0.007338229929141742,0.0009545217832710509,0.037738781354822656,0.029851036448404446,-0.01383459768904154,0.1719952423002384,-0.07742987372822675,-0.05997668263144077,-0.02460525247436543
BCAN,0.005405906102390296,-0.024793656910556232,-0.002287842327810344,0.009158524543229699,0.12304988963232935,0.012446179113377611,-0.01825667142813068,-0.15998235733931707,0.08868536158962632,0.05269577071398169,0.026611350293155474
ANOS1,0.0602253852597182,0.015016574646119584,0.0028650786029917616,-0.003578377453340537,0.05417021158676381,0.03157950094469946,-0.009007046366809383,-0.0565865772302036,0.1061072645329614,0.0637150599345899,0.10540757321635541
EDA,-0.02391142457539919,0.02745357475959487,-0.02307843064454309,0.020926905286327752,-0.02113611316189513,0.01159005535698284,0.06397854579844059,-0.05916336097223298,-0.001479753881819368,-0.04157520496063602,0.02917844240601946
FGF22,,0.02023817536590705,0.02239638518353147,,-0.016203581598776,,,,-0.013342314301804483,0.048387149857259594,0.009576944166534887
SHANK1,0.11995319399321328,,-0.020426182449216575,-0.02789933571544389,-0.01541667876272037,-0.015476045217592807,,,-0.008724034444419607,0.04653395492792223,-0.03188519230109611
NPVF,,,,,,,,,-0.032207227924976524,-0.027634229946516178,
TGFB1,-0.00895005673445334,-0.001310313278912405,-0.02001513942311523,-0.0488491793289051,0.05459911490124826,0.09325420694228848,-0.04329185133098722,-0.07262951953470922,0.023421250371150164,-0.07248259505902961,0.023268192900058715
MSTN,0.012277165470113875,-0.03636912352474198,-0.00425125973326971,0.014829598988935025,0.03190714192750152,0.023862859555653253,,0.20735051962102607,-0.012917773097557447,0.00132913006676831,-0.035063471762625434
WNT4,,-0.0279474652068767,0.012999812136803441,,-0.01837217328880824,-0.017226904037822826,,,0.04554379127210995,0.09183658086722285,-0.01600362704601923
TNFSF4,-0.009917836822233234,-0.0029434274219464185,0.049161777160087655,0.018215251864750707,-0.029163103766219122,0.006696174147351001,0.004483997521425423,0.05528873109784575,-0.010468572249602582,0.14226092972436127,-0.01902604094924711
NTN1,0.003998944633526515,0.046240150315978626,-0.008111357752878875,-0.00893901099733352,0.11402803349019643,0.012295752286901603,-0.021918656430073187,-0.04457088186661981,-0.01382497230422951,0.03169573643613668,-0.006037557113648551
CXCL12,-0.02489557222753338,-0.0329240457438955,-0.01933920531234499,0.025024226313417223,0.04004161461104498,-0.01908449332314105,-0.00893984960440831,0.012435762527524806,0.04245940979848988,-0.03184376048919881,0.030352628862016937
GNRH1,0.04705396008682226,-0.03251136174089756,-0.023287908364698358,-0.0032172385981485024,0.012085619407939441,-0.02829143386920673,-0.043719044695914734,0.08614805254144478,-0.06071763287561641,0.04276789943041955,-0.03260289592254572
FGF8,,,,,,,,,0.014145545616483665,-0.003070279749371581,0.0056531209298573614
RIMS1,-0.021705983342543235,-0.015474128016649191,-0.01761290136137128,0.007479972287896954,-0.03449942416045459,0.013520139227728897,,,-0.025593106778163323,0.07515870040980234,-0.05266243452751998
FGF14,0.05930740529294493,-0.06912927946411658,-0.02173758175776415,0.034579289280917164,0.014919256776892865,0.022888484961035578,,-0.07153204559596638,0.013039869729670353,0.09098588411265975,-0.051640568792941564
IGF1,0.05699031709168892,-0.032752495245035554,-0.03134297856854014,-0.0007176298806040726,-0.008573039757225901,0.0015610200204807386,0.008683530083146113,-0.00021158604437524284,0.06286947749056859,0.031248215801797288,0.007632094633859661
TNFSF10,-0.059659821129421066,-0.01965633601505506,-0.030862708809267284,-0.020120687536258383,-0.006001793741660874,-0.041616111277259324,0.06504740408738456,0.03794869438810544,-0.04165063335731212,-0.007433205056412035,0.03938879970062836
GDF5,0.03901279261721509,0.0529602844881629,0.12472236863946394,,0.14068124033063326,,-0.02441174791631238,,-0.033578006175768886,-0.028778909932077056,0.03374594406280144
CHAD,,,,,,,,,-0.01424026643922388,-0.033909753950866504,-0.008026070569022065
RGMA,-0.010925136019493591,0.019429668041015775,0.013002327136726693,-0.018634308137133595,0.12396935933548879,-0.0065592561147479675,0.04224386236045751,-0.10479733924045886,0.08972398727839152,0.0543098753196577,-0.017074516482930197
WNT16,-0.03166310958799398,0.023882973372846176,-0.016732872875639116,0.005081170699485516,0.01365225247733734,-0.031041815386371022,0.04087001796373695,,,,0.05016950160501104
CX3CL1,-0.008169232290017963,0.05060191986197864,-0.04599733424156144,0.04474690032728589,-0.018171786057388898,0.00834213177365231,2.1684646391891594e-07,-0.0648434744909529,0.026466036353554153,0.023601063654659894,-0.013511629317648337
FGF1,-0.03721867413756752,-0.04264243175189148,0.05336442888723007,0.015071530185757591,-0.015449407892153868,-0.0023360514768101196,0.0019463088105448605,-0.08118780564571455,0.004659231832982812,0.037348509240072617,0.05953079874899166
ALOX5AP,-0.037318199187073776,0.014621793976190869,-0.04474952901736607,0.007097322755145618,0.05855308369835397,-0.017148419867089735,0.02054876540114618,0.09330713375682254,0.04335862815469895,-0.0647171851623386,0.006163675429318285
IL1RN,-0.015115627523332509,0.07222869329248822,0.020810255773782146,-0.017227708864878274,-0.016457901570010515,-0.024525414566030277,-0.017072556879105603,0.2647043669335593,-0.028542122643515477,-0.044595346265404394,-0.028103941220596267
PCSK9,,,,,,,-0.02502649290235729,,-0.012153610839020964,0.06637634500442506,0.05699775187102121
NPW,,-0.06108807663758143,,-0.01897920849155234,,-0.025034815158862862,0.001323792229060445,0.12642331469429707,0.06120157363687861,0.02405910362937826,-0.029477703094571785
CXCL9,-0.03480708122157664,-0.02011599681329051,0.005450612175701038,0.05554152547986526,-0.019904883747024142,-0.006823693864949997,0.07210660441413097,,,,
ANGPTL4,-0.04454330950091033,0.057837051417195195,-0.013021142803114245,-0.013503892212119326,-0.010441317917629665,-0.024645141572357275,-0.05301869099828291,0.14447557339453063,-0.06492810409561665,-0.04091525548019664,-0.03446249175780898
CCL11,,,,,,,0.06462444876978737,,,,
UCN2,,,,0.07681704351311819,-0.017439890812124888,0.031166376744368104,-0.03472634562807161,0.047364424432903215,0.006244628495229225,-0.025730452121888205,-0.022602466382133934
OBP2A,,,,,,,0.009936017879236859,-0.025731029942600007,,,
COL4A3,,-0.03869565203303379,0.03902297033704529,-0.034880028089827944,,-0.036577874192258664,,,,-0.02318562347183125,-0.03161211298649426
NRG3,-0.02743492734629731,-0.007702189837393197,-0.00012020123682595613,-0.05348750905724761,-0.06678912332066413,-0.02144075720078366,,,0.029467114952968044,0.16255686029999186,0.000460082395657848
IL23A,,-0.029747234206661713,-0.03479610249264449,-0.03210815031541206,-0.021334924493258304,,,-0.05305068631868835,0.03813935513773509,0.07190288087480479,
COLQ,0.04280333108915661,0.0019398221640760794,-0.04592339372861648,0.025464794107113088,0.022106943241024926,0.04136773478145918,0.02007906226430016,-0.0056749783730377775,0.008829003989229542,0.09556655356157585,-0.015699993076044555
SCGB1A1,,,,,,,,,,-0.02601245977499825,0.009035890734635356
TNFSF12,-0.014157677502968822,0.0564867042258357,-0.006916615585039142,0.01172869627821849,0.07897453619560774,0.02153042212910837,0.05140822485077859,0.04616525612623236,0.000578751162351857,0.02119546012532046,-0.039219423384114986
DKK2,,0.0374749056924183,0.01365637503464503,0.03838572925712611,-0.031059371885552384,-0.01005759602238868,-0.029978451173114182,,0.07796425902439637,,-0.02663832368315726
FYN,-0.003524139353478993,0.05998364263516656,0.029647006550379294,0.010397348448385997,0.03637510854808897,-0.0010639115887525028,0.027719994504548238,-0.09305782711311027,0.04413326705059646,0.05000369094519366,0.022117352132626826
ACE,0.024190141551380016,0.0315117237512656,0.014282050025426301,-0.011240540778250627,0.010104407606908169,-0.007970560979708169,0.011752093006167183,-0.10900348696240215,0.008906973395752443,0.04128793209347829,0.012665916291585097
IL18,-0.05850451108662384,0.041047319187898695,0.009018431003131572,-0.04252552060315953,0.09877298862700741,0.0029738466675116306,-0.02183365698193343,-0.012976525022157152,0.029879071467782282,0.06322403125352855,0.04133408204459402
PPBP,,,,,,,-0.01412122085300982,,-0.009924120995548643,-0.022158491525666322,
CCL27,-0.017205359970232433,-0.018612909513665208,-0.02307843079959007,0.03994054490465516,-0.011312820014771446,0.022967408017325244,,0.17573355336104146,-0.03380455600054398,0.08521184695148208,-0.013254298931463212
SERPING1,0.016089425421577878,0.0688682905457421,0.04319603943609613,0.025750506289382174,0.09361189388290374,0.02552623982676844,0.018823306119008464,0.05965603815251334,0.02064145911492981,-0.030348235138419846,0.05592570993604539
AZGP1,-0.006243157231832827,0.03945234020912925,0.04754884037343222,-0.008048464237841292,-0.00803309856061351,0.07785223591986462,,0.029968819254293712,0.0005989233008414126,0.009434407388544555,-0.0350711723972957
INHA,0.01803976889084026,0.008842747799768116,-0.02851154738331144,0.03119112482561385,0.04974105318817393,0.007511781875179978,-0.010048178945874755,-0.06679488272940332,0.0021481144595760985,0.013674414959781908,-0.031078197182504912
SEMA3G,-0.026104260250526517,0.0320722277846544,0.025710655293331178,0.01748683657403675,0.002011558241973982,-0.020074103999324123,0.015261572580609924,-0.0729349165991483,,,0.024554856169894085
OXT,,,,,,,,,,,-0.019379643794678776
COL6A1,0.05967443637745955,0.11296647340244538,0.012632593508092297,0.03413472298636528,0.06454811726012,0.02532482491948842,-0.051948318375912815,0.10141215544138962,-0.031086593812104164,-0.08714153912802912,-0.03961079990356647
FGF17,,-0.025694178182742656,-0.02788434805118393,-0.015376053670919747,0.0059292102323407776,0.03343560052018865,0.12886516712696272,,0.0015949316616310379,0.07091906815958171,-0.03772346735973343
TNFSF8,-0.018679890621046972,0.0385481775082733,,0.02111567188182564,-0.01645790171060891,-0.023149603002996934,,0.03050370080648244,-0.03732370102043511,0.006258644524262569,-0.02060695952341728
FGF20,-0.024871476050865322,,0.03442956015179458,0.01728233737939658,-0.011544170546036958,-0.04683025358482207,,,0.004527006691451706,0.0012528177938555098,0.013695173317706257
ICAM3,-0.02439568282036598,0.006125710683980577,-0.0058121990213387984,0.012032217706510511,0.002233814598139582,0.005901347089519101,0.06677529794379122,-0.03571610453652233,0.056062400358194035,0.05790623805840003,0.016256389402606798
LAMA4,0.01987989462077613,0.017838363373336212,-0.036353180858658525,-0.005742130305837515,0.07293188531463726,0.008161997758319375,-0.006438561356398568,-0.07493815483789683,-0.01232444472739261,-0.08977714184182929,0.03174118975328476
INHBE,,-0.0305560312532966,,,,,-0.01857573997409419,,,,
DLL4,-0.04310505399698654,0.015083775307967002,0.008975657468193376,-0.015487448989289263,0.04705447479203292,0.00821548643624168,0.02690089379990675,0.022850909828847063,0.03653175152484397,0.005778485223666943,0.08921732742826763
SEMA3A,0.009521839833931825,0.015137591920084776,-0.0018981122161396053,0.009676371044112076,0.01340735738532171,-0.03437142873381584,-0.007902232591766478,0.0882498654595944,0.021629500616979318,0.06407913048552831,-0.0006371367874749031
RLN2,,,,-0.015345245361170974,-0.021136110437069585,-0.023580761363834666,,0.06844222779189751,-0.02580924860189865,,-0.022602463889735178
C5,0.044676874739063885,-0.002382164508208112,0.027008967390647638,-0.004371289578350332,0.07271743493726653,0.03254030338762648,-0.036391998690788276,-0.03614728093178877,0.07035518922446209,0.07053296221070758,-0.048071396793437075
COMP,,,,,,,0.04996790997026281,,,,
EDN2,,0.01843538020091223,0.08219954844758504,,0.012129786070454422,0.010320298246135616,-0.01472222769341386,,,,
C1QA,-0.01891426231320127,-0.05036550015411144,-0.008856178103285156,-0.006666057665820387,0.05820488586934256,-0.003686834648866968,0.030041792646304303,0.046918647850345135,-0.027920271411009712,-0.015634309130492866,0.023299308981254103
UTS2B,-0.01584093510350014,0.16710507928299353,0.020747665696412423,0.04176828633888242,,0.034643649324876964,,,,,
COL9A3,0.014343756607247507,0.0036277017164177863,0.0005011768822624305,-0.022972123423457537,0.06695911504140413,0.02071496602332289,0.018078539889290764,-0.13086719372044886,0.07839036974803487,0.03316948483490644,-0.04118023417761156
DLK1,,,,-0.008275421508234914,,-0.006952482337326684,0.00876114078566237,0.04095404148490255,,,
HGF,0.018252813722524148,-0.04161325914795216,-0.03113316170128962,0.045710815032544816,-0.045390171866099616,0.016673401743621162,-0.001405297412480203,-0.058728771456167214,-0.032929984308917824,0.0031042611561120023,-0.02035750235639513
GIP,,,,,,,-0.019504337366823138,,,,
P4HB,0.00385649136505201,0.00932031855299371,0.013443408258341213,-0.00895241314674112,0.04120486029297486,0.05141968993509263,-0.07048749282617962,0.07071605930522165,-0.047214232184331684,-0.12744238890522627,-0.051704953780510036
ADCYAP1,-0.01742305274824362,,-0.03787318617599455,0.013839929784284255,-0.043478156850530844,0.013616845353065635,,,0.038142780291477524,0.01136450666451424,0.017507349177175866
GREM1,-0.010977133169117529,-0.020891159216795675,-0.02650068220243813,0.04257681889563281,0.046318793798696044,0.002619406737459642,0.004582099667319124,0.018953028040026847,0.008801408168583165,-0.0040364192897884505,0.03270776100837306
EGF,0.004411612895034414,0.04478994505151212,0.0009332223395294851,-0.04133662920868598,-0.004586836836158008,-0.03374429599411805,0.021765331187056366,-0.010896096258637446,0.013022651699098473,-0.012797761022972634,-0.015079061125536477
VEGFB,0.01622191335037616,0.015544467459256767,-0.004845904232850576,0.003892826449698355,0.06177645861498146,0.01534420601444927,-0.07697188994918487,0.0761322650595924,-0.05068359944996609,0.010299064075281339,0.03169268631234533
FARP2,-0.02830203473282433,0.035054414832587914,-0.011049609885508547,-0.02562255742177272,0.013867500468643431,-0.020060833404616812,0.032344683315421445,-0.005850556279153305,0.06573326764211604,0.04581306924188865,0.013723263390062993
IHH,,,,,,,,,-0.007251267227886793,0.0375877305369127,-0.022327712218555354
LAMA2,-0.029986956839788196,-0.03623624879382161,-0.031246041387226666,0.011716068486965112,-0.013095483321769446,-0.01979641062210189,-0.03855582644408345,0.10460555528439432,0.003226209749511078,0.016467621752007743,-0.016383161297204168
SERPINC1,,,,,,-0.02180800335044519,,,,0.030222912029058698,-0.022049739635707173
NRG1,,-0.036151673119486624,0.05246920382549092,-0.020717258358719137,-0.03624920463369723,0.10229996825119354,-0.01454862352616432,0.07986373476748397,0.0070859684973903995,0.05073627772105986,-0.05411289132476471
SPINK1,,-0.003237619129575922,0.013657004271546569,-0.02404538440166901,,,-0.02502648602343206,,-0.07123596260637785,-0.004692645663487841,-0.027103567171797783
EFEMP2,0.02591363051674742,0.05956056870558004,-0.07589228009603642,0.03818650113942661,0.08458500115143464,0.07262402618766345,-0.04514149900749938,0.12450406917973948,0.00012209322660626257,-0.02214367503119966,-0.04757111400446965
SELPLG,0.0269784742927065,-0.007993402994989674,-0.05093623635298532,-0.04672032422493175,0.0953158860564196,0.0030318249053017635,-0.010592364860822618,0.029396392699400507,0.09658484241448269,0.0353006760039484,0.03818698290215703
GDF6,,-0.02449812384063269,0.05648440168738503,0.020767730968443934,0.12679475624305642,,,,0.020415179863574547,0.03895973344795758,0.055163167360283975
HLA-E,0.041009368936490175,0.035705011622681165,0.001849725311076352,0.01958811437148957,0.034172628025350774,0.049288052176299245,-0.0017813014235893564,0.08082605696323947,-0.04877380062645376,-0.10438275727489216,0.01709369634897298
PTN,0.017162011334416142,-0.017753398083386718,-0.029553591671888563,0.016601439304955248,0.11447598679902495,0.030315463116965938,-0.016984278773351316,-0.14847125742701087,0.07063196542932984,0.07722256883666909,-0.03348521808465719
CD274,0.06434878284010784,0.03389654078195295,-0.028170704184191847,0.0035126034350225635,0.028443783210112848,0.08377026372800313,-0.026568316516080135,0.07506997869816721,0.06841598925824692,0.007488172586961419,-0.0022586158667749047
FGF10,,,,,,,,-0.057897442231860975,,,
CD14,-0.02122837491430425,-0.06505158243479835,-0.010977898055131774,-0.04771944086401592,-0.0013174075819422089,-0.0054569182903060655,0.006574478269577712,0.10968666522119688,0.019488828265090158,-0.054297349715372076,-0.016246029956115352
SFTPD,,-0.02655920349759337,-0.04207296920626009,,,-0.0074754732991287485,,-0.03176388498520851,-0.02800935155117801,0.19430956188963716,-0.02669013415290878
SLIT1,0.0816552702650404,0.06999867809487577,0.05035662186725288,0.01591215305979735,0.04924411418871038,0.046945381888346745,-0.01743567565725702,-0.02273341217533595,0.035966467343013855,-0.0023045388950037634,0.006316393404747845
CNTF,0.002222060565092583,,,-0.0207091004713042,-0.022113741756772068,0.07003078943323121,,,,,0.010955105870091453
BST1,-0.02804285581727623,-0.014561338705776245,0.001156554081846012,0.030741868421889793,0.12096939289955716,0.033207028315069755,0.06855067951628926,-0.07092858844615334,0.04208448540304121,0.08950159628266614,-0.07060359477779943
AGTRAP,0.002341761403550994,0.03333304495974156,0.024206417884239214,0.01502360049677905,0.05994266055086167,-0.024822257129156262,-0.007022616011767916,0.011561813595974309,0.03619184158386139,0.02037883149326166,-0.011035046627025575
LAMC1,-0.010760192646518826,0.018766511609649417,0.033588112540988806,-0.002631394495162164,0.05594494074797822,0.06248020631191284,-0.009508966475662878,0.06213395503067965,-0.012338675852421316,-0.06357167330940838,-0.027152774352813814
COL6A3,-0.0335559001540205,0.02251252767654445,0.03003276904679786,-0.007461054444041168,0.03188670537340676,-0.038541991173524866,0.007854372939974891,0.11334344042335741,-0.039616454565501745,-0.10266945829095941,0.030599648081247564
FN1,0.04838072893052595,0.11767307946407478,0.009429054782301726,-0.03933058865939982,0.08265125375357374,0.047820659356027556,-0.02538062864925326,0.013001775098703613,-0.10917652552758436,-0.1371157937114367,-0.031051374880564597
MIF,-0.053786734053783675,-0.036430006937970716,-0.011132979066185199,-0.02041252911227496,-0.03643808028629715,0.007893197808228522,-0.03475348102089198,0.2027913324805155,0.017615798963092854,0.027326210077504652,-0.07502216690158799
JAG1,0.030090604018639118,-0.05396117445546945,0.03208264291775939,-0.02629301470603836,0.1094643395316802,0.02557080928826413,0.05005524483031382,-0.01696537847674436,-0.01286531702569414,-0.004013638095135017,0.011174756537411495
NID2,0.042262750597735765,0.037785773355047785,0.014064985131212782,-0.0002026034225633308,0.026215846795206024,-0.013761385030558277,-0.023787280816955438,0.012517408311527874,-0.04531553045993884,0.0012053317781904797,0.03978029831152237
EFNB1,0.02470526985330709,-0.009921080470436324,-0.026028516929968503,-0.016562894437484665,0.07585132612759068,0.010516798744180843,-0.029366733382388585,-0.10325059473487086,0.01967845026863362,0.005926643241818345,0.023190013163713198
COL4A2,0.02815688525160714,0.023233704109433376,0.0021505662722771744,-0.006161477190786177,0.08079683511553191,0.04991337616243561,-0.00018085111252535516,0.0730274199620883,-0.02318258879655906,-0.07637311887995614,0.012993027568539693
SPP1,-0.04377883777226915,0.011134780339587255,0.0031030721433140808,-0.03507654955800215,0.029298665935411444,0.11145688058503789,0.03662161768374257,0.18480722545723932,-0.016074551954674894,-0.040769136992096625,-0.047280183541360175
PODXL2,0.027386041543437045,-0.06730779147765231,0.07424571396474927,-0.0160131591605646,-0.02960982743468538,0.019493067989242722,-0.013279893809286753,-0.011235751453649943,0.06060163501072388,-0.023195405925509567,-0.0448485823183169
FGF9,-0.01867989360828954,-0.01341336591578251,0.03687101237786684,0.010999523304531104,0.01937500523674327,-0.05551309612969951,,,0.018605674641907866,0.05263944647562196,-0.0030415537437876415
ITIH2,0.007177498997682384,-0.0194268610258688,-0.002431776121136132,-0.005673854120059291,-0.021532056208616514,,,,0.028833346430789962,0.06363310390527636,0.05387040851823745
ADAM10,0.0008508309448228716,-0.03414517918414591,-0.0058126418632458475,0.003177257267097083,0.0420814786413585,0.0013265446100049077,0.03129858965226067,0.04224679355680065,-0.008424305949617216,-0.026520421876967223,0.011741791444145715
CFH,0.04324258172034941,0.03108943875057931,0.009317910622455891,0.011908085530151647,0.043367873335532804,-0.0028197735363507553,0.014371553180194513,-0.04160686682428596,0.03528716058407532,0.07738318882839441,0.07929809217392074
COL4A5,-0.05727419763558715,0.017544915458378135,0.011119163075771444,-0.0019973700093176166,0.07560508945237965,0.027045893409338585,-0.02097773932549608,-0.00904826642152351,-0.004901633293076832,0.07818217691243358,0.10272233835280595
LTBP3,0.023374260429021097,0.07064150324173349,0.03521237658238915,-0.009117938367982666,0.03661440338093395,0.035166229718975685,-0.01614540919913701,-0.007179541469947401,-0.005043539473954284,-0.0673514945427703,-0.052690803344506994
GNB3,0.004457405013250197,-0.028192805812502067,-0.04638994768943379,-0.012632990082097837,-0.026816729052265797,0.05121761279145983,-0.021428597084783604,-0.017387850791659994,0.04448119041654079,0.06475689405914149,0.015445118180327448
COL6A2,0.08074364631404461,0.11683253772345661,-0.004083794990767074,-0.00286182321570999,0.027228413711236826,0.029547520256745657,-0.04101536410700297,0.1334695176904432,-0.05281393636091368,-0.09657292915883416,-0.009447465310973109
GDF9,-0.02005463506545624,0.012257349817769303,-0.045339479688403746,0.016111101203199543,0.023114993813262562,-0.01720227531467975,0.055485480722474244,0.006950682055681909,0.04415517110954306,-0.014829067086464828,-0.02676912178672238
NCAM1,0.0046122157417336496,-0.07771180431602959,-0.014365711318389084,0.038043410910456224,-0.024651742059959368,-0.013232329786746608,0.002093042841342029,-0.015381254450227418,0.05348455709043361,-0.06737131794733844,0.0017714298319837455
APOC2,-0.05835197824721466,-0.049503350774752715,0.055495318348067604,-0.009741519507410019,0.04870392124298487,0.03481126037742195,0.05048927065455842,-0.009640188682470354,0.02432039669286928,0.052242047780205435,0.0022222538872239787
BST2,0.036825806188635464,0.11734244903021485,-0.012957875779892067,-0.017814010059041336,0.07636777242840319,0.04970975110478595,-0.026769843717285004,-0.12695888739471967,0.021777495983854277,-0.009156801851116706,0.07244780603607699
COL5A1,0.03051866275310052,0.011519484860913143,0.042044388009425,0.0014565497294077069,0.038032212750394784,0.04282772570112365,-0.04554607868466072,0.09756412864018321,-0.10761580378182992,-0.12302715030702685,0.008380330046626331
CALM3,-0.05369272778007385,-0.052799797010637375,0.04982267798071184,0.041353875137715795,-0.0933012819597636,-0.04252580515359892,0.015977057994360284,0.07651423246972644,0.0671157425485493,0.127327229754913,0.04143226855256515
THBS2,-0.0002923349599369864,0.032714349308645176,0.033519594968107344,-0.021724475000804842,0.06438794906928665,-0.014187227907479165,-0.023015291515669174,-0.0742984978548614,0.01716502340564913,-0.030626610981241836,0.028802410908874507
SERPINE2,0.07731256235936491,-0.13599934511577697,0.013790237448928246,-0.03524375067406948,-0.02216300488719152,-0.029612849400991008,-0.013338248841261082,-0.16748583569703077,-0.027498725603342038,-0.013672178479076225,-0.07924882277381935
