,UKF259,UKF266,UKF275,UKF296,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VCAN,0.01808618960241527,0.011893735527608484,0.01118764107246511,-0.011207165827116278,0.05372745157672974,-0.0009238091332607841,0.053011650228323826,0.048552034913467504,-0.03384883998667793,-0.02759618301630217
MMP7,0.01612425373650072,0.028069518377994748,-0.014417254748910946,0.0679340581933304,-0.029221667120524826,-0.02349594939271464,,-0.01737951957466749,-0.03462864057054961,-0.03614781237977136
PTPN6,-0.004768587012845661,-0.023967814096583835,0.036143882170507645,0.021857915809216925,0.04700268980897065,0.01869550261179574,-0.0031499962948480873,0.027427878428018904,0.06772452614900533,0.069228833553342
PTGS2,-0.03829592788789312,0.0855193799519546,0.033963227343591876,-0.0015795000765715026,-0.053282070565161745,-0.058723968639953654,0.010456817497239012,0.0010001428335531764,0.006641995694695542,-0.04381650518985815
XCL1,0.06369165017416485,,-0.023679801482265023,,,,,,,-0.01302314732109277
CD58,0.036196916671458926,0.05092850343536245,-0.07167416831677495,0.01854388202758961,0.05825466529724733,0.04727517205747862,0.022851490092595843,0.04099780571528018,-0.025202883839008507,0.02601305756245156
TNFSF14,-0.018505620125745994,,-0.015386230194593311,-0.011344230395291699,-0.04341649321587989,-0.030110742512512383,-0.019531224215263054,-0.021918289265183858,0.018073268639592133,0.08454308976834579
CNTN4,-0.0266347241421571,0.026075533355371994,0.06455333177190983,0.03204304024296905,,-0.0014716184542077407,0.06770512913791059,0.05146137084680011,-0.019418853595854296,0.015407906584595768
NTF4,0.043472810075955805,,,,,,,,,
INSL3,-0.013621137660375123,,0.0164260311900351,,,0.005921580103349347,,0.04718599322061458,-0.02636089137547791,
BTLA,0.032656611836599556,,,0.025797998046298575,,,,,0.03988873440623695,
MFNG,-0.008409744918534303,-0.008778006983382335,-0.04012185078263514,0.010716131726872542,-0.004460790415244788,0.0484625435672182,0.02299096265012283,-0.02805880095129104,-0.004913816989229104,0.002844883258517344
ICAM1,0.00024212412255970306,-0.016697331175332925,0.006750847182661147,-0.04342961039826354,-0.07892399813850819,0.008005994568484177,0.002496846299460807,-0.010789468301697268,0.10229087118121116,-0.05261813494359698
PROS1,-0.028094505916999805,-0.030280610208560283,-0.002235126402685347,-0.0036751755733371253,0.02815586044728413,0.058269087529236485,0.04686477677135559,-0.032070723217005694,-0.015290520629648762,-0.03597196037445455
CLCF1,-0.011582050606875427,-0.015611358359611256,-0.04130935116364186,-0.02154055529613272,-0.0737110409499594,0.05245026386452975,-0.02541873921082775,-0.03812335560820595,0.01972972929286924,-0.04961550738336074
PSAP,-0.05646065208970124,-0.024926446394220893,0.10630756729076543,0.011362690091131281,0.1473835941584259,0.009677746806882274,-0.0010416472661397504,-0.014035698468978007,0.04611181696563595,-0.024413068580201886
EFEMP1,0.03672263728789303,-0.013667198838621398,0.0548999690907784,0.00501310825534125,-0.03556213983284042,0.09751156639243637,0.05465125777458237,0.015654881724740617,-0.06019334793646896,-0.04114896098709247
C1QTNF1,0.009155956429637173,0.10411892041562582,0.008588059529022177,-0.013913196089660056,-0.04087959499958226,-0.027288189592717248,0.018160263444724323,-0.0016168964091816567,0.03469757048039233,-0.018742716109617478
ALB,-0.012390269321536312,-0.016064106104110208,0.041910049219323106,-0.01288464974455896,0.01761123654333567,0.021362024830279915,0.0057631626213668335,-0.03669066891891573,-0.029807855731090557,-0.0317076492259378
CCL13,,,,,,,,-0.024585913570453626,,
EFNA3,0.004126169775867246,0.034466111071529824,-0.033207382631779386,0.0018589007054454353,0.04661522087122414,0.009388179543926905,0.025478572219645414,0.028212525456240888,0.0928976388476028,0.004242984669900084
DRAXIN,0.013480452723475197,0.0068249178581088745,0.01393048547202382,-0.010345741471449125,0.027948652052022144,-0.0029207454960902893,0.007333237535675349,0.11868437885272279,0.022727472576360232,-0.025902321897926624
RAET1L,,,,-0.012391353734882328,,0.07356780841068236,,0.016772654511077054,,
NPTX2,-0.008147372553518993,0.013466091188445153,0.031102058765302313,0.015756844895922734,0.0024762429444851694,0.07045605926967613,0.028908120691738752,-0.03645612030015701,-0.014142612352568883,0.0005177416495146417
FGF11,-0.037165453807073784,-0.019552523755508457,0.034028839791152565,0.001198560655069676,0.07694120410272737,-0.0029720849267466914,-0.04223072613527328,-0.03031961711978122,0.06217002005975496,-0.004941278162713303
CD59,0.0006508076947379256,-0.02086272373435432,0.046849800536106254,0.010095848408002005,0.05288928692731665,0.04940134491407419,-0.03259572113950767,-0.04481362381066781,-0.02089377300733105,0.04171339211800886
COL9A2,0.031445618695803784,0.0364952263509895,0.005556689749361469,-0.04655256989066649,0.06118983503346751,0.04301697706681236,0.015791911089408122,-0.06712894175240448,0.02103167039789318,0.011463519968688829
DLL3,-0.019686014619604297,-0.03461631520771328,0.065752756756611,-0.035776541668115655,-0.007118471351018058,0.04710302336268124,-0.07015205218072086,0.03920171896536179,0.03658229734501095,0.014624363487353704
FGF5,,,,,,,,,-0.02076476720190835,-0.0378546735652617
LIN7C,0.0145085422504869,-0.0012052160476315828,0.010837913207390587,0.03408678540006301,-0.12271421537261237,-0.000722382379785224,-0.00399155132777226,0.010423080474525944,0.05658474049477793,0.005972109664712561
GDF7,0.05996006507162057,-0.0066628688066103555,-0.006295661707048387,0.08813647788339792,,0.09284179193535798,0.025727591145691685,-0.017818288091867085,-0.01420442127232548,0.10444583106234068
PSPN,0.001043594674448301,0.08011793247644054,0.06272981240254606,-0.004238164668862244,0.0950684115400889,0.1092318148068355,0.019177378692812608,0.009716938650510645,0.09354961631653792,0.03639816728925677
ANGPT1,0.08281909290664692,0.013633207301548768,0.05716189125886528,-0.028664794433004567,0.02874865530850316,-0.011170293680201782,-0.051634266921135326,0.016210175508527616,-3.863805366777998e-05,0.03434118774866494
PNOC,0.011970929069662708,0.029070937617565584,0.036480651825283296,-0.0062102037691615115,,0.008826988129677284,,-0.021124308289006556,-0.011707355141727412,0.019754316097647558
L1CAM,-0.00640436423367267,0.02792110231887534,0.03382037648352687,-0.010431583582140027,-0.038527714172277676,-0.06561967312297362,0.027555624939114447,0.09898921874813635,-0.03311208061398907,0.060099718714528294
APOA1,-0.021212671386783757,0.0017916136303405032,0.02889697626388627,0.17137311824346632,-0.0008899844324924325,0.1003146932148814,0.057206587801704636,-0.049467519817946067,0.007822078838293488,0.00297397193247689
PSEN1,0.01107906443440371,-0.010258744303996958,-0.022391785654661652,-0.015267270640041542,-0.04356521244132869,0.05324613442887053,-0.0012001393905775304,-0.007262972014944183,-0.005671036182162641,-0.09565564168443637
CALM2,0.05304967913278461,0.03627220916176362,0.05139440303727764,0.004457752883846507,0.0038285363714399153,0.036175494349411974,0.0044857544154625045,0.027364867098488947,-0.03848145063885905,0.06597486156342255
CLEC2B,0.02850370499672775,0.0639181765545342,0.03102684829890586,0.08699037147378638,-0.059801991021647516,0.036795222409747017,-0.004217580767044359,0.0018841163811003459,0.07790201937141669,-0.056995357912256815
NTNG1,-0.022453282079620503,-0.01736953992612797,0.0075112518223761846,-1.9290707193188856e-05,0.1809580802457333,0.04431997738443762,0.009641904117403514,0.0638383961225046,-0.03180646413353085,0.003683845690546433
LRIG1,0.0425732505302036,-0.06175305038778532,0.0040207384107820085,-0.010546100661213876,0.09492719029984928,0.05606192593396222,-0.004384951198318895,-0.0046403177877386,-0.045835033884327595,0.06669227471123032
CPAMD8,-0.016111375351667585,0.05176452412924181,-0.01844053206393462,0.006269534133081096,,0.031076664785387332,-0.006914729664888087,,-0.027621149734754515,-0.024274557257805616
GHRL,0.02908950902781439,0.11160951842925457,0.0395050169749386,-0.010345741471449125,0.0377653338173897,,-0.04359353691887432,-0.01927393801496765,0.03957557923560131,-0.021398274800593
NPY,-0.01754816784209374,0.012058371458170318,0.025567386300896448,-0.012670538497741433,-0.024681234352817563,0.04889010276329728,-0.03294462302663746,0.011419659662123268,-0.033287358531396395,0.07956631133887697
MMP2,-0.029951923562299722,-0.004742925298216498,0.026107514282433783,0.003643047197285746,0.13935891404390555,-0.0045359393626343055,-0.010421503132085145,0.03436116003839112,-0.006060772443466977,0.0031149074669589256
LHB,-0.014031791196010428,,,,,,,,,
PPY,-0.024425256055657853,,-0.013477028872513622,,,0.06372565129308111,,-0.03907820139803795,0.024591296703539406,0.02708679128059939
ALKAL2,0.027656810965460334,-0.03295545884560933,-0.03250876626058737,-0.01727301939686903,-0.04569995313152792,0.0693739561039249,-0.024233045603639595,-0.0026015620127338946,0.0011237196604753212,-0.07684535119696871
CSF1,0.018979866915079163,-0.044318566702078586,-0.015135350432794846,-0.006845408689649021,0.056370685266729455,-0.029188945584617765,0.049398198858295966,-0.009555735553125087,0.036980121078042376,-0.015383144932179873
SEMA4C,-0.01488009668590813,0.04606884917106429,0.012768968964251221,0.00939990776591191,0.0764717536310356,-0.0031147351718002867,0.020019052227993096,-0.04997236113875376,0.045754181554409405,0.056366332563121374
BMP8A,,,,,,,,,0.012528902161923977,
ICAM2,-0.009976314891865967,0.0032835400240913254,-0.017731856763042307,0.07488415982171989,0.02851212263515921,0.03216606435321876,-0.009526476980661955,-0.008242533759159334,0.00511508056609043,0.0830507446935923
SYTL3,-0.02689635120362489,-0.005704189297368292,0.021300912146349053,-0.023307119197823533,-0.010086258495417437,0.07589317935720398,0.004872911253197149,-0.029651442710985243,0.0030971593520804654,0.002141811336433785
IL1A,0.033464625136108074,-0.022946495918746694,-0.027620324625653333,0.0663924962584097,-0.08038544088822852,0.04396717449694641,-0.0007114398453711299,0.025736366474844626,0.05871561973499223,0.12395386323495203
HLA-G,-0.014820286820376269,-0.012393734397959032,,,-0.04004612256719015,0.015963903589997035,,-0.019762766387776045,,
PGF,0.020266687647423298,0.04495172037645177,0.009733456406126164,0.09322969643583796,0.055495911466958515,0.026392255519257377,0.008511848491312765,-0.031875561007787656,0.02270966006358221,0.05011268770744985
LGALS8,0.011686705925410386,0.019598248666139243,0.009355848646838038,-0.012047267327586177,0.037033806308523626,0.05805947078343352,0.04642999718770444,-0.05621462420183059,0.005186391157082467,-0.05454261704077938
DKK3,-0.05572854004436169,0.01242200754176193,0.020781673060193906,-0.027271503051182328,0.03200382531315083,0.04557401470064558,0.03291657974090152,0.02233996551627774,-0.013409819380026288,0.07465667103348879
COL16A1,-0.02133117361256962,0.028312990510557468,0.03570235577007573,0.013148243449605357,0.060337457531730955,0.04803509812044199,-0.015717423842833277,0.049542859034724836,0.05705643846584099,0.08537872938468084
TPH1,-0.026969094704941427,0.10061112029247511,-0.022122184886078686,,-0.03094795247517305,-0.028941347301208203,0.07280832331178158,-0.050464550986746896,0.040918293338569195,-0.04071858457499581
TNC,0.045491688792715645,-0.03077999117141866,-0.07651269525838086,0.018962206001369854,-0.06279469157488154,-0.020895317141125358,0.005750099031333012,0.022568846218616025,-0.03664257299169367,-0.03155084800877412
TNFSF9,-0.0008238839243952432,0.05965460611512666,-0.02891507723545578,0.0478020765032835,,-0.03810407006788824,0.005011733730636442,-0.027537206267147868,-0.03744419560914049,0.021507209963572187
C4A,0.034425806190923336,,-0.015976341738038375,,0.0005993667298611035,,0.039228529250473564,-0.018006211272057714,-0.006209358799451631,
CNTN2,-0.052197424426405126,-0.03857603119751331,0.06330440982434452,0.016822401134371435,0.005845660551522595,-0.03274600699566158,0.01795964875424947,-0.04112999218434786,-0.019369236421890836,0.09338072412007786
F7,,-0.011405952360850543,,,,,,0.06700270344509182,,0.04029375502703687
LUM,0.02607011499331117,-0.018599569577910775,0.05153970444351181,0.03208002020647915,0.04441888236040089,0.046395236731092,-0.048610703374882644,0.006451026960264063,-0.03149476555498243,-0.018750129091978814
BTC,-0.013206229065951517,,,0.08854023787959549,,0.005729097813831757,0.07408718575752993,0.004199340721602787,-0.04423635272457923,0.006912918080027176
APOC1,0.05591024519602805,-0.015692101148040604,-0.01760736649925962,0.019400859238032336,0.07784308279071044,0.021964186640510617,0.022133187139370753,-0.0028695800096544006,0.02523664095284857,-0.044681716200355784
PKM,-0.05360894113298274,0.03789510648657797,-0.03971454921246051,0.008272062346474405,-0.03695988867986005,-0.02976537146682463,-0.034210567357722946,0.014041919850343212,0.014142441258721362,-0.0883129805231782
TNF,0.0027099084350762433,-0.014892632309034426,-0.021361016038965196,0.022292835031240917,-0.03901957185023519,0.1443560018796966,,,-5.582973759291448e-05,-0.001420478477530383
GNAS,0.06321424707013243,0.01773635905912466,-0.007121639864312917,0.04019474527773266,-0.06581625437038013,-0.08921052899581579,0.07195197004525118,0.0464260755288352,-0.003503670791032178,0.07023918887788515
BMP8B,-0.007627532766997998,0.03032388843999019,0.01888205177291237,-0.010043007467579922,-0.010277674668419019,0.00305242294107135,-0.012967936247021018,-0.0016704387145776364,0.028698641365924298,-0.03645103094292066
LIPH,0.019849138956965974,,-0.012881298837452265,,-0.040046145664719264,0.021801691219289848,,-0.02829623232879402,0.011526991841556778,-0.03723712075292086
CCL28,,0.05475785933072084,-0.019835081103726268,-0.011878757177813238,-0.036420951729448606,,-0.02040953757137974,,0.004367085520261157,0.052021489143705496
PTPN11,0.003612552705640374,-0.00800731203207019,-0.024393531147281922,-0.03904596479391106,-0.07834392305378185,-0.0414285417673567,0.01869595323785304,0.038929786205101666,-0.016194380574434744,0.0056816853942019295
ADAM12,-0.0038126928036922533,0.04987769022622426,0.0064300410235564156,-0.011480080364198965,-0.051157321176909416,0.03226642556296696,-0.056816048381556426,0.062223451456050946,-0.00689666914191155,-0.01113941721730847
EPO,-0.021485598975197143,,-0.013477029460788595,,,-0.020487451576051433,,0.0042657886503568755,0.0018547590930811943,
EDN3,-0.015388256212475311,-0.016359502098541857,0.058485334992230006,0.013737458662735411,,-0.009203604767186317,-0.0010082476198542808,-0.014249265745262423,-0.011035041019898582,-0.03723711027368167
CCL22,,,-0.01637806191893804,,,-0.018735460771454635,-0.025334462045515885,-0.014958289374863857,0.025771388575177006,
CCL2,0.005260446550089744,0.01366645062953606,-0.043512340940761854,0.010026249589757334,-0.021432046153930913,-0.011211769102352909,0.047683583536268705,-0.002395209600488997,-0.04895027501836632,-0.10549087441931113
DSCAM,-0.026290644510836333,0.02161019013665205,-0.018482316899723298,-0.005938817582432544,-4.517356866419704e-05,-0.012834815621220014,0.0528305898573081,-0.021623635105320636,0.05828154564976447,0.03642592849646475
ANG,-0.00973454466261003,-0.012623231969592908,-0.028675933220195814,-0.004562912994470635,-0.1309646819787245,0.011324870402094567,0.0069374005439014445,-0.011241982697426826,0.05213852626089553,-0.017595517525045526
FBLN2,-0.023203191534370154,0.04653181317284586,0.03990381419692045,0.01743519048086961,-0.0402423345773161,0.11466713500666237,0.029731837766995433,0.028528166181432165,0.05666159345347779,0.028447964747931896
VTN,-0.016582664444328248,-0.013132885613683068,0.0026757802617996757,-0.015839935539726378,0.09530241576184152,-0.014406362934669294,,-0.00494304346625747,-0.018011433494078757,-0.023732609379653272
VEGFA,-0.049141465592594774,0.029715930865869534,-0.06638945079986094,-0.021272244105583326,-0.04796715730778052,-0.029145829844195108,-0.04480477563248731,0.012606178379478241,-0.019525367136391893,-0.057072071884394907
F10,,0.011099114391709939,-0.014777271518521307,0.030815765525585653,,-0.024604751827334778,-0.02191908077988702,-0.004114276312815019,0.0789596901412539,-0.014051094041270822
SERPINA1,0.04794932944455374,-0.011579888090876567,0.03530435643163638,0.022722943708265997,-0.059375464550292203,-0.03252577863141671,-0.012441479100683385,-0.0025292030045593636,-0.01218129036068201,-0.04301763695824217
VWF,-0.030803808727139347,-0.009022911145935864,0.015707360812671413,0.038362270291801094,-0.06797555097740393,0.019049992162818614,-0.013544357099411417,-0.0004606356925242323,-0.0028042093877798623,0.017365999535444387
GDNF,-0.017475984725853523,-0.020441845664395455,,,,0.09582910771322597,,0.038686789693328075,,
VASP,0.02040086881981029,0.0016755987888415736,0.006646729639055389,0.020866900915685396,-0.057443095894634234,-0.03528741606102936,-0.07290691694396913,0.024855554471007776,0.06294794723271452,-0.05328519766611055
ADAM15,-0.05818162503522093,-0.0374659306455911,-0.027926857895841872,0.03597520732084398,0.022358493897740667,0.004573539107530832,0.005708034570083917,-0.006845732161227858,-0.024486433794139877,0.04897170001887062
WNT2,,0.04654522520410444,,-0.013477340902622679,-0.044341094804944164,0.058391011960705605,,-0.020469129989432934,-0.019391507131591608,0.028243685317085845
CALCB,,0.014965141673102549,,,,0.007684350037237802,,-0.026628669967927815,,-0.03597586531925863
OLFM2,0.025014311131105384,-0.004873122353559088,0.04981907318427692,0.016070064101284625,0.01673439847525896,-0.02779311618856112,0.08262078794741763,0.03868197496172449,-0.01617962801913983,0.020686256823561473
MFAP2,0.040986065831230066,-0.010797047789288677,-0.001672190218106382,-0.02855853678953296,-0.005251524373638196,0.026658337312326294,-0.02381542273254833,0.049027268017220224,0.015953538559985752,-0.0011142453599677677
HLA-C,0.016365598447127136,-0.04442324420411988,0.012227276990873857,0.02121230924081521,0.08288564310997024,0.06995060334243777,-0.06412423784151532,0.010915828179491273,0.05653021732370987,-0.02006890679114176
THBS1,-0.045875046182434286,-0.002277377612850959,-0.02459759924406676,-0.02418153396132209,-0.03039433169056781,-0.020416314855471778,0.12136996173894773,-0.0077763501345994345,-0.06408782277973712,-0.06805335531019799
HSPA4,-0.044577692422118516,-0.013591651693470243,0.007354601284038295,-0.042848434914837044,-0.04175790952379423,-0.056766460187227745,-0.08433285936041438,-0.03190992258406803,0.0018033971411941605,0.006581899007713715
LMAN1,0.00014818062770058133,0.02799482732006074,0.0016086966558260315,-0.027686718972566436,-0.08011612998577206,-0.03362698539789343,-0.0006179636126698278,-0.018442951439670677,-0.025141767733465867,-0.07381924768299303
LYPD3,-0.015752783527379414,-0.01650538074242874,0.07009228420952787,0.055440138261635026,0.10343995269838355,0.1024167680253742,,-0.02715099188504924,0.030795950195471305,-0.018219077349523747
APOE,0.007566579792746165,-0.07530280395567751,0.03987448377367489,0.03099492077974838,0.10083372255164792,-0.06878266088445266,-0.01886066742020653,-0.022631707661289364,0.0457812581066372,0.03911879574218413
SOSTDC1,,0.03696032883727003,0.0032787784178716283,0.07503080027348633,,0.04943783798451722,,0.008480021547566111,-0.019242345615372282,0.011038050272230406
ANXA1,-0.001750634908961836,0.033545560291964406,0.04601638249141265,-0.0363176845895973,-0.10414570110046624,0.05978316402180917,0.01290118518442789,-0.009643537417772895,-0.029492614178719297,-0.01980518787541529
WNT2B,0.008784584784704305,0.0987968162722027,0.0025726490584153526,-0.0223627306347194,0.10698968862055198,-0.0386654587071317,-0.04046924334822067,0.04469892280924454,-0.0021927273127682056,0.006600752569882855
AMH,0.004811246857068571,-0.023906019547792916,-0.004704008533068104,-0.013360777920596627,,0.013526704745180688,0.0044340899334908415,0.010266040104775326,-0.048195048007290575,0.09092048572267895
GDF10,,0.06494782843494393,0.15123788629674226,-0.016103469882406615,0.04188021455555618,-0.03155263665384851,-0.025759125227175057,0.23937351024261166,-0.04208837681395684,-0.03764976572132216
EFNB3,0.06964300613308086,0.049100548346148326,0.028110518509048662,-0.01908145728765774,0.08258071516937666,0.043860192965058956,-0.0003794958217999773,0.07553706552067178,0.0199348658469827,0.052300478238928416
LTB,-0.003185677136187494,-0.013662338204784675,0.035491861331269095,-0.026812016061530535,0.03371646818781873,0.02215801510758084,-0.0281886076166583,0.06059731549642924,-0.003071610014847518,-0.04891131083683151
ANGPT2,-0.009763042091035254,0.05116956205988701,-0.06397898113103877,0.0422848796600317,-0.05069385376999615,0.051048494090662165,0.01772581924876264,-0.0316594785597347,-0.0261244581699126,-0.011785904694086082
NRTN,,,,,,,-0.005376714402791671,0.008844003701783358,,
ADAM17,0.006548953980403741,-0.004216893945314493,-0.008792767880802183,-9.921781929048194e-05,0.0899172519404538,-0.0020961276145916655,-0.02725112756221434,-0.037240781783587106,-0.028940684719813353,-0.02201264603741179
LRPAP1,-0.036220196511815884,0.05682647201163148,0.05390922601120874,0.08117514549070656,0.10674831709492105,0.05293690380474793,0.012101055362372217,0.014897142584232465,0.008855577196001987,0.045868114421587135
NID1,0.0697524743393288,0.08172603910332887,-0.03841046063870745,-0.006748055291544516,-0.017191922266950117,-0.018024379073898752,-0.0022845580674724043,0.011235913453873581,-0.01475564167826162,-0.008512358403657362
MST1,-0.04694999090088725,0.058585569414158004,0.02175879249089142,0.05372757217381203,-0.033610182268618706,0.04793660885500862,0.03374920716745064,0.005160276876860927,0.04121192536367961,0.004925681701597757
IL13,,,,,0.11340166289840681,,,,,
DCN,-0.007752922055677149,0.00635918648577081,-0.020722556796260866,0.029369298202670653,0.009890425890950821,0.0348351441167623,-0.04627449303791882,0.006996354584896683,0.007852886446326191,0.018839651204565138
IGFL2,,,-0.015976343428529684,,,0.059550364532691365,,,-0.024896751327552473,
COL7A1,-0.014739623585111149,0.03817979670109152,0.018967057940125407,-0.012612005665334223,-0.041802699676202856,0.002531276611552745,-0.020780215460102766,0.006878605901607606,0.06118413537810855,-0.019837524068196128
CALR,-0.036544952089371814,0.0038430362754173497,-0.057283805506608165,0.0012690019184682412,-0.08979456368378833,-0.047656254891976293,-0.008882498381454284,-0.0037108969677467586,-0.031586089080242616,-0.09712205762439984
PIGA,0.030173823203782906,0.010246765722170514,0.013307340600159158,0.021978618697322875,-0.06830362887980537,0.07856734858189801,-0.06095203007091371,-0.012632341884119037,0.03318935560526924,0.09344165888384127
CD200,0.020550787555136965,0.06904913543415668,0.03936124888532628,0.02766233948780282,0.08289996163624372,0.0354740547274906,0.007064901734505157,0.08788777255738944,0.04283311044784394,0.01948481577938062
GRP,,-0.017768801280013673,-0.02480520637536328,0.051489496588390984,,-0.0191375637612198,-0.010253351082163626,0.02828113770235845,-0.023182388259718016,-0.034895861999324915
CDH1,0.0020644436114550706,0.07164059391634708,-0.040381731824423,,-0.02707994409691904,-0.01217616597681834,-0.024584931822335395,0.09075204645546203,0.005105838116831293,-0.00427553207564198
LPL,-0.04289986885827067,0.02772793262482955,-0.08025641608168811,-0.025363347297939938,-0.027606438826806138,0.07798450826686025,-0.02822672126514163,-0.01122608751413503,-0.035432227778152504,-0.06854936604813018
SEMA5A,0.00993471800298893,-0.0018509734580084275,0.02336080459538948,0.00611826241198674,0.09390773040682758,0.03120898867705129,0.04478859010825495,-0.011727820810802304,0.04726555457372511,0.017286381048004416
SEMA7A,0.011816481955717845,-0.0018337596647845368,-0.014519015183700995,0.0538202436760433,0.06894512173219716,-0.018712672172609232,0.010448202818377491,-0.009734134031467749,0.021213255538640067,0.052206526274200735
SEMA4G,0.02629610033123133,0.12809886373624468,0.010643740099462182,-0.01939448002395537,0.028464016371094483,0.0009165468518704792,-0.014571461589365054,0.00425271402443978,-0.049596079236711006,-0.00943333182750859
SEMA3B,0.026455687752922653,0.01988258483417661,0.059789448654174425,0.06051374955395097,0.10895360825975653,-0.04279638946203882,-0.006380828157875392,-0.0414058038222423,0.017906112069890175,0.10345683465329633
RPH3A,0.04578692207832297,0.06403129214023964,0.023836586721700817,0.048179084227510605,0.12616421413858037,0.05856772292040618,-0.05006988413894338,0.021236006739093434,0.05096574900752666,0.07403927214798732
JAG2,-0.028552332013942253,0.04472673427899047,-0.009598722887913549,0.01661879553670545,0.10445528340772588,0.03792731881115193,0.02677006509175883,0.07095323092176888,-0.022045531333998974,-0.006344450569068824
CGN,0.03517641399701537,-0.02161139518500998,0.0034546076569727116,-0.01251639860328116,0.05036039509028897,0.0577498780291223,0.01069835301024113,0.0025818142678362354,0.05284476759720619,0.0030010136040613173
GDF15,-0.017270213155664554,-0.01803676483614793,-0.026244637968307474,,-0.09686240055145465,-0.0019873874117270597,0.04561595560100562,0.0008912375440808598,0.024904787002640108,-0.021671467254138297
SEMA4F,-0.014867502625210197,0.07424721054886409,-0.0028991487492262334,0.0070160091453734565,-0.03514176618423068,0.009954173205022026,0.044485887525024526,0.0921156782027609,0.02699792209606072,-0.017753647732318942
NXPH1,-0.050240365459346924,-0.006939782526518622,0.018137243602399693,0.048888266287034014,0.09975170458159584,0.05804361932643969,-0.0015821719972051922,0.013845347600802709,-0.02012091511604175,0.018606208059588927
ARF1,-0.05824055348182889,0.034198505352522675,-0.03315176727501699,0.043443045864974744,-0.04665584368323882,0.056737612371904854,-0.013216727283070405,0.03785325192088145,-0.035150578172467056,0.015407301442269738
DSC3,,,,,,,,,0.02334849267872204,
EBI3,0.018652717308961474,-0.032786927581878365,-0.02151629811231294,0.05582142310697445,-0.060268806131606026,0.006690074362555562,-0.07582439801237001,-0.030427343890882228,0.06285508024212846,0.0027564570369080638
TIMP1,-0.006217256453591565,-0.0018380061842159538,-0.07735831853584255,0.030974938080032786,-0.006613299016259314,-0.05050391295153175,0.04237993469714257,-0.05523038252426263,-0.014052102787134384,-0.091322097392659
SEMA3C,-0.03286133732796076,0.08439191689122257,0.08976967400488775,-0.002566933809992447,0.07087727018860468,-0.00674470254348825,-0.026922027983772887,0.05308913926659207,-0.03892150135337996,0.022762625381575825
GNRH2,,,,,,,,,-0.02117144455977766,
GAS6,0.030500533001713095,-0.008364501997962188,0.0386487012071816,-0.0023885843966045734,0.004565397410877336,0.0067547501206899575,0.03437026836266184,0.03478875324301492,-0.014422723704460402,-0.02579512253035878
MEPE,-0.03860061862926638,0.07098091562533226,-0.009476894724033331,0.026333664442014893,,0.08517764589047269,,-0.025692854164563125,0.003415868649732304,0.029943040103967727
SERPINE1,-0.02556218421915505,0.058426083116686,-0.052052420393268524,0.015644316025331794,-0.07878311222867813,-0.045817977909324833,0.01550707608203405,-0.029806639132913787,0.032399643623136305,-0.10297587302916897
RSPO2,-0.01780170420673967,-0.0016806208446106428,-0.03188945197081577,-0.011617456130562566,,0.1215219308898074,-0.007759566966292194,0.031195472129862043,0.14572526772407915,0.06405572314915729
SHBG,-0.028484670833885468,-0.014667150235456512,0.044506346389667245,-0.020285477017664717,-0.034203713944137216,0.0269712122258029,-0.03410421673223451,-0.008598295922374917,0.024648550657891725,0.009072563883060958
LGALS3BP,0.019226120499557353,-0.029318700577160704,-0.02459569129017895,0.015273790546556655,0.051819855396559346,-0.005207123654752313,0.022885362191691728,-0.043528658447023943,0.05392043913673716,-0.07553159786386335
LAMB1,-0.004568740121480752,0.00574807062392602,-0.03663811580176246,-0.012008375118497606,0.016159588642724286,0.03162848680479334,0.027420068055215314,-0.03590357455227148,0.018183749242126585,-0.02339006000680845
SPTBN2,-0.03272412572957102,0.020729601318836905,0.029307392229287594,-0.0014450276086051574,0.09831422251067447,-0.004630153317205204,-0.01902276784313773,0.0652266363979878,0.07386688083095755,0.03153062429726276
COL1A2,-0.030674928866243886,0.05707563843252646,-0.027861691327293627,0.04780196323419529,0.011333021473859404,0.0007464909641511936,-0.00961867018389091,0.014748388518072534,-0.044437262458430604,-0.03523807760557324
DEFB1,,,-0.014233981088345754,,,,,,0.0010953027988836858,0.006308816733640966
CEACAM16,,,,,-0.04247584018712469,,,,,
SCT,,,0.07046621893449295,,,,,,,
WNT11,0.02720052551572981,,,-0.024428130796997356,,-0.04269418946023276,,0.09381252689656991,-0.025928586599919905,-0.026028280485688098
LGALS1,-0.016172493314807374,-0.005903990918774401,-0.05896609385375004,0.020764345180094238,-0.10608003078084123,0.003448244518954342,-0.027744555343360077,0.024137158390268053,0.03949055783602534,-0.08083333067827303
BCAN,0.037514892644367755,0.004252953384851507,0.09347661042061514,-0.07683712416102924,0.03710278891059934,0.043693099342852725,0.06550337784914029,-0.007399974588484859,-0.031049617784763932,0.007773309529450085
ANOS1,0.036317879306154544,-0.0033073453160292017,-0.005755588316449648,0.020386432450191828,0.04504995645257586,0.0850573691368878,0.0006777593419197404,0.002843975945391043,-0.010755331992364583,-0.007917928638188904
EDA,-0.023734504062276913,-0.009720124511450995,0.10281963450204948,-0.027633254483078133,-0.047896881285313594,0.020281502568533803,-0.03746789966801696,0.02205604558470251,0.03239240939628054,0.03652745782341868
