,UKF313,ZH8811Abulk,ZH8811Bbulk
GDF5,-0.01946023327006027,-0.03841334177273497,-0.033410126211652465
CHAD,,-0.02628355042140366,-0.03785289910578103
RGMA,0.04022149760630051,-0.054493740502394535,-0.05888912104934932
WNT16,0.0462470622277214,,
CX3CL1,0.10111623738048119,-0.024598932546827348,0.06207747196500246
FGF1,0.013008366593141942,-0.023409533825660175,0.02007302394170604
ALOX5AP,0.05092818904605996,0.044765569951536036,-0.0676554438464428
IL1RN,-0.024008590363623666,-0.023449775081901013,0.04667570424544523
PCSK9,0.05456029938111873,-0.016852249020461077,-0.01659023908117882
NPW,0.08984313123164336,0.03876035426109794,0.09649789214454106
CXCL9,0.08368838787393978,,
ANGPTL4,-0.1810355643512898,0.054048543315659024,0.1500541553311863
CCL11,-0.03463544393263136,,
UCN2,0.11755241543175451,0.014566710364423802,0.01576149945067681
OBP2A,0.0556104314879756,,
COL4A3,,,0.0797710472735672
NRG3,,-0.06449244214293273,-0.054855678917660695
IL23A,,-0.01685224314169037,-0.021306643647716405
COLQ,0.03538085331805066,0.028084468471755917,-0.0711438776661647
SCGB1A1,,,-0.02086366623553678
TNFSF12,0.03441821229455404,-0.09792398014768346,-0.024008465756641704
DKK2,-0.05496683699829652,0.15610464118449704,
FYN,0.021024820181998242,-0.080582617700281,-0.10176239813738737
ACE,0.15785392491940847,-0.06971613160473437,-0.026322944862137918
IL18,-0.014977281856090242,-0.011932466719753686,-0.11290034114356248
PPBP,0.03636695867846951,-0.020633951071915506,0.10876464012273397
CCL27,,-0.026396948914173282,-0.034509441412574865
SERPING1,0.027483652020357522,-0.09161625490552058,0.000684959284084727
AZGP1,,0.020760898301799016,0.11331561349529909
INHA,0.004017863429134217,0.005444509249533009,-0.040300274681630624
SEMA3G,0.04308227802997311,,
COL6A1,-0.020282201620259545,0.04912321438276554,0.12784747980949723
FGF17,-0.0294136048944611,-0.0010381711572618284,-0.042569927462924734
TNFSF8,,-0.022389390092494944,-0.018173272290389567
FGF20,,-0.024346568766083026,-0.028362495978263833
ICAM3,0.06471696399040329,0.01308265941959205,-0.06114404624314872
LAMA4,0.10549668423088512,0.03631758427541412,0.04834400587476526
INHBE,0.07044267145044847,,
DLL4,0.09368720600326257,-0.07079273644549824,-0.015268828316553676
SEMA3A,0.03672431338946347,-0.0035985403964723228,0.07486116114303518
RLN2,,0.07024311770517934,
C5,0.09377304119328263,-0.04795780178382225,0.07190577695753014
COMP,-0.040232431531205134,,
EDN2,0.058357524148417515,,
C1QA,0.09792030278834135,-0.0628623834535535,-0.12560994412004173
COL9A3,-0.013286470231200624,0.0756457999880032,0.026067315855144026
DLK1,-0.02413233692526288,,
HGF,0.1243412105913471,-0.027134103300339454,-0.010191019746022953
GIP,0.007604112793555401,,
P4HB,-0.054052396852017084,0.015006382541226878,0.16850645060350905
ADCYAP1,,-0.020025272006479765,-0.08838188580274536
GREM1,-0.010374400236541102,-0.006627476670768932,0.05379271753312928
EGF,-0.03520283756949066,0.07078833145455493,-0.015839915331390342
VEGFB,-0.1141773252663799,0.027883179212376135,0.05447586272357175
FARP2,0.08346757498495584,0.010453379465560042,-0.03909521748136061
IHH,,-0.020266515134282147,-0.019322070805802834
LAMA2,-0.025137524809506016,-0.015768090744147315,0.016780381935842782
SERPINC1,,,-0.015839916591490533
NRG1,0.02281599226222542,0.0077689190874872,-0.02122069430495317
SPINK1,-0.027159956516964377,0.0006637755268460084,0.15381534289967638
EFEMP2,-0.11552308766343082,0.09076583897884485,0.08618650148418866
SELPLG,0.015225987410111502,-0.03312609578125055,-0.10008823974746528
GDF6,,0.02814782808025028,0.0756539050038341
HLA-E,0.062083650616200116,-0.04408799006346844,0.10706404565023299
PTN,0.09255930358993453,0.06906275296868626,-0.14035504680090405
CD274,0.03979787780189135,0.01573630152735883,0.08045411406355316
CD14,0.07477763929595985,-0.08937059216510071,-0.11429639901997182
SFTPD,,-0.03195102897731276,-0.007882907995134872
SLIT1,0.1014063238932117,-0.050502898673027104,-0.02088765041692433
BST1,0.06266221434927705,-0.050075200298139166,-0.07053326524942181
AGTRAP,0.05753810207439424,0.050875196355489524,0.03622904024927694
LAMC1,0.07984483896207385,0.04047034238774098,0.03325016226257317
COL6A3,0.04240254595392329,0.024357480765928616,0.1551722994637313
FN1,-0.045893206753635965,-0.023493089643320655,0.14410496742043832
MIF,-0.140023248968813,0.08934395011294013,0.03674485107014574
JAG1,0.17550409401801492,-0.038161272647937755,0.018809349752068927
NID2,0.13462507337101595,-0.06208844035521885,-0.03803097057629872
EFNB1,0.16074770034578353,0.02523735419849346,0.059004694007958866
COL4A2,0.1769883198573502,-0.04640410304198833,0.09879162684848122
SPP1,-0.07315742554635905,-0.005085960143629101,-0.04260905344646645
PODXL2,-0.008672596109334439,-0.042814544265079205,-0.0002205067422170834
FGF9,,0.0022328376172778388,-0.08076419550675569
ITIH2,,-0.04453953786265247,-0.03568050983879182
ADAM10,0.04781039351818425,-0.011587734516548629,-0.009069152766865417
CFH,0.01533844143358178,-0.05361138710660729,-0.02023752117935401
COL4A5,-0.014168991873363313,-0.05857417554411355,-0.06091432089686125
LTBP3,-0.019640334579875858,0.07253191153902087,0.06333574167173499
GNB3,0.10171461047778876,-0.025992905538355225,0.009587826617264263
COL6A2,0.06839098420558708,0.10023222734270511,0.14791638088865716
GDF9,-0.01534608263068077,0.051749208973976814,-0.038129948118052974
NCAM1,0.0067609383659392955,-0.03967714273246027,-0.09489770230638599
APOC2,0.10346184213379586,-0.07883412988555537,-0.09016255511862004
BST2,0.022455732323892152,-0.1019313746361094,-0.0010061080551367401
COL5A1,-0.013848720864870814,0.026538483460404428,0.10647773113572684
CALM3,0.04480173008888892,-0.02395819434411331,-0.14199883366631533
THBS2,-0.10401870078457724,0.07953661823282271,0.1511524393654854
SERPINE2,-0.042072205237348455,-3.5267891929764503e-06,0.027365244770221044
EFNB2,0.08177110152591135,0.012932978806514197,0.024867063299926242
PROK1,,-0.015482212303112754,-0.017486020958868573
MMP9,0.20537002127826967,0.03307437787079129,0.17728065506850188
NPPA,,0.07482951974366617,-0.048254395739752605
C4B,0.013348010453122672,,
NTNG2,0.020097968912417986,0.05941979565561826,0.04637650085832707
LAMA1,0.00432812843848367,-0.015798725619104406,-0.02839220580325549
UCN,-0.00822440201421165,-0.028697217627422788,-0.010793191895693645
ARTN,0.013586579850589569,-0.029139328364214703,-0.027549519371396422
PDGFD,-0.05216400620383944,-0.045042991049974286,0.04208701817311581
EDN1,0.08131106243773152,0.028981682990095813,-0.045844107172466106
ARPC5,0.09191863317269812,0.002153838931395005,-0.013690765476498893
GSTO1,0.09924619589274652,0.037515646093152576,0.011230563046876597
PROK2,,-0.013452832049643747,0.05124854150554248
SYK,0.0013244438593577417,-0.022795135271427763,-0.033497685608860704
ST6GAL1,0.08544041691429026,-0.0671503328937246,-0.14555206032187692
WNT3,0.049517128037532374,0.01729347508538161,-0.04907147184078696
HSP90B1,0.09937791848463552,0.08010093827062811,0.07362589045868782
ZP3,0.05406288647648007,-0.007615311735434106,-0.025236061061452045
NRG2,,0.015608521188847624,-0.03721170714587115
MELTF,-0.0642510845795605,-0.016036464206924655,0.021346795211416653
NLGN1,-0.03792440160520601,-0.024642675125079273,-0.03529256959369112
SLIT3,-0.05518827021197666,-0.049341408499229585,-0.03691924846027604
CCL8,0.014603918517081302,-0.025237594584098345,0.1183244855400592
S100A4,0.13930787305549586,-0.027359460597835557,0.001415216835809611
TNFSF13B,0.0021502503344501974,0.05528945925950402,-0.035267705952962976
HSPG2,-0.026970055566061,0.005915825303581089,0.14641343088339628
FAM3C,0.016744573192803255,0.006137747415398145,-0.06274564809041472
FLT3LG,0.0020688447833482042,-0.031209651056420366,-0.01642509371838128
A2M,0.13728827622676998,-0.042670646614198116,-0.051552745105286436
VCL,0.021743262990257098,0.015576008984348716,0.032029669630869805
FGF2,-0.01319382516087485,0.0537298999628712,0.039911316844600225
AGRP,-0.026631340868038072,0.11887188563455155,-0.013578743171499236
CNTN3,,-0.037293480754054045,-0.03894989709238046
RNASE2,0.07262247514400613,-0.03991197942901888,-0.05706534283271588
ADM2,-0.01815114483700981,,
GAL,-0.031033688101404326,0.012151744360427371,0.17688726612967634
CXCL6,,-0.025351560017223534,0.1022394537336608
PDGFC,-0.05872432247138347,-0.01743321265986607,-0.017640238833651848
COL8A2,-0.1063335995070737,-0.0811789204338116,-0.0565636771210884
SPON2,0.15058599823376595,0.02243888733037677,0.10411371856873498
LCN2,,-0.03371893738319579,0.10458188043416428
SEMA3D,0.05046081949962909,,
BMP6,,0.04955975278153341,-0.021452511646498505
