,MGH258,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CNTN4,,0.008009736645447432,-0.025222561005615034,0.03943216431351523,-0.008381752771560377,0.008519610538320035,0.015412457122735534,-0.11485878786912761,-0.043663082693612146,,,-0.020949133784220517,0.04546294830613527,-0.02719943490357859,-0.01557957234824063,-0.017151323665926154
NTF4,,,-0.017753055738196844,,,,,,,,,,,,,
INSL3,,,-0.012898950023698934,,,-0.012828818657518157,,,,,,0.11553232961578042,0.015264769976643097,,-0.009478656310232397,0.015580933803280298
BTLA,,,0.007299574917931011,0.03855107820181672,,,-0.01708239726124618,,,,,,,,,0.08408670461729334
MFNG,0.018276921895613335,0.012218162852206787,0.022459304622448172,0.005340918026262289,0.018474562672679357,0.030259142843328278,0.09430586121768612,-0.016914803277297524,-0.008721816314564866,0.03670479563081287,-0.009732216533695753,0.11070594053549578,0.041103387177022485,0.014142087082858664,0.04319683216567464,0.021279711491866013
ICAM1,-0.0025605117021992372,0.01518937343293266,-0.01031313125054044,0.007503859601132598,0.0290018573141738,0.012721472711225933,-0.02385838468878427,-0.0029036177224644934,0.008512434829042457,0.04986591829006508,0.016594336176952336,0.018964093838005812,0.018295673899343896,0.019304862523899083,0.002175343983528598,0.03629192655850487
PROS1,-0.04203162531281616,-0.025119954551940396,-0.030452124536313706,-0.01576750476657451,0.045965327525877384,-0.01759053906987186,0.018372262683894063,0.017805250307619695,0.011372028083005288,-0.026671466898066185,-0.17651817381210505,0.027881991061410403,0.02753488715350072,0.015021641077493021,-0.050817729702360676,-0.003518231309470692
CLCF1,-0.02962215174093719,-0.030483466503340505,0.024444941908509384,0.045481209678546984,0.04502183518726696,0.022866412055683627,0.02858172677358883,0.08179076777070546,0.009722789345384142,-0.027987837156411847,0.07120977754558884,0.028770585198000905,0.046390882000760136,0.043253966481397815,-0.0632022574025647,0.012528630535692338
PSAP,-0.013546129128742266,0.03622610362262175,-0.007212411056254801,-0.020369214079634025,-0.11568931442399293,0.0021105805877734574,-0.00165124534195314,0.04430523722084291,-0.016619319125226746,-0.04468992365609322,-0.07019380029836646,0.07933090606020277,0.026951999585096722,0.050859075194469694,0.0006208962699180328,0.09593631486033966
EFEMP1,0.02635066087376057,-0.010047746308852941,-0.011228933464326726,-0.0287655882109205,-0.010355584682762892,0.043288160530341055,0.032087537405672155,0.1477881579691247,-0.08853651748806633,0.07194862983197713,-0.11125671436112748,0.10720806807489526,0.08074140574581933,-0.014803674759671025,-0.02807115493186823,0.03664222170753541
C1QTNF1,0.011764508582601469,0.0009551101975041748,0.006512016676050364,0.02199423158185236,0.005938260965824458,-0.030228938650866958,-0.029685684123819545,-0.03830409996178451,0.05289502561990335,-0.034471706418511695,-0.02502694946081815,0.02742630141608528,-0.04662406560704832,0.06295820463284639,0.02502212067830211,-0.03411623338655006
ALB,0.08153694379412453,-0.011021887883733934,-0.022900244212854595,0.01871786428937203,0.03384711879718491,-0.014005705176401732,-0.015193011528465689,0.05177444665107408,0.031028376308358887,-0.08169599646640029,0.07982615003952032,-0.028446239636150183,0.02853489356157601,0.07056731488410652,0.013919014480905184,0.0395297161489105
CCL13,,,,,,,,,,,,-0.018317143504288112,,,-0.027721072906751562,
EFNA3,0.028040761277128363,-0.03448140819064569,-0.019142943710781117,-0.009463432922800809,-0.012714485175614684,-0.07107697682340633,0.022035060981889565,-0.08455078369716128,-0.0028178271142275386,0.09496735108597638,0.07537583529572552,0.06471520334931243,0.012054287378497501,0.04275191892779935,0.023004585252124662,0.05470018723901674
DRAXIN,-0.021454769384240176,0.030849263402514426,-0.047572579231149555,0.016772003371963395,0.027066017051900305,-0.016717698002141616,-0.012199242708373094,-0.03631139484732876,-0.06049795248280851,-0.12368428516379464,0.02847613597859351,0.03542440063856591,-0.031653614241613746,0.009493836507641969,0.07004147067289826,0.024224589617991153
RAET1L,,,,,,,-0.01461133859900728,,,,,,-0.022250827833472927,,-0.03002432450238748,
NPTX2,0.048957870918799336,-0.026186686867353735,0.013645003276372485,0.08055747655106187,0.0005977129693076006,0.006508518238293513,0.045456807869250666,0.09145276319939144,0.06481743664007948,-0.012057920487257118,,0.027494811137728743,0.07044008289529406,0.0031652822600967334,-0.02621730476934185,-0.003876235901175943
FGF11,2.4869906252130948e-05,-0.0017843925224250506,-0.0345942478874182,-0.018684965946056425,0.05792130330973794,0.030474829580296778,-0.00612165752366631,-0.039035100795425104,0.0383006537714446,0.008611619761167005,-0.026218279567786527,-0.0007497434077691897,-0.005147625266602616,0.000538139648450103,0.022681088577878646,0.008606592632639404
CD59,-0.00978356249296562,-0.009231131022654323,0.025251145535363458,0.08141469950222228,-0.0314858456348723,0.01739998132383452,0.00033632095228925443,0.05101913025303148,-0.08252937458621176,0.014007742307588113,-0.041990670780604346,0.05163443544735481,0.05485305831975738,0.07898458598020525,-0.032568591049498725,0.039379397467692805
COL9A2,0.02264792538785352,0.0757620908761156,0.03560901103259886,-0.002197318704834147,0.008060513803108375,-0.001284243787541409,-0.009020724128796516,0.038181019226220136,-0.0023292434757940456,-0.013589835585551208,-0.014331578773738122,-0.006977425754363429,0.06004629239357171,0.04773535671403279,0.01607513736894167,0.10012279233479697
DLL3,-0.027102693089837992,-0.046412996629701386,0.018126954137847574,-0.03204565614999904,0.03413802670097972,-0.005414504872992133,-0.05252834740353801,-0.09061317688785865,0.073657878523621,-0.03266047152278364,0.14572204632315,0.007839736653161553,0.06216773313300401,-0.021284173574148676,0.024975384858034497,0.04592213815550237
FGF5,,,,,-0.012258545536826154,,,-0.02550990496901108,,,,,,,,0.013523638046654598
LIN7C,-0.019920385775290476,-0.006301267325377369,-0.024181216503270105,-0.06330187278140224,0.06400594191404288,0.04867568883412663,0.0016459138009518623,0.011080206687134126,-0.09633853566833499,-0.03477563552268507,-0.006950596464804782,0.0030611794812640666,0.017437084951263088,0.00784731667035551,0.033662896486610146,-0.007649041887959817
GDF7,0.04892151102469645,-0.015386691999039057,-0.02301549270084974,,-0.021928534718166522,0.015194221418351254,-0.013376616353299136,-0.04689117314256085,,,,,-0.019074493277731613,-0.03541510533621806,-0.02009044983635469,-0.022123965197023955
PSPN,0.03462871081179232,-0.027722747324660176,0.028400519840221655,0.032837026346719714,-0.015133190567687258,0.11108161317718755,-0.00857424135609508,0.012155383511218483,-0.005416829539749846,0.017582814513039075,0.053492675725534164,0.026941676211574964,0.0741266676000144,0.029711004071885903,0.06054360396481556,0.14450225416389992
ANGPT1,0.05306245634020711,-0.02538556403390061,0.00343883730728677,0.03810543380147064,-0.03652837891161395,0.048620302371622584,0.01461205950246432,0.11504649222730841,0.014577226361660674,-0.07622319805920584,0.05231070708787727,-0.008355530438600677,0.04720641846806826,-0.06272778096701818,0.02012767561356326,0.0997851062460262
PNOC,0.07203727503032216,-0.032199550980137645,0.050981583861900576,0.04975232636842013,-0.004812724198911236,-0.0011932239855705759,-0.012786821992257877,-0.06397128680004029,,,,,-0.02028390005437599,,-0.023818048839477905,0.06360470926949828
L1CAM,0.0891749175028686,-0.023290991163481583,-0.015324940039150735,0.04332042754782602,-0.02322805561518608,-0.051768515667405646,-0.028449411634721502,-0.04363577023639419,-0.05716382193711383,-0.025698893522510518,-0.014392542978647595,0.04700724802034194,-0.07384522248296754,-0.019630195792942774,0.047591231394016824,-0.002703372502979244
APOA1,-0.03489933793505611,-0.02130850279570942,-0.02008798346435158,0.04671317219345647,0.004360699731094588,-0.016705353565919324,-0.021648769275506866,-0.018998258685013297,0.09053235970913115,0.02491446708242853,0.057434541343580704,0.009704487448860932,0.01864677389771582,0.003421015267016475,0.02834015868185209,0.035106521464553044
PSEN1,-0.012004019212473863,0.016460790891862684,0.028689733936186703,0.004392085288312109,-0.023994340409915296,-0.016741873165167283,-0.01680223176022321,0.003499114873257886,-0.10190612626204758,-0.05629200195088809,-0.0778883476399139,-0.0878053663620132,0.0659618456404134,0.07826525689255232,-0.001374115984560568,-0.010349994475175059
CALM2,0.05426734805653952,-0.010867835845472233,0.03076164731442104,0.06422326766330262,-0.04945831104966307,-0.0337373690384388,-0.02768558717574161,-0.13196193474404616,-0.02062815132558343,-0.011143224524477913,0.013746977136050506,0.020672825571826203,0.05037540144309957,-0.0027036721664430077,0.05489864812588956,0.08199015809112938
CLEC2B,0.08965759721228533,-0.025602988724502042,-0.020199266627325345,-0.04689469477180344,0.0011587704001494654,0.014799254352582334,-0.03687610429958515,0.03636573910447307,-0.04274928619739311,-0.037913308479657154,-0.028939090243616645,0.003020858960982876,-0.009016421529093287,0.04861433877959102,0.04451885336700333,0.07590613562693668
NTNG1,0.0008687366003968313,-0.0062191749379596935,0.0016748155595297043,-0.05828583413241652,-0.032797230331621484,-0.0309548056419841,0.02347902127188402,0.013084431927862412,-0.07061690608051271,-0.041646483868924555,0.07548665001994322,0.0704062735164999,0.08946498956494535,0.0968162178071714,0.02344561445167985,0.06870986735585763
LRIG1,-0.01635692371872152,-0.05709376365631946,-6.203122754407801e-05,-0.05802130781338199,-0.021014560015201633,0.01941637690382369,-0.019570133668437885,0.0037451605052279736,-0.11567239853206106,-0.08844437111019303,-0.13805953492203846,0.028001969375078633,0.08014152459799814,0.06495896935335689,-0.04947810135915122,0.0871704789554191
CPAMD8,-0.022231990778021512,,-0.015257156241712323,-0.029124912421096417,-0.011089504151175456,0.005526298286428967,-0.024759010803149326,-0.029223511971224303,-0.019632929304092397,,-0.02409007717175876,,-0.021428652731567632,-0.019020325443944528,,0.01563330658756166
GHRL,-0.03546954301202493,-0.01951635708760204,-0.0021015000656619343,0.004485016107180983,0.1288252038279395,-0.024950451885208072,-0.012199242708373094,0.010674834574896857,0.03284192409986383,0.0510190471628524,0.03096989012149837,,,-0.019526079105134143,0.012494660102252508,0.03967872444238154
NPY,-0.03261519814490955,-0.03039074907613396,0.13011370372166187,0.03253148912238304,0.0004607366236311146,0.03799488001593917,0.03603082942238598,0.004568263171518028,-0.012366051205769177,-0.08032292229768695,,0.07212497278160407,0.038473067570205015,0.007634443860088863,-0.004371967409561504,0.016811709378707927
MMP2,0.01511567587703779,0.005146788533998178,0.01301808116337854,0.058369668525096334,0.08293134317528254,-0.024249049223158434,0.039837522765701086,0.057026953418333436,-0.021678681805095846,-0.008160016636676995,0.01955658605939202,0.005767429582394507,0.06427868749484968,0.04542028762678844,0.020042245718076862,-0.014960804009716756
LHB,,,-0.013287830862090611,,,,,,,,,,,,,
PPY,,,-0.010138671773009436,,,-0.01039990401694065,,,,,,-0.002773917969289232,0.07217753133407644,,0.008412168148521422,0.05459847845040708
ALKAL2,0.08242221896915156,-0.012350341288710905,0.00879371035316049,,-0.012573653258108677,-0.02508624504832792,-0.03243636700418367,0.042967516392061894,-0.06285815248503336,-0.07464145132959514,,0.06181104975783574,0.0679628606783534,0.028292886897072825,-0.041709082522081706,-0.00731692258083584
CSF1,-0.01727915418433359,0.017989384934323796,0.03607948089952724,-0.009906927101230012,0.05594234763427693,0.02397971346770824,0.004179900937594809,0.14751645702786428,0.038682923668346796,-0.03638746096513667,-0.016895378893336234,0.04497598684766541,0.002048380643826121,0.03341661817329308,-0.0010962992523231472,0.08678578857404308
SEMA4C,0.0008505989219183426,-0.011205230945166251,0.029274976848994317,0.042808734284750835,0.047152592311488946,-0.04050872873880225,0.024362458126074498,0.009559915173494365,-0.03180590034832951,-0.03380973749418548,-0.03277768581054995,0.005813622975384276,-0.012916685724755232,-0.009887059504156063,-0.0022031884214823035,0.03758557721881913
BMP8A,,,,,,,,,,,,,,,,-0.025087066437794032
ICAM2,0.008325034386757078,0.024923383800478625,-0.03171308521302225,0.03741759152158197,0.02472647726474069,-0.04413802403913057,-0.0044875000024573765,-0.09061323802966752,-0.0031331097692834996,0.019150251271651812,0.0012576100581574384,0.07736577343889563,0.10275559355544546,-0.03798394299592105,0.03460476263493671,0.043945788172679086
SYTL3,-0.0010656660661490776,0.04643966769520945,0.041104492361647496,-0.07445435925511827,0.00730378721389109,0.035934697500270056,0.006011097432675138,-0.06422210590007169,-0.015535608632031446,0.10952795386930281,0.04290467881320194,-0.0055791816831739435,0.02340811689068218,0.015431715473745276,0.07103266986864434,0.10217710236700794
IL1A,-0.025833215977806485,-0.0246434301331788,-0.02873298485043889,0.02499799172641473,0.025550953144536353,-0.011681136904590016,0.001917102950198234,0.08210083350127562,-0.07715620472923883,-0.013916283303163373,-0.0805371474223487,-0.0462759361041502,-0.041808279189875196,0.01266953138538396,-0.008870166042776751,0.05907136780937884
HLA-G,,,-0.014034520742642055,,,,,,,-0.04668032865607657,0.06168287724956405,0.0033980942680475502,-0.01403222033086946,,0.00793158454535968,
PGF,0.00018088773154490567,0.04903198691744005,0.014285957736629369,0.002090217600916896,0.11229110836376417,-0.011803140116468517,0.05636849065443644,-0.0440185816092161,-0.05089286323514973,0.1284218676225382,-0.06865034689578157,0.02365439934610606,0.09553065235678133,0.020364958394772852,0.020523741714914497,0.0547895012525688
LGALS8,-0.055395278323914623,-0.02327716744547046,0.0009751215552923899,-0.0066013149173365275,0.06316037303510383,-0.05964958718464055,0.0055687320338674105,-0.020566165967715343,-0.01642679672980529,0.08273538370820598,0.052242273360872366,-0.03026057707807692,0.019375579293806768,0.1381694035538202,-0.004290158470430648,0.03262971552139216
DKK3,-0.05248196827922493,0.020101683547319654,0.06810187788963791,-0.013732750839109159,-0.03110016078974779,-0.05764953291469016,-0.03977252617020916,-0.16047693634987223,-0.026276794870518892,0.08491934629243014,0.05107330842219978,0.008730001343022454,0.08771742964535312,0.017626017425547216,-0.011620773676065364,0.11168604041421792
COL16A1,-0.05891335607529232,0.047932677434059025,0.01582678085240549,-0.04367800760153839,0.020571603583622543,0.030191756235567312,0.06719369715499902,0.008658307385696208,0.07389918481233333,-0.06315855291284053,-0.04554363948992336,0.019948883818054857,0.07642258282831964,-0.05561089545521424,-0.016380753631603302,0.07595425461704235
TPH1,0.040661624456566625,,-0.002706807947965558,0.08042967954051305,-0.013182622633641361,0.059683140353239766,,,,0.06534510934946486,-0.038793540710707314,-0.003058282463413936,-0.020361532696828978,0.009741911288525997,0.09364876400162314,0.08878895244395764
TNC,0.0463702156828783,0.009374746388537969,-0.04999724581369368,-0.029014494662934293,0.056488088848204866,-0.04862871691912501,0.014627735305994398,0.14363888990425994,-0.1250671564885784,-0.03978925026273117,0.030721787112462425,0.040483930827348996,-0.019128761405782273,0.031277551875062676,-0.03972212031586956,0.025149193191139726
TNFSF9,0.018666023191963848,-0.020652586203183027,-0.023015494249006157,0.03619194257280863,0.03689782342350057,0.012400251877655618,-0.02037641947920458,0.06624361009073729,,,-0.03936172846576505,0.019238514920933265,-0.047919188607579495,-0.0508153118829718,0.020109429875032142,0.11498120984566172
C4A,,-0.012170707754764344,-0.015753494549470278,,,-0.012328564566357015,,0.09040252815231796,,0.06075209148947093,,-0.02039276604027586,,0.05995198623430547,0.01596155860553197,0.06472452651747451
CNTN2,0.10644165653891954,0.00663951010852577,-0.017142006514593803,-0.03144310089926188,-0.05700647182276297,-0.05748343645298345,-0.007462822881532488,0.13219814976382468,-0.04042916114036371,0.015017871354436288,-0.042792599140880884,0.05239421428096811,0.06219412436527338,-0.028937171777323332,-0.007270542662699541,0.01771799899366745
F7,,,,,-0.011089497705584683,,,,,,,-0.008210285214143432,,,0.018588722483589223,
LUM,0.029409693038984316,-0.017943859059617297,-0.0067274917782459255,0.17742460237650204,0.044570655786497874,-0.012629588825160156,0.06096161479427588,-0.01935354324571407,0.019475682592029184,0.14577911570346222,-0.026157024712486876,0.004052287896020137,0.057130705171231144,-0.032550328671324354,-0.007327309963215065,-0.0006974942770018399
IZUMO1,-0.021243361386552577,,,,,,,,,,,,,,,
BTC,,0.04757508853351382,-0.036065952680306435,0.006082723253317398,,,-0.029365534723875163,0.019652152605227236,,,0.014957973658909572,0.004116537578517351,-0.0325048456131801,0.014205837683587356,-0.019441917950551467,0.049531931222419605
APOC1,-0.014502932441470613,0.0971805041761469,-0.048117001252438465,0.1097044257234746,0.047554182077778305,0.017138385205735053,-0.005550782271087636,0.17124221603848302,-0.012651375625526828,-0.08024031361398247,-0.11835311717783598,0.09220455693107371,0.13857117734970031,0.05217528773678371,0.06242523198575147,0.12846944396390003
PKM,0.020948315378776696,-0.0647249428759851,-0.051852164410715156,-0.0008538421642103984,0.046383132890051235,-0.053584610643837655,-0.021519695601033048,-0.09830434573281266,0.04708390223222921,-0.021896814155990256,-0.045237163505610266,-0.02413376827319695,-0.08297640110730181,0.01571447437072772,-0.06530700127652835,0.006677361681015701
TNF,,-0.02702403255038878,-0.03477827746251409,0.0206330006208876,-0.016275213910091884,-0.007112757747239179,-0.002201756169354388,0.08731824740757155,0.003444852142628947,-0.018636562110287993,-0.039709920846558014,-0.018041968366937368,-0.022250833902391225,,,0.0881083575392297
GNAS,-0.05423251544434937,0.007310255805484409,0.02899098574593454,0.0337921647937536,-0.025297612373693858,0.004779490193182518,-0.02374563652699391,-0.1671825395084711,-0.00127756962847579,-0.027961836523724453,-0.05850196223172436,-0.027814703237907603,-0.051210975394191685,0.059531375590530074,0.04517089497066524,-0.013721149216584008
BMP8B,0.021217181096885352,-0.033714746159379715,0.05194060018328929,-0.019879231263883544,0.0016286808202031697,0.03676390423584689,-0.01184227210365909,0.031085903756182143,0.005503817056903972,-0.027954459312482083,-0.1138564715686679,0.007629077147135783,-0.016952340596465325,0.004138104365940066,0.0062522511261272565,0.020344885398988245
LIPH,,,-0.019957610211361863,,,-0.009940193257005826,,,,-0.016108910002135962,,-0.01831715024088791,0.008238206260104209,,-0.00749949659202056,0.07451164987447054
CCL28,,,,,,-0.01530626235191201,-0.014006907314075279,0.018106798623730425,,0.08349929388602491,,,,-0.02040954347888117,,0.0006961348251666301
PTPN11,-0.004685704605620281,-0.03978703185449896,0.0077614122079418,0.044977334145367934,-0.03770072845589932,-0.006713961502074959,-0.007140681988735389,0.10077060840510768,-0.017794833927219766,0.06533745509105354,0.08576688369114256,-0.05244247406137788,-0.03941657770296611,0.04648274981604835,0.012502541942002962,-0.004031397577826527
ADAM12,0.03669554026912988,-0.014492960780807565,0.008805192164828238,0.048172368693225845,0.011984068401158694,0.022083660174542448,-0.013536805173508247,-0.014040771625193939,0.0626455847385505,-0.057430148566700485,0.0197053110437635,-0.00923858952091578,0.07208941079047221,0.06730625204825495,-0.003863076816940546,-0.009265125188541416
EPO,,,-0.006194308710815855,0.04461389733867043,,0.016059716427850087,,,,,0.021377332995783645,-0.019892892958333967,-0.025764755691776144,,-0.01922117955835144,-0.030304263437887728
EDN3,-0.03122219354948927,0.004173181653928453,-0.02532849039350564,0.0032253364557588817,0.04124876584367474,-0.016119339008296475,0.02957707495650856,-0.04568536232940233,,,,0.058790194420297655,0.08804147714134537,0.007028568896180282,-0.04715875848027901,0.0017155815137984598
CCL22,,0.00559896485144504,,,,-0.020940432876129428,,,,,,-0.022514470249539054,-0.023561474581526184,-0.004132878907850319,-0.016865748312855453,0.02180526997583132
CCL2,0.06662264173469669,0.004952978272807003,0.016159895384483695,-0.01393230901852766,0.0024218348785609227,0.025920545515924584,0.05072902978771842,0.11114070707020342,-0.09860715899014717,0.0690421114607307,-0.04905015901165268,0.03385707687673185,0.003906990725961137,-0.006720260265885788,-0.016192161845473337,0.0035996466027652875
DSCAM,0.0543173413120764,-0.0314127280802431,0.05219058307544932,0.030080691013148215,-0.01867556066702597,0.004667209821284339,0.0017818745458438806,-0.03952732067446007,-0.038330146637537865,0.023579137838727404,-0.00902754411377566,-0.056298661411995576,0.04093041770859629,0.07382649678462606,0.031851874989739536,0.05762206680117306
ANG,0.07084138277426576,-0.007784608398516419,-0.052372058280855636,-0.07471783262112873,0.046092318355520245,0.05106335346029631,-0.0254502135022497,0.04493815566165219,0.01639209065882639,-0.039645235876060586,0.05448201834237215,0.04884736984755114,-0.026428878666969753,-0.019047344313040074,0.011316213531866222,0.06878793738417796
FBLN2,0.0039049373243686568,-0.027981153370057243,-0.021023941410224463,0.051647390563568325,0.06767099114041497,0.013152193679099004,0.026456721320997186,-0.01428263470411435,-0.06637240720780771,0.0027154935966357007,,-0.03334088020051704,0.06108760684316627,-0.05006022564602694,0.02542029444035355,0.05154351259872946
VTN,,,-0.002464818956807331,-0.018951100486225836,-0.018693275152120437,0.04914989006095649,-0.003002897854651104,,0.013395272562141868,0.17066481439646253,0.014468580061646774,-0.02273893798851449,-0.018117256801851136,,-0.009679928175085561,0.03856508727614446
VEGFA,0.02765291046839928,0.0002518371550927047,-0.0304513322468683,-0.08631127323550863,0.0030438699180401273,-0.019055749364655875,0.012706915539322617,-0.016894784451663925,0.07228895020470452,-0.03692700609936132,0.007335239964178197,-0.03582966046194628,-0.14206270542789534,0.05114069636517085,-0.07897148406596256,-0.08921935607046609
F10,,-0.017562935296561676,,0.021345935168568836,0.0036446139129079225,-0.011403270474423854,0.025787137053448816,-0.04189291637607591,0.006505445316520106,,-0.03644314186241604,,-0.0309426195510375,-0.02191908712432283,-0.009885166653814144,0.060295815439408026
SERPINA1,-0.05963376795518458,0.020943534757864986,-0.030760175827984324,0.0719190953084965,0.08080823652604974,-0.05772041222148848,0.08827476252761832,0.11452691171649947,-0.017625661649416997,-0.008216543830054447,-0.04760696089304813,0.022221606609897016,-0.007209179946588884,0.03700393349905126,0.057965085274431796,0.06947904572829976
VWF,-0.025281338313867408,0.0056957569599081865,0.008908438717700405,0.022614741554043413,0.026353409515477922,0.0366748146344363,0.02391498228761201,-0.013650540573780507,-0.04637128885231543,0.07767115238720315,-0.08681790391379379,0.05359009867103625,0.06640551558496695,0.021436505694853565,0.001799684980395041,0.023891482105103248
GDNF,,,0.01786309439270535,,,,,,,,0.04140060558537635,0.015214523627004001,0.0070042248141046716,,-0.02691548494476949,
VASP,-0.040445228959218774,0.009957408073572167,-0.03630288066360773,-0.03125585763823551,0.028925632538266226,0.0040568196193879694,-0.06850893555213189,0.024066503167676296,-0.016421502274169594,0.05527700081588753,-0.015223819018638405,-0.0045291705452174865,-0.014292277766630711,0.012351722459146447,-0.06539656926300638,0.007916498510960567
ADAM15,-0.023591693681933385,0.0030012845034963747,-0.025213263360101035,0.0026755470080198724,0.018048152900578006,0.029792786647008147,0.05529160726882908,-0.03825295575523356,0.007707332314203682,0.10035029268112021,0.005085538886595222,0.009637683442991086,0.05716136610971326,-0.03153771827072744,0.012622504588100771,0.013422282761024694
WNT2,,,,-0.009871166214754677,0.04301457515793453,,-0.015891886839460027,0.00705446331343118,,-0.04097711653485701,,-0.02467515887981051,-0.026461694683488027,,0.01001223027986141,0.06098218036810352
CALCB,,-0.022260543765670864,,0.0031670040833986493,-0.012258545403608549,,,-0.028913591383170865,,,,-0.021595277228919147,0.022753200618114488,,-0.030024318578824847,
OLFM2,0.0706027980157136,0.06667411733976233,-0.020097596149084806,0.0077003194660178005,0.033146384518743195,0.008704523401254462,0.0009070548987342875,-0.05018611201383749,0.06213623151442919,-0.010012372086353095,-0.0497540419841804,-0.014415841224284591,0.06732034660663379,-0.0023888560828180996,0.006497293895860649,0.0625504982056188
MFAP2,0.023803856817741182,-0.002481428471057194,0.026391590909489653,-0.027299892658027142,0.0459143443883393,-0.027312138355145163,-0.03367496884133095,-0.01769384832742965,-0.011652032930035075,0.03733129885305749,-0.02762247803834199,-0.05491311923594866,0.09404666233452857,-0.009121973431179257,-0.02168602154913991,0.016063817848358076
HLA-C,-0.04627170017796229,0.005713066126206166,0.021222363573607066,-0.018778724053125063,0.02605784394741336,0.010151711646941845,0.035286882796108414,0.14291737371166482,0.04180461767700528,0.006496463394649197,-0.02358157046091596,-0.010252474126785592,0.05401114850486877,0.0017840152659373825,0.012004307178787034,0.06389401342965874
THBS1,0.010552945686360032,-0.02520922370832657,-0.013649751507135426,0.005980703836278943,-0.03754872251994748,-0.0012952309529533886,-0.016752390460282887,0.03900240765311331,-0.034715071323630844,-0.03941215309308991,-0.07658439469309708,-0.02608465428280047,0.015709037882589778,-0.016206826840039233,-0.04318751742498689,-0.07178033826664147
HSPA4,-0.011800151212648439,0.01081746151758412,-0.04965802950511514,-0.006416641841717023,0.0013527414949729155,-0.006863406098841157,-0.02369728717477507,0.007971662511469224,-0.029871479783112977,-0.01128975029275517,0.06787517835475285,0.01013669101951004,-0.006368020276820699,0.0002578461608401241,-0.005859346825660287,-0.020269529195453804
LMAN1,0.022758324204141398,-0.029991239927358398,-0.013338642806451835,-0.06557427744262484,0.02057863119560594,-0.041780786792588336,0.06597784714388359,0.004270270158632061,-0.060859800859824766,-0.07189723977835623,-0.06910693607779494,-0.029915003353942253,-0.052854033665468765,-0.036094205468229494,-0.03574671457589848,-0.0460188390791526
LYPD3,,-0.014183327561657397,-0.014917576822156497,0.017221710156410386,0.0014772770337104354,-0.014560702774057807,0.04173391294382004,-0.03479244939400354,-0.05414598877039481,0.07567300926577357,-0.07225636482935854,0.05910835593436797,0.03996901574237047,,-0.030613246214311125,0.06165428090000048
APOE,-0.13762566444991858,0.034900918302925854,-0.057499305860495314,-0.04192442770577462,-0.008324690392854587,0.06261836047664189,0.0195946046562644,0.09751793460610902,-0.06498264372092734,-0.07733317053238688,0.0558499192036794,0.015610853697847036,0.06063215077137561,0.05009243022317217,-0.007490987029239008,0.12323072836119511
SOSTDC1,-0.022231988931479135,,,8.34465324592503e-05,0.06267490510128942,-0.025153921794287635,-0.00787976273100635,-0.05281127821359348,,,,0.011597396001413806,-0.02229272061248258,,0.0005981945964502417,0.02556489487888526
ANXA1,0.03863487319388863,-0.05828104265732546,0.06584523052495457,0.002940400413125396,0.03154712348342671,0.05321870586807563,0.026622019866697863,0.1390012739424964,-0.025695414505457745,0.03998927680650847,-0.08677554616408538,0.06001236371111309,0.029831908662077397,0.02080223462611927,-0.01686720080983872,0.03068413683255761
WNT2B,-0.012522522991271916,-0.01997774588935309,0.014515574547846485,0.04540009004752795,0.0517115330547591,-0.020657654000780953,-0.0051447625659155685,-0.03429395756905383,0.04506909069133851,0.04099645693655706,-0.05738634926780658,0.002177284927712648,0.09323108267936513,-0.02819516140087312,0.013772679746723183,0.009399164252577618
AMH,,-0.019044998008333057,0.008089204554282704,-0.007241590478298528,0.038071029915695595,-0.01499093581488434,-0.01575444090458221,,,,0.04146956916369597,0.006284134640033618,0.044670193923810865,-0.02040954087623054,0.027839721151622105,-0.017732150360679495
GDF10,,-0.015956475504843432,,0.09811217199511507,0.03982914192006077,-0.014005704785300326,0.07005154368553217,0.039732777646856586,-0.03579649359452609,0.07886057620093193,0.068718471770983,-0.030674958032938782,-0.028896228834733174,-0.02575913268310435,0.0516445627635407,0.017114712055210944
EFNB3,-0.009515718838795149,0.017015288534718582,0.001815648333929694,-0.0021600359645264984,-0.004557602344654292,0.050041834649345696,-0.024364946284512454,-0.1157447862268407,-0.029312700817876642,0.046816749170400185,-0.0140929244324064,0.06837655989513233,0.013511865410333392,0.08848561628823311,0.04520859716639258,-0.012612657243608053
LTB,0.019276299162301565,0.019667678702221494,0.07901962597089933,-0.000544020720940032,-0.020061168535038764,-0.018095030240227492,0.01422045273426809,0.001743943432039176,0.003937664840873566,0.06160583429278338,0.04467589061920222,0.028701585428149715,0.07300606787655539,0.14445469276777967,-0.041023891963172604,0.05100158915580539
ANGPT2,0.008883719777464338,-0.0363270072452354,0.01692250818712365,-0.00433527259273668,0.07813814879885958,-0.011415836987257877,0.0014253047963613263,0.014483660155614933,-0.037353466624748095,0.051045364552799184,-0.0007543173754568474,0.012662417405086782,0.030125326903932874,0.043506000266723514,0.016159559571952323,-0.011963485257255185
NRTN,,,,,,,,,,,,,,-0.025759141924071874,-0.017115081213027218,
