,UKF334,ZH8812bulk,ZH916T1
SEMA3D,-0.013997647364251468,-0.03858022874803851,
BMP6,,-0.022891712795993245,-0.04064007015421706
TIMP2,-0.039623833410223436,0.006674908148383859,-0.03463821523783171
EFNA1,0.011474332768214536,0.02677237771194229,0.006827500369933764
S100A12,,-0.018599268326008018,-0.021486810904787546
TFPI,0.031201055264760108,-0.06764757124089443,-0.017641281937767952
GPC3,,0.017043549854028794,-0.011119829702874262
NMU,-0.014698965468761156,,0.10179385703146968
SCGB3A2,-0.019300369455921746,,0.010239269232334985
LAMB3,0.04362876028455887,0.03989824052752839,0.006295205342648985
LGALS9,0.07297490960895169,0.012746219068817509,0.02659018185211978
VIM,0.09793359035300553,-0.01750851170722411,-0.007751398086434372
PLAU,0.05324727264723117,-0.026006207777546975,-0.002323800586627967
TGFB3,0.04380237421328502,0.016126992823358468,-0.021584117795622356
APLN,0.06177437255613515,-0.0640986460049541,-0.00419917871590137
SHANK2,-0.023374867936593408,-0.01811941683261103,-0.030665168262550228
LTF,-0.009026458297137642,-0.015275981044897661,-0.09026304862258343
PYY,-0.011577638096060999,,-0.006273120865436767
PENK,-0.02069175027175059,-0.021269093232381756,-0.023356390007465325
CTF1,-0.02110369134200635,0.06225370171293218,0.08779867136133362
COL3A1,0.07850072814837829,-0.031231310622898144,-0.06410642544360509
S100A10,0.04002664671737684,0.07440412416025445,-0.03408564332721665
FGF13,-0.04632664341838568,-0.016864626495242566,-0.03222078665328729
SEMA4A,-0.002753063164262084,-0.04944274807538838,0.007806810600300029
EFNA4,-0.04783042648319222,-0.01524948376700337,0.03157953800722761
HSPA8,-0.06157222791619081,-0.04731558931031134,0.03630539965590842
NPB,0.025239133663880663,-0.05322280938434607,-0.006242682903713031
ULBP1,-0.012921895651342039,,-0.02098693460868219
SEMA3E,-0.024989297079775232,0.02209419912645399,0.020862352521349596
ADAM9,0.01820115679517423,-0.057855969246103686,-0.037801634162091716
ASIP,-0.016589444860145724,0.0963245515390594,0.04509875613869967
IBSP,0.040598682348504736,-0.021890166945431968,-0.03316930365774616
FAT4,0.0609210222362715,-0.013252238491875781,-0.05115171145791713
MDK,0.0716615293299525,-0.07531701381670321,-0.00625199662996861
BMP5,,,-0.051285237113386416
CAMP,,,-0.009069869837541775
HSPA1A,0.000964879173342155,0.02701847035227906,0.012939700726591322
SOST,-0.015945278906429234,,
SEMA3F,0.056607536268659116,-0.00935262864031305,0.02458489304521719
ARF6,0.005607443598849692,0.00982759424151416,-0.012391457774548158
IL6,-0.016462463149810404,,-0.06696400227612297
CALM1,-0.05199623930204892,0.02499011309534206,0.0501718075666714
VIP,-0.024272199486505185,,-0.026934626553667268
NMB,0.06569280622899028,0.05120960697086989,0.01645217698670239
CCL26,0.054689788525523864,0.02863001377941326,0.0017384812428376801
FBLN1,-0.006808889315732896,0.042692180717868275,0.04790828511359803
SAA1,,-0.0005080824601175936,0.03271430189320611
MICB,0.041805554384973916,-0.0007809566142828673,0.027874392241373964
MMP13,-0.01103339967667859,,-0.02335638014024808
F13A1,-0.023630111685942472,-0.03917404527835247,-0.02816580751865473
CXCL11,-0.01354647630602821,,-0.03805082066863338
COL5A2,0.003427016456917614,-0.09443320943554928,-0.011137814373733066
EFNA5,-0.03499626312325895,-0.004070804256713243,0.04064865504272491
AREG,,-0.02328157833072887,-0.007783540555138768
EDIL3,-0.030830476074860887,0.034127335286557814,0.0034173261380947193
CD86,0.057699813223128435,0.040855583646336006,-0.03465850597110906
HRAS,-0.011835883125142813,-0.01743597176983681,0.025039274742917682
C1QTNF5,,0.02751290835813828,0.04564880827143887
RLN1,,-0.016337568030423768,0.07162486685940232
COL4A1,0.051340105589052755,-0.10317435202747734,-0.03810338938053342
CCL3,0.04578884734943234,0.048114866650982635,0.05798576138835612
BGN,0.060764437951739095,-0.03353973881932903,-0.021061293284075442
RETN,,,-0.031880690656665954
S100A9,0.09653909368726919,0.027089647319971974,-0.04342659390210497
HCRT,-0.02100136202494878,0.03709536294927604,-0.00037371118198517225
FADD,-0.010898682315287308,-0.0017805966483956813,0.05510836050810983
ACTR2,-0.04061941865435633,-0.09182747535563153,-0.056633908492818845
BMP2,0.028180224366388614,0.05520063578493922,0.028630725287676878
PDYN,-0.02463289047851602,,
CD55,0.028251506221793714,0.0593627060751209,-0.04106255751796417
OSTN,,-0.016864624268520985,
CD6,-0.014578815826174712,0.0022495461297486062,0.01839175667860461
IL16,0.04357270958307994,-0.050895001916669215,0.04676436930833202
LAMA5,0.014149988291750706,-0.03319898678013162,0.023924522572811108
RGMB,0.027283597244857613,0.024259177516100204,-0.0246320488532947
INSL5,,,0.07470746424198653
IL12A,0.048956394478514596,-0.021475195970703888,0.028587121592756615
S100A8,0.011211427609149565,-0.07495487820301668,0.04137784780565973
TAC3,-0.03150796845680352,,-0.027179596639227085
MFAP5,,0.04308758566750266,-0.027328155473109152
CXCL16,-0.004887971242902474,-0.014002238992967778,0.07114836432939102
AGRN,0.021238352258223077,-0.06377318684452095,0.023965465836788376
COL4A6,0.015970524458637836,-0.06117773729346753,-0.024131247698219886
FST,,-0.04492924165837772,0.009364103397266621
MEGF10,0.00014132915478545197,-0.014353470458383132,0.04442276019065053
C1QB,0.04451483345196901,-0.033449257668256564,0.04244730608868855
HLA-B,0.09445275542274209,-0.05562870107993071,-0.01492388200031817
PDGFA,0.024235071522550118,0.006741622979092312,0.012211982244072942
LAMA3,-0.028031028514905906,0.033542642547901326,-0.035156301322484186
DKK1,,-0.01712244631370906,0.0018523067717607158
INHBA,-0.023350447949441407,-0.0476662823133247,-0.027346424770967902
LEP,,,-0.018635518090907723
IL7,0.08038408947176696,-0.01787501689945943,0.10024707927778838
FABP5,-0.027169026457703287,-0.011193722225276571,0.02250557238761752
CCL4,0.038713304472364964,-0.045459909229111264,0.06080168593768599
FBN1,-0.029954306648026258,-0.009809128128400648,-0.06116862159856508
TCTN1,0.01906400928068887,0.0006648206742787962,0.02233025823307398
NCR3LG1,,-0.017875026390470866,
BMP7,0.05313715763101679,-0.01741948624275929,0.044215120518512896
NLGN2,-0.01844793193447421,-0.012098370969166446,0.025629793832934185
CCL25,0.06020719404995852,,-0.014284550758541919
NPNT,0.06347624904707948,-0.061817901864868206,0.049987645281141996
KITLG,-0.009005387965801845,-0.029256781595883175,0.0015011274932577893
MADCAM1,0.03029948772044063,-0.023665784680025267,0.041016591025501474
F12,0.046688214310303254,0.022805352224019904,0.040665032212708334
S100B,-0.06512363586610884,0.09275900540212322,0.06929263213697968
IL27,,,-0.006844978208995102
CD99,0.02137439992305277,0.012762738715667183,0.021719407518915965
PDGFB,0.012412638163944422,-0.035001837892898326,0.022154641962574786
CLEC2D,0.0556443323574021,-0.017602125957905015,-0.006524519232480913
F8,0.018301400887240336,0.053757222777577704,0.06408306812854112
C3,0.04004773641916985,-0.05611710057900427,0.04537610718957722
DLK2,-0.018966552541154553,-0.019067948310893,0.019806050488233223
TSLP,0.1288845239333496,0.03651752674029836,-0.03054270075305832
OSM,-0.025520528970892624,0.008013242674822084,-0.01701293865776857
PRND,,,-0.024241332463299656
SLPI,0.037987995965097554,-0.0025845547222506913,-0.018140683787308792
AFDN,0.00434901749237922,0.014585530799236301,-0.0018039417219361013
KISS1,-0.013997652258966813,,
ULBP2,0.007563756666665115,0.1073368256740675,0.002733989610218208
ICAM4,,,-0.0033987928321907107
ANGPTL1,-0.018166508735898503,0.05259859227041493,0.016172865289321502
LTBP1,0.02432241159522454,-0.0546478661749454,0.0538844132191984
NTN4,0.012829990516786962,-0.009985322811432322,0.09334245458541633
APP,-0.0210964961744603,-0.07173338589283575,-0.06659720602368868
RIMS2,0.0008136263676661474,-0.025150947018763768,0.10618433109466248
WNT7A,-0.03975066580224452,-0.024881767325881043,0.07264842052210492
GAST,,-0.020631218570518788,-0.02551623282660994
GPI,0.0269510430346294,-0.037874312628816416,-0.05593977685457391
IL1B,0.11018265615336882,-0.045348447532568656,0.03623573379712719
SFTPA2,-0.011217624943411587,,
HAS2,-0.0011262771283998508,-0.0606799770094991,-0.04725601478777367
IL11,-0.012598640651696795,0.025953285292993712,0.04789629551562387
SEMA4B,0.017297757085924556,-0.051256898026860016,0.05635070881888889
FGF12,-0.014165899169396203,0.031323125434354525,-0.032405207608207635
CP,-0.009986426248538467,0.09175177471221017,-0.008756295036208483
NLGN3,0.03345741133126002,-0.047741646489712096,0.05189755227918365
GZMB,,,0.021360471435762408
PROC,0.0015446993091453524,-0.054680636255170875,-0.02496746631830202
TNFSF11,,,-0.0012259263174138357
AGT,-0.02289260310734274,-0.0046877576125155555,-0.0004786024539749044
PTHLH,0.04208192623230663,-0.013325468382804927,0.057778034041525386
COL1A1,-0.007739617437482514,0.011006890012436866,-0.05020166199902946
LAMB2,0.024965308332948383,-0.06765556271894312,0.03703366382662066
DSC2,0.07210870987013276,0.06661278204204105,-0.031351752554554926
WNT5B,0.03250396309000406,-0.028759053696060213,-0.0012078753846359977
LEFTY1,-0.01790069996870464,0.09580237511050382,0.05223554897018381
FGL1,-0.012921894623193176,-0.02791561455115589,
CXCL5,,-0.025957074281629973,-0.042224787497819306
S100A1,-0.02776774569839993,0.06685602551712042,0.051365084423482296
C4BPA,,,-0.01863551352394742
NPTX1,0.06386817118064919,-0.01712244204497908,
TGS1,0.06599843060809896,0.05441619227506626,0.0015363329638090058
SST,-0.048182445680103124,-0.03621040943133206,
IL34,-0.03737080291577835,-0.04339704101164058,0.04257654172157297
DHH,,-0.03015868611008083,-0.02752247396764866
XCL2,,,-0.01945205380455047
RSPO1,-0.011927237124530565,,
TF,-0.014661845742871372,0.08823502962071438,-0.021513155356846256
IL33,0.06545253612837652,0.06312153926920347,-0.07202794024614478
RBP4,-0.04679382119627614,-0.02269455407596436,0.06424785390476517
CCL19,,,-0.0009576665287881898
CCL20,0.04479104024142156,-0.019067951070483345,0.003313069267229779
NAMPT,0.028809729094700136,-0.02429748840375742,-0.04674572614712098
