,UKF255,UKF260,UKF313,ZH916T1,ZH916inf
TNFSF4,0.02244375381283159,0.12366291312373352,-0.01928955561135758,-0.025641029327990304,0.07292251884853354
NTN1,-0.06942675650280256,0.054531475512482615,-0.06552770156671799,-0.03186764021218728,-0.0030785927177474975
CXCL12,-0.07217534274154137,-0.06486085191367204,-0.03073664225352642,0.022622443435243784,-0.035311812050847886
GNRH1,0.022212234055988545,-0.017559341684137454,0.007400490888010481,0.07482817981531079,
RIMS1,-0.028098293669377893,-0.02752103857989788,,0.00038736310903331737,0.004831023313104452
FGF14,-0.017539994139229426,-0.0068816792993929305,,-0.025083187685866797,0.007366477785740756
IGF1,-0.005346251340989847,-0.02076857711905538,0.022582513415484326,0.03867326405059118,-0.0017007932429368656
TNFSF10,0.0305679669758878,0.04875152867084195,-0.04476836015116073,0.014777591106080564,0.09619221707462225
GDF5,,-0.021713412914952355,0.12480630602058061,-0.005891820617839026,
CHAD,-0.045016510703332194,-0.023194461990329086,,,0.04851563773710235
RGMA,0.018022978195119645,0.026268237765762228,-0.020548080856712617,-0.02237530119388777,0.0889630220899491
WNT16,-0.02096801467681985,-0.014271155026983257,-0.05990355616473194,0.16351783260603311,
CX3CL1,-0.019141769196827974,-0.011518392011856678,0.01061603604341747,0.008148097768264294,0.01879714307449646
FGF1,-0.03207641923094604,0.009220980659325577,0.06882788257759614,-0.017518829787484702,0.06870317970054006
ALOX5AP,0.04446916206711922,0.04956862984363044,0.0684123297558487,-0.007758278127515806,0.008162485113360596
IL1RN,-0.014217230306871902,-0.016601283902613194,-0.01958597777847458,0.030129439608971686,
PCSK9,,,-0.02942867593411982,,
FGF23,,,,,-0.0418597553826958
NPW,0.10519759887843326,0.03466181472794574,-0.022028636849722862,-0.048427454738894635,-0.031559281469919515
CXCL9,,0.00963746584969065,0.0005887663352777648,-0.032061052517976994,
ANGPTL4,0.049143695768630605,0.09568521333379984,0.00014569602709984945,-0.041262807983536515,0.022631897985420753
CCL11,,,0.06557771774513846,,
UCN2,-0.01997792886824118,,-0.053328479983563756,,
OBP2A,,,-0.01776826135556926,-0.021596597898694572,
COL4A3,0.07506734427867921,-0.040912255960950814,,0.08575308576908118,
NRG3,0.0007619560339693642,-0.029884671017325507,,-0.02349989145012593,-0.0004984431564430789
IL23A,0.06016820167287495,-0.019017933641316893,,-0.031176412478961316,
COLQ,-0.027323015271701914,0.01699103838880041,0.06371649170604705,-0.022042962062526584,0.06447575015803579
TNFSF12,-0.08592252042795588,-0.024111976728094293,-0.035519483965742435,-0.06468886104963657,-0.024373148646351858
DKK2,,-0.01577461529849433,-0.013550687883359464,0.02081168885804299,
FYN,-0.10172408852934263,-0.043436268234996245,-0.001970383995469291,-0.060278642753491374,-0.026126399754294125
ACE,-0.04752167281535989,0.031369961046802654,0.043967473374741876,0.020426876269481094,-0.04185983690888092
IL18,-0.03673383227607167,-0.02045060803740927,-0.0034789801778565142,-0.022584588469941564,-0.006510017690666432
PPBP,,0.08405442646565238,0.005921788599608587,,
CCL27,-0.032271441736974,0.034862760126342006,,0.01324592653048654,
SERPING1,-0.021082170733961632,0.0012929814885567577,0.06270665881403464,-0.014127672173732982,-0.0347967706773618
AZGP1,-0.05772609104819866,0.03841610739324997,,0.001470300410107266,0.003817330390915504
INHA,0.05683600241781699,0.04344701385808218,-0.03055505927336783,-0.04202604126531186,-0.028481161847691477
SEMA3G,,-0.011119275637689514,0.007343627657072151,-0.025562756532419594,
COL6A1,0.024124633219661972,0.055383620320556846,-0.12183973579609929,0.014245037006860601,-0.008087473967932876
FGF17,-0.02969468353633261,-0.02683169399813716,-0.018863723751557846,-0.020574933978475894,-0.030816052629172655
TNFSF8,,-0.014933123598871853,,-0.03950017344077393,
FGF20,,0.0706492227715253,,-0.023998639219655272,
ICAM3,0.027090341908373526,-0.035585871966037005,0.040184980038024606,0.018836719911767958,0.08587144890634556
LAMA4,-0.03755148757554899,0.09664417075794447,0.053275513219440504,0.025323902033173893,0.11811986222382237
INHBE,,,-0.021843229655346658,,
DLL4,-0.039681175250701826,-0.0026195602746098778,-0.015869879038612384,0.010375544624120249,0.11914519723438419
SEMA3A,-0.018404491570297082,0.007884513915670511,0.003278547397403794,-0.08503639400772858,-0.0019123723795417733
RLN2,-0.022728560782441176,-0.006416495365655121,,-0.023745782155448064,
C5,0.03919500348319687,0.022438732857057282,0.04363980219779348,-0.013800499175445841,0.06763485934450124
COMP,,,0.03561716886498749,0.026427226225994395,
EDN2,,-0.019639553997784064,-0.017311881033758105,,
C1QA,-0.06438716611913398,-0.015640323046260767,0.06057466996293251,0.036062454809705304,0.04176997772301548
UTS2B,,-0.01637886388397944,,-0.025301083990783502,
COL9A3,-0.0862026822172019,0.000986510456320154,0.1062308659876635,-0.015581956097546685,0.11593021844865357
DLK1,,-0.013339930217715705,0.02890205983463933,,
HGF,-0.050526046268065866,0.027513554179106215,-0.01103990398645667,0.03554655919241134,-0.05036314650258359
GIP,,,0.011079820766973288,,
P4HB,0.03368899618907809,0.05218866805813656,-0.10553684438212284,0.04487455171544937,-0.052218505448729066
ADCYAP1,0.017727457342140214,-0.026958226292132154,,0.021654998816052227,0.10330639990870202
GREM1,,-0.03265353449593794,-0.08320000149045341,-0.024342908497132068,-0.036705601478198804
EGF,,-0.01733327739891893,-0.02257651197683977,-0.01248567590976542,0.07697240916160415
VEGFB,0.06130371323862067,0.008067038398129259,-0.034313359394799674,-0.0235093893016076,0.009509418482919998
FARP2,-0.045052718872069984,-0.0013237760165549627,0.013362330685290247,-0.03665920033341941,0.09875645755918576
LAMA2,-0.03976284386776208,0.007861174757564053,0.07495524293705703,0.07565449011800127,-0.06038632239813242
NRG1,0.006082314793944878,-0.017054941565907613,-0.04489340845257201,0.06004043445314191,
SPINK1,0.07357834009865762,-0.026704642452439496,-0.0028216039969320905,0.031201834984857374,
EFEMP2,0.004198466025695414,-0.007742253758189804,-0.038974384060219004,-0.04223554086689483,0.0754272543309408
SELPLG,-0.026062149606954035,-0.02037518552154846,0.05037389721453745,-0.01668139429333214,0.10232881353255759
GDF6,0.042102473317695045,,,,
HLA-E,0.0014326909538311386,-0.0617281693129499,0.04063334840019684,0.023084324439231505,0.032266079296853156
PTN,-0.08274629376822212,0.05500546961115215,-0.06894872513308502,-0.0633126851118214,-0.054852157987132354
CD274,-0.025098188763450147,-0.03142670043658499,-0.031241707734174767,-0.03121711619495655,
CD14,-0.008163159493047691,0.06624914918235597,0.07072838426398262,-0.011675060433005811,-0.07896508357899211
SFTPD,,-0.016770281711954663,,-0.01986322836384664,0.019284163579637737
SLIT1,-0.03097187513123217,-0.021794582843397543,-0.02050262698060694,-0.00703328590166692,0.013392210749095522
CNTF,,-0.014933124961814275,,,-0.009944948888916961
BST1,0.009698890727382429,-0.012853232050990081,-0.033786560421366275,-0.00019825010078401638,0.19830920877677222
AGTRAP,0.004083728157938478,0.010159079140652191,0.005204577563810982,-0.003832632144883429,0.11270680830270813
LAMC1,-0.008462794731467995,0.06638633847990699,0.0907975330947163,0.030014680242065758,-0.016769893523564817
COL6A3,0.036587545519441496,0.07561639954974465,-0.1242985587521417,0.06749954065814069,-0.006600718173386819
FN1,0.06945813799830625,0.0560768976061415,-0.1064931545288614,0.018138884451130988,0.07241844471690508
MIF,0.06482959697147747,0.00997385841497093,-0.03033509727255502,-0.055184754328971096,0.0030896084100459588
JAG1,0.05883483116711961,-0.001311479772457503,0.016572191178986808,0.00868345855093932,-0.04757535492886569
NID2,-0.009346795016379706,0.039760774290565404,-0.038026483532646024,0.03797645435731063,0.12389413325613514
EFNB1,-0.06766191971532169,-0.014378713897776977,0.018205491585111887,0.05391144779210618,0.038818181287155605
COL4A2,-0.019794354086261453,0.03935710271082261,0.06005601508193335,-0.0020869423575734696,0.020921063102257675
SPP1,0.020854658398256867,0.04729295448485715,-0.06905065152193945,-0.017892777329093,-0.028451797413677354
PODXL2,0.01832720500566057,0.0015395263198277347,-0.015615839297891112,0.0042194844245755985,0.07432933305749788
FGF9,0.01291129754763157,0.04134401699727016,,-0.02042907620773204,0.04015035601642244
ITIH2,,-0.02275916992430721,,0.10403662434870349,
ADAM10,0.011228615697213815,-0.00904202201097623,0.07999621968166652,-0.01063968294215526,0.05540281277844155
CFH,-0.026255442340516483,-0.04351429059674808,0.03913128261848266,0.06311458184746238,0.24267669436550346
COL4A5,-0.035782083452242396,-0.0309650904319529,0.07759849965164141,-0.02686045424393157,0.08571752212552457
LTBP3,0.01782247087342982,-0.013352058494016647,0.029481570169129685,-0.033597195133571824,0.07187523516027082
GNB3,-0.023898262344365193,0.04136549879717383,-0.012882508166994626,0.06995002386289564,
COL6A2,0.076435661563311,-0.014488670063589166,-0.1340482806451994,0.014003792665185812,0.09747937107759963
GDF9,-0.032478288149345974,0.02223317826924819,0.040595283305051896,0.018580155738806465,-0.014498682271310159
NCAM1,-0.07593004563623525,0.025133572033650197,0.051226896771675814,-0.03695641092720636,0.09955600445562857
APOC2,-0.03281036177482447,0.00787277474220157,0.02738350837008353,-0.061672642182836496,-0.002026668669319887
BST2,-0.033350577422236766,-0.012446462835297985,0.11239578647524918,-0.05069107245520416,0.0017307888863812414
COL5A1,-0.007132803637683436,0.027789684892933746,-0.11165683591978492,0.078279722724595,-0.03300028817191007
CALM3,-0.028342745578578514,0.01168430877413706,0.02665170165246217,0.07138255897870703,-0.04099440590868744
THBS2,-0.015204352679784473,0.0930971782998454,-0.14041400014082828,0.02138893180268537,-0.10211751494797319
SERPINE2,0.015792186091122953,0.07002934587206705,0.0027260244828473863,-0.016771254081589134,-0.02333005161854152
EFNB2,0.029561150690694853,-0.04553334015783815,0.09409133051734354,0.01619483609477474,0.11372587299016285
PROK1,-0.0227743861433211,0.028534115566702038,,,
MMP9,0.010732166730460985,0.08504365213001398,0.032991564515354975,-0.02775250168803962,
NPPA,-0.03986105525898573,-0.02703347310992787,,0.16520911094387897,
APOB,,-0.02156031727099036,,-0.01950334521311496,
C4B,,,-0.01821386438829954,-0.02159660393736241,
NTNG2,0.04292958300948295,-0.015019602043520978,-0.02957144826471852,0.009820572198949416,0.0670435209549411
LAMA1,0.053914877848955996,0.11020811678862516,0.08138619659934825,-0.015448837972995904,0.03278404716361943
UCN,-0.03411596322324911,0.043515604352253504,-0.05374722263962593,-0.03411916609288328,0.004336528260416775
ARTN,-0.03057425748962677,-0.01771332118888013,0.010465954318662018,0.03229409063910753,
PDGFD,-0.04372597519865264,-0.015098552553245598,0.04153299845522693,-0.020900575814501405,0.015745398257332194
EDN1,-0.02869107999437878,0.0036387066613218265,0.07023133675285834,0.026607187676981756,-0.0374439302438279
ARPC5,-0.05401654563646275,0.12533232527061744,0.04762352275413763,-0.05392970553404308,0.15319677054119968
GSTO1,-0.015409414239716162,0.003375353569891612,0.012296752829803602,-0.01695470196018976,-0.043544918786399094
PROK2,,,,-0.017782512946730562,
SYK,-0.017092043960188364,0.0467213074691996,-0.04273763426539674,-0.03868970281025887,0.01743236356484313
CD40LG,,,,-0.021091548740087552,
ST6GAL1,-0.014289901551328674,0.022471539352806894,0.040857171084706094,-0.03135762784946886,-0.05075789231908243
WNT3,-0.02413247425323894,-0.0059794837538063575,-0.03310135091230506,-0.03907316485145005,0.03658893552335098
HSP90B1,0.01432602207822058,0.057140642921955684,0.05821628758473888,0.013262352658942869,0.08360239541708689
ZP3,0.02961657631366738,-0.012526006508875176,0.011458916962354786,0.01631657618318665,-0.04936460324372561
NRG2,-0.02991666802841831,-0.0109841320707008,,-0.044269561578835256,-0.0659889180828638
MELTF,-0.02676574261247173,-0.010896220279040476,-0.028737002373935,-0.022613894092190397,-0.022483156333713505
NLGN1,-0.0632842221845841,0.018020249788773635,0.18666755084437087,-0.03948747616518152,0.10837102240730981
SLIT3,-0.026172090542032556,-0.03889890076164061,-0.041522505496676014,0.04787785409260779,-0.06051717547316934
CCL8,-0.022728556095023014,-0.006944281274741373,-0.0020575181755159325,0.05819539748937709,-0.04936451106988259
S100A4,-0.027052701562451775,0.01921677661277247,-0.10679441392559394,-0.02952165092779975,-0.02448673583051013
TNFSF13B,-0.08467715084451904,-0.02331330720836824,0.061556849661973015,0.007364878147985536,-0.032886383237154745
HSPG2,-0.034215363762925666,0.05347922593074057,-0.05836619703084149,-0.0008894695663575785,-0.05231628810593705
FAM3C,-0.024687108546173543,-0.035708713072765436,0.0008679284887475431,-0.04568587590684163,0.01505401418823153
FLT3LG,0.009547171398369764,0.019621284678482582,-0.04249242053001329,-0.046599064354077825,
A2M,0.036487742341102906,-0.018059632238599077,0.0728457124417396,-0.05538554047237252,0.14724330147910342
VCL,0.06612914899507578,0.03241213347847599,0.047713271756727176,0.0017931995611270902,0.047046433599357555
FGF2,0.0814349892320736,0.04024801873145684,0.026443073616261824,-0.07310399153839259,0.07470209403323297
AGRP,,0.009456196170272551,-0.01707938415134025,,
CNTN3,,-0.04103618831833996,,,0.028350197035314124
RNASE2,-0.013488885608077093,0.030467705388620907,-0.02985526076592791,-0.04503507125037259,-0.051346855387209935
ADM2,,,-0.008639554639817068,-0.020045870460493116,
GAL,0.00890307756835875,0.016603067792576184,0.11626742525594912,-0.019776360900858134,
CXCL6,,-0.014933118910352771,,0.04911018947586953,
PDGFC,0.04862658428085316,-0.0048119368969837305,0.00014224635199072173,-0.0018388978468867863,-0.014517546571992205
COL8A2,0.037540639304678596,0.009138248265841748,0.08702067051972469,0.01585330366961144,0.02812289103795608
SPON2,0.004181138677102609,-0.018861551149020557,0.05853283553360851,0.01673821640918252,
SEMA3D,0.02862341180654934,0.024597159902394538,-0.021086745811519564,,-0.038776587357574235
BMP6,,0.0024381109019195606,,0.032906647322702536,
TIMP2,-0.0337181858956834,-0.008626580144882295,-0.0871004889287915,-0.020731908556765682,-0.07668462122395314
EFNA1,-0.018453299680845532,0.06748813426266267,-0.03220650632641206,-0.006177452579428115,0.0548033190526584
S100A12,,,-0.02069902173862447,-0.02184503632002273,-0.04936464738349524
TFPI,0.0026261904058696816,-0.00859810333152013,0.10948406325255686,0.0628152440189704,-0.049364638295885936
GPC3,-0.005111158558061993,-0.019977703656231867,0.11727311488182775,0.020752739730764545,
NMU,-0.027627398985290715,0.0631336003467351,0.028211895114247713,-0.028000219558350817,
SCGB3A2,,,,0.007652843677742081,
LAMB3,-0.042239940590520705,0.052999362009786076,0.05566824034918043,-0.024130697128196616,-0.06392089228204889
LGALS9,-0.05507105108339305,-0.001098235272476676,0.09675333770704833,-0.038759278420064276,-0.006743117848968759
VIM,0.10232866106714386,0.05444486742852909,-0.11082185508373238,-0.04274496950564882,0.09454514032271731
PLAU,-0.022492504266187003,-0.025009755964886936,-0.07309104494780412,-0.019622835387333417,-0.04731850657257887
TGFB3,0.035370602047560644,-0.009601201562243216,0.0074165370561623985,0.046691431953838354,0.010431672806210017
APLN,0.11509955732227284,0.059429701421477334,-0.08165202706798065,0.015095597201933542,-0.03702458374891549
SHANK2,0.027599884639036707,-0.05000365335541814,,0.009327038745369682,-0.0925092378691328
LTF,0.0207702771290309,0.05238274527393573,,-0.11394311376198824,0.01568820473481686
PYY,,,-0.01636316077895048,-0.006825530921149169,
PENK,,-0.03813595915475539,,0.012182797138756779,-0.03081604488343904
CTF1,-0.007204276845341823,-0.037883897594680895,-0.02328830701876803,-0.005314171437422476,0.09421089461807737
COL3A1,-0.022658334548744344,0.03035919205357267,-0.13223355352410085,0.07354171633449895,-0.03950433434164522
S100A10,0.049728966432821264,0.06599975112315795,-0.09134444901291171,-0.033488002465926335,-0.0026181587045259417
FGF13,-0.04470487099762692,0.005596786608297867,-0.02050262851081889,-0.032757967565299986,-0.06497362971691714
SEMA4A,-0.024273051990764134,-0.015787988993342286,-0.00902099583967933,0.04715165206177654,0.0628058525026346
EFNA4,-0.019953563287817312,-0.042834752841679674,-0.08682921997938464,0.0049341822240340834,-0.047836564289062494
HSPA8,0.007857674083683224,-0.02585917692368751,0.038459179792892983,0.005862910608843097,-0.10588336251234329
NPB,-0.02272855694728064,,,-0.029532333868709484,0.11876200493080027
ULBP1,,-0.014043899115596586,0.025654757359409606,-0.031080164923215244,
SEMA3E,-0.08768319154884704,0.022103326305073483,-0.024152493785388796,0.010435262576341222,0.001928300760460653
ADAM9,0.05455411433858201,0.009935979709904046,0.06476413488352692,-0.07828284911020916,0.019767067356506265
ASIP,-0.02489744449025212,0.011330536410504756,0.02229656120810267,-0.014526976988197911,
IBSP,0.020320436783749483,-0.02166460290362942,-0.04291782261031674,0.00853797371964441,
MMP12,,,-0.018432858212424543,,
FAT4,-0.03584109370737886,-0.030775384436398313,0.002256494653836924,0.09138302783896331,0.07601954728106458
MDK,-0.03316445810144406,-0.01688128350697601,0.10485537429809003,-0.042747173827431366,0.015259358412313009
BMP5,,,,-0.018690499527368176,
CAMP,,-0.021713410410727132,,-0.025941642180390582,
HSPA1A,0.042744141292183735,0.02900593784007628,0.01228329755201112,0.0009693005751136243,-0.025530898574995665
SEMA3F,-0.027187241177692816,-0.04152747203791227,-0.009691970607750218,-0.04211198219415189,
ARF6,0.014443614640619818,0.018410598636666557,-0.02692329303018506,0.04399957853529939,0.022623989477451895
IL6,-0.06262471615787252,0.002424656624556388,0.09419346469598554,0.003013219173017414,
CALM1,-0.0617554302561859,-0.046151539674354224,-0.01302758281947023,-0.030481239242960475,-0.05166854700520668
VIP,,-0.025779475399200218,,-0.027383677267807553,-0.03572624018523604
NMB,-0.05055916862707307,0.009236034575682962,-0.014317446922091037,-0.06172194186195408,-0.050041266341831876
CCL26,-0.041056627646638644,-0.02390430613235296,0.06498811210544457,0.04327224121827683,
FBLN1,-0.04300657833062693,-0.03012345665565534,-0.09623432503018127,0.04724934821563812,-0.012272861004148507
SAA1,-0.031854361576141986,0.06642241933347881,-0.00033683070526663414,-0.007624366136707018,
MICB,-0.005653146572261543,-0.029683881504883866,0.006459366458444352,0.0059027601763387595,0.023567311234763345
MMP13,,,-0.045103828498526496,-0.023745774779182934,
F13A1,0.031914647562616236,-0.02026801396865091,0.025227691111775072,-0.046386778329930406,-0.03228692926995564
CXCL11,,-0.02013535636278445,,0.13034804560952773,
COL5A2,0.036731806269638054,0.07091148571258228,-0.14323562696219833,0.015768729095417662,-0.00018625458532855582
EFNA5,0.021033402490763475,-0.005306125947308108,0.03506826865844393,0.02777872388020562,-0.06094731130333314
AREG,0.0033918760522317643,-0.0036574806166942936,-0.023935438856262363,-0.03510553669415319,
EDIL3,-0.0973069910854383,0.0019358371936059602,-0.060183377657040724,0.021436294328986073,0.06341775270009845
CD86,0.004993390642101359,-0.030499726202021186,0.048082050414990085,-0.06697728883130177,0.06851377964692269
AHSG,,-0.02348066853161029,,,
HRAS,-0.06641385726483959,0.0213529948629081,0.05938561248410266,-0.047699238026810836,0.1069785731399759
C1QTNF5,,,,0.06815251932349445,
RLN1,,,,-0.01866174136351994,
COL4A1,0.03749578164342151,-0.00828079245537253,0.029225528954585286,-0.00025540996814208035,-0.055101735602452316
CCL3,0.020360087471542804,0.06849253155087862,0.040780821036107306,-0.04660223879993912,-0.027342489948368267
BGN,-0.005912272875313881,0.07515041008087762,-0.13118693110159174,0.05724972716721197,-0.07079542728936664
RETN,-0.020349831287523403,0.08857096169748946,0.03210183362637158,0.05732132756167684,
S100A9,-0.020788151729364296,0.050370885917045444,0.07483718326230805,0.01821490326697983,-0.0018669579528942707
HCRT,-0.020968003810921048,0.002197130876474088,,-0.04999933942456625,-0.04986593590431981
FADD,-0.047669803016207116,-0.017087636198790227,0.030799333965250145,-0.014469219222462837,0.03062168099735988
ACTR2,-0.06347427669956317,-0.047334167925743215,-0.00452248055249579,0.044225908998604825,-0.0792667948848889
BMP2,0.05173559434062997,-0.022581005009889944,-0.05523316488138399,0.00113614565427711,-0.015388560584856601
PDYN,-0.020984888218133154,-0.013864311808476295,,,-0.010497919165963125
CD55,0.02945914911256315,0.010874046447464498,0.06479332745157737,0.062136497010378794,-0.008990350646955473
OSTN,0.023388336708953933,-0.01677028742836447,,,
CD6,,0.049143691254004994,-0.02721106375370818,-0.0104737736208436,
IL16,-0.045651878991804465,-0.04716372962299595,-0.04200341106624372,0.019629629935576664,-0.06721020278730039
LAMA5,-0.0023256972727194337,0.08350747366629802,0.11550004087984252,-0.03229132285339878,0.003879612644751154
RGMB,-0.000952672721887413,0.018387435740717245,0.01862179154612576,0.003958622339106885,0.022953098115335732
INSL5,,-0.014933127469629307,,0.017928733704744314,
IL12A,,0.054266111223970015,,-0.044642632517464025,0.03609016340494456
S100A8,-0.011372995851664921,0.03015703001341741,0.1150243180665752,0.06358895915332335,-0.010476546320736647
TAC3,-0.02738926594770621,-0.040116646894155,,0.050231143253475115,0.051251482061547636
TAC4,-0.017119428030205282,,,,
MFAP5,,,-0.09658014081600337,0.0012702550478681152,
CXCL16,-0.08188692193970729,-0.0060257295192889405,0.08744178584939016,-0.03148703816262242,0.015831090391310875
AGRN,-0.06348258780545418,-0.012318950675135002,0.07909495667260293,-0.015271448704634314,0.03223792924192148
COL4A6,0.0036317912015722247,0.05235348215090508,,-0.02472145760207308,
FST,-0.05403726050693562,-0.0072065622958660406,0.04624933693101801,0.09622262713135372,
MEGF10,-0.040467168705439434,0.01320217446180616,-0.02580212808670616,-0.03232693067615159,0.029214172189354987
C1QB,0.005514329017678507,-0.026170120605954684,0.08474388780325877,-0.029961161198744715,-0.07988307673631301
HLA-B,-0.04275699937486299,0.04783603593277741,0.13359858916484482,0.02669338840752379,-0.042312948383089584
PDGFA,-0.028524131718865135,-0.004871099839268061,0.04835502979156534,-0.007011512565880447,0.10805038575379704
LAMA3,-0.031219907118374877,0.0479187695700692,-0.002063908587742807,0.011650683753203071,
DKK1,,0.04660043527569692,,-0.015637955072416304,-0.03300040105656997
INHBA,0.011606317587162795,0.05766399522838151,-0.042747631734874315,0.027158710802688373,-0.05295715631891383
LEP,,,,-0.01894620711013071,
IL7,,0.04861704529364881,0.08942391881028007,0.039171414003590185,
FABP5,-0.00394204634163179,0.03658373617620762,0.04720263291488649,-0.06352514514021629,0.0352063920171386
CCL4,0.004356261600856496,0.02997350112138506,0.03610676747143893,0.013705278952013329,-0.057185066013633865
FBN1,0.017901683195937268,-0.02823804694190873,-0.09999706712841346,0.03277164971716921,0.12403437743527958
TCTN1,0.02097498817431239,0.02901003204143703,0.037617561402559604,-0.0026077766568470538,0.03323509646786338
BMP7,-0.008938739214475614,-0.004538470087657698,-0.034253197613879925,-0.005157388565777978,0.05873838774398779
NLGN2,-0.05673533749870824,-0.01988208119804454,-0.025257157898990957,0.005689071463042542,0.021442372578872933
CCL25,,,,-0.029333796000293694,
NPNT,0.04285282917335736,0.05209982014477722,0.040259750366323295,-0.015584187176576626,-0.056905791048148635
KITLG,-0.010664199187871167,0.029272045121077513,0.015946838397779516,-0.012586429737293774,-0.05345930941583689
MADCAM1,0.14753354875316763,-0.01752850418632392,,0.0027246832685842988,
F12,-0.06852957942343842,-0.02734290692548373,0.0046783770336519745,-0.06116421183955644,0.045009836574310395
S100B,-0.06694272988298092,-0.02718709455104257,-0.01646160494930794,-0.016394863709628702,-0.028787697132465012
IL27,,-0.01637886433356962,,0.017935339596839153,
CD99,-0.0021342918115953447,0.05720308308879126,-0.02783266159496013,-0.07781629485264033,0.13040496487340264
PDGFB,-0.052173984158858315,-0.019463051208105944,-0.01140612760828874,-0.004227917246216848,0.04094664566502339
CLEC2D,-0.05136021622518548,0.022033245045057208,0.04229156848826149,-0.007969895647634345,-0.08713422480255552
F8,-0.007428666086874793,-0.01371906408992222,-0.03108786140715503,-0.04569779400209885,-0.019070039743552487
C3,0.032219842047554195,-0.015263393273851218,0.004322188507208369,-0.011655600177841893,-0.0833298124811632
DLK2,-0.0027949386931304006,-0.027084255325156577,-0.03670910488012427,-0.02109153589964313,0.04433454312386083
TSLP,-0.0003106766415978459,-0.030155115846998124,-0.01949330257546733,-0.0027202472881614832,-0.014199481992946966
OSM,-0.04592253821078399,0.031216285010566735,-0.021279091762391837,0.005409153354070193,-0.05374576707129185
PRND,,,0.0496287219265874,-0.024645480916320427,
SLPI,0.05315190728438552,0.03112620564121891,-0.03658939606911849,0.06566637961216819,
AFDN,-0.01740723620600674,0.00292961448058198,-0.015322199481044836,-0.05910904117259645,0.05713585526826153
ULBP2,-0.012067551688110264,-0.001536121625661301,-0.015667822945647794,-0.03638457723634098,
ICAM4,,-0.014271160377886078,,-0.02257514118526138,
ANGPTL1,,-0.014933127469629307,0.09741278585326812,0.05684756930925859,-0.016540637015918618
LTBP1,0.04282723928861524,0.0737499867845896,-0.006580091399986824,-0.01849395378263983,0.033952740080429755
NTN4,-0.09146960690255664,-0.012280212659174644,-0.041271788727594114,0.03862122553817791,0.05021047997925467
APP,-0.0006126028926189281,0.03377820150091587,0.03088953318052085,0.025407552678837302,0.0131636488878022
RIMS2,-0.05342649686112404,-0.04943706598481132,-0.010241696592649984,0.013211373305797903,0.07307123194263339
WNT7A,-0.015522312700910647,0.005899676580857841,,0.028628008327163605,0.022321610712430127
GAST,,,,-0.02594163625851306,
GPI,0.09025730019860265,0.03637597489601159,-0.03079304813135362,0.037317364688677766,0.08834679773729132
IL1B,-0.018843405536738553,0.048140189449502845,0.05128160248805549,0.026514098828680503,0.014612374528452255
HAS2,-0.0031347139882195304,0.00839515595691496,-0.06914705540742812,-0.045194819926988795,
IL11,-0.014204158699113137,0.10842260635148396,-0.015615834216043867,0.06881273703844755,
SEMA4B,0.07221137799918499,-0.014494489925290756,0.036701197551661416,-0.011107942593237894,-0.01563527974766169
FGF12,-0.04625970134423239,-0.008159683934891287,0.08588882010830222,0.005188779579068891,-0.078563428283347
CP,-0.028002504166481753,0.006302357808231259,0.10035101519805266,0.009793763274602544,0.10325443144137837
NLGN3,-0.0653231930263775,-0.021883483507661,0.02891305281972521,0.005190856521497687,0.07236872695591214
GZMB,-0.010958780044447064,-0.04221108315083399,0.11011163778046755,-0.009968401941415064,
PROC,,-0.015978422637502245,,-0.026332141534547385,
TNFSF11,,,-0.02643642678858645,0.013900335949303422,
AGT,-0.019296892884618635,-0.04320531072635856,-0.043887263198194526,-0.038088832378633974,0.08310082769613682
PTHLH,-0.025134792646732,-0.0076538667367249645,-0.054757604533060354,-0.015617548150932734,-0.049364548718291316
COL1A1,0.09705431763442934,-0.0075480653553689795,-0.13255371693102022,0.06338074373291551,-0.041859556757256944
LAMB2,0.03698714117745583,0.03621156450005321,-0.019114583863983747,-0.010070339505499841,-0.01675316816035831
DSC2,-0.0445357514194739,0.03314685999745384,-0.021279315031838778,0.03122930138315267,-0.010134372747288787
WNT5B,-0.021828931183064563,-0.03054837183606086,-0.059953992999505205,-0.02833669878343019,-0.03828077294815734
LEFTY1,-0.009387639689598798,0.039367049739602956,,0.006375336927490661,
FGL1,,-0.01617980818753908,,,0.0736706463380781
CXCL5,,-0.034862785078312065,-0.014647308052377859,-0.023219970372684803,0.09127212177387319
S100A1,-0.036965985834546446,0.02155398025680013,-0.018649457360295957,-0.008640292260039201,-0.054692128259275434
C4BPA,,,,0.0034596446141838357,
NPTX1,0.05784001377808989,-0.03784702495454239,0.035053952261281295,,-0.0052894891126926535
TGS1,-0.11063293199472239,-0.007291152969047202,0.04120240329425753,0.017079043175742718,0.01578132761138152
SST,-0.029694670786212043,-0.03983793736933231,,,-0.11153123669618963
IL34,-0.02924632594808126,0.039810952996582355,0.09011686817345432,0.030096211119303107,-0.01195050315918249
DHH,-0.022156091748275597,,,-0.027981325200111627,
XCL2,,-0.022016732700997257,-0.020304478507091415,0.0014422536209561475,
TF,-0.03730293399562744,-0.10200410486457759,-0.030136818936974792,0.044629753211534465,0.01948076270739502
IL33,-0.02211706768419775,0.033382980297633404,0.053443256218519135,-0.038399221756227425,0.013439265203948237
