,MGH258,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916inf
ADAM28,0.07678425442498081,-0.01929321190457482,0.0446372549739654,0.006452483685250792,-0.01038470254359602,-0.036228465980126655,0.017211518674677774,0.038460447821198084,-0.039974710370375685,-0.09483825849094596,-0.0619589789587466,-0.062304240717053726,-0.06658714331013846
TCN2,0.04753124908395977,0.027242956196060347,-0.01845842879873987,-0.0037552651742275593,0.037347310509713454,0.03580123006816322,0.031464846621815576,-0.07387825957625258,0.029853200680170444,0.009628109811870744,0.03402229069602005,-0.041890720698668886,0.14308250543534218
THPO,,,,-0.022378272264726884,0.024429759250159565,-0.0026479392161303716,-0.013250332656402368,0.0016301731365857333,0.05500693143638233,0.020355497330210765,,,
CUBN,-0.01468019122512979,0.03734739169230802,-0.030976290851931227,-0.013869266091171173,0.010550820398584331,0.009209030120418514,-0.006095221018537707,-0.004872405235635389,0.010348694453072552,-0.006211813628541422,0.04759268727880012,0.11293668962381231,
TIMP3,-0.035375596994609314,0.00491887100097891,0.02436756012111208,0.010276407447699308,0.12271045274302218,-0.05605727519379546,0.005619443452932479,-0.031645329763629215,-0.045259393337193865,-0.06059766339461122,-0.016711486820126464,0.07649045126426324,0.16004144119671476
PIGF,-0.02547786530505031,0.03385114719001873,-0.03292670915022309,-0.028757036308176408,0.06739779113083014,-0.011038171654145775,-0.005043654969823284,0.01644486785759759,-0.0751658966061473,0.0685913651838815,0.019720494080946976,0.02640275254014218,0.0868343620453546
CRH,,0.06912094374185145,-0.02368044638187796,-0.013261446764575186,-0.03888379380130754,0.023134795517902006,0.024895263616723548,-0.028635217539973307,,,0.03090023796624258,0.018973208851288406,-0.05407624897391459
BDNF,,0.006987381240910356,-0.04418165358990978,0.031759238402126584,-0.10671620589937772,0.03960696478103036,-0.021555050002533868,-0.03313198870992755,,,0.02170237924085099,-0.0341067758069157,-0.060103232589509815
CCL5,-0.03503944438375255,0.020477766776080767,-0.07098033939208985,-0.019371709843155432,0.007988464152123245,-0.020025430854629385,-0.03311058957173217,-0.060544896800357774,0.00605588518093957,-0.025707640229636036,-0.021617740450442166,-0.00045738924462650633,
GAD1,0.027787311354139848,0.013479543530425677,0.021197451492150868,0.02580709216265015,-0.07102255412190732,0.018003110727607956,-0.010450606414468886,-0.022657126118181003,-0.010187911427960246,0.09066402351690495,-0.055245434374768976,-0.018283850280791287,0.06993999385145297
COL14A1,0.05484381188141999,-0.041908459421754744,-0.050819962183672865,0.08784056428314284,0.07012645554297392,0.03803431434611275,-0.01735608147459753,0.011788065060282021,0.01753845724759813,-0.03493729631624155,-0.04655120495230247,,
HLA-A,-0.028304306355133358,0.05560598877427174,-0.06496983877159192,-0.06610375442292488,0.08489883565214074,-0.07066905456347604,-0.03889591542072131,-0.03895579055996919,-0.047479770129620444,-0.11675854079472396,0.009255257854466847,-0.016425791420064565,-0.09780803788537946
CD5L,-0.028355343392857387,0.0968736561011798,,,,,,0.031547931260255006,,-0.03875510979440901,,,
FGF18,,,0.023822164101954164,0.06473402757486044,,-0.013050568705552774,,,,,,,
ADM,-0.0721186773367699,0.0021329876907716485,-0.13542083645550226,-0.0343169000651911,0.11280927527005116,-0.04521955535745913,-0.021691409478901857,-0.0025882303419266983,0.014077516088620028,-0.054650548133260195,-0.05013275925564558,0.021748789680811856,-0.031909989779350535
CCL15,,,,,,,-0.008120599582432704,,,,,,
GNAI2,-0.05343034067111654,0.0524353153761974,0.032105488640891036,-0.0083073098639902,0.09468257437122223,-0.01666857519814095,0.024129214191343236,-0.04547983991930388,0.08209002408575182,-0.017807396545105287,-0.08497190540223018,0.0077973463014403095,0.053520078999419386
HDC,,,,,0.03772879002316438,,-0.016130575721547212,,0.0830699780779327,,,,
COL11A1,-0.027000714957273395,0.014734667161390413,0.05669749619265741,0.01896641353613997,0.02262537058402887,-0.02492514530838208,0.06578209040549517,-0.004136889303344099,,0.023458615202351322,-0.014145992955593722,,-0.0659544862270832
NUCB2,0.01397045755084844,-0.04891726326371096,0.010168872898148556,0.04257924440573549,0.056997803228179725,-0.026822529654972564,0.044676425385269655,0.039347941597077524,-0.11044238480752688,0.06655464137410852,-0.07615862276238484,0.02602775401809149,0.03779116210301443
CXCL1,,-0.0017353380522168854,-0.04297796833027002,,0.021713589100579987,0.015531410851872195,-0.012057881822663609,-0.04752669729262163,-0.022725480085219192,,0.05468945946706074,-0.021477847098756303,-0.04425624286729229
VCAN,0.011591351474624777,0.018549691138417587,0.09243631696845968,0.008051485265071507,0.061675532082607294,-0.0012157483488901852,0.010669999640411463,-0.0437406419074851,0.11621842314922688,0.046601195556332846,-0.05286269506772917,-0.00863593597296505,0.017021022621120683
MMP7,,,,-0.016300854585572268,-0.018456967662197534,-0.01202820609983739,-0.01089604997811082,-0.020500303200254873,,,,,
PTPN6,0.014305419380555821,0.01188744504891792,0.010353201007558316,0.018312908900976973,0.04971512649255306,0.057441046831600506,-0.0031839176594392563,-0.05384568999669808,-0.05772246618486965,0.004877523362322454,0.0397195159040542,-0.010687864953019169,-0.041217221823080706
PTGS2,0.020391048337615784,0.044647301402601286,-0.06124507622061735,-0.03997404913508512,-0.09453497025244297,0.026806674316350195,-0.025715785311936485,-0.010548967383811439,-0.08518481225101204,0.06035584480504032,0.05082600349693098,0.09129068604039262,-0.0035393129612098216
XCL1,-0.02093644961924994,,-0.024778861272443276,,,-0.019755878465935673,,-0.026890564816928655,,,,,
CD58,-0.03123302855045796,0.017348226241760686,-0.015770460309491228,0.015058068197488938,0.0876436949923513,-0.06636109864719446,0.0366610763320711,-0.05274106094217596,-0.06863574672427317,0.07329430456281644,-0.019419537243169527,0.0573989808051969,-0.08358914013515248
TNFSF14,0.024065759500698957,0.0028324813080624284,-0.06974422026273393,,0.052844105780192316,-0.03185724745214062,-0.011777377660011676,0.03963225099096973,,-0.026709201808196508,-0.006665196870948732,0.0394957107796149,0.1131117780541152
CNTN4,,0.001212433999370908,-0.021037046877076734,0.011990315666853834,-0.06553688009711776,0.06880764871577591,0.014732246347439446,0.008094045555314636,,-0.02179103490708506,0.03876576686706526,0.08069391666753306,-0.0670877412716366
INSL3,,,,,,-0.013869786707864666,,,,,,,
BTLA,,,0.01561262440452392,,,,-0.015040114088070093,,,-0.018176943687779223,,,
MFNG,0.02605923206479632,0.025307651014758698,-0.00018917523267536775,-0.04191397166734331,0.10383660902136449,-0.015245318902228433,0.033076568746803404,0.07638011522330264,-0.05222711645570286,-0.00024565037629568996,0.05772018976098745,0.04416491416887259,-0.05440438782978685
ICAM1,-0.048516729954118154,-0.06496722547705486,-0.05491026719095143,-0.002383778744852571,0.01820728396673325,-0.06193332823964792,-0.04508784690231669,-0.03710492555407461,0.12752163953523762,0.025114699823396834,0.021395938916866877,-0.01783170848239185,0.06055196791219574
PROS1,-0.03674429271807874,0.04725860092444536,-0.0963383469550954,-0.012163557618552477,0.0633777774760887,0.00410050836112672,0.029956003150161944,-0.020553294868239504,0.023994594341067325,0.03974916623407987,0.013670868463173546,0.03956068719955973,0.004444217148451058
CLCF1,-0.025474529056926962,0.01970522338342962,-0.06612166522291504,-0.015153272147382853,-0.03556351109201092,0.006643539084047618,0.06401911848474488,-0.02280912597144035,-0.08286480931138847,-0.06514287241089815,0.07989803989756888,-0.045558870153899075,
PSAP,0.03673451776758501,0.004798480752063172,-0.09552232935958149,-0.0011521914313435075,-0.04506917380357916,0.030360950872949596,-0.004626159623715713,-0.07092965204838113,0.04008356652500137,0.008696378355995309,-0.011919726523949516,0.0109924793314508,0.01431505762124148
EFEMP1,0.06981697865562413,0.046404344358991746,-0.11799133412933888,0.01763822690737964,0.10256278521352506,-0.03156041981187713,0.01772202561847694,-0.0297340298661763,0.07857205132888195,-0.054972469405247824,-0.002468503873869577,-0.031079333367434604,-0.006699691396966908
C1QTNF1,-0.05313540399321178,0.018028282307345486,0.044002343500267944,0.033158307299604915,0.08510733454072064,0.00013453403792558537,0.06354995597294381,0.0014805207381442186,0.1046391997950386,-0.006694737198115167,-0.01433416509095662,-0.008756247377079255,0.12790816913831693
ALB,-0.0020990826717704257,0.05813848882963848,-0.030405176406345335,-0.015592734853219888,-0.01739985178069501,0.021754888818828335,-0.013376613553408166,-0.006495239583214496,-0.0625448599100088,0.05485132742838204,-0.037628939696317504,0.04113177125415357,0.06570837737418087
EFNA3,-0.025052514503799785,0.005068998817555329,-0.015610573441444415,0.004839937650757084,-0.10207447682505462,0.06561978386316376,-0.004261302639986253,0.03740043274591086,0.06662991846621467,0.013365919357413346,0.0573413195168354,0.017562624925929346,-0.040907116674874754
DRAXIN,0.044303875742404894,0.026063702462444164,-0.035488125324780795,-0.02042503289520857,0.14297322902246568,0.00612721411891555,-0.010740764268387212,-0.02806452344064856,-0.048802409032111034,-0.05179560558354259,-0.03356562947761225,4.156475657757128e-05,0.042773895959985826
RAET1L,,,,,,,-0.012864482434619382,,,,,,
NPTX2,-0.05478367041765837,0.03760699488269165,-0.003199473289742912,-0.04042369502437558,-0.11408660896042738,0.045454884005520876,-0.04444071354989197,-0.0285021373506693,,0.052948956333112654,0.09425899416050085,0.01785561608542756,-0.05137040642540205
FGF11,-0.025668869964506628,0.038926043351135184,-0.016536390123856937,-0.030568936289580042,0.068725480325996,-0.02474206831092196,-0.0013828475690937237,0.0300997958977814,0.10269853174230902,0.07650969260790558,0.00703850007567068,0.023886131250178466,-0.07341563615285822
CD59,0.0653789848466482,0.029665549388944865,0.004848464930563617,-0.006138217608010958,-0.08551568573223335,0.05905480882667732,0.006412671069503594,-0.07352310274229995,0.0006042681174323358,-0.03368219595773856,-0.043265289055250865,-0.04872558848988289,0.10339696882113966
COL9A2,0.08509817320659224,0.0014118069655603047,0.07377534228926512,0.021323955012841775,0.0653012314283494,-0.0045472836476339405,0.04680474796071198,-0.011420367142639899,-0.034187493634381484,0.04867957102526137,0.006222027035390806,0.031848980123379486,0.04618806692412375
DLL3,0.020666878119149697,0.007749952420508959,0.06905673638563489,-0.01139389533139643,-0.007603215200019649,-0.00485226029425343,0.07299437281284551,-0.03114287091036053,-0.03937630368893084,0.07431227375998166,-0.0312769602422425,-0.026941048121738646,-0.0021692691247965925
FGF5,,,,,-0.024652669391723187,,,-0.019716216603124937,,,,,
LIN7C,-0.005613451965658083,0.031727866670901356,0.01336308924266307,0.01262849467235627,0.015088333096455965,0.033861114200242536,-0.04574870083615739,-0.05999011068980432,0.060070250690351344,-0.033161657323341684,-0.007168455170374306,-0.046797418060010545,-0.02934765849972078
GDF7,-0.021686071209879438,-0.016545320285783108,,0.04272940680969577,-0.007562118502991227,-0.025063233011034677,-0.01177737720234276,-0.03624147277602361,,-0.019100481560554605,-0.04637611696657978,,
PSPN,-0.03139856172858691,0.03551507717291144,0.021338442455731556,0.02748303109045444,-0.001260572138881233,-0.012794224574590972,0.012930800033346262,-0.05543615343729044,-0.019669881240147742,-0.03877008443621289,0.026316678519389267,-0.05224450444191494,0.04045786422564001
ANGPT1,-0.01994392949255851,0.04171586680949221,0.02660722013402263,-0.026839292617018572,0.18666044840240437,0.00886094047669911,0.08386751679659624,0.03780429763237277,-0.0810892448286595,0.011411984938184978,-0.01578456500682455,-0.015047440231245258,-0.03120560747154803
PNOC,-0.030625241018655363,-0.03606243605208416,0.06342019987953007,-0.02011547493790215,-0.11934694354769528,0.024145125559355447,0.08071242050220276,0.06675162107429357,,,,-0.03410679424816075,-0.07570923748101624
L1CAM,-0.032564978788831876,0.02271363878330754,-0.008077812340584231,0.0288509648508917,-0.09543501769158634,0.027371023893396226,0.04563654604740231,-0.03245515814505513,0.10686061538547911,-0.00038274258802735965,-0.03358526832008859,-0.04462779558835388,0.00228712100431329
APOA1,0.05295421497209926,0.009441760603399008,-0.04049556566538424,-0.025353118555912914,-0.04504240873018938,-0.018060875052044092,-0.019060554253037956,-0.052545785098574965,-0.058985602614536885,-0.019243757886822595,0.0017245957826388407,,0.07823663120241052
PSEN1,0.02117881591337311,-0.02258995968945423,0.02388730103670875,0.01983091214525109,0.09298962766579515,-0.019244786036936665,-0.0074069529787953855,-0.0019279353076632052,-0.05344453553197678,0.03636514220362903,-0.034312611731837125,0.1004224366644113,-0.007576800569478389
CALM2,0.025572105308475142,0.049806671036082543,0.07118895812671139,0.03880754651358899,-0.11086678267792334,0.01947920639204135,-0.017545666569734473,0.009939484648868164,0.08844174724517023,0.03496466160313592,0.04105352165842992,0.004722606305120976,-0.05791690578953774
CLEC2B,0.009587978726953553,-0.04299976884543674,-0.0653230903353167,0.03317397461769111,0.08650610047445417,-0.017203508137192607,-0.02175231254979083,0.05108343622016732,-0.047320105178663426,-0.05021341347740568,-0.034871309195917334,-0.004600120361989624,0.03821686788133393
NTNG1,-0.03539079601089974,0.03393851064620848,-0.039469030300905227,0.11241066258446739,0.09025320571333749,0.04445341163769007,-0.04000288145663816,-0.016618121829459463,-0.043244788223851485,0.03980423560969499,-0.021568131126145983,-0.04657237142087209,-0.05541562921364671
LRIG1,-0.036896864866811964,-0.01627134526187057,0.1252533489065761,0.008514353483921112,0.10170836563015291,0.011333475026129119,-0.012621404129754706,0.050688468889798444,-0.03915713653649177,0.0905038104144769,0.051678429768432,0.019250421394962074,-0.09971710789969261
CPAMD8,-0.019081881553679948,,-0.031460804312701755,0.0346494907651529,-0.005490445052917264,-0.015384795796330107,-0.021798951370362897,0.006428022391774058,0.057168842536989846,0.017313651009037458,-0.009088504930235483,-0.03776012069812751,0.09364571330975192
GHRL,0.035452329379953566,-0.030942042918709427,0.0869114576480458,-0.016576319689518514,-0.047427619206501105,-0.026975004881675018,-0.010740764268387212,-0.0219892189815788,-0.01666014421411578,-0.046795293083327714,0.046271498091257295,,
NPY,0.0061390959760410264,-0.005907445615239398,0.037819385506713,-0.007129464278284732,-0.07494416356434687,0.06409318621081062,0.04873120290878305,0.02245429494095548,,0.0818845153906544,0.05651233946208883,-0.034431680723092245,-0.08524955150798226
MMP2,-0.032786582286206664,0.03732911210270047,0.02077674905783793,-8.479843711592852e-05,0.0767515253621002,0.014894944066030069,0.040924992544793246,-0.061365456887308295,-0.02370766824316684,0.05414688040014806,-0.04561758895098461,0.10192806054836043,0.07748168625584882
PPY,,,,,,-0.01124378279466124,,,,,,,
ALKAL2,-0.028575274646776883,-0.017730019377969027,,0.021125280579593262,-0.025286369894953406,-0.027121816701152632,0.05472909227674628,-0.02063154132763703,,0.0033954526913307134,0.023752970444604254,,0.0011194657385794747
CSF1,-0.048024533850782966,0.03817082284161533,0.0025497168037324743,0.027964313626039124,0.08488207818410021,-0.029911884042880955,0.018576375648775897,-0.03481055181345288,-0.031053825353557968,-0.04435925761431062,0.060768629357550674,0.056665348353365945,-0.024012194573002087
SEMA4C,-0.003669317626914164,0.05897630774185288,-0.023591811264710702,0.04557126722720559,0.027195762021158216,0.017579037066794482,-0.021379461340835182,0.02504167609001578,-0.003682072221830373,0.006623530629461565,-0.055733262511627704,0.0585525937992283,0.04820919263552635
ICAM2,-0.049555433729599765,0.03757562609482823,-0.012758814524695584,-0.034691759084971366,0.023993946272129196,-0.020852065104213446,0.00489533225521043,0.04259769813941908,0.026035499561071193,-0.07359270921923843,0.008126586666278536,0.03607600637556157,-0.09628550434333692
SYTL3,0.07489028686392041,0.07352479163886916,0.014058758096626796,-0.02141667806330057,0.019545295985506788,-0.039308312168817236,0.022065003014291644,-0.013474617335046573,-0.048344732748332814,-0.0078580018901869,0.005961591445342813,0.01757606219527025,
IL1A,-0.022172839686784202,0.018238788808595655,0.0006862062775146464,-0.022273173767195308,0.01955960208969041,-0.03221475319156885,-0.02026481936044632,-0.025589565694215017,-0.07356138143607846,0.0072460649074371514,-0.05488107136893128,0.027632181002998288,0.06570532062866292
HLA-G,,,,-0.012030063363386275,,,,,-0.04884806630879434,,,,
PGF,-0.07791062479532875,-0.02494901327842229,0.021855025071561323,-0.04368319558822183,0.08402699062488875,-0.040358083793683504,0.04016299204108884,0.021610583595102557,-0.20157709579942545,0.03794425188406691,-0.05363072005544239,0.020544633725728803,-0.0020195461819740947
LGALS8,0.028778921890219147,0.027616058685200066,0.016312120758885874,0.0514435941841841,0.041251457371791846,-0.026724726042062382,-0.0013850727448486198,0.0036814387992098563,3.981340973274653e-05,-0.020888522694616076,-0.00936567665042058,0.026669178774055707,-0.06785399812826941
DKK3,0.06530412384801353,-0.007641728747589785,0.0646524279922983,0.03210209202481845,-0.1311434487298344,0.018426165155433123,-0.04483847733477124,0.05750307194688587,0.003958872424287551,0.03543493776334017,-0.003780597153222993,0.08999497725259845,-0.012560230060463619
COL16A1,-0.02867437161394429,-0.051609041492976696,0.0647621406112626,0.011984308410349979,0.06507477013538196,-0.0070274900991823385,-0.0047989428066523305,-0.07292234346262502,0.050017997676680005,-0.022816718101065427,-0.010641359181250256,0.07018333149707695,-0.02239489273085878
TPH1,0.018522129271770247,,-0.01865886142329661,-0.012747529732881548,-0.026511043787919852,-0.0036305587345731934,,,-0.0245608965201582,,0.027883214135366822,,-0.03839230767352794
TNC,-0.043400830141609066,0.027543879262171753,-0.08930987585527397,-0.00930528286092835,0.12616081068229282,-0.027053359964910498,0.03209020443921696,0.0009259471488734087,0.158336710424979,-0.06672034094430984,0.05014238036589794,0.015649306359145253,0.10162464318320026
TNFSF9,-0.019081872497108496,-0.038046168105939616,0.015863316498015197,0.015742193968723138,-0.059846156528122786,-0.018917255251695925,-0.01794032002574174,-0.04677315767377585,0.07770177940416441,-0.011116824944573845,-0.0395303409892468,-0.05093307210887814,0.01326615526342485
C4A,,-0.005577095605128823,,,,-0.013328940529477416,,-0.02372703608197702,,,-0.011396115035757272,-0.046572284144589235,
CNTN2,-0.02283600375924305,0.04977451115806206,0.06813682115691995,0.01938181765547297,0.05373517303827344,-0.01679503141667093,0.028141021466080385,-0.07394547923748984,0.022346720147176143,-0.00337493635673288,0.07613749291448793,-0.04618425081974775,0.06738899263289352
F7,,,,-0.011071265948977687,-0.02230164417424304,,,,,,,,
LUM,3.200409250127495e-05,-0.020132475267209304,-0.012972131704371557,0.01533106165575216,0.022976737171264514,-0.026530652822453912,-0.016163783254658892,-0.04132798508081891,-0.0029873907438616163,-0.0501726450937571,-0.07189422573022396,0.08572594256679086,
IZUMO1,-0.01823333365993277,,,,,,,,,,,,
BTC,,0.011240083422448663,0.03565537835950755,,,,-0.03765730673415549,-0.028916768718192865,0.05027517659308199,,-0.0331755123141228,,
APOC1,0.044246526830165556,0.020363430052132626,0.08774904913771339,-0.07065427219536437,0.11962133457050865,-0.030153463308608793,0.06230154377557595,-0.04600758106185696,0.0077300758174349,-0.08720412287753145,-0.06074912174844184,0.022839803589015596,0.05901506189901338
PKM,-0.0048755299199300895,-0.011800447288346722,-0.11729388703987335,0.05190829255609811,0.011942363128940689,0.021210121537081864,0.023428011121544082,-0.02399007585462268,-0.0008685269711193257,0.06350757273086732,0.011674420586288998,0.0033034993276785892,-0.031396010015912294
TNF,,0.004732847615051309,0.028284115352184072,0.02927797570476884,0.04138007397366907,-0.03040902498448334,-0.015702759983765833,-0.026536571512741632,-0.035478618160815,0.039764179169940274,,,0.01607570612599497
GNAS,-0.08576643236462231,-0.00919212824349817,0.07871114426298927,0.06399353010156267,-0.09830338758149972,0.028318307335454804,-0.01014607349610556,0.041913411604418305,0.0932883840710416,0.002785612251656567,-0.0037154732574980337,0.08793923234390724,-0.05587183406426195
BMP8B,0.024489615504719713,0.02550036577280783,0.10005139198493472,-0.038143660401779314,0.029453849280099274,-0.0015582629685008346,-0.010426471225152228,-0.02647586201451011,-0.01005167646893628,0.08018580180938462,-0.002411493789529992,-0.04642871244995045,-0.008599408818771762
LIPH,,,,,,-0.01074676975255469,,,,,,,
CCL28,,,,0.04087156891210366,,0.000413321572342235,-0.01233231383177348,0.06472090163532802,,,-0.026726318236956176,,
PTPN11,0.017300144613704133,0.02264237173108866,0.02389527047919775,-0.034388559969473605,0.08790742013300488,-0.0010713723318547567,-0.05437748957069492,-0.0885381281989914,1.8801867208602883e-05,0.07693327920114991,-0.006984922125481612,0.034212451015990866,0.058704041252388574
ADAM12,-0.03655249615901637,-0.011418806553735677,-0.03232513639586084,-0.04774291542438222,0.11014377485061717,0.012706172301566116,-0.011918414674702926,0.0067142319699131404,-0.005367243964660431,-0.031125047700272558,-0.007904634000038989,-0.0317205831676007,
EPO,,,-0.009929265213265061,,,-0.01124378328545458,,,0.05260236678343391,0.029208552618769628,,,
EDN3,-0.009288760096193574,0.020513460709108585,0.010186700790519778,-0.01587946300279912,0.02095546845293597,-0.017427309550892563,-0.027501689107525838,0.09053726409591749,,-0.045663116358827235,-0.029674595381287663,,-0.006466547540131041
CCL22,,0.012229132211403823,,,,0.04161147086750655,,,,,0.028500016412538357,-0.04072983856725236,
CCL2,-0.028340003410545194,0.012292864502514425,-0.09262589603958346,-0.060910429146581575,-0.012646277849914131,-0.010402338235646878,-0.048357261094776276,-0.0011356936072033277,-0.09814624378109049,-0.08836150614940647,0.03941086047470387,0.021952973789743875,0.05182555629980676
DSCAM,0.011399736049093374,-0.02412138964856376,0.03979452690271772,-0.015305724637287915,0.05312050190298524,0.008756703824341737,-0.02868835298346308,-0.02824206818673362,-0.08630814470605941,-0.037590959415833576,-0.012091374501363994,0.04497421088139166,-0.0019300097570745373
ANG,-0.00431110517739892,0.06264813334405339,-0.03790311336324768,-0.025922884145825695,-0.0037335648385842593,0.00794366867094563,-0.011935173227671333,-0.031852286379373075,-0.011312913017614515,0.00985585743987441,-0.022188617415548142,0.13944206791757582,
FBLN2,0.04990540528910423,-0.029996653298456855,0.03288242163592775,-0.0047094050359904605,0.04748680254483566,-0.011002333088131816,-0.04025097930357129,-0.04373660810199685,,0.021306444711659225,-0.03338955934892439,-0.051560361029939925,-0.005437205184193844
VTN,,,-0.011678744414305109,-0.012747525564427832,0.004883810342965121,0.14702565962817937,0.08692940008039672,,-0.07078961268888777,,,,
VEGFA,0.011093597628317317,-0.06625050548235387,-0.12382016896772191,0.051400192978361674,0.06555213208146837,-0.03170367769668452,-0.009739481871737937,-0.07324173389290908,0.06756101989341753,-0.005626059005311118,-0.046682064445536596,0.06239262817322968,-0.010223508925813392
F10,,0.04130616158806127,-0.03117306158214117,0.045718325703700435,0.007264284434395912,0.00958075737902592,0.0050675656202296875,-0.03237839632921738,0.03898291532645261,,-0.028703067197676218,0.09038907263948,
SERPINA1,0.05577218054316141,-0.06217176927680953,-0.013386060770483058,-0.016160418931369273,0.030748442396352944,-0.0382635906654516,0.021776707192520797,0.00571368243040886,-0.01268616087931294,0.0032236200389556963,-0.04450963482226813,-0.0253615834232983,-0.019677050676779655
VWF,-0.07051204987476341,-0.017240164991631664,0.10375184936066448,-0.011142237743354603,0.0781638537232485,0.047278378561089594,0.01703921786799476,0.004163562246722009,0.06614792334415075,-0.04004076136047478,0.019466859233054797,0.04700604303831413,-0.051897974484540546
GDNF,,,,0.056162380799387714,,,,,0.07780601348185275,0.06511728539935328,,,-0.00925988472067986
VASP,-0.005597848065122544,-0.04144879563214042,-0.008165468158845193,-0.022623883085576023,0.044437576686484126,-0.04663765026707766,0.019620443735595017,0.05414221053049413,-0.1342846748914267,0.07612365380052954,0.0005978363801532793,0.04442678064435024,-0.046050759950391346
ADAM15,-0.028985556573723956,-0.026494562070243803,0.05298632545363786,-0.035211122404938004,-5.155295164828228e-06,-0.004267537688534779,-0.00020474172006292507,0.003707362002695842,0.022796076872220017,-0.06270142091552665,0.020889994525414447,0.08381457360959492,-0.07901613821085839
WNT2,,,-0.026847512249590116,0.04804804876609582,-0.0433380787816404,,-0.01399193494243454,0.031470590190098895,,,,,
CALCB,,-0.015564357333351138,-0.04035708523983823,-0.012920980863048279,-0.024652669123814606,,,-0.02234687393690212,,,,,
OLFM2,0.054513669585335746,0.034545252755844635,0.023937195356764585,-0.04746192850148665,-0.04365552817429249,0.07864753350841613,0.013849721165773071,-0.02639308812911342,-0.04141000287643138,0.08899189474976063,-0.03202156401133858,0.022728602658983712,0.016713255567416326
MFAP2,-0.043902969589863464,0.0884189790470352,0.011272550889628344,-0.03198366661162839,0.014437445285510714,-0.02952832553288564,-0.019644696877405388,-0.02597863832006311,0.03666941891110948,-0.06948306985104656,-0.029258406556172706,,
HLA-C,-0.0809797312475213,0.03029066249955036,-0.09501213997297817,-0.044846643009194304,0.05058832599284568,-0.021960062691331505,-0.02461541781594197,-0.0727921767715374,-0.055965171035831804,-0.07769422954648071,0.004477737198345035,0.028046747452929618,-0.011073816871860737
THBS1,0.0278571319973376,0.020698131076413027,-0.06262782641325386,-0.016097800669929396,0.02884463924361645,0.0023078004474126313,-0.02506322746954057,-0.05334135854353138,-0.0894078604537633,-0.08387807815479545,0.0033681938222708575,0.014183146484098737,-0.06368361473489165
HSPA4,-0.05150696265745872,0.04963355751109117,0.01728221414724457,0.028278622054060624,0.06160604115430464,0.023913209045993325,-0.03848302798685512,0.027803639933088743,0.0077527145722734595,-0.019798401250735786,0.03991712253449392,0.06336782231328582,0.04248394363948114
LMAN1,0.0172078494063482,0.023591647752276602,-0.10766231414907738,0.007848444316212393,0.11715424023359446,-0.06186280729483227,0.016808226852201645,-0.03117203841529952,-0.059576250006313704,0.021493007585876776,0.014376238349110329,-0.02645666731049373,0.05147286444782636
LYPD3,,-0.012877107768359302,-0.021909547511015037,-0.01602106110979204,-0.038243279720756786,-0.01574220099170572,0.054194702008580745,-0.02689055365900994,0.010326502961101424,-0.06482726475949412,,,
APOE,0.00461228270096659,0.02084554352369554,0.047519740692677274,-0.07223632947211098,0.12022057716949051,0.008354192921091495,0.01935372004457331,0.016100090901259204,0.1023904774282317,0.06286565476956626,-0.0813067202808132,0.017777795094524058,0.07548616064467838
SOSTDC1,-0.01908187996877901,,0.012955659719382997,0.0029711095055541233,0.016276947490364093,-0.006421224056054708,0.06033612403203804,0.04287103210961612,,,,,-0.04099671155389746
ANXA1,0.025562974456935027,0.0034310727296181696,-0.14468627036742973,-0.01749062059973113,0.11155492817352707,0.023486070233801545,0.03476599562401167,-0.0008293853386584471,-0.008242291524236244,-0.06394737649682204,-0.03401210304628808,0.12157290124415876,0.021214547639093986
WNT2B,0.07185799157948475,0.020697334664484632,0.04984262705001172,0.04500758148516971,0.005788482063417351,-0.008654728961995758,-0.023216588081948125,-0.004537833196821622,0.12072528527943736,-0.054545328270941516,-0.011806473890768727,0.10283845415215095,0.011313874329183253
AMH,,0.03862500122324457,-0.00451184668556898,-0.023204541963853877,0.012962788791105292,-0.016207344405939187,-0.013870921333519495,,-0.10175254800757998,-0.06753339187722789,-0.026726314828782495,,
GDF10,,-0.023123629314459975,-0.029577062213958165,0.03134387233229416,-0.0195727304579213,0.020736810162066317,0.015060419904885047,-0.02726152030706707,0.3022759949418828,,0.04372583461459077,0.06654208961609462,0.003754490760531573
EFNB3,-0.01768748869646804,-0.02103874760709282,-0.003475310117072525,0.053678134719119155,-0.05870409223361898,0.04350660923199147,0.005731083841921831,0.03726370375306349,0.018029016854936752,0.00934970658545468,-0.068997174375493,-0.03395775752854765,-0.1443751964985321
LTB,-0.02360691704133101,-0.017071532986261642,0.04180201676042198,-0.013261442356118175,-0.021635786737281247,-0.01956331417602792,-0.007035921275790357,-0.04881597422991214,0.05320935149988874,-0.04339256253199989,0.05289265047711786,,0.053418339549557284
ANGPT2,-0.0033413508807560634,-0.03994694984384904,0.04227973843533377,-0.02883803534529498,0.10335708206390254,-0.019987936302011095,0.012529896401139709,0.010249322666989389,-0.018153535201033466,-0.07814174412076635,0.01176410737238397,-0.022864437400746312,0.09164759640990953
NRTN,,,,,,,,,,-0.05212334643401642,0.074110488590857,,0.09613917243431147
