,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916bulk
GNRH1,0.03030277010788315,0.009376850095294972,-0.013385683574538761,-0.024703076460483846,-0.01586944898747401,0.05165755271081835,0.047894341711684794,0.03478077320905744,-0.025346800096584292,-0.041343161952131696,0.017248263344420773,0.027774568124777535,0.0318540268294321,-0.022298076804092126,-0.016688490792727134,-0.02886677800570657
FGF8,,,,,,0.05665225363237102,,,,,,,,,,
RIMS1,-0.005353852183560129,0.04547771195348807,-0.03560770408024672,-0.012303340093169426,0.05650802391186637,-0.01602749825850111,0.009137721596509253,-0.009181949319451434,0.023344642740787826,0.0002773311030869066,-0.023561982157935094,,0.08445664186622241,0.09280688743246805,0.06574934613890097,0.034522152035632005
FGF14,0.0302996677087454,0.031217927904896525,-0.006478218487407028,0.09980160972799158,-0.025808476328319903,-0.011360427024231729,0.05005269106829242,0.00834597003873807,-0.02412736807826599,0.03846597220086037,-0.040477741949951074,0.007105751384757842,-0.005198811347735744,-0.009339644146152135,-0.029640808856074924,0.07061464074329409
IGF1,0.004753397381775122,-0.006399586696502894,0.014380839346493927,0.00544109319798029,0.013591728566472464,0.02204339619785278,0.029604789775088392,-0.015885136005332097,-0.02923110139084091,-0.0285584551840848,0.01914511904015774,-0.06083662247733869,0.04917284214618931,0.07521016865240111,-0.045039316302525535,0.02291919585231722
TNFSF10,0.013397630422623201,0.007403316787601787,0.029310223233774503,0.03622382727457462,0.09461136868802755,0.0054310524136331195,-0.002913033664413616,-0.02623266209260336,0.07864352239869306,0.03508091353961519,-0.04220705019988349,-0.053481927933126935,-0.08408666135267795,0.006668809670350916,-0.024896231596328106,0.010049957199841508
GDF5,0.0017703354557405948,,,,-0.0027278326870056363,0.055497631427880514,0.00325655332263625,,-0.0027808831604941423,0.010945031727145858,-0.015656777412738365,,,-0.07636341240139119,-0.0003238199425653763,0.005401565150192286
CHAD,,,0.07417195750330868,,0.01068594280459636,0.0012298989253792677,,,-0.015386301103849859,,,,,,-0.018555216474565952,
RGMA,-0.051058695944503296,0.02936901472441762,0.028827228610578237,-0.037798898512674296,-0.07882903102573802,0.03943673753991579,-0.03653804338257611,-0.035237108790340366,-0.030637438887970495,0.06831762309048288,0.02790048155676567,0.004498723742672588,-0.08391556143297424,0.177919433532965,0.07644359278513967,-0.017916200838668465
CLEC3A,,,,,,,,,-0.03635824466227883,,,,,,,
WNT16,0.0017965668645359462,-0.03909190856580223,0.012486758523470661,0.08243680349137947,0.11885046889556852,0.014033900031174511,-0.04804728157225961,0.06517172370391039,-0.02497938777278995,0.08505111227577483,,,,,-0.015328584743981934,-0.031960557415727744
CX3CL1,0.0498438940471573,0.020113069867589862,0.0909655686231913,0.006292572412255156,0.0048004079324851035,-0.00520043796222317,-0.014240051640445435,-0.019409752182130053,0.0320642309765234,0.07944572083935149,-0.01720689380649253,0.0031092455044376657,0.10111291141934539,0.07242488728860585,0.032741386412871304,0.000508912883308363
FGF1,-0.008043399823672576,0.023917624093251644,0.0985515674985999,-0.0060914985845984026,0.07988067497948712,-0.03126814853195439,-0.012941847541640645,0.022523683674804736,0.0035139688658044955,-0.011970065675342449,0.03577949163318079,0.0346260580440098,-0.02305348506314319,-0.07528459464960294,-0.0058238824169449055,-0.011520870199465051
ALOX5AP,0.042149568069004655,0.011885820804065101,0.020947464111537122,0.05501697196319116,-0.04765141745020606,0.08211210614898909,-0.09876240623601107,0.042435112410141466,0.007968907600565218,-0.06856609022518119,0.024232988954518718,-0.003333574207233861,-0.07552433928547285,-0.03928243323947516,0.015469352456674846,0.006552829601402919
IL1RN,-0.01923848234482552,-0.034920959238669246,0.01283692340041892,0.04156182597091366,-0.02131469121458235,0.03973873522849949,-0.02151605320046562,0.02984402573210589,,-0.009443257741902899,-0.016814894952372962,0.03678376730457729,-0.012009549386447509,0.03843910302196107,,0.03334185460634979
NPW,,,0.0019395493587027965,0.023347285165058383,0.033656975863980663,-0.04220775662438451,,-0.0025588091116355845,,,-0.018728131971959956,0.022880731033621628,-0.04616462056931884,-0.03114067976072074,-0.017119454319663385,-0.031255821201503345
CXCL9,-0.0346345922853902,0.11225094343603725,,0.024908449516673876,-0.021794871027094473,,0.003520393447506193,-0.02750427801167498,-0.018309264605289952,-0.008202970134618357,,,0.071053821682075,-0.006095561380095658,-0.020081419732784885,-0.030743638962279156
ANGPTL4,0.015807239333183412,-0.001001641851154867,-0.06838971607172054,0.007751219806942981,-0.011308308187625266,0.03859710097939513,0.056363152187928124,0.00792503797152219,0.001874119926285179,0.06301085411741777,-0.011763969596879276,0.0880026131361724,-0.08730462668159178,0.10761412796712391,-0.04430291295740081,-0.014486788179062866
UCN2,,,-0.04444747162492886,0.022887405597952572,,,-0.02279984583257845,-0.02049943324985271,,,,0.11723991350603753,,,,
OBP2A,,,,,,,,,,,,-0.011852401390432072,,,,
COL4A3,0.009686099358274592,0.07849873666755419,0.014693522367111411,0.021620591587758694,-0.04233133590504635,,,0.017539071129338682,-0.0147300550971066,,-0.0053502307971077445,,,,-0.028795533879668843,0.07548607814637064
NRG3,0.004439899001391614,0.017482789141473554,-0.028077419523854348,0.05508874308358243,0.03360191161999099,-0.015931635217827315,0.06026180814895201,0.02894419815987002,-0.03843661092090775,0.06055202349898437,-0.0007213683806594751,,-0.004714196974037517,0.02432351514709883,0.05669453784612677,0.029140264910414698
IL23A,-0.026965097383316428,-0.004507589507977431,-0.03155141913597878,0.026317249215955886,-0.03779212173512911,,-0.0278919744702647,,,,0.06809659636662858,0.10357035951999843,-0.08885596253990559,,,-0.028254738958444256
COLQ,0.005659071015017313,0.007466428825888625,-0.02206370272891732,0.010206366681366194,0.0014203492602930918,0.0502571385921433,-0.06906858301116495,-0.008917155185540487,-0.0063062265448863754,-0.05396687037093722,0.06462333254254257,0.056398802768004914,0.02944443626407291,0.003269942880027011,-0.025225051737632592,-0.020598285494966673
SCGB1A1,,-0.01252888039885677,,,,,,,,,,,,,,
TNFSF12,-0.024821529564366476,0.03279911349801627,0.03078717185193453,-0.02420392136708958,-0.014565536568339001,-0.03232390882869871,0.01668013670389119,-0.025680702122917006,0.014842866704296718,-0.01804408053660691,0.039876023284517,0.09770212679216354,0.03786345849818236,0.16276167830682026,0.033542480891545164,-0.0038842037306995366
DKK2,0.022418098603179695,-0.01614318242009672,,-0.024403600399910536,-0.01510624886015277,-0.025881002905829047,0.01847582382974801,0.032553204969110044,-0.012598722283458224,-0.018643317265135545,,,,0.09474477402811966,,0.06893979854246209
FYN,-0.05348698383739593,-0.06649841905963635,0.03490567562402185,-0.03646562236570819,0.0004381459948537121,0.08680335884122868,-0.06559582244088691,-0.02295859342182128,-0.00694262009196897,0.04384024595203643,0.031206193083984018,0.1049304578865319,-0.024033463783794486,0.13902197727224444,0.059363573634146134,-0.038999005205929436
ACE,-0.009312342438630956,0.03229818164957422,0.02518545503626552,0.0024211491583262046,0.019742852733758698,0.05967808752686147,0.03437266417739157,-0.03220986838686377,0.055848854536294804,-0.053319766223235865,-0.018765364419708837,-0.04627329258767097,-0.05114317325053299,0.0786177827357234,0.02718315693663779,0.10063246739660318
IL18,-0.01763379366909116,0.05963434246888805,0.15849585728277893,0.002641049293363685,0.007027159630376906,0.044585341206857296,-0.03045851935157982,0.029293115214191708,-0.019499523456806066,-0.022011828792624078,0.025827949364364406,0.0416016077245394,0.0368478366159062,0.03878347908261605,-0.019686640525938066,0.04850851656758873
PPBP,,,,,-0.014300414656586612,,,,,,,,,,0.005402141422984409,-0.0011553797057252883
CCL27,0.001189980008349391,,-0.01468240910445466,0.0293507243875228,-0.028815303038035322,,0.0003195805058591215,-0.029402384596089452,0.0764380121266702,0.018700244844101908,0.019742842344094798,-0.015694526161194617,0.014322006917188781,-0.003557984523346786,-0.0211611007231592,0.06812889093840165
SERPING1,0.030533935573448003,-0.0027884553533763477,0.021151965897219783,-0.05067982545674408,-0.01789481038655791,0.03424818864004316,-0.0670967165787922,-0.009243841386799925,0.009776721083036316,-0.11214945457923446,0.04124398591541708,0.010927040680917434,-0.1043330281692619,0.036907107022049884,0.11816744612576736,-0.033704110625668963
AZGP1,0.059346024860188286,0.022688368001275078,-0.02437588059892159,0.03785353661287057,-0.044599169210969576,0.08138284732893823,0.03872122631057945,-0.0005997861918550764,-0.0022585619691495576,0.02911917403555891,0.0317941773462963,0.06921625909320091,,0.04147448358668385,-0.028853283632702714,0.0038713086498406027
INHA,-0.002404278455282154,-0.041613503269336036,-0.04420761570752236,0.0076342608287165315,-0.02476763125312539,0.051455358256924315,-0.023970488491789524,-0.029450201149969078,-0.01999591240449,0.048740247519799135,-0.028231210323140857,-0.0414264826806887,0.05094476534076514,-0.03425472787207538,-0.017119454218192328,-0.008697516827336514
SEMA3G,-0.042675701646134316,0.009709159538287111,,0.04620313234182609,0.004603286519849081,0.006625421084899822,0.10890973156381989,0.037218697672856,-0.0010808746937402936,-0.05152794085047953,0.07791698753049814,0.006054558069168926,-0.027239025171020854,0.008547207700144775,-0.01579401068529123,0.06719041086419561
COL6A1,0.04606691489785978,0.00025311424162636494,0.007030810992882273,-0.006456761803846744,-0.059309004907446575,0.06519894380435398,-0.0992470745905486,-0.04101892656412372,-0.019508474920827506,0.04053658307157216,-0.013614833696437418,0.06943559430057243,-0.06815214588370767,0.03350038423458015,-0.02486120195004857,0.09717525912957677
FGF17,0.06816300021796674,-0.01954381236263697,-0.02375611090683103,0.004482954675890771,0.061108997466867404,-0.002071009800587593,-0.03357933699556857,-0.011114784809845617,0.03428785766918484,-0.013532244855536623,-0.022262664516018212,,,,,-0.03584769096400453
TNFSF8,,0.01809464202173022,,0.06088756008667621,-0.014300410949832166,,-0.02151605338427535,-0.016782976407068738,,,,0.044789925620322406,,,-0.0153285907032729,-0.006505066403188889
FGF20,0.0330031667350296,-0.0026564185202266532,,0.015563762220571207,0.02219747010606898,-0.024613067604182828,0.04485205914051443,0.008377763028720965,-0.026045831752033097,-0.005202651806355952,-0.020473089415094316,,-0.032349455248402666,-0.028488844564154917,-0.001431299475961612,0.10803278108893977
ICAM3,-0.00045431472111290527,0.06615977216305856,0.010299551999903525,-0.00037819802447586394,-0.04026833873063498,0.09197497254527039,-0.05038351081579182,-0.03193602932852172,0.07541566459656479,0.05599640636761416,0.0029465375556097617,-0.052967898178720316,0.03421675082919825,0.0708944083930538,-0.0241773602167276,-0.008050753471635053
LAMA4,9.954928408118306e-05,0.008104455372662887,0.057279609706497286,-0.008195639681710146,-0.041042354945660324,0.13303893657508406,-0.07228967446318946,-0.020942547575255026,-0.013948089584226678,0.03868962944934367,0.035480946789109624,0.004490263685222826,-0.08276318124901101,0.09425009245336373,-0.0271518948672394,0.05574951181097574
DLL4,0.03732669299131713,-0.052040633131666916,0.04885169878730841,-0.021458612644763255,-0.03740398746390902,0.043279174356015776,-0.07959770687595714,-0.01788441421123261,0.11119721693775157,0.07623064833209513,0.011404723849508015,-0.06741949702833473,0.01220824624871464,0.09289975202186046,-0.034906623335949453,0.09142014842871558
SEMA3A,0.02073317793203549,0.026330067874390427,0.029505102998454148,0.06611218281338326,0.07297808747493326,0.05564792842327475,-0.05011531787648171,0.019530593790336555,-0.003094272242902447,-0.02789722493728779,-0.03331177931874131,-0.06337444797589495,,,-0.009646012309062552,0.05076598835732566
RLN2,,0.0037536111793525498,-0.028802883051687628,0.048239375453438385,0.04373738217761617,-0.0037491463772783783,-0.01399024646037265,-0.017095557171270755,-0.03575785209551713,0.04090953793504916,-0.016129552806015437,0.08148820028368176,,,-0.025523129318560163,0.0637727473020338
C5,-0.026353464181901032,0.01285666722956895,0.06342961018505963,-0.009612404778958,-0.014225669080614435,0.05096499903051928,-0.04520334338823379,-0.02019341228760963,0.0033364859459397655,0.09584211543439561,0.008353988468697681,0.027078714619421254,-0.007970098240797132,-0.01004734684859457,0.02630194906235337,-0.05470433671798337
COMP,,,,,,,,,,,,,,,-0.018356398396410224,
EDN2,-0.0034342602544431867,,,,-0.018807431089698404,,-0.01646384442286176,-0.020759703422267115,,,-0.04250889530031561,,,,,
C1QA,0.01394255377774263,-0.021664928609756724,0.08441605367006245,0.025152166913758676,0.023431809752867017,0.02746674547969148,-0.09242851225956374,-0.09272278047362358,-0.026000315116847313,-0.06858015621802747,-0.043203981032873255,-0.07469062863864233,0.02735981517624437,0.024693970703218028,-0.006155438717346656,0.03204001488324901
UTS2B,-0.021623436692467038,0.02945656314402377,,-0.03096010548961534,-0.0156848955867455,0.023798479587145406,,-0.014777270787409506,0.03134951311315483,,,,-0.03917366264747773,,,
COL9A3,-0.02338071316435617,-0.013741607134269642,0.09963704593179185,0.02828330394745742,0.04279067372559325,0.11830642972202725,-0.07699174090028056,-0.04823792565821143,0.0026185854222260017,0.0036103690621166113,-0.003943695455272212,0.07963582778181848,0.09593930716822958,0.04854520982834135,-0.028791623248041662,0.08192164108676815
DLK1,,,,-0.013655274753065393,0.07334394745184275,0.04361960598243847,,0.11039042357987432,,,,0.08666723912545697,,,,0.043269961218066956
HGF,0.025362783236449794,0.008128840428317134,0.04893398009908115,0.027445712192317392,-0.0009845245494487398,-0.018397281449608918,0.04936548910335537,-0.020251612983262477,-0.030666818606112346,-0.008068520398965601,-0.02456710153040136,-0.007300246218140176,0.019953425965910952,-0.01876771120072109,0.04111539777648538,-0.0399471958773785
P4HB,0.06073511498963429,0.03413397949598755,-0.051703146619618855,-0.04310247430366362,-0.07510981650017842,0.09997347943561874,-0.11100594378253752,-0.05511025609259986,-0.0034366273953649958,-0.0724363481642444,-0.008664729508760221,0.11466501142154788,0.03605048763451227,0.031993164276565296,0.09900973681992938,0.03082960947363343
ADCYAP1,-0.03198124252254342,0.05871509166243591,-0.04010110849158725,-0.047319769323334385,0.03214950198966785,-0.003580929950827827,0.06466388653839912,0.02395930303001958,-0.013000065559689305,0.06259756122050772,0.005036999633732615,,-0.060612913700800714,0.07815977464188636,-0.030906487619208167,-0.04760582211785748
GREM1,-0.02842321750602881,0.05479634836884476,,-0.026759237328919744,0.11726699655199392,0.023745801833407767,-0.019655279027276994,0.00581851038954585,-0.014736712480629157,-0.025699443870421782,0.05548000787495268,-0.10121371696469217,-0.12494242490448992,-0.1321842157066495,0.0578713233542346,0.0016066101554485348
EGF,-0.0217992893852664,0.04958469287266989,,-0.009497352960935686,-0.02914486539055467,-0.006394642367542595,-0.02499933652429197,-0.012854808898312886,0.028074338516645043,-0.03254642719906189,0.016487835491190525,0.006811349112823288,0.05169506388676501,0.016311140455071222,-0.03352073842224244,-0.005266703169649215
VEGFB,0.052625875344516765,-0.011582651298996728,-0.00854700733346918,-0.006716104658203483,0.005000242507568122,0.0798614689606219,-0.04289392121853925,-0.0015874399598044553,0.013688932159671464,-0.04900588164020299,0.03783058299267152,0.024231314224069808,0.021278700581222956,-0.010937681965148788,-0.05879717310026582,0.020474263364764274
FARP2,-0.014892898204659536,0.051776563760035414,-0.018484257483999726,0.06309180362220031,-0.05941532048226239,0.09116955245509785,-0.060305050317470174,-0.009475150960962759,0.028005238169769794,-0.07289347325395938,-0.008955244824815576,0.04109506675143132,0.023644418939893656,0.11283324003119592,-0.045595968702470686,0.051849032006253036
BMP3,,,,,,0.08307472325989847,,,-0.019231266806057162,-0.012352564316307603,,,,,,
IHH,,,,,,,,,-0.026190906955965498,,,,,,,
LAMA2,0.052201936567790166,-0.015817087445620763,0.05927562089072105,0.0030918579828774443,0.027332940810683565,0.09403953130613946,-0.023082437608431976,0.0246275997409225,0.016500059194599237,0.10142730186871991,0.010066899379662334,0.06072118938166523,-0.009033857247092285,0.13606939788969702,0.09110452719847535,0.07974149883537804
SERPINC1,,,,,,,,0.12258504615720076,,,,,,,,
NRG1,0.04012233017015627,0.05517445518498206,-0.025788441482464217,-0.03811004701566256,0.04874943153773021,0.00483068514354415,-0.020466806116071035,0.03699031572921674,-0.02261446555696261,0.10272119423076126,0.08676583814782136,0.031088115015007228,-0.05227052964056332,0.0054797352494575305,,0.02743974251560591
SPINK1,0.03969393234357901,,-0.08004204582150377,0.020192109919028884,0.034749739616431324,,,,,,-0.016129552806015437,,,0.021933885336967968,,0.001169717556278983
EFEMP2,0.019932115372386424,0.0055108257411184535,0.03499771177666771,0.01908763321285361,-0.08364167667690704,0.0302166840992293,-0.06924989371098295,-0.03593311012362621,0.008932192200164451,0.013069949871219629,0.0118021062857878,0.09031674379085108,0.07246715743268542,0.13704130633105238,-0.024945383842910424,-0.010150183988657064
SELPLG,-0.018528742632916775,0.036939743232657425,0.001228194206928784,-0.013416516225122143,0.021424979913459895,-0.027416250258751627,-0.014277705819069621,-0.010642017871804143,0.0032824708265731034,-0.03768427393501115,0.09862965651646477,-0.013102375350326876,0.01634529701780033,0.11869166148367415,-0.001955125265895913,-0.017726604725612962
GDF6,-0.034302391406453074,,0.07504396389254005,0.03436707325527273,,0.022511235181776088,0.06058000893594359,,,,,,,,,
HLA-E,-0.029606155823158977,0.07787018211586849,0.06158776644578392,-0.059590041098528286,-0.006884690203335242,-0.03637871144056606,-0.0972316534102246,-0.0150611474017386,-0.0347127988265913,-0.07000658145893768,-0.03714764503708075,-0.0658525944874039,-0.07222606710020212,0.005153863460231194,-0.018954644119384665,0.02948425350024279
PTN,0.006065381168512329,-0.003532278805765298,0.06598877516700748,-0.05832548584021423,-0.06666587437407405,0.13670536026420269,-0.05312588609603984,-0.06518268260255543,-0.012016933195021727,0.026318772345097954,-0.00785043623448863,0.07722758995217317,0.07872128983625504,0.09828029863339258,0.03447664303221265,0.02910120394889473
CD274,0.0022606783031487703,-0.029171050956476822,0.09406708910410211,0.02383714496910683,0.08565651672735702,0.08540355907368143,-0.006337599255051102,-0.04917699570202171,0.09430073474282426,-0.06054589218689078,0.026421902054744408,0.04230620483461549,-0.012911289348652356,0.03138768839902501,0.049762590322411274,-0.06700388802138242
FGF10,,,,,,,,,-0.016464690712681855,,,-0.007393625722470279,,,,
CD14,0.024623027630874986,0.022252164017538822,0.08118790494738293,-0.035770303312129936,-0.11169706250114794,-0.011134545746198876,-0.1074850957315627,-0.026628703327991245,-0.06427648727345549,-0.05129721195458138,0.008010487177718652,-0.058340630067580376,-0.021758484814622902,0.06091197796771152,0.025348149233626795,0.05448473981050596
SFTPD,0.0342180689631858,-0.03056574942151567,,,0.006779316567718267,0.017166852089488878,,-0.01641335493084294,0.04893077592273502,,0.07451450153461031,-0.018952266747923358,-0.07021289512179375,0.03528946713569385,0.03385512826834508,0.037896195864438605
SLIT1,0.022450694535003042,-0.06463748984731221,0.06787514049823243,-0.0396071821654109,0.03389605146965559,0.06686119412093863,-0.03840715832528204,-0.025773030252824354,0.03210887433958309,0.05236365893731265,0.05361484140315657,0.006549853587678434,0.0003748291422023621,0.1333584298296094,0.09135467105746646,-0.003179209366528301
LPA,,,,,,0.07770033430801007,,,,,,,,,,
CNTF,,,,-0.01203358540825474,-0.014300412255027066,,-0.028910152492773827,0.12784647143104613,0.02387335430874014,0.006858836580962171,-0.0187281320587913,,,,-0.015794016917707834,
BST1,0.03204196861145379,-0.017756026054548273,-0.0014976462013481433,-0.0067825762836564866,-0.04441207899623652,-0.0322647916706788,-0.028661266273898017,0.021930094922187785,0.015896667427775783,-0.01021644243973269,-0.02068116728030894,0.0048655391482342525,0.026894920649924228,0.08340029612682971,0.014514125102297774,0.014968390029062082
AGTRAP,0.03402802138588611,-0.022657733786423176,0.011038165082274972,0.002547079728184492,-0.08973242664253626,0.04759356157286381,-0.07316169927403209,-0.02055212103878691,-0.013577308024377864,-0.0038857827889317667,-0.000518357049676016,-0.004277204195775989,0.04852597618089702,0.07047247565117473,0.012533011117982086,0.09029005002329955
LAMC1,0.022005637793944675,0.05011497781218828,-0.021782020051584614,0.021176881970066345,-0.06699081397234671,0.07047447846470142,-0.07810531595899763,-0.04711265709403701,0.003387285077648615,0.0013909633657487866,-0.048503999004826846,0.0179747139039461,-0.06474128477523446,0.02657071706696254,-0.03647515122474639,0.06987143592102897
COL6A3,-0.011651123073062906,-0.014384228582233914,0.020958205615607284,0.022680504263257368,0.012288121480409746,0.06603677129863637,0.0645416197683151,0.013717949601760917,-0.03285773005274166,0.039457379830016556,-0.0355627352776016,0.07838261763770195,0.058498384747816705,-0.025051469798584105,-0.0211747181750439,0.04723523810989113
FN1,0.028445033651818115,0.008853533736205997,-0.0402482519991204,0.0013503738743863632,-0.07773141134457917,0.034255612637542045,-0.03231450041597361,-0.04395240592388235,0.02091860112617122,-0.03271992281640559,-0.030413018180704035,-0.04775787486751215,-0.08969679213474026,0.05684607788341247,0.0011133375964056933,0.052179220352283895
MIF,0.02772747351581632,-0.06903595566438547,-0.06807546934406153,0.019464726297773263,0.006507320707754813,0.07253609256504723,0.034223126622352835,0.02484732762202508,0.03287603792500423,0.054975638057324486,-0.022286620369916892,0.041784541998982676,0.00020410609205648127,0.05418863463335938,-0.019131073132432473,-0.051181993146850006
JAG1,0.01697618474928272,0.020848778927004454,0.029409685086772244,-0.01872407213863855,-0.04646746458000015,0.09759127388721565,-0.07237822194596338,-0.08326172627138309,0.034398448852525645,-0.015992569589869672,0.04067206003858733,0.03336924993645187,-0.0181637785960736,0.06325770173540712,0.03225215177196452,0.03640913977165935
NID2,0.007122472622156063,-0.030060140456169553,-0.03745665949008427,-0.032374737838719254,0.03748589267682687,0.12208341381398766,0.0010578649924843815,-0.027315347829172023,-0.0333681862706851,-0.020085647055416943,0.10757483337458505,-0.040251576619227174,-0.061940262932081984,0.12016100676455109,-0.026584987703421638,0.0883102984893981
EFNB1,0.02211936795279772,0.0052859949280530056,0.012088251653213504,-0.01904015077973582,-0.012083824467531184,0.0646469612762733,-0.04736884274116289,-0.03783169411431578,0.04492991412195375,0.023441975988816588,-0.002564815766132605,-0.021979317679501915,0.04483025128833489,0.17639036948846304,-0.002282861445307099,0.03386317285339798
COL4A2,-0.008549249003857267,-0.04202269494038215,0.06113453791758123,0.02755964131319401,-0.03463467734611059,0.07177302290487741,-0.07477355028828296,-0.011438694172125282,0.05920710718686922,-0.007687183029167793,0.029255599869899746,0.0118098521550966,-0.026117050350184353,0.09620232656056384,0.024055646278618247,0.08784760088211245
SPP1,0.053184464911539386,0.06363247652777458,0.09596227348757043,0.053651110668838445,-0.116814040862953,0.07069724797799912,-0.1270001627354164,-0.050550273627532546,-0.034119351352411356,-0.032937426330159274,-0.0043247024579473135,-0.008439507326811225,-0.04055415637241922,-0.10178022432641894,0.012754077515779862,-0.04110522175878827
PODXL2,0.012425284998778626,0.05293584603500745,-0.010976267973216505,0.019203661768904253,0.025524438457945487,0.09987147274157519,-0.01857764275114875,0.003362993512182298,0.004897890104651938,0.013278532299088123,-0.03342129616170659,0.0022163708001431367,-0.031123383595821674,0.04758862483179369,0.025483100625259384,-0.025868793375986444
IFNE,,,,,,,,,-0.01646468942804857,,,,,,,
FGF9,-0.005142772488292008,-0.015387915817589946,-0.03316396287768243,0.0022973772349312457,0.1310911315357226,0.06152025760461641,0.06729237966357877,0.01616844505844371,0.00895271264593349,0.04716858593390726,-0.015208819564202242,,,,,0.02283314912475033
ITIH2,-0.03415100500111912,,,0.012608438897878013,-0.021794869682806455,-0.045235271781450814,-0.028149692409401916,,-0.030021791352467516,-0.02273157278250472,-0.013055241154142066,,0.008168301675723903,0.04231913084670865,0.0029860416333602406,0.10467852323274618
ADAM10,0.047435339246175094,-0.0016113633824992061,0.029917461119933774,-0.027136772183680536,0.0030260511197469906,0.03059426320491564,-0.011825081531525181,-0.04174838288116627,-0.012602938659346318,0.0016499677580921696,0.0108893415082741,0.1037832881295371,-0.04669546992080912,0.07327814067189023,0.009650911933685655,0.06821063944910094
CFH,0.01567665331377801,-0.0034729057096979238,-0.018112974916671413,0.017781217781980302,0.06916008197112615,-0.002523426396341209,-0.003293995358228468,-0.058976426269746536,-0.046480291871585214,0.05572275387304112,0.01241143727337751,0.003921204902950891,-0.13692348023740558,0.06765474420194381,-0.023822051471411212,0.08904241331840797
COL4A5,0.03348910658623851,-0.028882806716632653,0.11135629491123239,0.04288540297751051,-0.04039253433124807,0.08722870296080813,-0.035085592028194786,-0.049113854568491835,-0.03690523616199818,0.046527735320688,0.05768633068820585,0.08128335545744864,0.026426297516788246,0.036799403998736595,-0.025279541827000776,-0.08970941423927713
LTBP3,0.003319599707285279,-0.06188956818210688,-0.0001089602123460195,-0.0015531863359938617,0.020706927058236888,0.04238716772289215,-0.06275929353809244,-0.027985662238792057,0.0033123330421909983,0.06876650960795996,0.008617240280543498,0.042445403914444284,-0.03474032604706297,0.17066199286660313,0.011251797419141604,-0.02345507874202645
GNB3,0.001323503648700008,-0.008720967552694787,0.07218854407170573,0.021996345723068505,-0.018916087436287556,0.07566452127328291,-0.02966858729575076,-0.040859841583390205,-0.00892944257926103,0.0023502015258585664,0.04655680795208164,0.06617716408443856,0.00831150251231773,0.06044134933775672,-0.02698562158986844,-0.005426465907150827
COL6A2,0.0440931512683176,-0.04332468150530175,-0.02095976299984446,-0.04660811904230868,0.046810929659702835,0.03534298788179347,-0.0742012769706191,-0.038320919251098706,0.009025464069194616,0.0014002240054865353,0.043739254244938554,0.11264948788340681,-0.08901941066007919,0.07367040030196614,-0.026958662734037242,0.07651094903618626
PLG,,,,,,,,,,,0.04623939840798806,,,,,
GDF9,-0.004713630078520719,0.03462324870308009,-0.015533795166713325,0.037889482521060565,-0.03943420826342566,0.10815053175942915,0.0003070464736653519,-0.009557718807761715,-0.009993699016516686,,0.002635680827268682,0.014545245193309766,-0.07583902268596378,0.0706881562791909,-0.023186962367032094,0.03392305346083032
NCAM1,-0.007518652575833544,0.0625447638469785,0.040900108172357785,-0.037656703119189935,0.03535230075699291,0.036365983305143255,-0.012212220468084466,0.028184827149807662,0.010289084416398038,0.02861529920787541,0.055226964195605,-0.0070336517199926,-0.05724143125668499,-0.03204907534682105,-0.04607532134349922,-0.01175043412908197
APOC2,-0.022478107389194958,0.0037365200186817954,0.08657665329008522,0.03914288044353532,-0.009758345883682178,0.04877210723600387,0.014591656457134618,-0.012257790548987582,0.048145983049066275,-0.036510907757498136,0.04788123983618904,-0.022393075709516416,-0.0015935931032664327,0.10699315826392317,-0.02482180810436269,-0.010613429646926001
BST2,-0.03031721872403671,0.03655509867844692,0.07671711713177921,-0.004596343338724457,-0.03747737234631285,-0.0032332369531075733,-0.08040569059090293,-0.01678333136671669,0.007535132660567311,-0.02772816286939118,-0.02207544927623921,0.1470598254914758,-0.005905965610372731,0.14227757000585456,-0.07702058477137814,-0.0042746206621343185
COL5A1,0.0253574542860476,0.04721248354512717,0.032025046103523094,0.00660273412946456,-0.06302099903956355,0.1818284236218579,-0.016070560969136397,0.008770355487128146,0.015408679130336684,-0.025661524559158027,-0.007227441787433008,0.03183716970415784,-0.034764001375323546,0.12782093873226785,-0.0208059202271594,0.08092542307676459
CALM3,0.04934141259444681,0.043438616193579915,0.06495058892134223,0.0061212076605670586,0.1339950104726808,-0.0918992403129749,0.053131782933622945,0.0389053914990248,0.043858665723556574,0.08287910309739507,0.0240423938479791,0.031810802457401526,-0.007724928765439016,0.03189122105233054,0.04057869199545157,0.002328895440872093
THBS2,-0.009900220177031342,-0.022174303598569246,0.026145475246687516,0.021032765764802362,0.030207363640203606,0.10827664506545957,-0.10343712879085562,-0.03335693172350814,5.8979464095403735e-05,0.003148843257499929,0.023761565782398037,0.08783934710592183,-0.037544116322077,0.05746522311713629,-0.040349559004785894,0.09571391802734232
SERPINE2,0.10167490143357091,-0.04635910150701664,0.08482312131538879,0.03311670293834058,-0.06345098926600294,-0.011197374348714501,0.06303740773328538,0.05085977305202688,0.02762407527656049,-0.03932777285584039,0.022589567224692252,-0.03820408138906272,-0.051010752964443073,0.12751371251417326,0.009884033739599405,0.05939823117713756
