,UKF243,UKF248,UKF255,UKF260,UKF266,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
MMP7,-0.08867460385803717,0.007820497850465126,,,-0.017034925742033167,-0.016118676392553932,-0.03070617747483581,-0.009650210804758875,0.00755338895427179,,,0.029437641845113213,0.009933244521418524,,-0.0036108092674898436,0.006036090119663705,0.12046181893890466
PTPN6,-0.008393185298510108,0.019019959702181222,0.09920556971936596,-0.03288728915880316,0.025705887624383184,0.047479823968260386,-0.06045146167497926,-0.015003161315629438,0.025645507098435195,0.12066030868131343,0.1408391181341159,-0.009075051105940576,0.036539295744299316,0.03128395058026554,0.01142641432597722,0.06748211470830551,-0.00883958865150595
PTGS2,0.04568949381000353,0.04679008443952015,-0.01770490447008068,0.03722108621285959,0.032650258086697415,0.02372010707482929,-0.0393088030335434,0.03862400637780641,-0.006848923373172693,0.019454637968698646,-0.015326947605868026,0.034115927217222786,-0.008434786406033507,-0.011878183509488147,-0.009053227885241572,-0.04523208069090229,0.008374515423168385
XCL1,,0.04685764281319854,,-0.014933128839401566,,-0.02114311715602726,-0.027817101448552522,,,,,,,,,,0.1021474735300059
CD58,-0.02283255071256521,0.001087427943765917,-0.016229219286667713,-0.05307082841340511,0.05279001476405425,0.05972259492477296,-0.09978760886209108,0.014884707605657589,0.06493678040310737,-0.09221813436531195,0.10341215158331818,0.04298226138175953,0.04971543639157926,0.03685258559229479,-0.01793838301850106,0.09292891553124946,0.024326003209717565
TNFSF14,0.005971004349612173,0.12138448687794846,-0.0030776465023601477,0.05629812137254982,,-0.0331089689034442,,,-0.038443241819950076,,-0.010749254822793179,0.009580399129051835,0.06309192288384682,-0.048795510575164174,0.013472047841059556,0.0432352473335691,0.16111118573428074
CNTN4,-0.04840297474063137,0.001127491506787148,0.09315311004342712,0.13906546050632757,-0.03989255225579083,0.07236516704624112,,0.048578880293430424,-0.015049177779742694,,0.00149562616727488,-0.04280673638254599,0.036901072703812376,0.043734917744241465,0.022144491879263782,-0.03197480279443447,-0.05962531430531949
INSL3,,0.15400412304082586,,,,,,,,,,-0.014932481712488845,-0.007208351507013134,,-0.009393923970353315,0.04000820457358346,
BTLA,,,,-0.015568283937446248,,,,,,,0.04417015496024582,,,,,-0.008127100989409467,
MFNG,-0.07694593279419179,0.008795293452735232,0.044862435486462696,0.03178464878393342,0.1562269359399906,-0.059626311522194046,-0.03631291179623778,-0.01056698548556116,-0.03880232592899971,-0.02283760336511154,0.055057401776106706,0.07777177262066375,0.044985086248346406,0.005993961650839098,-0.0022753567313081205,0.005563489382487019,0.012599129749271321
ICAM1,0.010284852134292853,0.04023363024186953,-0.12502312927430503,-0.033025919934120525,0.056959654667427605,0.023487905939048613,-0.00885595451677352,0.01531721211564284,0.03942839708128005,0.09070878313712942,0.04802343876368352,0.04930899068063155,0.03937654085766194,-0.01339074608611631,0.03788200098834389,0.06702320912938878,0.08391956333978243
PROS1,-0.012715396826195696,0.035560388246845896,-0.05289803191771715,-0.017107116435363123,0.14628768731272057,-0.014589119816894123,-0.05306966925958351,-0.022631100969107285,0.0922341311570169,-0.12475141005262402,0.12145808722802313,0.06988272170121304,0.002307499880824527,-0.0123889144173048,0.006280959841253369,0.020792363680335678,0.11298647015259752
CLCF1,0.020447402997933555,0.03355965999887468,-0.11300949236684928,0.0024824927730153837,0.03125659263972433,-0.037075243135084965,0.02696340182508029,0.07419420950300935,0.02493056334522619,0.02476325772058831,-0.025856240651537746,0.10447705876838488,0.09588275555918022,0.023544450104437117,-0.010522210377506456,-0.018611043527728195,0.048669756856568595
PSAP,-0.032133451569942593,0.014995555806561964,0.0007174829964799612,-0.010263828288137234,-0.10904550934195784,-0.07207512204599156,0.05927493671670886,-0.05656641748893289,0.06993148735078744,-0.05677931211717098,-0.03181524488785584,0.10763148229206215,0.014807890932492955,-0.021707645414403547,0.007218177760893474,0.04197257257867293,0.0790247704904353
EFEMP1,0.007060727724712384,0.026667075701120587,-0.07110861045042513,-0.038863651372877346,0.10853320182645701,-0.06271540979186883,0.01755123615191968,0.014605471199545143,0.1232429717590783,-0.004722209887512905,0.09677199652691552,0.09357318461272969,0.06982000438905231,0.005605433672226874,0.026155098399351803,0.02280249719102268,0.15525259661276805
C1QTNF1,0.04019631047800645,0.07645395247164123,0.00565553459919263,0.05207033422202964,0.03054701340632202,0.01458891380696099,-0.02076613029145431,0.030345786862799894,-0.06429874974525954,0.04438438913840133,0.0637054023373091,0.09353903976819516,0.013031142271499152,0.06580735123669641,0.05876433202346166,0.015123892396963462,0.13917010681113207
ALB,0.016713235615892375,0.014395473624664017,,-0.03677363635473442,-0.016294917480885445,-0.005677976924306835,-0.014121222655512133,0.054756044804065235,-0.04087878803689232,-0.03700835377926407,0.07328561014599318,0.039841431974582474,0.06989594455766941,0.046601732856460874,0.057769105953305186,0.00028447649099573146,-0.006492188864151182
CCL13,,,,,,,-0.02691361640703488,,,,,-0.05404565560539004,,,0.024662834565209343,,
EFNA3,0.0451647542643136,0.051408757286634535,0.11561838487557005,0.03924483416795682,-0.05313596330572838,0.051623259709559374,0.009862419129377362,0.058990759840517916,0.04539588707188463,0.13334263578584724,0.06544377135530524,0.053910078251992524,0.07414557654806973,-0.004764330345696532,0.09677762519363405,0.0686608315108866,-0.014968233692431278
DRAXIN,-0.0090791378021893,0.07422459263985152,-0.03211055904197442,0.05051640427950796,0.13514723789287433,0.02692494436201745,-0.02607272586737558,0.012436404420454536,0.07901551105785913,0.013141018454441782,0.1513532463622799,0.0587898996140662,-0.09624530951559594,0.0013848295384682222,0.05530251753955613,0.11899553967270803,0.052913657805941684
RAET1L,,0.014205115445915292,,,,,,,,,,,0.08875947730942832,,0.011164661033638333,,
NPTX2,-0.10990252313210286,0.008069034215836997,0.06093278782203556,0.07438597603780815,-0.11623289278352329,0.03641158034381277,-0.03251908823599989,0.058234815137046654,0.028042075939891133,,0.08737789894119978,0.01632204344806242,0.11509393027919403,0.027393683429195823,-0.04121210996778445,-0.029108252616918035,0.0413770689191239
FGF11,0.0935646738452218,0.06389344672782538,-0.056668651033170946,0.006142044393736251,0.13594125966524614,-0.031023484549517862,-0.002991049575869328,0.1269526863453152,-0.03420919698378498,0.020356053827428465,0.058121866228149285,0.05775524627615309,0.0033036120883236843,0.00955351845148347,0.12938245463518408,-0.004734756636506925,0.10467812369127011
CD59,-0.03949545779911151,-0.01953241479746921,-0.03277068618471227,-0.0018849708027622964,-0.13429324321278152,-0.014974205024526094,-0.0027620422795776238,-0.08471448089805952,-0.0023490295735488723,-0.05451417778706477,0.023550176888369335,0.05891742095078971,-0.00572481668750182,-0.002190350835308756,-0.06847982249121433,-0.012884825394208642,0.018008298964665274
COL9A2,0.045142169579602105,-0.03135172422159595,-0.0018849960049377068,0.004119316644673305,0.077564268262455,-0.006392854763499997,-0.04555181785706701,0.040871847847263325,0.00692725372031181,0.012695413769645067,0.04627819090062525,0.03107500389577538,0.04678938466557315,0.02967914829226379,-0.0398108551107618,0.08081440080722202,-0.00041058982122725747
DLL3,-0.07631390954986456,-0.03485575745845191,0.07275543931999548,0.024730139773164114,0.0922585409246387,-0.027306337034013337,-0.018095211995604654,-0.04251310471706581,-0.01629927142371325,0.16658030810896637,0.0789459672396442,0.017781491479184775,0.0959072813591529,0.07101159631161458,-0.07546980320296781,0.09307870994312367,0.01834561252853109
FGF5,,,,,,0.018268296643707212,0.0619537025467209,,,,,,,,,-0.020188329024934643,0.13078625563207283
LIN7C,0.033481765796221995,0.06658939481098426,0.0005981742082882552,0.004894111431953213,0.005422883563369316,-0.04417407638363293,0.0030410862470140135,-0.04113289514226499,0.03030681788671545,-0.14251049143138833,-0.0357947561323858,-0.05044416861258533,-0.00082400282737058,0.01180700247267614,0.05451494163834982,0.04254561281348829,0.04608675731553149
GDF7,-0.02925906208937841,0.007173397606004673,,,0.05722626961646406,0.20015639301340116,,,,,0.11117222204682607,,-0.029941416472571175,-0.038318567229048736,-0.05219923140382426,-0.02477329898417867,-0.024596136222154553
PSPN,-0.05610764130345543,-0.04839135917072836,0.11196844593438135,0.024418324835569907,-0.01922773885814901,-0.03051126543263903,-0.04125912050315411,0.0013429201191641712,0.0986173401401155,-0.01269714746666634,0.055732564727321174,0.0860231803557924,0.07430185110401473,0.012728391263404353,0.03901531347025661,0.0273813688378362,3.400998065665929e-05
ANGPT1,0.016943126040228313,0.047186286998569284,0.04794942783699762,-0.002977964674956855,0.07669764789047386,-0.0445733815131155,-0.04733019971391149,0.06442957590626044,-0.06246907487581127,0.019359058698988442,-0.029401858180577424,0.022135556980239064,0.020570427503026352,0.005519176775662749,0.004762074560377404,0.021268631579070992,0.01168978084743412
PNOC,-0.05572174939598363,0.04397948006791577,0.05589472580975141,0.06430618410393499,-0.08166295694155805,0.07000396019060648,-0.014121222655512133,-0.030465295603349218,,,,,0.04189120752513345,,-0.023176594706597334,0.036503895706623865,0.08875791108661044
L1CAM,-0.050775188726992874,0.022127358528437436,0.05892101864334896,0.030904652262112094,-0.055261746070046275,0.0628167314125194,-0.025665226455984944,-0.06745194023099485,-0.01084227762744969,0.002424390083310232,-0.032509655097197,0.05034234123356862,-0.06410079961018286,0.031952340580067864,0.12713636115520724,-0.03231929114805504,-0.0033096345573320634
APOA1,0.015996156997459918,0.009722159748582468,0.056962092310582246,0.09063366132328407,-0.03763411936728255,0.04334921510303097,0.054699140930773806,0.03204440545100852,-0.028857402576562864,0.008618856552541923,-0.07305765183482668,0.06794697090591481,0.054335499235160734,0.06161870913143814,0.014182786212441192,-0.002561245171670923,-0.010946042523259399
PSEN1,0.024531028076014025,0.02271977669815264,-0.042648696991947316,0.017970015304816747,-0.023159838928510233,-0.07107066861491866,-0.017212636528011076,0.012825982256800506,0.018668911810657694,-0.013348675533844877,-0.08320504906542125,-0.0045452670784046295,0.04473107218179143,-0.00986297625619876,0.01176236761691485,0.016290730309025427,0.06820689193551453
CALM2,-0.05263501847678591,-0.09724947983653738,0.07000351614036841,0.02707425361776688,-0.13839392670084896,0.049579230907503484,-0.08365721484316818,-0.043567005066645376,-0.015192626381206454,0.05130422412671512,-0.12281900021942353,0.057347067594907014,0.09082091456792597,-0.0023004117857845915,0.012485309855055166,0.07949035737148362,-0.08861281338762832
CLEC2B,0.000513213230066173,0.036812053654095914,-0.09959305625498173,0.033376974566191174,0.016390901406380477,-0.04753083765255588,-0.04331035742149535,-0.037197601173321194,0.018503138392857093,-0.04891742078539415,0.022857379455547302,0.01349271333058494,0.041549638418254646,-0.04488758520563064,-0.05856467570516143,0.03884581945919541,-0.0428726437535591
NTNG1,-0.03789280160557855,0.03844845689890848,,0.027255370530276806,-0.012536773663893871,0.08020096799738002,-0.02314060670030211,0.01789417810622583,-0.014684660165005331,-0.09230457562587913,-0.019616510759822365,0.04346041025924227,0.059806634302795085,-0.0030581553693589648,0.0011663170686236845,0.04077688052396999,0.07501015833583835
LRIG1,0.008874386853268402,0.07734237140595257,0.10122322364543179,0.000749485250919107,0.03437066440589004,-0.0664736872792276,-0.0493738088762056,0.02841890401610417,0.01379306972891393,0.07214724843851203,0.18328631941903112,0.01945576539993441,0.04562166511641795,-0.0072499327548853605,-0.07367473009012106,0.12072890955539811,-0.0052607117886929585
CPAMD8,,-0.004048517822948217,,0.01956808973406042,0.05855757876629071,-0.034970893157653934,,-0.037165131638614755,-0.03230325255542593,0.0667535052299463,0.07396010702935021,,0.0006441766489733525,0.01279134492849173,,0.004549202619696695,-0.03304125442364705
GHRL,,-0.0253493774022117,,-0.032110225674240565,-0.017322795777656882,-0.017289359158583883,,0.09007273094115276,-0.04352280985190165,0.03650532972304593,0.06419859071856583,,,0.01749910568415661,-0.0007976995492750823,0.055412436770802334,-0.02912620957015233
NPY,-0.018441128247668026,-0.02116599682448877,0.09809363793778603,0.029232403684474134,-0.05060901065577104,-0.023874521678911347,,0.07801492167252949,-0.03772320367542898,,-0.027204948943271988,0.09600837795576098,0.008467729435984263,-0.011488432526484937,0.00624322671106764,0.04460815783424971,-0.043955339374603095
MMP2,-0.07124681912866782,-0.03941857496740047,0.08527091235089997,-0.02329585799022636,0.08099311015549071,0.03539540160077968,0.05921384111620624,-0.014572369675290518,0.01331911755994538,-0.0496087174587688,0.08862715745325385,0.06836272638724962,0.039968405541149055,0.07819067068820253,-0.026580110414306933,-0.030397542242340956,0.09014006989021839
PPY,,0.050503921973438115,,,,,-0.013061501258272755,,,,,0.034505310593144066,0.035796752326985405,,0.01990293062646416,0.029975436224502407,0.13862479436632888
ALKAL2,-0.008818865960968253,0.12485412888040393,,,0.02036431823639356,-0.010707356462845147,0.017148637640363056,0.048517586517427935,0.06970690571489131,,0.132895902901466,-0.07632445490852713,0.006435788609815708,0.056800697151622274,-0.03062314324028253,0.03920947012223682,0.0672230348728747
CSF1,0.018225933826780574,0.024761692165969268,-0.026754106013764767,0.017681310399238266,0.10544192166138171,-0.0617914347304509,-0.08737326160778268,0.022929891383866034,-0.017909288002387058,0.07824016477516095,0.009316085299181001,0.11180256913251632,0.014720009555945891,0.018374038983794753,-0.0015413285238261598,0.08245104399276822,0.0777891923317674
SEMA4C,-0.005474993449446118,0.04523993775723021,-0.005159482609858389,0.018344869939300623,0.04279266865198901,-0.017609568562355335,-0.05249382435866677,0.0907886067012247,-0.025473324758783212,0.041588750371318824,0.08912248425378237,0.08685234052112024,-0.03406123042795909,-0.02806765685652539,0.04959059822339836,0.05006036733603629,0.036385522338620045
BMP8A,,,,,,,,,,,,,,,,-0.023093829324133217,
ICAM2,0.02995276774858076,-0.0570531553669237,-0.05622507122854695,-0.009736854460389745,0.014689795298146034,-0.04325835122586204,-0.0010384698382402708,-0.03939346261870475,-0.03248931834779412,-0.01970047362718149,0.06377858867737643,0.05124020069518742,0.07876249664816497,-0.018747616674720417,-0.02962899554861501,-0.030424715285392437,-0.044720269548623834
SYTL3,0.011827281832082969,0.016835326173934313,-0.012280386091995662,0.016687888052110602,0.045347358109098256,-0.044110849011232564,-0.023173842676933315,0.05951861807257932,0.01272002513415391,-0.09071444118448568,0.04777115669250799,-0.010492444187339987,0.01083118714472875,-0.027568562161596106,0.05168399324525429,0.009479583109561278,0.021581103120074014
IL1A,-0.0645082871306944,0.02152867596115579,-0.08589642258792655,-0.03368252673045529,0.08840535148709137,-0.02301674585365882,,0.05299442192138948,-0.013332588341241222,0.11466755346382233,-0.023549975926279068,0.006456022253961359,-0.03129917358588542,-0.010784468401915293,0.06326837466568432,0.048374578482165434,-0.03198146891911367
HLA-G,-0.04627547520198967,0.03993530638911262,,,-0.012571809348487875,,,,,-0.03509038093414215,,0.016722025581643565,0.012099143749271861,,0.03351544577346728,,
PGF,0.10506576269408907,-0.006570888071966131,0.01564740826475408,0.0037059759463417513,0.06998837503251044,0.11694318663000507,0.003147388497391984,0.05983832320115788,-0.08877135977505005,-0.06496751713513814,0.1384298350463263,0.024228117794663762,0.06200202402506001,-0.015899169054359483,-0.030447448078160844,9.710916313560566e-05,0.04233017103190461
LGALS8,-0.049683472339710856,0.016555439664066522,-0.022778482580833672,-0.05098229453091213,0.01730193515653533,0.09172050643011923,0.001835549157030382,-0.01677845233291193,-0.02720670345305332,0.0029632684167028257,0.09677104651429888,0.025331079438236908,0.003232845908280266,0.041157189424180375,-0.005888199239249009,0.032229253450670445,0.060743820586531314
DKK3,-0.12385238697421704,-0.03953149267871462,0.06707089036696919,0.02307593378625189,-0.15665322614424795,0.006890485908283596,-0.05753674418763879,-0.07986995896661846,-0.011089156211601775,-0.07998608449561855,0.020099430130717248,0.04219787427957493,0.018034927818606914,0.08210321410259264,-0.04147459159839606,0.08810349647664208,-0.06308885144664769
COL16A1,0.0016494301688607998,-0.04317540643957867,0.11309310293374784,0.06185962040578879,0.04730858429090267,-0.03238944158097686,-0.064193094811942,0.007534795093411442,-0.00023620301371433982,0.020792325346017253,0.1064419267717836,0.11134123707304544,0.0662681793035852,0.02233654319744517,-0.008241976456587098,0.059592509825127246,0.05612669045073796
TPH1,-0.03896771649261969,0.07112925888299888,0.027110243338684982,0.062257743007572815,-0.01332158515089125,,,0.04605330986198074,,-0.07013565193673836,,0.04749065958379364,-0.008289339683968989,0.05753062350865576,0.0014407994637349432,-0.02557470505947953,0.012088139576418005
TNC,0.013787841530849389,0.043237834088404405,-0.10014164269260391,-0.018828070678763027,0.15739859420464083,-0.05280948828422072,0.024230608835281366,0.03281307690056764,0.011450940769369743,0.060417860355412606,0.16743374910676825,0.034185270200167046,-0.019103346644890457,0.042820024426003134,0.07532856729871601,0.03860759602733019,0.1283904021257572
TNFSF9,-0.00931439634597028,-0.001987148583172698,-0.017353357051320923,0.01859690604823889,0.1085443731043818,0.00821845071150152,-0.030911640040796894,-0.024181922463448934,,0.03466816327020393,0.014651215476188492,0.07557294210309734,-0.03136064641353358,-0.04490755097891658,0.0008943452541383199,-0.03654768402518528,-0.01658395279939715
C4A,,,,,,-0.018655744386994407,0.08385724303906136,-0.021286775671301213,,,,-0.0008521841714742092,,0.06381676907372265,-0.044919257919818364,-0.003658183253861142,
CNTN2,-0.008769513624277376,0.05150087513754621,0.05771095491682907,0.026384145269576692,-0.002792162536002792,-0.036596340153856606,-0.01640067995065021,-0.006045574413568603,-0.06176379178844263,-0.004356781753960681,-0.13816917974838,0.05877538664337319,0.027939690983075794,-0.059359270961453096,-0.06806441000991273,0.04553701537431247,-0.07446112554823249
F7,,-0.021656170393295933,,,-0.011569834717626504,,0.09400553821845765,,,,,0.018776017140742743,,,0.02828962179627937,,-0.028036435869195967
LUM,-0.012621177210329694,-0.04374366383940438,-0.030562760399511595,-0.0033635864304763056,-0.00034695891651956095,0.002224605918197509,0.016828782636253717,-0.000306921801377355,-0.07026955541735287,0.003571548780802299,0.03309612089052142,0.019569648193535016,0.03142106211290144,-0.0021419218396663215,-0.002720713617784937,-0.08826201597572039,0.0855350363060793
BTC,,0.10418630023014545,,-0.012673997979752062,,-0.022736250909746666,,,,-0.033256313104503284,,-0.039429044602599224,-0.00682450667491094,-0.027411482075632727,0.05034022342419484,0.0731208156390683,-0.031468614777694186
APOC1,0.02328097145875488,-0.03571970952160151,0.0662775866960297,-0.013175309399043218,0.10405927734627186,-0.06003088120117559,-0.01839549531792448,-0.011587444917967508,0.05779050615251412,-0.05467210646899052,0.16010881382859432,-0.07024447626353439,-0.03109662397075026,-0.007268651661468866,-0.024156764242889754,0.06173634241783763,-0.008481631591617415
PKM,0.1315923833850058,0.09060855274127326,0.01226747590406599,-0.017767695233963342,0.018655070107823128,0.06916479929134534,-0.00827482583848225,0.1256947284133169,0.12331582958050859,-0.008571301781368331,0.11195164963673811,0.07442188409740079,-0.021164460255470648,0.04039925901154862,0.12904228565880577,-0.011275702784222278,0.09276423644353401
TNF,-0.029929885824811188,0.013262900132028943,,-0.04020926591025734,0.050994192009502975,0.09356508624556872,-0.020101762546630427,-0.01582255044024939,-0.03369255830341945,-0.0009656587054012505,0.09300912315046223,0.04800440049709031,-0.022286830399423262,,,0.026970004653871813,-0.03178610085879701
GNAS,0.009599939403678315,0.06123030077096402,0.0637674856694882,0.0438594412881959,-0.11562619022325712,0.046266426826124,0.045253840390894084,0.10707741301306568,-0.0018525856933160108,0.03755391942193381,0.06563956458793099,-0.059382712779417444,-0.035356126388441066,0.0021141920657509333,0.04256686394533902,0.061139556854101065,-0.07042704263743255
BMP8B,-0.05631954540386212,0.06487740736700365,0.05524330315292214,-0.051128767889320054,0.10791985496695798,-0.011496607840131632,-0.007415022146856538,0.06503315291614342,0.03389112180500694,0.004151159800934372,0.03682610510181628,0.04321949005036446,0.06384083776873069,-0.008031141769500354,0.0044969224339748235,0.008480986524743443,0.03579361023592985
LIPH,-0.011664608851595211,-0.0064362794066734,-0.029248098471749258,,,,,,,,,0.04244193530446721,-0.06369697786703496,,0.012141298755137666,0.09257052819467018,0.04893216418846708
CCL28,-0.029259036406119546,-0.031224742930923543,,,-0.010214003478477854,-0.023173331067334532,,0.050580915114428485,,,,,,-0.022082793669115683,,0.07507927367527831,0.09648401331832512
PTPN11,-0.02034534976837624,0.048978460695787936,0.11705694600970092,-0.03537143140677132,0.046026856446429884,-0.02636490871998039,0.01832840012205244,0.03942795167499172,0.04424782948879019,0.09600640272631242,-0.0670533421123298,-0.03633376018370543,-0.039066189620322975,0.017350561771316136,-0.0030391156211395337,-0.017869070044838387,-0.04721864820254342
ADAM12,0.00027223731612697235,0.011332414387952757,-0.006019785088789344,-0.00996733863564336,-0.012076869222303742,-0.03979782358649105,-0.031034248974537573,0.05847051955075232,-0.02582159801589769,-0.03890292160645672,0.09803679284548705,0.04991694433555131,0.07102956413248121,0.04645422200718922,0.05259425664492865,-0.030045874450202553,0.004886666200923289
EPO,0.14246772230257826,0.08822372560277256,,-0.01997134039949233,,,-0.012839562342707703,-0.024215994177890172,,-0.028935371362727263,-0.005909328078426079,0.010808199766536837,0.022910712992599006,,-0.034159460395376984,0.06780962397442131,
EDN3,-0.01149651008884852,-0.020982873372724344,-0.003242567751595862,0.014964085670469663,0.0721370986141562,-0.027762649197416563,,-0.024465867198935974,,,-0.06172064999334395,0.10484275909968062,-0.00203348234044659,0.001668799994938282,0.0020412246160495784,-0.010805305138391163,0.04545933952152508
CCL22,,,,,,,,,,,,0.03920714034356411,0.029995205847437856,0.050706370676800346,-0.04382077584884682,-0.029467569404866025,
CCL2,-0.041306288950430294,-0.02101649412451533,-0.08627148517086629,-0.03121692833782986,-0.012491346961477738,-0.04958074998550374,-0.051299538548928644,0.1013519755968061,0.005595451015967636,0.05177691118748606,0.041399129421435775,0.09136510450142264,0.027619654093562252,0.01427104735234004,-0.053995718534552054,0.022330823021626506,0.024609276239156114
DSCAM,0.06925665796969173,0.06062060717996652,0.07516690782324126,-0.011106432532847583,0.11864567217589891,0.08344082870009827,-0.018889881762918167,0.003663636938238363,0.06674470025637545,-0.016944456596010616,0.17464623582064273,-0.005982629554658657,0.04428646997490868,0.027385580793727184,0.0744444760402397,0.10092387924414722,0.05574302361982421
GPHA2,,-0.010438776516078687,,,,,,,,,,,,,,,
ANG,0.07659565467459746,0.08781017097429686,-0.09056590765458412,-0.054446918865855676,-0.0270902610734483,-0.012544180723186743,0.03307851878487096,0.08505690449998234,-0.03803057692836222,0.016633079538249048,0.08403953696247789,0.07274447137635243,0.06561364310651562,-0.025241194118439548,0.05047299076956302,0.06996128426466024,0.034453837586596876
FBLN2,-0.040511247432803155,-0.0025118367780763203,0.026329331190337008,0.01746341211498527,0.02049282652309231,-0.035684341758744444,-0.0053164215022717095,-0.04107128277505001,0.010226891345938316,,0.018671032724405626,0.05082320742037138,0.11507516841273123,-0.02609193897621396,0.01822727746593595,-0.015660346545228153,0.07059522905964528
VTN,0.02606716013998338,0.03627080060531758,0.0046906847027142545,-0.020135360272216195,-0.013321580794720893,,,-0.020122033202123166,-0.02739649913354673,-0.07144144268055577,,-0.007324858061919551,0.01315808276964351,,0.03022956848342878,0.050972082769097725,-0.0009113606025755874
VEGFA,0.17918584848822555,0.09201005415001051,0.00021900565619233092,-0.034330369993170004,0.1597547697300182,-0.02530980685663409,0.08215297450201556,0.14738970544512237,0.06539330743418001,-0.05109188068789579,0.12746383549427368,0.03134049904024252,-0.018685506668358585,-0.055530019634529325,0.09039020529460798,-0.047451392276892046,0.0952495949902338
F10,,,,-0.01878663187167569,-0.02316592634798324,0.0184773604273427,-0.04142591756388145,,-0.02971781164808755,-0.04691090062715637,,,-0.015485878439447988,-0.023716095310149756,-0.010463277437300697,-0.008724557438371337,0.05655754240327419
SERPINA1,-0.07286792887271717,0.000137037863099477,0.021180308789273825,-0.030553014661537554,0.04432125824101385,-0.01264635155088268,0.03968931137109771,0.0499730959624645,0.10299519042405231,-0.011818595323866503,0.12183483370795652,0.028011416507301535,-0.0038586442035585824,0.01671502472951353,0.010097500684684848,0.019422395808346232,0.015343466870196214
VWF,-0.054470584085278495,-0.04961919265582608,0.03282241392366308,-0.015482468268665636,-0.017061414862301495,0.017352919870042328,-0.05478302030820226,-0.09213715186595547,-0.10497570745354262,0.02561674717019294,0.05112393237563692,0.061863283387773534,-0.014528763181092566,0.045338920202218365,-0.11603506811646802,-0.03600423667381917,-0.05477009826569025
GDNF,,0.007071503024838057,-0.07590109955402628,,0.15956401175009383,,-0.03291349219256326,-0.02421599229202621,,-0.028299456961419157,0.04505353375937116,-0.04144232672029266,0.04039891387189092,,0.004469271944072855,,
VASP,-0.015615410371085237,0.035766768632333315,0.00434501200616401,-0.01232733542483114,0.04743292015390099,9.199290647472079e-05,-0.0012157810488754885,0.034945755453748104,0.02199617783274676,-0.023322317285273224,0.09602166287816095,-0.003641118488790681,0.04760185481938803,0.016393857136608205,-0.03195957263120567,-0.042856661337564134,0.034955929427262396
ADAM15,0.040918369761348265,0.015270773304239345,-0.023849984350475705,-0.07100910332011932,0.06851264511036025,2.4716882926534282e-05,-0.04158958645683023,0.0058987043061194825,0.021995280426620054,-0.057297871929692414,0.055130059856618965,0.0221986309468866,0.047385327312253,0.02228143391039227,0.018519316138008876,-0.0037843280598420285,0.07603937651466859
WNT2,-0.03402187415093042,-0.029926209244091943,-0.005938480210700853,-0.016179813714297015,-0.021921903917979924,0.05521910118904521,,-0.022662578466125568,,,,-0.029507796102794453,0.03983590460101458,,0.10634283721581667,-0.008118139497313668,0.06225352166029678
CALCB,0.18426901421750486,,0.16943870323447496,-0.02432143861830465,-0.01350284725017267,-0.01757057082793023,,,,,,0.02128048023345227,-0.0551152675947638,,0.0034662408095421727,,0.06025141039649509
OLFM2,-0.05842757074356973,-0.07663471682513393,0.08373309041205351,-0.011518324566305091,-0.015180856686089615,0.09386618762662122,0.0032100878517732218,0.016699633108409776,0.05248642521567581,0.043621093215383766,0.13260947353547628,-0.018840617218618582,-0.005789476776985423,0.041925861124388245,-0.004717035564765732,0.053332085508863085,0.09398923293261054
MFAP2,-0.004967369089408351,-0.005387058269490712,,-0.02135189087274715,0.10658466034725414,0.08587341033160578,0.000768938188114923,-0.001969108991924215,0.003473673760313587,0.008358209912503118,0.17046417993366111,0.03986601308902368,0.12146668238190186,0.059688697114650024,-0.03555465506525985,-0.007544931256671853,-0.017416939617661525
HLA-C,-0.07716638186737045,0.017131099831531424,-0.037585553150150684,0.0014042015349470995,0.059407553951668496,-0.056768371787856854,-0.05666157069980515,0.07843027659213474,0.04206283657556591,0.03328688843400982,-0.009795574455336001,0.1338682207303845,0.05468004941085196,0.08529179245288654,0.008454348437606365,0.04018645605677934,0.04050760230530703
THBS1,-0.02704215439633355,-0.01669026353647646,-0.06938893749985332,0.03655046125165274,0.07809456633873836,-0.002381116798043292,0.005230437493658297,-0.022398623240167923,-0.022195219455963998,-0.009199146852152484,0.029438739677174485,-0.04914076264583887,-0.03683359201303603,-0.05375554391056588,-0.02785200524611301,-0.09048872930887936,0.1140458994453211
HSPA4,0.039020973333812214,-0.04348867007623062,-0.021986529146640604,0.02833930670795107,-0.00792141399449354,0.033069488776580114,-0.020009217290362424,0.0016596676784285717,0.04491278932581168,0.027327799649640022,-0.026533353205239946,-0.0552964131801914,0.0011898253329502408,0.04981835072046372,-0.0024505430337668573,0.006613938049415034,-0.03510011571472237
LMAN1,0.07906412423304554,0.057306515240874864,-0.04349110008018614,-0.006935101803153669,0.03067855777484167,-0.05414119487950646,0.026493768480133777,0.05205640049164624,0.04228264649599034,0.014242645727849121,0.07702163343747315,0.0037589182586765858,-0.07258820294803356,0.0040913140159575,0.021344332050794626,-0.035723606855804314,0.08367259589713665
