,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
LIF,-0.02610956180816204,-0.020756695758628447,-0.016312321789327865,-0.030545983859006476,0.024135856751583307,0.0628055925615345,-0.03889693003693457,-0.019607205955029215,0.008730759279454629,-0.04246384691698352,-0.05594597385299826,-0.01853899364474786
IL17B,,,,,,-0.025656251354907567,,,0.16527143330330282,-0.02553927835075129,,-0.017152853782425405
MMP1,,0.15902777534802987,,,0.015380335920116213,,,,0.0026241123038138565,0.0010545376341184788,,-0.012420913727073959
MATN1,,-0.019780001149261567,,,,-0.016287371080612054,-0.02277526027001694,0.004547501738667984,0.0228712263059544,0.011781989083292525,-0.021409352909715195,-0.017677857268319528
ADAM28,-0.0362016762451919,0.028563043365495942,0.03641795834254275,-0.010030379075463678,-0.014147794611328727,0.045366762062707656,0.007635080445584353,0.016359747260168193,0.03656058881059421,0.054534978737937785,0.011700186969306664,0.028221444962772502
TCN2,0.011120073434717282,-0.03514221599159221,0.031340867251799534,0.03409422090329111,0.04268195477065517,0.032640000001360546,0.04563084973873226,-0.05296552399439445,0.011104854200879066,0.014177318882548964,0.04230871002188921,-0.034651111190876493
THPO,,-0.025774160494897842,,0.028329852563081966,,-0.018250999695199267,0.019878512135147755,-0.008996143504300046,,,,-0.01533472238041314
CUBN,-0.024557405808331895,0.06267537488270768,0.07814021966901685,0.0045050885260656355,0.014800297617359452,0.03218722351985996,0.05783421270022047,-0.02236953036364036,0.014169662697494473,0.05486911559401698,-0.02894723773706379,-0.0325900470587181
TIMP3,-0.017164275443152365,-0.011942653899171615,0.020115446031897372,-0.02650218564566314,-0.027193168870183176,0.08944473716644473,0.03988863159280863,-0.015001799102912161,-0.014108902162505172,-0.027611514144232397,0.0026118279841706687,-0.021316765290364394
PIGF,0.008467375080703164,-0.04763010664455854,-0.033039142827092596,-0.0716817353756935,-0.00046517741437447516,0.03124125586231291,-0.05359699702183824,0.03019921743574629,0.03920286010718398,0.07666690315665455,-0.03735288801620782,0.011549186196072633
CRH,,-0.0176505264584873,-0.016177675910624176,-0.015300623672592755,0.04156919983731801,-0.023888715123855406,0.056668145034089686,0.08186112995119638,0.18524732736351687,-0.004356928184610485,0.12403780661885103,0.10139790611672976
BDNF,,0.04425681811688038,-0.01447188362598912,0.019706726912961787,-0.016370565174305626,-0.0066598268891100015,0.01693150795033589,-0.013532350961286856,0.00501260519502086,0.05922180314865554,-0.04586972459384601,0.08940713599445434
CCL5,0.031523057096227124,-0.01049453687606277,-0.016256945401131494,0.018788238357834837,0.02756313965793593,0.05422285003771077,0.015385075228808165,-0.03190161761806011,0.04729205120960123,0.07428724967531004,0.08240464766016642,-0.0312543924961606
GAD1,0.006992681485993862,0.017412604342352065,0.008514325661136867,0.03916532482591958,0.0029615299685128715,0.014204845674492901,0.04882383388539973,-0.0457295128154032,0.03846576638794291,0.06267892264342691,-0.01835229498336174,-0.014766378709357163
COL14A1,0.04136035643673865,0.0016880027171210046,-0.020187698039816387,0.11181195244989099,-0.050674373924807385,-0.027558157554866763,-0.009196939367064113,0.004601303802900968,0.05403086266740084,0.009667549401380836,0.05631202985313154,-0.015646123824298586
HLA-A,0.04077225795626476,0.0341600000785462,-0.024551152302066122,-0.015298573627094405,-0.017357805417970332,0.07350235732237134,-0.002814731479547987,0.0649868977046004,-0.017278706745081165,-0.11649905868032417,0.061555847555616716,-0.029612743751985374
CD5L,-0.03695922805150714,-0.017650524416455832,-0.035866894538683004,,,,,,,,,
FGF18,,-0.015970534370091206,,-0.02114901636717098,0.06262146783274022,,-0.024404588654459797,,-0.0017847448304611976,0.004559454506013566,,-0.0037960500845655915
ADM,-0.04804694680374305,0.02112066600113484,-0.01162305465555668,0.0029205783074941925,0.010155251667468135,0.02381929039436597,-0.038921280092952606,0.04942348947617248,0.03231912718786437,-0.07462172728725565,0.03373626285948868,0.0006592589755504898
CCL15,,-0.017747010753707056,,,,,,,,,,
GNAI2,0.01596422632544266,-0.0036892709732411597,-0.025722001718239546,0.02154331755869668,-0.024698208992036137,0.07274173684495269,-0.002199007174047158,0.0253457054971182,-0.05989243847878724,0.006984865129841889,0.047779860948990595,-0.0490725211007708
HDC,,,,,,-0.03432971674459701,,,,,,
COL11A1,-0.024345448889680772,0.017232292420583176,0.10095005778671369,0.03820280797191132,-0.030388063003751267,-0.0007730131571911519,0.04842199579607241,-0.018142857332992778,0.08007218743324299,0.015333426506892036,0.07799246395222474,-0.04775437310231726
NUCB2,0.015774476875494967,0.04333176857810397,-0.0449428415494648,0.007783806805052884,0.031985103302382106,0.031111404278209805,-0.028805327789397886,0.020804908385703688,-0.02409192786466446,-0.0056216507680596755,-0.025866041484930238,0.01415625410225794
CXCL1,,-0.02801389079830283,-0.017354777387739696,-0.03932482355748894,0.05068360975454177,0.003931849962855041,-0.0020078485357867353,0.010729392570954031,-0.05837213057649685,-0.01120982870468134,-0.001507243781521908,-0.01329099546636447
VCAN,-0.03237953796240461,-0.024964444405097458,0.0002822016381951012,0.04871447379681382,-0.008942199549902018,-0.001140755347426008,0.036668467834841435,0.08822857082935379,-0.05174248808816695,0.05388658964109101,0.10677490568320683,-0.02146922264630039
MMP7,,-0.04286440065247828,,0.0007489767236763817,,-0.011339254723586717,0.0523073890043044,0.06739075401535939,0.017911111947678426,-0.055661266770266185,,-0.024338368642527745
PTPN6,0.00893687339503372,0.000435837994803288,0.06126912641077311,-0.034891892768910644,0.020686073187541516,0.035501970736084625,0.013132874017494434,0.04150824482256283,0.04073879951466081,0.052363221408214915,0.005946974220681549,-0.060241198927912465
PTGS2,-0.04189719121981694,-0.023086855454874752,-0.015488228453273462,-0.042593555357592516,0.06534564973815563,-0.04509112327151,-0.011354552789380724,0.045285434723944286,-0.0164778377591183,-0.07202437677098245,0.029118086811838625,0.08209004447471567
XCL1,0.030299728745070614,-0.0014618857960238007,,0.06291624846535339,-0.013808118200572941,,-0.006123809398394695,,,,,
CD58,-0.03492712555812242,-0.04080277825709205,-0.0002970679082110303,0.033617563721700175,-0.08735186920624184,0.02653186960510878,0.025434432554504217,0.07041424175626824,0.03158857923980543,0.06525923940674806,0.002260962281569311,-0.016254366201059574
TNFSF14,-0.0009674370629130416,-0.019488875377156264,-0.018100460666040277,0.02556873485216567,0.01161982500572562,0.12455350676435609,-0.027165812146482716,,-0.024440465431965135,-0.047385459161655506,0.0439398763930856,-0.017935147558148835
CNTN4,,0.04757217839615959,-0.014168982868538068,0.0757353678322386,0.10263375333435489,-0.021688750256681235,0.03696186454548093,-0.005496058936903868,0.06324771799482372,0.014736186758862489,0.027890407013927015,0.027270521464282244
NTF4,,,,0.02179292603880564,,,,,,,,
INSL3,,0.0601865340881982,,-0.02114901221891486,,,-0.025936527899087767,,-0.027180845738424043,-0.011889266449644793,,-0.017935145825324794
BTLA,,,,-0.015889762192995524,-0.014395422894975413,,,,,,,
MFNG,-0.0012993977289716858,-0.04540779753885501,0.02948428462699738,-0.01924707776120459,-0.06166912909586731,-0.03781926099937949,0.09440283723746093,-0.03490618024047025,0.01664889388903394,0.0750016804722258,0.043054565891074405,-0.004338062482022969
ICAM1,0.029935615944840406,-0.02785271824483047,-0.007611423963880889,-0.012697879485243138,0.013319602169852547,-0.005892494119683714,-0.021658625172022872,-0.021391830561998174,0.01454530214230246,0.011701376113467402,0.04611448276164989,-0.007254106578418609
PROS1,0.040680504415201026,-0.027991537288103985,0.03535816122171627,-0.009066936767168889,-0.025820246870591236,0.09331486148329819,-0.020871606569165892,0.023606259423904243,0.10032472839063951,-0.04834621374944226,-0.0403198327711251,0.023060582949056167
CLCF1,0.005300981789628453,-0.013890428932855714,-0.00030457933784969145,0.014366247119565958,0.008590732426017888,-0.029600471898563078,-0.02973192163426061,0.026048047208172703,0.04581087482662217,-0.013318490931977758,0.04454692593281785,-0.04463680409635711
PSAP,0.006166507091492795,-0.03740917984381082,-0.020805555550945574,0.01887930478345785,0.032499554836721053,-0.008181365427718414,-0.01925664334819026,-0.0666700242203401,0.044865604231128245,-0.0448872018674241,0.025426828142074937,0.020128220044319425
EFEMP1,-0.018402567925413206,-0.013567465295568544,0.053520499294675304,0.00561618498145005,-0.05853622996253425,0.025257280879110045,0.012616872765692407,0.014255334531327834,0.12943333461668138,0.010308273096854292,0.002534738632092948,0.0325166665358149
C1QTNF1,0.025513575699331353,0.008125310348929191,0.051333393126211393,0.007367912413679655,0.03700653608225271,0.024082803141729375,0.01937539441305639,0.0804021935195405,0.01893048445581648,-0.08095079912684547,0.04263786963382364,0.025800238138718724
ALB,-0.028419705292689057,0.027619979610997842,-0.02387710608916919,0.0013295454892686969,-0.022255171751658163,0.02219111195952541,-0.028315885721968505,-0.03004063568769114,0.07744864254060814,0.05507978183622381,0.018724515774076578,-0.017041063985027072
CCL13,,,,,,,,,-0.018142914982890335,,,-0.020117992896389526
EFNA3,-0.06159137952782434,0.03523104361334311,0.0700356023440627,0.05745802013507602,0.00036824817853204104,-0.018841272558869516,-0.04799953214642976,0.052618489363117055,0.07644943790821604,0.10080557327555892,-0.016503094207084935,0.042018941832159575
DRAXIN,-0.027668459265948703,0.026691117474841902,-0.006524682638147605,0.039138651813472584,0.08248866381078575,0.053764513935848045,0.004117087958223173,0.004527645363291939,-0.012251477769413257,-0.06181686949491826,-0.03133715830309949,0.0858896617533167
RAET1L,,-0.013497666818123807,,,,,,,,0.016070949614670326,,-0.021789529903469645
NPTX2,0.024192948454382388,0.022500268668218023,-0.02182127424389045,0.032774760628955096,0.015377706112294299,-0.03300795304822772,0.02788664338514422,0.014988099568353263,-0.03028046242916771,0.07134257924375917,0.032277990511935806,-0.040515389563697664
FGF11,0.02563984367380259,-0.0012998617609980122,0.016235044418724726,-0.02000106602132651,0.008494942844326257,0.10312490895313786,-0.0026100728214213304,0.06785700192303398,0.014783943072022042,-0.016710316318743465,-0.01631720118963052,0.05157166924959358
CD59,-0.004560817035396677,-0.07633820202775891,0.029736919793586874,-0.003716018022516553,-0.018216746067422036,-0.049307099846644734,-0.008299250067201053,-0.023884765747196474,0.006389871715725627,0.003663579936637918,-0.007501988680973813,-0.034146323541732276
COL9A2,0.04150175786866231,0.027549383031608907,-0.02449030567758237,0.012243332290033517,-0.024676455616411363,0.05391415853927592,0.022053900480182104,0.07711671474908253,-0.016478492383316373,0.0717347924271274,0.043123989238956856,-0.011943377132919743
DLL3,-0.0310756276138603,0.014807561625427733,0.018233234813778,0.02817033452198521,-0.03327797686146459,-0.00147806856055504,0.07494513317779856,0.02453483995162357,0.03239791971571184,0.1511921337550682,0.038927993872832994,0.03169297759743442
FGF5,,,,,,-0.015145656803726317,,,,,,
LIN7C,-0.009425271829807413,-0.015509206828257028,-0.00389536498967983,-0.03507761372868285,-0.0029586823819322157,0.019614073835283033,0.03456952153768017,0.032039986413009404,-0.02855106724367725,-0.023895178755301696,0.018107707574381893,0.01681900972386737
GDF7,0.1493173381685368,-0.02113627908005715,0.027549745124279826,-0.02183116858826104,,0.001327781163009677,-0.012179607736555754,,,-0.006278385984171234,-0.0038625955608132746,-0.01458022669081522
PSPN,0.008363947604369943,0.04158271807457055,-0.003823142910825798,-0.019721347978710144,-0.04480651076047158,0.029958207315746783,0.03691912401349478,0.021604369267671633,0.03313675491334908,0.03097458115395938,-0.012347667609107311,-0.004087838661828183
ANGPT1,-0.031245274332179673,0.08115242952902252,0.009256784067139638,0.007903824899751393,0.05108198814954236,0.05770276008540062,0.05717279774855146,-0.03726780038502185,-0.018600465492289088,0.0740746282947386,0.06231688113605406,-0.041648232835339666
PNOC,-0.027613536942768437,-0.007009887287680061,-0.011247830578321688,0.03247276169046985,-0.017997521460492473,0.006414909348568269,0.028892840918807842,-0.00600796860789108,,-0.02538265234736669,,-0.017285454245234914
L1CAM,-0.029362519768517458,0.023786213433084753,-0.02679300517131521,-0.02699096330607433,-0.004007333255301454,-0.033975377030849886,-0.037793775356878334,-0.037577143063803345,0.04426889081131854,-0.05171314840558978,-0.03417763590797321,0.027965566993980437
APOA1,-0.016852403293392573,-0.012274761167206471,-0.005585184538998886,-0.013809040624414204,-0.0010052683223490799,-0.0201317265277205,-0.01648706983319022,-0.05826034120498789,0.06431735981994893,0.06650144655385894,-0.012372042949070853,-0.03045189651420871
PSEN1,0.006898185239647,-0.011430891288451104,0.04536225732015933,0.0002188468790795613,0.01385177896820659,-0.010948514609983742,0.0175762193530909,-0.009851940800157695,0.0054636927602890965,0.03099475971634146,0.06769725617683987,-0.023572657932700213
CALM2,-0.009350524620090112,-0.03128183302756523,0.017267697397742303,-0.01086414021034938,-0.03281329943477238,-0.036345368060844006,0.00968749038797916,-0.04457120797627385,0.13447776202274098,0.03130543012083055,-0.04052592203435111,0.03253967071367721
CLEC2B,0.006812778767061274,0.022398176716175545,0.02798519401355735,-0.01987024217961817,0.03576577717978308,0.0711448276911715,0.043544286212876926,0.017361534735483596,-0.02402577083162136,0.010253945503046995,0.017117166078404255,-0.05875977949272325
NTNG1,-0.01800468831918594,0.021296298568275824,-0.023292118954530434,0.06566726871902576,-0.03508499033089813,0.010224099910617493,-0.022591763301626565,0.02374903660949071,0.006600781670057376,0.06761754348344474,-8.014274157287916e-05,-0.002132524477531847
LRIG1,0.06985915429818466,0.01782610429475041,-0.0016280572646006006,0.041079210735978096,-0.03528255460035039,0.038346757406946756,-0.03486405191952886,0.02864734482039505,-0.020554329847382986,0.10930018635309868,0.027354188171172286,0.014726892098688611
CPAMD8,-0.017205358184743776,-0.00113713554230869,,-0.02501550771101727,-0.017531657321072935,-0.013701284829642814,-0.018892458097082645,0.011329168396573195,,-0.026815160846766644,-0.017080318644598077,
GHRL,-0.02744991207779611,0.02609625858028061,0.04813284645298496,-0.02760510109536986,-0.02969115155473031,0.028079728421225636,-0.01604744718535843,0.03855075871874528,,,0.008537678423755983,0.07748639574126515
NPY,0.01265103641871256,0.032894387070932875,-0.012892127379041067,-0.030399439133386972,0.019257194758432357,-0.028440914957782015,0.011416484842990448,0.01155652799091464,0.023228288774773207,0.005465330077635671,0.06934335940846864,-0.02607964334490938
MMP2,-0.020651860556227378,-0.002023145646706873,-0.0584386011624046,-0.024751984872000872,0.011208153845831065,0.022336751516014275,0.021632276391351953,0.07882604018161263,0.004217018170625899,0.07977508794785179,0.03968277144350052,-0.017352070934848564
LHB,,,,0.035074011840324965,,,,,,,,
PPY,,0.05404995720835824,,-0.0042502275597787915,,,0.035252417319720085,,0.023070220946920163,0.033156344446440514,,-0.03197664288034432
ALKAL2,-0.025765165460342642,-0.01190638299169052,-0.012203963390808785,0.03406169859900265,,-0.015534978146002376,0.0397527903973442,0.04071401523078849,0.03166387421756397,0.0597981972124449,0.04449922398900291,0.0019792257446004627
CSF1,-0.07472639028580781,-0.01177672505117432,0.012373482059703718,-0.02213187026114729,0.002750781878777631,0.020459538676415163,5.884186350710317e-06,0.06864360361483185,0.005038075293138115,-0.019304635739321,0.021538548569449138,-0.02533566763331989
SEMA4C,0.046299005869701516,0.010757526328353991,-0.052048851060940066,0.029950328836520462,0.02926709127253083,-0.03305072807859294,-0.0009161521295956244,-0.022293516503322747,0.0745295741931997,0.062446019327407266,0.025000527372691768,0.0025320329003257814
ICAM2,-0.0628414507270056,0.007165634231015396,0.022233946788076636,-0.0011033910397317025,-0.018260934729439435,0.03680708761268366,-0.047635402896456666,0.02099212031618807,-0.03347833637539781,0.04918529443542061,-0.07147086627298996,-0.0012940851755030086
SYTL3,-0.02652923678045754,-0.006354591609724561,0.02080432932997524,0.03139298008425589,-0.017854310508199453,-0.02293610634296137,-0.024231191650990188,0.08457692568953468,0.07520628105931998,0.06489171906382947,-0.04467311762125762,0.03915836490543733
IL1A,-0.019992349691032085,-0.03435472494257913,0.05657674478602273,-0.001390123581368951,0.0005105583615125663,-0.02667246616344177,0.02086262632264302,0.009609988412559327,0.03099412328795034,-0.010189762351572495,-0.004164924652637106,0.045525858482251824
HLA-G,,0.09185591445516977,,0.0021011418642749176,,,,,0.09364857020057896,0.046636598280091146,,0.09122229445248307
PGF,0.0323003964541688,0.0029496672561314385,0.03076806341707145,-0.009399514429999412,-0.0017861421286449444,0.0747148238181661,0.05745344857102189,-0.04806449935342067,-0.023428276561600788,0.04593098151907008,0.0200188907601004,0.026217945718092453
LGALS8,0.07163741158020226,-0.010454912237746788,0.01656809101257333,0.025460908040651636,0.08083891796777877,0.0016218808229307446,-0.029952632449056306,-0.002389330335624403,0.01604519214539004,-0.015708840562679748,0.07355776183237758,-0.010611764033381033
DKK3,0.09130084764407884,-0.052525644658103346,-0.03257714282646348,0.04013009978607206,-0.023476020195756817,-0.05295704212464486,-0.0029056478029445844,-0.038085636708904864,-0.020565371220263102,0.07323853736518238,0.01780002565345302,0.0015052906351489715
COL16A1,0.06141184988361449,9.524348271460899e-05,-0.03603249698329593,-0.004601614913329236,-0.009044601397046033,-0.0014647405225130695,-0.0005359535867032969,0.09806771996488975,0.005503245824060127,0.059089008242453236,0.055299514279693256,0.02998365293062552
TPH1,-0.03205268221317077,-0.015250224500725322,,0.08912543256045916,-0.017209594348369557,0.05454868005071547,0.03570717734309091,-0.0029497345111082784,-0.04395879137947022,-0.009734193552924044,0.048529562198272855,0.005004986712921394
TNC,-0.024867556879711712,-0.041931328677208675,0.01606280358238566,-0.016524330522769085,-0.0640317486937501,0.04741476081533631,-0.018698959290186414,0.06507444223331499,0.052460012724759045,-0.07838295726034991,0.019165664129120952,0.006072940938200414
TNFSF9,0.010310920475552793,0.08631344393157471,0.046422411121379896,-0.021017126004732208,-0.03270823907458824,0.050863569683106985,-0.0006155833227771004,-0.02658002319511109,0.050428629609291974,0.02674141726188023,-0.018784899646970575,-0.02253295646229966
C4A,,,-0.012026458897548399,-0.00288939422180547,,,-0.0014222110594627627,0.0016824698190106247,0.0863967235441168,,0.07688524642531545,0.035855464926029
CNTN2,0.01861134021161029,-0.009873855530910117,0.026830983221955786,0.025667600135380747,-0.0011269364092998176,-0.018051546527723315,-0.0038664335814247827,0.03980871155759996,0.005640768311992157,0.13112216939421287,0.047470549850858614,0.026290610577089184
F7,,-0.014877743357995377,,,,-0.013701276865997746,,,-0.025449315077919178,,,-0.014580228100687515
LUM,0.06079537032317566,-0.04232569621333541,0.07348673748854308,-0.0020159848918446356,0.01605745990013282,0.03727009960744122,0.00884234125839276,0.006072564405968056,0.032930238619184336,0.08272259123700317,-0.014994099600619678,-0.019034545494836543
IZUMO1,-0.016440256986114093,,,,,,,,,,,
BTC,,-0.013497661195911772,-0.018819272163280568,0.006595046617445528,0.02994721038041551,,,,-0.018411684755242547,0.04294289391306183,0.077434939875146,-0.01410956814467743
APOC1,-0.024982953249929534,0.03118807994230747,0.00853176415847624,-0.00830426831970274,0.04512816075019024,0.0466872298371428,0.013231559687310018,-0.03961597463057288,-0.0029056189795300686,0.10597248606245996,-0.04080239261515959,0.024700606055079757
PKM,-0.048870619592534616,0.011424113243591006,0.009562316836940884,-0.0603904739764085,-0.01627188399897616,0.016354745234860225,0.022898798141254416,0.07867996191808621,0.04950364680169934,-0.060907299451297255,-0.03167602560010778,0.011070348572262804
TNF,,-0.03471670219563056,-0.01440457051949051,0.03128869800954524,-0.02572677168018505,0.0197108853549383,-0.04028097245416233,0.00028304557191638355,-0.0178703572491372,0.032406840533281855,,
GNAS,-0.019632849641487576,0.08638605498370876,-0.003275963523375136,-0.023455823063988267,0.023429017373191172,-0.0290038921283497,0.023768232212453486,0.11497788309228318,-0.09816898939133671,-0.04914735499339767,0.03721150705804317,0.03823181773292194
BMP8B,-0.03985174261477374,0.03833402556459917,0.047280763072297685,0.031263094555604845,-0.06445822149712503,0.03954666990620141,0.0017908071471727843,0.027162181360340994,0.0322083821991673,-0.03900026364376323,0.013284873759455966,-0.004158626191170897
LIPH,,-0.015250220746239286,,-0.03272233332518907,,,0.06753842062731714,,-0.018142921655413122,-0.031043679290826322,,-0.023154047107258355
CCL28,,0.011536800968681376,,,,,-0.01310260358622645,0.054520211380539876,,,0.029883096866742887,
PTPN11,-0.017133413351719508,0.013559101752153985,0.004999019397611988,-0.02395247872658003,-0.03694057005072511,-0.021289869602296892,0.00933586701487971,0.08767920228076119,-0.00847117787264128,0.010280544040529084,0.023637041031866576,-0.008297987419965984
ADAM12,-0.0046119765672200655,-0.07065753630294742,0.12017180700207082,-0.010962999968552505,-0.030894916666114765,0.050995869172149356,0.042938320072015486,0.07893225527152342,0.01167168729398858,0.014970658517135768,0.03475581946721049,-0.03289004210448143
EPO,,-0.020491338288993077,,-0.033359856319419574,-0.018466768205498113,,-0.02102589643351385,0.019291874141968944,-0.019703676264931774,-0.006686679670003365,,0.012824540642907925
EDN3,-0.024162884408148608,-0.026565161700451347,-0.026932883308562278,-0.026597252711643614,0.01939240227459388,0.03773895769884786,0.004597806530613505,-0.02859190413146072,0.06653839626972258,0.023433429773752127,0.021360827417821585,0.0416097543411567
CCL22,,,-0.015204326497959367,,,,-0.014661754969207602,,-0.022300317706555856,0.026181102922738852,-0.02502490458542319,-0.012239966537070098
CCL2,-0.0006300220781213933,-0.061715190178324796,0.01587548918139522,-0.010648668392556177,-0.0018116042949051939,-0.016437869798775914,0.03372535722673084,0.004167120631267562,0.04816317187728964,-0.008867339410720113,-0.023945501739811137,-0.022333952191431247
DSCAM,0.00827652300339417,0.03826359089415651,-0.03457594795276661,0.06386091870659544,0.02980179453533853,0.03576075203427538,0.01575001607020479,0.0492578200939405,0.05629274947071186,0.0813283608718566,0.007984282596721614,0.006824582440484371
GPHA2,,-0.016997145925477276,,,,,,,,,,
ANG,-0.037127589234711204,0.06935359860632845,0.04370727379893399,-0.030086519471317037,-0.01920028158865867,0.06879230219336513,-0.03562115742521327,-0.020433747106571164,0.03666709620380908,-0.011656730721921929,-0.07058757131210215,-0.0020415864405022967
FBLN2,0.05921303204963008,-0.015334601196288518,0.06637664446109799,-0.00111090687367019,-0.002600932243165458,0.18172902453048873,0.023006588815307493,-0.03567420969855866,0.08288327720450087,0.011912261154874374,-0.01761197514829463,-0.028263484534424815
VTN,,-0.016663975832384173,,0.03416977403351356,-0.018618431384338323,0.010375070721508114,0.0009113424947550021,-0.023515505891007055,0.05439192482639002,0.014716021605605648,,-0.018062553787933214
VEGFA,0.11488050290371228,0.021828444931584205,0.03163427282509784,-0.06120251019880237,0.009365699081624664,-0.01095028922849215,-0.039561406527611274,0.08320163559896855,-0.01813047389633409,-0.09981842064226237,0.06976984758113848,0.03133297998991747
F10,,,-0.01735477703683394,,0.06521190863168728,-0.004857463876350052,-0.02305444099698231,,,-0.006526345783719243,-0.0216512552795232,-0.024159412679594355
SERPINA1,-0.028163624050249136,0.018045438779622204,-0.013776788824500251,-0.040597856110377126,0.04265659092613101,0.04571652486127699,0.021470679710644872,0.008283337709360555,-0.0026288265395253635,-0.06464673176945072,-0.036466996438798,-0.05969081655969383
VWF,0.0501503676436708,-0.05075745823629508,0.015119536098122117,-0.043894316704729534,-0.005290360512921395,0.025094758110307844,0.07277402830085399,-0.002085188494075941,0.053652745295704955,0.09653432590284743,-0.0567153721690901,-0.060574534377158415
GDNF,,-0.009202647124634323,,-0.016432431137840653,,,,-0.028299889165257837,-0.03154890523147561,-0.028552101027005092,,-0.019533354165013977
VASP,0.004022422184027779,0.009267503587169773,0.0316279827609427,-0.04294035601327329,-0.028665404353772107,-0.00812131736670279,-0.01620139034665708,-0.020111161260404548,0.011085564778208507,0.03602431318859787,0.06675345720851332,-0.03916530361300192
ADAM15,0.05757486970971315,-0.03239875617412067,-0.018339221167076213,-0.02772349827186656,-0.03829511735124182,0.013352202915758294,-0.014065305743474985,-0.019043666598114663,0.030953962560025087,0.017417059164134673,0.02854538355006403,-0.04023272948503266
WNT2,,-0.026676536480986578,,,-0.014960882118741397,0.04882508817532943,,-0.026484500451443165,-0.024440454355828475,0.0643020816464232,,-0.016749339435471206
CALCB,,,-0.021996708821647455,,0.04210968561445388,-0.015145656639133536,,,-0.021389867841811985,0.014322497263836236,,0.04970298386691212
OLFM2,-0.08216304708513175,-0.03127366742857059,0.0015655224869175904,0.006810690332552738,0.030891896317067537,-0.030935360716818842,0.018525610429513648,0.01207275738077214,-0.04031926957898688,0.05801708541546256,0.040686128602683176,-0.0009747468783075584
MFAP2,-0.019136421908796462,-0.027759598820326713,-0.033019651950626415,-0.0021025005232829016,-0.030093585462877395,0.06719817530186288,0.0423660229761043,0.03375226803910689,0.04693059471970536,0.06082292220639694,-0.022604082613448595,-0.03228322739324687
HLA-C,0.018872194378348833,0.05182888641433719,-0.013411486261635245,0.02103960563444436,0.0007520692283387061,0.06952657335854553,-0.033021678973378286,0.003938916757476794,0.046909770149767896,-0.0547941614970029,-0.011830547649033156,-0.00627113481162728
THBS1,-0.011440805331420764,-0.054794256068620616,0.014053933770659645,-0.07468964683545103,-0.04224543034574423,0.02383467965607091,0.011166785322290571,0.008828203921823213,-0.018945394815079064,0.009031375319088293,-0.03701908736962456,-0.058299348989191306
HSPA4,0.0218931818318908,0.05307908073519,0.045674076643061064,0.0019376159177982174,0.043617790364063776,0.00607008472167512,0.039957212515313104,-0.0333821082626534,-0.08634181119202376,0.020338233806523384,-0.020426522162618952,0.035883174176797414
LMAN1,0.02914618892101966,-0.054925499974933276,0.05266956008346698,0.0007286154558117463,0.03347619973771126,0.01534077486180463,-0.03679972009915224,0.08458860086214899,-0.09453061491862197,-0.0846665993402845,0.06195665876946227,-0.0005988056137180409
LYPD3,,0.006100074804072338,-0.014015224865124604,0.03726469721334156,-0.018618432986298134,-0.023495207780377496,-0.01050134276141188,,0.023977594218704944,0.00019533810197030883,,-0.02221692760401549
APOE,0.051231900756785506,-0.026136335325252304,-0.032952792878688714,0.015370533998183954,0.011017455247551782,0.04325185890837576,0.0066514422484568935,-0.004491721361066959,-0.0886380907643646,0.0321963027896565,0.005258953578231872,0.08110522764768532
SOSTDC1,-0.017205356755702925,0.004320711356452845,,,0.08783943006533548,-0.02397657342591171,0.018078714480201128,-0.043032467924649875,0.013758914016187887,0.07611691470373944,,-0.0038575680525411702
ANXA1,0.02344136967754368,-0.05010720165196809,0.06753874162021294,0.0665818124482282,-0.025416324586093525,0.04355371635857336,0.003948631338867767,-0.02672790324811201,-0.00533770718096405,-0.029622251678302843,-0.019996444004871466,0.0018928102553505048
WNT2B,-0.026166982230936112,-0.02033359706663456,0.062116142249077036,-0.01984958656971092,-0.013397788736732892,0.03275491260799151,0.0033557451939678273,-0.0320303771997318,0.01706322563188775,0.08294655907839821,-0.03997475658310834,-0.009438384218558124
AMH,,0.022880568708009873,0.05042540369134809,0.012549575073381752,-0.02311946800049999,-0.006269190291330358,0.015546585003896123,0.04712053156727542,-0.04104936158088668,0.025771062520641756,-0.02016015435053311,-0.05211646761850469
GDF10,,-0.017650525226226847,-0.01576735722157294,,-0.02561979103745446,-0.024404881109196933,0.030876992960665817,-0.027722862979258807,0.028299282069391165,0.08421360709523097,-0.025444378880273826,0.08316456215748838
EFNB3,-0.01526940933039114,0.11833289637848922,0.031391095404150714,-0.018942221541119814,0.010489521960456437,0.019840573137674317,0.019568040192931506,-0.01808255750381732,0.018845164182266314,0.09444712262754465,-0.03364190943090761,-0.00048630716235806916
LTB,0.07577578947269781,0.040793695339262345,-0.00915375822648409,-0.031363640864341145,0.01543245887302418,-0.02478593996332104,-0.0216079352268227,-0.00047424038311234687,-0.015643338677311675,0.07602189512190706,-0.0062481077219306265,-0.01662409170718289
ANGPT2,0.006837019417067839,-0.03959906399574195,0.0012314746973833524,-0.03926669467531737,-0.015431788073995015,0.06290472454962437,-0.03377419179052307,0.040770788065099796,-0.035941278558230656,0.06841666737421019,-0.06120559061555381,-0.03180677003154993
NRTN,,,,,,,,,,,0.01643190515955261,-0.012420914710734402
