,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
RSPO2,-0.016485144039228017,-0.013940834358189986,-0.03334095636947325,-0.029123586994738195,-0.024892067499572464,-0.005242350212015532,-0.07469028983087345,-0.04493088442828543,-0.07330222825126151,0.03556307489251265,-0.05069981602800626,0.02748099852307667,,-0.01527771032023197,,,,-0.023913775591900294,0.05413857103610096,-0.02260152390424267,0.035964575202939636,0.02411297960177741,-0.041375855437798356
SHBG,-0.018520245437827043,0.005652082420148181,0.00671453603731096,-0.042917394235367064,,-0.027185251353274657,-0.0005363320601380249,0.07461408624575902,0.05980730624181376,0.05679585493993313,0.06435916832640581,-0.040753346333658666,,-0.015415195093854318,-0.033647089448810265,0.08236407271611494,0.03122233205752653,-0.029739165469793688,-0.024693791257800104,0.016328830367395467,,-0.014384047169928435,0.014171197775661134
LGALS3BP,0.07991259514165804,0.11518811053005773,-0.0007731566321180556,0.03443406934665585,0.05643793015789694,0.020553166261490955,0.004450453635385015,0.010951075570264915,0.2192448478218359,0.08863468702963535,0.029212849221982647,0.014552823008487025,-0.030764610344437827,-0.07691576519037771,0.16434630557674898,0.04466143833181032,0.07057836689689448,-0.06140202076660905,0.11789238723975659,0.0047787983159442125,-0.02396868229340669,-0.007877409181422846,-0.046763739685624674
LAMB1,-0.038707866976863334,-0.0068016757072907235,0.009446949604281482,0.005223797583487911,0.03314971648736438,-0.004485041115371448,-0.024919216598272936,0.0887264796963598,0.1623791086576898,-0.0389703825632254,-0.014711779323837895,0.019807078341610756,0.004327264637728258,-0.043990491179857906,-0.04763504438023916,-0.03720572901430307,0.11543637892863637,0.0533139771601798,0.05340238182370504,-0.08386904659358477,-0.03762458785306448,-0.08102471442950378,-0.03280711557633947
SPTBN2,-0.03152981077119051,-0.012409805279592397,-0.02312946866558038,-0.013715304021848649,0.03927324146520608,0.05895191608705183,0.04145044025469139,0.003959577324714218,-0.1904064164875497,0.040473965627454464,0.0022222311465033744,-0.024233070508167177,0.008702482901726082,0.0004566842029353146,-0.033384004022684814,-0.08383806069042461,0.06604869412687711,-0.013576159335469058,0.05471311938300084,-0.018174227894816215,-0.09487150658563048,0.17152479475674234,-0.05944233014285422
COL1A2,0.01305408975500679,0.009889237582029139,0.01641077983701644,0.0077721971903665235,0.0744282577437696,-0.06893051777344139,0.03579334337528648,0.06172795404642942,0.1991289362545174,-0.050798796303589355,0.028947739028456494,0.0714571906672208,-0.019254246539874075,-0.05771832678848033,-0.111197696937713,-0.05756932437454389,0.02525235650666756,0.03243876750486673,0.060480123212775454,-0.16438382461506354,-0.046488367924724515,-0.1370690816260456,-0.03937970318695083
DEFB1,,,,-0.022981030290589635,,,0.037293599530882716,,,0.03679016027920129,,,,,,,,,,,,-0.06489949988565688,0.006447429404253823
CEACAM16,,,,,,,,,,,,,,-0.003045419719879857,-0.013637477494113856,,,,,,,,
SCT,,,,,,,,,,-0.03467984263317189,,,,,,,,,,,,,
WNT11,,,-0.00035070694327229827,,,-0.0021136319825385626,,,0.15751366790483032,,0.012468521461457101,,-0.0038724475346003967,,,,,-0.03715986367864727,,0.043154276041519814,,0.006628891142080301,0.034369622900769975
LGALS1,-0.0203934723088094,-0.10808996126742469,-0.08269120424290684,0.019090050769098345,-0.08319756520273157,-0.12279967609367418,-0.05700923867797802,0.03757668773558564,0.07635304063274578,-0.15871708727319495,-0.019532648889827572,0.041960993694083126,-0.052516096161976805,-0.05707632493695233,0.018171671176988192,-0.014331736707446042,0.19209653465187104,-0.019953027070531957,0.030354096569153655,-0.005877900661586982,-0.003365696023673039,-0.16248249086081645,-0.030967649858155095
BCAN,-0.0002249121046770926,0.10687186869816358,0.03152857420461642,-0.01607688861850421,0.005684587280161657,0.13344477611154795,0.10937144210051207,0.03440897996756585,0.29504388339130017,0.16990835393834539,-0.021449517662834997,-0.022301281111188245,-0.021666384696969174,-0.0007448692995381356,-0.03754567006953954,0.03115362410153623,0.009557640117772421,0.027877992667339507,0.0822965528610718,0.056168763520415124,-0.007102546453985039,0.2525505239323392,-0.003732715577150988
ANOS1,-0.020677463218807104,0.11982638349151781,0.07176267431837717,0.0399380828281907,0.04946729005279899,0.06706727474505962,0.05686796326773779,-0.0316810153137365,0.20496981573252965,0.06782669064585116,-0.0035655153086448814,0.02920874942185185,-0.038358040456610586,0.014569375225738285,-0.011660451874375918,0.04763265185207649,0.047279998547652816,0.02864561572822643,-0.015273454774462864,0.04076111181658848,0.09206387474242773,0.1529333911414079,0.012300595978072397
EDA,-0.001966942587210262,-0.04697495275684003,0.0537235142573999,-0.029608896143897407,-0.04000306394582493,0.014770926956221004,-0.05231759736438781,0.03654196887580691,-0.022771663090481183,0.027233478960480357,0.03739122558029493,-0.024845168304092252,-0.02260216365760953,-0.033673798907154676,-0.0471174168851401,-0.021549597667291264,-0.027176163067213193,-0.02746255694750506,0.027071113864201655,-0.013855294514567474,0.04106158511376961,0.018449582931130304,0.04180917303006526
FGF22,,0.045446193689578945,0.022673376222161187,-0.026306066932724245,,,-0.028805419078647632,0.028808479274237565,-0.02352722466463572,,0.008958823567761807,0.014813427721613965,,-0.015422024480164635,,,0.08266115289648653,0.030436481839106935,-0.05045957684026637,0.0011221893307209161,0.05973896309335757,0.013784919040533708,1.453814019798069e-05
SHANK1,-0.019648237399150826,,-0.02614913296906482,-0.022295027804712462,,-0.020588266067794674,,-0.018804078526698177,0.02700559325580064,-0.0033100116578412392,0.0013565275869280881,-0.01565306322030879,,0.010748152906231469,,,0.005082854487185749,-0.02141530590720728,,-0.017673360153454023,,0.09081892076163096,-0.005214648988258786
NPVF,,,,,,,,,,,,,,,,,,0.03937553514931679,,,,,
RAET1G,,,,,,,,,,,,,,,,,,,,,,0.061274373043365166,0.012965848927502395
TGFB1,-0.012749580134884942,0.041656927805611664,-0.012146180851982815,0.005419322896565107,0.10511811719638459,-0.00034783700712793695,-0.0381909734459044,,-0.008169003425510189,-0.030334747426807824,0.01524049236107971,0.07070933496360124,-0.006205484668941853,-0.00909094451464661,-0.05496450823057584,-0.016927846757583635,0.07558170612203469,-0.0215652148231336,0.10212457112729034,-0.058329792145127526,0.044574420969689936,0.0069314175375329275,0.08478553075122876
MSTN,0.015129102027604148,-0.0011921244530009416,0.04619853590380377,-0.029666759090932564,,-0.005481215999643571,0.060339696746899665,0.06359188728812698,0.17518438307856113,0.029736371370128047,0.0015334393273981688,,,0.025873650868264545,-0.015318978981764358,0.1510532221939188,0.012649278791297564,-0.016891351837014464,0.05820808527278267,0.07960438282105146,,0.12781004519033284,0.075526505144307
WNT4,,0.04174636689180676,-0.017619228526213362,-0.015520496085889615,0.05483458314889052,,-0.007652887906078278,0.038667034627977034,-0.004780226709658275,0.02477802903388784,-0.002690118556841464,-0.009347986553634838,,0.05721097517434745,,,0.017802228080479588,0.03677614739626031,0.07883093013325926,-0.013695657133219822,,-0.02661701205571669,-0.009935219627296094
TNFSF4,0.009161134325977007,0.02009806012837184,-0.0039710151711405935,0.0036419845465823597,-0.0075946447183053625,-0.013824798449659724,0.01228793275933423,0.008532045494492796,-0.006899710985635006,-0.010925810644773552,0.015647316798303067,-0.004443441278124653,-0.0022114548293004385,-0.02099346880323719,0.06788796509995165,0.09395519032670716,0.03188302090405178,0.01449492180138276,-0.018962779324676927,0.03913464331762796,,-0.014204774872373843,0.02172832686920661
NTN1,0.01322725582381925,-0.014191484817969406,0.03903402030273,0.007138859940904386,0.04351869897314634,0.07326065275511767,0.04528397132669631,0.019869805074484537,0.22853491820459618,-0.08178301866965643,-0.01915014481600251,0.08362576709192972,0.03511234821047333,0.07366141729707106,0.09681597382869547,-0.02133097191955356,0.08819176390492307,0.011927095672397626,0.15525524798894844,-0.011662185914151536,0.08800486236995599,0.07003447403466835,-0.005325124570731715
CXCL12,-0.011151118705412908,-0.004454490933950308,0.02095101803388318,0.03022955515191155,0.030421402185962794,0.04106355500129502,0.014055806775725918,0.01074720488124746,-0.020255618777926757,0.07587829230354243,0.049783511866426454,0.046251854963371634,0.02294295746773312,-0.012780686027376332,0.04635303705085356,0.0031018788339023484,-0.08492716383593919,0.1032870211667146,0.007694094197758299,-0.057278970595493944,-0.04458755161828966,-0.048060045021545546,0.02273170620094725
GNRH1,-0.025335929649571452,0.056458071194678654,-0.01614955955673594,-0.0037806682234105943,-0.035490947427532955,-0.04920456131169956,-0.0026079711400209607,-0.01912899135622104,0.031313239388685944,-0.012740360000935001,0.024347801561845867,0.02803391441563558,-0.028603085560980075,0.04761785618093892,0.08601417428942107,0.08625377557131958,0.059684834536072644,0.04093703994262939,-0.027906119792723606,0.029782385963916434,,0.005988828064341752,0.02962407143792214
FGF8,,,,,,,,-0.026732972166341774,,,,,,,,,,-0.02099734307937668,,-0.04631083133466839,,,
RIMS1,-0.02106711007743045,0.0021028134878540456,-0.006317724383964606,0.02423806456064831,0.03068170349422972,-0.025575112491972984,-0.049681290293230894,-0.06618292729245918,-0.10907039830844377,0.07879271914190707,-0.014885263362504425,-0.005225649949149531,,0.020097394136038553,,0.03480664095177522,-0.014140350215100538,0.03693406475563776,0.02827782171021889,0.0678981264249528,-0.012709513926024494,-0.04087530210043237,-0.05025977874815657
FGF14,0.03532206158638817,-0.01190050536643513,-0.025458432144878734,0.0240089318274189,0.051334681399282926,-0.0191551885732234,0.06874570547832569,0.04418755467793576,0.12029790138598073,0.021389606918764178,-0.020771096571866283,0.05466880611757661,,0.02122795711710036,0.014503490023525847,0.05832703511942941,0.051538861205305465,0.009771561551595549,0.05368752664649725,-0.008889893192074332,0.03490209508844472,-0.013478492515578325,-0.08138166185722111
IGF1,-0.02795214428838729,-0.025966119214456303,-0.013863976529468063,-0.010604791469427227,-0.04163770685547258,0.020439057744948207,-0.0065059507697679325,0.019239783123681003,0.011418985692318317,0.05240756954116549,-0.0019707214642302735,0.05476623952798403,0.04652917384738433,-0.013850352172184447,-0.06403219275699217,0.011219230492328773,0.05738870697955915,0.07710371324085126,-0.03554239964985113,-0.03898125188761061,0.032246030689812494,0.029678526226930783,-0.0028180939325736236
TNFSF10,-0.0002618435682281004,0.022835937911098964,-0.005034836147424696,0.007345712545602126,-0.040475660636816686,0.03188505051235633,0.032808204032627034,0.041061550750346676,0.106610726887935,0.070422080780242,-0.020315302646815903,0.0005054722509890515,0.03139964295932554,-0.04220705068352209,-0.06565661801364876,0.08940977417973021,0.0041207338392426586,0.04522897322110463,0.07481263301481557,0.004697552745345429,-0.024202427772822825,0.06535088663586015,0.012062882111320483
GDF5,-0.0164851375323884,-0.029541152056907164,-0.027010876349042014,,,,-0.02569832887963914,0.07915040213427546,0.07726951560785626,,0.026354923800223095,0.04258960388663364,0.08292174494673996,-0.01565677759214493,,,0.021624483061877725,0.11029407747196823,0.09422752575811254,0.017826099839243735,,0.05064848824385509,0.0737505072891157
CHAD,,,,,0.04129343864569162,,0.01734855471915392,0.15042933100408523,,,-0.00027635853711479186,,,,,,,0.08464794103973176,-0.00028464529300243984,-0.024490877690607184,-0.010396686398183504,,
RGMA,0.009183776008843235,0.1745762397181724,0.03188249426088038,0.056638602802998844,-0.0012756825077552278,0.07072647268818022,0.09140224806805722,-0.046712409816938666,0.17070308943414886,-0.00023875732286239278,0.05138263458134707,0.030750170491644725,-0.0005166618032697866,-0.02520126233789281,0.016151866914751588,0.11874340052876683,0.07685425323608522,0.05216044532152483,0.12260547101315666,0.07217625623222115,0.09515200468802044,0.1818718790498904,0.036175612455797826
CLEC3A,,,,,,,,,,,0.02397923442677,,,,,,,,,,,,
WNT16,0.06632017275370855,-0.01846903330255796,0.00504288606697723,0.07892152234325761,-0.004650733343326496,0.00978503404100307,-0.039567973611750816,0.03425641345629025,0.0521509394092439,0.02580393618160887,0.045620224692376456,-0.011062696669592,0.023739916151546154,,,,,,-0.008034274761684664,-0.022888569592399426,,0.025496533506924424,0.024903005273659656
CX3CL1,0.013620548514390816,0.09246664413346127,0.03885664640626596,0.04892726967558372,0.0870366106752109,0.02251893259335309,0.0350065456949824,0.05403808332608532,-0.02198983996080387,0.0017315436599654823,-0.010362641081024004,0.0028298764861753763,0.04707087473380653,-0.022898951658672582,-0.01627265206009753,0.01901134278550411,0.040094795404097675,0.034874441494435096,0.1378134715514473,0.007862986828398982,-0.049404511362032305,0.13614160233604924,-0.07489801892818519
FGF1,-0.01004201020874446,0.051672481080997305,0.03186323491978601,0.05610400532294269,0.06659285375314393,0.05518430742228202,0.05834153442577233,-0.012292224538385787,-0.025032866698759062,0.046714923268498715,0.04489703392892264,0.13734369242584735,0.05598681160623646,0.0025057097889903913,-0.09106784516599195,-0.07526424026045035,-0.14362105371082437,0.03180149389627719,-0.05666971445482858,-0.013610592920716336,-0.053622625722010035,0.11200176596611702,-0.013905094400390752
ALOX5AP,-0.050835314098833795,-0.04649941410375872,0.00574665935076621,0.04679480104452207,0.07462449690904584,-0.05159337580575389,-0.06259867794234455,0.01893045740849067,0.18701713389099978,0.12752604658791641,-0.005912077091166798,0.005148786959745054,-0.002453868693931247,-0.00981540677068213,-0.0706530356533029,0.07677231504374087,-0.003393600954734955,-0.006394973354086747,0.01697743058948881,-0.029307583920213674,-0.04136717630833744,-0.005502578713968283,0.019802243777008125
IL1RN,-0.014670728522091106,-0.037662398451775346,-0.04654584678064646,-0.04019883172287896,-0.03131662206178451,-0.06065495280208971,-0.022344981701635146,0.002644875439051606,0.016803596466438007,-0.037331003957915596,,-0.029544505573703497,0.0745481849005402,0.0030977748881369804,-0.00548637592174547,-0.013150369510261864,-0.02919044301314491,0.009676077234594625,,0.052455510637650964,-0.05238843866597977,-0.066357359621753,0.06785713972947674
PCSK9,,,,,,,,,,,,,-0.016317597065911366,,,,,0.08409524036549446,,-0.022216932317193558,,,
NPW,,0.04802206790780342,,,-0.02721606159304875,-0.02333440115530328,0.04150811010720358,-0.027199848573250963,,-0.005288663729629284,,,-0.02223216439859835,-0.00029124369221098076,-0.03192676712283889,0.08375016920696668,0.05107528147728914,0.00344024617018464,0.007549607782240075,0.0302257109165695,,-0.016987934771873502,-0.011052407164068188
CXCL9,0.014353206862310583,0.06635322682440505,4.497528421509195e-05,0.030096575196389235,,0.017868795103385206,0.04226980016802075,,-0.012942863670317653,0.07246101726567905,0.005189444437885239,0.03709837591948542,0.01166321536549279,,,-0.035064355283445224,0.04235676943862923,,-0.014772534580543343,,,0.049505159089459363,0.03374776075425148
ANGPTL4,-0.043232264102474056,0.03319539235090432,-0.03207048156175499,0.04007824424799885,-0.11869809134482026,-0.08996916037642598,-0.10793784186972881,0.03827695926774876,-0.03340862930995073,-0.07839146536648144,-0.030545849817728968,-0.017192096179706236,-0.0344584494093807,-0.022679821762123714,0.0837456467626084,-0.008775958124570793,0.1366610321696093,-0.05805306344025132,-0.04723067643343912,-0.031064217346616595,0.08723794368251991,-0.2026401050527696,-0.044842560476275134
CCL11,,,,,,,,,,,,,-0.02241785489098628,,,,,,,,,,
UCN2,,,,,-0.04163770281580592,-0.03895842412279421,,,0.040852286689459956,-0.0353776925404336,,,0.019743539369419805,,0.10867640970268694,,,-0.028017892285910388,,-0.02510502301141563,,,
OBP2A,,,,,,,,,,,,,-0.01793242633346364,,-0.06680567314581252,,,,,,,0.032157581784701156,
COL4A3,,0.07295992382309364,0.0039827654293416856,-0.008025175161286716,-0.008722368895496881,-0.0017342371726022411,0.0824913795688674,,,-0.025241083053228003,0.015464032249006051,,,-0.02120563145980326,,,,0.11188990767998114,0.026348672540812017,-0.013853936480941211,,-0.007571867193173527,0.10612955948586136
NRG3,0.09938976538339539,0.002181368239875909,0.022223218415649705,-0.01709977352755971,0.056643310258691314,-0.013605499930561751,0.01660449283160371,0.007937759318963978,-0.07868529708635157,0.07930829979516962,0.01485601414491484,0.039757088952031124,,0.013708773537862094,,-0.012867249686182964,0.051398095602899437,-0.04342693649774395,0.020304397997078248,0.0500124723348804,0.09741412586590768,0.08978328482300937,0.038540794391858126
IL23A,,0.029831506155297654,-0.004314496568298072,0.004745046586269792,-0.029556880636242913,-0.012449684554731017,-0.014364779748609415,,-0.010479813121965935,,,,,0.00012845901124542477,0.039272901138416895,0.06884089900302665,,0.018837144024418283,,,,0.03258515071293829,-0.012285008937898155
COLQ,-0.026767718144378422,0.03164714619514565,-0.025780706826006628,-0.021541371616125272,-0.01500818070628782,0.019669790813506,0.071347392868696,0.00590608959190727,0.07045110306798887,-0.00012700596173357735,0.06269731792863835,-0.020417726376142555,0.04711274579522702,0.015618241843963189,0.0005901410291739315,-8.876513802547146e-05,0.04839718636385812,0.03987135931739452,0.04271520137705172,0.040235148693653425,,0.14489280461192833,0.02050770056598767
SCGB1A1,,,,-0.03944719746407753,,,,,,,,,,,,,,-0.020283897630583938,,0.031025713841743012,,,
TNFSF12,-0.0002518199526804951,0.005823296204999814,0.007410190847159781,0.05270000799314415,0.047137517597713854,-0.03412175681744052,-0.012353962434675465,0.011348908270673867,0.11455086944982112,0.04668931653451665,-0.025590864732548152,-0.06135995386078289,-0.00048648026381420027,-0.022468727378139004,0.04490668639869048,0.01762063568739377,0.0402580334699519,-0.018524135529150967,0.10847003384081873,0.0002771044965851015,0.012761337433413391,0.08994443868264221,-0.037298741438051744
DKK2,,-0.05673973755018902,-0.030233201168328002,0.02799823958637762,,0.025196111352389916,-0.009786516305950694,-0.0162450904198127,-0.06500329726309395,0.032745576881895035,0.0006209652619282307,0.09099053890730709,-0.03557738650733356,,,,-0.05665790544150612,,,-0.029587732495415516,-0.05293542539740364,0.05650160966288559,-0.04775853240241468
FYN,-0.012429306792169085,0.05308241883601085,0.029509936408111472,-0.06755019696456425,0.02999650333257029,0.13365540495094175,0.02303464379373817,0.029728912292672285,0.16587348235487417,0.03825940693350374,-0.001497025189800693,0.08227050224015407,0.0017667502681709148,0.039513961877760836,0.02586608193635685,0.07467541091397939,0.01605413704413556,0.02122111738384461,0.09155363998654983,0.09005746144264923,-0.043937479058702586,0.11053062997894725,0.0054724661168849935
ACE,0.06435951603636653,0.01372125811323371,-0.07028217558386521,-0.004047719805373791,0.07677927487213908,-0.022034948668188763,0.07272538845884459,0.1008981191016527,0.16090461787550034,-0.013168915196741404,0.012219805919930087,-0.02053838606034064,0.013699202940332953,-0.057307723555233975,-0.06681533269614175,-0.04925245513243088,0.06673733536725057,0.03616426461755837,-0.0021175961648892245,-0.04258944105797818,,0.015938713294432028,-0.03246340147474703
IL18,-0.028519791384032035,0.006766210393798789,0.012208619241444361,0.02463054636380722,0.05989975826835949,0.02331104769184029,0.047107590031516086,0.001500277652113702,0.226548244814105,0.07360523700915651,0.01234729899944368,-0.04408551285444949,0.002291752827623567,-0.05363352605191231,-0.030587840488885583,0.013451331273798316,0.07475802920442907,0.014827927763879383,0.012574445101131464,0.04347942549171312,0.03047926953702973,0.09832039647861093,0.031835086819337506
PPBP,,,,,,,-0.04140334769974866,,,,,,-0.01675857532938583,,,,,-0.019093330663500635,-0.00745753731206009,,,,-0.013535402049177572
CCL27,0.010642975104980077,0.06953414876119897,-0.019143688434942813,,-0.03831087690143078,-0.01252773268497667,-0.01531683856499134,,0.07848319015595065,0.02326620555788964,0.012955793853868596,-0.041247914441210246,,0.003220861072323047,-0.07268680330096008,0.051132091376860846,0.12944018826008663,-0.008913398796223361,0.037010958800064435,0.06967547268575722,,0.13075713794289823,0.02238337864604275
SERPING1,0.001497551909313964,0.09103641439318115,0.03612534479128365,0.005258809732799673,0.008611421541063922,0.019993680156076773,0.023142032459226917,-0.01127357095539083,0.19550399707995642,0.17769654313269675,0.01820773248748559,0.046735725023225476,-0.04900790816238172,-0.019113408755376413,0.10934865010734525,-0.028177574776701554,0.05354247596228627,-0.0034090041471627193,0.16878508308777898,-0.01009804390279118,0.008758972180482747,-0.1309477864844051,-0.07509896290410134
AZGP1,-0.027605487251309017,0.059301848131993865,-0.010347320802182683,-0.0317757920152862,-0.037684363872155124,-0.04621125186861961,0.05993784855551981,0.05676277764414624,0.005608872244148808,0.09058953045232869,-0.03404657127435712,-0.01977690209678105,,0.0628012819128255,0.05122145950383787,,-0.06059754485526592,-0.014466025734833084,0.14221270539163386,-0.001325909903198801,0.07941753126008957,-0.005616348672171965,-0.08634028236795202
INHA,-0.02288975965091649,-0.008311717228869192,-0.02640073408412634,-0.0019158048025109703,0.03989242778913085,-0.024302935672138995,-0.010042441695471398,-0.03463129731196409,0.0687936072206111,-0.017180506026573995,0.007926426814307181,-0.01957583228345846,0.032808717551173934,-0.038386918825871,-0.012133105035119433,-0.0264450915685036,0.04004168210731663,-0.02826496944163629,0.023038935030961404,-0.015609489079764434,,0.03694061841485669,0.0035778955062571545
SEMA3G,-0.025335932286922096,0.012060968292086124,-0.015743702857024977,-0.02819531316587776,,0.009194107244941001,-0.060579895885138776,0.0329954156197832,0.04550033606970648,0.018005205759523694,-0.050653455212189585,0.049130897968197286,-0.02471657516641394,0.06338880054561491,-0.037111878324643785,0.0355513547166257,-0.016566359212061826,,-0.020576568731444197,-0.036859061428494676,,0.0040540363888324155,-0.05615960676036276
OXT,,,,,,,,,,,,,,,,,,,,-0.02152536785998817,,,
COL6A1,-0.03337189761420484,-0.03485270990797427,0.00820198298060395,-0.0031300937244295333,-0.0013414079644368047,-0.012182739433907734,0.013465097729701867,0.05031491808197228,0.22036786528605867,-0.1651118355091859,0.03693706781338012,0.04136682771167192,-0.016582012530150105,0.030390803633602137,0.09477740355959718,0.026710685857117392,0.16590362286250854,-0.00875659423987105,0.15274740942018736,-0.06988242381837528,0.04352893356708343,-0.1568222203686848,-0.003779407995640622
FGF17,,0.027349099082034103,0.02949161803481034,-0.005077449581044776,-0.00516630492772994,0.020305596159040904,-0.058084755372033496,0.0036942388693744026,-0.06028408748398675,0.06260353187409884,-0.044669815212602895,0.10244240832387033,0.0017862705442265483,0.008106018857038964,,,,0.044689259441230186,,-0.02486921770790425,,0.08276353135379458,0.03332076104680637
TNFSF8,-0.018130084490419966,-0.009536653820039074,,-0.04694784914448123,,-0.0194723030124762,0.04350583470208158,,0.0439171332247612,0.012719185329457707,,,,,-0.04406866152979416,,,0.028920885532794996,-0.021815713100664894,-0.022888572613457357,,-0.020339250623975978,0.026589555997084017
FGF20,0.055684891027438975,,-0.02891625217048369,-0.018167122685651647,,0.026713063092058148,-0.010978165523349752,0.00857808263609326,0.030581146296594145,0.058303189560907076,0.002618568427730301,0.004613160683336181,,-0.020473089649689632,,0.07234948118324966,0.01595524841002377,0.00211334602533468,0.01723897143534536,0.05925840960222172,,0.06820796945675325,-0.02155200424266851
ICAM3,0.0033750749416938154,0.04229821952198971,0.03351037477526614,-0.018771044844067462,0.004535236937292403,-0.0058325315378093,0.036375270598861614,0.005733870784195195,0.0797835166001214,0.010980475444045868,0.018473915273677397,0.04205799127322626,0.03970721041317626,-0.039601180252998094,0.010264503707523126,-0.049705696219652165,0.03702830304880721,0.022134655484745372,0.0016989377901493485,-0.003534274775659093,0.06771609378118565,-0.002086528729004707,-0.0010867347858703766
LAMA4,0.07579915736259983,0.11319847357315989,-0.01150941826506969,0.05972485881768994,0.03759350932859274,-0.019953426181185164,0.044249812494455226,0.07230761826130629,0.24265002905243452,-0.06521646160100412,0.02535302159606534,-0.028021840911104053,0.054225552407634395,-0.014303571393135806,-0.07893055576923011,0.06529909070188236,0.10001326493492112,-0.002343270830272258,0.017820312949734324,-0.12242408567464799,-0.002060305458414973,-0.031195777259504173,-0.029702303991573736
INHBE,,0.03184236792260069,,,,,,,,,,,0.08275777644060567,,,,,,,,,,
DLL4,0.0477308485959776,0.03951676294568189,0.0024309928690238584,0.02381182662284173,0.028491184188754733,-0.003264075437845596,0.027203682333167136,0.08691614941639733,0.10349784812129532,0.02618980921676706,0.006232593954399168,-0.03671153578813677,-0.029143078847791798,-0.01201288529247638,-0.05557612171587854,-0.03017486687954608,0.11487631976120766,-0.008699458268455607,0.037975381733310165,-0.06313342847144397,0.04736953176130363,0.046564669443421615,-0.05157779574672495
SEMA3A,-0.04440737877068229,0.10926814108548961,-0.03722319691751338,0.01711868058979042,-0.034755821725817954,-0.03694603819551035,-0.021567520531589814,0.10442792965360466,0.00675767093128186,-0.030121944748426256,0.07975701169758549,-0.02229096442439681,0.003919939749499706,-0.03331177970045153,0.08984837980250764,,,-0.04528850844289096,0.05340652350822843,-0.019887709035496626,0.0018349889939169748,0.04562569377571095,-0.0059013030877816145
RLN2,,,,-0.03023446779417403,-0.026982094614172603,-0.008635356752104707,0.015402987235767012,0.12513631351677032,0.021724557832052932,-0.012702156677597826,0.04193592195790832,-0.05438054669827586,,-0.016129552990839402,-0.04711736153659809,,,,0.04059046028807064,-0.025105020243057212,,0.07914944400740707,0.011096924912749651
C5,0.0333489559297697,0.0741113172366449,-0.027001002049201594,-0.0024157574921128723,0.009216622418509506,-0.0029418599158581816,0.10938608192499732,0.016333845512289804,0.16440821785067897,0.006048679082572594,0.02419239833228455,0.008676258114246329,0.0031310440869957703,-0.020414315947732395,-0.062229927006163074,0.09033185386236856,0.13234736387840657,-0.039896753577454085,-0.028958010642168963,-0.02821775674632216,0.09671730913752662,0.11219959563143009,0.058180995799215686
COMP,,,,,,,,,,,,,-0.026040515424962118,,,,,,0.03372895573558744,,,0.008904561066700073,
EDN2,,-0.06143181615011831,-0.02162933363985945,,,,-0.03761938862506001,,0.0023029890691017903,-0.040318374685908216,,,0.02730901336695026,-0.0005298788247257731,,,,,,,,,
C1QA,-0.023863139952535813,-0.1431095113320335,0.0661768033052459,0.0381008168531814,0.11148611741139024,0.007184746645678369,0.08786240723731861,0.013198784224848704,0.1885840841419868,0.12208072019063444,-0.03110079016858541,0.0003244322347209344,0.00303703790451513,-0.0873355111710905,0.058437588754090615,-0.019239261181702463,-0.045082917667855084,-0.028906935554515133,0.09902635476465972,-0.08626760411187225,-0.0617520213763996,-0.05608765943336439,0.005192880522114724
UTS2B,-0.015374688088918809,0.05885382209049984,0.035569277479087016,-2.4221409128855486e-06,,-0.027375709912749433,-0.028696964966317955,-0.0015204595218669193,,-0.01317072498035923,-0.028541406445766776,,,,,-0.032414532384576485,,,,,,-0.00139489330393366,
COL9A3,0.042592654858887254,0.0803936187266831,-0.012435766046829604,0.023383907970080817,0.08040938067909588,0.0647423366040155,0.06481048340650511,-0.007331364734411504,0.1807859367904867,-0.14301410696823408,0.012041654593516927,0.11029533965508244,-0.027179657151577018,-0.053105228659469,0.025964441491543498,-0.06221985206086009,-0.04557144182588231,0.006664229836360048,-0.004375558812353818,-0.01905330331078606,-0.0708039758659381,0.1903410729849451,-0.03724982947660634
DLK1,,,,,,0.02094955205196396,0.0030535847994102934,0.010502403745762496,,0.04616592522809387,,,-0.027769825549878606,,0.10373086987736883,,,,,,,,-0.034296413687443295
HGF,-0.026451444229959407,-0.0191427076600871,0.014024670958006661,0.06789587706370573,0.14908195964816176,0.007598715231500728,0.0214123480531669,0.014528904909923975,-0.06258484120692992,0.02569553454597214,0.04220031116187074,0.03072709944503639,0.061693573880354124,0.002968281094130612,0.013980374985493767,0.04213018933755596,-0.00952690265666514,0.07561698282667487,0.06212512043417408,-0.04796792529658929,-0.01890234831011928,0.015016730698651816,-0.02188361468069069
GIP,,,,,,,,,,,,,0.04252026060300003,,,,,,,,,,
