,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
TRH,-0.003678036625957656,-0.028750914354422605,-0.02996402494374349,0.01540722170741757,0.028702121691280523,,0.04712461979196314,0.06522001588126514,-0.028205959370495533,,,-0.01393454102194624,-0.024219219413710164,0.010681311452487607
SEMA6D,0.045009186973333025,-0.005019131500270121,-0.011343457739855836,0.04393922008440596,0.018006084746564763,-0.044623844402210906,-0.009714586027132512,0.05695460464086798,0.06319280352108818,-0.012091669004918431,0.05949271630143929,0.010103212795964616,0.05248338645023275,0.039373236084368234
CEL,,,,,,,,,-0.0583014558336085,0.011016517067801075,-0.03148645787044913,0.03987472289468739,0.05365070820465223,0.05709088571025928
PDCD1LG2,0.035464384161959774,-0.06141171107709858,-0.024035561336585406,0.026282654505680455,0.040900831513819395,-0.030282361381016098,-0.014151250478393121,-0.02117892389853476,-0.011280344231972238,-0.08399656477833639,0.05208905155344806,-0.055068195187062054,0.0930764178982803,0.046313627044823336
SPINT1,-0.05343027624987428,0.03930569434841629,-0.03108853883317823,-0.04682166263570753,0.025948670889933124,-0.019748035407141786,-0.02787054588520601,-0.01817243048066044,-0.03027889029871607,0.0777300356519852,-0.0034172202375064562,-0.01655176079331734,0.07266990056062662,0.06441899489918156
CTHRC1,0.027443227879487487,-0.0006454104241591317,-0.05088139419431035,0.017128712741857788,0.06338377387416992,-0.03139165859913454,-0.026071114444257686,-0.03132263114096668,0.04318548692505414,-0.04640697978726956,0.06243139678260037,0.01009134285088948,-0.018246390235595347,0.027934944778938407
PODXL,0.06111059960770321,-0.018111659884631905,-0.012642020108898092,0.08535907460233046,0.0137693291438701,-0.005119354647552745,-0.03112983028923042,-0.005440870511973592,-0.029192165141135602,0.015633109385047472,0.05940784677152403,0.06602841948180022,0.036053023959461,0.032383969653305686
JAM3,0.009651965749758056,0.04991054657509011,-0.00963029269091017,0.03372305896656409,0.03390977639385599,-0.022763738493845068,-0.08183588177973561,-0.043747798933266926,0.02729850870413045,0.13964605016263182,-0.046932140537351015,-0.03713292555216161,-0.018707990082327163,0.020911913976453967
TGFB2,0.06440423452210242,-0.01192455446866254,-0.011851209359541058,0.11529553418693697,-0.03245413572443408,0.020504459298212006,-0.014328359443312356,0.028867679751437583,0.06331215152586632,-0.01909575280648788,0.05590828193626918,0.021013465861618123,0.08604082598096599,0.016351202139704837
COL18A1,0.008924569840080866,-0.00789049940573382,-0.017193576093809955,0.12690938197166632,0.021881633339231304,0.008785368624523025,-0.05142533778477852,-2.3374404367039273e-05,0.002018468495920774,-0.03734671580561682,0.01742289595262651,-0.04922261532333209,-0.07732612479979822,-0.02217675111896321
NODAL,-0.025911248954266542,-0.046628311656408766,0.02432195625121189,0.06706211320785499,,,,-0.019014715789561584,0.010037835363369331,-0.043575070143188406,-0.005395611959010495,0.024596635700022233,-0.03314620425106133,-0.03597565937607575
INHBB,0.00361441088736831,-0.03852531168723803,0.015948326674300933,0.11419824624404924,-0.005409872989161925,0.0184442136038619,0.027199875196373534,0.02708235479912993,-0.003120647823563821,0.038809438220519694,0.010367266744028329,-0.04643015522046885,0.0758471723533978,0.05289662209770324
LCN1,-0.023545086087388263,,,-0.0316973519630348,,,,,,,,,-0.02449179289587246,-0.0038437685436846815
ARF4,0.041993735804019466,-0.023434654988793747,-0.03626151439044371,0.06876666176106988,0.0465891701818005,-0.02766301365274988,0.046566260615431274,-0.04722270047762076,0.0484456675875429,0.031060382601995985,-0.031242601810514494,-0.04219065174274314,-0.013394224368830655,0.05199175329505755
CXCL14,0.051790783716423025,0.007090187516697832,0.033118135834455095,0.03595570517041764,0.009422656323792047,0.0010576323805874667,0.015952427024132777,0.0238376849243154,-0.05227007038572375,-0.011781342017088319,0.05350435649414204,0.006112067984709504,0.04900754485490791,0.026707283665242554
LIF,0.04165986205043229,0.04180240815515796,0.020316700261792567,0.0766014059051418,0.03279479321620827,0.005663615779582115,-0.0377328871779594,-0.008226526321582285,0.03560846011814387,0.005448110193509001,-0.04511256872688458,-0.012058652436936537,-0.03912658412159792,0.04286158829199714
IL17B,,,,0.03439443035941423,,,,,-0.02177403803418841,-0.03110767830428763,,-0.021816917372159222,0.0334825422292702,-0.0284477553931642
MMP1,-0.010265100986773041,,,,,,,,0.04423802363848974,,,-0.015798306911934366,-0.03680207559313125,-0.02979037829762281
MATN1,0.09079741220313638,,0.0490873796155799,-0.020689304449157897,0.014432054848090807,,,-0.01126155226587633,,-0.00633828598068064,,-0.02248467550833498,-0.0018066825352762422,-0.025924725149303746
ADAM28,-0.021566765693376528,-0.022296376352776832,0.053607738299339354,0.06000696301821406,0.01167225851333018,0.014193774444265962,0.0444184257302006,-0.02879153535345072,-0.0008676461424366557,0.05489944196854751,-0.060879371816255946,-0.08728601232174074,0.07063679096959899,-0.011193816392924905
TCN2,-0.014437871320898498,-0.00939209345168601,0.10130707712384562,0.06251479872128039,0.09913344919286805,0.04610871416015486,-0.08939963626216542,-0.026692475338136852,0.006251596873734399,0.031714198871635436,0.015406837851945153,0.02788116532390673,0.06661718668916596,0.018593970573921727
THPO,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0
CUBN,0.024174335655744762,0.008811230367991347,-0.014748080335343024,0.023583876534023166,-3.301056683011411e-06,0.0033030351051788896,-0.02880279205871405,-0.032940157144188804,0.05817764826009337,0.03569023729218581,0.05400070445232681,0.08898236047866492,0.050819095571981866,0.03543989182424776
TIMP3,0.023386480904055946,0.04786429548788845,0.019952855938674588,0.04834951703883445,0.0006821103956137474,-0.015277435548335664,-0.002574355070697986,-0.037011410257480476,0.10340627923838126,0.07649243127161881,0.009026028989748401,-0.019158313155584233,-0.03959012844634241,0.03342059243595634
PIGF,0.038806329026027146,0.010926748685309757,-0.0511119820543096,0.048054075796726665,-0.012303429814961018,0.0033838388482219832,0.032423214297534836,-0.03540565127600474,-0.010132341219108644,0.07094348081369438,0.06141109663327179,0.027938437038855613,0.06690870326719728,0.057368903813789826
CRH,-0.027585871594183395,-0.0040894855278986435,0.022711754707190064,-0.013495747976451096,0.00481046871425677,0.025925455467461035,-0.032132253798480545,-0.015402904683081958,,,,-0.060868278521028545,-0.01384261552882938,-0.017518041384839762
BDNF,0.03834047935101017,0.005726981883218579,0.07484209431072023,-0.018299126665337503,0.009706619596619021,-0.024250866925952578,0.12182855915552634,0.17084018538393933,0.01388433546050048,,,-0.04342753407656843,0.06290193230794726,0.07936590759788685
CCL5,-0.030805475893557994,-0.007475170185385728,-0.005161612738489565,0.01003479289040315,0.04063234449071912,-0.004659088533106017,-0.001517420802658852,-0.015277651668241863,0.0475336402104398,-0.04993302378621189,0.01081564541767623,0.018173246471540352,0.037623593135939486,0.0009956116094397465
GAD1,0.021868294591032813,0.004322792067246519,0.053663962120270754,0.012547932127663211,0.04962108603959362,0.021259946991034086,0.032674665276749226,0.00964603178739557,0.12995417605523515,-0.03580120682785703,0.0513477497737455,0.03895674753707225,0.08063358231011064,-0.02678696325729948
COL14A1,0.01471226577673625,-0.05470457143380072,0.0008118208431282407,-0.018441730025582168,-0.0035569188057748844,-0.019526747659920875,-0.011600317850801145,-0.01808351083610465,0.056168837167567515,0.047845632186994766,0.07976777229538812,-0.04853198829781292,0.07472654182210135,0.0414622690794214
HLA-A,-0.021419230804676066,0.022350274880586954,-0.00821216850487378,0.11597709684453573,0.07161942457946964,0.005783800543484312,-0.047035894958065795,-0.06397483178974422,0.006602887370047991,-0.05819563876977566,0.03692516422748972,-0.03578951718298092,-0.07590459201697494,0.00461422467244928
CD5L,0.02275874852058973,,,,,,0.029992713685790883,,,,-0.026816405253205902,,,
FGF18,-0.02496022492360185,-0.021217220516711013,0.010170153565482799,,-0.0020874228989622673,,,,,,,-0.01387698292828444,-0.024219221356799134,0.09396057053003441
ADM,-0.05064972022007698,0.04259337871551027,0.009809466359307442,0.10003276671126493,-0.05552961871955121,-0.010335834578211441,-0.022147583766488503,0.013255441935961353,0.007273086549807337,-0.032844175097690935,0.02836886742583027,-0.038763622067380675,0.03561524937776633,0.06674846228727817
CCL15,-0.015598344650896758,,,,,0.009610976599540253,,,,,,,-0.021005328802535087,
GNAI2,0.022121815983149256,-0.04532425005001316,-0.06335395204516532,0.06266251250680126,0.0024490897002767075,-0.020920974503700066,0.02805381718555663,-0.00970117349708316,0.03654099903551902,0.05560804459536905,0.04035882340485039,-0.002020337095947298,-0.00615852432625973,-0.02136343991137532
HDC,,,,0.08024859568764323,,-0.01814797206298563,,,,0.010087247151491001,,,0.14189932330197483,0.012819110335434163
COL11A1,0.020045702514896745,0.020259734786861723,-0.04039997542348888,-0.0010719896008586072,0.014575162486637337,0.025889278864592757,-0.024781468119457487,-0.033931859818390156,0.028466381163463172,,0.1706263205593652,-0.004892677044457524,-0.0008675791468503156,0.016736048745704835
NUCB2,-0.0365159930717856,0.06590828754788718,0.010657179197007734,0.052224045467241985,0.04007761533559615,0.01480652165842867,0.04562337451567446,0.02269509611199445,-0.07115001246252861,-0.02840054116428867,0.040299817132257845,0.057225570180872876,-0.011582938413622122,0.012323667012330546
FGF16,,,,,,,,,,,,,,0.015569435623263234
CXCL1,0.009743163487949118,-0.004977516450089116,,0.09569313003074859,-0.022281230152089913,-0.013565920165154037,-0.031942978550040725,-0.01527765425843808,0.05538785628909041,-0.04229494960243429,,-0.028060128110016676,-0.022034809791205225,0.0332955277307789
VCAN,-0.03383458732007795,-0.016571689169777762,-0.04543800118250261,0.06419061931196277,0.0717180583331159,-0.0007793389264136983,0.007565978454598093,-0.014448720827188191,0.024214052589681637,-0.0935945187448978,-0.03406250812932567,-0.00621785176767895,-0.04990537004298898,0.0042056615495433035
MMP7,-0.012681528489121385,-0.001844705774386062,0.10842740157900949,-0.005381797378937723,0.05577668468704841,-0.015005048062654193,-0.023003874318637586,-0.017405878334864094,0.16106281581353504,,,0.02025813418107513,-0.03806083979967206,-0.0007365399370127982
PTPN6,0.07358501637892144,-0.02612199373586229,-0.08599678954889912,0.07620338608689564,0.04717411924166648,0.042739037943150184,0.040196250796171014,-0.0005701434327098322,-0.11264957467715636,0.04197053977513212,0.06438094533940858,0.019480191891892488,0.09467104628519996,-0.03693986724951489
PTGS2,0.03419779460154705,-0.016805407348574792,-0.008211238898627444,-0.01860299043934043,-0.01404389459527619,0.011364453775994184,0.0010758050052529534,0.09564069255272845,0.010963193514140396,0.015903108628011746,-0.04143132436063884,-0.008257765729352912,0.05013193744478547,0.05083951493162106
XCL1,0.01740912916266464,-0.023085095250451233,,,-0.029288691633154,,-0.030174537779427277,,,,,,,0.044742904599845215
CD58,-0.037927841881162924,0.031082039387214197,0.007316219863758934,0.1039062674757163,0.0020214496710229393,-0.04620000058331121,-0.018433100104467255,-0.011034111215318707,-0.04584272959793554,-0.04252454067667253,0.0825072345879432,-0.0119958087750218,0.03480598949684918,0.03129772227554975
TNFSF14,-0.030459012932770646,0.01595642121855932,,0.0016991696723701916,0.044187023578991486,-0.013250334299203916,0.021989764243205364,,0.04510189088629855,,0.14925917264200408,-0.022811926067633524,0.05570859724030402,0.0938025526034009
CNTN4,-0.017891660219327758,0.071325219440293,0.002908740650841861,-0.026962962983940342,0.01875188179225577,-0.004629484589088951,0.05112245521092331,0.06360820996401215,,,0.009661150237252588,-0.0034197803692566538,-0.023793077129374257,-0.018572363439024953
NTF4,,-0.02920163454149499,,,,,,,,,,,,
INSL3,0.023447056829667176,-0.021217216355077045,,,-0.026018078120930682,,,,,,,-0.022811923863634155,-0.028761059679234195,
BTLA,,0.012132663864741872,,,,0.0506304909283297,,,,,-0.030094489859455942,,0.00280986649920468,
MFNG,-0.02560637478888666,0.039461875565555644,0.04553811239389483,0.06473852567914745,0.02535176455281323,-0.015286389439960657,-0.06109376517386469,-0.009604090513974392,0.016937664487600344,0.02994334215572459,0.05540439218467723,-0.048260773823234814,-0.028426396546693104,-0.0404087006712142
ICAM1,0.0054657265918569686,-0.006223176258629269,-0.024925456907222927,0.12157818387219745,-0.002640138377685576,-0.02682382880885101,-0.04946550199015189,-0.011745115028533225,0.00824614333024023,-0.013590548925777077,0.09229425439947643,-0.0524282930344309,0.05152511049298752,0.03974187978557432
PROS1,0.005254825969263171,-0.017754654415718225,-0.021238886726186828,0.11321659358452464,0.0052561244657989975,0.01591986639491767,-0.05216149237721945,-0.025877546929859073,-0.045411590001868646,0.032394498921509085,0.057741825442646486,-0.0537208190869948,0.07291054972029223,0.07589233810013249
CLCF1,0.0033917245264198075,-0.0016696502567995794,-0.028188057904787837,0.03082034514151262,-0.010553547496131377,-0.036188589082438195,-0.052912175456690295,-0.01358266225090789,0.060241391748814446,-0.0576625963825248,0.06021139028576582,-0.03189025975507747,-0.01679069951851755,0.04668913269993333
PSAP,-0.015588369956036824,-0.00584738985948744,0.09093558919532634,-0.05998041830772644,0.05746085733651409,0.04451095740019871,0.011545747656634502,0.01397605848355104,-0.016684657293221872,0.01156944198042593,-0.049878864550713914,0.03283906354860158,0.0635282844942405,-0.019819966655115526
EFEMP1,-0.03711005231011439,-0.03873142662862752,0.0559441633837556,0.09565150727195221,0.048178098570623204,-0.04759200048221918,-0.055360353064044486,-0.024453698576749103,0.014914436217093834,-0.030811814356057773,0.08421569463953202,-0.027322659306085614,0.019053707125333944,0.09422479599943336
C1QTNF1,0.03067275613737206,0.009891649262935218,-0.016149010483717013,0.06309270247944171,-0.06294098666431869,-0.019749460132942754,-0.002536099549067231,0.04044157260082848,0.00373132973740552,-0.04762268280410218,0.009168578333777896,-0.018611140932698986,-0.02437389291164545,0.07161789780598052
ALB,0.008429590832162624,0.01860748848604137,0.021174702464526105,0.029832776532808206,0.002024455432376538,-0.015049581196307199,0.016323331890944214,0.10203364147454498,-0.008782763394847305,-0.043522685235899486,-0.043160088265490434,-0.01902306115136959,0.006885144345574611,0.017711825270550815
CCL13,,,,,,,,,,,,-0.025588312841792,,
EFNA3,0.013607085287641391,0.08267445017424066,0.006927523682870038,0.011128880267949443,0.023317495182644313,-0.011238570371429434,0.006499965155929642,0.03702823485349406,0.0019907306427408983,0.003199960641211243,0.07526769009826662,-0.03368407415600287,0.04874482513328921,-0.012836701836025508
DRAXIN,-0.0007850289601944209,-0.0016317026903816545,0.021836761992500994,0.11117763009681945,0.04329680171274505,0.011263522855983164,-0.03149186447316114,-0.012539211696386856,0.08126327356359875,0.10618782580418733,0.028357751931798722,-0.038079345480516925,0.0736336316547635,0.04129935526236937
RAET1L,-0.021095399309565083,,,,,-0.01447339957720049,,,,,,-0.02771436050887686,,
NPTX2,0.018970954217888816,-0.018683053219865197,0.033790388470879264,-0.0508045431096888,0.004961978051183128,0.020830229836067807,-0.006525095140929506,0.03845001069125509,-0.010799925320154637,,0.018365549959181875,0.00192631256656732,-0.03341121619571035,0.06839483750164156
FGF11,0.013830452459142481,0.006530692208539146,-0.020202104758866718,0.04261448502283106,0.011441544262098086,0.02541404768850802,-0.006679257708274844,0.01440948408480449,-0.04402917471066034,-0.04312463574437222,0.11603541871331974,-0.06972639784951393,0.029727658597362826,0.09720554071039546
CD59,0.021651176360961675,-0.004167782803418568,0.016250157168638833,0.010010672315401418,0.04387904878893502,0.028284531063882453,-0.103449344609646,0.024560500038723974,0.0038048346458234117,0.006902620049145792,0.09756279508681778,0.026856921764065653,-0.01718382235640169,-0.04277681390759266
COL9A2,-0.006149385404097609,0.011234934376509378,-0.01208845250379803,0.021556209586417966,0.028645702033082785,0.018099893040352893,0.0021710842643602344,0.04228899443756914,0.05869745892235595,0.12906695706404284,0.014956458414237836,0.03948334403410326,0.10742862050592862,0.12378074860276811
DLL3,0.039980646233424746,0.012103456773728458,-0.019353513835837655,0.05951234628890491,0.014933892839911882,0.03676417787367004,0.025919588883217035,0.0393731275701783,0.10164401564929237,-0.0095813005527023,0.08233131174577901,-0.013277494294343668,0.06699439451934285,0.033946249775414224
FGF5,,,,-0.03090298113717571,,,0.09912779788209757,,,,,,0.014259073537992236,0.11995935163844244
LIN7C,-0.008653211375696534,0.022636832011390124,-0.05440719295370842,0.049697781669984946,0.02671705677800537,-0.017779920715260723,-0.06480826869436085,0.018530137214317642,-0.06434379546138626,-0.053596095869068966,0.013264560567938911,-0.06291544528450192,-0.026715777496715325,0.08010840402672152
GDF7,0.01756735758664193,-0.005969333057075094,-0.03194342472373126,-0.0017839606712462812,0.029077541994792067,0.029762377333167774,0.013219025735259675,,,,0.009573093563742235,-0.018544762580952147,0.06636980991848111,-0.03962938041008833
PSPN,0.04120177558270193,0.007387547553337638,-0.06386028834913468,0.008836776167147137,0.03970863644507824,0.03562986528260498,-0.0010784600851160289,0.017471000869524467,0.03913358436141041,0.0011022703763900487,0.05755603133174228,0.039684694691587606,0.011255901607164878,-0.010413173483564535
ANGPT1,0.004249813938128496,-0.0385905557789416,0.013770444533302392,0.06749557342251855,0.03228932665736095,-0.003521062402614785,-0.01922505274166661,0.0015447812942472987,-0.006967292855529881,-0.005997939241331751,-0.015458582923479404,0.035305840148532414,0.061666386491017564,0.013916583153955246
PNOC,0.05294937952201707,-0.03518214665670738,0.01401623268126316,-0.03450897204180786,-0.014884747289879515,0.02044636201666174,-0.03590340959839372,-0.006502886244874108,,,,0.06676911376905979,0.012100353386901855,0.028676320325207387
L1CAM,-0.00949262256385132,0.01919146844818537,0.025053426026387365,-0.017435671489895773,-0.026779167344102704,0.11515651865932618,-0.01220126518619231,0.10240106902294886,0.05084623201406899,-0.017912367855912287,-0.05879129229655006,-0.04732755130442117,0.0468459075237347,0.060329174335019324
APOA1,0.028001498476318467,0.05823014962673228,-0.0089635618327826,0.024326517625471323,0.008060242073345167,-0.02144439306199641,0.005041626810797462,-0.03484045990982091,-0.03477851835681523,0.029540713182773806,0.02060973954657488,-0.05148437413081638,0.060876081812609596,-0.013124355979784503
PSEN1,-0.002979861457893737,-0.02571680713607925,0.01727665269572753,0.044073884343996075,-0.001572667481486391,0.005237463907853694,-0.011632769671580051,-0.011505191089003296,0.01647024062939536,0.0030048688935976533,-0.028709830789826973,-0.020292339260283822,0.01569548974996848,0.05304232841723672
CALM2,0.024922683719286257,-0.013575820771151766,0.05366218146271849,-0.1177812391021559,-0.035782444955625214,0.08484035064872997,0.036873915099334915,0.03981767249283958,-0.052704359017199505,-0.03301516034832465,-0.02784340187626723,0.03964999405274706,0.06964005904344905,0.02116837056901322
CLEC2B,-0.005511385613773243,-0.028200119598651097,-0.03991813403050555,0.07308266777284335,0.011421642566843434,0.031150515520483667,-0.052234512795249294,-0.03414687747212813,-0.047552590819306385,-0.07779353125445006,0.012679323067119271,0.030619604397347254,0.05607002101075448,-0.06004821032475961
NTNG1,0.007732751556344742,0.03842811056544921,-0.06226130911949846,0.014494037628425804,0.0022526744874094983,0.054531723229013104,-0.012201297630658572,0.02909365884860846,0.14526886012107076,-0.03009246976758568,0.10780876491905991,-0.04480268642136524,0.08430753434716454,0.028217161684816854
LRIG1,0.0407912621367105,-0.005132175973172996,-0.011119424379648855,0.05721690743845779,0.012910426932818539,-0.014978913634272116,-0.026995453547832893,-0.023301427384021724,-0.0197410185899201,0.06435535537725759,-0.03814184801985634,-0.0062615059952225785,0.08201739777275609,0.01489663112516715
CPAMD8,-0.0026107745046254844,0.04404434162447308,-0.0004186641982582337,0.0005345845328089939,0.009685244135806724,0.06884859573199388,0.03179932199991582,0.012296343635903866,,-0.038793622793462317,0.05534107367558278,,-0.030136064999279098,0.042150175951730894
GHRL,-0.011055074355719846,0.03819844816493488,0.0309267114585813,-0.007371452661375529,-0.028120871050645115,-0.012084075190039702,-0.02467462187637058,-0.01437279109845134,0.018403446496419645,0.20075569055156564,0.03331096166833362,-0.020059761220872142,0.09390137464589209,-0.024770619493457414
NPY,0.03381984173628905,0.0024583397358409276,-0.017614666501457366,-0.05439807648177207,-0.044419012835485785,-0.01050869102006326,0.019500236001209467,-0.0008366012332065212,-0.06336226169003241,,-0.030377167880128498,-0.006887853317697567,-0.03631818407233963,0.0012406975614074783
MMP2,0.0637893174831647,-0.020780115607490723,-0.07142969633701002,0.06282271813655446,-0.013686072330339697,-0.03774383156778883,-0.04025936884967072,-0.046699886707867566,0.010473417194581815,-0.027950693192310756,0.0020181364759265406,0.007196005918768817,0.021272543357353263,-0.013525302302423662
LHB,,0.034021750452966314,,,,,,,,,,,,
PPY,-0.03557101203168328,0.042634263188528095,,,-0.021092005615370484,,,,,,,0.05199242675345878,-0.020236976730873765,0.06171226780741521
ALKAL2,-0.021231754607704517,-0.008036368981315855,-0.00825790842008503,0.031567219228862554,0.010329207016500907,0.0123740008899024,0.005900374510548894,0.04431673469970671,0.01957748390120888,,-0.04208572544411178,-0.03543657631999895,-0.02006395876838697,0.1265925822193396
CSF1,0.043622633411829134,-0.021531800829065053,0.01201348547254942,0.054908880196222296,0.045291996748979976,0.01494510080893331,-0.01242264595704435,-0.04758390536813298,-0.01449972375128052,0.037164954377008196,0.02107254505041795,-0.046835324221171176,0.06221476713182804,0.0200406102598069
SEMA4C,0.04006146231502139,-0.046834136766578605,0.018120503912227384,0.0639139194045077,0.027646416847924026,0.031048098824871403,0.0037618410175421866,0.015087750371815254,-0.025483325654397305,0.0032057724818546863,0.029122956231540428,-0.04754601791781472,0.04973185094487703,0.01783478683400229
BMP8A,,,,,,,,,,,,,-0.025814599247120165,
ICAM2,0.02538763641462153,0.05489500634563725,0.02589227379186776,0.060432124379202944,0.029570242372315408,-0.03675002806329992,-0.05611102596035565,-0.004713740785580398,-0.029002710198024435,-0.047895171227661223,-0.020709011447823663,0.03594291758476629,0.05521964116401124,-0.05391641683336297
SYTL3,-0.02948833753634305,0.0043907906687950275,-0.039839221225943675,0.044189278525932324,0.0010382740727615909,0.01627148724396983,-0.006015022152677447,-0.03516125087686794,-0.032140624840120445,0.01448764308597957,0.10228938740584868,0.004199408118657676,0.061520100230298046,0.017133868377908774
IL1A,-0.04026524941879965,0.023817066511938143,0.0064583831510858225,0.0033577633297728958,0.03038635104378156,-0.01677536168716618,-0.01213842522971774,-0.005178666027760293,0.07029214819421588,-0.0014419291742534112,-0.012304374092168386,0.023185730512320674,0.019683515601101476,-0.020484698408811355
HLA-G,-0.032460782336366976,0.0019404114214909055,-0.022378277073573594,,,,,,-0.00700641269376844,-0.03399158647727322,,-0.0336335950433012,,
PGF,-0.0024242388951784626,0.007435042375763875,0.01406018074555533,0.07232838727190415,-0.02344931319580029,0.017322618745481824,0.0640655482683007,0.004694990415549837,-0.009500856676204853,0.014824472116461136,0.15063858412469885,-0.02066503628119695,-0.0018345813259768719,-0.00033512463161975776
LGALS8,-0.03976996894274874,-0.024698827587386157,-0.030794054480526335,0.05768071737105904,-0.004595857053205795,0.008869861890608151,0.028680219808492953,0.06388424783510017,0.01542259500952388,-0.008763985137618887,-0.006849738773422887,-0.026044142760382923,0.023315761628664656,0.013101681450154248
DKK3,0.052293441217196826,0.05217575736354662,0.05164777113330909,-0.08014923479335598,-0.049209430288223936,0.05203161231093909,0.03613764086428006,0.0034958619540089784,-0.025904311074419303,0.009936083262173233,0.04087965989149166,-0.008782156220587287,0.11956750461419535,-0.038940973430798706
COL16A1,0.0302490304568822,-0.03278422379417345,0.005899929631220962,-0.02172131227506674,0.048141533608455786,-0.002267125314991594,0.0043037349538496686,0.002817748383016855,0.026008354388091834,0.05250130407880529,0.10478414714394896,-0.04613080699221852,0.04850397247307507,0.016652907606558916
TPH1,0.0056832225363501404,-0.012962669433991414,0.05724655714449888,0.13207146241172713,-0.025030321071667257,,,-0.013552786704128428,0.15341332661742843,-0.03257766921371862,,0.01076638753680691,0.05676697892041267,-0.006567393896316811
TNC,0.02432047830652322,0.006676738830662408,-0.031017964021854028,0.11664594053396626,-0.0011533918950274627,0.034158353305344044,0.019383014969439467,-0.07602519176378501,0.031017190036712494,-0.0061544872768422975,0.045395311802251134,-0.07304871778800742,0.007891313628650268,0.05026469742773913
TNFSF9,-0.00791977958162284,0.050779820022642315,-0.028696033311441136,0.02824725871557851,0.015503562737286621,0.052093728802106325,-0.00957168870502094,-0.008281338293966947,,0.0551251409309316,-0.028961543942185277,-0.02865993353200152,0.08468210872090291,-0.02632679939961788
C4A,,-0.02591259766031629,,,0.019944188801828102,,-0.02662466748183474,-0.011913414354950008,-0.06059110421535265,,,-0.01874034763054417,-0.034763303033134484,
CNTN2,0.05687179969380474,-0.0029366264163346372,0.028983082740330735,-0.06263029119864687,-0.01854931011624777,0.02534982142366813,-0.03499625240563476,0.039598336039511184,-0.018168622784039017,-0.004542905621377275,-0.010619671231612062,0.017734238823272415,-0.008814019999016003,-0.027256096375379093
F7,-0.0232523102837834,,0.10449227345929508,0.09143789437175971,,,,,,,,0.001219638368792105,,-0.0347334362990123
LUM,0.005534731225382476,-0.047246271813155,0.01763324786398318,0.12893341570919772,-0.020340505123993304,0.01094666609366281,-0.006711958795215399,-0.009496819262020324,0.01478773703966905,-0.01609887379368205,0.04549992924550751,0.0005467062354407972,-0.03236366493918534,0.05692034021888497
BTC,0.043044643382539695,-0.032757745504608235,,,,0.06298048056378576,-0.032448189024157914,,,0.038451828311692145,,-0.01794612641569144,0.11489026990125996,0.020266687655719852
APOC1,-0.006462955474995217,-0.043198552725478345,-0.04954443686026906,0.11358944038147367,0.025456132429368724,-0.007876692021791143,-0.007749875124199638,-0.10128255661021615,-0.07162174752941647,0.014023971420110803,-0.045753510558348115,0.0608757144561113,0.15719089293406172,0.0186553007097056
PKM,0.029124894583513656,-0.03418803337899727,0.03940614330360182,0.03606121867012714,-0.005563026980409089,0.04070644837929063,-0.035085426725986094,0.026452222981388083,-0.012991075122422535,-0.043599435247372795,0.1190233923596582,-0.051732026308873566,-0.027039712799301865,0.05731512144961796
TNF,0.02716948625503037,-0.007808970858299087,0.0121855315224097,-0.011176373141034928,0.10091449590101786,-0.017666650863334278,0.005446012195465353,-0.01639848412161666,0.049976444639082594,0.022004329341150416,-0.03756329955919072,,0.11094946692254176,-0.027032745461008603
GNAS,-0.025984797371961837,-0.0019466449085535616,0.07060008933132654,-0.03251531464114137,-0.00450829928167931,0.018043550385281097,0.01807982083704445,0.0013013577785097644,0.00947095851704566,0.02031390555333125,-0.07037368994025393,-0.04094658437928352,0.004974909793349822,-0.05918813347039894
BMP8B,0.047864508210399746,-0.024930522107002483,0.024291376443170903,0.047646071755149545,0.06084342563116121,-0.011730474582926831,0.008330854179893326,-0.0014168224853239382,0.10366551666199254,0.08720051071933511,-0.0369597667778512,0.00864608953212538,-0.029151681983922362,0.025573567169936605
LIPH,0.03573370982550643,-0.03282786064034469,,,-0.020159667978965654,,,,-0.05159602132842744,,,0.022136710544627246,0.022753611965179485,0.0796706438552121
CCL28,0.039039587018467825,,-0.016955827056044166,,0.0059081583759061345,0.006730309505843621,0.03596343347154202,-0.010747948591423221,-0.04692527011132095,,,,-0.02004509213479361,0.04592787303289706
PTPN11,-0.008267971270361054,-0.025339337781710387,-0.03411698556575891,0.0036138440288328954,-0.027900310536851602,-0.027830195084851954,-0.06795281879370352,0.0025004968590902534,-0.018590995135369385,-0.008342377388611256,0.023496364169546567,-0.01768614960760007,-0.014301935853626043,-0.0694160785622002
ADAM12,-0.009919393336178282,-0.002495298607953833,0.018927263982979264,0.06920525239953741,-0.002973611445535396,-0.013409010334495371,-0.03803423499317462,-0.019599066355879526,-0.015077148163522973,-0.02210648519245277,-0.0020822478044405022,-0.0470122373787601,-0.04342094649437091,-0.009243085251690696
EPO,-0.03202575448174943,0.045417131484038024,,,-0.00740019687000422,,,-0.013552788694401057,,0.03902178147371905,0.014647554407130689,-0.01774237084480108,0.05705223224778936,
