,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk
CXCL1,,0.02043701579010319,-0.011232953602915095,-0.05522533741418907,-0.043051005686596,-0.06911087299162894,,0.07066833015125852,-0.014801750251004962,-0.0024052371950332224,-0.001201161098250385,-0.050759652102197,0.05494542791717636,,-0.030856455836356145,-0.11260773776667907,0.11539423517531235
VCAN,0.03778363970822835,0.0355895411790998,0.12515766015810625,0.1527312485625108,0.0007126267370674016,0.2256245273531121,0.4578091218496624,0.24896323447300853,0.01819875655952294,0.06669572584206139,-0.0381308824157555,-0.11026839728933359,0.12439510490277102,-0.025887231210606012,0.15378327066106234,0.19615237466396296,0.01248605001812066
MMP7,,-0.06779669721987645,,,-0.025853633933500864,,0.09392776221737746,-0.0009268995436873691,-0.017556911657313552,-0.028121286279466067,-0.06643394982704201,-0.045648870859898626,,,-0.08268438336389104,-0.1699078766259271,
PTPN6,-0.032661635022423245,-0.04155566695570471,-0.008290068514411032,0.0775791486872114,-0.032161098615553385,0.06209912768121,0.17867349062566504,0.23112468746469564,0.02393070844030863,-0.005662795984476133,-0.021284230571194624,-0.0017961756108464994,-0.007246359457757864,0.03006352755306789,0.001334534694627086,0.05880258634295369,-0.061975225563202334
PTGS2,0.013784233340751037,-0.050009891659040843,-0.02204974303850069,-0.05359895538743658,-0.02833393701624948,-0.12497421442747436,0.04159625306399042,-0.2977905104970348,-0.02869841049458325,-0.01327612859191986,-0.015544901297008775,0.016073999844594986,0.04779876527722382,0.08216366349235628,-0.06897716649110798,-0.14742125560684552,-0.00712768412467653
XCL1,-0.022977666598486688,0.0030749463580874653,,,-0.01414925377503085,-0.03702048009856046,,,-0.014427560864845953,,,,,,,,
CD58,0.06357916420394481,0.06521200756424703,-0.021506464012380537,0.039501900037544196,-0.01070050370982956,-0.026890987434056695,0.15920054023383506,0.279589125380848,-0.00172319763269526,0.035427055097532426,0.03645052414378322,0.024907090855281255,-0.03285502580720355,0.033674729867367734,0.08957268919799803,0.0436240710661338,-0.017921741054518367
TNFSF14,-0.04687176396620636,-0.024544906832197764,-0.012803275195598958,0.06776082949097699,0.0007360100638369803,-0.05477496150264981,,0.13445393547405282,0.013512534067834574,,-0.03314902974020614,-0.04655295737976008,,-0.044032188073684426,-0.033581461738751886,-0.014658321339802192,0.047125676782077734
CNTN4,,-0.003143898682160465,-0.020171605313721454,-0.009832167236232559,-0.013654137841532034,-0.020510711357138032,-0.08964484817712429,-0.17205404301612037,-0.024076941549026558,-0.025258399974977717,-0.030929732795335098,,,0.016467548196387943,0.021993891359753475,0.1873046603617369,-0.022771645221849476
NTF4,,,,,-0.0017096252488220177,,,,,,,,,,,,
INSL3,,-0.006242357549547624,,,-0.013004398524275188,,,,0.022440330051901825,,,,,,0.04321120293271972,-0.021452586078601992,
BTLA,,,,,-0.020641932552712232,0.06594046269575911,,,,,,,,0.026367291999667156,,,
MFNG,-0.05794966248191439,-0.011578526747198092,0.0033817624532111344,0.04493812718661544,-0.029154496367814434,0.057021721557686034,0.2670303928277795,0.27893466411869583,0.005822850452493883,0.045142711081984296,-0.02181576686579611,-0.029707473035659498,-0.0031805851744898727,0.05142425648566142,0.05233783271517428,0.049358512184802174,-0.01923572489565541
ICAM1,-0.017307805050797046,-0.07987237469229894,-0.027687641991819705,-0.01865273388488542,0.04651158252168798,-0.13386401374396834,0.143186620355208,0.2890341440832722,-0.025984242064197357,-0.01744368396780526,-0.06715393506497806,0.07537021293073531,0.0528790008906813,0.03215539283855902,-0.03433657228954042,-0.09956772543039501,0.06552160605906929
PROS1,-0.059082222312580646,-0.04291146769351969,0.008046657501131968,0.005961254430653878,0.010871758623112139,-0.1333344163345004,0.27832811194254325,0.3552189687672103,-0.050962064341650674,-0.02469920741393947,-0.0223016327156088,-0.033813135886097974,-0.09973682677770843,0.08000648383290405,-0.06917833977150432,-0.05281983306301192,0.029028479201389786
CLCF1,0.08775158414450218,-0.016249658883029455,0.031843998659486526,0.08791934131849621,-0.054863625926850935,-0.1696114358670049,0.13250509349999015,0.019354602134768775,-0.005075820151854467,-0.010107948865794334,-0.08298313023220846,-0.013242990561958809,0.01146028859732261,0.04996657196168986,0.007696502916588934,0.06661857957126317,-0.0638059268989255
PSAP,-0.132345942274452,-0.0967745226202379,-0.08360039568068685,-0.007167899803887776,0.03172853462667837,-0.13735254955957552,-0.3990769314568043,-0.2825481510224828,0.16016088968450573,-0.019530612628208117,-0.05483596653073701,-0.09401129550439015,0.021327992172623128,-0.10227192235814334,-0.11730184682093837,-0.2304958238743534,0.09609900670869273
EFEMP1,-0.17919681578227592,-0.04426718609890967,-0.05918819927398244,0.04279905410933149,0.0022936291077939697,-0.14042031061825355,0.16194753171873902,0.25482836127908776,0.1032201251040488,0.020553049570045317,-0.025116831744515136,-0.07625173804983074,-0.03989663092309956,-0.0016518457708472128,-0.13390474343407863,-0.019984820462405545,0.05375353582711993
C1QTNF1,0.1446522491328068,-0.0021468305548541814,-0.01708760099280127,-0.08713911191198016,-0.018732486564911267,-0.057101857098989274,0.12048329098916635,0.2771219071718847,-0.07218658210378368,-0.041125433992576094,0.008710346700240864,-0.06430672904524526,-0.08016239767132388,-0.03125563361473422,-0.1519389457563815,-0.24560512370334292,0.10390084162231433
ALB,-0.0668286448224483,-0.023467795391817554,-0.033992528929796845,,0.04202059255767417,0.0005901732926134528,0.09792756310325285,-0.08064606323235335,-0.04698813655491897,0.06489060890841777,0.00700227453215111,-0.059885961291558036,-0.043522685235899486,-0.012015216385490498,-0.006989064278409696,0.09441146885471186,-0.048150966851235925
CCL13,,,,,,,,,,,,,,,-0.032357176506198716,,
EFNA3,0.07582719414892099,0.02121147208428237,-0.03821288359631422,0.052410425343992886,0.030148045898271116,-0.09566770302134166,-0.13773080456791503,-0.26638915024590354,0.08482242924298067,-0.007136189829569016,-0.04229400871103761,0.03791082198871642,0.04859561453418923,0.013947979709689183,0.047652329665032536,0.06311254472811657,-0.018539580311736577
DRAXIN,0.08381618533080706,0.004352973542783584,0.026408698192290844,-0.014812113562551632,0.0033158078207420174,-0.03080784199092779,0.35470284123683793,0.300472472939308,-0.12041553751529772,-0.00044073386391718764,0.003080362967558775,-0.05631423036966578,0.0698848562088597,0.01343892293370018,-0.04836269657929614,-0.15920494799215237,-0.027512244396329745
RAET1L,,-0.016999389040746063,,,,,,,,,,,,,,-0.0017054468498189175,
NPTX2,0.05870881254114885,0.04379009393134109,0.020120386044006636,0.11016519571102625,-0.0013446857326443445,0.009536948413033784,-0.36438635416750953,-0.3932335871083027,0.10358118780292727,-0.010976341971910398,0.01658683619528678,-0.08668143226841236,,-0.008865138933847551,-0.019117499112540026,-0.046969513082789995,0.04377395603985111
FGF11,0.10739069692965139,-0.030545481487755426,0.0499390920099466,-0.023936646070752618,-0.009217631731254054,0.01144017703018829,0.32111303877705444,0.30867814552596384,-0.040172677972516925,0.08141710398284875,-0.006814975703383335,0.007956921217895135,-0.02111640922908465,0.05108614815844142,-0.058973588097946346,0.0032977211139122433,0.06412076865947414
CD59,-0.07752323556702892,-0.07394530963018199,-0.013131622068408838,0.031415680650840466,0.07683927434722256,-0.07769948341325536,-0.281917999990022,-0.2067543464434639,0.027792044466403185,-0.025135132195847038,-0.07114592010488005,0.05409351125050556,0.007520591910521091,0.016956449114393757,-0.07357860203677476,-0.11199207313241806,0.007152854068605689
COL9A2,0.08445633438698973,0.04404411624620342,-0.03313987788503382,0.1004992819645459,0.038247494034698,0.1718831673996901,0.24089327761318327,0.09808123050085103,0.006878448771206846,0.012102946398587954,0.03579480651597695,0.12737338938751772,-0.004443849194844807,-0.015054603710591256,0.12916803187178097,0.21443862284688203,-0.0011708198453257393
DLL3,-0.06881824142608593,0.08903297654824588,0.08839619125360113,0.07298447950199793,0.05188832380977228,0.06167036521710157,0.32703197334046824,0.13057031709352865,0.11894198301600047,0.060511726075000105,0.14410583282113834,0.10636515056217735,0.03732099814673827,0.08529448125820875,0.21707437550241843,0.34038624279444774,0.002719106562389371
FGF5,,,,,,,,-0.06385589825717711,,,,,,,,,
LIN7C,0.02911507100836953,0.008262094769033404,0.036841422684608015,0.046555898750212155,0.01330101897549896,0.019954441554024566,0.05388822841068621,0.11792764072359554,-0.03528178973032775,0.04868234407713306,-0.06634756010875285,0.0017023042998706801,0.11791552501380491,-0.038882000399740616,0.0668981832059187,0.07851798632844949,0.06751612883087271
GDF7,0.026012863428462648,0.04232471432531205,-0.02164556788939046,,-0.023203643611650178,,0.06177553551069189,0.0037315041387502605,0.05696339598111088,,,,,0.03248450814871258,,0.06502866205158751,-0.047380863820373625
PSPN,-0.016252839114542394,0.025086049964105597,0.03710316839057963,0.08726952419323074,0.03140797877362379,-0.002454435609138327,0.04279671932090381,0.0785915109787029,0.018696784407753804,-0.017306588908443263,0.014734138199779765,-0.028316102306222765,0.00795524128924706,-0.006095215692710064,0.05549852739536829,0.10405120825999746,0.036461705682567506
ANGPT1,0.1581251897695404,-0.059109780088996054,0.016896597772063992,-0.029094645965388827,-0.06769917462959199,0.10449602587330199,0.018786597935101092,0.28130409215792135,0.039267375942144876,-0.03887756003174735,-0.032065999657495334,0.012462029779475503,0.24141623214416527,-0.004281333329097447,0.08188085298750607,-0.0022650069496131923,-0.03381930365832898
PNOC,0.04594754669115478,0.02432453988153973,-0.01399843895138342,0.032986069375782294,0.010591296749086316,0.014476531190905757,-0.2153773870516684,-0.31517939926551675,0.1181621067920068,-0.011973320046122529,,,,,,-0.03822279113157853,
L1CAM,-0.036905099892729804,0.013272918905546388,0.07725555328853785,0.07137910092844386,0.01780935879520563,-0.08268427080662694,-0.07616083508112459,-0.206809175916912,0.058575022432624156,0.02886888260020339,-0.04049328698300339,-0.017723965639962234,-0.03650638063039053,0.07272152643337515,-0.06745958501123675,-0.21775035963259629,-0.03519899176221416
APOA1,0.0775617542353337,0.05722704058469116,0.05058796061655205,0.00860164338031404,-0.02025220208152776,0.009913864888943188,0.11997109053248466,0.11410173121223585,-0.00888673123056927,0.030606052643519458,0.0006460612238191506,0.07310584602438186,-0.06475004072438816,0.03526844763702568,0.009003073190753537,0.10861553091015316,0.07453851132710534
PSEN1,-0.046533381589655066,0.014440899239928136,-0.06228931461726741,0.03854044992467862,0.0009151902556946824,0.04253956400530099,0.08393476906492023,-0.015424988549165027,0.0426732465866848,0.05738373843304916,-0.0715681063991971,-0.03743496750177917,0.05872581600855059,-0.018327211542072456,0.021628767466965317,0.009305801255258856,-0.047433753972172726
CALM2,-0.042673860539003294,0.01679518214263408,-0.014206317667663924,0.06608775708923129,-0.031898924767478146,0.18088435492795116,-0.40180054071421883,-0.4601019306586374,0.07498618298151104,0.019235078323500444,-0.08670452560007404,0.03106524504016863,-0.03202081338349046,-0.025808702614466248,0.04197976458445595,0.1117519486270958,-0.014498457348770886
CLEC2B,-0.07564718600183414,-0.06546870010315181,0.01744011289418278,-0.1010001895801065,0.06485049419006504,-0.09425882711692897,0.06719654103949675,0.3637451098648988,-0.027143006132805427,0.07101308242633875,-0.02333289721540284,0.02719824730578315,-0.09962886660329238,0.023892415290587794,-0.0868976090548423,-0.08841598596249127,-0.016607439753914984
NTNG1,0.020405306668604073,0.004164056840719073,-0.014191896783646626,,0.0043402237057872,0.033603141681311975,0.06363611769285575,0.03987098508323374,0.013170639831644588,0.010146526424865056,-0.024368745866307325,-0.013595075643026313,-0.03009246976758568,0.12266226883209658,0.026942511545138773,0.16341380225871774,0.04906105925430236
LRIG1,-0.0053473502005531,0.05267268573513432,0.0753865359722398,0.12628971804761333,0.000909940932936004,0.24841413290398906,0.06146866797938938,0.2324716596211361,-0.0867448311351335,0.028022799589195378,-0.0122030995569329,0.041123738528908715,0.07617224755929192,-0.010272368239758585,0.1968645640785659,0.2787970949567235,0.04867946242169932
CPAMD8,-0.014504718119246536,-0.03415353032832011,,,-0.015381883002091288,0.019668581146939822,0.008772713079190232,-0.026680603751954753,-0.01795362758072324,-0.022037347440925045,-0.027854609262153916,,-0.038793622793462317,-0.05220190757536035,,0.013319915896920134,-0.049239658009402394
GHRL,0.08096208230694751,0.015918470538753136,-0.003924572325762867,,0.006427042952085111,0.08845938773360905,-0.01925815449807009,0.038439285718656395,0.012103710634050475,0.0437138144362293,-0.03752906492421035,0.0875941769825425,0.01790243089017904,-0.011528427015970394,,,-0.04903078251117467
NPY,-0.041008677463030024,0.08490374370783052,-0.056621976873496176,0.10591143417303918,-0.04608245120225574,0.09908997967295248,-0.27046030898433254,-0.2196974703984426,0.015091953315355658,0.008595718984507079,0.012576332889754049,-0.026457531989438173,,-0.04176153708419572,-0.06429456311074719,-0.11885235302826938,0.04092014453476503
MMP2,0.017010105656760272,0.07738279468659662,0.0013835509759719514,0.1809628525108019,-0.010568723283098174,0.03915359396490576,0.25608903419163953,0.3598049331130663,0.05457341361978871,0.03709618584134824,0.02882104195665211,-0.032299191795145565,-0.02035777466929146,0.10522432232977563,0.001676834100000465,-0.0017666132139731918,0.05984496797950083
LHB,,,,,-0.013396458450983036,,,,,,,,,,,,
PPY,,0.03083300031064563,,,-0.02331932704338391,,,,-0.02942165859664246,,,,,,-0.07683110914299822,-0.036033164162956176,
ALKAL2,-0.02895495615020703,-0.011035673679849138,-0.01737411464651593,,-0.013201828804578411,,0.06468945487107212,0.04413335936068751,-0.02150884722616156,0.019506175366116204,0.044076063516359884,-0.018735140178094408,,0.08536762840695106,-0.04679775468668728,0.09278502249394703,-0.029074466059509037
CSF1,0.037087477099787755,-0.00882567433890358,0.022790004926065296,0.04310255576138747,0.014200247587981439,-0.08536016026182265,0.2633130373879532,0.1864124000505289,-0.02058076464929643,0.014578835828354104,-0.054113714623707995,-0.09934358598702907,0.019781463362103402,-0.0020930004555909675,-0.022926571333180178,-0.0992348006848498,0.024108166075568847
SEMA4C,0.04970262556430644,-0.021047091787084943,0.022148267022286415,0.054098526435946856,-0.007592089489778555,0.06854995296248662,0.14333855078264926,0.045843673040042235,0.014833505162888205,0.049426870761341356,0.009134637812907822,0.029272593791700354,0.03921607691839216,0.03742139946678112,0.060598582958534174,-0.018767617483417532,-0.06391791531101772
ICAM2,0.04853260606192446,-0.045237421146843995,0.005013394091983795,0.016627715939558727,0.04056940534854886,0.01613673311850448,0.06281540011660383,0.22718599254213007,-0.0010920796298117877,-0.027542150046612097,0.06173671900098388,-0.02755153530555325,0.027818181069019173,0.09107118423680023,0.04333996025319188,0.07154108779971716,0.02097438002314435
SYTL3,-0.05359265197690269,-0.01830884086475807,0.015205240412965903,-0.06533518735169119,-0.054882258859959274,-0.022142978919015354,0.12985081488216976,0.187778880219867,-0.039455570529623535,-0.008217213654466633,-0.04784596858876829,0.032268402223313876,0.016341334042385584,-0.03817774628594739,0.05218076688865698,0.08329466253265991,-0.006605353085920775
IL1A,0.008720815493393297,0.01555700573882844,-0.03466768815600428,-0.04114968941907186,-0.030055694789242537,-0.02359973426816271,0.002697290878041136,0.16468139914243038,-0.03421877231055777,0.06744237042982762,0.018913478165428276,0.04622324675846052,0.03658960648902074,-0.019967095573038645,0.019945316761673784,-0.04149417617365975,-0.05607007957827544
HLA-G,,-0.026158000586065076,,,-0.014149252497234394,,-0.013458489686492534,,,,,0.05391599263844587,-0.03399158647727322,,-0.012483915276742268,0.023186018037222488,
PGF,0.1270882504278035,-0.06606621730955824,0.03220062017526768,-0.04537590526067086,-0.002332782982355054,0.03536077980631934,0.16331208206540937,0.36462295391648036,-0.018350175129952014,0.05816540823051159,-0.040219749079510904,-0.028916528519755354,-0.120627962749664,0.06541164351396297,0.032897578099304575,0.1779822574648468,0.019099330025366956
LGALS8,0.09266723169996599,0.047787334038357714,-0.0136660992092522,0.07352532541631629,-0.024750129564642263,-0.02800228098031434,0.023336577324715755,0.12602667552105043,0.041644047447725235,0.041844498255050454,-0.013925883616288723,-0.05687588733042315,0.050769122171553466,0.10877564260993042,0.002636027361906516,-0.024245645607402364,0.04535168789326135
DKK3,-0.020458697487417594,-0.03221824216406341,-0.05880417948184886,0.054260842046537854,0.00940656128985951,0.09680842068719038,-0.4659636961284786,-0.33188249768968187,0.040724816993134634,-0.02871665969239189,-0.07326868283936729,0.049551107411735844,-0.06816460382707815,-0.0009045065515125105,0.09614964458315681,0.1043775491801366,0.014100419171244412
COL16A1,0.09639578929436005,0.010930844824672437,0.03139510350263125,0.16155782011950515,0.012398637832947932,0.17016244185780174,0.10780113369376707,0.09685938859781978,-0.02895239266982158,0.06113436051850764,-0.04946143220450944,-0.07502528939835972,-0.004626753621406789,0.04686554116859174,0.05013582887736092,0.08343456786381623,-0.015032016661716479
TPH1,-0.06883558451073718,-0.0015627189146042015,,0.05484122185833707,-0.025747985530036807,0.0032840349339831165,0.09763895725663616,0.09058517351536363,-0.019414924299065325,0.019586155185254608,,-0.06286806378169031,-0.03257766921371862,,0.019760637795007835,0.042178496132266846,0.038102734446156715
TNC,0.05835646007938536,-0.010741610292070694,0.00487193199124186,-0.04237041683517171,-0.002551452829341489,-0.19212176182302113,0.36916901893461945,0.42637692711388114,-0.07450579906556734,0.01351305328185254,-0.01966626421292428,-0.047183062756279426,-0.025313964385002233,0.019827196845660894,-0.1769378831463014,-0.2875560801563576,0.05454248815878959
TNFSF9,-0.040458203686867,-0.03415352678262381,-0.005839264088263958,0.03410903522459573,-0.010287080500865391,0.03085772548695015,0.037380450382548794,-0.16464947126177884,0.0076075751856954825,-0.05008811613989652,,,-0.0330548165015517,-0.037483657888178416,-0.040515048685687484,-0.030536704657551022,0.013104577157419766
C4A,,,-0.01712141121588287,,0.020072814383893994,,,,0.04437258322475994,-0.012204281108891199,,-0.03777466836019593,,,-0.012272361099766928,,0.04976285177001332
CNTN2,-0.13929672762475342,-0.009262011223681444,-0.07387567356577669,0.11210013297881546,0.02618229592743937,0.1045172464354949,0.11866257603214837,-0.05387793193516448,0.0603339792302455,0.015211738042931617,-0.041862293761472304,-0.11453398827516129,0.01983303848576202,-0.024175969987957343,0.16328231638923285,0.22015599731510735,-0.08907303515944369
F7,,-0.01873750113992622,,,,,-0.007805896138363151,-0.02475029917647371,,,,,,,-0.01593295963530773,,
LUM,0.07405477875468802,-0.010853585954662128,0.0652029722485907,0.014377237851630281,0.020113461043695068,0.06982094593831593,0.01832845679721533,0.3803798038104029,-0.038456428141910706,0.030443282855241508,-0.07276125991272128,0.021522007850018662,-0.01013703144236972,0.06435562880374278,0.008864329344304481,0.03326589076012413,0.0767312444008777
IZUMO1,-0.02522776967288054,,,,,,,,,,,,,,,,
BTC,,-0.016999381959954183,0.03524954929841397,,-0.0022589124133734796,0.016692521822874267,,,,,,,-0.051744212240436904,,0.04668790631283986,0.03699053980513591,-0.003598260740737963
APOC1,-0.19750754143510746,0.014905068526447544,-0.12087000921008714,0.010471435901181263,-0.015049527805774869,0.03936730986873731,0.37164406466407074,0.4895458545896325,-0.0008122496393564747,-0.011132147525434191,-0.0469110964807017,-0.17590939315574805,-0.01110668579840433,0.13836095565778941,-0.0282873228719031,0.0684961672686679,0.07377240272635642
PKM,-0.021002384822860147,-0.08887910501823013,-0.004332903924139537,-0.007471227650078139,0.0069587341314557155,-0.19724505595466363,-0.06936093255763376,0.154533646908474,-0.04752956286404839,0.008371440050125585,0.0633332150282678,-0.041637316691149194,-0.10040000770928366,-0.023980286004005424,-0.15550645331051854,-0.2423349054287299,0.05845605744444985
TNF,,-0.002601949040633719,-0.010214293073329342,,0.01766418393138584,0.06583057359924464,0.09289880963089808,0.03441075424798946,0.0033254932237692064,0.017887391415927614,-0.0633688344784613,-0.06490925361066782,-0.013270793989708178,-0.03730839907302064,0.04787295253569925,-0.04192926283774822,
GNAS,0.16524574955173402,0.028930759074672036,-0.04860324722879462,-0.09408516215783247,0.054929809399973016,0.15623564086085792,-0.3380706116766404,-0.24692170966693222,-0.012136818019876004,-0.04061247075784496,0.026463437245464627,-0.0036768988736810932,-0.00872174626637712,-0.03910578157815019,-0.03901461221273392,-0.042352639529101156,0.0942039667268423
BMP8B,-0.004846979454945523,0.004511518021750023,-0.016436427837506776,0.09566746455814634,-0.0205127714548646,0.011890378339029404,0.3406537292874248,0.05681018923302799,-0.0059260485910001106,0.025440921640398573,-0.03316407664676489,0.0033069842854808666,0.060945393655915454,-0.01165412885074722,0.08202618439475393,0.023832184690659147,0.05197604625201876
LIPH,,-0.019206610958457018,,-0.031970075996083216,-0.02012076303139813,,,,-0.024034918393914088,,,-0.003526384354819232,,,-0.004668563308433476,0.05982205380356836,
CCL28,,-0.02701648747846957,,,,,-0.06053163167263479,,0.04583062345169442,0.03541994841820327,,-0.05497276266381141,,,,,-0.009007707250011076
PTPN11,0.009198536373434627,0.038676299420948045,0.02968228984799802,0.1323869638227266,0.021485981949148483,-0.017840723546349278,0.05479754112015445,0.13070795161428525,-0.03590924064061034,-0.009149528615093319,0.019893666260476953,-0.09186542706464364,-0.01148480747142233,-0.014656497368087154,0.012220146689178427,-0.03817747688274327,0.00911471432849933
ADAM12,-0.009838713140058845,-0.01611303506657218,0.027563433635501653,0.0401843394422872,0.06298628008832985,0.024640429998751295,0.1932158815345385,0.3218157785066569,-0.09354470474009882,0.018028092644070515,-0.007360788389692843,-0.00569610615506928,-0.029570602425872294,0.025619352093230952,-0.025801540884494274,-0.05609493693462234,0.026634332925030337
EPO,,0.0020852109951428437,,,-0.006470866184287818,-0.009563531915814537,,,-0.019665409533096027,0.06194933244153366,,,-0.024388637273135706,0.06339463641701862,0.014038359336168375,0.10311301643237535,
EDN3,0.004146175815000498,0.039173087910013685,-0.0400481708181462,-0.05631265409116881,-0.02553554998587153,0.002470702426932608,-0.0013149288770870336,0.1111050032475254,0.05957986108014951,-0.029826913791767044,,,,-0.01104391047607268,0.04188007106669815,0.04672362588497519,-0.059847783850362206
CCL22,,,-0.021645567365234413,,,,,,-0.07501584990047956,,,,,,0.031028951934799966,-0.04439902184823586,-0.033894267211393554
CCL2,-0.04772442989858537,-0.024720093820098106,-0.07774917131438766,0.09539113143065416,0.03870769654461796,-0.1791294178889319,0.13423201520309888,0.1471725737241284,0.05116521956854387,0.012774762450287594,-0.05293381555671109,-0.06195854217901226,-0.03131586154941999,-0.03742663978392655,-0.08152453775555325,-0.12415037838896885,0.004938011325008303
DSCAM,0.07915776764241629,0.052666077715057075,0.057318033220317297,0.15330107688083897,0.02583010046646757,0.022608680326149856,0.20329623612377395,0.1314752157009201,-0.01691809454041699,0.024738931715821446,-0.04033196592435291,-0.00892256463767315,-0.0030939254168153873,0.022248672757323118,0.1536655432319377,0.20023087016180047,-0.02879355397688294
GPHA2,,0.0413288056491513,,,,,,,,,,,,,,,
ANG,-0.06992755292766452,-0.06050412635849295,-0.02992769227050496,-0.11665579399182276,-0.03709806033585663,-0.06311813293563025,0.023381285162203346,0.19329795033844907,-0.001632141481204979,0.03254254793248285,-0.01703489822657255,0.05870801410706107,0.0004518723062149654,0.04609826962785819,-0.00032067168808601007,-0.007010371172529409,-0.05396746179456345
FBLN2,-0.01319211683511585,-0.008601119396544088,-0.03105529910828071,0.005281355929653768,0.017674101375051,-0.010318475687969994,-0.058018225956841016,0.05261115415533983,0.08276633103849437,0.06810494286298983,-0.06042161631564142,-0.08813597747114339,,-0.04563297850341304,0.04740601410555887,0.11988023446750837,0.01386127270510271
VTN,,0.012137570864443266,,0.029245849376372986,-0.026376429867164153,-0.03176825533598834,0.020094057840122533,0.08648092861793068,0.045275821525381156,0.04616937493656116,-0.02362358951955451,-0.006950212174729256,-0.028806536050082234,,-0.029102099805790517,-0.0073916791094890705,
VEGFA,0.05164454293466945,-0.042462578033289566,0.009811418153659813,-0.18610603849772853,-0.041700512897246717,-0.21791326723517138,0.3109026940681648,0.21773477361073001,-0.14815997527526892,0.013387774047584192,-0.0206361699019886,-0.0365353915226651,-0.04336587366640536,0.037256298777385434,-0.1483997475060516,-0.21243287773219863,-0.009265567103263457
F10,,,0.05278144859673092,,,-0.039368841424153124,-0.04066013173255851,0.14082765999275695,0.07366883541019238,,-0.025625222418809476,,0.030598176488825023,,,-0.005938031758077013,0.11321571511711788
SERPINA1,-0.04434736756857083,0.02062967100066485,-0.018152128308485865,0.06161017068767682,-0.03419539397959367,-0.09544512214935119,0.15761582621696302,0.35768260708919275,0.05392406746578029,0.05962039193810517,0.011279589979193958,0.024287362722524464,-0.03872921710379762,0.025246522335159477,-0.09794860679135643,-0.23024578963592215,0.02142709418341168
VWF,0.08814552584953322,-0.0156817248255421,-0.02774081331161883,-0.0156722517056802,0.02105902864172342,0.04635337630276285,-0.0024679622211643813,0.38053719148060144,-0.02811157634065794,0.03578642019602978,-0.04493827554712346,0.04212987215637851,-0.10672632618678767,0.06570496309191837,0.07789671576774188,0.06316437879458647,0.1023473389312786
GDNF,,-0.005970688075224167,,0.11244223650501069,-0.0166847054662897,,0.2133765526689358,,,-0.006611903554725184,,,-0.02273796318811892,-0.035994200238825255,0.0062461421541996,-0.03685906398982524,
VASP,-0.0008353734710612208,-0.039456497385553804,-0.019153099412540564,-0.024767487259390254,0.03105458155087365,-0.01501315879869195,0.18383274001492123,0.20770960562064036,0.006276157791432934,0.026747566658582772,-0.0934709884066768,-0.010688982503342605,0.027605353220727477,0.07583459884250571,-0.012798867794670068,-0.06286763107517455,0.00375732855424241
ADAM15,0.04729985553475129,-0.04935045418188967,0.032207390531334354,0.02177316148831856,0.033653170679817344,0.01293300901450577,0.23294767461817417,0.11437210680342223,-0.05905842971307687,-0.007282251707373871,-0.037592273331147646,-0.09876813581774596,0.016288225652823535,-0.008955349152327957,0.013820229039737892,-0.020971713820699553,0.0020788319910640864
WNT2,,0.007759661505234268,,0.07803001884195017,,-0.04186161848816593,-0.04048448207982095,-0.15303054144417524,,-0.0027870011172456766,,-0.03161204879601087,,,-0.013680535126989935,0.03436774178106094,
CALCB,,,-0.02063219085049705,-0.018702153171291657,,-0.07642984755026659,0.03387573293541149,-0.0337093397684407,,,,,,,-0.03814798944130386,0.038322891785775706,
OLFM2,0.04556419139648699,0.0712557669831752,0.040847044778562616,0.12507553752080014,0.057548855967777826,0.09485869791696803,0.05883551684168884,-0.1726513262167423,0.000960441426667211,0.00721050132843683,-0.11550741265814875,0.007848555433636474,-0.03640334317130593,0.04096551588883097,0.12420344450956966,0.12350221646371565,0.043918658164832425
MFAP2,0.09237531995871569,-0.009692990961894677,0.08345506480478385,,0.07161856980217378,-0.024396863156674223,0.3003632820331355,0.30156713278285285,-0.018325075970977236,0.03534596277336752,-0.07054685802541986,0.060505386057494635,-0.053199279356152186,0.0796245088316954,0.05893487402820153,0.13998561605889595,0.029677345099912992
HLA-C,0.17003737340077452,0.00300227065038286,-0.09745084768521753,0.02898758674503878,-0.036028955007900466,-0.08488377519892641,0.1108401047049759,0.41130737088244546,0.10155371109412512,-0.004159673090738076,-0.046479612932381224,0.0005740688187076597,0.018352661748566285,-0.0316736957173959,-0.1423416298391993,-0.19535737235706263,0.04984901418449791
THBS1,-0.016460456894340232,-0.04190852801802349,0.001963083355034326,-0.017303382928767857,-0.018213971738192166,-0.19590699740515866,0.18342319420973005,0.12198110451934714,0.029869637500143677,0.0007650888033771329,-0.04874339789717143,0.024731140058452113,-0.09294745385594244,0.09945209761001605,-0.01859599122964117,-0.0816038478433542,0.006508728449755944
HSPA4,-0.01443292097043709,0.003699190125486243,0.03374151537877062,0.03826992837320644,0.01174141507193113,-0.017371204506858043,0.1370111513986336,0.03271063755726643,-0.02977882261629608,0.017014796928799727,0.007976031892135466,-0.00794057033681832,0.06944781430477602,0.09721611211349455,-0.02652395849038148,-0.007586872206719739,-0.022504325816979056
