,UKF266,UKF269,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TGFA,0.0947499723378883,-0.04478696890071641,-0.08004053812701671,-0.10641284913363648,0.060460943294382036,0.04828879788259919,0.01293005344556468,0.08459202283733956,0.02371722005932327
HLA-C,-0.017870419937204673,-0.005900631639301265,0.043048377992608904,0.06955846332039466,0.07382364785283838,0.019170796502839132,0.09322909189567222,-0.05105255308034449,0.010161206908085698
CD200,-0.035701187664845424,0.022656369961964205,-0.013531863818166753,0.12715166291404395,0.03970248381256564,0.016876936359435213,0.02484142541919495,0.027839475087902178,0.03626735152210004
BMP2,-0.026312460799955802,0.016268343232383884,-0.024284448824017372,0.03101282697387805,-0.010425741443984376,0.06774993773641114,-0.02141807499079433,0.04511514078399784,0.015767400551130822
TNFSF13,-0.011475574464638502,,,,0.07522795626013645,0.0878900072737432,0.05054247949987808,-0.026343724392759598,-0.030734326774740372
CSF3,,-0.013389981687966632,,,0.04010036800703928,-0.027008775403888,-0.019905029809898056,-0.01702196904108414,0.01841749487123363
APOA1,-0.03489144399641813,-0.029036636367353173,-0.003936152160305181,0.17768103477701508,0.08587496408942259,-0.008263991593611953,0.05484585725708535,0.008119957510773023,0.03961989393777882
IL15,-0.012684742817326736,0.05685296556937142,0.11380042931578437,0.16477322355322394,-0.018921580018258773,-0.023693301001673227,-0.0012278270836674325,-0.002944889238183565,0.023049741615814193
FGF16,,,,,,,,,-0.01981160739762834
IL12A,0.0783253552347327,-0.01632125446153727,0.13284220031786834,,-0.022168894048472047,0.0560324877309365,0.007650648011845464,0.019153164624328617,0.006037167240502423
ANGPTL1,-0.02176002976815451,-0.005029465348856697,-0.07532040711665001,-0.000996515926607967,0.005621752120551673,-0.006944703783245665,0.0026315436923334775,0.02110566681836496,-0.023871068064187977
PTH2,,,,,,,0.05023876733115226,,
FBN1,0.01152759320941523,0.017289307079635528,-0.0019483428667098934,0.0062614294723728325,-0.03768099416834617,0.019012102627219803,0.011311425428286153,-0.09927716015270348,-0.04758330079981077
CD274,0.07713422049024687,0.05143161269739591,-0.09194815791014321,-0.016735787155278174,-0.03910416000723012,-0.045566365942723286,-0.00657009430535662,0.054760291898461474,0.02249359219236418
NPPB,,,,,0.0018088804793976324,0.03640235588582149,0.016356024746667232,0.1642207454680828,
PMCH,,,,,-0.020571441877862157,-0.02385206167099678,-0.02108033037188495,0.029264248381635095,0.01990295616831945
MFAP5,,,0.020872140419927906,0.006600817918526581,-0.00021633132471861444,0.09125251175227173,0.04937213706788577,0.017803571485333822,0.0021203518686575156
GDF10,0.060478592818532115,-0.021862026874445727,-0.038820005180699016,,-0.02495099586266165,-0.03325630714506778,-0.051236192822743415,-0.04782705431213755,-0.03380078592544334
COL4A6,,-0.002190378702982543,0.08382962414465855,0.027930972444571395,0.04605033277944271,0.052880021035963794,0.017109324408187115,-0.01555606960081258,-0.021948839112859976
TFPI,0.026069577149773825,0.01838744963442353,-0.10810119338329012,0.058802913345722574,0.006715553313529807,0.01726017746823533,0.023867583946650093,-0.07902190976825854,-0.00814950274552138
CNTF,,0.09775733512296902,,,,,0.04042225639602057,,
FGF11,0.019638050143497076,0.045022691834029564,0.0893043672462695,0.11497626917178573,0.046965824314483665,0.02589495483396035,0.059812769398403375,0.10327031817985671,0.06786535990895252
JAG2,0.002291762341026882,-0.023459231166503985,0.02762815642225282,0.14347078173894365,0.05617386254618951,0.06280925869698184,0.016949010606268803,-0.04155454749032369,-0.029664683128315057
CCL18,,,,-0.02192263062549804,0.08083841230064438,0.020555579477626523,-0.07125918523587133,,
NLGN3,-0.022788799883322528,0.0007672713409621194,0.023979031685343884,-0.05288809112348165,0.036036307907377975,-0.0038079235878443517,-0.018877093661824867,0.004282466063082439,0.05051478708104613
CNTN2,-0.019804260104206845,-0.018983806203890674,0.01313258329617237,-0.04994786673929946,0.001207038337575425,0.05641068406667073,0.027522940842487503,-0.02383003395725269,-0.05797077595713914
FBLN1,0.005178763861910811,-0.008399670163927824,-0.056752353799560305,0.13638844423233754,0.013884292121015563,0.05924897409305656,-0.003215317911180608,-0.08612917407741692,0.010063788045337382
NTNG2,-0.01586623287890762,0.037589859651332,-0.07677974230977126,0.037662857208752676,-0.004593127527433709,-0.01651681935356202,-0.02187849466624942,0.022257821350485627,-0.05489539289990621
CLEC2B,-0.006712386758388029,-0.02436286484509273,-0.12958086546859615,0.031136711377867336,-0.00038230355528587974,-0.030344934117673993,0.011630303057465225,0.02652197309238184,-0.05727763101026069
EDA,0.03900955103745297,-0.016009916612425044,0.038403865795229565,-0.03424645490949026,-0.03297629396012881,-0.007955701021447817,0.037776051289778505,-0.051771390462814766,-0.01683316441000117
C1QB,0.02965227311906199,-0.030650179139919027,0.0022949261291822292,0.02097383838420138,-0.012039388199299457,0.02490325898555326,0.11155191443380534,-0.0729538506633522,-0.03228245816005028
PSAP,0.015368617623584517,-0.004479933788517776,0.05933055383052083,-0.008501403164547342,0.0704082460800077,-0.019194936115363267,0.06589652949643389,-0.07187910620423092,-0.023416521268772562
APOE,-0.04833922805437734,-0.03836959064675899,0.04901748517635344,-0.05590906297702521,-0.07913207685221584,-0.030623071848762985,0.01777784011875476,-0.054292832466379046,-0.031058202646698632
TIMP3,-0.008620806868609858,0.021109767498411598,-0.0534402589631736,0.001887328813836499,-0.0012420569434225086,-0.013424072503708568,0.0864391342624716,-0.07009373320906712,-0.0434136213049515
COL8A2,0.01126173256039214,0.02354409342871086,0.004014719895650505,0.09888065294228683,-0.04201170681839095,0.038710649640339115,0.03641575739353456,0.09098312004279567,-0.011371061609097205
PTMA,0.018489085211357878,-0.055040964545458475,-0.06094485293937272,-0.011621188385365711,-0.043334603654759836,0.04903207048554077,-0.022319044743756702,-0.054167545157761315,-0.0288173696368853
APOC1,0.013414549074191236,0.007961731272836378,0.04465554542260781,0.032028158242537894,-0.07106914320884021,0.045351311788081765,9.020102262555651e-05,-0.07685620605609675,0.0005454278141580583
PF4,,,,,,-0.01624551759243415,,0.07432182954203746,-0.021792921152630266
WNT16,-0.014966703645945927,-0.022414942778505382,,,,,0.015500383218254933,-0.02134190981298318,0.14370724333053728
LAMC3,-0.011039941712638102,-0.0071568560202304714,-0.08110453499512121,0.006183085894731147,-0.03310975670745351,0.01633315395085692,0.03701090838895968,-0.09149538518231476,-0.04868493789443792
C3,-0.03182429046806113,-0.020146378582220563,0.0037835736249635676,0.00451573901063744,-0.026781130413746426,0.013889221566265961,0.05779403456312575,-0.07193384022737778,-0.024153453664642482
S100B,-0.01752065615119941,-0.03710471522100751,-0.08995330660269922,-0.04268856778506893,0.00940998806417706,0.05960597033601196,0.024485123133872334,-0.03605012317173711,0.030918070015791672
F7,-0.010726655675350498,0.08276103568276877,,,-0.02089924936628736,,0.08099815990804954,,-0.02693730629252112
CD5L,,,,-0.02988608438234786,,,,,
COL6A2,0.03648110569569114,0.011214514111179685,0.01892524330350045,0.047842094107496035,0.010096629637941848,-0.036303044069549775,0.021353269245767706,-0.07347751474881817,-0.0024492727576029567
MICA,-0.028291261561473775,-0.024028380250390363,-0.019391566014273862,0.045402271623723754,0.04495524536586402,0.10255216660985965,0.043822366230011955,-0.03961461296054673,0.03372651924205848
NPPA,0.00906979619007496,0.06641227712265164,0.10091174823919913,0.05544536839018085,0.04312311800541837,0.021543302203874407,0.006006730124114011,-0.024223883728445195,-0.028191592602529958
COLQ,0.05279847556558939,0.08322683808562967,0.005404233622336021,0.004671734200243302,-0.035481377522009014,0.006766799237547101,0.015046258456670535,-0.06134619236737471,-0.00022610378469771708
SLPI,-0.008103143906652144,0.023312720276137885,0.01843059203181625,0.11883743863562189,0.0645532381392678,0.0015575082840851666,0.061273778405604454,0.0696407057144206,0.05612420407355224
CD59,0.01577062730559896,-0.04017610709147607,0.05474700085985745,0.02110435807758215,0.05726111614207946,0.018540604425362837,0.0597218276919316,-0.08159804174222868,-0.010521660080154937
PDGFD,0.057072005910113084,0.03102506648439788,-0.014290379054652032,0.004073603808978384,-0.013256061403228665,-0.021212857271605188,0.025075748451284043,-0.02707086987334736,0.07371937686558984
FGF12,0.06917762195981732,0.027868310587452948,-0.06459381791879511,0.016068819140091825,-0.06147895787490366,0.031794261908401775,0.009061514601677667,-0.002327959505997096,-0.016666602893927025
TAC4,-0.014966705773093631,0.02242003624195211,0.017884365615175788,-0.032252653547565804,,,,,
PDGFC,0.030566295314246313,0.04127266606833814,-0.04969715361080581,0.06539249556129605,-0.053016871547255186,0.05534091086450934,-0.017644579978497398,0.06255984949829982,-0.006692110060241692
CCL28,0.040809395310562116,,,,,,,0.05623335645991721,7.229094650461141e-05
GNAI2,-0.004386543525791946,-0.00547772217174414,-0.01909560593816476,0.004585035310686278,-0.07418913389014395,0.0034624043030466647,0.023795297190414136,-0.009190382349408279,0.012227729371065189
IL1B,0.014528141501291841,0.029370984671293066,-0.05076705538796408,-0.03599152858516501,0.01722773306866766,0.014892492142881566,-0.014448852794633942,-0.06818985846555796,0.059877289295652586
TRH,-0.024387239173861815,0.1048904692144708,,,0.023685270697971935,0.035582587721791334,0.02224949433042665,0.019913132070065842,0.0394795100640524
LIPC,-0.019670783571917542,-0.019056520693731593,0.024457521725265725,0.010332338027759921,,,,0.018383238411470507,0.0258184799807687
UTS2,,-0.039841440778930266,,,0.10056279732243412,,,,
RSPO4,,,-0.03402828374303164,,,,0.0004911087896026984,-0.0334996641142493,0.01012104267303871
CP,-0.034332109144052485,-0.0036315639016025795,-0.022224640719157196,0.02299980637068945,0.04833345686296013,0.04945031222738999,-0.032531024120511044,0.06888060502690872,0.008023599712580745
CCL25,,0.138532726612482,,,0.0014633896078891518,0.06248905451013496,0.04490815724347311,0.01673980944730142,-0.02556304728860346
MADCAM1,0.0008668910167088091,0.030442795988383436,0.03248248405999998,0.058616821531682115,-0.019730644283874284,-0.01996002230293638,0.01146742820360469,-0.04736273352904742,-0.04047156074620621
SEMA4D,-0.06646428808561602,-0.04746534126317919,0.01983251670115815,-0.047618705474977145,0.0072058466333187335,0.019147213285948442,-0.07047703868941652,0.0365493241375172,0.06494046562063338
SERPINE1,0.08682728522825812,-0.0008867842671320003,0.009849052061530831,0.011804930216304627,0.052860081778840384,-0.033605691872859375,0.07826941364577239,0.040740067109583736,0.02378853486458991
TNFSF10,0.0674858606698923,-0.05112233771795172,-0.04435375687141233,-0.05184665531973339,0.04023983250342071,-0.024317396628671346,0.06407395671196925,-0.007210763961943572,0.04570670188690723
FGF14,0.03519196756149777,0.04303064207512933,0.050798232815060254,-0.06135682136029862,0.039823981491869304,0.030445175784498867,0.05401668196986841,0.036457680828784825,0.027910358077573624
BST2,0.013778878854411017,-0.0009082808365302554,-0.006489567927185576,0.05859171958279438,0.011596767372964792,0.0069677188724484975,-0.010659296649055836,0.007205124893844595,0.05371307212177406
PTPN6,0.009688805479033384,0.07730431782315576,0.08000427215504148,0.03629620060853245,6.411885870752862e-06,0.024199698488148565,0.028451509527495793,-0.03634798650290593,-0.006521622354084071
FGF22,-0.02021664888788608,-0.012273684770325501,,0.04648515298591224,-0.024670762778248888,0.019335283343486897,-0.0024934289910658507,0.06579280101389398,0.11282196503757573
TNC,-0.0009913292720896006,0.0009839853583463484,-0.08020526845360201,0.09514812210733853,0.08300589033205792,0.0539848802945166,0.08619810878490822,0.02843340165416308,0.05052875614697262
CXCL3,,-0.01585800186384513,,,0.03774743607900228,0.026862361182564055,-0.020621838007093274,0.008183354541250793,0.013173300935286668
CRH,-0.012848663726095774,-0.02139964254269175,,,0.04759376337194361,-0.05231320031262642,0.0487239448735512,-0.003562627580439586,-0.008585471133238352
GREM1,-0.02927586129762939,-0.03828495135397865,-0.06192038132251182,-0.03789906255071265,-0.01413718593318159,0.03788711436145999,-0.02762576905848692,0.009384637797210344,-0.007103582009966044
MST1,-0.023531436711211367,0.019335316279594818,-0.01806769073640823,-0.007013205834050718,0.061717491056802055,0.03516328417789871,0.009188196904623835,0.08542116024497534,0.025128538116368664
ITGB3BP,0.05370345032708754,0.04061384804409257,0.02281500434609708,0.07985891180051996,-0.023996240455629262,0.03137625592744169,-0.03801933347810563,0.03078195761540924,0.05104053167854581
NCAN,-0.0014404593440229135,-0.029481817989815737,-0.007096754130204524,-0.03098955472686637,0.01118090970302412,0.042814885351502824,-0.05814195923245432,0.007317652922997102,0.005156541636633926
DLL4,0.020102434483085345,-0.0025407762569793564,0.05879102579450042,0.0818017330990954,-0.01686247610887048,0.045729081085574615,-0.02464602146385639,-0.06685677576015395,0.05381073327518979
UCN2,,-0.013210148691637788,,,0.020077297051508958,0.01561819641900652,-0.023121676830265028,,
VTN,0.1988091067728386,0.07467164439416533,0.12778297135876462,,-0.018495841039570922,-0.015184228052150611,-0.005369265725295784,0.014148093199277905,-0.018877310647966716
CD70,,,0.12876300316496814,,0.1241766520556932,0.042010583515295116,0.09569190206625902,-0.02761702997186219,0.00859847950165541
GNRH1,-0.011107161254393828,0.026875454569349876,0.03278339291790002,-0.03859830362193137,0.007379419764904724,-0.0005979181158515143,-0.03335183030502076,-0.023100138182661673,0.07620454659644353
CKLF,-0.0034507397734939633,0.015340818866773579,-0.07756915257653788,0.09609438926240181,0.051003274143461605,0.05419909932939522,0.022571293305035843,0.004028499762015496,-0.014357544563226694
NTN1,0.025870909217477683,-0.0095087054589059,-0.000864955451281479,0.05358834291625204,0.05161680890971582,0.010106665877676946,0.0016550319655552971,0.011789483964301179,0.08310465772505918
WNT7A,-0.01581417127765178,0.02748326355114162,0.024362396370217396,-0.0362911762172322,0.027805055173362007,0.10851504039309423,0.01368360398271312,0.01252590256709023,0.08830438218026285
DSC3,,,,,,,,0.027742721003785765,
HCRT,-0.023828903255466997,-0.028022763155405497,-0.05188575321173268,-0.06316244128298311,0.016138304616401394,-0.011853677062041906,0.005416787929726932,0.029969955969152653,-0.007094519399735116
CXCL1,,-0.03559848117810865,0.011523163559753575,,0.053556443377290194,-0.034262058733230065,0.005056569890033773,-0.044872062066123444,-0.046947070148819846
EFNB3,-0.05449635301922712,0.03597596891583276,-0.0014914858669477177,-0.030493115019998414,0.014291853837123404,0.023426289339218243,-0.024656501335815918,0.06289756179118863,0.06283117472359244
CCL27,,-0.01983293070608802,0.04953803250423982,-0.04568299242728477,0.07479765072514424,-0.019960039045136546,-0.0012033834762805772,0.04242480408336493,-0.03290243710922001
CCL7,,,,,-0.020238893292861992,,,-0.017837373535759392,0.007376328901886964
BMP7,-0.01428937297573166,-0.0353685656656679,0.049165943790422315,-0.056086398280115905,0.034695538078756395,0.007861079677019562,0.022992150672172848,0.017002869864488703,0.059630194292338366
FGF5,,0.12532110329454804,,,,,,-0.010303478944291036,-0.019519783222459786
NRG3,0.019998356073086178,-0.026862239744557474,-0.038820029763283574,-0.045682978696485806,0.04885493637252906,0.02699024952353675,0.09310659417055016,-0.0780879312802653,0.03253740845408984
RETN,,,-0.04699532283354179,,0.08592552075087014,-0.036393573237164495,0.0294434778718279,0.024386634297317317,0.010654983630014336
OLFM2,0.003161386878175124,0.019980344540653904,0.02840402641792741,0.01935932733680705,0.009424340470937,0.017553706504350546,0.00035520714357393287,0.026818379798223182,0.07132034013232072
NCR3LG1,,,,,-0.02604629450977265,-0.025596817035031326,-0.0162415142302329,,-0.02485061720256046
LRIG1,-0.029640908382401986,0.015837929272466224,0.0739783940372246,0.010331890289434641,-0.017067100616761918,0.009141176932648478,0.010528897622262869,0.03317828779223209,0.048212345433606835
SST,-0.023086115802713823,-0.013222331070562131,,,0.04272070089594454,0.04270547026634098,-0.016763117566624883,,0.05075088156667802
TNFSF12,0.021819824522452135,0.020413881659883733,-0.032475771505905866,-0.011362508255775167,0.0032751954902183783,0.017256836178338866,0.03761892607832481,0.008761720154099838,0.014338504882861432
SPP1,-0.032600174787559916,-0.024161876155436794,-0.022540070655023836,0.031366827085098185,0.06517827775588986,0.04891931791687494,0.07339231607515283,0.10098537198992155,0.06879840078649224
HSPA1A,-0.03236842133614274,-0.02029712239505652,0.02086334524654925,0.05945028390577157,-0.014733462671659576,-0.030051945952865027,0.0609691721376249,0.06252554593940596,0.0556725578813224
VWF,0.002960387260606902,-0.02456751152334048,-0.02868470132966431,-0.03607816327304653,-0.04607127606836913,0.0227715998787961,-0.01283449886231064,-0.1115061160960093,-0.03312555146898397
S100A9,-0.04323929651069127,-0.015233666961605798,0.011085751709737208,0.078715547639842,0.041887659870872895,0.01382962292961438,0.129306525765975,0.042572980755592786,0.024238956758143082
DKK2,0.01238791250021555,-0.023526461564298648,,0.028498171358928286,-0.01885614573033906,,0.015447684586687672,-0.04547359613753557,-0.03648056981739275
NTF3,,,,,-0.006045635230280769,0.07449044079316551,0.06522939139176775,,
NRTN,,,,-0.029886107035751848,,,-0.02108033037188495,,
CTHRC1,-0.016175507262660187,-0.00828159143869787,-0.034363858306296395,0.13356883644410203,-0.03378026696602169,0.059806664814530314,0.007554149946640803,-0.06727278508377008,-0.04463987786581182
ALKAL2,-0.026945043361084813,-0.01391631896103946,,0.011724168551937504,-0.002208541114816354,0.0544809035956096,-0.02161220103622437,0.08603611362345845,-0.008426826280407142
RAET1G,,,,,,,,-0.02257055142515228,0.024073886428560374
CEL,,,0.01681693685659717,0.004490790620686753,0.1670800767670806,-0.02610006653899206,-0.0029657424151050544,-0.05111409889437058,0.041384672622312116
CCL19,-0.013945283074860334,,,-0.022382287838747517,,,,-0.034100142024391544,-0.030734316115803174
AGTRAP,0.00021388124627605532,-0.00318425958614215,-0.03575215072076278,0.07328243721048247,0.009800007739642125,0.048976487033114635,0.036279303535913174,-0.03308343719281565,0.07582568626145836
HLA-G,-0.011655609037520153,,-0.00018498463296381918,,0.04986818823837576,0.086028421855216,-0.0004696209685841231,,
CCL23,,-0.013742989930963916,,,,,,,
TCN2,0.01163798597917437,0.0443055945994277,0.025907193496407844,0.01947635247985047,-0.009372611948970327,0.017831645087155887,-0.05067769543962421,-0.018255579026672374,0.008893118839022855
TSLP,0.08164262810653965,0.022696399742881224,,,-0.026046290433974315,0.011655921508605158,0.12641133584674938,0.03202829085764276,0.05409718247042211
LGALS1,0.007121382527698902,0.03289149647804523,0.0316053438509617,0.128643966653289,0.04767065656359938,-0.03053154368203186,0.011595675852195507,0.015904367972466565,0.043375533945299014
COL16A1,-0.02392421196670884,-0.06269083751734089,-0.028905643443658043,0.021561077102841966,0.04468370085872845,-0.02017140374865941,-0.033544610697831476,-0.05066707604321851,0.07894754908245565
IGFL2,,,,,,-0.02139572419994145,,-0.04782704006458719,
PDGFA,0.0371406917426122,0.004098909534535943,-0.10455481259037219,-0.012512647930056076,0.03257408716608445,0.04664076682619215,-0.02495377406682312,-0.002349131266060881,-0.005239153185474963
LAMC1,0.045710675854367944,0.011924244244214934,0.017423839073592497,0.10902359109694967,0.04491668841288548,-0.05516945605572862,0.07984044497918759,-0.07592001795924411,-0.001970984413222255
EFNA1,0.015825587506778507,-0.038488476657947676,0.07395663057462624,0.008298814829233146,0.03782562947640253,0.016696275373085136,0.06426951766370052,0.05381714236516197,0.0645747376970708
SEMA7A,0.009590240525615868,0.05969309507733515,0.03187645870766538,0.055508513611385826,-0.020628403748348435,0.025014396865064438,0.017844000862760112,-0.011520610313827645,-0.07382106326539246
ICAM1,-0.0013036266882976498,-0.011692488967723907,0.004281582141010005,0.09865573598827054,0.024731612523683784,0.03875005510275469,0.015903846673848497,0.09422017349623411,0.08514092190600211
IL10,,-0.020809246235247287,-0.01418205131895624,0.05722594709633106,0.012155614209811403,-0.004222890833005799,-0.005054511980764456,-0.017391122081832182,0.07217031783478077
PIGF,0.0331154989104207,0.025177262875299793,-0.04121986112684005,0.10223343218634658,0.06159689253689583,0.038238132938869844,0.033266585715864314,0.049939559721184204,0.01923828244061832
FGF20,-0.013329014263077827,-0.020080913524026398,-0.04699535591369491,-0.02497479656723351,-0.023077700046245764,-0.02064517126388709,0.02093054864166921,0.006180140919283506,0.12867500609229512
TGFB1,,0.07637834510884399,0.0025742787442499067,0.06240024437506621,-0.03626627742155159,-0.009532825581457014,-0.041870707853698744,-0.11073122983589061,0.04899959667410797
OXT,,,,,,,-0.019824821474368183,,
NGF,-0.01468159934765643,,0.0001559362015315717,-0.03257841319826118,-0.004734705767032972,-0.017486022794341315,0.10670174919451596,-0.022959708417973672,0.03323696029672582
SEMA4C,-0.04944221205968582,-0.009942784600410195,-0.04123263296128548,-0.003408840436587808,-0.03412231814602361,-0.016295979306520655,0.06329245477211269,0.02556642466495081,0.0022376226569770564
PROC,0.11130075590836103,-0.0016858377444148435,-0.005713920291368063,0.02514569275470464,-0.022626445013218498,0.000655943728896912,0.010990361316700992,-0.035130782958619614,0.0033926642090671678
CDH1,0.03830304063814039,0.031200417775033473,0.062401113792000154,0.06439473870502019,0.03865940526163241,0.016034203470238265,0.039098938951993824,0.03519052835197584,-0.022019351250126284
QDPR,-0.030311417974738308,-0.0429638695028043,0.060891527485369,-0.10068123819585965,-0.03143747804260588,0.05491629016246635,0.014747868004470362,0.046741869243822426,-0.07722923210951337
IL11,-0.013945278962851889,-0.022983009334570197,0.14080243517033633,,0.06230320824096964,0.006866059166781114,0.0753757009998835,0.07859166628052536,-0.0396596979977383
HP,,0.023628279368550904,0.04518297251914601,0.10762908001352284,-0.007257158192979534,0.04098413986726102,0.019624314859719983,-0.027077786733027853,0.007353789045432708
NID2,0.02535687681502366,0.060750138417295145,-0.06734613279199839,0.04015002628285659,-0.03520951955592993,0.007871598583760167,0.02199873973463408,-0.052102125906759535,-0.025905475728806103
SEMA3D,0.04759027896916887,-0.004461420782223385,-0.005893793771170238,0.10384844588739285,,,,,-0.039827895067410427
LAMA1,-0.018482130112287495,-0.028376711430790316,-0.0037256205367861123,0.05805696211991942,0.02033104137195375,-0.036812238732565804,0.01536857681047449,-0.03803819460302823,0.053926856614340324
RNASE2,0.07454043877750914,-0.0383438434782071,0.01596781709044954,0.04020045234888451,0.021676958459314558,0.021003981866037157,0.056621832623637465,-0.007424985499524621,0.05746081909831692
FGL1,0.20836177819154286,-0.01907198327643447,,,-0.02216719182005071,0.06599903088098312,-0.00763693586482229,,0.051597808590603284
PTGS2,0.07893209046785453,0.034685948871679556,0.08471924740098251,0.049195039699247926,0.021224284507936685,-0.021729996549882297,0.007553341768721315,0.0709588428838634,-0.019773778428264326
NLGN2,0.012722865471843588,-0.021344866825703693,-0.0013473908324228149,0.027567854032939685,0.02661592598216366,0.019029229568551263,-0.005763523871330396,0.04328573911302313,0.023963394843755925
NRG1,-0.032720817878738755,0.017206632630546868,-0.05850312003849071,0.05889136395963144,0.011913643196249069,0.05065241896690344,0.042193076665317505,0.025858945307040398,-0.0074378806868076386
CALR,-0.0006980496268386103,0.015328034402973879,-0.020908307680586612,0.028268531224683154,0.027716865632090634,-0.001225900923184798,0.05361737207255592,-0.0011520722588200696,-0.02635868426146581
CXCL9,,-0.015077300472841415,-0.008922297402833998,0.05718596123959665,,,,0.007039005461410334,-0.05072576324034545
C1QTNF5,,,0.020966239623482156,-0.04518799758335686,-0.04069789386596086,0.0005842032730462454,-0.024745036638052338,-0.04547359799446808,0.006337001584019206
FAT4,-0.027795464470894704,0.016419663622366694,-0.03825204238312353,0.0743909594689475,0.10165077698499594,0.045439675360849016,0.03570084168802537,0.11044701632147766,0.09172839270464694
IL16,-0.007938288705688804,0.03132387059770199,0.06453804395799734,0.06116969382896658,0.012807667185230614,-0.034111753108845344,0.038537124385731536,-0.04799912316851633,0.010051508440653075
TIMP2,-0.009032400205602406,-0.03747254436878962,0.000993132938617705,0.03478662194839213,-0.011357922070243089,0.030288120286338312,0.0692427931357083,-0.013771657788532959,0.07464704776012085
HPX,-0.013010638561638956,-0.023092562406362486,0.10190656331359899,-0.0247536249553297,-0.014484340988248273,0.07151632490087388,0.001406199608892481,-0.021814920909039776,-0.0007758735668124148
PGF,0.1005719200896115,-0.002335862923902043,0.019011626013743028,0.07848372087776757,-0.015523654282421983,0.011039969047635776,0.03400227951166289,-0.07659948276551122,-0.019891872948577465
NMU,-0.016464455538991164,0.019336089061137016,0.07813959865276385,-0.00530649399582133,-0.019355276444177106,0.0034088036453552794,0.00911396428581266,0.00802507590888945,0.04575300786943168
PPY,,,,,0.06138077900569812,0.03808836350388732,0.07715100591505318,-0.004251134866686715,-0.01248693594683191
UCN,-0.021375007392321718,-0.02151605134607016,0.10813853148244207,0.01753357372618657,-0.025046785324055406,0.025902819983978535,0.023736558817427957,0.08031294161643242,0.02093976256183709
MDK,0.022839603939344574,0.013082087658955868,0.11677863973317135,0.09738411422788576,0.06537464940209377,0.03722361878550635,0.058791608429102894,-0.0730589027364684,0.04070673274177216
CTF1,-0.011621574527439012,-0.015044178469055472,0.0032906123592202747,0.028478965299604368,0.06021673464972386,0.036256199708931854,0.002545057915462332,0.047405283828556556,0.0070713338566857
LRIG2,-0.021158532971172827,0.004608221437360045,0.02924184075749037,0.11990906277488213,0.012100766238070992,-0.014370485342807032,-0.0301742309946751,0.01354556318114884,0.06610693659125141
ANGPT2,0.010324045702207666,0.029392342026148776,-0.020497522304127266,0.0640021221020088,-0.022639312842357425,-0.004780706360208771,0.015035436577623724,-0.04048666517365224,-0.027717109100433533
PROK1,-0.016837862705685613,,,,0.04476634966004041,-0.020586608485269643,-0.021682110010879392,,-0.02693727150538173
NTNG1,0.04765660582502632,0.034784749964203894,0.06081955561638976,0.020983303431598967,-0.01482876320033981,0.02504047709882723,0.06888122351776416,0.054486293875613906,0.027294479849817185
INSL3,,,,,-0.02232120083918422,-0.018421608951621652,-0.03043888538571452,-0.024423419147360882,
SYTL3,0.05151542883754944,-0.04706452817563776,0.04653951500516095,0.0699681614930967,0.043926961516627956,0.014261337618268111,-0.0075315937960529974,-0.044752640900682414,0.00829998361763191
CNTN3,0.01742116118743065,0.0013075366763719972,0.02781963869695666,,-0.0033973807305763405,0.029188089858240604,0.01712341323674694,,-0.024877021835659877
ARF6,-0.050099402414184896,-0.003540062242882488,0.028670069571578288,0.010005614837914706,-0.02257299025186942,0.03455623854749245,0.04033397127176556,0.05328498472833991,-0.009013850554210152
SEMA3E,0.02274733585987474,0.05044241007539506,0.030662542588082282,-0.0348731926083105,0.05951473920946612,0.0374461699544648,-0.006603857605246564,0.040964801740829754,0.035248217521838515
PROK2,,,,,-0.012751711577801446,-0.02099474400896055,,-0.0167417921510421,
SEMA5A,-0.010834831233178153,-0.026085710159717494,-0.010240603662493582,-0.032236096870188725,-0.02642996254487505,0.03576093875609757,-0.00021288194117202302,-0.01436254911176476,0.04273428237014395
HLA-B,0.05434676168077236,-0.03260838675010267,0.04059218800287847,0.10693368196573468,0.0837892324364204,-0.003216786346671748,0.022360860464343137,-0.08203065788864077,-0.008968186824083853
APOD,-0.001753759174742303,-0.044094550453897347,-0.012759061783162835,-0.0619347669918914,0.056907335679652414,0.050623635025420534,-0.03346498376871674,-0.05925618212844942,-0.13774082193795933
GDF7,-0.021579889624546093,-0.007340475820174798,,0.039423826367806364,,-0.01598649613879169,-0.024745037116609178,-0.03483883917892571,0.002580592252908493
INHBB,0.020967992236008925,0.016025479045496057,-0.018590421492195548,0.08744542583641264,0.02796026498726413,0.00638475945124038,0.041949218506688056,0.09179056408063364,0.106675609736772
MATN1,-0.01524686999221483,0.011290187813568033,-0.044619916437837394,,0.04161620220632454,-0.032984238749042195,0.08263556013255285,0.14435895912922156,-0.020105763676370795
HDC,,0.029341786159592778,-0.010505166304271844,,,,,-0.030353306101764527,0.10467913139559279
PIGA,0.016733569218898743,0.08438150109994393,-0.004203810638220548,-0.0030306214559155074,0.02784358169135883,0.014744778517790573,0.011047806360708453,0.04347246517391143,0.04617791170018419
