,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
FGF16,,,,,,,,,,,,,,,,,0.04343138661087847
CXCL1,,0.15146306509092425,-0.015825171148652343,0.013991010866049569,0.08353966450560761,,-0.00528523301240635,0.0008372868514752321,0.05649166972258016,0.12721246140316436,,-0.05966613211510017,0.008336493979459122,-0.022422514032455196,-0.038559410264038925,0.0053733883734118654,0.014734119445198817
VCAN,0.04668307730004659,-0.09446358322144419,-0.055798503961558665,0.06370045005460437,0.00485765961085329,0.07627483912292761,0.07394427751294987,0.0020665862390186565,-0.016998151780383712,-0.017498489110262284,-0.016717881441597898,0.06584819987384186,0.009771730030731084,-0.022543159229557075,0.05403182984819716,-0.025028473020588568,-0.007443835361248329
MMP7,,-0.006394636603917471,,0.054598206873970816,,-0.01727302973033641,-0.014897301596397046,-0.01014653335551743,-0.012476797630392828,,,-0.07800796083578611,-0.029229614791881364,,-0.04338830545849648,-0.12012109787021641,-0.03186091077847311
PTPN6,-0.02527108384634418,0.09708929194420246,0.027273809217942556,-0.0036135010164380296,-0.005006202449842305,0.06756852667236038,0.04555238224015293,0.002557441110141861,0.06667115550029443,0.15086570943759,0.05218196536635977,0.024658233338921816,0.008735730606222236,0.08108404300310934,0.01106231773944904,0.05185717226458043,0.04115150331691576
PTGS2,0.11789411657058448,0.003922854927829518,-0.014123135122184478,-0.008900979592649369,-0.0033966010038261217,0.07938655479732727,-0.09917260700623835,-0.020826581579606623,0.0033076053203256557,-0.035164144602834575,-0.06666173488178567,-0.07897814644593168,-0.01811011851759997,0.004118604048985039,-0.02044777478676894,-0.017051825023145277,-0.03522770838881404
XCL1,-0.029621357235203,-0.013997540551441466,,-0.01855516743495603,0.04038946315789077,,,-0.016665301388947333,,,,,,,,,0.144798837839048
CD58,0.005381455797327275,0.08930668173385138,0.004632581753601375,-0.06667464241588328,0.03600608946002761,0.08449923653889228,0.12952704036448587,-0.04843014129043486,0.044617460084634214,0.01836312018333662,0.06860749727084528,-0.02971608399662286,0.017085986198192904,0.04951668613870426,0.010466516923698202,0.008593670026501472,0.024681341223356794
TNFSF14,-0.04845577044758532,0.06584089083945707,-0.01650513178647253,0.0345749568429045,0.013306969097435083,,-0.031040717204219893,-0.0063676334884027125,0.026783350490389147,,0.07731744515482598,-0.024675177717937424,0.015778167686292206,0.033860572330240486,-0.019518784251980552,-0.0423902813041727,-0.03801482465866308
CNTN4,,0.07995229321480572,-0.01292016451074406,0.029533933073888404,-0.03132036169655344,-0.010016352909711453,-0.03876072806116037,-0.007215573815438596,0.041307241357199126,,0.06672148026572243,0.12674504203770737,0.09915798233046536,-0.030637098654496805,-0.03899379830408948,-0.003020332492661853,0.09039027611876577
NTF4,,,,-0.02347147423102982,,,,,,,,,,,,,
INSL3,,-0.007520223399946955,,-0.017053817526026745,,,,-0.011700020127453891,,,,0.03548860857550356,0.06193476988862919,,0.017910360379771263,-0.024199472548373305,
BTLA,,,,0.025285665378791,0.09004878128294352,,,,,,0.014397250801306567,,,,,-0.023399679964699344,
MFNG,0.008348952943907221,0.132346880684418,-0.0016315850656796966,0.03383915229073236,0.0903316027182285,0.05749426420285519,0.1095402905741884,-0.012056841858312017,-0.0016887065475307034,0.1247612519324425,0.04708402554773716,-0.03730967421302313,0.013100368267858249,0.028286703785940413,0.01682701672233219,0.05839388044846557,0.12280592751839621
ICAM1,0.0340018095806673,-0.023965369143457663,-0.009496282404822996,0.022174100370207162,0.01066847045301493,0.0638025562532067,0.09223793056715948,0.004266044315785601,0.04434049028648101,0.04953371681079305,0.016559073502006402,-0.030840529218861264,-0.004681830462966444,0.036708589252248104,-0.01634713096035358,-0.046106654487258765,-0.019898282835003337
PROS1,0.02416145439371634,0.029765508225787593,0.026132684081475482,0.026702154952807342,0.0010364917268254404,0.018126663603802676,0.12426534897548956,-0.02821835872632243,0.029554122514595188,0.023228985721634864,0.06866900349809335,-0.08689286506430739,-0.05153373274931219,0.12777115169060216,-0.07585620126079091,-0.07374825958132912,-0.060305451047181276
CLCF1,0.045847892966945976,0.06007235873470152,0.06079528865253465,-0.01262023685708728,-0.061551495724215914,0.0064556510310367415,-0.002472168494149245,0.01730039842886086,0.06936863155774217,-0.05463496550054178,0.061969270403005955,-0.05620054625835468,-0.016347614206216766,0.04160312105599278,-0.03178242649355185,-0.02859729885946566,-0.06057762883742194
PSAP,-0.11122791524640152,-0.004373527738609807,0.02944190262494985,0.0026924899735920444,0.04284229287731544,-0.07649300422815057,-0.13265131657588064,0.01292788179334214,0.012660478643272431,0.033819517877890136,0.005092357576499743,-0.11774892030378234,-0.04436217728226335,0.09476683436748444,-0.009459227378365324,-0.07650423222768818,0.058176422601823506
EFEMP1,-0.03905948989619143,0.004503305616784199,-0.01863674132506089,-0.0039531439330060475,0.0011310587354889559,0.06661599756356841,0.06278892762953603,0.04455580121305297,0.09990826942566951,0.07011100784209554,0.003028145904242572,-0.0534493941403612,0.028516844446736796,0.016599551285216802,-0.04550852619735476,-0.15272246513572704,-0.12380122960183305
C1QTNF1,0.03391560423907751,-0.03481669150160257,0.032066895659902915,0.029517441617111412,0.02219474723186713,0.08089284189053235,0.0731509729436603,0.03728082785697061,0.023171451282614604,0.02102976741914146,0.019171927232515363,-0.13472835148510595,-0.03909757167176778,0.04567142775156402,-0.033895694464788025,-0.06236445553093662,-0.03915377376856504
ALB,-0.00042265870955861934,0.023246014987498235,0.0683431107301348,-0.030276618282104248,0.0004481499821530247,-0.016522678076970554,-0.024988349119310537,-0.012773353247693884,0.11489212587759115,0.009335341382586987,-0.022779538582840386,-0.040678151225311425,0.0014508608640015296,0.01285887178688092,-0.03267395744369274,-0.011616521461901425,-0.024134489247736944
CCL13,,,,,,,,,,,,-0.018317149187295694,,,-0.021894370350417934,,
EFNA3,2.3408795486346523e-05,-0.08059411502845289,0.009237534299825883,-0.011810467018410301,-0.008836703486300702,0.00609934735421081,-0.09272779718624626,-0.04199570176989878,-0.028564907359357634,0.009977600374292498,-0.04436690978707366,-0.001692363762557233,-0.01911815318653831,-0.02986377969862205,0.04320233519207149,0.04722934010204086,0.011597851365915698
DRAXIN,0.012464486456958137,-0.036206910353062706,-0.012908140372268152,-0.002619067191935466,0.04712507037874031,-0.002801941567493196,0.052503060119901176,-0.028070249230887193,0.05066207805060434,0.07200587385478284,-0.01367587460088214,-0.05113184927253071,-0.00643571499977246,0.08518924592137869,0.022565401567722004,0.10580009712811764,-0.00252566030266589
RAET1L,,0.01895082250964452,,,,,,,,,,,0.0009850284938089807,,0.007154558913950254,,
NPTX2,0.052311444872621626,0.0376035886675282,-0.047280768908469294,-0.03827094077608408,0.022184000021459455,-0.04506271074095368,-0.11705687818234796,0.0068103441893976125,-0.0160202268271882,,0.0949177524230103,0.009312223338378976,0.03195173852351578,0.06649032906040395,-0.05016731746558335,-0.013831378885856244,-0.014865373201671797
FGF11,-0.03970854651115777,0.011710259482925128,0.0006712485490798712,-0.0478751703244285,-0.03800801641166927,0.07806295574161325,0.1351560517920852,0.007919151919760567,-0.008031209906040242,-0.1025464707810362,0.09486889437184125,-0.08663116389339125,0.016407424590292086,-0.016267788364097507,-0.01327674206128145,0.003018900874441672,-0.002444592714120518
CD59,-0.0879306905050305,0.07831663628148358,-0.04187436268225293,0.035270693376084614,0.02187612466522286,0.062062891570886645,-0.0690722420704097,-0.03292308510585834,0.010594348097110818,0.1334141011396259,0.04265145345231421,-0.04342905876086323,0.06208512485003254,0.03942981630464291,0.00863882244417391,0.03212012709716205,0.0698001851554209
COL9A2,0.010061108115842238,0.023992757988094172,-0.035587716665102416,-0.02849678976375545,0.06547557532596235,0.031178700175834035,0.02008940959816119,0.007227292032099367,0.04936113378561868,-0.041839830885811044,-0.019241148324505016,0.02390517626924917,0.035174457183600634,0.08835263319343983,0.06428533069018759,0.12255618755326118,-0.05728671047042626
DLL3,-0.023206769218012645,0.09764806011252825,-0.03071407911862219,0.012718541928364075,0.014148782784640974,0.062383840299867564,0.010854463668134716,0.04586509335626189,-0.04092516571480324,-0.058370516487003414,-0.006087432325562034,0.10756086423800701,0.10293239977764106,-0.05765761821405807,0.0050291758085647875,0.12839104152466582,-0.018075948671756572
FGF5,,,,,,,-0.019898081732947,,,,,,,,,0.01118936158072902,-0.028813337930774303
LIN7C,-0.05935777568346358,-0.024631648390394136,-0.04645216894105436,0.02164496531061799,-0.03660418776296873,-0.005182599055632744,0.041621375558023185,0.00816158371338844,0.07226960121862448,-0.11552828994709682,0.00404383210994555,0.06603380023644015,0.022361454508609456,-0.004422252546235242,-0.01514326021423362,-0.061554950121954666,-0.12106565927508399
GDF7,-0.030681938629425705,-0.02548936780855973,-0.013864255903776091,-0.03042898934182684,,0.007958878416021062,0.018796510118565715,-0.016101805014232865,,,0.2395027041155964,,-0.01722210804686747,0.07926129260175739,0.07732771045342064,0.015228119137907567,-0.026057529740841787
PSPN,-0.027833490729855262,-0.008753808884644993,0.027358167630864315,-0.050311702526487756,0.028409320439746373,0.040722185594602694,-0.052957283175031226,0.046052248840858005,-0.05466585834484127,0.09482489658389674,0.027665493205138506,-0.03521974133566268,-0.02507042728826689,-0.038977020677567836,0.0789832878159626,0.008431971205417355,0.061245605073247264
ANGPT1,0.06886163739148722,0.04474961340923012,0.04081787014927344,-0.028355807127148556,0.04380158087878799,0.022652547865128624,0.060379665132803996,0.04573537378068068,0.001914954162904035,-0.061311597171405614,0.04030637855423735,0.14036577909619924,-0.03267705809756496,0.08197206115949997,-0.06216339566697677,0.08191683422997609,0.010804472646444113
PNOC,0.026522220825484097,-0.04101195050049109,-0.029013566710972896,-0.0330823330522476,-0.001223551481436208,-0.03860282514957087,-0.09926571353464803,0.026845744536759482,,,,,0.02741698729072048,,-0.01881172435388902,-0.02497610220147415,-0.016347751238177465
L1CAM,0.14737861865905352,-0.04845155232828418,-0.06583746040657622,0.05329546529284377,-0.019607461755901917,0.02615554561461858,-0.04131349166737828,-0.01901254392910748,-0.022648278198292852,0.0004890024131225739,-0.014089426153467094,-0.08378907271901659,-0.08410079209873583,-0.038973477196898254,0.025429291459894535,-0.030397108899858867,0.08673778377051791
APOA1,0.022614359633511227,-0.005977246180694265,0.049011640442045375,0.019269978524208815,0.029404379958081473,0.04139507966813647,-0.014186307937000105,0.0033175678239858574,-0.016920066185305994,0.06235327176471062,-0.01667604966284744,-0.037709760411488664,-0.005076348440173834,0.10133209400798018,-0.026849637869550774,0.015973268280062708,-0.05319741018740001
PSEN1,-0.003345824616205291,0.014102592634545233,0.004149281277423022,0.04299420072143905,-0.020518280133270974,-0.010109015349285632,0.005988373849572983,0.02481842517707191,-0.03063497613332589,0.051371363328146694,-0.059308396355584755,-0.04526967865381352,-0.01591653441698401,-0.044219418851035044,-0.027365630042701664,0.028716174629550967,-0.00754064048395444
CALM2,-0.060416472568157804,0.02410366208232677,0.04624087886489404,-0.00014880613894690248,-0.04317375023985061,-0.06334100935703518,-0.12195423667561275,-0.002571106594710935,0.02515635338253928,-0.03318208786390006,-0.006406321621084689,0.017466575955568664,0.009620998117788694,-0.07347912059689744,0.07590583973788775,0.06243855101633363,0.059257494504328684
CLEC2B,-0.06112070384940763,-0.00794929310348533,0.02802119823421685,0.012447739595852169,-0.008838245649761213,0.08406990481298494,0.09670243967438266,0.0015142226756990481,0.07972823155464716,-0.03456092158651118,-0.006664106646847387,-0.04225957825300685,0.011936298506997923,0.0868358848098305,-0.021951583266058693,0.026736179290292584,0.03786304455017411
NTNG1,0.03629258880705269,0.07432621112674118,-0.03630351188372082,-0.037256198057289296,0.011123878791860498,0.019599972994467352,-0.033760188247946785,-0.019885450143699798,-0.011947745178233089,0.009974837797228834,0.07457263903157572,0.09319501633279507,0.017672548404300593,-0.02293021323265706,-0.0020333360024089816,0.02157604001510096,-0.05010054682187295
LRIG1,-0.06926299054334353,0.05217972262918954,-0.041408033897772416,-0.016445322923791028,0.04806585319796583,0.007386246713163875,0.07564779884774658,-0.025530038279265838,0.01624664953114522,0.05255126231147042,-0.01119178409343331,0.08601129215719965,0.05818784160953302,0.08257868755985942,0.048572786120838464,0.05700512548920056,-0.08474181554935224
CPAMD8,0.04037171821933798,-0.005288930553460343,,0.036340650937240385,-0.016884880078746965,0.022648238188090725,-0.018000492743209657,-0.012978023690282304,-0.04700337072687193,0.022057008994042372,-0.025926210779391015,,-0.019347647524283144,-0.048947145376964006,,0.007160422497649025,0.03614539800351853
GHRL,0.026953729665257168,0.017014455243134604,-0.017585311318955847,-0.024391892619208478,-0.0009905519649711972,-0.017564923440887333,-0.006716848023314849,0.02528155027643518,0.03107820996223461,-0.03863588812795361,0.0411616353072075,,,0.10158577864864524,-0.017163923390580555,-0.03480864896399494,0.16839772389099303
NPY,-0.03960634633599246,0.09323916701501463,0.076739509766497,0.02203243949209661,0.009109285960809142,-0.03481870695705055,-0.07366971902163243,-0.02502689901329213,-0.054889758370899974,,-0.0031468082862256158,-0.05528938385347436,0.009233080279213254,0.0038982555924375302,0.007930620683734712,0.0242885269475281,0.018209235339664655
MMP2,0.024609255991582805,0.1260305058590614,-0.031354507228375676,0.004487849617820124,0.11149971026225994,0.0224545510583783,0.105866193194875,0.010562191642616799,0.057721365807587244,0.0917456730311102,0.07914185479252268,-0.03065875137505156,0.004634381393820123,0.12091689362812405,0.036635826595210495,0.03317836831345105,-0.012745354421448763
LHB,,,,0.06688021655641191,,,,,,,,,,,,,
PPY,,-0.00676951985361208,,0.008605921200153077,,,,-0.009484823939769838,,,,-0.01650381249728058,-0.0289451103012254,,-0.03480011477243132,0.04707394445052424,-0.03307563209770943
ALKAL2,0.020224645895756135,0.16773553886864834,-0.01112833688595011,0.015991224995062874,,0.001582789813395675,0.09513389712841638,0.03953506391038268,0.0657324900961092,,0.051551811602048705,0.02419639457124145,0.01886626122410607,-0.006339430211736667,0.01652268853484278,-0.03238047448192296,-0.007115587762471107
CSF1,0.06352703681403027,0.008195520483609855,-0.03829233702677954,0.035943934681260725,-0.055801863605436125,0.07805606651552256,0.06179251790081357,0.04132582632462783,0.026427534537056183,-0.010549161991027513,-0.02514418405483907,-0.10260885038580053,-0.006473246612267287,0.09846658708252855,-0.04749647960772646,-0.01150442866509605,-0.046663666531058
SEMA4C,0.02231099298895197,0.12168761659064692,0.041890662599856,0.014550073643157755,-0.01237017500769809,0.04077345997602366,0.020445985499779412,0.05566902457598599,0.04947506661386146,0.10416631218228599,-0.03133850728103524,0.004742650443932074,-0.008889356612540481,0.05645523087810389,0.04036856312013146,-0.03368882178780437,-0.012966585225259739
BMP8A,,,,,,,,,,,,,,,,0.05501250242808555,
ICAM2,0.056994573713180945,0.10196865848479786,0.016539958510263904,0.043650860219156776,0.06234847745829347,0.08517189131649362,0.12893896446463896,-0.0250325744874087,0.11069984583919067,0.11782078725012933,0.08208870983589239,0.04723265957930755,0.11244407955655343,0.12548905530670415,0.07428174926523848,0.02161037111487872,0.12058417140433428
SYTL3,-0.0057460041759252525,-0.02412061486466915,0.002705016685697556,0.0024375293440413925,-0.00498474093610533,0.009426802589285197,0.027383288225630836,0.003553587008231392,-0.03188726549837935,-0.004374416081826488,0.02829737465316218,0.07638913062808717,0.03077827685854247,-0.05577258269094623,0.014343098485103291,-0.025463942690650037,0.05802900803776315
IL1A,-0.03137062955875951,0.0068001907262434,-0.022205086170214855,-0.019140869506463463,0.09274073449125655,-0.02360153516185772,0.042395164309115094,0.035810466643905435,0.01757621291285957,0.18296266726304683,0.014618846785681384,0.04073734326680704,-0.03581406227958014,0.04745467335848195,-0.010913713355226465,-0.03173287945657418,-0.029277185154274313
HLA-G,,-0.01783867594223484,,-0.01855516575926857,,-0.012747530569196041,,,,0.09978022249796335,,-0.02977588748310621,0.004673705917475881,,-0.015960505978217486,,
PGF,0.031092580440911455,0.16641364227072825,-0.013655631451945904,0.028536825793307775,0.11116448310994627,0.13498900372031247,0.16476951405377854,0.11490086520378731,0.12988984152593097,0.1446596923756076,0.19943761288106737,0.0600807050421352,0.0720164483732408,0.1408642923327991,0.05293214826474996,0.0017647201931353276,0.09326898538029169
LGALS8,0.03538928146454585,-0.0008045295993183739,0.04450404991552297,-0.04574582786470571,0.0005717579127197575,-0.00880830962077795,0.024854526396801295,0.04056738512682445,0.05285989194431015,0.06879377812373828,0.05694374186137167,0.0010262052249555296,0.030508791126240054,0.02597384619168437,0.05813938064003407,-0.048440450581296896,0.04775411942311515
DKK3,-0.027962026903904386,0.05173810225540167,0.03143917188195786,0.03182415457377563,0.030341723093676404,-0.07362442411934636,-0.10651330293468135,-0.0224800739605272,0.032209800459599876,0.018370762659335203,0.014280631644534532,0.07063851278730418,0.020131747683819572,0.06826700702871508,0.0294197094569733,0.07650466817516907,0.0626362862522734
COL16A1,0.0857011419921769,0.08470798642896671,0.030829003575544998,0.028345180331006137,0.04041772182432912,0.04774553102212424,-0.012229097828762843,0.013003713001111927,0.043253324510944206,-0.05693602064916762,-0.009137411487341346,0.044328469743405215,-0.007307984730701546,0.04720200765519156,0.06766898114500047,0.05707776165915255,0.02632493707105361
TPH1,-0.022204556249865268,0.11342201381075558,,-0.033765609849033644,0.1366901073119208,-0.013507786288658575,0.014027556240586027,0.015465087356326391,,-0.001014831105388689,,-0.02343839802436791,-0.010200788845549976,0.10934802376949483,0.03335405984906446,-0.06288801429678029,0.09886260454621257
TNC,0.025578760423444646,0.05003571143641096,-0.016327409960450043,-0.02482186255857915,-0.057146470747970725,0.06237577843340279,0.11390973731986631,-0.02547465547664874,0.1298950968587437,-0.006785326698261262,-0.005983245121572654,-0.12193669598741769,-0.047790303106277104,0.08116382841942842,-0.06564338093169778,-0.15163675446562605,-0.10424156576730657
TNFSF9,0.006656272825082395,-0.019229893887777162,0.01741730414088257,0.007225281545543235,-0.019524545009578863,0.047853161118407234,-0.0483040475283837,0.04664886821482194,,0.04068914971456286,-0.0017891846872210135,0.01575501461145817,0.015811887212956777,0.030359233886074796,0.14693931562100637,-0.03437401910400641,0.05999390564981092
C4A,,,0.048420726475603075,-0.020827836447953166,,,,-0.011243783034103408,,,,-0.02039277236725823,,-0.002673520422360814,-0.01603498104996502,-0.029249742771074425,
CNTN2,-0.101446708869241,-0.0027230436018457786,-0.001706484430506253,0.016019709760815348,0.0067046923006583,-0.00874549655004199,-0.07150812279841581,0.0054778251094816195,-0.011304007500421868,-0.011278656335870694,-0.05875610583446555,0.06463817358577618,0.07039257904461146,-0.051708797031848365,-0.018602864245561294,0.05913919325015697,0.05533403911449655
F7,,-0.026843160566920803,,,,-0.011731550937115434,0.06810894102408625,,,,,0.00846291656143603,,,0.007105522584560721,,0.02166057986439732
LUM,0.029434990380510867,0.15954224858870242,-0.01616840409357399,0.05695832982835845,0.1785045793233732,-0.008360046389172295,0.12705208937630091,-0.02238024120740004,0.10497974007902783,0.05606298429537445,-0.02888881059780887,0.08152931421548976,0.115200621668605,0.12908618738924657,0.09809099079332634,-0.03162023239514177,0.023453358009996057
IZUMO1,-0.025796928311710054,,,,,,,,,,,,,,,,
BTC,,0.004687324555051552,-0.01716058905413433,-0.0012267708917119836,0.04958136919456092,,,,,-0.080825497326708,,-0.018588500071200165,-0.0019988310236929542,0.062330068544489844,-0.015355414033348586,-0.038860576945859225,0.002365838026455077
APOC1,-0.14752048791158706,-0.004724904923947539,0.045506497539649,-0.08007510066943951,-0.0022478327125282772,0.045007688619115895,0.12182926681103218,-0.031357856354391804,0.1315992267711585,0.17829233749931864,0.03950103492587196,0.04001851017235584,0.021987546547341426,0.014557489106947598,-0.056330553912410986,0.06550280778095,0.08972085513803661
PKM,-0.07338912998271552,-0.1062060440797115,-0.010611859860890846,-0.013707106675091965,-0.0517874672387806,-0.0730650031665689,-0.029488436359845615,-0.04753198461382364,-0.03441659303742935,0.002307130825821862,0.0094811149785566,-0.1376194607432897,-0.08387578481765144,0.0496941518918462,-0.059578347244813715,-0.14294692250197752,-0.1321914070693948
TNF,,-0.006925440667042046,0.004709696700655231,-0.04598067258385767,0.11985442246207437,-0.02882113199469842,-0.026417941315414056,0.09978986296120289,-0.0416055878068705,0.010802267227499197,-0.015403941283431772,-0.018041973964570156,0.021868627570908454,,,0.04273425956035721,0.12429265959717481
GNAS,0.03386231634065701,-0.07224169415802024,-0.07263327194655508,-0.0008985444825496855,-0.018460652782571765,-0.051934701085693875,-0.08272784205279873,-0.022563093057215357,0.064435201296687,-0.06915331584802285,-0.03289786063992226,-0.050459519843046766,-0.024647438123141022,0.09585980302331572,-0.013033130948352832,0.022774664658337745,0.000509287151883558
BMP8B,-0.00830843814332575,0.06193613412061364,-0.030378840917442477,0.007850630999942845,0.03002794829610084,-0.00017578106698909053,-0.01686016777501514,-0.02920309909792816,0.07697664483525177,0.15983177452279312,0.13409182477328624,-0.01987402853384644,0.03761772055010481,0.01976011747497411,-0.06556232442527335,-0.04902585575009814,0.005511454697912505
LIPH,,-0.027515202697208346,,-0.026386135474190532,,,,0.05105854476482264,,,,0.030395928270288322,0.12248252554320502,,-0.025198501912599643,0.08478724497469167,0.008354767918743917
CCL28,,0.016497728697090243,,,,-0.025228349711626,,0.00564760487733677,,,,,,-0.02298905103258068,,-0.01686588262934503,-0.026892574314936597
PTPN11,0.006053929698787353,-0.024846537257007625,-0.004816277843001099,0.026434244245570688,-0.039392154577026564,0.018208843766740156,0.02791475815132407,0.009119900603908503,-0.004663417955488705,0.014904950369403803,0.0617483622000102,0.010731076593911194,-0.016211087978594357,-0.062385611657463355,-0.023822780394348094,0.045129932820192904,-0.055109588994010486
ADAM12,0.02189369897673324,0.10694091905601555,-0.013058954912534516,0.05909792232396753,-3.103521811656564e-06,0.12729213745044707,0.03565707346099714,0.018589412589251977,0.02643725812526132,0.0446002099767377,0.0777645250087247,0.05903205471018421,-0.006142044526492076,0.09775172155517659,0.046781191990229815,-0.02982972041428926,0.035085306118634335
EPO,,0.011910964056443872,,-0.004833592938070187,-0.01778549288760398,,,-0.009484824353784277,,0.015311439900544942,0.026519765778515614,-0.019892899130227605,-0.023262657616332817,,0.1802364181810004,-0.017935464487854373,
EDN3,0.0124113164069363,0.005338559994639159,0.022086716484801327,-0.03348702433817944,0.10326580734000312,-0.01682650655579092,-0.020094793883281618,-0.01470100995837188,,,-0.0017677439174453827,-0.023646426371494514,0.01861584048549125,0.18110654425753753,0.03533802027984434,-0.019332575561884908,-0.009550714202290105
CCL22,,,0.009119197837029873,,,,,-0.019097899243024262,,,,-0.02251447723479334,-0.02127334420255811,0.07976489749804722,-0.01332073044361346,0.09767658216203043,
CCL2,-0.057381257096277526,0.10646842753621572,-0.010243259803439205,0.05987071928560865,-0.0013131346672345435,0.05444136758897824,0.03583642762284398,0.03934448393189393,0.07934990158727907,-0.015896357457489404,0.013731234615720605,-0.07487906634231971,0.04734086672210675,-0.00038936343160701585,0.023451908547863803,-0.10298322518789726,-0.10399888541323885
DSCAM,-0.029068380097845913,0.01714246486456317,-0.007513639933806356,-0.06789503159742664,0.01027465383689721,0.06301844738688511,0.01885717574437618,-0.012514279272173481,0.07474572682897831,-0.030255403604526446,-0.03905000522225197,0.1040600869293394,0.03996371331547442,0.018298386673987817,0.02687247215170552,-0.022946265454868938,0.03377280427451718
GPHA2,,-0.007445908894467229,,,,,,,,,,,,,,,
ANG,0.0127581032935593,-0.0033106792753164996,-0.035367145688476154,-0.003349891862302915,0.0451256998133055,0.06720145648429235,0.07208078354782006,0.024793618694942003,-0.0020667325886399124,-0.028711127323035022,0.07754357639721177,-0.02182349394148082,0.017035367178542257,0.05699908520311757,0.07940847909857433,0.07688252551372385,0.06224418223101101
FBLN2,0.021250034698405997,0.016076075256000258,0.0015412328066286244,-0.040788467944909236,0.14955065759321592,0.040633328658910534,0.051974590751323956,0.0016773703986878176,-0.07064213703616372,,-0.04687149917511773,-0.016220569466423505,0.02349820840784465,0.1378776842690483,0.07594059864521654,0.10245722759864269,0.03849965235309038
VTN,,0.004234216658240284,,0.0019392480030492776,-0.017931560914156177,-0.013507781871600278,-0.004133643176288058,-0.015582501247763775,-0.003614104862384503,0.13330455516523307,,-0.022738945043411285,-0.016357831875858396,,0.0582894865067438,0.029866645693044338,-0.011588432967808492
VEGFA,0.029375702097386883,-0.18801205838371218,-0.029298764747869115,-0.06831389528146464,-0.053216423782277734,0.04670514444878276,0.041311872796076524,0.013401246509931235,0.04589611546279691,-0.0429782381314694,0.057807599329457435,-0.13709638155769022,-0.05459843757656622,-0.04487962738912576,-0.11205051422587138,-0.09062663528639434,-0.12241782509523638
F10,,,-0.01582517082867453,,0.07011775162149654,0.040109888741795545,-0.029269168059585633,-0.010399904904055344,0.07196406946487086,-0.04158875745458338,,,-0.027937682506261326,0.11598808427765284,0.10618912504565195,-0.005175284658306704,0.0840995710313979
SERPINA1,-0.012509163980296585,0.013424904475191398,-0.010902580721213079,0.025303077365136498,0.029698461894180142,0.007814640901153741,0.09230504997189275,0.008411082855983174,0.078494757231063,-0.0003104408347160578,0.06300324462423751,-0.1371221240728988,-0.058460162194264066,0.031072889775093742,-0.030564933303022474,-0.07899997706664812,0.028423703113297456
VWF,0.16720361254479282,0.21125008570486478,0.05962890572597749,0.09313157315234813,0.11174090199498635,0.13060658159521155,0.15457669425118253,0.10446612571198999,0.03172862932345611,0.16627460387891985,0.0812995425138195,0.07415515574301608,0.16313717937148337,0.18874612372621027,0.10800770744894002,0.11063637882047336,0.14732127106293985
GDNF,,0.006390806264262684,,0.04296294671389672,,-0.021025386225848177,,,,0.06435765325384467,-0.009007299036711717,0.005592122006890791,-0.04270627204850646,,-0.02125810921980426,,
VASP,0.005929772767923697,0.09797091745672643,-0.05074921186516931,-0.00931860095383215,-0.013181790410831477,0.1528337866798529,0.03936670373297911,0.0450710089205115,0.040675896116993945,0.12333066888850369,0.07222476024473776,-0.028877347067686677,0.05006268132112571,0.0998422431531836,-0.006179764380515721,-0.03686460225472943,0.02855447738046394
ADAM15,0.06597196304337126,0.09953660522161277,-0.024847683299674846,0.004795952491022572,0.03537373595473899,0.03228309969869955,0.07555780509605428,0.03298021364540541,-0.004604782091663719,0.03915850911400133,-0.036629496390657344,-0.022948939944385384,0.02738593776188432,0.07740614149149141,0.017595111696856448,0.06744269221483973,-0.036522477605267535
WNT2,,-0.01845734288681172,,,-0.014408945818464037,-0.02222831515998447,-0.03797203295051607,,,,,-0.024675166535431864,-0.02389191462686371,,-0.018228271707506138,-0.0037830557297044544,0.0029295098691897465
CALCB,,,-0.004246725666260786,,-0.021659476274970006,-0.013691581960989898,-0.01989808151670807,,,,,-0.021595283928988084,0.032889771752543026,,0.007687624323250488,,-0.027383270470124225
OLFM2,0.00896195480428208,0.044714370065912834,-0.05838326944053162,0.03792349340446237,-0.006652269175058993,0.05386686684365582,-0.04811317664656588,-0.016711549199617683,0.005750006359282942,0.027868622414563178,0.02756226612592716,0.06674138990988275,0.010008048581532309,0.04571425933312222,0.027785205441982087,0.12186771683411471,-0.0042203320140178505
MFAP2,0.05924215565643927,0.15503666597678142,0.051782397286616724,0.021969384587220215,0.061290897038460135,0.05208449221469812,0.044960406957126754,-0.02490896293804374,0.03478863398078399,0.0393450912932891,0.08579286289866679,0.0027214150830813777,0.00743194630745208,0.07172961712496888,0.14002246529817994,-0.002641656048546126,0.013880922416489553
HLA-C,0.11160595472879152,0.04879604055161148,0.007166260969076261,0.040880068121145856,0.07897789864124423,0.07548407796866449,0.12747933039881748,0.01978477944819056,-0.007014734408526036,0.01563697086620388,0.05332830416061195,-0.11329935753784165,-0.017704581411481412,0.13307993796189008,-0.04978365494219042,0.010684317487422055,0.1399428940376385
