,UKF248,UKF260,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
SEMA3E,0.06406269646080984,-0.04823839424769057,0.023017333697543312,-0.007063483931301088,-0.005052253638207727,-0.002857250068888544
FGF3,,,,0.04489940445733135,,
ADAM9,-0.06986203283771765,0.04014402042789059,0.000629288552152816,-0.017978991591273787,0.03203047107259687,-0.03577875188715412
ASIP,,-0.02146619633644112,0.017627124450439836,0.0356988491274766,0.014885227761027478,-0.01583448914357007
IBSP,-0.03201899110584392,-0.02306118888375738,0.09529409296751037,0.047485493342003776,0.01949724937269632,0.0223312438584912
MMP12,-0.015215867516876489,,,,,
FAT4,-0.036156263349546004,-0.016694643211696465,0.08971762163833161,0.03515555010837132,0.05234244169118442,-0.04192678754259975
MDK,0.04370915936332266,-0.03169110044085668,0.03736904389647135,0.01942376928806969,-0.0066455649846866,-0.042324603974298346
BMP5,,,,-0.004944745858614174,0.0476474891113729,-0.005109524207241907
CAMP,,-0.0210269441018455,,0.03413052550373251,-0.021845057770912075,-0.026994703180765526
HSPA1A,-0.022480524619665605,0.03159856309489754,0.04770099832060186,-0.05681057014929562,-0.02381814878633492,-0.03474914380408833
SOST,-0.023569081030518448,,-0.003262517030555732,,,
SEMA3F,0.007069973791488171,0.0016979152823963402,-0.026342985793776374,0.13230243670468264,0.0630157678876779,0.08471005205652746
ARF6,-0.0101767229318396,-0.012712940254571668,0.025106592941019624,0.00518007360536077,0.04901751855131393,0.03559710680399115
IL6,0.003511779785772086,-0.019448513194632963,0.02158821621855579,-0.05807339889476175,-0.0408387188835643,-0.04311739913409745
CALM1,0.024875236196070863,-0.02872240408523474,-0.046541569865501606,-0.027859681371743786,0.08222702191788574,0.02136642636361826
VIP,-0.021058019268174955,0.007444264591179968,,,-0.023059373332481183,-0.03286346643855246
NMB,0.028982237500332055,-0.04670607513490518,0.030608128206825166,-0.0019989984966658995,0.05439292464351942,0.016926189987525868
CCL26,0.00818453907432022,0.009667003134521374,-0.024388913038834538,-0.007360261386152014,0.03277639317593816,0.06416761730393011
FBLN1,-0.009784889870934484,-0.06187576368090933,-0.016425401660431188,0.009296138140898543,0.0502831969415926,-0.023266696631178793
SAA1,-0.036624797196823385,0.04472722684678329,0.008839514624814982,0.02478645056880821,0.026722782150494565,-0.04224785831890444
MICB,-0.01673944957129494,0.04644640518499321,-0.021783849109888315,0.01226704134957622,0.06035072496812657,-0.045733105448304404
MMP13,-0.018003526071286195,,-0.03394887812053237,,-0.01999595161552367,
F13A1,0.02830152093822046,0.005320599778660194,,0.02935408858960037,0.0021571801122624904,-0.05172023620000826
CXCL11,-0.012814036812197012,-0.019498780002879773,-0.0491109763014818,,0.020400099681520987,-0.042028431218879274
COL5A2,-0.03321064824374495,-0.04636085380172327,0.04554938142568039,0.027072392539509042,-0.02969029626304502,0.013962146403931642
EFNA5,0.017761544167865045,-0.04763789833595966,-0.045201519474134505,-0.052623002920946405,0.04210482309798469,-0.05083518909982982
AREG,-0.011801780077234609,-0.0352654403430295,,-0.054281412751546444,0.0005380942614091242,0.024050573938372937
EDIL3,-0.0021208112554720903,-0.03284347235242326,0.017482325021116355,-0.0009494215351621698,-0.05798750007723753,0.012269980392732466
CD86,0.020574984734774277,-0.051922186562450234,-0.03170448413185494,-0.05978494918123725,0.0016905309234800977,0.013594446324840767
AHSG,,-0.006281788045059502,,,,
HRAS,0.06386099776916382,-0.04193878930184493,0.06917561876529758,0.07419470014485992,0.04184671742200504,-0.04907232936783861
C1QTNF5,,,0.013671078231145694,0.07521732792877586,0.026749236258099805,-0.02131118610301932
RLN1,-0.015675389139188537,,,-0.019168764187512125,-0.015714765293465882,
COL4A1,0.0022967062460439343,0.017269733130961824,-0.0016930715074439178,0.04818757569138682,0.00041253205116921113,0.0391699998721899
CCL3,-0.03474878659297142,0.04139893391427232,-0.044097963798406754,-0.026435036394214205,0.05418853853870165,0.026596113819031014
BGN,0.02141037479293908,0.019224288432601204,-0.02898050870210321,0.032633241624554915,-0.0014120843048354913,0.00572543228351286
RETN,-0.021128990977451443,-0.02561281770311614,-0.04263208946843105,-0.004590994239576822,-0.02729381625115984,0.08746933890462258
S100A9,-0.014329112067844148,0.031061881489238424,-0.016500601189328112,0.019001083396420818,-0.0499631206288137,-0.0038509055418054516
HCRT,,0.02900818853233964,0.046570413252328524,0.10094414926232002,0.08119186488618245,0.007739821148704846
FADD,0.0155084815961226,0.05431432980612239,-0.010547539039147735,0.042535423315091914,0.008857264137079822,-0.01842704357010266
ACTR2,0.002034122077301709,0.03189892866792176,-0.04490807323379864,-0.020866281404789862,-0.03136850239049624,-0.00572088637191484
BMP2,0.05770737411683926,0.029987813319399554,0.02177470038425503,-0.03309427817074049,-0.01954051016506341,-0.045900704360113335
PDYN,-0.06020718838668079,-0.05866707008444432,,0.003702955430319011,,-0.04051184847604568
CD55,0.008918043491128954,0.017227194415364636,0.11205782053369777,0.07626142469255476,-0.014262329301675102,0.023431991558491336
OSTN,,0.11976679214690088,,,,-0.030157280437613582
PDX1,,,,-0.028861641270066345,,
CD6,0.024613378264576886,0.0333908746592696,0.012573860981924966,-0.022473571070563605,0.033972814938695826,-0.037669285475946127
IL16,-0.02738505463428115,0.0709858826172135,0.015725023645216985,-0.013295957475244206,0.03718652994317104,-0.04731398501718343
LAMA5,-0.03600048063751482,0.034484090150492724,-0.01716566063403667,-0.03596193284975778,0.0022149492069608277,-0.011859545476996703
RGMB,0.02835561264016076,0.052651613706303946,0.016221664606692388,-0.008121641648143014,0.02475174695756306,0.02004952387140404
INSL5,,-0.014461018818789688,0.06542307024846236,,-0.02743973207305458,
IL12A,0.0729121994172963,-0.023283909765066675,0.014007526168769926,-0.04149507115845177,0.01554005781378322,-0.01989004940392927
S100A8,-0.017890087157722622,0.044230099312810335,-0.10862659497127097,0.04536742614289084,0.008758637755994498,0.05607004388879134
TAC3,-0.0062586218637466625,-0.006931586521063739,,-0.05241119467028943,-0.019254437009126057,-0.0006049492134685512
TAC4,-0.0160683352364304,,0.032275471148696715,,,
MFAP5,-0.01655790200447494,,-0.026904406144329436,0.07962467513971383,-0.006165827772199812,-0.009966711380757933
CXCL16,0.013995132458450257,-0.019354527190495054,-0.011692350704875447,0.04075811306665561,-0.004661659995118554,-0.09550923958509637
AGRN,0.022034000042061404,0.0108307193031926,0.006556349333964032,0.0647203860898504,0.02669843165664074,0.0224698181676559
COL4A6,-0.021128991352956948,0.021376459892111784,-0.06979452253573284,-0.00891147837055556,0.04964958096571382,0.014396800991701458
FST,-0.009470535427699685,0.0032914079444024925,0.10218540108423178,0.05503564124539724,0.051051929971091536,0.06276727883989858
MEGF10,0.0410356628682443,0.026070953711247676,-0.027032455240045848,-0.004390865601785143,0.04610097894378204,-0.04373982442232498
C1QB,0.06338557670003027,0.018731018908306543,-0.0018421177176014582,0.08321983611427501,0.0386595557309011,-0.04568384544691719
HLA-B,0.038519475549838665,0.03386762111012396,0.0030760152367742314,0.0038398923135142655,0.015978656150606615,-0.022214260761967346
PDGFA,0.030317279560524595,0.03866863953962772,-0.038715594747234405,0.021864273562950506,0.054014711040887085,-0.04720464764999848
LAMA3,-0.003913982077345317,-0.02718541637326118,0.01571438438147664,,0.10844681230773837,-0.031211454368949784
DKK1,-0.02944007594677985,-0.05013107652476661,0.09010892021317272,0.0028527832735349653,-0.005720426609784102,-0.03027246967475093
INHBA,-0.005186336141183594,0.03380363703113148,-0.09007348932642573,-0.05114278885000737,0.0010001864204112214,-0.03721091393656126
LEP,,,,,-0.01595430952221387,
IL7,0.051379174754043244,-0.0148101375421935,0.013571689051046049,-0.036037277359821346,0.029224294090951265,-0.008169140047835872
FABP5,-0.01788516896474508,0.013482100906786159,0.05190883339618148,0.09817059580822332,0.024915644362190275,-0.11297427364848721
CCL4,0.02837548514706222,-0.008363423967530419,-0.043335660592572454,-0.05780246686897969,0.03885432106108636,-0.024881378237723573
FBN1,-0.07298862372972013,-0.0025271760675722415,-0.0915792071852611,-0.015911127125355726,-0.024620144069532196,0.014801094777096608
TCTN1,0.0027739180261945615,0.04239757854561492,-0.06222740850470362,-0.04642435834389047,0.03663243094498656,-0.011859628359688217
NCR3LG1,,,,0.08675236428676511,,-0.02430422088086574
BMP7,0.030952425222418523,0.0259332068119254,-0.05622833339959846,0.010997230295162525,0.0699304182494729,0.027935274115724728
NLGN2,-0.024165177267966985,-0.04493653525415562,0.09776342124292915,-0.0007009139185340024,-0.012000114744537061,-0.04117003441765928
CCL25,0.05547363568881981,,,-0.04401622150733717,-0.00785148956208937,-0.02500098660029339
NPNT,-0.028431599837854944,-0.0033602968431077776,-0.010060619694664472,0.06291240172625927,0.0749283068992994,0.01025421395458762
KITLG,-0.038670454437900355,0.009759511997681393,-0.0349869595821388,0.037600655514344744,0.09051340707485722,0.10247586668188904
MADCAM1,0.009940362121555926,0.17886907917148326,-0.012916723467163287,-0.023082337621671323,-0.021295948276861,0.048407954164163734
F12,0.007027268088692073,0.020348375073761978,-0.054726921746141494,0.06083001706150032,0.0641699938025803,-0.054355984645745314
S100B,0.06362604085748791,-0.03839778228537738,-0.015660366518091034,0.05660819520479983,0.08279717207629701,0.004735449782317417
IL27,-0.023413600597883482,-0.015861048922261232,,,0.03115276480624396,0.02761929432684534
CD99,-0.04682703913746316,0.07496016969893958,0.04063297572407109,0.028281209463325168,-0.04311777668049849,0.004867098741064939
PDGFB,-0.028235766953459102,0.0024641218098641277,-0.035143793116025016,0.07943653663931435,0.04461651172241902,0.031460875836664834
CLEC2D,0.010236223247223172,0.020427269506074056,0.09160114783504997,-0.030361932028016778,0.03117025903047834,-0.030415131481394842
F8,-0.012457674789268158,-0.003194908054029506,0.007918313571278993,-0.017855685140938164,0.069662096081692,-0.023228494698712427
C3,0.10453110589016469,-0.05743960781821861,-0.014337453594358054,0.050409104563252365,-0.0030306390053111724,-0.0991396316275648
DLK2,-0.05507907451784368,0.0018001885691373825,-0.03879352316994636,0.017785559528216224,0.12425278114833213,0.020534214675421773
TSLP,-0.010322769510251632,-0.008977457532527372,,-0.030470838201693568,-0.01573673286371534,0.04237995847229095
OSM,-0.03899485338684929,0.052983789415605075,0.07391372526867503,-0.013019239796459098,0.012293126710295584,0.020371493931608017
PRND,-0.017191526421258953,,-0.050006828980330494,,-0.020753580311731242,
SLPI,-0.013162409447536171,0.031083297693249315,0.06676946242622027,0.02038859900207151,0.008485509244938452,-0.009460427540071073
AFDN,-0.0036767920305399034,0.031047138073205954,0.006553574174359807,0.010952935912671768,0.0026095406230363036,0.012876895195428607
KISS1,,,,-0.026292044876069866,,
ULBP2,0.023967778319766736,0.028345951801006436,0.16252562220296463,0.0320297182220722,0.006291664129403949,-0.04020329536339696
ICAM4,0.0067415326513459726,-0.013819979720276189,0.011196979181287033,,-0.019010179076146144,-0.02310108309121249
ANGPTL1,0.046387694271358026,-0.014461018818789688,0.02532612499129484,-0.031249193341155473,0.017315299692186075,-0.023346209318069886
LTBP1,-0.02917234277680653,-0.02404723134638967,0.018536758752474045,-0.011499167243664994,-0.007613275471875717,-0.016478708594697092
NTN4,-0.006811185891555082,0.008430733393679796,0.030123079943250464,-0.04342353373564323,-0.013570514451317787,-0.07348624733669198
APP,0.016716151140155094,0.013371116153364145,-0.03411144191003421,-0.0725821037010368,0.019928175385725257,0.014706781723849555
RIMS2,-0.055793214210315474,-0.04787412034123958,,0.03017589215664234,0.023263433411720002,-0.0700153283769045
WNT7A,-0.045177587677685475,-0.010133553316019138,-0.018874705605705276,0.020251027601274486,0.0952107084554442,0.04149229802181528
GAST,,,,,0.05499088594670964,0.08151201687194795
GPI,-0.01242301368226125,0.036558617539097026,0.07304226592779091,-0.07054258942305344,-0.002845255837872191,-0.03160427392141168
IL1B,-0.011302661695418943,0.028320737725487693,-0.023715708461793543,-0.0009203626587022506,0.003546816369217235,-0.024673039617398005
SFTPA2,,,,-0.018687499789201267,,-0.019663693556820593
HAS2,0.03930257835991301,0.026825543040668014,0.003776138985738743,-0.03834533766502021,0.006277134111317522,-0.005716829561464558
IL11,0.005746320084519747,-0.014250389160064356,-0.03763451693039428,-0.039496743831877554,-0.01096484385238781,0.008358880957513614
SEMA4B,0.039770222772077236,0.014385512760940728,0.05634999411382434,0.06752781210138743,0.006543404597186416,0.05539338730980564
FGF12,0.06286697415598935,-0.024634086509936384,0.10159829697121787,0.03275529030044262,0.03705162097314585,0.022649710562863693
CP,-0.008135910270202912,0.07165119280474339,0.0056351408047879345,-0.09857299397012166,0.004531693809174841,0.001418181044060165
NLGN3,0.03775510059195939,-0.03956154058848935,0.03694391265921655,-0.020902478744306275,0.05015729770818679,0.0008137651460449881
GZMB,-0.03214379652546213,-0.0031636523395013583,,0.037437890745364855,0.047453127636432335,0.01626817156776382
PROC,-0.0004919325181845062,-0.015473267132114754,0.09338526956724551,-0.026470055182138148,-0.03142206694579145,-0.029665860361212344
TNFSF11,0.027206941388566146,,,-0.017688318189685307,0.021578407820712207,-0.02050412406754288
AGT,0.030226980485536865,-0.011766931859678812,-0.06932506825271696,-0.04079014091270729,0.10509974278325962,-0.06429376745152375
PTHLH,-0.03319007038035147,0.00011130936249673876,-0.04747167281451699,-0.05062845946641989,-0.025044908983524947,0.03786269327570547
COL1A1,0.027256358627100227,0.02956306975899237,0.05685087100714152,0.058027656422274455,-0.04030866798147415,0.028401099811545667
LAMB2,0.013109389605918224,-0.030619922059869104,-0.033133298320588284,0.003181219496059032,0.04432263877018103,0.0054446486279104605
DSC2,-0.0013807658514885773,-0.03985402641535171,0.05518525569885171,0.046757468552674694,0.01915966998824177,-0.018444876942457007
WNT5B,-0.03331237212754992,-0.029582589507998552,-0.046124604561208496,-0.03836564762064503,0.0007974956271196987,0.11724537972145502
LEFTY1,0.05623968870098124,0.025622196046494308,0.17035090802797498,-0.024205115061559847,0.09658576132307141,-0.014337601700179546
FGL1,0.014576588884129885,-0.01566828590730688,,-0.025932787513327487,,-0.025680808229881415
CXCL5,0.0021337348048851884,-0.03376060320373104,,-0.09262838300512423,-0.01344290331838446,0.007612836335700884
S100A1,-0.022983051720997925,-0.012442703502361905,0.014220751924882261,0.03436519191334791,0.0334688936681502,-0.00518463158311034
C4BPA,,,,,-0.015954305612330716,
NPTX1,0.01260833713338566,-0.03665049677074956,-0.00722738306999527,-0.033821337145400185,,-0.024892654242791665
TGS1,0.0625917642500703,0.03499696347179413,0.0629526057293804,0.022393287426126573,0.05615933302402134,-0.05120469447766633
SST,0.036278770515074846,-0.028727464261025532,,-0.009303858267398298,,0.05514228154767038
IL34,-0.021081412676962313,-0.023781911063735756,-0.081505643882995,-0.02246407277755978,-0.025983832170164905,-0.004336562335271704
DHH,,,,-0.03210870620036597,-0.023562643461529434,
XCL2,0.058617127609810596,0.03148669529173429,,,0.034231469519279266,-0.023346193533505893
TF,0.014066266064877764,-0.0056551401341392825,0.036142527180965375,0.006152232226666721,-0.00593446501967582,-0.05254732890292874
IL33,-0.01761183468322887,-0.009346477333425774,0.03757336581003893,-0.03455925965448978,0.004304302761926509,0.006221610579313174
RBP4,-0.01137417836798377,-0.03255137863748249,,0.03445982314920309,-0.0008223805545467326,0.003538653389768862
CCL19,,,,,-0.03050022957966917,-0.030058553532580603
CCL20,-0.040341702265465844,-0.0022775148805031565,-0.058658672168362014,-0.07451709368142029,-0.023346950938823406,0.019358678609939964
NAMPT,-0.029201841937594588,0.043401996885114154,0.001129414543034326,-0.04060793149253089,-0.07208946364387156,-0.033373335953945676
