,UKF243,UKF248,UKF251,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
JAM3,-0.02141546701131598,0.03751903804511281,0.060926193520617115,0.012950625163560582,0.05630026942796471,0.055431459026673124,-0.01774848445591858,0.030148331138483715,0.08457037952274457,0.0015663967067368484,-0.01871129892234262,-0.09376939385554729,0.03590257364750144
TGFB2,0.07149783769361148,0.1108246996249332,-0.0037748253554288243,-0.0133408262922046,0.07981898941240534,0.06869278430227288,0.02690386261593395,0.07283522164863374,0.026473272540557237,0.08554859256904167,0.03317257765015218,-0.012801431545441819,0.058882102958647424
COL18A1,-0.03321018903840373,0.054302310758960554,-0.003735752428617209,0.05374558232050313,0.005213025085884727,-0.013728290773131332,0.03345516021817823,0.05421966500976765,0.00423898788901807,0.04965656790378849,0.00443592786238241,-0.08457485066464406,-0.0018464053768546228
NODAL,,0.03366078708365185,0.0980571787057794,,,0.02891255103488262,0.006921447737327862,-0.02114259503257528,0.1340638915516864,0.053878214620827924,-0.015198749454039989,0.04742737945442323,-0.061893121560996585
INHBB,-0.0298900993537623,-4.784956416519713e-05,0.00039411260866654827,0.017641161153098824,-0.014292597342264396,-0.03708054517418934,-0.10225570031655942,0.01937842905196949,0.0024570407634358885,-0.019804895241728033,-0.026269174635943963,0.06838626722790445,0.1355699574166534
LCN1,,-0.01793680619704142,,,,0.10749496119299823,,-0.03621813899298557,-0.018272021637213254,,,-0.017742062961037742,0.06495238225439924
ARF4,0.040970039146795194,0.0013681884569582028,0.025040670366843574,-0.01696540521073369,0.014093053708334016,0.09871703832063228,0.100963430303206,0.03316366831503603,0.09431464777884686,0.06885654381556587,0.034996729731794636,-0.061640341833837486,-0.03828782244906119
CXCL14,0.17305564922479796,0.034748246712771096,-0.05202100588873055,0.04728351099436485,-0.042740807843437895,0.13177916700840195,0.07538320131317496,0.04043357593853859,-0.038513905897722134,0.11614904881097211,-0.052778475243905006,-0.0119637645374588,-0.009311223915894966
LIF,0.010051519312516776,0.02749889288289774,0.050858634293210386,0.03067516874161372,-0.02003147046483966,0.013010230412246455,0.02009725852549432,0.04370681865782265,-0.0016044146738865303,-0.024185420866942274,0.009049901885512232,-0.08812771415988457,0.06154040664835041
IL17B,-0.026448307542270788,,,,-0.007707910298397895,-0.021013059775703394,0.04859159367456162,-0.03151744328736541,0.06051637481121973,,-0.018908656619387558,0.05646892426993963,0.00029015307031362875
MMP1,,0.08671154325378501,,,-0.08379893015575594,0.1428823177920748,0.0777926977847455,0.07558145882086072,-0.030116875266493627,,-0.013692345049015474,-0.04556104672512142,-0.01916537758387286
MATN1,-0.020838801378356298,-0.023550503268899445,,0.06839365508317231,-0.013737812259123624,,,0.005924978063127804,-0.032318137967727305,-0.017636195646372022,-0.01948740058611598,-0.02133799289126957,0.08344783752747793
ADAM28,-0.018767529335643705,-0.0007991395007574156,-0.011499115911149797,-0.009304272025491937,-0.005763521889160899,0.07559423772365527,-0.09662124057847131,0.036425976333677605,-0.03626228940739599,0.020745027856063657,-0.03483955784837817,0.0843406831126599,0.09344904584796426
TCN2,-0.01151749215101949,0.012972612441470736,-0.04186686800100121,-0.007759250152619233,0.04775173323762585,0.0062688985390089045,0.05312351325473452,0.06740841091945074,0.020063232215184783,0.030375121280381355,-0.016899432585449438,0.03336212979360647,0.034462168753819036
THPO,,0.03669664839081245,,-0.02315824927503852,,,0.003990046868083853,,,,-0.01690441739449547,0.013612742014563757,0.017240520903138972
CUBN,-0.057882322658841315,0.0009871329529065492,-0.028312979260158407,0.007673281556169112,0.02727239992427714,0.13410212136035296,-0.05342823661914948,0.06500674871352148,0.006257939121574847,0.015361652665063204,0.07210731073794181,0.0613567782409346,0.04655833735756434
TIMP3,0.0037329679166385127,-0.05426752579628566,-0.007648486866017508,-0.04213658020259279,-0.0015660155804386343,-0.12631011091339212,0.03546575247870116,-0.01636028169831959,0.06988129970238564,0.03264793228795519,-0.03350360995407957,-0.032254815351165866,0.07584562879681807
PIGF,-0.019524551364597742,0.023560981908185213,-0.001687897970397465,0.028960817626703207,0.1006463346507537,0.038419590121488725,0.06842765525805254,-0.031925827428316095,-0.023409874046659656,0.03621296663047892,0.04934103123589309,0.03552378973281089,0.02237243623460049
CRH,,-0.021015103989208788,-0.014751817728650345,-0.009098796268889693,,,,0.02822256864185379,0.03763067643750496,0.04545337937106526,-0.003104562035743773,-0.02630920861201516,-0.043427585030585296
BDNF,0.07121794169840417,0.010782903617434204,0.03509731479149432,0.0004111827091910911,-0.021190549369959302,0.04295593280676785,-0.02056148153406895,0.12118804481587539,-0.02679076019590423,0.1826020120950305,0.053232775431693226,0.008146848923557978,0.1546298419937294
CCL5,0.04447188136215424,0.0368925730082252,0.054322411419389934,0.01809661054923161,0.01343868751910259,0.05167193349707584,-0.08713162979884852,-0.01786267416596091,0.15379561727433277,-0.024699437088733647,-0.022276762343008967,0.024560739549829045,0.02540577022026884
GAD1,0.09724893945487142,0.014971603915238788,-0.017095147615034178,-0.01473441356262748,0.05494155635929523,0.09039780315986105,0.12932055406789905,-0.03328438592889785,0.06975550091317359,0.047030311124015234,0.01865534815390714,0.06485324432238654,-0.02190829684081263
COL14A1,0.021044195438002546,0.03549067061950706,-0.01840840696090525,0.058891744798707284,0.010536390644710148,-0.02149609383415597,-0.08501597452131081,0.04953940838607044,-0.012540235300304773,0.052549942520972594,0.01297468036089326,0.0407813298684824,-0.030868979531946904
HLA-A,-0.04306704784273709,0.022444470466260854,0.02367091312258238,0.004653262938570752,0.049204612516157854,-0.07717783885839058,-0.07518216074893326,-0.004598126904248294,-0.007621253259904344,0.1282490936671716,-0.04489405595148524,-0.08279641140136672,-0.03007590131018546
CD5L,,-0.021015101557921332,-0.029301761644144365,,,,,,,,,,
FGF18,,-0.01901486855590729,,-0.02669850922297709,-0.014264397656935221,,,0.0237624831586353,-0.028522692154662653,,0.02344712026076929,-0.017544609821196728,0.012341232991005414
ADM,-0.024265570239850997,-0.030084569845888465,-0.028804726258293924,0.0830260498742659,0.013177533774713344,0.08804540859764536,-0.0916482576914122,-0.010795767560967428,0.011330378718321063,0.007948993112778049,-0.00240854145783678,-0.044828242139115314,0.018020172072015242
CCL15,,-0.03506183545548233,,,,0.03141452394586073,,,,,,-0.015216438735878884,
GNAI2,-0.08584558609227966,0.08833174700253638,-0.028137777610537602,0.026370344776312806,0.021447942080055966,0.07309136111283077,-0.03704750518409463,-0.002926862501422256,-0.011065789791202185,-0.01905772533242024,-0.02494040917951554,-0.024808525623262204,0.005691580749845203
HDC,,,,,,,,,,,,0.05626249393272898,0.16745084563533386
COL11A1,,-0.006826229361327213,-0.03467218351259062,0.03662104565517616,-0.015595863970635402,0.13667134829801703,0.02636652838750417,-0.0018710036451324184,-0.04318985225989058,-0.0003725782166266157,-0.042805650418517485,-0.03734955025400969,0.10568187887338326
NUCB2,-0.03258819128237139,0.021855848785992938,0.024288364235078155,-0.01464497131563343,-0.0365063187574158,-0.018431584653761234,0.028962313243865237,-0.050961565062436584,0.02798776229674777,-0.03697495685380173,-0.06219369299022357,-0.0517944944905783,-0.09200482143822783
FGF16,,,,,,,,,,,,,-0.02802631485479863
CXCL1,0.013432746454822805,-0.009398820099817639,-0.01582517255010092,0.004615617154736094,0.04107238275690682,-0.04544207100592114,-0.07640700195515532,-0.033634308921784546,-0.01410546402106032,-0.026509777425733384,0.034746215090830423,0.08987869387307003,0.011811927640730807
VCAN,-0.06474293526841257,0.07717259337765406,-0.02617604431100391,-0.006039214371863373,-0.018904783523191186,-0.06477633041343586,-0.0013259754434697163,-0.05613735245313842,0.035632565873875525,-0.04911713629910958,-0.021995674472481373,-0.08617826593917204,-0.040790955030428
MMP7,0.015924338821337744,0.01283502793240558,,-0.013514850754428792,-0.0009944191278999173,0.08649217125326009,0.0012361733664923514,0.0556838899665429,-0.036936579591868364,,0.0023292679162209163,-0.08466693848924808,-0.022555756311597674
PTPN6,-0.0009049108652137354,0.1000103596276885,-0.03261740600070149,0.002978166846054943,0.014812966052068497,0.0203262002767086,0.009064330430753872,0.05954755592974348,-0.013358618834420985,0.05929274584648705,-0.015711843495554663,0.017736391465288784,0.07022224445449518
PTGS2,0.11987942209656713,-0.011886407015411963,-0.014123136372903819,0.040665993025747034,0.02123861029274184,-0.019750291113657142,0.11108508019167969,-0.02113423093040647,0.00116390758272151,-0.021802829545272837,-0.052718064257990596,0.0048679256969301815,-0.00886160191020596
XCL1,,-0.023028792543483896,,0.0034080183387690515,-0.025617351233386702,,,,,,,,0.061067459823187176
CD58,0.035384222861834784,-0.0006736796845986347,0.04154147283582907,0.042527353364851,0.04746010984058458,0.11799674801471756,-0.05475202072402006,0.0831422502327855,0.04940142338603456,0.04457793758961565,0.04903975664464749,-0.020091091293993217,0.1111344543985906
TNFSF14,0.061465154656039765,0.02348544362615115,-0.016505133248137193,-0.0012772210489837097,,0.018172911913863353,0.027287965370916007,0.03132683005162171,0.15496213254248106,0.08589965681489731,-0.01977102766086372,-0.036496298445949975,0.07169397704662966
CNTN4,-0.017449959560747928,0.01137717988179419,-0.012920165654930496,-0.0056260200670743546,,-0.034937253526400806,,-0.0034445020869374623,-0.004911899131662386,-0.022132061371630436,0.042274317210161935,-0.009095679434093992,-0.03943485619385052
INSL3,,0.012380669424865903,,-0.02837444380359401,,,,0.032693388407765075,-0.018049593450244983,,-0.019771025750664105,-0.020834756108897737,
BTLA,,,,,,,,,,,,0.020548814659403242,
MFNG,0.03272906845485317,0.02096482566034469,0.020644366405337993,-0.02064657525885519,0.051693205824510924,-0.012478900082305578,0.07871766415908338,-9.765122910975149e-06,0.008225436336179415,0.08448025028012346,0.05418663000697691,0.03210050774719287,-0.023327679119867526
ICAM1,0.018128084653529546,0.03579170956300664,-0.018437182781541783,-0.008426178612499361,0.02929736177067718,0.06762975062671696,0.031205147242836784,0.007493908064931871,0.020252731785220662,0.0510923087140375,0.038388327398473227,0.050027290522536766,0.03760702028288146
PROS1,0.009919736197008313,0.054647045387013926,0.01508252775449688,0.03601678211674794,0.06525942479581102,0.14480974415816683,0.014207308825277036,0.03686269427521954,-0.029653494206551043,0.10453011435939617,-8.323551823358232e-05,0.02024251977415363,0.0110798117251514
CLCF1,0.005075288128718668,0.029552389796963962,0.11617531601104926,0.005779113269169896,0.08509697703907143,0.15313239480041047,-0.033317118257098426,0.03476909045617334,0.029131670251019093,0.1570545382452498,-0.04233383922987434,-0.027868072012131626,0.1321715238721635
PSAP,-0.01237641298015188,0.08040898699785662,-0.021423325683960246,-0.08471697009475579,-0.02354896459703911,0.13588775019883803,-0.07842749651161797,-0.0005389762734903322,0.02649734174579249,0.08886931451559196,-0.013025108161434764,0.03065408867551614,-0.10501570338813418
EFEMP1,0.011709440709419984,0.0989274643748913,0.05667145622842263,-0.08024220590114721,0.017944184354747407,0.11239833582761573,-0.03653369865392818,0.07504055574232747,-0.060502635590617346,0.044858751792565085,0.007838144426943958,-0.05348770327415836,0.05829008653280576
C1QTNF1,-0.05255917553357989,0.022483253713325668,0.10038117525726771,0.07193527113209998,-0.028853161885502517,0.07677670701444778,0.07696587181104197,0.059299302563216576,-0.06344608486494605,0.07842454447218913,-0.005505886355720848,-0.023156292442360574,0.020963909457331995
ALB,-0.0294950667941209,-0.01045694959986254,0.03811440235658373,-0.013529928603518348,-0.013004529651666343,-0.007176884060950778,-0.04840066140994778,-0.028696882584902935,-0.03039122262973606,-0.027854732169560584,0.01218515954514666,0.046554555648929324,0.044703224296827354
CCL13,,,,,-0.02478531293904914,,,0.08056667715535154,,,-0.022177313721339183,,
EFNA3,-0.013004036292014179,0.0016904922271393091,-0.01963048367669268,-0.059055671563268415,-0.036636525450506725,0.03926137465792551,0.04628738042372212,0.06477393317349021,0.034445669845792046,0.04437588911127129,0.06649639066236457,0.055506433647848685,0.00713921598055157
DRAXIN,0.03553489554896736,-0.042733808640259226,0.03203577758896399,0.07219326101817758,-0.03835564755112115,0.08555146534209081,0.03814639063387049,-0.02430595918305925,-0.00949246313533248,-0.022390272337046373,-0.0003232664366550533,0.02127924005876529,0.03896013593444046
RAET1L,,0.02688404229005091,,,,,,,-0.01827200966249539,,-0.024019952835179263,,
NPTX2,0.038139574071409374,-0.03620127370139652,0.02355253501870191,-0.044948537399489834,0.023998226022395635,0.03678899308952424,-0.0011244303701596397,0.05022080323176182,0.012966878396154843,0.052672908310759416,0.01637865209596652,-0.03543825802671138,-0.02466111768447
FGF11,-0.0899924660832668,0.022043360783971802,0.036530447652734874,0.010669433183204895,0.08815872026601031,0.07460515280377837,-0.0726804745735807,0.06376964336505132,0.027767036536478776,-0.017611271272655195,0.016184230721241567,0.049778164763569534,0.07068270928828164
CD59,0.04805790035199872,0.041208311881338465,-0.0015640807076608716,-0.028284393642018124,0.02374714975120095,0.09055554922343191,0.02973642441914518,0.03419785402360022,-0.009425994942836304,0.035109564384779156,-0.006384387490932947,-0.03267065391360017,-0.008032174607688737
COL9A2,-0.07218586580486068,0.03310486550731271,0.0463102741999164,0.02912394937498311,-0.059291185581095786,0.06853227911206136,0.08419521951357563,0.01868899218359422,0.05155854418507634,0.004142412591463004,0.05709550231308459,0.11346980429645374,0.1360103800819529
DLL3,0.10314933464927183,-0.035933176813968785,0.025320764107827742,-0.04487890122972863,-0.016664259653053026,-0.09666278318346753,-0.06499086831674594,-0.016805552750462614,0.06097590535046155,0.0034172380361718107,0.007986982526186506,0.0995172729981452,0.06261106380199097
FGF5,,,,,-0.006702451979123666,,,,,,,-0.02636966786374356,0.013593396258206238
LIN7C,0.0490068671056071,-0.05550421490377189,0.056270745571497374,-0.042580101716530164,0.025107625782071978,0.006685985169781221,0.06884947418107373,0.048430261685881146,-0.014506022569910461,-0.0024362048590187337,-0.011049337236430054,-0.02313002173463644,0.02219614360157144
GDF7,-0.020838815559849858,-0.00924701967412214,-0.013864257131569557,-0.028420509573826334,,,,,0.03577386184881736,-0.028817116515932106,-0.016072689910755573,-0.015158390090060318,0.0048852317427326925
PSPN,-0.0006719283177306888,-0.02606247837274102,-0.024979722563279017,-0.030147101007635523,-0.003776061020143709,0.174309178421046,-0.05328198265786988,-0.02644691775218179,-0.010836778377229942,-0.02577880767559488,0.04229388487272931,0.0691555877834551,0.00038113062986252534
ANGPT1,-0.013311180003433364,0.11028746761360671,-0.008705645356378003,-0.03503525291301482,0.09200268370939545,0.03171121520141039,-0.07875634631717325,-0.02591442156229731,-0.007116487792805419,0.032593210375201055,-0.014762395003030384,0.044209291590243185,-0.04474297164780182
PNOC,0.03530606228331239,-0.02989985574049405,-0.006777392522193448,-0.027506897878951796,-0.013004529651666343,,,,-0.01665680129119048,,0.05748903611404631,-0.021503402476166666,-0.05606678862556513
L1CAM,0.09346030356869106,-0.06541890811139939,-0.013614004553410601,-0.05120023074554488,0.0761098789485205,-0.06606082905285661,0.1216347908756013,-0.02585728810679086,-0.02139217403612806,-0.009109963605472775,0.05123155124314659,-0.010392211084189203,-0.12010482133309322
APOA1,-0.01537761743135849,0.025390968195974806,-0.019200134887143668,0.03426995787679334,0.0386254369050486,0.019376210494864862,0.14413846105214007,0.041149857311093094,0.005601471560916228,0.016796957592442117,-0.027973177438086447,0.06023810380670151,0.1001344997045077
PSEN1,-0.045731489638536724,0.06918225026455835,0.0668631303587281,8.31542357170535e-05,0.020724447761302653,-0.04414813822190439,0.038483020010286945,-0.026592375663207674,0.03855359444150376,-0.025732406002188343,-0.025096090113766015,-0.006096597012998113,0.0421619296616995
CALM2,0.041060642835972154,0.04864810921831479,-0.002974717680605859,-0.06935157028843465,0.010821259346556663,-0.051322702353147474,0.11631760424188177,0.060108626834528056,-0.06148460706433155,0.02374214893252597,0.05835896851721433,0.07703465220396476,-0.02351263997319866
CLEC2B,0.06402444275095695,0.04029028958150834,0.02754539716697538,0.020261430591104575,-0.07134967356653794,0.017378762979753395,-0.02851656354321579,0.0467534696581313,0.005243350834666365,0.013582131838074026,-0.02159217826498653,0.039187115826668256,0.05105119527978798
NTNG1,0.1373224555721004,0.0462847672866582,-0.017464801482953304,-0.01786070814741598,0.03548955533563994,0.08753394907688825,-0.03694186767287804,0.042981973007074216,-0.015950790771422217,-0.02163215280282928,-0.039735257905351345,0.09826765296703348,-0.024723968220531828
LRIG1,-0.08073477653292303,0.0666600337079697,-0.04203898133525563,0.019204231653387683,-0.06377352883688167,-0.01777595707452135,0.12962667931952424,-0.0006117879779654297,0.023658499512832807,0.027185817781876214,-0.01985870695870634,0.068182235286596,0.03053840168015526
CPAMD8,,-0.032287533679714486,,-0.013181844290712964,,-0.04544206504089498,,,-0.01759685314613077,0.037090001378543486,,-0.021830821650678057,-0.030829190513522564
GHRL,,-0.0023169215693785894,-0.017585312876279263,0.0037880317391954447,,0.0427866869344876,0.07625247302471898,,,0.037202554773651815,0.025425577808739146,0.07115469147527852,-0.02717625221675519
NPY,0.06473984566737212,0.02019750714456842,0.02168221634842237,0.0019988683213006202,,-0.05306649143235693,0.038659288882768095,-0.0038632320161641736,-0.045888684310479176,-0.0425608409764453,0.007082107863641692,-0.02630920125698924,-0.029926910904508247
MMP2,-0.012833888109784405,0.05540160567219787,-0.015222564058159685,0.018523919741749818,-0.03046616429293059,0.19808265835599326,0.07142146549365916,0.05072434037306302,0.049139166678721646,0.040662526721265656,-0.009287577105800637,0.005164338981380006,0.13018399211688048
PPY,,0.14284217436703114,,-0.023002234264066057,-0.012028610025646891,,,0.04720368625577539,-0.070303325591547,,0.04339965740766064,-0.0200451830926699,-0.0462751750691335
ALKAL2,-0.027238047983720114,-0.018296209991619815,0.046630006770760186,-0.03370568741985386,-0.030667199284722065,0.048324510976851996,-0.05503115627323451,0.0358464218052852,0.005766853648259827,0.08433172141800654,0.04725509568980372,-0.034124864559407664,-0.04332332143641624
CSF1,0.022343566578891652,0.10600802978577614,-0.005553767460722922,-0.051908798828207495,0.0556982825779792,0.14651101999749075,-0.08431440696729799,-0.038535475038644504,-0.08831032663833471,0.013690852936579437,0.0034808933151775283,-0.009274102658471376,0.1402839427540901
SEMA4C,0.05600881736865757,0.02076859305156074,-0.04340060050809069,-0.06674039487093872,-0.04050494923989139,0.029531796772610683,-0.008446450898954157,0.010999898059977501,-0.01944503007767001,0.03439049975699483,0.015910589181721495,0.016580856892384845,0.030664031061049406
BMP8A,,,,,,,,,,,,0.07141452978221402,
ICAM2,-0.03073669612696014,-0.023422708061943645,-0.014340661579592495,0.08370196364998544,-0.05103057236373041,0.021901066628913984,-0.022514999932677318,0.015586592664560769,-0.035186779835575756,0.04166754365314145,0.021545002784986843,-0.0032118594667268348,0.0048875911648518676
SYTL3,0.037250118058717016,0.0022084887878543384,0.12270654404416771,0.0858825840416806,-0.04041004346277334,-0.010402742244902731,0.010200701268335667,0.027981102531806266,-0.0030521007241266856,0.06530938874183957,-0.0005269593981650309,0.06363803471651218,0.07206359235454725
IL1A,0.04870694066077516,0.08971512454204868,0.11398167379818154,-0.013224314821178505,,-0.027047219100678033,0.07119285331647182,0.07458495896006159,-0.041270140882884686,-0.003879592101091693,-0.02563676384647456,0.14069874495740317,0.08807797201477797
HLA-G,-0.03295820247870273,-0.024728844040355136,,,,,-0.051882783481013536,-0.03960692946568789,0.04575172314612994,,-0.029150135589773113,,
PGF,-0.017710380060480542,0.04252582235765933,-0.03528109851964662,-0.02694932007119983,-0.002753248739522124,0.019779489096322433,0.07479796194585707,0.04186510122011797,0.015702236801612895,-0.010370868797705879,0.006000728563010571,-0.03498459597801557,-0.029542982889348524
LGALS8,0.05138930575827897,0.015909644253303164,0.04347032129171502,-0.01660966539225711,-0.035070193843054945,0.07032899866357185,-0.08061692080222772,0.01488070830600414,0.011126664601161015,0.04278189509768654,0.06872283318822099,0.023630103754708948,-0.05545777383521204
DKK3,0.05477109040268662,0.016658676058711668,-0.015262549734825223,-0.020470631610650696,0.027736983090877895,-0.018053177428815764,0.175125180860982,0.041499058678533006,0.0215229466561383,0.008620095170934006,0.05243055563328672,0.019339245251923275,-0.09696655856737764
COL16A1,-0.08518757060364088,0.021256775135843647,-0.021578618950076647,-0.008043707097809563,0.015162736255780612,0.04560902339284413,0.1506712409272868,0.076393896553135,0.06263690554092037,0.0005214238976448927,-0.004893087112480194,0.07208659036523808,0.12178749895451525
TPH1,-0.02775348896344176,-0.018157251824486874,,0.009219568630535326,,,-0.04851603568236106,0.03507190456239561,0.07657694127128387,-0.003374728577514046,-0.00848280395841275,-0.0202706329030724,0.21855206617302964
TNC,0.00865432816650101,0.06249305840468773,0.003858025762008048,0.06947050060818778,-0.10371137469664056,0.08784235690434501,-0.06683622417623725,0.07974853500982869,-0.08114058564187433,0.1037445938771818,0.021758677426726006,-0.06554796226329442,-0.010561885108384815
TNFSF9,0.1403984676728712,-0.03228753032773922,-0.018609117903362046,-0.0374454782437205,0.0012948996762284105,,,0.00626683221183959,0.06189509264950883,-0.02913069241660597,0.02091067077987714,-0.029594624555678857,-0.03772596677182123
C4A,,,-0.01096647816150337,0.04738001742248512,0.013057496346978443,,0.06110604568201286,-0.024633939610899856,,-0.0240252208065362,0.02911768777870086,-0.02518283221525401,
CNTN2,0.054062033596878535,-0.02166052109736141,0.036802026930070876,-0.06566131094438264,-0.015103729608177133,-0.08142518744025545,-0.037485779587485404,-0.02563652149695948,0.05141110444042045,-0.08737675067722475,0.04470976750298897,0.07470840378949173,-0.10642166395129707
F7,,0.02232504690463429,,,0.0166662681526817,,,0.025901485625788985,,,-0.016072691464945412,,-0.011157014996050311
LUM,-0.013763470365006032,0.026363809583978912,0.04373836570580582,0.027341494277442986,-0.03193192581472113,0.026767279692727974,0.046342274467884616,0.058819611740862046,0.015878082669223557,0.0678334167577688,0.04946280492528949,-0.06335458349165929,-0.009759035658855447
BTC,,-0.016070611508972755,-0.017160590573845103,,,,,0.05538758294258854,0.004704285856476822,-0.02061454615790191,-0.01555385374816798,0.032419346205289135,0.0706116560530445
APOC1,0.003960965869054188,0.05276638329104705,0.06754386741475471,-0.0016400829228964693,0.0739731861796117,0.1993925819540679,-0.1581667605179447,0.030258223373189667,-0.041089272473832004,0.09223426547242032,-0.002444692246862389,0.13197590498408326,0.10543116902977878
PKM,-0.026048771321169534,0.021697801989608145,-0.0010239009746814433,0.07581605081286445,0.06472126732298202,0.09916473141079504,-0.08451804523413371,0.033527881385701265,-0.022243795518937955,0.0345668680242093,0.006755297285692526,-0.07734558802131686,-0.023714726138221176
TNF,-0.03134278655430623,0.0008874825638589573,0.0031845522715702236,0.003037610640534514,-0.01851213407405413,0.07338929682176197,0.04976586220232603,0.12295587274535556,-0.018272014646190143,,,0.08433582018101102,-0.029658067653647265
GNAS,0.023979993765094933,-0.08499999492972035,-0.027693750127648752,0.021963782408257665,-0.0189439019159111,0.2355106772049114,-0.012714590818467158,-0.07991114339417014,-0.04700231768819029,0.07549503145398274,0.01897783225475156,-0.005481199778270879,-0.02560099347979148
BMP8B,0.11938376594448158,0.02917051217109012,-0.03037884360773777,-0.004917118706641851,0.009181075819007702,-0.05738865304070024,0.04707829048323593,0.050436230560154394,0.06293494606088999,-0.013815392420065468,0.001367497826622842,-0.055457398688749514,0.06497371410677076
LIPH,-0.028511230068173517,0.02040347011018928,,-0.021985458092237186,,,-0.090985360014808,-0.022126648831582864,0.02030788308861784,,-0.02552414494134198,-0.03796021734134504,0.11367850703449042
CCL28,-0.02083879726778387,-0.025540427035894524,,0.024397767610304058,,,-0.05117743364196615,,,-0.016607156378169004,,-0.014520835131479741,0.0841538935570901
PTPN11,-0.03320753374065055,0.023757442627951583,-0.01867927374116956,-0.0166893311573771,-0.011432289756458922,-0.0013955834462391523,0.005450281311712961,-0.014699011692798561,-0.04075087879006185,-0.05941360654425437,-0.024328042612821874,0.009670801808305445,-0.07713952498255053
ADAM12,0.016637602815288158,0.02848448067317284,0.08541165435551544,0.10422346746088121,-0.03257914997070721,0.07306908534220106,0.09788784868815777,0.07289674067988879,-0.060547568996502855,0.11258472782151874,-0.044295864029066205,-0.07516229251973233,0.036381417447159954
EPO,-0.03714481650183486,-0.02439743687158843,,-0.023002235268118128,0.18500632358997596,,,-0.005860840186564737,0.1965004797752073,,-0.015377259408164217,0.03898833419315657,
EDN3,-0.02875993320015233,-0.020395712556465415,-0.0023551931589682286,-0.019018796691332926,,,,-0.008345220867323488,-0.05421964603805981,-0.028512672617135026,-0.016189677102075497,-0.028057458954815314,-0.002805813469836357
CCL22,,,-0.013864256795841044,0.025971445763581593,,,,0.02285562402780679,-0.019348290968691152,-0.020614547070221884,-0.013492875717239805,0.064610471475558,
CCL2,-0.026976363469272718,0.06507967882355586,0.01776582576448006,-0.040089029085915086,0.07021608098420581,0.091063016974975,0.06853414424978745,0.04035834725623142,-0.006731187401309382,-0.006649078410947236,0.031452819087817364,-0.05996169320162735,0.10033816905159586
DSCAM,0.048610943331778046,-0.024909758765217355,0.010049735530023429,-0.03981716733774426,0.07209208935764681,0.040130035069669716,-0.046578411173995936,-0.025171489336149502,0.0478565018761779,-0.05194671884337495,-0.013027168177847706,0.010858387072313336,0.16450579959446993
GPHA2,,-0.020237174793837524,,,,,,,,,,,
ANG,-0.021817779763762306,-0.06150491701276194,0.025595246856318785,0.057681332504969623,0.012373878682053509,0.006450315889354522,-0.009220071441529124,0.021165340032995143,-0.000727674625939672,0.026490010124972686,-0.03981818557116597,0.06658438279239065,-0.0023810373077117566
FBLN2,0.0011876995599283873,0.03997673292852985,-0.02521256064556212,-0.07671900274680164,0.024523873950976268,0.04708824358596032,-0.003213901489859522,-0.04156565032942333,0.029903591623352765,-0.0006698407957858373,0.06915599739900427,0.04414593604009987,0.09778140996556753
VTN,-0.005042529839605088,-0.03432352524967547,,-0.007893160820426086,,0.07862171537040556,0.06244721442190404,-0.027468055295626053,0.09250338626226602,,-0.0199114754651021,0.008092492583085214,-0.015820747143747885
VEGFA,-0.029018425493656703,-0.023365977819326377,0.0064516094764327115,0.05997273063465745,0.010406251497825316,0.08759729018255392,-0.09999655364407752,-0.03735633043911612,0.0014303724015390475,0.007344546314933562,-0.06423269435971787,-0.10785442020832534,0.01694866352527697
F10,,,-0.015825172230123082,-0.02522145381360611,-0.0274269391379741,-0.024228507803266384,,,0.03897042611319992,-0.017835465448651715,0.0021586356870942226,-0.01150438957503715,0.07854316567171762
SERPINA1,0.07266656790070573,0.02251837833900377,0.02100049300213373,0.01670574060329791,0.06508051297002265,0.04335921218898144,-0.06267653876672354,0.020022989889718287,-0.08162832764094924,0.07153401113870272,-0.03038865973675045,-0.03129618686500056,0.04592254786700521
VWF,0.020475223743569013,0.02584672603191901,0.03702214184824244,0.006468631334503536,-0.056312506231431414,-0.018398317321075667,0.06459858266710726,0.04506596415058886,-0.019442412823434167,0.03896270972620101,-0.022758285272226304,-0.011398292677012636,-0.06650729853414682
GDNF,,-0.028435564608216952,,,-0.028987698554204834,,,-0.00839434347952639,-0.025907179951647263,,-0.021532830117724427,,
VASP,-0.0003183574427058896,0.0420763057564217,0.056021522627966905,0.00029378641315306166,0.07423763652612854,0.012002007999671441,0.09019641102056752,0.032371926673619794,0.018576937358004537,0.029424215735672752,-0.07211932978603809,0.0026818603445203956,0.038923886710595434
ADAM15,0.04784583036964935,0.0033086684466816034,-0.013476352298365508,0.05244893213311258,0.020626645783747316,-0.03783397055513699,0.053754488917372285,0.0135049677239868,0.018265300170382828,0.008388216324815302,-0.014826668325311258,0.009876917655143718,0.03006877076897409
WNT2,0.022759533907428575,0.0022099634910741476,,,,,-0.003460240221269342,-0.02980696059250179,-0.021729903469718675,,0.06221461576795439,-0.012842010533344056,0.1560793778000451
CALCB,-0.02536142212563422,,-0.020057976248247063,,,,,0.007695228373111185,-0.025735507239492087,,-0.024019948096231845,,-0.02376327119535407
