,UKF260,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
AGTRAP,0.03179704638293694,0.041533481145293365,-0.020251903979958602,0.01217259195997325,0.01937990830219439,-0.008243176807292106,0.05311582837901491,0.02468151218996623
LAMC1,0.0005880259168797665,0.045372754047274776,0.14023123371569754,0.16254271592557934,0.04431116434240788,-0.06340477370001289,-0.08069066376464566,-0.03656872757923388
COL6A3,0.057592930095161234,0.09802179822068083,0.09738508030246297,0.15663293392956154,0.039256682077380735,-0.03649424566680749,0.00016650832549790903,0.0683423421679009
FN1,0.06279995707309946,0.05233352607705581,0.04954466663029974,0.0885236668806175,-0.006283958205090399,-0.0737477645807151,-0.1222934410671992,-0.0028025603215406994
MIF,0.06844069184809161,0.11136944421478753,0.06392974768973214,-0.022248496395391133,-0.0034631460295412356,-0.045135046246054585,0.0020184349360372615,-0.02309823013272723
JAG1,-0.05295346618953956,0.03213935412036417,-0.05236314035714243,0.03296485531122585,0.025219523275617724,0.06106148742893192,-0.12880158221657292,0.03620589026952074
NID2,0.03154415695608709,-0.022212550600277613,0.08921618369066234,0.09206709399079528,0.05396278278830189,0.024049738394795142,-0.03535360550509808,-0.0639889717995093
EFNB1,0.006630478903642549,0.023470812268164522,0.07481356546280353,0.0481677192629449,0.0363272089672454,0.009834011538673925,0.008966550584958327,-0.0412626579248808
COL4A2,0.00728654736586286,0.03983865355144572,0.07016197890090589,0.07931295862944346,0.03958534946475142,-0.008091351909343106,-0.11812853890337614,0.015784489282257397
SPP1,0.067378899131138,0.1431321076460497,0.03746452350967213,0.018126127253263347,-0.028599482595025486,0.055372599654131195,-0.08711359924362895,0.009297826480241734
PODXL2,-0.007598940912994934,-0.02588600292533094,0.042693936386438223,-0.06480777809594546,0.007440725399080306,0.008098305045892174,0.060569310414600556,-0.023760563596334296
FGF9,0.023376906785494696,-0.05806717493541256,,,0.01128963393985131,0.07538227156889178,-0.02235226162707072,0.034576156940470865
ITIH2,0.10990658251449725,-0.03342739026436413,-0.06258080998693025,0.05312218575523025,0.08107056940595875,0.034841917339503994,0.07710513134352565,0.027580534075509436
ADAM10,-0.0406481653494074,0.08193920913999707,0.03839228829260018,-0.028585945086565187,0.013692611290901118,-0.025872822639172365,0.01913975851103661,0.0035069900564306364
CFH,0.07639329267856597,-0.0010511737040469122,-0.03918145535266056,0.05412518128012446,0.03478547513871122,0.01132403738467051,-0.03484971892839341,-0.04107396223535518
COL4A5,-0.03885723523841495,0.008365123899054217,0.05253585508729145,-0.05627002104962803,0.019779905865519313,0.06313899123583826,0.049416717886855054,-0.06144993957180137
LTBP3,-0.05815753951255581,-0.041916038728164774,-0.027899368564298657,0.050818951227318714,-0.046195299270734416,-0.05181152064677349,-0.0031543117244629644,0.04632952359014111
GNB3,-0.026255642784837427,-0.042871386271777785,-0.027788661440845124,-0.05949245385894833,0.04785740872684884,0.03537831637930566,0.04346795840509285,-0.05703982308021589
COL6A2,0.058224556916194756,-0.03045615282774294,0.10483198670428714,-0.02637044196724071,-0.02324123251835726,-0.08464752940658218,-0.06382228882469505,0.08593733647136083
GDF9,-0.018181276309951408,,0.08935069718378641,-0.008652966995225211,0.00013861702902650917,0.029595633751625498,-0.04998166267329806,0.01979935089067739
NCAM1,-0.046963424061109614,0.004394908264549908,-0.044901350167067165,-0.06895250886969638,-0.008689655598363506,0.030015991431792628,0.009365321959447077,0.04561994095245777
APOC2,-0.0018340957502526677,0.06602633713920805,0.01638801356017175,-0.0021427440262777857,0.01720757511330579,0.07144103054880065,0.014993713463853186,-0.04507821959533336
BST2,0.04823280207257765,0.03502740318397512,-0.022811283703463605,-0.007818191396467035,0.015616730730411959,0.06669809651624743,0.09989455680690135,-0.01711853212240931
COL5A1,0.00867672240320682,0.04504839570576877,0.09187983117113431,0.05713092847937926,-0.0034022543656770108,-0.041982829132347056,-0.07767413713903508,0.026202577984391174
CALM3,-0.024720109927544764,-0.1254208936413774,0.032796095983183005,0.10858914003886819,0.01389398834600841,0.0493723152903733,0.02637663157059671,0.025451535653696136
THBS2,-0.0035715122663161347,0.07092040340092898,-0.02898489152501478,-0.06127958691990565,-0.00018624044711439394,0.036064921481381663,0.024382291242511057,0.011603666606752553
SERPINE2,0.0035099834395397856,0.004021896507707943,0.01917529493902655,-0.04477487769039302,-0.016178822582831178,0.008312956052244228,0.038272627297947594,-0.004521973338811903
EFNB2,-0.004657722662787022,-0.07661253964353092,0.10188799088653454,0.09165084629812512,-0.01913316235489676,0.07478529900778848,-0.047012089213903346,-0.08419583168743294
PROK1,0.05640065632308381,,,,0.021280912031885764,-0.02438713107467532,,-0.02722898168667345
MMP9,0.04573627207341433,0.058760870447024556,0.14848838066766032,0.04511012800860097,-0.042091038299298514,-0.05365265372797319,-0.11307457441531032,-0.018332534397520153
DMP1,,,,,,,,-0.02310108795895305
NPPA,-0.0025661451744991323,-0.01695512662097118,-0.07275709989994736,-0.06052560853726484,0.007532239048564037,0.06964851234922852,0.08671947802918419,-0.05703986440738315
APOB,-0.02529254069995272,,,-0.026246062658179622,,,0.022021811610665347,-0.027228981259150183
C4B,,,,,,,0.10612910433613788,
NTNG2,0.01023673979027862,-0.002675039284331265,0.006043504388969767,-0.026562886586496536,0.05357331207725993,-0.02263656317966949,0.022559754130847594,0.011775273700786959
LAMA1,0.04453821597404646,-0.003100004931631363,-0.06177949544494774,0.06007539041109341,-0.027966722046040688,0.0610463666791051,0.16998452821024868,-0.02931477797392599
UCN,-0.007005884675636825,0.012694404706398797,-0.021093457590768167,-0.0007613561952101386,0.030828549368795137,0.0166796899921488,0.0204538353718232,0.027473177266396323
ARTN,-0.02077960595245482,-0.022026056291137793,0.06672852717215878,-0.029669063703390976,0.06011516307521077,0.10292792433797084,0.05842073950494559,-0.02617028017360572
PDGFD,0.0029734678951980884,-0.020663671666008975,-0.026810406208005205,0.060912961133684634,-0.00865613199765553,-0.01743804815681832,-0.038475955936358094,0.002507727834899363
EDN1,0.008314082946515018,-0.03765358199677843,0.06967213930892961,0.01103102484603574,0.02169698039061732,0.008337221489201676,0.05404913646666535,0.008768816061749313
ARPC5,0.04168598383719186,0.09710174292852643,0.05616137975124639,0.04935935046883418,-0.003931844519833816,-0.0034036838395188206,-0.07183267937614642,-0.031243526983367034
GSTO1,0.09627730849675258,0.05432309649415137,0.06127067302474544,0.0475671939929025,0.0022816216443314933,0.007857657950943705,-0.04191259524648944,-0.056851349342472005
PROK2,,,,,-0.018040961815944046,-0.02487061306830255,-0.018353216095047205,
SYK,0.02107054763987311,0.03722098136938199,-0.02428947626452351,0.0195753301592373,0.051334245553730576,0.05525549431394643,0.0877363029590026,0.02705410081116416
CD40LG,,,,,,,-0.02176845044148938,
ST6GAL1,0.003975592174193437,0.08278046968139756,-0.011215037719254504,0.03594183700299249,0.031992841664053404,0.07407523516276851,0.06129651068943967,-0.014729557876264458
WNT3,0.029804023339198082,-0.027535286266986245,0.01554433305856683,-0.03411411627285656,-0.0023643528221925546,0.00894744871839503,0.02651889204810782,0.041782471488270884
HSP90B1,0.06327451975812279,0.12244295742074839,0.06674698227785797,-0.010999782600658535,-0.05631127214437876,-0.04198393812340661,-0.11927497112933391,0.052537242458295726
ZP3,0.050427737807421075,-0.019639252596576447,0.034356265875778176,-0.015312118090585462,0.0753598795222251,0.011844699763325566,0.046616595093680185,-0.07552343384990406
NRG2,-0.012799372976039374,-0.024893271659014844,0.014633493448772865,-0.026174158924619235,0.010970039854761105,0.014319742777179865,-0.0013037519511001966,0.007381001617087004
MELTF,-0.013853550740851718,-0.0036130341597977096,0.05513613550677816,-0.028604397223439493,0.046055789169826174,0.035965163191473644,0.08772469734277467,0.022458529077589974
NLGN1,0.0017037187920285342,0.006292945803220652,0.03705594000907699,0.01707948915652142,0.025585271871031916,0.05763042151324414,0.05297943204354829,-0.010425885258133993
SLIT3,-0.01087371663366595,-0.06220400714523906,0.14193481482657708,0.09534840971432947,0.009366050569097614,0.00516323146381081,-0.05638214992775037,0.06624746952919626
CCL8,-0.014218239765858733,-0.03396216382165085,-0.051958291294146114,-0.024551844475985202,-0.006069610281892053,-0.022170824209876407,-0.032186621442309084,0.04816057590653328
S100A4,0.013670477247520966,0.08651108893225629,-0.04961072742531903,0.0007783133719219498,0.03633964800668316,0.07596066544516995,-0.03983999282018516,-0.04663742644777527
TNFSF13B,0.023406758359764954,0.027029425520828574,-0.03820799352481643,0.08777072699233218,0.0559560829356673,0.09658243087130026,0.052780100590251344,0.015099052932717653
HSPG2,0.007315670522569789,0.01657753842071005,0.09523574990405109,0.08481776404623573,0.005841771174436987,0.015465531559420287,-0.07874143159837166,-0.01558938776379558
FAM3C,0.007922095516224532,-0.08554886604123053,0.017482697861413554,-0.007705029496382865,0.00685189739061115,0.03903667366825452,-0.03386841438593061,-0.0885729883883562
FLT3LG,0.023806898662773943,0.0010270443792381333,0.045566967351186885,-0.022163079280546914,0.011118963023494351,-0.04142009529413768,-0.013551153839302344,-0.04822241892267103
A2M,0.08502539628016784,0.09587362471396983,0.07469198818518524,0.03718855703240859,0.03134147484075357,0.05675669107369604,-0.045337571619463564,-0.06768640996577598
VCL,-0.02156312835894733,-0.014621691105464477,0.0729185507949616,0.016454799879661888,2.114010712868726e-05,-0.011486626937056857,-0.07235980002761157,-0.02676620097871105
FGF2,0.010851234591940689,-0.006503434472078601,0.005022159666707469,0.11263285311671753,-0.01432358829571664,0.02107080385179962,-0.028118880927391718,-0.054262355617300945
AGRP,-0.017518143613376985,-0.016468887684092822,-0.03535628470290375,-0.024571823561181823,-0.02139140194498831,0.0659320526220966,,-0.020323493679545526
CNTN3,0.055438009657829836,-0.06494260876960967,-0.049639911544399715,,-0.05045565080744966,0.06261225137286935,,-0.023143815132496706
RNASE2,0.03567168163289499,0.10414269147219773,0.001128784535392125,-0.012141068497324072,0.046366941037627354,0.11085138243639973,0.09215926920109517,0.006722692967585675
ADM2,,,0.0862193449800776,,,,-0.020689212681967748,0.001132306585779445
GAL,0.05508358274341428,-0.04207204305530128,0.12330769677186176,0.09083738034503011,0.011920443324649223,-0.011304693892992636,-0.020411053616233948,0.09056773766745717
IL36B,,,,,,,,0.00688537208597834
CXCL6,-0.01751813357243707,-0.02025948844050929,,,0.02399690158352847,-0.04863241277699863,0.06622576776306134,0.002801649391629383
PDGFC,-0.0512388474875625,-0.014611637679511019,-0.0034898747317233633,0.028320005560128106,0.047396765604151216,-0.014628895412708433,0.023601485049349957,-0.0653550494022318
COL8A2,0.02297277547326662,0.032814691973368344,0.09496766833299883,0.08405011103694168,0.004418052232050474,0.04185901695987532,0.051934640209946,0.012021219487741305
SPON2,0.009272940193415706,-0.026409037679787625,0.0847454651145064,-0.007161862048510985,0.06496322545414289,0.036713766070915727,-0.005358822200151464,0.05671117893872693
LCN2,,,,,-0.016323894920284254,0.022722421198049018,,
SEMA3D,-0.051790459950594746,-0.04565618309633272,0.0349949262361381,0.014725056902620489,,,,-0.04025920090654342
BMP6,-0.021207013514535314,,,,0.06769497384266808,-0.029919054462691726,0.018945645094606597,-0.022301388969788203
TIMP2,-0.08212963851492408,0.06141973838547095,0.10253633136183668,-0.05157985877309372,0.011959179131807543,-0.03347355947293758,0.007039252434807995,-0.04651200949892588
EFNA1,0.0006257758470184712,0.13175748985993738,0.08792249712913491,0.06240720682293288,0.02559058231029286,0.016204730412650727,-0.008730049147138015,-0.04148599060870035
S100A12,,,,,-0.022892490228158917,,0.05245148246721772,-0.019108238535340417
TFPI,-0.07270210602909054,-0.02449850957256641,0.019859424990015077,0.02347720060248522,0.01752800854325299,-0.006227352419227099,-0.02852072388385975,-0.02034101927715904
GPC3,0.025901152247085273,-0.017661221291991606,0.17219934140403123,-0.02348260590861411,0.029707326023788984,0.026072743468508824,0.008359746048894187,-0.032081238968233866
NMU,0.02212187200419418,-0.022401832166624076,-0.016668606031287482,0.03826364205217282,-0.0012808351387274227,0.04068080912451537,0.025789132413663544,0.04235386854563407
SCGB3A2,,,,,-0.025909375515773846,0.06045406964359703,-0.019817686658594687,-0.02230140893212102
LAMB3,0.0025327836677689593,-0.04770900824564211,0.08276794107537609,-0.031613797778578354,0.007220653484235955,0.01960340910114724,-0.0071610559491311265,-0.032558406488440286
LGALS9,0.017457410982510736,0.05738036035009467,-0.008978886100933654,0.016259120536848623,0.02679933004987304,0.07493014794505255,0.030805072038799047,0.015507081016103905
VIM,0.07539727266191043,0.09979816582299275,0.007056570440017494,0.02332291412795547,-0.05432634396690524,-0.06175220319348441,-0.0061715854915065415,-0.05865140916825912
PLAU,0.017739507815608447,0.11743149761746545,0.06768279762790572,0.02042816097623482,0.03392143250379438,0.09873769880104795,0.02781571012399213,-0.01580595726184997
TGFB3,-0.0072059747862694545,0.05623749484831322,0.0809357470225912,0.035605246283257626,0.024080943248591443,-0.034922661327933445,-0.06513822530536079,-0.038857054219670055
APLN,0.048251188395317834,0.11343695394676788,0.08323735917229018,0.06347526495329782,0.02639480430158201,-0.05393228423699392,-0.07262881754597669,0.004705714163046441
SHANK2,0.0772470536890325,-0.07707481435085271,,,0.018445726378566972,0.03935777041500974,-0.032176974466946416,0.03917391996316109
LTF,0.048187815029445476,0.12355473861845827,-0.06141719228466029,0.06830363594481617,0.023784827015569387,-0.047300863503122764,0.0040832845699642715,0.00917788498579112
PYY,,,,,-0.030251748690574676,-0.02716967091511367,0.03123393827852865,-0.020323498700087785
PENK,0.04955531833486777,0.0008545663506091895,,,,,0.04598105377920906,-0.01838201832147306
CTF1,0.004479098784336253,-0.04706611794640117,-0.009934838538955416,0.04242261479752962,-0.03172599305894411,0.05475289483320813,0.010800827056194492,-0.03345380014053711
COL3A1,0.0058143926594054615,0.02202939438168737,0.07869329649827653,0.07166287649952763,0.03535237137912182,-0.001806219588758771,-0.02965923312969452,0.02393271184815506
S100A10,0.04320181878060716,0.11414947922957058,0.014809570421017498,0.017085210219588504,-0.06508206703811202,-0.03727305297592083,-0.03619516372295272,-0.030082090031922207
FGF13,-0.02150869896924121,-0.05939276446973486,,,0.07116768260159202,0.014463557617537337,0.09370687612162261,0.05131679493913374
SEMA4A,-0.020672471879020708,-0.06000392771628473,0.06534374024520655,0.032394000345038684,0.10604559165084189,-0.0013984081619641115,0.015787143887747022,-0.02308704428907436
EFNA4,-0.035918512799856896,-0.029777977160084932,-0.03658281077263457,0.01576027746951441,0.024791657788272286,0.025311829247290026,0.044499496066341244,-0.000650135441490605
HSPA8,-0.00010211201664327773,-0.04901859181095097,-0.07249840672425725,0.026694291321832205,0.04437748420133757,-0.04919733446464579,0.014116687276774708,0.01118094451262463
NPB,,-0.002240282994000236,-0.048448971822443836,-0.07183013427035476,-0.04317297654188826,0.07967495956120045,0.07788040044536704,-0.05038513204294339
ULBP1,-0.01647498436607842,,-0.006838934969794835,,-0.012765931769158374,0.10247411541262028,-0.043664649732286176,-0.0032808379576838007
SEMA3E,-0.03384382092429417,-0.019581447345131415,-0.03980530193115909,-0.02841866823077782,0.03139871456845805,0.022681068737244188,0.024773765687270168,-0.0015871110272943068
FGF3,,,,,0.08121046832225999,0.0953988160782397,,
ADAM9,0.08379424347080242,0.011044681836887114,-0.003802959095620648,0.04776809868300196,0.02730496895478037,-0.0010167731727715988,0.04122604630702779,-0.07420686096184177
ASIP,0.032128762294922765,0.023872523619859202,0.02124571120186221,-0.009911400319379628,0.07321959309356897,-0.018884918570212867,0.0827518955872619,-0.03849355279884429
IBSP,0.02237862404649759,0.11012170444621514,0.11228785334868446,0.11046397128307152,0.04202799585781193,0.0892924150727788,-0.11513268802496095,0.07865493653543126
FAT4,0.013985575973512491,-0.054414910662999756,0.06630123430324875,-0.02130120245115342,0.037089692245661374,0.04991538443369452,0.09897037370056651,-0.035190022018580444
MDK,0.019158906909317316,0.11827031726735945,0.011619409382235667,0.025845830031208165,0.0933243200095899,0.029657723179989208,0.036770179341331054,-0.012348599334183223
BMP5,,,,,-0.0006902400779108911,0.01817260029557253,-0.01846863097890312,-0.036169315619694956
CAMP,0.07549937902974502,,,,0.025887208339777604,0.024445898984229386,0.004220765123026013,-0.027900489887865684
HSPA1A,0.05490791951505854,-0.0026235124175096615,0.07699445364660765,0.05941789816095912,-0.0504782166995738,-0.04723872985709639,-0.034588977520549874,0.008560956458646993
SOST,,,-0.019618613252783586,,,,,
SEMA3F,0.09392781734014993,-0.04056177046515878,0.0878144996830427,0.008317576323469572,0.05638583425734496,0.07297408034641405,-0.04135856516330746,-0.012580154918957137
ARF6,-0.006797869171785045,-0.034180220013126414,-0.05768707259702803,-0.023632324476574654,-0.016515078096498707,-0.009400268057127011,-0.08681646524021525,-0.002412985636172499
IL6,0.06401919440910203,0.08426521783355749,0.04003818107004655,,-0.01678018674991968,0.06288459049563071,0.079466339771664,-0.07103767156740534
CALM1,-0.0280198591643933,-0.1256205495004593,0.06785932903601366,0.15062913842503303,0.009350361382220564,0.012976878416832479,-0.021430524645898,0.005732128580063446
VIP,0.025965731894183497,-0.047173571670026886,,,,,-0.028262515420550076,0.031227053673278073
NMB,0.0521803729626212,0.04563029627223402,0.0052332066926178734,-0.10458575231415919,0.03472263274266889,-0.010496602002241473,-0.029782981807597347,-0.020032083696867545
CCL26,-0.0021148888383605165,,0.022750867920215502,0.05169593312965093,0.0444317899622481,-0.009488077617702198,0.00015534525439043123,0.015154275419073222
FBLN1,-0.032346928828733926,-0.021579912922675342,-0.05896818372381034,0.08571005551881744,-0.0011867325314171603,-0.005311283016600439,0.05288076744478254,-0.05617452674528744
SAA1,0.061167458144069396,0.06433881910558088,-0.0530884612042877,0.06545153734566321,-0.018295796976239304,0.03809676666594029,-0.044791929422420405,0.02290230444781117
MICB,-0.0591910397068784,0.0046361073659477985,-0.02091621882417271,-0.04205047581622783,0.07166795489952892,0.11962139383625855,0.029007775485542554,-0.0015433650872877002
MMP13,,,0.1843724019467452,0.09109664670279362,,,-0.02450785989427851,
F13A1,0.02746181615743534,0.08005973986315289,,-0.035913093539310485,-0.009338562861159076,0.029378656050628397,-0.007263938703602315,0.0721687525811004
CXCL11,-0.023620910300750152,-0.016713655919935646,-0.04288588127945186,,,,0.032378091400811784,0.08793324085818634
COL5A2,0.0010511650886393738,0.052094816516731944,-0.08594724459202178,0.08872457063388538,0.07048700493491411,0.003329842672484483,-0.03984888395043954,-0.026460012171639798
EFNA5,-0.018476976903633296,-0.055726638613047684,0.04791016769713717,0.09260828641797791,0.0095129911320024,-0.03493961057270658,0.038067153048983345,-0.04507943548425956
AREG,0.03147687397084391,-0.03604277243240663,,,0.0592866372078905,0.012457848128871877,0.019757161463917667,0.03424017873150023
EDIL3,-0.023623972049197143,0.09992262116864375,0.05178046072785952,-0.018444784791524213,-0.05642732740906105,0.03822825797791368,0.023744065124656964,0.08619655151498845
CD86,0.00901190509032909,0.08366451252441444,0.09767803487426496,0.03276418768597913,0.002851309072121633,0.06451919811281401,0.050825010198658524,-0.06061393767425812
AHSG,-0.0275453165662331,,,,,-0.022880382107573306,,
HRAS,-0.10010067269338543,-0.01444803222909408,0.10122909214871709,-0.043163162585270365,-0.07235887138575256,-0.0010270203988425814,-0.002978508526657523,0.027631567956565028
C1QTNF5,,,-0.049086780305630996,0.027490047845472668,-0.019349407636661528,-0.0032827887312615227,-0.0069022121774779815,-0.061350388668131195
RLN1,,,,,0.05033080414844094,0.00592069462624746,-0.01926066203244541,
COL4A1,0.03373855261032054,0.04701074190659815,0.0890912103173062,0.11282019840209019,0.05293585988949179,0.025038445234308405,-0.10702846854382875,-0.000650370143016621
CCL3,-0.022262308751924476,0.10575596723594942,-0.05445125354992331,0.1025406622545744,0.04925689369517289,-0.009820350733599456,0.12426198762233946,0.0322365989274396
BGN,-0.06448544860464113,0.030617117031077768,0.04937379002546444,0.07060721721042953,0.011252550847628006,-0.006079250991836061,-0.09156965762176685,0.01627473066909372
RETN,0.015899712983998806,0.027846562847163404,-0.03885468968914116,,0.007824528459648756,0.012712530472832122,0.14171715782935318,0.08239187960912264
S100A9,0.07226871610108641,0.11299292132013733,0.06826996170246204,0.07449346462106629,0.011350072363089849,0.004641051306674001,-0.0009181413244469915,0.01852568506306482
HCRT,-0.03847461921504318,-0.03136176731023924,-0.010733647658532509,-0.03153736582312316,0.013929363573383048,-0.046874569380177505,-0.0007132170204810521,-0.06344623460338493
FADD,-0.03504049288777409,0.031828511673725475,0.022256504832096843,-0.005075782085069244,0.035244949801741254,0.07900563407127427,0.05674830168118269,-0.05312907007249056
ACTR2,-0.03948676166957722,0.03344709654721522,-0.0350074133402349,0.005027620387239131,-0.01175482741840924,0.03487887680404338,-0.018828086082767866,0.09977903346646358
BMP2,-0.04987917811372978,0.047998764646344165,0.050663881365139336,-0.024393077899569064,0.0015317245071069566,0.003913021186292855,-0.052585758979762635,0.02578422430167099
PDYN,0.024248100473303093,-0.03754875004058743,,,0.017300521791914852,-0.01141406480963548,,-0.05513321699740812
CD55,0.06342543524829462,0.07323223319111791,-0.03632313041800566,0.06987644063396334,0.10787926860657511,-0.02446917171614912,0.04036191954050853,0.03182899587550758
OSTN,-0.019673327252123972,,,,,,,0.01957661164258365
PDX1,,,,,0.02636824614667046,0.05966635684968644,,
CD6,-0.02474670263604213,-0.020462483811241945,0.07009781473338067,0.10436568027948409,0.07088786796265883,,-0.006053744597925322,0.03279273961402034
IL16,-0.020214131294580773,0.023107436308850714,0.014816164875986726,0.04871931593288068,0.04061239453480867,0.045001131085413315,0.061513154566891486,-0.00419277901647356
LAMA5,-0.060416488577930055,0.03872817363876917,-0.015434207169200213,0.005057205917989979,-0.017383386629409067,-0.04061366444806695,0.025900136058995826,0.020856893162388205
RGMB,0.025497714158388335,-0.024456765001974187,-0.04418333247452723,0.04672657179237531,-0.021478671094566547,0.06228637937623888,0.05367387658690212,0.05921342556109932
INSL5,-0.017518143613376985,,0.02358836881203652,-0.00018316298028480833,,,-0.03363126307331537,
IL12A,-0.02820623361718902,-0.016713665112208825,0.002634557297433265,,-0.00600853157829979,0.01411300057924061,0.04212610655388549,-0.01378023624209982
S100A8,0.05462281344116137,0.12061842526133261,0.06749756365870722,0.03604204646329278,-0.010645495197180195,0.06462868448462668,-0.033231474492681164,-0.010125067055486853
TAC3,0.049610727792143185,-0.052599567681400894,,,0.014710361730858133,0.0069446936883360184,0.1290454569864094,-0.024448043713597177
TAC4,,,0.01798367402610115,-0.029372354276090414,,,,
MFAP5,,-0.01984794611074168,-0.004079014742567435,0.04118625135551695,-0.00048662469272694586,0.03700861927784756,-0.05480510460698262,0.02482902236641839
CXCL16,0.000332320957140209,0.08344030939096998,0.08302426912888129,0.06371859679773718,0.026938616241290597,0.0725293731735392,0.06240996569868267,-0.002492753971692177
AGRN,-0.05536171651400911,-0.03501830913933108,0.08908056840159717,-0.011999325582492958,-0.004981458091506958,0.02518953775602298,-0.04760880883928731,0.007105870077637286
COL4A6,-0.05184085271388209,,0.005912216851160026,-0.056795643530593805,0.036382088458732365,0.03104847029886594,0.09410944572188154,0.032651463527659186
FST,-0.023570640791689513,-0.02437788026631791,0.06897920788831784,-0.03223319787821237,0.037729783415675025,0.05564409390852569,0.02582245462307096,-0.008707748341293417
MEGF10,-0.04238811406914889,0.04810367627584885,-0.009602842039810915,-0.017939634758664648,0.06647522866407524,0.02268523604365239,0.04641201886978354,-0.057172082613462
C1QB,-0.00046609404660088164,0.11513147217166753,-0.03138934928888869,0.027504697045900382,0.0404403072414027,0.1241876239255078,0.058555290376900895,-0.05575377784782283
HLA-B,0.04468456843123215,0.12058989373430884,0.05243572662540173,0.07266382941048181,0.020644926626854253,-0.008725611778008353,0.017096187396302455,0.0697253245251174
PDGFA,-0.05641031448798181,0.08773122227312329,0.07741972752333906,0.07556250644348243,0.014166081176589148,-0.005697863013367239,-0.08450707839761326,0.006354993331186353
LAMA3,0.06371596178687518,-0.024029068737517142,-0.07837042270271984,-0.03540673429047128,,-0.020138519894159365,-0.03688952235058669,-0.032258730950853506
DKK1,-0.02118326060549062,1.3410272251582937e-05,0.04217953314103241,-0.02966902705378985,-0.02056744539053935,-0.015891529079892507,0.03203791159804419,-0.05329331849288632
INHBA,0.10138750628213476,0.0009669385747785449,0.019969667491840502,0.0023247755512016324,0.02765385943718294,-0.02591513147440157,-0.020439188974705105,0.07576525463135336
LEP,,,,,,,0.1547278629846791,
IL7,0.162912756625456,-0.01789085717156147,0.04339276605454859,0.06728703520255623,-0.01424668912814764,-0.016688450943666493,-0.015018891167011078,-0.033420959837328935
FABP5,-0.06351305739993604,0.048417127458003584,0.05482344543451746,0.12927578947790216,0.008172445501395577,0.06755594652941355,0.05410327749122011,-0.010523912505801477
CCL4,-0.004616518107202957,0.1059621190125724,-0.03064983544845535,0.0447381174769509,0.07670105553264739,0.049734773933182264,0.08638219720812325,-0.03952229892152999
FBN1,0.0014869367250422193,0.0046056250168899325,0.017502634842336887,-0.04404011841742974,0.03054855786366093,-0.0087454099650079,0.011360482759680627,0.024684383344826307
TCTN1,0.02608015224603794,0.08230478315603038,0.0870827860929488,-0.02585079103881547,0.006644034139018239,-0.022767118797959375,0.09620207370756163,-0.057391941882598316
NCR3LG1,,,,,-0.011067772685248538,-0.01621119208370724,,0.016493771253247344
BMP7,-0.12199388542653603,-0.0568759999501845,-0.010302145947213268,-0.05679239815848385,0.04687149157395071,0.03247437001942317,0.022229919382155666,-0.04007953128564066
NLGN2,-0.05590188468924185,-0.027392170449266243,-0.10339646708242393,0.025287200812491743,0.08738852706062684,0.02869652595108942,0.024642548141821638,0.0235716375475821
CCL25,,,,,0.04019075676328745,-0.023424938982964792,-0.03027522029615081,0.05092836403370127
NPNT,0.006453828212177413,-0.0035753738641404404,-0.0016689296593947213,0.016065314693716568,0.09145935729301742,0.02939885513978729,0.005439922443675875,-0.10628622038477814
KITLG,-0.02168482680065174,-0.0487520372977237,0.08447987503792694,0.022543753755021035,-0.029114991049944833,-0.025392173099042778,-0.029537336935815426,0.04622590547333635
MADCAM1,0.107540980856134,-0.023675850255756813,-0.03972217678763495,-0.04160329892693918,0.018478097755219566,0.08052251282969453,0.05662022781470848,0.015025802640322808
F12,-0.040589028443056986,-0.048529494990623284,0.02945344403824912,-0.00793685306309308,0.019801694794631133,0.07920858178389037,-0.019967912329436777,-0.012316420747515454
S100B,-0.08363297083257785,0.07212298890985372,-0.0790117563749915,-0.009308937520260574,0.09043054598851123,0.05243664678801492,0.0941172745250679,-0.07561102756281482
IL27,-0.01921414641394026,,,,,-0.028679379656568787,-0.009584384431708773,-0.021474410855586334
CD99,0.005843731837186988,0.0516799519133733,-0.004578440195747319,-0.04296780735321701,0.027803303950735755,0.049888238124226734,0.03930825847240963,-0.06967656401636246
PDGFB,-0.04608505957325185,-0.09009465790438341,0.07810488151084313,-0.01000513629171709,0.023161068876012703,-0.01779511342643408,-0.027586390058547017,-0.03137324409173292
CLEC2D,0.015863731561792153,0.06298937277840035,0.044601403199927524,0.030067525894067575,0.023519843536537806,0.03622827984029786,0.03058416210074474,-0.08964389138125221
F8,-0.05549811724227497,-0.031218163913537773,0.037141608854722015,0.0810246870963813,-0.041883877604221124,0.00402836495772512,0.04988754021791046,-0.012929841698971602
C3,-0.014324976252942002,0.12465967447871575,0.01986745859338649,0.045206955030066415,0.00793710531875437,0.08053668798347205,0.04232944387255078,-0.03855296423005069
DLK2,-0.031772706381327176,-0.031220383284280992,0.016567265121498365,-0.003725173225871014,0.0680367837827254,0.14613757161469207,-0.0217684371889501,-0.007532237033027321
TSLP,0.045156949414744546,-0.017890865317375573,,,0.17891114417012902,0.0018584510843033333,-0.027416477964998586,0.02905209477090219
OSM,0.02865270043624075,0.09072025824983508,0.10767035991998003,0.09493837235768811,0.03746841743607561,0.031637795118981515,0.11004462090558377,-0.06640967274275543
