,UKF248,UKF251,UKF259,UKF260,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
TNFSF4,-0.024475256667199925,-0.0013093861617890752,-0.0029660704488648337,0.009293385342323107,-0.012869880697282484,0.043837613652197106,0.11320044259331512,-0.00044370824644549543,0.04188699705969089,0.03520421860064218
NTN1,0.08701109293305406,-0.01342300900445456,-0.06583106921430318,0.0669300591944092,-0.0040075500199678645,-0.0024460941046503134,-0.007842720798296605,0.028167022363778202,0.07337680605386701,0.008485494481351993
CXCL12,-0.005674436721523629,-0.007814635213878436,0.018135805433364238,0.05896296611150813,-0.01915306638465589,0.03449282589888813,-0.05438091007051372,-0.03296975254297819,0.031064132389310398,0.01635015952192882
GNRH1,0.006413635319023833,-0.028906444019763018,-0.019792825006529503,0.05139247672887321,-0.019130245374036386,0.027190654381035042,-0.005792198044580973,-0.022391954440647482,0.051300278106404196,0.05842382788494254
FGF8,,,,,,,,-0.009394534776067663,,
RIMS1,0.02646667010064591,0.02485360193516721,0.00842357512625228,0.08617567163339986,0.0446722281079433,0.020146120240675528,0.06462858740014278,-0.008776497380431007,0.0514552803694343,0.030496109003046154
FGF14,0.008675320666481735,0.07581836219456592,-0.02530615618940049,0.003493360370012865,0.02198771023872902,0.17708107336466383,0.0009153897579361644,0.01701287826269459,0.05611717793738386,-0.01987899464976162
IGF1,0.07004882488281312,0.07390232139359322,-0.003455365646084322,0.034175444434486,-0.02811979396255095,-0.06707016009503732,-0.06514646764904157,0.017137639807686345,0.05681703993976015,-0.002463703384234692
TNFSF10,0.027585469930424468,-0.03759794571881728,0.035516958958447205,0.029681554210718098,-0.02798206811778899,-0.01189380455208962,-0.05620217493358575,-0.0006479824230370782,0.05090672188772514,0.0012403993443430461
GDF5,0.021177719974445224,,,-0.022160026589719606,-0.013818737687727185,,0.0432679603869284,-0.008471621181242025,0.07619261307006311,0.05682811443785258
CHAD,,,,-0.02367153871448684,-0.011612657786933827,,,0.014783861412568726,,
RGMA,-0.02182377513852542,0.012112985813114128,-0.08135230587018552,0.04332197224486068,0.021069931514406785,0.00039901441974467445,0.013892803298892229,-0.011877112304387006,0.06798288086842398,0.010159076019339217
CLEC3A,,,,,-0.016218765337303077,,,,,
WNT16,0.0007471678253542434,0.00402755487232417,0.019209895183384146,-0.01456469216067747,0.04758999523027483,,,,-0.024675351006038546,-0.0031938778183174216
CX3CL1,0.05401769637769575,0.005461587643652611,0.002534244357302242,-0.001783769397999296,0.005234586255894649,-0.0033850412180887928,0.07497833931571908,-0.04035345360947497,0.0833857140814177,-0.005009922564356973
FGF1,0.05564583098758231,-0.010293919607993751,0.0065392983411164144,0.0744478153634202,0.002393417031206814,0.023848561574798897,-0.0298605345628712,0.0025821528059071382,0.033542168347652196,0.026423567518212815
ALOX5AP,0.06462235972547208,0.016100654413176634,0.02191135384015506,-0.05144315869963162,-0.018239504961252682,0.13063947695229022,-0.0076635744554860805,0.049439664916279324,-0.05645387950039306,0.05116544518500826
IL1RN,-0.025599777387780583,0.004442673135859531,0.016545289367276287,-0.05086926401375298,,0.13162199687968373,-0.0419023555577383,-0.0014695840708123403,-0.028354746609170308,-0.022565477237285896
PCSK9,,,,,,,,-0.019919224066078513,,
NPW,,,-0.015311750087455054,-0.026464622271149273,,0.060500646916895974,-0.014482536409404567,0.04649533574352067,0.02862276552221348,0.05442011525549316
CXCL9,0.04132876639672385,0.011948007746574322,-0.03757181427592753,0.05587965103206293,-0.013818735429430283,-0.04610470729435147,0.11648415449413915,,0.05685372637401016,-0.06786364685133728
ANGPTL4,0.0037604467226867496,0.0033667423919033273,-0.03686317671246869,-0.011831916713292489,0.032502512841267005,-0.10228739016754754,0.05115619069942434,-0.006174586290430114,-0.018165246703533762,-0.016197709619012592
UCN2,,,-0.010617076666369803,,,,,-0.03460146206183339,,
OBP2A,,,,,,,,,0.05439560934197341,
COL4A3,0.09906445292609148,0.035278430448080676,-0.034354120042498104,0.02551445160854408,-0.019880266047215628,,,-0.015762488425883795,0.023462619686515886,-0.032124958731739164
NRG3,-0.005838016544539169,0.0028783582031291625,0.05027642447980847,0.05093968114599212,0.02686196652043691,0.051761023749605777,-0.031041875678293272,-0.046753543792397,0.06632621163000861,0.004367106262687815
IL23A,-0.02392137870315107,-0.021695828463258182,-0.016703784135510956,-0.0402759323353704,,0.011872696829810514,,0.10279094884776843,-0.021832814502536282,-0.020795982467786342
COLQ,0.041815288553890745,0.003251036458309155,0.054548689569327485,0.022877016587333657,-0.0316888523413554,0.00906202862618322,-0.01823947938642025,-0.021185706052071162,-0.008137812082224027,0.037854542958967174
SCGB1A1,,-0.016505132478226187,,,,,,0.08864627280399796,,
TNFSF12,0.03878455988487894,0.06748245935685071,0.004039832813557088,0.008457397913848677,-0.024254091953149697,-0.062451878600265534,0.07529765092285622,0.02074555194335672,0.06465290624466982,0.052375067179022405
DKK2,-0.016278008311456302,0.015053201661657798,-0.010773600349937502,0.16598600437688515,-0.009508760386458998,,-0.0266004341449184,,0.1010197798317068,-0.04542991914291605
FYN,-0.009302588772238713,-0.03795285952615949,0.0014834178806918874,-0.02167505164152572,0.024864837995412007,0.04787936030516516,0.0570396412660357,0.02967614762513566,0.039692303173969816,0.0004022417965936042
ACE,0.148058337870584,0.005294124057080856,0.0701492984229758,0.12715536492406082,-0.014419091721398977,0.0996224571562324,0.02295882899200172,0.08631840516557171,0.10830602998194772,0.07790270882703643
IL18,0.05091937998500959,-0.027895110927824887,0.005332879543630252,0.06435035642413012,-0.006821152600150262,0.06911613596423533,0.018159510712045936,0.03385653139739465,0.09164002826807248,-0.0047900247463765295
PPBP,,,,-0.015240280424399778,,,,0.04431441068966408,,0.09062161086186853
CCL27,-0.022728664837382645,,-0.025013642589811806,0.0693160546878025,0.019134872895002375,-0.10724764512191565,0.013253531961544515,0.003971817014303041,0.010870485937851166,-0.020170740238842706
SERPING1,0.07920878336028792,-0.020715739979295794,0.039661518052646234,0.07241052103578713,-0.008391079551211785,-0.0024441099189220386,0.05081013606133514,0.01777596162781187,-0.054241453407762666,-0.008448976868211418
AZGP1,-0.005118791004022385,-0.009680668341933358,-0.014389688119426206,0.04468136156298448,-0.01890027055216938,,-0.05280141387054638,0.020564033726025024,0.08061092578198586,0.04551704806155638
INHA,-0.04359339547280127,0.03954019123552536,0.024070945248631712,-0.02283407593342868,-0.015091716087159281,0.05022457034953148,0.037692397500902475,-0.030581046612488585,0.04957525828154845,-0.048377217828064104
SEMA3G,0.10237266062370107,-0.009251796828096846,-0.020015914261516013,0.06080467105781247,-0.018432896074032066,0.10811203231656248,0.033217474607311656,,0.02589846704203184,0.0320904114273353
COL6A1,0.08084314705365904,0.0397434413363848,0.010633733453768864,0.023043390010335906,0.03237441339304458,-0.08833095883393291,0.01896704394801605,-0.028643562356079125,0.02477096261701182,0.02030948512362469
FGF17,-0.010509584355994271,-0.018100459821712413,-0.019928086892812124,0.0004182927474960031,-0.019130242373309313,,,-0.0235029696510012,0.029057703796456613,0.054407130309693304
TNFSF8,,-0.016021561081290683,0.05087348937603175,-0.015240276474026407,,,,-0.0033435436159171116,0.03653814827134031,0.05600653769833677
FGF20,0.016075590799978827,0.0043124304679532,-0.0336993442248304,-0.03117671190055943,-0.019657832566186785,-0.040780373373607376,-0.02617266344773631,-0.0340536932409382,-0.01973774988535638,-0.0250380803279063
ICAM3,0.0744383418372086,0.03243423458006476,-0.0038633766521961126,0.028281389654321594,-0.02755499508286761,-0.05150926440875686,-0.0049733323986441156,0.04325807044141461,0.05176066122083747,0.06069611620016021
LAMA4,0.1442425188788542,0.008653324550688504,0.023621565413121902,0.08285154043525289,-0.024463272409599,0.0823209870710614,-0.004298626054997209,0.03961548603500347,0.08101742305481902,0.05595719951598308
DLL4,0.1177021588198613,0.030887706065574835,-0.05661684727302857,0.04763480913674378,-0.01371632286340763,0.0851669962472269,0.04529029707861169,-0.006150272682373868,0.13246446410585536,0.06102957785556283
SEMA3A,0.0415408593411374,0.04658412209410451,-0.006988423907878899,-0.035145819512906594,-0.01735377759196183,,,-0.01856051040571386,0.006385502792888632,0.06804136730257665
RLN2,,-0.01720609385830571,-0.0136681391182974,0.008707578034867658,-0.03299003507359421,,,,-0.032570227013088246,0.04360770498984922
C5,0.0435437946662871,0.0342034796741599,0.05629511248301096,-0.023686506699411115,0.018195963993351855,0.0013641555033707864,0.01900210723631614,0.022190972529511632,0.040953687934164366,0.030247991239410174
COMP,,,,,,,,,-0.040234868762102964,
EDN2,0.04013393425994425,,,0.016192013112652344,,,,,,
C1QA,0.06340077963145531,-0.038027526141519254,-0.04911510898262157,0.05459776415316681,-0.0465120461658949,0.03909520490648026,0.0013364758810085371,0.09197695724513615,-0.04224919223951851,0.016000719216315275
UTS2B,-0.0015551144982803983,0.04583751973250872,0.02949505097260614,0.07062522519304237,0.0008461686988044191,-0.038719075448138816,,,0.01438101954019194,
COL9A3,0.04650678474758592,-0.01736821556276851,0.043686852279817535,0.0588784220587471,-0.009253979479519248,-0.0013562587896094017,0.011407438666823986,0.005282074260298536,0.10789027152883121,-0.006569709578268094
DLK1,,,-0.0227491190640191,0.09319287463506852,,,,,,0.05859937805079227
HGF,-0.014142154936002798,-0.005793253386065987,0.01940420966850397,-0.0030366636144835953,-0.003631885887429104,0.03986324262425806,-0.02967655408261816,0.04737435996877601,0.008849188439134325,0.005827003106678737
P4HB,0.019586760332765317,0.03714366609461967,0.028585393838139236,-0.023685999914459802,0.00433106263875594,-0.016267568193346113,0.036460792969600815,-0.01807486881640773,-0.00028056995459010785,-0.001580083589704666
ADCYAP1,0.014471903968233387,0.12029621443371437,0.01403193995812292,0.08340944779894154,0.04436358098894416,-0.044188980031959216,-0.029436182121056843,0.0761596643985275,-0.04062082678113795,-0.021448330974958876
GREM1,0.0026430592159716842,-0.033448069316027985,-0.01181355717707815,-0.033325170737209225,-0.01112238723179306,0.1849108236514237,0.014451025897174154,-0.0503498452695059,0.07290664085762649,0.030873515045910942
EGF,-0.020242675374598642,0.042064674447847145,-0.014831487704697948,-0.031060352594660914,0.049035925881193675,0.05741809305526944,0.10306430452574387,-0.019018340912978413,0.02332711225649311,0.006257130012594032
VEGFB,-0.08998603227539226,0.009320459211274152,0.010100280469959871,-0.047212038226799216,0.008644247048535869,-0.08108295556193847,0.0718305429676371,0.024178069365352085,-0.02054992586030706,0.019899993774820553
FARP2,-0.028166769421531394,0.04089725092811506,0.06469869965737021,0.027979689818934467,0.032053947752360354,0.0005890680246052614,0.06011219283311192,-0.031451745164519464,0.08168689801810086,-0.03879577031724247
BMP3,,,,,-0.015818284882198733,,,,,
IHH,,,,,-0.031145981877268067,,,0.012087892310813381,,
LAMA2,0.12954960358437906,0.04089443750438329,0.03967162243412135,0.05745397724178044,-0.01289621514194505,0.0491700787399114,0.05661726373453984,0.03167430236492757,0.008425685994169128,0.00896522115515345
SERPINC1,,,,,,,,-0.01901834242592937,,
NRG1,0.0055639971407271645,0.0030896617884253715,-0.023903431750438037,0.018506218353904345,-0.007691070841810745,-0.013777156629017934,-0.012094197511388956,-0.041077183822947005,0.017203757450804796,-0.01534131340367386
SPINK1,-0.010349468605720938,,-0.015473964719368466,0.0015633616851557842,,,-0.028252462052494817,0.012894244290066248,-0.04540156915473803,-0.06537279062485031
EFEMP2,0.0068819130640143805,-0.034700749858363994,0.03809136804648106,0.038510056623811885,-0.003252051992843084,0.05341782209375127,0.03652738357725547,-0.031691799363332086,-0.004942840433899344,0.11060532064775032
SELPLG,0.06517658217979723,0.031196459845127113,0.02235198048931551,0.06194705901414191,-0.026537620784596233,0.07881434058572657,-0.07580693243987012,0.07596637419619742,0.09035669321969093,0.008133501039394345
GDF6,-0.01804405170565464,,-0.015311751412210627,,,,,0.0013838824198391588,,
HLA-E,0.08780123258567527,0.010095583394296804,0.04777367303202821,0.0734155884408745,-0.013896620506020495,0.0718634523372555,0.030393158902247405,0.03793235350798535,0.0028518379856038337,0.0038424772165874944
PTN,0.05865992433765769,0.012620912495134248,-0.035190289896622345,0.04894484968775604,-0.02149519702257091,0.01143743094266146,0.0016712877279511603,0.011209336523184482,0.07278219388906176,0.005028978961585862
CD274,0.14651942897673487,0.01881178990027995,0.054955182081885226,0.05360974129480283,-0.013193220230551654,0.04062858838832469,0.010635383059935053,0.055982831953410306,-0.0006221937422000629,0.026132603255761087
FGF10,,,,,0.15050659195903465,,,,,
CD14,0.0351318169526687,-0.06931619310038832,-0.017839441713975838,0.07265995978117347,0.0033643216025915582,0.00021230504085735302,0.08150594998299777,0.06307848181652165,-0.0012679452558292971,-0.031128860343340312
SFTPD,0.045565583404355924,-0.0027260863468141754,,-0.01711522228723845,0.009996584801310597,-0.0060264801597127585,-0.03098945056000088,-0.05080220549738448,0.033221558728620086,0.03287348509946476
SLIT1,0.007643645661965364,0.037936193720489515,0.015160362447804384,0.02018895414144907,0.043458714791356934,0.029601012205718032,0.025981077405840932,0.043793818540780106,0.11446104746805869,-0.035549011397771876
CNTF,,,0.04265144062447721,-0.015240277865002597,-0.011122386270511368,,,,,
BST1,0.05816943329057939,-0.020937171241750485,-0.04147481280876844,-0.029853759169475545,-0.02089164280165473,0.07781197632536667,-0.009051639221334604,0.027191584998457037,0.02420610311287321,-0.04893081203286728
AGTRAP,-0.01959201999145462,0.0293426220520464,-0.015783636158985224,0.05204424325153694,0.007925591823029602,-0.042814877522344676,0.03832772607692081,0.013247122551218137,0.04469705595943798,-0.010404930358856838
LAMC1,0.1593472879402195,-0.018438589713277838,0.0556407948167923,0.08539382484969026,-0.06785111434398347,0.14138757638932092,0.05389292046644325,-0.039094486677602305,0.04376659518595181,0.06835709861928738
COL6A3,0.08609193373412706,-0.02513166459881115,0.07076751919374608,0.016796853892435605,-0.020116144317817067,-0.01932910008880835,-0.05058445298654622,-0.02731661337321044,0.06707775026096943,0.006087601565064892
FN1,0.1477424544749424,0.043768742537842256,0.06698889107429004,0.08646615104980107,-0.05687074302377431,0.04604020502964677,0.06194155822935808,-0.07015692986271103,-0.006120469345155848,0.054944581058670706
MIF,-0.0839428896754461,-0.016090722588887336,0.006282687267481737,-0.03512820830617862,-0.0432371697007165,-0.10917878322151217,-0.026409256590689916,0.010160809652894436,-0.01613836888411585,-0.00745265174480064
JAG1,0.07729908321373842,0.058629091019446265,0.05627258693966957,0.05997021063350731,-0.03519745240301332,0.019485167734577383,0.03898972968248992,-0.0007124955416767254,-0.011631415385163995,0.015543312939526707
NID2,0.15565008556730056,-0.006935583029467909,0.01660861058902787,0.030256298926139413,-0.017079967031045286,0.05790936912408948,0.06723700518649117,0.018807258549384656,0.07253150791367184,0.06662657569968815
EFNB1,0.03794276462829219,0.013450202568215098,0.0021238432035181097,0.03701702602675707,0.01042716228994007,-0.03576942449372399,0.012538852783899681,0.023218893307989368,0.11060349878215889,0.04880588871427162
COL4A2,0.1422931221169041,0.048860522891874744,0.038758393480954736,0.11836352734385998,-0.04473239822462133,0.13289290519096603,0.10118305825040873,-0.017620799424943687,0.03553945780253418,0.0819730476920742
SPP1,-0.029324648442652212,-0.06167772708195388,-0.010124847036637444,-0.07508767809187637,-0.03500326606162255,-0.0799671240808491,0.03084567285190432,0.007402878887317264,-0.09628782197949227,-0.015778544542603065
PODXL2,0.042134907382858175,0.049528375127353676,-0.011387251633787352,0.021114250745246803,-0.0110546194549225,-0.0037864890699011553,0.06241974751943008,0.05429811399628936,0.08881156179788002,-0.05490785671969173
IFNE,,,,,-0.012426560653244646,,,,,
FGF9,0.011347122539071648,-0.025572703131551543,0.03771019511915736,-0.007415815855944456,-0.03140632904659299,,,0.08102433364694636,0.09480858330519383,-0.012987493405991321
ITIH2,0.04722523208816837,,-0.014393944492426926,-0.023227293316717235,-0.027982586156233676,-0.049750708194519065,0.0021828255326197294,0.02522541280455673,0.024111208249564794,-0.019214553427442434
ADAM10,-0.017199290433295215,0.0478574377454419,0.015428827763539966,0.050241002565559606,-0.031742781159872197,0.001673078355521576,-0.015845788470609818,-0.033871491341537344,-0.008936623940179378,0.04250301615500441
CFH,0.11496581211943893,-0.010456665972137992,-0.029942188739000893,0.10775243652947222,-0.016314792127888767,0.03812750308192579,0.04960623351333964,0.06842865703610948,0.047297378112981264,0.012308149454186774
COL4A5,0.10522000840939655,-0.05927847303930512,-0.020725098335435465,0.049390817299983555,-0.05718058916664686,0.08988862182968886,-0.00580205087522284,0.04998296552298326,0.018736428895378392,-0.012113339483685929
LTBP3,-0.008276072071188757,-0.03454151873360424,0.010975857822245189,0.017165557941865993,-0.008893510428207834,-0.02722886703295073,0.038120085088449066,-0.03172658675870942,-0.08338799490199733,0.05216603942219649
GNB3,0.014313323530095404,0.030136227894637154,-0.0468980972254489,0.015186211674478534,-0.016448554659127982,-0.08336245477044202,0.021025305983069613,0.08284223151117118,0.01736611080519455,0.023964415981815892
COL6A2,0.0799218178447608,-0.024790520253799943,0.0014338105320876422,0.09076293454400525,-0.007713131280163948,-0.02685653931607781,0.10529019308854502,-0.06366515898523636,0.058697464843695875,0.06797808785857502
GDF9,0.023763162385993488,-0.04303184040039514,0.007088600778276272,-0.004667391115866234,0.05224858301348298,0.017081664338514085,-0.017169461800302776,0.12714796038734075,0.012705709758493559,-0.03532005358098968
NCAM1,-0.047974996376524456,-0.01525631730585646,-0.022265262226894615,0.01066372259582142,0.04673269594558182,4.1024864119466234e-05,-0.0993633756356111,-0.030466191997002293,0.008217889718936217,-0.006614458001760095
APOC2,0.015317081191492918,0.07878117572550472,0.019035740737199793,-0.011353601892497936,-0.018233081180296137,-0.017513009102850943,0.0737739453243531,0.027270184092594133,0.07054994285492198,-0.023194848406058566
BST2,0.0019904479862840334,0.006449135708202422,-0.03859561800411657,0.11541375121980549,-0.05563915630696451,0.05084407761681214,0.015583140884277782,-0.014784246253830506,0.03930407773657609,0.012233796886756639
COL5A1,0.08418739462292302,-0.030489853558786372,0.07032000061577477,0.015990685533038295,-0.020535261579280626,-0.02713089536864643,0.05770607715721579,-0.010975650860211513,0.019731938015238395,0.06037070423032357
CALM3,0.025513776062298616,-0.06384080411501215,-0.004530204706866394,-0.03969439918889888,-0.013281528812000792,0.08619424288093451,0.01167107624880218,0.041754071845202856,0.06630170657703292,-0.034554160346216625
THBS2,-0.04622401261030852,0.0060361627321541865,-0.0313053925116698,-0.03223145431750013,-0.0044426764458161145,-0.046937234575844505,-0.040271895740010555,-0.024942456839169975,0.012141550293051567,0.03433118610783536
SERPINE2,0.02609796481998262,-0.053102920592161734,0.04263167143459382,0.0027587795569190485,-0.05744013363305186,0.02915764993302442,-0.0024716727303846194,0.013600956342403842,0.09268653242092342,-0.025841440137841985
EFNB2,0.050585024497341584,-0.023612822378609916,-0.019435905260526184,0.07016013310551264,0.005000597616554757,0.07128012055273747,-0.034904964769755055,0.025892398258788297,0.014880150934747151,-0.03232918527686076
PROK1,0.0009754385620743397,0.009875991414372204,-0.0026244772175521487,-0.01671575585167925,,,,0.09839147665544985,,-0.033545475647609554
LACRT,,,,,-0.01573806375750966,,,,,
MMP9,0.14115039808524688,0.00323716445200363,0.02545206885729285,0.042884152915158714,,0.055439236057965344,0.04299973322094574,-0.009030259594075676,0.022068214257085852,0.03850229846745836
DMP1,-0.01941075823609349,,,,,,,,,-0.011156131839540328
NPPA,-0.01342526581790824,0.08013078203233368,-0.013276776172010544,-0.038625498105791994,-0.028676515671714187,0.04708897957201596,-0.05034602036740592,0.02739696908226501,-0.035291430899795875,0.030868810293012597
APOB,,-0.016505134128493127,,0.02860388629003888,-0.011612657768478812,,-0.030202077402233154,,-0.026751208991447773,-0.03354547512091078
C4B,,-0.0020693481501180048,-0.018379064167862776,,,,,,0.02723294468385259,
NTNG2,0.0038899935675831025,0.0013980436489181578,-0.008598524240569868,0.04008945608605775,0.0069847485991205785,0.0008205548178996606,0.012288365713451169,-0.02493551961982523,0.04467946871973312,-0.023488822481526853
LAMA1,-0.009641197696053495,0.012409849261905378,-0.015550694075828972,-0.031176724725979182,0.020651907311555487,-0.021901776900087065,0.031052637505550932,-0.0013543494775044881,-0.030230427947747458,0.01670978450664908
UCN,-0.03745755219201062,-0.018696093595931065,0.033098471721385254,0.06428074547566093,-0.016448557830885266,0.07006110746705328,-0.009666978276915048,0.025337150305226753,-0.028682198926400962,-0.024451594683193318
ARTN,0.0031463127620340184,,-0.01828434039167001,-0.018077658729896116,,0.11559612840313357,-0.034141020315759246,-0.020573369124553653,0.04860348840799512,-0.04837722560084769
PDGFD,0.08703909012914901,0.04587397175444204,-0.006552752278299409,0.0806707157487364,-0.0172998087494846,0.10932763312738289,0.02520111041606899,0.05913632622675794,0.06506251556295345,0.006931730036998404
EDN1,0.045370603820291504,0.025493267906938247,-0.009726389655281924,0.015890152437325885,-0.0248854064466452,0.17169065593927244,0.04682455107219312,0.07319791159887158,0.04560730662583682,0.04030929562949382
ARPC5,0.07040445587621609,0.00691219060653566,-0.0019683683911471297,0.015324713531636832,0.021763636991191413,-0.013920966565678641,-0.001768533379433742,-0.00414619201146572,0.02624086885622862,0.03252467729044091
GSTO1,-0.008387247503651852,-0.013187679509501133,-0.002760000235914698,0.050546817233411354,0.022266002995177215,0.05785803228111109,0.023977653193788594,0.06461452402860772,0.04930376822109384,-0.010911296660709927
PROK2,,,,,-0.018977195674214093,,,0.053786752120774245,0.01029446171552999,
SYK,0.012326429278315525,-0.00570972209302835,-0.027156475392408775,-0.02407417378201357,-0.02626926905770448,0.016462616502361922,0.05982304353455808,0.01255593212508897,0.11028212884244977,-0.0885837371427477
CD40LG,,,,,,,,,-0.0289296232074064,
ST6GAL1,0.024591739750262853,0.02174085085832581,-0.009278886199960066,0.043263357036793806,0.036896291872825504,0.0742611527171894,0.04772828856584999,0.03763950876709346,0.05447182938604223,-0.04098511076417621
WNT3,-0.05781546376030345,-0.003619616809365932,-0.007126012777389941,0.08067724218256962,-0.033988046651684395,-0.023892599729355316,0.05323415634587563,0.10448735145505415,0.024326489465147084,-0.04202852779315666
HSP90B1,0.04474889401823877,-0.011407328759183467,0.029185641726413254,-0.004967120952568206,-0.020660798667587604,0.11742770202886971,0.015488589027502251,-0.04288753100048776,-0.04387160484423521,-0.020225618857094573
ZP3,0.10991262334297607,-0.00792004687162764,0.039770469551276465,0.0555571398936107,0.13668315533743605,0.04684488556621513,-0.0328724053834948,-0.0302999102284537,-0.019130899448337225,0.06109855974178833
ANGPT4,-0.024082775067977038,0.035953070692737045,,,,,,,,
NRG2,-0.00462153265660597,0.03282469608294664,-0.02091317098574493,-0.00495206006069083,0.056735856947679145,-0.1384443085535141,0.0029503336551940894,0.08154082996986964,0.10577236771901619,-0.03769553589154647
MELTF,0.01698853564382946,0.00876525337770194,-0.006554865897370186,-0.031117638452072757,-0.003593520580226563,-0.013976231121186972,0.10648863255577823,0.028302946658809898,0.08225313533594579,-0.02598042982430034
NLGN1,-0.011782348714527742,0.028046673439383562,-0.04568731538622085,-0.0034508436743815826,0.02823529712332659,0.03239870782059533,-0.014487314711046646,-0.04133742445848991,0.04677483930756681,-0.028251300319649265
SLIT3,0.09242104721167521,-0.023393829259673895,-0.02523091387010644,0.009491511692972913,-0.013055793455929969,0.002122450668380964,0.006908078757218434,0.10139893637215548,0.07818691352189569,-0.006182155353874496
CCL8,-0.05713834686464323,-0.015009727131988927,-0.023331212440048918,-0.024458315863666966,-0.01047899590642789,0.0024034370239400635,0.05110341941802445,-0.0015396377207519412,-0.0428464884036457,-0.01757744862948019
S100A4,0.009027076026151206,0.0029288601916679056,0.04202485496631589,0.0329794366733835,0.012040488953075378,0.023317230419284223,0.11371470365879276,0.043979953577993613,0.025706737568886542,0.00033725396128472454
TNFSF13B,-0.00571976567453289,-0.04790894554732018,0.023574477352392327,0.007120452576400659,0.02718956207252349,0.013674430929280432,0.05397358604229034,0.04443727546502975,0.05503267625348347,-0.03518230265464274
HSPG2,0.13800845411731216,-0.004194210052618663,0.07129727065513196,0.14742997223806084,-0.012469600438511056,0.16751810877454135,0.02396895867808351,-0.010408879510546707,0.05724342836192528,0.08716473175182143
FAM3C,0.0021256086619037646,-0.009887495627540873,0.006871555910568852,-0.00576763160224135,0.06534426783217052,-0.007096003550725042,0.055608406211794886,-0.011458917126758256,0.0004761370041897196,-0.021608486098194962
FLT3LG,-0.028992390947437437,0.039503379022844384,-0.02139321847640702,-0.00019774386409739274,0.00815114969152247,-0.025251192287917477,0.1211715107617262,0.020953265382333015,0.06968539602637941,-0.003269350360954685
A2M,0.12656108353903073,0.005718668343037407,0.04815302202485894,0.07104840821917147,0.0025551125889164503,0.1703902366580319,0.021569371958405203,0.04695734819715695,0.07417488848415325,0.06862000855390289
VCL,0.032365706930756584,0.048317453293292706,-0.015682704551192694,0.05113570147368561,-0.03384065391009718,0.017005595058023674,-0.05002750304721706,-0.030965744105521463,0.011281383339596194,0.05617451214290117
FGF2,-0.02084478974405653,-0.0071614433565603645,-0.04226191781051997,-0.004656092090920256,0.005202167954200173,0.056916012550635185,0.011733295783104308,0.015953471752739454,-0.0074740720964098254,-0.04846259181533735
AGRP,,,-0.021789153528970324,-0.015240280424399778,,-0.037108557239983776,0.01087123808953533,0.08282728604932903,,-0.02503807414271435
CNTN3,-0.020081396001510512,-0.01697551171916159,-0.013617475951773778,-0.0242171866111317,-0.03496873289669088,-0.05210008671476171,,0.0037619547006756343,,-0.06001747272658446
RNASE2,0.046650741674601204,0.009176046435597664,0.023096808272904328,-0.027445669237597083,-0.007847861043311907,0.11586719927999589,0.06509373938034264,0.09281239660573719,0.05008896865961809,-0.02523215616645422
ADM2,0.004532664616493651,0.03056937683350318,-0.016496627697255246,,,0.051724891092004906,,,0.10149487950551299,-0.008096388376347876
GAL,0.013078030261689268,-0.017729666225296387,-0.01465060803161966,-0.04050533911193358,-0.00371871355298269,-0.06212340828708628,-0.04683228347544238,-0.03798854042706363,0.002726879911765567,-0.02570228099976154
IL36B,,,,,,,,,,-0.035977137245986925
CXCL6,-0.025679784741836922,,,-0.015240271689071232,-0.01361319511239016,,,-0.05870966943549533,-0.04968000130270129,0.005017448227919361
PDGFC,-0.01502273438291856,-0.02006381124247857,0.011689761702882856,-0.013193832056209111,-0.0012025132504499998,0.037374457626231414,0.031067983242473514,0.05985229254670391,0.029386735831051572,0.06865964726941953
COL8A2,0.024921203432109955,0.028433169669311073,0.03790700170209726,0.0956648905739622,0.05384401117487483,0.07469710685972994,-0.05523912196682278,0.05996752225354794,0.04939565071509637,-0.013255486393141428
SPON2,0.12337527982386282,0.048517288106916114,0.022897860432041617,0.03172288029146907,0.033924371564463256,0.126940312359021,0.04653802470196965,0.0477052751639575,0.060767989703079436,0.0806840383556124
LCN2,,,0.0017204308538446788,,,,,-0.03432843902743096,,
SEMA3D,-0.02441010676748415,-0.009815398414353155,0.07748619481666591,-0.011236754307025391,-0.008569855441865162,0.05741808843621637,-0.03613090745718575,,,0.06471227034257077
BMP6,-0.005111378842709239,0.06602818503471805,0.1374840322150229,-0.018449490999648818,-0.021173122331058558,,,0.005811982974024587,0.025936896225737555,-0.027474795392735625
TIMP2,0.05744198980068266,-0.022534645073206867,-0.03409130623269266,0.024687759197330864,0.06396458687077844,0.04301979455660519,0.032749895135769265,-0.05629841325509204,0.0082348382076476,-0.025118000379308968
EFNA1,0.030589288040429086,0.023340865546664074,0.03521008407260777,-0.024799973406401922,-0.03359007116329862,0.05996546959741403,-0.006141928855122223,0.03510505714401325,0.02090739018137933,-0.03161157611590421
S100A12,0.04352153398403152,,-0.013291347493961114,,,,,,-0.014980501525238379,-0.0235409079131922
TFPI,0.08136977110650682,0.010768973328638264,-0.01943988228418967,0.06058166865992696,0.03335559546876947,-0.04370585868795298,0.10559977350109008,0.003159038642059083,0.05597345047891546,-0.005442035866906985
