,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
TRH,-0.022531783177929723,0.0321895882930588,,-0.014120451042848262,-0.01769339450699974,0.03898905060104611,-0.03267518203234504,-0.02110997438439614,0.05660880694868503,0.010575948879410638,0.03257099134691174,0.032777095817724894,0.040122787435328135,0.06556003834558262
SEMA6D,0.05289191800535734,0.06681248421122327,0.010274181753031698,-0.017285418926540345,-0.0037817780262918237,-0.0033110240951729946,-0.02703593967177475,0.02200563674034002,-0.008320810105509556,-0.14103687438106996,0.00801131774839917,-0.02948288600935311,-0.028976771989239175,0.048026964147997564
CEL,,,,,-0.03490722430068522,,,,,-0.07828557138207168,0.12750277131317328,0.014449021849610439,-0.020867037929028408,0.08811430309028084
PDCD1LG2,-0.014617016632316735,0.1156281968389484,0.07108679144373614,-0.027934639235974678,-0.019841844918536293,0.07278892686458285,-0.030722905859914124,0.04497874771915596,0.04706101736351908,-0.04655683679079908,0.0206160038440666,0.025947291029904992,0.00210930875027058,0.041371055231324706
SPINT1,-0.009578482640299306,0.07874122113060952,-0.017088690268903865,-0.021388595527898194,-0.013828076013788876,0.08146299688137261,-0.021541755552815622,-0.03526465369001599,-0.0058550703144746264,0.016351819992077625,0.014118399590607438,0.07490416518385087,0.029069801994596793,0.048824666121101014
CTHRC1,0.01226493709063531,0.0703112652051711,0.03450839267243608,-0.02058344114022257,0.06143331152080918,0.13458877164847133,0.02177218626739401,-0.01015895319617907,0.07055923931650825,-0.028122991030412697,-0.0018633173665540982,0.022225813351790955,0.09104645205947642,-0.0238673183715682
PODXL,0.05313425078969323,0.06296214015421502,-0.04172228963827432,0.010662802378019004,0.09918755366018783,0.22897909405424813,0.021680968254847992,-0.01001931513794538,0.04468249358035446,-0.04320640570400826,0.08971670741592601,0.04946154428397715,-0.001048483546812749,-0.0631233502997597
JAM3,-0.0477093619781233,0.10067174663464766,0.0663309242620755,0.054313302463551316,0.026462411764205947,0.10467810826288593,0.0068498089994137035,0.08030678223756663,-0.07864121340504424,0.0707604836323826,0.06851551337600632,-0.020672354136148922,-0.020665071518127538,-0.05022760712297023
TGFB2,0.062481229356490045,0.06027351674181357,-0.04069231526591503,-0.04490964433100737,0.12250164831855062,0.23953507246481417,0.05792172810839423,0.037178539571792776,0.05219392238783562,-0.06800910045716003,0.028308796330680765,0.09056113637697903,0.0035690608998927877,0.020788440395226936
COL18A1,0.013677811068344068,0.06861337491557265,-0.021594411699216404,0.04986991933092957,0.02843255354799936,0.15899874507670128,0.016624870339667558,0.10037943846614195,-0.005451307928973437,-0.13729125697325423,0.03287766464040024,-0.01881122245823266,0.05822427262999472,-0.012012367321143717
NODAL,0.04673180291118494,-0.015782451370734727,-0.014644314253517601,0.038431772386685756,0.021572116927944144,0.07763294097516059,,,-0.021841445280874235,-0.08577985928269656,0.019397274880990557,0.06205266717743181,0.0024945965773056876,-0.00969339677216785
INHBB,-0.028766164286512068,0.04344828355717064,-0.013264072133030541,-0.02246193411715817,0.07299199973030628,0.09607250817951964,-0.016334000020347877,0.01032622067306568,0.02536418725835305,0.09484234208238965,0.013710223605610259,-0.013845997566218855,0.06056257901436792,0.01651836416757068
LCN1,,-0.017122072056388705,,,,-0.025410171588449992,,,-0.04153746306990867,,-0.03500095543068366,0.0014957670870614512,,-0.019427266053507683
ARF4,0.027686182849864495,0.06649444469216904,-0.002561463237361284,-0.01002872391807146,0.030826587076350546,0.04254274954345715,-0.022972418971012435,0.012571972459094008,0.024058621073030147,-0.037913403745147504,0.10211893748609277,0.05395217471647434,-0.05966662036430777,-0.031297425486055526
CXCL14,-0.005459018084798105,0.044025096365694634,0.012474466441763435,-0.014142507370488682,-0.0013952096191483143,0.08001888385402299,0.02931110161534902,0.012099232824030233,0.12520462744539435,-0.04226103952172453,-0.0029525740295203535,0.03465975037914302,0.03864799506201889,0.0005449465970316656
LIF,-0.014860960919816668,0.04399486561715469,-0.01853153961690603,0.02039908534384197,0.006463064126495746,0.08813024690167645,-0.011902631577689057,0.0035757873211913933,0.12470321271598209,0.09741081501972075,0.04040807272095768,-0.02312387992887802,0.05107703455651112,-0.05410794238088098
IL17B,,,,,,0.02590073378759051,,,-0.018972607521860835,0.21138095608543475,-0.01597832726703049,0.011354880636615342,0.0944489686128553,-0.005765683235695291
MMP1,,0.13818952597644432,,,0.06341238395326546,,,,-0.0030263276772349882,-0.06231574165210235,0.009861272561667233,-0.03805892262134032,-0.016248132750761805,-0.04230989158702126
MATN1,,0.037257565879955205,,,,0.03391276490463465,-0.00997341959646534,,,,0.014520275751926942,0.056458889556394574,0.042507454516221635,-0.005962683759478998
ADAM28,0.05028519095847544,0.08489031812439532,0.011058571016927473,0.020623339903501698,-0.027512245543949956,0.08778416531266106,-0.0159537341849768,0.1321862152252385,-0.02418132170358233,0.08725099285698354,0.04191628613768034,0.02438891011069507,-0.005828479630076603,0.09775205348560992
TCN2,0.039867911526847634,0.029680440218606743,-0.017481692026203182,-0.016643466639208238,0.02154545467277608,0.16480332406497908,-0.018149313597425467,0.05905945318689052,0.07450074376481425,0.011257005956344348,0.04307336044701502,0.06650128177075572,0.05292930372048356,0.07949924163745963
THPO,,-0.0058280742095013546,,-0.027729160046946047,,0.06383611572594204,-0.020474997977670082,0.001744518651888826,,0.04903933429804839,,,-0.02005976455580184,0.007462599357061045
CUBN,-0.020013208744501656,0.013308867781680537,0.06691653161388783,-0.023670108244720732,0.04859994610671707,0.08283993916427576,-0.01875594277806441,-0.02421624026620427,0.038133015728581604,-0.00569618293398033,0.02516218119726628,0.03693220475914864,-0.004260695447305054,0.06085301576822801
TIMP3,-0.02908855604573743,0.020186780559279863,-9.56340595488112e-05,0.04964242793950761,0.02939522794450832,0.07782213937398202,-0.03370312851016841,-0.06318685931684835,-0.03552556284260787,-0.07166126716336353,-0.08453819569961336,-0.055845493644921224,0.03154221232138123,-0.04158548953817572
PIGF,-0.04226405579533467,0.006756578292680612,0.035740271746968505,0.05561232110003714,0.03718195431862315,0.060405373161754365,-0.017593858691571714,0.00572508975202615,0.0443320208117228,-0.05976022081093766,0.07844001400227822,0.035031052550212605,-0.0007916824463641422,0.022260409921350918
CRH,,-0.020060545942403356,-0.018378575773519683,-0.015416799069015998,-0.017979709955429562,-0.039074161948601936,0.03863737380682575,-0.02701551907511151,,,-0.012220335947308555,0.033237423453886056,-0.04753891144364416,-0.028808149113509783
BDNF,,-0.01743790316593711,-0.016440718139935702,-0.01948436001295391,-0.03919861018065983,-0.09774501547953715,0.00513525000163582,0.054579780217600175,0.08302349667270516,0.027195870814215567,0.05234625671626004,0.0012393433235886495,0.017187603622509165,0.06960075552546506
CCL5,0.03997254546955175,0.029770817870369563,-0.03027938473087475,-0.012787989792361081,0.014835652271660092,-0.03619865162020387,-0.006346968929358821,0.02150179607558099,0.08235172149622105,0.03977557838950858,-0.0008973788606072622,0.05105000108351265,-0.040884715044362634,0.029283170474023387
GAD1,-0.03472077044243242,0.030149729019215084,-0.01504564455284884,-0.022107585110840284,0.03782213094653017,-0.11791855120708017,-0.007251514063397041,-0.0767002827041812,-0.05190585255745707,-0.04749522718738555,0.01576810110538219,0.04144899449174905,-0.05345620030660077,0.0962730625798906
COL14A1,0.030650979224929306,-0.006556292949443157,-0.022934143332296816,0.018823803316258318,0.10232308262231929,-0.02613242629704095,-0.021664425656766677,0.016052095999194944,-0.019853049915394133,-0.09517070153299292,-0.005639004849887303,0.00599037344481813,0.0513871634486434,0.05774884243332678
HLA-A,0.03756091345607325,0.03941091469986821,0.017852075738629798,-0.03288514699296707,0.07215805163854247,0.23791437803350868,0.0422653926638955,0.1545775573355071,-0.040604605859535556,0.030240497629307268,0.04355296970290189,-0.07620762757879786,0.01005746041826435,-0.05472012295448168
CD5L,0.12726677497113917,-0.020060543621550995,-0.00023356388383448203,,,,,-0.03286527168295754,,,,,,
FGF18,,0.020307765587199614,,-0.012248531569963835,0.03658730855122057,,-0.010686912019639632,,,,0.03963368881038974,0.1116316910055005,-0.028077929574693093,0.0028660970640698364
ADM,-0.01221125111074363,0.008945887208251806,-0.0358864144006734,-0.008605344073823195,-0.03626200178612926,0.17548630886435854,0.026547881067071663,0.09622717723627384,0.039832219124861276,0.09896438891075175,-0.02925809206843673,-0.09740541904603217,-0.06316946696073124,-0.03494374124591456
CCL15,,-0.013607445373319439,,,,,,,-0.031439625203259165,,,,,-0.016661749220369615
GNAI2,-0.00299205851656823,0.03808129459364102,0.007139892623415815,-0.04109989270506708,0.03709826757673573,0.14687535865342505,-0.00893073543912751,0.09297948679035486,0.06939938926244252,0.04633900765493908,-0.014478181722311181,-0.02394091764133042,0.04462055702571213,-0.026035893089446583
HDC,,,,,,0.10451396570803935,,,,,,,,-0.0005105394546047441
COL11A1,-0.011721513245167276,-0.0021109871559294763,-0.03238607496254589,0.013995768386172754,-0.00416075042879058,-0.02930156890108732,-0.02041082201069722,-0.03989302448922097,0.08977422116536424,0.10442352942938876,0.0313779062977299,-0.00481950327791321,0.025209826226576765,-0.05852959736295849
NUCB2,-0.03408326483924811,-0.013771532728269762,0.0031363129435883095,0.013155781525010509,0.05953200144373532,0.04466330557086561,-0.04807248133991271,-0.018869232548472642,-0.007214841648588603,-0.12685368013033124,0.06501981879830342,-0.01945529342093281,0.002938404926059953,-0.024135432779588222
CXCL1,,-0.017036644485395634,-0.019715816599075005,0.021932198362909414,-0.01758997786607862,0.1255514513513616,0.0012918681414399826,0.02792579453894656,0.098912995135995,0.18812689306446478,0.04560089329270036,0.045079287591417286,0.009821686755711479,0.04418636216515474
VCAN,-0.0020082375109440873,0.004908495321847701,-0.06922488116415827,-0.02531090212369362,-0.0023935058320234963,0.12522330852473734,-0.060618060075946986,0.06753294202829462,-0.015701161244688476,-0.037101656424087956,-0.004898251617480528,0.029417077401342438,0.07172219892362414,-0.027812650508476172
MMP7,,0.06519549734878351,,0.0882393961103616,,-0.018547329697252018,-0.009849714847166905,-0.01934074121766114,-0.04045823520263612,-0.019112460844784754,0.03125083340664268,-0.00629012641523184,-0.037852834003202544,-0.01603156836926183
PTPN6,-0.02228777320097829,0.06952341324021818,-0.01728795316758944,-0.015495086019910701,0.021980042185909855,0.06407073567543102,0.04451323223940262,0.08251601861566595,0.04365092813962716,-0.022084299337013984,0.042000593646816575,0.11710597404307568,0.0890243537107125,0.05835573125227331
PTGS2,-0.005091113214313622,0.016942349270412854,0.03826152018279827,0.03115825664854098,0.05464317309672825,-0.0937857164795668,0.07641606835179861,-0.01075499883907726,-0.04365970476880858,-0.027998388747060024,0.013335457998508016,-0.056275779674504256,0.02545042583752815,0.050438516987061095
XCL1,-0.02200374230332392,-0.021982767777587734,,0.13503853579789435,0.11399127373523053,,0.06812227122752974,0.01871697217443887,,,,,,
CD58,0.038185886742889766,0.05328909925803338,-0.039177045013240354,0.01832850712744516,-0.0005917420697773178,0.1101680058774737,0.02372988501681882,-0.016513596244607354,0.05314591398408764,-0.0699237742918347,0.03835063752121536,0.05569982239387588,0.06525603261988257,0.0017675197597657962
TNFSF14,0.005470118664575983,0.008022860377879932,0.09466786156456058,0.04056186707426544,-0.02283411347708821,0.12618978623550245,-0.005486850843869242,0.1370377677742198,-0.04007089717329235,0.0007365407678718637,0.062406679831100605,0.0037199753927884987,-0.0234614509715263,0.015684592574825826
CNTN4,,0.004610968093171524,-0.016096609100205547,-0.011624280840076748,-0.01803441325068351,-0.0658577370203721,0.01554818301995507,-0.058774047469006746,0.08046061227687368,,0.07098122008194238,0.03682348812038707,-0.00629890669544016,-0.028351002455411597
NTF4,,,,0.06782038374259955,,,,,,,,,,
INSL3,,-0.0024034918531826107,,-0.012248529167485858,,,0.08612761667274826,,,,0.023633638273787432,0.1077216983558637,-0.007680081487713999,0.014422411412546875
BTLA,,,,-0.019442138171420233,-0.019613905237130393,,,,,,,,,0.05302347768593306
MFNG,0.018580743953950554,0.06287595812323904,-0.01816222575133662,0.001958687021870848,0.05859266471224427,0.09146546333857618,0.0006687810637659795,0.024672555625748785,0.012156767747592195,-0.0043901934617812085,0.10469483497700029,0.0846127884294573,0.03410077208479984,0.026589686444005774
ICAM1,0.03628876833320409,-0.007170286429133508,-0.05196174672159745,0.007841443884741624,-0.017015145474600108,0.1692019502426089,0.052191259103322764,0.05565246731430411,0.1212949928338638,0.11975543697890817,-0.036764728095193974,0.004193065985099419,0.046689356786897666,0.042418832985015135
PROS1,-0.05699393424101134,0.05212913558344693,0.005947738124424161,0.021752649746697283,0.062466672464397896,0.21455187104192175,-0.026907965727964823,0.04235437981209026,0.031885449609813564,0.018606308549145797,0.031021819424984307,0.011244310101654225,0.031806523372075485,0.027367262760955545
CLCF1,0.028500727523781366,0.04221774012837712,0.025517224171590015,0.025848113271949115,0.09948521872702284,0.14836613623492734,0.0298955769049936,0.030223562926651616,-0.058697192755878626,0.04354751025462356,0.05267928326817259,0.07263297679351273,0.05693351738192225,-0.0018402490812605167
PSAP,0.08952412710534943,0.09491818863842078,0.03177006257659257,0.023944237830906618,0.006849741444992168,-0.10324130716127214,0.023743045817026506,0.12002758465240844,0.034758384400888416,0.12828379699047707,0.10314649521397254,0.0222429962730771,-0.006958342768530623,0.1149137089223667
EFEMP1,0.04285151047562121,0.10367353871545962,0.04577304361419051,-0.033296534360071135,0.06925983865624402,0.1298922593145933,0.02867189656678819,0.15247382929794356,0.08911348402873857,0.06915879608129646,0.060757853884125475,0.0270912887087613,-0.004905132481667922,0.04084266120193099
C1QTNF1,0.05758933002461361,0.010448321029709521,-0.0049919048541315555,-0.01582809120004947,-0.01271125546849504,0.15368255371104914,-0.005311231329626314,-0.006106693190859798,0.03049732238237829,-0.005166748914405971,0.08443695072925711,-0.061280461271926656,0.004518083859173178,-0.010134096494088814
ALB,-0.03312611926964619,-0.007926768742833167,-0.02712547871131343,-0.02174551484177806,-0.012896896640290968,-0.031110812029071136,0.03236353081340125,0.007237413549274096,-0.04260956242106153,0.05291294283070905,0.008706260668942348,0.06658605052107411,-0.039273883081788245,0.05569457621240708
CCL13,,,,,,,,,,,-0.021383030334866965,,-0.026316889919854897,
EFNA3,-0.037631697454507194,0.014231317632213162,-0.03455956341840283,0.013910636683307604,0.0015579929784996483,-0.05808711288773337,-0.01121153466900057,-0.04567214461838657,-0.05112544431581845,0.05155578555345249,0.04494006504958812,-0.009936781642074835,0.003862400708850621,0.008751903293126249
DRAXIN,-0.03350076450642381,-0.0011633073268635665,0.0004226328248356712,-0.0014117906798538815,-0.017307916639871676,0.10477663141772305,-0.002640747564010944,-0.026477105238903034,0.06076095276129182,0.05862672467042754,0.06617315352525248,-0.01256272697508275,-0.014992607507551372,0.0376311258730857
RAET1L,,0.006649242666296744,,,,,,,,,,-0.028492802915756055,-0.0019107595723701785,
NPTX2,0.04405522130638787,0.04312106913136748,-0.032176791857380094,-0.04099613190233185,0.003899539060043692,-0.12593667690042679,-0.023851109125611673,0.057833263542373725,-0.04966855382893144,-0.0024623213543081145,0.04926456590230796,0.11775347214982222,-0.007830932138853549,-0.014856886924403873
FGF11,0.0020226065133110184,0.030519333062503786,-0.06369570696876842,-0.04786279344702527,0.01252652662195904,0.11630171680417521,0.006257338371841923,0.05096376551082852,-0.08868828756642717,0.0984618603859972,0.008896636883364246,-0.07608918035419455,-0.05343854753887548,0.01602828390111432
CD59,-0.0024131121708252275,0.053756310115196035,0.014556086132554609,0.007579635297264693,0.05260667749656382,-0.00985300099497244,0.02676258073295468,0.07598982806104931,0.006420558872879388,-0.07864852144329504,0.11641362783271218,0.02242503142465588,0.020742889632824314,-0.01335630688569238
COL9A2,-0.024956810005402553,-0.004303648321729593,-0.003662200072755454,-0.0019459718554654362,0.006636680681024286,-0.001596675843083675,0.021844101205522756,0.006002993834493853,0.043619336214050564,-0.011811508887044717,0.01244941859623869,0.08650280729494263,0.005575157590718135,0.1190977815724795
DLL3,0.07445989285438613,-0.04200305135391374,0.028008870359720307,0.013300324131853091,-0.027630564114495573,0.05969285696471624,0.037312947972214495,-0.058563749439273685,-0.12166171577361398,0.053515782072460355,-0.03287017878312194,0.11180617210165157,0.016207568369430204,0.05784932923864131
FGF5,,,,,,0.007380228156312826,,-0.01860100503819146,,,,,,0.013519407798035373
LIN7C,-0.09419857338299384,0.007315892125509661,0.008147146188933092,-0.010244770976491305,0.015411932439438121,0.007853676189698365,-0.02569958573164841,-0.07523779325550632,0.07206817218327626,-0.028900253752946827,-0.010606968757146616,-0.008763503149591368,0.0023073788659333555,-0.03809250876720543
GDF7,0.10020733210162776,0.08027395820582313,-0.017272806980338416,0.032449712438132376,,-0.008791537251492346,-0.03235580021484038,-0.034191540459717173,,,,-0.0072749350684054226,0.14132304086544398,0.06082336506512084
PSPN,-0.009718541458141994,0.023723183460374365,0.022472567859002732,0.03898267318970038,0.03824436909128165,0.06111503245447933,0.0024621917145899097,0.05002404418822591,0.05891683878384404,0.06464052157526969,-0.006839713013380418,0.015495862593851325,0.032961493637183564,0.029993294311771636
ANGPT1,-0.015242249277472725,-0.015430386403857506,-0.002933114524441956,0.016269687985700717,-0.011453161755294651,0.0554483263545023,0.005221953167532881,0.03139553169111417,0.02432774290925352,0.2070024564513856,0.025531820259398208,0.005872488982838178,0.03978755058791259,0.06383589289290081
PNOC,-0.03218644629852098,0.04404890027867262,-0.026817392959988865,0.006355162422927774,0.0019046002990069243,-0.1152644463145911,0.0010451251155556528,-0.02689672020067964,,,,0.06873030516815014,-0.022611569599876646,-0.02354587072977624
L1CAM,-0.007320623874791694,-0.021654710071476194,-0.053253430003496346,0.07697177413361657,0.027274275542085943,-0.03269964732172217,-0.008062883102387662,-0.007018714288533374,-0.01827098280543222,0.060402440147263654,0.06843817588646284,-0.049036056333049284,0.005983217527828746,-0.014099953305047925
APOA1,-0.026748836948153373,-0.012750171457259164,0.004785357463721936,-0.019075060444999428,0.0066617614158705225,0.022798517954188954,-0.014789775605470382,0.016159173813884833,0.02954360076122784,0.0034752901060408846,0.09050026461860229,0.09240718721626634,0.10604333585974023,-0.015120773038420418
PSEN1,0.025146267453590266,-0.0006223031624933492,-0.027667380201189938,-0.0032725569980586794,-0.012832371761638732,0.0018838688810584167,0.011941501653486031,0.05833611895327162,-0.05209006743514894,0.09058929297352049,0.015257930884243508,0.01708189056527097,0.04919769779575998,0.009429793579546555
CALM2,-0.01407797352672517,0.019787322251559804,-0.023065553600676556,0.012071529588359086,0.017159644022814117,-0.19487850189265102,-0.012585944547950652,-0.09740935609271,0.06210709341784435,-0.14504700786162208,0.09426759194470129,0.08748314075363385,0.009671270527941124,0.027433112156433997
CLEC2B,0.00930281085009479,0.052415483435746826,-0.04325103147110374,-0.06420936766336313,0.05069658613042673,0.11095851458119244,-0.014522721434665842,0.10295735080894196,0.08897639196368651,0.05320726977913995,0.021414347543418127,-0.030464630250957837,0.06269852260742723,0.02877738417398482
NTNG1,0.09382581182037905,0.07631103569885628,-0.02244063650762185,0.0247830522379183,0.019772500643135987,0.0551048590461709,0.011948611358892481,0.01809527044352837,0.020466715590774662,-0.01825210532507208,0.021699202608420908,0.10090522544633278,0.06884199325846634,0.028295218988900337
LRIG1,-0.03378588874561818,0.028628087391299694,0.004067717628293282,0.012216056963428383,-0.0051132828650135515,0.11814771122483528,0.010424674027692624,0.0627049061132244,-0.03212191718442345,-0.12168406659802823,0.007338617704074153,0.0894850966475732,0.03581433222092775,0.019031667367465543
CPAMD8,0.0710917987498553,0.06294525788918555,,0.005551063579384438,-0.008287605542915797,0.02823049743191284,-0.012598375045950724,0.18907181447249485,-0.03367094579520159,,,-0.027439984867090553,,-0.005614432957580626
GHRL,-0.0018801410964885692,0.009804076450820366,0.007847605401145114,-0.031159066843041303,-0.021405881013454524,0.04252749892855491,0.12064818417577397,0.005175855521284733,0.0038125020049231476,-0.03320604325745905,,,0.051886106011824286,0.03278670561940379
NPY,-0.029420928670941204,0.030847166885367622,-0.024256325026116257,0.02733075561900846,-0.0025679914143145665,-0.1152534015183575,0.009377680463067807,0.013101437971660933,-0.03932037320382367,0.024925266975008672,0.01511085544094819,0.0025026768992468876,0.019608233804241204,-0.028808141059877813
MMP2,0.07282085353480452,0.05173913147041614,-0.00426167806227268,0.05699670543365543,0.013495465541724977,0.10206058477637459,0.0071396867356030725,0.030011668077527445,0.05169991755679848,0.05714990501122918,0.0875734126008366,0.08156118770219362,0.051807760863869214,0.026964322172028654
LHB,,,,-0.012617800951853225,,,,,,,,,,
PPY,,0.09436212268619638,,-0.021963911435338705,,,-0.009207362545308552,,,,0.11157546326254855,-0.026870365891430603,-0.006138145585456512,-0.025680620287812077
ALKAL2,-0.030031977293622426,0.01837379280663634,-0.013864257582755946,-0.01243448398441375,,0.08271563267140813,-0.0222096427701795,0.14389124155039898,0.030318862024612234,0.18737376871718847,0.027832698509400587,-0.010645028176044284,0.05510601692228418,-0.057889711687368076
CSF1,0.04888914856484331,0.09397110589984299,0.025931895229298865,0.027718578578456065,0.0114772042664158,0.13164707087778366,0.009876329421369874,0.04781500044333148,0.012852696894564593,0.03431266972540371,0.05780442444693694,-0.005957990969086238,-0.007660756816513181,0.019775171564822933
SEMA4C,-0.00814367609318656,0.03247489646694632,0.043267461468576185,-0.016655291068684564,-0.014277304632251572,0.05475810845174299,-0.04938580413231995,0.03806678091193915,-0.03173713134675995,-0.062277014457774976,-0.009358409727010766,0.04147904713407962,0.001888782256851542,-0.010605370659939517
BMP8A,,,,,,,,,,,,,,0.0208020289329565
ICAM2,0.10374673459926297,0.01178548630187484,-0.025317797405302836,0.008175354119624709,0.023855998310488243,0.10910047560950145,-0.014977538194382939,-0.025452634644546984,0.07532203030396692,0.023029814702664467,0.07210311346531272,0.05543887080920882,0.040549957809085116,0.022754408058623426
SYTL3,0.006139481478781097,0.03785616278488937,0.011731865263024924,0.0183233681289325,0.008744684753670759,0.15923365524149952,0.04159444535342126,0.010820421920127015,0.03664722078192766,-0.08200886392263702,-0.015338256021634241,-0.033013514862228914,0.026295886604973246,0.04183489601103545
IL1A,-0.023303160730381366,0.04904544996587089,-0.0022094235125758306,0.028144993591829513,-0.00029963832294272954,0.06054817396092099,0.025670319110922126,0.09954740688775254,0.06186883688465644,0.08009553466157211,-0.0036392925905970237,0.013336807816079196,-0.018378154814581084,0.08583504630487868
HLA-G,,-0.0236055987269349,,0.07213035366603383,,,,,,-0.0006038195067865735,0.002578300946798618,0.029130316189785326,-0.03459124577052605,
PGF,0.009656532719204032,0.04079256798775765,-0.01886214259994387,-0.02463859255867375,-0.0325700675340396,0.16480574455194855,0.00048292532912601094,0.0058598899447421995,0.0988819205882911,-0.0620711224376316,0.05889499087255277,0.04458295973194653,0.04026617576767632,0.03604204702635146
LGALS8,-0.019199446990636554,0.09276405817293498,-0.054583308402858445,-0.0063642733755971195,-0.005663588022986919,0.05505032134021846,0.023302994801673863,0.04314060867938716,0.06522137473900043,0.07514120320800619,0.006708321702588551,0.015931290654631017,-0.06830897285937176,0.03798179805115851
DKK3,0.03846681450418662,0.029428404572412657,-0.04208864005710432,0.0058889335244112035,0.03791758180333172,-0.118534306317569,0.007216858570231443,-0.11074933519257432,0.029993298434321913,-0.05459911711896185,0.009822707746645194,0.0907542043824328,0.05524762520887527,0.04232173360532277
COL16A1,-0.017896094149175795,0.04686168491213093,0.0004768766299233826,0.03975187549660817,0.05838626944463482,0.009808639025939942,0.05412216038908686,0.028974855126877586,-0.02829242623922291,-0.0516650709644221,0.030837722381836716,0.015491169223947861,0.007227307873046327,0.036017869671365464
TPH1,0.0379835181871051,-0.017332504497714826,,0.012359506500022483,-0.007455425239785581,0.07829126855694656,0.03375121927138704,,,0.023010916191549588,-0.04303157534748862,0.009485600369208959,-0.009395420912837993,0.0009984751351230664
TNC,-0.0778870514279759,0.0735171910980492,-0.01564454324836255,-0.0037016076663950585,0.06493583020430857,0.20471775835426292,0.00940162444422626,0.12128953531082179,0.10264612377816845,0.062381414665908456,0.062328587302619996,0.017090884922956028,-0.013561149097397515,0.004488734831444928
TNFSF9,-0.020054623048657173,0.012831736654994395,-0.023184199381820304,0.03045574950510751,0.025164053584579557,-0.06013915267965998,-0.019634478936945043,0.0865206579645462,,,-0.0029090488160055444,0.047923656649969816,-0.016392164927717744,-0.006945094563024578
C4A,,,-0.013662604403550903,-0.0149591352105792,,,-0.010914866468074014,0.07352023203513466,,0.006793081510238824,0.10166363655790545,,0.019050912833966933,0.13808103093774224
CNTN2,0.008326247830260935,0.04384839682427745,0.022888387406391316,0.02388004212026437,0.0187411453721311,-0.034686207620665654,-0.034561334196654594,0.07125778212924802,0.06853145944068971,-0.04599714541908317,0.011503456439253476,0.06433621755793324,0.006593938897881466,0.06425790784932543
F7,,0.06177513399515349,,,,0.0985925499116197,,,,,0.04159494873623866,,-0.01907279020866093,
LUM,0.029722519271649962,0.006715169230551734,0.013364310244183735,-0.010480703308909349,0.025613869354975075,0.1470324516168317,0.055408800825837,0.02253534052228396,0.04039611867994792,-0.14806043460683393,0.05763414420210298,0.04368404075172609,0.05947948298287699,-0.006835084738420582
IZUMO1,-0.019162827627412025,,,,,,,,,,,,,
BTC,,-0.015340644550881511,-0.021379549285457093,0.024739922741693742,0.030455080921912372,,,0.03136797793254176,,,-0.021699799288517604,0.0318826753391706,0.06213004330974383,0.06653125564253115
APOC1,0.0068782698338160884,0.08711114290298527,0.06727898676227236,0.053778155377740174,-0.027209717169588105,0.18532809139191034,-0.0068106760591189405,0.08190942734502973,0.14687757093199313,0.05554676594488671,0.018342733126263725,0.09892510298714982,0.046806237410262644,0.15094762118693417
PKM,-0.04949535360356413,-0.027618933922180365,0.010196649320424267,-0.04526446582010547,-0.020139455223052025,0.13498979955613524,-0.027445632419115146,-0.035658584008960645,-0.012802974425683638,0.148346618644116,-0.0018688792328636129,-0.07883600792726635,-0.08186487228626968,-0.022814400686136802
TNF,,0.0643195486597765,-0.030336663533812185,0.030073134273133025,0.019994312325993056,-0.0328906724703851,-0.0006124283384414297,0.06348149260812748,0.03676701987414429,0.07779631212915032,0.06167388922665589,-0.028492810687174464,,0.09660333385996657
GNAS,-0.03164441310288587,-0.05902719667653632,-0.06438988603258687,-0.047892324203037975,-0.08296445026810215,-0.09331935129551196,-0.027566362975920262,-0.12538157739922262,0.002926424276338735,-0.053162791982645244,-0.06088132666800112,-0.0737279395935538,0.016859138409816968,-0.06105332911261142
BMP8B,0.061156179759156805,0.04390719541447618,0.02824002268362069,0.039385996022477936,0.007171240198032575,0.06622590978358422,0.015418571268875287,-0.004423685042803205,0.0011877728748422762,0.029534424028188073,0.0339516206003721,0.0019748119774729515,-0.023948780767201527,-0.04183806515422611
LIPH,,0.0026791355231709684,,-0.01895126117537122,,,-0.008800366132091232,,,-0.006784237493981447,-0.02138303819902536,0.0580936160463691,-0.00425017615874306,0.01645009938761757
CCL28,,-0.024380317613715164,,,,,-0.013551116092811656,-0.027805595720722255,,-0.025419306500729363,,,,0.01060278261155598
PTPN11,-0.056352834775676916,0.028975306834313843,-0.025043179459103573,-0.01839965865375918,-0.05556524324146639,-0.04535708781702521,0.0025920301849226553,0.013653734897267334,0.0040582733990640624,-0.04009903760724815,-0.04957637049020887,-0.03684223803510807,-0.020864911497022638,-0.02623182363745816
ADAM12,0.014823167347844373,0.05635110523450507,-0.016269521360155772,-0.02767065951838692,0.10574364900664025,0.15532027769234322,-0.010004494833861417,0.18206646584651823,0.020781794644960425,0.019728026812383868,0.03186088298342611,0.06019560867448373,-0.024675148231076822,-0.03482926107204131
EPO,,0.005949231446532371,,-0.01932048499107224,0.06346898993956285,,-0.009207362947211745,,,,-0.023222525579751876,0.04174097774955672,-0.018247550095497948,0.10652869205902073
