,UKF248,UKF259,UKF275,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
SHANK1,0.012480405038951968,0.007893378240212747,-0.012906139904455561,,,-0.01176890388385925,-0.031080601310134622,0.011875283905862047,-0.03875945379695804,-0.02901571642034186
NPVF,,,,,,0.011418701061588278,0.008378741772417623,,,
RAET1G,,,,,,,,,0.034815201461155604,0.042420242924652206
TGFB1,-0.012848815785493538,-0.0226617123566064,-0.03901805618680635,0.015454393227819564,0.017406290069059013,0.1388469442994962,0.12280886114345234,0.04515010548397553,0.025452436196767566,-0.03214496964913103
MSTN,-0.040261056467097024,-0.01814118393165998,0.023317840427766533,,0.006159021524807769,0.02933860903260958,0.009587253745002708,-0.05507131702484124,0.07027605934749753,-0.06320173199656566
WNT4,-0.027222210029163925,,-0.03224215662767796,,,0.057450681828961944,0.006221248796885176,0.12550168645972168,0.11102795368664563,0.03279648159046816
TNFSF4,0.018026197077127975,-0.01360515547975699,-0.02401166344836961,0.020885084310693653,0.04295190736487447,0.11884241991830545,0.052136016527026825,0.010780942191739556,0.04339527550386651,0.029652246813704226
NTN1,0.022913421697350358,-0.03454821913361975,0.0602141315069494,-0.005185572646365693,-0.023678945406299712,-0.03045400430952207,-0.02359379080958932,-0.023770784144105588,0.04055942706751288,0.06555977672795989
CXCL12,0.09747620214061042,-0.004405889670514334,0.000833963218671353,0.026445825727395296,0.0029657704856165686,0.14542448195789162,0.13681567783292997,0.03520826042246556,0.04407480823815777,-0.08603798107674894
GNRH1,0.00709227946080367,0.040301762844289664,0.029213350551427555,0.006742216145105496,-0.06640480851205588,0.009726380290241072,0.05574250107807064,0.058621342003455985,0.08332723587391727,0.06621275595547604
FGF8,,,,,,0.10101766045435485,-0.00697887308436349,0.031828185397455924,,
RIMS1,0.00820784921083936,-0.04965437516115031,0.011265280689047573,,0.08075331234052101,-0.10206879942985256,-0.08704543007155982,-0.06192288028883594,-0.03743907850586098,-0.1284093008329671
FGF14,-0.060602107631722885,-0.02976821477819632,-0.025500189347784794,,0.1206712832120819,-0.06819636745141933,-0.03519581127704434,-0.03418797173572239,-0.017762542671033502,-0.14833047475700697
IGF1,-0.006439961702164177,0.1042200872133976,-0.012380267731194064,0.09610563082504642,0.17497227534883295,0.004291257615244782,0.008809524068176347,0.030413431146924227,0.06548485973398165,-0.05551336983689154
TNFSF10,0.061541275760560926,-0.01937992963108009,-0.057378777040628805,0.0964224341459487,-0.04126997883105203,0.10473756449195372,0.11755455333874879,0.0900284392854705,-0.018801849272006,0.07554521122598323
GDF5,0.008321845910515399,,,0.014305059986668955,,0.03163904957956896,0.014276225331480567,-0.009746036235524511,0.0406134094175864,-0.027194150239042307
CHAD,,,,,,-0.05895155116171928,-0.023700928255208923,-0.0344846906684262,,
RGMA,-0.06670466535181631,-0.10256712275835533,0.045324900425730064,0.031911568103913095,-0.10157620581664371,-0.051350392024750634,-0.06445848210445,-0.016494619519103085,-0.012280779392460141,-0.042809080049203634
WNT16,-0.022350972758472306,-0.004606299677194627,-0.0037334628066737997,0.054406130298216206,,,,-0.008086010482062662,0.1850048002227286,-0.02818865472377462
CX3CL1,0.015431937605184631,0.1520821860517219,-0.010339566165062973,0.10499633671880783,-0.05061033990789804,0.14553061223123456,0.08589961380614465,0.02201323591761935,0.03137254769412478,-0.06476145370248579
FGF1,0.033998362827817444,-0.18197111395848534,-0.10180647366601049,0.04744101816977096,0.008571791773651418,-0.08063439927291667,-0.00215485809777867,-0.07675933342490623,-0.020241247084498325,-0.16989559480826655
ALOX5AP,0.1052762112873679,-0.017105834538744237,-0.12256035647940262,0.05697831579278973,-0.10995089253832782,0.2256973866223903,0.1475199492120537,0.11414950180375721,0.008087667043868848,0.21997906421350585
IL1RN,0.048619462708638705,0.17102596721543636,0.0745107905384899,0.0010972459876192602,-0.03438970328538569,0.027825266117353566,0.06762711118352673,0.02015972714521602,-0.020772485188268387,0.11066006633741583
PCSK9,,,,0.0021680407914373067,,-0.008653025719069842,-0.028001447986634353,0.06053344516996557,,
NPW,,-0.009641517996190618,-0.02910903356811754,-0.0031579677250369908,-0.05589013390017094,0.15668978448920318,0.11578964177819936,-0.005513456176777703,0.0059189322372639516,0.004020603919578701
CXCL9,0.05614611605764621,-0.0019697570473528278,0.005634888624390481,0.04415864240238138,-0.05987845718804834,,,,-0.014631606628172927,-0.022697137574094344
ANGPTL4,-0.019849068316720505,0.18274072456891177,0.017831047807638153,-0.11141176451085541,0.11106601019006736,0.2073856935357273,0.23824489159602147,0.09558257887678379,0.03193231814388249,0.34260395738375377
CCL11,,,,0.061620425230270746,,,,,,
UCN2,,0.14987540492727797,0.0022139628568419957,0.06747819305976815,,0.12351973765297194,0.05413126495250832,-0.03549983869539712,,
OBP2A,,,,0.01657181748377441,,,,,0.026344644320736,
COL4A3,0.013778218138664321,-0.010842659105327493,-0.04253063427695789,,,,0.06602479821159082,-0.016486781315496902,-0.03950285649036191,-0.017596316956063923
NRG3,-0.02039890562574725,-0.01781334368702855,-0.06787013788766486,,-0.03209551573658424,0.010692123797512899,-0.0017176788665518275,-0.026888055013418732,0.06656134704027608,-0.07947241501995582
IL23A,-0.011894346147039969,0.034619518987755615,,,-0.053088416262648944,-0.04536462752811078,-0.024347083219779655,,-0.03525307843325644,0.02879734360877506
COLQ,-0.003147421101342533,0.01014222021887929,0.019856289885366273,0.02910932527792988,0.07585877908289898,-0.006291877926883304,0.03785715824294204,-0.011348039873311955,-0.057055054110041914,0.04788578796515962
SCGB1A1,,,,,,,-0.012748378483261545,-0.036348419755895964,,
TNFSF12,0.03478072202185203,-0.0004643358090701176,0.03194552007137086,0.03467040041167267,-0.07386667858206919,0.004263344242118837,0.009088658002978107,-0.027792565732013517,0.05502303145615902,-0.06478982287560363
DKK2,-0.04671115712210285,0.03472297959556303,0.04247102803073716,-0.027717685516425672,,-0.028032699711278208,,0.03497644658897919,0.023107588498878985,-0.012868694262890456
FYN,-0.05213473159092806,-0.1510364313518524,0.009657079060314851,-0.009679467148802296,0.008107659439111823,-0.15351315343675057,-0.17215545753971986,-0.05965973045445117,0.07027567003308527,-0.059303795836746935
ACE,0.10236397929018766,-0.04710896832627374,0.017005666078077717,0.0677967804034923,-0.009103730087250836,-0.08608908797666667,0.02180798805087375,0.03253363488122039,0.015549665722674718,-0.16147920102559019
IL18,0.09084608030659119,-0.01079691355635538,-0.03748187665640412,0.07389495014457213,0.05883423467071174,-0.021087251627589326,-0.07275960186640285,-0.04318892327623105,0.031120614361441524,-0.02655897509717942
PPBP,,,,-0.00961491036012346,,-0.044316550166472325,-0.009660204852561536,,,-0.02334571861410368
CCL27,-0.029577544018659096,0.005906873567976524,-0.00400587174827845,,0.04609453863073538,0.11438399678253691,0.0014776436261228693,-0.01664585737234836,0.03638917696544366,-0.004352541213867096
SERPING1,0.046058626559792926,-0.1019106258524748,-0.10819720977737766,0.020407978747997425,0.0153042215560883,0.09382796465507728,0.13756887496396675,0.002810746340194164,0.03294829741174433,0.0978437061677365
AZGP1,0.004333986982921472,0.053386293429155324,-0.04884436290151827,,,0.23127431420153532,0.1704937566906273,0.15486676171962616,0.033630846393879366,0.08162520069851596
INHA,0.0029494775529314357,-0.004506865370494512,0.015646032062810733,-0.018131210840304883,-0.02241075273976835,0.06497495541671498,0.04048959084548262,-0.036058152230723055,-0.002017859624753082,-0.04811354527623111
SEMA3G,0.09008310639692797,0.018524331428305688,-0.006349381983189102,-0.012406040940402875,0.054440583766685105,,,0.054530693404236844,0.1231717974523292,-0.05273615391411177
OXT,,,,,,,,0.03477257072788894,,
COL6A1,0.08489525126341298,-0.025606297956422483,0.13134924658457595,-0.11887107192783773,0.06254005978943548,0.3402693788692223,0.32863393776415883,0.2053525064770705,-0.019357278873958057,0.03247774462894275
FGF17,-0.04613657284663879,-0.030716706998892403,-0.016177720169972664,-0.03700299760301123,,0.061578586488730776,-0.03885645794155631,-0.061582629324107345,0.04725175121789922,-0.03730083945539704
TNFSF8,,0.04010253041852492,-0.026917018025766033,,,0.004377309906734636,-0.06793581895256195,-0.020225835708265083,-0.030789307998111935,0.1121189135141784
FGF20,-0.034022943108139365,-0.010014263891628104,0.020033243918609143,,-0.0388546890476879,-0.007258025861286572,-0.004654086179126216,0.019500845656186053,0.047166974367642965,-0.018227789955397075
ICAM3,0.11161575550661337,0.0856701554290384,-0.008109557983115318,0.06655321324185094,-0.03726878529349614,0.10827445590419243,0.05664924155491664,-0.01997681391741171,0.04978641545461538,0.07097344355422266
LAMA4,0.0764583402952414,-0.039582587838119715,0.03211087267644002,0.08233151936589088,-0.03053777223533639,0.11971063211139138,0.16115420153296053,0.14859305498723097,-0.05878155301452171,-0.02393528655585814
INHBE,,,,-0.03684331477576205,,,,,,
DLL4,0.0625683134175008,-0.0448837068121358,-0.016086258367563507,0.13276480403290333,0.0625108660772145,0.0331880882163217,0.018899988415463434,0.008482588906081336,0.025996286057459954,0.013182834032868424
SEMA3A,-0.018240603856538744,0.0034047523522691935,0.03529687446976298,0.06167698107607457,,0.11859701954328306,0.08186246811443634,0.020755791383055073,-0.023714376349300247,-0.0006230660215849284
RLN2,,0.017509303483635604,0.01520855171102246,,,0.02294912294276731,,-0.035499834780790974,0.02025881831629113,-0.009938279260803146
C5,0.028663251987670852,0.028412488949584456,-0.0009160088001315819,0.17982122283597113,0.01746528761343109,0.08153492517728074,0.05342712659901426,0.004987665033432792,0.030619178106094422,0.048514892219712134
COMP,,,,-0.01762877177921844,,,,,-0.019784096724256215,
EDN2,-0.013062501990607411,,0.05207375230465731,0.01963040229358613,,,,,,
C1QA,0.10504697166027697,-0.10986270656594299,-0.0925851499353191,0.14227406194148215,-0.028572015002566564,0.03653926597504038,-0.044939006841199725,0.15847104496965142,0.016213284241369055,-0.17367766771215437
UTS2B,0.014242984372452656,-0.004220708413685772,0.05690595373023584,,-0.03689072738419418,,,,0.10023297867978066,
COL9A3,-0.0377529546343619,-0.04113296301767535,0.11810399050821785,0.03029593437532236,0.01290533147275984,0.17579933389513358,0.06262706709134959,0.051911237827485135,0.018817120511864294,-0.09196540545884449
DLK1,,-0.008724158453642637,-0.01991263745396432,0.07798131608469687,,,,,,-0.08378545802448743
HGF,0.017146576615228018,-0.04301676879818873,-0.007924093611888887,0.08308242997820656,0.026701174099867983,0.023132937610921018,0.043238395572112454,0.0068691846217684765,0.029976480895752975,-0.13646040438062151
GIP,,,,0.0023131471366851807,,,,,,
P4HB,0.08073411079799822,0.04981693270546049,0.13324141721981275,-0.12929211555640266,-0.07636133409078358,0.29215859548870043,0.2493109981534487,0.12962523313603483,-0.030100279777903544,0.23814212363221104
ADCYAP1,0.0645517633217384,0.046032322076499904,-0.02523942128018864,,0.003290227537827773,0.06581506626345057,-0.01956406816695844,-0.06096736016509237,0.0006111442205131329,-0.10571919561264036
GREM1,-0.025108121766922935,-0.02286859028872227,-0.016966629294069942,-0.0428386344211825,-0.010774066724434896,0.07624859409988916,0.1228963306946856,0.0088861497773198,0.023300047371041504,0.027339586405914048
EGF,0.026801853928354456,0.03429638905270915,0.02007522843419767,0.012837239206809788,-0.03885465622779495,0.0004403162484788012,-0.01090413587600858,-0.04469585665331624,0.06892325210458848,0.044343863364191896
VEGFB,-0.0004783171025893113,0.022418752573805538,0.04272403045703632,-0.1700896207752449,0.035779563653376985,0.02127433862303795,0.05554948888394453,0.014380565958326215,-0.032859023030012154,0.08264987160532186
FARP2,0.012815037812781137,0.002776650321297065,0.043543832352728684,0.04239859234082138,0.027832403430884518,-0.05874507523698393,-0.07481747818409888,-0.025051734134508043,0.04196427679218278,-0.020390622404589994
IHH,,,,,,0.01383719328038729,-0.013241522239958278,-0.035068304882979275,,
LAMA2,0.09219301161304867,-0.02397025648959863,0.05196726917513783,-0.016644524623880032,0.01250531631576141,0.022500319091019853,0.11246015285980768,0.061834748345482124,0.00305524710818641,-0.026729343742221606
SERPINC1,,,0.03022983501781461,,,,-0.024597585899589425,-0.0004092028690292031,,
NRG1,0.003364099601332158,0.019564128496597423,0.050231467270259185,0.029660213109543473,0.019415197864180358,0.13038657830924605,-0.019117331456206393,0.0996224061789568,0.05878608533526066,0.09612366880673175
SPINK1,0.07399395478398348,0.2742405586064125,,-0.012612284340587475,,0.06829777429117279,0.13891347814913238,0.003904341775407411,-0.001959573749945782,0.25574668153242697
EFEMP2,0.008658376080705098,-0.06920182252474737,0.06204542763200987,-0.08959621856374803,0.09349447276881463,0.16228649588522043,0.213478123378432,0.04950681719661935,0.032366940890936245,0.06342702229472114
SELPLG,0.026167135745641553,-0.09338349556831926,-0.09201047180693868,0.012872432195819121,-0.06792012318951977,0.11828827578711675,0.0018324776089088924,0.02702920540783652,0.06883117338331302,-0.032613245575145985
GDF6,-0.004242453618187131,-0.010222958498709859,,,,0.06679803465168363,0.06198724081838791,-0.004980962901481701,,
HLA-E,0.14482290734923722,-0.07570627485839018,-0.09567806483689965,0.03464622185003755,-0.032759778703709996,0.014168078870940674,0.14272323198766398,0.003983312857003293,-0.013873678779058974,-0.05061954675699166
PTN,-0.01923351773635249,-0.22983715795746826,0.11915570231633157,0.10024623901031053,0.01642170039345728,0.0900779054384813,0.021708896791914987,-0.01706085710657316,-0.031728807337403325,-0.11183984899689495
CD274,0.053039830562655876,0.07666726472125848,0.03978892914844543,0.06968517515796697,-0.027900881229164644,0.14121973920383726,-0.011300214746685324,-0.06017729820244948,-0.020345923947170816,0.07556726746109936
CD14,0.0944127978858948,-0.09627823973240547,-0.01719074086208932,0.11556364000000287,-0.03568875908699202,0.08294204244072136,0.014868306321990701,0.14200020540929947,0.03608497551671548,0.04671637283624207
SFTPD,0.02711659004997416,,0.008332007780703504,,-0.0340581945740016,0.061314074626923024,0.031302736848139424,0.004672312443069546,0.017393688796498944,0.002904099199159521
SLIT1,-0.05844847855529929,-0.14180625370375155,-0.04447862926797072,0.00716123902828277,-0.007279505643550432,0.0800888135545239,0.07648182231942789,-0.04234517726263673,-0.022638062946204022,-0.19825784154681172
CNTF,,-0.020855447966814142,-0.021614843059514718,,,,,0.01877144095919664,,
BST1,-0.0067004444431279534,0.05486410447818594,0.006293375469853789,0.1054902361703956,-0.037657838989866674,0.10114465698815715,-0.015510126579460713,0.09397584007942988,0.007287246687669112,0.017444975020515972
AGTRAP,-0.007056674101475898,0.02188505505254083,-0.015701254750568775,0.0845249438408275,-0.0802591158886471,0.13749310009001509,0.1438470769116904,0.045500312651042533,0.057641083736444346,0.12191134899956561
LAMC1,0.09412972321497572,0.07707426783871044,0.12020841078808403,0.07192924378110345,0.015963270213652854,0.23231690499692387,0.22493021998855495,0.13330948377292487,0.00612145576223323,0.031005723404947026
COL6A3,0.10652578731550914,0.031185821306506524,0.14065269036632125,-0.07671340714845871,0.07378289441260798,0.22264216263131847,0.2971663527223093,0.1289754609126016,-0.0022139916140586587,0.05474117791573038
FN1,0.11641403884445112,0.006723609956838371,0.05986129423053699,-0.09117529693055057,0.02188445360492494,0.17329909778771993,0.27519011754471506,0.133842100091526,-0.037300909160971014,0.12516892097409618
MIF,-0.03988107557507592,0.20809762592636022,0.08152002906316329,-0.0889921843049257,0.10132549993448874,0.048516680626347446,0.0673812000568325,-0.006503210609937727,-0.0002544830361829083,0.2042353517482092
JAG1,-0.014736901732964113,-0.013744691380628421,0.0746729951313838,0.12234488836172618,-0.03421882386442148,0.00355555305628108,0.06083619362067283,0.11436723404647921,-0.04684746619828292,0.17287555607735544
NID2,0.09249617498957481,-0.0020384532180110757,0.010915328192977906,0.10554148514302715,0.06603557641094619,0.04562772878935907,0.10264998602176705,0.11088341540133952,0.013292136979383003,-0.08362362958941666
EFNB1,0.0284557295526961,-0.02345695958318503,0.04383637294146319,0.08100070505668198,0.01946025114252212,0.11499864151087662,-0.015176135888787136,-0.04964634908962739,0.018010753748515032,0.10735836490394618
COL4A2,0.09251754732641033,-0.08248385502390265,0.14865339689888432,0.1759801443122968,-0.0013442364252296206,0.07119029141392606,0.18529708076150836,0.08345518836517717,-0.05463173769088097,-0.13550120709809665
SPP1,0.03622921044234428,0.16332632429697397,0.0248326638477815,-0.0586043827867049,0.06558444728273578,0.10110177471889595,0.08262450399585024,0.11657054697703507,-0.01991231402639242,0.22783294722072364
PODXL2,0.014054065535118353,-0.014498838843551175,-0.008751167867895114,0.0007872533860359569,-0.11513289466676987,-0.04477193681115581,-0.07700893744275511,-0.07206933805214089,0.03463424982007384,-0.08294917841967704
FGF9,-0.022661329901349614,0.0354684137986605,-0.003064668065032657,,,-0.011723087389613723,-0.07491638438595442,-0.055060092595369314,0.05136245816493456,-0.1484682601688439
ITIH2,0.05494645550677589,0.03641602034568382,,,-0.0461844365850284,-0.045237407191961156,-0.008030975201259716,0.03238686039436358,0.06110470313143318,-0.00714857533293814
ADAM10,0.022147384907233062,-0.12830990022310892,-0.006957858150094388,0.008176311050090588,-0.042876997562423955,0.11272464423020855,-0.07995694740517013,-0.018584260508609587,-0.03948740277588304,-0.10307260887887464
CFH,0.0947272955498957,-0.03554650474494816,0.06684615405408804,0.05225843588672167,0.11126092234052767,0.05170014546061901,0.029191295096135238,0.010618681920178999,0.022228669268909144,0.014797856810461417
COL4A5,-0.0038487564861638453,-0.008199917200860518,0.07622855819244057,0.08288685121662842,-0.02710941595393454,0.05235740181538536,0.02780295800254069,0.004316485752750722,0.07561474405354829,0.012244781758745792
LTBP3,0.023026875947213206,-0.040465620201649295,0.01651900428363483,-0.01843798727865375,-0.026633208956856207,0.08121751494266355,0.1492183507399917,0.09144011930391445,0.04328381052723043,0.1552499732557566
GNB3,0.01861048819799966,0.024066970839657205,0.012290297986608408,0.07895109077209453,0.06664947830102233,0.10177339837566736,0.07042339774779945,-0.025202877278437823,-0.005675275735878207,0.07083776314788054
COL6A2,0.08596194787702363,0.0004982122418568596,0.11739985177519123,-0.07049482716169328,0.06971643521889022,0.29036363830318673,0.3090393775597622,0.1711922030783066,-0.012908593767493103,-0.024821850195821858
GDF9,0.04357158070466686,0.01736244213442639,0.04808975843425956,0.033440974725785624,-0.06308652764920139,0.09042313813877927,-0.015708149528729204,-0.037434672662055454,0.004898736239965249,0.06499214702416736
NCAM1,-0.09661978244136382,-0.1834200803304108,-0.0687957429624282,0.007063115490984959,-0.054406177406049715,-0.1562370100269874,-0.2729904382751055,-0.06289134988406521,-0.048366965664692604,-0.25434776880870646
APOC2,0.1100437875779779,-0.023994548211352877,-0.03492210783119658,0.1477697257673634,-0.10251199676633527,0.012922734745421731,-0.012261866218514227,0.01503685910483031,0.004617564106319902,0.009168953322896906
BST2,-0.00865497478809766,-0.028423275563589215,-0.11251100020324525,0.09813394961354938,-0.12535422614674893,0.1182270867867123,0.03614191431102813,0.0009867596414987218,0.032679126068862155,0.05861813131712921
COL5A1,0.11057090237293883,0.018846218356305393,0.10963909254260167,-0.12764233592587465,-0.03477754417475016,0.2615436257093707,0.25521926099856557,0.14011777581789178,0.008067086965005639,0.1860137603627785
CALM3,-0.04211371433438613,-0.11691523923787805,-0.07588378613745811,0.042294158665507606,-0.08373132750315505,-0.13531399878010095,-0.19005249463314086,-0.08574744151011324,0.015899871766263732,-0.23450825996693558
THBS2,-0.003053641838362104,0.05971631804201402,0.0636164849058827,-0.0993819985552203,0.026198776624798293,0.19227490441925196,0.0915617146138334,0.028265488641512806,0.049122213617890396,-0.05485757187429085
SERPINE2,-0.04593740655590242,0.0927291914284766,-0.0011830527471273855,-0.06040180633681167,0.0033716897636095144,0.13186818150339324,0.101918044208409,0.1253259511095235,-0.011589322988492483,-0.027797227825418717
EFNB2,0.03413917112969791,-0.006408345109132003,0.040972581134433916,0.12661727155430763,0.04179898845535522,0.06243908568883521,0.12361346498156789,0.022867045581224814,0.03762104120917914,0.11184904373926222
PROK1,-0.028538246829287923,0.11302822171114613,0.014293870194798478,,,0.07889929856231202,0.004366957673410442,0.015574673447457488,,-0.05850487016524901
MMP9,0.08065928582105349,-0.04228417388269295,0.15381774771496368,0.1418008224872949,0.0559447174526935,0.21878187757875892,0.20770178345211057,0.0157846639871169,-0.043568856312795834,0.018295988789437636
DMP1,0.021031716143693206,,,,,,,,,0.020514236140109308
NPPA,0.01924587769724597,-0.055104438956839974,-0.05246695994560567,,-0.008459910529029892,0.11989432073781978,0.06203191503607803,0.01261608150798841,-0.029094163120886377,-0.08032836881760282
APOB,,,-0.030377976166225444,,,,,,-0.022053626566969423,0.048725737043522926
C4B,,0.007564363046192149,-0.009007255015328352,-0.046384139099101024,,,,0.034067146265096944,0.04399513980262957,
NTNG2,0.0021216060029782655,-0.030639870470200597,0.012687913588194858,-0.0038361093737500204,-0.07242018407913124,0.07562778243229541,0.090058276905798,0.019839454446338178,-0.044917111104577585,-0.071843902216256
LAMA1,0.017516622453327652,-0.04410494623430477,0.005758939306788495,0.05960621789834198,-0.09992231499158984,0.09112532725622462,0.03428192168013903,0.010459570060080421,0.00457495790797592,0.05896126004387461
UCN,0.004172547657449888,0.03997856941458674,-0.02749098762070785,0.0037753478044980087,0.075419072380816,0.12348833779194676,0.0024266933771828854,-0.02002632689220694,0.0009949729576184884,-0.06656816922599448
ARTN,0.05072662825146729,0.06451963015450549,0.053269352184757354,0.01770432838585779,-0.02865333819154417,0.0351880621145373,0.0502743073515546,-0.05769859214683228,0.06765927124213303,0.10465962354997926
PDGFD,0.06830210764200172,0.008249238258768606,-0.03438979912421066,0.034199136375185256,-0.039748612389933935,0.019749520703057837,0.09048692064011529,0.03707292031438868,0.00016294062789882317,0.05664070443029872
EDN1,0.04760218390397496,0.016355248932687156,0.06355983199064076,0.013324383880174297,-0.018554540831653366,-0.039292922614306204,0.06201669718741037,-0.03560124023162457,0.06467794234987259,-0.09192074185143576
ARPC5,0.07494555580423583,0.0942650569522781,0.021257976547521245,0.11557748476942015,0.10622831892322407,-0.03972626232490067,0.0033206860776350054,0.02659015439400457,0.02069958802249255,0.10167463459791061
GSTO1,0.06669232606848151,0.03962057693806117,0.027923065043470023,0.035412914799807536,0.05909079393520554,0.11298065474745653,0.10781252212250733,0.05731328749591982,0.029040032637034953,0.014010559281032824
PROK2,,,,,,-0.0245828777274084,0.09207285462590564,,-0.020107776161690558,
SYK,0.009245051211608794,-0.029409652073378315,-0.08368737628419656,0.015097707412713077,0.004344751602201762,-0.032220807329134946,0.06144135422210927,0.013668980383761502,0.07704452525780228,-0.014355661320499369
CD40LG,,,,,,,,,0.009994443244450955,
ST6GAL1,0.005429850273953257,-0.10575774675086765,-0.09096190038760721,0.039388913165294206,0.052951651919853154,-0.2011763941171945,-0.16200382084850762,-0.03709897492816901,0.021891087398128308,-0.13769424731840987
WNT3,-0.02629404414818513,0.08787803274507668,0.015752301627447545,0.019050745375654134,0.06282872831604393,0.015546471221269067,0.016192261532400755,-0.03496747429357875,0.03807547845663689,-0.03182350926374105
HSP90B1,0.040844180348142425,-0.038337135799528556,0.1301342937372856,0.025587052727663286,-0.056191509988837283,0.15670945504606498,0.2097324284891871,0.14791933330544416,0.02272983667955656,0.20155468532298235
ZP3,0.008185333850792209,0.06235478944753438,-0.015692589969000765,0.08091595253053846,-0.054851185781895385,0.018740016556738463,-0.030499934238424203,-0.020194762580002325,0.08586019480525094,0.07440959335490044
ANGPT4,-0.007584554289946225,,,,,,,,,
NRG2,0.040182537072352253,-0.008908463064050184,-0.056609969203221686,,-0.05232199569427122,0.019405207818179285,-0.007422952859210547,-0.002621199651225398,-0.04279769187966094,-0.044252430267339285
MELTF,0.06277131169395814,0.04205280785123447,0.004427164334985345,-0.06099264089831608,-0.05556301749503718,0.15531444235079,0.05817895563074282,-0.0014371499333283096,0.026246177171142054,0.027228230305831984
NLGN1,0.04429098562109444,-0.06197835891100381,-0.04040502644226816,0.09867787118712988,-0.03971055596669865,-0.12007914451234748,-0.07916221236322128,-0.020001778874371746,0.023523574714967386,-0.028610145888944283
SLIT3,0.019640649666261212,0.011724527341999951,0.03178481707165898,-0.031174322904822797,0.0015711209927554144,0.02207741119879095,0.05752962640404775,0.0582788065102836,0.06990206571301258,-0.046097657173515376
CCL8,0.0717299862779778,-0.013386781790641527,-0.008851004810356933,0.06100941313665623,-0.015680144343435388,0.08241087614980802,0.056646844145406654,0.048152507375280734,-0.0369457234421302,0.09945509125698083
S100A4,0.09318603723386662,0.05702716812204684,-0.06558451208153154,-0.008378469534811951,-0.017574632839346762,0.13935833411165685,0.15279207058608255,0.07795517407567121,0.04218619404227636,0.21056473038888426
TNFSF13B,0.0532894742469458,-0.06293717257804263,-0.05773064457660019,0.04544966239663668,-0.023546841452847102,-0.08755488598522172,-0.05641721884229017,0.06960839277706458,-0.007538172972606539,-0.005450767505525101
HSPG2,0.0897659503410025,-0.04208364556996497,0.06848278353660084,-0.034933216388763795,0.034894049652120486,0.16045454211165794,0.23646015680620708,0.09905070921205443,-0.011495826284433693,-0.16060872484778865
FAM3C,-0.04453619972702494,0.054665358476830225,0.019968519504980027,0.017564223970543188,-0.05399937771832935,-0.019861741304965836,-0.06205344287178861,0.005931434560122965,-0.02456309921219848,0.005788238687419241
FLT3LG,0.024654919173522305,0.026480038566042134,-0.055182175299255315,0.08476866378838521,0.048894292050778526,0.08896907197601368,0.04402302767218887,0.00043329202762299845,-0.028665877635899544,0.04489218116123084
A2M,0.11658332857503517,-0.1433757243119238,0.0444073541217352,0.11080316666611924,-0.0017734906373358303,0.11429105173323362,0.13965606969906896,0.0807719549058647,0.023691843357195486,0.12489211344401775
VCL,0.14215111829106292,0.013436734992979742,0.045322780591385815,-0.018712752661075555,0.020674092623605585,0.12897197970119667,0.11236622083320981,0.07201163739436865,0.02201729915966009,0.053157837980891805
FGF2,0.017847700486413813,0.007792168439742804,-0.027573781440809988,0.06596995113025085,0.11731914666806079,0.11779248437539507,0.11907171694821467,-0.07023787276105681,0.013964877472574851,-0.02060259543637959
AGRP,,0.1922841956611739,-0.025623316317261672,0.05528231412531465,-0.03535625923182552,0.004688990411105604,-0.0030398368614171284,-0.022530421704466484,,-0.03160497157100086
CNTN3,-0.00046798186451643914,-0.007961564274504758,-0.0461767538371342,,-0.03133337074270674,-0.05537734030029346,-0.024291985713740142,-0.10120689205497377,,-0.07626403156065373
RNASE2,0.05045641557320857,-0.010796153616513572,-0.06261666653939174,0.08897578232388169,-0.06595195776027722,0.08302541226220188,0.053504509482872956,0.047448668860599404,0.0432325095686099,0.003906571192642248
ADM2,0.07203701722835414,0.12316959585957567,,0.040540807804138546,-0.004499531609230991,,,0.03318843328544785,0.04991619183140617,-0.046739657259628094
GAL,0.02193577221912178,0.0961371384805539,0.013109583639541946,-0.020224111970733975,-0.059189887484930974,0.07574750737741409,0.20408450947270634,-0.008961000652592477,-0.004016896997526399,-0.03716819732641182
IL36B,,,,,,,,,,0.2443964076532091
CXCL6,0.03344871416401773,,,,,0.20424526344662974,0.20994713553430536,0.20686788329371328,0.0954383717043113,0.12485610579720885
PDGFC,-0.06876159689436766,0.03036158882626291,0.008569986295421892,-0.0025173623644713845,-0.03413523384653179,0.1280681285583353,0.14036159395547204,0.0370043693858403,-0.025276423879080388,0.038805134872231827
COL8A2,0.0678309479696489,-0.0400213472614339,-0.04939110706881393,-0.06849127877949118,-0.016683328957529,0.10987835471862674,0.03187188564023228,0.005856724577590812,0.017108953476699613,0.02665141632068078
SPON2,0.027648557549043967,-0.060357949179184196,0.021855441931920915,0.07312008082989557,0.07671879852378617,0.06838286815507,0.15677365816187272,0.07008216633881813,0.05464743399972423,-0.031822160722108965
LCN2,,0.2395129802596038,,,,0.05088886657648913,0.16754635252121408,,,
SEMA3D,-0.03176565858932226,-0.019901692109514393,-0.009410968381843505,0.004499041295778433,-0.0388546531020952,,,,,-0.035417592111609775
