,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916inf
WNT4,0.07300291429839338,0.136578106992692,0.08452682307356986,,-0.03750866678926622
TNFSF4,0.028904190910714313,0.060763341887037074,0.022608719724495487,,0.011938660927128098
NTN1,0.10567111865352313,0.03778243828966077,-0.04785457322534178,0.02528667689992198,-0.08007726356668549
CXCL12,0.008724297399871569,0.024175773295530355,-0.016745579890330556,0.01621186445266478,0.03234373508269268
GNRH1,-0.010704066663007068,0.10326806760762354,-0.05348347096917852,,
FGF8,0.08171140647567351,0.027899668663959307,0.03891183444846803,,
RIMS1,0.08981978200980786,0.05824131151479794,0.18928478485987849,0.013209313762807255,0.024980499502242914
FGF14,0.025413821128975955,0.04223988009694902,0.00578776710816564,-0.005274980404744335,0.06619726109637857
IGF1,0.0649265370377445,0.11317127791597516,0.035895868448871465,0.02642166326788462,0.034618316637507
TNFSF10,0.04552359609137881,0.0913579866204594,0.02576898591325312,0.044615555061499265,-0.07353244793250142
GDF5,0.09473599487584569,0.07976454902947085,0.030555714457029988,,
CHAD,0.047751089334765295,0.06422009648482901,0.0068097162986738005,0.05361451669575214,0.05002292551230817
RGMA,0.11130459908683196,0.0973917892444049,0.024309620526341617,0.08499509081673427,0.03864183362732183
WNT16,,,-0.021798815313922814,,
CX3CL1,0.05488952670027103,0.01049160446630489,0.023739574429067503,-0.023291670754389066,0.048655031596111814
FGF1,0.11836011278426668,0.0781594800675715,-0.03835232366102687,0.029345681125183626,-0.09589183137338689
ALOX5AP,-0.09751377505959694,-0.10701992189090967,-0.031193917374742072,0.03293310858193466,-0.0362149376179291
IL1RN,-0.029055780414486018,-0.08502429096595207,0.03809251867912794,-0.007536673571089791,
PCSK9,0.04626328786397659,0.03022575082272716,-0.012822488195789112,,
FGF23,,,,,-0.04315901328603233
NPW,-0.056511190090410585,-0.01930027489978286,-0.008540170901166884,,-0.032538829618219633
ANGPTL4,-0.12464226664592276,-0.18339835204948635,-0.1583590277564485,-0.048949805561600265,-0.09341540117451194
UCN2,-0.027310426778611663,0.04723579462764141,0.057288452244930586,,
COL4A3,,-0.005677293695525462,0.027852930864601885,,
NRG3,0.06396961501602415,0.13048019151099716,0.2002635303798346,0.0562953960306671,0.12145825556959816
IL23A,-0.017948917734783066,0.03645706088017595,,,
COLQ,0.06900538624917457,0.07791875299905283,0.09413910692142435,,0.006405100505295608
SCGB1A1,,0.0781374799471593,0.044330866494944415,,
TNFSF12,0.06552668124942199,0.02098176890880951,0.03959148592057304,0.029468052070400916,0.02015406376981197
DKK2,0.05259825729391506,,-0.030521294358097376,-0.007168634670019005,
FYN,0.17305286450870042,0.17310852524952003,0.041165368370342764,-0.002112060154281616,-0.05633629002466913
ACE,0.0755533268954944,0.13459819209512486,0.012368067351896484,,0.014733240578015724
IL18,0.13158998196554908,0.11265512283924467,0.06917764860822896,-0.010013904477459255,-0.012928586336726434
PPBP,-0.04839693556529681,-0.05543645878274738,,,
CCL27,0.11348857312418724,0.10534464611246344,0.04332619753406219,,
SERPING1,-0.005981098310897393,-0.020511940127121098,-0.13860399851011104,0.05800300763602703,0.006787485939648334
AZGP1,0.024303152880633283,-0.050199074138724646,-0.07296974784656711,-0.05488870386603166,-0.025643964669207136
INHA,-0.0410160982560748,0.015606516427530609,0.0558842794103959,,-0.029365170229692608
SEMA3G,,,-0.02458711320956062,,
OXT,,,-0.0220549725902184,,
COL6A1,-0.1629356763330779,-0.14953874159973157,-0.1720951786299536,0.11861795902840151,0.15293790675688912
FGF17,0.058036568822801775,0.0934533759047034,0.06151990860768505,,0.04421982222812165
TNFSF8,0.025066898429055944,-0.015856871044704,-0.024994239430931355,,
FGF20,0.03410802113832058,0.09404596178070034,0.03176886491030806,,
ICAM3,0.09890214770115227,0.08799309345868572,0.051752586243981616,-0.024062336562584757,-0.0498508586466279
LAMA4,-0.044589894813706545,-0.01061902257926236,-0.10745633786596503,0.08631352989100861,0.07215438053838577
DLL4,0.08246031482173924,0.06563601550942211,-0.03349913736291404,-0.027957233137106116,-0.04660235522519864
SEMA3A,0.08030594608900544,0.008830621962101335,0.10344691277489301,-0.02383690087227087,-0.03850776320483303
RLN2,0.00568514979356995,,0.035219851500052184,,
C5,-0.016106437956292734,-0.041816256123855984,0.009783978804163032,-0.06997632913824071,0.018035911776168884
C1QA,-0.037924526129890536,0.07307884806783807,-0.17015576682211092,0.04476848214067828,-0.14367427472757535
COL9A3,0.05826547908155538,0.04539267275907756,-0.009733299006940548,-0.002575103946863287,-0.00794608481491012
HGF,0.0389839448212162,-0.027981718217008535,-0.014276268831655954,-0.012822583846231871,0.060943565944259884
P4HB,-0.19842305204136054,-0.19520510919604853,-0.15017311019324645,0.026202041201718207,-0.09859545637538296
ADCYAP1,0.04601366651456507,0.05993437434051972,0.16202485255677793,,0.036251339693415784
GREM1,-0.046777418104241575,-0.055701520837327906,-0.03282541597341839,0.0034016250049213647,-0.06588133823564202
EGF,0.0045881232544706186,-0.006236071335083027,-0.0004262427994303494,,-0.042562917043426414
VEGFB,-0.06830102256769398,-0.03946926861834385,-0.06250261809533929,0.04850552209990621,-0.09132883227214776
FARP2,0.08982672839208077,0.09278086572576992,-0.019986717122105237,0.03801277528545298,0.0299188690657769
IHH,0.09275137331496584,0.026724774117414102,-0.021598077297631843,,
LAMA2,0.05176974430573251,0.10811655976729828,-0.11215999808350681,0.046934766478705835,0.07804458529760165
SERPINC1,,-0.00481721914981391,0.05332502629201206,,
NRG1,0.009374992902115128,0.04594654456328656,-0.04043713776409963,,
SPINK1,-0.0468533937110311,-0.0683595920796758,-0.09033675788342965,,
EFEMP2,-0.07676105213724896,-0.07260853288129997,-0.04119696680653682,0.08354563810818613,0.03735457644384338
SELPLG,0.15129901895525366,0.09559772817109811,-0.0396996578154025,0.09189260599999718,-0.09380306133566073
GDF6,0.07678745515149968,-0.010184657483604524,0.08839076796162801,,
HLA-E,-0.048311782558967356,-0.07674220786955878,-0.1917963440548806,-0.0516783454221216,-0.03196404839496007
PTN,-0.0846900196024657,-0.03505582537702247,-0.07530570924373267,0.11412683037270253,-0.06840841117466435
CD274,0.00587818710585051,0.004954043533984081,0.032725090131433564,-0.018884472818912788,
CD14,-0.042031320184519674,0.0383942474355414,-0.07501097052198351,0.007709762866704073,-0.1416806120806345
SFTPD,0.015053573008303501,-0.0016313781292955753,0.023475587874384387,0.016671198902432648,-0.04134895305716536
SLIT1,0.06272118296821745,0.02245410834054932,0.22264082879026378,0.10366423752320279,0.04028583237832278
CNTF,,,-0.030505165025963916,,-0.04134913049202128
BST1,0.017505642005428042,0.10816945944276136,-0.023956555905514123,-0.014830433844797045,-0.04256292632032382
AGTRAP,-0.06809738253499599,-0.07508669379115977,-0.02888722835245627,-0.006163422675632125,0.0041051376313605255
LAMC1,-0.012393609830668438,-0.04260843153428342,-0.12419694138706554,-0.03274209159670895,-0.018891351877058836
COL6A3,-0.0680254922491516,-0.0167698679976674,-0.18624750454288,0.08196887469818555,0.011942522986693434
FN1,-0.13006301573222126,-0.18937645854382368,-0.18550305540416737,0.12790031612924072,0.007730689316704258
MIF,-0.05431648624224709,-0.08878199920935266,0.16656262671845104,0.044890497757181486,-0.009561832657387961
JAG1,-0.005586436798043841,-0.027855381252017603,0.0066297208402776526,0.016083903088925437,-0.015617431876458697
NID2,0.014105373778572928,0.09089715306097455,-0.01020080471763593,0.001807292918628567,0.010424829050413802
EFNB1,0.015451814796187246,0.028695874376617036,-0.000714101786707339,0.10585734226508957,-0.031123353869599718
COL4A2,0.0420868239119444,-0.031650542210955576,-0.12486861932330738,0.0197873148791732,0.1531153684915359
SPP1,-0.162368720300298,-0.14593715669235813,-0.03689974491213966,-0.07722525524634799,-0.10961839109344422
PODXL2,0.15325041096180694,0.11910635788625835,0.3017082024416951,0.06302835095937769,0.007643834374058545
FGF9,0.16857139819694994,0.11802816498144124,0.1144767670513503,,0.0472676035309058
ITIH2,0.07405931472030447,0.03236275698328207,-0.00856285324543043,0.11909692342768327,
ADAM10,-0.013927940283689199,-0.009414935912172233,-0.06908010626718065,-0.0038980896263328094,-0.08639589403707346
CFH,0.1390088402017466,0.06991206440502123,-0.06503259882665155,0.05869869328054915,0.012349800383492251
COL4A5,0.06131708327899082,0.0325074027035385,0.04912604457069031,0.0898398876846189,-0.06034157858711793
LTBP3,-0.0326751138840786,-0.08468399828690255,-0.043768532489012406,0.026077650539816238,-0.08051113078447954
GNB3,0.042173241456038915,0.04234252927929292,0.07329006416945309,,
COL6A2,-0.18090561725159537,-0.1064981687195608,-0.20551676431027818,0.07505971903371085,0.08251684827362255
GDF9,0.04259688553236834,-0.04679079556578517,0.05534556156789742,,-0.04374841473602462
NCAM1,0.2114303639183586,0.06596797281588544,0.3057783777293551,-0.0006159768114831715,0.0757628814997778
APOC2,0.10160929293528591,0.06680580446717413,0.02218850632280313,0.0219560759404791,0.0020604264816271403
BST2,0.004142882433841433,0.019552916614993126,-0.05023232244687915,0.06828569515266751,-0.018908099383010822
COL5A1,-0.12332594332860138,-0.07985352125104665,-0.13664039023510396,0.15955289515461213,-0.03402456279625395
CALM3,0.25120624652840157,0.18944783085526024,0.34765291798133335,-0.007823593697219142,0.13789991442566954
THBS2,0.013420594692229462,0.005783277604133993,-0.09310937794522221,0.023410178058472647,-0.08319500964696197
SERPINE2,-0.13589510591058523,-0.017686580154886878,-0.1493418204972651,-0.05467332596006488,0.008368105338488828
EFNB2,-0.017576589610720793,-0.016076627962392374,0.08257648620490214,0.07900194204953902,0.06315805543918754
PROK1,-2.4987228609158225e-05,-0.029112951967033954,0.01621127774654474,,
MMP9,-0.010648926174594012,-0.0523556041391419,-0.014318267710799923,,
NPPA,0.032329280373145336,0.025465184641946352,0.04057378238942546,0.03204177802115856,
C4B,,,0.02303409396540502,0.027190235030270654,
NTNG2,-0.028183947971337695,0.05410845165171347,0.026811107759913758,-0.03231521934058009,0.08037298105167666
LAMA1,0.03265357609158036,0.09140383111664947,-0.01996260705948013,,0.06138805148543373
UCN,0.056953769858452935,0.017526701449127532,0.04920222789609662,0.015661804668941702,0.0719587500836907
ARTN,0.09107029094138519,0.05787534641310495,0.10040514515286017,,
PDGFD,0.03880828301701371,0.06452467551634658,0.03771853123373585,-0.024743368875370982,0.12465377143646017
EDN1,0.10089617336002465,-0.00018474177625853655,-0.05606177043282753,0.058459089710372794,0.1390726220954352
ARPC5,-0.006506211748049325,0.06620857065730149,0.08628096459492132,0.05019498577122727,-0.054364925570635735
GSTO1,-0.0214114939024569,-0.02799906460867643,-0.14301262912322618,0.04182130071529152,0.055419190509934255
PROK2,-0.012093430376910623,-0.06136740556173767,,,
SYK,0.05051230942738616,0.03389300793756014,-0.01431616183922168,0.0878602442322049,-0.02025782220590277
ST6GAL1,0.13339042514390229,0.1711908980512827,0.08543467056885791,-0.010345192680766436,-0.023954461968807773
WNT3,-0.009436544387327196,-0.039257461443823215,0.13433992063479647,0.1352668911501394,0.08125241109856121
HSP90B1,-0.22650160355528465,-0.22263293022682645,-0.15877505149946494,0.028535252179558285,-0.030829025460128417
ZP3,0.010521146039865096,0.04056114594315806,0.06086017033897932,0.01732405285973843,-0.027038230242377864
NRG2,0.06049001303361856,0.030762434230093578,0.022627183944884346,0.031434333290244844,0.14593982243656317
MELTF,-0.012739795723586947,0.049099675170309144,0.017989300697655176,-0.046260718251139574,-0.045120702668863026
NLGN1,0.10019126882116851,0.057750419239275805,0.09685662089364742,0.02655217023646672,0.0435385047708231
SLIT3,0.11285247151027773,0.04445699240585319,-0.037392493830516266,0.10661628440510082,-0.024860469798942547
CCL8,0.027113107301202616,0.0063618183062881745,-0.10854918473951981,-0.06002235195088247,0.04631040781075529
S100A4,-0.009553892739813722,-0.0016288187410962043,-0.05825342978396104,0.045545413048000985,-0.02849663573884749
TNFSF13B,0.06604781654952623,0.08212198478499493,-0.03931201728102658,0.09031082870569221,-0.013049668360840967
HSPG2,-0.03009110189121726,0.02923661789299091,-0.1286691220203299,0.0008718193712522214,0.12012220066448413
FAM3C,0.06573435307503274,0.06358246711465505,0.1460564947184818,0.16457891606664288,0.12460094194444206
FLT3LG,0.10990150923760074,0.06483711448465854,0.023192730316363843,0.049988585173352904,
A2M,-0.023947708316982626,-0.013348285977915113,-0.1334832380613485,0.09081479781191777,-0.1262691367898512
VCL,-0.06173022271977075,-0.03967300785131825,-0.10387384906514283,-0.002423911533282182,0.0033676746428817307
FGF2,0.004593396486205428,-0.012238899066607066,-0.036259309336635084,-0.06275414858085918,-0.05252878926476826
AGRP,0.01348578608888888,0.02690277925712843,0.025052278066588475,,
CNTN3,0.21961616373876536,0.11560449209353629,0.18647909938595436,0.05373716743756639,0.015389870184071897
RNASE2,0.006319505818151156,0.02229722247454339,-0.04427625046943402,0.11235111847096603,-0.05294057725833412
ADM2,,,-0.023954673995351238,,
GAL,-0.0247055459744235,-0.05940522423162314,-0.03853379641148924,,
CXCL6,-0.029441823368693283,-0.07271635111596782,-0.11193100127859147,,
PDGFC,0.05027088551400949,-0.02688324256409175,-0.05494606937411089,0.02289083839737926,0.0009729127228556518
COL8A2,0.13881238399303533,0.08202749079167139,0.04401965983319931,0.06556266553262659,0.08772298572869806
SPON2,0.0071164911213955455,0.08502357924047695,-0.049414077273610024,0.0810659979793702,
LCN2,0.008662628774217251,-0.04777247179718179,,,
SEMA3D,,,,-0.056665475462450196,0.058553646894876354
BMP6,0.11245821668819782,0.0077558495975728736,0.07724103836601942,,
TIMP2,-0.06283731067128814,-0.06164813298683256,-0.05092147855614652,0.06384076682009843,-0.07397240705262127
EFNA1,0.0486440684816655,0.021836730198870176,-0.08126583714031566,0.033803469356935095,-0.02450567586676437
S100A12,0.01130683191746428,,,,0.049930788118346385
TFPI,0.0011522598899929074,-0.0015458469160918586,-0.07983429100144261,0.0026689318500918847,-0.05089683541134718
GPC3,0.14950000902797259,0.14561400785401243,0.0443812509777507,,
NMU,0.04821125662207429,-0.001749778646632716,0.004979905547843033,,
SCGB3A2,-0.011726310518966193,-0.06883768433583835,0.0391302288494181,,
LAMB3,0.06765270225237156,0.080198855664004,-0.06017081836506254,-0.030487961016712167,0.023675167061006898
LGALS9,0.016275649798075276,0.0006081515220561108,-0.08264065428259171,0.00439026706499477,0.044603903695101824
VIM,-0.20347208227821414,-0.1916306413674882,-0.16570849176629612,0.038272761573933715,0.04595463479036527
PLAU,-0.04047473359349187,-0.0011381623871068976,-0.04009417674204359,-0.0010154682654233832,0.04793623421353212
TGFB3,0.02814480694429419,-0.014014723558030216,0.0036822453116792716,0.01616527688878162,0.0007292797933686216
APLN,-0.006671799951704161,-0.10547820708824494,-0.05563151302300303,-0.015981884391422917,-0.05062419304794474
SHANK2,0.13588813133786265,0.06287467355357204,0.17843834134290928,0.0011519576080301975,0.1777687430946561
LTF,0.011945043782225294,0.009036959509147879,-0.03153177889363568,0.08927026086813429,-0.038301228979358254
PYY,-0.0633772722038271,0.07932329032240025,,,
PENK,,,0.05003595582068476,-0.05698525382506882,-0.03177252419150812
CTF1,0.10162883243034479,0.0003225570714045326,-0.033968338681411754,0.014208193801458005,0.2111632265697903
COL3A1,-0.06400476383946829,-0.031854415977917376,-0.1075249932585284,0.017665119358167166,-0.009262543812723881
S100A10,-0.21393669028093315,-0.1561216757894038,-0.10393983469678146,0.05508520343575685,0.011989288867061217
FGF13,0.1422181779595566,0.07936516291264235,0.15695114841425292,0.10107775846938599,0.052336059692347246
SEMA4A,0.07628681768556768,0.02545026572382066,0.05746512563400435,-0.0020138062036414483,0.04740358636170701
EFNA4,0.06670198555699969,0.07554170861586097,0.007366295478918366,0.022759696788466573,0.04726506237693275
HSPA8,0.06069832691509892,0.018548658069190222,0.2380419874079399,0.07106749001668494,0.11307670376685174
NPB,0.10666504602043503,0.04742076033541965,0.27977237308574465,-0.07110685000041207,0.08134561391867628
ULBP1,0.06500529259482442,-0.010190386732066186,0.060611733685564786,,
SEMA3E,0.10755815608537292,0.08352578671748453,0.09121790732945849,0.009326610956687537,0.018440721461023154
FGF3,0.09647028853489216,0.07970828765152842,0.041891153868288206,,
ADAM9,-0.1224305980379459,-0.13910809327689316,-0.1468445993614571,0.015493332172689604,-0.05802429800224816
ASIP,0.07013177873064433,0.08396792186613182,0.060923454052936914,0.05413444551055461,
IBSP,-0.1681189429813702,-0.04317904616922962,-0.1115093833700921,,
MMP12,,,-0.0633374800680204,,
FAT4,0.09108989852360118,0.09120201620435296,0.1741385335474834,0.15194544758286485,-0.02029544173421589
MDK,0.0027386060382846977,0.018937507853839627,0.10628202391061597,0.014184195483663023,0.062290859883669704
BMP5,0.0007043765976586012,0.0605918346365145,0.0010900654478354366,,
CAMP,-0.022839054987274607,-0.03359805615884585,-0.09117463016207696,,
HSPA1A,-0.07113897039156757,-0.14348211574001463,-0.07250490837844549,0.03630402769711417,-0.060405504565111984
SEMA3F,0.05524770953253508,0.10681403170924307,0.02067553838076113,,
ARF6,0.000818387735184134,-0.07846086413641248,-0.05541657293873691,0.0756302826144855,0.02050586050334928
IL6,0.03338968472104013,0.0652430348136388,-0.000988776919446059,-0.026455601760657966,
CALM1,0.12788781085070916,0.06289384755294544,0.20661369870034932,-0.02440621060415492,0.08516682373196167
VIP,,,,-0.009216567107587227,0.06025105571333426
NMB,0.11149370368094816,0.10002839479499388,0.13992647665742577,-0.048976165362437166,-0.012945418568374664
CCL26,0.025814393569422972,-0.05305427460033898,-0.09443176710899838,,
FBLN1,0.03347245406762705,-0.042381859794970125,-0.09148033215850275,0.010434099919781368,0.0708363161519399
SAA1,-0.23188683661098472,-0.13077007052884376,-0.11485265913363865,,
MICB,-0.005823050142590869,0.01298311074849301,-0.0030970810364892598,,-0.04010398936024162
F13A1,-0.17318450993758924,-0.12881523816799484,-0.16879235845596974,,0.0010225096206323558
COL5A2,0.07103550120423904,-0.021742776446535605,0.08173029406222944,0.03584959662106471,0.17423256479704985
EFNA5,0.07415226161795725,-0.02642165434323468,-0.01946731310752113,0.049704575964558004,0.038246289402592615
AREG,0.09665167152605712,0.06827110817837162,-0.06412046028217325,-0.0029635104481770935,
EDIL3,0.08846257894164969,0.035920478943634114,0.021177682136384723,-0.0710388376054468,-0.10869663290867237
CD86,0.046265061771424344,0.015578699320447672,-0.0019002796305282613,0.06423645021226254,-0.04390854176398101
AHSG,,0.029105694983871982,,,
HRAS,0.022348398281728805,-0.03632792463175738,0.11082594312116502,-0.0073672247775676426,0.023509536890900483
C1QTNF5,-0.016739318696631967,0.06658477384163757,-0.004600189939405052,0.07358353414033585,
RLN1,0.07197391400559883,-0.02400778464427995,,,
COL4A1,0.056272778688791616,0.012623285555203282,-0.09893505873350919,0.0935832104908435,0.051506837994336356
CCL3,-0.04341048399078719,-0.050165931422669084,0.036604588266821905,0.0613996722114521,-0.12973846463442495
BGN,-0.01608937415330927,-0.043384796834494005,-0.12822415817486818,0.07672967983786981,-0.0020630917070227936
RETN,0.00770244759931826,0.04225587765922013,0.02718480058959671,,
S100A9,-0.1949481821245368,-0.07953282637099593,-0.11405291373184034,-0.01316516768150816,0.014525935338021491
HCRT,0.03379649312461795,0.04634884442679207,0.02169566081244596,-0.03767630819380644,0.03971176108504364
FADD,0.1157250052476412,0.07079427045990283,0.02341823514814532,-0.06974973037248833,-0.007889978875957536
ACTR2,-0.11301847381300748,-0.06754080717458319,-0.13090198359141972,0.00567565367025495,-0.07524308912424708
BMP2,0.09467413717552366,0.03405103443289037,0.037827098634767145,0.03139848400214243,-0.030762083896936302
PDYN,0.05349072167480111,-0.013490391739824968,0.04828055880706567,0.14894166315797958,0.0744980009594675
CD55,-0.015157813059754954,0.11221491443856112,-0.011280394882182049,0.020602529077797794,-0.06845295836822779
PDX1,0.15903284768945475,0.17735783567357974,0.12014604426453995,,
CD6,0.03630522155764549,,0.015974938457456407,,
IL16,0.01457071690966509,0.0441556245181344,-0.02849405256974282,,-0.06929629684967396
LAMA5,-0.11728410110411763,-0.04231001944209598,-0.09837745131394708,0.09751683262771794,0.0422328155684559
RGMB,0.08628181348390232,0.0412375240529099,0.07424539542056484,0.02335691248018566,0.1182168812981158
IL12A,0.012443211972712294,0.07907066885065281,0.01329316931930101,0.06586958727385646,-0.05874572196218406
S100A8,-0.06929231648498185,-0.025816272762507204,-0.031248641743186985,-0.046807616681838894,-0.04125397019929189
TAC3,-0.04200877343554425,0.06477529147943643,0.08709896478598954,-0.014623058258516081,0.07090622710158934
MFAP5,0.015952023773905376,0.06196202235614109,0.01720474246429708,0.017789239872570417,
CXCL16,0.08222833433440153,0.02517510480005867,-0.09042486655254277,0.008806415879457567,0.011184036357384918
AGRN,0.13463682772458951,0.09861270827518637,0.013775342213637312,0.02038410635461993,0.10000148386316633
COL4A6,0.02600292133903524,0.06485224246536761,0.08497974023561063,-0.017495786570229512,
FST,0.07125585497122587,0.007791596179708962,0.032519489476991945,-0.024171789085349418,
MEGF10,0.13246607945908886,0.08316273187464276,0.0643061412035357,9.277424315836633e-05,-0.04676320842037458
C1QB,0.04830345972597199,0.11324771451237255,-0.061080074157792014,0.056508941010008834,-0.11575422626698383
HLA-B,-0.1693905654656256,-0.12751807474931257,-0.22550226964943615,0.11025138771649001,-0.12688743517436848
PDGFA,-0.06979693604149113,-0.1423640770582081,-0.06371849543122882,0.003567078845228703,-0.016537519282759892
LAMA3,,-0.023552945493021043,-0.024994759785807872,,
DKK1,0.014362738344115712,-0.0781012293515512,-0.060190803714717266,,-0.03402467918466789
INHBA,0.017950866112784052,-0.05693285806297533,-0.026179300776080994,0.056786218104709116,-0.009648606025238128
IL7,0.019134429228759617,0.03251804562553293,0.025154597895569026,,
FABP5,0.09473170219913989,0.09480217577958415,0.026961143255220615,-0.03831711755848063,0.02269297789637303
CCL4,0.045905868980750164,-0.012415907750010434,0.06334452379918852,-0.04761968974109821,-0.1645028140704454
FBN1,0.03349668730732854,-0.0803588525035633,-0.07418076158802261,-0.006251917706656661,-0.01931416367317512
TCTN1,0.008828735575867547,0.00808791826548331,-0.008743889411918223,0.019269858303458443,0.11717773614047261
NCR3LG1,-0.04399414265755238,-0.021583415766073408,0.02074523638178974,,
BMP7,0.00985356587122928,-0.07869548217118678,-0.06918184360425762,0.11247502820419575,-0.009659992859586724
NLGN2,0.09643754889642027,0.054973142583639674,0.15372026407584852,0.012760823062320669,0.010760906024312388
CCL25,0.03164486481902093,-0.02459427713030208,0.055684152715565864,,
NPNT,0.12935228776858143,0.06512187571876725,0.01866295573016461,0.019679029750931658,-0.0921246220894096
KITLG,-0.013654679590094034,0.039543820583683,0.02335728960508727,-0.012387590168756284,0.10885704032015302
MADCAM1,-0.03603473646065746,0.04734984855204697,-0.024155040287102147,,
F12,0.04134030945347862,0.042297855497506136,0.14639130908669212,-0.028550252176191244,-0.023093374059284036
S100B,0.18703967633923257,0.19914919100351625,-0.1240677012566654,-0.12163280892311007,-0.06345450646578758
IL27,,0.034178110002700574,0.03652064640683193,,
CD99,-0.035957509339446095,0.02420077474581347,-0.1203461543271574,0.05208877042740542,-0.004999937407773642
PDGFB,0.04179974583080005,0.004991848290510739,0.024134232376235715,0.057652719601208505,0.06687128232687575
CLEC2D,0.02966898082627252,0.02465482011443196,-0.04674950603026684,-0.016438396113787015,0.003556643733893117
F8,0.06392172101726928,0.02695288479039208,0.036385184237208525,0.03059418605890019,0.11181258059551748
C3,0.061508217340149086,0.06125260208660684,-0.060898341103714115,0.09005228631665069,-0.06393216560598548
DLK2,0.0498124993637826,0.041097511583816346,0.168805071624505,-0.0032752905639623383,-0.05344209962739808
TSLP,0.0015491197546886844,0.030418423083324857,-0.016979953723943356,,-0.058745908516513894
OSM,0.01276062302265488,-0.012222925636101837,0.0038095679367226884,0.0037491596218000556,-0.05541394721233316
SLPI,-0.22053283328151535,-0.18723153387513086,-0.08984436718519304,,
AFDN,0.02991946106749585,0.015975492616833585,0.15584648206045323,0.04503172165804742,-0.02451239582924478
KISS1,0.09886646405702869,-0.026614974516965314,0.026958974041634384,,
ULBP2,0.11498666546393131,0.13992161109725723,0.12129816208897351,,
ICAM4,,0.041265091897597354,,,
ANGPTL1,0.06012818725751191,0.06074572920256671,0.027789933338361217,,0.018022140447577807
LTBP1,0.0291161629454695,0.017688961997282007,-0.0054310515644376625,0.015102685904089988,-0.014251366119577662
NTN4,0.029736787453735328,0.051182961611138486,-0.1121585415793619,-0.03272367789150786,0.051073596160158545
APP,0.0060122110016853705,-0.04040793651768378,0.14719069012658853,0.108579346824984,-0.007865637427977318
RIMS2,0.06649516902272161,0.01777784662822582,0.0703704062302319,-0.10185093068782126,0.007784359020188078
WNT7A,-0.04011602841747694,-0.004697828860942918,0.03550547217364982,0.02581532817394318,-0.040730477434715286
GAST,,-0.00817195680022404,,,
GPI,-0.15230374810138278,-0.17146397440372257,0.04415022919552598,0.10675276078769796,0.07174351496385488
IL1B,-0.06745848305932471,-0.07990843369458622,0.007147301284589677,-0.03074350522568239,-0.05497351872276174
SFTPA2,0.015771193802166742,0.0074719890210411645,0.011760212658893373,,
HAS2,-0.06682853404910458,-0.01847404970624708,-0.07994931124015218,-0.0049555354807471535,
IL11,0.045372456103918705,0.059814256554738855,0.060208950036427185,-0.015214743743752202,
SEMA4B,-0.007488178646880331,-0.07235405821730814,0.012675959776249777,0.04374746707122809,0.038974061298476095
FGF12,0.17695219013700386,0.09214970998098056,0.11654000187417435,-0.02221693888105393,0.08617757771540861
CP,-0.06816795222669884,-0.08748813857129942,-0.07327211767780929,-0.024869163301232622,-0.09361878584424549
NLGN3,0.13698448865618992,0.15152673132343658,0.028291716390789486,-0.04683405423367516,-0.01006044375402204
GZMB,-0.046024618901182354,-0.030305118059177426,0.007373567927525848,,
PROC,0.02425714353941413,0.007798225895929811,0.0555439470136281,0.09093349362368768,
TNFSF11,-0.0009717220876419361,0.023748749739162665,,,
AGT,-0.13422712135537915,-0.16295060168709366,-0.1588424801706492,-0.010805908554809899,-0.02383559600323815
PTHLH,0.07230622908134082,0.0732533027228664,0.048222939375726595,0.002777961599785932,0.11236790329844021
COL1A1,-0.08717880693373295,-0.05057836444030628,-0.12414932628695202,0.07297492166298064,0.17735860281837612
LAMB2,0.054973714470912635,-0.019950514325025856,-0.1259891281863487,-0.046452920604427655,-0.04128994627035079
DSC2,-0.010212665664053974,-0.008247264616826955,0.008909505030840655,-0.02871060901555471,0.006830411458315475
WNT5B,0.025421808793390573,0.08968574040811952,0.15031592653313766,,-0.03946894512795191
LEFTY1,-0.016691291443951515,0.022569310652185495,0.02817917293943805,0.1209707021053196,
FGL1,0.0707333489840513,0.03678017653610611,0.005778098619271222,,0.14519872788271318
CXCL5,-0.06618734469541201,-0.05313055921777414,-0.037416086632056346,,-0.039468989631204716
S100A1,0.14604798418442905,0.1136859986118286,0.027382233870529234,-0.014542736451300194,0.02368426549519013
NPTX1,-0.019189083664138743,-0.07805813033915314,0.05440628212376759,0.07726117376669567,0.07100326417510472
TGS1,0.0871911534835776,-0.01989983976412122,0.04510481473339707,0.07541362502045428,-0.08228881112721313
SST,0.020819978047709558,0.026853529923271564,0.0750222292454828,0.0034078921322745954,0.02311650771212
IL34,0.10269801553344633,0.01735344195702083,-0.020431126230780312,0.05488213955100734,-0.01935022024668779
DHH,0.017069577674568036,0.014131352733382473,0.01851587775997718,,
TF,0.1666779924798812,0.14915075480869872,0.09761406472494757,0.016185826697655746,-0.0633682902780913
IL33,-0.05811483340000021,0.045137768978683136,0.013639892381725695,0.03807559961454741,-0.013185360574714661
RBP4,0.1827823217405115,0.1744760267202126,0.2043965689481801,0.007459396740293491,0.12116280251334184
CCL20,-0.08919422960332381,-0.10926590784795497,0.01540247171401102,,
NAMPT,-0.11156382948445909,-0.1715535781165879,-0.129753834656164,-0.05645328716816813,-0.016162164868551855
