,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PROS1,-0.13791885669138773,-0.04130564989608388,-0.016224535793481175,-0.012409749040942228,-0.06280118623185435,-0.059518024970939234,-0.08933576021001978,-0.10960727129719437,-0.0016221295693396114,-0.12845903367836692,-0.03227391514982299,0.05014907335089953,-0.004806465691426913,-0.02339838906936946,0.0031594033571705525,-0.09271922844602133,0.0496987939041488,0.05625414788959973,0.005537911439337371,0.012476964037671373
CLCF1,-0.14154219052013145,-0.08712749418779578,0.005516172027280919,0.006419471823109142,-0.056211986301912084,0.020388763472453372,0.011469206136815688,-0.061444608101928096,-0.027128733263826695,-0.05076241172986902,-0.04435593447773411,0.15432862597624838,0.061761645000464056,0.01765775699872388,-0.0030824377867024726,0.05021512556494749,-0.08132986273628076,-0.003361421656453666,-0.034243540325499595,
PSAP,0.06556347045412024,-0.00750599328899859,-0.034567266602989026,-0.040204343941823255,-0.08460878049526191,0.14011278530889285,0.04312357987948689,0.22028492892468032,-0.010958148643983203,-0.06405104439827634,0.2774474778463187,0.053418088998491625,-0.05532238057613013,-0.06781311432461626,0.03770154559055763,0.0030758655144006216,0.0511485766848927,0.022426808188024575,-0.030220633239467127,-0.004415196334195205
EFEMP1,-0.19596528886357614,-0.04516082287302656,-0.02421039851938812,-0.007431560517864788,-0.024888457823429876,-0.12582431548330902,-0.13130736974284582,0.22868740225215828,-0.07983472604370674,-0.23987524181271577,-0.14837761804386787,0.008819618171980674,0.0060310614443542234,0.05301099475725647,0.06829739731566255,-0.08124547849267659,0.027172983394285408,-0.04277470955663327,-0.05768380135276849,-0.0570279073257555
C1QTNF1,-0.14800838422315385,0.019941476075762073,-0.007409418873994215,-0.06387132195411906,-0.01812369282034111,0.01654801000732583,-0.03533350628919046,-0.02575351830567351,0.01123647216622466,-0.019058435624153765,-0.11954363157391533,0.049108752955132194,-0.06746642744824284,-0.09700879818214336,-0.02022538973480525,-0.08860152568096093,0.06496791690166862,0.013791169256910643,-0.05659125281741818,0.07786584898577897
ALB,0.030059442612876706,0.019456931233304338,-0.02387710608916919,0.0381102181781724,0.030034904808836978,-0.03245412569879566,-0.017821534469042475,-0.02679206680416176,0.009057063013330358,-0.027677618519017223,-0.048983140070893195,0.08623339886490797,0.10988842435282563,-0.0414037890321477,-0.05086443381280627,0.0001775892199976554,0.10559137158095902,-0.008838389445117681,0.017167496208106224,-0.014473171099708772
CCL13,,,,,,,,,,,,,0.013806096812738259,,,-0.03641998821166915,,,,
EFNA3,0.0819708452984235,0.03745000519480728,0.013838831014942307,-0.026446855861669935,0.027504949213133803,0.13131682539981376,0.16371002569440907,-0.012787966348539405,0.010864147495276807,0.18371447879170894,0.0005275142826662724,0.07714659589621224,0.08218105532005412,0.004023516526086678,0.039179373037770186,0.08918216410202003,-0.02711290986345594,0.10540329255411127,0.030409160253128443,0.13080923165543926
DRAXIN,0.12565992148675414,-0.00172918004870729,0.05169472905409662,-0.029803435844200973,-0.052321680987655834,-0.04161267117137076,-0.06719140066688038,-0.12315209872310774,-0.030089515539574917,-0.0558150935889667,-0.11611262759648652,-0.04544485666398845,-0.07047491981270171,-0.052944828746888356,-0.05466999136409891,0.04340730973238768,0.0239851291287599,0.08322655900137964,-0.03142904574853996,0.05127807214826529
RAET1L,,-0.03604651013239906,,,,,,,0.013370936825334736,,,,,-0.010173385574464169,,0.009124822323013712,,,,
NPTX2,0.14346428857279966,0.10093964188623807,0.017295013499660016,0.05257848691270339,0.007555644048110732,0.13780264801664605,0.1745931690442699,0.1479505065838179,0.00705668418888983,-0.06012951284300959,-0.0952535450045313,,0.013223449699719031,-0.031209484057720338,-0.028272688549236386,-0.036817256330665515,-0.0646971162376175,0.03883724106953258,-0.014057293430953539,0.13145798246535467
FGF11,-0.09212217699824184,0.09865718243690087,0.04702128370294913,-0.029396873127617348,-0.010129877967569256,-0.0944285812768042,-0.0524845728215058,-0.002569262234837262,-0.019290156471961913,0.039689269293681544,-0.11369622211841883,0.026929540738102078,-0.01853556106121934,-0.026222667444213196,0.014692796508711982,0.02514778627188804,0.0006183641538355084,-0.013993711006171368,-0.07123404273819721,-0.019551080203205975
CD59,0.06283858187194269,-0.030331047736836328,-0.07715886704224746,-0.05019665484392494,0.04111567770235722,0.0881817763273277,0.09880097458099368,0.1699324364321578,-0.028389806567900227,-0.03441946165940005,0.1704869950694043,0.08920453483306952,-0.0378892805677857,-0.00561934503654017,-0.023764862980548643,-0.1266002052575903,0.014702399007397858,0.01628745136996684,0.05589738511138323,-0.045172784996291585
COL9A2,-0.021004151815097696,-0.003687297893698364,-0.009239587010331323,0.01388017163638161,0.0261783621893053,-0.08910619389889614,-0.09752366374628356,0.11344776969736207,-0.023075376187111776,-0.13818430263413595,-0.0784227261602395,-0.09289886520142801,0.10124032100090632,0.1116992579496073,0.005461726968792138,0.06337486581029124,0.0014090801725282923,0.055524217114656674,0.03444501822361767,0.0393576471367217
DLL3,0.24535837919092454,0.05533391391765177,0.0375924783555603,0.04013841955983928,0.009243470386879983,-0.11281842803858028,0.04302053329054083,0.13541561440454195,0.04372093176637949,0.22209972962267524,-0.02589938292967863,0.015374832191993341,0.148576834711541,0.08450857273610955,0.05365276878061922,0.10919993015011316,0.001942665211526422,0.06060433534633446,0.026119317943865773,0.0066662925368308375
FGF5,,,,,,,0.066647755792149,,,0.07212079341407351,,,,,,,,0.0235415597086746,0.08346390920877654,
LIN7C,0.015520333749084512,0.019189986163233284,0.05413319981357227,-0.04459746027522479,0.007917635965925176,0.03984214211504542,-0.02237381726727038,-0.05723896383435129,-0.022049832206275717,0.10704469539072894,-0.002532360727153878,-0.01051575861642486,0.005992278839296396,0.046387728364389175,0.09595822025663725,0.018646075099552472,-0.013374588049621914,-0.028841313675260254,0.02677782487108442,0.1259743622211084
GDF7,-0.005583679262336362,0.0006312396172452293,-0.0152043268661382,0.027555593627481896,,0.006030129890019884,-0.02643212998233977,0.02985607942044536,0.003245859257495824,0.1164478271965567,,,,0.01570097815529842,0.0433712565853903,-0.05665346570466149,,-0.03185875169957267,0.026733383507562304,
PSPN,-0.035376499315604645,-0.003954783739362313,0.019721993257848732,0.014591860808324886,0.06776765018907902,0.048492847751255286,0.011492944589154066,0.006910009228347803,-0.03219490240765878,0.034853270089347105,-0.022133429727099033,0.04645905830598301,0.0226289394863008,0.04713996635293394,-0.037216281478367176,0.017475823779221626,-0.024909577496357114,0.06842964025717492,-0.0008526791632930746,0.039034087724650966
ANGPT1,0.10561616025259296,0.011862271202533223,0.04463293019384131,-0.010473442852067421,0.011682924210306716,0.007786495661557914,-0.025721972762162836,0.1587837770815851,0.04049369462735976,-0.12532308833216338,-0.03588140365408488,0.011455919240139308,0.018085721339536356,-0.024748168255358406,0.016872496376776767,-0.026380935568973068,0.00505387699756892,0.06630157452311874,0.04995813192721101,-0.04012772579820403
PNOC,0.22908563038259064,0.03770977621274551,-0.0214986817864622,0.0468087982966568,0.034060588390271575,0.061741384918227324,0.16128777694447763,0.1335201132868193,0.014436387910673788,0.08492013369673547,0.1531200785873136,,,0.022904502068167878,,0.015162086398799358,-0.018084770151941345,0.05023791916323838,0.0841904003818032,-0.020198663163894348
L1CAM,0.2837582344735069,0.09992762204327188,0.026862011857026948,-0.04215109976935291,-0.03225916335584932,0.08885707160070057,0.14803183578095497,0.10515119840801167,0.03270413668423034,0.1449938070801841,0.3697902536701085,0.037240526920313495,-0.059603347453967066,-0.016736782447023014,-0.005156894244593756,0.08284170652842053,0.021633036423642723,-0.028054202085678073,0.08599106346357226,0.1523686815310323
APOA1,-0.07311284954731599,0.041368616860571174,0.009953210402710324,0.012183056185991702,0.0004016384330031864,0.018539309645239862,0.06302034942141857,0.04334619731376975,-0.006683640796327982,0.07986311884617667,0.015013111271092963,0.010304659725126486,-0.032713994385136926,0.05697839626571467,0.004395221615804642,-0.026710378183303372,,-0.062441432203486816,-0.038058084055992605,0.023617656316222695
PSEN1,0.06415531382220592,0.013470719083564385,0.05572506641253174,-0.0012398195781940582,-0.024494833924663627,-0.040435936903073295,-0.09036411972202052,-0.01533677438794895,-0.035112700107440956,-0.09864567604898304,-0.12846798215935917,0.048981362097358865,0.01631605656707766,0.027203640245019804,0.029070290524006778,0.021200671144393033,-0.026738896168260532,-0.001612225034773969,-0.005675721080353074,-0.045024357516778954
CALM2,0.2462419607186801,0.03854622689419636,-0.07932739370710919,-0.006307138330790166,0.07855241822053538,0.14268927915681073,0.1331432258941505,0.1777269582678339,0.06157113667066487,0.22686183977064814,0.26048063919830694,-0.06494672839538414,0.132259586012739,0.1428948850772925,-0.04591274156070718,0.1513314771286029,0.02035645336706967,0.038769989867017164,0.1315439239838337,0.0015539841896456462
CLEC2B,-0.10253093181287615,-0.039580387086096715,-0.001923332990925662,-0.00020147368351030174,-0.005115124415754814,0.04725090370628302,-0.06364039292126016,-0.007436708191294984,-0.016000580207822857,-0.07643640785227736,-0.053648502623441896,-0.02294278331718813,0.013316969269047593,-0.07205868151623895,0.030674370275804583,-0.00025936719998316104,0.0022599481732539194,0.0540966042724626,-0.014235637866868043,0.03030249401466382
NTNG1,0.10849996252956289,0.07318920492380597,-0.03151566834985567,-0.01569674757488167,-0.040886621123325396,0.013066723706150685,0.020712364547927197,0.0779359800417039,0.039251584339341214,0.04067987711565095,0.22565169152391606,-0.04123591049802316,0.020956636885311172,0.07005490674293745,-0.08848233667849727,-0.008498485299544402,0.09051281832396472,0.005244769333041151,-0.004044774871991745,0.21993949793961987
LRIG1,0.006399839593519649,0.025246182748215894,-0.0015868537839788574,0.007258775550409433,0.05055432866325128,-0.039700647583192375,-0.08294172036584843,-0.14446201322358465,0.017771863858814574,-0.058666886142534846,-0.1312468782110531,0.09400450321919246,0.10757084880205599,0.08343458298948561,0.0393067759639283,0.06838489947446716,-0.07257983587929041,0.002691639865874111,0.028990284704922455,0.055503385796454016
CPAMD8,,0.0203468455964973,,-0.00211360064491214,0.023908906634108388,0.04940959950961396,-0.039892491549955916,0.01608105664041933,-0.009468701967978044,-0.02708023620789605,0.08542706542706843,-0.03547520094119282,,-0.005635451572938504,0.033319744460062244,,0.02352405002303971,-0.023402012260449863,0.008049100935107516,0.06379171951674878
GHRL,,-0.03288495780900581,0.03105580450183371,-0.04149790264923267,0.021542349619158217,0.012503493097947321,0.06172680942747266,-0.004985849039216684,-0.019631233101037544,-0.030244539200667563,-0.028895677262809418,-0.012625641460150622,,,-0.03005066742623346,-0.047794378084972604,,-0.018299117554118453,-0.02460319332144802,
NPY,0.11822045567781263,-0.007663155305123631,-0.007320402223640544,0.042322716866795444,0.018405665596572505,0.09130630824902417,0.14241088309585395,0.10338982854130985,0.020875428304378,0.02400699862163445,0.12452405848237673,,-0.06950226808644998,0.005975811996887261,-0.008620517219626292,-0.05334003075877352,0.11344175047828707,0.10825734014811728,0.07320075517444552,0.029706987949805374
MMP2,0.14125715570782227,-0.032377303789832175,-0.0104022114109101,0.004328241858055814,0.09443539880781777,-0.024242743705908176,-0.08922406881363584,0.062261515870683494,-0.035930310207459216,-0.040661631679907426,-0.23022940083997692,0.029753216928752185,0.016337072367290296,0.07507063669635998,0.01597474805584595,0.009736058549015854,-0.0018581838289759645,0.054068590486853293,0.045491742544876666,0.062173122595273085
LHB,,,,0.018032876875081063,,,,,,,,,,,,,,,,
PPY,,-0.015025631812993292,,-0.02168211116158395,,,,-0.006757600533927712,,,,,-0.05781614484775149,-0.04976948166934114,,0.0016701416460703478,,0.03774439119902024,-0.029010708320361577,
ALKAL2,-0.04953312937166797,0.0648385556893458,-0.012203963390808785,-0.02677777100571875,,0.0585716915712529,-0.018971929914184536,-0.004691992313435031,-0.003586021281629859,-0.11471488047753772,-0.0743597192232702,,0.031033001258099855,-0.04799302924693259,-0.03193736361900049,0.1192957327279338,,0.017086999200990407,-0.07612130047081035,-0.05575079319847207
CSF1,-0.21077310092326593,-0.03307152575061944,-0.04222610468074871,-0.05368059336650274,-0.02000736085463165,-0.09715561931736337,-0.0815899290651241,0.06635510865694377,-0.045983925585812886,-0.0707261107992202,-0.08954456401470835,-0.012133793207627776,0.01637901570882194,-0.06240053074179946,-0.04805753810433454,-0.05734942290500828,-0.07217353895293953,0.05232053038647983,-0.04213691220019094,-0.04031130579171241
SEMA4C,0.06837508668579874,-0.03755311804593807,-0.05982679777845237,-0.03248655339450022,0.017779515020735583,-0.030608220993029456,-0.012735081092031687,0.014433739646223223,0.03553454462055545,0.04460199180255287,-0.05848311930503386,0.016974086856945007,0.0883433087216927,0.008952848525747997,-0.02178563898699323,-0.018083487928055485,-0.03686633760133511,0.011216252039083153,0.00827178242481737,0.019066346331081115
BMP8A,,,,,,,,,,,,,,,,,,-0.0200461993990973,,
ICAM2,0.118812183524883,0.0274546262373642,0.026057854559616487,0.030294578497855797,0.01577174231962989,0.027359961530032,-0.023969338060678153,-0.0039391097373620175,-0.022930426847117255,0.0927068734072827,0.04872452659471155,0.16081933690678105,0.07621333337185161,0.03892831516495539,0.03754193211313596,0.020149584601702072,-0.03840688533656954,0.06672400711564508,0.026458020516933186,0.016150996452579534
SYTL3,0.011580820310069306,0.008379921484810949,0.005144192409781667,0.029818109909015775,-0.021964175330674032,0.019938565175503492,-0.07553244052798688,0.01913952994481476,-0.02199465858783613,-0.06381308602160496,-0.04408827661527019,0.06091710430273388,-0.010121400447300715,-0.026629600270820394,0.0062768511478533675,0.031789646499906406,-0.06522613744257877,-0.02888378321976445,0.03612606978959003,
IL1A,0.059977149068818195,0.009664191435065519,-0.024351352901006287,-0.02721008002653553,0.03995058635212388,0.012075657985854223,0.01191116999492656,0.01840069375389271,0.0013416178509929942,-0.0915120735417073,-0.043515393230024665,0.04167081420317917,0.002316413612381111,-0.0010046989827733881,-0.0016741489295000248,-0.002440334004389605,0.007295296664323787,0.01978274559005684,-0.04422501313594798,0.03641167012572659
HLA-G,-0.04066842322264367,-0.007330596379955449,,0.02451982781412017,,-0.032520971821406154,,,,,,-0.0465788959327119,-0.047767569837296256,-0.0033781360624883863,,0.03673424585849197,,,,
PGF,-0.11198390551615255,-0.041758972462442624,-0.02118968115802167,0.03009377693922194,-0.011966655809477757,-0.004861554345031691,-0.009261449553142877,0.009683173067627235,-0.043624652496728804,-0.06612040612993778,-0.12333028667335003,0.05668942326564253,0.08916799144162797,0.03619230355683658,-0.006433152228567141,0.03830261756476278,-0.033516573713007945,0.056016250430020884,0.10631558786865006,0.12532843850220365
LGALS8,0.05323173995636,0.022165791137899085,-0.002070868818392598,-0.016626427851060187,0.01217808503176982,-0.01543026342594594,0.021364983766049547,0.018436340958355578,-0.01726686486760192,0.08899092316122392,0.04489280365774569,-0.011275758778250749,0.0013322419219416314,-0.05557907086180019,-0.006452873060657197,0.054060182737992984,0.0014527355483615538,0.012580121626026338,-0.090950358148057,0.16297124892050963
DKK3,0.22194589758404912,0.05924171914666402,-0.062333100545312624,0.044776759793774136,0.10152617394278272,0.13538658919260413,0.19040336227514462,0.06317763355738236,0.05658595813811352,0.25568507002096025,0.27883764277160583,0.07148236630778482,0.06697772964390139,-0.0003640915430256884,0.03577214405359262,0.059903403715281994,0.08876485969506505,0.044561570941743935,0.1277212817721264,0.13182619852000166
COL16A1,0.08245311150147992,-0.007423103657825321,-8.915705990632795e-05,-0.019297915665608213,0.056492355492580644,0.020558467166526057,-0.040906326624521816,-0.0205143092122273,0.007554817996349687,0.047330985335395384,-0.2228940058461148,0.09074102088354599,0.015292027641468118,0.0360113376087455,0.03774004864079348,0.01663849742528423,-0.0597734429459964,0.06112595756213725,-0.0006669908170153726,0.08038756330868953
TPH1,0.012233635232070673,-0.007260614446110806,,-0.029539708166758535,-0.03385361839105732,-0.043536731229738224,-0.008757688797021665,-0.04459018260188023,,,-0.0013702623880701018,-0.04464139574805275,0.01138881305033061,-0.02592266794499214,0.009569958004827702,-0.009827925348252737,,0.10008657791395222,0.07094738756205478,0.06472631644783301
TNC,-0.16690268457149388,-0.03782575245732138,-0.011052908485665364,-0.037138937152967955,-0.053471815408219374,-0.10261945484577414,-0.1539505465398715,-0.23424947023636072,-0.019348384355984526,-0.17820835192855164,-0.25247750348688724,0.03407164846263891,-0.09619501123212536,-0.07365707293621171,0.0016197446115402121,-0.0952754904347545,-0.041574093918429304,-0.028640760268849635,-0.07470016468333203,0.035262912642035626
TNFSF9,0.17117109362441038,0.009119833796653874,0.044764448539814546,-0.04091507653839232,0.016054121794854274,0.06392994744451386,0.15490917739766713,0.09757458408731996,0.04292107962226655,-0.009200274822354705,0.04689425300556459,-0.04529523383470435,0.0037609139167327534,-0.06106243869615656,0.03814425747196348,-0.010851480551501824,-0.022176707674854256,0.047978812893754615,-0.029470494926471996,0.11355935941693295
C4A,,,-0.012026458897548399,0.08593356101107621,,,,-0.020346146090214172,,0.014947535116338192,-0.02395124050302579,,-0.02087067381443834,,-0.015309719839851481,-0.01107933526017929,-0.02648717880023357,0.03517950518959586,,
CNTN2,0.09358251992375739,0.023605218870747787,-0.052392380852832286,0.04459676744698342,0.0031190580219776025,-0.015182241991551678,-0.10581912108452597,0.06653182461195013,-0.003662023968740706,-0.20010112804662397,-0.04659292947658518,-0.01384923588792436,0.0901902595823799,0.11035359980377153,-0.019721011507346207,0.06908928234456659,-0.08183455980303239,-0.02966350385856687,0.019524350563782326,-0.11006449144659036
F7,,-0.022864771521693698,,,,0.015357398529617695,-0.02911860821940934,,,,,,-0.028231557267006904,,,-0.0076922489936965405,,,-0.01903558057930163,
LUM,-0.00030248146229329507,-0.037192487702688876,0.12731274843058807,-0.009378298348020732,0.1267024730779964,0.009679088803815674,-0.052176563188792595,-0.03162988982284881,-0.0200502400445125,-0.05192164880892656,-0.029834798392600406,-0.013609702422658817,0.04565297714434538,0.03843257374128151,0.012382764020921588,-0.015510287918304813,-0.01722264541820806,0.042328884257016294,0.01812466360817888,
BTC,,0.007001606889449116,-0.018819272163280568,0.006646951985225805,0.04419878765695385,,,,0.0017362839263279294,0.044473199956918945,,-0.06837127891599624,-0.0381940778637307,-0.02890406651703571,-0.04310068665779545,0.0005657088007269637,,0.007675897862489653,-0.011639169320058838,
APOC1,-0.004913078415684784,0.026250427787290722,-0.028510713297604805,0.0879092676881093,0.060042964480383175,-0.1125491464753169,-0.1299600223625615,0.11109564012807532,-0.0015857625646243812,-0.2712083318993838,-0.2147865960519281,-0.1394651478099057,0.06281041996503335,0.09438070738937308,-0.07084239726315113,0.05839295679621084,-0.03318956484870731,0.030873078649095297,-0.0059543691368439105,-0.11200383080767916
PKM,-0.11232897856795186,-0.013255163963446406,-0.06425276138664916,-0.08446500134454338,-0.047063287725698795,0.013503874231757364,0.021861436934523505,-0.1593048852830282,0.0496744519857434,0.13848045343622317,-0.09521507213000194,-0.10209946709251054,-0.15701808343809454,-0.1033720181287379,0.023498974983938166,-0.03135542966276053,-0.01242893431151173,-0.03827001544826807,-0.06582638608439145,0.07100522516131458
TNF,0.03290516211694985,0.02040558340241166,0.009951058622012721,0.008458723069400475,0.005688983779602597,0.009541893236300827,-0.030569074170432586,-0.030223406328395364,-0.018798523732142993,-0.10005057180402185,-0.056895017652336316,-0.030884647326346524,-0.03707112224110199,0.015944655091251134,,,,0.003796651307211078,-0.026850029437590763,-0.11304738485427174
GNAS,0.1642638468158053,0.08918706297534827,0.05349670950960016,0.036077288598622984,0.09950052656590176,0.12561693962609644,0.21193671988159352,-0.054426586298192796,0.039428768225868285,0.29907453473244844,-0.20910242149976146,0.010336869427297467,-0.07694681271207617,-0.019724438937269776,0.014224495652800392,-0.016567997484398564,0.04285253432817766,0.07893228133523837,0.09710132868407115,-0.03318662414963984
BMP8B,0.0007969751679087914,-0.09476189946835228,0.0457883372541045,-0.04160683378355243,0.09145115656545344,-0.10326177871972156,-0.019444858940399868,0.004471480633436445,-0.018537254239170162,-0.10833215297492998,-0.030741572567419013,0.00892883641315352,0.03637250677340911,-0.04572366790407948,-0.02934378137836905,-0.04812714301536898,0.0053267497827140355,-0.02614564366091631,-0.0033937412899014887,0.06059167737206525
LIPH,0.030627338676335478,-0.004157209133430295,,0.011664812298410892,,,,0.0558248865412342,,,,,-0.03763654285820331,0.016606466929577898,,-0.015039540803264964,,0.03832456897134303,0.0038594495542139846,
CCL28,-0.03789591829899267,0.008073804894813403,,,,0.08012712753581373,,0.08976458835701541,0.03481336293473853,-0.04414131559887766,-0.021608138016317245,,,,-0.025408848949446606,,,-0.015565917179681844,-0.040622909821093,
PTPN11,0.0007625900626647068,0.048902790628193714,0.0014066934606638427,-0.01236816339979515,0.030576906709514722,-0.06772516624074679,-0.024482820876823876,0.006153432659070352,0.019832050885716948,-0.05479892660962392,-0.05535134847952642,0.0013328081811264886,0.006258115265180557,-0.0692044127966819,0.09356772768731761,0.0632051906395077,-0.021307195494773036,-0.0019128678373588476,-0.07633576012609711,0.08101802123976858
ADAM12,-0.008372247919368182,-0.010762061987547767,-0.014321188269920628,0.016521047203741927,0.05402492344426881,-0.010626252098077304,-0.045365760472913304,-0.13593345052072078,0.02214037758924813,-0.06001759106689541,-0.11588387493625833,0.09377534762686156,-0.03534707851697966,0.014018599289655874,-0.03157927911477468,-0.0638033121880822,-0.02520473579966983,0.024311952866892816,0.006476669799741272,
EPO,-0.030005850189135118,0.0011750989888072872,,0.00302504004856304,-0.036326650767586045,,,0.03789980229527565,,,-0.02724710916912037,0.057634511201950116,0.0027832519472831465,-0.027500880164714657,,-0.007526124091562523,,0.03378509897937342,,
EDN3,-0.04081083598652277,-0.002698767257317633,-0.028770854175002945,-0.007337856356954663,0.03258434330935092,0.040783708425846416,0.06312769675001684,0.040051653390232984,-0.032610008329394466,-0.03141040460022915,0.05018480171887888,,0.025458920688511952,-0.01196977749053817,-0.03951990082916938,-0.02030360386299978,,-0.03007678817426751,-0.030684471475009863,-0.004002785018398572
CCL22,,,-0.015204326497959367,,,,,-0.051133098630862316,,,,,-0.023960095079034304,-0.001271819670173718,-0.005007201991184756,0.0552067801305207,0.010369242998041275,0.03893937504971007,,
CCL2,-0.14810448879378588,-0.05714050336011287,-0.03330174634302804,0.008628361086900257,-0.04197209526890669,-0.014620383103800656,-0.03751538599094015,0.04447088994965887,-0.03265992583947635,-0.2096039742945745,-0.12498067182027404,0.08315493996398916,-0.03301234726667964,-0.07390239205694114,-0.005453749487117635,0.0031209742406010875,-0.04258516125161914,-0.06874308264641324,-0.03507617702462325,-0.13910959852494478
DSCAM,0.02266485664150655,-0.004302758611286252,0.034432904508431915,0.007025681895769004,-0.013814061616687266,-0.01989666015145598,-0.008055760341178296,0.04064047952840951,-0.02426664175876307,0.07721662482810915,-0.0349240792262744,-0.012450062668190747,0.07307300953113431,0.07775663281793005,0.03557268378531656,0.015160067095878095,0.022403109854323217,0.05901015190279358,0.025556439050110024,0.12638986857068832
GPHA2,,-0.004400373426170639,,,,,,,,,,,,,,,,,,
ANG,-0.0998607283799782,-0.005249520929576779,0.020677746282944946,-0.025319075090105277,0.012306782841041915,0.0018029754211888308,-0.08429307586604112,-0.04913813891655892,0.0007715966966651381,-0.08868287746070573,-0.12310154437646934,-0.009502348340990816,-0.00792955301263147,-0.013585227584427689,-0.027340811471244845,-0.05316711919047358,-0.04164477963161333,-0.027326470491622665,-0.0189765772970597,
FBLN2,0.0013514723431098112,-0.012745173331425521,-0.01593337069553705,0.0759966861876164,0.09437162271306032,0.06284867467225065,0.0021721474472072753,0.09604451105925589,-0.027796514314228995,0.07323678373655891,0.08774771130668284,,0.05295136544527709,0.027247869020168923,-0.020269767746907967,-0.004393302115645989,0.24049620790277232,0.04821798250849129,0.002149187905974234,-0.016838765126514253
VTN,-0.03584284920665744,-0.008975069802315248,,-0.02520342565980155,0.0446520611486947,-0.03294028607782427,-0.035112453087068465,0.028876282220700517,-0.02672017031093684,,0.08188021772285235,-0.06750117766604524,-0.03683408209701602,0.025485086626981773,,-0.028640800162143192,,-0.011057424281292895,0.01892127180417284,
VEGFA,-0.1557855718209241,0.05375349293604352,0.027863532905670178,-0.06403830757085938,-0.09954694600000455,-0.11819748840907994,-0.05189289404488273,-0.2496032259156887,-0.02587445816226488,-0.017751783801374293,-0.2546131547917787,-0.10251484115133049,-0.16304408359835387,-0.1453650825494641,0.0072994630636204145,-0.10071809016151106,-0.10396255672354245,-0.08816438827693433,-0.10936394890488141,-0.012898440549142692
F10,,,-0.01735477703683394,,0.04240924548400744,0.03568228692141634,-0.002942030979637891,0.07280701940227706,-0.0038230606688691,0.03967240273299586,,-0.0179316054539816,,-0.03321664383579127,-0.04248879010173633,0.045771970478670106,0.028859448450223323,-0.02922433896720709,0.14078222407005506,
SERPINA1,-0.048479398044398145,-0.004203097262536773,0.0013692823691982753,0.02564655166229094,-0.006538821569429506,-0.0467225082037668,-0.04831987404113758,0.03207143517533243,-0.023847983412534638,-0.2020453282390749,0.016081220937297448,0.02687822675371493,-0.041673157407887046,-0.07742076632239717,-0.019178863825163317,-0.04800062687526758,-0.018446033654683325,0.01751118545775563,-0.06060562411464786,0.0481534099970344
VWF,0.053799060544728446,-0.013960781469866493,0.022341677047102035,-0.03175432920948552,0.08997034128464562,0.014636036884855375,-0.1082577677794025,0.030248607395271566,-0.04590154399796749,0.06014556307822215,0.06984185364182564,0.13089128966500163,0.09341735385430258,0.026174613778045218,0.03659812485197186,-0.031835908937086786,-0.0223918848157714,0.041726750633643596,0.08509445898550076,0.026082497029686895
GDNF,,-0.06378117225045545,,0.034785054330062605,,-0.057515799279507465,,,,,-0.027247107047202897,0.045664525715170934,0.014912074221393368,0.016626855149249865,,0.019918826333404204,,,,0.05254072211333797
VASP,-0.05710792710960642,-0.0356061444780455,-0.03868619403565423,-0.0033518766043217764,-0.02518542538390635,-0.029828334521194214,-0.007314403036994653,0.0292944101621566,-0.02163180435824604,-0.05422166326356105,-0.050373438755872475,0.09447218242486427,0.024818771384012898,-0.003354649146516468,0.10719768744124915,-0.004692270399535967,-0.09694076314782488,0.0086112369258347,-0.06459313177513598,0.0627245109751625
ADAM15,0.02095876903238984,0.005778600525382888,0.006090080088384097,0.032503832123564835,0.0015236161833651228,-0.07207992439138367,-0.023693807180130165,-0.008277128344273202,-0.01904765943806251,-0.01812999681073989,-0.044884953566475934,0.0019006166812392431,-0.004951417855895327,-0.05851512437459059,-0.007004439966993941,-0.031228734873030208,-0.004804253518162784,0.03494299474584164,-0.040966110416958225,-0.022075590926947056
WNT2,0.21464030000948348,0.03317977613806563,,,-0.02943009485226178,-0.035339512530679205,0.15279520332182017,,0.00030172586703174087,-0.04815192165115567,0.028889220037748388,,-0.03210508188087122,0.0030128018334467637,,0.037198648560534835,,-0.018339372623514223,0.03991383238198976,
CALCB,-0.03164328933702861,,-0.021996708821647455,,-0.04423921425298486,-0.0286892504011073,0.011423380166969671,,,-0.01915107350898712,,,0.004425596429193148,0.04215217345494848,,0.030809021098800043,,,0.00909273257165783,
OLFM2,0.12157983495530154,0.008459096469935968,0.035581982784932346,0.03720393006348091,0.02730594483583533,0.05155374713861301,0.09770936454434509,-0.06936327218518491,-0.04684489906619939,0.06693530914560845,0.024376232441833068,0.02755194457468803,0.026649327743951172,0.01588878297431554,0.06574179920051457,0.0686199312556585,0.028072089563445552,0.02306339327351591,-0.0335883073582729,-0.008318946303472045
MFAP2,0.021660582024004962,-0.0603104101214628,-0.012855650747398714,-0.0036977999345496667,0.006922933377385389,-0.01725874359068086,-0.027386764841492793,-0.0011444713983025994,-0.006838648606601961,0.028495012461380923,-0.020855744802522204,0.08520920325470743,0.031039824433080742,0.012110948755721898,0.04638719806241133,-0.04113548955986583,,0.06072021542882364,0.031588528539293184,
