,MGH258,UKF243,UKF248,UKF259,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1
GNRH1,-0.02610424886053881,-0.027316251319325524,-0.02191561176037181,-0.03615068283390422,-0.012312996023584776,0.021087013659404432,-0.018570463144391813,-0.02158412925734744,-0.03716097676359702,-0.03656741962958019,0.02246569251192597,0.010123705286812222,0.026591551959037164,0.016612906460168036,0.02659794352387268,,-0.015814311457971117
FGF8,,,,,0.21937938889547104,,,,,,,,0.06547303152035377,-0.020380478643504635,,,
RIMS1,-0.0217059761311309,0.029374311694771626,-0.023220058589701664,0.0050317242577588225,-0.05509066211164092,0.02247914166957542,0.020783773656633205,-0.013816675856527669,0.011965220599236239,-0.030182454811783836,0.052147417542000495,0.0017956840096629424,0.027828201298066423,-0.026632915394746628,0.01648649905307102,0.019127369192927422,-0.011941238253354504
FGF14,-0.03326566785647229,0.04249383332553912,0.029487834289870334,0.03356592100954591,-0.006866564836215726,0.0004662555325164972,0.00036087541031492985,-0.03567442138088514,-0.045527840523374004,0.0621748181577656,0.1279358767242974,0.002577585415355179,0.005508843907079864,0.01674508040515451,0.03833152771331671,0.028449226853593353,0.07240754904767203
IGF1,0.0023839027551301782,-0.039417551460573894,0.009076958115204984,0.01875925982892609,-0.02084315271532992,-0.028415792651174557,-0.016809839074682326,0.06296032811984477,-0.023834122473295485,0.054911187992278364,0.030506313663001074,0.12746012400248669,0.10130146988847692,0.07682547818406256,-0.006642342007269685,0.021498032036186464,0.04605741183603965
TNFSF10,-0.018756129484809154,0.03256949355584165,0.03257269270307351,0.0120496142334365,-0.023414035146957574,0.03221522456141174,0.027819746081262732,-0.0226601326900781,-0.02945595605129511,0.09604633066630593,0.14812568319571867,-0.05873121651476369,0.05912659022554417,0.019264151631329895,0.048652703006460164,-0.05518809692670004,0.017361783277895747
GDF5,-0.01698505397661437,-0.044174478005241706,-0.021112756856063272,,-0.014243563282858517,,0.07011304691297225,0.012218753833750215,-0.010926737243907284,,,-0.024974769788448373,0.10773539147351038,0.01915838259571373,0.08200947564657353,,-0.020358898226256132
CHAD,,,,,0.03969590489831072,,-0.011272852450359746,,,,,,-0.009211569674373577,-0.03571987790789844,-0.023983588706603224,0.09831040026203508,
RGMA,0.03229859255135741,-0.04925365528766894,0.015596388306058775,-0.02137437329055877,0.00789061261324762,-0.021505327272496298,0.017847747686824962,-0.0018327300792291624,-0.05678117907407765,-0.024472320173942578,0.016757746189594032,0.10621235526043686,0.038249276722491204,0.02313296984842779,-0.026063021652664366,0.03783475257158519,0.01638737193117242
CLEC3A,,,,,,,-0.02663805450482159,,,,,,,,,,
WNT16,0.11834870245461707,-0.033709002446982106,-0.009676980862110164,0.06681702354456458,-0.016591544703270022,-0.018775472879236987,-0.0046022944100825615,-0.029140337751960847,,,,,,,-0.019812998272367252,,0.034510504828639876
CX3CL1,-0.062143727438092135,0.11559274090703553,-0.011903712097900906,0.007657588273018056,-0.03730630070790556,-0.003962286032877977,0.03333092987937707,-0.07567407373669884,0.011489158038172843,-0.007406459991120554,-0.011067756780303343,0.04514924885303675,0.07832548039803312,0.03642069409392867,0.034020254718253325,0.0744780119682552,-0.015708023070726843
FGF1,-0.01787849047638487,-0.06226944236607652,0.01756184557872069,0.0036506390165743073,-0.06463046196447489,0.03352913651852765,0.013772866141515424,0.03096838747217245,-0.02807363621304487,-0.07999462512181892,-0.06884095055339157,-0.02215525027657226,0.031545494256632695,-0.003187765552885054,-0.024692306666326717,0.05675521054434593,-0.027351558595449993
ALOX5AP,0.07502876409102295,0.0662932110896313,0.034469968275990526,0.009803324983590954,-0.0046548115315587085,-0.04495666231408591,0.03787909554160859,0.06742741064538751,-0.017422560243661223,0.09241326190632378,-0.022244839809253472,0.008050678959486291,0.023245507374454105,0.03704318029329791,0.07588690578063381,0.026135124035166046,0.03692361168771152
IL1RN,-0.015115622501444255,0.06159128083829229,0.014684913060549969,-0.032419034820704684,0.11160612042386052,-0.029528324783533743,,0.02989443454915006,-0.011734978028045398,,-0.0061132795208409,-0.034223342195342475,-0.03570000922380611,0.086247365123017,,-0.06282328704665426,0.022438947087464387
PCSK9,,,,,,,,,,,,,-0.020549306744880286,-0.01565537458006878,,,
NPW,,-0.007498397319765881,,0.07746114701783617,-0.017508065171226543,0.0029921362587379675,,,0.013250334331588098,-0.043032843349913,-0.02013960915826374,-0.03760211569555089,-0.004348573415545465,0.05593507139679166,0.023386503486700096,,0.016621107976212423
CXCL9,0.11904467645764413,0.027861724040033824,0.008973953867190418,0.06782931739088256,,-0.029459748822314172,-0.013414376657323078,-0.019432655766972957,,0.060152435608279105,0.01544796867726824,-0.03255238897628528,,,0.053725196584854855,,-0.013137786245513242
ANGPTL4,0.01994645684601441,0.04699554157116596,-0.039607442639808955,-0.0844500822512301,-0.018582934268206484,-0.004463107243688526,0.03179694463019292,0.0662434858637462,0.02819288729979221,0.04801582880747445,0.13270853382180448,0.018285537138410326,-0.08200353330148273,-0.025089441231600864,0.050322856642532415,0.1568692163819494,0.06627541345891136
UCN2,,,,-0.012658160777151456,,0.04830649277074967,,,,,,,-0.035531934748312344,-0.027194776653902304,,,
OBP2A,,,,,,,,,,0.09684107431307187,,,,,,,-0.018593417586730204
COL4A3,,-0.0325123310528653,0.01089393471871851,-2.826093887636336e-05,,-0.02212392788014652,-0.019298536987485876,,-0.014799237051732361,,,,,-0.012388417330042645,-0.02314539832419009,,0.11045524563567283
NRG3,-0.02743491823154907,0.04096640429688731,0.034331759681897535,0.01523557148581088,-0.060332061090085126,0.020930485800724572,-0.010998269968855463,-0.0361940929835611,0.02957631212858624,0.0396384849019716,0.10236325025112748,-0.03910068421556344,-0.014897936586833256,0.029547494226625302,-0.021818252526926155,0.037593687829603456,0.0166257903617508
IL23A,,0.02765561592885754,0.08280312601209094,-0.019915009735577707,,,,,-0.018005809391222108,-0.017630355474166026,0.04022867935884587,,-0.02054929957642091,0.06320022722547886,,,-0.011067784954474325
COLQ,0.07552561914639916,0.0556070728031018,0.0020373250012143984,0.02134347535281195,0.02218412932642871,-0.04045520734116503,0.037747171082604246,-0.0424954878151396,0.04203340926370633,-0.03024673123157339,0.002876605709822326,0.03378966008635319,0.08262225044924316,0.09415464402238913,-0.01849753248395744,,-0.062104486961212506
SCGB1A1,,,,,,,,,,,,,,-0.019687992947697366,,,
TNFSF12,0.009601460430368728,0.016039146049258022,0.001058486042476533,-0.01087085463260164,0.004649142531776562,0.017330714683737054,-0.019571307380027145,-0.049320715689582,0.015429656019496078,-0.015087957374242253,-0.01617954653914597,0.045610072920967686,0.01781693067638,-0.01756634760848974,-0.020758987368295834,0.07345258351856779,0.024427926516541423
DKK2,,0.003799233177727374,-0.023631451901041184,-0.012844775418289708,0.008208386269423981,-0.01753435078465641,-0.009230518524621088,-0.03479281405804243,,,,-0.02172564640266613,-0.02425702145027666,,,0.06478443120350928,-0.04158381871894735
FYN,0.04523673925874644,-0.0691362671294888,-0.06178392074269633,0.04899100987289805,0.04474885778045199,0.026342670761259075,-0.0014220187198323965,-0.01655140906532099,0.007084324194282346,0.05879988910694229,0.08173225645945562,-0.054594421265019226,0.046657064219562006,0.01435865876731934,0.06431970169269502,0.021477718481880962,0.011771055618394793
ACE,-0.001988268820760079,0.03147559678459971,-0.015849560358030517,0.05020294100924149,-0.031662458494418504,-0.02301327860015312,0.08573129563473902,-0.03083561321630451,0.006729033912512464,-0.10683899809580283,0.01742189110228847,0.06206068884210117,0.061624712560905376,0.014202673720670975,0.07332636191181023,,-0.0305642218648543
IL18,0.07178629765489236,0.012998632790581265,-0.01857609340858142,-0.026342699464937103,0.04014325343031147,-0.013027547698961306,0.010223165273031787,0.016574464273694786,-0.008526422302293174,5.3047182937905833e-05,0.07239266821083404,0.10655123322767683,0.1103948464635082,0.061013780050833966,0.00679231964862409,0.009906273425184313,0.02007476901696735
PPBP,,,,,,,,,,,,,-0.025160641135840645,-0.018532402711610052,-0.02547599897388043,,
CCL27,-0.017205354254069143,-0.03390037256671935,0.053160339816383365,0.009137283757118557,,-0.024530188744532843,-0.009508762129278705,-0.00010778016255193298,-0.020351115905080902,0.08146573301949155,0.012771756725984804,-0.03910069596794144,0.050862058439562687,0.005559480803886763,-0.027351830522641545,,0.03460819746242586
SERPING1,-0.000837652483742654,-0.003404503033929051,-0.012056638804970458,-0.02905321990775442,-0.05404838343901956,-0.0036428720794902864,0.01746250364393684,0.06014033627853535,0.02630673708146254,0.008654720674812166,0.07118755963984875,0.017136755079996274,0.04854350826523163,-0.018750850780394814,0.08132473815703697,-0.010991549878615222,0.05439796914729106
AZGP1,-0.044200450190534146,-0.025800598601630486,-0.0455084489937278,-0.038476331590439415,0.003073032217373583,-0.017833957519434042,-0.018347217761485464,0.051478950900032926,0.048621629601073406,0.10545464461734028,,0.08590586595882309,0.050310554688708924,-0.027324859511302643,-0.031801582600425655,0.0027054960532713747,0.1315509473600466
INHA,0.09316844643137649,0.008077544403550374,0.07918386802403943,0.06295280094861636,0.11221759572653048,0.02250337697321989,-0.014650107821543485,0.05446607660376164,0.023640641449744447,,0.02083573001539293,-0.03181449102322991,0.003916243546851406,-0.0036483334430989075,-0.022127790824399578,,0.10981012644281658
SEMA3G,-0.026104251577867856,-0.0298212481271148,-0.00010837771571417301,-0.02386388163010026,-0.02950046799029195,-0.02712181995800017,-0.00202861864312545,-0.0269013225686372,-0.016700017929644425,-0.04553392634436963,0.01387129821772483,0.03576044970970828,,,0.027695154514739296,,0.012808397799590586
COL6A1,-0.029141943596426714,0.013332199559928804,0.020933109016108894,-0.02426439032042779,0.029620773592914387,0.029471160508289133,0.024396760129764244,-0.03218763789227002,0.013377777761154973,-0.050581990180238,0.14541954238725763,-0.055489561203419725,-0.0358526648884128,-0.021863298262716668,0.09811400723914442,0.16790435568191597,-0.015587322199309384
FGF17,,0.033065267352958595,0.023112378922603944,0.02474754573386448,-0.02358129275368337,0.01980782447431209,-0.002948678084570265,-0.03427915510002229,-0.015536931969019003,,,,-0.051982865392721574,-0.040171100429439346,,,-0.017713824236378024
TNFSF8,-0.018679884414998092,-0.01632255386256168,,-0.016147337653740348,,0.0056831364457725,,,,0.035190746325163946,,,0.03559133003929775,-0.017149203435796262,-0.019813005975062806,,0.021747389669278284
FGF20,0.01168061904428433,,0.029893513281074202,-0.03181778540186766,-0.014776061665140455,-0.023009355882059723,-0.019082612273465686,0.03274233418044018,-0.014288002103660824,-0.007523876509305948,-0.007764141074164778,-0.021376268837707275,-0.014417123790347534,-0.02676426158735408,-0.0006440536260916619,,-0.030495579953413298
ICAM3,-0.04326066888884174,0.05089450758461038,-0.015184714864145826,-0.021951697866469073,-0.008759496805912152,-0.01634961019415906,0.01665926322529198,-0.036457543836117226,0.016883419194714568,0.007077057869143707,0.031156714416883353,0.01680606000547853,0.04799593702585751,0.026498528124239414,0.041662632807035756,0.04644230529900305,0.01254322431112116
LAMA4,0.019715660831776727,-0.013553277219931548,-0.0020181596233311027,0.024622376081129594,0.07142842667365107,-0.05852814320829869,0.055051376126970794,0.022131244927237288,0.05490908561663459,-0.06512431517986422,0.1323874817996089,0.045350663220019474,-0.006187607944672256,0.006724257685155059,0.04289906015583396,0.027329292670759307,-0.07105233203819467
INHBE,,0.04188490686151049,,,,,,,,,,,,,,,
DLL4,0.05325087997784637,0.034135405056295594,0.04051414909244039,-0.016973460452603693,-0.05373987583492602,-0.003681905880273891,-0.013314960850277158,0.05673184001325182,-0.018545029967685124,-0.04031761708505531,0.02075301136410163,0.015585155737329276,0.008484468458292958,-0.0158339055332618,-0.03196399563167719,-0.03627720670606737,-0.05275054376283618
SEMA3A,0.029234470203887763,0.020845073936562326,0.008217062496012022,0.043346501313110686,-0.03820616244273933,-0.008277090064499937,0.014960371162835327,0.014543468252364897,-0.023248019062132756,0.07778594451823902,,,0.04524152994050773,0.04403639841660655,0.042393472950008705,-0.0006514863266124687,-0.0271209294342571
RLN2,,,,-0.01629577593914451,0.0034659175517949927,-0.014262695011478713,0.016512735360544685,-0.025165739574784032,-0.011256683334443162,,,,-0.018878706262877958,,0.11105372762134237,,0.00039518997218643205
C5,0.008868821360953938,0.07894960080587474,-0.0006152823782294017,-0.0022299861434319653,0.04040505180095199,-0.04073606271953992,0.019836231133557307,-0.04010180999778757,0.013736089820784628,-0.05685415960524129,0.0035646548769880703,0.02908519939945773,0.09302548765430331,-0.046176622300003085,-0.05832637564737274,-0.06347919499137578,-0.005869161579778959
COMP,,,,,,,,,,,,,,,0.06175168064019665,,-0.008104478351141002
EDN2,,0.031086896643925575,0.0027681720601809355,,,-0.01731966472190375,,,0.017274066333175592,,,,,,,,
C1QA,0.007946384311185974,0.02462777769750685,0.0009923167773944748,0.03231407293152849,0.03987239011304656,0.0020634977060866914,0.054023850772351695,0.03395796592328317,-0.06474052816066213,-0.10047959321076858,0.007625920358586901,0.04976809932412572,0.08004228793301245,-0.024361970866697478,0.0808609833500453,-0.022705893267121163,-0.0034125274623976807
UTS2B,-0.01584092984064183,0.0497056327367666,0.11496320876834716,-0.0162957758455234,-0.012920983231353414,-0.012328566084821505,-0.02320029178954672,,,,-0.03297605572974042,,,,,,-0.021782765148672233
COL9A3,0.03213217783686008,-0.03463775375806595,-0.04041486197563856,-0.012212441627227707,0.05786858198382412,0.01736820712300895,-0.008287333297524933,-0.03171692112766569,-0.02564035041115251,-0.02346499177124629,-0.0695455221848527,-0.05124706060901186,0.057522970799972394,0.0956490783855304,-0.04420423776051503,-0.057490857630238236,-0.0382447392285316
DLK1,,,,-0.027122532472902937,-0.04772505048829257,-0.038041715201693624,,,,0.1172004541682469,,,,,,,
HGF,0.033713270606394764,-0.0038205417412202126,0.04517188272400747,-0.01613658773991732,-0.02148567722101318,0.0146228730868608,-0.022970945202646465,-0.01012608837003789,-0.017145179764048165,0.004839932018650519,0.08610544726344617,-0.03672494970252676,0.007933182833756831,-0.009859714164182815,0.04570168281346994,-0.07813654482032911,0.0509092460600624
P4HB,-0.05112603996814359,0.07535575922114782,0.012121054029203283,-0.004047367873636057,0.03390784509856511,-0.012680846210184017,0.027877172924876757,0.012690388430551675,-0.013093375491288528,-0.07752146348159812,0.11105124853434233,-0.021480867666564877,-0.06021445597199502,-0.03890855570912778,0.02881186440457782,-0.09273765834504083,0.004858255185747385
ADCYAP1,-0.017423046959755925,,-0.03190423347045753,-0.023487595284472695,0.011951434252290522,-0.023641956042598198,-0.018197074334296886,-0.04650626685957857,0.003793177194828415,0.0649944573836256,0.08815797478007313,0.15349318936025222,-0.0006663983616453738,0.055467093999417426,0.037827549604129304,,-0.031319296025411024
GREM1,0.10135946946502894,-0.017552883821539973,-0.008661907127235437,-0.0140846591577507,-0.0352405513080077,-0.02336098723658801,-0.010796928012538426,0.031177173507015467,0.09968361234923122,0.06247902111440487,0.046291153734528495,-0.011108942131331389,-0.05957007787536346,0.004766651704090481,-0.044573094162891486,0.0919445722263357,-0.010198137295070488
EGF,-0.014121408229078505,0.01527896311855394,0.05005079461999491,-0.007545577856445284,-0.020678361945001934,0.005756983635081241,-0.016549542496107125,-0.02793814205541163,0.04824152795994878,0.011077145366184702,-0.03473158161897977,-0.030551960603952873,-0.02308233203222836,-0.01494733177840798,-0.04332730930747606,,0.01181204168363575
VEGFB,-0.02287145387432354,0.008237665871473208,0.013888928936806894,-0.07763680549807063,-0.038779976905950725,0.03225181144167926,-0.02276854645317189,-5.2043461253432784e-05,-0.05552069139124007,0.02443397801241334,0.03706351617716648,0.0006983140848059963,-0.013834900902986409,0.025236990388023052,0.03633275848324462,0.0034525319371505525,0.03984322008040704
FARP2,0.04582186864317701,-0.02514984476803339,0.009962525167833875,-0.02631206969973701,0.04147427234653688,-0.036760288944291356,-0.03242609301039287,-0.02334343976495168,0.016953807821431945,0.04846757324276192,0.022481826465788578,0.03303002619220215,-0.016535589009150843,-0.035461951245656334,0.027568330765948106,0.009779359221299902,0.03433638746284357
BMP3,,,,,-0.020159262585173823,,-0.01512988025108594,-0.021326137661293754,,,,,,,,,
IHH,,,,,,,-0.01956369666441013,,,,,,0.046672349544199854,-0.018233266841261284,,,
LAMA2,0.0033600662290904294,-0.03669129779266872,-0.038954792889510134,0.03420772454886611,-0.033507460419827356,0.018517393923630866,0.01779661715797533,-0.029698285573689035,0.003951664421065912,0.027152537105872832,0.004749683334602961,-0.052074914239645546,0.085619372955654,0.04139229053756526,0.029799413152946652,0.046671289214982814,-0.009347521471206887
SERPINC1,,,,,,-0.013190451987430006,,,,,,,,-0.014947332967501179,,,
NRG1,,0.06958582058840991,-0.020230042113707204,-0.018092220299200934,0.005839969710591723,-0.010393426492897857,-0.006059993154495383,-0.015980716358303525,0.14688366949266207,0.054889550854380374,0.055258302982470475,-0.036503164568528826,0.036508742724984784,0.045072088146944425,,,0.07434921218401579
SPINK1,,0.09132608486945314,-0.013423652961430995,-0.03225649128025786,,,,,-0.011256683334443162,,,-0.023074924161510465,-0.02658536923526561,0.019619713057513383,,,-0.02849774116078017
EFEMP2,0.010905757720368094,-0.051992824874484575,0.014997161519294106,0.05480554827391256,0.03926979284929467,0.02840387400840755,-0.0013360206772663388,-0.028099953021049902,-0.031608954558036896,-0.025241655939926128,0.03213118772846862,0.08341941445952632,-0.051391562727457825,0.038571281237244175,0.00552005105364151,-0.020463099523480587,-0.049022809509101546
SELPLG,0.02450512571018944,0.01552647532053288,-0.0019107117799312423,-0.03075055144881679,0.036399194814709906,-0.03241158309067139,-0.02762256304607244,0.04308822864830617,0.017178690193396136,0.05606526117244301,-0.02532823981287734,0.03957999119368548,0.09780993752310288,0.06106261650352127,0.030357478782072133,-0.03034794998067142,0.013300009211312717
GDF6,,0.17435443498317774,-0.028699783420261662,-0.0019408929653747433,0.0028082809767556428,,,,,,,,-0.0017627810565845965,0.09424424259263589,,,
HLA-E,-0.031153867892758594,-0.034639302681586694,-0.0059996931450586365,0.025277689243425754,-0.004928615551169557,0.018474743992542755,0.006661737481715839,0.005317463786314686,-0.05401051621294527,-0.012650582689004078,0.01865171873449006,0.049154235495475186,0.04997204955950641,-0.05797841749119303,-0.03162938021085959,-0.08256347671449078,0.007200868186384475
PTN,-0.016363470891719082,-0.029511551519335558,0.0687338460596799,0.030052430680551984,0.03546531243196445,0.0031010475452812967,0.023772053789664287,0.05556803215549787,-0.02897202155474157,0.08562666680266476,-0.015555884546615873,-0.04560210583361538,0.021103457692976904,0.046651140351528696,0.10943706439260016,0.022594124972408616,0.027700842340450525
CD274,0.10992751200010602,-0.021742557888259025,-0.0455269519796263,0.00731225075069706,-0.0020304448238583016,-0.00401875769302307,-0.012807165054967058,-0.03563591651966384,-0.018525587822514237,-0.057684506641962896,0.15258188395603695,-0.005348597113765384,-0.001520106770663905,0.02022752010640817,0.05316415295845305,0.11344700263594121,0.0902798482474633
FGF10,,,,,,,-0.012062940130453472,,,,,,,,,,
CD14,-0.03156056563707324,-0.025363328875822117,0.048886126185099146,-0.014817089287851463,0.028649835841652354,0.049819843754390865,0.0230912360299159,0.054647284549900886,-0.014872832605646584,0.0024080184431294178,0.006917214721361614,0.04578186827721789,0.06927541136267241,-0.031163768227234757,0.015388946704517369,0.002453662575996245,-0.009568270749996086
SFTPD,,-0.02231521039823848,-0.027279020702021883,,-0.016051499292612466,0.027443093175677988,-0.0006776521157510893,,-0.00031813540294875893,-0.04260955662651565,-0.08739538610847986,-0.012014233624417217,0.06844613401026924,0.10178345657143908,0.034452510770389896,-0.052180027044783237,0.051323101123663485
SLIT1,0.03798786499846202,-0.028620822536312308,-0.018818114496728818,-0.03242260360230735,0.027606287184383762,-0.05766212469672343,0.006685722156550611,-0.0723222978243913,-0.003083954356474994,0.09287507067602173,0.09394503747445776,-0.0067450740003555205,0.04805024122914861,0.032901068495294304,0.03990892915942657,0.020474508663284353,-0.008263797602559369
LPA,,,,,0.10136880280489646,,,,,,,,,,,,
CNTF,-0.02043194534220548,,,-0.012844774097843799,,-0.011243783148761307,-0.01079692707938541,0.09236594030588359,-0.013070210598326307,,,,,,0.004748264698712139,,
BST1,0.08991842604823838,-0.01775041577035279,-0.03965178906960785,-0.04747843260370433,0.053039844655731236,0.033427614297975576,-0.006046489277682715,0.06560176180287705,-0.027209933920541017,-0.017899112137341522,-0.02444446475874541,-0.012850935527807921,0.04647730592726015,0.03324548098371741,5.050419544499136e-05,0.11587774259214356,0.013752127351121695
AGTRAP,0.06758980183191378,0.047777817982861556,0.011662872472079814,-0.028217595519499972,0.013528560068880759,-0.013345150554756815,-0.011847463975565183,-0.003960162324249822,-0.029788626362613323,-0.007864942434594235,0.04681400903322994,0.008444516051594908,-0.006212852709238793,-0.007543758075800058,0.047011514618527955,0.10169358916193995,0.032935321526653634
LAMC1,-0.022447706266011985,0.06552340682436486,0.048480229369213125,-0.002939463528049058,0.03583379178419872,-0.010257025085637339,0.019120334091719104,-0.025416717444847244,-0.010069056691824712,-0.02511004923313231,0.13557364421304804,0.051598709188987665,-0.05306786339542844,0.0432308270669719,0.06306977796344783,0.009267312887132156,-0.02302570443148282
COL6A3,0.024206524068933685,0.03578479620604294,0.0051850657619375,0.013995708440327317,0.03262745951776889,-0.011020348988537437,0.02489244957727912,-0.019869179470035244,0.007275286860418139,0.007321439518614212,0.08064354504270593,0.054343190787766574,0.026640749647324238,-0.008180674297775477,0.010655189027785998,0.04028764584084736,-0.017249888763925143
FN1,-0.04856416364262472,0.031594058013918354,-0.0035742567495015685,-0.020506240264047036,0.009162791741780975,0.03242636994163265,0.06648234187535952,-0.00845952286247193,0.034665280676720873,-0.05607227516095492,0.10312744878004727,0.02976155643788873,-0.07711548840567771,-0.039837305562255204,0.04230506507119284,0.06120781424486897,-0.059760332955008454
MIF,-0.007786120612882781,0.016712562767207003,0.00812604802222471,-0.041808329211454186,0.06455980002439451,-0.0068811328002115315,-0.013483383595469162,0.038300340044240946,0.0267057103059184,0.017909447463611554,0.05736246904707408,-0.047521728049492784,-0.06927207217044375,0.061658708244088097,-0.022833557653111746,-0.03397120941034391,0.027445527195384165
JAG1,-0.033654903034766405,0.03419778167551866,0.07727347769488233,-0.03990780469653246,0.0486731541885149,0.011579852219009994,0.04453808165732628,-0.007138552551258698,0.00831571525611767,-0.013634931606348589,0.032313799042523544,0.05908673894757045,-0.01584716567704599,-0.038056997903501706,0.007440320216929215,0.0192474553123814,-0.022419818880865364
NID2,0.04745362302346427,0.058727271591945324,-0.05237866262061987,0.016502195289232992,-0.0016163472822339228,-0.029596781987213053,-0.03359585167303824,-0.04336881526082476,0.0803686694546656,-0.06388623255838573,0.1588525960931975,-0.005582613404462791,0.017468793446931793,0.02934732768629892,0.006137173202460031,0.049219004909442594,-0.03764123507988676
EFNB1,0.00619002420834437,0.01502052612883947,-0.00508475467729928,0.018664877398137176,0.006265440648881253,-0.00297979905593416,-9.665835741175982e-05,0.008057283210022121,0.015970601507350256,0.06346276197794405,-0.05065268045466698,0.1030460482215157,0.01713130206396689,-0.004926591365293267,0.03242443099036075,0.12188476521852355,0.06457933069774072
COL4A2,-0.022393164192978536,-0.0072488406158185475,-0.01081250516482049,0.011955488400587915,0.01171647420778881,0.032188731585595626,0.04541123020689124,0.012274828838352802,0.047360766984143425,-0.07409593329866934,0.10094132542884088,0.011236705397522745,0.03025322131229696,-0.0075676986247022555,0.023291195427052585,0.13286228096072042,-0.08507949959727838
SPP1,0.013973452613701578,-0.003843135016989278,0.014164738239294058,-0.014014724595218032,0.06526137991638488,0.02781964963831885,0.01979039143057893,0.05274887500442739,-0.030634811476918645,0.12307624658599756,0.016250043306737683,-0.0012340758176435356,-0.028598021245990576,0.057548887928319345,0.15187228050390647,0.05979936017563807,0.017666273698899556
PODXL2,-0.040605740147922974,0.015564175603527209,0.023691968017271085,-0.02925466936139692,-0.024143308192812598,0.0065667419174385835,-0.023923195807185636,0.009512957986679803,0.0014881353528382172,-0.0837275758931835,-0.10984304466807646,-0.00078732242914083,0.04428166322273903,-0.016592188370868628,0.028941436974383776,0.03604144301310425,0.025147325931075205
IFNE,,,,,,,-0.012062939189260304,,,,,,,,,,
FGF9,0.029979629400271122,-0.01904162189312988,0.04225252817958072,0.02441613076424437,-0.027176975740707526,-0.015055551890406482,0.010690755386751568,-0.04724884351653563,-0.02440873712732194,,,,0.08064059017338518,-0.0046309776922435555,,,0.0001669495888660504
ITIH2,-0.05424362799682038,-0.016322571240093238,-0.0044855775913614565,3.8673719087207274e-05,0.05352608499149103,,0.011615427358498711,-0.012159679381415723,-0.018319240961574397,,-0.03811518923151653,-0.01890781870637373,0.0539051118457938,0.017975766664227275,-0.03438457550834327,0.08300612043294096,0.05067529578306698
ADAM10,-0.009297027684266183,0.007960597459126226,0.010823205139300298,0.011984760617817409,0.011952439982880238,-0.018785469926163718,-0.014609664614604305,0.07833511602773732,-0.0008036807154140926,-0.09179969128980704,-0.018387129341577164,0.0042185897863860795,0.027491327137461826,-0.026875718818185203,0.04238471017034225,0.025889875153329803,0.0063040049562610185
CFH,-0.015993407430332267,-0.01976555038981498,0.024568319678298246,0.04113984308043924,0.045609614022026575,-0.03179855537582661,0.06369764703705226,-0.03699170781687279,-0.033874228950509976,0.0005175974932717669,0.021627961388630514,0.03801117494443573,0.08299381919735711,0.06796115100817607,0.04421223763378822,0.10842499735984659,0.0006582834507835386
COL4A5,0.02723955957801054,0.002964281321537471,0.003302562916413022,-0.03687916700667539,0.03583444676099737,-0.045379600055095545,0.021840995732658238,0.009625373283251111,0.0773328789730022,0.03306681992999945,-0.05536385604361676,-0.0756713910739278,0.09788397264381592,0.07299361898518278,0.01295420906774987,-0.03661021919717214,0.059745025851123644
LTBP3,-0.016148531186732873,-0.029278261707965318,-0.03887334971442359,-0.009601864706325599,0.009146267604139688,0.0018885781232900404,-0.06974135184514205,0.02066371661332783,0.033441970362788884,-0.06053615264119503,-0.02721835566014232,-0.022761260137289168,-0.02067334096649039,-0.033883055770632664,0.07621163928529223,0.05858476902904721,-0.00490344024443555
GNB3,-0.029130251583888652,0.09151903083830974,0.057494080365499044,0.0478865833869247,0.035627073370755845,-0.014910957643290949,-0.015967243080447772,0.014477359377152808,1.0397430841280625e-05,0.05895969733294663,0.0875471904884273,-0.041921345303510715,-0.029552689882411297,0.013199210116872407,0.09439143648644972,,0.052081778432495736
COL6A2,0.038413352239404654,0.05230690636445947,-0.0002799580895555504,-0.0020643820587975792,-0.032890832056982885,0.028082535248492937,0.016047683668554875,-0.014125696042673039,0.004280906199815414,-0.06964095092426263,0.1886216533779509,-0.05325214080084818,-0.03784562750958419,-0.01715966803629847,0.06396206622220164,-0.01769006054144964,-0.05373011631233949
PLG,,,,,,,,,0.00438700085774026,,,,,,,,
GDF9,-0.02005462840267389,-0.009872737138789604,0.057477921287437755,0.002043518698004376,0.034457530015649225,-0.04192655853522592,-0.0165495424080232,,-0.039588571260999864,-0.04345266330552567,-0.06487610200191028,-0.03029423858901577,0.04335101003892915,0.1012119777334473,-0.02997036275640613,,0.03131656276830645
NCAM1,0.07006474114233276,-0.08817445963021511,0.02602831395228081,-0.01798403668462775,0.04856498301352343,0.021122739716367953,-0.03197029067785095,-0.03641673434184613,0.029613431106398486,0.03126670095339593,-0.02259545284514707,-0.046745166874773474,0.04148016853870694,-0.06026514777715647,-0.021460759471331876,0.08961671410460298,0.04700219828298716
APOC2,0.023197789011896123,-0.017306724533679773,0.03577606991239928,0.03607658255053793,0.06967078335252475,0.020367440104794073,-0.025981830592814385,0.0713998334068765,0.012945679064877468,0.07439793941906268,-0.07592011934118635,0.048795248601489205,0.0812210323540831,0.03379383400181091,0.09714900132796284,0.060887012735063854,-0.03690905290552037
