,UKF243,UKF248,UKF259,UKF260,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
CXCL12,-0.03516169639082304,0.0012405993326502507,-0.0362366400569247,-0.025754697629527222,-0.007517286538442415,-0.11145916809101315,0.11307189260330555,-0.04858299960977198,-0.033207258570541805,0.005399895692202053
GNRH1,-0.04546692467191591,0.039194687080907654,0.05728199326163764,0.11010559795698693,-0.04380077132897481,-0.04197850965841221,0.0675295313344048,-0.014299300611016377,0.14714214134474965,0.11535945470549956
FGF8,,,,,,,,-0.010529960845205168,-0.020997341080485406,
RIMS1,-0.050845509505836134,-0.029804943746017696,-0.02703067185164423,-0.04595430445164275,,-0.06081423873544328,-0.02393321502655648,0.08197977877317825,0.025106614732756796,-0.03006443604828618
FGF14,-0.023176179748934954,0.003571331732958902,-0.013511985037857185,-0.027885933781775386,,-0.10337361839634147,-0.010639756300776826,0.03322051778561786,0.059211603911076154,-0.05079585184284281
IGF1,0.017041470852897395,0.025138758673020768,-0.01742149153371778,-0.013603746421677068,-0.0017964081019497978,0.20418657403438376,0.02800472826956682,-0.0183165295908181,0.06038880778601517,0.016519608336800214
TNFSF10,-0.010305193803470813,-0.03825326953761652,0.04858181197505588,-0.008239091865854664,0.08441296708073646,0.014918709428516468,-0.014856815216096518,-0.03920704201138578,0.11452052159385377,-0.07325951697959439
GDF5,0.04279403698495988,-0.033535450859869795,,-0.00451617212129594,0.012437568582882228,,-0.032578401051511656,-0.035370561401878796,0.018427141339555912,-0.06427698854454587
CHAD,,,,-0.023194462598203427,,,,0.05313326010343981,0.05250319344591556,
RGMA,0.015139597553515452,0.1026493178970092,-0.06456100060634382,-0.03310285615615964,0.06466602562170014,-0.062405698546539615,0.041374034634783535,0.05743646236827219,0.05637534577543307,0.06648499048999303
WNT16,-0.04454168248857698,-0.008359431847550471,-0.009941766304237256,-0.014271155400997921,0.03479971303913024,,,,,0.04097325615731038
CX3CL1,-0.053218936277923845,-0.035899568501548226,0.0027553095063080377,0.007931271139321664,0.05004331097831899,-0.08174218958125912,0.15818369518538203,0.04637023603479588,0.09227390749809293,-0.028965944432519736
FGF1,0.02807709164040159,-0.02765482239440398,-0.03261664057182313,-0.06172539024039707,0.030180474180993056,0.024854002914284606,-0.02928260136572252,0.08362710620575689,0.05484998556644475,-0.10035325867978634
ALOX5AP,0.042635296018448884,0.012734008224826168,-0.061423463634714466,-0.049050758473861936,0.00925780564096466,-0.08757815349195812,-0.06121493828823317,-0.003843329610381131,-0.04359704519616396,0.02631663508638032
IL1RN,-0.014441238588289346,0.0014388268104934526,0.006751395635533971,0.004377523632837099,-0.005700045365399768,-0.014705151719631058,-0.02729490405369266,0.002148437542548899,-0.03795890210374471,0.026439140934089837
PCSK9,,,,,-0.005914758059288624,,,-0.015517356242123444,-0.016129220787718366,
NPW,-0.05486156115183425,,-0.008768067202970969,-0.025931254357710643,0.055295208087411306,0.11474026260977357,0.051272727026621646,0.00843124073531068,0.006332510280665448,-0.06166130010536732
CXCL9,0.1121185201911709,-0.010388914635609045,-0.03433817546900596,-0.022759171924538756,-0.006668280447847391,0.09505864136554028,-0.04246304539490675,,,0.028127819031440328
ANGPTL4,0.08987821462124987,0.037181723006289503,0.07555122946418329,0.0507601231621591,-0.06316608083272664,0.13104457221027618,-0.006046389735242039,-0.015090733004726013,-0.08279525888394283,0.00041244785717267076
CCL11,,,,,0.03644155939448879,,,,,
UCN2,,,-0.020043856079594594,,0.018313273705983946,,,-0.02683115767877742,0.0014934909178401644,
OBP2A,,,,,0.0920522724012363,,,,,
COL4A3,-0.019693247654554564,-0.009938013537818558,0.009774298926194622,0.05203086689073786,,,,,-0.012763381502288933,0.11244429258611555
NRG3,-0.043138779761854526,-0.057724159738451006,-0.013453992174503805,0.04253585416833856,,-0.012839365619114475,-0.03701084439895578,-0.04003021621281861,-0.010646758818796787,-0.061730531223953444
IL23A,-0.023943579052750914,-0.04555952796996381,0.02364607196427035,-0.01910782704766689,,-0.034640379555147156,,0.09586550235781748,0.018211085443952623,-0.025216229534229143
COLQ,-0.034827939299072457,-0.0029682067462499656,0.041476366189677163,0.03681591635486705,0.014769996260459968,-0.054869495755298654,-0.006882755731079238,-0.027791615571063077,0.07143171724684505,-0.04880480078796577
SCGB1A1,,,,,,,,,0.18059908873913635,
TNFSF12,-0.012386095678428747,0.045362804851226804,-0.04544363609774369,0.01882243487496977,-0.002328473262949239,-0.07184188979279865,0.011613362927358123,-0.020275535871575028,-0.03330770645776975,-0.048170279491984956
DKK2,-0.031593583377562115,0.04844383287701251,0.00834990242606108,-0.015774615711911286,0.010397296595811257,,-0.028340073906777827,-0.018317155312821017,,-0.03184161586793916
FYN,0.0169055332859132,-0.004975093003189594,-0.028644738086231993,0.031432533562422295,0.07743998192030398,0.11724962499185297,0.0746870381437265,0.060118711566142326,0.08387110914233792,-0.005059345972488132
ACE,-0.031155547122187075,-0.057325788930180185,-0.03851169515478855,-0.0009317694755635687,0.04394828756764642,-0.023182319577163428,0.09574712304674372,0.002655074434097317,0.1115054800578331,0.022217930807938404
IL18,0.012267218127553686,0.028405947032094408,0.028048089672289396,-0.004092509394664026,-0.005954634322160429,-0.050275827197309844,0.019493421506055143,-0.0458194672807876,0.1030537021590246,0.008345632338661807
PPBP,,,,-0.014933127860992771,0.008597921966689478,,,-0.0189995038096522,-0.019093328845866286,-0.02105224535930667
CCL27,0.08270463001837457,-0.03021724670856632,-0.03522550316235719,-0.005479454304492896,,0.06430441379230989,-0.02241221146361799,0.044242532607680886,0.09915172355767335,0.10757698529087777
SERPING1,0.0458946891011061,0.04002858372739847,-0.030724698494045275,-0.00941881226667794,-0.034717153106667356,0.06866885516734055,0.005478617453848548,-0.013644951254640823,0.030097268772061734,-0.005062126801262139
AZGP1,0.005547208878666646,0.030787894099986914,0.07273101421302947,0.024582530531961036,,,0.005696913683309185,-0.017976525415248922,0.007321259427211826,-0.03469752017880686
INHA,-0.06115696467277174,0.0598315503662486,0.016299108120096883,0.06902116517907735,0.006309045472526852,0.015283764724440952,-0.04150049256045194,0.07761250719223817,0.06027022596860694,0.14958383384051635
SEMA3G,-0.04963640238800968,0.0018540010461899287,-0.021370867971990552,0.04608761819620375,0.02527505513011067,-0.029620585193110224,0.02098815983853647,,,0.08583640110344824
COL6A1,0.05468329304381458,0.030082014681861124,0.024705588987779224,0.045166530075373135,0.004558924032635426,0.09121926320001046,0.04247990994526979,-0.032571867900047145,-0.04780363085135852,0.025283107842586236
FGF17,-0.03593313849022719,0.12165822449677002,-0.03762200445311062,0.03132951140975739,0.09532446322344933,,,0.042379931586517955,0.01366552817404655,-0.03199263687942501
TNFSF8,0.07582668585349685,,-0.014158530865241133,-0.014933123990235216,,,,0.020642414252928138,0.1448614140878857,-0.023706540611937613
FGF20,,-0.01099132127343355,-0.04266021749112875,0.01975066446991185,,0.013952924360361553,0.07354661136989875,-0.0021633897666159716,0.06515562852981857,0.09792954619420857
ICAM3,-0.011650639728473572,0.017801450191854723,0.019067094228965693,-0.014118736315941833,0.036370506716049536,0.027439514219808357,0.010201626511291544,0.0389810104187213,0.023556059227234003,0.006614229815434557
LAMA4,0.03858106206410129,-0.0298905735969811,-0.03693172647514501,-0.04024035004789109,-0.010925026310306035,0.005442612602896302,0.054664113163372316,-0.06716459912603,0.041114687541014834,0.043921877685610435
INHBE,-0.04273240789907282,,,,-0.03266149067128112,,,,,
DLL4,-0.05966856772580914,-0.029286434878554306,0.0001767508346890557,0.03821847180689882,0.03384075825062571,-0.023717499059985065,0.07084573968879397,-0.006869725271544413,0.10470048186442855,0.007766057041175706
SEMA3A,0.014076073593949301,-0.0010818396372064903,0.019792193938648714,0.04613269569547673,0.01151169466026485,,,0.07047622969993524,0.0027965346399479256,0.05429716651454558
RLN2,,,0.01796229777704606,-0.0229050860446397,,,,0.01628934382691322,,0.07651491181474154
C5,0.060754730291021575,-0.0026243346124899844,0.023623450500400166,0.049217318279275835,0.07314713655163615,0.03432383977348219,-0.036207694428219216,0.05366311675294549,0.028127847971219862,0.010230586691110962
COMP,,,,,-0.01840116633316982,,,,,
EDN2,-0.03674358215672498,-0.03414069932022889,,-0.019639554512492313,-0.025885908348173947,,,,,
C1QA,-0.05758065306924855,0.013363163103217583,-0.06796861936368905,-0.10271412073073392,-0.005995104056014353,0.007007457076177315,0.0395360974853453,-0.05820874779964094,0.055202946893944733,0.039917579927137195
UTS2B,-0.029216166302208003,-0.017846594883225424,-0.025803921399275235,-0.01637886431323238,,0.0167288483391675,,,,
COL9A3,-0.025084357180206143,-0.013636783028119671,-0.035786079776837315,-0.003085893929160311,0.03904405880353196,-0.10612173423552067,0.04638970441537521,0.016962208523612802,0.060221133490146905,0.05579258645097247
DLK1,,,-0.0003697805931410742,-0.013339930567325077,-0.022763038666861635,,,,,-0.05842824685562976
HGF,-0.0592325551414738,-0.012642804350589027,0.041733348086556404,-0.060729219340228506,0.10254486240815441,0.08366114737408836,-0.017526435646917374,-0.023843648301608466,-0.005811223825452173,-0.07168092708261097
GIP,,,,,-0.023156448002018347,,,,,
P4HB,-0.04730541838160302,0.01751459503358594,0.055219513559825045,0.03954243726198519,-0.05665225432716358,0.004280379278742,0.024106037205319234,-0.05051244443296584,-0.0626822189008068,-0.022128782715171363
ADCYAP1,,0.0026418545641409903,-0.039029871873890405,-0.026958226998646233,,-0.004204221507095568,-0.03136127674831535,-0.008707450494879315,0.06208324199221661,-0.04248630077436308
GREM1,-0.029216148188101938,0.06563488985444432,-0.0223026777790406,-0.03265353535171316,0.05129770710860094,-0.02818805800650242,0.03025809626609122,0.05514511591219144,-0.04367511826600497,-0.06177689718439716
EGF,0.019163599326319523,0.002664535671052194,0.0071050177591447695,-0.030434362346837027,0.046684964628788767,-0.0247742310256909,-0.03985358159040708,-0.017430114479764714,-0.015399747429113386,0.09043620098438523
VEGFB,0.0765936357560871,0.03151043803742901,0.06946040942343823,0.027057854448183018,-0.05424422135931289,0.030959434453572028,-0.038920131814861626,-0.02446486997794509,-0.0548984548678079,-0.007211879606733752
FARP2,-0.02402367366750563,0.007030835204565381,-0.021163986579402373,0.0316890005810571,-0.006878617574913998,-0.024654755415113642,0.07418517652784073,0.07619081535651948,-0.00022331501806553474,-0.0037967571852622582
IHH,,,,,,,,0.07343247302427379,-0.018785138934874046,
LAMA2,0.08402299441919375,-0.022452777706998897,-0.009856802349327438,-0.06361752847714026,0.03252690309282096,0.03868565721591476,-0.042523420274066706,-0.006987545687796453,0.10175423304528262,0.027710080112244125
SERPINC1,,,,,,,,,-0.015399748654197248,
NRG1,0.008115779364879571,0.04701043644345102,0.0005306496606620055,-0.030205282577744977,-0.019833891994496748,-0.01577941651774349,-0.00028198818115653915,0.031718390370947785,0.017825561354173684,0.02883808213230405
SPINK1,0.017185279670364317,-0.0243881205727967,0.11786641447484356,-0.02670464315230772,-0.0440037565625502,,-0.030100142661359373,-0.039347461693577446,-0.002792146625804284,-0.05994987435847069
EFEMP2,0.046292391266238436,0.08555306896416578,-0.005170520585698813,0.06516869277898138,-0.04701085849278291,-0.019057188915236174,0.044723323003490564,-0.0016950749178570783,-0.005661602310277077,-0.04242031278402365
SELPLG,-0.008005206194925564,0.018808553260139454,-0.016264840551847813,-0.034451755888853824,0.01579512348526973,0.010461005821287278,0.10167320470675761,0.0025179618264635035,0.09673275266135288,0.011805905975121744
GDF6,0.00022884686771467103,0.024179829567773807,-0.028906878162142605,,,,,-0.0004265424336593026,-0.02730196423146344,
HLA-E,-0.12363862130455039,0.051834023633699385,-0.027526924739229762,-0.03756150254264533,-0.07456913408124394,0.055326745971939706,-0.016220075459314295,-0.0304904398845874,0.03349178608822626,-0.05345557236981264
PTN,-0.001127962239982001,-0.016570256990396583,-0.06283844460407711,0.0047372562626466445,0.045212518830043076,-0.13667886234948798,0.15222202201621288,0.051525257222285244,-0.013939925274489116,0.07266918414935206
CD274,-0.016408323293930424,0.00598310279266926,-0.0028646812900184277,-0.012506162060868315,-0.028854514505327035,0.07549887692408262,-0.05317250795132034,-0.024059907560051278,-0.041527514954057335,0.06737677531100734
CD14,-0.06475711328202804,0.05744524367617664,0.021926018450339098,-0.03132651022093011,0.003808700951142297,-0.07974281632001742,0.0322608753833634,-0.04989256252083646,0.040684328020917836,0.08823599693802694
SFTPD,-0.021958426350495667,0.0073790585082557526,,-0.016770282151465782,,0.010272577017498815,0.07388759181057956,-0.036719638305084484,0.014247443994032206,-0.016065959760432843
SLIT1,-0.027482494517632537,-0.025122602517833784,-0.07248851996423095,-0.06148725648288414,-0.018262971901664572,0.06676813755644204,0.052846821738022444,0.019299479561304688,-0.005608111373898736,-0.07908249910170013
CNTF,,,-0.020339353238174235,-0.014933125353177675,,,,,,
BST1,-0.017965401967011612,0.04092027405827156,0.018621848747908232,-0.010940592202057519,0.034383230746333544,0.08270969528671139,0.14037714768585846,0.04379323894433364,0.08180013096495625,0.027101792004392205
AGTRAP,0.04620354050670699,-0.015308761972752643,-0.014393359760731368,-0.020689185797041307,0.02325714208408794,-0.0809905551171224,0.01721634453585519,0.05016646449242907,0.010145362183406116,0.027912630763662384
LAMC1,-0.01441496797039537,0.0007979022564551711,-0.014185520497760897,0.0014164828323839926,-0.008488833748351942,-0.026073965789994956,-0.016099240865988573,-0.009378537969887586,0.04149194887911995,-0.041823564663019744
COL6A3,0.051880847527023696,-0.021877730163775904,0.036680956597828517,-0.036688971480178405,0.03925499333024998,0.020475759676692313,0.05683102958903443,-0.04452520569423106,0.020702235323278587,0.005622945715150761
FN1,0.11261193750864149,0.027576056925079754,-0.015604778104748975,0.02331428241862916,-0.003904667648193632,0.06470442159071006,0.0865978154539033,-0.04249133598144784,-0.03803743225611514,-0.04601759276289944
MIF,0.05613797168336698,-0.020179023758495767,0.07810750056157158,0.0070774578360892956,-0.06902747285747611,0.05338738356894866,0.032789505845937615,0.020992198438998154,-0.07851713547201508,0.0292806631570694
JAG1,-0.008582149353973072,0.01921822246064265,0.01574002408169152,-0.060079315857194344,0.0699665163166647,-0.04306511239217914,0.04486758565326875,0.0026331308881063363,-0.07420936732248794,0.02292507258634309
NID2,-0.019347116605060406,-0.010645514295921504,0.04178303285941575,-0.03433703163682157,0.03038589809820619,0.01129611335864299,0.019614798434775576,-0.015480299123177573,0.04820776875768068,-0.02182176496876182
EFNB1,-0.002871710367277763,-0.0025660152755007516,-0.017183334383806904,-0.033187567044110446,0.00928023658461149,-0.042216876657909366,0.0793229597361927,0.02713322743695633,0.031030417821522292,0.0720470860018824
COL4A2,-0.04713532148160073,-0.016447752363418864,-0.08510996469550018,-0.01153275547639927,-0.001378189756624406,0.03987110429795668,0.05935483995690627,-0.049990273265360353,0.046653906531579914,0.012124821477804474
SPP1,0.048051511171289335,0.08498645128756085,0.09892595017405742,-0.004524472478532873,-0.05765165252091204,0.00505794536639272,-0.0848386495131732,-0.07244394526193537,-0.07191620548323366,-0.05358914502090516
PODXL2,0.08180258348086644,-0.03502212902032676,-0.025924479437315212,-0.003435176555846704,-0.02334987076544571,-0.028936374113791043,0.07270774871527529,0.06065937106555825,-0.007046483354899506,-0.03480857643792931
FGF9,-0.060732156919488696,-0.03927025681163483,-0.015756673027467683,-0.017100750624079564,,,,-0.0017827451887375203,0.09482435086547378,-0.04359174425328173
ITIH2,-0.02716833683911299,-0.026854169383344804,0.01779671024375149,-0.02275917052077353,,0.054670957090209006,-0.03508212391599404,0.012145745134382751,0.10840088182685409,0.11358906670762095
ADAM10,0.029048374019377463,0.000778062758000394,0.0005083932087829506,0.023374206738445716,0.031561824645399,0.0296154033893108,-0.028200486939761515,0.005899690767360631,-0.005675052913361286,-0.051636129885251854
CFH,0.022153128364724536,0.014030319866274586,0.03067223611867587,-0.004919414009206906,0.0265019203298245,0.07247324518360575,0.030578127315045407,-0.004231670876558981,0.033758100071768826,0.09003073045811612
COL4A5,0.12685191380166877,0.045909841593944206,-0.02897020892115678,0.018755797341427453,-0.01879828703179792,-0.07920311268789139,0.02295598574507327,0.02333161285204177,0.07029463050293484,-0.02831728678057419
LTBP3,0.08135404648893275,0.04289591472085671,-0.010360165615864851,0.043006787772432435,-0.03235407930626885,0.041405403878948775,0.016698614530086097,-0.037520108623151145,-0.02068006335158928,0.02084264251877098
GNB3,-0.060285698021667916,0.017014036350529314,0.010282722851341257,-0.037605062447736905,-0.02766072913461955,0.051597932777565615,0.08347169560311152,0.04391050475252613,0.08925420640990067,0.0117082337253243
COL6A2,0.0410166108218964,0.03117006133151952,-0.0006690011995833884,-0.03970443503061127,0.024815619931334906,0.17040603764176743,0.0035964669157380028,-0.07736392953752319,-0.016200921201367437,0.012530430272174873
GDF9,-0.028207273066021773,0.004889931917431464,0.012010413248648728,0.12924892102619967,-0.025001902492649015,0.10913099324427997,-0.039517395462024506,-0.029233432763039833,-0.02520457163072145,-0.0026290822173735107
NCAM1,0.03248533236403175,0.006041083330259154,-0.030449114937894425,0.039880568039377395,-0.021837003820289587,-0.022097676613131494,-0.07692702851529551,0.07831120223512948,-0.03997385652743524,-0.13586514352269669
APOC2,-0.008120423083074067,0.0349872285749435,-0.029161912637241553,-0.04532927460113199,0.04218045169472589,0.02394186349732091,0.04806677310338902,-0.01788616645116159,0.04575631950508719,0.013724043956980892
BST2,0.04000523865399371,0.06983201261616467,0.008180516275656776,0.10224663387874842,0.009098905233421299,-0.10685276442819881,0.044471021029728365,-0.014803772453257405,0.046154512846065435,0.02000927732078928
COL5A1,0.10921486690009088,0.014899162831271484,0.02441990088620383,-0.0010379018545529424,-0.023468100094678045,0.05128287653641034,0.10785494766049328,-0.011152676917952251,-0.013704405104491899,0.016352449774161584
CALM3,-0.05325014333185994,-0.05348718274379064,-0.045813387691558086,-0.022258697152761697,0.036702604550896856,0.06600757026390523,0.014753872188251393,0.041269274023927105,0.025654553780143252,-0.07882694780833277
THBS2,0.008696013331142676,0.04354130347105363,0.02908631821783034,0.08068365665189241,-0.008945644615183775,-0.027594004407793048,0.04525520353304773,0.017802506537063615,-0.04203564132942494,0.09218102065593614
SERPINE2,0.08186014358136746,0.03257795089977986,0.04250493897984171,0.06597588422790983,0.05321450274831564,-0.01417295781183988,0.04158113906232593,-0.016150701915285073,-0.0007999072301983234,-0.12307899537777219
EFNB2,-0.024633301416775787,-0.016843883839527354,0.01314161785008801,-0.06804344319466502,-0.0069157664856320565,0.015029918908750096,-0.03460332064153729,-0.04255587398553749,-0.0841561184793592,0.03499921671083839
PROK1,,0.07604031973404576,0.03749058505562179,-0.01637886656118372,,,,-0.014255842257724603,0.006941425349035878,0.01928194135614389
MMP9,0.11637386257192157,-0.04641990795127917,-0.02921527833637915,0.023076691940294432,0.047023184352315166,0.0836828164231117,0.0031698038056635095,-0.0013326943824123116,-0.04378633494727904,-0.02122236158833486
DMP1,,0.01934462238893859,,,,,,,,-0.019947483890925793
NPPA,-0.017925082874274145,-0.029776632110001908,-0.00011201455139432186,-0.03784703993929578,,-0.040318894555412835,0.07041137800424208,0.027165091640623435,0.02114967568000886,-0.0038486463150933115
APOB,,,,-0.004679994785499888,,,-0.010231447104681116,,,-0.023511865155368825
C4B,-0.03946243543168683,,-0.03469762239027277,,-0.027234615539594012,,,,,
NTNG2,-0.003979990836308639,-0.006064625496815719,-0.0053433851934525725,-0.058772623732022855,0.007680133554650887,-0.03869933161257056,0.085599269505285,-0.00912046931150427,0.03037070981057619,0.022155109703706925
LAMA1,0.02500674266636583,0.07770870603256201,0.0075620731890856,0.03023344541488924,0.04026529113278067,-0.09053891757260764,0.04144760268875044,0.04709011139552888,0.0962842670828536,0.0714302457509344
UCN,-0.026292997190179808,0.00011922116692587989,-0.004144505346579285,-0.0104523199970694,0.014960023348521765,0.027320302059402155,0.10172098067273208,-0.03626887321081639,0.10834922555556992,0.052327144857345916
ARTN,-0.045132877242369335,-0.01406537896970792,0.01490069103173197,-0.01771332165310618,0.024243562136365703,-0.03415438804361847,-0.036373806296926825,-0.026831156977014603,-0.02678395883039942,0.04071192374395591
PDGFD,0.053919841711085395,0.004829030714513901,0.017792188503178798,-0.01263533638814108,-0.039269271109060304,0.007602628201745014,0.017017414463801346,0.017654651590970686,0.022656057309227158,0.08016275865764043
EDN1,0.024576351322520566,-0.017186378357717188,0.021284559072364036,-0.021933690260711448,-0.015344697418205745,0.11706028860404381,0.15713184700359037,0.07004771875282968,-0.0445701669989429,0.010655242639645273
ARPC5,-0.00993577668882976,0.020159084859396825,0.03233066599513867,-0.006312932785008602,0.029599475283406868,-0.1120975445568578,0.004771822811491438,-0.022275969856638288,0.013292038234241618,-0.02572781050893168
GSTO1,-0.03266450895267711,0.03883160879220478,0.002779957600778485,0.009882428030018894,-0.0249186564924198,0.044505078987246184,-0.033605092804942886,0.02008106690379187,0.011258451431855708,0.05566026311613527
PROK2,,,,,,,,-0.01238721236117043,-0.01733714235543957,
SYK,-0.015693438703235897,0.06921922585282472,0.0434284460992407,-0.01859243855956589,0.011532830810194017,0.016140707930327108,0.11802599443861604,-0.028531820087467102,0.07035223801785051,0.027159242396372695
ST6GAL1,0.00029290498159911576,-0.020935482992522573,-0.047076724114642164,-0.00285189927747891,0.012010387016708321,-0.063202662791878,-0.07538675731579245,0.03463551274266695,0.07630249610381339,0.03837622591761756
WNT3,0.04565585085637133,-0.06059460445084739,0.037116368842586865,-0.05572386554990267,-0.0057113168559297135,-0.06431253932153042,0.023959875380262837,0.11410171745296144,-0.029646059887010186,-0.062061165235190265
HSP90B1,-0.057913697323714,0.03298059416550343,0.0074343311874572136,0.03090678541287405,0.012934782661371462,0.10474465040803546,0.08134132622546177,-0.053619662678511704,-0.07824227707368855,-0.07386714077551496
ZP3,0.0030301191252290163,0.0007670189659108434,0.039238231432629396,0.0005303420666319193,-0.028665410234752647,-0.12701497794929145,0.09399205051603057,0.05566185559962509,0.044112356786393615,0.06056554078004528
ANGPT4,,0.01344469938931461,,,,,,,,
NRG2,0.00962267984379919,0.005877757829060788,0.061091405839410806,0.030692082300329104,,-0.04020653898583197,-0.008594891253314328,0.05997314671753788,-0.010739453063891676,0.024780066249133165
MELTF,0.02064606605510121,-0.04097985671060939,0.0002661264526626206,-0.002658464826431704,-0.09538517519398368,-0.03896625596204224,0.08180108200539309,-0.02615545033421262,0.07370779898556179,0.01502557574079142
NLGN1,0.08986080463175068,0.05034084329455084,0.024514902645399704,-0.020028240748736072,-0.03636780255701917,0.07131342319642378,0.0317962793916718,0.010188885765476621,0.015229828017532745,-0.012474057423094683
SLIT3,-0.061756725259545044,-0.048420062365546385,0.05403541337313671,-0.038898901781092746,0.019165500489965223,0.2051332046659992,0.03452488514141899,-0.04543299901639686,0.10671861034668481,0.0017847757478360456
CCL8,0.0011540785590094741,-0.005221700060034983,-0.017324135575548242,-0.029355155002976748,-0.031241702225791913,0.12361013963709311,-0.030100175864319217,-0.01049111692661942,-0.028888630841449475,0.0443812041141741
S100A4,0.04245424879563388,0.04680132682474904,-0.010396100169460154,-0.003918727434746205,-0.020270294153736594,-0.057912644999143816,-0.023742740209172598,-0.011549143434460318,0.02819119111006154,-0.03208084396488958
TNFSF13B,0.03540697462147441,-0.02517511890884897,0.0069713513360934705,-0.035614131145835344,-0.04835275486661635,-0.06798544903658316,-0.04455439465027308,0.035000178379963644,0.013459622309074042,-0.02278359161375136
HSPG2,-0.027431172087148452,-0.026761043789746485,-0.041572119756378104,0.01281272689039589,-0.07489993622549039,0.042714495290038415,0.10695001406202168,-0.009149322828418854,0.0594354568975906,0.03317496325111187
FAM3C,-0.012735383813848072,0.018357398260026022,0.009769249262773649,-0.025627055580469998,0.0029278950305623845,-0.008872063628150658,0.05722814116915009,-0.05625310830276649,0.019904000509380966,-0.06094613345346658
FLT3LG,0.07700992119517693,0.04260119698382413,-0.018137890442440453,-0.027883931285431596,0.08333389653443787,0.0365172333533312,0.06502925662442613,0.10134721825061323,0.12813019038334894,-0.009810928202574601
A2M,0.05162357071578431,0.0018813780633868717,-0.07640856659274026,0.026735715881744383,0.008822509115377353,0.0882789226210831,0.0389520161371883,-0.08130681262135642,0.06737277846932739,-0.04028746979115376
VCL,0.03365199872417214,0.012826082624523496,0.012945719827915737,0.01230670361038615,0.04146565688633559,0.01838899830916658,-0.042885574913130824,0.0023463777745298692,-0.03777090430230826,0.0020155522463022255
FGF2,0.015569530227352425,0.03904315368993221,-0.04589740842617708,0.030719459731736155,-0.022571902447033537,0.08651270489052587,0.02783889930052702,-0.042268259678861504,0.025435932994790782,-0.01945356743289506
AGRP,,,-0.020412421245142476,-0.014933127860992771,-0.025538263110907768,-0.03731638159347495,0.007630820210829242,-0.014687678035078117,-0.013201409911042237,-0.017549067970322532
CNTN3,0.014536814848764248,-0.04828085282517759,0.015613990704003095,0.041948179460659374,,0.026058640336485812,,0.03959605289666838,0.04293521016642877,-0.047239481315958044
RNASE2,-0.026026964427729962,-0.037543866311542516,-0.034191340255955896,0.02418215871329782,0.03403072630649569,-0.04859331910555538,-0.0296528873950592,0.0015984732498425173,0.05729331183338908,0.07020495147162052
ADM2,0.00944376389136099,0.008909686076620469,0.04298115027904105,,0.03737252211786921,0.010032243638086495,,,,-0.018783676180239205
GAL,-0.040578000020574816,0.033757359903231476,-0.0008527967891214285,0.043425184275155564,-0.029759916932560308,0.06667515434654583,-0.049895064407088026,-0.02154073488211987,-0.038747009555304815,-0.046411167462660635
IL36B,,,,,,,,,,-0.025216205659777682
CXCL6,0.03094408494735522,0.005606416313711677,,-0.014933119301716011,,,,0.008694701502982925,-0.029904575404610913,0.10785855204215106
PDGFC,-0.013263592293964411,0.06846161506425612,-0.010902528541003431,-0.012875578341549922,0.012672056063500659,0.06575594992801874,0.06241786513585191,0.042426985668482645,0.017607606377419663,0.005163390557116178
COL8A2,0.04664234695053379,-0.008512716571672737,0.03489344537499082,-0.014812549090519747,-0.018727296412479753,0.005414256079879566,0.02270776677103671,0.021483938286532597,0.043439576779771866,-0.039621086364062696
SPON2,0.06914071745218908,0.004111987287821263,-0.020450123257902852,-0.004607185530864253,0.020865897871848796,0.012026247651019856,0.1553443080728988,-0.0427596853065693,0.06498042243611055,0.06723081286769338
LCN2,0.051288547781990594,,0.02527879094720959,,,,,-0.031048008063827386,0.0017546891346731743,
SEMA3D,,0.009590350164500891,-0.013827225527245787,0.028507141695022,0.02902104671426108,0.008102373402119284,-0.0384938299155995,,,-0.00483249671592524
BMP6,,-0.004684041002581763,-0.021759034076447737,-0.018077660016471892,,,,0.008294197231082143,-0.020856377964439083,-0.019256954391523008
TIMP2,0.04635776236608914,-0.006846949186797289,-0.030290727125727723,0.019212351646740122,0.013016377994409441,0.10481881349680536,-0.00681982348871746,0.035257290223224005,-0.011935148843273347,-0.0726456710741585
EFNA1,0.056665192213404894,0.012476533554788635,-0.039891014199855655,0.06359273077935985,-0.006711056002215983,0.03210936474863151,0.06316919216178629,0.004298298366942556,0.07482773959174885,-0.0161099040545678
S100A12,,0.008894559639792816,0.022558575370781812,,-0.030950592750612134,,,0.011282370792185527,,-0.016499711227667427
TFPI,-0.018297287082182954,-0.009092531285022657,0.011102000345541124,0.00817628667836002,-0.008063347255483206,-0.06871564191115992,-0.007822740399044075,-0.0281193698548769,0.05903066136445136,0.021685557829098312
GPC3,0.02409535820113762,-0.06418178365244172,-0.031534877293294586,0.017412125693044702,0.03371820048708556,0.005418534689636773,0.04493412389930094,0.008481523557437842,0.08025271389108966,0.0444952853276108
NMU,-0.027803658652200292,0.035855734800320255,,0.03122533802466114,0.07563067553987356,-0.09575291327220668,0.1024177472217047,-0.033175044478460154,0.02109840710230359,0.010985636491091444
SCGB3A2,,0.0514055609799229,,,,,,-0.01778979080680493,-0.023913768558040668,-0.01925697162873335
