,UKF260,UKF269,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916bulk
THBS1,0.09305445778322752,0.06986841801147865,-0.01767409205901732,0.0747161083130913,-0.012639913001700927,-0.031103254305466805
HSPA4,0.005282220632767473,-0.031127831001030358,-0.07040261525766615,-0.038057107958896275,-0.05695859924488686,-0.016339057886323234
LMAN1,-0.0029192199634564143,0.053082064383462524,0.010676436045279597,-0.05476094213769503,0.033263763809333075,-0.0553824171101579
LYPD3,0.11592726802049261,0.015540827272399268,-0.045754364598394846,0.00991658711943108,0.10204244591139126,0.041200232820194624
APOE,-0.0522919390336657,0.050896229985152044,0.03782003127267811,-0.03837404637182473,0.04109781648466573,0.040252776286151266
SOSTDC1,-0.030158151288791932,0.046225170616714904,,-0.03564642220422242,-0.009605759408710557,0.08318976218800515
ANXA1,0.16818294606406917,0.09218664546096811,-0.06414187750325814,-0.06755256060711015,0.03426209691509248,-0.06315527969625102
WNT2B,0.008638157671856604,-0.01555663320637645,0.004885838171188863,0.009181252021433798,-0.004856492619056493,0.03856163376337861
AMH,-0.017175719510527095,0.05460127131497413,,0.07428535950632252,0.01848314824355186,-0.03698853841128545
GDF10,0.044269631930302776,-0.022194964836211833,0.09679959292235477,0.013964715468531591,0.0027575228074208777,0.018803847440530885
EFNB3,-0.06732164828774925,-0.010825227514018614,0.12713982317751613,-0.026850088180852456,-0.013940772496975036,-0.005521208226738745
LTB,-0.011050187322101411,-0.005486020931067895,-0.0643146305135815,-0.009800816963063744,0.04837639661890763,0.00622844181680889
ANGPT2,0.020458519751484917,0.1242701429652146,-0.011108376684206599,0.002039782040943853,0.0226577461101423,0.014885362024281453
NRTN,,,,,0.030962565367630444,
ADAM17,0.010703812870097851,0.07216514206209858,-0.033253789929676855,-0.03347591484750598,0.01949527917501491,0.024161436472176466
LRPAP1,-0.06084185555115433,0.011006335189659221,0.06458874695149659,-0.015203327602607416,-0.06208275773053948,0.0063043819036265
NID1,0.026827234898458997,0.10895731957276744,0.009956059558943426,-0.024386635143912882,0.035881642485217115,0.0069934907166451475
MST1,-0.02851057448129276,0.04851980513001515,-0.1068902493108473,0.09111253326431507,0.03157629106649233,0.0006892769320802455
IL13,,-0.013952280136252888,-0.037021282278768976,,,
DCN,0.10428590696831574,0.12323684101004714,0.024200240140999092,-0.007900315233127793,0.030501382534203342,0.05264336067289151
IGFL2,,,,0.024732956623375157,,
COL7A1,0.01580553839866964,0.09840158771868181,-0.03008021944712076,0.06231769646669653,0.10503427511027799,-0.0006841856844762911
CALR,-0.0095445170087757,0.09910971209068285,0.028808954097770872,-0.00590333986008408,0.016876795352896826,-0.02830731458360498
PIGA,-0.006086604831321844,0.058596749323841964,-0.06603008685956459,-0.013678662957848036,-0.003622211066305054,0.03774196895950915
CD200,0.010038669261233825,-0.03354977187864216,0.020888554395993058,-0.054174333480014984,-0.05749384251083866,0.031024564208686843
GRP,,,,-0.017596866352242748,0.0656906132236247,-0.02957895458173623
CDH1,,0.06147933627101158,-0.027836619995537236,-0.04917127031025772,-0.047194958005525756,0.017965717258677145
LPL,-0.0617993677902501,0.06936595171771663,0.049763449845829165,-0.004404273303994064,0.14241034142864684,0.059845544821542265
SEMA5A,-0.043029897485731855,0.05398608161120559,0.044825427966628084,0.01784071388231695,0.031591677132839883,0.055309718748402105
SEMA7A,-0.013987746982520326,0.007520307173600216,-0.007624475934065884,0.03155257105973457,0.015663382958543703,0.01624871753505391
SEMA4G,-0.03504782474105752,-0.027714794815403912,0.12913588964146905,-0.022030864506276282,-0.0010742731996663995,-0.04270039700156054
SEMA3B,-0.06484697105648339,0.05475003654041304,0.04740087745195793,-0.007311641242541739,0.029806473867226766,-0.02490587961042483
RPH3A,-0.019222442154230107,-0.021364363699743958,0.11951220546390784,0.03350215058500368,0.042047409597756234,-0.05667058112772685
JAG2,0.0328605677343584,0.022527943393241958,-0.015967689722645513,-0.025613902888302256,-0.006525148068896044,0.056269361855956025
CGN,0.036648777318264096,-0.015410106065616422,-0.08440819581879265,0.057696610883419715,0.05646984215679681,-0.026895757188628886
GDF15,0.01902631252375514,0.09645801510190455,-0.0009004732596762382,-0.03168010950960414,-0.009910830132346535,0.03316366228460762
SEMA4F,0.009952835665606912,-9.457410056850955e-05,0.04174708088354202,-0.04621068550873967,0.03961267020075164,0.02833258959202514
NXPH1,-0.053974013600260204,0.04479521990327439,0.028643638927934412,0.031715787629916906,-0.01461655602980301,0.031724656760045405
ARF1,-0.01613829744389013,-0.047437352489503974,0.04490319467878532,0.06213893291187123,0.016704837103571173,0.012006534959134877
EBI3,0.07090703151243938,-0.017757974116957988,-0.03743016646828395,0.024027024230359146,0.03154082258835725,-0.04432382077441509
TIMP1,0.047561993207881126,0.11317356909118872,-0.02798873093931808,-0.006342497821007662,0.03488870553988234,-0.06271728562168231
SEMA3C,-0.03890524452042568,-0.052339746184737156,-0.07962178469456059,-0.09274411891139915,-0.003126358971393832,0.030456447365031256
GAS6,-0.032994296835094465,0.04546502513926302,0.03059966636592947,-0.051615872569985705,0.008199796519940673,-0.012755475053403588
MEPE,-0.019771970108679357,0.046691103014500294,,-0.026815156869853248,-0.027501764896313254,-0.021965169273081203
SERPINE1,0.07191651957991652,-0.054959125036578266,-0.05930628779720911,-0.02134535579470217,-0.0028893712008371112,-0.02645147736221242
RSPO2,-0.011583037005661406,-0.04371880228029453,,-0.008841301736274005,0.0066016817778949705,0.015142301853562535
SHBG,0.005373523135262818,0.10334161164758729,-0.03529383868612259,-0.031417536126532995,-0.025860408047601702,0.03966184863171483
LGALS3BP,-0.03188760549757283,0.051571085192942935,0.11680358470660719,-0.020017596396088386,0.06367008081500086,-0.026919800547340344
LAMB1,0.12528895453718997,0.09896577104293758,0.0399278151382302,-0.005268063038837423,0.07727652148927043,-0.03661237755201004
SPTBN2,-0.05653089275583791,-0.0740516322727538,0.03500972675054543,-0.03994510633053492,-0.0010694917943811304,0.001528140784456762
COL1A2,0.013563148314479278,0.11715258979531404,0.014981030992712734,-0.01128416379710775,0.013441923694864745,0.018362591643752983
DEFB1,-0.0196501606850272,,,,,-0.024574777789389598
CEACAM16,,,0.011284288823871936,,,
WNT11,,-0.013593903629761976,,-0.03925703163280597,0.033335568243585315,0.0008143882306365676
LGALS1,0.08676039375143177,0.08748032497352179,-0.11864936800777416,0.01257081732033288,-0.01615708882125779,-0.08340237729133146
BCAN,-0.0793095995597487,0.015142471265123794,0.12599841352134775,0.0017902272280277635,-0.034257330984329364,0.12678989512313604
ANOS1,-0.026038245753403088,0.05449529337193768,-0.04576990108884222,-0.05150445232812469,-0.05280098763809625,0.05995172553082036
EDA,0.029714197347736566,-0.016253732477971194,0.0008427577127862109,-0.014698203217192974,-0.02582596018377157,0.0176783187833922
FGF22,0.10399380682463413,-0.012460601363844487,,0.005718791926508351,0.04112048080543223,0.07331409259549884
SHANK1,,-0.01185547079487765,,-0.02262390811483345,-0.03910741384171833,-0.0018310159426116425
NPVF,,,,0.10886565843824317,,
RAET1G,,,,,,0.02907554978438967
TGFB1,-0.027229206090776698,0.08964895659163286,0.0924439932857539,0.046442448949008244,0.02075820054206284,0.00014595454401711565
MSTN,-0.03271858814541625,0.043045354230936146,0.018625863897399213,-0.01975780474275848,-0.02764677575905043,0.008713849210244632
WNT4,0.003611760090093629,-0.01412825467899049,,0.10692452616567279,-0.01260547061640549,-0.035099561715515114
TNFSF4,0.090462500595874,0.04904683826447145,-0.02432221735699674,-0.005411884347079336,-0.015107079132665228,-0.016178984396822804
NTN1,-0.011229178920106,0.08997356070017672,0.05501197646707593,-0.0035345584891893263,-0.07789603608827712,0.05757237796749435
CXCL12,0.009778324029498771,0.033653481029456096,-0.024239714657045365,0.005698350343793866,0.04124089092662234,0.02536471051576119
GNRH1,0.04444846848572885,0.010012296850878935,0.08881082435236906,0.009837308304910324,-0.025706665864931737,0.008322053405538706
FGF8,,,,0.05357858717344268,0.05974976030042689,
RIMS1,-0.0011881394680394691,-0.04624182423420446,,-0.04361076168329751,0.016406949573653837,0.00865068998232928
FGF14,0.03546663941202873,0.04221819568515319,0.016750303462647033,-0.03556580763025112,0.021929069227029533,0.045085599584534106
IGF1,0.04624595500452137,-0.01058413806211529,-0.007426110175909322,0.012568647889859659,0.05465601863283156,0.07013409858059792
TNFSF10,0.002258843757896357,0.1064172735111103,-0.012568070930946949,0.03062700455018952,0.039951690437249054,0.02944414125196542
GDF5,0.0030904227634283707,-0.021961340999261843,,0.014450119487136188,-0.010787024562363329,0.09097228293757209
CHAD,0.05100552126166818,,,-0.03887794280585712,-0.02539672318644641,
RGMA,-0.03248399352782537,0.10260356875367653,0.10639882571005975,-0.02657546530794569,-0.032183889464033014,-0.04211961400534926
WNT16,-0.01712148479287251,-0.035659610619683875,,,-0.016248131892926773,0.0018180681070441712
CX3CL1,0.0692018547605738,0.014494981562293282,-0.01840151960330573,-0.028878173175463085,0.03591428675406388,-0.007656975687245146
FGF1,0.0007625219866539363,-0.040255298475574616,0.06525405435264676,-0.05881789588455656,0.004293579085346377,-0.04120006948555892
ALOX5AP,0.14097706033648433,0.12062643588085593,-0.06715157550942497,-0.018759888541610665,-0.0028957945677852287,-0.012800747047989664
IL1RN,-0.02298451995048962,0.10714018626894684,-0.06614762559828753,0.003798303970745796,-0.035787496821976135,0.029693331336977373
PCSK9,,,,-0.017039497142110838,-0.015771350196818742,
NPW,0.004510579937331302,,-0.03348932068306198,0.03048610210248932,-0.02659300259898726,0.0404075890177458
CXCL9,-0.027304784024502548,-0.015306913477948028,,,,-0.05648768371193032
ANGPTL4,0.001253628520705521,0.004181153004619678,0.011288220905640096,-0.07008496732648782,-0.0018095909577819196,-0.07907603084012195
UCN2,,-0.013411326743667448,0.15078877478614514,0.07306344585704004,-0.01782154727571516,
OBP2A,,,0.04321656098452807,,,
COL4A3,-0.09235809764279955,,,0.04609246965638655,-0.024925455326387586,-0.024356035437591902
NRG3,0.002779934295855586,-0.02942958365757057,,0.005807479516064072,0.03185027080913582,0.0751605573344436
IL23A,0.04386456430045978,0.07649158873097978,-0.0443170696400028,-0.0034164656948155007,,-0.02727665011675931
COLQ,0.09046821602267928,0.07034031511303138,-0.032416924577277156,-0.01307135966900354,-0.03495596783049673,0.08160373121165178
SCGB1A1,,,,0.18946181309672086,-0.018247549985663185,
TNFSF12,0.025330199812230968,0.029851326369560272,-0.02623053814973542,-0.05975609969407432,-0.04908715251678511,-0.0035588888319398665
DKK2,0.057032415451065833,-0.023884747289852393,,,-0.0210037319307969,-0.02009530252935038
FYN,-0.0134723339629457,0.0649843167170619,0.00630367038627425,-0.024808595591848403,0.006798190174300815,0.06022108781390057
ACE,0.03760516542007255,0.057979170697092824,0.04413885166210088,0.04153255599955106,0.01743874544381577,-0.043019854756971856
IL18,0.031420225239596235,0.09009961662541155,-0.07248111489548281,0.02896046600206692,0.01800236939165642,0.04699402242499345
PPBP,0.022713992256754547,,,-0.0201708890084915,,-0.022772426387477843
CCL27,-0.015145573655323976,-0.02013496745515321,-0.027095615621721417,0.01139843018244947,-0.006855278582329519,0.07701050634138172
SERPING1,0.11398231860802403,0.14374109608875296,0.07188615600743938,0.023227749446893615,-0.05032931595359491,-0.007726737982997376
AZGP1,-0.11440168135976368,-0.026860791806880318,0.04533722604974196,-0.01555259011378101,0.09941514925764863,0.028109827650767874
INHA,-0.012568421716688658,0.01952564724405218,-0.011836867791538709,0.05382112094628462,0.02782963962639566,-0.03667793760084445
SEMA3G,0.004838000754755548,0.11140927121547733,0.013741283549674441,,-0.026165501042867453,-0.016912453560292324
OXT,,,,,-0.015280422597880244,
COL6A1,0.03872135275028263,0.08790050892851198,0.02901085205692551,0.010420503867651608,0.07098471378999092,0.02382636612020019
FGF17,-0.03219069794193281,-0.0006666184438214971,,-0.014916907000732964,0.043998715567560444,-0.03460675836917041
TNFSF8,-0.017915666119858346,-0.012656174269318523,-0.046225461299175985,-0.0186653983550002,-0.0162481340375146,0.05163491459677272
FGF20,0.10337943816603587,0.01719123267959253,,-0.029130542772769795,-0.009939036343822923,-0.01898300872066969
ICAM3,-0.028549693746647533,0.0168761422032631,0.06320985168344632,0.019125603019494834,-0.004322038059848198,-0.005710057039375317
LAMA4,0.03912537498520007,0.12070346899632275,0.018490181240421406,-0.03446109014667826,0.0749292502751062,0.031865638851232676
DLL4,0.04140364884753358,0.10255599647709686,0.018371645529934207,-0.03908229320650163,0.005737514055745825,-0.002235342801133105
SEMA3A,0.09153401718085692,0.03707692037420262,-0.006168850073035888,0.018338256722225273,0.05648475937876267,0.008662722001916897
RLN2,-0.027479841076169086,-0.016253730382572426,-0.04942337018238619,,-0.0178215453105136,0.06955778964093791
C5,-0.006558012348099242,0.07122932198839083,0.04667909899412779,0.04036587432912295,0.06428272304855656,-0.05084060684739265
EDN2,-0.02356209602348768,0.02816034919711792,,,,
C1QA,0.12606338565803757,0.13619926135533408,0.07907453071780175,0.025315631643484913,0.03279966687655976,-0.005057842790887983
UTS2B,0.05443526950952788,,,,,
COL9A3,-0.064751452764559,0.053787850616500765,0.05234343239139761,0.06007543730143858,0.04332790558028841,0.05506314870554728
DLK1,-0.016004269586361624,,0.04211952458179297,,,0.051321668744708046
HGF,0.10918502741731591,0.013141632873697613,0.00975411469065108,0.00821362553672386,0.09346564072181084,-0.011487268103263722
P4HB,-0.028097216117659307,0.06918553012568514,0.008446200387381012,-0.024785272545229543,0.012835301298870434,-0.02613811332620636
ADCYAP1,0.001762965095058122,-0.029644742426159852,,0.02138868812785637,-0.010848116127223919,0.022818861159123873
GREM1,-0.02979394042577218,-0.028813987964437956,-0.058598932212101704,-5.1308462736615285e-05,0.013861538381497047,-0.023131896406194084
EGF,0.0703731592139553,0.008110367633133744,-0.02801091656201766,-0.0162688548790537,-0.022438111035105728,-0.03884613036995864
VEGFB,-0.06376808237517478,0.02300517804664678,0.10916043411244972,-0.008571831953351981,0.032976630440868286,0.05395080904946503
FARP2,-0.02102192788576344,0.04879467735238732,-0.07376052093863368,-0.013021831096055616,0.053166026876437775,0.027062401317823857
IHH,,,,0.06068781620687244,-0.0176049096649062,
LAMA2,0.012420829537643755,0.055206499825102305,0.02614398089619194,0.00614129321655019,0.03816545564968094,0.05511017352141845
SERPINC1,,,,-0.016268856173276978,-0.017385734401338632,
NRG1,-0.006019155006501619,0.02641079038542188,0.12039635583489118,-0.012042269124078846,0.06191145942362027,0.050996354530662216
SPINK1,-0.03203827081858782,,,-0.006025919780495869,-0.021370566181862505,-0.06484838445811181
EFEMP2,-0.0006773639825389956,0.052264828186529555,0.07472469056188036,-0.003756579081986692,0.009716617430304143,-0.02392967806919495
SELPLG,0.054765088383936684,0.0239881578413143,0.004336474612695262,-0.0029149136959871645,0.018014438782673316,-0.032798137219274784
GDF6,,0.029895420597824976,,-0.020108898698111905,-0.002903690575572285,
HLA-E,0.07903494418769212,0.10050660850164853,0.047210180627873716,-0.03694727518475003,0.016025957585145575,-0.06217032266050288
PTN,-0.08012152520659044,0.08361386451430886,0.11963936784266936,0.0066280593165664635,0.015056644093503047,0.13744678887703982
CD274,0.08241541422229448,0.09207067638899775,0.02917463307836544,-0.007299719445935428,-0.010907053856696826,0.038547687250623026
FGF10,,,-0.048557629611796584,,,
CD14,0.09937712475360218,0.10205796111685991,-0.006201964269709307,0.06941371577869697,0.031057209404020642,-0.042666871086884044
SFTPD,0.09022778265294432,,0.1372246327914006,-0.02274135014115459,0.047499001924025064,0.0033804645145119492
SLIT1,-0.0664263365527706,0.07692820921028432,0.14740895402297674,0.03740311407610855,0.016525276059623305,0.04384511117908217
CNTF,0.1256071927849058,-0.01700553171003586,,,0.10789996799958687,
BST1,0.08529504571952913,0.10736513282799014,-0.03735831724358224,0.02942530551772158,0.024598212322466187,0.02317142591070867
AGTRAP,0.07306927313334455,0.10351529660592051,0.05602292764827018,0.01531436263962024,-0.007563971761970214,-0.031322437990645026
LAMC1,0.028444445145482458,0.09099414624877954,0.0709754565295162,0.011022669921943935,0.04407572284384554,0.0007043762999131702
COL6A3,0.08938679106569784,-0.018479842062218702,0.04193976672104355,0.03152909318275498,0.013108287414992863,0.012231707751059268
FN1,0.0393328691369122,0.07943719756247897,0.007909810780753576,-0.019756831969916202,0.01867648539980665,-0.03051211622215033
MIF,-0.019644470640754426,-0.005502423756797485,-0.047417918417671484,0.003918003372941228,0.001050191784660735,-0.005196405385988224
JAG1,0.010913363740140274,0.017944052678461796,0.0704518268577435,-0.0067264703494543535,0.09006929422966801,-0.04080571018101204
NID2,-0.003199925645516608,0.07368903857517509,0.004787938594506924,0.032291644835680325,0.005333759061472761,8.695994161893059e-05
EFNB1,0.03432149844637539,0.0019689013468898215,0.022947131317575125,0.009838897177784392,-0.03861581886844938,0.012397664741872356
COL4A2,0.06197333517948579,0.10387051897097056,0.04366682507134853,0.026516318671099784,0.033125430263524915,0.01927540732035291
SPP1,0.07956144614810806,0.13087448813398353,0.0025165623192782618,0.005873283042305951,0.05789136553796371,-0.0068805334767336555
PODXL2,-0.019523228624595504,0.061706373556700174,0.15201395286672537,0.023439569364043098,-0.05903329150883957,0.016693545141054318
FGF9,-0.025011922419275936,-0.03947448472155673,,0.010514478759224559,-0.007605992691066369,0.043652480096639704
ITIH2,0.03951024175497107,0.006211397238009336,,0.022027145942455594,0.006446907025261794,0.051115050897337165
ADAM10,-0.0016710866308906971,0.013059474643505434,0.1184884313471253,-0.11867503942534639,-0.028621809141521643,0.053241195245548316
CFH,0.07444163023826907,0.12605456017309705,-0.0027323037547962985,0.030273089590720555,0.01970653348260238,-0.021606489332510092
COL4A5,0.03127420026212071,0.04231914063242702,0.02216670758937082,0.02795729654495726,0.024734377476830653,0.04791883845499859
LTBP3,-0.04518812001696509,0.007014167753294096,-0.015537560699175501,-0.03195473357662431,0.022636130023833387,-0.025044410332095285
GNB3,-0.034346185284161536,0.05451397692508063,-0.06169937436361338,0.011909709849648956,-0.011542517818012856,0.06630623551632941
COL6A2,0.01820113259239567,0.07598283362081514,-0.07925004164344666,-0.029959912624088265,0.07157218152332019,0.035492421659876074
GDF9,-0.02771860208104915,-0.005550187766841709,0.02410975160573426,0.0054261669597688075,0.0008706026276197459,-0.019616019493343607
NCAM1,-0.07564262976747939,-0.05705806794148009,0.03163366348069172,-0.13441367543219598,0.030713850982222304,0.033136394415971264
APOC2,0.08310487926059137,0.05352877190753328,-0.0639619482539636,-0.01144180451067877,0.018333318175267795,0.07661831622621393
BST2,0.033236208547859976,0.12470191852036348,0.06407463481652365,-0.006357432230961564,0.03407959340524252,-0.034891482517969516
COL5A1,-0.019572219714064,0.06376484042679113,-0.041171786601350076,0.031011218199958168,0.06935854259488386,-0.020400761534155775
CALM3,-0.06771529999318243,-0.06635922958123118,0.007395830224552224,0.009645640174432746,-0.03695564035711717,-0.0016281146603741498
THBS2,0.061876750449837474,0.00803457519781921,0.027045617921626568,-0.017621017041365147,0.01669006033641273,-0.0010411685807096404
SERPINE2,-0.03410607989451544,-0.03123061687376581,0.028955949336943343,-0.06401789120393787,0.07222616543922318,-0.007064837574368025
EFNB2,0.042901880643802646,0.004902387080433291,-0.025316347221320337,0.010941215370658994,0.03324908511046943,0.01846297166100588
PROK1,0.03716137879358533,,,0.05082529053348677,-0.01671196909431568,-0.02543302235706319
MMP9,-0.031239718050274916,0.025822978098933514,0.016281115406598497,-0.006417638057775677,-0.0024063251996904447,-0.04565277912462601
DMP1,,,,,,-0.0215773947514199
NPPA,-0.02893757484374685,0.18241955609029473,-0.05300154967010427,0.028152575733115484,0.031555080639109584,0.09055125716974809
APOB,0.004105208152232829,0.13094016415216075,,,,-0.025433021957738347
C4B,,,-0.038135030991493464,,0.01471820774502223,
NTNG2,0.05371231714951119,0.04953611333080307,0.04724553099110095,-0.03130338135990392,0.016072457840138464,-0.008938805129918468
LAMA1,-0.005908246884450172,0.054205158836919634,,0.010891744126344154,0.049836436703633136,-0.02754261744827423
UCN,-0.022324794380030204,-0.021843720428244274,0.06189379389142038,0.030105879208910887,0.01937218978714491,0.04038944771099442
ARTN,-0.02125114321813845,0.019440725383797392,,0.015671852505527037,-0.03224447372160103,-0.036677943493900814
PDGFD,-0.02831515050499631,0.0317774586749195,0.04907564124298517,0.03126162362110626,0.032934476611822416,-0.0060748071829792045
EDN1,0.01560027808488935,0.08995833909679081,-0.03818818829792463,-0.04708555008312477,0.017097676935824212,-0.03850605951998302
ARPC5,0.04607813714434605,0.04754508147651254,-0.10041770201469034,0.001191994923243442,0.0038391995865129586,-0.05281149110151133
GSTO1,0.07365197422200892,-0.06139109996029407,-0.05829863738083517,-0.015132896698921736,-0.029430235010332765,-0.05804679829518604
PROK2,,,,-0.018315589544339716,,
SYK,0.048316292663354465,0.05793330899708553,-0.03682418584599348,-0.016955439505813685,0.0005417044295224747,0.03168023269461704
ST6GAL1,0.045855477172354525,0.02117617054729128,0.013577405215614118,-0.03183153289956012,0.09115534313342673,0.020832408358882372
WNT3,-0.002868184154486274,-0.047284051196909704,0.00844236489865878,-0.005972518955049201,-0.031232412977382558,-0.007578533486793639
HSP90B1,-0.0009576458174684553,0.01214478359810048,-0.006966056650309119,-0.0359181399428187,0.012071650372414174,-0.08333989007978779
ZP3,-0.03234250447722859,-0.007207341841972408,-0.05204290154131818,0.005613740192987316,-0.02920091670048576,-0.009020565172421396
NRG2,0.007828895598955788,0.01905318228865376,-0.041896267158035634,0.08858456530537936,0.002485819824381927,0.1293374540499638
MELTF,0.03809260657982438,-0.045106897454201475,-0.10029043943868897,-0.027688327924974453,0.02167764757513317,-0.021250837492493308
NLGN1,0.013505512933742341,0.04974634569643289,0.051343782649275305,0.03741626307487331,0.029122985559533895,-0.02934143515383607
SLIT3,0.050843840647451635,-0.0364734488360371,0.018567338709087337,-0.014780986125198474,-0.02819646512345148,0.002367436052398733
CCL8,0.021626602080639254,-0.017005532079275257,-0.042412180388597474,-0.030519003313365056,-0.014345667136750333,-0.03803883535483778
S100A4,0.13060406312750006,0.10158880686268013,-0.0703223665511873,0.07723954036788995,-0.01766508748497101,-0.003499695260198043
TNFSF13B,0.12311185985323515,0.0620777362543431,-0.030239770770424595,0.017360591347658605,0.04974768980939561,0.004525008072705167
HSPG2,0.03581143462536468,0.09968733755768938,0.0453803475425008,-0.019336108782379725,0.03209879295255287,-0.0018495579658396896
FAM3C,-0.0030167258966037184,0.05039488217666445,0.04277398969495023,-0.053022431493596006,0.05589986144772301,0.036181826833235474
FLT3LG,-0.04655434966640147,0.045388364538665696,0.0876825366530066,0.025035829752255212,-0.036715253920188214,0.030674902990272545
A2M,0.1741981262941087,0.06724951459151464,0.030694558887195023,-0.033501243606984685,0.039358844529466135,0.009141871622439247
VCL,0.0511261384948492,-0.005934733842344975,0.03825892735063223,-0.014585381456788053,0.06210267171787982,-0.06433002730848433
FGF2,0.000528416364835489,0.012330052222115683,0.04347936268379581,-0.04930601788414138,0.044828732496381606,-0.019203683355100958
AGRP,0.082854870858143,,0.1332908738143511,-0.013946450942151096,-0.017163928396483053,-0.01898300403127054
CNTN3,-0.049232208109397234,-0.031196592937249044,,0.023935496693197337,-0.025269143470877886,0.030968272057023107
RNASE2,0.1497015029731818,0.12866683124401534,0.1574128127961522,0.0003883443205281501,0.04804831629352082,-0.032991722950360965
ADM2,,,,,-0.02191026662856335,-0.020318492198820055
GAL,0.02288614200691377,-0.020134960263083115,-0.06434264405865539,-0.029094125558008277,-0.02208748557744375,0.10259381488617905
IL36B,,,,,,-0.027276624291524085
CXCL6,0.022149167372668876,,,-0.056186486280769776,0.03085222443809237,-0.03236056546073143
PDGFC,-0.0210474509353926,0.05460766640626601,0.021101424314268848,0.0141051259822035,-0.051193787949441565,0.0177663555388568
COL8A2,0.06289295451678695,0.07794526011996011,0.09475827328496954,-0.03481739641983431,0.007329290835089072,-0.013336654209296717
SPON2,0.12460809251467964,0.09903790569325147,-0.020796165976239827,0.03618554596746084,-0.005698832802597137,-0.021322782208263405
LCN2,,,,-0.02936556849607208,,
SEMA3D,0.0277243342123429,-0.028980819133396542,,,,0.06315141831678096
BMP6,-0.02168824964523193,-0.01447417691842262,,0.0506153140244858,-0.0318612106491008,-0.020830442019055883
TIMP2,-0.05401277131766549,0.061404535486378406,0.022477532138100068,-0.030724093627103093,0.05963983993005344,0.05942878972199668
EFNA1,-0.0050729363854862125,0.053751039305738074,0.048774620667219895,-0.014467435059884081,-0.00780865839560372,-0.0021623621779686183
S100A12,,,,,,-0.01784790424649851
TFPI,0.034041201948828724,0.12940936840935385,0.04158668631015726,0.09015474371035971,-0.002512062791905313,0.04753496335207449
GPC3,0.06780542467865737,0.11855845328596046,,0.018783527623061715,-0.01656570637241214,-0.026218982360873885
NMU,0.016597628970098175,-0.020583085496456065,0.11212553244554123,0.08146261183069864,-0.03349611433316366,-0.04366762608345775
SCGB3A2,,,,-0.025263377342575007,0.05196244693515825,-0.02083046066472037
LAMB3,0.0016138296454006162,-0.06143694367311371,-0.04200274017991327,-0.00478430717631585,-0.040818459675336524,0.10616510484514548
LGALS9,0.08056109635484443,0.05075052155122882,0.1027408549864728,-0.01660989889045138,0.04111522174533871,0.07509847751095935
VIM,0.1109252304905156,0.11143037059191208,-0.04364541101736994,0.013905926559544354,0.06307935846057484,-0.08856230802758744
PLAU,0.1230977634507702,0.10662250070892705,-0.018256692570691672,-0.011012007695732911,0.054836809347124774,0.0353559804216682
TGFB3,0.02554862044876877,0.08978897130894671,0.017422912285433197,-0.043141746907669386,-0.05111184753787908,-0.030806220046843438
APLN,0.022470762168501253,0.11852493518665529,0.0732753853235599,0.000737286182400628,-0.02103172606103757,-0.0929812513919118
SHANK2,0.09613696381132993,-0.054868645743970386,-0.04986732884787734,-0.012431225415756081,-0.0052781049863429635,0.0651726229303945
LTF,0.1468042294180001,0.1340988853323774,0.030218426973478412,0.002731905948745361,0.023724632609691328,-0.06277163215421122
PYY,,,,-0.02000869617364726,,-0.01898300872066969
PENK,-0.04575272593530056,-0.05601911073228949,,,0.010053288443386037,0.06823919727209227
CTF1,0.005584607135802055,0.05318683533367107,0.04875127850952366,0.027648801694588433,0.02206622707319791,0.06776923985740968
COL3A1,0.08968265820455848,0.1055764502618505,0.0018589180368854099,-0.0018462555222182968,0.01848501885751101,0.03776586448490439
S100A10,0.08313403132917313,0.1312492975191662,-0.05634814131604137,0.0071196396911416635,0.014092657080122412,-0.053256075662007796
FGF13,-0.06512071527596526,-0.06076638319875287,,0.007749213252719156,0.010812562441494714,0.011215100603624207
SEMA4A,-0.017252161429243587,-0.007154376185124985,0.0186815480174558,-0.043203881054132844,0.028309946921796458,-0.010369182648164088
EFNA4,-0.009145460965559326,0.07946522987101724,0.045528206323846195,-0.027167059591837392,0.01348534373373403,0.041912094537694185
HSPA8,0.06810087295131387,-0.061654827214058766,-0.015921219350938928,0.05852700642070646,0.011065635794160473,0.064391218176175
NPB,,,0.003343622667785105,0.016874329083794003,0.004433943252868242,0.0848204161650189
ULBP1,0.027438634438146026,-0.017152257372004646,0.08679965539527734,-0.01703949844076907,0.08150246760175722,0.00846700718872287
SEMA3E,-0.009845050798857027,0.026156647505413518,0.03419195658795279,0.036518461978151874,-5.675322273944525e-07,0.024146139564265413
FGF3,,,,-0.0139919562775786,0.07116375216468694,
ADAM9,0.04193982122293244,0.07685956553268049,0.02448366136494676,0.035625511892765416,0.11014501192222931,-0.009381209694921008
ASIP,0.0009156986731871371,,0.010070755291850855,-0.003058387658589168,-0.05132578889177263,-0.016625568905805008
IBSP,0.13596276888197933,0.11987564012289446,0.05245174577527486,0.03380284174703364,0.05176667395873204,-0.042588081046108825
MMP12,,,,,-0.0162481340375146,
FAT4,-0.0162810219515459,0.04566086117233467,0.014786279846242109,-0.0644677483631075,-0.04751577590545366,0.03524917896671066
