,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
MFNG,0.031386861299258585,-0.005119487024719199,0.03096515403833954,0.007133132704086807,-0.044004104347337654,0.06515360453862132,-0.029649693108343124,0.04346956946401513,-0.07318520943021843,-0.035655521550267494,0.08801203053783833,-0.030237071790190806,-0.034180176660121166,-0.0035776989570906977,0.06297961601036638,0.09684840789114571,0.03552673256638234,-0.04318961089840878,-0.0025490007701189504,0.04879503878259544,-0.005186116707259306,-0.007822706930249588,0.03186662518565094,-0.020938677112367805
ICAM1,0.08883584475417346,-0.015466743825855401,-0.03244773341752293,0.013609327848545313,0.04640583773530489,-0.03812429856586328,-0.019553081923482787,0.03926676191710555,-0.03507097829677075,-0.03214931639439393,0.021429993188545705,0.020434418681301653,0.006338376965515207,0.09731888543208171,-0.002836147061010342,-0.07413472885745441,0.002618221977669432,0.04708009864638576,-0.009825505300592296,-0.0012765000390237676,0.03822057653792109,0.023789985631250656,-0.06301486471303078,0.09165798446191127
PROS1,0.013844662429327345,-0.02157901478060102,-0.009151773120898335,0.033124236955947614,-0.11739315485274912,-0.023961603875091907,-0.03206689862788474,-0.0003500256072743335,-0.020280982627100708,-0.004885993350989828,-0.03347417115165504,-0.08354499844049727,-0.0027887975500281775,-0.011512110712885743,0.017581808456210803,0.06401570867314882,0.025721180815274757,0.029224964851447485,0.008155121599276935,0.017660405655927677,0.01594033380960873,-0.04094350650066626,-0.024976957804242115,-0.04484877294771507
CLCF1,-0.025772274978495786,-0.057376787500659825,-0.008801688533360233,0.025911789322121577,0.01073733760300541,-0.030857591020438585,0.024202855115825518,0.08037786044363358,0.03403613956889101,-0.03442434288355103,0.006029327475981395,0.018786583183454657,0.033400620419118295,0.10754707617286474,-0.011240885718711556,-0.0016026909267430165,0.06307504409924043,0.022302705747624697,-0.009157164776441027,-0.0020676260456268807,-0.05963340950182453,0.03114781206646589,-0.0933259305913005,
PSAP,0.014202663511183938,0.07912162181771505,-0.033183655784908506,-0.06000440305689748,-0.08826290151116264,-0.02144615246866661,0.05335236940558211,-0.06970442361686091,0.0007845771119173073,0.02094472335153873,0.01844823148980942,-0.06598255503201117,0.03630239105943065,0.0042221177489101935,0.04515585318774769,-0.03378094082786142,-0.029313790045149925,0.017469229587635294,0.06078744554387628,0.037230664898478,-0.04286511542680468,-0.009421450688333041,-0.019090409598881947,-0.04082271819702944
EFEMP1,0.041667859503083896,-0.021342355526135066,-0.0076327240489551,0.053060769064203296,-0.08728392007436049,-0.04396668591825269,-0.006190069388161824,0.06464247521071978,-0.04104003144152492,0.012741587486739732,0.016269985387094236,-0.08589049831208338,0.019850874022855514,0.04337755552373536,-0.009340677784999038,0.0534373550063411,-0.03791797079840094,0.03685552864232127,0.021838577599940318,0.013774566515563072,-0.002270923970145202,-0.030980857154438348,-0.06794713312634104,-0.09479681735953407
C1QTNF1,-0.0036676275228256358,-0.017796211941284237,-0.04768417484734952,0.003899050583686638,-0.0024829702636666668,-0.03830477352274826,-0.04611434916259237,0.030425618119575056,-0.02340634730605242,-0.04468367782622893,0.00862199685657319,-0.04791445358931696,0.031242600011598325,-0.0252906079110855,0.04520230516671433,-0.01861778456195949,0.006520913211341971,0.010434913924119372,-0.007283391205310256,0.026038836050518842,0.026137755099162024,-0.038915722912729184,-0.004152780246362323,-0.10323749316925328
ALB,0.06336656910914124,0.001451279448033671,-0.03484427642194478,-0.02387710608916919,,0.06059363918754717,0.08745589754822831,0.07903306262082675,-0.03317129312660311,-0.02638875583029988,0.021344020924055785,-0.01789238369049014,0.017102175203493785,0.053494207022185034,0.07084960822392876,-0.007014706327227818,-0.03807561339383688,-0.01801035835032905,0.017962531228727662,-0.029559247778951376,-0.04820610845982137,-0.036057274060624964,0.0026581032257511324,-0.06637834849489578
CCL13,,,,,,,,,,,,,,,,,,0.046845144728096116,,-0.019807246161332677,,,,
EFNA3,0.05622700358613944,0.06620119684965295,0.07765794266814897,0.07943174652167674,-0.01342053304237761,-0.0018841623367984845,0.021147637209229526,-0.01899307144434652,0.037036860381532526,0.023769804191506545,0.08873498727862841,0.048651110737664295,0.01806860230475579,-0.04168747495948891,-0.10517339711810426,-0.021599476205992726,0.062120809174173106,-0.0013277028657104474,0.056032680669125604,-0.022947272348910492,0.03956328614452091,0.07423789194988875,-0.002817658188221184,-0.06080852014976262
DRAXIN,-0.039919471821945475,0.09183913082079276,0.08815974891316516,0.0001669486813263867,0.009823789216452166,-0.0006517059145450016,0.028422408098034518,0.06998212755894587,-0.0585679331698526,-0.04238935918640183,0.010126984140794841,-0.0067202704860082835,0.014723677829765316,-0.033191230463865115,0.06936389250108328,-0.0563571381844418,0.006120095573873173,0.04031562652152166,0.03517813759380261,0.001103824069891847,-0.037016266665047134,-0.011697422126225925,0.029944916037086745,0.07691828658254432
RAET1L,,,-0.017557290802191507,,,,,,,,-0.023455303153677914,,,,,,,,,0.05245465507619987,,,,
NPTX2,-0.007877477344781144,0.08608552539107658,0.07161663459849209,-0.04457972785383993,-0.006042000896786535,-0.006637718083965243,-0.0005164732124818078,-0.014401575234696375,0.021320136108460418,0.03695627919615543,-0.0195386716594874,-0.022248583439780402,0.05912550221075767,-0.014398985090917058,0.001667669114992833,,0.05160430316966419,0.0009959394864726807,0.03883512292476873,0.016716139762788535,-0.04966567621546009,0.06314560139529134,-0.0895315277471996,-0.04386112829677521
FGF11,-0.05223863157439616,0.026531711736905206,0.036263348175622476,0.012118589396440253,-0.004906763866755924,0.026553530198990358,-0.020024936210061458,0.046571685425743484,0.00899723111879198,0.01896529010170669,-0.011478130634285861,-0.018629136611351512,0.01314195479152771,-0.05662459559480649,-0.09446179127053686,-0.082692124792795,0.07798463927552989,-0.01643070298904862,0.004645876804858948,0.05445735169275766,-0.013206595310216568,0.06229651179281246,0.042414679485115014,-0.017413215428207042
CD59,-0.009895181669278079,0.01892568733686321,-0.06558455212466195,-0.05924164844757973,-0.07656618287731072,-0.003573822093013895,0.030716415939392224,-0.015182070628019607,-0.012072146818917532,0.009233696474771586,-0.013097368926011889,-0.08874369967009431,0.034129263960219,0.019275680672049048,0.08523020176328598,0.07935059979620215,-0.003399961276457158,-0.007955764075938454,0.0640462282518806,0.027733109485437005,0.08851070566853927,-0.007794266595703122,0.042153955901252864,-0.07823429267347536
COL9A2,0.0640709223983624,-0.0072413780989839345,0.03501668205128712,-0.024862881745497764,-0.042597987148173415,0.014693269611143752,-0.013651538094685901,0.06327183326400343,-0.028340116203490414,0.03382493805196589,0.051312270523689064,-0.015371185151222,0.03550516238072666,-0.01305929147979737,0.021604895362903925,-0.005492831042765088,-0.04697136853964885,-0.04474888952569964,-0.05063801968962034,-0.01327633473060074,0.04471801211863724,0.1133658665847665,0.0988556674039719,-0.003548451406754786
DLL3,-0.006033850410942908,0.09443389976457138,0.05295056905461403,-0.00594104942487366,0.013203263360752147,0.005096467140310884,-0.02136214349719251,0.05167724693510443,0.015837604116528434,0.05200543154909784,0.04804600075411692,-0.0016554353299432464,0.014347070987918794,-0.059257586292612636,-0.10200193142807171,-0.048843700074214326,0.06377501847309373,-0.025568706349396734,-0.011310631237473362,-0.04803305472973127,0.09834335272404464,0.09200608696989923,0.05828069519205301,-0.003305405877868155
FGF5,,,,,,,,,0.045539728514672466,,,0.0184698216083578,,,,,,,,,,0.016555747743583142,-0.010809614557457164,
LIN7C,-0.009068927731697221,0.006994244518015161,0.05747076348182515,0.04012535750107794,-0.036037629696556044,0.028138912282680326,-0.002135454278074513,-0.02834737185999444,0.030880833853594674,0.006159349457433499,-0.01856812036965546,0.07106073392554961,-0.010026706581569437,-0.0032689167804398804,0.03766126794622097,-0.002015907534964635,-0.04402748301303528,0.04416993454642291,0.010102603305089617,-0.028587848934098475,0.06129067302543734,-0.0050491687548597924,0.0026641448753841283,-0.012734622264113473
GDF7,-0.017732060487279416,-0.02348163212030607,-0.03234645426645507,-0.0152043268661382,,-0.03612316238190123,,-0.02319113575127394,-0.04725053341196167,0.0183249476146224,-0.0214732270839575,-0.03576001592489534,,,,,-0.051003597689093766,,0.020797850841130186,-0.014355017453298655,,0.025220409459823366,0.05666730476873662,
PSPN,0.036946857001326196,-0.007898706894758451,-0.01678855586827029,-0.015225264789205308,-0.011374446677835381,0.019015044765045747,0.042913469946415095,0.00830173517138187,0.034268359695988244,-0.004573126064447176,0.05465358615814609,-0.0036186672497684575,0.029552440014864005,-0.036252961428974856,0.09391617704621902,-0.028049559455712057,0.01362601953538031,0.025392455642646146,-0.03155477428233708,-0.03866621784185311,-0.030130206727068204,0.02079846161674596,-0.08787708667073835,0.04059758908750851
ANGPT1,0.012748902791601695,0.06025298035034947,0.0006837327185261324,-0.04720429587955494,-0.020968017528589747,-0.008143944866318874,0.02690544551653687,0.020276519495624333,0.007150969931007078,-0.02454041882495325,-0.003115979297815309,-0.030671259375181687,0.06307602331700278,0.020280062012706643,0.0733823103376615,-0.026072916860783075,-0.017209746448465735,0.0004358423833310494,-0.023521209312965762,0.02660711654913198,0.013391494812190383,-0.0372098444717891,0.15260249813145202,-0.05323706708536759
PNOC,0.012881349345210671,0.023841792906023902,0.0360294099421314,-0.031817917592388834,-0.029494542116985007,-0.013138948385988244,-0.024822519487423776,0.0435791674816862,-0.03780641271942076,0.08720643674086934,-0.003672916000500586,-0.006643077731622427,0.010361247532064116,,,,,,,-0.017018459495890644,0.05764556782383742,-0.007001890381956281,0.06590840046285813,-0.07898317881071683
L1CAM,0.04662797809611689,0.07190881986844973,0.007641519370782183,0.02700602513908307,-0.06872617733607057,0.04194253694304279,0.00999988708956432,0.05999464478192316,-0.004304121070837687,0.08143143443103072,0.020435312832735766,0.01018810643754766,0.028007248520222433,-0.02021137942913058,-0.04706693122794644,-0.043044968450741496,0.01030272702181336,0.06262765018573789,0.03608917995707477,-0.02277174211242489,-0.11001550160556173,-0.04005425201286122,0.01279515182134496,-0.1266491649463226
APOA1,0.05351475559842688,-0.026270048775111375,0.03096621562297817,-0.021055951568681508,0.11498620926377476,0.00651696584504659,-0.00012818282457641048,-0.013100155522522106,0.028374967486104387,-0.03147528030595965,-0.0003240487486813641,-0.015104799373724767,0.03466939789115202,0.13679128808417287,-0.05416026907504341,-0.015495207323888625,0.03044834086811795,0.016665261638101926,-0.03762423866299522,-0.00951193575508976,,0.03125111678773311,0.030350923035888096,-0.041881533041665434
PSEN1,0.040080026882075195,0.01092179253294336,0.015045131084109837,0.02280214077945509,-0.03253903160935442,-0.0002198279252705433,-0.047400807072451735,-0.016009246079567028,-0.0013997717701264318,-0.008474584852640065,0.07061608852611694,0.0188402171546238,0.01919542453301239,0.04292209190285111,0.1078576278625999,0.08194036380688272,-0.02619799853662215,0.0028806487591135133,0.030522713110533773,-0.020055288772738853,-0.01021772847298008,-0.003429850358501516,0.04021706128922599,-0.08391840656827267
CALM2,0.015399245254976044,0.05233707596635376,0.032481819213172544,0.019533858100400234,-0.0687142208281864,0.008278739051904451,-0.018459164866932748,0.013891529766550236,0.025093672846178586,0.06946599997563246,0.02266701840827643,0.0960985197317515,0.03666275954246884,0.028970703469712554,0.06116740091926051,0.06146224101975976,-0.015946812667054434,0.027108705993405983,-0.007819237932924357,0.04870325926648886,0.023160378318497845,0.03293021548424096,0.01787356337534823,-0.06228089160440756
CLEC2B,0.028594974933176635,-0.044235120622669724,-0.030715681223817223,-0.011622290233315341,0.05867713551241048,0.005250336121677575,0.0644877216754352,0.08429742973712824,0.03884209392381772,-0.011654859411847001,-0.026743553958444004,-0.003947405086731363,0.01819609401756795,0.05190366593343448,-0.025570545782467848,0.02117300375913244,-0.051591157534438825,0.010016879706484112,0.004894042561059503,0.021882238218379226,-0.010045260048917516,0.02436013145724446,0.04929680586274346,-0.017036004873932913
NTNG1,0.013172913634298082,-0.04744034500324021,0.026797619845173443,0.02584005271512173,,-0.029415595859648445,-0.03714781562110497,0.006442529733317399,0.030659581411305845,-0.00585247857537215,-0.03531572807108843,-0.041268823863585005,0.04420622478336136,0.07789038866437104,0.08211415212634544,-0.033070034397260674,-0.012080920955328844,0.01115818488998319,-0.006306366020171275,0.03324976160980765,-0.05748402180861598,0.08585072939290392,-0.04274154839124442,0.013699078711620521
LRIG1,0.02519602642275687,0.014348580681930468,-0.01173868761165519,0.025753778377969282,-0.08354146452109823,-0.02626328823418805,-0.025054957016438485,-0.03451734893183141,-0.06620806535432323,0.03596501592268226,0.003948265001593237,0.004583266495411458,-0.03993818405278961,-0.015162091229352645,0.014535729335516822,-0.006889298255186851,0.09589782927364636,0.011798774331823785,0.0564709722976064,-0.00796329224053883,-0.007597066769223848,0.02613549976817666,0.05984874036681033,0.06388704265203042
CPAMD8,-0.015602691453249879,,0.04620296621578984,,,0.02412982358346229,-0.018562432754101913,0.035354145755206234,0.04574284305065175,0.03557065384850773,0.0057073947817788675,-0.04795835604383369,0.0240619202917226,-0.02745514935829079,,-0.04263214186414325,-0.07853787405807493,,-0.0017168704887362768,,-0.046607109225585745,-0.007266972381939028,-0.024058473370201276,-0.0970913036555453
GHRL,-0.02489297252459776,,0.10085349657226711,-0.0192850466113643,,-0.01813316120473313,-0.031436845589268,-0.024682195306188433,-0.017125065195940155,-0.04701022721538942,-0.019583211629195043,-0.028612534035476988,-0.009682981422425645,-0.0369908647101773,0.018768673789715633,-0.023279657151605328,0.032195395027120335,,0.009177751849267909,-0.01552773842089481,,0.05231292888805871,-0.02120779460530741,
NPY,-0.02288975730615693,0.06541915715036983,-0.00878230784601952,0.015331191313432932,-0.016501605889163645,-0.0025407010162408813,-0.0039025766597765143,-0.023584481153475723,0.019804519080394625,-0.015146630132627674,0.03564688142673662,0.03931256863792595,0.001663285737087179,-0.03206166900392086,-0.0026849917522656437,,-0.0016320870101075916,0.04964390421551815,-0.015374305261718024,-0.0019540531228293715,-0.10256651020684492,-0.040266278129793186,0.053841314041472375,-0.02426620865352861
MMP2,0.11819012995069315,0.06287537322479002,0.020778761617925842,0.02675649475796103,-0.06248152805195312,0.017584906807245865,0.0811256536702072,-0.006009250613943216,-0.0008102952345525754,-0.020089109471981368,-0.011913547026959594,-0.03043278564564175,0.01416334876276056,-0.013106922518643883,0.0980380771957238,0.14706857335489312,0.017119654080374917,-0.01627529916771958,-0.0070675491707012225,-0.02028706580160446,0.09369594050406481,0.024193694180832604,0.030650291980269584,0.11752474900073913
LHB,,,,,,-0.02085545063811804,,,,,,,,,,,,,,,,,,
PPY,,,-0.02960506190017182,,,-0.0014928737250395078,,,,-0.019594909667526608,,,,,,,,0.09051123073716479,,-0.006471494119523963,,-0.022110960847017937,-0.0430676161273451,
ALKAL2,0.16137578741565026,0.024605396954890908,-0.03292594098650442,0.014021593178983698,,0.03833772745374168,,0.015961118135913915,-0.027093092676661955,-0.02237792439719254,-0.027290377927737863,-0.035861069228758424,0.002604458649384707,-0.01006273597781619,0.027919212621125247,,0.06842729193633079,-0.0016181083244067097,-0.037480892160045694,0.016028390098378174,,-0.03275048677324072,-0.06558990943172777,0.027747939498662607
CSF1,-0.01634418570157613,-0.03421611473900575,0.014247562874540038,-0.04663224695052247,-0.038008652302615825,0.014784089111712142,-0.003455433931917271,0.011453506316186956,0.011685152005682679,-0.013317933809878045,-0.012808155045186157,0.017527027141876737,0.0035195667173545954,-0.022725356655893987,0.024833992981945805,0.05685093666764136,0.03144008090523154,0.048050866159966774,-0.052226636140260345,-0.03370299049912969,-0.04017892260329752,-0.018969464183685017,-0.053368470478002146,-0.0256714660736756
SEMA4C,0.11917536262009598,0.0669424152050525,0.0030549795460815864,-0.0186833533058615,-0.08834334307494027,-0.024233111085638404,-0.007994148140333949,0.06619337904003295,-0.03637303158470305,0.04124749435301694,0.0035378017468640807,-0.03529537462329511,0.0016399258348912624,0.0011741553588417103,0.06926436931116604,0.004622359293380079,0.0048777902404105134,-0.02959533756654309,0.002999971688362184,0.03101280017547753,-0.038556590532158166,-0.00763028536013782,-0.004206067776897293,0.01145671929597536
BMP8A,,,,,,,,,,,,,,,,,,,,,,-0.028620864716783954,,
ICAM2,0.009864216182905576,0.07498209977602494,0.002389884973591481,0.01550075522184242,-0.035665585625401224,0.005679387806014936,0.06911434070262411,0.08018207711008543,-0.051727716813878485,-0.020721580825590523,-0.038276860511595165,-0.03998193097375463,0.037714138135704414,0.06873906757887246,0.06020564312070139,0.10938505569638188,0.02193209189857857,-0.015057059208907467,0.07858741710300174,-0.00676857197007565,0.08350915672379357,0.05196299110184446,0.041186687071888786,0.14414319354669783
SYTL3,-0.018912892725148633,-0.057366106391952866,-0.07039885234918393,0.05039229904079958,0.061455150903382216,0.016372969231976862,0.008679474684014995,0.0027511349425507264,-0.011980062643779302,-0.060664282982547744,0.023213295874874883,-0.050817211956432747,-0.01585722228655069,-0.04715981478805151,-0.05867228670740408,-0.049099455517367406,-0.009679501718093132,-0.040671372065887286,0.03626010371323428,-0.004746681633535219,0.08727053299873373,0.06241275049651057,0.003724720162637132,
IL1A,-0.018130076706641636,0.024722093195249206,-0.012871809295742592,-0.024351352901006287,0.08711520463645894,-0.05422291772672923,0.011716079160787086,0.0357203742682663,-0.016686220421919036,0.0029915361624445304,0.01219422014444412,0.003916963363976281,-0.036347365740247654,-0.034720732094037296,-0.004682872851532134,0.09551920144843251,0.1253333916530182,-0.0228525776447084,0.039732058891005895,-0.022896988276739416,0.05942142063004149,-0.01949037434239037,0.013997781630717967,0.06262747243785306
HLA-G,,-0.03713802177137908,-0.027016478180046658,,,-0.022027391649968996,,0.030572266749748413,,,,,,,-0.048921877077568246,0.06256419975921367,,0.02566425912621717,,-0.01115475115859309,,,,
PGF,-0.011295878355046947,-0.0023327555795002817,-0.012821875830039289,-0.013889401337665665,0.01388777208866881,-0.023548604747631166,-0.0029273822326545107,0.04402182452777466,-0.01043131570570728,0.003601425381153331,-0.010632635938251953,-0.03883448867890691,0.01518948296586316,0.018922517409869003,0.05633785998891366,0.08303297587268939,0.020397941874064674,0.01149270026515214,0.02275497394323637,-0.02184284106933925,-0.055632427171097926,0.04951249532372872,0.07786102900093303,0.07096111538590305
LGALS8,0.013702703841054287,-0.05267571890375417,-0.0021370265242946994,0.007919945965752427,0.016737620481805368,-0.0029287498348547136,0.010378612563078825,0.035458046557143665,0.009115354847079543,0.053266018031180015,0.03486355175489356,0.033473613588581634,0.02935585284743694,0.00044770799841390796,-0.030885259082719926,0.017414259712068485,0.024282874975345262,0.00354075891430408,0.02326487795626103,-0.04081544256711492,-0.04641788140912798,0.01055567019971244,-0.023780539751062153,-0.021341636913401782
DKK3,0.023335674184900675,0.05695535388054708,0.05398525856443151,-0.07059054487780853,-0.09538227834950262,-0.0001391526301191017,0.04087680455259936,-0.02905646906000934,0.0439920964084405,0.01527874246350652,-0.051626653446380795,0.04419974597984009,0.025252203415596985,0.05940079514215564,0.05163072875691829,0.11341443055429595,0.034715493580148415,-0.02839248637483879,0.07782950292192105,0.0428550605421184,0.006228020584701785,0.04650342899013091,0.02487231540064701,0.006792337635431313
COL16A1,-0.040677551490884506,0.089241863404011,0.060058715804936914,-0.06120952843520659,-0.06258663385495461,-0.03622897218030428,-0.045749972952872524,0.06353465822705298,0.02912479749764099,0.02247596193803657,-0.0156628520490481,0.014167681955832588,-0.008194196427364856,0.0645435420617778,0.11152568457624955,-0.048285119044816784,0.002273395372035608,-0.02501927239877736,-0.008312331320268717,-0.007970450339361487,0.033908659379983344,0.026583224916994837,0.043770960956381014,-0.09089336525377287
TPH1,-0.029066997934668198,0.0436195562988055,-0.0198369562655391,,-0.02450531919312814,-0.025621099002518757,-0.01822143405877567,0.0391798258616669,-0.014593899991722389,0.001463797784969663,,,-0.008236846136955803,,-0.044706601798839646,0.04535254331070265,,0.05156371508767704,-0.04456287349035263,-0.04065595451441168,,0.029756058273925856,-0.02951293845510078,-0.009418224471519444
TNC,0.005203446178655212,0.013755462820241116,-0.052965314164391465,-0.012265294565025914,-0.029254095926337372,-0.0005120079992857093,0.005254940943775375,0.02713389157963147,-0.0356988968849575,-0.09020922077254649,0.04052629811695071,-0.04863569886901794,-0.0039120792501328725,0.06928443642133948,0.028099468390532987,0.08990451977352713,-0.0021971770633631375,-0.007110237694976479,0.06246211545049428,0.020451366833445592,0.06119946907497741,-0.013619514601743328,-0.04646076750364242,-0.01543809626786354
TNFSF9,-0.015602684047958658,0.056628144290690574,-0.03527440899232725,-0.004696266632851153,-0.027289789638193382,0.03425098861808885,-0.024356156294863946,0.05708646915558363,-0.004992061114880054,-0.0012264367868012266,0.009921057675894674,0.03400055135513895,0.007007920128285691,,,0.17247722063608206,-0.02730200342362098,-0.022681510656973446,-0.033416968433198156,0.06320458454338752,-0.05683027439536914,-0.025547475091281278,-0.06015345984137869,0.010306538365140777
C4A,,,,-0.012026458897548399,,-0.02472534692563417,,,,-0.023228782555543236,,-0.030873794472886483,0.04914586548133254,,0.08598048029457812,,,-0.015871246868315626,0.031546587505119045,0.11229879979984549,-0.0387372326468782,-0.015853792641041742,,
CNTN2,-0.028568981209683653,0.00045316760825209743,-0.019765212383926284,-0.002946368116552566,-0.0734539208248062,0.03464035242733387,-0.029938761888407224,0.0029153540156446637,0.06922936010273686,0.017518151682766936,0.024980038888126384,-0.029967161297686132,0.0369949993825007,0.03655714712800591,0.030611032777738217,-0.08127935697346952,-0.00801989941119183,0.0024774831113844467,-0.0245796897675875,-0.02743841832612159,0.016587908772589095,0.013829766145565869,0.030075065334333878,0.020055123692141002
F7,,,-0.019352445880939807,,,,,-0.023856835465126628,-0.02389510692775612,,,,,,,,,-0.01999685470762147,,-0.014355018841393766,,,0.15886849846664958,
LUM,0.04271677752568411,-0.04578947786720317,-0.020102361827127747,-0.017731186040467653,-0.05754602305264208,-0.018829948332941698,0.11692035281647108,0.0722262579170272,-0.03353079193661132,-0.03348283410264609,0.052399763844983425,0.02156333577042227,0.0341039144608101,0.0842895559366576,0.08339749944866702,0.09523985559177844,0.004931459598182977,0.006548113152088719,0.025491183091900103,-0.013350055076799655,0.06550245780881987,0.03479483051537336,0.04121492540255809,
IZUMO1,-0.014908858880597259,,,,,,,,,,,,,,,,,,,,,,,
BTC,,,0.06266179807703078,-0.018819272163280568,,-0.010824175674649546,0.01890927599254633,,,,0.0177193735033523,0.05643245527796209,,,,-0.001195891098637429,,-0.014467021365638169,-0.04720908212067136,-0.013891628797715659,,0.09116966201777894,-0.015699376239685287,
APOC1,0.019987583766154615,-0.02596916072548519,0.00789818963467549,-0.000526202912300796,-0.07379700914613607,-0.04265637302593939,0.0061609992513445904,0.013523268990738583,-0.009082446919346308,-0.024865676590781448,-0.04224552366941847,-0.07831939162790058,-0.02611717552137367,0.027983155554609077,0.11050504768980425,0.02862552656296029,0.006342019363293863,-0.026776623632710564,0.026603321554776998,0.04527476860416232,0.06633472033523578,0.08326125331890812,-0.025284561825596893,0.020803785703778513
PKM,0.07277584158514212,0.029992137408828428,-0.002760276435243288,-0.038258724794789055,0.04160437629207065,0.07363854113380643,-0.013776139229314841,-0.037931209416611635,-0.011698310872186892,-0.0139583737788567,-0.04519781915525541,0.009396926947885713,-0.01623747481932775,0.04017558839058968,-0.028270918667000974,-0.06901831332155703,0.05572483829427008,0.009600201194654405,-0.005145331532361879,0.013558444494825864,0.1975579095755162,-0.02792135573747695,-0.07819134903612024,-0.010424350031008636
TNF,,-0.061277393002281834,-0.03708041842368668,-0.002751243405696358,,0.023712390282818283,-0.021155869527446636,-0.03139890118932531,-0.035069034412433295,0.029690295315189956,-0.02863022260246626,-0.005426037572870882,-0.04752304556862998,0.028711544989394957,0.06258683306726145,0.06517361840692365,-0.037074189554595745,-0.014041672099629053,,,,0.11910915130048756,-0.0231445529049466,0.12248080640777342
GNAS,-0.03205214832965509,0.0326705725835613,0.017385664835922948,0.01818685077093805,0.015645595431595306,-0.02585397934509503,0.029554334321100873,0.014331102741548531,0.001473531188814256,0.03901234062029253,-0.039154106025768645,0.07449591393515118,-0.02455227630066387,-0.08013383907097492,0.01294085568107733,-0.02946602424528196,-0.0018721686227313788,0.009730006459515947,0.017535745304785563,-0.02825884831685003,0.10392654265760046,-0.042169960567724527,0.06894427150756322,0.02364589779705815
BMP8B,-0.007899384205804943,0.0429301751800382,-0.028398958397313094,0.007399834614942251,-0.005785053376594108,-0.012071112208150587,0.023332475796385532,0.030433361493071198,-0.017432531356162604,0.009405142607762308,-0.019010173526369363,-0.023019023016969793,0.030808015067138244,-0.011648248931789338,0.02570797696560466,-0.01546776210702042,0.023774750238706052,-0.033086030177101565,0.019932322507554733,0.0501043478802719,-0.05368018136598363,0.056892462592998155,0.043587021713933624,-0.012242125890154366
LIPH,,0.020100442757928758,0.015575590915995268,,0.011249064904940233,-0.031323769766314735,,,,-0.018728748710710123,,,,,-0.024923449651030778,,,-0.014255840175040155,,-0.005722288790084618,,0.0031383452678841166,0.004988611179879723,
CCL28,,-0.023481611508406948,0.022807569151101523,,,,,0.0032602695087944234,,0.06693726993085111,-0.02248502114100795,-0.02455998883278174,-0.01804876015466923,,0.24529746698659355,,,,-0.010341463342829996,,,-0.022224163340029385,0.08773278751508044,
PTPN11,-0.02965772186691781,0.013644078361606641,-0.06632075842351343,-0.022650739650766055,-0.0395816090779577,0.00632813862330681,-0.022406695436401024,0.030465737127289762,0.02917466469906917,-0.07595344288987604,-0.010511411829457477,0.030870262799314766,0.013237678107033989,-0.09310776007031996,0.05498900413943447,-0.040721940947055564,0.0182628282211732,0.005074219408619648,-0.02539369695097992,0.020546686230306723,0.05194166073313185,-0.013202113391616003,-0.013935013152852343,0.02684030728002023
ADAM12,0.027376601295845897,-0.032615334924568834,-0.03295006095885799,0.11937443406328263,0.07103871657301523,-0.030591751058758034,-0.007347724676548122,0.0008992352623160961,-0.026385353618139526,-0.07116165775624765,-0.021730375141568732,-0.047964827619004356,0.009481254295621404,-0.04408645470952797,0.14507510019302078,-0.017875788157996186,-0.013473270564149206,-0.030413617795250824,0.029006140532574495,-0.024804884117846523,0.020151035219338302,-0.014488845100180123,0.03262693199863611,
EPO,,0.11843520081696261,-0.026654412952529943,,,0.004846050082041744,-0.0005906581128854309,,,0.008614038497827492,,,0.16968586125199528,,,-0.05105622651987345,0.031531610034881544,-0.015482206506127558,,-0.013733906919984953,,-0.0053722286333321035,,
EDN3,-0.021912129116566797,-0.03240732033310533,-0.014598048590661727,-0.010365380280980952,0.02854105305051903,0.042006467394727694,-0.02003072724959412,0.010850171334762094,-0.032966320965339656,0.0421114636025951,-0.05178770470735117,0.00541239356427475,0.007864378670233407,,,,-0.04963648965207958,-0.04809636383656832,-0.042831619932366276,0.010538632731940395,,-0.013653114772716508,-0.02360546782209556,-0.029769684751603232
CCL22,,,,-0.015204326497959367,,,,,,-0.039454776692003216,,,,,,,,-0.017522523169934252,0.030597754834067875,0.04922169650185405,0.028750845490037355,0.0895829950290992,,
CCL2,0.09427707034711914,-0.03275868646097526,-0.04873927340045534,0.032651019865830494,-0.02272462773931906,0.04606664363190502,0.016161450149435024,-0.030656383082941246,0.02202973789172094,-0.009896766932321112,-0.02587810712178133,0.032508372891174704,0.012875219340158802,0.09521221692382106,-0.0076819751211874695,0.12241084837895155,-0.0033257688215165204,0.03361910489929901,0.06664473716023245,-0.06263448157316417,-0.05186960769479386,-0.018103218140523507,-0.10460706639160286,0.08124259124585922
