,UKF243,UKF248,UKF259,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
TNFSF8,0.02270732018128214,,-0.032415559277434364,0.031091576048970403,,0.06448705264486652,-0.028086322182646218,0.07489754644811095,0.04695247867261537
FGF20,,-0.024771561343005195,-0.03350339301272668,0.03173737879990431,,-0.018759737649946696,,0.034794044800912007,-0.030558157189713133
ICAM3,0.09814265834931538,0.016500977625867174,-0.02051219597722144,0.03550355847294123,-0.038618643710873035,0.10389219875534658,-0.05586910673824399,0.1587537963431528,0.12886180710070833
LAMA4,0.03051956742577224,0.01770831696106748,0.0028484721318669005,-0.06457965826689328,-0.0742113895713229,0.14441546398370303,0.20149166577676417,0.10725830246199744,0.06838718984158798
INHBE,0.14170439672696658,,,,0.0917746685025806,,,,
DLL4,-0.06590092354497136,0.0013887417167365499,0.008222264995233862,0.028793682971032103,-0.06850569463014727,0.1098163896937509,0.11789802830331857,0.13600817357147799,0.08186664568732822
SEMA3A,0.11539167657059725,0.041638291835083656,0.03033175950289416,-0.016032947048886134,0.11644489526883475,0.13259696271508167,0.10168430811619349,0.05048708477634517,0.08040404271731215
RLN2,,,0.057648581709748535,-0.029411623540632793,,,0.03195096644063399,0.0028434776025923684,-0.07618150727652762
C5,0.04658161072441356,-0.03698374885184727,-0.015840083210580787,-0.04792554881436144,0.0531757293643639,-0.010766153868936848,0.03326774640174164,0.11980359507555441,0.13974336604608634
COMP,,,,,0.054560520517272344,,,-0.033432164333823206,
EDN2,0.028434225453687186,0.009912915050848074,,-0.035715512267537344,0.05262592019492882,,,,
C1QA,-0.11560219939171182,0.020515505097801822,-0.09952426476890752,-0.01611831770067276,-0.17227914480382017,-0.030705533410920225,-0.08329325706940076,0.07746625298023879,-0.09471316776832756
UTS2B,-0.021769368195534274,0.14252560888294044,-0.032713546915270376,-0.025423185743701157,,,,0.034198021878659744,
COL9A3,0.07529195763956863,0.0702964470906179,-0.04201392280728512,0.004984523149652946,-0.1790944089477755,0.05768357832792668,0.061481865571065636,-0.041475759689550785,0.004528569658494526
DLK1,,,0.03457572185072058,0.05046091628998462,0.03315577421086425,0.23254004792999547,0.00851241145141598,,-0.04598507524243711
HGF,-0.0035462481910287177,0.06206377282777473,-0.006344604719653871,0.002533205691438301,0.14142505820846246,0.06965469411316161,0.03367240492263019,0.20165183172949117,0.0007399011175496747
GIP,,,,,0.0382691413460438,,,,
P4HB,-0.015886122648084363,0.02967434459116208,0.1073992284841244,-0.06848798917220304,0.13641953552754404,0.10489021016590984,0.08620386586734048,0.12053169941077486,0.19396599955678379
ADCYAP1,,0.08114581554809217,0.00867225957842269,-0.002409156948548547,,0.08812090658835588,,-0.007656502617290115,0.0068900385999569585
GREM1,-0.00949694088047355,-0.002165159635193606,-0.005630171849186873,-0.021688305128493113,0.15861905210861849,0.04214106681580032,-0.08673402912810113,0.14174172493026438,-0.023209549598437636
EGF,0.018902394889455314,-0.014832703408085781,-0.009224879006976473,-0.03156297482613578,-0.04616537446749207,0.08593929918614117,0.06487014399375901,0.0006404251860989699,0.11926054547017445
VEGFB,0.06795507637310495,0.002087634259299414,0.04272934836943672,-0.01194091769001381,0.13807904179484748,0.07997957231757577,-0.0538021285890228,0.04555789844490961,-0.00481563270422585
FARP2,0.04549026389491611,0.02044301057287932,-0.04163758347073048,0.0010143564946205172,0.04441066799373154,0.08487877610678604,0.08130247655479042,0.08054904060003494,0.09496564810551329
LAMA2,-0.0016546816786516992,0.048639968983478506,0.01031266533788296,0.0936915420409385,-0.19007024848490844,0.15276721354714323,-0.0598025407197868,0.08575782597795682,0.03345398100725752
SERPINC1,,,,-0.005355427894461405,,,,,
NRG1,0.024993239412903618,-0.026173001770540202,-0.036427125799597795,-0.040528956000438675,-0.0024563862224640104,0.03789437273005177,-0.040952158009590886,0.061439186880915285,0.18552451498386968
SPINK1,0.05480887336972568,-0.033479324732752946,0.08633768905684013,,-0.1155198524911859,,,0.09350770662295414,0.04436507409571901
EFEMP2,0.04430618365104774,-0.026260713782309663,-0.01891217142135105,0.017669289038937424,-0.07461222661639794,0.19030333893157264,0.06545278471661188,0.14659611761206526,0.2401676501363376
SELPLG,-0.07610729471352058,-0.07540969138098955,-0.07045256920368624,0.07597503299564665,-0.059661270517376915,0.0804249474769056,-0.01393851117145529,0.045103177676206016,0.04564023372256626
GDF6,-0.025599362409979464,0.00577966621502272,-0.020081800989086115,,,,,,
HLA-E,-0.062355929036956796,0.03339742497799741,-0.07299815819043189,-0.07316363435653267,-0.08160654076215887,-0.019545629797079977,-0.012002268908043531,0.030229232172934842,-0.11133675497577533
PTN,0.12613137026146692,0.017029957433090867,-0.11287446193158324,-0.01407837268756471,0.1392557954389854,0.31420438184211796,0.16475163199631443,-0.09454042358828377,0.23223904321180275
CD274,0.0566570738978792,0.01049232315729926,0.03457521908855526,-0.028402346389750758,-0.05296051186335782,0.11200626301707889,0.10222246486490967,0.2508982163200442,0.16504664792992646
FGF10,,,,,,,-0.0325834042108663,,
CD14,-0.005886691729014247,0.01357556573992355,-0.020999845159652246,0.06573426027724469,-0.1621662499762777,0.08303811416765101,0.017879657941928872,0.04446693139563895,0.05852342107464662
SFTPD,-0.05317145552832027,0.09935495013626673,,0.02982793808514073,,-0.07613130056020506,0.017985271134148082,0.007535167669722853,0.037695046953622725
SLIT1,0.03861458667132183,-0.006221214775367134,-0.035849665823960625,-0.04241533947970743,-0.03418133197665753,0.1342684441417825,0.05614076517284631,-0.0750708085524543,-0.17981094910138576
CNTF,,,-0.02578570815217093,-0.023186215289447788,,,,,
BST1,0.02693411685190172,-0.016564472201995806,0.005286339819291147,-0.019261848766728262,-0.06599490216186703,0.06892730556034635,-0.032964964246577154,0.11803657857215921,0.09682512770594348
AGTRAP,0.02053715850252654,0.017367707135415335,0.0004245395330413841,0.006415672793950509,-0.08526000283097274,0.1190162804412294,0.0018150372941737414,0.09548293339921554,0.13078256328543805
LAMC1,0.09674502466799582,0.0036703978017915326,0.02108381182677257,-0.06424331313361929,-0.11259380903364036,0.13256117765255143,0.12987449945085772,0.1941906196563594,0.0707288712213191
COL6A3,-0.019664092920315186,0.012169403045608655,0.0417512148250743,-0.006652247530590309,0.3785128532914772,0.13760511514062465,0.15572486698578955,0.14693977758669374,0.08684496350767927
FN1,0.010241256527637296,0.008784337002600076,0.011638459506747693,-0.06630329033427139,0.3432271605658483,0.1416545770435991,0.1760399743592765,0.11644439027477503,0.04534190849045598
MIF,0.05150727731930072,0.0029932307961759775,0.15250885318618354,-0.027790088816722913,0.025630009429720553,-0.05452734345063793,-0.16096033464104811,0.018983961915893733,0.19906523684321697
JAG1,0.11137937878916362,0.04920820393530932,0.0005356553358247681,-0.03743921340775292,-0.0009746278749983722,0.13567731990055829,0.102656586998857,0.1898132869416119,0.1618160144220004
NID2,0.026514744726407566,0.007176291309001449,-0.05272374958637297,0.008899010225270376,0.05481750002515768,0.09700405982963314,0.06257633964716491,0.08826909940352166,-0.0014907704639442634
EFNB1,-4.333771467637759e-05,0.04134780347863115,-0.0656729726832152,-0.04930095204666991,0.0545550599536506,0.08614338634456982,-0.018915588595611082,0.12106503484937352,0.1688951643494689
COL4A2,0.049341292773567795,-0.011135069439373542,-0.04315618365984485,-0.03281727984222176,-0.1742415600205943,0.08448891892884457,0.17703866742838553,0.08752896538366267,-0.08785898420823952
SPP1,-0.08387763236588583,0.02477045489807191,0.14779255532514507,-0.11664454346113538,0.10098231098824122,0.1616080975967253,-0.10389101517218745,0.15360780085337059,0.2561001468997868
PODXL2,0.036689017288935824,-0.030489527003127403,0.025902469142729877,0.009920972116169513,-0.06788483224584993,-0.002565977978492315,0.016639331131920367,-0.024313953914766654,0.0020477643318330134
FGF9,-0.000988178889539276,0.0025753342791204987,0.04031492590566621,0.06450564014983298,,,,0.029282972280369735,-0.038528195823710504
ITIH2,-0.039640163594736995,-0.023834456375862033,-0.03445070152407874,,,,,0.09107183566292061,0.034185721251251036
ADAM10,0.025670966150310205,-0.020509558019427394,-0.03880431362925521,0.06925709775382731,-0.04962019768078544,0.12254399181617988,0.07139479454296448,0.09758388690320688,0.08308778143681056
CFH,-0.0028833274974702475,0.03721704074278276,-0.008441487464024733,-0.030136539774131423,-0.09217319926661409,0.0312312369897915,0.1619710476982353,0.14528413514131427,0.07118301291657683
COL4A5,0.02255617918948541,-0.012009970907908323,-0.0298019025172662,-0.02704839873191635,-0.1397132958507584,0.11533181610371356,0.09980893192648826,0.03312715581022357,0.16992015424975224
LTBP3,0.0629601827179549,0.015322643597033989,-0.02373837217697429,0.014885641951789949,-0.19691393806171956,-0.005441470357671033,-0.008327324978139442,0.1316220309779058,0.19172413419268777
GNB3,-0.03491616841245933,-0.029490380175096226,0.058526176583498284,-0.016824093825487805,0.048810864596033,0.11486640220828194,0.07505639955440363,0.020745288588706345,0.044669087363663845
COL6A2,0.10679756243997122,0.02074853524964196,-0.0204519421440161,-0.03282709138706325,0.362599644489021,0.194478309810268,-0.06861801188846618,0.17441908510983029,0.00423811316377672
GDF9,0.00987960422640012,0.08848719281598051,-0.0004910778228162125,-0.02583092382931998,-0.03053269770574347,0.08540660507664305,0.0166183486776151,0.02094967240600869,0.046972733565436305
NCAM1,0.05547145670304109,-0.013366901677314746,-0.10868510389496329,0.022304166907809005,0.022061709689984475,-0.0824188624266889,-0.017429406492156886,-0.06586693566724489,-0.17541992098625406
APOC2,-0.007833716389294794,0.01361680664621626,-0.017924684059217117,0.004382337726120153,-0.06914399084341084,0.11993182093499889,-0.03922748120214205,0.03123006867983929,0.10648610167235718
BST2,0.06977730618486867,0.02549027497715715,-0.019600300098928627,-0.044968167906991485,-0.2789653537945354,0.13252270038175215,0.07178926824074632,0.048820507807963244,0.13866339365628436
COL5A1,0.058374292317019,0.03533148062652257,0.061552437001886624,-0.03564629304698611,0.3567682286960134,0.1425197413973069,0.049403087406018,0.14802416229957888,0.16562639774744523
CALM3,-0.02445297921588878,-0.007497410231235366,-0.062010361067897805,0.14036783664170863,-0.0585239713820844,-0.04384886970305548,-0.05690108255671932,-0.003778172107460977,-0.3084075719314598
THBS2,0.10521625964839154,0.04925454189242198,0.0476522856555555,-0.003727777419563853,0.32068050196825065,-0.03599273061656991,0.056805770926336575,0.08819175241710907,0.19122884764932896
SERPINE2,0.09661394446680863,0.021266743499916193,0.05259375355055606,0.00043644813566751225,0.06623123105305008,0.11055914863349105,0.0963613156943654,-0.019374953315614358,0.025716353643859442
EFNB2,0.09991194227988223,0.015006007468317834,0.004079918291925642,-0.025295363216491385,-0.06896799548826535,0.18597406821737122,0.11166304634677318,0.13879396460366636,0.1531216053183463
PROK1,,0.09492613931432684,-0.04369854421111958,0.008824728817732042,,,,,-0.10667354882698689
MMP9,0.013966673767381088,0.034191771216166636,-0.03484392462455664,-0.023585655679634644,-0.04954950555986598,0.09482940546225925,0.12129219253904698,0.14342321007484218,-0.08934510373875532
DMP1,,0.023092899703464405,,,,0.1344826754165097,,,0.07804873590567372
NPPA,-0.012225078204239813,0.011501704631485575,0.0083990236663279,-0.046697898685825495,,-0.03245880606199103,0.008599820980919206,-0.07690997537628354,-0.014718367815607071
APOB,,,,-0.021939679102614233,,,,0.015588574887769773,-0.022993259372752935
C4B,-0.04151591826938222,,0.011183039913634243,-0.011834264461954578,0.005251522500485289,0.0008592398748301712,-0.021873063507156364,0.001924734733850406,
NTNG2,0.10304397930850549,-0.015468016130052423,-0.010121270858349372,-0.029791709270936002,0.06720835863409653,0.14600545708558157,-0.004651183784606489,0.15912624264598,-0.06406710696655493
LAMA1,0.057626827642332436,0.037471214481384844,-0.05871113950006676,-0.012701192406809973,-0.048196983709563164,0.025363096992272554,,0.08090760650508734,0.10907249417313652
UCN,-0.041937195988891375,0.08083910436575982,-0.0075944404892749435,-0.00015627428925784283,0.01694593324471861,0.05963093398011407,-0.1500369991786725,0.14309321539177952,0.039577449312766556
ARTN,0.026204505109117468,-0.006465619860771067,0.0757038521823806,-0.031314477163733194,0.053174532727221877,,,0.046078325759844795,0.021018630388747017
PDGFD,0.05058569616124587,0.0193756885514463,-0.033776062783903674,-0.010854113197714758,-0.05533316256827044,0.1305361123711688,0.10969732077400603,0.1384607349877824,0.15756436785230066
EDN1,-0.03982958232706409,0.037204940613220744,0.02387854330393347,-0.017868126101935763,0.01228629114449671,0.10274250991090524,0.033319655758242486,-0.005948158507205177,-0.19540380669617613
ARPC5,0.06591118026402837,0.06152091120170141,0.09340503320073112,-0.03406859043100039,-0.19536268400965454,0.01855740977167291,-0.004789213348568722,0.21315005328705267,0.11170915934497654
GSTO1,-0.02866243158481372,-0.06080293983798822,0.042179829856439886,0.01666091534383005,0.025254233798909995,0.10078654260136662,-0.038850654412018196,0.05098703045353704,-0.03085310082513078
PROK2,,,,,,,,-0.0664592992504115,
SYK,-0.03537840195247172,0.09801469231169893,-0.002145563091051338,0.058431851893194886,-0.048255477616264086,0.0858056055948853,-0.031390070733180356,0.12330567890385932,-0.0030584057474220857
CD40LG,,,,,,,,0.04210549344523813,
ST6GAL1,-0.05088051040366346,-0.035365205930779776,-0.07173265609400853,0.09041634186981543,0.015992798286527055,-0.05639856733448997,0.0699665969370475,0.042714277562729636,-0.07072828005947131
WNT3,-0.025555160697788168,-0.006383099149949105,0.09482124321134432,0.05609762753231269,0.006906560518046962,0.05600466287979853,-0.015767197519058248,0.09842890607895832,0.011929027456076477
HSP90B1,0.04337703868282969,0.03266016741993172,0.04551208877864172,-0.054254071344307715,0.06955796807943995,0.10172914585947568,0.05807366616093034,0.04601706146566867,0.057293230071339345
ZP3,0.004785627493499269,0.0025417868696680137,0.07504608034760558,0.015023526832208697,-0.017980187222558047,0.09972706165240881,0.027021229494850425,0.1253434840607006,0.11398697968159553
ANGPT4,,-0.013225498016373459,,,,,,,
NRG2,0.009937378180677628,-0.016112404012887778,-0.0036362783364368117,-0.02523550763799551,,-0.03471468045119607,0.04705064941798815,0.021429452659751533,0.011918291156876022
MELTF,0.11460772007537091,-0.048185652167307726,0.00580154958230449,-0.025545439567279372,0.13526548610814615,0.20540664237185607,0.009025083174468684,0.13188905846209534,0.08412508125675722
NLGN1,0.006491382247920139,-0.006699676285107855,0.03455158824487027,-0.02380897749161263,-0.0589660592290824,0.07630829888484701,0.021606211230948545,0.08809268081737111,0.15277257236005615
SLIT3,0.004818422792472247,-0.03515397342430917,0.012569235882809868,0.08914187616895095,0.1783663682122496,0.09514570341418277,0.17842132302890032,0.11600932598381739,-0.0034066997161038277
CCL8,0.06210314749673468,0.03978994025760964,0.03147137667879014,0.021232583146087575,0.0015791813724664804,-0.03823015220013296,0.02135068369440586,-0.01698549388178927,0.09785249086762257
S100A4,-0.0033549740691518884,-0.004620470329878564,0.04734185832207808,-0.01221754745986501,0.25251602518069005,0.12522679873719988,-0.1680287464543411,0.04712785264039542,0.14126155043473945
TNFSF13B,0.03621466400121281,-0.01208878763170212,-0.008968233205690321,0.013301639529788344,-0.040662083567009476,0.06001778317132583,-0.017350323805610485,0.17158325084395168,0.050370438527518206
HSPG2,0.002863529125632123,-0.005651253387598166,-0.035892832472510024,-0.014652018473490312,0.19187102978936182,0.09298884853832759,0.09749256810590828,0.1170351472005913,-0.06891186761367227
FAM3C,0.03257313230339743,-0.035448862364752885,0.018662579268698087,0.0021771334680997833,0.04955147331204934,0.06999983875459012,0.056767902462981114,0.12809691065821335,0.20172956282918458
FLT3LG,0.0873381114346495,0.029299022010904324,0.012671755467270422,-0.0186467569074709,-0.038907832238299245,0.09178980892110063,0.019993111786688986,0.07726742014755753,0.08776761822301142
A2M,0.030376079598571668,0.028381243706642367,-0.08577543545057909,-0.02212881875080528,-0.115386246787657,0.08716699404754423,0.12897137471240178,0.18875301931434937,0.28045272789854037
VCL,0.049319464205945504,0.037910660105782513,-0.00866963432151888,-0.019536232709435632,0.16692035064858196,0.053386158499577174,0.08698309234046345,0.1487602021253703,0.10672453088273516
FGF2,0.030108520891097584,-9.217412222422602e-05,0.03770873118848735,-0.04880187667165591,-0.05195550688609797,-0.025776932316286635,0.07071908294251282,0.15977722958251353,0.15209354656538182
AGRP,,,0.04487081854019353,-0.02748609957175364,-0.021969791481678234,0.009311649795724762,-0.05798339310826025,,0.030374128668015574
CNTN3,0.007021118093176085,0.01919902047100635,-0.04658892311085129,-0.026695433199523128,,,,,-0.11787232484686784
RNASE2,0.06451152662019956,-0.014297466526409803,0.0407069795191856,0.03528326259713848,0.012474830937033742,0.0595433332033887,0.04652424666336401,0.14475864697712232,0.11591881091945964
ADM2,0.04473091197873098,-0.018819313271522475,0.036136711104240715,,-0.001972692627647311,,,0.08037945231146504,0.045094537265834685
GAL,-0.019626891613205338,0.015055986605391558,0.0004485523551012632,0.012104385193988512,0.05415901844829791,-0.03150449228112078,-0.03501204603393089,-0.019902138551221367,-0.05291121759314032
IL36B,,,,,,,,,0.06263925342255551
CXCL6,0.0989275122571615,-0.014102525195099557,,,,,,0.0037867578476111488,0.1277570493211103
PDGFC,0.07584058890474482,-0.022109957156347195,0.02120161101665387,0.006879717328734838,-0.04078558163314493,0.12800219703372892,0.05216190605317167,0.09642272571550256,0.20047843353431266
COL8A2,0.05825150522504888,-0.022412931977505365,-0.022880129898086906,-0.005890093017348784,-0.11525781100234891,0.10533362644967391,-0.13363104842519852,0.07484948405401803,-0.004114731836344539
SPON2,-0.027459157482639135,0.017257163964572497,-0.041965659445608976,0.006562779347227484,0.0359930388220649,0.024391738837718526,0.16333916248658567,0.1894167938077222,-0.003528936853361216
LCN2,-0.023655026025821063,,0.022615208129513537,,,,,,
SEMA3D,,-0.013405258227989764,-0.02045332038716597,0.1473015450918277,0.038626780961380475,-0.06207701560718209,,,-0.021851333035403098
BMP6,,-0.01617310249830429,0.00753542275082988,-0.025115319578515004,,,,-0.042719686934914555,-0.0032013291953426584
TIMP2,0.027647717667223307,-0.05509750534549043,-0.0504041659957615,0.050793331205709204,0.28856645984515056,-0.09162968781710697,0.1440250537552119,0.06929976288158698,0.08060173458524945
EFNA1,0.037608508196805265,0.09883135611671758,0.026876680044419655,-0.005214105698201842,-0.06672800020786644,0.10765258026521365,0.14595601944666803,0.19996565607460814,0.10273828653717587
S100A12,,-0.019334154174962127,0.10320009727658151,,-0.0004167506006995623,,,0.018595109704099482,0.0722873449768542
TFPI,0.05055036357065733,-0.04124025486719223,0.014465811728807256,0.02255316540333946,-0.25644056172836266,0.029681048122481266,0.14231982605870397,0.15676436475541275,-0.0586747373668393
GPC3,-0.0077013204206788964,0.12397040656852801,-0.002760414338592946,0.03729125603321163,0.025976528053962816,0.07837857583605105,,0.06966153770404221,0.07612732713425795
NMU,-0.01680719615564526,0.023812373989833508,,,-0.14172428213551053,-0.043956191450110316,-0.04187091785234571,-0.06413356993277043,0.11269240221781261
SCGB3A2,,-0.022085570177976785,,,,0.02827876781461882,,0.1354916451721207,0.03939585177297467
LAMB3,0.08283220473361012,0.021084086495948957,0.017641326773633455,0.07511091562649932,-0.1863799691254591,0.08699275016234335,0.10748552035256752,0.22753760206272405,0.07564191479387183
LGALS9,0.00891592307330393,0.006159994621035921,-0.03902698775238397,0.052713853647790986,-0.15090227769215112,-0.033484110343722756,-0.12847671353032453,0.09967762724234103,0.0334053408163787
VIM,0.042323074667133934,0.02364907224714641,0.18021134724213572,-0.07267149186621229,0.26777363124803083,0.15093613143389123,-0.0864432845092406,0.3176262806604323,0.297900139264824
PLAU,0.08511193196577763,0.044370654959934704,0.009646773314494456,-0.03776790815518932,0.1283303338073584,0.1700260956427245,0.012831052109947772,0.07632895564503281,0.1534673501139453
TGFB3,0.005049903582916774,0.042351787312799594,-0.002367880869853926,0.0034965467561690364,0.12885819229337073,0.07894469111737715,0.021547367233006046,0.1336008673525276,0.11942936290372895
APLN,0.04434630291350408,0.04353957376035166,0.05995203241576191,-0.04443658466801478,0.2104359335668849,0.06096192234951943,0.15121487128803368,0.08330669163629678,0.05719031159538368
SHANK2,0.023571137558750583,-0.025803446517328223,0.05835007899061212,0.03339981389878122,,,0.09047326857453711,0.048499661810697384,-0.09174481232287877
LTF,0.03860786835879933,-0.016565152962107636,-0.07437220577378621,-0.06147200950286455,,-0.1308487753012261,-0.027864137656803095,0.07077032916616775,0.08844129356803504
PYY,,,,-0.01270880341975458,0.005709457734720868,,,0.002560506242794356,0.06691993402220518
PENK,-0.034120724973954915,-0.03693018829528657,-0.0047849711905256324,0.09584094533384291,,0.07166771146289785,,0.008200949072328448,-0.09661380091487602
CTF1,0.03205117139549462,0.08942158552930232,0.02574193773100072,-0.01273240142856003,-0.03043450675961096,0.07654674300352968,0.00977185616678299,0.13764826038764094,0.09392352604834629
COL3A1,-0.03927009462406756,0.003953889471735024,-0.0391321666397856,-0.041642506963109546,0.33872296971833354,0.12513583582121526,0.20261150164047023,0.0915511348747447,0.00966832618437472
S100A10,0.06733049727612747,0.01172253103220744,0.0602610381709745,-0.07571677525171744,0.1871241163114377,-0.06789310972112066,-0.16407605973456552,-0.03142215352193277,0.23961393385534288
FGF13,0.020645350845712274,0.059276095637741597,-0.01629169402520786,0.07465882222556783,-0.05223254717117963,0.035304242745876756,,0.07207151541521489,-0.14941677655282218
SEMA4A,0.03356471637364519,-0.049536752878513335,0.0013767089992451993,0.00624267412478721,-0.04981204084778578,0.02356417057412486,-0.08770663585497622,0.04676742974256167,-0.09585629592491968
EFNA4,0.0604663933179909,0.06979766152879824,0.035590156440096186,-0.02325306509220044,0.05032808832460868,0.07439715352019152,-0.07948495085384925,0.10126752538568103,0.07812854306554827
HSPA8,0.01987084626184006,0.003046121846105762,0.018575533176059228,-0.007124658733266283,0.03479798301445892,0.1974069625165217,0.10772746221768958,-0.04828038897052741,-0.09969962387299343
NPB,0.062304855770285314,-0.012289248326052198,0.06543240341986625,0.01779425771102052,,0.08469834792449295,-0.01839439070228556,0.20746159820081078,0.060266172555990566
ULBP1,-0.05240136256134692,-0.025779056882499044,0.07315587755186272,-0.015528085905353544,-0.022073402842644165,,-0.019091804952214308,0.07394099822321949,0.11165842301018414
SEMA3E,0.0895626963619183,0.02124811061587966,-0.013050155296581337,-0.004296735273891707,0.0657322357653458,0.12016668762824932,0.14792799060739728,0.008050454259083142,0.010822003990360232
ADAM9,0.12858874795586003,0.03275988030920733,-0.011804313045852827,-0.006268565722898051,-0.019324826132679586,0.15253745729693569,0.06801448001818866,0.14756832267356484,0.29631222920165534
ASIP,0.08324445070224465,,-0.025411084644902295,-0.034356159019705436,0.08379325865263831,0.16234604715333756,0.01711233058143149,0.17057009677749313,0.1376775289297259
IBSP,-0.04210238540139869,0.024404160603361525,-0.03393433515383474,,0.0714492701057387,0.13614677543416195,0.143684584703276,0.16349013986158262,0.08034170320353383
MMP12,,-0.01248185828479984,,,-0.022726022227545623,,,,
FAT4,0.016386700480891487,0.05661471974704101,-0.0211985766023336,-0.0047442505633365625,-0.05779717027529775,-0.028825826231555295,-0.03351125127421749,0.1695939866265119,0.14698676416683415
MDK,0.08828392585690012,0.012206161487158832,-0.04844530245578311,-0.17034798790432876,-0.2431646128659903,0.013277070210970719,0.09634022506431293,0.19403658379196678,0.2624729103536566
BMP5,,,0.003740981355050156,,,-0.015582163201391875,,0.043118931436615486,0.08518894564050718
CAMP,,,0.023281661396349244,,,,,0.050048921323541835,0.03764721700880022
HSPA1A,-0.04262419659590238,-0.019334399501503157,-0.06172880771329735,-0.1843434579267779,-0.20330225701225088,0.036681686307738284,-0.048231660624889684,-0.03067658199872095,0.012928747852939829
SOST,0.009009321979305289,0.10451733032074821,,,,,,,
SEMA3F,-0.01484489737626515,0.015341587418669728,-0.025221751281515433,0.010596937792070736,-0.0018652018049167972,0.15790563228327442,0.0417804887850236,0.15350777095513643,-0.013204183312994429
ARF6,0.08353447185144607,0.02340518218034825,0.049833228033325946,0.007225324782012764,0.07187920511134971,0.16282940994430342,0.06079354418267552,0.15091032168308746,0.10993135840147264
IL6,-0.02164701477489704,-0.024109239091411435,0.06246038184721873,-0.013106564858146904,-0.017257942736232344,-0.019828747878710834,-0.03754181807555708,0.16944116808965043,0.19964817931992285
CALM1,-0.03477407537068952,0.028134616811938157,-0.10010354604622598,-0.011131091498500072,-0.06190380401189873,0.09246786597439056,0.015556502595132153,-0.009889823652344953,-0.29566845559763494
VIP,-0.038185726322294944,-0.0016302929296042818,0.016475484919089387,0.044212480319270366,,0.118260656965735,,0.009672767434140108,-0.02230035598069621
NMB,0.05497980308241831,-0.035451031100545746,-0.05306711289626734,-0.006221363821694111,0.11761530138816892,0.12395310169381789,0.09191626906225302,-0.0013685894678483214,0.2243345976570105
CCL26,0.0685100520708138,0.023538006882891864,0.0676787700270159,-0.023186215771391943,-0.009845663446555665,0.12671597807868668,0.059756070914465456,0.059752030498111404,0.06549274301551321
FBLN1,0.03333224369515699,0.01037940662420079,-0.031031232738434937,-0.04072573523927474,0.25605870181646784,0.09959107949896588,0.22653411468782259,-0.05468263940369933,0.04663060925905108
SAA1,0.1267651716386056,-0.007248270195145739,-0.016395221717176826,-0.08461946898373317,0.032214366448798895,0.0838038125405397,-0.0904731552668025,0.1455271559889279,0.09754666095839916
MICB,0.01105351724374753,-0.047875430745932104,0.018142133024426278,0.018911803577017817,-0.043565438384644356,0.04948396958020507,0.05304493096848334,0.10285367039334314,0.04100365051468769
MMP13,,-0.014768626290893434,,,0.17837187105298347,0.0739665620973605,,0.04733246899980144,
F13A1,0.023238075159488922,0.04310771121660399,-0.05747070686637269,0.061444414744618245,-0.05482106527729743,0.03430501181855617,-0.06886689593094558,0.19520813751564198,0.1764565517643687
CXCL11,0.10073026821672969,0.018601733082918483,0.01929993786855651,-0.028167680924973407,,,-0.03294099468397496,-0.011045788672679017,-0.05244543593793596
COL5A2,0.13482520873921236,0.07292835502262644,-0.04833852115097707,0.00033336577750262214,0.22836522810347024,0.13572946542808423,0.1462705199229821,0.16691704517179512,0.16042678797892837
EFNA5,-0.013401391170337661,0.050441754777239424,-0.0011766248895281307,0.012572503842521031,0.05265222934507248,0.028991963895354786,0.10322259873597765,0.09695363147875878,-0.006313061686278066
AREG,0.037154897371736356,-0.006335880729921592,-0.03323128842648305,0.005577500378855109,0.018172299589852312,,,0.15906617807582438,0.057660390434519225
EDIL3,-0.023811195017096273,-0.012623434706890126,0.006802214591144672,0.04608830875180375,0.26679451279173977,-0.14468118236631058,0.10061001791466491,0.20268416909806525,-0.23328757257126842
CD86,0.01705405725633577,-0.041683828544995326,-0.016838692501089665,-0.007663811397163181,0.00490001838499126,0.12195287151423784,-0.011756106606989124,0.18012763961143907,0.10503941556096211
AHSG,,,,,,-0.04130978618224873,0.027574874959086434,,
WNT9B,0.023061855898497744,,0.0478608886767516,0.003358169650436663,,,,,
HRAS,0.07240041340286778,0.02444541036424854,0.062303140613973185,-0.04288764097802104,0.05211017229127333,0.03922290434050021,-0.04039178784732692,0.06036824236248767,0.015736433886693633
C1QTNF5,,,,,,,-0.1713541154596301,-0.04858970181604355,0.08142128165308639
RLN1,,-0.012858812392880675,,,,,-0.07946377389731382,-0.025998806417116535,
COL4A1,0.0008474777129583105,0.018080798574834467,-0.08167255017691775,-0.05709316266021919,-0.0936207355384567,0.12652089770107905,0.18453105791058627,0.053147033101625274,-0.0944827194717738
CCL3,0.03832718515384176,-0.0015374266789888542,-0.03978800063350387,-0.14352034846939576,-0.05837956704920584,0.046863609019414276,0.04006298171317456,-0.06290109244017643,-0.14984181080988418
BGN,-0.015639032512801958,-0.017070575368686006,0.0028630683381408463,0.003506264500053081,0.2767633497959695,0.10704605755748646,0.20913295212402358,0.14761332630059404,-0.056549879680108626
RETN,,-0.017332503111561114,-0.021718047863543467,,-0.09738288562876314,0.13098302047957738,-0.12306589995786149,0.009489435843627323,0.1307900323129568
