,MGH258,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH881T1,ZH916T1
BMP8B,0.031351959179866225,-0.019291560445163582,0.03718486191188654,0.04800587880360249,-0.05220309901320716,0.05880100061457311,-0.024353755087563968
LIPH,,-0.011289367641203536,,,-0.013365308468982722,-0.023674166803371338,0.0702276646810753
CCL28,,-0.017383768950534208,0.04233166705851366,,-0.04880104914168272,,-0.02258979014223586
PTPN11,-0.01778709222721273,-0.010811657815070132,0.01956134332785487,0.03404914903940706,-0.13893905805386583,-0.07472834491185794,0.020977502307272605
ADAM12,0.0790983650219973,0.023864475879453634,0.06419396305408047,0.011574155726074932,0.004761033799026287,0.07420296046669869,-0.07075979016866973
EPO,,0.01181274343234011,0.009579640280360876,,,0.020180870853830035,-0.024022364425755994
EDN3,-0.03288873557274021,-0.018307203843305062,-0.02209539303456088,,,-0.016963454238881005,0.01530893316651699
CCL22,,-0.023782660879148716,,,,0.0484121725179399,0.0585646679056437
CCL2,0.09173230449238975,-0.05825793513337608,0.01773949171561185,0.042719786008443096,-0.1153660703491059,0.01908778929715937,-0.048347096166174046
DSCAM,-0.04004389106701996,0.02221308731537967,0.003560114159687057,-0.0022958312106368625,-0.022581977348216542,-0.0034846763760241263,0.05291435676204263
ANG,-0.017947133314575484,0.047456923000025956,0.03669120711619902,0.077390235394322,-0.033951140178262416,0.017032784839503292,0.03887432709569867
FBLN2,0.03073385688497215,0.016716423137802063,-0.0021717542199293357,0.09075998247126105,0.10465097067520011,0.03208669282355564,-0.06336336190495857
VTN,,-0.019404927113113826,-0.01817242890432802,-0.028556437183268352,0.29627143396160666,-0.03232014786880014,-0.01664659662352543
VEGFA,0.07544092966040089,0.037696582687390526,0.07541458131405383,0.001591476766642521,-0.07377733959518651,0.017673049306881947,-0.0005579087616399698
F10,,-0.012951027144982289,,-0.03097603155118707,,0.00016161263931697815,-0.03161536492234657
SERPINA1,0.036129163302339305,0.026184981829978214,0.0647420228478842,0.11164399687250061,-0.011549936517552803,0.05120206020217145,-0.0774025273800922
VWF,0.07088111582227187,-0.04855727793399291,0.01714869237935322,0.03260701273803547,0.06727933911154486,0.030486218268776833,-0.07893399340155771
GDNF,,,-0.02186972826524154,,,0.033596637134510325,
VASP,0.033611412999439365,0.009482166679820804,-0.02768213460356506,0.0056434734549131275,-0.04306888601026965,0.0631899316521263,0.019264538543545644
ADAM15,0.0225505459368407,-0.034721306575001006,0.04286204729122346,0.05767686020754402,0.10556827890928713,-0.05033299905067744,0.006451683987896034
WNT2,,,-0.020466823199604283,,-0.04001873231930367,-0.02997035378357189,0.009327799062442575
CALCB,,,,,,0.07945271284096997,
OLFM2,-0.003376022787791301,-0.015444143325262841,0.029333530483587122,0.0056676412908553,-0.0155916294989903,-0.027630812908512804,0.14668619169738698
MFAP2,0.04633828363851437,-0.02136526478240091,-0.007787028841643743,-0.0028526702237180544,0.03503980135749658,-0.01909007790085283,-0.04292276990264512
HLA-C,-0.0010960803968647985,-0.027265826173432314,0.03055439052433856,0.05514641545056012,-0.006838586757118632,0.07089179572777694,0.017314945137589806
THBS1,-0.021314695559505322,-0.019232164641108593,0.08042581237223079,0.0366695282514641,0.02631746015964654,0.03610257144093097,-0.16312134817232013
HSPA4,0.036776263187614275,-0.011926505889743507,0.055631110766009906,-0.04287626884278491,0.10910539500748814,-0.05773775806430915,0.015205625017427
LMAN1,0.02195427718036951,0.04161550857581058,0.06582492159305549,0.03106545636387098,-0.07276866107450575,0.012421877157658157,-0.08304986589856238
LYPD3,,-0.01653701517470753,,0.018338480176362103,0.02060063596720073,-0.0025888117319718207,-0.03346072288425902
APOE,-0.04199032524548733,-0.01511942433192624,-0.033848736883579054,0.062129427498508666,-0.01216584744391832,-0.03326844005169976,-0.02638658861485765
SOSTDC1,-0.02341866224307821,0.009779540869171486,-0.03325484331755477,,,-0.004927402250033496,0.013934619547968399
ANXA1,0.017610431777611985,0.004539918819798207,0.021852935364238425,0.032372148011616045,0.004633323880238797,0.03630471506375588,-0.08522545505714749
WNT2B,0.024245565302206007,-0.020593328293488262,0.0010884428258837427,0.03988101117226832,0.05534838392672867,-0.007282281711552286,0.04479312911305087
AMH,,-0.017025643397892264,0.06645140479909499,,,-0.04698147032093523,0.06228871360675181
GDF10,,-0.015906687758206264,-0.042074478330548205,0.19149664721408446,-0.01270455692716763,-0.0012173939474684576,-0.03469804044457935
EFNB3,0.10378320501416491,-0.02071740412303745,-0.01668810523219471,-0.004368010228694896,-0.06537348932096095,-0.0038921506442112165,0.09396354856134788
LTB,0.02798687763456037,-0.02055105404682616,0.05501314987403651,0.11206772514858446,0.06692923024714927,-0.03855323000746761,-0.023864046185794182
ANGPT2,0.05741368139884008,0.033105965786071376,0.035269463003115,0.04471544569741479,0.08412824640524945,-0.0009204274555030711,-0.03321643140697506
NRTN,,,,,,-0.02222530683257419,
ADAM17,0.016395775886640495,-0.003764982588380054,0.06962918827426903,-0.02230047924380723,-0.08650904305167668,0.04309291507864769,0.02060565080491354
LRPAP1,-0.010997941225972807,-0.02247686375255057,0.012051054457836552,0.039578589083385296,-0.016934205814388092,0.044142435491621265,0.060084257282880985
NID1,0.05013686885774194,-0.04034328014879273,0.059833092415126216,0.032247355722264545,0.06963798960746494,0.043039760702837,-0.08778744755044132
MST1,0.0010751335730655302,0.014215606803520476,0.0786218267538792,0.06449724157530093,-0.02594048838279691,-0.029909600897065444,0.10618313509108704
IL13,,,0.0011836318360683106,,0.04307458733711564,,
DCN,0.013002671534376556,0.006547287002348041,0.03533639773849011,0.07685687184132606,0.09339563073174456,0.05539060184943091,-0.1622411150661581
IGFL2,,-0.014001912136561453,,,,,-0.002900413362499204
COL7A1,0.02340011106396426,-0.019621142751409863,0.04603237708878615,-0.028900351205519002,0.060275698975503195,0.011188548408601664,0.01386783326168715
CALR,-0.019601753260880407,0.029391326980338348,0.05396773075353042,0.049435676428051196,0.015494212963128693,0.06814073179704654,-0.0978201354853564
PIGA,0.018454834324667886,-0.009490675898017657,0.015588441246206702,-0.045409788625441615,0.005380966978824486,-0.016815711558600507,0.04724044629786066
CD200,0.022954009161683185,0.03486664803477147,-0.03918148981760851,-0.06860030361691777,0.0050513221790172876,0.02502200241244744,0.08058521568800356
GRP,,-0.02173966288036128,-0.022095396360082342,0.0119967674402288,,0.052432382384753964,0.0442139302938479
CDH1,0.0009838642641871868,0.009780490016216723,-0.0359571670566381,-0.04365972338182725,-0.03343958235422938,-0.011159396457791081,0.08230752286203902
LPL,0.08979421199997581,0.04277932769331626,0.10910870940770348,-0.04859584492677566,-0.08799877893133036,0.08444033810684204,0.1430492119054023
SEMA5A,-0.00027932267447569056,0.004163884585071692,0.034734204752942255,0.028975267654811204,0.05655144446040448,0.09660101585965618,0.07142362989182492
SEMA7A,0.05377179199705824,0.046502705624993354,0.008284180072073028,0.031428853756527854,0.031083347582681442,-0.01059361093537611,0.018434390815694326
SEMA4G,0.007857737609807418,0.03922285071293,0.021979320373661338,0.008480313767407866,0.041777243661470564,0.014627810044666354,0.031081400498772158
SEMA3B,0.009703415117426244,-0.01994190920059251,-0.021464018935922376,0.00630052990432744,0.028230824711631883,0.06539395251555342,0.006559231754256889
RPH3A,-0.02898202953661809,0.013517165202725305,0.020635861108904665,-0.021215567748521593,0.007035381258147689,-0.04055565532625078,0.06221928398746488
JAG2,0.17732582402852684,-0.020546531825550392,-0.023435333328440458,-0.005031710983499302,0.005934885962206878,-0.013918119391072094,-0.02501083331898164
CGN,0.0732460897087903,-9.444191805007183e-05,0.07302293217606415,-0.0356750845044002,0.00758214622617371,-0.01620051770364381,0.07430633944662585
GDF15,-0.011386862657600605,0.03484807063088382,0.03418735257497102,0.022647927070928355,-0.003934691275704002,0.05153930324403236,0.044656088343403205
SEMA4F,-0.011211789864164557,-0.0198685734093512,-0.0039278344224252665,0.03290229951246765,-0.07605259918125229,0.017278318583973613,0.05478907776434614
NXPH1,-0.0012464875342245343,-0.04124496636817976,0.06801806711153863,0.02245456508158427,0.059687651026406476,0.04943535827043161,0.08232391913102993
ARF1,0.025524749045114297,0.048873180228063764,0.024275556932439313,0.03620949393363275,-0.051376713251508006,-0.02115402336787302,-0.03473742669720507
DSC3,,,,,,,0.06309212884634453
EBI3,0.0011790735747016462,0.005772971725047235,0.08255601862513566,-0.01536390651116357,-0.009492843537473407,0.020180072698845353,0.02678139951209311
TIMP1,0.10326712032572334,0.004348086765706099,0.02246040503958887,0.05010364890438241,0.0371724241835431,0.07873045228539007,-0.13898468552006282
SEMA3C,-0.04052756229352514,-0.04079869419997976,0.0061254418547268576,-0.0026229041118463587,0.09964074186890444,0.04908524332613596,-0.03898793582301158
GNRH2,,,,,,,-0.009863337180272729
GAS6,-0.005228322933022814,0.028143806792471762,0.06043184203706065,0.00746246007361736,-0.020972014682840358,0.010167179179079413,0.021668420098996517
MEPE,,0.06555296293807641,-0.022724218560420006,-0.012253300258352943,,0.026033964799119524,-0.03319511884726112
SERPINE1,0.02455489919506803,0.037020502195302875,0.01905886376039179,0.08704769735756047,-0.03894130556212568,0.0012715211930870132,-0.11022228809941903
RSPO2,-0.02474315960444311,-0.0067636229136298145,-0.017188151980307705,,,-0.050674574196684634,0.009661677563544253
SHBG,0.00761315721762083,-0.0005183869051811756,0.02023614889186129,0.06591609412254892,-0.02166534519014898,0.029023416986812323,-0.041133942108511685
LGALS3BP,-0.04242340213236638,-0.04136481585206603,0.03176961845855415,0.008246605509307541,0.05668717649992459,0.0473390925023745,0.016162867036597053
LAMB1,0.04660664323681969,-0.04105429952228849,0.009508484075458998,0.007059205973772206,-0.024197364965519493,0.09329833217563716,-0.09091846024931939
SPTBN2,0.07364364691562769,0.02204859165340954,-0.029542204702583567,0.00027328503092360304,0.007155444707742156,0.002148739702082884,0.1573883902822631
COL1A2,0.009614922540350958,0.008917800019661887,0.033323536321508876,0.005432494916994598,0.0819231202987166,0.08451625771082481,-0.17411033470751464
DEFB1,,-0.01247487908882769,,,,,-0.0514449746363274
CEACAM16,,,0.03405515472304922,,0.02119141893977859,,
SCT,,-0.011465951183746007,,,,,
WNT11,,,,,,-0.05236689869999123,-0.019224586728491252
LGALS1,0.02394566609604426,0.044903880090813295,0.03448905252069573,-0.04180353721224812,-0.013965509644370782,0.03236351763045373,-0.04398108717692639
BCAN,0.004187565047551434,-0.04387291431117528,0.05397937480497488,-0.004942249470590346,0.040628357006729156,-0.06658241020594391,0.12810816205487893
ANOS1,-0.004537770908398912,0.04475862070316187,0.024239964121198533,-0.09637587795526838,0.06025239716690944,0.018273314263181278,0.11434492277267257
EDA,-0.02179196346432786,-0.01796601669356297,-0.019936910160854453,0.024658976546320432,-0.06417784122450554,0.00824475687684775,0.009298460813372949
FGF22,,,0.0039004810118675633,,,0.0036145796286837545,0.14097393727938393
SHANK1,0.03405506741607077,-0.0167829764414754,-0.024653085911180664,,,0.03893156432096927,0.12606748969639553
RAET1G,,,,,,,-0.02995330368238864
TGFB1,0.01066133097586683,-0.007339612498985621,-0.02009083435057979,0.05403147495351386,0.09308532449186391,-0.010239356455746945,-0.08383569707670432
MSTN,0.047886192340024135,0.005788970706941194,0.006482605358410338,-0.03050613816670095,-0.005139590120357195,-0.03781714704947503,0.10750395188666872
WNT4,,-0.01761879058136864,-0.010741607105676338,-0.037388183717855655,,0.0273334275285827,-0.09634178068760275
TNFSF4,-0.016229881249822702,0.017568051644348506,-0.0365346581872732,0.02607813170898741,-0.054388959348075354,0.04008617305173594,-0.01881662834989693
NTN1,0.005317165444492503,0.021572251252869937,0.07711637991497677,0.04470824084687952,-0.04121185726756548,0.01935650133715031,0.006271324518108884
CXCL12,0.009288618904890533,-0.017861948404551804,0.0445593548027223,-0.00834233869476006,0.09353875673781983,0.06602455009855414,-0.07504895422850617
GNRH1,0.062050899858439125,-0.02659311776271018,0.015618303746920274,0.0677161454253668,-0.04438286618276602,-0.013020292350576675,-0.008479897754466462
FGF8,,,,,,0.03652079568480823,
RIMS1,0.00010086960263431888,-0.028475474011486965,-0.05831942025379569,0.03105533025988462,,0.0013492404282958001,-0.0001715195704842718
FGF14,0.07319853470253411,0.050045824892269185,-0.0034698411037386596,0.029245919804703816,0.06467780320804388,0.0530794893954485,0.0961964610554737
IGF1,0.018213971561789905,-0.029850486301356595,0.022087409866977974,-0.027208789659521393,0.010271939184155454,0.08158348826253353,-0.01607943266663418
TNFSF10,0.008852092958356424,-0.014590333037763574,0.025471667385279527,-0.03207412506934117,-0.0407021014448099,0.0717589465986785,-0.018741194036848974
GDF5,-0.024743149838087973,,0.01949885576204007,,,-0.036704427648645385,0.11319555526857292
CHAD,,,,,,-0.03473937155229574,
RGMA,-0.03297513911707304,0.03644383397477138,0.05860623931698152,-0.0337756366484526,0.13106522668043968,-0.0441811317649106,0.16721429369000643
WNT16,0.08824713726334105,-0.01972343347458898,,,,0.04451506793436639,-0.008852987828559632
CX3CL1,0.01031248645275556,0.012738633340583453,0.024367317063584786,0.049935584985688064,-0.10819266170423308,0.030097696573115344,0.03620874072988377
FGF1,-0.0028327809381704016,-0.04764475360004587,0.04574682188544687,0.02510866516931269,-0.01699185686206058,-0.03790568051893827,0.029895266594343467
ALOX5AP,-0.0376347820645262,-0.013937623464373626,0.02414534567994328,0.0453974429664026,-0.02428537854963971,-0.007140075396924276,-0.01050118130472709
IL1RN,-0.0220198365553714,0.023287423442995968,0.10123057596447343,,-0.08589472572458169,-0.022381186538115,-0.015448081666068788
PCSK9,,,,,,-0.021573129350051436,
NPW,,-0.015906689257331755,-0.021411702845383115,-0.0015254459578347042,-0.043486912625456946,-0.029681986982242142,0.03881301997773588
CXCL9,-0.01246142598473113,0.016314301694636733,,0.013926230697789938,,,-0.008810218162815828
ANGPTL4,-0.011212740628111902,0.04597493643479293,0.04905622218108821,0.017564006521261534,-0.07789046279866164,0.09943075891539663,-0.048206459981390164
UCN2,,0.16787419345672042,,,-0.03057963734914374,-0.00818298754534593,
OBP2A,,,,0.043048672287759215,0.03913238846496823,,-0.026983402695574893
COL4A3,,-0.023240949644641254,-0.024244205185173243,,,0.010369758609651189,0.04964710228509697
NRG3,-0.015846364023920076,-0.013069133174792528,0.019006424538953497,-0.028973358638485658,,0.018487863190558597,0.004809445316307192
IL23A,,,-0.02949723258570335,0.16718109758705235,-0.01722618996981741,,0.027594879096072937
COLQ,0.046821023616106426,0.020595449122567267,0.006011835968901526,-0.024511207497076457,0.02477236471733443,0.014447745366628278,0.05004755141515563
SCGB1A1,,,,,,-0.02496024444639153,
TNFSF12,0.05215113295311149,-0.047578406243915634,0.028270387732173663,0.05553310460198249,-0.0029630490892646566,0.0712026628224099,-0.030269728565745793
DKK2,,0.011170701188799596,,,,-0.028730338247659075,-0.015374416411050642
FYN,0.03483588953490068,-0.017359208901474556,0.03191022654175577,-0.032589886544337705,-0.016200592594181894,-0.021950194380453623,0.051924316415816615
ACE,-0.014114986092754139,0.007994308817782611,0.03344728214313452,0.005898732434785634,0.07401555734209611,0.013091812466667439,0.008385957210398764
IL18,0.04734179447005653,-0.039219447447897945,0.06782129775323012,0.024910663808505103,-0.053328865533957895,0.015989058291038638,0.03340147759016428
CCL27,0.06920526848051604,-0.014654502042187469,0.06311510064362237,-0.033670941641360634,-0.03166209169966647,-0.0060130362558940215,0.03582692698508693
SERPING1,0.0009164007014368925,-0.03212809363182064,-0.012826520518331344,0.010437119548235391,-0.03834730030767965,0.016022034532564743,-0.06300849601233188
AZGP1,0.001868732375520991,-0.03532452004880101,0.04728163923852418,-0.0037824878878717667,-0.0028375369221213635,0.07981564112139318,0.07746649641627454
INHA,0.04593586125695478,-0.032711631096790046,0.0007733546903118388,,0.01472774543961826,0.010047847518120686,0.042726409722925955
SEMA3G,0.03452381416124665,-0.028491181824930704,0.022888796426907585,-0.03780204570926505,0.16340027020571038,-0.013948843895991396,-0.06019918057535844
OXT,,,,,,0.05037107194734995,
COL6A1,0.024765175978666686,0.0018775657051690639,0.039231453708146485,-0.022804892664818,0.06807372559567997,0.08753010957946274,-0.10836469707542153
FGF17,,-0.02610105909264973,0.026734897307509164,,,-0.0017792817845267437,0.006262538984981432
TNFSF8,-0.027212111287655275,-0.01470885800684267,,0.22597289628281889,0.01296188018857432,-0.02222530683257419,-0.006870275501630779
FGF20,-0.022397781051800087,-0.024847677987251224,0.03450341866275265,0.025429699045221594,,0.0058516994096977065,0.025837198143673756
ICAM3,0.1113318866725848,-0.040194491896565585,0.015911067733748365,-0.01277215896051388,0.021773822115804975,0.009807095880069693,0.022541137915749125
LAMA4,0.06614168902120149,-0.0008931631063281652,0.001815931101981702,-0.03810788041528806,0.04921325981142747,0.06737846084877164,-0.04619102006429086
DLL4,-0.02301336267884519,-0.007455259337865836,0.019036965882561162,0.02219955763101806,0.03819366421529081,-0.01905925110022779,-0.005303649272874756
SEMA3A,-0.011553219105755389,-0.02522585294809777,-0.03808505413630012,-0.009148346533326338,-0.05897020209494955,-0.026138059451053724,0.07389186411835438
RLN2,,-0.014982808584189686,0.000511376947450893,,-0.06417776583518718,-0.009009986175647574,0.10059169320045806
C5,0.019132615926049527,0.009510431388992914,-0.04361703694265021,-0.03182256800109876,0.012591150585925389,0.005242829453745846,0.060625391844198594
COMP,,,,,,,-0.0031737175047510027
EDN2,,-0.0029624310962801815,0.0010727552682257056,,,,
C1QA,-0.008154588519845012,-0.05553466391416858,0.01942317106413411,0.09162143850895843,0.0101315668096844,0.07368502530328368,-0.13870283252325474
UTS2B,-0.023076435386151655,-0.012951026830325708,,,,,-0.031611892815726385
COL9A3,0.07164731136487255,0.026720208366830905,0.01972523093289666,-0.055122436103749374,0.028038164971397925,0.06095397076720561,0.11903261509834656
DLK1,,0.006797911261162442,,0.035946342597369736,0.03804671948106982,,
HGF,0.063670756124213,0.014664190771833176,0.00969643918666983,0.0465923618473539,-0.003579132500477097,-0.06246087032789637,-0.011511202769508172
P4HB,0.012999442241702847,0.018943679146150277,0.040206911691069706,0.12062559661241873,0.0183476287804022,0.03662852277137025,-0.11414440042565306
ADCYAP1,0.05251767721719628,-0.024835621995492056,-0.02717299847313049,0.06318881004084911,,-0.041900561219082026,-0.02605320021135238
GREM1,0.025172259059697454,-0.013314899711831803,-0.015101511160168989,-0.01453902685307273,-0.0474442190843919,-0.043375798562815225,0.025439315786623822
EGF,0.01642907704364388,-0.006016690832825649,-0.023317763947223118,-0.030506119814810623,0.07660223536680105,-0.0177819155299601,0.05335806984751219
VEGFB,-0.015658553328406453,0.01853307579825255,0.06678207958120438,-0.039266618088353106,-0.02899152628980465,0.043949298214495114,0.04459020989843562
FARP2,0.010514646194969895,0.014203001703920207,0.046740231499803005,0.04786285063981557,-0.003981186239680589,0.0032827094368259673,0.047701160441378836
IHH,,,,,,-0.024081197149093844,
LAMA2,0.019191873534688056,-0.020387200088592104,0.0353536058183995,-0.04931132729685155,0.009301505738107818,0.052694951818620585,-0.07070062203503799
SERPINC1,,-0.013856428754001558,,,,0.007300390422289789,
NRG1,,-0.04255560528597221,-0.02829283407254374,-0.0300295280017622,-0.007831310284745973,0.06013529958274141,0.0522907925953426
SPINK1,,,-0.00018112705034888457,,,-0.0037898375418359224,-0.0007826980750194028
EFEMP2,-0.0011335802437941703,-0.027101029295196397,0.05774224270448751,0.07115762607301461,0.06563330733568246,0.05016854380044605,-0.041210382230116596
SELPLG,-0.012459327501908661,-0.036047105088978376,0.02190316260826771,0.025469037439080217,0.010062164568489696,0.07918928414031892,-0.005524367440645296
GDF6,,,,,,-0.05123500532340402,
HLA-E,-0.00562941634393608,-0.05965938102695665,0.02501245306378087,0.014203227781640732,-0.07817200428527951,-0.005772679467547776,-0.13455505495799636
PTN,0.04281593819713223,0.004776251152910043,0.07682742546481625,0.026654172151652708,0.060961365699380723,0.04502669646688682,0.19421472434442952
CD274,-0.01930233343713792,-0.033066406784830686,0.02584004237140888,0.011925300412220705,0.0434681382240666,0.08500245872555205,-0.03746525614006615
FGF10,,,,,-0.02911674759603751,,
CD14,-0.03632849044935286,0.00809348523524013,0.0525674772484527,0.004064640462515313,-0.01189879375348238,0.032227708661834706,-0.07444708061786715
SFTPD,,-0.023782660982284144,-0.031179660911862344,0.020304379608669675,0.14062655469426585,0.04985027521063135,0.1272685272485387
SLIT1,0.04029544841100981,0.015417132668581645,0.024551253106431768,0.09626862394320965,0.0093742402852469,0.03929036498282541,0.1065327008713085
CNTF,-0.029764443832905926,-0.011811473956671424,-0.021411702944656604,,,-0.008263815915547944,
BST1,-0.05471777232366241,0.0388223162468969,-0.044575488502455,0.03206158898104776,-0.018411785679022578,-0.03490770774400481,0.09955566662888055
AGTRAP,0.017588936485599206,-0.03812675545936843,0.04282264814671372,0.007763329364156721,0.05836094857025976,0.009830421577425077,0.05355824977289299
LAMC1,0.009861787415263296,0.02452252110061007,0.0889573027982693,-0.047234347020670885,0.02499148540700512,0.050721354343339346,-0.060007338825081455
COL6A3,-0.04888288201858195,0.021110814673779156,-0.007719369467979131,0.002314049701062238,0.029663841923719,0.0507071832957602,-0.11340304636236832
FN1,0.05239064391451403,0.008373027985139765,0.03289256279097703,-0.0005213719360311214,0.06650965339012295,0.021500633502150427,-0.12435630962153982
MIF,-0.0007411669123967043,0.03879698364105619,0.028179361795438826,-0.07469560232592148,-0.06557612509370887,0.06028962456599011,0.10898986118650125
JAG1,-0.007293302334646008,0.05158210994477258,0.09933859425431009,-0.0058392931534172405,-0.030074099679203704,0.03152340705023195,-0.055038748680944355
NID2,0.057971062082650605,0.025297376449810203,-0.01749343390003384,0.0021494226598506106,0.059326199910150396,-0.005822923789668411,-0.05800457641384423
EFNB1,0.0008305757943861857,-0.019769661200399073,0.08191917935768803,0.04945572452169074,0.06495078807735821,-0.028636546545302424,0.09018559171109788
COL4A2,0.037170692093519045,0.023952808084638875,0.06555434344136213,0.014461065065955906,0.09722976368641104,0.07339393019025411,-0.1007296019703325
SPP1,-0.0017244226773647695,0.00832512864121393,0.05127474940755429,0.08609267438558839,-0.043087748692883836,0.07615459906070232,-0.038721979919712185
PODXL2,-0.027517829348455,-0.027305644877311505,0.08367781694787668,0.10201774375168068,0.031828663285117416,-0.004341846146694975,0.10525374226114026
FGF9,-0.027212115639349773,-0.041330610328083515,0.022504619350384537,,,0.0011391431804523406,0.02670451632592507
ITIH2,-0.04542040018740627,,0.014597768134911407,,,0.03185096113763512,-0.04693598920441888
ADAM10,0.02125785139517227,-0.010993863518206345,0.005489271978183316,0.024525273451867807,-0.0332033421979186,0.0023230884606588354,-0.060639306398212724
CFH,-0.0044331884026629015,0.05577583773317787,0.030426275878287203,-0.057293495185016426,0.07599615719969166,0.039763786720030656,-0.03712078478564974
COL4A5,0.044125367402202874,0.010779752833226108,0.06690433149394129,-0.011132346020707163,0.09265077217206602,-0.05531107209867014,0.10085826964624252
LTBP3,-0.02424678397986901,-0.0231199333254509,0.02851101495143477,0.02909096938921265,-0.0437812804942016,0.032352082405724375,-0.03808968976784872
GNB3,-0.03103361204701867,0.003036371994781751,0.014424927707152322,0.014268596876178754,0.03539949785312614,-0.06551312870240356,0.058918167739246255
COL6A2,0.07111204297112184,0.04673312494567657,0.02191956471524414,0.03250472091483853,0.021591291472337643,0.08152415269377378,-0.12034944453864344
PLG,,,0.03176101436615683,,,,
GDF9,0.003761226177684362,0.010243104255022171,0.02166400816260338,0.09491394851069665,0.003031564055640506,-0.025085831744229875,0.09466141143138712
NCAM1,0.021238488938044964,-0.0049003720089010015,-0.002553991421181159,-0.032065179150015805,0.013728572399980224,0.007908155712956829,0.09108955107246684
APOC2,0.019133172864066794,-0.047170882203321926,0.021741954434460104,0.12232343145825149,0.013854731356984975,0.012277374529953443,0.04921284987457448
BST2,-0.006801918078814197,-0.04033031639865707,0.04973905531588091,0.0034085830421829747,0.011495587019340149,-0.0254054741615622,-0.008896448694882793
COL5A1,0.03031661340321002,0.010921396469011201,-0.011696696174086108,0.055004775954638103,-0.01870316841992119,0.06643044864019051,-0.11434230839121054
CALM3,-0.024825239303404405,-0.01938270461222568,-0.061820295095677,-0.018908342704367472,-0.01314912003247808,0.015186684590569518,-0.06376916795297233
THBS2,-0.023418052281434166,0.023686106143593844,0.05471591790867811,0.05364377005210489,0.00990690358545535,-0.0011349186063282248,-0.04084156096008242
SERPINE2,-0.020464554536174136,-0.020756024284097375,-0.0013709513802299292,0.00028579944774409033,0.057276707719683344,0.06532423735247878,0.10467368733771132
EFNB2,0.0217864539188612,0.012884446269443448,0.034820243935371566,0.02226797522365296,-0.004416703745538153,0.0318141703712109,0.020692471553440974
PROK1,,-0.004862168409331305,,,,-0.005575361915047717,
MMP9,0.018362022289773853,0.008720129036005008,0.016752060846095,-0.022856555890468994,-0.04760568008480897,-0.03789943957026767,-0.026814209659408852
DMP1,,,,-0.034948547446155435,,,
NPPA,0.016062009752219015,0.012281758924556534,-0.004359277099292576,-0.02999012351625007,0.019848083733313624,0.04585217388733281,-0.005110060355605936
APOB,,-0.023960891256523866,,,,,0.02801025169789371
C4B,,-0.015517052336356392,-0.031991644760363334,0.0826729894855764,0.038937136212425776,-0.014813790260213771,-0.02698341024045797
NTNG2,-0.04922338833169961,0.019700691878211475,-0.004942255439614777,0.07000631764866587,-0.006766636421360671,0.056480871616572066,-0.04723123654756622
LAMA1,0.023238797119030916,-0.00950511695769304,0.04222115954612956,-0.01915744448786111,,-0.0021449617901494753,0.024937355481319264
UCN,-0.021297889803509034,0.0010953331562432228,-0.010047413452891556,-0.01915802091865307,-0.01547622107871279,-0.015485751671625431,0.0712470612478088
ARTN,,0.03574544816333195,-0.021411704433759112,,,-0.017270483500681107,0.07663830789022955
PDGFD,0.022733340050160068,-0.0008133548827156689,0.06704688869018431,-0.04417344818529076,0.02158248823553142,0.07174528092240862,0.022845291456318972
EDN1,0.020665668607978967,-0.005524606440935215,0.04432168258984151,0.024138950416319523,-0.04983979024494099,0.027723814763251652,-0.042628501722698074
ARPC5,0.011210099953376264,0.025593804552294083,0.05464124470211711,0.044335447601571674,0.07207096975388516,0.017753241357356578,-0.04522377086496026
GSTO1,-0.03767576359490309,-0.010240535435000416,-0.027727200100214615,0.10460623529887172,0.031626558162413054,0.005834042383010914,-0.05919078374170722
PROK2,,,,,,,-0.022217976647604706
SYK,0.03242900523412235,0.023660538977461818,0.008681880737060048,0.1053159870780732,0.02766983422730747,-0.03672983265478111,0.01865733000324456
CD40LG,,,,,,,-0.026352379934875256
ST6GAL1,-0.03271547129139292,-0.01114292919558804,0.008429963373833223,0.07343872523964888,0.03461235091945854,-0.02174531242996766,0.04196939563854692
WNT3,0.004639143537068174,0.00982788108760429,-0.040099212765805275,-0.013084852517572432,0.04017193434714104,-0.011258111704115665,0.07883733445969754
HSP90B1,0.03069865481296027,-0.00524095102690587,0.05701775140038516,0.06935187129275751,-0.03208965575471149,0.08696422167882556,-0.07099385351555948
ZP3,0.008508220403019974,-0.014779196771220826,-0.0388418755603561,-0.052036877661744065,0.0006690688468728999,0.008496086249422287,0.12431732778361093
NRG2,0.019423524095286908,-0.028839905736227522,-0.0072310532667994795,0.02089218924758222,-0.062437761238688834,-0.0021829333778073533,0.08910497747783953
MELTF,0.08397319786998803,0.011948218777366444,-0.030380282542886144,-0.025806733798773827,-0.009924312738322198,0.06101451348620452,0.055825430296249895
NLGN1,-0.03402972186621065,0.003205346795032906,0.05108958921242332,-0.013711113400647047,0.13248003685032278,-0.007169605986622669,0.08124109770436926
SLIT3,-0.007370506419343384,0.0036134471809106576,-0.05680663711640068,0.012735677217694348,0.03984061699353569,0.038733032614954026,-0.08316056382285986
CCL8,,-0.016434195921771307,0.01356918499465275,-0.02786047337764784,-0.11084617112907073,-0.0030972121290631528,-0.031232318552255223
S100A4,0.009685150947982146,0.004415938380608038,0.07274440328034251,0.017286845562723453,-0.031193754392763343,0.052594925824039865,-0.013612069995116254
