,ZH1007nec,ZH1019T1,ZH8812bulk,ZH916T1,ZH916bulk
WNT11,,,,-0.001140325945021256,-0.038516135465961616
LGALS1,-0.10174430293162631,-0.058352151324983705,0.0857555376274764,-0.06191391141445277,-0.15656660969077074
BCAN,0.07212915860925886,0.0714342590357009,0.023355360763429547,0.14032391060184485,0.1321471474830432
ANOS1,0.023726629249985885,0.01518160827666553,0.04480661254150749,0.07013397655569109,0.09736690357844865
EDA,0.05729570484579906,-0.02033702635789016,0.03954846161338353,0.02839194534002178,0.0568096235610458
FGF22,,,0.03031129682307576,0.02602503034788352,-0.0166895578220465
SHANK1,,,,0.0032366351105277656,0.06776901975440643
RAET1G,,,,0.11247866905682073,0.048975772615889875
TGFB1,0.09974755119432897,-0.014346561675295806,0.025448981353032966,-0.008563127041225518,0.012101919260840116
MSTN,-0.011708219614069764,0.07714731156683464,0.002891780576643516,0.07758520270980764,0.05738631706198845
WNT4,,,0.1306933884850275,-0.003621404180336116,0.08173463971093828
TNFSF4,-0.06525330727779399,-0.06594878819729609,0.0691839156506383,-0.025454086013028353,-0.0001127126993870142
NTN1,0.044906057383151524,-0.062077564258716904,0.05357511402768362,0.06186733429833925,0.008924920197954196
CXCL12,-0.02204464144915128,0.014128355871607655,0.0002603820484824753,-0.04323961349650253,0.09303417162427498
GNRH1,0.011674453696291156,0.03367715680301809,-0.0030086020819636767,0.000460435356568665,0.03622913252267743
RIMS1,,0.06125162049564182,0.06287763226414901,0.03320570047634907,0.04892708697001097
FGF14,0.06086942430659976,-0.06249409071587053,0.01579326372509075,0.1342527719588613,-0.06230686627988335
IGF1,0.06257344539227036,0.0440207083028061,0.09375118023737916,0.03502557784318489,-0.07896956906647411
TNFSF10,-0.0037745515159156866,0.03713638760045921,0.004179180478112136,0.009143434992033,-0.05865387375185067
GDF5,,,0.04448904145800919,0.015458364930607604,0.034682063192348046
CHAD,,,-0.008589669297888335,,
RGMA,0.045499719436220006,0.08379262530165386,-0.021321782303543733,0.1327787880062656,0.13207613571223892
WNT16,,,-0.031036201174659838,0.11197671937804378,0.05809189634441948
CX3CL1,0.03235046914034264,0.04697485757420845,0.028412892846741738,0.06134190997924723,-0.007000734246087471
FGF1,0.016133308835280115,-0.1300569529215724,0.025891755497589757,0.0383587706472057,0.08779750602228854
ALOX5AP,-0.003532481469801547,-0.043038713527590665,0.008250497981486252,0.005364045586903395,-0.07949461989590238
IL1RN,0.058554405073164284,0.08579575797919223,,-0.004666141154897991,-0.030444464538525364
NPW,0.10401340628754409,-0.04953919340101899,0.009948899732804955,0.04551951566346662,0.038517049293407254
CXCL9,,0.0805727515437265,0.010011235463781076,0.05623555252233479,-0.06882152584473317
ANGPTL4,-0.00811409398471255,-0.07526700335009946,0.031859054234267055,-0.047258069194718325,-0.18051481991675092
UCN2,-0.03954528892447967,,,,
OBP2A,-0.008335950574730789,,,-0.024889420952230498,
COL4A3,,,-0.010549563851360905,0.01507256986656337,0.11804603984089149
NRG3,,-0.0295731828734448,0.01000795866969049,0.10166726490599823,0.10343745486556233
IL23A,-0.042948119277474384,-0.04891628648320216,,0.011682027221464823,0.10156588526331345
COLQ,0.030383715529189954,-0.059915858383387824,-0.01837471531996867,0.014677032070346614,0.09743810847859115
TNFSF12,0.1125019369205478,0.020349093439863925,0.025031561012280316,0.05991068820921486,-0.01868512334199018
DKK2,,,,0.031216443095480516,0.014404446632426505
FYN,0.014174682383445743,-0.006093269597200631,-0.03322846678749516,0.03467457936849774,0.025567826187261396
ACE,-0.025439871919573503,-0.011881034247856788,0.029857802228208535,0.008595306748972967,-0.003016559283439662
IL18,-0.07611484648307927,-0.050834491101979955,0.06660584143625169,0.05446729437404848,0.0084143607435562
PPBP,,,-0.039907045789304985,,-0.03975553886742562
CCL27,0.0106300399025508,-0.05706193667325272,0.05527282464922358,0.040763713666740135,-0.0437556998800096
SERPING1,0.14275116049024067,0.008135587174921147,0.06415924505265962,-0.033576158838963074,-0.18791515769862646
AZGP1,0.004020888314909141,,0.004067940599945485,0.036863484139073595,-0.13144651842551383
INHA,-0.05407497602112558,-0.03918643829995199,0.03648241020397426,-0.022009857520827604,-0.03225108753773009
SEMA3G,-0.05904574879155521,-0.055488130839251706,0.017282491441897873,0.02347552501866931,0.025480434870287613
COL6A1,-0.010850279922137862,0.06658817590057686,0.02775374257987662,-0.05144802192279076,-0.13510593561408482
FGF17,,,,0.02821152478867901,-0.060415623000002104
TNFSF8,0.005836927669285444,,0.01971287276754684,-0.023145242496773955,0.02134633860568909
FGF20,,0.017675857110049972,0.04547641505745722,-0.040821829720244805,-0.03314006720997673
ICAM3,0.03976166323072649,0.011027662964158073,0.0331740682310203,-0.008012681170911213,-0.05116074764968526
LAMA4,0.10117548100368924,0.038476937294203734,0.03537724679237581,-0.027029427862511734,0.0026529747973946445
DLL4,0.08647333119800533,0.004721333672083786,0.05771602198552172,0.041950368357059564,-0.00958247665913818
SEMA3A,0.08458195205926455,,-0.006793165624360146,0.01307981101017611,-0.019728018006965237
RLN2,0.044785625534438406,,0.007430514188051145,-0.011345302078953783,0.05945671301328473
C5,-0.02015350070809986,-0.01201829826590126,0.04806371446640198,0.09666953098364466,0.10761200042187986
COMP,,,-0.037166697577665324,0.004005502828750989,
C1QA,0.027768145122078883,-0.08236421600073092,-0.01172518682536595,-0.07682633075144446,-0.006319389973747979
UTS2B,,0.020800760874179362,,0.07184343609547696,
COL9A3,0.012967376747845049,-0.15962226735705196,-0.07712188982898015,0.10587504943159284,0.07372632126121408
DLK1,0.037752386658770794,,,,0.010383907574597742
HGF,0.033999664798108044,0.019845543088493574,-0.0018141411412010702,-0.06483495900243816,-0.019305359003860458
P4HB,0.0997488798871811,0.033818872701979544,0.0960522364953532,-0.08019504602906748,-0.17523804956418984
ADCYAP1,,-0.03879358606113747,-0.030646048604021908,-0.02220512209158283,-0.0490896792921307
GREM1,-0.056788816377567254,-0.002460804419923958,0.0130609720006994,0.03276381358424383,0.05780495756579273
EGF,0.07407170256767845,-0.03580113382629504,-0.018804717825949238,0.06598909159582997,-0.03387027057641946
VEGFB,-0.09750937533973413,0.04069744246224194,0.05211076942564023,0.0018159423098347456,-0.02744147629800089
FARP2,0.05704282258486405,0.016114001556992743,0.020519525265786976,0.013517181944222582,0.016377207304890187
LAMA2,0.06109886998178536,0.007702075930994245,-0.03536855038973394,-0.010735442460504258,0.007036577653576969
NRG1,0.2454368486397182,-0.03401676921700507,,0.016556133078336126,-0.015592792938177448
SPINK1,,,,0.015968532753709443,-0.06700354886952935
EFEMP2,0.06291948285897155,0.07550963696806616,0.014912677646914334,0.009806354966871472,-0.059049097687319266
SELPLG,0.04232056902303767,-0.09294925172063104,-0.0031199257616049162,0.01699384096622437,0.1466573035315413
HLA-E,0.04643937786574673,0.02850333819956129,0.01136327007389083,-0.0921801520074901,-0.09040759411963964
PTN,0.07113164653486531,-0.11528563572411261,-0.0012076157791970855,0.16803760058607783,0.09591296477557336
CD274,-0.03307464386016501,-0.05521258099741612,-0.0017890864860333978,0.006892289105945783,-0.07077601996104388
FGF10,0.017913257130833315,,,,
CD14,0.021888115027072597,-0.053655058665087185,-0.016881233426907893,-0.07024638816562118,-0.1457946841942557
SFTPD,-0.04341648105947154,-0.043336123009474564,0.08111202501324648,0.08850771792025892,0.05737998653002809
SLIT1,0.03646608084920156,-0.07661628398282821,0.003971578498554091,-0.010530019822099513,0.015431033382784858
CNTF,,,0.0007782102003077075,,
BST1,0.054761902443410025,0.002576934275143648,0.11062165160651316,0.061862868657671266,0.0056462170608167165
AGTRAP,0.10289922265546572,0.037264575209882314,0.06255991704660528,0.031298218247803336,-0.04540517834332297
LAMC1,0.03594939854715293,0.11551324168777377,0.05930409580382436,-0.02465506774884509,-0.044161613341086106
COL6A3,0.11273454419347773,-0.07328133934234278,0.08766247340517026,-0.0594206593651383,-0.08848347882492524
FN1,0.04462469465899988,-0.04244082929579695,0.04302663966217954,-0.07734175944998786,-0.17880019431438918
MIF,-0.09900059624551416,-0.0255134181283769,-0.0007232550194363179,0.0815402417472158,0.022291853652278936
JAG1,-0.07080023443505784,-0.10919396543186669,0.005932439324321243,-0.03937850838102394,-0.10733780248446273
NID2,0.027150168596588645,0.002795758037438558,0.05659108885601941,-0.03747073946053511,0.01038174898867635
EFNB1,-0.029934601326399655,0.0673722568255228,0.035675806566748534,0.10442294700866492,0.014943468770438208
COL4A2,0.06448564856413894,0.03470945809410772,0.01090341593981864,-0.06387036075325254,-0.04277242396658514
SPP1,0.002210841069334422,-0.10766065323141963,0.04187163036491944,-0.04721481670123328,-0.15456491435165817
PODXL2,0.09248620113465268,0.02106675214772709,0.05472645413940874,0.07917707791377518,0.0186563659826799
FGF9,,,,-0.016835467124533408,-0.08013602587152112
ITIH2,,-0.05766264733133943,0.018645501042451766,-0.003464291111515626,0.08235858643498352
ADAM10,-0.027692276852992675,-0.09334693967311346,0.08667067934761835,-0.010005727219454776,-0.06481739500528419
CFH,0.06305219812776014,-0.004455494673615505,0.06218394645104788,-0.02625162402012869,0.035058463441827184
COL4A5,-0.0326823575853583,0.040169369514576475,-0.02861493070438854,0.11013030903143432,0.02815461497972986
LTBP3,-0.015238860083585397,0.07396573118021736,0.03432974446762319,-0.018033180463709,-0.041927250937864737
GNB3,0.2043914513230039,0.043924909744226276,0.07427546429038193,0.09479161577158611,0.010990357857054668
COL6A2,-0.004273715999447374,-0.03557424708517123,0.028973202611879367,-0.04554377832740098,-0.10102661832095162
GDF9,-0.035327307446904356,-0.03903845151630042,0.04551152726660037,-0.03958305315687798,-0.03750129353422751
NCAM1,-0.0928163289578644,0.035076485426921565,-0.019861718317479703,0.06617413704092384,0.04514035947920204
APOC2,-0.013764627228564098,0.0032749516608605762,0.1134447684877606,0.06539087334556029,0.07802903196958348
BST2,0.05856330103248154,0.022928879189921918,0.037909044637737505,0.04637113834229862,-0.029336733563183965
COL5A1,-0.01359323814351011,-0.059970242953979104,0.11307846154710607,-0.08225512897399606,-0.13326345638610812
CALM3,0.08887683996912445,-0.020398460789664282,0.0035772140357667524,0.024745818982092768,0.06254817599557089
THBS2,-0.05247753744153596,0.06344647680340597,0.01979604237083014,0.008896411812896438,0.04499814849277414
SERPINE2,0.016621386071279155,0.027334982394145276,0.03775433385718784,0.09802493196285524,-0.053212249443373244
EFNB2,0.016587513287703498,-0.07483597392020079,0.025885433158171166,0.009885658058332797,-0.07172772556784285
PROK1,,,-0.0159392473216039,,-0.02082215763865373
MMP9,0.0015086076480712552,0.06447586698557259,0.05502647819763088,-0.04112631930546515,-0.029376519079511672
DMP1,,,,,-0.03766928218810975
NPPA,0.08488158668307665,-0.05783419925110278,0.03376051068890541,-0.029652711454518425,0.004958701891985626
APOB,,,-0.006282620015230329,-0.02247701102103819,0.017205139565721804
C4B,-0.03695704325618267,,-0.03551501753788004,0.06151407405830024,
NTNG2,0.022615749721585955,-0.0023427907583019494,0.06934683709770545,-0.005184868165850938,-0.010359017083939782
LAMA1,,0.0671191808750259,0.08003178070105514,0.0310870999930911,0.05392217993332581
UCN,-0.04103207425520959,0.011078146870997518,-0.01139112039132781,0.012074275281646578,-0.019156283897944288
ARTN,,-0.02263520909526821,-0.020313325523698935,-0.04062053952806371,-0.002885663226849657
PDGFD,0.06550189571932308,0.008764259408692337,-0.009040021073796062,0.01386102196782755,0.036382883000221675
EDN1,-0.05062370520410775,-0.08000879631034694,0.03615926625632638,-0.022428419224058596,0.11274447251607546
ARPC5,-0.04392690240095821,0.07906509514538088,-0.003683945464878831,-0.018931315927810423,-0.11532000526771646
GSTO1,0.022954714961510872,-0.058165855468937704,0.004435350333112237,-0.005208095553429237,0.04776192526020484
PROK2,,,,0.10284825615196971,
SYK,-0.05396311479799835,0.008703504004922012,0.051193084196578614,0.009761910964410264,0.004959719192762206
CD40LG,,,,-0.024307367187600307,
ST6GAL1,0.0708689995332345,-0.02716387391936284,-0.006592749711655961,0.021059318565919014,0.053443191404737654
WNT3,-0.023335522591560548,0.049379076169789864,0.03406951971958797,0.04820085081579784,0.01810352198275134
HSP90B1,-0.03874435275130248,0.0382762349988756,-0.004535106202805706,-0.05925824902271918,-0.22215754125961634
ZP3,-0.007143252001189375,0.040255539256088047,-0.04271147029497953,0.09202723272685774,0.0015939972418203736
ANGPT4,,,0.050517280411645826,,
NRG2,0.021418379959942627,-0.004572468876338793,0.040704043332662365,0.07652220013418079,0.034467190555826956
MELTF,0.07157424037792576,0.018375459315560234,0.020778361595848723,0.08957579081813956,-0.010136478306222635
NLGN1,-0.08674276599375663,-0.00493608029980018,0.015246132665117578,0.04786622899384081,-0.03777292003039167
SLIT3,0.08602191640903441,-0.0387935551016187,-0.019941164402355816,0.008483492281658064,0.07203542494909156
CCL8,0.004152836363151296,-0.025553369119962834,,-0.04832528297066274,-0.040807574222680706
S100A4,-0.01472077969156038,-0.024228585565783823,-0.02640789709192961,-0.0060962405048714955,-0.10955317308024794
TNFSF13B,0.012387133893016352,0.04584048246819154,0.03294760302690533,0.0006310447865468593,-0.04845100041163091
HSPG2,0.01798374731569412,-0.00222465556380898,0.0715082513048699,-0.03853896871446153,-0.016013594909797424
FAM3C,0.030104981419017292,-0.0284798438474437,0.0018231678087622088,-0.010799139816151198,-0.044699747009637275
FLT3LG,0.07946504199972104,0.020151359349452568,0.11489717320471181,0.05177961527343658,0.06261070176964151
A2M,0.07267264712668288,-0.034578535955135783,0.03168887938150377,-0.002145967200655909,-0.14795050918891833
VCL,0.023384820917700895,0.005570527671938694,0.04263083550655785,-0.06212991976475942,-0.15001693598572713
FGF2,0.06430995462414138,-0.04350091967046919,-0.02954852326435682,0.013689479134878989,-0.1310495563732502
AGRP,-0.05166943098342822,-0.03257766999493538,,,-0.03314005902333966
CNTN3,,0.14859750221928136,0.05195171621653073,,-0.033865165890251646
RNASE2,-0.021503839475652434,-0.08881766340649397,-0.015280345142044922,0.009632806827191396,0.010918875833076793
ADM2,,0.16747969708150234,,-0.004267461045407335,-0.021361213563335403
GAL,-0.03584923386124368,-0.017582756541846663,,-0.022791653281392227,-0.009570090298322656
IL36B,,,,,-0.04761885618785633
CXCL6,,,,-0.001959415003607165,-0.032828248958064625
PDGFC,0.050921106841930554,-0.04784369013823613,-0.028011076132179666,0.04810160819866614,-0.05490541001116317
COL8A2,-0.036764523155213294,-0.09265272397417582,-0.0018117470876012323,0.0768174911439044,0.03662899181710267
SPON2,0.10499672577151993,0.008717224189630985,0.03306781578695473,-0.04094815799886787,-0.025868285800414424
SEMA3D,,0.07466074045493976,0.03634196987009994,,0.03749107765574214
BMP6,,,-0.016184882716050224,-0.03881148166836959,0.0325454290539254
TIMP2,0.04354199190611378,0.006394473780529474,0.047498272340357986,-0.07002651094772672,-0.04307413984566904
EFNA1,0.015145713391581864,-0.07293043667217314,-0.05147854112011723,-0.033404269664979946,-0.10437309226419172
S100A12,,,-0.01988613361742447,-0.025175738661998945,-0.0311584298879953
TFPI,-0.0384087210349176,-0.052048045128331236,0.018893007284935058,0.017322992069262275,-0.021567143490467892
GPC3,,-0.030603772896022792,0.040659882485890766,0.05608053384399118,-0.03771210071291602
NMU,0.07379734513263356,0.11358011522021036,,0.08232977879361113,-0.003243147900248481
SCGB3A2,,,,-0.025207946517143708,-0.007377626160315827
LAMB3,0.1111963358245504,0.04102645788056919,0.03869810731020338,-0.016884970002638267,-0.008856864547361116
LGALS9,0.08418179287184843,0.10550405325682634,-0.02708248016616393,-0.0030034004615450013,0.04076983202137781
VIM,-0.0513085110546913,-0.06497050052226855,0.06496077356845904,0.007700109885479233,-0.19913206248746368
PLAU,-0.013884395703005023,-0.020634997758361136,0.07703302536584501,0.06021520682171154,-0.09368647003878763
TGFB3,-0.06533100920410033,-0.017060593878347845,0.029976100126765978,-0.049594628021411485,-0.017516036627325995
APLN,-0.00690378486441576,0.015160598154988046,0.009119709115661873,-0.05828337022483609,-0.07173757986149774
SHANK2,-0.048326931469188615,,0.05933393143271103,-0.035929867192723924,-0.022110122783924147
LTF,-0.0018643245028713456,-0.0007936791429267477,0.008310717721461492,-0.024479295237583687,-0.22184716637933308
PYY,,,,0.08364578832127069,-0.03314006720997673
PENK,,,-0.01224201229618157,-0.027366293375097987,-0.009366792015502308
CTF1,0.05769687597011153,0.039425273823870205,0.07652006341447458,0.044228876234497845,0.050123190004610366
COL3A1,0.08516731503477903,0.07207043385372562,0.04263235171535241,-0.08404359828136619,-0.05700755830473745
S100A10,-0.0854203517434621,-0.043459765354450716,0.013072318712927695,0.05019049752330799,-0.14594316436879934
FGF13,,,0.03223600837179204,-0.01620280204593056,0.0024686803500140356
SEMA4A,0.00924909700184744,-0.04752398151820206,-0.053280093500680754,0.052325175137717346,0.03384277165031406
EFNA4,0.07966401231985525,-0.09082481168639546,0.03242182808021089,0.049153940699415165,0.08630049451929075
HSPA8,-0.06486329827774744,-0.014557495168418639,-0.0346596402073352,-0.03510068835302603,0.010912030741138333
NPB,0.0338899709411571,0.06400129855347143,0.0385367650662175,0.05369231619833403,-0.07097252832382395
ULBP1,0.002855936179624924,-0.0019585569784629302,,-0.0394680847881435,-0.07277297156441558
SEMA3E,0.032145903014788875,0.013559849964479129,0.01473079838389565,0.06423239905967115,0.1086458849735156
ADAM9,0.025432979966762255,-0.009200457808036208,0.015492173467472193,0.023290074800836728,-0.07268804917353014
ASIP,0.14803776957809364,-0.04960075842434542,0.05136425871571396,0.025893310850717065,0.05039895296288796
IBSP,0.06600659610795707,-0.08533152991673071,0.0988497852556511,-0.02454437683376488,-0.03238756017667088
FAT4,-0.061968903135794284,0.06871634057541486,-0.023855500031343787,0.007163369017941494,-0.04420148262964818
MDK,0.0578329688928887,-0.0012552691849374638,0.04056665101758885,-0.05816934327405552,-0.031209482772220038
BMP5,,,,-0.060090058618125684,0.06129288429298234
CAMP,,,,-0.01616503669870365,-0.021284028901060403
HSPA1A,-0.024778058586046914,-0.06597295181032727,0.020233117133917383,0.018627293650582237,-0.06684079944487502
SOST,,-0.012793937957061765,,,
SEMA3F,0.041250463510660466,0.04317601784614157,0.005777079818799529,-0.032915531757997954,-0.05474505819473744
ARF6,-0.06215561191171344,-0.0411382428993595,0.007650505917419618,-0.0826684317578369,-0.06627059209230128
IL6,-0.015796626702263162,0.11670614775104102,,-0.052838816229689264,-0.03007022724364421
CALM1,-0.07531167383792127,-0.023440947212898106,0.013447796007380022,0.07040258372483896,0.07571645473145965
VIP,,,,-0.004698449269849691,-0.06151715420115091
NMB,-0.025357721658096792,0.08356071656670308,0.03533976975404053,0.11133446566602907,0.012627702217935157
CCL26,-0.05576893859675827,0.02066817979433694,0.015821792023465273,0.014280093021952324,-0.02331829430712931
FBLN1,0.03271098271355129,-0.028547419276887743,0.03944707169373717,0.009635749892422751,0.12548114338845565
SAA1,-0.043850211523216345,-0.04891629265306187,0.0455182023304692,0.0414861981869091,-0.10338786275061917
MICB,0.039445205275737,0.0179433662506341,-0.019765196282472388,0.06984814251918017,-0.019969400175080188
MMP13,,-0.02850924069418436,,0.0035057527056743384,
F13A1,-0.04438555262884602,,-0.0050044547816581846,-0.07537973516883498,-0.15613132038738428
CXCL11,0.05874470317871049,-0.047152775062881784,,-0.025033468089043442,0.0775426511623512
COL5A2,0.06410555000816259,0.023032139371409795,0.02030264980332619,-0.07645511715200516,-0.10709048135274542
EFNA5,-0.07385983327773403,0.0655054499352095,-0.015683318077379747,0.0858567562406279,0.12684699838048208
AREG,,,0.019593716444027038,-0.012232843488730247,-0.09635443897816828
EDIL3,0.04114988822812563,0.07634591562350987,-0.02114166085359654,-0.05061240744661186,0.016776550745170645
CD86,0.05597601066458674,-0.003360973071569835,0.05813708530489143,-0.01304206699606268,-0.026981764762056226
AHSG,-0.03420374343998106,,,,
HRAS,0.013943187339750768,0.08048395554237192,0.02707390356674966,0.015441391832019931,0.026642632342875876
C1QTNF5,-0.04702744555261006,-0.018222065698002204,0.024331848611971588,0.05603452040641245,0.11060194637603717
RLN1,-0.035327320901238,,0.10507985798829195,0.05639511242480248,
COL4A1,0.020058732240645277,-0.010667399317147132,0.0247772354836112,-0.049113210778604234,-0.05742061695958915
CCL3,0.039483148710072614,-0.02042543813295066,-0.00806333064311517,0.08905825030580392,0.05427266350631248
BGN,0.06510195035118313,0.09121283243976101,0.07159635328787192,-0.051087924223156674,-0.11129853317883279
RETN,-0.009193591024077312,-0.03580113886639513,,-0.037354074548001874,-0.04476793681538053
S100A9,-0.06784354685481796,-0.026474965166087105,0.02830580850325689,-0.019752174575115945,-0.14625779662921135
HCRT,0.04443758822069441,-0.07301040834017752,0.05404488673966423,0.08905389115590982,0.018853349108363074
FADD,-0.04132705494041127,-0.03819303457037021,-0.012791348144357015,0.03902577313229519,0.056249904738866034
ACTR2,0.0017131880262310937,-0.0162726631176079,-0.05234357294342142,-0.04399738080838275,-0.1271788484728399
BMP2,0.08887195141995385,-0.005287078182601124,0.004084250834364381,0.0014254286553324776,-0.11662689549579615
PDYN,,,,,0.033354153823436164
CD55,-0.061957982656539935,0.01835194393225116,0.018444538578181045,-0.019963244857164945,0.01189425773005972
OSTN,,,0.03601964665960018,,-0.09176092273559236
CD6,-0.036420853658391386,0.07500302551791535,-0.013259306236724723,0.008474063613850107,-0.020940454447486722
IL16,-0.038232997805345094,0.047057479195645416,0.007194800393251913,0.05655757974658769,-0.001114443065906227
LAMA5,-0.0011118350174268892,-0.003057580282074854,-0.027387866309575834,0.01899041527850571,-0.05650957294556556
RGMB,-0.01385563342187349,0.08972635818887363,0.0006140734969830253,0.05478256225445158,-0.06623267869296265
INSL5,,-0.0678446492328505,,-0.03755377364609182,
IL12A,0.09713409048640066,0.12256600661804595,-0.0026078301770715356,0.05846191233350122,0.062445654966539414
S100A8,-0.039408881704539,-0.07023926170769666,0.014437254710819964,-0.0002688081559783937,-0.03729161453900239
TAC3,,,,0.023612498806081374,0.038221094534970856
TAC4,,-0.013663204810971654,,,
MFAP5,,0.00614785882631225,-0.042845429656093635,0.030597048315245342,-0.1192350015176503
CXCL16,0.1128801338007035,0.0036415522688217194,0.09507549224274049,-0.0031430173886101507,-0.03781572910163915
AGRN,0.06447377344119466,0.07844225954055634,0.0068854551305542085,-0.005378266188267312,-0.09486409154151375
COL4A6,0.08313470607890229,-0.054099507511717514,-0.06087925657289352,0.04533195646937801,0.03286133513947231
FST,-0.037478136898607295,0.1053729370785512,0.016917107845085055,0.013917451103962142,-0.11626870419588167
MEGF10,0.17719610442490913,0.044634910747180116,-0.004074445468212653,0.15343463863769483,0.08854823213529227
C1QB,0.06393037697827118,-0.07762558486575771,0.03694976497932432,-0.06208439072832828,0.003624041756885216
HLA-B,0.1003407671919196,0.0016179804054962325,0.0013125130934612814,-0.06886344246208681,-0.12219456877381416
PDGFA,0.04888323349191986,-0.016754785310209214,0.005206489021126182,0.01736431141667877,-0.0652034815153607
LAMA3,,-0.008777094662029961,0.008301176852285642,0.00020528167194888195,0.03152430666923012
DKK1,-0.01790540378775932,0.12771826562561597,-0.03151068366294462,-0.02524087821950415,-0.10698778944497578
INHBA,0.06422592258374282,-0.08510828173005308,-0.022186803989133936,0.0200539479461949,-0.04553647460140996
LEP,,,,0.01580512629569665,
IL7,,-0.05421920493612863,-0.032895650111496436,0.04375324606247648,0.02419812300579687
FABP5,0.019558584684099364,-0.09112697031387926,0.008065424087005547,0.09979645319562584,-0.10294857155136793
CCL4,0.024505739694981345,-0.0229670635907383,-0.08029802759450289,0.020538876080150432,0.03314853819012269
FBN1,0.004951609055828801,-0.0013835324145013066,-0.0074261425915925165,-0.029220057745824604,-0.09529347052844298
TCTN1,0.0595576115002806,0.018295457183553892,-0.0037452527907218423,0.10581662194869444,0.06427183590859899
NCR3LG1,,,-0.00045823832309357774,,-0.04096093735938714
BMP7,0.00048490095249117385,0.0022732957936571077,0.0010842006403450194,0.12474815061399884,0.09995835557538336
NLGN2,0.0647987523213907,-0.052894731886341494,-0.019049974320916246,0.05542927647234145,0.049174266950152395
CCL25,0.18994514066186363,,,-0.021363239658940034,-0.017542207557532587
NPNT,0.010445714115814114,-0.07930752861708978,0.03144017545460649,0.11437343680753635,0.15051896544478344
KITLG,0.09802296155140006,0.02097924179712761,0.048242335916985,0.028398167193046463,0.005626484425032885
MADCAM1,0.03852713379877386,0.09583201704477531,0.05584952545281125,0.002580249230560725,-0.024200327674512936
F12,0.01687289591601413,-0.04996251181044569,-0.004759027298313932,0.10588524234997379,-0.02647805456666365
S100B,0.05981191040937505,0.08017145798246902,0.026267853313316752,0.11050900889760142,0.27529226460649053
IL27,0.1921153924347129,,,0.026845086029989237,-0.03501677686262313
CD99,0.0784073947799654,0.048804291964824394,0.019484331547001722,0.04520474267589335,0.015273063940831316
PDGFB,-0.009199230325404631,-0.05105541919170915,0.02688044582112274,-0.00413325348561027,0.01849186721611283
CLEC2D,-0.0858453746006244,-0.03632465201056301,0.06633711945496992,-0.0072479295225062355,0.04291868752269173
F8,0.051419556379288245,0.02955469140312415,0.008888283456914458,0.10123424096292802,0.06535783806576677
C3,0.051213875902938376,0.01222679695071965,0.0002613996192978374,-0.07328810286966105,-0.17035095372962902
DLK2,0.029799261988621182,-0.032577627027931814,0.038425008579173754,0.011966307814299353,0.024850210039358108
TSLP,0.05322453341557404,,0.016650835260451097,0.051111173550364854,-0.04981541778689475
OSM,0.06695614981979231,-0.05219061121613051,-0.0021071041187196186,-0.001115408601907149,-0.0646769523901582
PRND,,-0.041994221979633393,,-0.028403165719612766,
SLPI,0.006303337106780367,0.06934964700467411,0.07891702314026944,-0.06039965136020545,-0.12338137039964213
AFDN,-0.06848866640211039,-0.0267271686671202,-0.03442922808701854,-0.042526090456215276,-0.020430888981437835
KISS1,-0.009045478239392925,,,,
ULBP2,0.034481367954791904,0.28255119215051566,-0.027653556184190905,0.11501155013316959,-0.07829600688880707
ICAM4,,0.08989878207095442,,0.13715168066706857,0.15447497592837453
ANGPTL1,,0.08501276163594981,-0.024958843340468613,-0.038539029924118465,-0.039346359718507355
LTBP1,-0.030862936623137088,-2.630586918196703e-05,-0.016517673507917042,0.02942652368928132,-0.026715339861127597
NTN4,0.1618920931905534,0.06401180082996269,0.022560367139913502,-0.021013176807315025,0.0026274998379833257
APP,0.07568976899823136,0.008231187715899198,-0.016116452304908494,-0.06654962707411476,-0.05863512193008444
RIMS2,0.1460597834775084,,-0.046285648721655644,0.0046308017795217244,0.022371239286200224
WNT7A,-0.007223321316679771,-0.013501649898889124,0.03241814428129706,0.08839416091323143,0.04391417455985474
GAST,,,-0.012025843784503625,-0.0013382431602597087,0.05970851314025878
GPI,-0.07597939923615799,-0.01292766227790656,0.062337478694453594,0.01901319526175706,-0.02301558471319797
IL1B,-0.053237087362070515,-0.029245442669892843,-0.0038946624501969085,0.001728414798051946,0.010542926409770321
SFTPA2,,,,,-0.033140059250746166
HAS2,-0.025993086238314343,0.07237830064424801,0.0642501724790748,-0.011984881926828206,-0.08672009361318579
IL11,-0.0296810723136958,0.08761085220827355,-0.0017977867335482907,0.06634400830382822,-0.05170892770788596
SEMA4B,0.019766724814873578,-0.005105102129702419,-0.016420400122719146,0.06320415296423883,-0.04752368517844182
FGF12,-0.004686743811352737,0.04214263151413822,-0.005173635069135222,0.03935462847218403,0.04591112810589193
CP,-0.028480194601042553,-0.10162018875293495,0.06602832285476158,-0.019899427175677577,-0.14319416696971415
NLGN3,0.07834778944620448,0.018764790404797813,-0.018789686793835223,0.12794349504203362,0.06677849133477082
GZMB,,,,-0.04961771116609186,-0.06302404887157294
PROC,-0.08486748580463846,-0.02874158089607768,0.05350783791728894,-0.03304529296781771,0.05251737100654384
TNFSF11,,,,-0.01714414616711791,-0.034556472542633075
AGT,0.11249544861487128,0.04482788491773793,0.06429771506162552,0.13897183295892201,0.09238004399021803
