,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
ANOS1,-0.006550560292637694,0.043169951068072476,0.05198002326506738,-0.03855169436000852,0.027867235846950413,-0.007443815775858528,-0.017180450313888748,0.05462767563031711,-0.0022660864143268684,-0.03668976899541117,0.05405876101300577,-0.010497215812063913,0.013558487904682138,0.026812339995377618,-0.0010517218953588932,0.012562182560263178,-0.03242033223610483,0.015351635088151164,-0.0559222007719104,0.09621678858976163,-0.007464237436630167
EDA,-0.020554328921559204,0.004905686651152065,-0.017288750631283982,0.02866821205942453,0.05346831302267454,0.052751176747402574,-0.020365694018415786,-0.01830063234455713,-0.04005751787912291,0.10503334903770058,0.08748575846994479,0.05787573637920758,0.00797212094106865,-0.02623946859098992,0.039298154183577405,-0.03976667244201782,-0.015135261638237842,-0.033268819704658,-0.047232425905039586,0.029275667824489683,-0.014760956097432294
FGF22,-0.023526542688813712,0.02723622909034161,,,0.03575864730887442,0.002772237671233064,-0.015612955055427794,,-0.02115729775878601,0.15009852935022944,,-0.00234465310687527,,,0.1855266364728844,-0.015014095914248201,0.013464548554468396,-0.003356024049590568,-0.007503868546678853,0.06503377553746616,-0.01729674745464857
SHANK1,,-0.012018219334458805,,-0.020561873000619346,,0.01031503412371087,-0.01485473511883962,-0.0007990259187241008,-0.005281796216862995,-0.01718144309471015,,0.03648315482760821,,,0.055131049366912495,0.01892577934092056,0.028731233637245703,-0.0210800312813314,,0.07289578959602981,0.009794728804079859
NPVF,,,,,,,,,,,,,,,,0.05917267689148056,-0.02052349167402343,,,,
RAET1G,,,,,,,,,,,,,,,,,,,,-0.011924698403043006,-0.006141909112237167
TGFB1,0.06298174992249192,0.0404160595846396,-0.03685481062169247,-0.015537882122162809,-0.03745919987440173,,-0.03382716147519522,0.012055194252807124,0.02423351450501639,-0.012685174403577299,-0.004513959698550442,0.06044903628476596,0.12788014589654415,0.09611240356587776,-0.009493441217078223,-0.030582390847592525,-0.009393108328084985,0.0026678272644537447,0.10097613142834282,0.11759257848202831,0.02298476358876535
MSTN,0.15229361732330352,0.07848192965252757,,0.019955010139041364,-0.10764677912070106,-0.03934355388449989,-0.011264654074179016,-0.03085705495601791,-0.015314052914400978,,,-0.010130983110091906,-0.03140789346949905,0.04366100232062585,-0.01487680959352136,-0.007563927337565718,-0.0026440248083939187,0.00795545507731704,,-0.02134927122122835,0.01636007093758573
WNT4,0.03689236223536739,-0.022413855815003207,-0.04469163399197981,,0.013869058029446112,-0.03350306395735697,0.13702216613252804,-0.01794693917327253,-0.01588212224770753,-0.011532610236983633,,0.05001531934404806,0.13941941859222842,,-0.02988608897147798,-0.010344918766812655,-0.045417634439164085,-0.006242014702691877,,0.08016948568252542,-0.003730636930836563
TNFSF4,-0.03253392408621382,0.006248903313963717,0.021765642394263787,0.025315248896536708,-0.031335530271584276,0.01236893926080592,-0.028100097845846057,-0.020725266347045256,-0.019704542354221945,-0.008754620013886579,0.009207206105062895,-0.03171138957228048,0.024827908245808286,0.02946325698414911,0.1210337330152308,0.01953802803348378,-0.022775013869407754,-0.0007184256100482817,,0.03405646763472681,-0.00795337183385935
NTN1,-0.05041066782027448,0.033372163368658635,0.020082896646859746,-0.0061682434152015245,0.0057386686795944325,-0.01515483859465768,-0.025945374370793247,-0.035302830931339554,-0.0266115631275123,-0.031160179033858072,0.03776183181183938,-0.02514367026587731,0.03690433199815245,-0.00902574593670994,0.03876600275115332,0.0034067328739712205,0.04125802912694842,0.0074469913719551915,-0.049219881899966754,0.09660496361713802,-0.03033862459339001
CXCL12,0.05040647772289566,0.027777989832628792,0.031363247660670876,0.02589960637875474,0.05762777059343218,0.04870701290393112,0.01298230102656217,0.03610320858134521,0.01334072960738103,0.05636562416895101,0.05066721247469055,0.04547959307894505,-0.004420823141161031,-0.049210560819428026,-0.02502980220412984,-0.02661954395500294,0.06659226913105146,-0.001957205080595329,-0.0336214628522199,0.09505029474398209,-0.035025327771957625
GNRH1,-0.02526212866457588,0.00788919165319582,0.020261609684457317,-0.006784901457206737,0.003259775365240235,0.0004263135898526027,-0.025712219093194752,0.014748333136382533,-0.029289527936257647,-0.018524664451383288,-0.017319964727407964,0.022599983765709025,0.013610447741494777,0.018327775670003127,-0.020129104893449403,-0.04672207242591251,0.002427692601241656,-0.004589155796508309,,0.013168284429112291,-0.00015109814541304143
FGF8,,,,,,-0.03929652664283402,,,,,,,,,,-0.019817196597417597,-0.028328345692865263,-0.014157196746625427,,,
RIMS1,0.1113266652771578,0.052804481060936576,0.0285924230794943,0.0267003376729071,0.04202279967432316,-0.007277725393814946,0.015470204371101515,0.06198199634948894,0.0009387108856624695,0.1094099472915315,,0.02489156019883413,0.028048076936513438,-0.039446236199040266,0.11860594078094142,-0.033098734119264575,0.043479060527033576,0.004704672514728946,0.014165631478317236,-0.009604655360148089,-0.007454282168609157
FGF14,0.06632592663756735,0.007079373164349855,0.009994611056051645,-0.020785857411613918,0.021342292812715272,0.06108757037526751,-0.047399235406386984,0.06086488361855631,0.08559730839935722,0.052718703047556985,,0.008491436945345722,-0.013373725282419506,0.03548332160201992,0.12102630737783308,-0.01658812557610026,0.02468110517086663,-0.02814100128543958,-5.286421064698792e-06,-0.0022365595316057303,-0.003324804566404284
IGF1,0.18433668453246996,0.07289184883389471,0.0887043123003527,-0.009452861931850692,0.00883622781416006,0.08020022037041906,-0.003780469548599592,0.014675330383626978,-0.02844799968276483,0.04615954425724124,0.05482090761240578,0.012750796028112259,0.055371803777817016,-0.023324707581470133,-0.05035754403048473,0.00533830459966597,0.019276961309474174,0.016046542900209224,0.026348537249853813,0.1539194975840443,0.04990701397369311
TNFSF10,0.05790072100935893,0.01497280900909435,-0.0019273652292710122,-5.330019009554681e-05,0.013715210908428586,0.02243511986131381,-0.009910044989195855,0.02209907244921446,-0.04494005646280738,0.010905290082701193,0.06476905808761581,-0.013266284512201198,0.01603004602802945,0.0038226984062216343,0.03681092682800544,0.03921051912699787,-0.05855081023247635,-0.007295462303517039,0.08473540916344237,0.13760269320280125,0.07538757269603588
GDF5,0.03900404334334298,0.027445364986390074,,,0.05919710727635876,0.05420557712243816,-0.013471344963014642,,-0.021157298070929177,-0.04554447762008903,0.04183871053252991,-0.002594481084192283,,,0.017980401130901214,0.0563310417066506,0.057292305984714145,0.02339641125010925,,0.02522989281556698,0.07070633522862775
CHAD,,,0.22544114101489549,,0.06335568308302485,0.07292375088313381,,,-0.01777966032397172,,,,,,,0.07518429805973582,0.0517740854616303,0.03425320201577647,-0.04488331305151717,,
RGMA,-0.0754396052903312,-0.03671205773722962,0.034680796279812694,-0.05928269103980638,-0.07789219477288928,-0.02360989049391831,-0.034611765166049725,-0.02860197796469988,0.02697771697338307,-0.08020936156037672,0.04206012598572912,-0.024583351825775583,-0.07105300710086578,0.03520195026899103,0.05065239819539608,0.023227471676817213,0.03371529825087158,-0.01299238871996868,0.01881771998181605,0.03110324251559481,-0.038638675394820056
CLEC3A,,,,,,,,,-0.011363735833977848,,,,,,,,,,,,
WNT16,0.024322976350242942,-0.041864062322707084,0.20247401573979593,-0.019505084155185544,0.0035146584733856414,0.029740631329910863,-0.03572826130432884,0.06342619472369886,0.013617432731483569,0.07749632473342345,0.06569533552799078,,,,,,,0.01763614840666325,,0.013231442503584705,-0.043078483698464974
CX3CL1,0.0710578842263888,-0.011819592416676607,0.0666304476714115,0.01923244385859964,0.04862758210300212,-0.018357297414964797,0.043653373738229806,0.03954171675992787,0.012151803632059123,0.1273096084559396,-0.015844448124096043,0.031290334822820495,0.09405446870238243,0.044829826538187956,0.06269110967180495,0.03429177454709459,0.017679000422231465,0.018110104272209,0.10191387685484275,0.10507202948993016,-0.04296518130857055
FGF1,0.07090256078193202,0.06411804363413297,0.0599682746806197,-0.05225066581484953,0.05579594466610419,0.03141303670144017,-0.025792892182319695,-0.0029174214871683264,-0.018478526023509318,-0.08762876323352833,0.027158213511048752,0.029931246449868727,0.011022794400205843,0.004781828794772838,-0.006631679905042226,0.018301747487539904,0.007627564001238708,0.018483150482971184,0.07204894902265567,0.06554834317236168,0.04708403771731172
ALOX5AP,0.030792629511566617,0.031248148790507857,-0.008015636902984978,0.08378021442683437,-0.010133617489784542,0.017091315293219847,-0.03527477365255669,-0.01896138706355533,-0.02374247067667711,-0.12831692268414288,-0.013085392737907068,-0.03602273376050279,0.020656549854893715,-0.07743749677904299,0.031135334798589723,0.029265145120069044,-0.012436992911874155,-0.0009199932068267311,0.055631398031338125,-0.017552442078100392,0.003793742275560935
IL1RN,0.06794463084283907,-0.07567387579784615,0.0492807552156101,0.10528398402838854,-0.03434478412803141,-0.00302842928859596,-0.01585800496963208,0.028331734603722333,,-0.02686063826350407,-0.057189990551432486,-0.021078009706908693,,0.014111367387889168,0.1518603010997317,0.08529102145204925,-0.023940240664013766,0.007014121068355932,-0.04536104154838425,-0.047804531500542695,-0.016354144615809384
PCSK9,,,,,,,,,,,-0.0065389390243859105,,,,,0.00279630339318534,-0.0034118634203408513,-0.00966141138405506,,,
NPW,0.05734844389711393,,-0.06324998251435257,-0.014135105584519326,0.02698187926376584,0.08472171643816116,,-0.016202950096436446,,,-0.0026942751823496106,0.037745361308260776,0.03485187878647797,-0.0009507388426958244,0.0202694801122669,0.03759946342041736,0.06540571612553357,0.02569905380251671,,0.054042757083507455,-0.03172197578109991
CXCL9,-0.03322326713117581,0.013105359656218389,,-0.03468457614308258,-0.027702024301127656,,-0.01917934337117657,0.02585765891787873,-0.021157294613344136,-0.014473421614046697,-0.03711129180345204,,-0.03503766723117442,0.0007046367304992388,-0.038032314283658886,,,,,0.12650761066281294,0.015791458327720716
ANGPTL4,-0.11918231470226702,-0.016846668910474757,-0.13181961130356293,0.07808388832580429,-0.00524316732589317,0.004802215614849657,0.05638686943295301,0.013689929439626413,-0.042907141527802464,0.03346820796333126,-0.07325950416734375,-0.06557256266980778,0.07665193950352073,-0.0594537287994758,-0.016735684045124228,-0.01084009292092775,-0.005925160344592195,-0.03558323563978053,0.0806232913107064,0.01838887954772928,-0.01668809173546328
CCL11,,,,,,,,,,,-0.021065474409544798,,,,,,,,,,
UCN2,,,-0.03469779108735191,-0.009801198349039744,,,-0.016804200340611263,-0.01830063347320717,,,-0.028836249779621723,,,,,-0.02006569200618186,0.043886980937235684,-0.016405476378026113,,,
OBP2A,,,,,,,,,,,-0.020621162366475963,,0.004412403243178404,,,,,,,0.029639084563520247,
COL4A3,-0.048240602444604055,0.015238759044634828,-0.0038290765481810655,0.029360204174102105,-0.11107129979305809,,,-0.023673810507887055,0.01610970599221664,,,-0.026581938328794175,,,,,-0.01721958423311017,0.0008522167719334807,,0.02536726651579144,-0.05295818395464677
NRG3,0.01370023407132958,-0.07214497745691402,0.07211566045124389,-0.03523305382546181,0.09428373773230944,-0.006142895144543847,0.07239791678014751,0.0335299660406295,0.057609321200946244,0.11242861918684058,,0.08111013756393301,0.044093706718847554,-0.020600335527355136,-0.013495736188052974,0.01941606381399594,0.050197169591802676,0.032092554592705734,-0.058049963768533525,0.14299592843156422,0.030432627574600742
IL23A,0.017128901853580028,-0.03671805163711376,-0.0033556284141253085,0.03972759246440044,0.018445078805246342,,-0.020557258603205952,,,,,-0.011591491224628112,0.055267995284425664,0.09058308883834618,,-0.01926326430140055,-0.027946839138164557,,,0.03815762788213879,0.02626738023245655
COLQ,-0.042849992977643275,-0.011985682225987953,0.07402777096596119,-0.03694556975506628,0.006205237860810198,0.04872979872895343,0.022258696198878346,0.013018207792428075,-0.0014347940856100003,0.025847440409415414,-0.031480696649373835,0.00366211301572972,0.03346063511730938,-0.022277768429365536,-0.05246836619495349,0.00660723768287328,0.0012624886324190917,-0.0025844107205993797,,0.03439961483910138,0.051631928845584193
SCGB1A1,,,,,,,,,,,,,,,,,-0.027365808231339814,0.09625660281570696,,,
TNFSF12,0.006144231614807191,0.008370146500818784,0.05181599339005864,-0.019488610836182505,0.05072309028839066,0.02312404390175906,-0.0006061305770951066,0.0369641063500007,-0.01695998262701211,-0.004015544108301188,-0.03758776786746659,0.031536890150660406,0.03265616718326227,-0.10551529882488858,0.034540271487080394,0.015184852853066698,-0.010557497324846846,-0.04731190627788058,-0.08287519710032608,0.09450222748592997,0.01880768564217198
DKK2,0.06483647839026092,-0.03846040198665417,,-0.0099456938365621,-0.019200557438610443,-0.016913590842041516,0.06342359988437535,-0.01876271248503218,-0.014558469979499658,0.03185471764392725,-0.006816532890600944,,,,0.05819620914531528,-0.022738946095154762,,0.061412288776150736,-0.02172888916183511,0.13371182460241768,-0.02051559116302187
FYN,-0.021819964243232147,0.04136494405054571,0.06440838832956253,-0.04091490540550065,0.01661136298092211,-0.034963213505405634,-0.05722822610930935,-0.04823979385097154,0.054677048563350886,-0.0542498419435986,0.03343930687797911,-0.005337124710972392,0.07805514059034478,0.09100734389143587,0.034755759375053444,0.057172550469391764,0.027488085289307056,-0.0018644989694285947,0.13977186533920602,0.045626881073264514,0.042534763788239144
ACE,0.03471049179507178,0.07668244477932107,0.07339555081383377,0.0021697475328861216,-0.0036835711740609805,0.03670018741890265,-0.04178986370998625,-0.05114623472378023,0.030422737874687664,0.015498835898850084,0.07270532093313675,0.09048178073309422,0.04436107616156778,-0.011775482733729779,0.09189041715969215,-0.02296437194481,0.056255302768960146,0.015530906099154406,,0.09825726136596061,0.05689685111087973
IL18,0.0029373657144389814,0.027798918413836807,0.11039970119049157,-0.008189958187337113,0.0026361240714192448,0.0024846299662227107,-0.07032793971323426,0.03668525510937472,-0.004121704495409543,-0.09676199265718659,0.00358679644865709,-5.36699256651847e-05,0.0688171142108141,-0.0392045976666388,0.04687704945562707,0.002787210297061741,0.012447468585242965,-0.019560521561617233,-0.020859483278007775,0.15485484270183977,0.019991890186283643
PPBP,,,,,0.021955834089167594,,,,,,-0.0303904047070823,,,,,-0.023586014617672225,-0.02575956726615942,,,,-0.02980829238795163
CCL27,-0.026757660650860125,-0.02435315892008407,-0.015397364627438832,-0.02309144787767273,0.04475863355773389,,0.05044236792890554,-0.026248640983046294,-0.01499731869147513,-0.01002297755032084,,-0.03761318071413444,-0.03466624789774037,-0.02824956462836553,0.05034790660796075,-0.01429923282720102,-0.04526427643184943,-0.024595472755537435,,0.05333498636312596,0.01303464774009911
SERPING1,0.015446926981728575,0.054211625087941695,0.06890083575234206,0.003612826084450333,0.019448679563100493,0.005626006894306955,-0.004705983079235519,0.03216795269873456,0.02909305729815647,-0.06421484220518883,-0.017647226522346914,-0.0009411491538112624,0.1198539829574897,0.09522351136699432,0.014127113715768445,0.007075817199574324,-0.011181576606124871,0.034455952935374505,0.06778055144420049,0.039313963155045,-0.039230733609703965
AZGP1,-0.03027494899331164,-0.01425239739988928,-0.010074297389411107,0.002768975233383081,-0.1358108430990211,-0.0758209541100149,-0.00019290209839033207,0.004973635640255641,-0.028937422992593338,0.0103176088894087,,-9.041164402216509e-05,0.03466467434913342,,-0.03823966897408284,0.002269101710128643,0.0029879561606671167,-0.0015785585376027573,-0.02012312698196882,0.10182837800541451,0.15152187287611207
INHA,-0.026840641802949924,0.007994782765406192,-0.0427713021040554,0.004203299348691984,-0.008924338151954654,-0.042355147699416756,-0.029440771505303873,-0.024219929934870443,-0.023106302679255952,-0.020894020380150126,0.037911062903086865,-0.028362423900919757,,0.001028071255034226,0.037200165125459754,0.106060234684669,-0.044559437440640816,0.018888836457404624,,0.03984038776446743,0.0418984743587469
SEMA3G,-0.029668376687709264,0.08390027353061634,,-0.018477774247962528,-0.019739898713938425,-0.042661789884808586,-0.03231337006268018,-0.00916478458797716,0.032638492000906384,0.010181326691005728,-0.0015948931439747633,0.08070808349750036,0.015284884368339701,-0.06855877820996932,-0.02929203455237616,,,-0.023985998411542364,,0.11201104986779878,0.00032798694846888145
OXT,,,,,,,,,,,,,,,,,,-0.024809105261037013,,,
COL6A1,-0.0011864311953981466,0.03944349106464473,-0.09949366535064508,0.0068253055272693335,-0.000902028807062775,-0.013659677148459212,-0.03896281602957772,-0.06826437966413858,0.019819544431556636,0.05597470392963817,-0.06983891404875141,-0.04334379007533933,0.08108469894736231,0.0355425161117819,0.028183731272540695,0.007365650990495384,-0.016610929052374577,-0.016402945201066707,-0.015152984566161725,0.05656870863977582,-0.046419173316095776
FGF17,0.11599904406419338,0.031709064674674874,-0.011969396842146814,-0.01839669604836096,0.011732675563095001,-0.010493821748016531,0.02352654974343205,-0.005179648561800937,0.00964781799672382,0.047010062814057285,-0.000627426566044413,-0.027906963445172253,,,,0.07826468565783194,-0.05583680539272547,0.009705755275204932,,0.08443852016822681,-0.018870994162389958
TNFSF8,0.09134966337399536,,,0.07885724070101324,-0.01817630997475898,,-0.01585800510510561,0.05777455554079669,,,,,0.04459979103783755,,,-0.02559260125032993,0.04638899611456996,0.004260021988637456,,0.027187673222768126,-0.02892592908524317
FGF20,,-0.0015951397681695334,,-0.031109689357933595,0.05173984297260876,0.026905549695045876,0.053212989156828365,0.05305635513177314,-0.030097294878142954,-0.05630896145913888,,-0.025663673703823452,-0.029913924996607843,-0.03533985814152435,0.0036250614307975085,-0.027829790077799586,-0.003766697797670398,0.0037916767684426033,,0.03966678657325159,0.14953500478415113
ICAM3,-0.04504603969954291,0.03005503737523884,0.03233873680217816,0.04514346059778179,0.0034279196651203665,0.09279312843214994,-0.004237832683980535,0.06608487782859901,-0.034892565650219566,-0.012219361261357364,0.0349460062926215,-0.015021837275864194,0.031168116647178085,0.017766281537988687,0.04767586576239677,0.04189674147699447,0.04767533553941899,0.020135167271510906,-0.03931476266341611,0.1763364307464575,-0.009997689047549973
LAMA4,0.006775159881204024,0.05958290689567014,0.08229066492380384,-0.0596335012260201,-0.006210375477227913,-0.03306152209239329,-0.03667555896052765,-0.06755520473214278,-0.028602219523202254,0.010599457289767826,0.03865569754833195,0.010420996144675742,0.0607401988955329,-0.007815575877085269,0.08064633439979353,-0.01648340647668139,0.027728900652639176,0.04537039751514541,0.07751516561772198,0.039112618277225154,-0.0408054918336959
INHBE,0.06603066525285507,,,,,,,,,,0.0023123638002449723,,,,,,,,,,
DLL4,-0.03019312096249685,0.041273006776490144,0.029674928055477563,0.0004358852027922718,-0.002542225924909937,0.024256845037892463,-0.010884567827866457,-0.017822014577054596,-0.02100049496676901,-0.00546179525288916,0.041525212215329975,-0.028319564591086126,0.07210073576562438,0.10884178387605394,0.11105854822346228,0.06446052904626232,0.05019393112191749,-0.023791672114755573,-0.04037528300493507,0.1009403157491754,-0.014521039743266803
SEMA3A,0.11308819982126563,0.04052788995743172,0.022206621889557347,-0.007950723182511032,0.024453397868235884,0.013522470984635127,0.00766847059947662,-0.015883193626400824,-0.06135101046461648,0.07478942255802502,0.02678381605227381,0.033449952343105445,0.00621587524829193,,,0.05550061438916464,0.03888872329494371,0.008683839373482537,-0.0723973897184689,0.028770352667202938,0.03285515815163888
RLN2,,,-0.022484887943105488,0.07805203414769254,-0.0014027085019633835,-0.03941684863739528,-0.020365691392911143,0.021248207999135436,-0.04474095005676533,0.056569442378945727,,-0.02021891136258993,,,,-0.017697221603971764,,-0.028934840688516518,,0.023842139961462113,0.02081610225660045
C5,0.014456515897661415,0.01285236853388466,0.056008486322575456,0.043160523741644814,-0.027243181833199327,-0.049396786669950545,-0.030904340469135833,0.022215877406990336,-0.03896490699523275,-0.04774357347102647,0.05820385017438005,-0.03052284887324635,0.08404494990815725,0.15850878341600194,-0.055862940509542484,0.055503310145920005,-0.029940533009413465,0.006927693850270092,0.042485861633158754,0.06258456727592059,-0.014092341847647346
COMP,,,,,,,,,,,0.06791840875891286,,,,,,,,,0.03369607450692479,
EDN2,0.0025617866460310723,-0.027515209582368604,,,-0.008302772760533397,,-0.021673967984388802,-0.01853298667884513,,,-0.019519803340337993,0.013707685438575954,,,,,,,,,
C1QA,0.07475362562661886,0.10568783156703616,0.08585576995749122,-0.07342507307572477,0.014018753817945638,0.004669970310907477,0.005156652904193856,0.020794792711057112,-0.043069538813201136,-0.09149571333407819,0.060653349964145446,-0.03180748840656616,0.04686098604328501,0.07896377019441365,0.05766737556799045,-0.024134427855856868,0.04934192606739706,0.008178936264003298,0.0004970053000006861,0.13078796729070166,-0.02522256179973553
UTS2B,-0.026044340339958037,-0.0054151304630844325,,0.033385007396316994,-0.019936037160509797,-0.036012382868384464,,-0.013192238688679653,-0.0038829859169680113,,,,,-0.029823718725609898,,,,,,-0.023068569515952275,
COL9A3,-0.016283066997307083,0.07920894815245279,0.1320625138514963,-0.04145565038086016,-0.013069783968566177,-0.05755656981083517,-0.053938789949230494,-0.04556372290543353,-0.034102869916638016,-0.07904752835381616,0.00601301135777856,-0.008498509891526814,-0.026828373543857607,0.03902859033454874,-0.006912834834952974,0.060061828251458727,0.017525053897420612,-0.005239888386536563,-0.08468921483464387,0.06013204371375238,-0.017739627620514117
DLK1,,,,0.03441522700847581,0.07397962342370769,-0.019539683888274078,,0.018071119297080013,,,-0.041793094865320395,,0.05873144509725521,,,,,,,,0.0426386470133468
HGF,-0.030301364078437778,-0.006184173701234673,-0.056843084351887105,-0.035480663261946564,0.06878137920981599,-0.021499768815457464,0.005823744716177904,-0.027586242955505685,-0.002767165755375085,-0.026236918154870996,0.020304572338169295,0.026295544282158745,-0.011482018259289026,0.0036494427067566225,0.04206384689759716,0.03214070312932646,0.09121110160373976,0.03526694416226678,-0.03467848037067879,0.034732232996476424,0.03504576811585442
GIP,,,,,,,,,,,-0.005731941282745923,,,,,,,,,,
P4HB,-0.014546517202461919,-0.03662594746688876,-0.1260637021055256,0.03359298696097514,-0.02395893170567913,-0.08432659796489275,-0.04584715378125936,-0.07139015345694134,-0.00034087043271673637,-0.011791371405522959,-0.061948580691293054,0.01622512956256879,0.05690502438919396,0.04110988816943095,0.00554814149051102,-0.002488288377495755,-0.04411367854111,-0.004477471459300227,0.03542102651846798,0.042984474243912975,-0.049912304567635936
ADCYAP1,,0.014991046765242896,0.05235805439283441,0.00907079287339852,0.19486745847764808,0.09960737946891679,0.03845183114786353,0.01859337092314576,0.0019817605498213473,-0.008513906248019704,,0.09833588687594454,-0.041860203577076247,-0.057838691389175086,-0.028088939983842914,0.006217991694489086,0.02055732943522632,0.026588801157295505,,0.013038030442509457,-0.0034746072868199526
GREM1,0.10844664588172127,0.006418620012556889,,-0.010905734293793599,0.06051886297174258,0.007987212686525543,-0.048701040964819864,0.03491684218440564,-0.017029027342514554,-0.046579305386266374,-0.003931308626383176,-0.00558095509114466,0.12075337128920957,0.005798776275939808,-0.013384210422570141,0.00962582784187995,-0.053356150562459265,0.0028958054725687415,0.05784333036339831,0.07829913367522877,0.08365251325578577
EGF,0.010138002629877203,-0.024139789349170472,,0.026737656507660176,-0.01604394955398292,0.010528020411478604,0.032699327040633636,0.02257762632315999,-0.014845775466057719,0.018044046912793325,-0.031415075538232265,-0.036800656376039985,-0.03140787457513054,-0.05337714145576264,0.08221900274102915,0.07590979467731063,-0.02077641007413936,0.007565469552584476,,0.0384038981045186,0.07108229579613966
VEGFB,-0.11679192358341227,0.01144983828181203,-0.03743402825604352,-0.0027287085834627866,-0.05432162887211961,-0.026572758591724737,-0.005303696955653482,-0.0502901920946909,0.030510805311919707,-0.01694931067424118,-0.07518430004579159,-0.017470682899709097,0.05431211115787075,-0.020174548046168268,-0.06306336559770978,-0.02428929126143379,-0.037093715483489866,0.02270040923623821,-0.009779454987573908,0.017326417046812176,-0.04864453395425636
FARP2,0.026168066726825652,0.027544765225593616,0.06802805520793695,0.008756358212447033,-0.004748204560073351,-0.0027516828162038828,0.027302247505593902,0.028020158281419728,-0.024389404064762088,0.07132982351046112,0.02228267010827911,-0.019923021068101118,0.15966807902279848,0.06535348942736431,0.061129122109502096,0.0010548100399417034,0.006292257802053313,0.036321106219348705,-0.04680660638610093,0.01100667977513014,-0.03871685104283779
BMP3,,,,,,-0.020755676061081918,,,0.0010143272946291893,-0.018602101787895023,,,,,,,,,,,
IHH,,,,,,,,,0.0049367270448595745,,,,,,,-0.02316601025855197,0.0382578710909038,-0.028583113731965443,,,
LAMA2,0.007419999516197988,0.07255752142551886,0.08342740871344533,0.015186562970999953,-0.015131920180197728,0.051311163168658774,0.03519619818207103,-0.04919243503061805,0.00369620085095941,0.008788671066073304,-0.03774726680205684,-0.02327629006223906,0.06462597727417921,0.073418478336304,0.09782535720473391,0.045721317630663436,0.013085957567803825,0.0027356027459279108,-0.060582349119558745,0.0945749334962862,-0.05114655471276605
SERPINC1,,,,,,,,-0.014114503652130517,,,,,,,,,-0.020776411726948586,0.05431454323314879,,,
NRG1,0.011837988097531303,-0.023288132352141673,-0.020131672788449084,-0.022066552137734865,-0.036765286310304846,-0.011144745339035873,0.03380510993765371,-0.029003843481191314,0.007216783374009253,0.04028968049959942,0.14522401055848327,0.034944088385086565,0.09248281561636394,0.005083757653627019,-0.02482947799172247,0.035278626325800685,0.04107363007258061,-0.011736645733684723,,0.08853211150137238,0.057525527160688955
SPINK1,-0.06111685075994051,-0.01876930353654082,-0.04509875213345491,0.03375388657817985,0.014317587681065324,,,,,,0.01597151562080591,0.0145675421314747,,,-0.02695939669501659,-0.038732418068822494,-0.009558813956663689,-0.03469698710867682,,-0.04844762996586058,-0.025773511254914932
EFEMP2,-0.025789353251669013,-0.00950360878081627,0.030066698862029666,-0.005573281371866396,-0.0432634439689656,-0.009503650422312633,-0.02832967041035387,-0.015359894160048345,-0.01811091098683366,-0.01916374515660737,-0.09400409308833543,-0.06845414953269603,-0.03232007859631148,0.014040807710783214,0.04860807688159471,-0.023947311148475998,-0.027711586150504668,0.005909609866967573,-0.033532633594799216,0.06685421852265054,-0.0006250983157280866
SELPLG,0.06699911193337149,0.0023548958154455133,0.16394098467688398,-0.021604080605535175,0.0208065719902479,-0.0011457540842793486,-0.05319768525268184,0.006798802555128439,-0.01736649322694436,-0.06236345578587106,0.015302676047528099,0.022559646877129726,-0.05888781948744258,-0.026271895648011755,0.08836959644431819,0.040851652740749554,0.08938619753830034,-0.017204143790321747,-0.06945330637365257,0.1336274625856191,-0.009959824263363134
GDF6,0.04554701891716438,-0.008028729879772338,0.07321779038118788,-0.014135106807472925,,-0.01613028311512383,-0.0203656935897619,,,,,,,,,0.00050727126394035,0.04242046707709625,0.013898415127938374,,,
HLA-E,0.06645400471193191,0.08084219075731414,0.036699781019030486,-0.0004909630519072154,0.030285008828627433,0.02593554938906415,-0.04651283272146168,0.0828362856799536,0.006222072655239178,-0.129126333771282,-0.006181592593496261,-0.05598048015168753,0.010358171956793382,-0.015352281784198844,0.04749688153485928,-0.03840080546170709,0.027127008916631046,-0.014759537958775487,0.006648927084069505,0.09805352663632515,-0.018836229794010576
PTN,-0.007347740907643406,0.08217408041407472,0.11332638956709433,-0.065678297683655,-0.06458779277686753,-0.0496333857864922,-0.04828664912896496,-0.0854741212525409,-0.006927111451756915,-0.042947062597758656,0.06073299151371581,-0.06037243797706931,0.02629880129560009,0.03735750501149049,0.14750379752622594,0.030902682303448593,-0.014475586733630336,-0.017157761167258197,-0.012976660700555809,-0.01571870625292474,0.04096067783993973
CD274,0.021073337301213975,0.015449304785532922,0.01723918515288538,0.05258531911036513,0.1325438178800072,-0.017793100014485714,-0.004176040464731076,-0.02443870208671025,0.2369422909178498,0.101540985286872,-0.034950364881050466,-0.022665452426050024,0.10802672645710998,-0.05224738336304931,0.04284646801515069,0.11107295199097253,0.015242271517323581,-0.0270084504220728,0.04230134630165092,0.0044516430475491815,-0.0008929375877159441
FGF10,,,,,,,,,0.03969106036883474,,,,,,,,,,,,
