,MGH258,UKF243,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916inf
BMP8B,-0.04326710759687532,-0.007872512167529691,0.10486001798196237,-0.029269998317815658,0.039570591865913295,-0.016644348155652182,0.010064225223957307,0.024102890079608887,0.024163317351317506,0.04111784149078043,-0.016333662264464217,0.010146981385766965,0.07201010876774798,0.005638126815172053,-0.03423011222535235
LIPH,,-0.025976073825490425,,0.01158846712716178,,-0.01577337932257945,,,,,-0.01950699923827422,,,-0.009022336847010164,
CCL28,,-0.0189858569752357,,,,-0.012467031911770966,0.01467262432708962,0.09686042848845003,-0.011669292422639886,,,0.034737599513972796,,-0.013971031339873588,
PTPN11,-0.032021997098998084,-0.0017844645639452474,0.03923773712943298,0.045070632831792794,0.053491020992719684,0.02850354991914794,-0.028881774141598517,0.02275350601303719,0.05731804034890049,-0.033643088427487686,-0.027388925206872132,0.08657396896893195,0.022829187287410735,-0.0013091442185236358,0.14301587983711705
ADAM12,-0.031360610456919576,0.013578845014605724,0.022233765418186183,-0.022087621799818685,0.0875925628972551,-0.004800880353761024,0.06781399191189888,-0.0012948940107520195,-0.02805765417026629,-0.025656512118352348,0.003996201082502972,0.00992584405862238,-0.053890718768491545,-0.0650837530356711,
EPO,,0.015142340757087258,,0.010842447939635113,,-0.016502862056777014,,,0.07678603768725144,-0.046459195077602836,-5.667710724403581e-05,,,-0.014857030726575982,
EDN3,0.08172387615553464,0.06426084951172031,-0.05957311348639778,-0.011724370066501276,0.03051160163749665,-0.0025262491111242343,-0.029982890108565977,-0.041065937561434084,0.21220553140655685,,0.058954453555141555,0.01080199928573204,,0.004325922161335595,-0.07652806949690254
CCL22,,,-0.014007598597496751,,,0.01720222355958386,,,,,-0.0185270078472528,0.028908121330557767,0.003698913324015282,0.05024478847473346,
CCL2,-0.03477589242475241,0.01636108950792685,0.03143627530829645,-0.0433310674789433,-0.032662861847418435,-0.054854957732823936,-0.017045536640224585,0.05690693560463795,-0.003863411649749733,0.03766599643523034,-0.028870667923870014,0.015029844839051626,-0.06555149641768389,-0.017122981944334068,0.06148099550377679
DSCAM,0.04369835225102084,0.04301410783504848,0.013238550553328517,-0.03263438101393061,0.02741774474473779,0.014029076531333055,0.013240744705201169,-0.024896836525727103,0.007196317065480774,0.02133371401269677,0.07094618861975507,0.001025366933893031,-0.044570517215939444,0.001883643332703794,0.08886073810399955
ANG,-0.05881495049695321,-0.021110075176838047,0.008211274057208584,-0.0032772693105745415,0.03611215364833571,-0.020443010972928544,0.026668184516808784,0.03676196034062543,0.005346477788373337,-0.024979509381689843,-0.03367495102989957,-0.0383349833128115,0.0665971438707605,0.0037263771017429677,
FBLN2,-0.005176355992483312,-0.02583785945136921,-0.03777889602183055,-0.01703216614595418,0.026961340601304413,0.0893659956807418,0.01977057495835717,0.022246448175555843,0.022063882334547553,,0.06104923266159705,-0.057644213321859296,0.0044847548907415245,-0.010189005770411267,0.0002698943284564501
VTN,,-0.02457833288439904,,-0.01312821628516859,0.02160557513393368,-0.02711234905354896,0.011694833982732218,,0.17888318820973592,-0.009898323246903928,-0.014246076058489546,,,0.06289004816604009,
VEGFA,0.010275277624388906,0.019327198616674285,0.06733018026550583,-0.05750020481462793,0.08225422958452142,-0.008610729467936657,0.004984382404746948,-0.04713313907311494,-0.08131048535089325,-0.05100793046553681,-0.13499560231885113,-0.03212421467568926,0.14702646260960991,-0.005323582695629056,0.04698500321836307
F10,,,-0.0049515553692544845,,0.14767023473668722,-0.018095031561311686,-0.01056986025093303,-0.03765696057660707,,-0.03060385829909601,-0.02433099648551352,-0.0452306903995375,0.09767845020625715,0.10468801660188212,
SERPINA1,-0.03141664701068678,0.028456531463020723,0.03916361247104189,-0.03733481904562719,0.054238478117437615,0.022891694361609784,-0.04688626611205054,0.04071768456260285,0.012798202916176159,-0.0023474255638888286,-0.09143624317871106,0.00931196211855026,0.05679301696782434,-0.0019748636820442556,-0.01153856491310745
VWF,0.02697839560465896,-0.016205576619023318,0.041124005339939686,-0.06753021337373553,0.055224925700717055,-0.009608352302076902,0.019371732014473036,0.012377042208519214,0.07195894150539364,-0.043260791274358106,0.018404678656529304,0.012218683348084614,0.05257300260165502,-0.06378761234234442,0.01605569436010783
GDNF,,,,-0.023807670358250613,,,,,0.0752625021816122,-0.04464149905521692,-0.025063015121876798,,,,0.04582426439285164
VASP,-0.0389232747803465,-0.05934089839966496,-0.024882403369941013,0.0237239314335665,0.048106476580121106,0.04768344157919869,-0.022372104393683218,0.017659809833487253,-0.009092053016669516,0.07763736397371129,0.011665947171613561,-0.059045421102129264,0.05666413377406175,-0.07457375642133234,-0.026213339601708054
ADAM15,0.0691448601061687,-0.025709493198469463,0.060164466289568584,-0.024628853713326182,0.02089328843900293,0.02093639342407318,0.04570902883686957,-0.027401067504541163,0.0162507508216512,-0.07932586941265098,-0.027277614818981662,0.0027090636860477345,0.059920701971337885,-0.023133485384855285,0.029040243038439474
WNT2,,-0.022076408385203545,,,-0.036664191163043695,,0.0085927709958999,0.0026877921253272053,0.15597896264453792,,0.01850244967401374,,,-0.023582541057752968,
CALCB,,-0.023106339918679775,-0.02327771453325504,,-0.019604381610663867,,,-0.02599002564228206,,,-0.024643103897426823,,,,
OLFM2,0.050485357651500945,0.06418145510644696,-0.017964212881720256,0.06448745981899322,-0.011414052403133512,-0.020160798272110515,0.008080195089378173,-0.08515291651087288,0.013456689327695646,-0.10504637545039096,0.06490867554981251,-0.018741992415300255,0.09270539204404483,0.09678935697167838,0.07623861972544418
MFAP2,0.04277969268898077,-0.029623445592391228,-0.03412187582909214,-0.021850334317499564,0.10639563060543594,-0.010591068727035658,0.05225430133884722,-0.03021386695948805,-0.034442031486862146,-0.040989942832536534,0.054239391192776626,0.038341747428858625,,-0.04162464629992172,
HLA-C,0.11291186206882839,0.04766879875380512,-0.02223770223790612,0.016974533228816188,0.07829988074909311,0.004330750472244307,-0.013506421463723373,0.08982735818055108,-0.04949502364220864,0.06606533673427167,-0.09516336652359048,-0.01587639233730513,0.028326970477268162,-0.009814346228467231,0.006682458770344468
THBS1,-0.02880518263526128,-0.029999098784374022,0.02994307930777685,0.015618412104853608,0.03592734777220072,-0.053681300365611404,0.007773981044034349,0.039723895931682386,0.03538896312060122,0.02168362152697576,-0.032358954438684605,-0.07230923658990981,-0.026709902402068827,-0.132997408604126,-0.08369554333393525
HSPA4,0.016227185110281896,0.01343891342418736,-0.04572321258151242,-0.036507955650212455,-0.01657712465407185,-0.0012197302467700393,-0.014070689102324356,-0.06649870454613203,0.02231893878433929,-0.019473846584940106,-0.010700351456664637,0.03365334849377452,0.029848597255923138,-0.012990806472751628,0.08435581431056458
LMAN1,0.023319601442205212,-0.023737460516900098,0.014069480864085281,-0.013777189302868947,0.0666678279651187,-0.045137072637000904,0.030881663444791128,-0.0011600144247989812,-0.008891840164885081,0.08862724356852865,-0.06756122519027571,0.04066684405700728,-0.051883632834292225,0.004485340685308871,-0.09719525288885247
LYPD3,,,-0.009334778530811709,-0.021460139919320775,0.0731011304968832,-0.023105334284791366,-0.0319961563164708,-0.03127444944228806,,-0.060678729589064895,-0.016718244474028202,,,-0.030810212857683934,
APOE,0.019488637349095086,0.02325707545611043,0.06207323634685299,-0.022536100822560804,0.024303036677144157,-0.0034742001598066256,-0.0024682108492192307,0.0598239401056588,0.03835031259135815,-0.06207460212478611,0.04574362515852225,0.03778259201376853,0.11097553960269677,0.02167822033617166,0.007322226690848352
SOSTDC1,0.08279334420234812,-0.02795778081691237,,,-0.001332685345078956,-0.02542919759967293,-0.02198619112657749,-0.04807308849556588,0.039037491076327376,,-0.015142079681488792,,,0.13273894576338335,0.16768824435796467
ANXA1,-0.06177842191488661,0.01818822334088545,0.0024276154615428406,0.0403405867321458,0.07345649928313523,-0.0003998349889572247,0.01281949715821368,0.08970536434542035,-0.045573079277165085,0.07160402808513475,-0.0006170093261099258,0.10939032425914104,0.07819561132593122,-0.039749990238532075,0.11968998472483511
WNT2B,-0.04165004582611384,0.08717101236569127,0.015603239765860292,0.050678349229564656,0.04549279216963441,0.051112406463786085,0.002780817548284629,-0.04531424237145297,0.07952000518059882,0.06224294727215085,0.10983885396875746,0.036428765780493665,-0.04274691069476317,0.004601308930696653,0.0014819814827564217
AMH,,0.059354110682475855,-0.026208458362024192,-0.029819784093736403,0.05610906842898478,0.045443971757085054,0.051120022960747934,,-0.006254180048609096,0.017575729061657552,-0.015097689717068414,-0.04211569666809326,,0.0720676472480051,
GDF10,,-0.0215448166313471,0.09835041755086353,,-0.03158942618515281,-0.02222464780580661,0.03323136199068836,-0.009553298806449603,0.04350580803330715,-0.029573205987400073,-0.031201578334173037,0.054587501137133385,-0.012494189445437127,-0.015989162480928038,-0.0357023410245596
EFNB3,-0.005368543837890245,-0.040425038702617204,-0.025475749431921324,0.05201356435555962,0.018475468648394326,0.034271127119440324,-0.04322352851943865,-0.07698282994304048,0.04262084403780028,0.040945889220693546,0.04485203130156145,0.08902929320461925,-0.04095923608369492,0.06087557278632658,-0.005604984249811329
LTB,-0.03381042004881706,-0.026202657078130378,-0.037968078778808284,-0.021788888889749104,0.044291527792303775,0.0629527483179653,0.023409032700397077,-0.008172176638708034,-0.027349250826079894,0.025916706762519857,0.06666610698166434,0.03524561720132034,,-0.006855130891833927,0.0016924148222301723
ANGPT2,0.043066800419991315,-0.018478730344291462,0.006159148954750439,-0.06976613905087532,0.11016725734629412,-0.015054331360039983,-0.003503251784637789,0.08659949777292829,0.009937205153115537,-0.05757671301514541,0.006144066027940519,-0.012506821486846618,0.0116919250295437,-0.04856977407621616,-0.1012435831590848
NRTN,,,,,,,,,,,,-0.01350109417339203,,,-0.06909057356755433
ADAM17,0.04998888066092972,0.01286639186288506,0.03341064484794792,-0.04602707428796529,0.13153209971254773,-0.019330948641224706,0.032431324212840056,0.018466802211964922,0.010113390820874132,-0.015520029265401566,-0.03183864200988333,0.03786923887655158,-0.046740457322486544,-0.01248691187692571,-0.009347880923656841
LRPAP1,-0.002010160031396924,0.05280519124526602,-0.001286370449678687,-0.053515056771080934,0.04564696181195609,-0.010510607625946555,0.016883463686859574,-0.02573922826975056,-0.03447832506218984,0.045489555949721046,0.07118454735981909,0.0009449143321851566,-0.04095393880227608,0.06691844325660623,0.051040913816334306
NID1,0.04530875581412157,-0.001408258234832844,0.021313826652453505,-0.019310257356504632,0.08058505217394221,-0.0491805761029903,0.03253171944674927,0.04522772102767041,0.01263140389416918,-0.0031918379136429116,-0.0634454526536285,-0.03354752936657854,0.015635869189015158,-0.09675397890479379,0.023011058974674484
MST1,-0.02790867008663402,0.020757864962900826,-0.02469605462430513,-0.015744064804611983,0.058267949509890705,-0.026056622058786155,-0.0050017001299328895,0.0037882415898502896,-0.05153496913389394,0.09413712446127576,0.11947834826450972,0.03968318482548732,0.017718448792753482,0.04012787257573723,0.06278649173897426
IL13,,,,,-0.019857860858587387,,,,0.0027056564221147553,,,,,,
DCN,-0.04756888726764065,-0.021254290669487166,0.005551983840250505,-0.039337425619659354,0.0946828677910402,-0.0062794965432913675,-0.06670328488990925,0.01398801945957756,0.09536969265409458,0.08274760580958758,0.01553655922095845,0.034521395147003565,0.04065608428525245,-0.07050437645494774,0.10713001488968725
IGFL2,,,,,,0.039162250105236704,,,,,0.019677249212778376,,,-0.017451253743650565,0.11247583831947243
COL7A1,-0.03015682509448669,0.03405141529613072,-0.005762520833402862,-0.01242201129433614,0.06224625896623738,-0.023995894342964588,-0.03557384982256834,0.012893895824778378,0.04268154210315247,0.04561679463024103,0.005178400196169547,0.06830607802100949,0.032207111812350996,-0.015355899365462897,-0.023046537920266185
CALR,0.10897898514222831,-0.008302577734253686,0.06952571891456562,-0.04928513430093173,0.041797733729621624,-0.047877668243889816,-0.01597563146086021,0.032804310225896076,-0.04556664329725273,-0.02577721596563775,-0.11621363693278408,-0.01498515865751475,-0.03171406300838265,-0.09589826632778925,-0.026011908208966025
PIGA,-0.006957727685090389,-0.005396211261651312,0.008589940870020222,-0.06950225568579992,0.05502267617008206,-0.0014457978772410523,-0.002205237141611645,0.015351813301070539,-0.025657084036191418,0.07710593099875017,0.017894613852622532,0.03927770291383715,0.0838967449443352,0.022893811056201932,0.010211053571132066
CD200,-0.005993149718402127,-0.011482954439116596,-0.07520980071388626,0.01846867247576187,-0.04538062825400221,0.038096776704314016,0.04383363123520942,-0.04634368859031067,0.12741465452426975,0.0456432485090236,0.07030160937624942,0.052169249509388116,-0.006398024348273386,0.02206485744733983,-0.09556512680637862
GRP,,,-0.019259213186041176,,,-0.030374415986366254,-0.027774587009319673,0.04362475206079919,-0.01486640587747113,,0.003238112454607338,0.01417059940798397,,-0.01762882542067526,
CDH1,-0.030700769352676512,,-0.011631589783901103,0.08322051147618971,0.07837772096411133,0.006707901736928782,,0.0026014518181699865,-0.02419299617696579,0.10147971412983037,0.08116078700899175,-0.009361226352958727,-0.05606185356544145,0.07496798476735289,0.043616301127214256
LPL,0.013875576919523144,0.07908351692742276,-0.011054458368079938,0.014402820822791542,0.06346282077209567,-0.04273166728263258,0.0008989527611332121,0.0733586396295315,0.03728302158378355,0.007055868104386397,0.16024551811841828,0.07864829776129872,0.06372193273704878,0.06296213663258617,0.03255227901158369
SEMA5A,0.10450427248315788,0.037428209682012804,0.028302167818468085,-0.0005033642247766883,0.07660209099516338,-0.06958638706808465,0.05130580478730164,0.08278866826046881,-0.007732367674859341,-0.010274562898604324,0.06030407945017213,0.06106818374704953,-0.011590776940120909,0.07160167522094199,0.10699215787078493
SEMA7A,0.0233966261575182,-0.008135354562833501,-0.04116754645061085,0.0027566844477638322,0.023579953493010272,-0.030942835246638357,-0.01359470968838417,0.026222975394647154,0.06871975354773963,0.09863489318611002,-0.04045344625625422,0.01306428602158453,0.11271154047483219,-0.005400834928700748,0.02653320767930977
SEMA4G,-0.047512512994145786,-0.006772203822360472,0.057675511689447546,0.0016700785139221847,0.07420614586514514,0.009965164109210218,0.024790575603920915,0.029560633574452246,0.03655135580598796,0.0180299505474306,0.07200664147659815,-0.04029966173559778,-0.002459034125935236,-0.0259608650382667,0.04674625062271031
SEMA3B,0.031210380225052917,0.037639717108253666,-0.016077844947883717,-0.010722296653004367,0.00016701088790656738,0.0020911858356074293,0.09324635666041835,0.09703555557886823,0.023444255528472478,0.011378809793725459,0.006701207028665983,-0.025048106527163657,0.02885123052199453,0.017954169400955382,-0.005555976119554539
RPH3A,0.04380329419724342,0.0537105855311545,-0.008898127526063424,-0.03725284886321059,-0.024483089826158988,0.0388378134022632,0.00952635739757302,-0.03028927860498255,0.0034561371684302643,,0.04093318705605939,-0.03148268679401724,0.06893133428992353,-0.023223444236409162,0.08736376601220253
JAG2,-0.05116556863354656,-0.04538882522668839,0.00679239774210803,0.0251862533501548,-0.042053507468227856,0.04803837409827994,0.03456132838209534,-0.03555287696575181,-0.016271132544761854,0.024476869465515996,0.023508092493946187,0.0025904406775790695,0.03167750328036528,-0.027603656010707415,0.02135219654777144
CGN,-0.034326928572304856,0.0133288339032618,0.029728061301862493,-0.017896847203311122,0.06717808712101364,0.016666571378908878,0.007929775478818197,0.004067406501545967,-0.036840588361131174,-0.010829365735930005,0.04588668826267593,-0.0006289457090366672,-0.018960535709691813,0.000577266815713268,-0.05274737410200948
GDF15,0.025635938114002763,-0.01329176418244788,0.00532034212525612,-0.05977001151503506,0.047589453716461706,-0.008327462045515583,,-0.06091058404717144,-0.006463270096149096,0.09149565485649573,-0.0643607628108976,0.03133345046179433,0.139494779611764,-0.0498404123934084,
SEMA4F,-0.04239037983342877,0.02354432285724994,-0.035818300697051726,0.001625941015219438,0.035783251760450135,0.0002987187859769922,0.019093415137055755,0.04982943473708756,0.024627576340986806,-0.00017681420140222264,0.04470954438400104,0.07335599322954897,0.03356572868250816,0.05893746173023904,0.10164940427789368
NXPH1,0.062272549442071966,-0.04506473831889998,0.04554391933256994,-0.005350733693566514,0.06145026414963776,-0.03192336591737346,0.006064119372656996,-0.03494948746577006,0.02597080332778803,-0.02551785312157469,0.08375445144483652,0.01810729115732633,-0.07373981095702628,0.0997805438546339,-0.009987013948714549
ARF1,0.06418091742889413,-0.0076464371125716905,0.02857239335507547,-0.08163953984948215,-0.0312681837864124,0.026560608535725387,-0.009587221950085498,-0.09496677646517741,-0.04143517360580397,0.07835578556418954,0.0415374106347022,0.04561347821538519,0.04123977143411172,-0.07554992108972032,-0.0035248819734112623
DSC3,,,,,,,,,,,,,,-0.01485703523627198,
EBI3,0.045180287625258046,-0.044619716319711955,0.0009058395647748461,-0.029188348600768296,-0.021716787503783502,-0.0013047539236807645,0.03942303212175209,-0.03652690094285798,-0.0039594360159680726,0.14442703314521,0.053401571411862345,-0.04336987060536197,-0.013877153519280401,-0.022520315191508915,-0.01865469960789686
TIMP1,0.02135645431072866,-0.019195884816953945,-0.04393645236479366,-0.03648728778915976,0.059044131712585164,-0.07580831681475401,-0.015021585220301973,0.07240962788703137,0.02252059963720074,-0.032919321474520466,-0.174237653056414,0.02540734503133586,0.05234379273969669,-0.11278553738163724,0.015449848630231215
SEMA3C,0.030577139356851597,-0.0701700896344522,-0.06694828015407422,0.022868741135311052,-0.06683952744084341,-0.012710035826837697,-0.007605284040181849,0.04707718817174639,0.05821649323336089,-0.011752610211379097,-0.04231797884919322,-0.08833260493540024,0.07485962466076287,-0.0007788819910098529,0.09393540006287444
GNRH2,,,,,,,,,,,,,,0.009503643207376171,
GAS6,-0.04212941624466659,0.012916075531045724,-0.011873301767897504,-0.010537449897987328,0.06361428738334388,-0.03837503213692166,0.0013469129539570347,-0.07846716553348788,-0.08003346207670609,0.05561387293431455,0.06429612772802525,0.06297716258473642,0.0384584033015077,0.02325480261956215,0.12695447507058819
MEPE,,-0.022337920929374047,,0.04821624479543768,0.018665180560988287,-0.0033876009099704633,-0.0410138023587489,-0.05339098970692519,-0.027260672836394224,,0.029412949050180975,,,-0.020530073224487737,0.014069359801468527
SERPINE1,-0.02558732891963247,-0.010664696688213269,-0.02301372348489586,-0.027023879131514165,-0.026266151692357798,-0.08198181556934869,0.016810496684416594,0.01949587867430532,0.01809226256355265,-0.01713416729998582,-0.11839465976973972,-0.03057796819080395,0.11838409951477658,-0.10416523087569383,0.06083287896880526
RSPO2,-0.019736371104101327,-0.044916697675995126,-0.0027589441719135387,0.07161130967367317,0.03397397584293229,0.01726742534017595,-0.009295008741117354,-0.039676728366933395,0.009008158538683546,,0.01789407421239594,-0.07203227665988501,-0.04459284511597225,-0.039538980290955615,-0.05078286592252138
SHBG,0.019120945717037756,0.12292273203022662,-0.037661996696230673,0.030434254550443504,-0.013820497882043417,0.05976617059587381,0.00372321859487768,0.014431336333713529,-0.011857959317330441,0.09698074994583966,0.10087928787088707,-0.03195760609483068,,0.06628114542100785,
LGALS3BP,0.09331076910581126,0.039434171927953676,0.06171004334748915,0.009498369614585132,0.03675516131107708,-0.057589119390505,0.026959431392021307,0.08501129260225591,0.03933708155195059,-0.02340487287399162,-0.07916869907121332,0.03396005824215058,0.17242806161865196,-0.004313628609018146,0.07361693980783707
LAMB1,0.026924618436727006,0.017696914638132742,0.04797926140568517,-0.02156957260612419,0.06844724858539582,0.004219555840088895,-0.013220111086377924,-0.04345261156714316,0.03201554518783464,-0.07635152036820238,-0.02153490416765387,0.03306134232457843,0.09153125476486196,-0.09877698399059051,-0.0012816697777294015
SPTBN2,-0.002748532276268052,-0.01679480663873079,-0.030292381819475564,-0.030309779467539495,-0.03344864870260995,0.11897470372677457,0.07079241740480312,-0.05685518612374393,0.03615435070041089,-0.02461845123784693,0.04216154407367485,0.0037957221035122154,-0.06284747947580674,0.06779556456575635,-0.007206789512980047
COL1A2,-0.01914242311480648,0.013258500610879125,-0.016524445063065017,-0.048785041484191265,0.09320902331201436,0.0349512090004602,0.017885611406916593,0.006845530431739333,-0.007046052396972995,0.0006766675605825046,-0.0766817882163762,-0.009790078681070206,-0.012775735599225404,-0.1303621099623255,-0.024000844687199586
DEFB1,,,-0.026438974538168077,,,-0.0012889067655862427,,,,,,,,-0.03181699999856632,
CEACAM16,,,,,,,,,-0.02152488201758429,,,,,,
SCT,,,,,,-0.0160200998907432,,,,,,,,,
WNT11,,,,0.08043836316328463,0.082448564095986,,0.00036399472919805217,,,,0.07307037498568199,,,-0.019717145682056136,
LGALS1,-0.11446983474939995,-0.0045213124143009325,0.0018171003576195903,-0.05856717869659442,0.03421572978478503,0.01088554511093668,-0.012446932784634204,0.09237392787970622,-0.01201162205244085,0.0030005857429718985,-0.16852737025097247,-0.023157091834943962,0.01899642521186489,-0.09260061229827281,0.03956345424847092
BCAN,0.11396443200145358,0.09735464903994964,-0.006662306159428692,0.011480210932109497,0.05916249914905601,0.019863669635013053,-0.024576438212853175,-0.055812421034138,0.015015008852714676,-0.05610373004904296,0.1641694140413578,0.047706820352639234,0.06836353646095679,0.09888263266852314,-0.08588584165260395
ANOS1,0.057778934859703195,0.08315313125577918,0.039752443707407055,-0.01219666392625748,0.06298083896928196,0.046869724806703,0.07063447667519307,-0.030332127890281207,0.020270631426103723,-0.030673981542979196,0.1270841350126965,0.05728360508018738,0.01897817645966041,0.08527495904904402,0.1152164898656298
EDA,0.09107153136363803,-0.03329845983829859,-0.015513779448422799,-0.018309144761498457,0.04304441221821633,-0.025101919366065775,0.029578559773606048,0.051892686906358336,0.05736485271082569,-0.021365204769496268,-0.031201576541109055,0.07279207152688394,-0.014105779140298315,0.02494029195924279,-0.06909072946692474
FGF22,,0.0008711959632322238,-0.0003413711697493379,,-0.01773479930743437,,0.009629328177084546,0.06583309383957375,0.02441911942047441,,0.11071196748032941,0.06094559165128344,0.058215189550999344,-0.028474077297419135,-0.023665505980405566
SHANK1,-0.023523294908940506,,0.026380697452372405,-0.0012452456260481015,-0.016873535161182177,0.0002124953265134009,0.0030628849390226987,-0.004362588077925471,0.06467621893211944,,0.07857370033935174,,,0.0069419340337333706,
NPVF,,,,,,,,,,,-0.017283430525617823,,,,
RAET1G,,,,,,,,,,,,,,0.18608605370999545,
TGFB1,0.03710405961786452,0.012617860018113788,0.07283166969802841,0.029433492399769105,0.016565145037922828,0.0063039178642769885,-0.04617834355246993,-0.0131166672866525,-0.029207302677835854,-4.1435504454585836e-05,-0.0055655563504011995,-0.015053332437871677,0.021037035746788536,-0.053529363698173835,-0.060412084223512595
MSTN,0.0336632461432607,-0.012492739629003788,-0.05656983829133493,-0.025995728858340325,0.11623072236741408,-0.022001014754042238,0.04429956138471564,,0.043654850548635625,-0.06455834830609024,0.07362206323031353,0.052515858295102455,,0.06513312325935744,0.08062403736561409
WNT4,,0.02279152847548523,0.01371444558621622,,-0.020108320134792496,-0.01325828823953925,0.01283552190593319,-0.04079118485035516,-0.016450270996360875,,0.03153454109692824,-0.041029142417754676,,-0.017113204082780817,0.03705074478392706
TNFSF4,0.05711452969575227,0.028660733670919338,0.022705324107598998,-0.030977785439297603,-0.03191897972204173,-0.014853450958440493,0.10763915711271757,0.03139428138241159,-0.0245815484979448,0.053019489882296364,-0.002648800879760154,-0.06321134837429408,,0.002455727361193541,0.021968954361459906
NTN1,-0.05790251682893402,-0.05132225897871371,0.05703173411306785,0.022046258139845377,0.07360156791098509,-0.03950813879266097,0.04386378583888668,0.033303253118483936,0.03979683658458837,0.016159391298688486,0.09493676499943826,0.13035210279401177,0.020469971614458467,0.016991168100696924,0.010118076293677699
CXCL12,-0.033527828141526723,-0.0025062292563310874,-0.0142088302621371,0.03390522814523838,-0.02692835687654812,-0.010018992307425574,0.0033741943121376964,-0.014813319718523399,0.01985645693210654,-0.04344001745372596,-0.04492358345514193,0.015087469295575216,0.018350397458490326,-0.08990468773287533,-0.016897030035225285
GNRH1,0.04943890952148854,0.0546089425439395,-0.006143343484696643,0.07007343726246139,-0.0014528311599210737,-0.014055487565621702,-0.006066266389819108,-0.030213866768193116,-0.04095999867829046,0.02735731265499782,0.002578477480567068,0.019091812858629188,,-0.045668983729519594,
FGF8,,,,,,,,,,,-0.02385612557867149,,,,
RIMS1,0.05048572770598164,-0.03852280563509229,0.018295964049249883,-0.043559947681244056,-0.03429779037083938,-0.0328298222540682,-0.038509003385182525,-0.03218596526348336,0.05008225742499646,0.06440410486459028,0.029666027369008214,0.03516495589820858,0.0034384611133374296,0.020214174356757594,0.06386327568941148
FGF14,0.0508199021183794,-0.03042398269902925,0.010617856315772672,0.012608788645180795,0.09039190634429464,0.0009243663088116537,0.023546186552111586,-0.06155309485274633,0.03166935956078873,-0.018401284240360926,0.06432350678422603,0.11692821121347188,-0.10676915825571495,0.07880029480799754,-0.07481913772906561
IGF1,0.015916841298883263,-0.02608246671788697,-0.028188328360912777,0.019505918583274242,0.054112933025382885,0.0077210759549996835,-0.006325568554405511,0.07776143432822308,-0.026270720256221274,-0.04058540596626555,-0.020017383214149104,-0.026618226322306475,-0.06191020012999653,-0.017634865672310374,-0.0033040730659710856
TNFSF10,-0.05731374997187191,0.02109847455505242,0.009010939299250724,-0.023762950961572427,0.051682655055510576,-0.06341281427959149,-0.03634896437130605,-0.013092678344089894,-0.03246728224083537,-0.010514425662361961,0.030633720046611437,0.04624978591131636,0.016431784579183373,-0.024874973716134435,0.01770313920556119
GDF5,-0.019736363313972157,-0.04623761555902548,,,0.03166584736027623,,-0.01215922300048104,-0.009728833427613937,0.10080677799320623,,-0.014168402563546217,0.09739843991030162,,0.002342156662891913,
CHAD,,,,,,,-0.01630042116669144,,,,-0.032027353783182666,-0.04622623018070566,-0.05333510551947658,,0.03321055531206099
RGMA,0.08401863816094475,0.10455725034030043,0.04459416577297854,-0.01085516056357718,0.06270840673511707,-0.02879482992261594,0.056915194809519225,0.03698092444388421,-0.03291373732241657,-0.11394563945307216,0.06974169901792254,0.01373423127383796,0.0007005977410341249,0.11885204341450226,-0.049841082042928614
CLEC3A,,,,,,,0.012185280723796514,,,,,,,,
WNT16,0.03250375269005122,0.030906483392369444,-0.026840810293929724,-0.021005456069988264,0.012368791974743108,-0.017192823233742882,0.046312127981855064,-0.027773755213721354,,,,0.015676931777088888,,-0.034805518804482294,
CX3CL1,-0.02278858346221066,-0.0032971278251114062,0.0005503981307760378,-0.04230862504318196,0.03194789443786474,0.012943669455420005,-0.060404888122390865,-0.07620557270764147,0.02772576569311426,-0.013124666778526748,0.0034178610950077156,0.1155038061141374,-0.020613192798874833,0.05163020760219287,-0.021303798965858153
FGF1,-0.07845773719806713,0.0144698860446836,0.0017450951554828123,-0.0008710619832394916,-0.012786417240382765,0.0421661098421767,0.0046335292608114,0.0609912316760547,0.04895926197660772,0.02180722906763016,0.08975106661532234,0.02570340277315272,0.07027843433232099,0.053705267517414515,0.05889849847501948
ALOX5AP,-0.05139757251678948,-0.04816505477243221,0.02815528072948169,-0.03988670457762924,0.05103348320053271,-0.010276779082193016,-0.007506066841768137,0.07605041227284069,-0.057875987137980776,0.02608958718335063,-0.08419776361921773,-0.039845634738211275,0.061575819986065684,0.010064525901446306,-0.01758873718600375
IL1RN,-0.017564113591637943,-0.02541900643927891,0.01771075882400312,0.002865334272401555,0.06614309003597181,0.003792218226870612,,0.03401028087291035,-0.012934662282326427,0.0807175574355396,-0.043127000316103704,,-0.013192026566396533,-0.04652850537176325,
PCSK9,,,,,,,,,,,0.0033606586687266165,,,,
FGF23,,,,,,,,,,,,,,,0.039182252860064576
NPW,,0.04303945669106105,,0.017948749966252845,,-0.022224649900368126,,,-0.014406397597027883,-0.006157488856123432,-0.008491774925341273,0.017695466845207626,,-0.0374213358591285,0.0024506819950724573
