,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
SPTBN2,0.044048945579632764,0.10436097850788771,0.048988757540844044,0.04681831606138589,0.01879653684001719
COL1A2,0.07301759603245248,0.03623624132670057,-0.0558471683180566,-0.07763565031971895,0.03043853167945103
DEFB1,,,,0.031034322931076577,-0.031707643779450734
WNT11,,,0.11352583052774828,0.05102169016381452,-0.009495694601977538
LGALS1,0.0203777543947301,0.17254475482918913,-0.12726662756702303,-0.096216265480342,-0.031666157717944385
BCAN,0.18324616423832646,0.1414307201099132,0.14941405759163207,0.13032445694086864,0.13265518363014048
ANOS1,0.11939195826345406,0.14590619518593956,0.10285385471392752,0.11089076698848288,0.037261833334629034
EDA,0.07409682467457622,0.0070777663326416175,-0.0339156238456233,0.03859962276286248,-0.030701765331352226
FGF22,,0.021385816666964434,0.1542137935255357,0.052999716296822375,0.06272693250745177
SHANK1,,0.032428754718764045,0.005823380943197476,0.047479758359667994,0.005623557801434211
NPVF,,,-0.018786817637131546,,
RAET1G,,,,-0.00698024866422714,-0.026215978030257173
TGFB1,0.04133588361996249,0.0734793907293169,0.0024207702219433518,-0.013875573806297309,0.046379882708989635
MSTN,-0.08970700571641539,0.11623483541203163,0.04817696747808959,0.054466944383115265,-0.03544943388343986
WNT4,,0.028091201740785804,0.05843688622909006,0.014738182235107826,-0.05525569407208138
TNFSF4,0.08162134754651712,-0.019366217369707416,0.09202832602790761,-0.0035526962966646804,0.029892157709412726
NTN1,0.10452029750226854,0.1586383484628944,0.011177525503439817,0.044269982995605375,0.14190352038504
CXCL12,0.043162314264302906,0.056439342501949555,0.007652106471917265,0.02079606509974075,-0.04379110824676885
GNRH1,0.08936098197426107,0.10661493279535962,-0.02207057466010292,0.011958522004779652,0.05155812566807367
FGF8,,,-0.01060313972051175,,
RIMS1,-0.015188297868310403,0.04501839204160078,0.033153700965967536,0.039381581810752395,-0.015337243186864368
FGF14,0.061840896607338144,0.013002625601746354,0.0272897434015461,-0.004532699337015007,0.06432976206611923
IGF1,-0.030287813480993336,0.054100413770100164,0.059676723419228646,0.09434380879610953,0.08402875532355428
TNFSF10,-0.00458892923723699,0.051850758450041785,0.03817394956861314,-0.0043328220282285125,0.05474865522612537
GDF5,,-0.03242986166846919,-0.029775307060178027,0.06437748187573951,0.03798910424315905
CHAD,,,0.18249996633160687,,
RGMA,0.08414403465681405,0.17304574469810385,0.09179263848213591,0.10629311370134178,0.02935626139226309
WNT16,,,,0.06510024058394745,-0.014877700164618719
CX3CL1,0.18601695133032387,0.08353142055167424,-0.013291678934643076,0.07888855208190054,0.02863692406485837
FGF1,0.05400388227197689,-0.13192915118984475,0.074416684025389,-0.006806777811655894,-0.017273723507952185
ALOX5AP,0.05502827930870071,0.010778858326105785,-0.08809155080076059,-0.012363624179853153,-0.014491574700876688
IL1RN,0.024986392307599265,-0.017767266752768858,-0.04687837226378369,-0.04274269065024895,-0.011421330832252635
PCSK9,,,-0.019919217219320686,,
NPW,-0.07462736136166649,0.004944589875256997,-0.027836856518603466,-0.01537422835298683,0.0008789826429566298
CXCL9,0.02389817174875984,0.040748022832463676,,0.022051392401047382,-0.044839242695823504
ANGPTL4,-0.1737818868342826,0.11293767592427477,-0.13481025932066093,-0.038089919644422245,0.06172719384709484
UCN2,,,-0.0346014501684067,,
OBP2A,,,,-0.029083443782723244,
COL4A3,,,0.009978104926911157,0.016179034371603392,-0.0314254111330471
NRG3,-0.0017800290155483174,0.00426719637902911,0.10768927070477534,0.07968144899822892,-0.004310866673168769
IL23A,0.011134945805406663,,0.0407890191379975,0.00955356512086277,-0.03519373858885256
COLQ,0.07169326402172094,0.0051475656525644,0.04260370588285649,0.02743856784742215,0.01758374829737693
SCGB1A1,,,0.04009081464431042,,
TNFSF12,-0.021237773756495368,0.10650315130953594,-0.01565243969143364,0.05655853296386412,0.05201124709107141
DKK2,,-0.055138560840250546,,0.07239468989200071,-0.008898655663620695
FYN,0.0676741206687639,0.009417135425086712,0.12170786800168383,0.10502526879253901,0.12084960243519534
ACE,0.06366818497117921,0.10037490972330046,0.06318764446260396,0.013907379565415027,-0.03317204225522039
IL18,0.1135476547293329,0.08327300402408161,0.03415386736471375,0.1080467426969759,-0.056055193708622615
PPBP,,,-0.023579822591946343,,-0.029382157188809575
CCL27,-0.003920292918998062,0.06738742457190987,0.08480720527595914,0.10669779757011937,0.01069159033719851
SERPING1,-0.03285301153942607,0.0424523745437297,-0.05832379897243326,-0.025300321700351815,0.11834847006360794
AZGP1,,-0.017440065518860126,-0.02351818846791608,0.059620150291106025,0.03895659457498809
INHA,0.040824572480353226,-0.00868274148949321,0.09630057727736495,0.020125860277008897,0.06908011389726333
SEMA3G,-0.08275663989228932,-0.017834694786815562,,0.1279994474525527,-0.05364316955921375
COL6A1,-0.16961098240581987,0.0715678123987875,-0.11474223191466258,-0.08763707155410318,0.05260689478559771
FGF17,,,0.18256230303953652,0.09288782041237126,0.026633041227887223
TNFSF8,,,0.05531980917137341,0.05967830753769378,0.04715391768180887
FGF20,0.10085054027754707,0.04459280962047113,-0.021270911273207786,-0.047700562904025474,-0.024492855379432178
ICAM3,0.053141555468871934,0.13773119378978713,0.03495384950908283,0.07022966833939216,0.006123696086131814
LAMA4,0.09587938029830899,0.09360550761198376,0.025498669607872806,0.004675652375175423,0.042492052222905495
DLL4,0.021969145151639818,0.09681171134862983,0.06742774745602531,0.03194304722252445,0.007876493024920108
SEMA3A,,,0.011745774302632779,0.015939409454362088,0.1323924328370081
RLN2,,,,-0.03197768109747096,-0.028774421151886463
C5,0.029437713938100483,0.13962589038006037,-0.004435002569629734,0.08939110182147042,0.03808563514134512
COMP,,,,0.014951093993412438,
C1QA,0.12145921765542377,-0.06300071640871902,-0.019503310935297127,-0.04587625273763243,-0.012549364739293597
UTS2B,0.00387151218904423,,,0.05274589388767426,
COL9A3,0.044027403703841624,-0.042836279122729116,0.10750508808043648,0.12999171473512025,0.038730858274573544
DLK1,,,,,-0.08443061985957526
HGF,-0.013830459476484794,0.010963131284639344,-0.01703365932629609,0.028193537615358522,-0.03558170652468242
P4HB,0.05120469942169674,0.0033278242811868803,-0.12141701222347172,-0.06948399775977501,0.020894702071962604
ADCYAP1,-0.031342832443284376,0.02636033763580902,0.024742733305933205,0.002279421686132146,0.017587841963441778
GREM1,0.11811965800577283,-0.05883424942661138,-0.0537477758182723,-0.04087880702134829,-0.06365779085460455
EGF,0.0983026941391826,-0.09451793366847212,0.02302346961332897,0.07178606098623057,0.062467263563307195
VEGFB,-0.057732081562167754,-0.0052609158620116,-0.055496767905723325,0.02809452922017286,-0.020719615055346932
FARP2,0.06173731409284229,0.12404127295183397,0.07855361624793536,0.09886417967587502,0.07091902868598159
IHH,,,0.04653181095737176,,
LAMA2,0.09027712504675825,0.053623170729424005,0.005350235743645803,0.0016066347969661957,0.02282154302896489
SERPINC1,,,0.17020311697158202,,
NRG1,0.07044674059083327,0.014071851166616047,-0.04107716970364553,0.12627205717922502,0.0695469041662618
SPINK1,,-0.07138638922637551,-0.05193253835675646,0.025279935935035355,-0.05732934071826015
EFEMP2,0.026307157997309663,0.07712456537862807,-0.0563104861770159,-0.008224003072042563,0.1259324397708907
SELPLG,0.06486785687949954,0.1239482826160086,0.00532854137769609,0.09265618248595296,-0.04224434690058511
GDF6,,,0.0995321461999207,,
HLA-E,-0.006797733116657174,0.004763136437618439,-0.076161006409757,-0.014142900447921547,-0.0470758895255414
PTN,0.07158909210383972,0.17659812335481564,0.03605117718941386,0.12551716755726053,0.13444583955005554
CD274,0.06170109547117717,0.016287610670485217,0.015317218202977045,-0.013668516111191867,-0.011266305049604406
CD14,0.1241696711731215,0.08266359335288458,-0.027141802234235696,0.0417259082698382,0.04565518085874502
SFTPD,0.09135570846604531,0.01936677316852416,0.04300674732329841,0.035724801655205016,0.0680074526088296
SLIT1,0.056883287317781514,0.1819132469716909,0.035421005002782946,0.10265041525574788,-0.003474977955107316
BST1,0.05347007023934807,0.12252360812053222,0.046720586110007685,0.12376201424467023,0.06650809855964196
AGTRAP,0.1312930872287899,0.10080201465847052,-0.005779910183983646,0.06209990642985882,0.05225141091895055
LAMC1,0.03216037619758595,0.11918433997235821,-0.04610557213389029,-0.049999038208004144,0.08315737872905912
COL6A3,-0.011327306865130652,0.02941874484871691,-0.05404995684695271,-0.032217965540392836,0.002187173771979857
FN1,0.03886062327908605,0.06892706041986496,-0.08199231134557244,-0.11147108546134582,-0.04694492143548404
MIF,-0.10494675898616646,0.08211049321870165,0.008783237594380369,0.05267664482642337,-0.03695934463978299
JAG1,0.046440893207869385,0.13723138118022876,-0.013912533325799342,-0.08990686556586434,0.06868125147556998
NID2,0.07875295622482871,0.07099291545495345,0.03150085152011091,-0.02567391610104265,-0.009390872861829198
EFNB1,0.08627335485629851,0.057271855269719646,0.02752655220223797,0.0894775741718357,0.028132410577170787
COL4A2,0.12822302741880792,0.06852931513232599,-0.02340696307279009,-0.08982977413810317,0.006458777022788615
SPP1,-0.13963505060847928,-0.1894981665966646,-0.11605222473183988,-0.10648720733623206,0.06734894049491662
PODXL2,-0.02761514585712789,0.001764649810986104,0.062125487630168716,0.09560655331202528,0.01026726586917015
FGF9,,,0.06280570718178592,0.09104812128178895,-0.030426318429566324
ITIH2,0.09266240744191273,-0.07455992868006858,0.035649696274370875,0.08110237853247106,-0.016825217134120007
ADAM10,0.09311697509660391,-0.007475494972754256,0.008444385078275385,-0.011651768681145064,0.09513985490822974
CFH,0.08523147936467754,0.18062424204179658,0.03438390821893892,-0.002154896869027036,0.003155284623317321
COL4A5,-0.0044549623240878865,0.06442426967285005,0.022582403903240178,0.08698669750368214,0.0799485794666556
LTBP3,-0.08622668227274133,0.056198790233976496,-0.07283563512891053,-0.052011065603212496,0.03532800498738462
GNB3,-0.1102077763090256,0.13077181254225104,-0.005978467095175922,0.08699590352920859,0.03920049469702815
COL6A2,-0.046307381875543625,0.06022475330853285,-0.078054011864127,-0.059332384849380734,0.05358111587522959
GDF9,-0.11325508460633117,-0.011991638632731267,0.028086480936150956,0.06748768030589551,-0.011467780241456497
NCAM1,-0.023405149593522967,-0.17527201052681107,0.035280502547645004,0.03695361786261078,0.023075455947420186
APOC2,0.045737567533033506,0.10980459641698768,0.04024729028745811,0.09335134311195949,0.02250522100500953
BST2,0.07910155383891015,0.15407015474523827,-0.0187450001546479,0.04281995203197721,-0.006590910693823238
COL5A1,0.03530892167032667,0.08658723099733344,-0.09352091039928645,-0.0852380224431214,0.007368674514058366
CALM3,-0.06413008538422102,-0.008902278096876513,0.11456527521684633,0.0185017384491757,-0.06855254396200938
THBS2,0.15306005963114852,-0.031808860476412786,-0.030722974221116084,0.010264187800269138,0.062193834325151715
SERPINE2,-0.02532685444292041,0.1478985412321587,-0.02378031848652598,0.04222986144399815,0.03373706344614281
EFNB2,0.056234972411035415,0.023029246949890104,0.02860266543722155,-0.012517830795682004,0.05089391308703176
PROK1,,,0.01837726019440085,,-0.0013843379495765695
MMP9,-0.10045623621774358,0.18211659243727393,-0.024729313448812434,-0.07349927697725174,0.00810510290125825
DMP1,,,,,0.04489801351452548
NPPA,0.06449597224835202,0.04276674927134742,0.06778741898426659,0.14025691977526644,0.04635414618282715
APOB,,0.12850388850855657,,-0.026264527715958448,0.027208763679923607
C4B,,,,0.08929479434839385,
NTNG2,-0.005082974724025079,0.1123686374744491,-0.004804772557265106,0.05436732532170216,0.06142903471442419
LAMA1,-0.0018857707617049712,0.1642145757492616,0.06179144646614199,0.0258754167482408,0.01358277119624956
UCN,-0.04108718279130427,0.027186645732858283,-0.03441761627304736,0.03793578353624074,0.048215042507103734
ARTN,0.043817637048537444,-0.014387946195834212,0.14223945384746425,0.0058349113835522845,-0.003695150662110815
PDGFD,-0.020647768886364232,0.0917860331935903,-0.0027449775084322963,0.07031652438912597,0.044137906352429236
EDN1,-0.03401164038774126,0.06701094854221032,-0.0006112225812595348,0.03163583976528027,-0.03221771925511281
ARPC5,-0.014750686750495082,-0.009762104064620403,-0.0035943704305472952,-0.05057204512598005,0.04968465060814399
GSTO1,0.02253950536874039,0.019165868981655836,0.005660992472228,0.012964324156564054,-0.014461666857150515
PROK2,,,-0.021410972612095902,-0.02394713824963365,
SYK,-0.004226523703192362,0.05556956533089606,0.011328767445477292,0.07823219058267292,0.07040406442316557
CD40LG,,,,2.95530883525851e-05,
ST6GAL1,0.13872455184442029,-0.11160329910114752,0.10404826072009712,0.12306048854743207,-0.031072775058801152
WNT3,-0.02027979463635896,0.05109490954120956,0.07169300199657289,0.10561988091805181,0.04181321107770383
HSP90B1,-0.001121604280444277,-0.07875286064733927,-0.12854979742076106,-0.12385431282211203,-0.01627839225137435
ZP3,0.02847815649609676,0.15735600884528192,0.010629437374091017,0.09551762803611483,0.15125040486003835
NRG2,0.13704103111849117,0.14827656286727225,0.0327886157687707,0.15473311506198023,0.02211675766711963
MELTF,0.0806741114591116,0.0969179458058054,0.016953824253330602,0.0693725161585069,0.08469963267652092
NLGN1,0.01526155878447115,0.13611593001000444,0.05679283419328618,0.05213266488341048,0.08228736258487246
SLIT3,0.08259622076852037,0.012055048526720125,0.021317705133252256,0.02875607194407084,-0.013980665702979655
CCL8,-0.05839596799767273,-0.017663436413762303,-0.0021173391408006647,0.007442711292067664,0.008595656707935108
S100A4,-0.00544371904550604,0.1103054714831971,-0.014814931665383746,-0.04977371761564034,0.020684766340067568
TNFSF13B,0.02802348234455845,0.09855655053227391,0.006021119413867882,0.030167825075182588,0.010380434614685243
HSPG2,0.021609724942166682,0.08226367720365911,-0.02366016608670484,-0.026368800504771833,0.012278205259389075
FAM3C,-0.03140260097686261,0.11602698730287833,0.014731529549632211,-0.007941774569705013,0.12551896655373104
FLT3LG,0.033502949728135355,0.0928553773274189,0.025360826393852638,0.12683496480545728,0.100945319990104
A2M,0.13552021392650435,-0.049837129864650796,-0.030313739200405494,0.007024660962332936,0.062079846341646414
VCL,0.007506490307675039,0.0989908099643002,-0.04505939012204703,-0.04978470711966921,0.04264308637162457
FGF2,-0.0442936010788942,0.09547590480097307,0.006675179640619987,0.03768105095615933,0.029686056120985623
AGRP,-0.05285512338027135,0.001443356565375622,-0.0163034380321445,,-0.024492849328927913
CNTN3,-0.06966870751669732,,0.11820974163795117,,-0.058682934212431155
RNASE2,0.06517553979208524,0.034254857793506226,0.023524865348399183,0.028198826035026832,-0.0009183095974773607
ADM2,0.029610624998574326,,,-0.011350094144630781,-0.026215964933522084
GAL,0.11080041121692596,0.08520297829959517,-0.047851666865327276,-0.026632189161688292,0.0034894370959785976
IL36B,,,,,0.022118963642833403
CXCL6,,,-0.013709283797629928,0.0027690760113792427,-0.028175465661366472
PDGFC,0.04532231443599953,0.12602574852764,0.03493958961558758,0.03386995911642496,0.084623278672066
COL8A2,0.06240788841499789,0.13401099452786985,-0.031577925485223576,0.07004520523019464,-0.0635303849226362
SPON2,0.02247967235837132,0.06486096393870254,-0.013391972301339032,-0.005741868158384333,-0.019556347092110515
LCN2,,,-0.02231215936634671,,
SEMA3D,-0.01954670335089627,0.11033939241788289,,,0.019348714063591434
BMP6,,,0.005998525062174789,0.021146094923864447,0.029514736430525653
TIMP2,0.013847442212542319,0.008147903600577124,-0.06662883976809476,0.022143201464666775,0.11967503928342996
EFNA1,0.02021211579439158,0.08443352777709703,0.045673285539944035,0.014205676471454208,0.10501226003709602
S100A12,,,,-0.014343347853312436,0.021758660853648755
TFPI,-0.035406750595944884,0.10209185038192028,-0.007099494495335929,0.00408981299129801,0.05000667264742125
GPC3,-0.030204524676448026,0.17071364457593535,0.08774592999335423,0.06892604621323299,0.010512732192835246
NMU,0.04501152840695957,0.04426193516509034,0.02809086385611247,0.16170479877553415,0.036128032541322554
SCGB3A2,,,-0.029532954921349098,-0.011791210276541722,0.013114680129702683
LAMB3,0.06449910378192943,0.043248368915495966,0.028779445246873585,0.039159376776472576,-0.02609624312931943
LGALS9,0.05638441541273325,-0.06087926963201497,0.023072000349480423,0.040182142753482857,-0.02908169116495029
VIM,-0.026083035900975857,0.22257653778148898,-0.10914499762118544,0.07160182706668469,0.07521930014279495
PLAU,0.060671068773180646,0.028210745596538037,-0.02927031279792996,0.04355373561020963,0.11826969093669909
TGFB3,0.03777291789466329,0.10871442908062993,0.04021890745793471,-0.04750824034623833,0.018019046933422964
APLN,-0.12971293352832997,0.07108264743388311,-0.01048758183024603,-0.05916387117801631,-0.025846319700314247
SHANK2,,,0.07506980040651458,0.028257425583853496,0.043193171103073254
LTF,-0.023290337671837278,0.11342359840363438,0.022462462246646737,-0.03208261149551776,0.0641183146868993
PYY,,,0.029060904297395357,-0.0056831815953797184,-0.024492855379432178
PENK,,,,-0.03197768467348967,0.004705806422574226
CTF1,-0.021556620365445842,0.05798931863459771,-0.033089108214966204,0.04531607557742749,-0.03524428466845195
COL3A1,0.037334932049379495,0.0464618915247991,-0.05761959953499712,-0.05546808525354061,0.044791630819387925
S100A10,-0.2014522539452978,0.21754836226467716,-0.07204741907582546,-0.0033135315116977365,0.04134744383375319
FGF13,,,0.0942549094357288,0.11187408690887679,-0.013808924916946595
SEMA4A,-0.013206695073806065,-0.0067583045287083225,0.08694337531801119,0.03291957929896448,0.017640748055945753
EFNA4,0.04783006799766325,-0.008037439601615707,0.006265065628962074,0.1089092996436088,-0.025290264766791457
HSPA8,0.11795299003255089,0.06677056951329387,0.1310265620403287,0.047790875513660014,-0.05759623948401715
NPB,0.15785662757286728,-0.0005457639823813639,-0.03424236133509974,0.028160910232102453,0.08138142322159353
ULBP1,0.06467666542965182,,0.021032035809007404,0.02795198753973321,0.028296793778460224
SEMA3E,-0.07257778883450178,-0.08497453072051359,0.10079872184626107,0.04585950252641682,0.0029380002550589185
FGF3,,,0.04405640005300318,,
ADAM9,-0.02568561071225402,0.1270474104072043,-0.047610010253839125,0.004707314707452537,0.17828327409287067
ASIP,0.03390209843158204,0.06875515598949732,0.00997605753179312,0.0584820991671751,0.05525258785100206
IBSP,-0.057169417978615564,0.02611386246616612,-0.05793891299930005,-0.06790664220821006,0.024727440644656117
FAT4,-0.07988574796750711,0.09896381241324936,0.0594227254970762,0.01739208159577981,-0.019209011858074023
MDK,-0.029090400997363364,0.09327262877089526,0.06893924701910369,0.022549192968491498,0.16705561435808014
BMP5,,,0.07246805468490727,0.048424549870395746,0.04287155302130396
CAMP,,,0.10778115010511462,0.03826460767816781,0.012941282874654606
HSPA1A,0.07046787589361458,0.04554797252061956,-0.09017879012908801,0.012885298019089832,-0.027143157112645373
SOST,0.03119620169971315,,,,
SEMA3F,0.0868596686121438,0.11020764235420732,0.08035595784828634,0.008926863972529736,-0.02722336539033255
ARF6,0.03594211175786241,0.00748741424014974,-0.06717796671931485,-0.013853893996081269,0.03204667113212419
IL6,0.04618961104377832,,0.022394423005898622,0.0719164539523298,0.0840572613531624
CALM1,0.06591247506501863,0.0008442192667785256,0.019266700533502455,0.05375448078907714,-0.05644885227005415
VIP,,,,-0.0368767174403269,0.05792893637613878
NMB,0.07288760325667566,0.18046176097219213,0.12456771726466542,0.04754062836331111,0.030504304435686812
CCL26,0.07022263300180892,0.07714685651103977,-0.04731256427496571,-0.003155176490777102,0.029956031917213067
FBLN1,0.09735982114505755,0.04215891383549159,0.002821170642427577,0.07436343310527016,0.021444888333866326
SAA1,0.04319491715380864,0.10311460166797283,-0.12047911514138841,-0.02004845245112632,0.058156683719705775
MICB,-0.01583654104253361,0.09555391513719905,0.004351349786462216,0.052897343917038854,-0.015979444521811423
MMP13,0.002310405920415419,0.03721132898461333,,-0.03197767116409196,
F13A1,,0.05986492565256893,-0.10484517362148438,-0.10081195774002732,0.07178447636614083
CXCL11,0.002958123284783842,,,-0.011245213075424112,-0.05235008557595524
COL5A2,0.10257354811943209,0.15604661057184702,-0.03633643074893439,-0.04646581704789277,0.03829280621643541
EFNA5,-0.005210763602934392,0.0036076957879346777,-0.02195141491550666,0.03585579816165445,0.012933608380132031
AREG,,,0.07519762388478667,0.0419522989836954,-0.0027764548060005218
EDIL3,0.1376202452655908,-0.20427418750998996,-0.018342662070456563,-0.0034910295762418707,-0.06092132327885803
CD86,-0.0161853996623664,0.02945253305139893,0.019665381360601194,0.01643101945656828,-0.003539797059723217
AHSG,,,-0.019697593835509616,,
HRAS,-0.045369537424795874,0.008110850944308984,-0.08116821371767213,0.0710625179913623,0.009967856502435247
C1QTNF5,0.045800968060463736,-0.0019332840780852242,-0.021238571745463834,0.09585582909690547,-0.004826628442462145
RLN1,,,-0.022021763916431607,0.04417224441118089,
COL4A1,0.10471366244150081,0.14509010050377333,0.027683854368126617,-0.092425893821105,0.006399482296964968
CCL3,0.030946938164991698,-0.035323971983287045,0.03362757101127909,0.11054084986902851,-0.05230396724623525
BGN,0.07922966432493499,0.035322363901440404,-0.02380252704146388,-0.047900581614169206,0.013762856267286726
RETN,0.029998990979688424,,-0.037115089353062077,-0.03388406401773217,-0.033086674058541904
S100A9,-0.04059954889351332,0.07055102750672079,-0.046711859990044714,-0.03727748905770108,-0.004748781217758331
HCRT,-0.02335327558859518,0.09341341321265856,-0.04211249601212677,0.07447491327138868,0.05817965455967325
FADD,-0.01192700708286797,0.08399055828849496,0.015332567883831895,0.061029156246968606,0.044696000957792775
ACTR2,-0.024855079644804337,-0.06096032828804731,-0.06097313541341944,-0.056679264232423955,-0.047190412905939665
BMP2,0.0264794128182805,0.12509862695157095,0.042610820442992144,-0.0334063652014675,0.013423612774596761
PDYN,,,0.012936122535586406,,-0.041756300607351006
CD55,0.029449065012480315,0.04829901975522665,-0.019349522384490305,-0.021020473322951025,-0.04038256689429495
OSTN,,,,,0.058294972106465635
PDX1,,,0.04047872662374313,,
CD6,0.015577515705457833,0.028652537130631685,,-0.013035946230890853,0.019114692996618506
IL16,0.12194167552538837,0.049793749883211974,0.05481012980258888,0.06678702492111793,-0.029094662040514873
LAMA5,-0.11921740906217958,0.18905452228002312,-0.038207167168322696,0.020532273373637378,0.009886505184379347
RGMB,-0.03651671026261317,0.0048387490780799495,0.0485999864237934,0.0789719201151305,0.0658987697469045
INSL5,0.05000066483858654,-0.03512389260120256,,0.003330462671009828,
IL12A,-0.06703323800023217,,0.025502530686657893,0.04934345162092073,0.0148821024417085
S100A8,-0.0012245537183838248,0.12730332939980138,-0.033811472335427,0.012302781443936485,0.01688551319095257
TAC3,,,0.0632632628490503,0.11476317353248404,0.0838421183491444
TAC4,-0.007100997509648642,0.0807840469752157,,,
MFAP5,0.07421084919540337,-0.044003087720158575,0.04314657139078052,0.016656923564257773,0.01899413239422431
CXCL16,0.011697628716892759,-0.0034613185635772614,0.01766324466789647,0.037003707225227965,-0.024170641215317597
AGRN,0.042265152184425336,0.12769643439636005,0.0921065238728038,-0.011726466538384064,0.04097554710685462
COL4A6,0.001145444297561614,-0.02526495485693739,0.04688949059533373,0.05930671837175106,0.013186266127790496
FST,-0.10401775649485492,-0.028919083800884444,0.015132754437948117,0.02517627118101111,0.13258596131259437
MEGF10,-0.0783668867380504,0.01890361824345854,0.11445177663354865,0.13384927314588602,-0.06999650150852135
C1QB,0.12497184750413469,-0.023295991795642797,0.01571991685927653,0.025091747187541393,0.07337653168943342
HLA-B,0.12526295547020735,0.10475409698976912,-0.09113275637919678,-0.002049494710641346,0.026525461711803713
PDGFA,-0.06610954766595752,-0.02623117972840593,-0.04912344975198885,-0.05345833747149001,0.0410296141105382
LAMA3,0.03904964133216967,0.02152463713570141,-0.017337139889468098,0.006127401722783336,0.014531250297544525
DKK1,0.00662235950249476,-0.0017910292578122604,0.005092061578522727,-0.03333419884813538,0.11238947694043108
INHBA,0.06240831567065837,0.04875163009517173,-0.04826249550528642,0.009889997174352945,0.026079046229080513
LEP,,,,0.007009330099527234,
IL7,0.09310837872951003,0.06390289704736135,0.017140634970085538,0.14637987392571117,0.03652630316834717
FABP5,0.08586903427611037,0.08203720951408215,0.06924135110333765,0.0577030101249515,0.1267071101544719
CCL4,0.0716076767949461,-0.07554510254256856,0.012700108586044962,0.08692691638852526,-0.034330343668128496
FBN1,0.04832359669422497,0.15674918246400973,-0.023620486924238467,-0.01528786232829079,0.0520753613226784
TCTN1,0.0038428959089461773,0.1283830063274833,0.09291258746640593,0.05343183508108246,0.06491152318573125
NCR3LG1,,,0.03640305855603925,,0.003335046801262762
BMP7,-0.0751790582154984,0.01150497761666676,-0.035790004351905665,0.11551623880723655,0.08259772908953288
NLGN2,0.1028902284684034,0.08941385534706772,-0.0015017833334023496,0.018453383500027735,0.05454622537463317
CCL25,,,0.11060272522416802,-0.03950287961605202,-0.031140914615455633
NPNT,0.06534929717065234,0.13774735741947483,0.09516759790814182,0.12417437125876613,-0.02917380718898256
KITLG,-0.07918652700085725,0.11038811202142133,0.11775682299783384,0.014206776581832736,0.0340799965699483
MADCAM1,-0.07996952128303912,0.013587145003903234,0.01922349131697687,0.044479669357762444,-0.04930247177979095
F12,-0.0683566914027919,0.06824361088157387,0.05487836779381601,0.039141613725414845,0.13733957427430532
S100B,0.20202412351237667,0.008558462994475956,0.1593022085537813,0.1330351592312631,-0.009544989161244551
IL27,,,0.10802353254848104,-0.015934445502225954,0.014515340775868376
CD99,-0.05889664852865934,0.26133287961982693,0.05261090895229376,-0.001513191387393966,0.10718188346467225
PDGFB,0.13907799599772674,0.08843557803185445,0.013852254307871213,0.0287716650282506,0.0038648071087566144
CLEC2D,0.014232314365652794,0.004360185452723057,0.0463582047494562,0.0005970515852181112,0.007970795393833949
F8,-0.030919600557089758,0.12136378923166756,0.07192550631392415,0.12372551967932967,-0.0038610432243291306
C3,0.053923766039126436,0.05058091854303754,-0.0602506594713197,-0.03677708190422647,0.010561001448656085
DLK2,-0.027396835940316493,-0.06400638101964416,0.004437461235844073,-0.02840329303281785,-0.0060544904534476
TSLP,,,-0.029264159943457786,0.017651472153811826,0.08153391504141562
OSM,-0.007388271951436259,0.009928151200980785,0.012348110514057733,0.08486077565824166,0.05226513303891247
PRND,-0.005653799549900267,0.016400891726278677,,-0.020379117328611477,
SLPI,0.14819817403707528,0.1793175333247916,-0.11507682593137641,0.014083286164197413,0.048964229375249246
AFDN,0.0016494549746179498,0.09444169691755205,0.042144746210994226,0.020488631893069563,0.06773599113774878
KISS1,,,0.043033624449513565,,
ULBP2,0.07491253281625668,0.04139280389359677,0.040004119454494676,0.002719543524360046,0.08083843433741143
ICAM4,0.062049807282403356,,-0.01708427451556327,0.02550071865188569,0.04118709579286376
ANGPTL1,0.03181355535549158,0.09184101687640085,0.06668813760150252,-0.025498919848118876,-0.02907974483535131
LTBP1,-0.015878244689713505,0.04359854059429774,-0.0008160360992796798,0.03472348297018563,-0.044834568410157837
NTN4,-0.030911473294878016,0.08040933496793373,0.058190672498630885,0.08213970133979306,-0.013367335710744983
APP,0.026721211814305,0.08602724823930817,-0.07202502759957884,-0.030078265498770972,0.04102526340582229
RIMS2,,-0.007863885374872391,0.025274141941728685,-0.031355861512666956,0.024952742854545188
WNT7A,0.08111597450432244,-0.008099702617651857,0.0011943528374419308,0.11336389922133466,0.038185974796680976
GAST,,,-0.019473624882515563,-0.03493476719321262,-0.02690761085289677
GPI,0.01291314919585107,0.059987745037562726,-0.08592213137180289,-0.01665165815568047,-0.021344735560624467
IL1B,0.07785397376297516,-0.011835999371809139,-0.00896438186508772,0.07087032256008019,0.05692342350497764
SFTPA2,,,-0.01682782007546865,,-0.004244792510817498
HAS2,-0.056896383582308856,0.1466782258816976,-0.060207910291540934,-0.031067818587441988,0.008586292972100593
IL11,0.0017241342545735398,,0.02445708912326805,-0.031260111030174106,0.059140913127189186
SEMA4B,0.051980928589332454,0.13105764510319245,-0.021604626292185684,0.05868153408273607,0.08674903831185872
FGF12,-0.08516100852761099,0.10123754185848931,0.02179927488777401,0.019666483754595343,-0.02196389952165717
