,UKF248,UKF260,UKF269,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH916T1,ZH916bulk
BST1,0.018322053801811934,0.041016723494632375,0.04795328459596137,0.03463499964617976,-0.018607418406707175,0.0343276970448175,0.01862264284508215,0.062443816407844584
AGTRAP,0.05016011813086729,-0.06263825890537572,0.0405994221663003,0.06315105095527337,0.02397216250564463,0.037346128240433714,0.0438404070630524,0.012303825495019518
LAMC1,0.18039860609575156,0.12213287381907183,0.09826675458364914,0.1888710234447761,0.1720002981422872,0.17714884421404273,0.22943469888632748,0.08031981450640983
COL6A3,0.20443774604102816,0.12455044087938089,-0.04304764161603597,0.038302384328895205,0.12964925729408588,0.18496304307085742,0.20771335324124218,0.10471767036821966
FN1,0.22371721753165696,0.12085807317170966,0.14315711520705174,0.2619067899122004,0.23799986805045775,0.14215263016598073,0.226849425223097,0.09022345413583957
MIF,-0.11465414236966437,-0.0659667718223635,-0.04886959367010738,-0.03611853788112018,-0.16126007724160965,-0.036314877110923,-0.12806900571908136,-0.07014458306840997
JAG1,0.057138203618478406,0.12629087534927233,0.10435559337312268,0.11722697504810514,0.10914085357810827,0.011159543127966695,0.14690197666799887,0.11800799449344675
NID2,0.20863134833266342,0.1342994890744472,0.12338654274415341,0.12327613953025203,0.16192049826231258,0.10003872240831392,0.22558359917812607,0.05247697690035383
EFNB1,0.024670209869929998,0.04206685575908347,0.018612115284200394,0.04726570911868965,0.02083196932221132,-0.03936002368300626,0.13730639801235964,0.017506671556616966
COL4A2,0.22418170990238354,0.15652569888783135,0.1666339601869415,0.20789265582695599,0.23916664285106387,0.13969297249163715,0.24613921967645838,0.17370989693313757
SPP1,-0.14240211450992246,-0.044568547177291515,0.12423201598472541,-0.011278049183255262,-0.1002395179254619,0.0036460192523604814,-0.15603256534824744,-0.05126708289816424
PODXL2,-0.021694745397429164,-0.04195892452228444,0.019582379605449847,0.037557424925057585,0.10103683719010008,-0.0003544524635739266,-0.03109285162172452,-0.0313748994634746
FGF9,-0.021461141952940226,-0.03557178721075417,0.01580209124788307,,,-0.037769656245308224,0.023161698792925324,0.07723542742855032
ITIH2,0.05089205247978523,-0.018336464403247106,-0.015083442093621792,,,0.060794147891519046,0.055615439194563875,0.003374208294913888
ADAM10,0.051871720780334994,0.0561162263846179,0.03402192898862792,0.1290205412577092,-0.05560113263883801,0.07215445826447514,0.08980685069480046,-0.03326609671548328
CFH,0.2130321043769882,0.09944068316413024,0.11168462824740541,0.07924116314076905,0.07855297845375149,0.06289234331687162,0.19307899553735228,0.10231822282053281
COL4A5,0.08730041430501818,-0.03615897428081258,0.02203273994222423,0.01854790786015782,0.030592664339559664,-0.06746769078310028,-0.042549860809419464,0.04150115501491729
LTBP3,-0.02824028572438443,0.0925224550013897,0.04414467748589369,-0.014314188117601366,-0.027279670567076853,0.020701173632432745,-0.0363920780729081,0.09323739611243534
GNB3,0.0024497609201062894,-0.016242975215755597,0.02750140058654,0.026669994905890747,0.13097793680895872,-0.02361741537214673,-0.012731788909473525,-0.002971091293938925
COL6A2,0.1525207045882671,0.1539419496621536,0.03170112750737348,0.25701945919698727,0.035790870541809086,0.19187241445519826,0.23196441474131876,0.1518475298701146
GDF9,0.011649338839186127,-2.8474630908781197e-05,0.044770307520676254,0.05783692070477888,-0.052082927900570675,0.00984878201511896,-0.05337476850999335,-0.023067649465966154
NCAM1,-0.07723096068398143,-0.029270952494455136,-0.04890757564924975,-0.09276919550599984,0.057980529215067446,-0.026624878557896258,-0.13559733612499397,-0.007125415197053737
APOC2,0.062463192441330626,0.04504090054390931,0.04803591874315866,-0.055223584115889277,0.014961492164063492,0.03329112907705589,0.04039623099865612,-0.022638050207028762
BST2,0.0016654235508122895,0.007042723206951082,0.14345449599854598,0.05677815485648469,-0.05170618406982406,0.05633854938250513,-0.0019546512934906276,0.03611828978591364
COL5A1,0.16560156800324685,0.04146724930691465,0.04394742099992098,0.16905923846803697,0.06693706705740171,0.1366037808022064,0.21964183887892255,0.09283999103313871
CALM3,-0.02660243998929361,-0.018768647438659646,-0.06644554275967289,0.037748692061511935,-0.048544641211094135,-0.11918193847842064,0.09101825191599838,0.009928694766749162
THBS2,0.06314505507976349,-0.0375508803187993,0.005474035455925045,-0.014773133714047017,-0.01690683767464716,0.047879296326632716,0.06793309972442081,0.08699954775387553
SERPINE2,-0.16628813622460353,-0.09672227098863669,-0.06803366907726556,0.035843534184141775,0.13601104085364377,0.024543922268335017,0.0012210102026909936,-0.07741328357820917
EFNB2,0.06459919179996851,0.0931960833096971,0.08524882930323845,-0.01977287085457901,0.10958127579772961,0.033127348459924995,0.04723185892374202,0.04654791609808429
PROK1,-0.010871313933559912,0.014846989117392219,,,,-0.02061136854009038,,-0.03745241836336106
MMP9,0.1749984152083405,0.049304897603139906,0.14164155677304527,0.2338806813181736,0.17957200276213922,0.09465664275766453,0.18720566607743608,0.07627241780008731
DMP1,0.16046979274833378,,,0.11190492148783347,,,,0.06270981360577002
NPPA,-0.06921546074761187,-0.03049236350603088,0.08042043388584329,0.04730023661632286,0.08262732639819091,0.013584160892974439,-0.05026315188525616,-0.02913774084969059
APOB,,-0.017370580362862806,0.045459719049924796,,,,0.10193463146411086,0.077477565267769
C4B,,,,0.028701420590352612,-0.05448564180055285,,-0.03059805647873562,
NTNG2,-0.0031113471859461894,-0.04539260587479719,0.08647900998259936,-0.08158336916701284,-0.018550565418419436,0.020175606798112287,0.11262330323207886,-0.01932791722051385
LAMA1,-0.031563789200754956,0.0927828762837118,0.056746664719411116,-0.05465100793776881,,0.022615987242843586,0.049979585725584974,-0.006182665827387656
UCN,0.006608777494691579,0.017258974863860504,0.023115621400599206,0.05865488302218923,0.010258961577889292,-0.0436734881526285,-0.004769195725668831,-0.020273069413407376
ARTN,0.05952431367674383,-0.014271156835833953,-0.010140414607185129,,,0.007685226589902598,0.0038040433051813173,-0.002664927427871157
PDGFD,0.14828817773340514,0.031057970731831648,0.058890936600381825,0.07005130284646914,0.096530930840203,-0.04574424304026377,0.15154744647805782,-0.022976069552447298
EDN1,0.12547905975192256,0.049680651379393925,0.07221618499888065,0.17610596729573685,0.04107360680891114,0.031195070929125802,0.11765945909075892,0.15987194045964156
ARPC5,0.08513292067763356,0.059658891777985,0.044248209407979675,0.09824400085587677,0.03889170398198217,-0.035843380760938744,0.099803137822969,0.027562029669242444
GSTO1,0.09333410405780569,0.037676402526987555,-0.03263125880334876,0.19600910258933862,0.037465126745085356,0.08154683216655255,0.13471942479737645,-0.004015489589382524
PROK2,,,,,,0.00646596448506938,-0.03473824639981583,
SYK,0.04256456449908854,0.03503772117870925,0.09107670861063549,-0.019125411614842686,0.13424247620680133,0.03023372293685534,0.051771201640981396,0.03424907177944158
CD40LG,,,,,,,0.10946382989115434,
ST6GAL1,0.05774314817745218,0.004648768404907198,0.06309555741446138,-0.07800689389349152,-0.0350214762145405,-0.10977523663898289,0.06191355554430621,-0.008579841534651196
WNT3,0.00652286975280238,0.02761011173704014,-0.06134351549384985,0.029300371008434987,-0.08243297511352445,-0.014224461426504851,-0.019766992503460888,0.008032044107512397
HSP90B1,-0.059433724220147206,-0.010230919374382242,0.010335320287162992,-0.020833294304217508,0.0814874215927817,0.04015849931064308,0.09590623203345287,-0.0047019376342699514
ZP3,0.01964235882621836,-0.004819018621425428,0.05034886514990411,-0.06733195792102915,-0.07435659072295547,-0.03324106183046613,0.042362584637767514,0.039935578223340394
ANGPT4,-0.01109780549496066,,,,,,,
NRG2,-0.027065945220793943,-0.04065124064710069,0.028628272454632425,-0.07480761871929556,0.007954979926395598,-0.029401722737312144,0.002486563920271867,-0.014554873459353662
MELTF,0.05601273108162793,0.011965378030074929,0.10538164357462934,0.09956372421471471,0.07584780008861791,0.07408546277803602,0.05529841544424523,0.03508103453862731
NLGN1,-0.032239201802610355,-0.0038690942127608046,0.023359114034113487,0.020410855877648532,-0.04161865166247555,-0.08937261703962032,-0.06511346023627405,0.004963154565775293
SLIT3,0.11172075381619344,-0.007298232017689758,0.013427647204964165,0.10093647300383216,0.1379142466319772,0.021782542838036198,0.1955993289108877,0.11726074067985662
CCL8,0.1038926576222458,0.040504588773927826,0.02238631699040567,-0.057824976365040866,-0.06585881174436785,0.014719652727712093,-0.03600612730051463,0.09120467548707799
S100A4,0.11647082569351856,0.0864368627045134,0.11416122276480464,0.03229250372719634,-0.03936413645517272,0.10286527950097989,0.040127814701269485,0.046644281053117874
TNFSF13B,0.05242690447691748,0.009342754434617927,0.07187646223836777,0.027224355548655793,0.033412363862742635,-0.025019071981043306,-0.0010717588253160387,0.02208369878546774
HSPG2,0.22124251533132427,0.08067514657177402,0.13670937275802164,0.1845378749865691,0.1860554486350292,0.1302613845649578,0.2520856447125392,0.14215218088811302
FAM3C,-0.12893661511943497,-0.014533791582254915,0.014817849267972518,-0.009090581184813852,0.03500108051114254,0.004039743911851457,-0.035345924001867424,-0.024239917368622802
FLT3LG,-0.035141341131166515,0.00561405608717356,0.029434257111904824,0.0453347168127384,0.027916407718725552,-0.012288111833196946,0.0683531878728131,0.09153573897162869
A2M,0.20886727915999256,0.10756778119686021,0.14655205119889286,0.10178913470260843,0.24587072842074995,0.16430987323103521,0.18927075680467578,0.06085549015266059
VCL,0.14844702074655916,0.061954700147997366,0.11135505351136898,0.11830558488594652,0.022593571186079468,0.04268295742435853,0.15522240201045012,0.12478357646633136
FGF2,0.010253848571045552,-0.018427925432240304,0.04730293155396398,0.02726735991616498,-0.14621489712346977,0.03876006198684966,-0.015270209134662548,0.022023070365670295
AGRP,,-0.012031227904474836,,-0.028039836650770478,-0.07617606444017909,-0.021235724940429107,,-0.027954184870012822
CNTN3,-0.0340795860795095,-0.03306177724612644,-0.022195097246142242,,,-0.020431230095605993,,-0.08725170771990487
RNASE2,-0.02566915025460084,-0.023827626451578578,0.07708117375508046,-0.024888099763370145,0.03301839927070373,0.06739162357475771,-0.01187833863391565,-0.016483420811226796
ADM2,-0.03544619277057502,,,,,,0.07155619073455727,-0.029920811599159398
GAL,0.01857478505477097,-0.03246678456126806,0.02412507107777631,0.031319606273495705,-0.06643137026232636,0.0064679279232998,0.06240382632434866,0.012807949584138742
IL36B,,,,,,,,-0.04016728842384978
CXCL6,0.07990196172113391,-0.012031221008490927,,,,0.04319787131644433,0.02843951543745395,0.1449500548485917
PDGFC,-0.030741535377567512,-0.042193689847649776,0.06887623398026532,0.061965319082340195,0.0051958083386666595,0.004527683336427794,-0.02339976857785547,-0.07534717025743545
COL8A2,0.029198981699791356,0.07911464358620678,0.02739980043071041,0.022844575382295958,-0.01087437978354861,-0.024194035591641815,0.02999571858294124,0.046502821929478785
SPON2,0.14584585131773287,0.0968771371126035,0.1102523229078896,0.043238921849340944,0.1583307738225878,0.08766992005640858,0.2838046112913201,0.10948126100559695
LCN2,,,,,,0.02659155856659148,,
SEMA3D,-0.011221544486437378,0.021948380891224174,0.06478451077288554,0.019343482959090195,,,,-0.018861231988109194
BMP6,0.03827173344306156,-0.014564694661586204,0.07266091952594214,,,0.043503078564469486,0.04324271332999294,0.03753576483840999
TIMP2,-0.0016066585799562744,-0.013503291186948357,0.01265840508660803,-0.05897762041904683,0.05932398551134692,0.058908269709884005,0.11290882763989206,0.06760115534312372
EFNA1,0.08609942284312701,-0.03108472093150894,0.009781127520299823,0.023298584985146392,0.05503734838110782,0.028425892474446657,0.1482154255872422,0.0917846625793992
S100A12,0.028645739647638398,,,,,-0.022725888978049856,-0.023034727566153566,-0.026282648100744946
TFPI,0.14200314161688887,0.10076517547745509,0.14835185497264114,0.12040989883352263,0.004058710742121402,0.14391511198796378,0.184931158346568,0.11823530862220213
GPC3,0.14627872506635162,0.04240974137682939,0.12011436096560835,0.04111768885499722,,0.028367358133501674,0.06455264761182351,0.036360013703738196
NMU,0.09902961793389581,-0.005170207041615955,-0.0026227294672862625,-0.004256460423040401,0.1776844645090843,-0.03694687375114902,-0.02115644310618585,0.07750420325768383
SCGB3A2,-0.04159819046964065,,,-0.03425784271180093,,0.025966450099539226,0.1408981093197379,0.03544570863149638
LAMB3,0.03748868374005112,-0.0314160530759776,-0.03130036158536259,0.033571380563327424,0.026211491354651454,0.012062066181776151,0.15606965303743942,-0.019023659348036757
LGALS9,0.08905085366865519,0.04979761332929835,0.11543900091645913,-0.07017197807130005,-0.008771430320635458,0.02186607547887789,0.10510388067410616,0.06566530507780667
VIM,0.07055329638236253,0.025359433392908946,0.09640550954441862,0.07426903794959944,-0.14408346720821286,0.08523832569170425,0.09847682287346349,-0.036540451432080165
PLAU,0.1373219907036946,0.0422107587472771,0.117852637470917,0.050168503814711905,-0.10204436774323342,0.0311260025056181,0.1900428545093388,0.05515114206878989
TGFB3,0.10732225396749147,0.05805697729753231,0.10041051224482683,0.19494309823257433,-0.04579377898839365,0.04672632509314909,0.2040169922236511,-6.352640754898058e-05
APLN,0.049406386811297595,-0.06672281087112487,0.11654686351170679,0.17450457074240722,0.20395865965974155,0.10686686145131047,0.12354852842007008,-0.023690114710675284
SHANK2,0.012988617941696192,-0.030980378511851626,-0.04579161296587935,,-0.07124822889909009,0.023946065555862886,0.036385515726945795,0.058706540613196675
LTF,0.05427871667291443,0.07543457260965283,0.08591984469307705,-0.08992800651909715,0.06855899089947574,0.0856697310297168,-0.13519215273111632,0.06302883769485848
PYY,,,,,,-0.030031590066519197,0.06356921634540579,-0.02795419177557585
PENK,-0.010096840861166557,-0.03072513891545823,-0.06502662790786404,0.015551643166670997,,,0.03703980526390355,-0.0022540520854755683
CTF1,-0.03345971455189467,-0.02496876633957503,0.08074021918820566,0.070849291546236,-0.032554789871179414,0.04839202458763509,-0.0012811015851062005,0.007135255765365155
COL3A1,0.2141700143762961,0.16195383896509805,0.14594793722418417,0.17080309427288684,0.18308314551017457,0.14536333534269683,0.20943233084667875,0.14541494555136922
S100A10,-0.07132900719389858,-0.03883539777517085,0.026016201676184993,-0.07533375879998996,-0.18648818304078474,0.04000085305574377,-0.15139966696555443,-0.034854839669600624
FGF13,-0.027372119058953082,-0.017376989090958122,-0.013533218423631954,0.03296630010257621,,-0.03928554309440189,0.09802324748229076,0.10182142697419323
SEMA4A,0.013507421448121363,-0.05074698502590128,0.009091780339979974,0.015110427200360783,-0.01877291539273615,-0.00544816053045717,0.0962346272663339,-0.033717983591478026
EFNA4,0.011738175414853428,0.03368027294699739,0.05826477665259321,0.061811612955755345,-0.09216690946813051,0.1052111860029763,0.09206730877852698,0.06528868792473408
HSPA8,-0.009717854382301957,0.03264277975987886,0.08921179374908168,0.0160647504212841,0.09209045897203641,-0.06468383789139404,-0.09651673610702019,-0.0005219724360560465
NPB,-0.023146809816375003,,,0.0350023577385487,0.03125553754874961,0.053050421900108,0.00196045831275798,0.027438588842311883
ULBP1,0.008696016464526722,-0.011314800015658703,-0.02962849118792134,,-0.05640317279449245,-0.02771152197308469,-0.023840944845310696,-0.013047657246457277
SEMA3E,0.03628106466371836,0.025215993143699877,0.009532519674279026,-0.035393584129153804,0.026857730986864205,-0.06209618569221464,-0.04339709242963186,-0.05726669249149801
FGF3,,,,,,-0.04098326040782779,,
ADAM9,0.009691806413686693,0.03562446451969403,0.0775154948343608,0.00979560322531267,0.040486778337386765,-0.0037734667511674486,-0.05745482420335612,0.028564397411295864
ASIP,,0.04284847650229466,,0.04592352033826553,-0.0319842750292828,-0.016539807144564635,0.03909554764350157,-0.037301228963873376
IBSP,0.16306737338132635,0.07051041780148345,0.08854212795024895,0.2790711531183948,0.15153268836837547,0.06653482816043924,0.19430770318568896,0.06957303163017099
MMP12,0.02264974768471705,,,,,,,
FAT4,0.021497434420646683,-0.024794917525158396,0.05187535295606752,0.005331963069635596,-0.03285098876502488,-0.02579218983573136,0.06996403939234505,0.0024569042946054028
MDK,0.07529818951695089,0.009813153123557143,0.11408204485477708,0.023473923128155338,0.17623410539281698,0.037991831392436094,0.012637077030212438,0.05554864423901858
BMP5,,,,-0.04576023177905872,,-0.02603609283908159,0.013553594429190649,-0.0066078161697375026
CAMP,,0.08544141683193711,,,,0.02131847289699923,0.06132676528123556,-0.038376052099461745
HSPA1A,0.05980682364437995,0.010684075519139906,-0.005628858215165584,0.0491467256768114,-0.07248629626789242,0.018750343356448186,-0.05480350411345786,-0.002262704182118279
SOST,-0.036415896161105035,,,,,,,
SEMA3F,0.18865873313079273,0.16683124827366907,0.1486081024396325,0.16087753143974054,0.07408465165134724,0.05453795635527163,0.24841574339322145,0.12570768895153395
ARF6,0.015604531861889797,0.0676698636851309,0.08520421515150634,0.0847892603232812,0.039497987774263915,-0.021762422541540496,0.06459516624442431,0.005660539120889078
IL6,-0.015210179608995565,-0.005038272397019533,-0.005467733337506606,-0.05136529631441025,0.03201643729009065,0.1110311707482143,0.0328505290342862,0.07513010717466467
CALM1,-0.04608180389812507,0.029138220030182314,-0.04248967332253782,0.12530905131634043,0.014716044798563862,-0.08728131678371841,0.07824731302300207,-0.018009636048481714
VIP,0.06755831004897571,-0.02914794059383654,0.022144047571317733,-0.04068059186737202,,,0.1512216655851227,0.03237190941980046
NMB,-0.10818695073259581,0.11563747659570912,0.07149832594801192,0.05437324762322771,-0.10492780469684816,-0.08608425874767714,-0.09566847405632936,-0.06559551832781532
CCL26,0.13040049350151595,-0.019259070516982137,0.11723293373573054,0.10463456830405121,-0.04836986709330769,0.06540453580848636,0.20154724604783475,0.04446779756427042
FBLN1,0.21892377176115574,0.08136124318022689,0.06094235808287896,0.15307536591161938,0.17364351140095055,0.09122227736663571,0.04773650054236328,0.12099823786768706
SAA1,-0.03354098693706739,-0.028053423251665398,0.04995003867578366,-0.054586646421854006,-0.057457775717861224,0.06653491531314762,0.01173655630949148,0.0409901876750585
MICB,0.05661052153897161,-0.007183410889946386,0.018851370755649705,0.070887610309769,0.03909595796192497,0.01783097953821593,0.09357129214297,0.08737414488504014
MMP13,0.15342689158425538,,,0.09619411766528221,,,0.18302499569736033,
F13A1,0.07450302291397061,0.10630301070946548,-0.0493068472655585,-0.02304133385789104,-0.030951443042633447,0.08020970132488092,-0.029611748365877023,0.09841381404903563
CXCL11,-0.041599508539404126,0.006195618047679993,0.10817049942410867,,-0.011486508517529009,,0.030174444813230356,0.011752610012233152
COL5A2,0.19957678344774127,0.06941392226392246,0.11893571700177975,0.16689434714680673,0.14754369305458553,0.11709473347065093,0.199394610672081,0.12999087685020203
EFNA5,-0.05389931903310241,-0.03963361219234636,0.032001353893311095,0.03349385912520572,-0.11387596491477955,0.04999463253316229,0.03547285206110549,0.06861512912802989
AREG,0.03673456376601486,-0.042084789745191746,-0.02260851130982327,,,-0.016128015077921554,0.15396626463619187,0.06815060629873011
EDIL3,0.08006930565770137,0.0315188204922078,-0.11787996674107533,0.016223671478855197,0.16617120541970945,0.020332412937468198,0.1670277543248424,0.05922446596863574
CD86,0.02015420071713068,0.019201927014915153,0.048608069203185895,-0.004460006397430659,-0.021873339859797322,-0.0033364592383565345,0.06020904554919288,-0.044414531748126256
AHSG,,-0.018917756848173917,,0.026117707873633274,-0.05042646134839391,,,
HRAS,-0.018525065932748174,-0.02748248568414421,-0.00576526623270772,-0.06710507554410525,-0.06161190248558136,0.006048582313555158,0.019904560817106526,-0.05399889159295646
C1QTNF5,,,,,-0.0693324012803934,-0.0014848719120731007,0.16620908867236048,-0.009669678378764262
RLN1,0.0056752636849972905,,0.11016000454455818,,0.03857262606548534,0.014731394671824279,0.051954526936041,
COL4A1,0.20758925041012258,0.14861373277012996,0.15316978959575517,0.22906710386237664,0.20140551758592484,0.12684992152755076,0.256349867887052,0.16571715427920874
CCL3,0.1679984190919166,0.04543305345389653,0.15946551060945433,0.037387753871655154,-0.04945637482844223,0.05869618843958347,-0.001940874229871539,0.04703977432544712
BGN,0.19975258871344645,0.11712595104877874,0.12161299257323112,0.14382726967945292,0.22582722563736032,0.07200002165534498,0.23908740519884045,0.1427219318750488
RETN,0.09425910016474735,-0.021309262571566782,,-0.02097753266527276,-0.16747738192654057,0.05429459496526364,-0.010011271505743118,0.06803163892767046
S100A9,0.05216207146831469,0.01983471009344569,0.09054804078078933,-0.0026344141877643343,-0.15697424342697047,0.055601888471141725,-0.012079783133084828,0.08461084544053442
HCRT,,0.012401972321012191,0.03804331698364052,0.03564363932394324,-0.0030666200935101457,0.0012661389913618112,0.013533350204571156,-0.00023854617379093213
FADD,-0.0265769385107171,-0.003347598461900711,0.06613633714444432,0.009709464416793,0.060567218233883835,0.06907135655011477,0.027802543947963453,0.007316168440236101
ACTR2,0.042267181734982215,0.04527837051073475,0.05872736392005511,-0.03041944129086792,0.06020870415938632,0.04784860709654425,0.15251598333593544,0.02697424313021669
BMP2,-0.03134689077970256,-0.012524413612349563,0.09103734144660884,-0.016461729477220848,-0.04408365525878092,-0.03977218467988374,0.10247455943685015,-0.02045367365525713
PDYN,-0.06470265479158915,-0.048809623963467205,-0.08330189132773062,,,-0.021293627747622213,,-0.02775043034765095
CD55,0.10419269768936516,0.006545550639156901,-0.029170898970953738,0.13594089547055746,0.08536936186662107,0.07004266386447813,0.14086395995742237,0.08102034249002191
OSTN,,-0.013511379346660779,-0.025296202418848307,,,,,0.07466731734073155
PDX1,,,,,,-0.00829901130236481,,
CD6,0.02093788526402385,0.0042805580282853865,0.018365198781196284,-0.06209885844341387,0.09825409075597247,-0.026980662841878045,0.17079735719926262,0.019991970913352922
IL16,0.06589703197117948,0.06083349699868709,0.037032367790432605,0.003976664775981823,0.013296570026920758,0.0009713986562673369,0.11384487164198671,0.10589865646324463
LAMA5,0.07620676392999244,0.033856635290789264,0.07283778286696108,0.0653464450567339,0.028849370023203345,0.07480865041715913,0.05250835730368643,0.05527076428056097
RGMB,-0.0197804988483414,-0.05295595705343213,0.018386646693464414,-0.001980844938681152,-0.11504117267664841,-0.07630039226924892,-0.022709574083108836,0.06310349706576425
INSL5,,0.13865674954558063,-0.007505266345100062,-0.04467590777640582,,,-0.00319696399439595,
IL12A,0.007967322976616427,-0.0193716658833717,0.04675255094760906,-0.021362193822112546,0.05975900667363977,0.005398702714309443,0.01635742362926056,5.747863162542005e-05
S100A8,0.05529342591703157,-0.03013240095015198,0.08376558357372928,0.03697047434109558,-0.09041064693782616,0.058765591064405744,-0.0006788091577039318,0.04236296570424482
TAC3,-0.037472354369578034,0.01743492984698889,-0.02531194667100377,,,-0.03411995587099028,-0.03166848529317166,-0.04244306991799963
TAC4,0.00776161953795177,,0.025598691651333126,,,,,
MFAP5,0.02945516205561599,,,0.052696630039802975,,0.0027281749503673546,-0.02988457522867173,0.03717507196842287
CXCL16,-0.04490770841562962,0.030807068943446984,0.04627012286699795,0.05866019976471751,-0.008685263902746723,-0.0488326728546637,-0.03549364486149956,0.021564614931166216
AGRN,0.1932933328595851,0.11624252030752895,0.13849884479833788,0.1941988970516099,0.232830796655706,0.02967743575755609,0.24667458772564954,0.09410766360295346
COL4A6,-0.03264578513272825,0.04589570046961699,0.013652591932312854,-0.05617758180118298,-0.08889467620989089,-0.019392337701547233,0.058275436735923745,-0.06977999435984229
FST,-0.03134940558190873,-0.028567618405363877,0.006006968959187469,0.02138289317502687,0.05242533488842478,0.07126962477467312,0.04325704818281799,-0.03203370081678873
MEGF10,-0.05916898341792044,0.04186349265959089,0.06213027799498101,-0.06522302614719779,0.11999699631365912,-0.04406897236487036,-0.038141991075864475,-0.01865192844480722
C1QB,0.1255461663268814,0.12928005706120724,0.11527028893303409,-0.08911397770627903,0.1329038331150803,-0.00946349042451141,0.02020408894589338,0.0033575930588468526
HLA-B,0.09757511924288292,0.07692776215189973,0.10466266281538228,0.05490846213429461,0.04265313262928148,0.12357359936574455,0.23542594733948394,0.07011058217682495
PDGFA,0.019173940301918387,0.05979183914535219,0.028323091603406944,0.05520815070750802,0.07810584769479754,0.012242039857811913,0.1616851966402056,0.06411949394115433
LAMA3,0.04908162615328558,0.018125690460064566,-0.05314145216731592,,,,0.013400804549536132,0.06810940915273668
DKK1,0.12441636536846526,0.06944579281255109,-0.013435621107956515,0.09956671271624709,0.003599381567783784,0.07245842323805919,0.041207757216825215,0.00022683985727158247
INHBA,0.1095763942440411,-0.03950227676528227,-0.03484803433410948,0.09196080301337593,0.06013231857311937,0.045102817297653135,0.10026753053063142,0.11684327317477466
LEP,,,,,,,-0.0370115299735896,
IL7,0.09535000484683448,-0.023395051220687337,-0.029119557079361254,0.0767558823204807,,-0.022717297619839587,0.004951065580360457,0.02293869784991438
FABP5,-0.07427943629059845,-0.007224486252118501,0.043864820454875296,0.01795179768104102,-0.011283627260997556,-0.03222331136711677,-0.08533834294510963,0.002129000301046335
CCL4,0.09215378571395336,0.00023998348048428524,0.16150937728702744,0.06893565806929353,0.04386678656810482,0.01207594860089314,0.004316671570807199,0.01110572037958796
FBN1,0.15571527085350606,0.10661599152390136,0.03988551151174216,0.0735683182724214,0.0686841264880684,0.061121644468834564,0.15625616182335905,0.11390105403854878
TCTN1,-7.116739400530574e-05,-0.027976203321725433,0.1031133871493399,0.03552315970760714,-0.06494995937327765,-0.06564697922334777,-0.033920502359857094,-0.016369325879758444
NCR3LG1,,,,,,-0.023479505674611045,,0.02576335002654744
BMP7,-0.030682614559625246,-0.015588626883655192,0.07277518280854928,-0.01489602464695362,0.08158639244584547,0.004500378576283225,-0.02254655239349138,-0.02658603757001371
NLGN2,-0.027963123030525925,0.017776313946917123,-0.03766335511668743,-0.0664837855676327,0.0628217286136801,-0.07322314697061502,0.007810897494163667,-0.0012644832585522157
CCL25,0.05698313970226706,,0.02076730438553179,-0.04412490529992378,0.046612332523791655,0.05477641061607456,0.07963993506125523,0.006922419680937913
NPNT,-0.04713921035731932,0.04346694700372175,0.08704597842267656,0.021184313945537173,0.05432130432377606,0.008462526657293384,-0.06580871338179456,-0.042348462772139855
KITLG,0.09954838843297206,0.01714540614993563,0.07562524281160861,0.04810100309330619,0.09926953897964567,0.10133992828698324,0.062065313219139114,-0.026045911569578348
MADCAM1,0.04160050660496967,-0.014122254639499121,0.0001375263514875041,0.01582178439053095,-0.04708247917820599,0.08576976663159472,-0.040765314370383464,-0.03737835591942534
F12,0.016574221560874448,0.05370407941594225,-0.06147723297607608,0.004332367173601488,0.06909546898440214,0.010434745421615647,-0.023497601676993253,0.02785349211771664
S100B,-0.04269130694002027,0.001713638366884387,-0.0003144210505287709,-0.19342235384983011,0.09090900499707928,-0.03133244983573091,-0.10844872379241778,-0.015714491632481137
IL27,0.08836018612935062,-0.013196020057715486,,-0.04068057058416065,-0.05126038356117054,,0.04947428161439224,0.09084359271341756
CD99,0.12013845287798706,0.03289167027909273,0.06021342195326581,0.1290137659063968,-0.023457006955361435,0.07813858219010908,0.06708336574236813,-0.001933604525481076
PDGFB,0.1725643007856906,0.05196259651639698,0.06512087954869089,0.15895769132747933,0.11010379430463839,0.11136692307046354,0.2215832649681612,0.04969152275356668
CLEC2D,0.04553497483179855,-0.04013921518797224,0.09975998288110534,0.03272890149865235,0.0701742200122598,0.05823072182560655,0.05127793792519778,0.0169220934577411
F8,-0.033099984057707976,-0.028009267511438788,0.06366947306321814,0.11083052755353874,0.054774019470591864,0.014942155307464866,0.07264891925409608,-0.0008951304896007078
C3,0.11069846594681872,0.0921153668489232,0.08533461419884639,-0.11155598441197279,0.1784408432378301,-0.010736688287035084,-0.022365549128808216,-0.05347510464378405
DLK2,-0.01753395209795188,-0.0218210719156229,-0.05003269125582207,0.0710075587633438,-0.07610829325327716,0.013951341234548581,-0.0020834932821381567,-0.029379657458536282
TSLP,-0.04043091788980589,-0.03247002959504058,0.10957599651457536,0.09475357778314161,-0.06114055683480921,0.011952126655125081,-0.02844881843249096,0.01330494503801114
OSM,0.0388935342066886,0.039482992461167564,0.012628746299834579,0.00501895623310266,-0.09376560813408814,0.022200942656781814,0.025353974655422697,0.05556933265564744
